SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Eildon (Northern Victoria)	Person not in same household	7875	126
Eildon (Northern Victoria)	Person not in same household	10500	142
Eildon (Northern Victoria)	Person not in same household	11812	173
Eildon (Northern Victoria)	Person not in same household	14437	206
Eildon (Northern Victoria)	Person not in same household	18375	91
Eildon (Northern Victoria)	Person not in same household	23625	16
Eildon (Northern Victoria)	Person not in same household	28875	6
Eildon (Northern Victoria)	Person not in same household	49875	6
Eildon (Northern Victoria)	Real estate agent	0	8
Eildon (Northern Victoria)	Real estate agent	3937	4
Eildon (Northern Victoria)	Real estate agent	5250	27
Eildon (Northern Victoria)	Real estate agent	7875	95
Eildon (Northern Victoria)	Real estate agent	10500	118
Eildon (Northern Victoria)	Real estate agent	11812	330
Eildon (Northern Victoria)	Real estate agent	14437	621
Eildon (Northern Victoria)	Real estate agent	18375	323
Eildon (Northern Victoria)	Real estate agent	23625	33
Eildon (Northern Victoria)	Real estate agent	28875	24
Eildon (Northern Victoria)	Real estate agent	34125	3
Eildon (Northern Victoria)	Real estate agent	39375	3
Eildon (Northern Victoria)	Real estate agent	49875	9
Eildon (Northern Victoria)	State or territory housing authority	0	12
Eildon (Northern Victoria)	State or territory housing authority	3937	8
Eildon (Northern Victoria)	State or territory housing authority	5250	103
Eildon (Northern Victoria)	State or territory housing authority	7875	37
Eildon (Northern Victoria)	State or territory housing authority	10500	23
Eildon (Northern Victoria)	State or territory housing authority	11812	10
Eildon (Northern Victoria)	State or territory housing authority	14437	15
Eltham (Eastern Metropolitan)		0	30
Eltham (Eastern Metropolitan)		3937	3
Eltham (Eastern Metropolitan)		5250	3
Eltham (Eastern Metropolitan)		11812	3
Eltham (Eastern Metropolitan)		18375	3
Eltham (Eastern Metropolitan)	(Other)	3937	3
Eltham (Eastern Metropolitan)	(Other)	5250	12
Eltham (Eastern Metropolitan)	(Other)	7875	4
Eltham (Eastern Metropolitan)	(Other)	11812	3
Eltham (Eastern Metropolitan)	(Other)	14437	3
Eltham (Eastern Metropolitan)	(Other)	18375	5
Eltham (Eastern Metropolitan)	Co-op/church group etc	0	4
Eltham (Eastern Metropolitan)	Co-op/church group etc	3937	10
Eltham (Eastern Metropolitan)	Co-op/church group etc	5250	29
Eltham (Eastern Metropolitan)	Co-op/church group etc	7875	6
Eltham (Eastern Metropolitan)	Person not in same household	0	51
Eltham (Eastern Metropolitan)	Person not in same household	3937	7
Eltham (Eastern Metropolitan)	Person not in same household	5250	24
Eltham (Eastern Metropolitan)	Person not in same household	7875	35
Eltham (Eastern Metropolitan)	Person not in same household	10500	22
Eltham (Eastern Metropolitan)	Person not in same household	11812	49
Eltham (Eastern Metropolitan)	Person not in same household	14437	126
Eltham (Eastern Metropolitan)	Person not in same household	18375	117
Eltham (Eastern Metropolitan)	Person not in same household	23625	43
Eltham (Eastern Metropolitan)	Person not in same household	28875	17
Eltham (Eastern Metropolitan)	Person not in same household	34125	4
Eltham (Eastern Metropolitan)	Person not in same household	39375	3
Eltham (Eastern Metropolitan)	Person not in same household	49875	7
Eltham (Eastern Metropolitan)	Real estate agent	3937	3
Eltham (Eastern Metropolitan)	Real estate agent	5250	3
Eltham (Eastern Metropolitan)	Real estate agent	7875	10
Eltham (Eastern Metropolitan)	Real estate agent	10500	19
Eltham (Eastern Metropolitan)	Real estate agent	11812	41
Eltham (Eastern Metropolitan)	Real estate agent	14437	408
Eltham (Eastern Metropolitan)	Real estate agent	18375	720
Eltham (Eastern Metropolitan)	Real estate agent	23625	360
Eltham (Eastern Metropolitan)	Real estate agent	28875	94
Eltham (Eastern Metropolitan)	Real estate agent	34125	30
Eltham (Eastern Metropolitan)	Real estate agent	39375	12
Eltham (Eastern Metropolitan)	Real estate agent	44625	4
Eltham (Eastern Metropolitan)	Real estate agent	49875	21
Eltham (Eastern Metropolitan)	State or territory housing authority	0	7
Eltham (Eastern Metropolitan)	State or territory housing authority	3937	5
Eltham (Eastern Metropolitan)	State or territory housing authority	5250	64
Eltham (Eastern Metropolitan)	State or territory housing authority	7875	14
Eltham (Eastern Metropolitan)	State or territory housing authority	10500	7
Eltham (Eastern Metropolitan)	State or territory housing authority	11812	12
Eltham (Eastern Metropolitan)	State or territory housing authority	14437	5
Eltham (Eastern Metropolitan)	State or territory housing authority	18375	6
Essendon (Western Metropolitan)		0	61
Essendon (Western Metropolitan)		5250	5
Essendon (Western Metropolitan)		7875	3
Essendon (Western Metropolitan)		11812	5
Essendon (Western Metropolitan)		14437	4
Essendon (Western Metropolitan)		18375	7
Essendon (Western Metropolitan)		23625	3
Essendon (Western Metropolitan)		28875	3
Essendon (Western Metropolitan)	(Other)	0	3
Essendon (Western Metropolitan)	(Other)	5250	13
Essendon (Western Metropolitan)	(Other)	7875	5
Essendon (Western Metropolitan)	(Other)	10500	3
Essendon (Western Metropolitan)	(Other)	11812	9
Essendon (Western Metropolitan)	(Other)	14437	26
Essendon (Western Metropolitan)	(Other)	18375	11
Essendon (Western Metropolitan)	(Other)	23625	8
Essendon (Western Metropolitan)	Co-op/church group etc	0	11
Essendon (Western Metropolitan)	Co-op/church group etc	3937	8
Essendon (Western Metropolitan)	Co-op/church group etc	5250	13
Essendon (Western Metropolitan)	Co-op/church group etc	7875	49
Essendon (Western Metropolitan)	Co-op/church group etc	10500	3
Essendon (Western Metropolitan)	Co-op/church group etc	11812	20
Essendon (Western Metropolitan)	Co-op/church group etc	14437	27
Essendon (Western Metropolitan)	Co-op/church group etc	18375	10
Essendon (Western Metropolitan)	Person not in same household	0	122
Essendon (Western Metropolitan)	Person not in same household	3937	11
Essendon (Western Metropolitan)	Person not in same household	5250	56
Essendon (Western Metropolitan)	Person not in same household	7875	79
Essendon (Western Metropolitan)	Person not in same household	10500	51
Essendon (Western Metropolitan)	Person not in same household	11812	108
Essendon (Western Metropolitan)	Person not in same household	14437	265
Essendon (Western Metropolitan)	Person not in same household	18375	280
Essendon (Western Metropolitan)	Person not in same household	23625	162
Essendon (Western Metropolitan)	Person not in same household	28875	60
Essendon (Western Metropolitan)	Person not in same household	34125	24
Essendon (Western Metropolitan)	Person not in same household	39375	15
Essendon (Western Metropolitan)	Person not in same household	44625	3
Essendon (Western Metropolitan)	Person not in same household	49875	12
Essendon (Western Metropolitan)	Real estate agent	0	11
Essendon (Western Metropolitan)	Real estate agent	3937	11
Essendon (Western Metropolitan)	Real estate agent	5250	29
Essendon (Western Metropolitan)	Real estate agent	7875	93
Essendon (Western Metropolitan)	Real estate agent	10500	101
Essendon (Western Metropolitan)	Real estate agent	11812	693
Essendon (Western Metropolitan)	Real estate agent	14437	1609
Essendon (Western Metropolitan)	Real estate agent	18375	2323
Essendon (Western Metropolitan)	Real estate agent	23625	1066
Essendon (Western Metropolitan)	Real estate agent	28875	439
Essendon (Western Metropolitan)	Real estate agent	34125	178
Essendon (Western Metropolitan)	Real estate agent	39375	62
Essendon (Western Metropolitan)	Real estate agent	44625	25
Essendon (Western Metropolitan)	Real estate agent	49875	60
Essendon (Western Metropolitan)	State or territory housing authority	0	134
Essendon (Western Metropolitan)	State or territory housing authority	3937	106
Essendon (Western Metropolitan)	State or territory housing authority	5250	684
Essendon (Western Metropolitan)	State or territory housing authority	7875	272
Essendon (Western Metropolitan)	State or territory housing authority	10500	116
Essendon (Western Metropolitan)	State or territory housing authority	11812	163
Essendon (Western Metropolitan)	State or territory housing authority	14437	131
Essendon (Western Metropolitan)	State or territory housing authority	18375	20
Essendon (Western Metropolitan)	State or territory housing authority	23625	7
Essendon (Western Metropolitan)	State or territory housing authority	28875	3
Essendon (Western Metropolitan)	State or territory housing authority	34125	3
Essendon (Western Metropolitan)	State or territory housing authority	39375	3
Euroa (Northern Victoria)		0	158
Euroa (Northern Victoria)		5250	3
Euroa (Northern Victoria)		7875	16
Euroa (Northern Victoria)		10500	10
Euroa (Northern Victoria)		11812	3
Euroa (Northern Victoria)		18375	5
Euroa (Northern Victoria)	(Other)	0	75
Euroa (Northern Victoria)	(Other)	3937	18
Euroa (Northern Victoria)	(Other)	5250	51
Euroa (Northern Victoria)	(Other)	7875	40
Euroa (Northern Victoria)	(Other)	10500	28
Euroa (Northern Victoria)	(Other)	11812	158
Euroa (Northern Victoria)	(Other)	14437	80
Euroa (Northern Victoria)	(Other)	18375	11
Euroa (Northern Victoria)	(Other)	23625	3
Euroa (Northern Victoria)	(Other)	34125	3
Euroa (Northern Victoria)	Co-op/church group etc	0	22
Euroa (Northern Victoria)	Co-op/church group etc	3937	12
Euroa (Northern Victoria)	Co-op/church group etc	5250	14
Euroa (Northern Victoria)	Co-op/church group etc	7875	10
Euroa (Northern Victoria)	Co-op/church group etc	10500	5
Euroa (Northern Victoria)	Co-op/church group etc	23625	3
Euroa (Northern Victoria)	Person not in same household	0	183
Euroa (Northern Victoria)	Person not in same household	3937	28
Euroa (Northern Victoria)	Person not in same household	5250	170
Euroa (Northern Victoria)	Person not in same household	7875	285
Euroa (Northern Victoria)	Person not in same household	10500	189
Euroa (Northern Victoria)	Person not in same household	11812	234
Euroa (Northern Victoria)	Person not in same household	14437	148
Euroa (Northern Victoria)	Person not in same household	18375	48
Euroa (Northern Victoria)	Person not in same household	23625	10
Euroa (Northern Victoria)	Person not in same household	28875	4
Euroa (Northern Victoria)	Person not in same household	49875	10
Euroa (Northern Victoria)	Real estate agent	0	9
Euroa (Northern Victoria)	Real estate agent	3937	7
Euroa (Northern Victoria)	Real estate agent	5250	83
Euroa (Northern Victoria)	Real estate agent	7875	421
Euroa (Northern Victoria)	Real estate agent	10500	345
Euroa (Northern Victoria)	Real estate agent	11812	658
Euroa (Northern Victoria)	Real estate agent	14437	654
Euroa (Northern Victoria)	Real estate agent	18375	185
Euroa (Northern Victoria)	Real estate agent	23625	17
Euroa (Northern Victoria)	Real estate agent	39375	3
Euroa (Northern Victoria)	Real estate agent	49875	4
Euroa (Northern Victoria)	State or territory housing authority	0	37
Euroa (Northern Victoria)	State or territory housing authority	3937	28
Euroa (Northern Victoria)	State or territory housing authority	5250	257
Euroa (Northern Victoria)	State or territory housing authority	7875	130
Euroa (Northern Victoria)	State or territory housing authority	10500	69
Euroa (Northern Victoria)	State or territory housing authority	11812	32
Euroa (Northern Victoria)	State or territory housing authority	14437	6
Euroa (Northern Victoria)	State or territory housing authority	18375	6
Euroa (Northern Victoria)	State or territory housing authority	23625	3
Evelyn (Eastern Victoria)		0	42
Evelyn (Eastern Victoria)		14437	3
Evelyn (Eastern Victoria)	(Other)	0	17
Evelyn (Eastern Victoria)	(Other)	5250	3
Evelyn (Eastern Victoria)	(Other)	7875	9
Evelyn (Eastern Victoria)	(Other)	10500	13
Evelyn (Eastern Victoria)	(Other)	11812	9
Evelyn (Eastern Victoria)	(Other)	14437	22
Evelyn (Eastern Victoria)	(Other)	18375	5
Evelyn (Eastern Victoria)	(Other)	23625	4
Evelyn (Eastern Victoria)	Co-op/church group etc	0	3
Evelyn (Eastern Victoria)	Co-op/church group etc	3937	8
Evelyn (Eastern Victoria)	Co-op/church group etc	5250	9
Evelyn (Eastern Victoria)	Co-op/church group etc	7875	7
Evelyn (Eastern Victoria)	Co-op/church group etc	10500	3
Evelyn (Eastern Victoria)	Co-op/church group etc	11812	3
Evelyn (Eastern Victoria)	Co-op/church group etc	14437	3
Evelyn (Eastern Victoria)	Co-op/church group etc	18375	3
Evelyn (Eastern Victoria)	Person not in same household	0	60
Evelyn (Eastern Victoria)	Person not in same household	3937	7
Evelyn (Eastern Victoria)	Person not in same household	5250	27
Evelyn (Eastern Victoria)	Person not in same household	7875	45
Evelyn (Eastern Victoria)	Person not in same household	10500	67
Evelyn (Eastern Victoria)	Person not in same household	11812	56
Evelyn (Eastern Victoria)	Person not in same household	14437	171
Evelyn (Eastern Victoria)	Person not in same household	18375	183
Evelyn (Eastern Victoria)	Person not in same household	23625	44
Evelyn (Eastern Victoria)	Person not in same household	34125	3
Evelyn (Eastern Victoria)	Person not in same household	39375	3
Evelyn (Eastern Victoria)	Person not in same household	49875	4
Evelyn (Eastern Victoria)	Real estate agent	0	10
Evelyn (Eastern Victoria)	Real estate agent	5250	8
Evelyn (Eastern Victoria)	Real estate agent	7875	27
Evelyn (Eastern Victoria)	Real estate agent	10500	38
Evelyn (Eastern Victoria)	Real estate agent	11812	107
Evelyn (Eastern Victoria)	Real estate agent	14437	477
Evelyn (Eastern Victoria)	Real estate agent	18375	878
Evelyn (Eastern Victoria)	Real estate agent	23625	191
Evelyn (Eastern Victoria)	Real estate agent	28875	35
Evelyn (Eastern Victoria)	Real estate agent	34125	10
Evelyn (Eastern Victoria)	Real estate agent	39375	5
Evelyn (Eastern Victoria)	Real estate agent	49875	9
Evelyn (Eastern Victoria)	State or territory housing authority	0	6
Evelyn (Eastern Victoria)	State or territory housing authority	3937	3
Evelyn (Eastern Victoria)	State or territory housing authority	5250	60
Evelyn (Eastern Victoria)	State or territory housing authority	7875	31
Evelyn (Eastern Victoria)	State or territory housing authority	10500	8
Evelyn (Eastern Victoria)	State or territory housing authority	11812	7
Evelyn (Eastern Victoria)	State or territory housing authority	14437	24
Evelyn (Eastern Victoria)	State or territory housing authority	18375	12
Ferntree Gully (Eastern Metropolitan)		0	42
Ferntree Gully (Eastern Metropolitan)		3937	3
Ferntree Gully (Eastern Metropolitan)		11812	8
Ferntree Gully (Eastern Metropolitan)	(Other)	0	3
Ferntree Gully (Eastern Metropolitan)	(Other)	3937	5
Ferntree Gully (Eastern Metropolitan)	(Other)	5250	21
Ferntree Gully (Eastern Metropolitan)	(Other)	7875	32
Ferntree Gully (Eastern Metropolitan)	(Other)	10500	3
Ferntree Gully (Eastern Metropolitan)	(Other)	14437	11
Ferntree Gully (Eastern Metropolitan)	(Other)	18375	12
Ferntree Gully (Eastern Metropolitan)	(Other)	23625	4
Ferntree Gully (Eastern Metropolitan)	Co-op/church group etc	3937	14
Ferntree Gully (Eastern Metropolitan)	Co-op/church group etc	5250	13
Ferntree Gully (Eastern Metropolitan)	Co-op/church group etc	7875	5
Ferntree Gully (Eastern Metropolitan)	Co-op/church group etc	10500	9
