SED_NAME16	Age5yr	ChildrenEverBorn	females
Blacktown	35-39	5	69
Blacktown	35-39	6	55
Blacktown	40-44		120
Blacktown	40-44	0	394
Blacktown	40-44	1	430
Blacktown	40-44	2	1000
Blacktown	40-44	3	510
Blacktown	40-44	4	216
Blacktown	40-44	5	66
Blacktown	40-44	6	66
Blacktown	45-49		137
Blacktown	45-49	0	315
Blacktown	45-49	1	392
Blacktown	45-49	2	912
Blacktown	45-49	3	497
Blacktown	45-49	4	214
Blacktown	45-49	5	78
Blacktown	45-49	6	63
Blacktown	50-54		141
Blacktown	50-54	0	332
Blacktown	50-54	1	326
Blacktown	50-54	2	872
Blacktown	50-54	3	545
Blacktown	50-54	4	208
Blacktown	50-54	5	74
Blacktown	50-54	6	65
Blacktown	55-59		130
Blacktown	55-59	0	269
Blacktown	55-59	1	352
Blacktown	55-59	2	801
Blacktown	55-59	3	581
Blacktown	55-59	4	249
Blacktown	55-59	5	85
Blacktown	55-59	6	53
Blacktown	60-64		132
Blacktown	60-64	0	212
Blacktown	60-64	1	249
Blacktown	60-64	2	772
Blacktown	60-64	3	522
Blacktown	60-64	4	230
Blacktown	60-64	5	101
Blacktown	60-64	6	55
Blacktown	65-69		127
Blacktown	65-69	0	142
Blacktown	65-69	1	172
Blacktown	65-69	2	602
Blacktown	65-69	3	425
Blacktown	65-69	4	221
Blacktown	65-69	5	84
Blacktown	65-69	6	56
Blacktown	70-74		107
Blacktown	70-74	0	81
Blacktown	70-74	1	107
Blacktown	70-74	2	363
Blacktown	70-74	3	267
Blacktown	70-74	4	187
Blacktown	70-74	5	56
Blacktown	70-74	6	50
Blacktown	75-79		85
Blacktown	75-79	0	61
Blacktown	75-79	1	85
Blacktown	75-79	2	274
Blacktown	75-79	3	251
Blacktown	75-79	4	134
Blacktown	75-79	5	63
Blacktown	75-79	6	81
Blacktown	80-84		74
Blacktown	80-84	0	38
Blacktown	80-84	1	63
Blacktown	80-84	2	199
Blacktown	80-84	3	166
Blacktown	80-84	4	115
Blacktown	80-84	5	74
Blacktown	80-84	6	82
Blacktown	85+		89
Blacktown	85+	0	53
Blacktown	85+	1	82
Blacktown	85+	2	168
Blacktown	85+	3	127
Blacktown	85+	4	105
Blacktown	85+	5	73
Blacktown	85+	6	93
Blue Mountains	15-19		188
Blue Mountains	15-19	0	1901
Blue Mountains	15-19	1	21
Blue Mountains	15-19	2	7
Blue Mountains	20-24		101
Blue Mountains	20-24	0	1344
Blue Mountains	20-24	1	111
Blue Mountains	20-24	2	39
Blue Mountains	20-24	3	3
Blue Mountains	25-29		100
Blue Mountains	25-29	0	907
Blue Mountains	25-29	1	290
Blue Mountains	25-29	2	201
Blue Mountains	25-29	3	54
Blue Mountains	25-29	4	6
Blue Mountains	25-29	5	4
Blue Mountains	30-34		94
Blue Mountains	30-34	0	590
Blue Mountains	30-34	1	378
Blue Mountains	30-34	2	497
Blue Mountains	30-34	3	198
Blue Mountains	30-34	4	48
Blue Mountains	30-34	5	18
Blue Mountains	30-34	6	11
Blue Mountains	35-39		83
Blue Mountains	35-39	0	411
Blue Mountains	35-39	1	356
Blue Mountains	35-39	2	710
Blue Mountains	35-39	3	364
Blue Mountains	35-39	4	125
Blue Mountains	35-39	5	32
Blue Mountains	35-39	6	20
Blue Mountains	40-44		123
Blue Mountains	40-44	0	428
Blue Mountains	40-44	1	392
Blue Mountains	40-44	2	939
Blue Mountains	40-44	3	473
Blue Mountains	40-44	4	167
Blue Mountains	40-44	5	33
Blue Mountains	40-44	6	30
Blue Mountains	45-49		139
Blue Mountains	45-49	0	460
Blue Mountains	45-49	1	372
Blue Mountains	45-49	2	980
Blue Mountains	45-49	3	478
Blue Mountains	45-49	4	173
Blue Mountains	45-49	5	52
Blue Mountains	45-49	6	35
Blue Mountains	50-54		124
Blue Mountains	50-54	0	519
Blue Mountains	50-54	1	365
Blue Mountains	50-54	2	874
Blue Mountains	50-54	3	518
Blue Mountains	50-54	4	164
Blue Mountains	50-54	5	55
Blue Mountains	50-54	6	33
Blue Mountains	55-59		155
Blue Mountains	55-59	0	543
Blue Mountains	55-59	1	370
Blue Mountains	55-59	2	950
Blue Mountains	55-59	3	625
Blue Mountains	55-59	4	211
Blue Mountains	55-59	5	71
Blue Mountains	55-59	6	27
Blue Mountains	60-64		148
Blue Mountains	60-64	0	502
Blue Mountains	60-64	1	334
Blue Mountains	60-64	2	905
Blue Mountains	60-64	3	597
Blue Mountains	60-64	4	236
Blue Mountains	60-64	5	70
Blue Mountains	60-64	6	37
Blue Mountains	65-69		162
Blue Mountains	65-69	0	405
Blue Mountains	65-69	1	272
Blue Mountains	65-69	2	947
Blue Mountains	65-69	3	564
Blue Mountains	65-69	4	224
Blue Mountains	65-69	5	57
Blue Mountains	65-69	6	21
Blue Mountains	70-74		142
Blue Mountains	70-74	0	251
Blue Mountains	70-74	1	197
Blue Mountains	70-74	2	646
Blue Mountains	70-74	3	434
Blue Mountains	70-74	4	186
Blue Mountains	70-74	5	54
Blue Mountains	70-74	6	41
Blue Mountains	75-79		103
Blue Mountains	75-79	0	154
Blue Mountains	75-79	1	99
Blue Mountains	75-79	2	332
Blue Mountains	75-79	3	291
Blue Mountains	75-79	4	134
Blue Mountains	75-79	5	74
Blue Mountains	75-79	6	43
Blue Mountains	80-84		69
Blue Mountains	80-84	0	107
Blue Mountains	80-84	1	91
Blue Mountains	80-84	2	206
Blue Mountains	80-84	3	185
Blue Mountains	80-84	4	122
Blue Mountains	80-84	5	55
Blue Mountains	80-84	6	45
Blue Mountains	85+		96
Blue Mountains	85+	0	115
Blue Mountains	85+	1	102
Blue Mountains	85+	2	289
Blue Mountains	85+	3	203
Blue Mountains	85+	4	112
Blue Mountains	85+	5	61
Blue Mountains	85+	6	51
Cabramatta	15-19		387
Cabramatta	15-19	0	2553
Cabramatta	15-19	1	14
Cabramatta	15-19	2	3
Cabramatta	20-24		281
Cabramatta	20-24	0	2620
Cabramatta	20-24	1	158
Cabramatta	20-24	2	79
Cabramatta	20-24	3	20
Cabramatta	20-24	4	7
Cabramatta	25-29		240
Cabramatta	25-29	0	1776
Cabramatta	25-29	1	450
Cabramatta	25-29	2	312
Cabramatta	25-29	3	92
Cabramatta	25-29	4	40
Cabramatta	25-29	5	8
Cabramatta	25-29	6	5
Cabramatta	30-34		176
Cabramatta	30-34	0	934
Cabramatta	30-34	1	558
Cabramatta	30-34	2	749
Cabramatta	30-34	3	292
Cabramatta	30-34	4	102
Cabramatta	30-34	5	15
Cabramatta	30-34	6	18
Cabramatta	35-39		140
Cabramatta	35-39	0	482
Cabramatta	35-39	1	405
Cabramatta	35-39	2	878
Cabramatta	35-39	3	389
Cabramatta	35-39	4	167
Cabramatta	35-39	5	58
Cabramatta	35-39	6	29
Cabramatta	40-44		146
Cabramatta	40-44	0	367
Cabramatta	40-44	1	414
Cabramatta	40-44	2	1024
Cabramatta	40-44	3	542
Cabramatta	40-44	4	208
Cabramatta	40-44	5	81
Cabramatta	40-44	6	38
Cabramatta	45-49		180
Cabramatta	45-49	0	414
Cabramatta	45-49	1	398
Cabramatta	45-49	2	1063
Cabramatta	45-49	3	602
Cabramatta	45-49	4	230
Cabramatta	45-49	5	76
Cabramatta	45-49	6	54
Cabramatta	50-54		159
Cabramatta	50-54	0	336
Cabramatta	50-54	1	365
Cabramatta	50-54	2	973
Cabramatta	50-54	3	613
Cabramatta	50-54	4	262
Cabramatta	50-54	5	89
Cabramatta	50-54	6	52
Cabramatta	55-59		164
Cabramatta	55-59	0	348
Cabramatta	55-59	1	350
Cabramatta	55-59	2	1005
Cabramatta	55-59	3	653
Cabramatta	55-59	4	272
Cabramatta	55-59	5	117
Cabramatta	55-59	6	75
Cabramatta	60-64		136
Cabramatta	60-64	0	296
Cabramatta	60-64	1	259
Cabramatta	60-64	2	780
Cabramatta	60-64	3	547
Cabramatta	60-64	4	288
Cabramatta	60-64	5	109
Cabramatta	60-64	6	80
Cabramatta	65-69		113
Cabramatta	65-69	0	199
Cabramatta	65-69	1	187
Cabramatta	65-69	2	531
Cabramatta	65-69	3	394
Cabramatta	65-69	4	225
Cabramatta	65-69	5	98
Cabramatta	65-69	6	84
Cabramatta	70-74		67
Cabramatta	70-74	0	105
Cabramatta	70-74	1	82
Cabramatta	70-74	2	294
Cabramatta	70-74	3	256
Cabramatta	70-74	4	156
Cabramatta	70-74	5	67
Cabramatta	70-74	6	122
Cabramatta	75-79		70
Cabramatta	75-79	0	67
Cabramatta	75-79	1	81
Cabramatta	75-79	2	218
Cabramatta	75-79	3	178
Cabramatta	75-79	4	112
Cabramatta	75-79	5	95
Cabramatta	75-79	6	180
Cabramatta	80-84		49
Cabramatta	80-84	0	46
Cabramatta	80-84	1	59
Cabramatta	80-84	2	145
Cabramatta	80-84	3	133
Cabramatta	80-84	4	88
Cabramatta	80-84	5	53
Cabramatta	80-84	6	195
Cabramatta	85+		126
Cabramatta	85+	0	49
Cabramatta	85+	1	47
Cabramatta	85+	2	135
Cabramatta	85+	3	98
Cabramatta	85+	4	94
Cabramatta	85+	5	85
Cabramatta	85+	6	209
Camden	15-19		283
Camden	15-19	0	2700
Camden	15-19	1	17
Camden	20-24		208
Camden	20-24	0	2262
Camden	20-24	1	217
Camden	20-24	2	50
Camden	20-24	3	11
Camden	20-24	4	3
Camden	25-29		196
Camden	25-29	0	1810
Camden	25-29	1	679
Camden	25-29	2	428
Camden	25-29	3	114
Camden	25-29	4	16
Camden	25-29	5	3
Camden	30-34		191
Camden	30-34	0	851
Camden	30-34	1	832
Camden	30-34	2	1126
Camden	30-34	3	402
Camden	30-34	4	85
Camden	30-34	5	36
Camden	30-34	6	9
Camden	35-39		174
Camden	35-39	0	374
Camden	35-39	1	486
Camden	35-39	2	1276
Camden	35-39	3	706
Camden	35-39	4	213
Camden	35-39	5	57
Camden	35-39	6	26
Camden	40-44		157
Camden	40-44	0	315
Camden	40-44	1	423
Camden	40-44	2	1402
Camden	40-44	3	800
Camden	40-44	4	266
Camden	40-44	5	82
Camden	40-44	6	42
Camden	45-49		129
Camden	45-49	0	250
Camden	45-49	1	333
Camden	45-49	2	1190
Camden	45-49	3	709
Camden	45-49	4	288
Camden	45-49	5	68
Camden	45-49	6	35
Camden	50-54		139
Camden	50-54	0	245
Camden	50-54	1	261
Camden	50-54	2	1018
Camden	50-54	3	677
Camden	50-54	4	259
Camden	50-54	5	56
Camden	50-54	6	24
Camden	55-59		123
Camden	55-59	0	193
Camden	55-59	1	235
Camden	55-59	2	846
Camden	55-59	3	620
Camden	55-59	4	224
Camden	55-59	5	67
Camden	55-59	6	44
Camden	60-64		107
Camden	60-64	0	142
Camden	60-64	1	169
Camden	60-64	2	767
Camden	60-64	3	557
Camden	60-64	4	223
Camden	60-64	5	70
Camden	60-64	6	30
Camden	65-69		122
Camden	65-69	0	100
Camden	65-69	1	132
Camden	65-69	2	670
Camden	65-69	3	486
Camden	65-69	4	212
Camden	65-69	5	62
Camden	65-69	6	27
Camden	70-74		92
Camden	70-74	0	60
Camden	70-74	1	83
Camden	70-74	2	408
Camden	70-74	3	331
Camden	70-74	4	156
Camden	70-74	5	64
Camden	70-74	6	30
Camden	75-79		85
Camden	75-79	0	57
Camden	75-79	1	49
Camden	75-79	2	205
Camden	75-79	3	224
Camden	75-79	4	150
Camden	75-79	5	46
Camden	75-79	6	35
Camden	80-84		88
Camden	80-84	0	26
Camden	80-84	1	37
Camden	80-84	2	162
Camden	80-84	3	147
Camden	80-84	4	86
Camden	80-84	5	48
Camden	80-84	6	32
Camden	85+		215
Camden	85+	0	39
Camden	85+	1	56
Camden	85+	2	144
Camden	85+	3	153
Camden	85+	4	86
Camden	85+	5	47
Camden	85+	6	48
Campbelltown	15-19		344
Campbelltown	15-19	0	2298
Campbelltown	15-19	1	51
Campbelltown	15-19	2	3
Campbelltown	20-24		264
Campbelltown	20-24	0	2266
Campbelltown	20-24	1	343
Campbelltown	20-24	2	145
Campbelltown	20-24	3	31
Campbelltown	20-24	4	4
Campbelltown	20-24	6	7
Campbelltown	25-29		230
Campbelltown	25-29	0	1471
Campbelltown	25-29	1	542
Campbelltown	25-29	2	449
Campbelltown	25-29	3	154
Campbelltown	25-29	4	61
Campbelltown	25-29	5	19
Campbelltown	25-29	6	5
Campbelltown	30-34		222
Campbelltown	30-34	0	840
Campbelltown	30-34	1	650
Campbelltown	30-34	2	719
Campbelltown	30-34	3	377
Campbelltown	30-34	4	145
Campbelltown	30-34	5	45
Campbelltown	30-34	6	26
Campbelltown	35-39		199
Campbelltown	35-39	0	439
Campbelltown	35-39	1	382
Campbelltown	35-39	2	789
Campbelltown	35-39	3	474
Campbelltown	35-39	4	228
Campbelltown	35-39	5	89
Campbelltown	35-39	6	72
Campbelltown	40-44		151
Campbelltown	40-44	0	340
Campbelltown	40-44	1	339
Campbelltown	40-44	2	816
Campbelltown	40-44	3	492
Campbelltown	40-44	4	265
Campbelltown	40-44	5	108
Campbelltown	40-44	6	104
Campbelltown	45-49		162
Campbelltown	45-49	0	255
Campbelltown	45-49	1	305
Campbelltown	45-49	2	753
Campbelltown	45-49	3	525
Campbelltown	45-49	4	230
Campbelltown	45-49	5	110
Campbelltown	45-49	6	93
Campbelltown	50-54		144
Campbelltown	50-54	0	223
Campbelltown	50-54	1	288
Campbelltown	50-54	2	843
Campbelltown	50-54	3	563
Campbelltown	50-54	4	287
Campbelltown	50-54	5	88
Campbelltown	50-54	6	86
Campbelltown	55-59		140
Campbelltown	55-59	0	201
Campbelltown	55-59	1	230
Campbelltown	55-59	2	829
Campbelltown	55-59	3	592
Campbelltown	55-59	4	279
Campbelltown	55-59	5	118
Campbelltown	55-59	6	80
Campbelltown	60-64		155
Campbelltown	60-64	0	146
Campbelltown	60-64	1	220
Campbelltown	60-64	2	750
Campbelltown	60-64	3	588
Campbelltown	60-64	4	284
Campbelltown	60-64	5	100
Campbelltown	60-64	6	59
Campbelltown	65-69		137
Campbelltown	65-69	0	133
Campbelltown	65-69	1	168
Campbelltown	65-69	2	698
Campbelltown	65-69	3	534
Campbelltown	65-69	4	240
Campbelltown	65-69	5	98
Campbelltown	65-69	6	59
Campbelltown	70-74		132
Campbelltown	70-74	0	91
Campbelltown	70-74	1	108
Campbelltown	70-74	2	395
Campbelltown	70-74	3	333
Campbelltown	70-74	4	192
Campbelltown	70-74	5	77
Campbelltown	70-74	6	66
Campbelltown	75-79		68
Campbelltown	75-79	0	51
Campbelltown	75-79	1	63
Campbelltown	75-79	2	220
Campbelltown	75-79	3	211
Campbelltown	75-79	4	123
Campbelltown	75-79	5	63
Campbelltown	75-79	6	67
Campbelltown	80-84		63
Campbelltown	80-84	0	26
Campbelltown	80-84	1	40
Campbelltown	80-84	2	118
Campbelltown	80-84	3	115
Campbelltown	80-84	4	89
Campbelltown	80-84	5	44
Campbelltown	80-84	6	71
Campbelltown	85+		115
Campbelltown	85+	0	26
Campbelltown	85+	1	41
Campbelltown	85+	2	80
Campbelltown	85+	3	97
Campbelltown	85+	4	72
Campbelltown	85+	5	37
Campbelltown	85+	6	51
Canterbury	15-19		360
Canterbury	15-19	0	2103
Canterbury	15-19	1	14
Canterbury	15-19	2	3
Canterbury	20-24		347
Canterbury	20-24	0	2424
Canterbury	20-24	1	134
Canterbury	20-24	2	36
Canterbury	20-24	3	7
Canterbury	25-29		358
Canterbury	25-29	0	2435
Canterbury	25-29	1	496
Canterbury	25-29	2	216
Canterbury	25-29	3	53
Canterbury	25-29	4	7
Canterbury	25-29	5	3
Canterbury	30-34		264
Canterbury	30-34	0	1511
Canterbury	30-34	1	882
Canterbury	30-34	2	630
Canterbury	30-34	3	200
Canterbury	30-34	4	68
Canterbury	30-34	5	13
Canterbury	30-34	6	10
Canterbury	35-39		227
Canterbury	35-39	0	758
Canterbury	35-39	1	651
Canterbury	35-39	2	976
Canterbury	35-39	3	362
Canterbury	35-39	4	116
Canterbury	35-39	5	33
Canterbury	35-39	6	10
Canterbury	40-44		218
Canterbury	40-44	0	635
Canterbury	40-44	1	560
Canterbury	40-44	2	1096
Canterbury	40-44	3	461
Canterbury	40-44	4	147
Canterbury	40-44	5	42
Canterbury	40-44	6	25
Canterbury	45-49		211
Canterbury	45-49	0	547
Canterbury	45-49	1	608
Canterbury	45-49	2	1144
Canterbury	45-49	3	475
Canterbury	45-49	4	160
Canterbury	45-49	5	38
Canterbury	45-49	6	35
Canterbury	50-54		192
Canterbury	50-54	0	514
Canterbury	50-54	1	574
Canterbury	50-54	2	1044
Canterbury	50-54	3	440
Canterbury	50-54	4	135
Canterbury	50-54	5	59
Canterbury	50-54	6	35
Canterbury	55-59		175
Canterbury	55-59	0	399
Canterbury	55-59	1	500
Canterbury	55-59	2	803
Canterbury	55-59	3	429
Canterbury	55-59	4	169
Canterbury	55-59	5	67
Canterbury	55-59	6	47
Canterbury	60-64		159
Canterbury	60-64	0	332
Canterbury	60-64	1	469
Canterbury	60-64	2	734
Canterbury	60-64	3	355
Canterbury	60-64	4	167
Canterbury	60-64	5	48
Canterbury	60-64	6	36
Canterbury	65-69		133
Canterbury	65-69	0	232
Canterbury	65-69	1	253
Canterbury	65-69	2	680
Canterbury	65-69	3	346
Canterbury	65-69	4	169
Canterbury	65-69	5	60
Canterbury	65-69	6	45
Canterbury	70-74		127
Canterbury	70-74	0	155
Canterbury	70-74	1	165
Canterbury	70-74	2	576
Canterbury	70-74	3	313
Canterbury	70-74	4	152
Canterbury	70-74	5	58
Canterbury	70-74	6	43
Canterbury	75-79		95
Canterbury	75-79	0	111
Canterbury	75-79	1	108
Canterbury	75-79	2	534
Canterbury	75-79	3	308
Canterbury	75-79	4	127
Canterbury	75-79	5	69
Canterbury	75-79	6	51
Canterbury	80-84		75
Canterbury	80-84	0	69
Canterbury	80-84	1	109
Canterbury	80-84	2	362
Canterbury	80-84	3	230
Canterbury	80-84	4	118
Canterbury	80-84	5	55
Canterbury	80-84	6	63
Canterbury	85+		76
Canterbury	85+	0	101
Canterbury	85+	1	137
Canterbury	85+	2	283
Canterbury	85+	3	168
Canterbury	85+	4	123
Canterbury	85+	5	71
Canterbury	85+	6	108
Castle Hill	15-19		239
Castle Hill	15-19	0	2745
Castle Hill	15-19	1	4
Castle Hill	15-19	2	3
Castle Hill	20-24		156
Castle Hill	20-24	0	2107
Castle Hill	20-24	1	41
Castle Hill	20-24	2	12
Castle Hill	25-29		115
Castle Hill	25-29	0	1320
Castle Hill	25-29	1	230
Castle Hill	25-29	2	131
Castle Hill	25-29	3	25
Castle Hill	25-29	4	3
Castle Hill	30-34		95
Castle Hill	30-34	0	724
Castle Hill	30-34	1	600
Castle Hill	30-34	2	645
Castle Hill	30-34	3	188
Castle Hill	30-34	4	43
Castle Hill	30-34	5	5
Castle Hill	35-39		91
Castle Hill	35-39	0	355
Castle Hill	35-39	1	535
Castle Hill	35-39	2	1278
Castle Hill	35-39	3	566
Castle Hill	35-39	4	141
Castle Hill	35-39	5	28
Castle Hill	35-39	6	14
Castle Hill	40-44		116
Castle Hill	40-44	0	276
Castle Hill	40-44	1	400
Castle Hill	40-44	2	1609
Castle Hill	40-44	3	767
Castle Hill	40-44	4	220
Castle Hill	40-44	5	39
Castle Hill	40-44	6	20
Castle Hill	45-49		101
Castle Hill	45-49	0	249
Castle Hill	45-49	1	399
Castle Hill	45-49	2	1529
Castle Hill	45-49	3	754
Castle Hill	45-49	4	187
Castle Hill	45-49	5	45
Castle Hill	45-49	6	25
Castle Hill	50-54		109
Castle Hill	50-54	0	230
Castle Hill	50-54	1	358
Castle Hill	50-54	2	1201
Castle Hill	50-54	3	626
Castle Hill	50-54	4	158
Castle Hill	50-54	5	48
Castle Hill	50-54	6	23
Castle Hill	55-59		87
Castle Hill	55-59	0	192
Castle Hill	55-59	1	313
Castle Hill	55-59	2	1022
Castle Hill	55-59	3	571
Castle Hill	55-59	4	189
Castle Hill	55-59	5	40
Castle Hill	55-59	6	20
Castle Hill	60-64		82
Castle Hill	60-64	0	168
Castle Hill	60-64	1	300
Castle Hill	60-64	2	867
Castle Hill	60-64	3	543
Castle Hill	60-64	4	168
Castle Hill	60-64	5	51
Castle Hill	60-64	6	36
Castle Hill	65-69		72
Castle Hill	65-69	0	131
Castle Hill	65-69	1	217
Castle Hill	65-69	2	809
Castle Hill	65-69	3	487
Castle Hill	65-69	4	154
Castle Hill	65-69	5	34
Castle Hill	65-69	6	21
Castle Hill	70-74		64
Castle Hill	70-74	0	100
Castle Hill	70-74	1	106
Castle Hill	70-74	2	495
Castle Hill	70-74	3	377
Castle Hill	70-74	4	151
Castle Hill	70-74	5	38
Castle Hill	70-74	6	25
Castle Hill	75-79		28
Castle Hill	75-79	0	41
Castle Hill	75-79	1	60
Castle Hill	75-79	2	288
Castle Hill	75-79	3	236
Castle Hill	75-79	4	112
Castle Hill	75-79	5	39
Castle Hill	75-79	6	25
Castle Hill	80-84		31
Castle Hill	80-84	0	35
Castle Hill	80-84	1	41
Castle Hill	80-84	2	176
Castle Hill	80-84	3	138
Castle Hill	80-84	4	70
Castle Hill	80-84	5	30
Castle Hill	80-84	6	25
Castle Hill	85+		31
Castle Hill	85+	0	27
Castle Hill	85+	1	63
Castle Hill	85+	2	173
Castle Hill	85+	3	137
Castle Hill	85+	4	84
Castle Hill	85+	5	41
Castle Hill	85+	6	57
Cessnock	15-19		250
Cessnock	15-19	0	2016
Cessnock	15-19	1	55
Cessnock	15-19	2	12
Cessnock	15-19	6	3
Cessnock	20-24		176
Cessnock	20-24	0	1544
Cessnock	20-24	1	342
Cessnock	20-24	2	158
Cessnock	20-24	3	37
Cessnock	20-24	4	5
Cessnock	25-29		172
Cessnock	25-29	0	1063
Cessnock	25-29	1	519
Cessnock	25-29	2	497
Cessnock	25-29	3	190
Cessnock	25-29	4	53
Cessnock	25-29	5	8
Cessnock	25-29	6	9
Cessnock	30-34		199
Cessnock	30-34	0	622
Cessnock	30-34	1	536
Cessnock	30-34	2	793
Cessnock	30-34	3	367
Cessnock	30-34	4	129
Cessnock	30-34	5	43
Cessnock	30-34	6	10
Cessnock	35-39		117
Cessnock	35-39	0	323
Cessnock	35-39	1	334
Cessnock	35-39	2	791
Cessnock	35-39	3	490
Cessnock	35-39	4	194
Cessnock	35-39	5	60
Cessnock	35-39	6	40
Cessnock	40-44		159
Cessnock	40-44	0	250
Cessnock	40-44	1	304
Cessnock	40-44	2	949
Cessnock	40-44	3	562
Cessnock	40-44	4	204
Cessnock	40-44	5	63
Cessnock	40-44	6	56
Cessnock	45-49		162
Cessnock	45-49	0	238
Cessnock	45-49	1	277
Cessnock	45-49	2	882
Cessnock	45-49	3	585
Cessnock	45-49	4	200
Cessnock	45-49	5	64
Cessnock	45-49	6	41
Cessnock	50-54		156
Cessnock	50-54	0	217
Cessnock	50-54	1	253
Cessnock	50-54	2	844
Cessnock	50-54	3	554
Cessnock	50-54	4	228
Cessnock	50-54	5	68
Cessnock	50-54	6	39
Cessnock	55-59		169
Cessnock	55-59	0	233
Cessnock	55-59	1	252
Cessnock	55-59	2	912
Cessnock	55-59	3	584
Cessnock	55-59	4	238
Cessnock	55-59	5	88
Cessnock	55-59	6	47
Cessnock	60-64		154
Cessnock	60-64	0	200
Cessnock	60-64	1	190
Cessnock	60-64	2	858
Cessnock	60-64	3	580
Cessnock	60-64	4	223
Cessnock	60-64	5	43
Cessnock	60-64	6	29
Cessnock	65-69		185
Cessnock	65-69	0	165
Cessnock	65-69	1	166
Cessnock	65-69	2	756
Cessnock	65-69	3	571
Cessnock	65-69	4	230
Cessnock	65-69	5	60
Cessnock	65-69	6	33
Cessnock	70-74		152
Cessnock	70-74	0	103
Cessnock	70-74	1	117
Cessnock	70-74	2	483
Cessnock	70-74	3	379
Cessnock	70-74	4	166
Cessnock	70-74	5	68
Cessnock	70-74	6	34
Cessnock	75-79		117
Cessnock	75-79	0	65
Cessnock	75-79	1	57
Cessnock	75-79	2	261
Cessnock	75-79	3	228
Cessnock	75-79	4	156
Cessnock	75-79	5	54
Cessnock	75-79	6	51
Cessnock	80-84		125
Cessnock	80-84	0	41
Cessnock	80-84	1	45
Cessnock	80-84	2	198
Cessnock	80-84	3	177
Cessnock	80-84	4	128
Cessnock	80-84	5	49
Cessnock	80-84	6	58
Cessnock	85+		204
Cessnock	85+	0	51
Cessnock	85+	1	90
Cessnock	85+	2	198
Cessnock	85+	3	182
Cessnock	85+	4	123
Cessnock	85+	5	40
Cessnock	85+	6	67
Charlestown	15-19		135
Charlestown	15-19	0	1909
Charlestown	15-19	1	11
Charlestown	15-19	2	3
Charlestown	20-24		144
Charlestown	20-24	0	1658
Charlestown	20-24	1	140
Charlestown	20-24	2	52
Charlestown	20-24	3	13
Charlestown	20-24	4	3
Charlestown	25-29		118
Charlestown	25-29	0	1327
Charlestown	25-29	1	340
Charlestown	25-29	2	183
Charlestown	25-29	3	58
Charlestown	25-29	4	18
Charlestown	25-29	5	3
Charlestown	25-29	6	3
Charlestown	30-34		89
Charlestown	30-34	0	718
Charlestown	30-34	1	546
Charlestown	30-34	2	639
Charlestown	30-34	3	206
Charlestown	30-34	4	58
Charlestown	30-34	5	15
Charlestown	30-34	6	3
Charlestown	35-39		92
Charlestown	35-39	0	363
Charlestown	35-39	1	350
Charlestown	35-39	2	912
Charlestown	35-39	3	435
Charlestown	35-39	4	112
Charlestown	35-39	5	40
Charlestown	35-39	6	16
Charlestown	40-44		88
Charlestown	40-44	0	300
Charlestown	40-44	1	324
Charlestown	40-44	2	1092
Charlestown	40-44	3	520
Charlestown	40-44	4	140
Charlestown	40-44	5	44
Charlestown	40-44	6	24
Charlestown	45-49		104
Charlestown	45-49	0	308
Charlestown	45-49	1	302
Charlestown	45-49	2	1069
Charlestown	45-49	3	520
Charlestown	45-49	4	156
Charlestown	45-49	5	34
Charlestown	45-49	6	25
Charlestown	50-54		101
Charlestown	50-54	0	269
Charlestown	50-54	1	299
Charlestown	50-54	2	951
Charlestown	50-54	3	587
Charlestown	50-54	4	150
Charlestown	50-54	5	34
Charlestown	50-54	6	14
Charlestown	55-59		88
Charlestown	55-59	0	285
Charlestown	55-59	1	255
Charlestown	55-59	2	933
Charlestown	55-59	3	595
Charlestown	55-59	4	184
Charlestown	55-59	5	52
Charlestown	55-59	6	18
Charlestown	60-64		96
Charlestown	60-64	0	192
Charlestown	60-64	1	210
Charlestown	60-64	2	853
Charlestown	60-64	3	534
Charlestown	60-64	4	182
Charlestown	60-64	5	35
Charlestown	60-64	6	16
Charlestown	65-69		116
Charlestown	65-69	0	136
Charlestown	65-69	1	172
Charlestown	65-69	2	814
Charlestown	65-69	3	520
Charlestown	65-69	4	197
Charlestown	65-69	5	35
Charlestown	65-69	6	30
Charlestown	70-74		98
Charlestown	70-74	0	121
Charlestown	70-74	1	143
Charlestown	70-74	2	678
Charlestown	70-74	3	508
Charlestown	70-74	4	194
Charlestown	70-74	5	47
Charlestown	70-74	6	33
Charlestown	75-79		103
Charlestown	75-79	0	88
Charlestown	75-79	1	94
Charlestown	75-79	2	419
Charlestown	75-79	3	397
Charlestown	75-79	4	201
Charlestown	75-79	5	82
Charlestown	75-79	6	51
Charlestown	80-84		106
Charlestown	80-84	0	68
Charlestown	80-84	1	74
Charlestown	80-84	2	308
Charlestown	80-84	3	299
Charlestown	80-84	4	155
Charlestown	80-84	5	75
Charlestown	80-84	6	41
Charlestown	85+		214
Charlestown	85+	0	70
Charlestown	85+	1	112
Charlestown	85+	2	318
Charlestown	85+	3	288
Charlestown	85+	4	153
Charlestown	85+	5	58
Charlestown	85+	6	55
Clarence	15-19		299
Clarence	15-19	0	1802
Clarence	15-19	1	46
Clarence	15-19	2	7
Clarence	15-19	3	4
Clarence	15-19	4	3
Clarence	20-24		140
Clarence	20-24	0	953
Clarence	20-24	1	262
Clarence	20-24	2	125
