SED_NAME16	Age5yr	Indigenous	Sex	persons
St Albans (Western Metropolitan)	35-39	0	F	2246
St Albans (Western Metropolitan)	35-39	0	M	2388
St Albans (Western Metropolitan)	35-39	1	F	10
St Albans (Western Metropolitan)	35-39	1	M	14
St Albans (Western Metropolitan)	40-44		F	143
St Albans (Western Metropolitan)	40-44		M	140
St Albans (Western Metropolitan)	40-44	0	F	2199
St Albans (Western Metropolitan)	40-44	0	M	2058
St Albans (Western Metropolitan)	40-44	1	F	8
St Albans (Western Metropolitan)	40-44	1	M	8
St Albans (Western Metropolitan)	45-49		F	140
St Albans (Western Metropolitan)	45-49		M	138
St Albans (Western Metropolitan)	45-49	0	F	2122
St Albans (Western Metropolitan)	45-49	0	M	2102
St Albans (Western Metropolitan)	45-49	1	F	12
St Albans (Western Metropolitan)	45-49	1	M	7
St Albans (Western Metropolitan)	50-54		F	126
St Albans (Western Metropolitan)	50-54		M	167
St Albans (Western Metropolitan)	50-54	0	F	1974
St Albans (Western Metropolitan)	50-54	0	M	2060
St Albans (Western Metropolitan)	50-54	1	F	11
St Albans (Western Metropolitan)	50-54	1	M	13
St Albans (Western Metropolitan)	55-59		F	131
St Albans (Western Metropolitan)	55-59		M	128
St Albans (Western Metropolitan)	55-59	0	F	2154
St Albans (Western Metropolitan)	55-59	0	M	1965
St Albans (Western Metropolitan)	55-59	1	M	8
St Albans (Western Metropolitan)	60-64		F	133
St Albans (Western Metropolitan)	60-64		M	127
St Albans (Western Metropolitan)	60-64	0	F	2049
St Albans (Western Metropolitan)	60-64	0	M	1908
St Albans (Western Metropolitan)	60-64	1	F	12
St Albans (Western Metropolitan)	60-64	1	M	3
St Albans (Western Metropolitan)	65+		F	449
St Albans (Western Metropolitan)	65+		M	381
St Albans (Western Metropolitan)	65+	0	F	5686
St Albans (Western Metropolitan)	65+	0	M	4901
St Albans (Western Metropolitan)	65+	1	F	9
St Albans (Western Metropolitan)	65+	1	M	5
Sunbury (Western Metropolitan)	0-4		F	118
Sunbury (Western Metropolitan)	0-4		M	107
Sunbury (Western Metropolitan)	0-4	0	F	1762
Sunbury (Western Metropolitan)	0-4	0	M	1861
Sunbury (Western Metropolitan)	0-4	1	F	27
Sunbury (Western Metropolitan)	0-4	1	M	29
Sunbury (Western Metropolitan)	5-9		F	83
Sunbury (Western Metropolitan)	5-9		M	90
Sunbury (Western Metropolitan)	5-9	0	F	1683
Sunbury (Western Metropolitan)	5-9	0	M	1804
Sunbury (Western Metropolitan)	5-9	1	F	25
Sunbury (Western Metropolitan)	5-9	1	M	27
Sunbury (Western Metropolitan)	10-14		F	76
Sunbury (Western Metropolitan)	10-14		M	79
Sunbury (Western Metropolitan)	10-14	0	F	1662
Sunbury (Western Metropolitan)	10-14	0	M	1735
Sunbury (Western Metropolitan)	10-14	1	F	15
Sunbury (Western Metropolitan)	10-14	1	M	24
Sunbury (Western Metropolitan)	15-19		F	85
Sunbury (Western Metropolitan)	15-19		M	100
Sunbury (Western Metropolitan)	15-19	0	F	1717
Sunbury (Western Metropolitan)	15-19	0	M	1814
Sunbury (Western Metropolitan)	15-19	1	F	24
Sunbury (Western Metropolitan)	15-19	1	M	24
Sunbury (Western Metropolitan)	20-24		F	120
Sunbury (Western Metropolitan)	20-24		M	123
Sunbury (Western Metropolitan)	20-24	0	F	1797
Sunbury (Western Metropolitan)	20-24	0	M	1886
Sunbury (Western Metropolitan)	20-24	1	F	21
Sunbury (Western Metropolitan)	20-24	1	M	31
Sunbury (Western Metropolitan)	25-29		F	114
Sunbury (Western Metropolitan)	25-29		M	134
Sunbury (Western Metropolitan)	25-29	0	F	1955
Sunbury (Western Metropolitan)	25-29	0	M	1924
Sunbury (Western Metropolitan)	25-29	1	F	26
Sunbury (Western Metropolitan)	25-29	1	M	24
Sunbury (Western Metropolitan)	30-34		F	116
Sunbury (Western Metropolitan)	30-34		M	120
Sunbury (Western Metropolitan)	30-34	0	F	1973
Sunbury (Western Metropolitan)	30-34	0	M	1863
Sunbury (Western Metropolitan)	30-34	1	F	13
Sunbury (Western Metropolitan)	30-34	1	M	21
Sunbury (Western Metropolitan)	35-39		F	103
Sunbury (Western Metropolitan)	35-39		M	104
Sunbury (Western Metropolitan)	35-39	0	F	1927
Sunbury (Western Metropolitan)	35-39	0	M	1818
Sunbury (Western Metropolitan)	35-39	1	F	13
Sunbury (Western Metropolitan)	35-39	1	M	28
Sunbury (Western Metropolitan)	40-44		F	103
Sunbury (Western Metropolitan)	40-44		M	114
Sunbury (Western Metropolitan)	40-44	0	F	2025
Sunbury (Western Metropolitan)	40-44	0	M	1912
Sunbury (Western Metropolitan)	40-44	1	F	16
Sunbury (Western Metropolitan)	40-44	1	M	7
Sunbury (Western Metropolitan)	45-49		F	107
Sunbury (Western Metropolitan)	45-49		M	106
Sunbury (Western Metropolitan)	45-49	0	F	2098
Sunbury (Western Metropolitan)	45-49	0	M	1911
Sunbury (Western Metropolitan)	45-49	1	F	22
Sunbury (Western Metropolitan)	45-49	1	M	19
Sunbury (Western Metropolitan)	50-54		F	93
Sunbury (Western Metropolitan)	50-54		M	99
Sunbury (Western Metropolitan)	50-54	0	F	2042
Sunbury (Western Metropolitan)	50-54	0	M	1823
Sunbury (Western Metropolitan)	50-54	1	F	17
Sunbury (Western Metropolitan)	50-54	1	M	11
Sunbury (Western Metropolitan)	55-59		F	121
Sunbury (Western Metropolitan)	55-59		M	102
Sunbury (Western Metropolitan)	55-59	0	F	1941
Sunbury (Western Metropolitan)	55-59	0	M	1788
Sunbury (Western Metropolitan)	55-59	1	F	15
Sunbury (Western Metropolitan)	55-59	1	M	11
Sunbury (Western Metropolitan)	60-64		F	100
Sunbury (Western Metropolitan)	60-64		M	106
Sunbury (Western Metropolitan)	60-64	0	F	1788
Sunbury (Western Metropolitan)	60-64	0	M	1592
Sunbury (Western Metropolitan)	60-64	1	F	12
Sunbury (Western Metropolitan)	60-64	1	M	6
Sunbury (Western Metropolitan)	65+		F	329
Sunbury (Western Metropolitan)	65+		M	291
Sunbury (Western Metropolitan)	65+	0	F	4662
Sunbury (Western Metropolitan)	65+	0	M	3980
Sunbury (Western Metropolitan)	65+	1	F	4
Sunbury (Western Metropolitan)	65+	1	M	9
Sydenham (Western Metropolitan)	0-4		F	96
Sydenham (Western Metropolitan)	0-4		M	107
Sydenham (Western Metropolitan)	0-4	0	F	2398
Sydenham (Western Metropolitan)	0-4	0	M	2489
Sydenham (Western Metropolitan)	0-4	1	F	9
Sydenham (Western Metropolitan)	0-4	1	M	14
Sydenham (Western Metropolitan)	5-9		F	128
Sydenham (Western Metropolitan)	5-9		M	132
Sydenham (Western Metropolitan)	5-9	0	F	2809
Sydenham (Western Metropolitan)	5-9	0	M	2802
Sydenham (Western Metropolitan)	5-9	1	F	18
Sydenham (Western Metropolitan)	5-9	1	M	12
Sydenham (Western Metropolitan)	10-14		F	126
Sydenham (Western Metropolitan)	10-14		M	136
Sydenham (Western Metropolitan)	10-14	0	F	2686
Sydenham (Western Metropolitan)	10-14	0	M	2785
Sydenham (Western Metropolitan)	10-14	1	F	20
Sydenham (Western Metropolitan)	10-14	1	M	7
Sydenham (Western Metropolitan)	15-19		F	94
Sydenham (Western Metropolitan)	15-19		M	127
Sydenham (Western Metropolitan)	15-19	0	F	2571
Sydenham (Western Metropolitan)	15-19	0	M	2753
Sydenham (Western Metropolitan)	15-19	1	F	15
Sydenham (Western Metropolitan)	15-19	1	M	9
Sydenham (Western Metropolitan)	20-24		F	125
Sydenham (Western Metropolitan)	20-24		M	107
Sydenham (Western Metropolitan)	20-24	0	F	2456
Sydenham (Western Metropolitan)	20-24	0	M	2685
Sydenham (Western Metropolitan)	20-24	1	F	17
Sydenham (Western Metropolitan)	20-24	1	M	11
Sydenham (Western Metropolitan)	25-29		F	130
Sydenham (Western Metropolitan)	25-29		M	104
Sydenham (Western Metropolitan)	25-29	0	F	2506
Sydenham (Western Metropolitan)	25-29	0	M	2475
Sydenham (Western Metropolitan)	25-29	1	F	9
Sydenham (Western Metropolitan)	25-29	1	M	17
Sydenham (Western Metropolitan)	30-34		F	127
Sydenham (Western Metropolitan)	30-34		M	122
Sydenham (Western Metropolitan)	30-34	0	F	2778
Sydenham (Western Metropolitan)	30-34	0	M	2524
Sydenham (Western Metropolitan)	30-34	1	F	7
Sydenham (Western Metropolitan)	30-34	1	M	8
Sydenham (Western Metropolitan)	35-39		F	143
Sydenham (Western Metropolitan)	35-39		M	137
Sydenham (Western Metropolitan)	35-39	0	F	2936
Sydenham (Western Metropolitan)	35-39	0	M	2661
Sydenham (Western Metropolitan)	35-39	1	F	7
Sydenham (Western Metropolitan)	35-39	1	M	5
Sydenham (Western Metropolitan)	40-44		F	145
Sydenham (Western Metropolitan)	40-44		M	134
Sydenham (Western Metropolitan)	40-44	0	F	3066
Sydenham (Western Metropolitan)	40-44	0	M	2872
Sydenham (Western Metropolitan)	40-44	1	F	6
Sydenham (Western Metropolitan)	40-44	1	M	12
Sydenham (Western Metropolitan)	45-49		F	137
Sydenham (Western Metropolitan)	45-49		M	116
Sydenham (Western Metropolitan)	45-49	0	F	2896
Sydenham (Western Metropolitan)	45-49	0	M	2637
Sydenham (Western Metropolitan)	45-49	1	F	14
Sydenham (Western Metropolitan)	45-49	1	M	6
Sydenham (Western Metropolitan)	50-54		F	99
Sydenham (Western Metropolitan)	50-54		M	104
Sydenham (Western Metropolitan)	50-54	0	F	2514
Sydenham (Western Metropolitan)	50-54	0	M	2422
Sydenham (Western Metropolitan)	50-54	1	F	3
Sydenham (Western Metropolitan)	50-54	1	M	3
Sydenham (Western Metropolitan)	55-59		F	112
Sydenham (Western Metropolitan)	55-59		M	86
Sydenham (Western Metropolitan)	55-59	0	F	2097
Sydenham (Western Metropolitan)	55-59	0	M	1990
Sydenham (Western Metropolitan)	55-59	1	F	6
Sydenham (Western Metropolitan)	60-64		F	78
Sydenham (Western Metropolitan)	60-64		M	85
Sydenham (Western Metropolitan)	60-64	0	F	1539
Sydenham (Western Metropolitan)	60-64	0	M	1586
Sydenham (Western Metropolitan)	60-64	1	F	3
Sydenham (Western Metropolitan)	65+		F	230
Sydenham (Western Metropolitan)	65+		M	176
Sydenham (Western Metropolitan)	65+	0	F	3090
Sydenham (Western Metropolitan)	65+	0	M	2757
Tarneit (Western Metropolitan)	0-4		F	235
Tarneit (Western Metropolitan)	0-4		M	224
Tarneit (Western Metropolitan)	0-4	0	F	4651
Tarneit (Western Metropolitan)	0-4	0	M	4961
Tarneit (Western Metropolitan)	0-4	1	F	30
Tarneit (Western Metropolitan)	0-4	1	M	40
Tarneit (Western Metropolitan)	5-9		F	179
Tarneit (Western Metropolitan)	5-9		M	205
Tarneit (Western Metropolitan)	5-9	0	F	3821
Tarneit (Western Metropolitan)	5-9	0	M	4009
Tarneit (Western Metropolitan)	5-9	1	F	31
Tarneit (Western Metropolitan)	5-9	1	M	40
Tarneit (Western Metropolitan)	10-14		F	140
Tarneit (Western Metropolitan)	10-14		M	129
Tarneit (Western Metropolitan)	10-14	0	F	2804
Tarneit (Western Metropolitan)	10-14	0	M	2991
Tarneit (Western Metropolitan)	10-14	1	F	26
Tarneit (Western Metropolitan)	10-14	1	M	31
Tarneit (Western Metropolitan)	15-19		F	130
Tarneit (Western Metropolitan)	15-19		M	139
Tarneit (Western Metropolitan)	15-19	0	F	2616
Tarneit (Western Metropolitan)	15-19	0	M	2775
Tarneit (Western Metropolitan)	15-19	1	F	38
Tarneit (Western Metropolitan)	15-19	1	M	28
Tarneit (Western Metropolitan)	20-24		F	127
Tarneit (Western Metropolitan)	20-24		M	147
Tarneit (Western Metropolitan)	20-24	0	F	2747
Tarneit (Western Metropolitan)	20-24	0	M	3072
Tarneit (Western Metropolitan)	20-24	1	F	27
Tarneit (Western Metropolitan)	20-24	1	M	40
Tarneit (Western Metropolitan)	25-29		F	207
Tarneit (Western Metropolitan)	25-29		M	187
Tarneit (Western Metropolitan)	25-29	0	F	4290
Tarneit (Western Metropolitan)	25-29	0	M	3814
Tarneit (Western Metropolitan)	25-29	1	F	15
Tarneit (Western Metropolitan)	25-29	1	M	60
Tarneit (Western Metropolitan)	30-34		F	288
Tarneit (Western Metropolitan)	30-34		M	267
Tarneit (Western Metropolitan)	30-34	0	F	5681
Tarneit (Western Metropolitan)	30-34	0	M	5461
Tarneit (Western Metropolitan)	30-34	1	F	27
Tarneit (Western Metropolitan)	30-34	1	M	31
Tarneit (Western Metropolitan)	35-39		F	198
Tarneit (Western Metropolitan)	35-39		M	221
Tarneit (Western Metropolitan)	35-39	0	F	4141
Tarneit (Western Metropolitan)	35-39	0	M	4771
Tarneit (Western Metropolitan)	35-39	1	F	15
Tarneit (Western Metropolitan)	35-39	1	M	35
Tarneit (Western Metropolitan)	40-44		F	139
Tarneit (Western Metropolitan)	40-44		M	172
Tarneit (Western Metropolitan)	40-44	0	F	2934
Tarneit (Western Metropolitan)	40-44	0	M	3333
Tarneit (Western Metropolitan)	40-44	1	F	16
Tarneit (Western Metropolitan)	40-44	1	M	23
Tarneit (Western Metropolitan)	45-49		F	146
Tarneit (Western Metropolitan)	45-49		M	131
Tarneit (Western Metropolitan)	45-49	0	F	2581
Tarneit (Western Metropolitan)	45-49	0	M	2660
Tarneit (Western Metropolitan)	45-49	1	F	11
Tarneit (Western Metropolitan)	45-49	1	M	18
Tarneit (Western Metropolitan)	50-54		F	140
Tarneit (Western Metropolitan)	50-54		M	130
Tarneit (Western Metropolitan)	50-54	0	F	2354
Tarneit (Western Metropolitan)	50-54	0	M	2296
Tarneit (Western Metropolitan)	50-54	1	F	9
Tarneit (Western Metropolitan)	50-54	1	M	12
Tarneit (Western Metropolitan)	55-59		F	116
Tarneit (Western Metropolitan)	55-59		M	97
Tarneit (Western Metropolitan)	55-59	0	F	2037
Tarneit (Western Metropolitan)	55-59	0	M	1930
Tarneit (Western Metropolitan)	55-59	1	F	10
Tarneit (Western Metropolitan)	55-59	1	M	5
Tarneit (Western Metropolitan)	60-64		F	79
Tarneit (Western Metropolitan)	60-64		M	96
Tarneit (Western Metropolitan)	60-64	0	F	1537
Tarneit (Western Metropolitan)	60-64	0	M	1533
Tarneit (Western Metropolitan)	60-64	1	F	8
Tarneit (Western Metropolitan)	60-64	1	M	9
Tarneit (Western Metropolitan)	65+		F	204
Tarneit (Western Metropolitan)	65+		M	189
Tarneit (Western Metropolitan)	65+	0	F	2867
Tarneit (Western Metropolitan)	65+	0	M	2626
Tarneit (Western Metropolitan)	65+	1	F	6
Tarneit (Western Metropolitan)	65+	1	M	6
Thomastown (Northern Metropolitan)	0-4		F	152
Thomastown (Northern Metropolitan)	0-4		M	162
Thomastown (Northern Metropolitan)	0-4	0	F	2418
Thomastown (Northern Metropolitan)	0-4	0	M	2606
Thomastown (Northern Metropolitan)	0-4	1	F	26
Thomastown (Northern Metropolitan)	0-4	1	M	30
Thomastown (Northern Metropolitan)	5-9		F	110
Thomastown (Northern Metropolitan)	5-9		M	135
Thomastown (Northern Metropolitan)	5-9	0	F	1979
Thomastown (Northern Metropolitan)	5-9	0	M	2154
Thomastown (Northern Metropolitan)	5-9	1	F	30
Thomastown (Northern Metropolitan)	5-9	1	M	22
Thomastown (Northern Metropolitan)	10-14		F	89
Thomastown (Northern Metropolitan)	10-14		M	90
Thomastown (Northern Metropolitan)	10-14	0	F	1721
Thomastown (Northern Metropolitan)	10-14	0	M	1730
Thomastown (Northern Metropolitan)	10-14	1	F	18
Thomastown (Northern Metropolitan)	10-14	1	M	16
Thomastown (Northern Metropolitan)	15-19		F	100
Thomastown (Northern Metropolitan)	15-19		M	77
Thomastown (Northern Metropolitan)	15-19	0	F	1657
Thomastown (Northern Metropolitan)	15-19	0	M	1793
Thomastown (Northern Metropolitan)	15-19	1	F	19
Thomastown (Northern Metropolitan)	15-19	1	M	25
Thomastown (Northern Metropolitan)	20-24		F	118
Thomastown (Northern Metropolitan)	20-24		M	117
Thomastown (Northern Metropolitan)	20-24	0	F	1984
Thomastown (Northern Metropolitan)	20-24	0	M	2093
Thomastown (Northern Metropolitan)	20-24	1	F	22
Thomastown (Northern Metropolitan)	20-24	1	M	20
Thomastown (Northern Metropolitan)	25-29		F	153
Thomastown (Northern Metropolitan)	25-29		M	165
Thomastown (Northern Metropolitan)	25-29	0	F	2682
Thomastown (Northern Metropolitan)	25-29	0	M	2530
Thomastown (Northern Metropolitan)	25-29	1	F	14
Thomastown (Northern Metropolitan)	25-29	1	M	22
Thomastown (Northern Metropolitan)	30-34		F	163
Thomastown (Northern Metropolitan)	30-34		M	171
Thomastown (Northern Metropolitan)	30-34	0	F	3046
Thomastown (Northern Metropolitan)	30-34	0	M	3150
Thomastown (Northern Metropolitan)	30-34	1	F	21
Thomastown (Northern Metropolitan)	30-34	1	M	19
Thomastown (Northern Metropolitan)	35-39		F	125
Thomastown (Northern Metropolitan)	35-39		M	133
Thomastown (Northern Metropolitan)	35-39	0	F	2505
Thomastown (Northern Metropolitan)	35-39	0	M	2666
Thomastown (Northern Metropolitan)	35-39	1	F	21
Thomastown (Northern Metropolitan)	35-39	1	M	9
Thomastown (Northern Metropolitan)	40-44		F	113
Thomastown (Northern Metropolitan)	40-44		M	106
Thomastown (Northern Metropolitan)	40-44	0	F	2000
Thomastown (Northern Metropolitan)	40-44	0	M	2125
Thomastown (Northern Metropolitan)	40-44	1	F	7
Thomastown (Northern Metropolitan)	40-44	1	M	12
Thomastown (Northern Metropolitan)	45-49		F	90
Thomastown (Northern Metropolitan)	45-49		M	113
Thomastown (Northern Metropolitan)	45-49	0	F	1852
Thomastown (Northern Metropolitan)	45-49	0	M	1884
Thomastown (Northern Metropolitan)	45-49	1	F	7
Thomastown (Northern Metropolitan)	45-49	1	M	12
Thomastown (Northern Metropolitan)	50-54		F	95
Thomastown (Northern Metropolitan)	50-54		M	93
Thomastown (Northern Metropolitan)	50-54	0	F	1727
Thomastown (Northern Metropolitan)	50-54	0	M	1753
Thomastown (Northern Metropolitan)	50-54	1	F	19
Thomastown (Northern Metropolitan)	50-54	1	M	7
Thomastown (Northern Metropolitan)	55-59		F	92
Thomastown (Northern Metropolitan)	55-59		M	82
Thomastown (Northern Metropolitan)	55-59	0	F	1714
Thomastown (Northern Metropolitan)	55-59	0	M	1483
Thomastown (Northern Metropolitan)	55-59	1	F	6
Thomastown (Northern Metropolitan)	55-59	1	M	7
Thomastown (Northern Metropolitan)	60-64		F	117
Thomastown (Northern Metropolitan)	60-64		M	95
Thomastown (Northern Metropolitan)	60-64	0	F	1643
Thomastown (Northern Metropolitan)	60-64	0	M	1393
Thomastown (Northern Metropolitan)	60-64	1	F	10
Thomastown (Northern Metropolitan)	60-64	1	M	5
Thomastown (Northern Metropolitan)	65+		F	375
Thomastown (Northern Metropolitan)	65+		M	325
Thomastown (Northern Metropolitan)	65+	0	F	5331
Thomastown (Northern Metropolitan)	65+	0	M	4828
Thomastown (Northern Metropolitan)	65+	1	F	8
Thomastown (Northern Metropolitan)	65+	1	M	9
Warrandyte (Eastern Metropolitan)	0-4		F	50
Warrandyte (Eastern Metropolitan)	0-4		M	51
Warrandyte (Eastern Metropolitan)	0-4	0	F	1279
Warrandyte (Eastern Metropolitan)	0-4	0	M	1522
Warrandyte (Eastern Metropolitan)	0-4	1	F	3
Warrandyte (Eastern Metropolitan)	5-9		F	57
Warrandyte (Eastern Metropolitan)	5-9		M	52
Warrandyte (Eastern Metropolitan)	5-9	0	F	1770
Warrandyte (Eastern Metropolitan)	5-9	0	M	1862
Warrandyte (Eastern Metropolitan)	5-9	1	F	4
Warrandyte (Eastern Metropolitan)	5-9	1	M	4
Warrandyte (Eastern Metropolitan)	10-14		F	48
Warrandyte (Eastern Metropolitan)	10-14		M	60
Warrandyte (Eastern Metropolitan)	10-14	0	F	1857
Warrandyte (Eastern Metropolitan)	10-14	0	M	2048
Warrandyte (Eastern Metropolitan)	10-14	1	F	11
Warrandyte (Eastern Metropolitan)	10-14	1	M	7
Warrandyte (Eastern Metropolitan)	15-19		F	66
Warrandyte (Eastern Metropolitan)	15-19		M	65
Warrandyte (Eastern Metropolitan)	15-19	0	F	2104
Warrandyte (Eastern Metropolitan)	15-19	0	M	2244
Warrandyte (Eastern Metropolitan)	15-19	1	F	3
Warrandyte (Eastern Metropolitan)	15-19	1	M	11
Warrandyte (Eastern Metropolitan)	20-24		F	55
Warrandyte (Eastern Metropolitan)	20-24		M	67
Warrandyte (Eastern Metropolitan)	20-24	0	F	1729
Warrandyte (Eastern Metropolitan)	20-24	0	M	2014
Warrandyte (Eastern Metropolitan)	20-24	1	F	6
Warrandyte (Eastern Metropolitan)	20-24	1	M	9
Warrandyte (Eastern Metropolitan)	25-29		F	53
Warrandyte (Eastern Metropolitan)	25-29		M	43
Warrandyte (Eastern Metropolitan)	25-29	0	F	1366
Warrandyte (Eastern Metropolitan)	25-29	0	M	1480
Warrandyte (Eastern Metropolitan)	25-29	1	M	4
Warrandyte (Eastern Metropolitan)	30-34		F	40
Warrandyte (Eastern Metropolitan)	30-34		M	45
Warrandyte (Eastern Metropolitan)	30-34	0	F	1473
Warrandyte (Eastern Metropolitan)	30-34	0	M	1282
Warrandyte (Eastern Metropolitan)	30-34	1	F	6
Warrandyte (Eastern Metropolitan)	30-34	1	M	8
Warrandyte (Eastern Metropolitan)	35-39		F	66
Warrandyte (Eastern Metropolitan)	35-39		M	39
Warrandyte (Eastern Metropolitan)	35-39	0	F	1732
Warrandyte (Eastern Metropolitan)	35-39	0	M	1513
Warrandyte (Eastern Metropolitan)	40-44		F	53
Warrandyte (Eastern Metropolitan)	40-44		M	64
Warrandyte (Eastern Metropolitan)	40-44	0	F	2100
Warrandyte (Eastern Metropolitan)	40-44	0	M	1793
Warrandyte (Eastern Metropolitan)	40-44	1	F	10
Warrandyte (Eastern Metropolitan)	40-44	1	M	3
Warrandyte (Eastern Metropolitan)	45-49		F	65
Warrandyte (Eastern Metropolitan)	45-49		M	81
Warrandyte (Eastern Metropolitan)	45-49	0	F	2413
Warrandyte (Eastern Metropolitan)	45-49	0	M	2190
Warrandyte (Eastern Metropolitan)	45-49	1	F	3
