SED_NAME16	Age	UsualResidence	persons
Hartley	15-24	Home	4048
Hartley	15-24	Visitor from NT	4
Hartley	15-24	Visitor from SA	111
Hartley	15-24	Visitor from WA	3
Hartley	15-24	Visitor same SA2	19
Hartley	25-34	Home	4625
Hartley	25-34	Visitor from NSW	11
Hartley	25-34	Visitor from QLD	4
Hartley	25-34	Visitor from SA	144
Hartley	25-34	Visitor from VIC	5
Hartley	25-34	Visitor same SA2	13
Hartley	35-44	Home	4453
Hartley	35-44	Visitor from NSW	6
Hartley	35-44	Visitor from SA	90
Hartley	35-44	Visitor from VIC	3
Hartley	35-44	Visitor same SA2	10
Hartley	45-54	Home	4367
Hartley	45-54	Visitor from NT	3
Hartley	45-54	Visitor from QLD	3
Hartley	45-54	Visitor from SA	88
Hartley	45-54	Visitor from VIC	4
Hartley	45-54	Visitor from WA	4
Hartley	45-54	Visitor same SA2	13
Hartley	55-64	Home	3628
Hartley	55-64	Visitor from NSW	3
Hartley	55-64	Visitor from SA	89
Hartley	55-64	Visitor from VIC	3
Hartley	55-64	Visitor same SA2	11
Hartley	65-74	Home	3234
Hartley	65-74	Visitor from QLD	3
Hartley	65-74	Visitor from SA	54
Hartley	65-74	Visitor from VIC	10
Hartley	65-74	Visitor same SA2	20
Hartley	75-84	Home	2786
Hartley	75-84	Visitor from SA	40
Hartley	75-84	Visitor same SA2	12
Hartley	85+	Home	1619
Hartley	85+	Visitor from SA	31
Hartley	85+	Visitor same SA2	5
Heysen	0-14	Home	6567
Heysen	0-14	Visitor from QLD	3
Heysen	0-14	Visitor from SA	76
Heysen	0-14	Visitor from VIC	3
Heysen	0-14	Visitor same SA2	7
Heysen	15-24	Home	3704
Heysen	15-24	Visitor from NSW	7
Heysen	15-24	Visitor from NT	3
Heysen	15-24	Visitor from QLD	5
Heysen	15-24	Visitor from SA	146
Heysen	15-24	Visitor from VIC	3
Heysen	15-24	Visitor same SA2	13
Heysen	25-34	Home	2787
Heysen	25-34	Visitor from NSW	7
Heysen	25-34	Visitor from QLD	5
Heysen	25-34	Visitor from SA	124
Heysen	25-34	Visitor from VIC	24
Heysen	25-34	Visitor from WA	3
Heysen	25-34	Visitor same SA2	3
Heysen	35-44	Home	4186
Heysen	35-44	Visitor from NSW	3
Heysen	35-44	Visitor from SA	83
Heysen	35-44	Visitor from TAS	3
Heysen	35-44	Visitor from VIC	14
Heysen	35-44	Visitor from WA	4
Heysen	45-54	Home	5070
Heysen	45-54	Visitor from ACT	3
Heysen	45-54	Visitor from NSW	6
Heysen	45-54	Visitor from QLD	3
Heysen	45-54	Visitor from SA	90
Heysen	45-54	Visitor from TAS	5
Heysen	45-54	Visitor from VIC	19
Heysen	45-54	Visitor same SA2	3
Heysen	55-64	Home	4931
Heysen	55-64	Visitor from NSW	12
Heysen	55-64	Visitor from QLD	5
Heysen	55-64	Visitor from SA	122
Heysen	55-64	Visitor from TAS	4
Heysen	55-64	Visitor from VIC	19
Heysen	55-64	Visitor from WA	9
Heysen	55-64	Visitor same SA2	13
Heysen	65-74	Home	3797
Heysen	65-74	Visitor from NSW	20
Heysen	65-74	Visitor from QLD	15
Heysen	65-74	Visitor from SA	78
Heysen	65-74	Visitor from TAS	3
Heysen	65-74	Visitor from VIC	8
Heysen	65-74	Visitor from WA	7
Heysen	65-74	Visitor same SA2	8
Heysen	75-84	Home	1559
Heysen	75-84	Visitor from NSW	4
Heysen	75-84	Visitor from SA	33
Heysen	75-84	Visitor from VIC	7
Heysen	75-84	Visitor from WA	4
Heysen	75-84	Visitor same SA2	8
Heysen	85+	Home	708
Heysen	85+	Visitor from SA	27
Heysen	85+	Visitor same SA2	3
Kaurna	0-14	Home	7793
Kaurna	0-14	Visitor from NT	3
Kaurna	0-14	Visitor from SA	115
Kaurna	0-14	Visitor from VIC	12
Kaurna	0-14	Visitor same SA2	10
Kaurna	15-24	Home	4338
Kaurna	15-24	Visitor from SA	168
Kaurna	15-24	Visitor same SA2	6
Kaurna	25-34	Home	4817
Kaurna	25-34	Visitor from QLD	6
Kaurna	25-34	Visitor from SA	166
Kaurna	25-34	Visitor from VIC	10
Kaurna	25-34	Visitor same SA2	8
Kaurna	35-44	Home	4860
Kaurna	35-44	Visitor from NSW	3
Kaurna	35-44	Visitor from NT	3
Kaurna	35-44	Visitor from SA	108
Kaurna	35-44	Visitor from VIC	8
Kaurna	35-44	Visitor same SA2	13
Kaurna	45-54	Home	4749
Kaurna	45-54	Visitor from QLD	8
Kaurna	45-54	Visitor from SA	112
Kaurna	45-54	Visitor from VIC	8
Kaurna	45-54	Visitor from WA	3
Kaurna	45-54	Visitor same SA2	7
Kaurna	55-64	Home	4101
Kaurna	55-64	Visitor from QLD	8
Kaurna	55-64	Visitor from SA	71
Kaurna	55-64	Visitor from VIC	3
Kaurna	55-64	Visitor from WA	7
Kaurna	55-64	Visitor same SA2	9
Kaurna	65-74	Home	3154
Kaurna	65-74	Visitor from NSW	7
Kaurna	65-74	Visitor from QLD	4
Kaurna	65-74	Visitor from SA	74
Kaurna	65-74	Visitor from VIC	6
Kaurna	65-74	Visitor from WA	10
Kaurna	65-74	Visitor same SA2	8
Kaurna	75-84	Home	1651
Kaurna	75-84	Visitor from QLD	3
Kaurna	75-84	Visitor from SA	19
Kaurna	75-84	Visitor same SA2	15
Kaurna	85+	Home	746
Kaurna	85+	Visitor from SA	5
Kaurna	85+	Visitor same SA2	4
Kavel	0-14	Home	7098
Kavel	0-14	Visitor from ACT	3
Kavel	0-14	Visitor from SA	99
Kavel	0-14	Visitor from TAS	3
Kavel	0-14	Visitor from VIC	4
Kavel	0-14	Visitor same SA2	16
Kavel	15-24	Home	4434
Kavel	15-24	Visitor from NSW	4
Kavel	15-24	Visitor from NT	7
Kavel	15-24	Visitor from SA	189
Kavel	15-24	Visitor from VIC	3
Kavel	15-24	Visitor same SA2	14
Kavel	25-34	Home	3781
Kavel	25-34	Visitor from NSW	3
Kavel	25-34	Visitor from NT	3
Kavel	25-34	Visitor from QLD	3
Kavel	25-34	Visitor from SA	127
Kavel	25-34	Visitor from VIC	19
Kavel	25-34	Visitor same SA2	6
Kavel	35-44	Home	4614
Kavel	35-44	Visitor from NSW	4
Kavel	35-44	Visitor from QLD	3
Kavel	35-44	Visitor from SA	69
Kavel	35-44	Visitor from TAS	3
Kavel	35-44	Visitor from VIC	3
Kavel	35-44	Visitor same SA2	8
Kavel	45-54	Home	5163
Kavel	45-54	Visitor from NSW	3
Kavel	45-54	Visitor from QLD	3
Kavel	45-54	Visitor from SA	74
Kavel	45-54	Visitor from VIC	4
Kavel	45-54	Visitor from WA	7
Kavel	45-54	Visitor same SA2	5
Kavel	55-64	Home	4491
Kavel	55-64	Visitor from NSW	11
Kavel	55-64	Visitor from NT	5
Kavel	55-64	Visitor from QLD	6
Kavel	55-64	Visitor from SA	78
Kavel	55-64	Visitor from VIC	9
Kavel	55-64	Visitor from WA	4
Kavel	55-64	Visitor same SA2	7
Kavel	65-74	Home	3258
Kavel	65-74	Visitor from NSW	6
Kavel	65-74	Visitor from QLD	7
Kavel	65-74	Visitor from SA	87
Kavel	65-74	Visitor from TAS	3
Kavel	65-74	Visitor from VIC	12
Kavel	65-74	Visitor same SA2	14
Kavel	75-84	Home	1483
Kavel	75-84	Visitor from NSW	3
Kavel	75-84	Visitor from SA	31
Kavel	75-84	Visitor from VIC	3
Kavel	75-84	Visitor from WA	3
Kavel	75-84	Visitor same SA2	9
Kavel	85+	Home	612
Kavel	85+	Visitor from SA	34
Kavel	85+	Visitor from WA	3
Kavel	85+	Visitor same SA2	3
Lee	0-14	Home	4826
Lee	0-14	Visitor from SA	114
Lee	0-14	Visitor from VIC	3
Lee	0-14	Visitor same SA2	11
Lee	15-24	Home	3400
Lee	15-24	Visitor from NSW	4
Lee	15-24	Visitor from SA	144
Lee	15-24	Visitor from VIC	8
Lee	15-24	Visitor same SA2	19
Lee	25-34	Home	3841
Lee	25-34	Visitor from NSW	6
Lee	25-34	Visitor from NT	5
Lee	25-34	Visitor from QLD	3
Lee	25-34	Visitor from SA	144
Lee	25-34	Visitor from VIC	3
Lee	25-34	Visitor same SA2	7
Lee	35-44	Home	3954
Lee	35-44	Visitor from NSW	6
Lee	35-44	Visitor from QLD	5
Lee	35-44	Visitor from SA	102
Lee	35-44	Visitor from VIC	11
Lee	35-44	Visitor from WA	7
Lee	35-44	Visitor same SA2	12
Lee	45-54	Home	4731
Lee	45-54	Visitor from ACT	3
Lee	45-54	Visitor from NSW	5
Lee	45-54	Visitor from QLD	9
Lee	45-54	Visitor from SA	107
Lee	45-54	Visitor from VIC	10
Lee	45-54	Visitor same SA2	13
Lee	55-64	Home	4816
Lee	55-64	Visitor from NSW	11
Lee	55-64	Visitor from QLD	6
Lee	55-64	Visitor from SA	104
Lee	55-64	Visitor from TAS	3
Lee	55-64	Visitor from VIC	10
Lee	55-64	Visitor from WA	8
Lee	55-64	Visitor same SA2	15
Lee	65-74	Home	3781
Lee	65-74	Visitor from ACT	3
Lee	65-74	Visitor from NSW	10
Lee	65-74	Visitor from QLD	12
Lee	65-74	Visitor from SA	80
Lee	65-74	Visitor from TAS	5
Lee	65-74	Visitor from VIC	13
Lee	65-74	Visitor same SA2	10
Lee	75-84	Home	2083
Lee	75-84	Visitor from NSW	5
Lee	75-84	Visitor from SA	58
Lee	75-84	Visitor from VIC	3
Lee	75-84	Visitor same SA2	12
Lee	85+	Home	1213
Lee	85+	Visitor from SA	61
Lee	85+	Visitor same SA2	7
Light	0-14	Home	7915
Light	0-14	Visitor from NSW	3
Light	0-14	Visitor from QLD	7
Light	0-14	Visitor from SA	126
Light	0-14	Visitor from WA	3
Light	0-14	Visitor same SA2	11
Light	15-24	Home	5095
Light	15-24	Visitor from NT	3
Light	15-24	Visitor from SA	208
Light	15-24	Visitor from VIC	6
Light	15-24	Visitor same SA2	9
Light	25-34	Home	4794
Light	25-34	Visitor from NSW	3
Light	25-34	Visitor from SA	192
Light	25-34	Visitor from VIC	7
Light	25-34	Visitor from WA	3
Light	25-34	Visitor same SA2	9
Light	35-44	Home	4397
Light	35-44	Visitor from NSW	7
Light	35-44	Visitor from QLD	3
Light	35-44	Visitor from SA	94
Light	35-44	Visitor from VIC	3
Light	35-44	Visitor same SA2	5
Light	45-54	Home	5020
Light	45-54	Visitor from NSW	4
Light	45-54	Visitor from QLD	11
Light	45-54	Visitor from SA	76
Light	45-54	Visitor from VIC	9
Light	45-54	Visitor same SA2	8
Light	55-64	Home	4104
Light	55-64	Visitor from NSW	12
Light	55-64	Visitor from QLD	10
Light	55-64	Visitor from SA	80
Light	55-64	Visitor from VIC	3
Light	55-64	Visitor from WA	7
Light	55-64	Visitor same SA2	6
Light	65-74	Home	2835
Light	65-74	Visitor from NSW	8
Light	65-74	Visitor from QLD	5
Light	65-74	Visitor from SA	57
Light	65-74	Visitor from TAS	6
Light	65-74	Visitor from VIC	3
Light	65-74	Visitor from WA	7
Light	65-74	Visitor same SA2	9
Light	75-84	Home	1724
Light	75-84	Visitor from QLD	3
Light	75-84	Visitor from SA	46
Light	75-84	Visitor from VIC	4
Light	75-84	Visitor same SA2	12
Light	85+	Home	699
Light	85+	Visitor from SA	33
Light	85+	Visitor from VIC	3
Light	85+	Visitor same SA2	5
Little Para	0-14	Home	7465
Little Para	0-14	Visitor from NSW	3
Little Para	0-14	Visitor from SA	208
Little Para	0-14	Visitor same SA2	17
Little Para	15-24	Home	5042
Little Para	15-24	Visitor from ACT	3
Little Para	15-24	Visitor from QLD	3
Little Para	15-24	Visitor from SA	244
Little Para	15-24	Visitor same SA2	25
Little Para	25-34	Home	4758
Little Para	25-34	Visitor from NSW	5
Little Para	25-34	Visitor from QLD	4
Little Para	25-34	Visitor from SA	288
Little Para	25-34	Visitor from VIC	3
Little Para	25-34	Visitor same SA2	13
Little Para	35-44	Home	4368
Little Para	35-44	Visitor from NSW	3
Little Para	35-44	Visitor from SA	155
Little Para	35-44	Visitor from TAS	3
Little Para	35-44	Visitor same SA2	10
Little Para	45-54	Home	5105
Little Para	45-54	Visitor from QLD	5
Little Para	45-54	Visitor from SA	128
Little Para	45-54	Visitor from VIC	3
Little Para	45-54	Visitor from WA	4
Little Para	45-54	Visitor same SA2	26
Little Para	55-64	Home	4489
Little Para	55-64	Visitor from NT	3
Little Para	55-64	Visitor from QLD	5
Little Para	55-64	Visitor from SA	129
Little Para	55-64	Visitor from TAS	3
Little Para	55-64	Visitor from VIC	5
Little Para	55-64	Visitor same SA2	17
Little Para	65-74	Home	3247
Little Para	65-74	Visitor from NSW	5
Little Para	65-74	Visitor from SA	120
Little Para	65-74	Visitor from VIC	3
Little Para	65-74	Visitor same SA2	14
Little Para	75-84	Home	2177
Little Para	75-84	Visitor from QLD	4
Little Para	75-84	Visitor from SA	123
Little Para	75-84	Visitor same SA2	6
Little Para	85+	Home	865
Little Para	85+	Visitor from SA	78
Little Para	85+	Visitor same SA2	11
Mackillop	0-14	Home	5834
Mackillop	0-14	Visitor from NSW	3
Mackillop	0-14	Visitor from QLD	3
Mackillop	0-14	Visitor from SA	93
Mackillop	0-14	Visitor from VIC	15
Mackillop	0-14	Visitor from WA	7
Mackillop	0-14	Visitor same SA2	21
Mackillop	15-24	Home	3020
Mackillop	15-24	Visitor from NSW	5
Mackillop	15-24	Visitor from NT	4
Mackillop	15-24	Visitor from QLD	4
Mackillop	15-24	Visitor from SA	194
Mackillop	15-24	Visitor from VIC	18
Mackillop	15-24	Visitor from WA	3
Mackillop	15-24	Visitor same SA2	15
Mackillop	25-34	Home	3126
Mackillop	25-34	Visitor from NT	3
Mackillop	25-34	Visitor from QLD	3
Mackillop	25-34	Visitor from SA	165
Mackillop	25-34	Visitor from VIC	26
Mackillop	25-34	Visitor from WA	7
Mackillop	25-34	Visitor same SA2	18
Mackillop	35-44	Home	3642
Mackillop	35-44	Visitor from NSW	4
Mackillop	35-44	Visitor from QLD	3
Mackillop	35-44	Visitor from SA	112
Mackillop	35-44	Visitor from VIC	27
Mackillop	35-44	Visitor same SA2	7
Mackillop	45-54	Home	4331
Mackillop	45-54	Visitor from NSW	11
Mackillop	45-54	Visitor from NT	3
Mackillop	45-54	Visitor from QLD	13
Mackillop	45-54	Visitor from SA	139
Mackillop	45-54	Visitor from VIC	23
Mackillop	45-54	Visitor same SA2	7
Mackillop	55-64	Home	4333
Mackillop	55-64	Visitor from NSW	18
Mackillop	55-64	Visitor from NT	3
Mackillop	55-64	Visitor from QLD	13
Mackillop	55-64	Visitor from SA	173
Mackillop	55-64	Visitor from VIC	49
Mackillop	55-64	Visitor from WA	10
Mackillop	55-64	Visitor same SA2	13
Mackillop	65-74	Home	3327
Mackillop	65-74	Visitor from NSW	10
Mackillop	65-74	Visitor from QLD	10
Mackillop	65-74	Visitor from SA	118
Mackillop	65-74	Visitor from TAS	3
Mackillop	65-74	Visitor from VIC	47
Mackillop	65-74	Visitor from WA	7
Mackillop	65-74	Visitor same SA2	12
Mackillop	75-84	Home	1834
Mackillop	75-84	Visitor from SA	64
Mackillop	75-84	Visitor from TAS	3
Mackillop	75-84	Visitor from VIC	17
Mackillop	75-84	Visitor same SA2	8
Mackillop	85+	Home	879
Mackillop	85+	Visitor from SA	22
Mackillop	85+	Visitor from TAS	3
Mackillop	85+	Visitor same SA2	4
Mawson	0-14	Home	6171
Mawson	0-14	Visitor from NT	8
Mawson	0-14	Visitor from SA	118
Mawson	0-14	Visitor from VIC	4
Mawson	0-14	Visitor same SA2	8
Mawson	15-24	Home	4025
Mawson	15-24	Visitor from NSW	5
Mawson	15-24	Visitor from NT	3
Mawson	15-24	Visitor from QLD	3
Mawson	15-24	Visitor from SA	167
Mawson	15-24	Visitor same SA2	5
Mawson	25-34	Home	3746
Mawson	25-34	Visitor from NSW	5
Mawson	25-34	Visitor from NT	3
Mawson	25-34	Visitor from QLD	3
Mawson	25-34	Visitor from SA	142
Mawson	25-34	Visitor from VIC	4
Mawson	25-34	Visitor from WA	3
Mawson	25-34	Visitor same SA2	6
Mawson	35-44	Home	4152
Mawson	35-44	Visitor from NSW	6
Mawson	35-44	Visitor from NT	5
Mawson	35-44	Visitor from QLD	3
Mawson	35-44	Visitor from SA	89
Mawson	35-44	Visitor from VIC	6
Mawson	35-44	Visitor same SA2	7
Mawson	45-54	Home	4666
Mawson	45-54	Visitor from NSW	10
Mawson	45-54	Visitor from QLD	3
Mawson	45-54	Visitor from SA	78
Mawson	45-54	Visitor from VIC	8
Mawson	45-54	Visitor from WA	3
Mawson	45-54	Visitor same SA2	5
Mawson	55-64	Home	4328
Mawson	55-64	Visitor from NSW	5
Mawson	55-64	Visitor from NT	3
Mawson	55-64	Visitor from QLD	8
Mawson	55-64	Visitor from SA	82
Mawson	55-64	Visitor from VIC	7
Mawson	55-64	Visitor from WA	3
Mawson	55-64	Visitor same SA2	18
Mawson	65-74	Home	3385
Mawson	65-74	Visitor from ACT	3
Mawson	65-74	Visitor from SA	67
Mawson	65-74	Visitor from TAS	3
Mawson	65-74	Visitor from VIC	8
Mawson	65-74	Visitor from WA	3
Mawson	65-74	Visitor same SA2	5
Mawson	75-84	Home	1474
Mawson	75-84	Visitor from NSW	3
Mawson	75-84	Visitor from SA	26
Mawson	75-84	Visitor from VIC	4
Mawson	75-84	Visitor same SA2	7
Mawson	85+	Home	641
Mawson	85+	Visitor from SA	15
Mitchell	0-14	Home	6314
Mitchell	0-14	Visitor from NT	4
Mitchell	0-14	Visitor from SA	76
Mitchell	0-14	Visitor from WA	3
Mitchell	15-24	Home	4217
Mitchell	15-24	Visitor from NSW	3
Mitchell	15-24	Visitor from QLD	3
Mitchell	15-24	Visitor from SA	119
Mitchell	15-24	Visitor from VIC	4
Mitchell	15-24	Visitor same SA2	9
Mitchell	25-34	Home	5273
Mitchell	25-34	Visitor from QLD	9
Mitchell	25-34	Visitor from SA	112
Mitchell	25-34	Visitor from VIC	3
Mitchell	25-34	Visitor same SA2	10
Mitchell	35-44	Home	4701
Mitchell	35-44	Visitor from SA	76
Mitchell	35-44	Visitor from TAS	3
Mitchell	35-44	Visitor from WA	4
Mitchell	45-54	Home	4317
Mitchell	45-54	Visitor from NSW	3
Mitchell	45-54	Visitor from NT	3
Mitchell	45-54	Visitor from QLD	4
Mitchell	45-54	Visitor from SA	61
Mitchell	45-54	Visitor from WA	3
Mitchell	45-54	Visitor same SA2	3
Mitchell	55-64	Home	4087
Mitchell	55-64	Visitor from NSW	3
Mitchell	55-64	Visitor from NT	3
Mitchell	55-64	Visitor from SA	66
Mitchell	55-64	Visitor from VIC	3
Mitchell	55-64	Visitor same SA2	5
Mitchell	65-74	Home	2897
Mitchell	65-74	Visitor from NSW	9
Mitchell	65-74	Visitor from QLD	4
Mitchell	65-74	Visitor from SA	47
Mitchell	65-74	Visitor from TAS	3
Mitchell	65-74	Visitor same SA2	4
Mitchell	75-84	Home	1600
Mitchell	75-84	Visitor from SA	14
Mitchell	75-84	Visitor same SA2	3
Mitchell	85+	Home	735
Mitchell	85+	Visitor from SA	14
Mitchell	85+	Visitor same SA2	6
Morialta	0-14	Home	5783
Morialta	0-14	Visitor from NT	4
Morialta	0-14	Visitor from SA	84
Morialta	0-14	Visitor from WA	3
Morialta	0-14	Visitor same SA2	6
Morialta	15-24	Home	4453
Morialta	15-24	Visitor from QLD	3
Morialta	15-24	Visitor from SA	98
Morialta	15-24	Visitor same SA2	7
Morialta	25-34	Home	3513
Morialta	25-34	Visitor from NSW	4
Morialta	25-34	Visitor from QLD	6
Morialta	25-34	Visitor from SA	120
Morialta	25-34	Visitor from VIC	12
Morialta	25-34	Visitor from WA	3
Morialta	25-34	Visitor same SA2	4
Morialta	35-44	Home	4143
Morialta	35-44	Visitor from NSW	3
Morialta	35-44	Visitor from SA	82
Morialta	35-44	Visitor same SA2	5
Morialta	45-54	Home	5171
Morialta	45-54	Visitor from NSW	5
Morialta	45-54	Visitor from NT	3
Morialta	45-54	Visitor from QLD	3
Morialta	45-54	Visitor from SA	61
Morialta	45-54	Visitor from VIC	3
Morialta	45-54	Visitor same SA2	8
Morialta	55-64	Home	4272
Morialta	55-64	Visitor from NSW	3
Morialta	55-64	Visitor from SA	41
Morialta	55-64	Visitor from VIC	6
Morialta	55-64	Visitor same SA2	4
Morialta	65-74	Home	3605
Morialta	65-74	Visitor from ACT	3
Morialta	65-74	Visitor from NSW	3
Morialta	65-74	Visitor from QLD	4
Morialta	65-74	Visitor from SA	52
Morialta	65-74	Visitor from VIC	4
Morialta	65-74	Visitor same SA2	16
Morialta	75-84	Home	2233
Morialta	75-84	Visitor from NSW	5
Morialta	75-84	Visitor from SA	52
Morialta	75-84	Visitor same SA2	10
Morialta	85+	Home	778
Morialta	85+	Visitor from SA	28
Morialta	85+	Visitor same SA2	7
Morphett	0-14	Home	4312
Morphett	0-14	Visitor from ACT	10
Morphett	0-14	Visitor from NSW	10
Morphett	0-14	Visitor from QLD	4
Morphett	0-14	Visitor from SA	85
Morphett	0-14	Visitor from VIC	15
Morphett	0-14	Visitor from WA	8
Morphett	0-14	Visitor same SA2	7
Morphett	15-24	Home	3551
Morphett	15-24	Visitor from ACT	3
Morphett	15-24	Visitor from NSW	9
Morphett	15-24	Visitor from NT	3
Morphett	15-24	Visitor from QLD	9
Morphett	15-24	Visitor from SA	191
Morphett	15-24	Visitor from VIC	10
Morphett	15-24	Visitor same SA2	12
Morphett	25-34	Home	3885
Morphett	25-34	Visitor from ACT	5
Morphett	25-34	Visitor from NSW	12
Morphett	25-34	Visitor from NT	3
Morphett	25-34	Visitor from QLD	15
Morphett	25-34	Visitor from SA	158
Morphett	25-34	Visitor from VIC	39
Morphett	25-34	Visitor from WA	12
Morphett	25-34	Visitor same SA2	3
Morphett	35-44	Home	3851
Morphett	35-44	Visitor from ACT	4
Morphett	35-44	Visitor from NSW	21
Morphett	35-44	Visitor from NT	3
Morphett	35-44	Visitor from QLD	20
Morphett	35-44	Visitor from SA	97
Morphett	35-44	Visitor from VIC	32
Morphett	35-44	Visitor from WA	20
Morphett	35-44	Visitor same SA2	4
Morphett	45-54	Home	4002
Morphett	45-54	Visitor from ACT	4
Morphett	45-54	Visitor from NSW	23
Morphett	45-54	Visitor from NT	7
Morphett	45-54	Visitor from QLD	24
Morphett	45-54	Visitor from SA	122
Morphett	45-54	Visitor from TAS	14
Morphett	45-54	Visitor from VIC	57
Morphett	45-54	Visitor from WA	12
Morphett	45-54	Visitor same SA2	4
Morphett	55-64	Home	4170
Morphett	55-64	Visitor from NSW	50
Morphett	55-64	Visitor from NT	9
Morphett	55-64	Visitor from QLD	29
Morphett	55-64	Visitor from SA	150
Morphett	55-64	Visitor from TAS	9
Morphett	55-64	Visitor from VIC	46
Morphett	55-64	Visitor from WA	14
Morphett	55-64	Visitor same SA2	4
Morphett	65-74	Home	3300
Morphett	65-74	Visitor from ACT	5
Morphett	65-74	Visitor from NSW	25
Morphett	65-74	Visitor from QLD	9
Morphett	65-74	Visitor from SA	91
Morphett	65-74	Visitor from TAS	3
Morphett	65-74	Visitor from VIC	28
Morphett	65-74	Visitor from WA	7
Morphett	65-74	Visitor same SA2	4
Morphett	75-84	Home	2021
Morphett	75-84	Visitor from NSW	3
Morphett	75-84	Visitor from SA	41
Morphett	75-84	Visitor from VIC	3
Morphett	75-84	Visitor from WA	3
Morphett	75-84	Visitor same SA2	3
Morphett	85+	Home	1375
Morphett	85+	Visitor from NSW	4
Morphett	85+	Visitor from SA	44
Morphett	85+	Visitor from VIC	3
Morphett	85+	Visitor same SA2	7
Mount Gambier	0-14	Home	6546
Mount Gambier	0-14	Visitor from NSW	3
Mount Gambier	0-14	Visitor from SA	149
Mount Gambier	0-14	Visitor from VIC	17
Mount Gambier	0-14	Visitor same SA2	8
Mount Gambier	15-24	Home	3749
Mount Gambier	15-24	Visitor from ACT	3
Mount Gambier	15-24	Visitor from NSW	7
Mount Gambier	15-24	Visitor from QLD	3
Mount Gambier	15-24	Visitor from SA	211
Mount Gambier	15-24	Visitor from VIC	35
Mount Gambier	15-24	Visitor from WA	3
Mount Gambier	15-24	Visitor same SA2	10
Mount Gambier	25-34	Home	3682
Mount Gambier	25-34	Visitor from ACT	7
Mount Gambier	25-34	Visitor from NSW	10
Mount Gambier	25-34	Visitor from NT	3
Mount Gambier	25-34	Visitor from SA	215
Mount Gambier	25-34	Visitor from VIC	22
Mount Gambier	25-34	Visitor same SA2	3
Mount Gambier	35-44	Home	3952
Mount Gambier	35-44	Visitor from ACT	3
Mount Gambier	35-44	Visitor from NSW	15
Mount Gambier	35-44	Visitor from QLD	3
Mount Gambier	35-44	Visitor from SA	115
Mount Gambier	35-44	Visitor from VIC	19
Mount Gambier	35-44	Visitor same SA2	11
Mount Gambier	45-54	Home	4609
Mount Gambier	45-54	Visitor from NSW	4
Mount Gambier	45-54	Visitor from NT	4
Mount Gambier	45-54	Visitor from QLD	9
Mount Gambier	45-54	Visitor from SA	138
Mount Gambier	45-54	Visitor from TAS	3
Mount Gambier	45-54	Visitor from VIC	44
Mount Gambier	45-54	Visitor from WA	3
Mount Gambier	45-54	Visitor same SA2	3
Mount Gambier	55-64	Home	4126
Mount Gambier	55-64	Visitor from NSW	3
Mount Gambier	55-64	Visitor from QLD	13
Mount Gambier	55-64	Visitor from SA	158
Mount Gambier	55-64	Visitor from TAS	3
Mount Gambier	55-64	Visitor from VIC	53
Mount Gambier	55-64	Visitor from WA	6
Mount Gambier	55-64	Visitor same SA2	17
Mount Gambier	65-74	Home	3073
Mount Gambier	65-74	Visitor from ACT	3
Mount Gambier	65-74	Visitor from NSW	6
Mount Gambier	65-74	Visitor from NT	3
Mount Gambier	65-74	Visitor from QLD	11
Mount Gambier	65-74	Visitor from SA	85
Mount Gambier	65-74	Visitor from TAS	10
Mount Gambier	65-74	Visitor from VIC	46
Mount Gambier	65-74	Visitor from WA	6
Mount Gambier	65-74	Visitor same SA2	15
Mount Gambier	75-84	Home	1741
Mount Gambier	75-84	Visitor from NSW	3
Mount Gambier	75-84	Visitor from SA	49
Mount Gambier	75-84	Visitor from VIC	6
Mount Gambier	75-84	Visitor same SA2	6
Mount Gambier	85+	Home	762
Mount Gambier	85+	Visitor from SA	31
Mount Gambier	85+	Visitor from VIC	3
Mount Gambier	85+	Visitor same SA2	4
Napier	0-14	Home	8875
Napier	0-14	Visitor from QLD	10
Napier	0-14	Visitor from SA	189
Napier	0-14	Visitor from TAS	4
Napier	0-14	Visitor from WA	3
Napier	0-14	Visitor same SA2	29
Napier	15-24	Home	5398
Napier	15-24	Visitor from NSW	6
Napier	15-24	Visitor from NT	3
Napier	15-24	Visitor from QLD	3
Napier	15-24	Visitor from SA	270
Napier	15-24	Visitor from VIC	5
Napier	15-24	Visitor from WA	4
Napier	15-24	Visitor same SA2	11
Napier	25-34	Home	5711
Napier	25-34	Visitor from NSW	3
Napier	25-34	Visitor from NT	3
Napier	25-34	Visitor from QLD	3
Napier	25-34	Visitor from SA	243
Napier	25-34	Visitor from VIC	3
Napier	25-34	Visitor from WA	3
Napier	25-34	Visitor same SA2	9
Napier	35-44	Home	4548
Napier	35-44	Visitor from SA	142
Napier	35-44	Visitor from TAS	3
Napier	35-44	Visitor same SA2	14
Napier	45-54	Home	4991
Napier	45-54	Visitor from NSW	9
Napier	45-54	Visitor from NT	3
Napier	45-54	Visitor from QLD	3
Napier	45-54	Visitor from SA	98
Napier	45-54	Visitor from VIC	4
Napier	45-54	Visitor from WA	4
Napier	45-54	Visitor same SA2	19
Napier	55-64	Home	4056
Napier	55-64	Visitor from NSW	4
Napier	55-64	Visitor from SA	77
Napier	55-64	Visitor from VIC	3
Napier	55-64	Visitor from WA	7
Napier	55-64	Visitor same SA2	19
Napier	65-74	Home	2529
Napier	65-74	Visitor from NSW	6
Napier	65-74	Visitor from NT	3
