SED_NAME16	Age	MaritalStatus	Registered	adults
Goulburn	55-64	Married	1	5943
Goulburn	55-64	Never married		2623
Goulburn	65-74	Married	0	411
Goulburn	65-74	Married	1	5150
Goulburn	65-74	Never married		2473
Goulburn	75-84	Married	0	112
Goulburn	75-84	Married	1	2111
Goulburn	75-84	Never married		1627
Goulburn	85+	Married	0	24
Goulburn	85+	Married	1	369
Goulburn	85+	Never married		791
Granville	15-19	Married	0	11
Granville	15-19	Married	1	19
Granville	15-19	Never married		4793
Granville	20-24	Married	0	251
Granville	20-24	Married	1	653
Granville	20-24	Never married		5459
Granville	25-34	Married	0	941
Granville	25-34	Married	1	8566
Granville	25-34	Never married		7171
Granville	35-44	Married	0	616
Granville	35-44	Married	1	8203
Granville	35-44	Never married		3502
Granville	45-54	Married	0	551
Granville	45-54	Married	1	5737
Granville	45-54	Never married		3130
Granville	55-64	Married	0	378
Granville	55-64	Married	1	4659
Granville	55-64	Never married		2684
Granville	65-74	Married	0	174
Granville	65-74	Married	1	3019
Granville	65-74	Never married		1801
Granville	75-84	Married	0	62
Granville	75-84	Married	1	1409
Granville	75-84	Never married		1317
Granville	85+	Married	0	11
Granville	85+	Married	1	318
Granville	85+	Never married		713
Hawkesbury	15-19	Married	0	40
Hawkesbury	15-19	Never married		4768
Hawkesbury	20-24	Married	0	534
Hawkesbury	20-24	Married	1	228
Hawkesbury	20-24	Never married		3497
Hawkesbury	25-34	Married	0	1490
Hawkesbury	25-34	Married	1	3408
Hawkesbury	25-34	Never married		3017
Hawkesbury	35-44	Married	0	1035
Hawkesbury	35-44	Married	1	5592
Hawkesbury	35-44	Never married		1910
Hawkesbury	45-54	Married	0	1048
Hawkesbury	45-54	Married	1	6617
Hawkesbury	45-54	Never married		2429
Hawkesbury	55-64	Married	0	620
Hawkesbury	55-64	Married	1	5492
Hawkesbury	55-64	Never married		2148
Hawkesbury	65-74	Married	0	279
Hawkesbury	65-74	Married	1	3832
Hawkesbury	65-74	Never married		1742
Hawkesbury	75-84	Married	0	69
Hawkesbury	75-84	Married	1	1493
Hawkesbury	75-84	Never married		1115
Hawkesbury	85+	Married	0	8
Hawkesbury	85+	Married	1	260
Hawkesbury	85+	Never married		519
Heathcote	15-19	Married	0	32
Heathcote	15-19	Never married		4570
Heathcote	20-24	Married	0	289
Heathcote	20-24	Married	1	140
Heathcote	20-24	Never married		3713
Heathcote	25-34	Married	0	1587
Heathcote	25-34	Married	1	3842
Heathcote	25-34	Never married		2979
Heathcote	35-44	Married	0	1167
Heathcote	35-44	Married	1	7296
Heathcote	35-44	Never married		1865
Heathcote	45-54	Married	0	939
Heathcote	45-54	Married	1	7000
Heathcote	45-54	Never married		2265
Heathcote	55-64	Married	0	554
Heathcote	55-64	Married	1	6270
Heathcote	55-64	Never married		1828
Heathcote	65-74	Married	0	208
Heathcote	65-74	Married	1	4447
Heathcote	65-74	Never married		1527
Heathcote	75-84	Married	0	69
Heathcote	75-84	Married	1	1635
Heathcote	75-84	Never married		1039
Heathcote	85+	Married	0	4
Heathcote	85+	Married	1	320
Heathcote	85+	Never married		639
Heffron	15-19	Married	0	115
Heffron	15-19	Married	1	4
Heffron	15-19	Never married		4949
Heffron	20-24	Married	0	1446
Heffron	20-24	Married	1	289
Heffron	20-24	Never married		10609
Heffron	25-34	Married	0	6571
Heffron	25-34	Married	1	6707
Heffron	25-34	Never married		11584
Heffron	35-44	Married	0	2582
Heffron	35-44	Married	1	6883
Heffron	35-44	Never married		4626
Heffron	45-54	Married	0	1383
Heffron	45-54	Married	1	4320
Heffron	45-54	Never married		3632
Heffron	55-64	Married	0	637
Heffron	55-64	Married	1	3223
Heffron	55-64	Never married		2773
Heffron	65-74	Married	0	234
Heffron	65-74	Married	1	2265
Heffron	65-74	Never married		1898
Heffron	75-84	Married	0	66
Heffron	75-84	Married	1	1364
Heffron	75-84	Never married		1233
Heffron	85+	Married	0	5
Heffron	85+	Married	1	272
Heffron	85+	Never married		601
Holsworthy	15-19	Married	0	16
Holsworthy	15-19	Married	1	11
Holsworthy	15-19	Never married		5755
Holsworthy	20-24	Married	0	250
Holsworthy	20-24	Married	1	300
Holsworthy	20-24	Never married		4667
Holsworthy	25-34	Married	0	1170
Holsworthy	25-34	Married	1	5075
Holsworthy	25-34	Never married		4182
Holsworthy	35-44	Married	0	884
Holsworthy	35-44	Married	1	8380
Holsworthy	35-44	Never married		2304
Holsworthy	45-54	Married	0	791
Holsworthy	45-54	Married	1	7601
Holsworthy	45-54	Never married		2232
Holsworthy	55-64	Married	0	420
Holsworthy	55-64	Married	1	5609
Holsworthy	55-64	Never married		1850
Holsworthy	65-74	Married	0	173
Holsworthy	65-74	Married	1	3463
Holsworthy	65-74	Never married		1416
Holsworthy	75-84	Married	0	42
Holsworthy	75-84	Married	1	1269
Holsworthy	75-84	Never married		1025
Holsworthy	85+	Married	0	9
Holsworthy	85+	Married	1	232
Holsworthy	85+	Never married		539
Hornsby	15-19	Married	0	15
Hornsby	15-19	Never married		4854
Hornsby	20-24	Married	0	224
Hornsby	20-24	Married	1	121
Hornsby	20-24	Never married		3834
Hornsby	25-34	Married	0	853
Hornsby	25-34	Married	1	3774
Hornsby	25-34	Never married		3275
Hornsby	35-44	Married	0	892
Hornsby	35-44	Married	1	8512
Hornsby	35-44	Never married		1830
Hornsby	45-54	Married	0	843
Hornsby	45-54	Married	1	8042
Hornsby	45-54	Never married		2255
Hornsby	55-64	Married	0	512
Hornsby	55-64	Married	1	6281
Hornsby	55-64	Never married		2127
Hornsby	65-74	Married	0	213
Hornsby	65-74	Married	1	4485
Hornsby	65-74	Never married		1644
Hornsby	75-84	Married	0	56
Hornsby	75-84	Married	1	1958
Hornsby	75-84	Never married		1167
Hornsby	85+	Married	0	12
Hornsby	85+	Married	1	405
Hornsby	85+	Never married		687
Keira	15-19	Married	0	40
Keira	15-19	Never married		4569
Keira	20-24	Married	0	419
Keira	20-24	Married	1	116
Keira	20-24	Never married		4002
Keira	25-34	Married	0	1431
Keira	25-34	Married	1	3183
Keira	25-34	Never married		3264
Keira	35-44	Married	0	1161
Keira	35-44	Married	1	6454
Keira	35-44	Never married		2159
Keira	45-54	Married	0	980
Keira	45-54	Married	1	6200
Keira	45-54	Never married		2602
Keira	55-64	Married	0	633
Keira	55-64	Married	1	5492
Keira	55-64	Never married		2602
Keira	65-74	Married	0	245
Keira	65-74	Married	1	4288
Keira	65-74	Never married		1886
Keira	75-84	Married	0	75
Keira	75-84	Married	1	2384
Keira	75-84	Never married		1573
Keira	85+	Married	0	5
Keira	85+	Married	1	555
Keira	85+	Never married		1037
Kiama	15-19	Married	0	44
Kiama	15-19	Married	1	3
Kiama	15-19	Never married		4006
Kiama	20-24	Married	0	498
Kiama	20-24	Married	1	158
Kiama	20-24	Never married		2609
Kiama	25-34	Married	0	1359
Kiama	25-34	Married	1	2704
Kiama	25-34	Never married		2260
Kiama	35-44	Married	0	972
Kiama	35-44	Married	1	4610
Kiama	35-44	Never married		1616
Kiama	45-54	Married	0	853
Kiama	45-54	Married	1	5404
Kiama	45-54	Never married		2039
Kiama	55-64	Married	0	717
Kiama	55-64	Married	1	6263
Kiama	55-64	Never married		2176
Kiama	65-74	Married	0	362
Kiama	65-74	Married	1	4999
Kiama	65-74	Never married		1902
Kiama	75-84	Married	0	107
Kiama	75-84	Married	1	2324
Kiama	75-84	Never married		1387
Kiama	85+	Married	0	13
Kiama	85+	Married	1	481
Kiama	85+	Never married		836
Kogarah	15-19	Married	0	20
Kogarah	15-19	Married	1	15
Kogarah	15-19	Never married		4959
Kogarah	20-24	Married	0	367
Kogarah	20-24	Married	1	560
Kogarah	20-24	Never married		6312
Kogarah	25-34	Married	0	1605
Kogarah	25-34	Married	1	7625
Kogarah	25-34	Never married		8027
Kogarah	35-44	Married	0	879
Kogarah	35-44	Married	1	7522
Kogarah	35-44	Never married		3041
Kogarah	45-54	Married	0	622
Kogarah	45-54	Married	1	6742
Kogarah	45-54	Never married		3046
Kogarah	55-64	Married	0	447
Kogarah	55-64	Married	1	5730
Kogarah	55-64	Never married		2869
Kogarah	65-74	Married	0	197
Kogarah	65-74	Married	1	3817
Kogarah	65-74	Never married		1966
Kogarah	75-84	Married	0	40
Kogarah	75-84	Married	1	2044
Kogarah	75-84	Never married		1435
Kogarah	85+	Married	0	3
Kogarah	85+	Married	1	443
Kogarah	85+	Never married		865
Ku-ring-gai	15-19	Married	0	13
Ku-ring-gai	15-19	Married	1	5
Ku-ring-gai	15-19	Never married		5282
Ku-ring-gai	20-24	Married	0	162
Ku-ring-gai	20-24	Married	1	80
Ku-ring-gai	20-24	Never married		3725
Ku-ring-gai	25-34	Married	0	761
Ku-ring-gai	25-34	Married	1	3538
Ku-ring-gai	25-34	Never married		2951
Ku-ring-gai	35-44	Married	0	560
Ku-ring-gai	35-44	Married	1	8419
Ku-ring-gai	35-44	Never married		1535
Ku-ring-gai	45-54	Married	0	580
Ku-ring-gai	45-54	Married	1	8856
Ku-ring-gai	45-54	Never married		1811
Ku-ring-gai	55-64	Married	0	352
Ku-ring-gai	55-64	Married	1	6159
Ku-ring-gai	55-64	Never married		1649
Ku-ring-gai	65-74	Married	0	144
Ku-ring-gai	65-74	Married	1	4600
Ku-ring-gai	65-74	Never married		1408
Ku-ring-gai	75-84	Married	0	56
Ku-ring-gai	75-84	Married	1	2552
Ku-ring-gai	75-84	Never married		1338
Ku-ring-gai	85+	Married	0	17
Ku-ring-gai	85+	Married	1	739
Ku-ring-gai	85+	Never married		1058
Lake Macquarie	15-19	Married	0	54
Lake Macquarie	15-19	Married	1	4
Lake Macquarie	15-19	Never married		4000
Lake Macquarie	20-24	Married	0	537
Lake Macquarie	20-24	Married	1	165
Lake Macquarie	20-24	Never married		2795
Lake Macquarie	25-34	Married	0	1413
Lake Macquarie	25-34	Married	1	2766
Lake Macquarie	25-34	Never married		2531
Lake Macquarie	35-44	Married	0	1056
Lake Macquarie	35-44	Married	1	4124
Lake Macquarie	35-44	Never married		2143
Lake Macquarie	45-54	Married	0	993
Lake Macquarie	45-54	Married	1	5096
Lake Macquarie	45-54	Never married		2462
Lake Macquarie	55-64	Married	0	707
Lake Macquarie	55-64	Married	1	5687
Lake Macquarie	55-64	Never married		2588
Lake Macquarie	65-74	Married	0	379
Lake Macquarie	65-74	Married	1	5200
Lake Macquarie	65-74	Never married		2167
Lake Macquarie	75-84	Married	0	114
Lake Macquarie	75-84	Married	1	2422
Lake Macquarie	75-84	Never married		1666
Lake Macquarie	85+	Married	0	13
Lake Macquarie	85+	Married	1	533
Lake Macquarie	85+	Never married		956
Lakemba	15-19	Married	0	8
Lakemba	15-19	Married	1	32
Lakemba	15-19	Never married		5606
Lakemba	20-24	Married	0	183
Lakemba	20-24	Married	1	779
Lakemba	20-24	Never married		5447
Lakemba	25-34	Married	0	653
Lakemba	25-34	Married	1	6778
Lakemba	25-34	Never married		6625
Lakemba	35-44	Married	0	481
Lakemba	35-44	Married	1	7713
Lakemba	35-44	Never married		3099
Lakemba	45-54	Married	0	449
Lakemba	45-54	Married	1	6434
Lakemba	45-54	Never married		2944
Lakemba	55-64	Married	0	346
Lakemba	55-64	Married	1	5180
Lakemba	55-64	Never married		2800
Lakemba	65-74	Married	0	154
Lakemba	65-74	Married	1	3169
Lakemba	65-74	Never married		1941
Lakemba	75-84	Married	0	48
Lakemba	75-84	Married	1	1657
Lakemba	75-84	Never married		1438
Lakemba	85+	Married	0	6
Lakemba	85+	Married	1	408
Lakemba	85+	Never married		800
Lane Cove	15-19	Married	0	13
Lane Cove	15-19	Never married		3887
Lane Cove	20-24	Married	0	356
Lane Cove	20-24	Married	1	126
Lane Cove	20-24	Never married		3564
Lane Cove	25-34	Married	0	2154
Lane Cove	25-34	Married	1	4611
Lane Cove	25-34	Never married		4316
Lane Cove	35-44	Married	0	1157
Lane Cove	35-44	Married	1	7965
Lane Cove	35-44	Never married		2591
Lane Cove	45-54	Married	0	791
Lane Cove	45-54	Married	1	7187
Lane Cove	45-54	Never married		2447
Lane Cove	55-64	Married	0	497
Lane Cove	55-64	Married	1	5188
Lane Cove	55-64	Never married		2296
Lane Cove	65-74	Married	0	250
Lane Cove	65-74	Married	1	3871
Lane Cove	65-74	Never married		1766
Lane Cove	75-84	Married	0	61
Lane Cove	75-84	Married	1	1775
Lane Cove	75-84	Never married		1401
Lane Cove	85+	Married	0	9
Lane Cove	85+	Married	1	460
Lane Cove	85+	Never married		928
Lismore	15-19	Married	0	72
Lismore	15-19	Married	1	6
Lismore	15-19	Never married		3868
Lismore	20-24	Married	0	538
Lismore	20-24	Married	1	139
Lismore	20-24	Never married		2248
Lismore	25-34	Married	0	1226
Lismore	25-34	Married	1	1973
Lismore	25-34	Never married		2569
Lismore	35-44	Married	0	1319
Lismore	35-44	Married	1	3542
Lismore	35-44	Never married		2502
Lismore	45-54	Married	0	1316
Lismore	45-54	Married	1	4562
Lismore	45-54	Never married		3352
Lismore	55-64	Married	0	1153
Lismore	55-64	Married	1	5554
Lismore	55-64	Never married		3930
Lismore	65-74	Married	0	394
Lismore	65-74	Married	1	4392
Lismore	65-74	Never married		2601
Lismore	75-84	Married	0	81
Lismore	75-84	Married	1	1998
Lismore	75-84	Never married		1567
Lismore	85+	Married	0	12
Lismore	85+	Married	1	421
Lismore	85+	Never married		900
Liverpool	15-19	Married	0	42
Liverpool	15-19	Married	1	23
Liverpool	15-19	Never married		6173
Liverpool	20-24	Married	0	303
Liverpool	20-24	Married	1	540
Liverpool	20-24	Never married		5310
Liverpool	25-34	Married	0	952
Liverpool	25-34	Married	1	5576
Liverpool	25-34	Never married		5627
Liverpool	35-44	Married	0	804
Liverpool	35-44	Married	1	7555
Liverpool	35-44	Never married		3395
Liverpool	45-54	Married	0	725
Liverpool	45-54	Married	1	7133
Liverpool	45-54	Never married		3245
Liverpool	55-64	Married	0	451
Liverpool	55-64	Married	1	5239
Liverpool	55-64	Never married		2865
Liverpool	65-74	Married	0	151
Liverpool	65-74	Married	1	2693
Liverpool	65-74	Never married		1733
Liverpool	75-84	Married	0	65
Liverpool	75-84	Married	1	1187
Liverpool	75-84	Never married		1207
Liverpool	85+	Married	0	6
Liverpool	85+	Married	1	194
Liverpool	85+	Never married		442
Londonderry	15-19	Married	0	86
Londonderry	15-19	Married	1	5
Londonderry	15-19	Never married		5389
Londonderry	20-24	Married	0	921
Londonderry	20-24	Married	1	376
Londonderry	20-24	Never married		4776
Londonderry	25-34	Married	0	2360
Londonderry	25-34	Married	1	5458
Londonderry	25-34	Never married		5242
Londonderry	35-44	Married	0	1404
Londonderry	35-44	Married	1	6336
Londonderry	35-44	Never married		3384
Londonderry	45-54	Married	0	1061
Londonderry	45-54	Married	1	5170
Londonderry	45-54	Never married		3522
Londonderry	55-64	Married	0	616
Londonderry	55-64	Married	1	4792
Londonderry	55-64	Never married		3062
Londonderry	65-74	Married	0	254
Londonderry	65-74	Married	1	3734
Londonderry	65-74	Never married		2243
Londonderry	75-84	Married	0	64
Londonderry	75-84	Married	1	1318
Londonderry	75-84	Never married		1303
Londonderry	85+	Married	0	8
Londonderry	85+	Married	1	169
Londonderry	85+	Never married		476
Macquarie Fields	15-19	Married	0	39
Macquarie Fields	15-19	Married	1	11
Macquarie Fields	15-19	Never married		5350
Macquarie Fields	20-24	Married	0	443
Macquarie Fields	20-24	Married	1	300
Macquarie Fields	20-24	Never married		4804
Macquarie Fields	25-34	Married	0	1420
Macquarie Fields	25-34	Married	1	5733
Macquarie Fields	25-34	Never married		4844
Macquarie Fields	35-44	Married	0	1004
Macquarie Fields	35-44	Married	1	7662
Macquarie Fields	35-44	Never married		2683
Macquarie Fields	45-54	Married	0	797
Macquarie Fields	45-54	Married	1	6961
Macquarie Fields	45-54	Never married		2757
Macquarie Fields	55-64	Married	0	543
Macquarie Fields	55-64	Married	1	6435
Macquarie Fields	55-64	Never married		2625
Macquarie Fields	65-74	Married	0	222
Macquarie Fields	65-74	Married	1	3341
Macquarie Fields	65-74	Never married		1884
Macquarie Fields	75-84	Married	0	37
Macquarie Fields	75-84	Married	1	1024
Macquarie Fields	75-84	Never married		940
Macquarie Fields	85+	Married	0	9
Macquarie Fields	85+	Married	1	187
Macquarie Fields	85+	Never married		418
Maitland	15-19	Married	0	71
Maitland	15-19	Married	1	3
Maitland	15-19	Never married		4502
Maitland	20-24	Married	0	882
Maitland	20-24	Married	1	229
Maitland	20-24	Never married		3166
Maitland	25-34	Married	0	2315
Maitland	25-34	Married	1	4148
Maitland	25-34	Never married		3136
Maitland	35-44	Married	0	1286
Maitland	35-44	Married	1	5719
Maitland	35-44	Never married		2358
Maitland	45-54	Married	0	944
Maitland	45-54	Married	1	5659
Maitland	45-54	Never married		2550
Maitland	55-64	Married	0	578
Maitland	55-64	Married	1	5303
Maitland	55-64	Never married		2149
Maitland	65-74	Married	0	241
Maitland	65-74	Married	1	3922
Maitland	65-74	Never married		1723
Maitland	75-84	Married	0	47
Maitland	75-84	Married	1	1581
Maitland	75-84	Never married		1191
Maitland	85+	Married	0	15
Maitland	85+	Married	1	284
Maitland	85+	Never married		637
Manly	15-19	Married	0	14
Manly	15-19	Never married		3609
Manly	20-24	Married	0	388
Manly	20-24	Married	1	70
Manly	20-24	Never married		2937
Manly	25-34	Married	0	3317
Manly	25-34	Married	1	3359
Manly	25-34	Never married		4529
Manly	35-44	Married	0	2146
Manly	35-44	Married	1	7817
Manly	35-44	Never married		2640
Manly	45-54	Married	0	1162
Manly	45-54	Married	1	7101
Manly	45-54	Never married		2508
Manly	55-64	Married	0	600
Manly	55-64	Married	1	4663
Manly	55-64	Never married		2046
Manly	65-74	Married	0	276
Manly	65-74	Married	1	3186
Manly	65-74	Never married		1611
Manly	75-84	Married	0	73
Manly	75-84	Married	1	1399
Manly	75-84	Never married		1076
Manly	85+	Married	0	9
Manly	85+	Married	1	412
Manly	85+	Never married		797
Maroubra	15-19	Married	0	13
Maroubra	15-19	Married	1	3
Maroubra	15-19	Never married		4243
Maroubra	20-24	Married	0	400
Maroubra	20-24	Married	1	111
Maroubra	20-24	Never married		4781
Maroubra	25-34	Married	0	2074
Maroubra	25-34	Married	1	3215
Maroubra	25-34	Never married		4961
Maroubra	35-44	Married	0	1331
Maroubra	35-44	Married	1	6648
Maroubra	35-44	Never married		2684
Maroubra	45-54	Married	0	973
Maroubra	45-54	Married	1	6099
Maroubra	45-54	Never married		2907
Maroubra	55-64	Married	0	541
Maroubra	55-64	Married	1	4665
Maroubra	55-64	Never married		2675
Maroubra	65-74	Married	0	253
Maroubra	65-74	Married	1	3525
Maroubra	65-74	Never married		2323
Maroubra	75-84	Married	0	75
Maroubra	75-84	Married	1	1819
Maroubra	75-84	Never married		1747
Maroubra	85+	Married	0	16
Maroubra	85+	Married	1	453
Maroubra	85+	Never married		998
Miranda	15-19	Married	0	23
Miranda	15-19	Never married		3985
Miranda	20-24	Married	0	292
Miranda	20-24	Married	1	103
Miranda	20-24	Never married		3493
Miranda	25-34	Married	0	1288
Miranda	25-34	Married	1	3296
Miranda	25-34	Never married		3246
Miranda	35-44	Married	0	947
Miranda	35-44	Married	1	6773
Miranda	35-44	Never married		1933
Miranda	45-54	Married	0	823
Miranda	45-54	Married	1	6414
Miranda	45-54	Never married		2296
Miranda	55-64	Married	0	478
Miranda	55-64	Married	1	5933
Miranda	55-64	Never married		2130
Miranda	65-74	Married	0	196
Miranda	65-74	Married	1	4439
Miranda	65-74	Never married		1745
Miranda	75-84	Married	0	69
Miranda	75-84	Married	1	2198
Miranda	75-84	Never married		1363
Miranda	85+	Married	0	23
Miranda	85+	Married	1	585
Miranda	85+	Never married		1013
Monaro	15-19	Married	0	63
Monaro	15-19	Married	1	4
Monaro	15-19	Never married		4120
Monaro	20-24	Married	0	638
Monaro	20-24	Married	1	179
Monaro	20-24	Never married		2788
Monaro	25-34	Married	0	1860
Monaro	25-34	Married	1	3508
Monaro	25-34	Never married		3118
Monaro	35-44	Married	0	1336
Monaro	35-44	Married	1	5692
Monaro	35-44	Never married		2055
Monaro	45-54	Married	0	1303
Monaro	45-54	Married	1	6524
Monaro	45-54	Never married		2725
Monaro	55-64	Married	0	792
Monaro	55-64	Married	1	5203
Monaro	55-64	Never married		2512
Monaro	65-74	Married	0	301
Monaro	65-74	Married	1	3501
Monaro	65-74	Never married		1704
Monaro	75-84	Married	0	70
Monaro	75-84	Married	1	1369
Monaro	75-84	Never married		1068
Monaro	85+	Married	0	11
Monaro	85+	Married	1	223
Monaro	85+	Never married		556
Mount Druitt	15-19	Married	0	51
Mount Druitt	15-19	Married	1	7
Mount Druitt	15-19	Never married		6483
Mount Druitt	20-24	Married	0	445
Mount Druitt	20-24	Married	1	365
Mount Druitt	20-24	Never married		5357
Mount Druitt	25-34	Married	0	1282
Mount Druitt	25-34	Married	1	5430
Mount Druitt	25-34	Never married		5403
Mount Druitt	35-44	Married	0	985
Mount Druitt	35-44	Married	1	7594
Mount Druitt	35-44	Never married		2839
