SED_NAME16	Age5yr	Indigenous	persons
Algester	25-29	0	3573
Algester	25-29	1	74
Algester	30-34		170
Algester	30-34	0	4113
Algester	30-34	1	62
Algester	35-39		153
Algester	35-39	0	3834
Algester	35-39	1	55
Algester	40-44		148
Algester	40-44	0	3678
Algester	40-44	1	57
Algester	45-49		159
Algester	45-49	0	3685
Algester	45-49	1	70
Algester	50-54		157
Algester	50-54	0	3375
Algester	50-54	1	42
Algester	55-59		108
Algester	55-59	0	2911
Algester	55-59	1	33
Algester	60-64		114
Algester	60-64	0	2409
Algester	60-64	1	29
Algester	65+		251
Algester	65+	0	5394
Algester	65+	1	30
Ashgrove	0-4		111
Ashgrove	0-4	0	2773
Ashgrove	0-4	1	43
Ashgrove	5-9		126
Ashgrove	5-9	0	3275
Ashgrove	5-9	1	33
Ashgrove	10-14		98
Ashgrove	10-14	0	3202
Ashgrove	10-14	1	47
Ashgrove	15-19		90
Ashgrove	15-19	0	3044
Ashgrove	15-19	1	68
Ashgrove	20-24		149
Ashgrove	20-24	0	3448
Ashgrove	20-24	1	84
Ashgrove	25-29		149
Ashgrove	25-29	0	2726
Ashgrove	25-29	1	38
Ashgrove	30-34		147
Ashgrove	30-34	0	2740
Ashgrove	30-34	1	35
Ashgrove	35-39		137
Ashgrove	35-39	0	3068
Ashgrove	35-39	1	30
Ashgrove	40-44		145
Ashgrove	40-44	0	3558
Ashgrove	40-44	1	21
Ashgrove	45-49		172
Ashgrove	45-49	0	3570
Ashgrove	45-49	1	28
Ashgrove	50-54		129
Ashgrove	50-54	0	2921
Ashgrove	50-54	1	30
Ashgrove	55-59		106
Ashgrove	55-59	0	2445
Ashgrove	55-59	1	16
Ashgrove	60-64		95
Ashgrove	60-64	0	2047
Ashgrove	60-64	1	18
Ashgrove	65+		247
Ashgrove	65+	0	5327
Ashgrove	65+	1	17
Aspley	0-4		76
Aspley	0-4	0	2399
Aspley	0-4	1	58
Aspley	5-9		86
Aspley	5-9	0	2616
Aspley	5-9	1	55
Aspley	10-14		74
Aspley	10-14	0	2626
Aspley	10-14	1	78
Aspley	15-19		64
Aspley	15-19	0	2723
Aspley	15-19	1	62
Aspley	20-24		106
Aspley	20-24	0	2577
Aspley	20-24	1	69
Aspley	25-29		94
Aspley	25-29	0	2342
Aspley	25-29	1	28
Aspley	30-34		115
Aspley	30-34	0	2672
Aspley	30-34	1	40
Aspley	35-39		92
Aspley	35-39	0	2722
Aspley	35-39	1	36
Aspley	40-44		108
Aspley	40-44	0	2898
Aspley	40-44	1	39
Aspley	45-49		108
Aspley	45-49	0	3062
Aspley	45-49	1	28
Aspley	50-54		119
Aspley	50-54	0	2814
Aspley	50-54	1	38
Aspley	55-59		105
Aspley	55-59	0	2639
Aspley	55-59	1	21
Aspley	60-64		86
Aspley	60-64	0	2469
Aspley	60-64	1	25
Aspley	65+		358
Aspley	65+	0	7734
Aspley	65+	1	31
Barron River	0-4		215
Barron River	0-4	0	3186
Barron River	0-4	1	281
Barron River	5-9		270
Barron River	5-9	0	3779
Barron River	5-9	1	371
Barron River	10-14		265
Barron River	10-14	0	3767
Barron River	10-14	1	356
Barron River	15-19		237
Barron River	15-19	0	3237
Barron River	15-19	1	278
Barron River	20-24		237
Barron River	20-24	0	2495
Barron River	20-24	1	209
Barron River	25-29		232
Barron River	25-29	0	2716
Barron River	25-29	1	183
Barron River	30-34		308
Barron River	30-34	0	3435
Barron River	30-34	1	173
Barron River	35-39		301
Barron River	35-39	0	3795
Barron River	35-39	1	172
Barron River	40-44		363
Barron River	40-44	0	4303
Barron River	40-44	1	183
Barron River	45-49		388
Barron River	45-49	0	4448
Barron River	45-49	1	154
Barron River	50-54		368
Barron River	50-54	0	4356
Barron River	50-54	1	147
Barron River	55-59		330
Barron River	55-59	0	3962
Barron River	55-59	1	110
Barron River	60-64		306
Barron River	60-64	0	3328
Barron River	60-64	1	78
Barron River	65+		676
Barron River	65+	0	6858
Barron River	65+	1	106
Beaudesert	0-4		217
Beaudesert	0-4	0	3085
Beaudesert	0-4	1	213
Beaudesert	5-9		271
Beaudesert	5-9	0	3726
Beaudesert	5-9	1	270
Beaudesert	10-14		302
Beaudesert	10-14	0	3706
Beaudesert	10-14	1	243
Beaudesert	15-19		256
Beaudesert	15-19	0	3342
Beaudesert	15-19	1	186
Beaudesert	20-24		236
Beaudesert	20-24	0	2603
Beaudesert	20-24	1	140
Beaudesert	25-29		251
Beaudesert	25-29	0	2512
Beaudesert	25-29	1	100
Beaudesert	30-34		247
Beaudesert	30-34	0	2843
Beaudesert	30-34	1	104
Beaudesert	35-39		192
Beaudesert	35-39	0	3137
Beaudesert	35-39	1	83
Beaudesert	40-44		305
Beaudesert	40-44	0	3682
Beaudesert	40-44	1	100
Beaudesert	45-49		310
Beaudesert	45-49	0	3933
Beaudesert	45-49	1	107
Beaudesert	50-54		321
Beaudesert	50-54	0	3840
Beaudesert	50-54	1	81
Beaudesert	55-59		312
Beaudesert	55-59	0	3594
Beaudesert	55-59	1	64
Beaudesert	60-64		286
Beaudesert	60-64	0	3277
Beaudesert	60-64	1	55
Beaudesert	65+		734
Beaudesert	65+	0	8747
Beaudesert	65+	1	55
Brisbane Central	0-4		208
Brisbane Central	0-4	0	1915
Brisbane Central	0-4	1	22
Brisbane Central	5-9		99
Brisbane Central	5-9	0	1480
Brisbane Central	5-9	1	16
Brisbane Central	10-14		89
Brisbane Central	10-14	0	1212
Brisbane Central	10-14	1	22
Brisbane Central	15-19		226
Brisbane Central	15-19	0	2606
Brisbane Central	15-19	1	47
Brisbane Central	20-24		816
Brisbane Central	20-24	0	7813
Brisbane Central	20-24	1	113
Brisbane Central	25-29		1085
Brisbane Central	25-29	0	9537
Brisbane Central	25-29	1	107
Brisbane Central	30-34		916
Brisbane Central	30-34	0	7734
Brisbane Central	30-34	1	60
Brisbane Central	35-39		637
Brisbane Central	35-39	0	4582
Brisbane Central	35-39	1	43
Brisbane Central	40-44		453
Brisbane Central	40-44	0	3489
Brisbane Central	40-44	1	52
Brisbane Central	45-49		432
Brisbane Central	45-49	0	3017
Brisbane Central	45-49	1	50
Brisbane Central	50-54		376
Brisbane Central	50-54	0	2682
Brisbane Central	50-54	1	42
Brisbane Central	55-59		330
Brisbane Central	55-59	0	2413
Brisbane Central	55-59	1	27
Brisbane Central	60-64		304
Brisbane Central	60-64	0	2108
Brisbane Central	60-64	1	15
Brisbane Central	65+		923
Brisbane Central	65+	0	4402
Brisbane Central	65+	1	28
Broadwater	0-4		188
Broadwater	0-4	0	2170
Broadwater	0-4	1	86
Broadwater	5-9		155
Broadwater	5-9	0	2174
Broadwater	5-9	1	83
Broadwater	10-14		144
Broadwater	10-14	0	1945
Broadwater	10-14	1	76
Broadwater	15-19		164
Broadwater	15-19	0	2168
Broadwater	15-19	1	86
Broadwater	20-24		280
Broadwater	20-24	0	2797
Broadwater	20-24	1	65
Broadwater	25-29		270
Broadwater	25-29	0	2766
Broadwater	25-29	1	51
Broadwater	30-34		218
Broadwater	30-34	0	2666
Broadwater	30-34	1	52
Broadwater	35-39		203
Broadwater	35-39	0	2700
Broadwater	35-39	1	37
Broadwater	40-44		258
Broadwater	40-44	0	3074
Broadwater	40-44	1	55
Broadwater	45-49		250
Broadwater	45-49	0	3039
Broadwater	45-49	1	47
Broadwater	50-54		286
Broadwater	50-54	0	3172
Broadwater	50-54	1	42
Broadwater	55-59		271
Broadwater	55-59	0	3158
Broadwater	55-59	1	45
Broadwater	60-64		249
Broadwater	60-64	0	3220
Broadwater	60-64	1	27
Broadwater	65+		918
Broadwater	65+	0	11879
Broadwater	65+	1	60
Buderim	0-4		136
Buderim	0-4	0	2578
Buderim	0-4	1	64
Buderim	5-9		116
Buderim	5-9	0	3194
Buderim	5-9	1	88
Buderim	10-14		129
Buderim	10-14	0	3285
Buderim	10-14	1	74
Buderim	15-19		141
Buderim	15-19	0	3106
Buderim	15-19	1	74
Buderim	20-24		146
Buderim	20-24	0	2511
Buderim	20-24	1	56
Buderim	25-29		132
Buderim	25-29	0	2250
Buderim	25-29	1	56
Buderim	30-34		130
Buderim	30-34	0	2496
Buderim	30-34	1	28
Buderim	35-39		132
Buderim	35-39	0	2648
Buderim	35-39	1	23
Buderim	40-44		156
Buderim	40-44	0	3313
Buderim	40-44	1	38
Buderim	45-49		186
Buderim	45-49	0	3460
Buderim	45-49	1	50
Buderim	50-54		186
Buderim	50-54	0	3344
Buderim	50-54	1	42
Buderim	55-59		149
Buderim	55-59	0	3063
Buderim	55-59	1	24
Buderim	60-64		155
Buderim	60-64	0	2786
Buderim	60-64	1	23
Buderim	65+		481
Buderim	65+	0	8839
Buderim	65+	1	45
Bulimba	0-4		180
Bulimba	0-4	0	3354
Bulimba	0-4	1	63
Bulimba	5-9		160
Bulimba	5-9	0	3266
Bulimba	5-9	1	61
Bulimba	10-14		133
Bulimba	10-14	0	2681
Bulimba	10-14	1	60
Bulimba	15-19		128
Bulimba	15-19	0	2515
Bulimba	15-19	1	70
Bulimba	20-24		208
Bulimba	20-24	0	3466
Bulimba	20-24	1	73
Bulimba	25-29		358
Bulimba	25-29	0	4304
Bulimba	25-29	1	76
Bulimba	30-34		363
Bulimba	30-34	0	4712
Bulimba	30-34	1	61
Bulimba	35-39		271
Bulimba	35-39	0	4153
Bulimba	35-39	1	41
Bulimba	40-44		236
Bulimba	40-44	0	4026
Bulimba	40-44	1	40
Bulimba	45-49		218
Bulimba	45-49	0	3662
Bulimba	45-49	1	34
Bulimba	50-54		192
Bulimba	50-54	0	3036
Bulimba	50-54	1	30
Bulimba	55-59		158
Bulimba	55-59	0	2542
Bulimba	55-59	1	28
Bulimba	60-64		161
Bulimba	60-64	0	2032
Bulimba	60-64	1	33
Bulimba	65+		282
Bulimba	65+	0	4825
Bulimba	65+	1	45
Bundaberg	0-4		186
Bundaberg	0-4	0	2067
Bundaberg	0-4	1	253
Bundaberg	5-9		169
Bundaberg	5-9	0	2284
Bundaberg	5-9	1	273
Bundaberg	10-14		136
Bundaberg	10-14	0	2209
Bundaberg	10-14	1	250
Bundaberg	15-19		171
Bundaberg	15-19	0	2221
Bundaberg	15-19	1	273
Bundaberg	20-24		197
Bundaberg	20-24	0	2331
Bundaberg	20-24	1	189
Bundaberg	25-29		196
Bundaberg	25-29	0	2372
Bundaberg	25-29	1	144
Bundaberg	30-34		163
Bundaberg	30-34	0	2181
Bundaberg	30-34	1	124
Bundaberg	35-39		129
Bundaberg	35-39	0	1953
Bundaberg	35-39	1	95
Bundaberg	40-44		147
Bundaberg	40-44	0	2106
Bundaberg	40-44	1	124
Bundaberg	45-49		176
Bundaberg	45-49	0	2225
Bundaberg	45-49	1	96
Bundaberg	50-54		177
Bundaberg	50-54	0	2409
Bundaberg	50-54	1	111
Bundaberg	55-59		194
Bundaberg	55-59	0	2432
Bundaberg	55-59	1	81
Bundaberg	60-64		172
Bundaberg	60-64	0	2381
Bundaberg	60-64	1	65
Bundaberg	65+		735
Bundaberg	65+	0	9373
Bundaberg	65+	1	133
Bundamba	0-4		485
Bundamba	0-4	0	6966
Bundamba	0-4	1	428
Bundamba	5-9		400
Bundamba	5-9	0	6493
Bundamba	5-9	1	440
Bundamba	10-14		305
Bundamba	10-14	0	5361
Bundamba	10-14	1	367
Bundamba	15-19		333
Bundamba	15-19	0	4933
Bundamba	15-19	1	357
Bundamba	20-24		418
Bundamba	20-24	0	5334
Bundamba	20-24	1	286
Bundamba	25-29		404
Bundamba	25-29	0	6114
Bundamba	25-29	1	253
Bundamba	30-34		448
Bundamba	30-34	0	6569
Bundamba	30-34	1	201
Bundamba	35-39		337
Bundamba	35-39	0	5602
Bundamba	35-39	1	149
Bundamba	40-44		330
Bundamba	40-44	0	5018
Bundamba	40-44	1	150
Bundamba	45-49		334
Bundamba	45-49	0	4444
Bundamba	45-49	1	121
Bundamba	50-54		279
Bundamba	50-54	0	3787
Bundamba	50-54	1	104
Bundamba	55-59		253
Bundamba	55-59	0	3243
Bundamba	55-59	1	71
Bundamba	60-64		210
Bundamba	60-64	0	2530
Bundamba	60-64	1	58
Bundamba	65+		501
Bundamba	65+	0	5059
Bundamba	65+	1	84
Burdekin	0-4		179
Burdekin	0-4	0	2124
Burdekin	0-4	1	354
Burdekin	5-9		216
Burdekin	5-9	0	2358
Burdekin	5-9	1	361
Burdekin	10-14		189
Burdekin	10-14	0	2323
Burdekin	10-14	1	293
Burdekin	15-19		325
Burdekin	15-19	0	2476
Burdekin	15-19	1	319
Burdekin	20-24		569
Burdekin	20-24	0	2833
Burdekin	20-24	1	341
Burdekin	25-29		312
Burdekin	25-29	0	2623
Burdekin	25-29	1	283
Burdekin	30-34		230
Burdekin	30-34	0	2386
Burdekin	30-34	1	267
Burdekin	35-39		216
Burdekin	35-39	0	2406
Burdekin	35-39	1	223
Burdekin	40-44		245
Burdekin	40-44	0	2580
Burdekin	40-44	1	194
Burdekin	45-49		265
Burdekin	45-49	0	2740
Burdekin	45-49	1	183
Burdekin	50-54		271
Burdekin	50-54	0	2908
Burdekin	50-54	1	166
Burdekin	55-59		243
Burdekin	55-59	0	2922
Burdekin	55-59	1	129
Burdekin	60-64		248
Burdekin	60-64	0	2738
Burdekin	60-64	1	113
Burdekin	65+		829
Burdekin	65+	0	7086
Burdekin	65+	1	179
Burleigh	0-4		170
Burleigh	0-4	0	2801
Burleigh	0-4	1	81
Burleigh	5-9		206
Burleigh	5-9	0	2871
Burleigh	5-9	1	87
Burleigh	10-14		156
Burleigh	10-14	0	2615
Burleigh	10-14	1	80
Burleigh	15-19		147
Burleigh	15-19	0	2497
Burleigh	15-19	1	67
Burleigh	20-24		192
Burleigh	20-24	0	2545
Burleigh	20-24	1	89
Burleigh	25-29		272
Burleigh	25-29	0	3354
Burleigh	25-29	1	57
Burleigh	30-34		237
Burleigh	30-34	0	3558
Burleigh	30-34	1	56
Burleigh	35-39		258
Burleigh	35-39	0	3513
Burleigh	35-39	1	46
Burleigh	40-44		260
Burleigh	40-44	0	3573
Burleigh	40-44	1	51
Burleigh	45-49		214
Burleigh	45-49	0	3199
Burleigh	45-49	1	51
Burleigh	50-54		180
Burleigh	50-54	0	2912
Burleigh	50-54	1	49
Burleigh	55-59		204
Burleigh	55-59	0	2851
Burleigh	55-59	1	45
Burleigh	60-64		201
Burleigh	60-64	0	2620
Burleigh	60-64	1	25
Burleigh	65+		627
Burleigh	65+	0	8436
Burleigh	65+	1	43
Burnett	0-4		142
Burnett	0-4	0	1962
Burnett	0-4	1	166
Burnett	5-9		171
Burnett	5-9	0	2635
Burnett	5-9	1	201
Burnett	10-14		192
Burnett	10-14	0	2795
Burnett	10-14	1	197
Burnett	15-19		187
Burnett	15-19	0	2481
Burnett	15-19	1	176
Burnett	20-24		127
Burnett	20-24	0	1638
Burnett	20-24	1	91
Burnett	25-29		123
Burnett	25-29	0	1670
Burnett	25-29	1	63
Burnett	30-34		138
Burnett	30-34	0	1913
Burnett	30-34	1	66
Burnett	35-39		141
Burnett	35-39	0	2171
Burnett	35-39	1	66
Burnett	40-44		205
Burnett	40-44	0	2651
Burnett	40-44	1	79
Burnett	45-49		203
Burnett	45-49	0	3002
Burnett	45-49	1	77
Burnett	50-54		263
Burnett	50-54	0	3404
Burnett	50-54	1	79
Burnett	55-59		257
Burnett	55-59	0	3632
Burnett	55-59	1	75
Burnett	60-64		292
Burnett	60-64	0	3671
Burnett	60-64	1	47
Burnett	65+		747
Burnett	65+	0	10127
Burnett	65+	1	79
Cairns	0-4		405
Cairns	0-4	0	2472
Cairns	0-4	1	742
Cairns	5-9		361
Cairns	5-9	0	2514
Cairns	5-9	1	753
Cairns	10-14		332
Cairns	10-14	0	2365
Cairns	10-14	1	698
Cairns	15-19		353
Cairns	15-19	0	2445
Cairns	15-19	1	667
Cairns	20-24		504
Cairns	20-24	0	2919
Cairns	20-24	1	581
Cairns	25-29		656
Cairns	25-29	0	3701
Cairns	25-29	1	513
Cairns	30-34		548
Cairns	30-34	0	3615
Cairns	30-34	1	426
Cairns	35-39		483
Cairns	35-39	0	3333
Cairns	35-39	1	412
Cairns	40-44		495
Cairns	40-44	0	3467
Cairns	40-44	1	403
Cairns	45-49		474
Cairns	45-49	0	3393
Cairns	45-49	1	357
Cairns	50-54		468
Cairns	50-54	0	3284
Cairns	50-54	1	348
Cairns	55-59		413
Cairns	55-59	0	3177
Cairns	55-59	1	303
Cairns	60-64		347
Cairns	60-64	0	2828
Cairns	60-64	1	238
Cairns	65+		955
Cairns	65+	0	7137
Cairns	65+	1	363
Callide	0-4		210
Callide	0-4	0	2083
Callide	0-4	1	435
Callide	5-9		269
Callide	5-9	0	2470
Callide	5-9	1	432
Callide	10-14		254
Callide	10-14	0	2379
Callide	10-14	1	429
Callide	15-19		210
Callide	15-19	0	2018
Callide	15-19	1	345
Callide	20-24		194
Callide	20-24	0	1660
Callide	20-24	1	280
Callide	25-29		236
Callide	25-29	0	1853
Callide	25-29	1	196
Callide	30-34		245
Callide	30-34	0	2057
Callide	30-34	1	211
Callide	35-39		241
Callide	35-39	0	2072
Callide	35-39	1	177
Callide	40-44		275
Callide	40-44	0	2288
Callide	40-44	1	205
Callide	45-49		306
Callide	45-49	0	2628
Callide	45-49	1	214
Callide	50-54		362
Callide	50-54	0	2902
Callide	50-54	1	179
Callide	55-59		304
Callide	55-59	0	2955
Callide	55-59	1	186
Callide	60-64		265
Callide	60-64	0	2800
Callide	60-64	1	123
Callide	65+		891
Callide	65+	0	8130
Callide	65+	1	209
Caloundra	0-4		131
Caloundra	0-4	0	2388
Caloundra	0-4	1	124
Caloundra	5-9		145
Caloundra	5-9	0	2877
Caloundra	5-9	1	155
Caloundra	10-14		147
Caloundra	10-14	0	2868
Caloundra	10-14	1	148
Caloundra	15-19		158
Caloundra	15-19	0	2761
Caloundra	15-19	1	119
Caloundra	20-24		124
Caloundra	20-24	0	2106
Caloundra	20-24	1	72
Caloundra	25-29		156
Caloundra	25-29	0	2072
Caloundra	25-29	1	73
Caloundra	30-34		155
Caloundra	30-34	0	2481
Caloundra	30-34	1	49
Caloundra	35-39		170
Caloundra	35-39	0	2676
Caloundra	35-39	1	65
Caloundra	40-44		166
Caloundra	40-44	0	3253
Caloundra	40-44	1	65
Caloundra	45-49		182
Caloundra	45-49	0	3246
Caloundra	45-49	1	71
Caloundra	50-54		200
Caloundra	50-54	0	3219
Caloundra	50-54	1	52
Caloundra	55-59		186
Caloundra	55-59	0	3240
Caloundra	55-59	1	36
Caloundra	60-64		183
Caloundra	60-64	0	3175
Caloundra	60-64	1	24
Caloundra	65+		744
Caloundra	65+	0	10784
Caloundra	65+	1	52
Capalaba	0-4		105
Capalaba	0-4	0	2699
Capalaba	0-4	1	147
Capalaba	5-9		115
Capalaba	5-9	0	2997
Capalaba	5-9	1	170
Capalaba	10-14		83
Capalaba	10-14	0	2771
Capalaba	10-14	1	148
Capalaba	15-19		68
Capalaba	15-19	0	2804
Capalaba	15-19	1	127
Capalaba	20-24		85
Capalaba	20-24	0	2848
Capalaba	20-24	1	102
Capalaba	25-29		90
Capalaba	25-29	0	2791
Capalaba	25-29	1	79
Capalaba	30-34		115
Capalaba	30-34	0	3124
Capalaba	30-34	1	71
Capalaba	35-39		113
Capalaba	35-39	0	2907
Capalaba	35-39	1	79
Capalaba	40-44		118
Capalaba	40-44	0	3060
Capalaba	40-44	1	83
Capalaba	45-49		95
Capalaba	45-49	0	2975
Capalaba	45-49	1	65
Capalaba	50-54		106
Capalaba	50-54	0	3196
Capalaba	50-54	1	54
Capalaba	55-59		136
Capalaba	55-59	0	3109
Capalaba	55-59	1	38
Capalaba	60-64		113
Capalaba	60-64	0	2875
Capalaba	60-64	1	25
Capalaba	65+		358
Capalaba	65+	0	6271
Capalaba	65+	1	50
Chatsworth	0-4		110
Chatsworth	0-4	0	3147
Chatsworth	0-4	1	60
Chatsworth	5-9		112
Chatsworth	5-9	0	3490
Chatsworth	5-9	1	83
Chatsworth	10-14		88
Chatsworth	10-14	0	3172
Chatsworth	10-14	1	67
Chatsworth	15-19		108
Chatsworth	15-19	0	3127
Chatsworth	15-19	1	62
Chatsworth	20-24		135
Chatsworth	20-24	0	3183
Chatsworth	20-24	1	74
Chatsworth	25-29		147
Chatsworth	25-29	0	3033
Chatsworth	25-29	1	48
Chatsworth	30-34		140
Chatsworth	30-34	0	3355
Chatsworth	30-34	1	49
Chatsworth	35-39		158
Chatsworth	35-39	0	3542
Chatsworth	35-39	1	43
Chatsworth	40-44		170
Chatsworth	40-44	0	3780
Chatsworth	40-44	1	38
Chatsworth	45-49		131
Chatsworth	45-49	0	3618
Chatsworth	45-49	1	41
Chatsworth	50-54		151
Chatsworth	50-54	0	3283
Chatsworth	50-54	1	35
Chatsworth	55-59		141
Chatsworth	55-59	0	3003
Chatsworth	55-59	1	35
Chatsworth	60-64		100
Chatsworth	60-64	0	2576
Chatsworth	60-64	1	21
Chatsworth	65+		259
Chatsworth	65+	0	6201
Chatsworth	65+	1	32
Clayfield	0-4		146
Clayfield	0-4	0	2594
Clayfield	0-4	1	43
Clayfield	5-9		124
Clayfield	5-9	0	2587
Clayfield	5-9	1	42
Clayfield	10-14		125
Clayfield	10-14	0	2561
Clayfield	10-14	1	46
Clayfield	15-19		132
Clayfield	15-19	0	2611
Clayfield	15-19	1	65
Clayfield	20-24		309
Clayfield	20-24	0	3678
Clayfield	20-24	1	65
Clayfield	25-29		406
Clayfield	25-29	0	4666
Clayfield	25-29	1	65
Clayfield	30-34		359
Clayfield	30-34	0	4501
Clayfield	30-34	1	50
Clayfield	35-39		244
Clayfield	35-39	0	3712
Clayfield	35-39	1	40
Clayfield	40-44		250
Clayfield	40-44	0	3635
Clayfield	40-44	1	42
Clayfield	45-49		268
Clayfield	45-49	0	3571
Clayfield	45-49	1	41
Clayfield	50-54		241
Clayfield	50-54	0	3232
Clayfield	50-54	1	44
Clayfield	55-59		194
Clayfield	55-59	0	2831
Clayfield	55-59	1	28
Clayfield	60-64		195
Clayfield	60-64	0	2313
Clayfield	60-64	1	22
Clayfield	65+		398
Clayfield	65+	0	5727
Clayfield	65+	1	28
Cleveland	0-4		101
Cleveland	0-4	0	2209
Cleveland	0-4	1	109
Cleveland	5-9		90
Cleveland	5-9	0	2813
Cleveland	5-9	1	114
Cleveland	10-14		110
Cleveland	10-14	0	3190
Cleveland	10-14	1	146
Cleveland	15-19		102
Cleveland	15-19	0	3315
Cleveland	15-19	1	119
Cleveland	20-24		91
Cleveland	20-24	0	2590
Cleveland	20-24	1	97
Cleveland	25-29		103
Cleveland	25-29	0	2021
Cleveland	25-29	1	77
Cleveland	30-34		103
Cleveland	30-34	0	2195
Cleveland	30-34	1	55
Cleveland	35-39		105
Cleveland	35-39	0	2381
Cleveland	35-39	1	66
Cleveland	40-44		105
Cleveland	40-44	0	3178
Cleveland	40-44	1	64
Cleveland	45-49		142
Cleveland	45-49	0	3536
Cleveland	45-49	1	77
Cleveland	50-54		188
Cleveland	50-54	0	3598
Cleveland	50-54	1	75
Cleveland	55-59		191
Cleveland	55-59	0	3576
Cleveland	55-59	1	52
Cleveland	60-64		153
Cleveland	60-64	0	3150
Cleveland	60-64	1	52
Cleveland	65+		727
Cleveland	65+	0	9028
Cleveland	65+	1	79
Condamine	0-4		258
Condamine	0-4	0	3496
Condamine	0-4	1	348
Condamine	5-9		267
Condamine	5-9	0	3871
Condamine	5-9	1	398
Condamine	10-14		248
Condamine	10-14	0	3629
Condamine	10-14	1	351
Condamine	15-19		252
Condamine	15-19	0	3552
Condamine	15-19	1	276
Condamine	20-24		226
Condamine	20-24	0	3239
Condamine	20-24	1	188
Condamine	25-29		217
Condamine	25-29	0	2952
Condamine	25-29	1	151
Condamine	30-34		222
Condamine	30-34	0	3047
Condamine	30-34	1	145
Condamine	35-39		221
Condamine	35-39	0	3013
Condamine	35-39	1	112
Condamine	40-44		250
Condamine	40-44	0	3396
Condamine	40-44	1	125
Condamine	45-49		258
Condamine	45-49	0	3470
Condamine	45-49	1	128
Condamine	50-54		268
Condamine	50-54	0	3472
Condamine	50-54	1	97
Condamine	55-59		236
Condamine	55-59	0	3363
Condamine	55-59	1	86
Condamine	60-64		230
Condamine	60-64	0	2958
Condamine	60-64	1	62
Condamine	65+		743
Condamine	65+	0	7504
Condamine	65+	1	78
Cook	0-4		281
Cook	0-4	0	1460
Cook	0-4	1	2170
Cook	5-9		272
Cook	5-9	0	1665
Cook	5-9	1	2287
