SED_NAME16	EduInstitutionType	Sex	students
Morwell (Eastern Victoria)	University or other tertiary	F	1081
Morwell (Eastern Victoria)	University or other tertiary	M	621
Mount Waverley (Eastern Metropolitan)		F	1770
Mount Waverley (Eastern Metropolitan)		M	1556
Mount Waverley (Eastern Metropolitan)	Infants/Primary	F	2439
Mount Waverley (Eastern Metropolitan)	Infants/Primary	M	2550
Mount Waverley (Eastern Metropolitan)	Pre-school	F	422
Mount Waverley (Eastern Metropolitan)	Pre-school	M	466
Mount Waverley (Eastern Metropolitan)	Secondary	F	2323
Mount Waverley (Eastern Metropolitan)	Secondary	M	2613
Mount Waverley (Eastern Metropolitan)	Technical or Further Educational Institution	F	559
Mount Waverley (Eastern Metropolitan)	Technical or Further Educational Institution	M	556
Mount Waverley (Eastern Metropolitan)	University or other tertiary	F	2613
Mount Waverley (Eastern Metropolitan)	University or other tertiary	M	2553
Mulgrave (South-Eastern Metropolitan)		F	2100
Mulgrave (South-Eastern Metropolitan)		M	2062
Mulgrave (South-Eastern Metropolitan)	Infants/Primary	F	2173
Mulgrave (South-Eastern Metropolitan)	Infants/Primary	M	2201
Mulgrave (South-Eastern Metropolitan)	Pre-school	F	461
Mulgrave (South-Eastern Metropolitan)	Pre-school	M	472
Mulgrave (South-Eastern Metropolitan)	Secondary	F	1796
Mulgrave (South-Eastern Metropolitan)	Secondary	M	1914
Mulgrave (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	546
Mulgrave (South-Eastern Metropolitan)	Technical or Further Educational Institution	M	590
Mulgrave (South-Eastern Metropolitan)	University or other tertiary	F	1825
Mulgrave (South-Eastern Metropolitan)	University or other tertiary	M	1862
Murray Plains (Northern Victoria)		F	3311
Murray Plains (Northern Victoria)		M	3131
Murray Plains (Northern Victoria)	Infants/Primary	F	2348
Murray Plains (Northern Victoria)	Infants/Primary	M	2530
Murray Plains (Northern Victoria)	Pre-school	F	418
Murray Plains (Northern Victoria)	Pre-school	M	444
Murray Plains (Northern Victoria)	Secondary	F	2006
Murray Plains (Northern Victoria)	Secondary	M	2077
Murray Plains (Northern Victoria)	Technical or Further Educational Institution	F	489
Murray Plains (Northern Victoria)	Technical or Further Educational Institution	M	413
Murray Plains (Northern Victoria)	University or other tertiary	F	566
Murray Plains (Northern Victoria)	University or other tertiary	M	214
Narracan (Eastern Victoria)		F	3097
Narracan (Eastern Victoria)		M	2750
Narracan (Eastern Victoria)	Infants/Primary	F	2745
Narracan (Eastern Victoria)	Infants/Primary	M	2898
Narracan (Eastern Victoria)	Pre-school	F	492
Narracan (Eastern Victoria)	Pre-school	M	494
Narracan (Eastern Victoria)	Secondary	F	2153
Narracan (Eastern Victoria)	Secondary	M	2079
Narracan (Eastern Victoria)	Technical or Further Educational Institution	F	625
Narracan (Eastern Victoria)	Technical or Further Educational Institution	M	507
Narracan (Eastern Victoria)	University or other tertiary	F	1067
Narracan (Eastern Victoria)	University or other tertiary	M	493
Narre Warren North (South-Eastern Metrop		F	2200
Narre Warren North (South-Eastern Metrop		M	1915
Narre Warren North (South-Eastern Metrop	Infants/Primary	F	2624
Narre Warren North (South-Eastern Metrop	Infants/Primary	M	2891
Narre Warren North (South-Eastern Metrop	Pre-school	F	420
Narre Warren North (South-Eastern Metrop	Pre-school	M	507
Narre Warren North (South-Eastern Metrop	Secondary	F	2426
Narre Warren North (South-Eastern Metrop	Secondary	M	2529
Narre Warren North (South-Eastern Metrop	Technical or Further Educational Institution	F	683
Narre Warren North (South-Eastern Metrop	Technical or Further Educational Institution	M	720
Narre Warren North (South-Eastern Metrop	University or other tertiary	F	1684
Narre Warren North (South-Eastern Metrop	University or other tertiary	M	1283
Narre Warren South (South-Eastern Metrop		F	3012
Narre Warren South (South-Eastern Metrop		M	2733
Narre Warren South (South-Eastern Metrop	Infants/Primary	F	4438
Narre Warren South (South-Eastern Metrop	Infants/Primary	M	4713
Narre Warren South (South-Eastern Metrop	Pre-school	F	720
Narre Warren South (South-Eastern Metrop	Pre-school	M	768
Narre Warren South (South-Eastern Metrop	Secondary	F	3593
Narre Warren South (South-Eastern Metrop	Secondary	M	3700
Narre Warren South (South-Eastern Metrop	Technical or Further Educational Institution	F	982
Narre Warren South (South-Eastern Metrop	Technical or Further Educational Institution	M	883
Narre Warren South (South-Eastern Metrop	University or other tertiary	F	1913
Narre Warren South (South-Eastern Metrop	University or other tertiary	M	1535
Nepean (Eastern Victoria)		F	2713
Nepean (Eastern Victoria)		M	2424
Nepean (Eastern Victoria)	Infants/Primary	F	1975
Nepean (Eastern Victoria)	Infants/Primary	M	2032
Nepean (Eastern Victoria)	Pre-school	F	397
Nepean (Eastern Victoria)	Pre-school	M	417
Nepean (Eastern Victoria)	Secondary	F	1443
Nepean (Eastern Victoria)	Secondary	M	1495
Nepean (Eastern Victoria)	Technical or Further Educational Institution	F	407
Nepean (Eastern Victoria)	Technical or Further Educational Institution	M	352
Nepean (Eastern Victoria)	University or other tertiary	F	777
Nepean (Eastern Victoria)	University or other tertiary	M	385
Niddrie (Western Metropolitan)		F	2060
Niddrie (Western Metropolitan)		M	1822
Niddrie (Western Metropolitan)	Infants/Primary	F	2125
Niddrie (Western Metropolitan)	Infants/Primary	M	2362
Niddrie (Western Metropolitan)	Pre-school	F	409
Niddrie (Western Metropolitan)	Pre-school	M	456
Niddrie (Western Metropolitan)	Secondary	F	1858
Niddrie (Western Metropolitan)	Secondary	M	1905
Niddrie (Western Metropolitan)	Technical or Further Educational Institution	F	266
Niddrie (Western Metropolitan)	Technical or Further Educational Institution	M	367
Niddrie (Western Metropolitan)	University or other tertiary	F	1544
Niddrie (Western Metropolitan)	University or other tertiary	M	1254
Northcote (Northern Metropolitan)		F	2625
Northcote (Northern Metropolitan)		M	2310
Northcote (Northern Metropolitan)	Infants/Primary	F	2329
Northcote (Northern Metropolitan)	Infants/Primary	M	2356
Northcote (Northern Metropolitan)	Pre-school	F	491
Northcote (Northern Metropolitan)	Pre-school	M	571
Northcote (Northern Metropolitan)	Secondary	F	1460
Northcote (Northern Metropolitan)	Secondary	M	1590
Northcote (Northern Metropolitan)	Technical or Further Educational Institution	F	551
Northcote (Northern Metropolitan)	Technical or Further Educational Institution	M	553
Northcote (Northern Metropolitan)	University or other tertiary	F	3075
Northcote (Northern Metropolitan)	University or other tertiary	M	2098
Oakleigh (Southern Metropolitan)		F	2364
Oakleigh (Southern Metropolitan)		M	2210
Oakleigh (Southern Metropolitan)	Infants/Primary	F	2287
Oakleigh (Southern Metropolitan)	Infants/Primary	M	2335
Oakleigh (Southern Metropolitan)	Pre-school	F	512
Oakleigh (Southern Metropolitan)	Pre-school	M	552
Oakleigh (Southern Metropolitan)	Secondary	F	1568
Oakleigh (Southern Metropolitan)	Secondary	M	1548
Oakleigh (Southern Metropolitan)	Technical or Further Educational Institution	F	611
Oakleigh (Southern Metropolitan)	Technical or Further Educational Institution	M	708
Oakleigh (Southern Metropolitan)	University or other tertiary	F	6128
Oakleigh (Southern Metropolitan)	University or other tertiary	M	5691
Ovens Valley (Northern Victoria)		F	3036
Ovens Valley (Northern Victoria)		M	2743
Ovens Valley (Northern Victoria)	Infants/Primary	F	2116
Ovens Valley (Northern Victoria)	Infants/Primary	M	2277
Ovens Valley (Northern Victoria)	Pre-school	F	393
Ovens Valley (Northern Victoria)	Pre-school	M	421
Ovens Valley (Northern Victoria)	Secondary	F	1704
Ovens Valley (Northern Victoria)	Secondary	M	1685
Ovens Valley (Northern Victoria)	Technical or Further Educational Institution	F	498
Ovens Valley (Northern Victoria)	Technical or Further Educational Institution	M	383
Ovens Valley (Northern Victoria)	University or other tertiary	F	574
Ovens Valley (Northern Victoria)	University or other tertiary	M	238
Pascoe Vale (Northern Metropolitan)		F	3006
Pascoe Vale (Northern Metropolitan)		M	2921
Pascoe Vale (Northern Metropolitan)	Infants/Primary	F	2510
Pascoe Vale (Northern Metropolitan)	Infants/Primary	M	2637
Pascoe Vale (Northern Metropolitan)	Pre-school	F	572
Pascoe Vale (Northern Metropolitan)	Pre-school	M	645
Pascoe Vale (Northern Metropolitan)	Secondary	F	1777
Pascoe Vale (Northern Metropolitan)	Secondary	M	1845
Pascoe Vale (Northern Metropolitan)	Technical or Further Educational Institution	F	632
Pascoe Vale (Northern Metropolitan)	Technical or Further Educational Institution	M	710
Pascoe Vale (Northern Metropolitan)	University or other tertiary	F	2565
Pascoe Vale (Northern Metropolitan)	University or other tertiary	M	2253
Polwarth (Western Victoria)		F	2657
Polwarth (Western Victoria)		M	2619
Polwarth (Western Victoria)	Infants/Primary	F	2393
Polwarth (Western Victoria)	Infants/Primary	M	2725
Polwarth (Western Victoria)	Pre-school	F	467
Polwarth (Western Victoria)	Pre-school	M	504
Polwarth (Western Victoria)	Secondary	F	1886
Polwarth (Western Victoria)	Secondary	M	2028
Polwarth (Western Victoria)	Technical or Further Educational Institution	F	465
Polwarth (Western Victoria)	Technical or Further Educational Institution	M	374
Polwarth (Western Victoria)	University or other tertiary	F	687
Polwarth (Western Victoria)	University or other tertiary	M	329
Prahran (Southern Metropolitan)		F	4387
Prahran (Southern Metropolitan)		M	4061
Prahran (Southern Metropolitan)	Infants/Primary	F	1053
Prahran (Southern Metropolitan)	Infants/Primary	M	1032
Prahran (Southern Metropolitan)	Pre-school	F	328
Prahran (Southern Metropolitan)	Pre-school	M	340
Prahran (Southern Metropolitan)	Secondary	F	917
Prahran (Southern Metropolitan)	Secondary	M	799
Prahran (Southern Metropolitan)	Technical or Further Educational Institution	F	673
Prahran (Southern Metropolitan)	Technical or Further Educational Institution	M	601
Prahran (Southern Metropolitan)	University or other tertiary	F	3849
Prahran (Southern Metropolitan)	University or other tertiary	M	2947
Preston (Northern Metropolitan)		F	3401
Preston (Northern Metropolitan)		M	3138
Preston (Northern Metropolitan)	Infants/Primary	F	2075
Preston (Northern Metropolitan)	Infants/Primary	M	2280
Preston (Northern Metropolitan)	Pre-school	F	475
Preston (Northern Metropolitan)	Pre-school	M	477
Preston (Northern Metropolitan)	Secondary	F	1417
Preston (Northern Metropolitan)	Secondary	M	1480
Preston (Northern Metropolitan)	Technical or Further Educational Institution	F	764
Preston (Northern Metropolitan)	Technical or Further Educational Institution	M	676
Preston (Northern Metropolitan)	University or other tertiary	F	2376
Preston (Northern Metropolitan)	University or other tertiary	M	2263
Richmond (Northern Metropolitan)		F	4238
Richmond (Northern Metropolitan)		M	3862
Richmond (Northern Metropolitan)	Infants/Primary	F	1516
Richmond (Northern Metropolitan)	Infants/Primary	M	1484
Richmond (Northern Metropolitan)	Pre-school	F	375
Richmond (Northern Metropolitan)	Pre-school	M	355
Richmond (Northern Metropolitan)	Secondary	F	1084
Richmond (Northern Metropolitan)	Secondary	M	939
Richmond (Northern Metropolitan)	Technical or Further Educational Institution	F	677
Richmond (Northern Metropolitan)	Technical or Further Educational Institution	M	599
Richmond (Northern Metropolitan)	University or other tertiary	F	3675
Richmond (Northern Metropolitan)	University or other tertiary	M	2707
Ringwood (Eastern Metropolitan)		F	1873
Ringwood (Eastern Metropolitan)		M	1562
Ringwood (Eastern Metropolitan)	Infants/Primary	F	2451
Ringwood (Eastern Metropolitan)	Infants/Primary	M	2587
Ringwood (Eastern Metropolitan)	Pre-school	F	615
Ringwood (Eastern Metropolitan)	Pre-school	M	628
Ringwood (Eastern Metropolitan)	Secondary	F	1762
Ringwood (Eastern Metropolitan)	Secondary	M	1915
Ringwood (Eastern Metropolitan)	Technical or Further Educational Institution	F	582
Ringwood (Eastern Metropolitan)	Technical or Further Educational Institution	M	609
Ringwood (Eastern Metropolitan)	University or other tertiary	F	1705
Ringwood (Eastern Metropolitan)	University or other tertiary	M	1420
Ripon (Western Victoria)		F	2913
Ripon (Western Victoria)		M	3847
Ripon (Western Victoria)	Infants/Primary	F	2259
Ripon (Western Victoria)	Infants/Primary	M	2353
Ripon (Western Victoria)	Pre-school	F	414
Ripon (Western Victoria)	Pre-school	M	448
Ripon (Western Victoria)	Secondary	F	1823
Ripon (Western Victoria)	Secondary	M	1787
Ripon (Western Victoria)	Technical or Further Educational Institution	F	306
Ripon (Western Victoria)	Technical or Further Educational Institution	M	275
Ripon (Western Victoria)	University or other tertiary	F	662
Ripon (Western Victoria)	University or other tertiary	M	310
Rowville (South-Eastern Metropolitan)		F	1333
Rowville (South-Eastern Metropolitan)		M	1272
Rowville (South-Eastern Metropolitan)	Infants/Primary	F	2265
Rowville (South-Eastern Metropolitan)	Infants/Primary	M	2505
Rowville (South-Eastern Metropolitan)	Pre-school	F	402
Rowville (South-Eastern Metropolitan)	Pre-school	M	427
Rowville (South-Eastern Metropolitan)	Secondary	F	2273
Rowville (South-Eastern Metropolitan)	Secondary	M	2340
Rowville (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	481
Rowville (South-Eastern Metropolitan)	Technical or Further Educational Institution	M	541
Rowville (South-Eastern Metropolitan)	University or other tertiary	F	1576
Rowville (South-Eastern Metropolitan)	University or other tertiary	M	1300
Sandringham (Southern Metropolitan)		F	1967
Sandringham (Southern Metropolitan)		M	1683
Sandringham (Southern Metropolitan)	Infants/Primary	F	2485
Sandringham (Southern Metropolitan)	Infants/Primary	M	2465
Sandringham (Southern Metropolitan)	Pre-school	F	535
Sandringham (Southern Metropolitan)	Pre-school	M	501
Sandringham (Southern Metropolitan)	Secondary	F	2045
Sandringham (Southern Metropolitan)	Secondary	M	2040
Sandringham (Southern Metropolitan)	Technical or Further Educational Institution	F	323
Sandringham (Southern Metropolitan)	Technical or Further Educational Institution	M	341
Sandringham (Southern Metropolitan)	University or other tertiary	F	1602
Sandringham (Southern Metropolitan)	University or other tertiary	M	1331
Shepparton (Northern Victoria)		F	3525
Shepparton (Northern Victoria)		M	3321
Shepparton (Northern Victoria)	Infants/Primary	F	2818
Shepparton (Northern Victoria)	Infants/Primary	M	3063
Shepparton (Northern Victoria)	Pre-school	F	501
Shepparton (Northern Victoria)	Pre-school	M	536
Shepparton (Northern Victoria)	Secondary	F	2320
Shepparton (Northern Victoria)	Secondary	M	2458
Shepparton (Northern Victoria)	Technical or Further Educational Institution	F	792
Shepparton (Northern Victoria)	Technical or Further Educational Institution	M	553
Shepparton (Northern Victoria)	University or other tertiary	F	880
Shepparton (Northern Victoria)	University or other tertiary	M	402
South Barwon (Western Victoria)		F	2245
South Barwon (Western Victoria)		M	1988
South Barwon (Western Victoria)	Infants/Primary	F	2977
South Barwon (Western Victoria)	Infants/Primary	M	3208
South Barwon (Western Victoria)	Pre-school	F	658
South Barwon (Western Victoria)	Pre-school	M	693
South Barwon (Western Victoria)	Secondary	F	2290
South Barwon (Western Victoria)	Secondary	M	2365
South Barwon (Western Victoria)	Technical or Further Educational Institution	F	508
South Barwon (Western Victoria)	Technical or Further Educational Institution	M	570
South Barwon (Western Victoria)	University or other tertiary	F	2496
South Barwon (Western Victoria)	University or other tertiary	M	2041
South-West Coast (Western Victoria)		F	2977
South-West Coast (Western Victoria)		M	2764
South-West Coast (Western Victoria)	Infants/Primary	F	2496
South-West Coast (Western Victoria)	Infants/Primary	M	2623
South-West Coast (Western Victoria)	Pre-school	F	390
South-West Coast (Western Victoria)	Pre-school	M	472
South-West Coast (Western Victoria)	Secondary	F	2081
South-West Coast (Western Victoria)	Secondary	M	2020
South-West Coast (Western Victoria)	Technical or Further Educational Institution	F	678
South-West Coast (Western Victoria)	Technical or Further Educational Institution	M	444
South-West Coast (Western Victoria)	University or other tertiary	F	862
South-West Coast (Western Victoria)	University or other tertiary	M	429
St Albans (Western Metropolitan)		F	4019
St Albans (Western Metropolitan)		M	3937
