SED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Cessnock	55-64		F	387
Cessnock	55-64		M	438
Cessnock	55-64	0	F	3304
Cessnock	55-64	0	M	3580
Cessnock	55-64	1	F	1115
Cessnock	55-64	1	M	652
Cessnock	65-74		F	452
Cessnock	65-74		M	467
Cessnock	65-74	0	F	2650
Cessnock	65-74	0	M	2717
Cessnock	65-74	1	F	556
Cessnock	65-74	1	M	434
Cessnock	75-84		F	335
Cessnock	75-84		M	268
Cessnock	75-84	0	F	1331
Cessnock	75-84	0	M	1100
Cessnock	75-84	1	F	148
Cessnock	75-84	1	M	150
Cessnock	85+		F	211
Cessnock	85+		M	102
Cessnock	85+	0	F	715
Cessnock	85+	0	M	348
Cessnock	85+	1	F	19
Cessnock	85+	1	M	31
Charlestown	15-19		F	108
Charlestown	15-19		M	128
Charlestown	15-19	0	F	1860
Charlestown	15-19	0	M	2080
Charlestown	15-19	1	F	84
Charlestown	15-19	1	M	97
Charlestown	20-24		F	101
Charlestown	20-24		M	96
Charlestown	20-24	0	F	1764
Charlestown	20-24	0	M	1858
Charlestown	20-24	1	F	139
Charlestown	20-24	1	M	111
Charlestown	25-34		F	194
Charlestown	25-34		M	215
Charlestown	25-34	0	F	3706
Charlestown	25-34	0	M	3616
Charlestown	25-34	1	F	423
Charlestown	25-34	1	M	264
Charlestown	35-44		F	194
Charlestown	35-44		M	237
Charlestown	35-44	0	F	3922
Charlestown	35-44	0	M	3815
Charlestown	35-44	1	F	731
Charlestown	35-44	1	M	427
Charlestown	45-54		F	231
Charlestown	45-54		M	273
Charlestown	45-54	0	F	3670
Charlestown	45-54	0	M	3780
Charlestown	45-54	1	F	1034
Charlestown	45-54	1	M	638
Charlestown	55-64		F	223
Charlestown	55-64		M	249
Charlestown	55-64	0	F	3112
Charlestown	55-64	0	M	3168
Charlestown	55-64	1	F	1188
Charlestown	55-64	1	M	743
Charlestown	65-74		F	279
Charlestown	65-74		M	241
Charlestown	65-74	0	F	2888
Charlestown	65-74	0	M	2535
Charlestown	65-74	1	F	685
Charlestown	65-74	1	M	490
Charlestown	75-84		F	328
Charlestown	75-84		M	200
Charlestown	75-84	0	F	1940
Charlestown	75-84	0	M	1574
Charlestown	75-84	1	F	270
Charlestown	75-84	1	M	235
Charlestown	85+		F	246
Charlestown	85+		M	134
Charlestown	85+	0	F	971
Charlestown	85+	0	M	545
Charlestown	85+	1	F	60
Charlestown	85+	1	M	69
Clarence	15-19		F	304
Clarence	15-19		M	367
Clarence	15-19	0	F	1698
Clarence	15-19	0	M	1832
Clarence	15-19	1	F	156
Clarence	15-19	1	M	117
Clarence	20-24		F	138
Clarence	20-24		M	204
Clarence	20-24	0	F	1252
Clarence	20-24	0	M	1307
Clarence	20-24	1	F	138
Clarence	20-24	1	M	135
Clarence	25-34		F	269
Clarence	25-34		M	372
Clarence	25-34	0	F	2340
Clarence	25-34	0	M	2374
Clarence	25-34	1	F	495
Clarence	25-34	1	M	292
Clarence	35-44		F	363
Clarence	35-44		M	430
Clarence	35-44	0	F	2873
Clarence	35-44	0	M	2811
Clarence	35-44	1	F	729
Clarence	35-44	1	M	414
Clarence	45-54		F	395
Clarence	45-54		M	509
Clarence	45-54	0	F	3512
Clarence	45-54	0	M	3556
Clarence	45-54	1	F	1029
Clarence	45-54	1	M	648
Clarence	55-64		F	532
Clarence	55-64		M	574
Clarence	55-64	0	F	3947
Clarence	55-64	0	M	4316
Clarence	55-64	1	F	1407
Clarence	55-64	1	M	870
Clarence	65-74		F	575
Clarence	65-74		M	593
Clarence	65-74	0	F	3653
Clarence	65-74	0	M	4042
Clarence	65-74	1	F	794
Clarence	65-74	1	M	550
Clarence	75-84		F	533
Clarence	75-84		M	462
Clarence	75-84	0	F	2096
Clarence	75-84	0	M	1979
Clarence	75-84	1	F	319
Clarence	75-84	1	M	275
Clarence	85+		F	242
Clarence	85+		M	171
Clarence	85+	0	F	1115
Clarence	85+	0	M	617
Clarence	85+	1	F	51
Clarence	85+	1	M	66
Coffs Harbour	15-19		F	227
Coffs Harbour	15-19		M	227
Coffs Harbour	15-19	0	F	1758
Coffs Harbour	15-19	0	M	1868
Coffs Harbour	15-19	1	F	118
Coffs Harbour	15-19	1	M	126
Coffs Harbour	20-24		F	146
Coffs Harbour	20-24		M	185
Coffs Harbour	20-24	0	F	1526
Coffs Harbour	20-24	0	M	1611
Coffs Harbour	20-24	1	F	130
Coffs Harbour	20-24	1	M	94
Coffs Harbour	25-34		F	297
Coffs Harbour	25-34		M	357
Coffs Harbour	25-34	0	F	3227
Coffs Harbour	25-34	0	M	3083
Coffs Harbour	25-34	1	F	427
Coffs Harbour	25-34	1	M	260
Coffs Harbour	35-44		F	289
Coffs Harbour	35-44		M	309
Coffs Harbour	35-44	0	F	3397
Coffs Harbour	35-44	0	M	3216
Coffs Harbour	35-44	1	F	638
Coffs Harbour	35-44	1	M	371
Coffs Harbour	45-54		F	424
Coffs Harbour	45-54		M	375
Coffs Harbour	45-54	0	F	3749
Coffs Harbour	45-54	0	M	3543
Coffs Harbour	45-54	1	F	993
Coffs Harbour	45-54	1	M	548
Coffs Harbour	55-64		F	418
Coffs Harbour	55-64		M	504
Coffs Harbour	55-64	0	F	3837
Coffs Harbour	55-64	0	M	4018
Coffs Harbour	55-64	1	F	1220
Coffs Harbour	55-64	1	M	700
Coffs Harbour	65-74		F	450
Coffs Harbour	65-74		M	417
Coffs Harbour	65-74	0	F	3223
Coffs Harbour	65-74	0	M	3294
Coffs Harbour	65-74	1	F	653
Coffs Harbour	65-74	1	M	478
Coffs Harbour	75-84		F	513
Coffs Harbour	75-84		M	381
Coffs Harbour	75-84	0	F	1806
Coffs Harbour	75-84	0	M	1558
Coffs Harbour	75-84	1	F	282
Coffs Harbour	75-84	1	M	249
Coffs Harbour	85+		F	408
Coffs Harbour	85+		M	216
Coffs Harbour	85+	0	F	827
Coffs Harbour	85+	0	M	494
Coffs Harbour	85+	1	F	55
Coffs Harbour	85+	1	M	78
Coogee	15-19		F	153
Coogee	15-19		M	224
Coogee	15-19	0	F	1379
Coogee	15-19	0	M	1383
Coogee	15-19	1	F	74
Coogee	15-19	1	M	53
Coogee	20-24		F	324
Coogee	20-24		M	328
Coogee	20-24	0	F	2381
Coogee	20-24	0	M	2086
Coogee	20-24	1	F	98
Coogee	20-24	1	M	74
Coogee	25-34		F	984
Coogee	25-34		M	984
Coogee	25-34	0	F	8307
Coogee	25-34	0	M	7179
Coogee	25-34	1	F	407
Coogee	25-34	1	M	278
Coogee	35-44		F	665
Coogee	35-44		M	653
Coogee	35-44	0	F	6099
Coogee	35-44	0	M	5891
Coogee	35-44	1	F	648
Coogee	35-44	1	M	443
Coogee	45-54		F	474
Coogee	45-54		M	549
Coogee	45-54	0	F	3997
Coogee	45-54	0	M	4092
Coogee	45-54	1	F	962
Coogee	45-54	1	M	572
Coogee	55-64		F	349
Coogee	55-64		M	362
Coogee	55-64	0	F	2661
Coogee	55-64	0	M	2678
Coogee	55-64	1	F	843
Coogee	55-64	1	M	555
Coogee	65-74		F	331
Coogee	65-74		M	299
Coogee	65-74	0	F	2082
Coogee	65-74	0	M	1959
Coogee	65-74	1	F	490
Coogee	65-74	1	M	289
Coogee	75-84		F	312
Coogee	75-84		M	228
Coogee	75-84	0	F	1283
Coogee	75-84	0	M	1066
Coogee	75-84	1	F	219
Coogee	75-84	1	M	140
Coogee	85+		F	311
Coogee	85+		M	137
Coogee	85+	0	F	952
Coogee	85+	0	M	500
Coogee	85+	1	F	51
Coogee	85+	1	M	56
Cootamundra	15-19		F	306
Cootamundra	15-19		M	330
Cootamundra	15-19	0	F	1616
Cootamundra	15-19	0	M	1672
Cootamundra	15-19	1	F	122
Cootamundra	15-19	1	M	112
Cootamundra	20-24		F	156
Cootamundra	20-24		M	267
Cootamundra	20-24	0	F	1340
Cootamundra	20-24	0	M	1428
Cootamundra	20-24	1	F	135
Cootamundra	20-24	1	M	104
Cootamundra	25-34		F	303
Cootamundra	25-34		M	584
Cootamundra	25-34	0	F	2620
Cootamundra	25-34	0	M	2584
Cootamundra	25-34	1	F	406
Cootamundra	25-34	1	M	238
Cootamundra	35-44		F	351
Cootamundra	35-44		M	649
Cootamundra	35-44	0	F	2830
Cootamundra	35-44	0	M	2889
Cootamundra	35-44	1	F	669
Cootamundra	35-44	1	M	415
Cootamundra	45-54		F	411
Cootamundra	45-54		M	585
Cootamundra	45-54	0	F	3333
Cootamundra	45-54	0	M	3467
Cootamundra	45-54	1	F	953
Cootamundra	45-54	1	M	548
Cootamundra	55-64		F	509
Cootamundra	55-64		M	638
Cootamundra	55-64	0	F	3317
Cootamundra	55-64	0	M	3858
Cootamundra	55-64	1	F	1126
Cootamundra	55-64	1	M	692
Cootamundra	65-74		F	593
Cootamundra	65-74		M	626
Cootamundra	65-74	0	F	3209
Cootamundra	65-74	0	M	3469
Cootamundra	65-74	1	F	690
Cootamundra	65-74	1	M	507
Cootamundra	75-84		F	561
Cootamundra	75-84		M	453
Cootamundra	75-84	0	F	1988
Cootamundra	75-84	0	M	1789
Cootamundra	75-84	1	F	260
Cootamundra	75-84	1	M	241
Cootamundra	85+		F	315
Cootamundra	85+		M	183
Cootamundra	85+	0	F	1079
Cootamundra	85+	0	M	574
Cootamundra	85+	1	F	58
Cootamundra	85+	1	M	64
Cronulla	15-19		F	151
Cronulla	15-19		M	133
Cronulla	15-19	0	F	1950
Cronulla	15-19	0	M	1999
Cronulla	15-19	1	F	82
Cronulla	15-19	1	M	71
Cronulla	20-24		F	115
Cronulla	20-24		M	127
Cronulla	20-24	0	F	1842
Cronulla	20-24	0	M	1977
Cronulla	20-24	1	F	105
Cronulla	20-24	1	M	90
Cronulla	25-34		F	327
Cronulla	25-34		M	328
Cronulla	25-34	0	F	4101
Cronulla	25-34	0	M	3948
Cronulla	25-34	1	F	379
Cronulla	25-34	1	M	234
Cronulla	35-44		F	295
Cronulla	35-44		M	301
Cronulla	35-44	0	F	4206
Cronulla	35-44	0	M	4157
Cronulla	35-44	1	F	648
Cronulla	35-44	1	M	386
Cronulla	45-54		F	265
Cronulla	45-54		M	294
Cronulla	45-54	0	F	3926
Cronulla	45-54	0	M	4088
Cronulla	45-54	1	F	1013
Cronulla	45-54	1	M	624
Cronulla	55-64		F	272
Cronulla	55-64		M	281
Cronulla	55-64	0	F	3319
Cronulla	55-64	0	M	3614
Cronulla	55-64	1	F	1243
Cronulla	55-64	1	M	774
Cronulla	65-74		F	230
Cronulla	65-74		M	213
Cronulla	65-74	0	F	2585
Cronulla	65-74	0	M	2569
Cronulla	65-74	1	F	656
Cronulla	65-74	1	M	431
Cronulla	75-84		F	218
Cronulla	75-84		M	158
Cronulla	75-84	0	F	1685
Cronulla	75-84	0	M	1390
Cronulla	75-84	1	F	243
Cronulla	75-84	1	M	209
Cronulla	85+		F	153
Cronulla	85+		M	66
Cronulla	85+	0	F	934
Cronulla	85+	0	M	571
Cronulla	85+	1	F	74
Cronulla	85+	1	M	93
Davidson	15-19		F	112
Davidson	15-19		M	133
Davidson	15-19	0	F	2565
Davidson	15-19	0	M	2803
Davidson	15-19	1	F	105
Davidson	15-19	1	M	111
Davidson	20-24		F	76
Davidson	20-24		M	67
Davidson	20-24	0	F	1834
Davidson	20-24	0	M	1979
Davidson	20-24	1	F	115
Davidson	20-24	1	M	94
Davidson	25-34		F	118
Davidson	25-34		M	123
Davidson	25-34	0	F	2697
Davidson	25-34	0	M	2513
Davidson	25-34	1	F	248
Davidson	25-34	1	M	182
Davidson	35-44		F	196
Davidson	35-44		M	194
Davidson	35-44	0	F	4661
Davidson	35-44	0	M	4160
Davidson	35-44	1	F	705
Davidson	35-44	1	M	380
Davidson	45-54		F	230
Davidson	45-54		M	243
Davidson	45-54	0	F	4967
Davidson	45-54	0	M	4864
Davidson	45-54	1	F	1166
Davidson	45-54	1	M	704
Davidson	55-64		F	177
Davidson	55-64		M	175
Davidson	55-64	0	F	3266
Davidson	55-64	0	M	3391
Davidson	55-64	1	F	1125
Davidson	55-64	1	M	655
Davidson	65-74		F	222
Davidson	65-74		M	162
Davidson	65-74	0	F	3028
Davidson	65-74	0	M	2823
Davidson	65-74	1	F	767
Davidson	65-74	1	M	488
Davidson	75-84		F	276
Davidson	75-84		M	171
Davidson	75-84	0	F	2018
Davidson	75-84	0	M	1813
Davidson	75-84	1	F	336
Davidson	75-84	1	M	280
Davidson	85+		F	264
Davidson	85+		M	125
Davidson	85+	0	F	1211
Davidson	85+	0	M	683
Davidson	85+	1	F	69
Davidson	85+	1	M	105
Drummoyne	15-19		F	99
Drummoyne	15-19		M	155
Drummoyne	15-19	0	F	1593
Drummoyne	15-19	0	M	1635
Drummoyne	15-19	1	F	75
Drummoyne	15-19	1	M	84
Drummoyne	20-24		F	189
Drummoyne	20-24		M	125
Drummoyne	20-24	0	F	2451
Drummoyne	20-24	0	M	2305
Drummoyne	20-24	1	F	116
Drummoyne	20-24	1	M	118
Drummoyne	25-34		F	546
Drummoyne	25-34		M	511
Drummoyne	25-34	0	F	6318
Drummoyne	25-34	0	M	5974
Drummoyne	25-34	1	F	438
Drummoyne	25-34	1	M	339
Drummoyne	35-44		F	407
Drummoyne	35-44		M	381
Drummoyne	35-44	0	F	5159
Drummoyne	35-44	0	M	5042
Drummoyne	35-44	1	F	782
Drummoyne	35-44	1	M	490
Drummoyne	45-54		F	340
Drummoyne	45-54		M	292
Drummoyne	45-54	0	F	4113
Drummoyne	45-54	0	M	3900
Drummoyne	45-54	1	F	1172
Drummoyne	45-54	1	M	661
Drummoyne	55-64		F	319
Drummoyne	55-64		M	254
Drummoyne	55-64	0	F	3353
Drummoyne	55-64	0	M	3185
Drummoyne	55-64	1	F	1009
Drummoyne	55-64	1	M	630
Drummoyne	65-74		F	276
Drummoyne	65-74		M	239
Drummoyne	65-74	0	F	2629
Drummoyne	65-74	0	M	2471
Drummoyne	65-74	1	F	601
Drummoyne	65-74	1	M	389
Drummoyne	75-84		F	209
Drummoyne	75-84		M	149
Drummoyne	75-84	0	F	1666
Drummoyne	75-84	0	M	1376
Drummoyne	75-84	1	F	262
Drummoyne	75-84	1	M	177
Drummoyne	85+		F	143
Drummoyne	85+		M	71
Drummoyne	85+	0	F	1053
Drummoyne	85+	0	M	578
Drummoyne	85+	1	F	43
Drummoyne	85+	1	M	53
Dubbo	15-19		F	319
Dubbo	15-19		M	349
Dubbo	15-19	0	F	1824
Dubbo	15-19	0	M	1899
Dubbo	15-19	1	F	106
Dubbo	15-19	1	M	107
Dubbo	20-24		F	222
Dubbo	20-24		M	327
Dubbo	20-24	0	F	1774
Dubbo	20-24	0	M	1814
Dubbo	20-24	1	F	151
Dubbo	20-24	1	M	120
Dubbo	25-34		F	491
Dubbo	25-34		M	698
Dubbo	25-34	0	F	3937
Dubbo	25-34	0	M	3751
Dubbo	25-34	1	F	519
Dubbo	25-34	1	M	323
Dubbo	35-44		F	437
Dubbo	35-44		M	554
Dubbo	35-44	0	F	3444
Dubbo	35-44	0	M	3390
Dubbo	35-44	1	F	692
Dubbo	35-44	1	M	392
Dubbo	45-54		F	479
Dubbo	45-54		M	575
Dubbo	45-54	0	F	3587
Dubbo	45-54	0	M	3689
Dubbo	45-54	1	F	987
Dubbo	45-54	1	M	598
Dubbo	55-64		F	535
Dubbo	55-64		M	537
Dubbo	55-64	0	F	3350
Dubbo	55-64	0	M	3562
Dubbo	55-64	1	F	1044
Dubbo	55-64	1	M	587
Dubbo	65-74		F	510
Dubbo	65-74		M	506
Dubbo	65-74	0	F	2723
Dubbo	65-74	0	M	2873
Dubbo	65-74	1	F	530
Dubbo	65-74	1	M	373
Dubbo	75-84		F	438
Dubbo	75-84		M	308
Dubbo	75-84	0	F	1665
Dubbo	75-84	0	M	1445
Dubbo	75-84	1	F	206
Dubbo	75-84	1	M	163
Dubbo	85+		F	192
Dubbo	85+		M	103
Dubbo	85+	0	F	809
Dubbo	85+	0	M	458
Dubbo	85+	1	F	34
Dubbo	85+	1	M	53
East Hills	15-19		F	184
East Hills	15-19		M	178
East Hills	15-19	0	F	2099
East Hills	15-19	0	M	2232
East Hills	15-19	1	F	126
East Hills	15-19	1	M	108
East Hills	20-24		F	152
East Hills	20-24		M	173
East Hills	20-24	0	F	2212
East Hills	20-24	0	M	2269
East Hills	20-24	1	F	212
East Hills	20-24	1	M	146
East Hills	25-34		F	307
East Hills	25-34		M	292
East Hills	25-34	0	F	4232
East Hills	25-34	0	M	4181
East Hills	25-34	1	F	620
East Hills	25-34	1	M	401
East Hills	35-44		F	294
East Hills	35-44		M	303
East Hills	35-44	0	F	4235
East Hills	35-44	0	M	4221
East Hills	35-44	1	F	874
East Hills	35-44	1	M	527
East Hills	45-54		F	293
East Hills	45-54		M	304
East Hills	45-54	0	F	3781
East Hills	45-54	0	M	3886
East Hills	45-54	1	F	1086
East Hills	45-54	1	M	688
East Hills	55-64		F	271
East Hills	55-64		M	256
East Hills	55-64	0	F	3371
East Hills	55-64	0	M	3540
East Hills	55-64	1	F	1011
East Hills	55-64	1	M	662
East Hills	65-74		F	243
East Hills	65-74		M	243
East Hills	65-74	0	F	2428
East Hills	65-74	0	M	2469
East Hills	65-74	1	F	501
East Hills	65-74	1	M	360
East Hills	75-84		F	234
East Hills	75-84		M	176
East Hills	75-84	0	F	1727
East Hills	75-84	0	M	1337
East Hills	75-84	1	F	208
East Hills	75-84	1	M	184
East Hills	85+		F	163
East Hills	85+		M	121
East Hills	85+	0	F	1121
East Hills	85+	0	M	593
East Hills	85+	1	F	57
East Hills	85+	1	M	75
Epping	15-19		F	85
Epping	15-19		M	131
Epping	15-19	0	F	2567
Epping	15-19	0	M	2824
Epping	15-19	1	F	133
Epping	15-19	1	M	123
Epping	20-24		F	90
Epping	20-24		M	95
Epping	20-24	0	F	2538
Epping	20-24	0	M	2668
Epping	20-24	1	F	170
Epping	20-24	1	M	146
Epping	25-34		F	159
Epping	25-34		M	181
Epping	25-34	0	F	3799
Epping	25-34	0	M	3860
Epping	25-34	1	F	326
Epping	25-34	1	M	232
Epping	35-44		F	162
Epping	35-44		M	186
Epping	35-44	0	F	4603
Epping	35-44	0	M	4152
Epping	35-44	1	F	723
Epping	35-44	1	M	462
Epping	45-54		F	159
Epping	45-54		M	179
Epping	45-54	0	F	4828
Epping	45-54	0	M	4636
Epping	45-54	1	F	1107
Epping	45-54	1	M	705
Epping	55-64		F	141
Epping	55-64		M	156
Epping	55-64	0	F	3853
Epping	55-64	0	M	4033
Epping	55-64	1	F	1168
Epping	55-64	1	M	731
Epping	65-74		F	157
Epping	65-74		M	136
Epping	65-74	0	F	2572
Epping	65-74	0	M	2600
Epping	65-74	1	F	609
Epping	65-74	1	M	403
Epping	75-84		F	267
Epping	75-84		M	169
Epping	75-84	0	F	1848
Epping	75-84	0	M	1432
Epping	75-84	1	F	306
Epping	75-84	1	M	233
Epping	85+		F	472
Epping	85+		M	177
Epping	85+	0	F	1248
Epping	85+	0	M	692
Epping	85+	1	F	73
Epping	85+	1	M	88
Fairfield	15-19		F	252
Fairfield	15-19		M	278
Fairfield	15-19	0	F	2442
Fairfield	15-19	0	M	2669
Fairfield	15-19	1	F	218
Fairfield	15-19	1	M	172
Fairfield	20-24		F	211
Fairfield	20-24		M	262
Fairfield	20-24	0	F	2668
Fairfield	20-24	0	M	2936
Fairfield	20-24	1	F	315
Fairfield	20-24	1	M	221
Fairfield	25-34		F	497
Fairfield	25-34		M	484
Fairfield	25-34	0	F	5052
Fairfield	25-34	0	M	4953
Fairfield	25-34	1	F	867
Fairfield	25-34	1	M	581
Fairfield	35-44		F	433
Fairfield	35-44		M	376
Fairfield	35-44	0	F	4317
Fairfield	35-44	0	M	4294
Fairfield	35-44	1	F	1014
Fairfield	35-44	1	M	619
Fairfield	45-54		F	421
Fairfield	45-54		M	475
Fairfield	45-54	0	F	4248
Fairfield	45-54	0	M	4535
Fairfield	45-54	1	F	1124
Fairfield	45-54	1	M	735
Fairfield	55-64		F	349
Fairfield	55-64		M	402
Fairfield	55-64	0	F	3797
Fairfield	55-64	0	M	3964
Fairfield	55-64	1	F	938
Fairfield	55-64	1	M	576
Fairfield	65-74		F	261
Fairfield	65-74		M	278
Fairfield	65-74	0	F	2495
Fairfield	65-74	0	M	2487
Fairfield	65-74	1	F	451
Fairfield	65-74	1	M	293
Fairfield	75-84		F	224
Fairfield	75-84		M	179
Fairfield	75-84	0	F	1685
Fairfield	75-84	0	M	1391
Fairfield	75-84	1	F	195
Fairfield	75-84	1	M	156
Fairfield	85+		F	117
Fairfield	85+		M	84
Fairfield	85+	0	F	941
Fairfield	85+	0	M	511
Fairfield	85+	1	F	28
Fairfield	85+	1	M	44
Gosford	15-19		F	190
Gosford	15-19		M	242
Gosford	15-19	0	F	1686
Gosford	15-19	0	M	1717
Gosford	15-19	1	F	95
Gosford	15-19	1	M	90
Gosford	20-24		F	181
Gosford	20-24		M	167
Gosford	20-24	0	F	1665
Gosford	20-24	0	M	1789
Gosford	20-24	1	F	124
Gosford	20-24	1	M	116
Gosford	25-34		F	283
Gosford	25-34		M	339
Gosford	25-34	0	F	3487
Gosford	25-34	0	M	3518
Gosford	25-34	1	F	476
Gosford	25-34	1	M	306
Gosford	35-44		F	313
Gosford	35-44		M	354
Gosford	35-44	0	F	3602
Gosford	35-44	0	M	3682
Gosford	35-44	1	F	713
Gosford	35-44	1	M	468
Gosford	45-54		F	346
Gosford	45-54		M	358
Gosford	45-54	0	F	3858
Gosford	45-54	0	M	3919
Gosford	45-54	1	F	969
Gosford	45-54	1	M	619
Gosford	55-64		F	351
Gosford	55-64		M	388
Gosford	55-64	0	F	3610
Gosford	55-64	0	M	3635
Gosford	55-64	1	F	1161
Gosford	55-64	1	M	671
Gosford	65-74		F	451
Gosford	65-74		M	436
Gosford	65-74	0	F	3339
Gosford	65-74	0	M	3162
Gosford	65-74	1	F	704
Gosford	65-74	1	M	473
Gosford	75-84		F	489
Gosford	75-84		M	281
Gosford	75-84	0	F	2025
Gosford	75-84	0	M	1683
Gosford	75-84	1	F	268
Gosford	75-84	1	M	217
Gosford	85+		F	398
Gosford	85+		M	177
Gosford	85+	0	F	1107
Gosford	85+	0	M	652
Gosford	85+	1	F	67
Gosford	85+	1	M	74
Goulburn	15-19		F	300
Goulburn	15-19		M	338
Goulburn	15-19	0	F	1788
Goulburn	15-19	0	M	1918
Goulburn	15-19	1	F	145
Goulburn	15-19	1	M	103
Goulburn	20-24		F	142
Goulburn	20-24		M	235
Goulburn	20-24	0	F	1381
Goulburn	20-24	0	M	1575
Goulburn	20-24	1	F	133
Goulburn	20-24	1	M	110
Goulburn	25-34		F	279
Goulburn	25-34		M	516
Goulburn	25-34	0	F	3066
Goulburn	25-34	0	M	2920
Goulburn	25-34	1	F	462
Goulburn	25-34	1	M	261
Goulburn	35-44		F	340
Goulburn	35-44		M	556
Goulburn	35-44	0	F	3467
Goulburn	35-44	0	M	3384
Goulburn	35-44	1	F	732
Goulburn	35-44	1	M	446
Goulburn	45-54		F	398
Goulburn	45-54		M	548
Goulburn	45-54	0	F	4015
Goulburn	45-54	0	M	4056
Goulburn	45-54	1	F	1087
Goulburn	45-54	1	M	720
Goulburn	55-64		F	423
Goulburn	55-64		M	495
Goulburn	55-64	0	F	3770
Goulburn	55-64	0	M	4087
Goulburn	55-64	1	F	1211
Goulburn	55-64	1	M	737
Goulburn	65-74		F	512
Goulburn	65-74		M	538
Goulburn	65-74	0	F	3456
Goulburn	65-74	0	M	3562
Goulburn	65-74	1	F	710
Goulburn	65-74	1	M	510
Goulburn	75-84		F	451
Goulburn	75-84		M	346
Goulburn	75-84	0	F	1682
Goulburn	75-84	0	M	1631
Goulburn	75-84	1	F	229
Goulburn	75-84	1	M	230
Goulburn	85+		F	342
Goulburn	85+		M	163
Goulburn	85+	0	F	724
Goulburn	85+	0	M	430
Goulburn	85+	1	F	52
Goulburn	85+	1	M	57
Granville	15-19		F	196
Granville	15-19		M	258
Granville	15-19	0	F	2094
Granville	15-19	0	M	2250
Granville	15-19	1	F	155
Granville	15-19	1	M	139
Granville	20-24		F	283
Granville	20-24		M	338
Granville	20-24	0	F	2639
Granville	20-24	0	M	3136
Granville	20-24	1	F	263
Granville	20-24	1	M	245
Granville	25-34		F	697
Granville	25-34		M	804
Granville	25-34	0	F	7137
Granville	25-34	0	M	7825
Granville	25-34	1	F	972
Granville	25-34	1	M	675
Granville	35-44		F	420
Granville	35-44		M	556
Granville	35-44	0	F	4812
Granville	35-44	0	M	5747
Granville	35-44	1	F	1019
Granville	35-44	1	M	715
Granville	45-54		F	383
Granville	45-54		M	378
Granville	45-54	0	F	3736
Granville	45-54	0	M	4069
Granville	45-54	1	F	965
Granville	45-54	1	M	610
Granville	55-64		F	309
Granville	55-64		M	364
Granville	55-64	0	F	3083
Granville	55-64	0	M	3269
Granville	55-64	1	F	841
Granville	55-64	1	M	488
Granville	65-74		F	231
Granville	65-74		M	244
Granville	65-74	0	F	2145
Granville	65-74	0	M	2163
Granville	65-74	1	F	432
Granville	65-74	1	M	283
Granville	75-84		F	211
Granville	75-84		M	168
Granville	75-84	0	F	1390
Granville	75-84	0	M	1097
Granville	75-84	1	F	178
Granville	75-84	1	M	137
Granville	85+		F	129
Granville	85+		M	68
Granville	85+	0	F	705
Granville	85+	0	M	416
Granville	85+	1	F	34
Granville	85+	1	M	36
Hawkesbury	15-19		F	251
Hawkesbury	15-19		M	259
Hawkesbury	15-19	0	F	2189
Hawkesbury	15-19	0	M	2350
Hawkesbury	15-19	1	F	135
Hawkesbury	15-19	1	M	105
Hawkesbury	20-24		F	178
Hawkesbury	20-24		M	173
Hawkesbury	20-24	0	F	2071
Hawkesbury	20-24	0	M	2203
Hawkesbury	20-24	1	F	175
Hawkesbury	20-24	1	M	114
Hawkesbury	25-34		F	286
Hawkesbury	25-34		M	325
Hawkesbury	25-34	0	F	3730
Hawkesbury	25-34	0	M	3767
Hawkesbury	25-34	1	F	458
Hawkesbury	25-34	1	M	263
Hawkesbury	35-44		F	280
Hawkesbury	35-44		M	308
Hawkesbury	35-44	0	F	3709
Hawkesbury	35-44	0	M	3763
Hawkesbury	35-44	1	F	768
Hawkesbury	35-44	1	M	419
Hawkesbury	45-54		F	394
Hawkesbury	45-54		M	415
Hawkesbury	45-54	0	F	4176
Hawkesbury	45-54	0	M	4378
Hawkesbury	45-54	1	F	1043
Hawkesbury	45-54	1	M	622
Hawkesbury	55-64		F	328
Hawkesbury	55-64		M	332
Hawkesbury	55-64	0	F	3238
Hawkesbury	55-64	0	M	3581
Hawkesbury	55-64	1	F	1012
Hawkesbury	55-64	1	M	586
Hawkesbury	65-74		F	326
Hawkesbury	65-74		M	305
Hawkesbury	65-74	0	F	2492
Hawkesbury	65-74	0	M	2582
Hawkesbury	65-74	1	F	534
Hawkesbury	65-74	1	M	342
Hawkesbury	75-84		F	238
Hawkesbury	75-84		M	169
Hawkesbury	75-84	0	F	1221
Hawkesbury	75-84	0	M	1109
Hawkesbury	75-84	1	F	175
Hawkesbury	75-84	1	M	150
Hawkesbury	85+		F	115
Hawkesbury	85+		M	67
Hawkesbury	85+	0	F	561
Hawkesbury	85+	0	M	325
Hawkesbury	85+	1	F	25
Hawkesbury	85+	1	M	26
Heathcote	15-19		F	113
Heathcote	15-19		M	164
Heathcote	15-19	0	F	2085
Heathcote	15-19	0	M	2250
Heathcote	15-19	1	F	101
Heathcote	15-19	1	M	103
Heathcote	20-24		F	90
Heathcote	20-24		M	89
Heathcote	20-24	0	F	1887
Heathcote	20-24	0	M	2147
Heathcote	20-24	1	F	111
Heathcote	20-24	1	M	105
Heathcote	25-34		F	204
Heathcote	25-34		M	187
Heathcote	25-34	0	F	4096
Heathcote	25-34	0	M	3910
