SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Playford	25-34	0			F	1162
Playford	25-34	0			M	1588
Playford	25-34	1	0	1	F	112
Playford	25-34	1	0	1	M	60
Playford	25-34	1	1	0	F	1060
Playford	25-34	1	1	0	M	627
Playford	25-34	1	1	1	F	48
Playford	25-34	1	1	1	M	15
Playford	35-44				F	165
Playford	35-44				M	308
Playford	35-44	0			F	733
Playford	35-44	0			M	1054
Playford	35-44	1	0	1	F	86
Playford	35-44	1	0	1	M	48
Playford	35-44	1	1	0	F	1388
Playford	35-44	1	1	0	M	1212
Playford	35-44	1	1	1	F	55
Playford	35-44	1	1	1	M	22
Playford	45-54				F	135
Playford	45-54				M	200
Playford	45-54	0			F	1478
Playford	45-54	0			M	1478
Playford	45-54	1	0	1	F	217
Playford	45-54	1	0	1	M	73
Playford	45-54	1	1	0	F	483
Playford	45-54	1	1	0	M	584
Playford	45-54	1	1	1	F	19
Playford	45-54	1	1	1	M	7
Playford	55-64				F	120
Playford	55-64				M	132
Playford	55-64	0			F	1446
Playford	55-64	0			M	1530
Playford	55-64	1	0	1	F	494
Playford	55-64	1	0	1	M	188
Playford	55-64	1	1	0	F	44
Playford	55-64	1	1	0	M	85
Playford	55-64	1	1	1	F	7
Playford	55-64	1	1	1	M	3
Playford	65-74				F	144
Playford	65-74				M	127
Playford	65-74	0			F	1489
Playford	65-74	0			M	1385
Playford	65-74	1	0	1	F	423
Playford	65-74	1	0	1	M	275
Playford	65-74	1	1	0	F	20
Playford	65-74	1	1	0	M	16
Playford	65-74	1	1	1	F	3
Playford	75-84				F	113
Playford	75-84				M	101
Playford	75-84	0			F	882
Playford	75-84	0			M	799
Playford	75-84	1	0	1	F	48
Playford	75-84	1	0	1	M	48
Playford	75-84	1	1	0	F	3
Playford	75-84	1	1	0	M	6
Playford	85+				F	55
Playford	85+				M	37
Playford	85+	0			F	366
Playford	85+	0			M	234
Playford	85+	1	1	0	M	3
Port Adelaide	15-19				F	73
Port Adelaide	15-19				M	93
Port Adelaide	15-19	0			F	1008
Port Adelaide	15-19	0			M	1104
Port Adelaide	15-19	1	0	1	F	87
Port Adelaide	15-19	1	0	1	M	51
Port Adelaide	15-19	1	1	0	F	5
Port Adelaide	15-19	1	1	0	M	3
Port Adelaide	15-19	1	1	1	F	3
Port Adelaide	20-24				F	71
Port Adelaide	20-24				M	78
Port Adelaide	20-24	0			F	1167
Port Adelaide	20-24	0			M	1398
Port Adelaide	20-24	1	0	1	F	102
Port Adelaide	20-24	1	0	1	M	53
Port Adelaide	20-24	1	1	0	F	133
Port Adelaide	20-24	1	1	0	M	57
Port Adelaide	20-24	1	1	1	F	5
Port Adelaide	20-24	1	1	1	M	3
Port Adelaide	25-34				F	164
Port Adelaide	25-34				M	191
Port Adelaide	25-34	0			F	1705
Port Adelaide	25-34	0			M	2186
Port Adelaide	25-34	1	0	1	F	164
Port Adelaide	25-34	1	0	1	M	108
Port Adelaide	25-34	1	1	0	F	1287
Port Adelaide	25-34	1	1	0	M	752
Port Adelaide	25-34	1	1	1	F	47
Port Adelaide	25-34	1	1	1	M	18
Port Adelaide	35-44				F	119
Port Adelaide	35-44				M	180
Port Adelaide	35-44	0			F	934
Port Adelaide	35-44	0			M	1266
Port Adelaide	35-44	1	0	1	F	93
Port Adelaide	35-44	1	0	1	M	43
Port Adelaide	35-44	1	1	0	F	1547
Port Adelaide	35-44	1	1	0	M	1350
Port Adelaide	35-44	1	1	1	F	61
Port Adelaide	35-44	1	1	1	M	29
Port Adelaide	45-54				F	135
Port Adelaide	45-54				M	161
Port Adelaide	45-54	0			F	1724
Port Adelaide	45-54	0			M	1746
Port Adelaide	45-54	1	0	1	F	236
Port Adelaide	45-54	1	0	1	M	91
Port Adelaide	45-54	1	1	0	F	588
Port Adelaide	45-54	1	1	0	M	670
Port Adelaide	45-54	1	1	1	F	20
Port Adelaide	45-54	1	1	1	M	19
Port Adelaide	55-64				F	142
Port Adelaide	55-64				M	155
Port Adelaide	55-64	0			F	1684
Port Adelaide	55-64	0			M	1898
Port Adelaide	55-64	1	0	1	F	572
Port Adelaide	55-64	1	0	1	M	219
Port Adelaide	55-64	1	1	0	F	58
Port Adelaide	55-64	1	1	0	M	123
Port Adelaide	55-64	1	1	1	F	3
Port Adelaide	55-64	1	1	1	M	9
Port Adelaide	65-74				F	140
Port Adelaide	65-74				M	118
Port Adelaide	65-74	0			F	1219
Port Adelaide	65-74	0			M	1277
Port Adelaide	65-74	1	0	1	F	332
Port Adelaide	65-74	1	0	1	M	234
Port Adelaide	65-74	1	1	0	F	19
Port Adelaide	65-74	1	1	0	M	28
Port Adelaide	65-74	1	1	1	F	5
Port Adelaide	65-74	1	1	1	M	3
Port Adelaide	75-84				F	96
Port Adelaide	75-84				M	87
Port Adelaide	75-84	0			F	734
Port Adelaide	75-84	0			M	601
Port Adelaide	75-84	1	0	1	F	40
Port Adelaide	75-84	1	0	1	M	29
Port Adelaide	75-84	1	1	0	F	4
Port Adelaide	85+				F	48
Port Adelaide	85+				M	33
Port Adelaide	85+	0			F	363
Port Adelaide	85+	0			M	195
Port Adelaide	85+	1	0	1	F	3
Port Adelaide	85+	1	0	1	M	5
Port Adelaide	85+	1	1	0	F	3
Ramsay	15-19				F	81
Ramsay	15-19				M	84
Ramsay	15-19	0			F	1006
Ramsay	15-19	0			M	1037
Ramsay	15-19	1	0	1	F	93
Ramsay	15-19	1	0	1	M	57
Ramsay	15-19	1	1	0	F	28
Ramsay	15-19	1	1	0	M	5
Ramsay	20-24				F	80
Ramsay	20-24				M	91
Ramsay	20-24	0			F	977
Ramsay	20-24	0			M	1178
Ramsay	20-24	1	0	1	F	89
Ramsay	20-24	1	0	1	M	71
Ramsay	20-24	1	1	0	F	195
Ramsay	20-24	1	1	0	M	78
Ramsay	20-24	1	1	1	F	15
Ramsay	20-24	1	1	1	M	5
Ramsay	25-34				F	173
Ramsay	25-34				M	209
Ramsay	25-34	0			F	1127
Ramsay	25-34	0			M	1766
Ramsay	25-34	1	0	1	F	115
Ramsay	25-34	1	0	1	M	90
Ramsay	25-34	1	1	0	F	1352
Ramsay	25-34	1	1	0	M	825
Ramsay	25-34	1	1	1	F	50
Ramsay	25-34	1	1	1	M	16
Ramsay	35-44				F	120
Ramsay	35-44				M	150
Ramsay	35-44	0			F	840
Ramsay	35-44	0			M	1125
Ramsay	35-44	1	0	1	F	83
Ramsay	35-44	1	0	1	M	59
Ramsay	35-44	1	1	0	F	1235
Ramsay	35-44	1	1	0	M	1070
Ramsay	35-44	1	1	1	F	47
Ramsay	35-44	1	1	1	M	12
Ramsay	45-54				F	130
Ramsay	45-54				M	157
Ramsay	45-54	0			F	1595
Ramsay	45-54	0			M	1711
Ramsay	45-54	1	0	1	F	279
Ramsay	45-54	1	0	1	M	100
Ramsay	45-54	1	1	0	F	442
Ramsay	45-54	1	1	0	M	513
Ramsay	45-54	1	1	1	F	23
Ramsay	45-54	1	1	1	M	6
Ramsay	55-64				F	125
Ramsay	55-64				M	127
Ramsay	55-64	0			F	1583
Ramsay	55-64	0			M	1753
Ramsay	55-64	1	0	1	F	477
Ramsay	55-64	1	0	1	M	195
Ramsay	55-64	1	1	0	F	45
Ramsay	55-64	1	1	0	M	120
Ramsay	55-64	1	1	1	F	11
Ramsay	65-74				F	144
Ramsay	65-74				M	121
Ramsay	65-74	0			F	1218
Ramsay	65-74	0			M	1127
Ramsay	65-74	1	0	1	F	221
Ramsay	65-74	1	0	1	M	133
Ramsay	65-74	1	1	0	F	22
Ramsay	65-74	1	1	0	M	27
Ramsay	75-84				F	126
Ramsay	75-84				M	112
Ramsay	75-84	0			F	861
Ramsay	75-84	0			M	694
Ramsay	75-84	1	0	1	F	47
Ramsay	75-84	1	0	1	M	36
Ramsay	75-84	1	1	0	F	4
Ramsay	75-84	1	1	0	M	4
Ramsay	85+				F	67
Ramsay	85+				M	31
Ramsay	85+	0			F	407
Ramsay	85+	0			M	225
Ramsay	85+	1	0	1	F	3
Ramsay	85+	1	1	0	F	3
Reynell	15-19				F	91
Reynell	15-19				M	94
Reynell	15-19	0			F	740
Reynell	15-19	0			M	849
Reynell	15-19	1	0	1	F	101
Reynell	15-19	1	0	1	M	41
Reynell	15-19	1	1	0	F	19
Reynell	15-19	1	1	0	M	6
Reynell	20-24				F	69
Reynell	20-24				M	74
Reynell	20-24	0			F	738
Reynell	20-24	0			M	910
Reynell	20-24	1	0	1	F	100
Reynell	20-24	1	0	1	M	56
Reynell	20-24	1	1	0	F	181
Reynell	20-24	1	1	0	M	78
Reynell	20-24	1	1	1	F	12
Reynell	20-24	1	1	1	M	3
Reynell	25-34				F	150
Reynell	25-34				M	151
Reynell	25-34	0			F	982
Reynell	25-34	0			M	1352
Reynell	25-34	1	0	1	F	133
Reynell	25-34	1	0	1	M	78
Reynell	25-34	1	1	0	F	1032
Reynell	25-34	1	1	0	M	724
Reynell	25-34	1	1	1	F	79
Reynell	25-34	1	1	1	M	25
Reynell	35-44				F	156
Reynell	35-44				M	151
Reynell	35-44	0			F	673
Reynell	35-44	0			M	934
Reynell	35-44	1	0	1	F	83
Reynell	35-44	1	0	1	M	63
Reynell	35-44	1	1	0	F	1109
Reynell	35-44	1	1	0	M	954
Reynell	35-44	1	1	1	F	66
Reynell	35-44	1	1	1	M	41
Reynell	45-54				F	130
Reynell	45-54				M	155
Reynell	45-54	0			F	1316
Reynell	45-54	0			M	1408
Reynell	45-54	1	0	1	F	250
Reynell	45-54	1	0	1	M	94
Reynell	45-54	1	1	0	F	432
Reynell	45-54	1	1	0	M	435
Reynell	45-54	1	1	1	F	20
Reynell	45-54	1	1	1	M	12
Reynell	55-64				F	144
Reynell	55-64				M	136
Reynell	55-64	0			F	1471
Reynell	55-64	0			M	1544
Reynell	55-64	1	0	1	F	541
Reynell	55-64	1	0	1	M	212
Reynell	55-64	1	1	0	F	39
Reynell	55-64	1	1	0	M	79
Reynell	55-64	1	1	1	F	7
Reynell	55-64	1	1	1	M	4
Reynell	65-74				F	193
Reynell	65-74				M	162
Reynell	65-74	0			F	1507
Reynell	65-74	0			M	1437
Reynell	65-74	1	0	1	F	430
Reynell	65-74	1	0	1	M	265
Reynell	65-74	1	1	0	F	9
Reynell	65-74	1	1	0	M	19
Reynell	65-74	1	1	1	F	3
Reynell	75-84				F	176
Reynell	75-84				M	137
Reynell	75-84	0			F	830
Reynell	75-84	0			M	697
Reynell	75-84	1	0	1	F	52
Reynell	75-84	1	0	1	M	41
Reynell	75-84	1	1	0	F	3
Reynell	75-84	1	1	0	M	3
Reynell	85+				F	143
Reynell	85+				M	70
Reynell	85+	0			F	369
Reynell	85+	0			M	228
Reynell	85+	1	0	1	M	3
Reynell	85+	1	1	0	F	4
Schubert	15-19				F	108
Schubert	15-19				M	130
Schubert	15-19	0			F	874
Schubert	15-19	0			M	895
Schubert	15-19	1	0	1	F	83
Schubert	15-19	1	0	1	M	55
Schubert	15-19	1	1	0	F	15
Schubert	15-19	1	1	0	M	11
Schubert	20-24				F	52
Schubert	20-24				M	51
Schubert	20-24	0			F	541
Schubert	20-24	0			M	715
Schubert	20-24	1	0	1	F	55
Schubert	20-24	1	0	1	M	43
Schubert	20-24	1	1	0	F	79
Schubert	20-24	1	1	0	M	48
Schubert	20-24	1	1	1	F	3
Schubert	25-34				F	89
Schubert	25-34				M	107
Schubert	25-34	0			F	671
Schubert	25-34	0			M	941
Schubert	25-34	1	0	1	F	69
Schubert	25-34	1	0	1	M	53
Schubert	25-34	1	1	0	F	816
Schubert	25-34	1	1	0	M	566
Schubert	25-34	1	1	1	F	52
Schubert	25-34	1	1	1	M	7
Schubert	35-44				F	109
Schubert	35-44				M	129
Schubert	35-44	0			F	511
Schubert	35-44	0			M	670
Schubert	35-44	1	0	1	F	73
Schubert	35-44	1	0	1	M	62
Schubert	35-44	1	1	0	F	1337
Schubert	35-44	1	1	0	M	1126
Schubert	35-44	1	1	1	F	97
Schubert	35-44	1	1	1	M	49
Schubert	45-54				F	148
Schubert	45-54				M	169
Schubert	45-54	0			F	1583
Schubert	45-54	0			M	1544
Schubert	45-54	1	0	1	F	239
Schubert	45-54	1	0	1	M	94
Schubert	45-54	1	1	0	F	607
Schubert	45-54	1	1	0	M	714
Schubert	45-54	1	1	1	F	25
Schubert	45-54	1	1	1	M	18
Schubert	55-64				F	205
Schubert	55-64				M	184
Schubert	55-64	0			F	1828
Schubert	55-64	0			M	2086
Schubert	55-64	1	0	1	F	604
Schubert	55-64	1	0	1	M	264
Schubert	55-64	1	1	0	F	39
Schubert	55-64	1	1	0	M	99
Schubert	55-64	1	1	1	F	3
Schubert	55-64	1	1	1	M	4
Schubert	65-74				F	151
Schubert	65-74				M	180
Schubert	65-74	0			F	1498
Schubert	65-74	0			M	1648
Schubert	65-74	1	0	1	F	361
Schubert	65-74	1	0	1	M	263
Schubert	65-74	1	1	0	F	5
Schubert	65-74	1	1	0	M	18
Schubert	65-74	1	1	1	F	5
Schubert	65-74	1	1	1	M	4
Schubert	75-84				F	122
Schubert	75-84				M	120
Schubert	75-84	0			F	862
Schubert	75-84	0			M	806
Schubert	75-84	1	0	1	F	44
Schubert	75-84	1	0	1	M	46
Schubert	75-84	1	1	0	M	5
Schubert	85+				F	80
Schubert	85+				M	56
Schubert	85+	0			F	449
Schubert	85+	0			M	259
Schubert	85+	1	0	1	M	3
Schubert	85+	1	1	0	F	3
Schubert	85+	1	1	0	M	3
Stuart (SA)	15-19				F	99
Stuart (SA)	15-19				M	137
Stuart (SA)	15-19	0			F	623
Stuart (SA)	15-19	0			M	763
Stuart (SA)	15-19	1	0	1	F	79
Stuart (SA)	15-19	1	0	1	M	53
Stuart (SA)	15-19	1	1	0	F	14
Stuart (SA)	15-19	1	1	0	M	3
Stuart (SA)	15-19	1	1	1	F	3
Stuart (SA)	20-24				F	65
Stuart (SA)	20-24				M	181
Stuart (SA)	20-24	0			F	481
Stuart (SA)	20-24	0			M	646
Stuart (SA)	20-24	1	0	1	F	61
Stuart (SA)	20-24	1	0	1	M	37
Stuart (SA)	20-24	1	1	0	F	140
Stuart (SA)	20-24	1	1	0	M	56
Stuart (SA)	20-24	1	1	1	F	8
Stuart (SA)	20-24	1	1	1	M	3
Stuart (SA)	25-34				F	138
Stuart (SA)	25-34				M	445
Stuart (SA)	25-34	0			F	633
Stuart (SA)	25-34	0			M	941
Stuart (SA)	25-34	1	0	1	F	87
Stuart (SA)	25-34	1	0	1	M	61
Stuart (SA)	25-34	1	1	0	F	779
Stuart (SA)	25-34	1	1	0	M	543
Stuart (SA)	25-34	1	1	1	F	43
Stuart (SA)	25-34	1	1	1	M	15
Stuart (SA)	35-44				F	128
Stuart (SA)	35-44				M	390
Stuart (SA)	35-44	0			F	528
Stuart (SA)	35-44	0			M	645
Stuart (SA)	35-44	1	0	1	F	84
Stuart (SA)	35-44	1	0	1	M	47
Stuart (SA)	35-44	1	1	0	F	960
Stuart (SA)	35-44	1	1	0	M	846
Stuart (SA)	35-44	1	1	1	F	55
Stuart (SA)	35-44	1	1	1	M	29
Stuart (SA)	45-54				F	203
Stuart (SA)	45-54				M	315
Stuart (SA)	45-54	0			F	1456
Stuart (SA)	45-54	0			M	1450
Stuart (SA)	45-54	1	0	1	F	283
Stuart (SA)	45-54	1	0	1	M	105
Stuart (SA)	45-54	1	1	0	F	403
Stuart (SA)	45-54	1	1	0	M	502
Stuart (SA)	45-54	1	1	1	F	26
Stuart (SA)	45-54	1	1	1	M	19
Stuart (SA)	55-64				F	220
Stuart (SA)	55-64				M	303
Stuart (SA)	55-64	0			F	1730
Stuart (SA)	55-64	0			M	2168
Stuart (SA)	55-64	1	0	1	F	499
Stuart (SA)	55-64	1	0	1	M	239
Stuart (SA)	55-64	1	1	0	F	53
Stuart (SA)	55-64	1	1	0	M	94
Stuart (SA)	55-64	1	1	1	F	5
Stuart (SA)	65-74				F	217
Stuart (SA)	65-74				M	250
Stuart (SA)	65-74	0			F	1417
Stuart (SA)	65-74	0			M	1632
Stuart (SA)	65-74	1	0	1	F	220
Stuart (SA)	65-74	1	0	1	M	163
Stuart (SA)	65-74	1	1	0	F	9
Stuart (SA)	65-74	1	1	0	M	16
Stuart (SA)	75-84				F	152
Stuart (SA)	75-84				M	130
Stuart (SA)	75-84	0			F	793
Stuart (SA)	75-84	0			M	762
Stuart (SA)	75-84	1	0	1	F	43
Stuart (SA)	75-84	1	0	1	M	26
Stuart (SA)	75-84	1	1	0	F	4
Stuart (SA)	75-84	1	1	0	M	4
Stuart (SA)	85+				F	76
Stuart (SA)	85+				M	38
Stuart (SA)	85+	0			F	380
Stuart (SA)	85+	0			M	213
Stuart (SA)	85+	1	1	0	F	3
Taylor	15-19				F	111
Taylor	15-19				M	119
Taylor	15-19	0			F	1081
Taylor	15-19	0			M	1240
Taylor	15-19	1	0	1	F	143
Taylor	15-19	1	0	1	M	61
Taylor	15-19	1	1	0	F	26
Taylor	15-19	1	1	0	M	12
Taylor	20-24				F	78
Taylor	20-24				M	126
Taylor	20-24	0			F	1104
Taylor	20-24	0			M	1338
Taylor	20-24	1	0	1	F	120
Taylor	20-24	1	0	1	M	72
Taylor	20-24	1	1	0	F	244
Taylor	20-24	1	1	0	M	115
Taylor	20-24	1	1	1	F	12
Taylor	20-24	1	1	1	M	4
Taylor	25-34				F	200
Taylor	25-34				M	187
Taylor	25-34	0			F	1224
Taylor	25-34	0			M	1677
Taylor	25-34	1	0	1	F	166
Taylor	25-34	1	0	1	M	110
Taylor	25-34	1	1	0	F	1713
Taylor	25-34	1	1	0	M	1069
Taylor	25-34	1	1	1	F	78
Taylor	25-34	1	1	1	M	39
Taylor	35-44				F	154
Taylor	35-44				M	176
Taylor	35-44	0			F	828
Taylor	35-44	0			M	1143
Taylor	35-44	1	0	1	F	103
Taylor	35-44	1	0	1	M	63
Taylor	35-44	1	1	0	F	1570
Taylor	35-44	1	1	0	M	1337
Taylor	35-44	1	1	1	F	72
Taylor	35-44	1	1	1	M	42
Taylor	45-54				F	170
Taylor	45-54				M	175
Taylor	45-54	0			F	1716
Taylor	45-54	0			M	1774
Taylor	45-54	1	0	1	F	334
Taylor	45-54	1	0	1	M	137
Taylor	45-54	1	1	0	F	504
Taylor	45-54	1	1	0	M	612
Taylor	45-54	1	1	1	F	30
Taylor	45-54	1	1	1	M	15
Taylor	55-64				F	123
Taylor	55-64				M	149
Taylor	55-64	0			F	1433
Taylor	55-64	0			M	1663
Taylor	55-64	1	0	1	F	474
Taylor	55-64	1	0	1	M	222
Taylor	55-64	1	1	0	F	51
Taylor	55-64	1	1	0	M	105
Taylor	55-64	1	1	1	F	5
Taylor	55-64	1	1	1	M	3
Taylor	65-74				F	87
Taylor	65-74				M	102
Taylor	65-74	0			F	849
Taylor	65-74	0			M	955
Taylor	65-74	1	0	1	F	185
Taylor	65-74	1	0	1	M	131
Taylor	65-74	1	1	0	F	13
Taylor	65-74	1	1	0	M	26
Taylor	65-74	1	1	1	F	3
Taylor	65-74	1	1	1	M	3
Taylor	75-84				F	63
Taylor	75-84				M	59
Taylor	75-84	0			F	463
Taylor	75-84	0			M	406
Taylor	75-84	1	0	1	F	22
Taylor	75-84	1	0	1	M	22
Taylor	75-84	1	1	0	M	3
Taylor	75-84	1	1	1	F	3
Taylor	85+				F	9
Taylor	85+				M	18
Taylor	85+	0			F	118
Taylor	85+	0			M	99
Taylor	85+	1	1	0	F	3
Torrens	15-19				F	56
Torrens	15-19				M	53
Torrens	15-19	0			F	881
Torrens	15-19	0			M	897
Torrens	15-19	1	0	1	F	73
Torrens	15-19	1	0	1	M	39
Torrens	15-19	1	1	0	F	10
Torrens	20-24				F	44
Torrens	20-24				M	52
Torrens	20-24	0			F	980
Torrens	20-24	0			M	1153
Torrens	20-24	1	0	1	F	73
Torrens	20-24	1	0	1	M	47
Torrens	20-24	1	1	0	F	73
Torrens	20-24	1	1	0	M	24
Torrens	20-24	1	1	1	F	6
Torrens	25-34				F	165
Torrens	25-34				M	181
Torrens	25-34	0			F	2009
Torrens	25-34	0			M	2356
Torrens	25-34	1	0	1	F	152
Torrens	25-34	1	0	1	M	77
Torrens	25-34	1	1	0	F	1314
Torrens	25-34	1	1	0	M	796
Torrens	25-34	1	1	1	F	39
Torrens	25-34	1	1	1	M	16
Torrens	35-44				F	141
Torrens	35-44				M	148
Torrens	35-44	0			F	902
Torrens	35-44	0			M	1152
Torrens	35-44	1	0	1	F	85
Torrens	35-44	1	0	1	M	56
Torrens	35-44	1	1	0	F	1631
Torrens	35-44	1	1	0	M	1476
Torrens	35-44	1	1	1	F	68
Torrens	35-44	1	1	1	M	29
Torrens	45-54				F	109
Torrens	45-54				M	133
Torrens	45-54	0			F	1457
Torrens	45-54	0			M	1389
Torrens	45-54	1	0	1	F	152
Torrens	45-54	1	0	1	M	50
Torrens	45-54	1	1	0	F	587
Torrens	45-54	1	1	0	M	658
Torrens	45-54	1	1	1	F	19
Torrens	45-54	1	1	1	M	13
Torrens	55-64				F	140
Torrens	55-64				M	100
Torrens	55-64	0			F	1544
Torrens	55-64	0			M	1432
Torrens	55-64	1	0	1	F	463
Torrens	55-64	1	0	1	M	168
Torrens	55-64	1	1	0	F	56
Torrens	55-64	1	1	0	M	107
Torrens	55-64	1	1	1	F	3
Torrens	65-74				F	142
Torrens	65-74				M	113
Torrens	65-74	0			F	1185
Torrens	65-74	0			M	1049
Torrens	65-74	1	0	1	F	414
Torrens	65-74	1	0	1	M	238
Torrens	65-74	1	1	0	F	19
Torrens	65-74	1	1	0	M	17
Torrens	65-74	1	1	1	F	3
Torrens	75-84				F	133
Torrens	75-84				M	93
Torrens	75-84	0			F	886
Torrens	75-84	0			M	686
Torrens	75-84	1	0	1	F	57
Torrens	75-84	1	0	1	M	52
Torrens	75-84	1	1	0	F	3
Torrens	75-84	1	1	0	M	3
Torrens	85+				F	55
Torrens	85+				M	33
Torrens	85+	0			F	462
Torrens	85+	0			M	273
Torrens	85+	1	0	1	F	3
Torrens	85+	1	0	1	M	4
Unley	15-19				F	59
Unley	15-19				M	64
Unley	15-19	0			F	960
Unley	15-19	0			M	934
Unley	15-19	1	0	1	F	54
Unley	15-19	1	0	1	M	38
Unley	15-19	1	1	0	M	3
Unley	20-24				F	49
Unley	20-24				M	50
Unley	20-24	0			F	1045
Unley	20-24	0			M	1005
Unley	20-24	1	0	1	F	64
Unley	20-24	1	0	1	M	26
Unley	20-24	1	1	0	F	11
Unley	20-24	1	1	0	M	4
Unley	25-34				F	99
Unley	25-34				M	108
Unley	25-34	0			F	1545
Unley	25-34	0			M	1693
Unley	25-34	1	0	1	F	111
Unley	25-34	1	0	1	M	39
Unley	25-34	1	1	0	F	456
Unley	25-34	1	1	0	M	276
Unley	25-34	1	1	1	F	11
Unley	25-34	1	1	1	M	3
Unley	35-44				F	116
Unley	35-44				M	121
Unley	35-44	0			F	662
Unley	35-44	0			M	772
Unley	35-44	1	0	1	F	65
Unley	35-44	1	0	1	M	36
Unley	35-44	1	1	0	F	1464
Unley	35-44	1	1	0	M	1119
Unley	35-44	1	1	1	F	85
Unley	35-44	1	1	1	M	38
Unley	45-54				F	102
Unley	45-54				M	129
Unley	45-54	0			F	1294
Unley	45-54	0			M	1189
Unley	45-54	1	0	1	F	83
Unley	45-54	1	0	1	M	51
Unley	45-54	1	1	0	F	861
Unley	45-54	1	1	0	M	872
Unley	45-54	1	1	1	F	39
Unley	45-54	1	1	1	M	28
Unley	55-64				F	114
Unley	55-64				M	117
Unley	55-64	0			F	1679
Unley	55-64	0			M	1542
Unley	55-64	1	0	1	F	405
Unley	55-64	1	0	1	M	133
Unley	55-64	1	1	0	F	80
Unley	55-64	1	1	0	M	181
Unley	55-64	1	1	1	F	9
Unley	65-74				F	119
Unley	65-74				M	102
Unley	65-74	0			F	1221
Unley	65-74	0			M	1129
Unley	65-74	1	0	1	F	560
Unley	65-74	1	0	1	M	356
Unley	65-74	1	1	0	F	18
Unley	65-74	1	1	0	M	24
Unley	65-74	1	1	1	F	3
Unley	65-74	1	1	1	M	3
Unley	75-84				F	114
Unley	75-84				M	63
Unley	75-84	0			F	962
Unley	75-84	0			M	699
Unley	75-84	1	0	1	F	112
Unley	75-84	1	0	1	M	89
Unley	75-84	1	1	0	F	6
Unley	75-84	1	1	0	M	7
Unley	85+				F	129
Unley	85+				M	45
Unley	85+	0			F	996
Unley	85+	0			M	418
Unley	85+	1	0	1	F	3
Unley	85+	1	0	1	M	10
Unley	85+	1	1	0	F	3
Waite	15-19				F	35
Waite	15-19				M	74
Waite	15-19	0			F	1012
Waite	15-19	0			M	1038
Waite	15-19	1	0	1	F	57
Waite	15-19	1	0	1	M	53
Waite	15-19	1	1	0	F	3
Waite	15-19	1	1	0	M	3
Waite	20-24				F	47
Waite	20-24				M	48
Waite	20-24	0			F	893
Waite	20-24	0			M	996
Waite	20-24	1	0	1	F	68
Waite	20-24	1	0	1	M	25
Waite	20-24	1	1	0	F	16
Waite	20-24	1	1	0	M	3
Waite	25-34				F	94
Waite	25-34				M	81
Waite	25-34	0			F	1042
Waite	25-34	0			M	1226
Waite	25-34	1	0	1	F	86
Waite	25-34	1	0	1	M	53
Waite	25-34	1	1	0	F	587
Waite	25-34	1	1	0	M	382
Waite	25-34	1	1	1	F	24
Waite	25-34	1	1	1	M	4
Waite	35-44				F	84
Waite	35-44				M	95
Waite	35-44	0			F	513
Waite	35-44	0			M	664
Waite	35-44	1	0	1	F	73
Waite	35-44	1	0	1	M	30
Waite	35-44	1	1	0	F	1402
Waite	35-44	1	1	0	M	1196
Waite	35-44	1	1	1	F	91
Waite	35-44	1	1	1	M	33
Waite	45-54				F	102
Waite	45-54				M	109
Waite	45-54	0			F	1382
Waite	45-54	0			M	1179
Waite	45-54	1	0	1	F	113
Waite	45-54	1	0	1	M	58
Waite	45-54	1	1	0	F	887
Waite	45-54	1	1	0	M	887
Waite	45-54	1	1	1	F	41
Waite	45-54	1	1	1	M	32
Waite	55-64				F	84
Waite	55-64				M	103
Waite	55-64	0			F	1678
Waite	55-64	0			M	1679
Waite	55-64	1	0	1	F	461
Waite	55-64	1	0	1	M	174
Waite	55-64	1	1	0	F	75
Waite	55-64	1	1	0	M	172
Waite	65-74				F	123
Waite	65-74				M	99
Waite	65-74	0			F	1153
Waite	65-74	0			M	1202
Waite	65-74	1	0	1	F	638
Waite	65-74	1	0	1	M	409
Waite	65-74	1	1	0	F	23
Waite	65-74	1	1	0	M	24
Waite	65-74	1	1	1	F	4
Waite	75-84				F	112
Waite	75-84				M	104
Waite	75-84	0			F	934
Waite	75-84	0			M	738
Waite	75-84	1	0	1	F	117
Waite	75-84	1	0	1	M	100
Waite	75-84	1	1	0	M	3
Waite	85+				F	148
Waite	85+				M	69
Waite	85+	0			F	773
Waite	85+	0			M	435
Waite	85+	1	0	1	F	11
Waite	85+	1	0	1	M	10
Waite	85+	1	1	1	F	3
West Torrens	15-19				F	48
West Torrens	15-19				M	53
West Torrens	15-19	0			F	780
West Torrens	15-19	0			M	818
West Torrens	15-19	1	0	1	F	67
West Torrens	15-19	1	0	1	M	26
West Torrens	15-19	1	1	0	F	13
West Torrens	15-19	1	1	0	M	5
West Torrens	20-24				F	67
West Torrens	20-24				M	86
West Torrens	20-24	0			F	1438
West Torrens	20-24	0			M	1480
West Torrens	20-24	1	0	1	F	67
West Torrens	20-24	1	0	1	M	37
West Torrens	20-24	1	1	0	F	52
West Torrens	20-24	1	1	0	M	18
West Torrens	20-24	1	1	1	F	3
West Torrens	25-34				F	174
West Torrens	25-34				M	197
West Torrens	25-34	0			F	2140
West Torrens	25-34	0			M	2550
West Torrens	25-34	1	0	1	F	144
West Torrens	25-34	1	0	1	M	71
West Torrens	25-34	1	1	0	F	897
