SED_NAME16	Age	HoursHousekeeping	Sex	adults
Bass (Launceston)	20-24	5-14	M	186
Bass (Launceston)	20-24	15-29	F	78
Bass (Launceston)	20-24	15-29	M	25
Bass (Launceston)	20-24	30+	F	49
Bass (Launceston)	20-24	30+	M	11
Bass (Launceston)	25-34		F	132
Bass (Launceston)	25-34		M	142
Bass (Launceston)	25-34	0	F	165
Bass (Launceston)	25-34	0	M	326
Bass (Launceston)	25-34	<5	F	391
Bass (Launceston)	25-34	<5	M	706
Bass (Launceston)	25-34	5-14	F	698
Bass (Launceston)	25-34	5-14	M	591
Bass (Launceston)	25-34	15-29	F	292
Bass (Launceston)	25-34	15-29	M	92
Bass (Launceston)	25-34	30+	F	320
Bass (Launceston)	25-34	30+	M	40
Bass (Launceston)	35-44		F	128
Bass (Launceston)	35-44		M	135
Bass (Launceston)	35-44	0	F	162
Bass (Launceston)	35-44	0	M	267
Bass (Launceston)	35-44	<5	F	206
Bass (Launceston)	35-44	<5	M	576
Bass (Launceston)	35-44	5-14	F	665
Bass (Launceston)	35-44	5-14	M	681
Bass (Launceston)	35-44	15-29	F	508
Bass (Launceston)	35-44	15-29	M	187
Bass (Launceston)	35-44	30+	F	440
Bass (Launceston)	35-44	30+	M	63
Bass (Launceston)	45-54		F	151
Bass (Launceston)	45-54		M	156
Bass (Launceston)	45-54	0	F	230
Bass (Launceston)	45-54	0	M	360
Bass (Launceston)	45-54	<5	F	271
Bass (Launceston)	45-54	<5	M	599
Bass (Launceston)	45-54	5-14	F	812
Bass (Launceston)	45-54	5-14	M	740
Bass (Launceston)	45-54	15-29	F	536
Bass (Launceston)	45-54	15-29	M	192
Bass (Launceston)	45-54	30+	F	321
Bass (Launceston)	45-54	30+	M	71
Bass (Launceston)	55-64		F	164
Bass (Launceston)	55-64		M	144
Bass (Launceston)	55-64	0	F	288
Bass (Launceston)	55-64	0	M	415
Bass (Launceston)	55-64	<5	F	239
Bass (Launceston)	55-64	<5	M	510
Bass (Launceston)	55-64	5-14	F	745
Bass (Launceston)	55-64	5-14	M	563
Bass (Launceston)	55-64	15-29	F	424
Bass (Launceston)	55-64	15-29	M	183
Bass (Launceston)	55-64	30+	F	300
Bass (Launceston)	55-64	30+	M	75
Bass (Launceston)	65-74		F	213
Bass (Launceston)	65-74		M	185
Bass (Launceston)	65-74	0	F	426
Bass (Launceston)	65-74	0	M	414
Bass (Launceston)	65-74	<5	F	109
Bass (Launceston)	65-74	<5	M	241
Bass (Launceston)	65-74	5-14	F	369
Bass (Launceston)	65-74	5-14	M	428
Bass (Launceston)	65-74	15-29	F	371
Bass (Launceston)	65-74	15-29	M	208
Bass (Launceston)	65-74	30+	F	378
Bass (Launceston)	65-74	30+	M	109
Bass (Launceston)	75-84		F	200
Bass (Launceston)	75-84		M	121
Bass (Launceston)	75-84	0	F	417
Bass (Launceston)	75-84	0	M	352
Bass (Launceston)	75-84	<5	F	83
Bass (Launceston)	75-84	<5	M	103
Bass (Launceston)	75-84	5-14	F	193
Bass (Launceston)	75-84	5-14	M	167
Bass (Launceston)	75-84	15-29	F	196
Bass (Launceston)	75-84	15-29	M	88
Bass (Launceston)	75-84	30+	F	159
Bass (Launceston)	75-84	30+	M	72
Bass (Launceston)	85+		F	162
Bass (Launceston)	85+		M	67
Bass (Launceston)	85+	0	F	441
Bass (Launceston)	85+	0	M	174
Bass (Launceston)	85+	<5	F	63
Bass (Launceston)	85+	<5	M	34
Bass (Launceston)	85+	5-14	F	74
Bass (Launceston)	85+	5-14	M	44
Bass (Launceston)	85+	15-29	F	42
Bass (Launceston)	85+	15-29	M	21
Bass (Launceston)	85+	30+	F	49
Bass (Launceston)	85+	30+	M	25
Bass (Rosevears)	15-19		F	61
Bass (Rosevears)	15-19		M	47
Bass (Rosevears)	15-19	0	F	252
Bass (Rosevears)	15-19	0	M	310
Bass (Rosevears)	15-19	<5	F	369
Bass (Rosevears)	15-19	<5	M	401
Bass (Rosevears)	15-19	5-14	F	88
Bass (Rosevears)	15-19	5-14	M	57
Bass (Rosevears)	15-19	15-29	F	22
Bass (Rosevears)	15-19	15-29	M	9
Bass (Rosevears)	15-19	30+	F	6
Bass (Rosevears)	15-19	30+	M	3
Bass (Rosevears)	20-24		F	43
Bass (Rosevears)	20-24		M	58
Bass (Rosevears)	20-24	0	F	126
Bass (Rosevears)	20-24	0	M	235
Bass (Rosevears)	20-24	<5	F	249
Bass (Rosevears)	20-24	<5	M	313
Bass (Rosevears)	20-24	5-14	F	220
Bass (Rosevears)	20-24	5-14	M	145
Bass (Rosevears)	20-24	15-29	F	52
Bass (Rosevears)	20-24	15-29	M	22
Bass (Rosevears)	20-24	30+	F	41
Bass (Rosevears)	20-24	30+	M	9
Bass (Rosevears)	25-34		F	71
Bass (Rosevears)	25-34		M	97
Bass (Rosevears)	25-34	0	F	97
Bass (Rosevears)	25-34	0	M	239
Bass (Rosevears)	25-34	<5	F	256
Bass (Rosevears)	25-34	<5	M	493
Bass (Rosevears)	25-34	5-14	F	503
Bass (Rosevears)	25-34	5-14	M	437
Bass (Rosevears)	25-34	15-29	F	229
Bass (Rosevears)	25-34	15-29	M	85
Bass (Rosevears)	25-34	30+	F	246
Bass (Rosevears)	25-34	30+	M	35
Bass (Rosevears)	35-44		F	75
Bass (Rosevears)	35-44		M	77
Bass (Rosevears)	35-44	0	F	107
Bass (Rosevears)	35-44	0	M	190
Bass (Rosevears)	35-44	<5	F	171
Bass (Rosevears)	35-44	<5	M	385
Bass (Rosevears)	35-44	5-14	F	537
Bass (Rosevears)	35-44	5-14	M	511
Bass (Rosevears)	35-44	15-29	F	356
Bass (Rosevears)	35-44	15-29	M	131
Bass (Rosevears)	35-44	30+	F	327
Bass (Rosevears)	35-44	30+	M	65
Bass (Rosevears)	45-54		F	81
Bass (Rosevears)	45-54		M	94
Bass (Rosevears)	45-54	0	F	129
Bass (Rosevears)	45-54	0	M	247
Bass (Rosevears)	45-54	<5	F	201
Bass (Rosevears)	45-54	<5	M	459
Bass (Rosevears)	45-54	5-14	F	687
Bass (Rosevears)	45-54	5-14	M	547
Bass (Rosevears)	45-54	15-29	F	386
Bass (Rosevears)	45-54	15-29	M	127
Bass (Rosevears)	45-54	30+	F	244
Bass (Rosevears)	45-54	30+	M	57
Bass (Rosevears)	55-64		F	119
Bass (Rosevears)	55-64		M	99
Bass (Rosevears)	55-64	0	F	214
Bass (Rosevears)	55-64	0	M	288
Bass (Rosevears)	55-64	<5	F	182
Bass (Rosevears)	55-64	<5	M	411
Bass (Rosevears)	55-64	5-14	F	587
Bass (Rosevears)	55-64	5-14	M	519
Bass (Rosevears)	55-64	15-29	F	334
Bass (Rosevears)	55-64	15-29	M	149
Bass (Rosevears)	55-64	30+	F	234
Bass (Rosevears)	55-64	30+	M	57
Bass (Rosevears)	65-74		F	101
Bass (Rosevears)	65-74		M	100
Bass (Rosevears)	65-74	0	F	228
Bass (Rosevears)	65-74	0	M	265
Bass (Rosevears)	65-74	<5	F	80
Bass (Rosevears)	65-74	<5	M	182
Bass (Rosevears)	65-74	5-14	F	291
Bass (Rosevears)	65-74	5-14	M	344
Bass (Rosevears)	65-74	15-29	F	286
Bass (Rosevears)	65-74	15-29	M	162
Bass (Rosevears)	65-74	30+	F	264
Bass (Rosevears)	65-74	30+	M	100
Bass (Rosevears)	75-84		F	81
Bass (Rosevears)	75-84		M	50
Bass (Rosevears)	75-84	0	F	190
Bass (Rosevears)	75-84	0	M	173
Bass (Rosevears)	75-84	<5	F	65
Bass (Rosevears)	75-84	<5	M	74
Bass (Rosevears)	75-84	5-14	F	117
Bass (Rosevears)	75-84	5-14	M	117
Bass (Rosevears)	75-84	15-29	F	104
Bass (Rosevears)	75-84	15-29	M	55
Bass (Rosevears)	75-84	30+	F	134
Bass (Rosevears)	75-84	30+	M	55
Bass (Rosevears)	85+		F	52
Bass (Rosevears)	85+		M	39
Bass (Rosevears)	85+	0	F	140
Bass (Rosevears)	85+	0	M	94
Bass (Rosevears)	85+	<5	F	29
Bass (Rosevears)	85+	<5	M	15
Bass (Rosevears)	85+	5-14	F	33
Bass (Rosevears)	85+	5-14	M	25
Bass (Rosevears)	85+	15-29	F	21
Bass (Rosevears)	85+	15-29	M	17
Bass (Rosevears)	85+	30+	F	21
Bass (Rosevears)	85+	30+	M	14
Bass (Windermere)	15-19		F	120
Bass (Windermere)	15-19		M	149
Bass (Windermere)	15-19	0	F	385
Bass (Windermere)	15-19	0	M	558
Bass (Windermere)	15-19	<5	F	451
Bass (Windermere)	15-19	<5	M	415
Bass (Windermere)	15-19	5-14	F	166
Bass (Windermere)	15-19	5-14	M	130
Bass (Windermere)	15-19	15-29	F	27
Bass (Windermere)	15-19	15-29	M	12
Bass (Windermere)	15-19	30+	F	14
Bass (Windermere)	15-19	30+	M	9
Bass (Windermere)	20-24		F	120
Bass (Windermere)	20-24		M	135
Bass (Windermere)	20-24	0	F	350
Bass (Windermere)	20-24	0	M	612
Bass (Windermere)	20-24	<5	F	363
Bass (Windermere)	20-24	<5	M	485
Bass (Windermere)	20-24	5-14	F	401
Bass (Windermere)	20-24	5-14	M	284
Bass (Windermere)	20-24	15-29	F	80
Bass (Windermere)	20-24	15-29	M	49
Bass (Windermere)	20-24	30+	F	106
Bass (Windermere)	20-24	30+	M	24
Bass (Windermere)	25-34		F	187
Bass (Windermere)	25-34		M	180
Bass (Windermere)	25-34	0	F	257
Bass (Windermere)	25-34	0	M	531
Bass (Windermere)	25-34	<5	F	309
Bass (Windermere)	25-34	<5	M	583
Bass (Windermere)	25-34	5-14	F	582
Bass (Windermere)	25-34	5-14	M	547
Bass (Windermere)	25-34	15-29	F	334
Bass (Windermere)	25-34	15-29	M	136
Bass (Windermere)	25-34	30+	F	459
Bass (Windermere)	25-34	30+	M	86
Bass (Windermere)	35-44		F	157
Bass (Windermere)	35-44		M	181
Bass (Windermere)	35-44	0	F	288
Bass (Windermere)	35-44	0	M	413
Bass (Windermere)	35-44	<5	F	204
Bass (Windermere)	35-44	<5	M	425
Bass (Windermere)	35-44	5-14	F	529
Bass (Windermere)	35-44	5-14	M	587
Bass (Windermere)	35-44	15-29	F	401
Bass (Windermere)	35-44	15-29	M	144
Bass (Windermere)	35-44	30+	F	439
Bass (Windermere)	35-44	30+	M	100
Bass (Windermere)	45-54		F	186
Bass (Windermere)	45-54		M	232
Bass (Windermere)	45-54	0	F	334
Bass (Windermere)	45-54	0	M	552
Bass (Windermere)	45-54	<5	F	261
Bass (Windermere)	45-54	<5	M	519
Bass (Windermere)	45-54	5-14	F	757
Bass (Windermere)	45-54	5-14	M	641
Bass (Windermere)	45-54	15-29	F	429
Bass (Windermere)	45-54	15-29	M	188
Bass (Windermere)	45-54	30+	F	324
Bass (Windermere)	45-54	30+	M	104
Bass (Windermere)	55-64		F	213
Bass (Windermere)	55-64		M	194
Bass (Windermere)	55-64	0	F	406
Bass (Windermere)	55-64	0	M	586
Bass (Windermere)	55-64	<5	F	210
Bass (Windermere)	55-64	<5	M	413
Bass (Windermere)	55-64	5-14	F	599
Bass (Windermere)	55-64	5-14	M	560
Bass (Windermere)	55-64	15-29	F	453
Bass (Windermere)	55-64	15-29	M	190
Bass (Windermere)	55-64	30+	F	343
Bass (Windermere)	55-64	30+	M	89
Bass (Windermere)	65-74		F	263
Bass (Windermere)	65-74		M	239
Bass (Windermere)	65-74	0	F	469
Bass (Windermere)	65-74	0	M	544
Bass (Windermere)	65-74	<5	F	106
Bass (Windermere)	65-74	<5	M	206
Bass (Windermere)	65-74	5-14	F	327
Bass (Windermere)	65-74	5-14	M	343
Bass (Windermere)	65-74	15-29	F	318
Bass (Windermere)	65-74	15-29	M	223
Bass (Windermere)	65-74	30+	F	327
Bass (Windermere)	65-74	30+	M	161
Bass (Windermere)	75-84		F	184
Bass (Windermere)	75-84		M	136
Bass (Windermere)	75-84	0	F	345
Bass (Windermere)	75-84	0	M	312
Bass (Windermere)	75-84	<5	F	70
Bass (Windermere)	75-84	<5	M	78
Bass (Windermere)	75-84	5-14	F	151
Bass (Windermere)	75-84	5-14	M	125
Bass (Windermere)	75-84	15-29	F	118
Bass (Windermere)	75-84	15-29	M	84
Bass (Windermere)	75-84	30+	F	107
Bass (Windermere)	75-84	30+	M	72
Bass (Windermere)	85+		F	67
Bass (Windermere)	85+		M	48
Bass (Windermere)	85+	0	F	224
Bass (Windermere)	85+	0	M	120
Bass (Windermere)	85+	<5	F	38
Bass (Windermere)	85+	<5	M	31
Bass (Windermere)	85+	5-14	F	56
Bass (Windermere)	85+	5-14	M	21
Bass (Windermere)	85+	15-29	F	23
Bass (Windermere)	85+	15-29	M	15
Bass (Windermere)	85+	30+	F	18
Bass (Windermere)	85+	30+	M	19
Braddon (Mersey)	15-19		F	59
Braddon (Mersey)	15-19		M	85
Braddon (Mersey)	15-19	0	F	350
Braddon (Mersey)	15-19	0	M	411
Braddon (Mersey)	15-19	<5	F	426
Braddon (Mersey)	15-19	<5	M	428
Braddon (Mersey)	15-19	5-14	F	117
Braddon (Mersey)	15-19	5-14	M	71
Braddon (Mersey)	15-19	15-29	F	15
Braddon (Mersey)	15-19	15-29	M	15
Braddon (Mersey)	15-19	30+	F	7
Braddon (Mersey)	15-19	30+	M	7
Braddon (Mersey)	20-24		F	35
Braddon (Mersey)	20-24		M	46
Braddon (Mersey)	20-24	0	F	174
Braddon (Mersey)	20-24	0	M	310
Braddon (Mersey)	20-24	<5	F	218
Braddon (Mersey)	20-24	<5	M	285
Braddon (Mersey)	20-24	5-14	F	244
Braddon (Mersey)	20-24	5-14	M	135
Braddon (Mersey)	20-24	15-29	F	91
Braddon (Mersey)	20-24	15-29	M	26
Braddon (Mersey)	20-24	30+	F	70
Braddon (Mersey)	20-24	30+	M	10
Braddon (Mersey)	25-34		F	94
Braddon (Mersey)	25-34		M	122
Braddon (Mersey)	25-34	0	F	195
Braddon (Mersey)	25-34	0	M	385
Braddon (Mersey)	25-34	<5	F	273
Braddon (Mersey)	25-34	<5	M	508
Braddon (Mersey)	25-34	5-14	F	542
Braddon (Mersey)	25-34	5-14	M	489
Braddon (Mersey)	25-34	15-29	F	294
Braddon (Mersey)	25-34	15-29	M	116
Braddon (Mersey)	25-34	30+	F	384
Braddon (Mersey)	25-34	30+	M	51
Braddon (Mersey)	35-44		F	96
Braddon (Mersey)	35-44		M	115
Braddon (Mersey)	35-44	0	F	181
Braddon (Mersey)	35-44	0	M	323
Braddon (Mersey)	35-44	<5	F	186
Braddon (Mersey)	35-44	<5	M	481
Braddon (Mersey)	35-44	5-14	F	606
Braddon (Mersey)	35-44	5-14	M	577
Braddon (Mersey)	35-44	15-29	F	429
Braddon (Mersey)	35-44	15-29	M	191
Braddon (Mersey)	35-44	30+	F	459
Braddon (Mersey)	35-44	30+	M	68
Braddon (Mersey)	45-54		F	117
Braddon (Mersey)	45-54		M	139
Braddon (Mersey)	45-54	0	F	293
Braddon (Mersey)	45-54	0	M	450
Braddon (Mersey)	45-54	<5	F	231
Braddon (Mersey)	45-54	<5	M	565
Braddon (Mersey)	45-54	5-14	F	828
Braddon (Mersey)	45-54	5-14	M	662
Braddon (Mersey)	45-54	15-29	F	460
Braddon (Mersey)	45-54	15-29	M	176
Braddon (Mersey)	45-54	30+	F	364
Braddon (Mersey)	45-54	30+	M	65
Braddon (Mersey)	55-64		F	183
Braddon (Mersey)	55-64		M	188
Braddon (Mersey)	55-64	0	F	365
Braddon (Mersey)	55-64	0	M	541
Braddon (Mersey)	55-64	<5	F	241
Braddon (Mersey)	55-64	<5	M	505
Braddon (Mersey)	55-64	5-14	F	656
Braddon (Mersey)	55-64	5-14	M	602
Braddon (Mersey)	55-64	15-29	F	501
Braddon (Mersey)	55-64	15-29	M	218
Braddon (Mersey)	55-64	30+	F	383
Braddon (Mersey)	55-64	30+	M	98
Braddon (Mersey)	65-74		F	262
Braddon (Mersey)	65-74		M	204
Braddon (Mersey)	65-74	0	F	536
Braddon (Mersey)	65-74	0	M	562
Braddon (Mersey)	65-74	<5	F	115
Braddon (Mersey)	65-74	<5	M	248
Braddon (Mersey)	65-74	5-14	F	361
Braddon (Mersey)	65-74	5-14	M	448
Braddon (Mersey)	65-74	15-29	F	393
Braddon (Mersey)	65-74	15-29	M	245
Braddon (Mersey)	65-74	30+	F	478
Braddon (Mersey)	65-74	30+	M	153
Braddon (Mersey)	75-84		F	220
Braddon (Mersey)	75-84		M	152
Braddon (Mersey)	75-84	0	F	343
Braddon (Mersey)	75-84	0	M	325
Braddon (Mersey)	75-84	<5	F	82
Braddon (Mersey)	75-84	<5	M	120
Braddon (Mersey)	75-84	5-14	F	158
Braddon (Mersey)	75-84	5-14	M	158
Braddon (Mersey)	75-84	15-29	F	168
Braddon (Mersey)	75-84	15-29	M	116
Braddon (Mersey)	75-84	30+	F	172
Braddon (Mersey)	75-84	30+	M	92
Braddon (Mersey)	85+		F	104
Braddon (Mersey)	85+		M	63
Braddon (Mersey)	85+	0	F	260
Braddon (Mersey)	85+	0	M	130
Braddon (Mersey)	85+	<5	F	47
Braddon (Mersey)	85+	<5	M	24
Braddon (Mersey)	85+	5-14	F	61
Braddon (Mersey)	85+	5-14	M	38
Braddon (Mersey)	85+	15-29	F	39
Braddon (Mersey)	85+	15-29	M	30
Braddon (Mersey)	85+	30+	F	41
Braddon (Mersey)	85+	30+	M	13
Braddon (Montgomery)	15-19		F	95
Braddon (Montgomery)	15-19		M	88
Braddon (Montgomery)	15-19	0	F	315
Braddon (Montgomery)	15-19	0	M	380
Braddon (Montgomery)	15-19	<5	F	429
Braddon (Montgomery)	15-19	<5	M	418
Braddon (Montgomery)	15-19	5-14	F	127
Braddon (Montgomery)	15-19	5-14	M	104
Braddon (Montgomery)	15-19	15-29	F	31
Braddon (Montgomery)	15-19	15-29	M	10
Braddon (Montgomery)	15-19	30+	F	6
Braddon (Montgomery)	15-19	30+	M	8
Braddon (Montgomery)	20-24		F	54
Braddon (Montgomery)	20-24		M	64
Braddon (Montgomery)	20-24	0	F	185
Braddon (Montgomery)	20-24	0	M	299
Braddon (Montgomery)	20-24	<5	F	251
Braddon (Montgomery)	20-24	<5	M	329
Braddon (Montgomery)	20-24	5-14	F	257
Braddon (Montgomery)	20-24	5-14	M	175
Braddon (Montgomery)	20-24	15-29	F	74
Braddon (Montgomery)	20-24	15-29	M	37
Braddon (Montgomery)	20-24	30+	F	78
Braddon (Montgomery)	20-24	30+	M	20
Braddon (Montgomery)	25-34		F	111
Braddon (Montgomery)	25-34		M	113
Braddon (Montgomery)	25-34	0	F	163
Braddon (Montgomery)	25-34	0	M	308
Braddon (Montgomery)	25-34	<5	F	210
Braddon (Montgomery)	25-34	<5	M	477
Braddon (Montgomery)	25-34	5-14	F	498
Braddon (Montgomery)	25-34	5-14	M	521
Braddon (Montgomery)	25-34	15-29	F	317
Braddon (Montgomery)	25-34	15-29	M	109
Braddon (Montgomery)	25-34	30+	F	429
Braddon (Montgomery)	25-34	30+	M	63
Braddon (Montgomery)	35-44		F	102
Braddon (Montgomery)	35-44		M	113
Braddon (Montgomery)	35-44	0	F	148
Braddon (Montgomery)	35-44	0	M	290
Braddon (Montgomery)	35-44	<5	F	158
Braddon (Montgomery)	35-44	<5	M	443
Braddon (Montgomery)	35-44	5-14	F	560
Braddon (Montgomery)	35-44	5-14	M	549
Braddon (Montgomery)	35-44	15-29	F	413
Braddon (Montgomery)	35-44	15-29	M	173
Braddon (Montgomery)	35-44	30+	F	420
Braddon (Montgomery)	35-44	30+	M	97
Braddon (Montgomery)	45-54		F	150
Braddon (Montgomery)	45-54		M	161
Braddon (Montgomery)	45-54	0	F	282
Braddon (Montgomery)	45-54	0	M	477
Braddon (Montgomery)	45-54	<5	F	215
Braddon (Montgomery)	45-54	<5	M	488
Braddon (Montgomery)	45-54	5-14	F	806
Braddon (Montgomery)	45-54	5-14	M	661
Braddon (Montgomery)	45-54	15-29	F	475
Braddon (Montgomery)	45-54	15-29	M	191
Braddon (Montgomery)	45-54	30+	F	365
Braddon (Montgomery)	45-54	30+	M	101
Braddon (Montgomery)	55-64		F	186
Braddon (Montgomery)	55-64		M	187
Braddon (Montgomery)	55-64	0	F	348
Braddon (Montgomery)	55-64	0	M	536
Braddon (Montgomery)	55-64	<5	F	228
Braddon (Montgomery)	55-64	<5	M	499
Braddon (Montgomery)	55-64	5-14	F	690
Braddon (Montgomery)	55-64	5-14	M	650
Braddon (Montgomery)	55-64	15-29	F	514
Braddon (Montgomery)	55-64	15-29	M	207
Braddon (Montgomery)	55-64	30+	F	421
Braddon (Montgomery)	55-64	30+	M	137
Braddon (Montgomery)	65-74		F	207
Braddon (Montgomery)	65-74		M	197
Braddon (Montgomery)	65-74	0	F	455
Braddon (Montgomery)	65-74	0	M	502
Braddon (Montgomery)	65-74	<5	F	100
Braddon (Montgomery)	65-74	<5	M	256
Braddon (Montgomery)	65-74	5-14	F	354
Braddon (Montgomery)	65-74	5-14	M	415
Braddon (Montgomery)	65-74	15-29	F	352
Braddon (Montgomery)	65-74	15-29	M	229
Braddon (Montgomery)	65-74	30+	F	441
Braddon (Montgomery)	65-74	30+	M	200
Braddon (Montgomery)	75-84		F	187
Braddon (Montgomery)	75-84		M	142
Braddon (Montgomery)	75-84	0	F	355
Braddon (Montgomery)	75-84	0	M	298
Braddon (Montgomery)	75-84	<5	F	72
Braddon (Montgomery)	75-84	<5	M	100
Braddon (Montgomery)	75-84	5-14	F	154
Braddon (Montgomery)	75-84	5-14	M	156
Braddon (Montgomery)	75-84	15-29	F	159
Braddon (Montgomery)	75-84	15-29	M	129
Braddon (Montgomery)	75-84	30+	F	172
Braddon (Montgomery)	75-84	30+	M	107
Braddon (Montgomery)	85+		F	81
Braddon (Montgomery)	85+		M	60
Braddon (Montgomery)	85+	0	F	195
Braddon (Montgomery)	85+	0	M	107
Braddon (Montgomery)	85+	<5	F	40
Braddon (Montgomery)	85+	<5	M	29
Braddon (Montgomery)	85+	5-14	F	59
Braddon (Montgomery)	85+	5-14	M	32
Braddon (Montgomery)	85+	15-29	F	36
Braddon (Montgomery)	85+	15-29	M	26
Braddon (Montgomery)	85+	30+	F	21
Braddon (Montgomery)	85+	30+	M	18
Braddon (Murchison)	15-19		F	110
Braddon (Murchison)	15-19		M	122
Braddon (Murchison)	15-19	0	F	282
Braddon (Murchison)	15-19	0	M	446
Braddon (Murchison)	15-19	<5	F	356
Braddon (Murchison)	15-19	<5	M	383
Braddon (Murchison)	15-19	5-14	F	153
Braddon (Murchison)	15-19	5-14	M	72
Braddon (Murchison)	15-19	15-29	F	22
Braddon (Murchison)	15-19	15-29	M	11
Braddon (Murchison)	15-19	30+	F	14
Braddon (Murchison)	15-19	30+	M	8
Braddon (Murchison)	20-24		F	50
Braddon (Murchison)	20-24		M	76
Braddon (Murchison)	20-24	0	F	150
Braddon (Murchison)	20-24	0	M	286
Braddon (Murchison)	20-24	<5	F	211
Braddon (Murchison)	20-24	<5	M	321
Braddon (Murchison)	20-24	5-14	F	236
Braddon (Murchison)	20-24	5-14	M	166
Braddon (Murchison)	20-24	15-29	F	77
Braddon (Murchison)	20-24	15-29	M	29
Braddon (Murchison)	20-24	30+	F	91
Braddon (Murchison)	20-24	30+	M	25
Braddon (Murchison)	25-34		F	117
Braddon (Murchison)	25-34		M	116
Braddon (Murchison)	25-34	0	F	141
Braddon (Murchison)	25-34	0	M	325
Braddon (Murchison)	25-34	<5	F	183
Braddon (Murchison)	25-34	<5	M	467
Braddon (Murchison)	25-34	5-14	F	475
Braddon (Murchison)	25-34	5-14	M	516
Braddon (Murchison)	25-34	15-29	F	342
Braddon (Murchison)	25-34	15-29	M	135
Braddon (Murchison)	25-34	30+	F	457
Braddon (Murchison)	25-34	30+	M	57
Braddon (Murchison)	35-44		F	117
Braddon (Murchison)	35-44		M	132
Braddon (Murchison)	35-44	0	F	156
Braddon (Murchison)	35-44	0	M	343
Braddon (Murchison)	35-44	<5	F	136
Braddon (Murchison)	35-44	<5	M	456
Braddon (Murchison)	35-44	5-14	F	530
Braddon (Murchison)	35-44	5-14	M	530
Braddon (Murchison)	35-44	15-29	F	462
Braddon (Murchison)	35-44	15-29	M	167
Braddon (Murchison)	35-44	30+	F	474
Braddon (Murchison)	35-44	30+	M	111
Braddon (Murchison)	45-54		F	169
Braddon (Murchison)	45-54		M	213
Braddon (Murchison)	45-54	0	F	286
Braddon (Murchison)	45-54	0	M	497
Braddon (Murchison)	45-54	<5	F	223
Braddon (Murchison)	45-54	<5	M	621
Braddon (Murchison)	45-54	5-14	F	823
Braddon (Murchison)	45-54	5-14	M	724
Braddon (Murchison)	45-54	15-29	F	555
Braddon (Murchison)	45-54	15-29	M	192
Braddon (Murchison)	45-54	30+	F	378
Braddon (Murchison)	45-54	30+	M	115
Braddon (Murchison)	55-64		F	183
Braddon (Murchison)	55-64		M	215
Braddon (Murchison)	55-64	0	F	370
Braddon (Murchison)	55-64	0	M	627
Braddon (Murchison)	55-64	<5	F	245
Braddon (Murchison)	55-64	<5	M	555
Braddon (Murchison)	55-64	5-14	F	649
Braddon (Murchison)	55-64	5-14	M	645
Braddon (Murchison)	55-64	15-29	F	521
Braddon (Murchison)	55-64	15-29	M	232
Braddon (Murchison)	55-64	30+	F	437
Braddon (Murchison)	55-64	30+	M	153
Braddon (Murchison)	65-74		F	223
Braddon (Murchison)	65-74		M	233
Braddon (Murchison)	65-74	0	F	431
Braddon (Murchison)	65-74	0	M	560
Braddon (Murchison)	65-74	<5	F	101
Braddon (Murchison)	65-74	<5	M	237
Braddon (Murchison)	65-74	5-14	F	333
Braddon (Murchison)	65-74	5-14	M	448
Braddon (Murchison)	65-74	15-29	F	353
Braddon (Murchison)	65-74	15-29	M	253
Braddon (Murchison)	65-74	30+	F	376
Braddon (Murchison)	65-74	30+	M	165
Braddon (Murchison)	75-84		F	204
Braddon (Murchison)	75-84		M	152
Braddon (Murchison)	75-84	0	F	356
Braddon (Murchison)	75-84	0	M	326
Braddon (Murchison)	75-84	<5	F	75
Braddon (Murchison)	75-84	<5	M	113
Braddon (Murchison)	75-84	5-14	F	150
Braddon (Murchison)	75-84	5-14	M	165
Braddon (Murchison)	75-84	15-29	F	151
Braddon (Murchison)	75-84	15-29	M	115
Braddon (Murchison)	75-84	30+	F	181
Braddon (Murchison)	75-84	30+	M	106
Braddon (Murchison)	85+		F	72
Braddon (Murchison)	85+		M	54
Braddon (Murchison)	85+	0	F	236
Braddon (Murchison)	85+	0	M	127
Braddon (Murchison)	85+	<5	F	46
Braddon (Murchison)	85+	<5	M	28
Braddon (Murchison)	85+	5-14	F	44
Braddon (Murchison)	85+	5-14	M	34
Braddon (Murchison)	85+	15-29	F	27
Braddon (Murchison)	85+	15-29	M	27
Braddon (Murchison)	85+	30+	F	25
Braddon (Murchison)	85+	30+	M	14
Braddon (Western Tiers)	15-19	0	F	3
Braddon (Western Tiers)	20-24	5-14	F	3
Braddon (Western Tiers)	25-34	0	M	4
Braddon (Western Tiers)	25-34	5-14	F	4
Braddon (Western Tiers)	25-34	15-29	F	3
Braddon (Western Tiers)	25-34	30+	F	3
Braddon (Western Tiers)	35-44		F	3
Braddon (Western Tiers)	35-44	<5	M	3
Braddon (Western Tiers)	35-44	5-14	F	3
Braddon (Western Tiers)	35-44	5-14	M	8
Braddon (Western Tiers)	35-44	15-29	F	3
Braddon (Western Tiers)	35-44	30+	F	3
Braddon (Western Tiers)	45-54		M	3
Braddon (Western Tiers)	45-54	0	M	5
Braddon (Western Tiers)	45-54	<5	M	3
Braddon (Western Tiers)	45-54	5-14	F	5
Braddon (Western Tiers)	45-54	5-14	M	6
Braddon (Western Tiers)	45-54	15-29	F	5
Braddon (Western Tiers)	45-54	15-29	M	3
Braddon (Western Tiers)	45-54	30+	F	3
