SED_NAME16	MaxSchoolingCompleted	Sex	persons
Bright	Year 9	M	517
Bright	Year 10	F	2140
Bright	Year 10	M	1855
Bright	Year 11	F	2332
Bright	Year 11	M	2312
Bright	Year 12	F	8067
Bright	Year 12	M	7310
Chaffey	Did not go to school	F	131
Chaffey	Did not go to school	M	120
Chaffey	Year 8	F	1273
Chaffey	Year 8	M	1386
Chaffey	Year 9	F	1003
Chaffey	Year 9	M	1270
Chaffey	Year 10	F	2841
Chaffey	Year 10	M	3172
Chaffey	Year 11	F	2887
Chaffey	Year 11	M	2942
Chaffey	Year 12	F	4917
Chaffey	Year 12	M	4071
Cheltenham	Did not go to school	F	373
Cheltenham	Did not go to school	M	233
Cheltenham	Year 8	F	1507
Cheltenham	Year 8	M	1021
Cheltenham	Year 9	F	828
Cheltenham	Year 9	M	807
Cheltenham	Year 10	F	2104
Cheltenham	Year 10	M	2251
Cheltenham	Year 11	F	2266
Cheltenham	Year 11	M	2561
Cheltenham	Year 12	F	8090
Cheltenham	Year 12	M	7465
Colton	Did not go to school	F	150
Colton	Did not go to school	M	99
Colton	Year 8	F	1151
Colton	Year 8	M	814
Colton	Year 9	F	683
Colton	Year 9	M	599
Colton	Year 10	F	2132
Colton	Year 10	M	1800
Colton	Year 11	F	2209
Colton	Year 11	M	2323
Colton	Year 12	F	7830
Colton	Year 12	M	7459
Croydon	Did not go to school	F	412
Croydon	Did not go to school	M	236
Croydon	Year 8	F	1409
Croydon	Year 8	M	1065
Croydon	Year 9	F	701
Croydon	Year 9	M	648
Croydon	Year 10	F	1607
Croydon	Year 10	M	1708
Croydon	Year 11	F	1785
Croydon	Year 11	M	2127
Croydon	Year 12	F	8279
Croydon	Year 12	M	8063
Davenport	Did not go to school	F	40
Davenport	Did not go to school	M	34
Davenport	Year 8	F	309
Davenport	Year 8	M	295
Davenport	Year 9	F	547
Davenport	Year 9	M	518
Davenport	Year 10	F	1785
Davenport	Year 10	M	1680
Davenport	Year 11	F	2083
Davenport	Year 11	M	2279
Davenport	Year 12	F	9108
Davenport	Year 12	M	8231
Dunstan	Did not go to school	F	154
Dunstan	Did not go to school	M	101
Dunstan	Year 8	F	789
Dunstan	Year 8	M	553
Dunstan	Year 9	F	427
Dunstan	Year 9	M	410
Dunstan	Year 10	F	1319
Dunstan	Year 10	M	1224
Dunstan	Year 11	F	1662
Dunstan	Year 11	M	1702
Dunstan	Year 12	F	10320
Dunstan	Year 12	M	9576
Elder	Did not go to school	F	150
Elder	Did not go to school	M	120
Elder	Year 8	F	1060
Elder	Year 8	M	673
Elder	Year 9	F	797
Elder	Year 9	M	656
Elder	Year 10	F	2210
Elder	Year 10	M	1805
Elder	Year 11	F	2024
Elder	Year 11	M	2122
Elder	Year 12	F	8517
Elder	Year 12	M	7662
Enfield	Did not go to school	F	554
Enfield	Did not go to school	M	718
Enfield	Year 8	F	1302
Enfield	Year 8	M	1098
Enfield	Year 9	F	785
Enfield	Year 9	M	740
Enfield	Year 10	F	1789
Enfield	Year 10	M	1941
Enfield	Year 11	F	1740
Enfield	Year 11	M	2148
Enfield	Year 12	F	8528
Enfield	Year 12	M	8397
Finniss	Did not go to school	F	30
Finniss	Did not go to school	M	27
Finniss	Year 8	F	670
Finniss	Year 8	M	759
Finniss	Year 9	F	876
Finniss	Year 9	M	1001
Finniss	Year 10	F	3122
Finniss	Year 10	M	2895
Finniss	Year 11	F	2878
Finniss	Year 11	M	2891
Finniss	Year 12	F	5828
Finniss	Year 12	M	4933
Fisher	Did not go to school	F	29
Fisher	Did not go to school	M	16
Fisher	Year 8	F	462
Fisher	Year 8	M	404
Fisher	Year 9	F	733
Fisher	Year 9	M	693
Fisher	Year 10	F	2543
Fisher	Year 10	M	2306
Fisher	Year 11	F	2914
Fisher	Year 11	M	3087
Fisher	Year 12	F	7488
Fisher	Year 12	M	6501
Flinders	Did not go to school	F	32
Flinders	Did not go to school	M	34
Flinders	Year 8	F	839
Flinders	Year 8	M	1023
Flinders	Year 9	F	726
Flinders	Year 9	M	1001
Flinders	Year 10	F	2418
Flinders	Year 10	M	2874
Flinders	Year 11	F	2705
Flinders	Year 11	M	3062
Flinders	Year 12	F	5150
Flinders	Year 12	M	4002
Florey	Did not go to school	F	81
Florey	Did not go to school	M	76
Florey	Year 8	F	781
Florey	Year 8	M	599
Florey	Year 9	F	773
Florey	Year 9	M	704
Florey	Year 10	F	2421
Florey	Year 10	M	2140
Florey	Year 11	F	2327
Florey	Year 11	M	2564
Florey	Year 12	F	6510
Florey	Year 12	M	6081
Frome	Did not go to school	F	25
Frome	Did not go to school	M	35
Frome	Year 8	F	1167
Frome	Year 8	M	1252
Frome	Year 9	F	1128
Frome	Year 9	M	1130
Frome	Year 10	F	2776
Frome	Year 10	M	3034
Frome	Year 11	F	3126
Frome	Year 11	M	3376
Frome	Year 12	F	5103
Frome	Year 12	M	4206
Giles	Did not go to school	F	79
Giles	Did not go to school	M	99
Giles	Year 8	F	782
Giles	Year 8	M	887
Giles	Year 9	F	801
Giles	Year 9	M	897
Giles	Year 10	F	2437
Giles	Year 10	M	2751
Giles	Year 11	F	2637
Giles	Year 11	M	3283
Giles	Year 12	F	4883
Giles	Year 12	M	4433
Goyder (SA)	Did not go to school	F	25
Goyder (SA)	Did not go to school	M	39
Goyder (SA)	Year 8	F	981
Goyder (SA)	Year 8	M	1203
Goyder (SA)	Year 9	F	1111
Goyder (SA)	Year 9	M	1355
Goyder (SA)	Year 10	F	2986
Goyder (SA)	Year 10	M	3383
Goyder (SA)	Year 11	F	2868
Goyder (SA)	Year 11	M	3217
Goyder (SA)	Year 12	F	4606
Goyder (SA)	Year 12	M	3607
Hammond	Did not go to school	F	58
Hammond	Did not go to school	M	76
Hammond	Year 8	F	1070
Hammond	Year 8	M	1115
Hammond	Year 9	F	1038
Hammond	Year 9	M	1200
Hammond	Year 10	F	3016
Hammond	Year 10	M	3066
Hammond	Year 11	F	2815
Hammond	Year 11	M	2809
Hammond	Year 12	F	4979
Hammond	Year 12	M	4193
Hartley	Did not go to school	F	252
Hartley	Did not go to school	M	153
Hartley	Year 8	F	1358
Hartley	Year 8	M	908
Hartley	Year 9	F	611
Hartley	Year 9	M	536
Hartley	Year 10	F	1810
Hartley	Year 10	M	1475
Hartley	Year 11	F	1917
Hartley	Year 11	M	1899
Hartley	Year 12	F	9153
Hartley	Year 12	M	8323
Heysen	Did not go to school	F	20
Heysen	Did not go to school	M	19
Heysen	Year 8	F	431
Heysen	Year 8	M	437
Heysen	Year 9	F	576
Heysen	Year 9	M	633
Heysen	Year 10	F	2050
Heysen	Year 10	M	2047
Heysen	Year 11	F	2341
Heysen	Year 11	M	2544
Heysen	Year 12	F	8208
Heysen	Year 12	M	7178
Kaurna	Did not go to school	F	21
Kaurna	Did not go to school	M	37
Kaurna	Year 8	F	484
Kaurna	Year 8	M	491
Kaurna	Year 9	F	796
Kaurna	Year 9	M	815
Kaurna	Year 10	F	2910
Kaurna	Year 10	M	2842
Kaurna	Year 11	F	2957
Kaurna	Year 11	M	3177
Kaurna	Year 12	F	7168
Kaurna	Year 12	M	5866
Kavel	Did not go to school	F	25
Kavel	Did not go to school	M	22
Kavel	Year 8	F	544
Kavel	Year 8	M	539
Kavel	Year 9	F	753
Kavel	Year 9	M	811
Kavel	Year 10	F	2320
Kavel	Year 10	M	2509
Kavel	Year 11	F	2794
Kavel	Year 11	M	2977
Kavel	Year 12	F	7762
Kavel	Year 12	M	6377
Lee	Did not go to school	F	120
Lee	Did not go to school	M	89
Lee	Year 8	F	967
Lee	Year 8	M	703
Lee	Year 9	F	827
Lee	Year 9	M	715
Lee	Year 10	F	2522
Lee	Year 10	M	2127
Lee	Year 11	F	2598
Lee	Year 11	M	2714
Lee	Year 12	F	7251
Lee	Year 12	M	6673
Light	Did not go to school	F	47
Light	Did not go to school	M	44
Light	Year 8	F	742
Light	Year 8	M	719
Light	Year 9	F	936
Light	Year 9	M	1007
Light	Year 10	F	2908
Light	Year 10	M	2966
Light	Year 11	F	3187
Light	Year 11	M	3391
Light	Year 12	F	6816
Light	Year 12	M	5388
Little Para	Did not go to school	F	335
Little Para	Did not go to school	M	259
Little Para	Year 8	F	1023
Little Para	Year 8	M	926
Little Para	Year 9	F	1158
Little Para	Year 9	M	1168
Little Para	Year 10	F	3213
Little Para	Year 10	M	3136
Little Para	Year 11	F	3079
Little Para	Year 11	M	3232
Little Para	Year 12	F	5639
Little Para	Year 12	M	5247
Mackillop	Did not go to school	F	55
Mackillop	Did not go to school	M	186
Mackillop	Year 8	F	868
Mackillop	Year 8	M	1075
Mackillop	Year 9	F	807
Mackillop	Year 9	M	1080
Mackillop	Year 10	F	2351
Mackillop	Year 10	M	3068
Mackillop	Year 11	F	2744
Mackillop	Year 11	M	3075
Mackillop	Year 12	F	4996
Mackillop	Year 12	M	3971
Mawson	Did not go to school	F	35
Mawson	Did not go to school	M	34
Mawson	Year 8	F	610
Mawson	Year 8	M	562
Mawson	Year 9	F	783
Mawson	Year 9	M	874
Mawson	Year 10	F	2794
Mawson	Year 10	M	2759
Mawson	Year 11	F	2825
Mawson	Year 11	M	2948
Mawson	Year 12	F	6348
Mawson	Year 12	M	5473
Mitchell	Did not go to school	F	88
Mitchell	Did not go to school	M	63
Mitchell	Year 8	F	565
Mitchell	Year 8	M	510
Mitchell	Year 9	F	706
Mitchell	Year 9	M	711
Mitchell	Year 10	F	2287
Mitchell	Year 10	M	2231
Mitchell	Year 11	F	2616
Mitchell	Year 11	M	2749
Mitchell	Year 12	F	8016
Mitchell	Year 12	M	6897
Morialta	Did not go to school	F	162
Morialta	Did not go to school	M	104
Morialta	Year 8	F	954
Morialta	Year 8	M	811
Morialta	Year 9	F	595
Morialta	Year 9	M	579
Morialta	Year 10	F	1893
Morialta	Year 10	M	1828
Morialta	Year 11	F	2304
Morialta	Year 11	M	2396
Morialta	Year 12	F	8397
Morialta	Year 12	M	8009
Morphett	Did not go to school	F	53
Morphett	Did not go to school	M	43
Morphett	Year 8	F	606
Morphett	Year 8	M	443
Morphett	Year 9	F	544
Morphett	Year 9	M	486
Morphett	Year 10	F	2063
Morphett	Year 10	M	1689
Morphett	Year 11	F	2144
Morphett	Year 11	M	2121
Morphett	Year 12	F	8191
Morphett	Year 12	M	7438
Mount Gambier	Did not go to school	F	63
Mount Gambier	Did not go to school	M	78
Mount Gambier	Year 8	F	988
Mount Gambier	Year 8	M	1090
Mount Gambier	Year 9	F	936
Mount Gambier	Year 9	M	1095
Mount Gambier	Year 10	F	2519
Mount Gambier	Year 10	M	2826
Mount Gambier	Year 11	F	3022
Mount Gambier	Year 11	M	3165
Mount Gambier	Year 12	F	5294
Mount Gambier	Year 12	M	3961
Napier	Did not go to school	F	189
Napier	Did not go to school	M	122
Napier	Year 8	F	839
Napier	Year 8	M	825
Napier	Year 9	F	1133
Napier	Year 9	M	1201
Napier	Year 10	F	3199
Napier	Year 10	M	3198
Napier	Year 11	F	3033
Napier	Year 11	M	3171
Napier	Year 12	F	5907
Napier	Year 12	M	5119
Newland	Did not go to school	F	33
Newland	Did not go to school	M	25
Newland	Year 8	F	628
Newland	Year 8	M	493
Newland	Year 9	F	675
Newland	Year 9	M	699
Newland	Year 10	F	2424
Newland	Year 10	M	2485
Newland	Year 11	F	2726
Newland	Year 11	M	2992
Newland	Year 12	F	6908
Newland	Year 12	M	6229
Playford	Did not go to school	F	316
Playford	Did not go to school	M	234
Playford	Year 8	F	1001
Playford	Year 8	M	898
Playford	Year 9	F	963
Playford	Year 9	M	832
Playford	Year 10	F	2549
Playford	Year 10	M	2579
Playford	Year 11	F	2460
Playford	Year 11	M	2714
Playford	Year 12	F	6588
Playford	Year 12	M	6222
Port Adelaide	Did not go to school	F	252
Port Adelaide	Did not go to school	M	195
Port Adelaide	Year 8	F	970
Port Adelaide	Year 8	M	839
Port Adelaide	Year 9	F	908
Port Adelaide	Year 9	M	919
Port Adelaide	Year 10	F	2610
Port Adelaide	Year 10	M	2626
Port Adelaide	Year 11	F	2628
Port Adelaide	Year 11	M	2871
Port Adelaide	Year 12	F	8457
Port Adelaide	Year 12	M	8063
Ramsay	Did not go to school	F	668
Ramsay	Did not go to school	M	448
Ramsay	Year 8	F	1379
Ramsay	Year 8	M	1153
Ramsay	Year 9	F	1086
Ramsay	Year 9	M	1068
Ramsay	Year 10	F	2762
Ramsay	Year 10	M	2856
Ramsay	Year 11	F	2490
Ramsay	Year 11	M	2843
Ramsay	Year 12	F	5892
Ramsay	Year 12	M	5534
Reynell	Did not go to school	F	51
Reynell	Did not go to school	M	50
Reynell	Year 8	F	750
Reynell	Year 8	M	635
Reynell	Year 9	F	971
Reynell	Year 9	M	983
Reynell	Year 10	F	2973
Reynell	Year 10	M	2980
Reynell	Year 11	F	2841
Reynell	Year 11	M	2993
Reynell	Year 12	F	5628
Reynell	Year 12	M	4893
Schubert	Did not go to school	F	19
Schubert	Did not go to school	M	31
Schubert	Year 8	F	918
Schubert	Year 8	M	870
Schubert	Year 9	F	859
Schubert	Year 9	M	1018
Schubert	Year 10	F	2580
Schubert	Year 10	M	2879
Schubert	Year 11	F	2852
Schubert	Year 11	M	3183
Schubert	Year 12	F	6077
Schubert	Year 12	M	5083
Stuart (SA)	Did not go to school	F	43
Stuart (SA)	Did not go to school	M	64
Stuart (SA)	Year 8	F	908
Stuart (SA)	Year 8	M	1047
Stuart (SA)	Year 9	F	899
Stuart (SA)	Year 9	M	1124
Stuart (SA)	Year 10	F	2537
Stuart (SA)	Year 10	M	2898
Stuart (SA)	Year 11	F	2786
Stuart (SA)	Year 11	M	3206
Stuart (SA)	Year 12	F	4552
Stuart (SA)	Year 12	M	3602
Taylor	Did not go to school	F	450
Taylor	Did not go to school	M	335
Taylor	Year 8	F	898
Taylor	Year 8	M	926
Taylor	Year 9	F	978
Taylor	Year 9	M	1084
Taylor	Year 10	F	2933
Taylor	Year 10	M	3102
Taylor	Year 11	F	3020
Taylor	Year 11	M	3421
Taylor	Year 12	F	6373
Taylor	Year 12	M	5604
Torrens	Did not go to school	F	214
Torrens	Did not go to school	M	151
Torrens	Year 8	F	994
Torrens	Year 8	M	753
Torrens	Year 9	F	744
Torrens	Year 9	M	661
Torrens	Year 10	F	2060
Torrens	Year 10	M	1788
Torrens	Year 11	F	2100
Torrens	Year 11	M	2215
Torrens	Year 12	F	9392
Torrens	Year 12	M	8685
Unley	Did not go to school	F	83
Unley	Did not go to school	M	57
Unley	Year 8	F	598
Unley	Year 8	M	372
Unley	Year 9	F	453
Unley	Year 9	M	371
Unley	Year 10	F	1522
Unley	Year 10	M	960
Unley	Year 11	F	1721
Unley	Year 11	M	1403
Unley	Year 12	F	10423
Unley	Year 12	M	9525
Waite	Did not go to school	F	69
Waite	Did not go to school	M	37
Waite	Year 8	F	555
Waite	Year 8	M	393
Waite	Year 9	F	530
Waite	Year 9	M	458
Waite	Year 10	F	1663
Waite	Year 10	M	1353
Waite	Year 11	F	1868
Waite	Year 11	M	1852
Waite	Year 12	F	9438
Waite	Year 12	M	8725
West Torrens	Did not go to school	F	255
West Torrens	Did not go to school	M	159
West Torrens	Year 8	F	1136
West Torrens	Year 8	M	813
West Torrens	Year 9	F	592
West Torrens	Year 9	M	516
West Torrens	Year 10	F	1637
West Torrens	Year 10	M	1671
West Torrens	Year 11	F	1913
West Torrens	Year 11	M	2061
West Torrens	Year 12	F	9194
West Torrens	Year 12	M	8769
Wright	Did not go to school	F	85
Wright	Did not go to school	M	78
Wright	Year 8	F	557
Wright	Year 8	M	491
Wright	Year 9	F	766
Wright	Year 9	M	708
Wright	Year 10	F	2565
Wright	Year 10	M	2323
Wright	Year 11	F	2948
Wright	Year 11	M	2957
Wright	Year 12	F	6985
Wright	Year 12	M	6256
No usual address (SA)	Did not go to school	F	10
No usual address (SA)	Did not go to school	M	20
No usual address (SA)	Year 8	F	49
No usual address (SA)	Year 8	M	96
No usual address (SA)	Year 9	F	61
No usual address (SA)	Year 9	M	120
No usual address (SA)	Year 10	F	184
No usual address (SA)	Year 10	M	291
No usual address (SA)	Year 11	F	130
No usual address (SA)	Year 11	M	220
No usual address (SA)	Year 12	F	378
No usual address (SA)	Year 12	M	462
Migratory - Offshore - Shipping (SA)	Year 12	M	3
Albany (South West)	Did not go to school	F	41
Albany (South West)	Did not go to school	M	39
Albany (South West)	Year 8	F	582
Albany (South West)	Year 8	M	693
Albany (South West)	Year 9	F	851
Albany (South West)	Year 9	M	944
Albany (South West)	Year 10	F	3971
Albany (South West)	Year 10	M	4199
Albany (South West)	Year 11	F	1754
Albany (South West)	Year 11	M	1629
Albany (South West)	Year 12	F	6738
Albany (South West)	Year 12	M	5320
Alfred Cove (South Metropolitan)	Did not go to school	F	28
Alfred Cove (South Metropolitan)	Did not go to school	M	27
Alfred Cove (South Metropolitan)	Year 8	F	334
Alfred Cove (South Metropolitan)	Year 8	M	266
Alfred Cove (South Metropolitan)	Year 9	F	551
Alfred Cove (South Metropolitan)	Year 9	M	494
Alfred Cove (South Metropolitan)	Year 10	F	2359
Alfred Cove (South Metropolitan)	Year 10	M	1875
Alfred Cove (South Metropolitan)	Year 11	F	1112
Alfred Cove (South Metropolitan)	Year 11	M	945
Alfred Cove (South Metropolitan)	Year 12	F	9896
Alfred Cove (South Metropolitan)	Year 12	M	9194
Armadale (East Metropolitan)	Did not go to school	F	151
Armadale (East Metropolitan)	Did not go to school	M	131
Armadale (East Metropolitan)	Year 8	F	608
Armadale (East Metropolitan)	Year 8	M	617
Armadale (East Metropolitan)	Year 9	F	980
Armadale (East Metropolitan)	Year 9	M	1115
Armadale (East Metropolitan)	Year 10	F	4764
Armadale (East Metropolitan)	Year 10	M	4926
Armadale (East Metropolitan)	Year 11	F	2133
Armadale (East Metropolitan)	Year 11	M	2135
Armadale (East Metropolitan)	Year 12	F	7714
Armadale (East Metropolitan)	Year 12	M	6765
Balcatta (North Metropolitan)	Did not go to school	F	255
Balcatta (North Metropolitan)	Did not go to school	M	190
Balcatta (North Metropolitan)	Year 8	F	1031
Balcatta (North Metropolitan)	Year 8	M	820
Balcatta (North Metropolitan)	Year 9	F	576
Balcatta (North Metropolitan)	Year 9	M	576
Balcatta (North Metropolitan)	Year 10	F	2767
Balcatta (North Metropolitan)	Year 10	M	2486
Balcatta (North Metropolitan)	Year 11	F	1222
Balcatta (North Metropolitan)	Year 11	M	1271
Balcatta (North Metropolitan)	Year 12	F	9859
Balcatta (North Metropolitan)	Year 12	M	9407
Bassendean (East Metropolitan)	Did not go to school	F	195
Bassendean (East Metropolitan)	Did not go to school	M	148
Bassendean (East Metropolitan)	Year 8	F	816
Bassendean (East Metropolitan)	Year 8	M	680
Bassendean (East Metropolitan)	Year 9	F	739
Bassendean (East Metropolitan)	Year 9	M	780
Bassendean (East Metropolitan)	Year 10	F	3357
Bassendean (East Metropolitan)	Year 10	M	3512
Bassendean (East Metropolitan)	Year 11	F	1485
Bassendean (East Metropolitan)	Year 11	M	1556
Bassendean (East Metropolitan)	Year 12	F	7927
Bassendean (East Metropolitan)	Year 12	M	7395
Bateman (South Metropolitan)	Did not go to school	F	78
Bateman (South Metropolitan)	Did not go to school	M	56
Bateman (South Metropolitan)	Year 8	F	437
Bateman (South Metropolitan)	Year 8	M	294
Bateman (South Metropolitan)	Year 9	F	546
Bateman (South Metropolitan)	Year 9	M	473
Bateman (South Metropolitan)	Year 10	F	2329
Bateman (South Metropolitan)	Year 10	M	1904
Bateman (South Metropolitan)	Year 11	F	1033
Bateman (South Metropolitan)	Year 11	M	970
Bateman (South Metropolitan)	Year 12	F	9766
Bateman (South Metropolitan)	Year 12	M	9401
Belmont (East Metropolitan)	Did not go to school	F	176
Belmont (East Metropolitan)	Did not go to school	M	236
Belmont (East Metropolitan)	Year 8	F	768
Belmont (East Metropolitan)	Year 8	M	643
Belmont (East Metropolitan)	Year 9	F	690
Belmont (East Metropolitan)	Year 9	M	744
Belmont (East Metropolitan)	Year 10	F	2859
Belmont (East Metropolitan)	Year 10	M	3079
Belmont (East Metropolitan)	Year 11	F	1404
Belmont (East Metropolitan)	Year 11	M	1576
Belmont (East Metropolitan)	Year 12	F	9383
Belmont (East Metropolitan)	Year 12	M	9355
Bunbury (South West)	Did not go to school	F	60
Bunbury (South West)	Did not go to school	M	55
Bunbury (South West)	Year 8	F	698
Bunbury (South West)	Year 8	M	611
Bunbury (South West)	Year 9	F	851
Bunbury (South West)	Year 9	M	930
Bunbury (South West)	Year 10	F	4332
Bunbury (South West)	Year 10	M	4277
Bunbury (South West)	Year 11	F	1743
Bunbury (South West)	Year 11	M	1661
Bunbury (South West)	Year 12	F	6206
Bunbury (South West)	Year 12	M	5133
Butler (North Metropolitan)	Did not go to school	F	158
Butler (North Metropolitan)	Did not go to school	M	112
Butler (North Metropolitan)	Year 8	F	545
Butler (North Metropolitan)	Year 8	M	469
Butler (North Metropolitan)	Year 9	F	1139
Butler (North Metropolitan)	Year 9	M	1266
Butler (North Metropolitan)	Year 10	F	5882
Butler (North Metropolitan)	Year 10	M	6268
Butler (North Metropolitan)	Year 11	F	3401
Butler (North Metropolitan)	Year 11	M	3403
Butler (North Metropolitan)	Year 12	F	15782
Butler (North Metropolitan)	Year 12	M	13539
Cannington (South Metropolitan)	Did not go to school	F	284
Cannington (South Metropolitan)	Did not go to school	M	241
Cannington (South Metropolitan)	Year 8	F	826
Cannington (South Metropolitan)	Year 8	M	710
Cannington (South Metropolitan)	Year 9	F	759
Cannington (South Metropolitan)	Year 9	M	786
Cannington (South Metropolitan)	Year 10	F	2989
Cannington (South Metropolitan)	Year 10	M	3196
Cannington (South Metropolitan)	Year 11	F	1440
Cannington (South Metropolitan)	Year 11	M	1568
Cannington (South Metropolitan)	Year 12	F	11152
Cannington (South Metropolitan)	Year 12	M	11642
Carine (North Metropolitan)	Did not go to school	F	24
Carine (North Metropolitan)	Did not go to school	M	20
Carine (North Metropolitan)	Year 8	F	271
Carine (North Metropolitan)	Year 8	M	234
Carine (North Metropolitan)	Year 9	F	501
Carine (North Metropolitan)	Year 9	M	468
Carine (North Metropolitan)	Year 10	F	2518
Carine (North Metropolitan)	Year 10	M	2182
Carine (North Metropolitan)	Year 11	F	1151
Carine (North Metropolitan)	Year 11	M	1212
Carine (North Metropolitan)	Year 12	F	8946
Carine (North Metropolitan)	Year 12	M	8492
Central Wheatbelt (Agricultural)	Did not go to school	F	35
Central Wheatbelt (Agricultural)	Did not go to school	M	64
Central Wheatbelt (Agricultural)	Year 8	F	584
Central Wheatbelt (Agricultural)	Year 8	M	811
Central Wheatbelt (Agricultural)	Year 9	F	755
Central Wheatbelt (Agricultural)	Year 9	M	1047
Central Wheatbelt (Agricultural)	Year 10	F	3665
Central Wheatbelt (Agricultural)	Year 10	M	4160
Central Wheatbelt (Agricultural)	Year 11	F	1552
Central Wheatbelt (Agricultural)	Year 11	M	1442
Central Wheatbelt (Agricultural)	Year 12	F	5186
Central Wheatbelt (Agricultural)	Year 12	M	4707
Churchlands (North Metropolitan)	Did not go to school	F	55
Churchlands (North Metropolitan)	Did not go to school	M	24
Churchlands (North Metropolitan)	Year 8	F	342
Churchlands (North Metropolitan)	Year 8	M	240
Churchlands (North Metropolitan)	Year 9	F	511
Churchlands (North Metropolitan)	Year 9	M	493
Churchlands (North Metropolitan)	Year 10	F	2137
Churchlands (North Metropolitan)	Year 10	M	1609
Churchlands (North Metropolitan)	Year 11	F	1030
Churchlands (North Metropolitan)	Year 11	M	954
Churchlands (North Metropolitan)	Year 12	F	11966
Churchlands (North Metropolitan)	Year 12	M	11575
Cockburn (South Metropolitan)	Did not go to school	F	138
Cockburn (South Metropolitan)	Did not go to school	M	113
Cockburn (South Metropolitan)	Year 8	F	745
Cockburn (South Metropolitan)	Year 8	M	639
Cockburn (South Metropolitan)	Year 9	F	785
Cockburn (South Metropolitan)	Year 9	M	881
Cockburn (South Metropolitan)	Year 10	F	3767
Cockburn (South Metropolitan)	Year 10	M	4125
Cockburn (South Metropolitan)	Year 11	F	1878
Cockburn (South Metropolitan)	Year 11	M	2019
Cockburn (South Metropolitan)	Year 12	F	10782
Cockburn (South Metropolitan)	Year 12	M	9513
Collie-Preston (South West)	Did not go to school	F	30
Collie-Preston (South West)	Did not go to school	M	28
Collie-Preston (South West)	Year 8	F	436
Collie-Preston (South West)	Year 8	M	583
Collie-Preston (South West)	Year 9	F	897
Collie-Preston (South West)	Year 9	M	1037
Collie-Preston (South West)	Year 10	F	4373
Collie-Preston (South West)	Year 10	M	4870
Collie-Preston (South West)	Year 11	F	2144
Collie-Preston (South West)	Year 11	M	2189
Collie-Preston (South West)	Year 12	F	6554
Collie-Preston (South West)	Year 12	M	5185
Cottesloe (North Metropolitan)	Did not go to school	F	24
Cottesloe (North Metropolitan)	Did not go to school	M	20
Cottesloe (North Metropolitan)	Year 8	F	189
Cottesloe (North Metropolitan)	Year 8	M	152
Cottesloe (North Metropolitan)	Year 9	F	486
Cottesloe (North Metropolitan)	Year 9	M	424
Cottesloe (North Metropolitan)	Year 10	F	1702
Cottesloe (North Metropolitan)	Year 10	M	1353
Cottesloe (North Metropolitan)	Year 11	F	982
Cottesloe (North Metropolitan)	Year 11	M	835
Cottesloe (North Metropolitan)	Year 12	F	11559
