SED_NAME16	Age	persons
West Torrens	65-74	2677
West Torrens	75-84	2157
West Torrens	85+	1345
Wright	0-4	1840
Wright	5-14	4461
Wright	15-19	2453
Wright	20-24	2240
Wright	25-34	3967
Wright	35-44	4462
Wright	45-54	5400
Wright	55-64	4589
Wright	65-74	3000
Wright	75-84	1540
Wright	85+	473
No usual address (SA)	0-4	91
No usual address (SA)	5-14	129
No usual address (SA)	15-19	173
No usual address (SA)	20-24	266
No usual address (SA)	25-34	556
No usual address (SA)	35-44	421
No usual address (SA)	45-54	474
No usual address (SA)	55-64	403
No usual address (SA)	65-74	271
No usual address (SA)	75-84	59
No usual address (SA)	85+	22
Migratory - Offshore - Shipping (SA)	55-64	3
Albany (South West)	0-4	1990
Albany (South West)	5-14	4791
Albany (South West)	15-19	2404
Albany (South West)	20-24	1767
Albany (South West)	25-34	3862
Albany (South West)	35-44	4182
Albany (South West)	45-54	4922
Albany (South West)	55-64	5119
Albany (South West)	65-74	4153
Albany (South West)	75-84	2350
Albany (South West)	85+	1046
Alfred Cove (South Metropolitan)	0-4	1758
Alfred Cove (South Metropolitan)	5-14	4277
Alfred Cove (South Metropolitan)	15-19	2343
Alfred Cove (South Metropolitan)	20-24	2142
Alfred Cove (South Metropolitan)	25-34	3692
Alfred Cove (South Metropolitan)	35-44	4364
Alfred Cove (South Metropolitan)	45-54	5065
Alfred Cove (South Metropolitan)	55-64	4499
Alfred Cove (South Metropolitan)	65-74	3447
Alfred Cove (South Metropolitan)	75-84	2102
Alfred Cove (South Metropolitan)	85+	1221
Armadale (East Metropolitan)	0-4	3761
Armadale (East Metropolitan)	5-14	6051
Armadale (East Metropolitan)	15-19	2762
Armadale (East Metropolitan)	20-24	3175
Armadale (East Metropolitan)	25-34	7374
Armadale (East Metropolitan)	35-44	5900
Armadale (East Metropolitan)	45-54	5519
Armadale (East Metropolitan)	55-64	4879
Armadale (East Metropolitan)	65-74	3419
Armadale (East Metropolitan)	75-84	1866
Armadale (East Metropolitan)	85+	717
Balcatta (North Metropolitan)	0-4	2425
Balcatta (North Metropolitan)	5-14	3546
Balcatta (North Metropolitan)	15-19	1591
Balcatta (North Metropolitan)	20-24	2459
Balcatta (North Metropolitan)	25-34	8175
Balcatta (North Metropolitan)	35-44	5841
Balcatta (North Metropolitan)	45-54	4695
Balcatta (North Metropolitan)	55-64	4000
Balcatta (North Metropolitan)	65-74	3336
Balcatta (North Metropolitan)	75-84	2175
Balcatta (North Metropolitan)	85+	975
Bassendean (East Metropolitan)	0-4	2402
Bassendean (East Metropolitan)	5-14	4312
Bassendean (East Metropolitan)	15-19	2319
Bassendean (East Metropolitan)	20-24	2434
Bassendean (East Metropolitan)	25-34	5590
Bassendean (East Metropolitan)	35-44	5187
Bassendean (East Metropolitan)	45-54	5234
Bassendean (East Metropolitan)	55-64	4767
Bassendean (East Metropolitan)	65-74	3268
Bassendean (East Metropolitan)	75-84	1683
Bassendean (East Metropolitan)	85+	651
Bateman (South Metropolitan)	0-4	1549
Bateman (South Metropolitan)	5-14	4074
Bateman (South Metropolitan)	15-19	2488
Bateman (South Metropolitan)	20-24	2779
Bateman (South Metropolitan)	25-34	4032
Bateman (South Metropolitan)	35-44	4130
Bateman (South Metropolitan)	45-54	4561
Bateman (South Metropolitan)	55-64	4383
Bateman (South Metropolitan)	65-74	3551
Bateman (South Metropolitan)	75-84	2132
Bateman (South Metropolitan)	85+	1301
Belmont (East Metropolitan)	0-4	2840
Belmont (East Metropolitan)	5-14	4073
Belmont (East Metropolitan)	15-19	1910
Belmont (East Metropolitan)	20-24	3419
Belmont (East Metropolitan)	25-34	8965
Belmont (East Metropolitan)	35-44	6162
Belmont (East Metropolitan)	45-54	4845
Belmont (East Metropolitan)	55-64	4242
Belmont (East Metropolitan)	65-74	2870
Belmont (East Metropolitan)	75-84	1916
Belmont (East Metropolitan)	85+	847
Bunbury (South West)	0-4	2121
Bunbury (South West)	5-14	4193
Bunbury (South West)	15-19	2019
Bunbury (South West)	20-24	2016
Bunbury (South West)	25-34	4598
Bunbury (South West)	35-44	4489
Bunbury (South West)	45-54	4935
Bunbury (South West)	55-64	4939
Bunbury (South West)	65-74	3754
Bunbury (South West)	75-84	2036
Bunbury (South West)	85+	954
Butler (North Metropolitan)	0-4	6850
Butler (North Metropolitan)	5-14	11891
Butler (North Metropolitan)	15-19	5354
Butler (North Metropolitan)	20-24	5425
Butler (North Metropolitan)	25-34	13362
Butler (North Metropolitan)	35-44	11507
Butler (North Metropolitan)	45-54	9918
Butler (North Metropolitan)	55-64	5576
Butler (North Metropolitan)	65-74	3736
Butler (North Metropolitan)	75-84	1977
Butler (North Metropolitan)	85+	662
Cannington (South Metropolitan)	0-4	3443
Cannington (South Metropolitan)	5-14	4925
Cannington (South Metropolitan)	15-19	2513
Cannington (South Metropolitan)	20-24	4328
Cannington (South Metropolitan)	25-34	10397
Cannington (South Metropolitan)	35-44	6522
Cannington (South Metropolitan)	45-54	4841
Cannington (South Metropolitan)	55-64	4276
Cannington (South Metropolitan)	65-74	3167
Cannington (South Metropolitan)	75-84	1749
Cannington (South Metropolitan)	85+	795
Carine (North Metropolitan)	0-4	2109
Carine (North Metropolitan)	5-14	5112
Carine (North Metropolitan)	15-19	2068
Carine (North Metropolitan)	20-24	1655
Carine (North Metropolitan)	25-34	3216
Carine (North Metropolitan)	35-44	4939
Carine (North Metropolitan)	45-54	4954
Carine (North Metropolitan)	55-64	4590
Carine (North Metropolitan)	65-74	3831
Carine (North Metropolitan)	75-84	1545
Carine (North Metropolitan)	85+	600
Central Wheatbelt (Agricultural)	0-4	2092
Central Wheatbelt (Agricultural)	5-14	4331
Central Wheatbelt (Agricultural)	15-19	1648
Central Wheatbelt (Agricultural)	20-24	1601
Central Wheatbelt (Agricultural)	25-34	3736
Central Wheatbelt (Agricultural)	35-44	3885
Central Wheatbelt (Agricultural)	45-54	4715
Central Wheatbelt (Agricultural)	55-64	5327
Central Wheatbelt (Agricultural)	65-74	4140
Central Wheatbelt (Agricultural)	75-84	2077
Central Wheatbelt (Agricultural)	85+	755
Churchlands (North Metropolitan)	0-4	2264
Churchlands (North Metropolitan)	5-14	6159
Churchlands (North Metropolitan)	15-19	2693
Churchlands (North Metropolitan)	20-24	2455
Churchlands (North Metropolitan)	25-34	5060
Churchlands (North Metropolitan)	35-44	5725
Churchlands (North Metropolitan)	45-54	5877
Churchlands (North Metropolitan)	55-64	4562
Churchlands (North Metropolitan)	65-74	3161
Churchlands (North Metropolitan)	75-84	2400
Churchlands (North Metropolitan)	85+	1170
Cockburn (South Metropolitan)	0-4	3829
Cockburn (South Metropolitan)	5-14	6232
Cockburn (South Metropolitan)	15-19	2945
Cockburn (South Metropolitan)	20-24	3153
Cockburn (South Metropolitan)	25-34	8360
Cockburn (South Metropolitan)	35-44	7768
Cockburn (South Metropolitan)	45-54	6435
Cockburn (South Metropolitan)	55-64	4783
Cockburn (South Metropolitan)	65-74	2765
Cockburn (South Metropolitan)	75-84	1470
Cockburn (South Metropolitan)	85+	496
Collie-Preston (South West)	0-4	2771
Collie-Preston (South West)	5-14	6101
Collie-Preston (South West)	15-19	2909
Collie-Preston (South West)	20-24	2090
Collie-Preston (South West)	25-34	4701
Collie-Preston (South West)	35-44	5247
Collie-Preston (South West)	45-54	5763
Collie-Preston (South West)	55-64	4888
Collie-Preston (South West)	65-74	3471
Collie-Preston (South West)	75-84	1564
Collie-Preston (South West)	85+	523
Cottesloe (North Metropolitan)	0-4	1644
Cottesloe (North Metropolitan)	5-14	4763
Cottesloe (North Metropolitan)	15-19	2712
Cottesloe (North Metropolitan)	20-24	2176
Cottesloe (North Metropolitan)	25-34	4464
Cottesloe (North Metropolitan)	35-44	4221
Cottesloe (North Metropolitan)	45-54	5389
Cottesloe (North Metropolitan)	55-64	4819
Cottesloe (North Metropolitan)	65-74	4092
Cottesloe (North Metropolitan)	75-84	2197
Cottesloe (North Metropolitan)	85+	1133
Darling Range (East Metropolitan)	0-4	5560
Darling Range (East Metropolitan)	5-14	8913
Darling Range (East Metropolitan)	15-19	3685
Darling Range (East Metropolitan)	20-24	3905
Darling Range (East Metropolitan)	25-34	10886
Darling Range (East Metropolitan)	35-44	9255
Darling Range (East Metropolitan)	45-54	8052
Darling Range (East Metropolitan)	55-64	6028
Darling Range (East Metropolitan)	65-74	3904
Darling Range (East Metropolitan)	75-84	1410
Darling Range (East Metropolitan)	85+	408
Dawesville (South West)	0-4	2135
Dawesville (South West)	5-14	4880
Dawesville (South West)	15-19	2431
Dawesville (South West)	20-24	1952
Dawesville (South West)	25-34	3723
Dawesville (South West)	35-44	4648
Dawesville (South West)	45-54	5373
Dawesville (South West)	55-64	5614
Dawesville (South West)	65-74	5965
Dawesville (South West)	75-84	3007
Dawesville (South West)	85+	915
Eyre (Mining and Pastoral)	0-4	3967
Eyre (Mining and Pastoral)	5-14	7318
Eyre (Mining and Pastoral)	15-19	3140
Eyre (Mining and Pastoral)	20-24	3120
Eyre (Mining and Pastoral)	25-34	8096
Eyre (Mining and Pastoral)	35-44	7284
Eyre (Mining and Pastoral)	45-54	7536
Eyre (Mining and Pastoral)	55-64	6025
Eyre (Mining and Pastoral)	65-74	3455
Eyre (Mining and Pastoral)	75-84	1511
Eyre (Mining and Pastoral)	85+	463
Forrestfield (East Metropolitan)	0-4	3068
Forrestfield (East Metropolitan)	5-14	5558
Forrestfield (East Metropolitan)	15-19	2580
Forrestfield (East Metropolitan)	20-24	2820
Forrestfield (East Metropolitan)	25-34	6868
Forrestfield (East Metropolitan)	35-44	6186
Forrestfield (East Metropolitan)	45-54	5537
Forrestfield (East Metropolitan)	55-64	4729
Forrestfield (East Metropolitan)	65-74	3338
Forrestfield (East Metropolitan)	75-84	1726
Forrestfield (East Metropolitan)	85+	476
Fremantle (South Metropolitan)	0-4	2116
Fremantle (South Metropolitan)	5-14	4211
Fremantle (South Metropolitan)	15-19	1934
Fremantle (South Metropolitan)	20-24	2187
Fremantle (South Metropolitan)	25-34	5996
Fremantle (South Metropolitan)	35-44	5793
Fremantle (South Metropolitan)	45-54	6196
Fremantle (South Metropolitan)	55-64	5366
Fremantle (South Metropolitan)	65-74	3715
Fremantle (South Metropolitan)	75-84	2201
Fremantle (South Metropolitan)	85+	983
Geraldton (Agricultural)	0-4	2518
Geraldton (Agricultural)	5-14	5369
Geraldton (Agricultural)	15-19	2677
Geraldton (Agricultural)	20-24	2186
Geraldton (Agricultural)	25-34	4643
Geraldton (Agricultural)	35-44	4873
Geraldton (Agricultural)	45-54	5555
Geraldton (Agricultural)	55-64	4681
Geraldton (Agricultural)	65-74	3216
Geraldton (Agricultural)	75-84	1769
Geraldton (Agricultural)	85+	628
Girrawheen (North Metropolitan)	0-4	3607
Girrawheen (North Metropolitan)	5-14	7002
Girrawheen (North Metropolitan)	15-19	3521
Girrawheen (North Metropolitan)	20-24	3059
Girrawheen (North Metropolitan)	25-34	7200
Girrawheen (North Metropolitan)	35-44	7487
Girrawheen (North Metropolitan)	45-54	6438
Girrawheen (North Metropolitan)	55-64	4520
Girrawheen (North Metropolitan)	65-74	3237
Girrawheen (North Metropolitan)	75-84	1615
Girrawheen (North Metropolitan)	85+	590
Gosnells (East Metropolitan)	0-4	2931
Gosnells (East Metropolitan)	5-14	5402
Gosnells (East Metropolitan)	15-19	2535
Gosnells (East Metropolitan)	20-24	2795
Gosnells (East Metropolitan)	25-34	6339
Gosnells (East Metropolitan)	35-44	5670
Gosnells (East Metropolitan)	45-54	5186
Gosnells (East Metropolitan)	55-64	4804
Gosnells (East Metropolitan)	65-74	3526
Gosnells (East Metropolitan)	75-84	1981
Gosnells (East Metropolitan)	85+	684
Hillarys (North Metropolitan)	0-4	1809
Hillarys (North Metropolitan)	5-14	4565
Hillarys (North Metropolitan)	15-19	2292
Hillarys (North Metropolitan)	20-24	2005
Hillarys (North Metropolitan)	25-34	3316
Hillarys (North Metropolitan)	35-44	4352
Hillarys (North Metropolitan)	45-54	5073
Hillarys (North Metropolitan)	55-64	4937
Hillarys (North Metropolitan)	65-74	3661
Hillarys (North Metropolitan)	75-84	1307
Hillarys (North Metropolitan)	85+	482
Jandakot (South Metropolitan)	0-4	2715
Jandakot (South Metropolitan)	5-14	5705
Jandakot (South Metropolitan)	15-19	2833
Jandakot (South Metropolitan)	20-24	2786
Jandakot (South Metropolitan)	25-34	5566
Jandakot (South Metropolitan)	35-44	6111
Jandakot (South Metropolitan)	45-54	5618
Jandakot (South Metropolitan)	55-64	4790
Jandakot (South Metropolitan)	65-74	2694
Jandakot (South Metropolitan)	75-84	1145
Jandakot (South Metropolitan)	85+	458
Joondalup (North Metropolitan)	0-4	2288
Joondalup (North Metropolitan)	5-14	4082
Joondalup (North Metropolitan)	15-19	2409
Joondalup (North Metropolitan)	20-24	2892
Joondalup (North Metropolitan)	25-34	5926
Joondalup (North Metropolitan)	35-44	4917
Joondalup (North Metropolitan)	45-54	5113
Joondalup (North Metropolitan)	55-64	4602
Joondalup (North Metropolitan)	65-74	2716
Joondalup (North Metropolitan)	75-84	1240
Joondalup (North Metropolitan)	85+	497
Kalamunda (East Metropolitan)	0-4	2057
Kalamunda (East Metropolitan)	5-14	4905
Kalamunda (East Metropolitan)	15-19	2699
Kalamunda (East Metropolitan)	20-24	1984
Kalamunda (East Metropolitan)	25-34	3607
Kalamunda (East Metropolitan)	35-44	4539
Kalamunda (East Metropolitan)	45-54	5213
Kalamunda (East Metropolitan)	55-64	4623
Kalamunda (East Metropolitan)	65-74	4048
Kalamunda (East Metropolitan)	75-84	2130
Kalamunda (East Metropolitan)	85+	801
Kalgoorlie (Mining and Pastoral)	0-4	304
Kalgoorlie (Mining and Pastoral)	5-14	535
Kalgoorlie (Mining and Pastoral)	15-19	240
Kalgoorlie (Mining and Pastoral)	20-24	340
Kalgoorlie (Mining and Pastoral)	25-34	1051
Kalgoorlie (Mining and Pastoral)	35-44	719
Kalgoorlie (Mining and Pastoral)	45-54	704
Kalgoorlie (Mining and Pastoral)	55-64	488
Kalgoorlie (Mining and Pastoral)	65-74	201
Kalgoorlie (Mining and Pastoral)	75-84	58
Kalgoorlie (Mining and Pastoral)	85+	15
Kimberley (Mining and Pastoral)	0-4	2957
Kimberley (Mining and Pastoral)	5-14	5426
Kimberley (Mining and Pastoral)	15-19	2036
Kimberley (Mining and Pastoral)	20-24	2272
Kimberley (Mining and Pastoral)	25-34	6089
Kimberley (Mining and Pastoral)	35-44	5119
Kimberley (Mining and Pastoral)	45-54	4551
Kimberley (Mining and Pastoral)	55-64	3752
Kimberley (Mining and Pastoral)	65-74	1579
Kimberley (Mining and Pastoral)	75-84	461
Kimberley (Mining and Pastoral)	85+	117
Kingsley (North Metropolitan)	0-4	1895
Kingsley (North Metropolitan)	5-14	4461
Kingsley (North Metropolitan)	15-19	2214
Kingsley (North Metropolitan)	20-24	1852
Kingsley (North Metropolitan)	25-34	3509
Kingsley (North Metropolitan)	35-44	4464
Kingsley (North Metropolitan)	45-54	4878
Kingsley (North Metropolitan)	55-64	5019
Kingsley (North Metropolitan)	65-74	3358
Kingsley (North Metropolitan)	75-84	1470
Kingsley (North Metropolitan)	85+	770
Kwinana (South Metropolitan)	0-4	5703
Kwinana (South Metropolitan)	5-14	9382
Kwinana (South Metropolitan)	15-19	3916
Kwinana (South Metropolitan)	20-24	4777
Kwinana (South Metropolitan)	25-34	12126
Kwinana (South Metropolitan)	35-44	9561
Kwinana (South Metropolitan)	45-54	7928
Kwinana (South Metropolitan)	55-64	5669
Kwinana (South Metropolitan)	65-74	3654
Kwinana (South Metropolitan)	75-84	1805
Kwinana (South Metropolitan)	85+	542
Mandurah (South West)	0-4	2604
Mandurah (South West)	5-14	5202
Mandurah (South West)	15-19	2542
Mandurah (South West)	20-24	2483
Mandurah (South West)	25-34	5207
Mandurah (South West)	35-44	4816
Mandurah (South West)	45-54	5352
Mandurah (South West)	55-64	4932
Mandurah (South West)	65-74	4434
Mandurah (South West)	75-84	3221
Mandurah (South West)	85+	1249
Maylands (East Metropolitan)	0-4	2557
Maylands (East Metropolitan)	5-14	3934
Maylands (East Metropolitan)	15-19	1782
Maylands (East Metropolitan)	20-24	2597
Maylands (East Metropolitan)	25-34	8212
Maylands (East Metropolitan)	35-44	6678
Maylands (East Metropolitan)	45-54	5296
Maylands (East Metropolitan)	55-64	4416
Maylands (East Metropolitan)	65-74	2864
Maylands (East Metropolitan)	75-84	1709
Maylands (East Metropolitan)	85+	989
Midland (East Metropolitan)	0-4	2417
Midland (East Metropolitan)	5-14	4772
Midland (East Metropolitan)	15-19	2493
Midland (East Metropolitan)	20-24	2783
Midland (East Metropolitan)	25-34	5509
Midland (East Metropolitan)	35-44	5230
Midland (East Metropolitan)	45-54	5750
Midland (East Metropolitan)	55-64	4843
Midland (East Metropolitan)	65-74	3621
Midland (East Metropolitan)	75-84	1955
Midland (East Metropolitan)	85+	831
Mirrabooka (East Metropolitan)	0-4	3327
Mirrabooka (East Metropolitan)	5-14	5600
Mirrabooka (East Metropolitan)	15-19	2923
Mirrabooka (East Metropolitan)	20-24	3503
Mirrabooka (East Metropolitan)	25-34	8192
Mirrabooka (East Metropolitan)	35-44	5899
Mirrabooka (East Metropolitan)	45-54	5662
Mirrabooka (East Metropolitan)	55-64	4873
Mirrabooka (East Metropolitan)	65-74	3060
Mirrabooka (East Metropolitan)	75-84	1687
Mirrabooka (East Metropolitan)	85+	444
Moore (Agricultural)	0-4	1915
Moore (Agricultural)	5-14	4479
Moore (Agricultural)	15-19	1784
Moore (Agricultural)	20-24	1399
Moore (Agricultural)	25-34	3415
Moore (Agricultural)	35-44	4169
Moore (Agricultural)	45-54	5545
Moore (Agricultural)	55-64	5965
Moore (Agricultural)	65-74	4759
Moore (Agricultural)	75-84	2026
Moore (Agricultural)	85+	493
Morley (East Metropolitan)	0-4	2295
Morley (East Metropolitan)	5-14	3966
Morley (East Metropolitan)	15-19	2046
Morley (East Metropolitan)	20-24	2556
Morley (East Metropolitan)	25-34	7212
Morley (East Metropolitan)	35-44	5240
Morley (East Metropolitan)	45-54	4603
Morley (East Metropolitan)	55-64	4323
Morley (East Metropolitan)	65-74	3492
Morley (East Metropolitan)	75-84	2228
Morley (East Metropolitan)	85+	752
Mount Lawley (East Metropolitan)	0-4	2106
Mount Lawley (East Metropolitan)	5-14	3717
Mount Lawley (East Metropolitan)	15-19	2029
Mount Lawley (East Metropolitan)	20-24	2615
Mount Lawley (East Metropolitan)	25-34	6679
Mount Lawley (East Metropolitan)	35-44	5463
Mount Lawley (East Metropolitan)	45-54	4989
Mount Lawley (East Metropolitan)	55-64	4371
Mount Lawley (East Metropolitan)	65-74	3148
Mount Lawley (East Metropolitan)	75-84	2492
Mount Lawley (East Metropolitan)	85+	1445
Murray-Wellington (South West)	0-4	2634
Murray-Wellington (South West)	5-14	6134
Murray-Wellington (South West)	15-19	2736
Murray-Wellington (South West)	20-24	1924
Murray-Wellington (South West)	25-34	4632
Murray-Wellington (South West)	35-44	5238
Murray-Wellington (South West)	45-54	5763
Murray-Wellington (South West)	55-64	5297
Murray-Wellington (South West)	65-74	4276
Murray-Wellington (South West)	75-84	2161
Murray-Wellington (South West)	85+	570
Nedlands (North Metropolitan)	0-4	1962
Nedlands (North Metropolitan)	5-14	4620
Nedlands (North Metropolitan)	15-19	2692
Nedlands (North Metropolitan)	20-24	3813
Nedlands (North Metropolitan)	25-34	5826
Nedlands (North Metropolitan)	35-44	4974
Nedlands (North Metropolitan)	45-54	4957
Nedlands (North Metropolitan)	55-64	4585
Nedlands (North Metropolitan)	65-74	3735
Nedlands (North Metropolitan)	75-84	1992
Nedlands (North Metropolitan)	85+	960
North West Central (Mining and Pastoral)	0-4	1509
North West Central (Mining and Pastoral)	5-14	2602
North West Central (Mining and Pastoral)	15-19	820
North West Central (Mining and Pastoral)	20-24	1219
North West Central (Mining and Pastoral)	25-34	5418
North West Central (Mining and Pastoral)	35-44	4858
North West Central (Mining and Pastoral)	45-54	4283
North West Central (Mining and Pastoral)	55-64	3055
North West Central (Mining and Pastoral)	65-74	1332
North West Central (Mining and Pastoral)	75-84	389
North West Central (Mining and Pastoral)	85+	112
Ocean Reef (North Metropolitan)	0-4	2160
Ocean Reef (North Metropolitan)	5-14	6338
Ocean Reef (North Metropolitan)	15-19	3606
Ocean Reef (North Metropolitan)	20-24	2912
Ocean Reef (North Metropolitan)	25-34	3849
Ocean Reef (North Metropolitan)	35-44	5864
Ocean Reef (North Metropolitan)	45-54	7847
Ocean Reef (North Metropolitan)	55-64	5113
Ocean Reef (North Metropolitan)	65-74	2818
Ocean Reef (North Metropolitan)	75-84	1234
Ocean Reef (North Metropolitan)	85+	375
Perth (North Metropolitan)	0-4	2479
Perth (North Metropolitan)	5-14	3305
Perth (North Metropolitan)	15-19	1686
Perth (North Metropolitan)	20-24	4716
Perth (North Metropolitan)	25-34	16108
Perth (North Metropolitan)	35-44	8387
Perth (North Metropolitan)	45-54	6148
Perth (North Metropolitan)	55-64	4974
Perth (North Metropolitan)	65-74	3051
Perth (North Metropolitan)	75-84	1559
Perth (North Metropolitan)	85+	780
Pilbara (Mining and Pastoral)	0-4	4011
Pilbara (Mining and Pastoral)	5-14	6330
Pilbara (Mining and Pastoral)	15-19	2107
Pilbara (Mining and Pastoral)	20-24	2892
Pilbara (Mining and Pastoral)	25-34	10801
Pilbara (Mining and Pastoral)	35-44	8588
Pilbara (Mining and Pastoral)	45-54	6740
Pilbara (Mining and Pastoral)	55-64	3808
Pilbara (Mining and Pastoral)	65-74	988
Pilbara (Mining and Pastoral)	75-84	215
Pilbara (Mining and Pastoral)	85+	57
Riverton (South Metropolitan)	0-4	1735
Riverton (South Metropolitan)	5-14	5467
Riverton (South Metropolitan)	15-19	3094
Riverton (South Metropolitan)	20-24	2425
Riverton (South Metropolitan)	25-34	3699
Riverton (South Metropolitan)	35-44	5196
Riverton (South Metropolitan)	45-54	5392
Riverton (South Metropolitan)	55-64	4759
Riverton (South Metropolitan)	65-74	3519
Riverton (South Metropolitan)	75-84	1683
Riverton (South Metropolitan)	85+	730
Rockingham (South Metropolitan)	0-4	1991
Rockingham (South Metropolitan)	5-14	3945
Rockingham (South Metropolitan)	15-19	2050
Rockingham (South Metropolitan)	20-24	2445
Rockingham (South Metropolitan)	25-34	4451
Rockingham (South Metropolitan)	35-44	4352
Rockingham (South Metropolitan)	45-54	5054
Rockingham (South Metropolitan)	55-64	5186
Rockingham (South Metropolitan)	65-74	4293
Rockingham (South Metropolitan)	75-84	2737
Rockingham (South Metropolitan)	85+	1094
Scarborough (North Metropolitan)	0-4	2439
Scarborough (North Metropolitan)	5-14	3967
Scarborough (North Metropolitan)	15-19	1851
Scarborough (North Metropolitan)	20-24	2371
Scarborough (North Metropolitan)	25-34	8905
Scarborough (North Metropolitan)	35-44	6200
Scarborough (North Metropolitan)	45-54	5063
Scarborough (North Metropolitan)	55-64	4031
Scarborough (North Metropolitan)	65-74	2783
Scarborough (North Metropolitan)	75-84	1810
Scarborough (North Metropolitan)	85+	1043
South Perth (South Metropolitan)	0-4	1809
South Perth (South Metropolitan)	5-14	3768
South Perth (South Metropolitan)	15-19	2501
South Perth (South Metropolitan)	20-24	3389
South Perth (South Metropolitan)	25-34	6491
South Perth (South Metropolitan)	35-44	4984
South Perth (South Metropolitan)	45-54	4854
South Perth (South Metropolitan)	55-64	4824
South Perth (South Metropolitan)	65-74	3475
South Perth (South Metropolitan)	75-84	1761
South Perth (South Metropolitan)	85+	1092
Southern River (South Metropolitan)	0-4	3721
Southern River (South Metropolitan)	5-14	7889
Southern River (South Metropolitan)	15-19	3988
Southern River (South Metropolitan)	20-24	3701
Southern River (South Metropolitan)	25-34	7792
Southern River (South Metropolitan)	35-44	8412
Southern River (South Metropolitan)	45-54	7456
Southern River (South Metropolitan)	55-64	4993
Southern River (South Metropolitan)	65-74	2836
Southern River (South Metropolitan)	75-84	1015
Southern River (South Metropolitan)	85+	294
Swan Hills (East Metropolitan)	0-4	2896
Swan Hills (East Metropolitan)	5-14	6821
Swan Hills (East Metropolitan)	15-19	3281
Swan Hills (East Metropolitan)	20-24	2926
Swan Hills (East Metropolitan)	25-34	6004
Swan Hills (East Metropolitan)	35-44	6887
Swan Hills (East Metropolitan)	45-54	7606
Swan Hills (East Metropolitan)	55-64	5894
Swan Hills (East Metropolitan)	65-74	4024
Swan Hills (East Metropolitan)	75-84	1533
Swan Hills (East Metropolitan)	85+	453
Vasse (South West)	0-4	2501
Vasse (South West)	5-14	5752
Vasse (South West)	15-19	2249
Vasse (South West)	20-24	1514
Vasse (South West)	25-34	4089
Vasse (South West)	35-44	5528
Vasse (South West)	45-54	5359
Vasse (South West)	55-64	5119
Vasse (South West)	65-74	4485
Vasse (South West)	75-84	2231
Vasse (South West)	85+	882
Victoria Park (South Metropolitan)	0-4	2703
Victoria Park (South Metropolitan)	5-14	3678
Victoria Park (South Metropolitan)	15-19	2365
Victoria Park (South Metropolitan)	20-24	5369
Victoria Park (South Metropolitan)	25-34	11425
Victoria Park (South Metropolitan)	35-44	6875
Victoria Park (South Metropolitan)	45-54	5207
Victoria Park (South Metropolitan)	55-64	4302
Victoria Park (South Metropolitan)	65-74	2835
Victoria Park (South Metropolitan)	75-84	1763
Victoria Park (South Metropolitan)	85+	1313
Wagin (Agricultural)	0-4	2191
Wagin (Agricultural)	5-14	4434
Wagin (Agricultural)	15-19	1558
Wagin (Agricultural)	20-24	1419
Wagin (Agricultural)	25-34	3655
Wagin (Agricultural)	35-44	3966
Wagin (Agricultural)	45-54	4867
Wagin (Agricultural)	55-64	5101
Wagin (Agricultural)	65-74	3610
Wagin (Agricultural)	75-84	1841
Wagin (Agricultural)	85+	626
Wanneroo (North Metropolitan)	0-4	3585
Wanneroo (North Metropolitan)	5-14	6790
Wanneroo (North Metropolitan)	15-19	2999
Wanneroo (North Metropolitan)	20-24	2898
Wanneroo (North Metropolitan)	25-34	6911
Wanneroo (North Metropolitan)	35-44	7016
Wanneroo (North Metropolitan)	45-54	6201
Wanneroo (North Metropolitan)	55-64	4539
Wanneroo (North Metropolitan)	65-74	3176
Wanneroo (North Metropolitan)	75-84	1510
Wanneroo (North Metropolitan)	85+	539
Warnbro (South Metropolitan)	0-4	5112
Warnbro (South Metropolitan)	5-14	10465
Warnbro (South Metropolitan)	15-19	4545
Warnbro (South Metropolitan)	20-24	4164
Warnbro (South Metropolitan)	25-34	9222
Warnbro (South Metropolitan)	35-44	9244
Warnbro (South Metropolitan)	45-54	8866
Warnbro (South Metropolitan)	55-64	4871
Warnbro (South Metropolitan)	65-74	3071
Warnbro (South Metropolitan)	75-84	1410
Warnbro (South Metropolitan)	85+	399
Warren-Blackwood (South West)	0-4	2213
Warren-Blackwood (South West)	5-14	5234
Warren-Blackwood (South West)	15-19	2221
Warren-Blackwood (South West)	20-24	1315
Warren-Blackwood (South West)	25-34	3703
Warren-Blackwood (South West)	35-44	4911
Warren-Blackwood (South West)	45-54	5832
Warren-Blackwood (South West)	55-64	6335
Warren-Blackwood (South West)	65-74	5022
Warren-Blackwood (South West)	75-84	2265
Warren-Blackwood (South West)	85+	764
West Swan (East Metropolitan)	0-4	4997
West Swan (East Metropolitan)	5-14	8871
West Swan (East Metropolitan)	15-19	4018
West Swan (East Metropolitan)	20-24	4277
West Swan (East Metropolitan)	25-34	10501
West Swan (East Metropolitan)	35-44	8821
West Swan (East Metropolitan)	45-54	7616
West Swan (East Metropolitan)	55-64	4903
West Swan (East Metropolitan)	65-74	2686
West Swan (East Metropolitan)	75-84	1260
West Swan (East Metropolitan)	85+	424
Willagee (South Metropolitan)	0-4	2246
Willagee (South Metropolitan)	5-14	4091
Willagee (South Metropolitan)	15-19	2015
Willagee (South Metropolitan)	20-24	2173
