SED_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Dawesville (South West)	0	1	3497
Dawesville (South West)	0	2	316
Dawesville (South West)	0	3	35
Dawesville (South West)	0	4	12
Dawesville (South West)	0	5	6
Dawesville (South West)	1	2	6039
Dawesville (South West)	1	3	2076
Dawesville (South West)	1	4	2044
Dawesville (South West)	1	5	818
Dawesville (South West)	1	6	337
Eyre (Mining and Pastoral)	0	1	4569
Eyre (Mining and Pastoral)	0	2	465
Eyre (Mining and Pastoral)	0	3	82
Eyre (Mining and Pastoral)	0	4	34
Eyre (Mining and Pastoral)	0	5	8
Eyre (Mining and Pastoral)	0	6	3
Eyre (Mining and Pastoral)	1	2	5275
Eyre (Mining and Pastoral)	1	3	2546
Eyre (Mining and Pastoral)	1	4	2570
Eyre (Mining and Pastoral)	1	5	1212
Eyre (Mining and Pastoral)	1	6	618
Forrestfield (East Metropolitan)	0	1	3268
Forrestfield (East Metropolitan)	0	2	395
Forrestfield (East Metropolitan)	0	3	82
Forrestfield (East Metropolitan)	0	4	25
Forrestfield (East Metropolitan)	0	5	12
Forrestfield (East Metropolitan)	0	6	7
Forrestfield (East Metropolitan)	1	2	4633
Forrestfield (East Metropolitan)	1	3	2510
Forrestfield (East Metropolitan)	1	4	2452
Forrestfield (East Metropolitan)	1	5	1081
Forrestfield (East Metropolitan)	1	6	616
Fremantle (South Metropolitan)	0	1	5059
Fremantle (South Metropolitan)	0	2	540
Fremantle (South Metropolitan)	0	3	184
Fremantle (South Metropolitan)	0	4	71
Fremantle (South Metropolitan)	0	5	17
Fremantle (South Metropolitan)	0	6	9
Fremantle (South Metropolitan)	1	2	5070
Fremantle (South Metropolitan)	1	3	2230
Fremantle (South Metropolitan)	1	4	2062
Fremantle (South Metropolitan)	1	5	661
Fremantle (South Metropolitan)	1	6	190
Geraldton (Agricultural)	0	1	3393
Geraldton (Agricultural)	0	2	331
Geraldton (Agricultural)	0	3	50
Geraldton (Agricultural)	0	4	10
Geraldton (Agricultural)	1	2	4499
Geraldton (Agricultural)	1	3	1985
Geraldton (Agricultural)	1	4	1987
Geraldton (Agricultural)	1	5	865
Geraldton (Agricultural)	1	6	412
Girrawheen (North Metropolitan)	0	1	2680
Girrawheen (North Metropolitan)	0	2	276
Girrawheen (North Metropolitan)	0	3	56
Girrawheen (North Metropolitan)	0	4	38
Girrawheen (North Metropolitan)	0	5	12
Girrawheen (North Metropolitan)	0	6	8
Girrawheen (North Metropolitan)	1	2	4076
Girrawheen (North Metropolitan)	1	3	2771
Girrawheen (North Metropolitan)	1	4	3353
Girrawheen (North Metropolitan)	1	5	1387
Girrawheen (North Metropolitan)	1	6	846
Gosnells (East Metropolitan)	0	1	3434
Gosnells (East Metropolitan)	0	2	367
Gosnells (East Metropolitan)	0	3	73
Gosnells (East Metropolitan)	0	4	35
Gosnells (East Metropolitan)	0	5	16
Gosnells (East Metropolitan)	0	6	15
Gosnells (East Metropolitan)	1	2	4281
Gosnells (East Metropolitan)	1	3	2422
Gosnells (East Metropolitan)	1	4	2215
Gosnells (East Metropolitan)	1	5	1068
Gosnells (East Metropolitan)	1	6	692
Hillarys (North Metropolitan)	0	1	2031
Hillarys (North Metropolitan)	0	2	172
Hillarys (North Metropolitan)	0	3	39
Hillarys (North Metropolitan)	0	4	11
Hillarys (North Metropolitan)	0	5	12
Hillarys (North Metropolitan)	1	2	4027
Hillarys (North Metropolitan)	1	3	1948
Hillarys (North Metropolitan)	1	4	2457
Hillarys (North Metropolitan)	1	5	956
Hillarys (North Metropolitan)	1	6	246
Jandakot (South Metropolitan)	0	1	2026
Jandakot (South Metropolitan)	0	2	235
Jandakot (South Metropolitan)	0	3	70
Jandakot (South Metropolitan)	0	4	36
Jandakot (South Metropolitan)	0	5	8
Jandakot (South Metropolitan)	1	2	3965
Jandakot (South Metropolitan)	1	3	2476
Jandakot (South Metropolitan)	1	4	3070
Jandakot (South Metropolitan)	1	5	1131
Jandakot (South Metropolitan)	1	6	419
Joondalup (North Metropolitan)	0	1	2805
Joondalup (North Metropolitan)	0	2	371
Joondalup (North Metropolitan)	0	3	113
Joondalup (North Metropolitan)	0	4	36
Joondalup (North Metropolitan)	0	5	15
Joondalup (North Metropolitan)	0	6	8
Joondalup (North Metropolitan)	1	2	4333
Joondalup (North Metropolitan)	1	3	2310
Joondalup (North Metropolitan)	1	4	2241
Joondalup (North Metropolitan)	1	5	821
Joondalup (North Metropolitan)	1	6	281
Kalamunda (East Metropolitan)	0	1	2554
Kalamunda (East Metropolitan)	0	2	213
Kalamunda (East Metropolitan)	0	3	34
Kalamunda (East Metropolitan)	0	4	20
Kalamunda (East Metropolitan)	0	5	7
Kalamunda (East Metropolitan)	0	6	13
Kalamunda (East Metropolitan)	1	2	4202
Kalamunda (East Metropolitan)	1	3	1951
Kalamunda (East Metropolitan)	1	4	2066
Kalamunda (East Metropolitan)	1	5	1006
Kalamunda (East Metropolitan)	1	6	480
Kalgoorlie (Mining and Pastoral)	0	1	266
Kalgoorlie (Mining and Pastoral)	0	2	11
Kalgoorlie (Mining and Pastoral)	1	2	220
Kalgoorlie (Mining and Pastoral)	1	3	115
Kalgoorlie (Mining and Pastoral)	1	4	94
Kalgoorlie (Mining and Pastoral)	1	5	97
Kalgoorlie (Mining and Pastoral)	1	6	131
Kimberley (Mining and Pastoral)	0	1	2570
Kimberley (Mining and Pastoral)	0	2	301
Kimberley (Mining and Pastoral)	0	3	85
Kimberley (Mining and Pastoral)	0	4	28
Kimberley (Mining and Pastoral)	0	5	8
Kimberley (Mining and Pastoral)	0	6	10
Kimberley (Mining and Pastoral)	1	2	2707
Kimberley (Mining and Pastoral)	1	3	1423
Kimberley (Mining and Pastoral)	1	4	1380
Kimberley (Mining and Pastoral)	1	5	760
Kimberley (Mining and Pastoral)	1	6	770
Kingsley (North Metropolitan)	0	1	2164
Kingsley (North Metropolitan)	0	2	177
Kingsley (North Metropolitan)	0	3	44
Kingsley (North Metropolitan)	0	4	8
Kingsley (North Metropolitan)	0	5	3
Kingsley (North Metropolitan)	1	2	3989
Kingsley (North Metropolitan)	1	3	2083
Kingsley (North Metropolitan)	1	4	2410
Kingsley (North Metropolitan)	1	5	857
Kingsley (North Metropolitan)	1	6	281
Kwinana (South Metropolitan)	0	1	4235
Kwinana (South Metropolitan)	0	2	566
Kwinana (South Metropolitan)	0	3	75
Kwinana (South Metropolitan)	0	4	34
Kwinana (South Metropolitan)	0	5	8
Kwinana (South Metropolitan)	0	6	3
Kwinana (South Metropolitan)	1	2	6322
Kwinana (South Metropolitan)	1	3	3848
Kwinana (South Metropolitan)	1	4	3790
Kwinana (South Metropolitan)	1	5	1665
Kwinana (South Metropolitan)	1	6	891
Mandurah (South West)	0	1	4523
Mandurah (South West)	0	2	413
Mandurah (South West)	0	3	59
Mandurah (South West)	0	4	18
Mandurah (South West)	0	5	8
Mandurah (South West)	1	2	5419
Mandurah (South West)	1	3	2271
Mandurah (South West)	1	4	2037
Mandurah (South West)	1	5	839
Mandurah (South West)	1	6	448
Maylands (East Metropolitan)	0	1	5059
Maylands (East Metropolitan)	0	2	746
Maylands (East Metropolitan)	0	3	220
Maylands (East Metropolitan)	0	4	73
Maylands (East Metropolitan)	0	5	26
Maylands (East Metropolitan)	0	6	15
Maylands (East Metropolitan)	1	2	5084
Maylands (East Metropolitan)	1	3	2353
Maylands (East Metropolitan)	1	4	2126
Maylands (East Metropolitan)	1	5	593
Maylands (East Metropolitan)	1	6	232
Midland (East Metropolitan)	0	1	4049
Midland (East Metropolitan)	0	2	418
Midland (East Metropolitan)	0	3	76
Midland (East Metropolitan)	0	4	23
Midland (East Metropolitan)	0	5	3
Midland (East Metropolitan)	0	6	3
Midland (East Metropolitan)	1	2	4590
Midland (East Metropolitan)	1	3	2346
Midland (East Metropolitan)	1	4	2100
Midland (East Metropolitan)	1	5	839
Midland (East Metropolitan)	1	6	416
Mirrabooka (East Metropolitan)	0	1	3608
Mirrabooka (East Metropolitan)	0	2	438
Mirrabooka (East Metropolitan)	0	3	121
Mirrabooka (East Metropolitan)	0	4	47
Mirrabooka (East Metropolitan)	0	5	25
Mirrabooka (East Metropolitan)	0	6	18
Mirrabooka (East Metropolitan)	1	2	4060
Mirrabooka (East Metropolitan)	1	3	2644
Mirrabooka (East Metropolitan)	1	4	2364
Mirrabooka (East Metropolitan)	1	5	1131
Mirrabooka (East Metropolitan)	1	6	898
Moore (Agricultural)	0	1	3441
Moore (Agricultural)	0	2	250
Moore (Agricultural)	0	3	37
Moore (Agricultural)	0	4	10
Moore (Agricultural)	0	5	5
Moore (Agricultural)	0	6	6
Moore (Agricultural)	1	2	5147
Moore (Agricultural)	1	3	1567
Moore (Agricultural)	1	4	1540
Moore (Agricultural)	1	5	787
Moore (Agricultural)	1	6	370
Morley (East Metropolitan)	0	1	3511
Morley (East Metropolitan)	0	2	422
Morley (East Metropolitan)	0	3	123
Morley (East Metropolitan)	0	4	48
Morley (East Metropolitan)	0	5	28
Morley (East Metropolitan)	0	6	19
Morley (East Metropolitan)	1	2	4597
Morley (East Metropolitan)	1	3	2335
Morley (East Metropolitan)	1	4	2070
Morley (East Metropolitan)	1	5	820
Morley (East Metropolitan)	1	6	437
Mount Lawley (East Metropolitan)	0	1	5107
Mount Lawley (East Metropolitan)	0	2	543
Mount Lawley (East Metropolitan)	0	3	168
Mount Lawley (East Metropolitan)	0	4	67
Mount Lawley (East Metropolitan)	0	5	22
Mount Lawley (East Metropolitan)	0	6	11
Mount Lawley (East Metropolitan)	1	2	4810
Mount Lawley (East Metropolitan)	1	3	2063
Mount Lawley (East Metropolitan)	1	4	1984
Mount Lawley (East Metropolitan)	1	5	692
Mount Lawley (East Metropolitan)	1	6	228
Murray-Wellington (South West)	0	1	2883
Murray-Wellington (South West)	0	2	237
Murray-Wellington (South West)	0	3	30
Murray-Wellington (South West)	0	4	9
Murray-Wellington (South West)	0	6	3
Murray-Wellington (South West)	1	2	5027
Murray-Wellington (South West)	1	3	2138
Murray-Wellington (South West)	1	4	2294
Murray-Wellington (South West)	1	5	1019
Murray-Wellington (South West)	1	6	504
Nedlands (North Metropolitan)	0	1	4321
Nedlands (North Metropolitan)	0	2	550
Nedlands (North Metropolitan)	0	3	254
Nedlands (North Metropolitan)	0	4	115
Nedlands (North Metropolitan)	0	5	32
Nedlands (North Metropolitan)	0	6	7
Nedlands (North Metropolitan)	1	2	4400
Nedlands (North Metropolitan)	1	3	1902
Nedlands (North Metropolitan)	1	4	2170
Nedlands (North Metropolitan)	1	5	889
Nedlands (North Metropolitan)	1	6	223
North West Central (Mining and Pastoral)	0	1	1733
North West Central (Mining and Pastoral)	0	2	151
North West Central (Mining and Pastoral)	0	3	33
North West Central (Mining and Pastoral)	0	4	7
North West Central (Mining and Pastoral)	0	5	3
North West Central (Mining and Pastoral)	1	2	1684
North West Central (Mining and Pastoral)	1	3	730
North West Central (Mining and Pastoral)	1	4	870
North West Central (Mining and Pastoral)	1	5	372
North West Central (Mining and Pastoral)	1	6	233
Ocean Reef (North Metropolitan)	0	1	1638
Ocean Reef (North Metropolitan)	0	2	152
Ocean Reef (North Metropolitan)	0	3	35
Ocean Reef (North Metropolitan)	0	4	16
Ocean Reef (North Metropolitan)	0	5	4
Ocean Reef (North Metropolitan)	1	2	4159
Ocean Reef (North Metropolitan)	1	3	2543
Ocean Reef (North Metropolitan)	1	4	3457
Ocean Reef (North Metropolitan)	1	5	1290
Ocean Reef (North Metropolitan)	1	6	432
Perth (North Metropolitan)	0	1	7550
Perth (North Metropolitan)	0	2	1333
Perth (North Metropolitan)	0	3	549
Perth (North Metropolitan)	0	4	203
Perth (North Metropolitan)	0	5	62
Perth (North Metropolitan)	0	6	35
Perth (North Metropolitan)	1	2	6966
Perth (North Metropolitan)	1	3	2404
Perth (North Metropolitan)	1	4	1873
Perth (North Metropolitan)	1	5	517
Perth (North Metropolitan)	1	6	140
Pilbara (Mining and Pastoral)	0	1	2557
Pilbara (Mining and Pastoral)	0	2	293
Pilbara (Mining and Pastoral)	0	3	83
Pilbara (Mining and Pastoral)	0	4	23
Pilbara (Mining and Pastoral)	0	5	3
Pilbara (Mining and Pastoral)	0	6	3
Pilbara (Mining and Pastoral)	1	2	3291
Pilbara (Mining and Pastoral)	1	3	1881
Pilbara (Mining and Pastoral)	1	4	2181
Pilbara (Mining and Pastoral)	1	5	1063
Pilbara (Mining and Pastoral)	1	6	614
Riverton (South Metropolitan)	0	1	2314
Riverton (South Metropolitan)	0	2	201
Riverton (South Metropolitan)	0	3	71
Riverton (South Metropolitan)	0	4	34
Riverton (South Metropolitan)	0	5	19
Riverton (South Metropolitan)	0	6	9
Riverton (South Metropolitan)	1	2	3590
Riverton (South Metropolitan)	1	3	2136
Riverton (South Metropolitan)	1	4	2895
Riverton (South Metropolitan)	1	5	1123
Riverton (South Metropolitan)	1	6	441
Rockingham (South Metropolitan)	0	1	4422
Rockingham (South Metropolitan)	0	2	349
Rockingham (South Metropolitan)	0	3	59
Rockingham (South Metropolitan)	0	4	14
Rockingham (South Metropolitan)	0	5	3
Rockingham (South Metropolitan)	1	2	5156
Rockingham (South Metropolitan)	1	3	2037
Rockingham (South Metropolitan)	1	4	1673
Rockingham (South Metropolitan)	1	5	634
Rockingham (South Metropolitan)	1	6	339
Scarborough (North Metropolitan)	0	1	4911
Scarborough (North Metropolitan)	0	2	717
Scarborough (North Metropolitan)	0	3	268
Scarborough (North Metropolitan)	0	4	90
Scarborough (North Metropolitan)	0	5	25
Scarborough (North Metropolitan)	0	6	6
Scarborough (North Metropolitan)	1	2	5180
Scarborough (North Metropolitan)	1	3	2261
Scarborough (North Metropolitan)	1	4	2076
Scarborough (North Metropolitan)	1	5	613
Scarborough (North Metropolitan)	1	6	142
South Perth (South Metropolitan)	0	1	4591
South Perth (South Metropolitan)	0	2	559
South Perth (South Metropolitan)	0	3	221
South Perth (South Metropolitan)	0	4	107
South Perth (South Metropolitan)	0	5	26
South Perth (South Metropolitan)	0	6	15
South Perth (South Metropolitan)	1	2	4801
South Perth (South Metropolitan)	1	3	2105
South Perth (South Metropolitan)	1	4	1912
South Perth (South Metropolitan)	1	5	605
South Perth (South Metropolitan)	1	6	204
Southern River (South Metropolitan)	0	1	1824
Southern River (South Metropolitan)	0	2	231
Southern River (South Metropolitan)	0	3	71
Southern River (South Metropolitan)	0	4	36
Southern River (South Metropolitan)	0	5	12
Southern River (South Metropolitan)	0	6	13
Southern River (South Metropolitan)	1	2	3944
Southern River (South Metropolitan)	1	3	3076
Southern River (South Metropolitan)	1	4	3920
Southern River (South Metropolitan)	1	5	1679
Southern River (South Metropolitan)	1	6	889
Swan Hills (East Metropolitan)	0	1	2372
Swan Hills (East Metropolitan)	0	2	223
Swan Hills (East Metropolitan)	0	3	27
Swan Hills (East Metropolitan)	0	4	11
Swan Hills (East Metropolitan)	1	2	5210
Swan Hills (East Metropolitan)	1	3	2617
Swan Hills (East Metropolitan)	1	4	3085
Swan Hills (East Metropolitan)	1	5	1239
Swan Hills (East Metropolitan)	1	6	596
Vasse (South West)	0	1	3139
Vasse (South West)	0	2	287
Vasse (South West)	0	3	54
Vasse (South West)	0	4	18
Vasse (South West)	0	6	7
Vasse (South West)	1	2	5001
Vasse (South West)	1	3	2009
Vasse (South West)	1	4	2207
Vasse (South West)	1	5	908
Vasse (South West)	1	6	314
Victoria Park (South Metropolitan)	0	1	5672
Victoria Park (South Metropolitan)	0	2	1001
Victoria Park (South Metropolitan)	0	3	474
Victoria Park (South Metropolitan)	0	4	260
Victoria Park (South Metropolitan)	0	5	107
Victoria Park (South Metropolitan)	0	6	68
Victoria Park (South Metropolitan)	1	2	5259
Victoria Park (South Metropolitan)	1	3	2390
Victoria Park (South Metropolitan)	1	4	2038
Victoria Park (South Metropolitan)	1	5	683
Victoria Park (South Metropolitan)	1	6	316
Wagin (Agricultural)	0	1	3402
Wagin (Agricultural)	0	2	215
Wagin (Agricultural)	0	3	38
Wagin (Agricultural)	0	4	15
Wagin (Agricultural)	0	5	4
Wagin (Agricultural)	0	6	5
Wagin (Agricultural)	1	2	4412
Wagin (Agricultural)	1	3	1428
Wagin (Agricultural)	1	4	1403
Wagin (Agricultural)	1	5	740
Wagin (Agricultural)	1	6	359
Wanneroo (North Metropolitan)	0	1	2536
Wanneroo (North Metropolitan)	0	2	282
Wanneroo (North Metropolitan)	0	3	72
Wanneroo (North Metropolitan)	0	4	23
Wanneroo (North Metropolitan)	0	5	4
Wanneroo (North Metropolitan)	0	6	6
Wanneroo (North Metropolitan)	1	2	4562
Wanneroo (North Metropolitan)	1	3	2800
Wanneroo (North Metropolitan)	1	4	3296
Wanneroo (North Metropolitan)	1	5	1296
Wanneroo (North Metropolitan)	1	6	569
Warnbro (South Metropolitan)	0	1	2764
Warnbro (South Metropolitan)	0	2	363
Warnbro (South Metropolitan)	0	3	57
Warnbro (South Metropolitan)	0	4	10
Warnbro (South Metropolitan)	0	5	3
Warnbro (South Metropolitan)	1	2	5403
Warnbro (South Metropolitan)	1	3	3680
Warnbro (South Metropolitan)	1	4	4311
Warnbro (South Metropolitan)	1	5	1879
Warnbro (South Metropolitan)	1	6	801
Warren-Blackwood (South West)	0	1	3968
Warren-Blackwood (South West)	0	2	331
Warren-Blackwood (South West)	0	3	61
Warren-Blackwood (South West)	0	4	16
Warren-Blackwood (South West)	0	5	7
Warren-Blackwood (South West)	0	6	3
Warren-Blackwood (South West)	1	2	5642
Warren-Blackwood (South West)	1	3	1903
Warren-Blackwood (South West)	1	4	1812
Warren-Blackwood (South West)	1	5	786
Warren-Blackwood (South West)	1	6	318
West Swan (East Metropolitan)	0	1	2725
West Swan (East Metropolitan)	0	2	372
West Swan (East Metropolitan)	0	3	73
West Swan (East Metropolitan)	0	4	17
West Swan (East Metropolitan)	0	5	7
West Swan (East Metropolitan)	0	6	9
West Swan (East Metropolitan)	1	2	5051
West Swan (East Metropolitan)	1	3	3581
West Swan (East Metropolitan)	1	4	3819
West Swan (East Metropolitan)	1	5	1634
West Swan (East Metropolitan)	1	6	1022
Willagee (South Metropolitan)	0	1	4011
Willagee (South Metropolitan)	0	2	434
Willagee (South Metropolitan)	0	3	121
Willagee (South Metropolitan)	0	4	41
Willagee (South Metropolitan)	0	5	15
Willagee (South Metropolitan)	0	6	7
Willagee (South Metropolitan)	1	2	4314
Willagee (South Metropolitan)	1	3	2189
Willagee (South Metropolitan)	1	4	1986
Willagee (South Metropolitan)	1	5	713
Willagee (South Metropolitan)	1	6	284
Bass (Apsley)	0	1	1235
Bass (Apsley)	0	2	92
Bass (Apsley)	0	3	3
Bass (Apsley)	1	2	1494
Bass (Apsley)	1	3	461
Bass (Apsley)	1	4	447
Bass (Apsley)	1	5	182
Bass (Apsley)	1	6	96
Bass (Launceston)	0	1	4080
Bass (Launceston)	0	2	299
Bass (Launceston)	0	3	76
Bass (Launceston)	0	4	18
Bass (Launceston)	0	5	3
Bass (Launceston)	1	2	4161
Bass (Launceston)	1	3	1802
Bass (Launceston)	1	4	1653
Bass (Launceston)	1	5	550
Bass (Launceston)	1	6	214
Bass (Rosevears)	0	1	2668
Bass (Rosevears)	0	2	219
Bass (Rosevears)	0	3	42
Bass (Rosevears)	0	4	18
Bass (Rosevears)	0	5	6
Bass (Rosevears)	1	2	2986
Bass (Rosevears)	1	3	1283
Bass (Rosevears)	1	4	1287
Bass (Rosevears)	1	5	516
Bass (Rosevears)	1	6	193
Bass (Windermere)	0	1	4203
Bass (Windermere)	0	2	444
Bass (Windermere)	0	3	111
Bass (Windermere)	0	4	40
Bass (Windermere)	0	5	23
Bass (Windermere)	0	6	11
Bass (Windermere)	1	2	4117
Bass (Windermere)	1	3	1790
Bass (Windermere)	1	4	1488
Bass (Windermere)	1	5	615
Bass (Windermere)	1	6	364
Braddon (Mersey)	0	1	3978
Braddon (Mersey)	0	2	304
Braddon (Mersey)	0	3	24
Braddon (Mersey)	0	4	14
Braddon (Mersey)	0	6	3
Braddon (Mersey)	1	2	4388
Braddon (Mersey)	1	3	1783
Braddon (Mersey)	1	4	1516
Braddon (Mersey)	1	5	610
Braddon (Mersey)	1	6	262
Braddon (Montgomery)	0	1	3889
Braddon (Montgomery)	0	2	242
Braddon (Montgomery)	0	3	24
Braddon (Montgomery)	0	4	7
Braddon (Montgomery)	1	2	4532
Braddon (Montgomery)	1	3	1705
Braddon (Montgomery)	1	4	1473
Braddon (Montgomery)	1	5	560
Braddon (Montgomery)	1	6	252
Braddon (Murchison)	0	1	3983
Braddon (Murchison)	0	2	248
Braddon (Murchison)	0	3	31
Braddon (Murchison)	0	4	10
Braddon (Murchison)	0	5	3
Braddon (Murchison)	0	6	3
Braddon (Murchison)	1	2	4482
Braddon (Murchison)	1	3	1664
Braddon (Murchison)	1	4	1466
Braddon (Murchison)	1	5	631
Braddon (Murchison)	1	6	302
Braddon (Western Tiers)	0	1	9
Braddon (Western Tiers)	0	2	3
Braddon (Western Tiers)	1	2	31
Braddon (Western Tiers)	1	3	8
Braddon (Western Tiers)	1	4	11
Braddon (Western Tiers)	1	5	3
Braddon (Western Tiers)	1	6	4
Denison (Derwent)	0	1	985
Denison (Derwent)	0	2	97
Denison (Derwent)	0	3	9
Denison (Derwent)	0	4	7
Denison (Derwent)	1	2	1135
Denison (Derwent)	1	3	635
Denison (Derwent)	1	4	534
Denison (Derwent)	1	5	204
Denison (Derwent)	1	6	89
Denison (Elwick)	0	1	5218
Denison (Elwick)	0	2	448
Denison (Elwick)	0	3	66
Denison (Elwick)	0	4	24
Denison (Elwick)	0	5	5
Denison (Elwick)	0	6	3
Denison (Elwick)	1	2	4279
Denison (Elwick)	1	3	2089
Denison (Elwick)	1	4	1520
Denison (Elwick)	1	5	673
Denison (Elwick)	1	6	364
Denison (Hobart)	0	1	4699
Denison (Hobart)	0	2	606
Denison (Hobart)	0	3	300
Denison (Hobart)	0	4	100
Denison (Hobart)	0	5	21
Denison (Hobart)	0	6	13
Denison (Hobart)	1	2	3995
Denison (Hobart)	1	3	1705
Denison (Hobart)	1	4	1497
Denison (Hobart)	1	5	470
Denison (Hobart)	1	6	169
Denison (Huon)	0	1	26
Denison (Huon)	0	2	4
Denison (Huon)	1	2	65
Denison (Huon)	1	3	20
Denison (Huon)	1	4	30
Denison (Huon)	1	5	6
Denison (Huon)	1	6	3
Denison (Nelson)	0	1	2144
Denison (Nelson)	0	2	283
Denison (Nelson)	0	3	163
Denison (Nelson)	0	4	82
Denison (Nelson)	0	5	37
Denison (Nelson)	0	6	36
Denison (Nelson)	1	2	2717
Denison (Nelson)	1	3	1052
Denison (Nelson)	1	4	1160
Denison (Nelson)	1	5	434
Denison (Nelson)	1	6	178
Franklin (Derwent)	0	1	238
Franklin (Derwent)	0	2	23
Franklin (Derwent)	0	3	4
Franklin (Derwent)	1	2	493
Franklin (Derwent)	1	3	244
Franklin (Derwent)	1	4	243
Franklin (Derwent)	1	5	79
Franklin (Derwent)	1	6	27
Franklin (Huon)	0	1	3132
Franklin (Huon)	0	2	251
Franklin (Huon)	0	3	26
Franklin (Huon)	0	4	4
Franklin (Huon)	0	6	3
Franklin (Huon)	1	2	4815
Franklin (Huon)	1	3	1929
Franklin (Huon)	1	4	1846
Franklin (Huon)	1	5	774
Franklin (Huon)	1	6	362
Franklin (Nelson)	0	1	1267
Franklin (Nelson)	0	2	109
Franklin (Nelson)	0	3	17
Franklin (Nelson)	0	4	10
Franklin (Nelson)	0	5	3
Franklin (Nelson)	1	2	1409
Franklin (Nelson)	1	3	606
Franklin (Nelson)	1	4	570
Franklin (Nelson)	1	5	221
Franklin (Nelson)	1	6	97
Franklin (Pembroke)	0	1	4122
Franklin (Pembroke)	0	2	297
Franklin (Pembroke)	0	3	46
Franklin (Pembroke)	0	4	10
Franklin (Pembroke)	1	2	4641
Franklin (Pembroke)	1	3	1920
Franklin (Pembroke)	1	4	1766
Franklin (Pembroke)	1	5	582
Franklin (Pembroke)	1	6	227
Franklin (Rumney)	0	1	1637
Franklin (Rumney)	0	2	124
Franklin (Rumney)	0	3	14
Franklin (Rumney)	0	4	4
Franklin (Rumney)	0	5	3
Franklin (Rumney)	1	2	2536
Franklin (Rumney)	1	3	1188
Franklin (Rumney)	1	4	1215
Franklin (Rumney)	1	5	507
Franklin (Rumney)	1	6	193
Lyons (Apsley)	0	1	2510
Lyons (Apsley)	0	2	188
Lyons (Apsley)	0	3	13
Lyons (Apsley)	0	4	3
Lyons (Apsley)	1	2	3137
Lyons (Apsley)	1	3	921
Lyons (Apsley)	1	4	810
Lyons (Apsley)	1	5	322
Lyons (Apsley)	1	6	165
Lyons (Derwent)	0	1	2356
Lyons (Derwent)	0	2	201
Lyons (Derwent)	0	3	13
Lyons (Derwent)	0	4	10
Lyons (Derwent)	0	5	3
Lyons (Derwent)	1	2	2870
Lyons (Derwent)	1	3	1483
Lyons (Derwent)	1	4	1279
Lyons (Derwent)	1	5	541
Lyons (Derwent)	1	6	276
Lyons (Rosevears)	0	1	989
Lyons (Rosevears)	0	2	62
Lyons (Rosevears)	0	3	3
Lyons (Rosevears)	1	2	1582
Lyons (Rosevears)	1	3	478
Lyons (Rosevears)	1	4	413
Lyons (Rosevears)	1	5	181
Lyons (Rosevears)	1	6	83
Lyons (Rumney)	0	1	1854
Lyons (Rumney)	0	2	134
Lyons (Rumney)	0	3	16
Lyons (Rumney)	1	2	2316
Lyons (Rumney)	1	3	920
Lyons (Rumney)	1	4	762
Lyons (Rumney)	1	5	322
Lyons (Rumney)	1	6	154
Lyons (Western Tiers)	0	1	3286
Lyons (Western Tiers)	0	2	246
Lyons (Western Tiers)	0	3	8
Lyons (Western Tiers)	0	4	3
Lyons (Western Tiers)	1	2	4704
Lyons (Western Tiers)	1	3	1575
Lyons (Western Tiers)	1	4	1497
Lyons (Western Tiers)	1	5	636
Lyons (Western Tiers)	1	6	284
Arafura	0	1	145
Arafura	0	2	13
Arafura	0	3	3
Arafura	0	5	3
Arafura	1	2	209
Arafura	1	3	135
Arafura	1	4	172
Arafura	1	5	156
Arafura	1	6	471
Araluen	0	1	935
Araluen	0	2	143
Araluen	0	3	52
Araluen	0	4	26
Araluen	0	6	11
Araluen	1	2	1032
Araluen	1	3	576
Araluen	1	4	535
Araluen	1	5	260
Araluen	1	6	151
Arnhem	0	1	281
Arnhem	0	2	14
Arnhem	0	3	5
Arnhem	1	2	294
Arnhem	1	3	180
Arnhem	1	4	217
Arnhem	1	5	174
Arnhem	1	6	466
Barkly	0	1	535
Barkly	0	2	38
Barkly	0	3	10
Barkly	0	4	10
Barkly	0	5	3
Barkly	1	2	433
Barkly	1	3	237
Barkly	1	4	197
Barkly	1	5	148
Barkly	1	6	365
Blain	0	1	475
Blain	0	2	76
Blain	0	3	29
Blain	0	4	3
Blain	1	2	791
Blain	1	3	597
Blain	1	4	563
Blain	1	5	269
Blain	1	6	144
Braitling	0	1	973
Braitling	0	2	130
Braitling	0	3	48
Braitling	0	4	10
Braitling	0	5	4
Braitling	1	2	942
Braitling	1	3	557
Braitling	1	4	512
Braitling	1	5	216
Braitling	1	6	132
Brennan	0	1	411
Brennan	0	2	92
Brennan	0	3	23
Brennan	0	4	5
Brennan	0	5	4
Brennan	1	2	746
Brennan	1	3	517
Brennan	1	4	557
Brennan	1	5	243
Brennan	1	6	93
Casuarina	0	1	417
Casuarina	0	2	79
Casuarina	0	3	24
Casuarina	0	4	20
Casuarina	0	5	12
Casuarina	0	6	3
Casuarina	1	2	732
Casuarina	1	3	453
Casuarina	1	4	508
Casuarina	1	5	250
Casuarina	1	6	140
Daly	0	1	678
Daly	0	2	76
Daly	0	3	12
Daly	0	4	3
Daly	1	2	672
Daly	1	3	289
Daly	1	4	264
Daly	1	5	162
Daly	1	6	353
Drysdale	0	1	673
