SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Camden	5-9	0	Neither	86
Camden	5-9	1		30
Camden	5-9	1	Both	3812
Camden	5-9	1	Father only	453
Camden	5-9	1	Mother only	558
Camden	5-9	1	Neither	846
Camden	10-12	0		15
Camden	10-12	0	Both	474
Camden	10-12	0	Father only	39
Camden	10-12	0	Mother only	85
Camden	10-12	0	Neither	51
Camden	10-12	1		15
Camden	10-12	1	Both	2099
Camden	10-12	1	Father only	227
Camden	10-12	1	Mother only	334
Camden	10-12	1	Neither	478
Camden	13-14	0		6
Camden	13-14	0	Both	302
Camden	13-14	0	Father only	26
Camden	13-14	0	Mother only	65
Camden	13-14	0	Neither	35
Camden	13-14	1		13
Camden	13-14	1	Both	1308
Camden	13-14	1	Father only	142
Camden	13-14	1	Mother only	215
Camden	13-14	1	Neither	333
Camden	15-17	0		3
Camden	15-17	0	Both	368
Camden	15-17	0	Father only	54
Camden	15-17	0	Mother only	71
Camden	15-17	0	Neither	78
Camden	15-17	1		9
Camden	15-17	1	Both	1525
Camden	15-17	1	Father only	164
Camden	15-17	1	Mother only	259
Camden	15-17	1	Neither	460
Camden	18-20	0		3
Camden	18-20	0	Both	129
Camden	18-20	0	Father only	15
Camden	18-20	0	Mother only	37
Camden	18-20	0	Neither	41
Camden	18-20	1		6
Camden	18-20	1	Both	589
Camden	18-20	1	Father only	50
Camden	18-20	1	Mother only	93
Camden	18-20	1	Neither	275
Camden	21-24	0	Both	48
Camden	21-24	0	Father only	11
Camden	21-24	0	Mother only	19
Camden	21-24	0	Neither	25
Camden	21-24	1	Both	233
Camden	21-24	1	Father only	24
Camden	21-24	1	Mother only	41
Camden	21-24	1	Neither	135
Campbelltown	0-4	0		71
Campbelltown	0-4	0	Both	906
Campbelltown	0-4	0	Father only	89
Campbelltown	0-4	0	Mother only	156
Campbelltown	0-4	0	Neither	150
Campbelltown	0-4	1		15
Campbelltown	0-4	1	Both	1979
Campbelltown	0-4	1	Father only	324
Campbelltown	0-4	1	Mother only	399
Campbelltown	0-4	1	Neither	1107
Campbelltown	5-9	0		74
Campbelltown	5-9	0	Both	1088
Campbelltown	5-9	0	Father only	94
Campbelltown	5-9	0	Mother only	182
Campbelltown	5-9	0	Neither	212
Campbelltown	5-9	1		40
Campbelltown	5-9	1	Both	1845
Campbelltown	5-9	1	Father only	291
Campbelltown	5-9	1	Mother only	371
Campbelltown	5-9	1	Neither	1271
Campbelltown	10-12	0		26
Campbelltown	10-12	0	Both	593
Campbelltown	10-12	0	Father only	56
Campbelltown	10-12	0	Mother only	126
Campbelltown	10-12	0	Neither	148
Campbelltown	10-12	1		32
Campbelltown	10-12	1	Both	1015
Campbelltown	10-12	1	Father only	165
Campbelltown	10-12	1	Mother only	225
Campbelltown	10-12	1	Neither	649
Campbelltown	13-14	0		17
Campbelltown	13-14	0	Both	372
Campbelltown	13-14	0	Father only	50
Campbelltown	13-14	0	Mother only	93
Campbelltown	13-14	0	Neither	120
Campbelltown	13-14	1		23
Campbelltown	13-14	1	Both	622
Campbelltown	13-14	1	Father only	104
Campbelltown	13-14	1	Mother only	135
Campbelltown	13-14	1	Neither	492
Campbelltown	15-17	0		13
Campbelltown	15-17	0	Both	457
Campbelltown	15-17	0	Father only	46
Campbelltown	15-17	0	Mother only	107
Campbelltown	15-17	0	Neither	150
Campbelltown	15-17	1		3
Campbelltown	15-17	1	Both	736
Campbelltown	15-17	1	Father only	141
Campbelltown	15-17	1	Mother only	153
Campbelltown	15-17	1	Neither	693
Campbelltown	18-20	0	Both	84
Campbelltown	18-20	0	Father only	20
Campbelltown	18-20	0	Mother only	28
Campbelltown	18-20	0	Neither	83
Campbelltown	18-20	1		8
Campbelltown	18-20	1	Both	239
Campbelltown	18-20	1	Father only	40
Campbelltown	18-20	1	Mother only	55
Campbelltown	18-20	1	Neither	411
Campbelltown	21-24	0	Both	49
Campbelltown	21-24	0	Father only	9
Campbelltown	21-24	0	Mother only	9
Campbelltown	21-24	0	Neither	60
Campbelltown	21-24	1	Both	109
Campbelltown	21-24	1	Father only	28
Campbelltown	21-24	1	Mother only	34
Campbelltown	21-24	1	Neither	202
Canterbury	0-4	0		29
Canterbury	0-4	0	Both	139
Canterbury	0-4	0	Father only	39
Canterbury	0-4	0	Mother only	81
Canterbury	0-4	0	Neither	195
Canterbury	0-4	1		34
Canterbury	0-4	1	Both	1448
Canterbury	0-4	1	Father only	423
Canterbury	0-4	1	Mother only	448
Canterbury	0-4	1	Neither	2167
Canterbury	5-9	0		32
Canterbury	5-9	0	Both	236
Canterbury	5-9	0	Father only	88
Canterbury	5-9	0	Mother only	139
Canterbury	5-9	0	Neither	270
Canterbury	5-9	1		34
Canterbury	5-9	1	Both	1524
Canterbury	5-9	1	Father only	424
Canterbury	5-9	1	Mother only	469
Canterbury	5-9	1	Neither	1679
Canterbury	10-12	0		15
Canterbury	10-12	0	Both	146
Canterbury	10-12	0	Father only	66
Canterbury	10-12	0	Mother only	96
Canterbury	10-12	0	Neither	223
Canterbury	10-12	1		11
Canterbury	10-12	1	Both	801
Canterbury	10-12	1	Father only	202
Canterbury	10-12	1	Mother only	277
Canterbury	10-12	1	Neither	935
Canterbury	13-14	0		12
Canterbury	13-14	0	Both	90
Canterbury	13-14	0	Father only	39
Canterbury	13-14	0	Mother only	72
Canterbury	13-14	0	Neither	178
Canterbury	13-14	1		8
Canterbury	13-14	1	Both	448
Canterbury	13-14	1	Father only	120
Canterbury	13-14	1	Mother only	155
Canterbury	13-14	1	Neither	624
Canterbury	15-17	0		11
Canterbury	15-17	0	Both	140
Canterbury	15-17	0	Father only	49
Canterbury	15-17	0	Mother only	60
Canterbury	15-17	0	Neither	325
Canterbury	15-17	1		14
Canterbury	15-17	1	Both	543
Canterbury	15-17	1	Father only	139
Canterbury	15-17	1	Mother only	205
Canterbury	15-17	1	Neither	1012
Canterbury	18-20	0		6
Canterbury	18-20	0	Both	55
Canterbury	18-20	0	Father only	18
Canterbury	18-20	0	Mother only	31
Canterbury	18-20	0	Neither	216
Canterbury	18-20	1		6
Canterbury	18-20	1	Both	267
Canterbury	18-20	1	Father only	87
Canterbury	18-20	1	Mother only	109
Canterbury	18-20	1	Neither	728
Canterbury	21-24	0	Both	28
Canterbury	21-24	0	Father only	13
Canterbury	21-24	0	Mother only	9
Canterbury	21-24	0	Neither	127
Canterbury	21-24	1		3
Canterbury	21-24	1	Both	102
Canterbury	21-24	1	Father only	42
Canterbury	21-24	1	Mother only	52
Canterbury	21-24	1	Neither	382
Castle Hill	0-4	0		5
Castle Hill	0-4	0	Both	116
Castle Hill	0-4	0	Father only	17
Castle Hill	0-4	0	Mother only	42
Castle Hill	0-4	0	Neither	49
Castle Hill	0-4	1		13
Castle Hill	0-4	1	Both	2044
Castle Hill	0-4	1	Father only	407
Castle Hill	0-4	1	Mother only	391
Castle Hill	0-4	1	Neither	1603
Castle Hill	5-9	0		15
Castle Hill	5-9	0	Both	235
Castle Hill	5-9	0	Father only	58
Castle Hill	5-9	0	Mother only	63
Castle Hill	5-9	0	Neither	103
Castle Hill	5-9	1		20
Castle Hill	5-9	1	Both	2733
Castle Hill	5-9	1	Father only	426
Castle Hill	5-9	1	Mother only	526
Castle Hill	5-9	1	Neither	1964
Castle Hill	10-12	0		3
Castle Hill	10-12	0	Both	204
Castle Hill	10-12	0	Father only	39
Castle Hill	10-12	0	Mother only	61
Castle Hill	10-12	0	Neither	84
Castle Hill	10-12	1		10
Castle Hill	10-12	1	Both	1691
Castle Hill	10-12	1	Father only	237
Castle Hill	10-12	1	Mother only	348
Castle Hill	10-12	1	Neither	1156
Castle Hill	13-14	0		3
Castle Hill	13-14	0	Both	150
Castle Hill	13-14	0	Father only	25
Castle Hill	13-14	0	Mother only	41
Castle Hill	13-14	0	Neither	92
Castle Hill	13-14	1		10
Castle Hill	13-14	1	Both	1072
Castle Hill	13-14	1	Father only	159
Castle Hill	13-14	1	Mother only	201
Castle Hill	13-14	1	Neither	756
Castle Hill	15-17	0		8
Castle Hill	15-17	0	Both	195
Castle Hill	15-17	0	Father only	41
Castle Hill	15-17	0	Mother only	61
Castle Hill	15-17	0	Neither	126
Castle Hill	15-17	1		9
Castle Hill	15-17	1	Both	1358
Castle Hill	15-17	1	Father only	204
Castle Hill	15-17	1	Mother only	271
Castle Hill	15-17	1	Neither	1144
Castle Hill	18-20	0	Both	85
Castle Hill	18-20	0	Father only	19
Castle Hill	18-20	0	Mother only	29
Castle Hill	18-20	0	Neither	86
Castle Hill	18-20	1		3
Castle Hill	18-20	1	Both	632
Castle Hill	18-20	1	Father only	116
Castle Hill	18-20	1	Mother only	132
Castle Hill	18-20	1	Neither	821
Castle Hill	21-24	0	Both	37
Castle Hill	21-24	0	Father only	12
Castle Hill	21-24	0	Mother only	11
Castle Hill	21-24	0	Neither	58
Castle Hill	21-24	1	Both	272
Castle Hill	21-24	1	Father only	56
Castle Hill	21-24	1	Mother only	64
Castle Hill	21-24	1	Neither	430
Cessnock	0-4	0		39
Cessnock	0-4	0	Both	1056
Cessnock	0-4	0	Father only	12
Cessnock	0-4	0	Mother only	48
Cessnock	0-4	0	Neither	14
Cessnock	0-4	1		14
Cessnock	0-4	1	Both	3379
Cessnock	0-4	1	Father only	135
Cessnock	0-4	1	Mother only	185
Cessnock	0-4	1	Neither	182
Cessnock	5-9	0		30
Cessnock	5-9	0	Both	1230
Cessnock	5-9	0	Father only	21
Cessnock	5-9	0	Mother only	50
Cessnock	5-9	0	Neither	14
Cessnock	5-9	1		28
Cessnock	5-9	1	Both	3326
Cessnock	5-9	1	Father only	137
Cessnock	5-9	1	Mother only	182
Cessnock	5-9	1	Neither	152
Cessnock	10-12	0		24
Cessnock	10-12	0	Both	700
Cessnock	10-12	0	Father only	12
Cessnock	10-12	0	Mother only	33
Cessnock	10-12	0	Neither	10
Cessnock	10-12	1		13
Cessnock	10-12	1	Both	1759
Cessnock	10-12	1	Father only	74
Cessnock	10-12	1	Mother only	96
Cessnock	10-12	1	Neither	97
Cessnock	13-14	0		14
Cessnock	13-14	0	Both	479
Cessnock	13-14	0	Father only	12
Cessnock	13-14	0	Mother only	30
Cessnock	13-14	0	Neither	10
Cessnock	13-14	1		10
Cessnock	13-14	1	Both	1151
Cessnock	13-14	1	Father only	52
Cessnock	13-14	1	Mother only	47
Cessnock	13-14	1	Neither	58
Cessnock	15-17	0		14
Cessnock	15-17	0	Both	482
Cessnock	15-17	0	Father only	18
Cessnock	15-17	0	Mother only	36
Cessnock	15-17	0	Neither	11
Cessnock	15-17	1		9
Cessnock	15-17	1	Both	1476
Cessnock	15-17	1	Father only	57
Cessnock	15-17	1	Mother only	73
Cessnock	15-17	1	Neither	46
Cessnock	18-20	0		3
Cessnock	18-20	0	Both	101
Cessnock	18-20	0	Mother only	3
Cessnock	18-20	0	Neither	3
Cessnock	18-20	1	Both	322
Cessnock	18-20	1	Father only	18
Cessnock	18-20	1	Mother only	16
Cessnock	18-20	1	Neither	24
Cessnock	21-24	0	Both	36
Cessnock	21-24	0	Father only	4
Cessnock	21-24	0	Neither	6
Cessnock	21-24	1	Both	114
Cessnock	21-24	1	Father only	3
Cessnock	21-24	1	Mother only	7
Cessnock	21-24	1	Neither	9
Charlestown	0-4	0		17
Charlestown	0-4	0	Both	459
Charlestown	0-4	0	Father only	26
Charlestown	0-4	0	Mother only	49
Charlestown	0-4	0	Neither	11
Charlestown	0-4	1		20
Charlestown	0-4	1	Both	2944
Charlestown	0-4	1	Father only	288
Charlestown	0-4	1	Mother only	280
Charlestown	0-4	1	Neither	178
Charlestown	5-9	0		19
Charlestown	5-9	0	Both	734
Charlestown	5-9	0	Father only	47
Charlestown	5-9	0	Mother only	57
Charlestown	5-9	0	Neither	20
Charlestown	5-9	1		6
Charlestown	5-9	1	Both	2855
Charlestown	5-9	1	Father only	299
Charlestown	5-9	1	Mother only	305
Charlestown	5-9	1	Neither	203
Charlestown	10-12	0		12
Charlestown	10-12	0	Both	507
Charlestown	10-12	0	Father only	30
Charlestown	10-12	0	Mother only	46
Charlestown	10-12	0	Neither	25
Charlestown	10-12	1		12
Charlestown	10-12	1	Both	1573
Charlestown	10-12	1	Father only	122
Charlestown	10-12	1	Mother only	165
Charlestown	10-12	1	Neither	133
Charlestown	13-14	0		7
Charlestown	13-14	0	Both	356
Charlestown	13-14	0	Father only	18
Charlestown	13-14	0	Mother only	33
Charlestown	13-14	0	Neither	17
Charlestown	13-14	1		4
Charlestown	13-14	1	Both	1020
Charlestown	13-14	1	Father only	87
Charlestown	13-14	1	Mother only	87
Charlestown	13-14	1	Neither	83
Charlestown	15-17	0		3
Charlestown	15-17	0	Both	450
Charlestown	15-17	0	Father only	43
Charlestown	15-17	0	Mother only	40
Charlestown	15-17	0	Neither	13
Charlestown	15-17	1		4
Charlestown	15-17	1	Both	1302
Charlestown	15-17	1	Father only	103
Charlestown	15-17	1	Mother only	118
Charlestown	15-17	1	Neither	134
Charlestown	18-20	0	Both	145
Charlestown	18-20	0	Father only	16
Charlestown	18-20	0	Mother only	18
Charlestown	18-20	0	Neither	9
Charlestown	18-20	1	Both	548
Charlestown	18-20	1	Father only	39
Charlestown	18-20	1	Mother only	52
Charlestown	18-20	1	Neither	53
Charlestown	21-24	0	Both	75
Charlestown	21-24	0	Father only	12
Charlestown	21-24	0	Mother only	9
Charlestown	21-24	0	Neither	5
Charlestown	21-24	1	Both	275
Charlestown	21-24	1	Father only	16
Charlestown	21-24	1	Mother only	18
Charlestown	21-24	1	Neither	34
Clarence	0-4	0		49
Clarence	0-4	0	Both	816
Clarence	0-4	0	Father only	17
Clarence	0-4	0	Mother only	28
Clarence	0-4	0	Neither	3
Clarence	0-4	1		21
Clarence	0-4	1	Both	2269
Clarence	0-4	1	Father only	127
Clarence	0-4	1	Mother only	98
Clarence	0-4	1	Neither	73
Clarence	5-9	0		36
Clarence	5-9	0	Both	1093
Clarence	5-9	0	Father only	34
Clarence	5-9	0	Mother only	61
Clarence	5-9	0	Neither	10
Clarence	5-9	1		16
Clarence	5-9	1	Both	2490
Clarence	5-9	1	Father only	137
Clarence	5-9	1	Mother only	140
Clarence	5-9	1	Neither	97
Clarence	10-12	0		30
Clarence	10-12	0	Both	634
Clarence	10-12	0	Father only	20
Clarence	10-12	0	Mother only	35
Clarence	10-12	0	Neither	8
Clarence	10-12	1		7
Clarence	10-12	1	Both	1494
Clarence	10-12	1	Father only	68
Clarence	10-12	1	Mother only	69
Clarence	10-12	1	Neither	58
Clarence	13-14	0		16
Clarence	13-14	0	Both	414
Clarence	13-14	0	Father only	23
Clarence	13-14	0	Mother only	35
Clarence	13-14	0	Neither	5
Clarence	13-14	1		10
Clarence	13-14	1	Both	969
Clarence	13-14	1	Father only	34
Clarence	13-14	1	Mother only	49
Clarence	13-14	1	Neither	28
Clarence	15-17	0		5
Clarence	15-17	0	Both	524
Clarence	15-17	0	Father only	29
Clarence	15-17	0	Mother only	32
Clarence	15-17	0	Neither	15
Clarence	15-17	1		9
Clarence	15-17	1	Both	1334
Clarence	15-17	1	Father only	68
Clarence	15-17	1	Mother only	56
Clarence	15-17	1	Neither	40
Clarence	18-20	0		6
Clarence	18-20	0	Both	78
Clarence	18-20	0	Father only	7
Clarence	18-20	0	Mother only	9
Clarence	18-20	1	Both	234
Clarence	18-20	1	Father only	15
Clarence	18-20	1	Mother only	11
Clarence	18-20	1	Neither	6
Clarence	21-24	0	Both	21
Clarence	21-24	0	Father only	4
Clarence	21-24	1	Both	34
Clarence	21-24	1	Father only	3
Coffs Harbour	0-4	0		21
Coffs Harbour	0-4	0	Both	587
Coffs Harbour	0-4	0	Father only	24
Coffs Harbour	0-4	0	Mother only	49
Coffs Harbour	0-4	0	Neither	49
Coffs Harbour	0-4	1		20
Coffs Harbour	0-4	1	Both	2175
Coffs Harbour	0-4	1	Father only	238
Coffs Harbour	0-4	1	Mother only	202
Coffs Harbour	0-4	1	Neither	360
Coffs Harbour	5-9	0		45
Coffs Harbour	5-9	0	Both	909
Coffs Harbour	5-9	0	Father only	50
Coffs Harbour	5-9	0	Mother only	101
Coffs Harbour	5-9	0	Neither	67
Coffs Harbour	5-9	1		15
Coffs Harbour	5-9	1	Both	2404
Coffs Harbour	5-9	1	Father only	215
Coffs Harbour	5-9	1	Mother only	226
Coffs Harbour	5-9	1	Neither	379
Coffs Harbour	10-12	0		28
Coffs Harbour	10-12	0	Both	551
Coffs Harbour	10-12	0	Father only	42
Coffs Harbour	10-12	0	Mother only	54
Coffs Harbour	10-12	0	Neither	71
Coffs Harbour	10-12	1		10
Coffs Harbour	10-12	1	Both	1350
Coffs Harbour	10-12	1	Father only	117
Coffs Harbour	10-12	1	Mother only	124
Coffs Harbour	10-12	1	Neither	198
Coffs Harbour	13-14	0		20
Coffs Harbour	13-14	0	Both	390
Coffs Harbour	13-14	0	Father only	42
Coffs Harbour	13-14	0	Mother only	42
Coffs Harbour	13-14	0	Neither	48
Coffs Harbour	13-14	1		13
Coffs Harbour	13-14	1	Both	842
Coffs Harbour	13-14	1	Father only	86
Coffs Harbour	13-14	1	Mother only	80
Coffs Harbour	13-14	1	Neither	129
Coffs Harbour	15-17	0		14
Coffs Harbour	15-17	0	Both	466
Coffs Harbour	15-17	0	Father only	49
Coffs Harbour	15-17	0	Mother only	56
Coffs Harbour	15-17	0	Neither	66
Coffs Harbour	15-17	1		6
Coffs Harbour	15-17	1	Both	1087
Coffs Harbour	15-17	1	Father only	110
Coffs Harbour	15-17	1	Mother only	94
Coffs Harbour	15-17	1	Neither	166
Coffs Harbour	18-20	0		3
Coffs Harbour	18-20	0	Both	84
Coffs Harbour	18-20	0	Father only	8
Coffs Harbour	18-20	0	Mother only	4
Coffs Harbour	18-20	0	Neither	38
Coffs Harbour	18-20	1	Both	226
Coffs Harbour	18-20	1	Father only	19
Coffs Harbour	18-20	1	Mother only	24
Coffs Harbour	18-20	1	Neither	60
Coffs Harbour	21-24	0	Both	23
Coffs Harbour	21-24	0	Father only	4
Coffs Harbour	21-24	0	Mother only	3
Coffs Harbour	21-24	0	Neither	18
Coffs Harbour	21-24	1	Both	59
Coffs Harbour	21-24	1	Father only	8
Coffs Harbour	21-24	1	Mother only	4
Coffs Harbour	21-24	1	Neither	18
Coogee	0-4	0		15
Coogee	0-4	0	Both	99
Coogee	0-4	0	Father only	39
Coogee	0-4	0	Mother only	58
Coogee	0-4	0	Neither	66
Coogee	0-4	1		17
Coogee	0-4	1	Both	1712
Coogee	0-4	1	Father only	658
Coogee	0-4	1	Mother only	672
Coogee	0-4	1	Neither	1373
Coogee	5-9	0		18
Coogee	5-9	0	Both	203
Coogee	5-9	0	Father only	78
Coogee	5-9	0	Mother only	102
Coogee	5-9	0	Neither	129
Coogee	5-9	1		7
Coogee	5-9	1	Both	1481
Coogee	5-9	1	Father only	552
Coogee	5-9	1	Mother only	547
Coogee	5-9	1	Neither	1049
Coogee	10-12	0		8
Coogee	10-12	0	Both	136
Coogee	10-12	0	Father only	34
Coogee	10-12	0	Mother only	63
Coogee	10-12	0	Neither	77
Coogee	10-12	1		8
Coogee	10-12	1	Both	773
Coogee	10-12	1	Father only	254
Coogee	10-12	1	Mother only	258
Coogee	10-12	1	Neither	447
Coogee	13-14	0		3
Coogee	13-14	0	Both	103
Coogee	13-14	0	Father only	28
Coogee	13-14	0	Mother only	46
Coogee	13-14	0	Neither	55
Coogee	13-14	1		4
Coogee	13-14	1	Both	419
Coogee	13-14	1	Father only	134
Coogee	13-14	1	Mother only	149
Coogee	13-14	1	Neither	281
Coogee	15-17	0		3
Coogee	15-17	0	Both	125
Coogee	15-17	0	Father only	41
Coogee	15-17	0	Mother only	53
Coogee	15-17	0	Neither	94
Coogee	15-17	1		3
Coogee	15-17	1	Both	556
Coogee	15-17	1	Father only	176
Coogee	15-17	1	Mother only	181
Coogee	15-17	1	Neither	335
Coogee	18-20	0	Both	68
Coogee	18-20	0	Father only	28
Coogee	18-20	0	Mother only	16
Coogee	18-20	0	Neither	63
Coogee	18-20	1	Both	326
Coogee	18-20	1	Father only	106
Coogee	18-20	1	Mother only	89
Coogee	18-20	1	Neither	219
Coogee	21-24	0		5
Coogee	21-24	0	Both	37
Coogee	21-24	0	Father only	14
Coogee	21-24	0	Mother only	23
Coogee	21-24	0	Neither	48
Coogee	21-24	1	Both	176
Coogee	21-24	1	Father only	56
Coogee	21-24	1	Mother only	38
Coogee	21-24	1	Neither	113
Cootamundra	0-4	0		33
Cootamundra	0-4	0	Both	664
Cootamundra	0-4	0	Father only	16
Cootamundra	0-4	0	Mother only	33
Cootamundra	0-4	0	Neither	11
Cootamundra	0-4	1		12
Cootamundra	0-4	1	Both	2667
Cootamundra	0-4	1	Father only	89
Cootamundra	0-4	1	Mother only	81
Cootamundra	0-4	1	Neither	100
Cootamundra	5-9	0		34
Cootamundra	5-9	0	Both	917
Cootamundra	5-9	0	Father only	17
Cootamundra	5-9	0	Mother only	48
Cootamundra	5-9	0	Neither	18
Cootamundra	5-9	1		32
Cootamundra	5-9	1	Both	3045
Cootamundra	5-9	1	Father only	92
Cootamundra	5-9	1	Mother only	94
Cootamundra	5-9	1	Neither	105
Cootamundra	10-12	0		25
Cootamundra	10-12	0	Both	561
Cootamundra	10-12	0	Father only	20
Cootamundra	10-12	0	Mother only	42
Cootamundra	10-12	0	Neither	12
Cootamundra	10-12	1		18
Cootamundra	10-12	1	Both	1843
Cootamundra	10-12	1	Father only	50
Cootamundra	10-12	1	Mother only	44
Cootamundra	10-12	1	Neither	64
Cootamundra	13-14	0		16
Cootamundra	13-14	0	Both	360
Cootamundra	13-14	0	Father only	11
Cootamundra	13-14	0	Mother only	22
Cootamundra	13-14	0	Neither	7
Cootamundra	13-14	1		15
Cootamundra	13-14	1	Both	1041
Cootamundra	13-14	1	Father only	37
Cootamundra	13-14	1	Mother only	37
Cootamundra	13-14	1	Neither	35
Cootamundra	15-17	0		13
Cootamundra	15-17	0	Both	452
Cootamundra	15-17	0	Father only	15
Cootamundra	15-17	0	Mother only	25
Cootamundra	15-17	0	Neither	10
Cootamundra	15-17	1		13
Cootamundra	15-17	1	Both	1254
Cootamundra	15-17	1	Father only	41
Cootamundra	15-17	1	Mother only	40
Cootamundra	15-17	1	Neither	32
Cootamundra	18-20	0	Both	62
Cootamundra	18-20	0	Father only	3
Cootamundra	18-20	0	Neither	7
Cootamundra	18-20	1	Both	217
Cootamundra	18-20	1	Father only	4
Cootamundra	18-20	1	Mother only	9
Cootamundra	18-20	1	Neither	5
Cootamundra	21-24	0	Both	11
Cootamundra	21-24	1	Both	47
Cootamundra	21-24	1	Father only	4
Cronulla	0-4	0		6
Cronulla	0-4	0	Both	159
Cronulla	0-4	0	Father only	24
Cronulla	0-4	0	Mother only	60
Cronulla	0-4	0	Neither	26
Cronulla	0-4	1		13
Cronulla	0-4	1	Both	2683
Cronulla	0-4	1	Father only	384
Cronulla	0-4	1	Mother only	363
Cronulla	0-4	1	Neither	369
Cronulla	5-9	0		6
Cronulla	5-9	0	Both	285
Cronulla	5-9	0	Father only	49
Cronulla	5-9	0	Mother only	81
Cronulla	5-9	0	Neither	44
Cronulla	5-9	1		11
Cronulla	5-9	1	Both	2777
Cronulla	5-9	1	Father only	423
Cronulla	5-9	1	Mother only	388
Cronulla	5-9	1	Neither	349
Cronulla	10-12	0		3
Cronulla	10-12	0	Both	256
Cronulla	10-12	0	Father only	45
Cronulla	10-12	0	Mother only	45
Cronulla	10-12	0	Neither	32
Cronulla	10-12	1		6
Cronulla	10-12	1	Both	1576
Cronulla	10-12	1	Father only	244
Cronulla	10-12	1	Mother only	259
Cronulla	10-12	1	Neither	198
Cronulla	13-14	0		8
Cronulla	13-14	0	Both	153
Cronulla	13-14	0	Father only	32
Cronulla	13-14	0	Mother only	31
Cronulla	13-14	0	Neither	30
Cronulla	13-14	1		6
Cronulla	13-14	1	Both	1056
Cronulla	13-14	1	Father only	132
Cronulla	13-14	1	Mother only	143
Cronulla	13-14	1	Neither	122
Cronulla	15-17	0		12
Cronulla	15-17	0	Both	261
Cronulla	15-17	0	Father only	37
Cronulla	15-17	0	Mother only	49
Cronulla	15-17	0	Neither	29
Cronulla	15-17	1		3
Cronulla	15-17	1	Both	1367
Cronulla	15-17	1	Father only	179
Cronulla	15-17	1	Mother only	204
Cronulla	15-17	1	Neither	191
Cronulla	18-20	0	Both	94
Cronulla	18-20	0	Father only	16
Cronulla	18-20	0	Mother only	24
Cronulla	18-20	0	Neither	22
Cronulla	18-20	1	Both	738
Cronulla	18-20	1	Father only	100
Cronulla	18-20	1	Mother only	82
Cronulla	18-20	1	Neither	120
Cronulla	21-24	0	Both	63
Cronulla	21-24	0	Mother only	18
Cronulla	21-24	0	Neither	15
Cronulla	21-24	1	Both	361
Cronulla	21-24	1	Father only	48
Cronulla	21-24	1	Mother only	41
Cronulla	21-24	1	Neither	83
Davidson	0-4	0	Both	56
Davidson	0-4	0	Father only	10
Davidson	0-4	0	Mother only	23
Davidson	0-4	0	Neither	70
Davidson	0-4	1		19
Davidson	0-4	1	Both	1337
Davidson	0-4	1	Father only	459
Davidson	0-4	1	Mother only	458
Davidson	0-4	1	Neither	1533
Davidson	5-9	0		7
Davidson	5-9	0	Both	139
Davidson	5-9	0	Father only	61
Davidson	5-9	0	Mother only	53
Davidson	5-9	0	Neither	138
Davidson	5-9	1		17
Davidson	5-9	1	Both	2099
Davidson	5-9	1	Father only	679
Davidson	5-9	1	Mother only	721
Davidson	5-9	1	Neither	2039
Davidson	10-12	0		3
Davidson	10-12	0	Both	122
Davidson	10-12	0	Father only	41
Davidson	10-12	0	Mother only	48
Davidson	10-12	0	Neither	126
Davidson	10-12	1		5
Davidson	10-12	1	Both	1296
Davidson	10-12	1	Father only	387
Davidson	10-12	1	Mother only	478
Davidson	10-12	1	Neither	1090
Davidson	13-14	0	Both	90
Davidson	13-14	0	Father only	37
Davidson	13-14	0	Mother only	40
Davidson	13-14	0	Neither	88
Davidson	13-14	1		4
Davidson	13-14	1	Both	829
Davidson	13-14	1	Father only	210
Davidson	13-14	1	Mother only	300
Davidson	13-14	1	Neither	718
Davidson	15-17	0	Both	155
Davidson	15-17	0	Father only	43
Davidson	15-17	0	Mother only	66
Davidson	15-17	0	Neither	172
Davidson	15-17	1		3
Davidson	15-17	1	Both	1122
Davidson	15-17	1	Father only	325
Davidson	15-17	1	Mother only	397
Davidson	15-17	1	Neither	1109
Davidson	18-20	0		4
Davidson	18-20	0	Both	85
Davidson	18-20	0	Father only	24
Davidson	18-20	0	Mother only	39
Davidson	18-20	0	Neither	117
Davidson	18-20	1		3
Davidson	18-20	1	Both	625
Davidson	18-20	1	Father only	167
Davidson	18-20	1	Mother only	203
Davidson	18-20	1	Neither	728
Davidson	21-24	0	Both	41
Davidson	21-24	0	Father only	10
Davidson	21-24	0	Mother only	20
Davidson	21-24	0	Neither	71
