SSC_CODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
SSC60098,0,0,0,0,0,0,0,0
SSC60099,40,1087,579,270,1246,0.8,1069,2.4
SSC60100,43,1300,609,200,1468,0.9,1287,2.5
SSC60101,43,1300,578,230,1537,0.8,1173,2.5
SSC60102,52,800,490,200,1062,0.7,974,2.4
SSC60103,43,1330,487,0,1375,0.9,700,3.1
SSC60104,48,850,468,160,949,0.7,885,2.3
SSC60105,0,0,0,0,0,0,0,0
SSC60106,0,0,0,0,0,0,0,0
SSC60107,62,0,389,0,900,0.5,725,1.7
SSC60108,61,0,420,0,1024,0.7,899,1.8
SSC60109,48,1041,417,0,1312,0.7,1093,2.6
SSC60110,33,1200,562,220,1116,0.8,909,2.4
SSC60111,42,988,557,143,1375,0.8,1093,2.6
SSC60112,40,672,422,193,1020,0.9,888,2.7
SSC60113,39,1300,568,240,1297,0.8,995,2.3
SSC60114,56,969,439,235,862,0.8,854,2
SSC60115,31,915,427,195,841,0.8,750,2.6
SSC60116,48,1158,477,200,1137,0.9,1045,2.4
SSC60117,51,0,312,0,710,0.8,665,2.4
SSC60118,36,1517,907,320,2250,0.9,2073,2.9
SSC60119,41,1517,624,160,1499,0.9,1199,2.3
SSC60120,51,867,472,125,1112,0.8,784,2.2
SSC60121,53,1517,673,235,1343,0.7,1047,2.1
SSC60122,41,1300,688,260,1596,0.9,1418,2.7
SSC60123,39,797,458,170,1218,0.9,1174,2.6
SSC60124,44,1528,757,255,2036,0.8,1357,2.5
SSC60125,60,1604,662,0,1625,0.6,1187,2.1
SSC60126,45,1148,560,200,1354,0.8,1062,2.2
SSC60127,43,1101,552,160,1267,0.9,1125,2.1
SSC60128,47,416,341,0,637,0.6,537,2
SSC60129,68,0,225,0,0,0,0,1
SSC60130,50,0,900,0,0,0,0,0
SSC60131,41,1300,596,275,1649,1,1421,2.7
SSC60132,27,0,963,0,0,1,0,0
SSC60133,47,1322,549,165,1288,0.9,1088,2.5
SSC60134,0,0,0,0,0,0,0,0
SSC60135,52,697,560,0,1292,0.9,1083,2.6
SSC60136,57,823,479,0,1125,0.7,754,1.8
SSC60137,41,1517,921,340,2062,0.8,1838,2.5
SSC60138,39,1164,598,150,1274,0.8,1084,2.5
SSC60139,37,0,582,100,1374,1,1374,4.2
SSC60140,44,1733,669,270,1916,0.7,1406,2.3
SSC60141,47,800,713,134,1807,0.7,1214,2
SSC60142,44,1196,488,240,1180,0.8,908,2.3
SSC60143,32,150,754,40,1812,0.7,1625,2.8
SSC60144,37,1360,710,162,1792,0.9,1593,2.8
SSC60145,65,0,374,0,0,0.3,599,1
SSC60146,54,758,465,228,909,0.8,725,1.9
SSC60147,49,1083,463,193,1196,0.7,850,2.3
SSC60148,64,504,409,0,774,0.7,706,1.4
SSC60149,56,685,393,120,790,0.7,556,1.7
SSC60150,57,0,840,31,0,0.9,1062,1
SSC60151,37,1083,496,255,1062,0.8,914,2.3
SSC60152,0,0,0,0,0,0,0,0
SSC60153,59,1213,545,260,1375,0.7,1042,2.1
SSC60154,51,1663,646,385,1861,0.7,1696,2.7
SSC60155,44,1170,498,220,1172,0.8,884,2.2
SSC60156,48,1300,673,233,1792,0.8,1476,2.5
SSC60157,57,0,725,0,0,0,899,1
SSC60158,53,1279,678,175,2062,0.8,1354,2.4
SSC60159,41,1161,624,260,1467,0.8,1160,2.4
SSC60160,62,934,447,218,912,0.7,809,1.7
SSC60161,40,1495,706,200,1892,0.8,1455,2.8
SSC60162,49,1300,545,0,1375,0.9,1062,1.8
SSC60163,0,0,0,0,0,0,0,0
SSC60164,54,1000,460,200,1114,0.8,855,2.1
SSC60165,36,1200,604,260,1517,0.8,1352,2.4
SSC60166,38,1300,784,300,1312,0.6,1328,2.1
SSC60167,42,1369,619,283,1583,0.8,1302,2.7
SSC60168,43,1697,757,100,1937,0.7,1658,2.4
SSC60169,42,1083,520,218,1297,0.8,962,2.3
SSC60170,47,1528,583,240,1416,0.8,1125,2.2
SSC60171,26,1625,443,340,1887,0.9,1459,2.6
SSC60172,45,1148,622,100,1428,0.9,1262,2.5
SSC60173,58,800,544,215,1112,0.8,942,1.9
SSC60174,45,1313,561,191,1875,0.7,1600,2.8
SSC60175,44,1083,463,200,1012,0.8,767,2.2
SSC60176,41,1517,832,260,2018,0.8,1408,2.3
SSC60177,46,929,661,0,1437,0.8,1468,2.8
SSC60178,0,0,0,0,0,0,0,0
SSC60179,58,1180,612,210,1625,0.7,687,2
SSC60180,31,975,725,0,1687,0.9,1531,2.7
SSC60181,39,0,1024,0,2374,0.7,1125,2.1
SSC60182,57,780,402,233,714,0.8,675,1.8
SSC60183,44,1050,425,200,1031,1,900,3
SSC60184,32,1517,763,320,1597,0.8,1538,2.6
SSC60185,44,1325,488,90,1125,0.9,924,2.4
SSC60186,50,867,426,150,1017,0.8,756,2.1
SSC60187,44,1300,520,225,1392,0.8,1042,2.5
SSC60188,49,709,511,130,1958,0.9,824,2
SSC60189,39,893,718,210,1333,0.7,1142,2.1
SSC60190,51,434,593,0,1583,0.8,1187,2.1
SSC60191,34,650,414,200,899,1,483,2.5
SSC60192,40,1300,655,163,1812,0.8,1463,2.7
SSC60193,48,1300,557,250,1334,0.8,1071,2.4
SSC60194,44,1300,473,223,1184,0.8,948,2.4
SSC60195,43,1000,457,190,1312,0.7,919,2.1
SSC60196,49,1000,564,220,900,0.7,837,1.7
SSC60197,48,700,388,0,687,0.6,624,2.3
SSC60198,43,1517,805,350,2009,0.9,1712,2.6
SSC60199,51,650,444,133,1266,0.7,783,2.1
SSC60200,53,542,412,170,900,0.6,537,1.9
SSC60201,57,0,374,0,0,0,0,0
SSC60202,0,0,0,0,0,0,0,0
SSC60203,41,1200,570,210,1792,0.7,1291,2.7
SSC60204,58,1485,659,0,1562,0.7,1228,1.8
SSC60205,52,1105,462,350,790,0.8,833,2.3
SSC60206,38,1517,685,280,1601,0.9,1433,2.8
SSC60207,36,1200,684,200,1652,0.8,1312,2.7
SSC60208,49,0,350,0,0,0,0,2
SSC60209,20,0,0,0,0,0,0,0
SSC60210,46,1300,567,210,1395,0.7,1241,2.5
SSC60211,39,1950,712,210,1958,0.9,1791,2.7
SSC60212,58,217,458,0,966,0.7,824,1.9
SSC60213,52,1300,396,150,974,0.7,900,2.5
SSC60214,48,1257,486,208,1330,0.8,1004,2.4
SSC60215,42,0,1437,0,0,0,0,0
SSC60216,47,0,866,0,0,0,0,0
SSC60217,27,823,420,190,817,0.9,740,2.6
SSC60218,43,1196,471,170,956,1,858,2.4
SSC60219,48,1300,476,275,1023,0.8,939,2.4
SSC60220,44,1300,626,200,1489,0.8,1365,2.6
SSC60221,46,1058,447,210,1067,0.8,798,2.3
SSC60222,43,1517,751,290,1847,0.7,1440,2.3
SSC60223,43,932,437,180,978,0.8,772,2.3
SSC60224,41,944,433,15,860,0.6,816,2.2
SSC60225,59,2061,469,267,1208,0.7,1156,2.3
SSC60226,36,1733,841,320,2143,0.8,1580,2.2
SSC60227,40,1300,518,240,1318,0.9,1096,2.7
SSC60228,50,630,355,0,933,0.7,687,2.2
SSC60229,34,1078,551,335,1406,0.9,1166,3
SSC60230,43,1300,496,245,1275,0.8,1103,2.8
SSC60231,44,1420,633,0,1428,0.9,1375,2.6
SSC60232,54,867,483,195,1187,0.7,1025,2
SSC60233,40,1222,494,240,1178,0.8,865,2.2
SSC60234,34,1041,525,0,687,1.1,700,3.5
SSC60235,49,867,419,170,979,0.9,705,2.5
SSC60236,39,1083,518,195,1270,0.8,949,2.2
SSC60237,53,1500,435,225,1042,0.8,785,2
SSC60238,57,0,374,0,0,0.7,612,2
SSC60239,43,755,474,245,1174,0.6,959,2.1
SSC60240,51,659,385,0,1053,0.7,974,2.1
SSC60241,53,1234,366,0,900,0.7,612,2.2
SSC60242,40,1517,726,254,1833,0.8,1679,2.8
SSC60243,67,0,308,0,725,0.7,450,1.5
SSC60244,41,1200,557,150,1333,0.8,1062,2.2
SSC60245,42,608,484,130,933,0.6,565,1.7
SSC60246,45,1084,573,220,1305,0.7,1057,2.3
SSC60247,55,433,374,0,628,0.6,550,1.9
SSC60248,57,338,567,0,1062,1.1,866,1.9
SSC60249,64,1045,509,223,1068,0.6,949,1.7
SSC60250,42,1000,484,208,1107,0.8,1156,2.6
SSC60251,47,1534,583,350,1603,0.8,1449,2.7
SSC60252,42,1500,640,205,1520,0.8,1222,2.4
SSC60253,0,0,0,0,0,0,0,0
SSC60254,47,1378,517,190,1292,0.7,959,2.2
SSC60255,38,1300,633,210,1570,0.8,1217,2.5
SSC60256,42,1196,575,200,1516,0.9,1295,2.6
SSC60257,50,704,444,180,962,0.7,784,2.1
SSC60258,47,1187,466,0,1042,0.7,1041,2.3
SSC60259,49,812,769,250,1771,0.7,1593,2.3
SSC60260,51,846,378,0,725,0.9,725,1.8
SSC60261,37,1083,477,200,1182,0.8,1044,2.5
SSC60262,49,1300,684,230,1671,0.8,1320,2.3
SSC60263,48,1279,548,200,1312,0.7,1125,2.1
SSC60264,54,1189,483,175,1416,0.8,774,2.2
SSC60265,35,1009,575,175,1416,0.8,1291,3
SSC60266,27,867,424,191,851,0.9,772,2.7
SSC60267,0,0,0,0,0,0,0,0
SSC60268,50,0,425,0,749,0.9,712,1.8
SSC60269,48,1192,509,185,1305,0.8,1042,2.3
SSC60270,39,1116,540,174,1343,0.9,1062,2.7
SSC60271,52,455,437,0,1062,0.6,1083,2.1
SSC60272,36,975,463,200,1108,0.7,913,2.2
SSC60273,47,1517,548,205,1472,0.7,1321,2.4
SSC60274,32,1733,608,286,1762,0.9,1105,1.8
SSC60275,30,0,450,120,900,1,1062,3.7
SSC60276,45,1300,464,185,1333,0.8,1062,2.3
SSC60277,34,1591,731,370,1807,0.8,1755,3.1
SSC60278,40,1836,823,355,2091,0.9,1968,2.9
SSC60279,45,1581,720,315,1776,0.7,1388,2.3
SSC60280,50,0,575,0,2124,0.8,1437,1.8
SSC60281,34,1517,689,310,1396,0.8,1318,2.6
SSC60282,43,1300,510,242,1269,0.8,988,2.4
SSC60283,57,0,474,0,0,0.5,849,1.5
SSC60284,58,0,425,0,0,0.6,537,1
SSC60285,36,1100,475,200,1236,0.8,783,2
SSC60286,35,1275,636,200,1307,0.8,1125,2.6
SSC60287,59,477,437,0,1042,1,725,1.6
SSC60288,48,0,674,110,899,0.7,1374,2.3
SSC60289,50,607,479,155,1050,0.8,866,2.3
SSC60290,44,1300,457,210,972,0.8,908,2.6
SSC60291,53,0,675,0,0,0.5,1374,1.5
SSC60292,45,1679,673,100,1583,0.9,1312,2.6
SSC60293,40,0,589,0,1187,1,1125,2.5
SSC60294,46,1196,608,115,1386,0.8,1221,2.6
SSC60295,52,1083,459,240,1083,0.7,916,2.4
SSC60296,43,1200,478,0,1375,0.8,1187,2.4
SSC60297,59,900,492,180,1281,0.6,777,1.7
SSC60298,46,1105,555,200,1444,0.8,1077,2.3
SSC60299,52,1473,636,280,1430,0.8,1192,2.3
SSC60300,63,0,437,0,949,0.8,949,2
SSC60301,50,898,441,110,1149,0.8,900,2.3
SSC60302,50,1509,589,150,1458,0.8,1156,2.3
SSC60303,40,1300,570,250,1338,0.8,1027,2.2
SSC60304,37,1517,633,295,1597,0.8,1232,2.4
SSC60305,47,1600,662,300,1756,0.7,1306,2.3
SSC60306,59,1208,463,125,1292,0.8,866,1.8
SSC60307,44,1383,642,207,1528,0.8,1365,2.6
SSC60308,39,1100,769,0,2166,0.8,2107,3.2
SSC60309,60,975,474,130,1071,0.7,863,1.8
SSC60310,56,0,454,0,724,0.7,537,1.3
SSC60311,0,0,0,0,0,0,0,0
SSC60312,0,0,0,0,0,0,0,0
SSC60313,43,0,0,0,0,0,0,0
SSC60314,47,953,732,233,1562,0.8,1125,2.2
SSC60315,55,1616,564,284,1424,0.8,1158,2.4
SSC60316,50,1300,485,150,1224,0.8,1160,2.3
SSC60317,44,1248,521,220,1226,0.8,977,2.3
SSC60318,42,1500,762,310,1839,0.8,1562,2.5
SSC60319,42,1391,735,250,1718,0.8,1123,1.9
SSC60320,44,1300,523,243,1449,0.8,1275,2.6
SSC60321,46,1430,570,150,1375,0.8,1187,2.3
SSC60322,48,0,2249,0,0,0,0,0
SSC60323,41,1062,406,0,1062,0.8,784,2.1
SSC60324,43,1430,585,285,1557,0.8,1296,2.6
SSC60325,33,931,543,150,1174,0.7,1062,2.2
SSC60326,51,1517,590,275,1593,0.7,1284,2.5
SSC60327,33,0,556,0,1874,0.5,1249,1.7
SSC60328,40,1517,772,280,1998,0.8,1501,2.4
SSC60329,43,1499,732,240,2208,0.9,1768,2.9
SSC60330,42,997,421,175,1083,0.7,933,2.4
SSC60331,46,1473,658,300,1534,0.8,1332,2.4
SSC60332,31,0,0,0,0,0,0,0
SSC60333,57,0,287,0,774,1.1,725,2
SSC60334,48,1000,514,0,1208,0.9,1375,2.6
SSC60335,48,1083,480,200,1274,0.9,1031,2.7
SSC60336,45,407,593,150,1800,0.6,849,2.2
SSC60337,47,0,575,150,933,0,1499,1
SSC60338,42,1107,547,220,1348,0.8,1008,2.4
SSC60339,49,1571,684,300,1768,0.8,1312,2.2
SSC60340,0,0,0,0,0,0,0,0
SSC60341,53,0,0,0,0,0,0,0
SSC60342,60,920,450,74,792,0.6,772,1.8
SSC60343,67,0,687,90,1687,0.6,1542,1.5
SSC60344,42,1083,571,100,1562,0.8,1199,2.3
SSC60345,0,0,0,0,0,0,0,0
SSC60346,0,0,0,0,0,0,0,0
SSC60347,47,1300,546,225,1270,0.8,1006,2.2
SSC60348,42,1495,742,235,1649,1,1437,2.9
SSC60349,42,1200,479,92,1312,0.9,1083,2.7
SSC60350,62,0,450,0,0,0,999,0
SSC60351,49,1170,808,160,1666,0.7,1275,2.1
SSC60352,44,352,332,0,491,1.5,479,1.9
SSC60353,58,0,450,0,0,1,474,1.6
SSC60354,59,1365,504,180,1562,0.7,1010,2
SSC60355,45,1313,547,265,1517,0.8,1468,2.4
SSC60356,45,417,450,0,1125,1,849,2.5
SSC60357,42,1404,709,200,2028,1,1652,2.9
SSC60358,52,0,699,0,0,0.5,1062,1.5
SSC60359,44,1500,713,250,1728,0.9,1492,2.7
SSC60360,45,542,619,0,1375,0.8,2062,3
SSC60361,49,650,441,250,1062,0.8,875,2.1
SSC60362,48,800,466,0,1375,0.6,1031,2.2
SSC60363,57,932,441,0,1024,1,725,2.3
SSC60364,44,1192,639,170,1702,0.8,1403,2.5
SSC60365,56,0,1312,0,0,0.5,2250,1.5
SSC60366,0,0,0,0,0,0,0,0
SSC60367,52,988,508,195,1062,0.7,825,1.9
SSC60368,61,629,441,93,900,0.7,762,1.5
SSC60369,56,636,389,0,1624,0.9,450,1.5
SSC60370,37,1300,589,270,1310,0.8,1071,2.2
SSC60371,55,1127,512,215,1516,0.8,1012,2.1
SSC60372,50,1454,725,0,1625,0.7,1531,2.3
SSC60373,58,1395,700,0,1874,0.8,1124,2.1
SSC60374,42,1300,592,261,1597,0.9,1405,2.8
SSC60375,49,1984,767,355,1792,0.7,1624,2.5
SSC60376,41,1476,630,300,1544,0.9,1480,2.8
SSC60377,49,0,392,0,575,1.1,483,2
SSC60378,37,1647,706,320,1716,0.9,1492,2.8
SSC60379,44,2059,450,250,1083,0.8,769,2.3
SSC60380,48,867,612,120,1375,0.9,1078,2.1
SSC60381,50,769,367,0,825,0.7,575,2.3
SSC60382,27,888,354,150,1286,1,1124,3.2
SSC60383,47,0,550,0,0,0.4,949,2.5
SSC60384,47,755,389,170,772,0.7,628,2
SSC60385,34,867,436,200,905,0.8,745,2.4
SSC60386,35,0,1124,0,0,0.3,1437,1
SSC60387,44,1042,456,150,1178,0.8,857,2.5
SSC60388,29,1385,630,0,1562,0.8,1542,2.8
SSC60389,44,1842,488,0,1625,0.8,1089,2.4
SSC60390,38,443,599,45,1125,0.8,1166,2.9
SSC60391,46,0,697,0,1292,0.6,1107,2.2
SSC60392,39,802,615,100,1562,0.9,1031,2.9
SSC60393,0,0,0,0,0,0,0,0
SSC60394,48,1136,675,100,1416,0.5,1312,2
SSC60395,0,0,0,0,0,1,0,1
SSC60396,41,1300,567,250,1352,0.8,1161,2.5
SSC60397,11,0,0,0,0,0,0,0
SSC60398,52,1083,592,144,1312,0.8,1138,2.3
SSC60399,39,1387,646,290,1480,0.8,1223,2.4
SSC60400,60,841,427,100,780,0.7,708,1.6
SSC60401,49,740,468,0,1125,0.9,1050,2.7
SSC60402,0,0,0,0,0,0,0,0
SSC60403,57,0,433,0,824,1.2,850,1.4
SSC60404,48,1083,484,194,1125,0.8,857,2.2
SSC60405,43,1394,610,300,1601,0.8,1370,2.6
SSC60406,43,1354,466,80,1174,0.7,900,2.2
SSC60407,36,974,668,0,1562,0.9,1437,2.5
SSC60408,45,1509,647,280,1437,0.7,1172,2.2
SSC60409,39,860,437,200,1125,0.9,1041,2.9
SSC60410,38,1025,533,200,1156,0.7,873,2.2
SSC60411,44,1300,589,240,1453,0.8,1109,2.2
SSC60412,29,1163,674,100,1350,0.6,1125,2.2
SSC60413,54,1094,408,0,1062,1.1,1125,2.3
SSC60414,38,1300,546,250,1313,0.8,1015,2.3
SSC60415,44,1625,645,268,1589,0.8,1218,2.6
SSC60416,58,0,280,0,0,0.5,474,1
SSC60417,41,1495,508,210,1291,0.8,977,2.5
SSC60418,51,0,450,0,0,0,0,0
SSC60419,49,977,586,133,1437,0.8,1274,2.7
SSC60420,36,1300,579,275,1337,0.8,1125,2.3
SSC60421,43,1517,667,140,1446,0.8,1406,2.6
SSC60422,24,0,0,0,0,0,0,0
SSC60423,46,1268,493,220,1364,0.8,1147,2.5
SSC60424,35,650,414,0,866,1,724,2.2
SSC60425,40,1625,712,240,1892,0.8,1384,2.4
SSC60426,0,0,0,0,0,0,0,0
SSC60427,50,1733,779,277,1981,0.8,1786,2.7
SSC60428,48,726,372,0,850,0.9,833,2.4
SSC60429,42,1733,858,275,2204,0.8,1639,2.3
SSC60430,0,0,0,0,0,0,0,0
SSC60431,40,1733,618,240,1492,0.8,1428,2.7
SSC60432,31,1083,419,240,1047,0.9,783,2.4
SSC60433,53,975,432,225,1125,0.8,794,2.1
SSC60434,61,0,317,0,725,0.6,724,1.7
SSC60435,37,1237,617,243,1292,0.9,1281,2.1
SSC60436,50,1083,366,0,900,0.5,725,2.2
SSC60437,52,1128,450,0,1291,0.7,1125,2
SSC60438,47,1040,459,185,1093,0.6,749,2.1
SSC60439,53,0,459,0,1062,0.6,769,1.3
SSC60440,42,730,479,0,1187,0.8,1062,2
SSC60441,44,1394,575,185,1375,0.8,1176,2.4
SSC60442,41,900,599,0,1083,0.7,900,2.1
SSC60443,46,1517,703,153,1624,0.8,1271,2.4
SSC60444,28,0,0,0,0,0.5,0,1
SSC60445,42,1083,485,215,1136,0.8,883,2.3
SSC60446,40,1600,637,240,1863,0.8,1203,2.1
SSC60447,33,1300,472,231,1238,0.8,1016,2.4
SSC60448,41,1500,621,250,1643,0.8,1125,2.3
SSC60449,49,1350,547,250,1215,0.8,1029,2.3
SSC60450,56,867,341,173,824,0.6,706,2.2
SSC60451,44,1105,700,110,1513,0.7,1166,2.5
SSC60452,43,1300,470,65,1274,0.8,1037,2.4
SSC60453,58,1408,525,0,1410,0.8,900,2
SSC60454,33,1733,722,285,1841,0.9,1367,2.1
SSC60455,50,1376,693,0,1541,0.7,1424,2.3
SSC60456,45,1257,586,200,1521,0.8,1262,2.6
SSC60457,49,1003,564,170,1228,0.5,939,1.9
SSC60458,47,1343,638,0,1562,0.8,1388,2.4
SSC60459,47,1300,630,255,1523,0.7,1229,2.3
SSC60460,48,2058,487,0,1499,0.7,1374,2
SSC60461,51,0,491,0,1374,0.5,949,1.9
SSC60462,49,1083,453,200,915,0.8,745,2.1
SSC60463,54,1083,752,135,1343,0.6,1083,1.8
SSC60464,37,1127,575,0,1542,0.8,1399,3
SSC60465,42,1083,559,138,1437,0.8,1215,2.4
SSC60466,31,1517,810,315,1672,0.8,1370,2.4
SSC60467,52,0,612,130,2083,0.9,2062,2.3
SSC60468,52,1050,476,152,1050,0.7,783,2.1
SSC60469,50,1200,682,200,1895,0.7,1137,2.3
SSC60470,39,1517,746,315,1797,0.8,1589,2.6
SSC60471,47,1192,473,250,1224,0.7,1083,2.2
SSC60472,0,0,0,0,0,0,0,0
SSC60473,55,1517,494,250,1220,0.7,1055,2.1
SSC60474,59,1500,537,200,1103,0.7,972,2
SSC60475,40,1625,631,300,1761,0.8,1579,2.6
SSC60476,45,1023,691,160,1625,0.8,1125,2.5
SSC60477,54,0,450,0,0,0.7,450,1.5
SSC60478,48,1733,727,375,1817,0.7,1625,2.7
SSC60479,47,1105,484,100,1179,0.7,1014,2.2
SSC60480,48,1304,636,270,1528,0.8,1210,2.4
SSC60481,69,0,450,0,1399,1,774,2
SSC60482,50,839,374,0,1149,0.9,749,1.9
SSC60483,56,813,423,0,1062,0.8,900,2.1
SSC60484,44,650,382,118,743,0.8,664,2.4
SSC60485,41,1400,655,260,1645,0.7,1381,2.5
SSC60486,33,1219,617,0,1625,1,1375,3.1
SSC60487,37,1170,602,220,1476,0.8,1132,2.3
SSC60488,0,0,0,0,0,0,0,0
SSC60489,51,1300,531,0,1375,0.7,1062,2.2
SSC60490,39,1772,450,210,1333,0.8,1042,2.1
SSC60491,47,759,687,0,1625,0.8,1187,1.5
SSC60492,0,0,0,0,0,0,0,0
SSC60493,47,1435,631,102,1562,0.7,1291,2.6
SSC60494,47,790,374,0,900,1,649,1.7
SSC60495,45,1300,537,0,1437,0.8,988,2.2
SSC60496,45,1213,536,220,1333,0.8,1068,2.4
SSC60497,45,1591,619,275,1510,0.8,1333,2.7
SSC60498,42,1391,628,228,1467,0.8,1212,2.4
SSC60499,51,937,506,240,1292,0.8,850,2
SSC60500,48,553,350,0,749,0.6,461,2.1
SSC60501,44,1167,458,48,1187,0.7,1125,2.5
SSC60502,45,1127,484,190,1169,0.8,1078,2.6
SSC60503,44,1083,556,143,1468,0.8,1359,2.2
SSC60504,42,633,383,140,820,0.7,525,2.4
SSC60505,58,1426,489,100,850,0.8,749,2.1
SSC60506,41,1517,750,240,1696,0.9,1611,2.9
SSC60507,56,1083,442,0,849,1,833,2.3
SSC60508,57,924,414,150,871,0.7,773,1.9
SSC60509,48,1278,491,248,1008,0.7,846,2.2
SSC60510,0,0,0,0,0,0,0,0
SSC60511,48,1300,523,240,1284,0.8,1091,2.3
SSC60512,30,0,1125,0,2249,0.2,1812,1.5
SSC60513,57,575,562,200,1041,0.6,833,1.7
SSC60514,41,1025,412,230,1125,1.1,1041,2.5
SSC60515,46,1196,850,250,2062,0.8,1625,2.5
SSC60516,50,867,473,180,900,0.7,772,2.2
SSC60517,52,878,460,200,931,0.8,744,1.9
SSC60518,44,0,464,0,933,0.8,1062,3.3
SSC60519,42,1343,640,250,1440,0.8,1023,2.2
SSC60520,45,1495,576,245,1447,0.7,1077,2.3
SSC60521,33,1137,572,243,1271,0.8,982,2.1
SSC60522,45,693,372,130,924,0.9,924,2.7
SSC60523,41,0,466,250,1375,0.7,1062,2.7
SSC60524,48,1120,411,160,1375,0.6,769,2.2
SSC60525,53,0,1343,198,3124,0.6,2124,1.7
SSC60526,45,650,438,133,1030,0.7,764,2.1
SSC60527,43,1150,654,250,1421,0.8,1170,2.5
SSC60528,48,823,453,210,1040,0.8,882,2.4
SSC60529,58,1495,316,140,1312,0.5,724,1.6
SSC60530,42,1950,575,210,1312,0.8,1083,2
SSC60531,34,1419,632,260,1602,0.9,1365,2.6
SSC60532,53,217,612,108,1375,0.6,1281,1.8
SSC60533,38,867,434,190,890,0.8,733,2.3
SSC60534,48,0,417,0,0,0,450,1.6
SSC60535,46,1142,507,83,1297,0.8,1145,2.7
SSC60536,40,865,564,48,1300,0.7,900,2.4
SSC60537,50,1300,425,125,1312,0.9,1125,2.2
SSC60538,36,0,1031,2,2083,0.6,1625,2
SSC60539,46,1690,802,210,2451,0.8,2187,2.9
SSC60540,0,0,0,0,0,0,0,0
SSC60541,42,0,350,0,0,0,450,1
SSC60542,60,0,350,0,0,0.6,1149,2
SSC60543,64,0,366,0,0,0,0,1.5
SSC60544,47,661,404,150,900,0.6,762,1.6
SSC60545,41,1380,620,200,1547,0.8,1402,2.6
SSC60546,48,1517,660,250,1712,0.8,1384,2.5
SSC60547,41,1600,1071,283,2542,0.9,2272,3
SSC60548,43,1160,569,220,1361,0.8,1233,2.6
SSC60549,50,780,437,123,907,0.7,767,2.3
SSC60550,55,1040,492,295,1050,0.8,793,2
SSC60551,34,997,498,240,1126,0.8,960,2.5
SSC60552,42,1400,641,260,1615,0.8,1279,2.5
SSC60553,52,1300,593,305,1292,0.8,1125,2.6
SSC60554,34,867,410,180,785,0.8,627,2.3
SSC60555,47,1700,703,325,2045,0.7,1875,2.7
SSC60556,46,955,381,130,1286,0.9,725,2.3
SSC60557,45,0,50,0,0,0,0,0
SSC60558,48,0,408,0,866,0.7,833,2.3
SSC60559,32,1100,505,240,1080,0.8,888,2.5
SSC60560,53,769,353,0,784,0.7,769,2.2
SSC60561,40,1300,593,250,1452,0.8,1196,2.5
SSC60562,49,1500,738,298,1875,0.7,1433,2.3
SSC60563,41,531,502,100,1562,0.7,1227,2.1
SSC60564,52,864,510,0,1375,0.7,900,2.1
SSC60565,44,1404,621,255,1459,0.8,1178,2.4
SSC60566,49,1083,604,150,1354,0.8,1125,2.4
SSC60567,55,1630,536,265,1394,0.8,1298,2.3
SSC60568,50,1695,774,290,2052,0.7,1447,2.3
SSC60569,26,0,225,0,0,0,0,0
SSC60570,50,921,461,96,1073,0.7,814,2.2
SSC60571,48,0,350,0,762,0.5,462,1.4
SSC60572,47,1752,525,285,1874,0.8,1575,3
SSC60573,54,1459,602,168,1375,0.7,1224,2.4
SSC60574,52,1153,485,0,1999,0.3,725,1.3
SSC60575,48,1261,630,185,1624,0.7,1312,2.2
SSC60576,23,0,675,8,1437,0.9,1312,2.5
SSC60577,53,1409,455,150,966,0.8,780,2.1
SSC60578,44,1539,749,275,1916,0.9,1775,2.7
SSC60579,44,1625,773,313,1961,0.8,1845,2.8
SSC60580,40,1950,669,310,2128,0.8,1460,2.4
SSC60581,41,1300,599,185,1431,0.9,1362,2.7
SSC60582,44,0,1674,0,0,0,0,0
SSC60583,51,1159,442,210,1116,0.7,785,2
SSC60584,35,650,966,180,1375,0.9,1166,2.8
SSC60585,30,1733,722,100,1562,0.9,1421,3.1
SSC60586,46,1040,481,175,1158,0.8,796,2.3
SSC60587,0,0,0,0,0,0,0,0
SSC60588,46,1842,599,160,1833,0.6,1374,2.6
SSC60589,43,1733,850,350,2107,0.8,1904,2.7
SSC60590,51,0,575,0,1187,0.7,900,1.5
SSC60591,0,0,0,0,0,0,0,0
SSC60592,55,1491,558,270,1342,0.7,1032,2.1
SSC60593,51,997,454,190,1084,0.8,797,2.2
SSC60594,39,883,414,187,930,0.8,721,2.2
SSC60595,48,1300,534,167,1171,0.8,1037,2.4
SSC60596,43,1580,474,0,1312,0.7,1312,1.7
SSC60597,47,1021,562,210,1187,0.7,984,2.2
SSC60598,41,1083,667,125,1812,0.8,1525,2.9
SSC60599,61,1383,428,0,1083,0.7,849,1.6
SSC60600,41,1083,579,185,1370,0.8,1056,2.4
SSC60601,39,1517,634,290,1650,0.9,1346,2.7
SSC60602,45,1103,509,206,1216,0.8,922,2.3
SSC60603,43,1408,540,280,1316,0.8,1073,2.3
SSC60604,56,1517,575,143,1791,0.7,1075,2.1
SSC60605,47,1300,625,253,1456,0.8,1200,2.3
SSC60606,55,1342,483,213,1062,0.7,687,2.1
