SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC30734,4,0,6,16,26,42,0,0,0,0,0,0,0,0,0,26,32,63,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,3,3,0,3,3,0,0,3,3,3,4,0,5,6,3,10,17,0,0,0,61,92,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,44,92,0,3,3,0,0,0,49,47,94,22,14,39,132,150,285
SSC30735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30736,3,6,10,117,135,254,0,0,0,14,15,35,0,0,0,166,176,345,13,12,19,0,0,0,4,9,7,0,0,0,33,36,72,0,0,0,4,7,16,12,14,28,45,45,86,4,6,6,3,3,7,33,48,82,27,30,54,0,0,0,476,533,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,69,162,0,0,0,3,0,3,95,70,166,53,42,97,630,652,1278
SSC30737,0,3,3,8,10,23,0,0,0,0,0,0,0,0,0,13,22,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,3,10,0,0,3,0,0,0,3,9,13,0,0,0,0,0,0,44,44,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,38,0,0,0,0,0,0,19,20,38,6,4,10,73,73,148
SSC30738,0,0,0,15,22,45,0,0,0,3,0,3,0,0,0,18,21,34,3,5,9,0,0,0,0,0,0,0,0,0,14,12,25,0,0,0,0,0,0,0,0,4,3,0,3,0,0,4,0,0,0,9,12,23,0,0,0,0,0,0,75,78,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,12,34,0,0,0,0,0,0,18,12,34,8,3,12,101,96,195
SSC30739,0,0,0,7,13,21,0,0,0,0,0,0,0,0,0,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,3,8,13,0,0,0,35,38,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,24,77,0,0,0,0,0,0,48,24,77,14,10,24,98,77,167
SSC30740,0,3,3,19,14,32,0,0,0,0,0,0,0,0,0,10,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,9,3,0,3,0,0,0,42,31,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,71,0,0,0,0,0,0,37,30,71,32,20,57,114,86,202
SSC30741,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,19,9,28
SSC30742,0,0,0,9,6,15,0,0,0,3,0,3,0,0,0,17,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,9,0,0,0,0,0,0,38,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,16,0,0,0,0,0,0,9,9,16,12,5,15,52,34,87
SSC30743,0,0,0,3,9,16,0,0,0,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,16,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,25,0,0,0,0,0,0,14,5,25,16,4,18,45,33,78
SSC30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,5,3,10,0,0,3,11,3,13
SSC30745,0,0,0,16,9,27,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,32,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,23,0,0,0,0,0,0,10,11,23,4,0,9,53,30,89
SSC30746,10,17,30,63,70,140,0,0,0,3,0,4,0,0,0,71,88,167,0,0,0,3,3,8,4,3,3,0,0,0,0,3,3,0,0,0,3,4,4,0,7,5,0,9,6,0,0,0,0,0,0,11,17,26,12,15,26,0,0,0,180,216,393,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,179,126,305,0,0,0,0,0,0,179,126,305,110,108,213,483,472,954
SSC30747,3,8,10,190,206,397,0,0,0,17,25,46,0,0,0,181,203,377,3,0,3,4,9,12,11,8,20,0,0,0,18,18,34,0,0,0,0,5,8,0,3,3,37,36,76,0,5,9,0,0,0,70,53,119,34,24,56,3,3,3,569,600,1165,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,254,223,479,0,0,0,0,9,11,257,230,486,84,70,149,914,914,1827
SSC30748,39,47,86,386,426,812,0,0,0,54,53,106,0,0,3,834,871,1706,3,4,9,9,15,25,8,11,15,0,3,3,14,10,25,0,0,0,18,19,39,39,41,77,106,140,246,5,9,19,8,6,19,154,223,379,77,88,163,0,7,5,1721,1935,3658,33,17,44,57,47,100,3,0,3,0,0,0,0,4,4,11,9,21,13,12,27,768,677,1449,8,3,12,4,9,11,781,693,1467,292,227,520,2936,2975,5908
SSC30749,6,5,8,115,162,283,0,0,0,4,15,21,0,0,0,149,175,325,8,5,14,0,3,5,8,7,22,3,3,6,21,28,50,0,0,0,15,9,25,23,9,26,33,34,66,0,3,3,4,3,3,41,61,108,18,33,51,0,0,4,451,561,1006,7,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,125,111,236,0,3,3,0,0,0,122,111,235,100,82,180,680,765,1446
SSC30750,0,0,0,12,14,22,0,0,0,0,0,0,0,0,0,17,15,31,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,16,8,23,7,0,11,7,4,10,58,54,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,17,0,0,0,0,0,0,12,13,17,9,5,15,72,71,142
SSC30751,0,0,0,11,7,15,0,0,0,0,0,0,0,0,0,9,6,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,11,0,3,6,0,0,0,31,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,18,0,0,0,0,0,0,10,6,18,8,3,7,48,32,82
SSC30752,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,7,25,13,33
SSC30753,0,0,0,12,14,20,0,0,0,4,3,3,0,0,0,7,12,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,28,41,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,28,0,0,0,0,0,3,19,18,34,5,3,8,54,60,117
SSC30754,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,0,0,0,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,20
SSC30755,98,140,243,623,718,1342,0,0,0,111,107,224,3,3,6,1042,1237,2278,3,9,8,34,40,75,40,40,84,115,106,226,22,45,68,0,3,3,52,39,94,148,167,320,135,161,289,11,16,26,74,85,156,188,216,400,234,274,509,17,20,35,2865,3284,6145,44,52,94,155,160,315,0,4,4,0,0,0,4,3,8,50,62,115,53,67,124,2034,1702,3740,17,14,31,9,16,22,2055,1732,3790,741,691,1440,6019,6132,12153
SSC30756,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,14
SSC30757,0,0,0,6,12,18,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,0,0,0,3,0,6,0,3,3,0,0,0,25,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,31,46,37,86
SSC30758,0,0,0,17,20,36,0,0,0,3,0,3,0,0,0,9,14,22,0,0,3,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,15,7,4,7,0,0,0,38,50,90,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,21,8,29,0,0,0,0,0,0,21,8,29,3,4,8,68,65,133
SSC30759,7,4,8,15,16,36,0,0,0,0,0,0,0,0,0,17,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,0,0,0,0,0,0,8,6,18,3,3,3,0,0,0,56,53,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,32,31,65,0,0,0,0,0,0,32,35,66,14,11,25,109,107,217
SSC30760,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,9,9,21
SSC30761,0,0,0,5,8,18,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,17,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,0,0,0,0,0,0,7,6,16,13,11,19,35,39,75
SSC30762,0,0,0,11,14,27,0,0,0,0,0,0,0,0,0,18,11,28,3,0,5,0,0,0,0,0,0,0,0,0,5,4,17,0,0,0,4,3,8,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,52,45,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,10,0,9,20,13,37,75,56,130
SSC30763,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,14,12,25,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,3,4,0,0,0,10,3,15,0,0,0,31,26,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,16,0,0,0,0,0,0,10,8,16,5,7,17,49,44,96
SSC30764,0,0,0,0,3,3,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,6,3,11,24,20,41
SSC30765,4,11,16,209,260,469,0,0,0,3,11,14,0,0,0,174,194,369,3,5,7,0,0,0,7,8,13,3,9,10,69,76,143,0,0,0,6,5,10,29,36,68,28,25,53,3,8,8,11,4,17,94,143,238,36,45,85,3,5,9,684,824,1510,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,237,188,420,0,0,0,0,7,3,238,188,430,103,85,189,1033,1122,2160
SSC30766,0,0,0,31,31,62,0,0,0,0,3,3,0,0,0,23,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,0,0,0,0,0,0,5,6,15,0,0,0,0,0,0,61,74,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,47,0,0,0,0,0,0,29,24,47,38,28,71,127,132,258
SSC30767,0,0,0,11,8,16,0,0,0,0,0,3,0,0,0,11,14,29,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,6,15,0,0,0,0,0,0,40,39,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,29,0,0,0,0,0,0,19,16,29,0,6,6,60,54,113
SSC30768,0,0,0,21,13,34,0,0,0,0,4,3,0,0,0,25,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,12,0,0,0,0,0,0,11,12,24,3,3,7,0,0,0,67,51,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,47,0,0,0,0,0,0,25,23,47,5,3,15,101,86,183
SSC30769,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,10
SSC30770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,3,3,11
SSC30771,7,0,5,23,28,52,0,0,0,0,3,3,0,0,0,102,100,203,0,0,0,6,3,11,3,5,5,3,0,3,0,3,3,0,0,0,0,0,0,3,4,12,4,4,14,0,0,0,0,0,0,8,7,19,3,5,11,0,0,0,163,170,337,0,0,0,0,0,0,0,0,0,0,0,0,20,14,29,0,0,0,20,10,30,50,41,91,0,0,0,0,0,0,50,41,91,32,29,58,269,247,524
SSC30772,0,0,0,26,31,59,0,0,0,0,0,0,0,0,0,51,39,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,16,0,4,4,0,0,0,7,11,24,4,4,9,0,0,0,100,96,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,80,0,0,0,0,0,0,49,34,80,7,3,15,152,135,286
SSC30773,0,3,3,151,165,315,0,0,0,0,3,5,0,0,0,174,221,391,0,0,0,0,3,3,3,9,14,0,0,0,3,3,9,0,0,0,0,0,0,4,9,16,7,7,17,0,0,0,0,0,0,16,29,49,6,8,11,0,0,0,367,467,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,71,186,4,0,3,0,0,0,117,77,194,50,58,112,537,605,1140
SSC30774,0,0,0,10,12,21,0,0,0,0,0,0,0,0,0,11,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,4,8,4,7,8,31,33,66
SSC30775,4,3,8,144,155,301,0,0,0,14,10,23,0,0,0,149,152,303,0,0,3,3,3,5,11,11,24,0,6,9,11,18,27,0,0,0,5,4,16,18,18,40,34,30,64,7,10,18,7,4,10,53,52,103,33,35,64,0,0,0,492,509,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,4,8,331,257,586,0,3,3,6,3,10,335,264,596,157,149,307,993,927,1920
SSC30776,0,0,0,9,3,9,0,0,0,0,0,0,0,0,0,9,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,17,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,7,3,10,3,0,6,25,34,60
SSC30777,7,14,23,202,222,424,0,0,0,17,15,37,0,0,0,365,391,762,0,0,0,15,9,22,5,3,9,0,3,3,10,8,18,0,0,0,9,10,23,22,18,39,46,47,93,11,10,21,5,3,9,64,72,132,32,22,50,0,0,0,796,833,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,8,10,9,376,305,678,7,0,3,0,6,5,379,314,692,99,90,194,1285,1263,2548
SSC30778,0,3,3,10,13,25,0,0,0,3,0,3,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,0,0,12,13,18,13,11,21,0,0,3,52,52,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,24,34,65,0,0,0,0,0,3,30,34,65,9,15,20,90,99,190
SSC30779,12,33,41,600,716,1317,0,0,0,75,67,140,0,0,0,627,728,1356,10,10,27,3,4,7,19,18,34,3,0,3,26,51,80,0,0,0,15,10,25,47,64,104,96,101,202,17,22,38,8,15,20,160,218,375,80,103,185,6,9,13,1783,2137,3918,4,7,10,0,5,7,0,0,0,0,0,0,7,0,6,3,11,10,7,11,16,1221,1073,2299,11,12,22,4,12,18,1242,1098,2342,239,211,449,3290,3494,6786
SSC30780,16,22,34,214,265,483,0,0,0,21,13,35,0,0,0,281,336,617,0,0,0,6,5,16,24,14,40,0,0,3,6,3,13,0,0,0,0,0,0,9,26,38,27,43,71,0,0,0,0,0,4,52,58,113,34,46,87,0,0,0,681,833,1515,9,4,11,5,3,3,0,3,7,0,0,0,0,0,0,0,3,4,0,3,4,548,493,1044,10,4,12,6,10,14,563,511,1069,139,129,273,1408,1509,2920
SSC30781,5,19,29,143,162,306,0,0,0,11,8,17,0,0,0,141,146,289,0,0,0,4,3,7,10,14,26,0,0,0,10,12,21,0,0,0,3,0,3,7,10,22,14,6,22,0,0,0,13,16,31,45,42,82,27,33,57,0,3,3,432,457,890,0,0,0,3,0,4,3,0,5,0,0,0,0,0,0,3,3,7,3,3,7,351,349,705,4,4,8,9,9,12,363,363,724,101,94,193,910,946,1849
SSC30782,43,73,115,806,975,1777,0,0,0,44,51,92,0,0,0,1002,1206,2210,3,0,3,21,25,46,34,54,81,9,7,19,33,37,62,0,0,0,13,15,28,44,69,113,145,143,284,3,9,15,4,9,18,175,249,420,104,128,238,4,10,12,2438,2979,5420,12,12,18,4,3,12,0,0,3,0,0,0,0,0,0,3,18,19,3,18,19,1532,1300,2835,5,8,12,10,26,33,1549,1334,2887,348,308,655,4388,4735,9121
SSC30783,51,6,52,35,11,44,0,0,0,3,0,3,0,0,0,64,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,8,0,8,4,0,4,0,0,0,131,19,154,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,68,0,0,0,0,0,0,64,5,73,31,0,30,291,31,323
SSC30784,0,0,0,11,12,17,0,0,0,0,0,0,0,0,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,6,3,0,3,0,0,0,0,0,0,17,15,29,3,0,3,0,0,0,39,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,28,0,0,0,0,0,0,13,14,28,10,11,23,67,68,135
SSC30785,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,4,5,3,0,4,4,14,15,29
SSC30786,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,10,4,10
SSC30787,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,6,3,9,22,11,31
SSC30788,0,0,0,8,11,13,0,0,0,0,0,0,0,0,0,6,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,28,0,0,0,0,0,0,17,8,27,15,13,26,56,41,92
SSC30789,3,3,9,96,106,197,0,0,0,16,5,18,0,0,0,110,102,209,0,0,0,0,0,3,0,0,3,3,8,11,3,4,15,0,0,0,6,7,12,0,3,3,16,13,31,3,4,6,0,0,0,33,46,78,12,15,36,5,3,11,310,322,634,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,9,200,180,378,4,3,3,0,3,0,209,187,392,86,87,175,608,600,1207
SSC30790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30791,0,0,0,7,15,22,0,0,0,0,0,0,0,0,0,20,13,29,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,11,6,15,0,0,0,0,0,0,42,44,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,49,0,0,0,0,0,0,34,19,51,4,6,12,75,71,150
SSC30792,0,0,0,15,18,29,0,0,0,3,0,4,0,0,0,15,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,41,0,0,0,0,0,0,30,18,39,7,10,16,68,54,129
