POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA7016,544,345,534,379,387,227,158,155,34,2760,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,20,7,16,10,6,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,21,8,16,10,6,0,0,107,28,22,20,8,18,10,6,0,0,110,565,360,552,386,407,235,163,154,39,2870
POA7017,1028,585,681,721,756,781,447,228,80,5302,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,4,0,0,10,27,19,34,14,14,12,8,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,41,26,21,12,15,3,0,173,23,26,44,22,22,13,21,3,0,175,1055,613,720,744,777,798,465,233,84,5485
POA7018,3410,2110,2202,2486,2636,2548,2379,1380,563,19709,0,6,9,4,8,3,4,9,0,44,0,0,4,0,3,4,4,0,0,21,3,0,20,7,5,9,0,0,0,43,3,3,8,0,5,3,4,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,16,61,109,76,54,51,54,43,7,3,461,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,69,123,109,59,72,84,51,12,3,578,69,126,111,65,78,87,61,18,3,624,3477,2239,2313,2552,2713,2636,2434,1402,565,20330
POA7019,1440,804,930,733,621,619,445,195,43,5830,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,55,36,31,7,10,4,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,55,38,30,7,9,4,0,236,34,54,55,37,33,7,12,3,3,246,1470,856,991,772,653,628,453,198,46,6078
POA7020,507,237,194,340,415,399,174,48,15,2334,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,16,5,4,3,7,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,14,5,5,6,10,3,0,69,9,8,14,5,5,4,8,3,0,76,519,251,210,348,420,409,191,53,14,2413
POA7021,481,230,234,293,302,344,222,117,58,2285,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,6,8,6,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,12,6,10,10,0,4,62,4,16,5,9,12,10,10,0,4,65,485,244,248,304,311,353,229,117,66,2355
POA7022,125,84,65,105,108,144,112,32,10,793,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,7,3,0,0,22,4,4,3,3,5,7,3,0,0,32,131,88,71,102,113,148,114,32,13,819
POA7023,38,24,20,25,53,71,42,19,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,3,3,0,0,0,3,0,0,15,34,27,20,25,53,70,46,26,3,302
POA7024,109,31,64,91,62,76,37,9,0,489,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,14,3,3,3,3,4,3,0,0,0,18,108,35,65,96,69,83,37,10,3,510
POA7025,278,175,110,192,258,265,220,105,24,1627,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,3,0,0,0,7,4,3,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,5,0,4,8,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,16,3,3,13,10,0,3,70,11,7,16,3,3,11,10,4,3,70,284,186,121,202,262,279,236,105,28,1697
POA7026,175,110,91,118,127,131,93,30,13,887,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,8,4,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,9,3,7,0,0,0,39,12,8,3,9,3,7,0,0,0,42,188,112,98,128,129,137,99,30,13,927
POA7027,40,22,28,22,48,67,44,9,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,3,0,0,13,3,6,0,3,0,0,3,0,0,19,41,32,24,26,48,63,42,9,3,292
POA7030,3907,2182,1999,2102,2154,2093,1438,531,114,16525,9,17,4,5,9,7,12,4,0,66,0,0,0,4,0,0,3,0,0,15,0,0,0,4,0,3,0,0,0,13,3,0,0,0,6,5,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,5,103,132,114,55,55,56,31,10,3,563,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,138,120,65,66,63,49,17,3,626,124,151,127,70,76,74,59,19,3,691,4028,2329,2120,2169,2234,2169,1497,549,116,17222
POA7050,2367,1393,1538,1464,1480,1382,1159,684,287,11754,4,0,5,0,4,0,7,0,0,23,0,0,3,3,3,0,8,0,0,28,0,3,6,0,0,3,0,0,0,16,0,0,0,0,6,8,0,0,0,13,0,0,0,3,0,0,3,0,0,9,3,0,3,0,0,0,0,0,0,6,43,67,51,28,31,24,6,9,3,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,67,68,41,39,38,21,13,3,330,48,73,76,38,41,34,32,14,3,352,2418,1458,1614,1502,1518,1422,1188,702,288,12103
POA7052,1334,799,673,871,917,966,695,352,121,6737,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,19,29,28,7,12,6,11,9,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,28,9,14,11,12,6,3,153,24,35,28,9,14,18,12,9,5,158,1359,834,703,887,938,982,708,359,125,6890
POA7053,674,337,224,392,506,518,375,213,122,3360,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,4,0,7,5,9,6,4,5,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,12,13,9,12,13,16,6,0,80,3,17,13,9,12,17,13,6,0,82,678,351,237,398,521,536,386,212,127,3444
POA7054,1999,794,899,1174,1177,1105,720,324,105,8285,0,0,0,0,3,3,3,3,0,15,0,0,0,0,3,3,3,0,0,13,0,0,3,0,0,7,3,3,0,17,3,0,0,0,6,7,3,0,0,19,0,0,0,0,3,3,0,0,0,7,3,0,3,0,0,4,0,0,0,6,31,35,37,24,21,26,14,12,3,202,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,38,40,26,35,43,27,15,3,264,35,41,45,29,35,47,29,17,4,279,2041,831,938,1200,1211,1153,744,338,105,8564
POA7055,100,45,69,62,53,39,27,15,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,14,111,49,67,62,53,34,27,15,0,415
POA7109,1616,873,868,1005,1250,1285,888,437,102,8317,0,3,3,0,8,6,3,4,0,31,0,0,3,3,3,5,4,0,0,24,0,0,5,0,0,0,0,0,0,10,6,3,0,0,14,3,3,3,0,32,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,8,28,37,39,30,15,19,12,14,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,46,45,32,34,39,25,11,6,270,30,54,48,32,45,41,25,18,4,298,1648,922,913,1042,1287,1326,909,452,107,8613
POA7112,529,265,216,341,398,504,438,155,34,2884,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,0,3,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,19,13,15,3,3,9,5,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,15,12,3,18,18,5,0,98,21,17,16,12,3,18,17,7,0,106,551,276,230,349,402,525,453,161,31,2990
POA7113,169,87,60,120,172,166,113,71,57,1016,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,8,7,5,3,6,4,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,5,11,8,4,3,41,0,7,8,7,9,11,8,4,5,44,167,99,66,126,174,178,118,72,66,1061
POA7116,395,194,167,243,300,362,327,105,26,2113,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,7,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,10,5,7,4,3,3,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,6,9,4,26,5,0,89,7,13,12,6,14,4,26,5,0,93,398,211,178,246,312,367,353,110,26,2209
POA7117,101,75,66,71,100,153,127,72,21,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,5,3,5,4,9,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,4,8,8,12,0,0,50,8,3,8,3,8,8,12,0,0,50,110,80,69,76,111,161,134,79,21,847
POA7119,10,3,6,0,11,3,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,0,11,3,0,3,0,40
POA7120,289,145,134,162,270,273,265,122,39,1700,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,4,5,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,8,9,6,8,0,0,47,6,12,3,8,9,6,8,0,0,46,299,160,134,170,280,281,269,117,39,1746
POA7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,9,0,0,0,3,7,0,3,0,0,9,0,0,3,3,7,0,3,0,0,13
POA7140,1978,1070,1080,1220,1537,1556,1195,608,159,10397,4,3,5,3,4,3,10,4,0,41,0,0,3,12,5,4,3,0,0,23,0,0,8,0,0,8,5,0,0,22,0,0,9,0,6,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,60,63,54,39,41,31,26,8,5,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,64,71,46,54,58,39,12,5,410,64,68,77,49,59,62,54,20,6,450,2038,1145,1154,1272,1592,1616,1248,624,165,10854
POA7150,445,209,188,289,443,477,364,126,28,2566,0,0,0,0,0,0,0,0,0,3,0,0,3,0,15,9,3,0,3,34,0,4,10,0,0,0,0,0,0,19,0,0,3,0,7,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,14,12,15,11,17,18,10,4,3,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,17,31,19,35,32,21,4,6,175,10,17,31,16,35,36,21,4,6,176,457,229,213,302,478,514,381,127,34,2743
POA7155,123,54,31,88,119,143,126,49,5,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,3,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,3,3,4,3,0,33,6,5,0,5,3,3,4,3,0,33,127,57,34,95,124,145,128,53,5,769
POA7162,79,48,29,68,85,130,71,36,3,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,8,4,3,0,28,3,0,4,0,3,8,4,3,0,28,84,51,35,65,93,135,78,44,3,585
POA7163,52,12,24,36,38,53,59,25,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,9,3,0,24,0,5,3,0,0,8,9,3,0,25,52,12,25,36,39,63,67,31,3,322
POA7170,981,531,357,609,841,725,461,172,45,4722,0,3,3,0,0,0,3,0,0,10,12,4,3,9,7,10,10,0,0,54,4,4,7,6,10,9,4,3,0,59,7,3,14,10,9,9,3,0,0,47,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,5,15,33,23,8,17,18,11,5,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,46,34,44,54,31,8,3,312,37,49,50,34,44,57,35,8,3,322,1010,582,410,646,887,784,493,179,48,5043
POA7171,601,333,432,369,426,393,334,149,55,3097,0,0,0,0,0,0,0,0,0,4,3,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,14,10,6,5,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,25,9,13,7,4,0,0,103,19,31,25,9,13,13,4,0,3,109,620,370,453,384,433,407,333,153,58,3205
POA7172,631,391,421,389,431,430,397,256,131,3482,0,5,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,12,4,10,0,3,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,11,12,0,7,5,0,82,16,16,16,11,14,0,10,5,0,94,647,406,435,397,449,431,407,259,138,3572
POA7173,1190,638,624,752,966,1022,629,212,54,6083,8,0,3,4,0,0,4,0,0,18,0,0,0,0,0,3,6,0,0,7,3,0,0,0,0,0,3,0,0,6,6,0,0,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,34,24,30,16,25,16,8,3,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,30,30,16,35,22,8,3,216,46,43,30,38,16,31,27,8,3,238,1233,679,661,786,988,1055,657,218,54,6325
POA7174,29,15,20,10,23,19,28,3,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,29,19,20,10,23,20,25,3,0,161
POA7175,34,19,13,20,25,31,22,5,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,37,18,17,27,25,36,22,5,0,184
POA7176,30,23,8,18,31,22,12,9,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,34,24,8,18,31,26,12,9,0,156
POA7177,57,37,38,48,43,59,45,26,3,369,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,3,0,0,18,0,6,3,0,3,5,3,0,0,19,57,44,42,48,50,70,50,26,3,387
