POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6630,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,29
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6635,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
POA6638,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,27
POA6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6640,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
POA6642,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18
POA6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6701,16,0,0,3,0,20,3,0,0,0,0,8,10,0,0,0,0,8,20,0,0,0,0,26,18,0,0,0,0,23,73,0,0,0,4,83,63,0,0,0,0,60,55,0,0,0,0,64,27,0,0,0,0,31,42,0,0,0,0,39,22,0,0,0,0,21,29,0,0,4,0,28,375,5,5,9,8,408
POA6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6707,9,0,0,0,0,10,3,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,28,0,0,0,0,28,27,0,0,0,0,27,61,0,0,0,0,68,41,0,0,0,0,41,47,0,0,0,0,47,16,0,0,0,0,16,12,0,0,0,0,10,266,0,0,3,0,272
POA6710,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,20,0,4,0,0,25
POA6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,13,16,0,0,0,0,12,22,0,0,0,0,27,38,0,0,0,0,38,3,0,0,0,0,3,113,0,3,0,0,115
POA6714,16,3,0,0,0,22,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,11,8,7,0,0,0,14,39,6,0,0,0,45,70,7,0,0,0,74,141,7,0,0,0,146,83,5,0,0,0,91,138,5,0,0,0,146,128,6,0,0,0,134,23,3,0,0,0,22,666,52,8,3,3,728
POA6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21
POA6720,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,35,0,0,0,0,35
POA6721,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,8,0,0,0,0,8,13,0,0,0,0,11,10,0,0,0,0,10,25,0,0,0,0,21,32,0,0,0,0,35,6,0,0,0,0,6,96,3,7,0,0,108
POA6722,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,8,0,0,0,0,9,26,3,0,0,0,31,27,3,0,0,0,26,47,0,3,0,0,52,27,0,0,0,0,35,77,3,0,0,0,78,52,0,0,0,0,50,11,0,0,0,0,11,288,17,3,0,0,311
POA6725,22,0,0,0,0,22,3,0,0,0,0,10,6,0,0,0,0,7,3,0,3,0,0,7,10,0,0,3,0,17,52,5,0,0,0,59,49,5,0,0,0,57,103,14,5,0,0,119,133,3,4,0,0,142,161,0,0,4,0,160,72,0,0,4,0,75,36,0,0,0,0,43,660,33,15,13,3,717
POA6726,17,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,15,0,0,0,0,20,9,0,3,0,0,11,31,0,0,0,0,32,42,0,3,0,0,47,69,0,10,4,0,79,69,0,3,0,0,75,95,3,0,0,3,104,69,0,0,0,0,71,29,0,0,0,0,29,458,7,20,10,9,499
POA6728,4,0,0,0,0,4,10,0,0,0,0,10,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,9,16,0,0,0,0,21,36,0,0,0,0,36,31,0,0,0,0,31,11,0,0,0,0,11,11,0,0,0,0,9,9,0,0,0,0,15,11,0,0,0,0,11,148,0,0,0,0,149
POA6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6740,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,3,37
POA6743,8,0,0,3,0,10,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,10,5,0,0,0,0,5,22,0,3,7,0,26,30,0,0,3,0,43,61,0,3,4,3,73,39,3,0,4,0,46,41,3,0,4,0,49,35,0,0,4,0,38,18,0,0,0,0,22,271,11,8,32,3,325
POA6751,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,3,0,21
POA6753,7,0,0,0,0,7,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,55,0,0,0,0,54
POA6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
POA6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
POA6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
POA6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,10
POA7000,72,6,13,0,0,86,38,0,3,0,0,46,31,5,3,0,0,38,69,4,3,0,0,79,56,12,13,0,0,80,161,25,21,0,0,206,194,31,25,0,0,250,254,32,32,3,0,319,129,12,13,0,0,157,101,7,3,0,0,119,68,0,5,0,0,74,30,8,3,0,0,46,1215,139,134,3,3,1496
POA7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7004,41,4,9,0,0,55,31,3,0,0,0,34,25,0,3,0,0,28,38,8,7,0,0,55,43,4,11,0,0,53,109,9,8,0,0,128,113,15,8,3,0,143,111,4,11,0,0,126,52,5,3,0,0,56,32,3,7,0,0,45,38,7,3,0,0,44,16,3,0,0,0,20,652,76,68,3,0,794
POA7005,72,6,3,0,0,79,26,3,3,0,0,27,23,0,3,0,0,25,32,7,3,0,0,39,49,4,7,0,0,63,111,12,12,0,0,141,127,13,9,0,3,153,190,16,9,0,0,216,85,9,3,0,0,94,137,9,4,0,0,146,118,5,3,0,0,128,32,3,0,0,0,36,1001,85,53,3,3,1150
POA7007,31,0,0,0,0,36,7,0,0,0,0,8,14,0,0,0,0,15,12,4,0,0,0,15,27,0,3,0,0,29,39,13,6,0,0,55,53,3,4,0,0,62,91,4,3,0,0,93,41,5,0,0,0,48,36,0,0,0,0,37,22,0,0,0,0,22,14,0,0,0,0,14,382,36,20,0,0,435
POA7008,101,5,0,0,0,105,42,3,0,0,0,45,33,0,4,0,0,38,73,0,9,0,0,81,88,3,13,0,0,111,235,10,19,0,0,269,326,5,12,0,0,349,316,4,3,0,0,325,115,0,3,0,0,120,80,0,0,0,0,85,47,3,0,0,0,47,42,0,3,0,0,44,1491,40,72,0,0,1610
POA7009,86,3,0,0,0,95,39,3,0,0,0,43,43,8,4,0,0,52,106,9,0,0,0,114,152,11,0,0,0,160,409,12,4,3,0,429,367,3,4,0,0,369,170,3,0,3,0,180,40,0,0,0,0,40,32,0,0,0,0,32,16,0,0,0,0,16,47,0,0,0,0,52,1514,46,20,4,3,1582
POA7010,98,0,3,0,0,107,75,3,8,0,0,85,65,0,3,0,0,69,124,4,5,0,0,132,179,7,23,0,0,206,542,11,17,0,3,578,453,7,10,0,0,466,210,0,4,0,0,214,43,0,4,0,0,53,30,0,0,0,0,30,18,0,4,0,0,19,79,0,7,0,0,85,1916,34,88,3,3,2046
POA7011,82,0,11,0,0,95,74,0,8,0,0,84,61,3,3,0,0,66,100,8,11,0,0,120,181,8,20,0,0,215,607,8,44,4,0,657,470,6,22,0,0,493,243,3,0,0,0,246,61,0,0,0,0,61,20,0,0,0,0,20,9,0,0,0,0,8,56,0,5,0,0,65,1958,35,124,4,0,2124
POA7012,10,0,0,0,0,10,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,10,0,0,0,0,10,40,0,0,0,0,40,34,0,0,0,0,31,13,0,0,0,0,13,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,133,0,0,0,0,138
POA7015,73,0,0,0,0,70,49,0,0,0,0,52,41,3,0,0,0,45,75,0,0,0,0,74,85,0,0,3,0,89,235,10,8,3,0,248,337,6,0,0,0,340,303,4,0,0,0,302,86,0,0,0,0,85,66,0,3,0,0,63,35,0,0,0,0,35,31,0,0,0,0,29,1406,21,15,9,0,1450
POA7016,29,0,0,0,0,29,16,0,0,0,0,16,17,0,0,0,0,21,38,0,0,0,0,41,73,0,0,0,0,73,117,0,0,0,0,119,36,0,0,0,0,36,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,351,4,0,0,0,353
POA7017,39,0,4,0,0,44,27,0,0,0,0,28,15,0,7,0,0,25,53,0,0,0,0,52,80,0,0,0,0,79,204,0,13,0,0,217,268,0,17,0,0,283,196,0,0,0,0,196,54,0,0,0,0,59,30,0,0,0,0,30,13,0,0,0,0,13,26,0,3,0,0,27,1008,3,41,3,0,1052
POA7018,151,0,3,0,0,150,83,0,0,0,0,82,72,3,0,0,0,74,136,4,0,0,0,142,199,8,3,0,0,207,544,23,9,0,0,575,584,6,8,0,0,597,536,0,0,0,4,542,191,0,0,0,0,192,136,0,0,0,0,141,58,0,0,0,0,58,88,0,0,0,0,93,2786,52,29,0,3,2871
POA7019,48,0,0,0,0,50,31,0,0,0,0,31,42,0,0,0,0,42,58,0,0,0,0,61,105,0,3,0,0,109,240,8,3,0,0,251,149,6,3,0,0,152,100,0,0,0,0,106,11,0,0,0,0,11,10,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,16,812,14,12,0,3,836
POA7020,18,0,0,0,0,18,13,0,0,0,0,13,11,0,0,0,0,11,18,0,0,0,0,18,28,0,0,0,0,31,72,0,0,0,0,72,91,0,0,0,0,91,89,0,0,0,0,93,38,0,0,0,0,38,19,0,0,0,0,19,16,0,0,0,0,16,14,0,0,0,0,14,436,0,0,0,0,436
POA7021,28,0,0,0,0,28,13,0,0,0,0,13,16,0,0,0,0,16,22,0,0,0,0,22,21,0,0,0,0,21,79,0,0,0,0,79,83,0,0,0,0,83,79,0,0,0,0,79,28,0,0,0,0,28,4,0,0,0,0,4,11,0,0,0,0,11,7,0,0,0,0,7,408,0,0,0,0,408
POA7022,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,13,0,0,0,0,13,12,0,0,0,0,12,32,0,0,0,0,32,23,0,0,0,0,22,24,0,0,0,0,24,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,140,0,0,0,0,142
POA7023,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,14,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,50,0,0,0,0,51
POA7024,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,14,0,0,0,0,14,21,0,0,0,0,21,18,0,0,0,0,18,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,94,0,0,0,0,94
POA7025,18,0,0,0,0,18,9,0,0,0,0,9,8,0,0,0,0,8,7,0,0,0,0,7,13,0,0,0,0,15,40,0,0,0,0,43,57,0,0,0,0,53,44,0,0,0,3,44,13,0,0,0,0,13,12,0,0,0,0,14,10,0,0,0,0,13,15,0,0,0,0,15,249,0,0,6,3,259
POA7026,12,0,0,0,0,12,3,0,0,0,0,3,6,0,0,0,0,6,17,0,0,0,0,17,10,0,0,0,0,10,35,0,0,0,0,35,34,0,0,0,0,34,25,0,0,0,0,25,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,152,0,0,0,0,152
POA7027,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,6,7,0,0,0,0,7,9,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,50,0,0,0,0,50
POA7030,94,0,6,0,0,101,100,0,3,0,0,100,74,0,6,0,0,83,203,4,7,0,4,218,230,0,10,0,0,250,597,0,36,0,4,639,446,0,9,3,0,460,298,0,6,0,0,301,86,0,0,0,0,86,44,0,0,0,0,44,11,0,0,0,0,11,95,0,0,0,0,96,2291,10,78,5,13,2388
POA7050,72,6,0,0,0,77,56,0,3,0,0,56,38,3,0,0,0,36,70,9,3,0,0,83,94,3,0,0,0,100,304,16,5,0,0,332,383,19,3,0,0,409,350,6,0,0,0,360,90,0,0,0,0,91,63,4,0,0,0,60,28,0,0,0,0,28,42,0,0,0,0,45,1593,71,16,0,0,1682
POA7052,66,4,4,0,0,73,24,0,0,0,0,24,20,3,0,0,0,21,51,3,0,0,0,54,50,3,0,0,0,55,160,12,9,0,0,178,192,3,4,0,0,205,204,0,0,0,0,205,68,0,0,0,0,68,46,0,0,0,0,49,28,0,0,0,0,28,23,0,0,0,0,27,928,33,27,0,0,991
POA7053,30,0,0,0,0,30,12,0,0,0,0,12,13,0,0,0,0,16,24,0,0,0,0,26,30,0,0,0,0,30,80,0,3,0,0,78,56,0,0,0,0,56,108,0,0,0,0,111,39,0,0,0,0,39,50,0,0,0,0,50,11,0,0,0,0,11,13,0,0,0,0,13,462,4,0,0,0,473
POA7054,62,0,0,0,0,62,38,0,0,0,0,37,27,0,0,0,0,26,52,0,0,3,0,54,71,0,0,0,0,72,245,0,0,0,0,248,312,0,0,3,0,311,312,0,0,0,0,312,100,0,0,0,0,100,72,0,0,0,0,72,27,0,0,0,0,31,43,0,0,0,0,46,1369,5,0,8,3,1385
POA7055,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,20,18,0,0,0,0,18,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,75
POA7109,74,0,0,0,0,74,61,0,0,0,0,63,47,0,0,0,0,49,97,0,0,0,0,95,116,0,0,0,0,116,274,0,0,0,0,277,299,0,0,0,0,302,198,0,0,0,0,196,56,0,0,0,0,56,41,0,0,0,0,42,19,0,0,0,0,19,54,0,0,0,3,51,1320,0,0,9,3,1334
POA7112,35,0,0,0,0,35,22,0,0,0,0,22,28,0,0,0,0,28,24,0,0,0,0,28,35,0,0,0,0,35,105,0,0,0,0,102,62,0,0,0,0,64,34,0,0,0,0,34,18,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,13,370,3,0,6,0,381
POA7113,11,0,0,0,0,11,12,0,0,0,0,12,10,0,0,0,0,10,13,0,0,0,0,13,12,0,0,0,0,14,31,0,0,0,0,31,27,0,0,0,0,27,29,0,0,0,0,29,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,150,0,0,3,0,152
POA7116,21,0,0,0,0,23,20,0,0,0,0,17,11,0,0,0,0,11,34,0,0,0,0,34,36,0,0,0,0,36,74,0,0,0,0,74,41,0,0,0,0,45,26,0,0,0,0,26,4,0,0,0,0,4,9,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,17,294,0,0,8,0,303
POA7117,12,0,0,0,0,12,6,0,0,0,0,6,6,0,0,0,0,6,11,0,0,0,0,11,11,0,0,0,0,11,27,0,0,0,0,27,12,0,0,0,0,12,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,104,0,0,0,0,104
POA7119,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA7120,21,0,0,0,0,20,20,0,0,0,0,22,10,0,0,0,0,17,33,0,0,0,0,33,25,0,0,0,0,25,33,0,0,0,0,33,17,0,0,0,0,17,8,0,0,0,3,14,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,12,0,0,0,0,11,193,0,0,3,3,200
POA7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7140,79,0,0,0,0,79,76,0,0,0,0,77,83,0,0,0,0,89,139,0,0,0,0,141,205,0,0,3,0,210,423,0,3,0,0,424,240,0,0,0,0,245,137,0,0,4,3,139,39,0,0,0,0,40,15,0,0,0,0,15,8,0,0,0,0,16,47,0,0,0,0,47,1497,6,3,13,8,1522
POA7150,28,0,0,0,0,28,25,0,0,0,0,24,24,0,0,0,0,23,35,0,0,0,0,35,28,0,0,0,0,28,66,0,0,0,0,69,80,0,0,0,3,81,69,0,0,3,0,69,24,0,0,0,0,24,19,0,0,0,0,21,11,0,0,0,0,11,17,0,0,0,0,19,419,7,0,3,3,425
POA7155,10,0,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,14,0,0,0,0,14,24,0,0,0,0,24,15,0,0,0,0,15,10,0,0,0,0,10,4,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,112,0,0,0,0,115
