SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
3137332,63,10,3,5,0,0,0,83
3137333,92,8,9,0,0,0,0,108
3137334,19,7,0,0,0,0,0,30
3137335,29,5,0,0,0,0,0,34
3137336,14,0,0,0,0,0,0,16
3137337,0,0,0,0,0,0,0,0
3137338,14,0,0,0,0,0,0,19
3137339,31,7,0,0,0,0,0,39
3137340,15,3,3,0,0,0,0,23
3137341,42,10,0,0,0,0,0,57
3137342,31,4,4,0,0,0,0,42
3137343,27,3,3,3,0,0,0,37
3137344,21,4,0,0,0,0,0,23
3137345,31,6,3,0,0,0,0,41
3137346,12,3,4,0,0,0,0,20
3137347,41,4,0,0,0,0,3,49
3137348,0,0,0,0,0,0,0,4
3137349,33,7,10,0,0,0,0,47
3137350,30,5,3,0,0,0,0,43
3137351,33,5,0,3,0,0,0,44
3137352,31,3,4,0,0,0,0,40
3137353,32,4,4,0,0,0,0,38
3137354,25,6,4,4,0,0,0,32
3137355,32,7,4,0,0,0,0,46
3137356,39,3,0,0,0,0,0,46
3137357,42,3,6,0,0,0,0,50
3137401,27,0,7,0,0,0,0,34
3137402,35,3,0,0,0,0,0,40
3137403,61,11,3,0,0,0,0,74
3137404,49,4,9,0,0,0,0,61
3137405,34,3,0,0,0,0,0,42
3137406,26,4,3,0,0,0,0,37
3137407,41,9,4,0,0,0,0,54
3137408,39,3,4,0,0,0,0,41
3137409,44,3,4,0,0,0,0,54
3137410,32,3,0,0,0,0,0,34
3137411,49,6,0,0,0,0,3,56
3137412,47,0,4,4,0,0,0,55
3137413,37,8,0,0,0,0,0,53
3137414,45,0,0,0,0,0,0,48
3137415,19,3,0,0,0,0,0,26
3137501,59,10,8,0,0,0,0,75
3137502,105,12,11,4,0,0,0,122
3137503,63,6,3,0,0,0,0,72
3137504,43,11,3,0,0,0,0,50
3137505,75,10,5,0,0,0,0,91
3137506,32,3,3,0,0,0,0,35
3137507,47,11,0,0,0,0,0,63
3137509,43,4,0,3,0,0,0,55
3137510,64,6,0,0,0,0,0,70
3137511,31,3,3,0,0,0,0,39
3137514,53,3,0,0,0,0,0,54
3137515,53,10,5,0,0,0,0,76
3137516,36,8,0,0,0,0,0,49
3137517,47,4,3,0,0,0,0,55
3137518,46,6,7,0,0,0,0,67
3137519,50,8,3,0,0,0,0,58
3137520,39,9,0,0,0,0,0,51
3137521,38,4,6,0,0,0,0,47
3137522,69,6,3,0,0,0,0,81
3137523,103,8,10,0,0,0,0,120
3137524,71,4,6,0,0,0,0,77
3137526,51,0,6,0,0,0,0,59
3137527,40,9,3,0,0,0,0,49
3137528,56,4,5,0,0,0,0,73
3137529,91,5,6,0,0,0,0,102
3137530,61,8,4,0,0,0,0,72
3137531,77,8,6,0,0,0,0,97
3137532,0,0,0,0,0,0,0,0
3137533,42,0,3,0,0,0,0,48
3137534,36,5,6,0,0,0,0,52
3137535,30,3,7,0,0,0,0,40
3137536,56,0,8,0,0,0,0,60
3137537,63,9,4,0,0,0,0,75
3137538,58,7,11,0,0,0,0,80
3137539,60,11,3,0,0,0,0,80
3137540,33,3,3,0,0,0,0,45
3137541,52,9,5,0,0,0,0,65
3137542,130,20,16,0,7,0,0,166
3137543,52,10,11,0,0,0,0,78
3137544,104,5,3,0,0,0,0,109
3137545,75,7,4,0,0,0,0,86
3137601,0,0,0,0,0,0,0,0
3137602,52,3,5,0,0,0,0,58
3137603,48,12,4,0,0,0,0,63
3137604,52,3,3,0,0,0,0,57
3137605,26,8,0,0,0,0,0,34
3137606,62,0,4,0,0,0,0,65
3137607,34,5,0,0,0,0,0,41
3137608,41,0,0,0,0,0,0,48
3137609,35,5,0,0,0,0,0,44
3137701,0,0,0,0,0,0,0,0
3137702,0,0,0,0,0,0,0,0
3137703,0,0,0,0,0,0,0,0
3137704,13,0,0,0,0,0,0,18
3137705,37,0,5,0,0,0,0,45
3137706,32,7,4,0,0,0,0,42
3137707,35,5,0,0,0,0,0,37
3137708,34,3,3,0,0,0,0,47
3137709,28,10,4,0,0,0,0,34
3137710,24,4,0,0,0,0,0,27
3137711,14,5,0,0,0,0,0,17
3137712,46,7,4,0,0,0,0,53
3137713,48,3,3,0,0,0,0,61
3137714,65,5,3,0,0,0,0,80
3137715,36,9,0,0,0,0,0,41
3137716,17,0,0,0,0,0,0,18
3137717,42,8,3,0,0,0,0,63
3137718,23,3,0,0,0,0,0,25
3137719,60,6,3,0,0,0,3,77
3137720,42,9,3,0,0,0,0,53
3137721,34,6,5,0,0,0,0,46
3137722,21,0,0,0,0,0,0,24
3137801,21,6,0,0,0,0,0,37
3137802,17,4,0,0,0,0,0,20
3137803,31,7,0,0,0,0,0,39
3137804,31,5,4,0,0,0,0,37
3137805,33,3,3,0,0,0,0,39
3137806,48,11,3,0,0,0,0,55
3137807,30,0,0,0,0,0,0,29
3137808,19,4,0,0,0,0,0,23
3137809,28,8,4,0,0,0,0,38
3137810,17,0,0,0,0,0,0,19
3137811,23,4,0,0,0,0,0,24
3137812,43,4,3,0,0,0,0,51
3137813,61,8,0,0,0,0,0,68
3137814,38,0,0,0,0,0,0,43
3137815,38,9,3,0,0,0,0,50
3137816,21,0,0,0,0,0,0,22
3137817,43,5,6,0,0,0,0,54
3137818,16,0,3,0,0,0,0,18
3137819,51,6,3,0,0,0,0,64
3137820,30,3,3,0,0,0,0,42
3137821,36,7,0,0,0,0,0,38
3137822,18,7,0,0,0,0,0,24
3137823,20,6,0,0,0,0,0,28
3137824,32,3,3,0,0,0,0,37
3137825,24,0,3,0,0,0,0,23
3137826,45,10,8,0,0,0,0,67
3137827,18,3,0,0,0,0,0,26
3137828,16,9,0,0,0,0,0,23
3137902,26,0,0,0,0,0,0,30
3137903,31,3,0,0,0,0,0,37
3137904,30,5,0,0,0,0,0,41
3137905,45,4,0,0,0,0,0,46
3137906,30,6,0,0,0,0,0,37
3137907,21,3,3,0,0,0,0,29
3137908,27,0,0,0,0,0,0,30
3137909,21,3,4,0,0,0,0,30
3137910,32,6,3,0,0,0,0,35
3137911,9,0,0,0,0,0,0,12
3137912,24,3,0,0,0,0,0,32
3137913,9,0,0,0,0,0,0,14
3137914,13,3,0,0,0,0,0,17
3137915,43,3,6,0,0,0,0,47
3137916,34,6,0,0,0,0,0,41
3137917,28,0,4,0,0,0,0,40
3137918,24,3,0,0,0,0,0,28
3137919,0,0,0,0,0,0,0,0
3137920,55,5,10,0,0,0,0,68
3137921,22,3,0,0,0,0,3,31
3137922,8,0,3,0,0,0,0,5
3137923,31,7,3,0,3,0,0,49
3137924,23,8,0,0,0,0,0,24
3137925,26,0,3,0,0,0,0,32
3138001,32,3,0,0,0,0,0,37
3138002,47,11,4,0,0,0,0,64
3138006,21,3,3,0,0,0,0,31
3138007,29,3,3,0,0,0,0,38
3138008,31,3,0,0,0,0,0,35
3138009,24,3,7,0,0,0,0,40
3138010,30,0,3,0,0,0,0,36
3138011,26,4,3,0,0,0,0,34
3138012,33,0,0,0,0,0,0,31
3138013,40,9,3,0,0,0,0,54
3138015,31,0,0,0,0,0,0,34
3138016,47,4,3,0,0,0,0,47
3138017,27,0,0,0,0,0,0,31
3138018,31,3,5,0,0,0,0,45
3138019,51,3,0,0,0,0,0,51
3138020,14,3,0,0,0,0,0,20
3138021,36,0,0,0,0,0,0,36
3138022,24,7,3,0,0,0,0,34
3138023,36,11,6,0,0,0,0,55
3138024,26,5,4,0,0,0,0,43
3138025,24,4,4,0,0,0,0,32
3138027,41,8,10,0,0,0,0,56
3138028,29,0,3,0,0,0,0,37
3138029,42,3,0,0,0,0,0,40
3138030,27,4,6,0,0,0,0,36
3138031,19,3,6,0,0,0,0,29
3138032,28,0,7,0,0,0,0,38
3138033,33,7,0,0,0,0,0,43
3138034,17,3,0,0,0,0,0,21
3138035,44,10,4,0,0,0,0,64
3138036,22,6,0,0,0,0,0,29
3138037,0,0,0,0,0,0,0,0
3138038,39,5,3,3,0,0,0,47
3138039,0,0,0,0,0,0,0,0
3138040,0,0,0,0,0,0,0,0
3138041,11,5,0,0,0,0,0,10
3138042,37,4,7,3,0,0,0,54
3138043,26,13,0,0,0,0,0,37
3138044,40,4,0,0,0,0,0,47
3138045,23,3,0,0,0,0,0,25
3138046,40,7,3,0,0,0,3,54
3138047,47,7,4,0,3,0,3,57
3138048,13,0,0,0,0,0,0,17
3138049,37,3,3,0,0,0,0,37
3138050,40,3,3,0,0,0,0,43
3138051,51,10,3,0,0,0,0,60
3138052,14,9,0,0,0,0,0,22
3138201,97,6,3,0,0,0,0,107
3138202,57,7,3,0,0,0,0,62
3138203,51,3,0,0,0,0,0,54
3138204,28,3,0,0,0,0,0,33
3138205,83,9,0,3,0,0,0,93
3138206,80,7,3,0,0,0,0,93
3138207,68,3,3,0,0,0,0,79
3138208,37,3,0,0,0,0,0,42
3138209,74,10,9,0,0,0,0,92
3138210,21,5,0,0,0,0,0,28
3138211,29,0,0,0,0,0,0,31
3138212,37,3,0,0,0,0,0,40
3138213,54,4,3,0,0,0,0,62
3138214,27,7,0,0,0,0,0,32
3138215,51,3,0,0,0,0,0,52
3138216,43,7,0,0,0,0,0,50
3138217,38,3,3,0,0,0,0,48
3138218,102,13,0,0,0,0,0,119
3138219,0,0,0,0,0,0,0,0
3138220,69,4,0,0,0,0,0,74
3138221,50,0,0,0,0,0,0,50
3138222,53,3,0,0,0,0,0,59
3138223,41,8,0,0,0,0,0,53
3138224,0,0,0,0,0,0,0,0
3138225,113,9,3,0,0,0,0,126
3138226,41,7,3,0,0,0,0,50
3138227,32,0,4,0,0,0,0,38
3138228,39,6,0,0,0,0,0,48
3138229,59,4,3,0,0,0,0,70
3138230,38,3,0,3,0,0,0,45
3138231,44,7,3,0,0,0,0,50
3138232,39,0,0,0,0,0,0,41
3138233,70,3,0,0,0,0,0,72
3138234,82,3,3,0,0,0,0,96
3138235,70,0,0,0,0,0,0,76
3138236,61,4,3,0,0,0,0,63
3138237,57,0,0,0,0,0,0,58
3138238,40,3,0,0,0,0,0,44
3138239,65,4,0,0,0,0,0,69
3138240,53,6,0,0,0,0,0,56
3138241,33,3,0,0,0,0,0,39
3138301,72,4,3,0,0,0,0,82
3138302,47,4,0,0,0,0,0,59
3138303,46,0,0,3,0,0,0,50
3138304,40,3,3,0,0,0,0,46
3138305,30,3,0,0,0,0,0,33
3138306,24,3,0,0,0,0,0,29
3138307,25,4,3,3,0,0,0,34
3138309,55,5,0,0,0,0,0,61
3138310,27,0,0,0,0,0,0,31
3138311,108,4,0,0,0,0,0,113
3138312,119,11,4,3,0,0,0,139
3138315,40,7,3,0,0,0,0,53
3138316,92,11,8,0,0,0,0,108
3138317,48,8,0,0,0,0,0,53
3138318,38,3,0,0,0,0,0,36
3138320,76,8,11,0,0,0,0,93
3138321,72,4,0,0,0,0,0,82
3138322,96,3,4,0,0,0,0,109
3138323,61,9,4,0,0,0,0,70
3138324,36,9,5,0,0,0,0,47
3138325,56,5,0,3,0,0,0,68
3138326,122,7,6,0,0,0,0,139
3138327,46,0,4,0,0,0,0,52
3138328,93,7,5,0,0,0,0,107
3138329,203,18,25,0,0,0,0,251
3138330,39,0,3,0,0,0,0,45
3138331,38,0,0,0,0,0,0,35
3138332,95,6,7,0,0,0,0,106
3138333,77,6,6,4,0,0,0,89
3138334,60,11,3,0,0,0,0,73
3138335,37,3,0,0,0,0,3,46
3138336,60,7,4,0,0,0,0,77
3138337,71,3,4,3,0,0,0,77
3138338,39,3,0,3,0,0,0,48
3138339,103,3,9,0,0,0,0,109
3138340,69,4,3,0,0,0,0,78
3138341,64,3,5,0,0,0,0,76
3138342,124,18,9,3,0,0,0,147
3138343,51,4,7,0,0,0,0,65
3138401,89,6,0,0,0,0,0,96
3138402,37,4,0,0,0,0,0,43
3138403,46,4,0,0,0,0,0,51
3138404,32,3,3,0,0,0,0,35
3138405,45,3,0,0,0,0,0,46
3138406,29,0,0,0,0,0,0,28
3138407,27,3,3,0,0,0,0,35
3138408,48,3,0,0,0,0,0,52
3138409,38,3,0,3,0,0,0,43
3138410,54,0,0,0,0,0,0,57
3138411,30,4,4,0,0,0,0,36
3138412,41,3,0,0,0,0,0,47
3138413,52,3,0,3,0,0,0,60
3138414,47,6,3,0,0,0,0,53
3138415,47,4,3,0,0,0,0,49
3138416,27,9,3,0,0,0,0,35
3138417,52,0,3,0,0,0,0,56
3138418,65,4,3,0,0,0,0,70
3138419,89,8,0,0,0,0,0,100
3138420,91,3,0,3,0,0,0,99
3138421,74,10,8,0,0,0,0,92
3138501,75,6,3,0,0,0,0,87
3138502,59,8,7,0,0,0,0,65
3138503,52,3,3,0,0,0,0,63
3138504,73,5,3,0,0,0,0,86
3138505,80,8,0,0,0,0,0,81
3138506,34,3,0,0,0,0,0,38
3138507,86,0,9,0,0,0,0,95
3138508,61,6,3,3,0,0,0,72
3138509,76,5,3,0,0,0,0,83
3138510,31,4,0,0,0,0,0,35
3138511,127,11,6,0,0,0,0,148
3138512,47,0,4,0,0,0,0,53
3138513,39,0,0,0,0,0,0,38
3138514,66,3,3,0,0,0,0,76
3138515,79,10,0,0,0,0,0,87
3138516,43,4,0,0,0,0,0,46
3138517,50,0,0,0,0,0,0,54
3138518,46,0,0,0,0,0,0,43
3138519,72,4,3,0,0,0,0,82
3138520,47,8,0,0,0,0,0,52
3138601,26,0,0,0,0,0,0,32
3138602,49,5,0,0,0,0,0,55
3138603,57,8,3,0,0,0,0,66
3138604,22,0,4,0,0,0,0,27
3138605,52,3,3,0,0,0,0,57
3138606,45,0,0,0,0,0,0,44
3138607,92,8,3,0,0,0,0,100
3138608,58,4,7,0,0,0,0,71
3138609,72,3,0,0,0,0,0,80
3138610,77,0,0,4,0,0,0,78
3138611,28,0,0,0,0,0,0,28
3138612,76,9,0,0,0,0,0,82
3138613,32,3,3,0,0,0,0,37
3138614,100,3,4,0,0,0,0,107
3138615,36,7,4,0,0,0,0,46
3138616,37,5,3,0,0,0,0,47
3138617,45,3,0,0,0,0,0,51
3138618,58,0,3,0,0,0,0,66
3138619,38,3,0,0,0,0,0,37
3138621,27,0,0,0,0,0,0,27
3138622,65,8,7,0,0,0,0,72
3138623,20,4,3,0,0,0,0,24
3138624,39,3,3,0,0,0,0,45
3138625,103,6,0,0,0,0,0,112
3138626,24,0,0,0,0,0,0,22
3138627,0,0,0,0,0,0,0,0
3138628,44,3,0,0,0,0,0,47
3138629,45,3,4,0,0,0,0,55
3138630,31,3,0,0,0,0,0,40
3138631,41,3,3,0,0,0,0,49
3138632,87,4,0,0,0,0,0,94
3138633,51,3,0,0,0,0,0,59
3138634,99,0,3,0,0,0,0,110
3138635,36,3,0,0,0,0,0,46
3138636,58,4,7,0,0,0,0,74
3138637,23,0,0,0,0,0,0,25
3138638,51,0,0,0,0,0,0,53
3138639,50,3,3,0,0,0,0,59
3138640,33,6,0,3,0,0,0,38
3138641,24,5,3,0,0,0,0,25
3138642,48,4,0,0,0,0,0,56
3138643,39,6,3,0,0,0,0,47
3138644,54,4,4,0,0,0,0,64
3138645,52,3,0,0,0,0,0,60
3138646,44,3,3,0,0,0,3,54
3138647,64,7,0,0,0,0,0,70
3138648,60,0,3,0,0,0,0,67
3138649,46,10,0,0,0,0,0,61
3138650,63,0,0,0,0,0,0,63
3138651,35,3,0,0,0,0,0,40
3138652,52,0,0,0,0,0,0,54
3138653,68,3,0,0,0,0,0,73
3138654,62,3,8,0,0,0,0,69
3138655,63,3,0,0,0,0,0,66
3138656,39,3,6,0,0,0,0,48
3138657,42,3,3,0,0,0,0,49
3138658,34,0,0,0,0,0,0,38
3138659,37,4,0,0,0,0,0,44
3138660,13,0,0,0,0,0,0,19
3138661,0,0,0,0,0,0,0,0
3138662,34,4,4,0,0,0,0,44
3138663,0,0,0,0,0,0,0,0
3138664,61,8,5,0,0,0,4,73
3138701,68,4,0,0,0,0,0,76
3138702,68,4,0,0,0,0,0,76
3138703,58,0,0,0,0,0,0,60
3138704,68,3,0,0,0,0,0,73
3138705,43,4,3,0,0,0,0,45
3138706,74,3,3,0,0,0,0,77
3138707,29,3,3,0,0,0,0,35
3138708,71,0,0,0,0,0,0,68
3138709,29,0,0,0,0,0,0,29
3138710,56,4,3,0,0,0,0,59
3138711,39,5,0,0,0,0,0,41
3138712,86,7,3,0,0,0,0,98
3138713,108,3,5,0,0,0,0,126
3138714,32,5,3,0,0,0,0,39
3138715,102,3,0,0,0,0,0,107
3138716,30,0,0,0,0,0,0,32
3138717,27,0,0,0,0,0,0,24
3138719,77,3,3,0,0,0,0,86
3138720,72,8,0,0,0,0,0,83
3138721,53,7,0,0,0,0,0,55
3138722,46,3,0,0,0,0,0,52
3138723,66,8,0,0,0,0,0,79
3138724,74,0,0,0,0,0,0,75
3138725,49,0,7,0,0,0,0,54
3138726,46,5,0,0,0,0,0,56
3138727,42,4,0,0,0,0,0,51
3138728,20,3,0,0,0,0,0,20
3138729,47,0,0,0,0,0,0,45
3138730,70,3,0,0,0,0,0,74
3138801,23,0,3,3,0,0,0,28
3138802,26,3,3,0,0,0,0,31
3138803,42,7,3,0,0,0,0,49
3138804,26,3,3,0,0,0,0,33
3138805,41,6,0,0,0,0,0,51
3138806,66,5,0,0,0,0,0,75
3138807,45,0,12,0,0,0,0,58
3138808,55,3,5,0,0,0,0,65
3138809,73,8,9,0,0,0,0,99
3138810,63,4,0,0,0,0,0,70
3138811,31,4,3,0,0,0,0,42
3138812,23,0,3,0,0,0,0,28
3138814,52,8,0,0,0,0,0,64
3138815,0,0,0,0,0,0,0,0
3138816,35,5,5,0,0,0,0,44
3138817,48,10,7,0,0,0,0,59
3138818,30,11,7,0,0,0,0,38
3138819,63,8,5,0,0,0,0,74
3138820,40,5,4,0,0,0,0,51
3138821,46,3,5,0,0,0,0,59
3138822,31,3,0,0,0,0,0,33
3138823,35,0,0,0,0,0,0,42
3138824,136,15,5,0,0,0,0,157
3138826,63,9,12,0,0,0,0,86
3138827,44,4,5,0,0,0,0,62
3138828,26,4,5,0,0,0,0,37
3138829,46,3,3,0,0,0,0,54
3138830,23,3,0,0,0,0,0,27
3138831,46,11,3,0,0,0,0,64
3138832,46,10,5,0,0,0,3,62
3138833,40,0,7,0,0,0,0,45
3138834,30,3,0,3,0,0,0,35
3138835,26,0,8,0,0,0,0,33
3138836,38,6,3,0,0,0,0,46
3138837,18,8,0,0,0,0,0,26
3138838,36,7,0,0,0,0,0,39
3138839,32,0,6,3,0,0,0,37
3138840,30,4,0,0,0,0,0,34
3138842,33,0,0,0,0,0,0,34
3138843,31,0,0,0,0,0,0,39
3138844,86,6,4,3,0,0,0,101
3138845,83,10,14,0,0,0,0,105
3138846,31,0,4,0,0,0,0,36
3138847,25,0,0,0,0,0,0,26
3138848,22,3,0,0,0,0,0,24
3138849,23,4,3,0,0,0,0,25
3138850,121,12,10,0,0,0,0,148
3138851,42,5,4,0,0,0,0,51
3138852,16,0,3,0,0,0,0,22
3138853,19,8,7,0,0,0,0,29
3138854,61,3,4,0,0,0,0,70
3138901,84,7,3,0,0,0,0,96
3138902,48,7,0,0,0,0,0,55
3138903,74,8,3,0,0,0,0,85
3138904,52,3,0,0,0,0,0,57
3138905,10,3,0,0,0,0,0,16
3138906,66,3,3,0,0,0,0,69
3138907,47,0,3,0,0,0,0,55
3138908,64,3,3,0,0,0,0,80
3138909,62,9,8,3,0,0,0,77
3138911,38,4,3,4,0,0,0,51
3138912,26,12,0,0,0,0,0,35
3138913,75,8,3,0,0,0,0,89
3138914,72,6,7,3,0,0,0,92
3138916,79,5,9,0,0,0,0,93
3138917,35,7,0,0,0,0,0,39
3138918,41,3,3,0,0,0,0,49
3138919,32,4,4,0,0,0,0,37
3138920,55,3,6,0,0,0,0,63
3138922,65,7,8,3,0,0,0,78
3138923,73,4,4,0,0,0,0,83
3138924,171,12,10,0,0,0,0,199
3138925,101,12,7,0,0,0,0,115
3138926,53,3,3,0,0,0,0,61
3138927,69,8,0,0,0,0,0,83
3138928,44,3,0,0,0,0,0,54
3138929,3,0,0,0,0,0,0,8
3138930,167,9,20,3,0,0,0,204
3138931,16,3,0,0,0,0,0,18
3138932,89,0,5,0,0,0,0,94
3138933,82,9,9,0,0,0,0,105
3138934,44,10,9,0,0,0,0,59
3139003,44,15,7,0,0,0,0,60
3139004,47,8,3,0,0,0,0,61
3139005,38,4,9,0,0,0,0,48
3139007,123,8,8,0,0,0,0,138
3139009,171,16,17,3,0,0,0,214
3139010,25,0,0,0,0,0,0,28
3139012,59,10,8,0,0,0,0,77
3139013,66,3,0,0,0,0,0,69
3139016,83,5,3,0,0,0,0,99
3139017,108,18,11,0,0,0,0,134
3139018,27,4,3,0,0,0,0,32
3139019,51,3,0,0,0,0,0,55
3139020,27,11,0,0,0,0,0,44
3139021,52,5,3,0,0,0,0,67
3139022,59,8,4,0,0,0,0,71
3139023,69,5,6,0,0,0,0,78
3139024,40,4,3,0,0,0,0,47
3139025,36,10,3,0,0,0,0,45
3139027,38,3,3,0,0,0,0,42
3139028,91,14,13,0,0,0,0,107
3139029,56,10,3,5,0,0,0,69
3139030,76,6,3,0,0,0,0,90
3139031,62,8,3,0,0,0,0,74
3139032,45,7,4,0,0,0,0,54
3139033,39,7,0,0,0,0,0,43
3139034,71,10,0,0,0,0,0,82
3139035,65,4,3,0,0,0,0,70
3139036,249,26,16,0,0,0,0,293
3139037,0,0,0,0,0,0,0,3
3139038,83,4,8,0,0,0,0,99
3139039,185,25,16,3,0,0,0,225
3139040,69,3,6,0,0,0,0,77
3139041,60,6,0,0,0,0,0,71
3139042,62,0,0,0,0,0,0,69
3139043,57,3,4,0,0,0,0,68
3139044,61,4,5,0,0,0,0,71
3139045,49,9,0,0,0,0,0,55
3139046,54,0,4,0,0,0,0,60
3139047,70,8,0,0,0,0,0,78
3139048,75,4,5,0,0,0,0,89
3139049,103,6,8,0,0,0,3,125
3139050,71,6,0,0,0,0,0,78
3139051,0,0,0,0,0,0,0,0
3139052,95,5,3,0,0,0,0,106
3139053,66,3,0,0,0,0,0,70
3139054,82,3,0,0,0,0,0,88
3139055,147,18,12,0,0,0,0,175
3139056,0,0,0,0,0,0,0,0
3139057,37,5,9,0,0,0,0,52
3139058,48,5,4,0,0,0,0,54
3139059,62,5,3,3,0,0,0,77
3139060,113,7,10,0,0,0,0,127
3139061,80,5,0,0,0,0,0,94
3139062,80,4,4,0,0,0,0,97
3139063,66,5,0,0,0,0,0,73
3139101,47,7,4,0,0,0,0,50
3139102,29,3,0,0,0,0,0,34
3139103,20,5,0,0,0,0,0,27
3139104,59,3,3,0,0,0,0,65
3139106,36,0,4,0,0,0,0,46
3139107,46,0,0,0,0,0,0,50
3139108,23,3,3,3,0,0,0,29
3139109,51,6,5,0,0,0,0,63
3139110,47,4,0,0,0,0,0,56
3139111,70,8,4,0,0,0,0,84
3139112,45,3,0,0,0,0,0,51
3139114,53,7,3,0,0,0,0,64
3139115,21,0,0,0,0,0,3,27
3139116,60,3,4,0,0,0,0,71
3139117,35,4,0,3,0,0,0,44
3139118,52,3,3,0,0,0,0,58
3139120,42,3,3,0,0,0,0,47
3139121,38,0,7,3,0,0,0,43
3139122,56,7,8,3,0,0,0,69
3139123,18,3,0,3,0,0,0,21
3139124,61,4,0,0,0,0,0,66
3139125,35,4,0,0,0,0,0,41
3139126,40,9,0,0,0,0,0,45
3139127,37,3,3,0,0,0,0,43
3139128,36,9,5,0,0,0,0,48
3139129,67,9,3,0,0,0,0,79
3139201,34,0,0,0,0,0,0,33
3139202,64,3,0,3,0,0,0,68
3139203,50,5,0,0,0,0,0,59
3139204,43,8,0,0,0,0,0,52
3139205,32,3,3,0,0,0,0,43
3139206,57,9,7,0,0,0,0,74
3139207,68,6,7,0,0,0,3,80
3139208,42,3,0,0,0,0,0,49
3139209,17,3,0,0,0,0,0,21
3139210,16,0,0,0,0,0,0,16
3139211,43,3,3,0,0,0,0,51
3139212,36,6,3,0,0,0,0,40
3139213,17,0,3,0,0,0,0,24
3139214,20,3,0,0,0,0,0,22
3139301,25,3,0,0,0,0,0,30
3139302,46,4,6,0,0,0,0,54
3139303,30,4,3,0,0,0,0,40
3139304,35,3,0,0,0,0,0,37
3139305,29,0,0,0,0,0,0,31
3139306,50,0,0,0,0,0,0,55
3139307,47,3,5,0,0,0,0,54
3139308,45,0,3,0,0,0,0,53
3139309,27,3,0,0,0,0,0,33
3139310,36,3,0,0,0,0,0,37
3139311,48,3,3,0,0,0,0,51
3139312,56,7,0,0,0,0,0,63
3139313,26,0,3,0,0,0,0,30
3139314,29,4,0,0,0,0,0,38
3139315,16,0,0,0,0,0,0,19
3139316,49,6,0,0,0,0,0,61
3139317,35,3,3,0,0,0,0,47
3139318,66,3,7,0,0,0,4,74
3139319,28,5,0,0,0,0,0,33
3139320,102,3,4,0,0,0,0,107
3139321,0,0,0,0,0,0,0,0
3139322,52,7,5,0,0,0,0,63
3139323,53,3,0,0,0,0,0,59
3139324,41,4,3,0,0,0,0,51
3139325,33,7,0,0,0,0,0,43
3139401,30,0,4,0,0,0,0,36
3139402,33,0,0,0,0,0,0,33
3139403,56,6,5,0,0,0,0,68
3139404,55,6,4,0,0,0,0,66
3139405,3,0,0,0,0,0,0,3
3139406,25,3,0,0,0,0,0,35
3139407,31,6,0,0,0,0,0,36
3139408,76,5,3,0,0,0,0,85
3139409,27,0,0,0,0,0,0,31
3139410,37,0,3,0,0,0,0,40
3139411,35,7,3,0,0,0,0,44
3139412,45,7,5,0,0,0,0,58
3139413,61,0,7,3,0,0,0,71
3139414,41,4,3,0,0,0,0,50
3139415,34,3,0,0,0,0,0,42
3139416,49,3,0,0,0,0,0,53
3139417,19,3,0,0,0,0,0,21
3139418,30,3,3,0,0,0,0,39
3139419,11,0,0,0,0,0,0,11
3139420,0,0,0,0,0,0,0,0
3139421,45,11,8,0,0,0,0,72
3139422,34,3,3,0,0,0,0,41
3139423,34,5,3,0,0,0,0,49
3139424,44,3,4,0,0,0,0,47
3139425,47,10,4,0,0,0,0,67
3139426,22,3,5,0,0,0,0,32
3139427,59,6,3,0,0,0,0,68
3139428,39,6,0,0,0,0,0,46
3139429,29,3,8,0,0,0,0,35
3139430,49,4,4,0,3,0,0,63
3139501,72,5,7,10,11,0,5,107
3139502,0,0,0,0,0,0,0,0
3139601,66,5,0,6,0,0,3,84
3139602,5,0,0,0,0,0,0,5
3139603,3,0,0,0,0,0,0,6
3139604,25,0,4,0,0,0,0,35
3139605,24,0,0,4,0,0,3,29
3139606,6,0,0,0,0,0,0,6
3139607,34,8,6,0,0,0,0,51
3139608,6,0,0,5,0,0,0,14
3139609,10,0,0,0,0,0,0,13
3139610,12,4,4,0,0,0,4,26
3139611,3,0,0,0,0,0,0,5
3139613,74,6,9,4,3,0,7,104
3139614,37,4,8,6,3,0,5,58
3139615,3,0,0,0,0,0,0,3
3139616,22,0,3,4,0,0,0,25
3139617,23,3,3,0,0,0,0,28
3139618,25,3,0,0,0,0,0,25
3139619,23,0,3,0,0,0,0,29
3139620,30,3,3,0,0,0,3,38
3139621,10,0,3,0,0,0,0,12
3139622,0,0,0,0,0,0,0,0
3139623,14,0,0,0,0,0,0,14
3139624,0,0,0,0,0,0,0,0
3139625,3,0,0,0,0,0,0,3
3139701,32,3,0,0,0,0,0,37
3139702,22,0,0,0,0,0,0,21
3139703,23,0,3,0,0,0,0,26
3139704,17,0,0,0,0,0,0,19
3139801,3,0,0,0,0,0,0,3
3139802,49,8,4,11,0,0,5,79
3139803,0,0,0,0,0,0,0,0
3139804,42,5,3,4,0,0,6,67
