LGA_NAME16	Age5yr	Indigenous	persons
Queanbeyan-Palerang Regional (A)	25-29	0	3322
Queanbeyan-Palerang Regional (A)	25-29	1	123
Queanbeyan-Palerang Regional (A)	30-34		285
Queanbeyan-Palerang Regional (A)	30-34	0	3533
Queanbeyan-Palerang Regional (A)	30-34	1	107
Queanbeyan-Palerang Regional (A)	35-39		263
Queanbeyan-Palerang Regional (A)	35-39	0	3356
Queanbeyan-Palerang Regional (A)	35-39	1	85
Queanbeyan-Palerang Regional (A)	40-44		289
Queanbeyan-Palerang Regional (A)	40-44	0	3789
Queanbeyan-Palerang Regional (A)	40-44	1	108
Queanbeyan-Palerang Regional (A)	45-49		314
Queanbeyan-Palerang Regional (A)	45-49	0	4219
Queanbeyan-Palerang Regional (A)	45-49	1	92
Queanbeyan-Palerang Regional (A)	50-54		318
Queanbeyan-Palerang Regional (A)	50-54	0	3927
Queanbeyan-Palerang Regional (A)	50-54	1	83
Queanbeyan-Palerang Regional (A)	55-59		271
Queanbeyan-Palerang Regional (A)	55-59	0	3511
Queanbeyan-Palerang Regional (A)	55-59	1	79
Queanbeyan-Palerang Regional (A)	60-64		219
Queanbeyan-Palerang Regional (A)	60-64	0	2853
Queanbeyan-Palerang Regional (A)	60-64	1	42
Queanbeyan-Palerang Regional (A)	65+		603
Queanbeyan-Palerang Regional (A)	65+	0	6161
Queanbeyan-Palerang Regional (A)	65+	1	64
Randwick (C)	0-4		447
Randwick (C)	0-4	0	7011
Randwick (C)	0-4	1	188
Randwick (C)	5-9		389
Randwick (C)	5-9	0	6656
Randwick (C)	5-9	1	178
Randwick (C)	10-14		297
Randwick (C)	10-14	0	5618
Randwick (C)	10-14	1	173
Randwick (C)	15-19		477
Randwick (C)	15-19	0	7477
Randwick (C)	15-19	1	196
Randwick (C)	20-24		1105
Randwick (C)	20-24	0	13620
Randwick (C)	20-24	1	252
Randwick (C)	25-29		1093
Randwick (C)	25-29	0	12580
Randwick (C)	25-29	1	180
Randwick (C)	30-34		948
Randwick (C)	30-34	0	11598
Randwick (C)	30-34	1	169
Randwick (C)	35-39		789
Randwick (C)	35-39	0	10179
Randwick (C)	35-39	1	135
Randwick (C)	40-44		651
Randwick (C)	40-44	0	9090
Randwick (C)	40-44	1	142
Randwick (C)	45-49		567
Randwick (C)	45-49	0	8239
Randwick (C)	45-49	1	127
Randwick (C)	50-54		491
Randwick (C)	50-54	0	7473
Randwick (C)	50-54	1	101
Randwick (C)	55-59		446
Randwick (C)	55-59	0	6484
Randwick (C)	55-59	1	98
Randwick (C)	60-64		435
Randwick (C)	60-64	0	5564
Randwick (C)	60-64	1	67
Randwick (C)	65+		1458
Randwick (C)	65+	0	17317
Randwick (C)	65+	1	141
Richmond Valley (A)	0-4		105
Richmond Valley (A)	0-4	0	1067
Richmond Valley (A)	0-4	1	196
Richmond Valley (A)	5-9		124
Richmond Valley (A)	5-9	0	1166
Richmond Valley (A)	5-9	1	222
Richmond Valley (A)	10-14		122
Richmond Valley (A)	10-14	0	1163
Richmond Valley (A)	10-14	1	207
Richmond Valley (A)	15-19		123
Richmond Valley (A)	15-19	0	1212
Richmond Valley (A)	15-19	1	171
Richmond Valley (A)	20-24		76
Richmond Valley (A)	20-24	0	900
Richmond Valley (A)	20-24	1	141
Richmond Valley (A)	25-29		74
Richmond Valley (A)	25-29	0	846
Richmond Valley (A)	25-29	1	94
Richmond Valley (A)	30-34		61
Richmond Valley (A)	30-34	0	818
Richmond Valley (A)	30-34	1	84
Richmond Valley (A)	35-39		103
Richmond Valley (A)	35-39	0	964
Richmond Valley (A)	35-39	1	68
Richmond Valley (A)	40-44		130
Richmond Valley (A)	40-44	0	1126
Richmond Valley (A)	40-44	1	83
Richmond Valley (A)	45-49		110
Richmond Valley (A)	45-49	0	1173
Richmond Valley (A)	45-49	1	87
Richmond Valley (A)	50-54		126
Richmond Valley (A)	50-54	0	1357
Richmond Valley (A)	50-54	1	86
Richmond Valley (A)	55-59		123
Richmond Valley (A)	55-59	0	1417
Richmond Valley (A)	55-59	1	65
Richmond Valley (A)	60-64		135
Richmond Valley (A)	60-64	0	1499
Richmond Valley (A)	60-64	1	65
Richmond Valley (A)	65+		371
Richmond Valley (A)	65+	0	4688
Richmond Valley (A)	65+	1	60
Rockdale (C)	0-4		324
Rockdale (C)	0-4	0	6251
Rockdale (C)	0-4	1	72
Rockdale (C)	5-9		275
Rockdale (C)	5-9	0	5414
Rockdale (C)	5-9	1	58
Rockdale (C)	10-14		241
Rockdale (C)	10-14	0	4733
Rockdale (C)	10-14	1	51
Rockdale (C)	15-19		262
Rockdale (C)	15-19	0	5145
Rockdale (C)	15-19	1	59
Rockdale (C)	20-24		451
Rockdale (C)	20-24	0	7558
Rockdale (C)	20-24	1	85
Rockdale (C)	25-29		715
Rockdale (C)	25-29	0	10342
Rockdale (C)	25-29	1	66
Rockdale (C)	30-34		611
Rockdale (C)	30-34	0	10106
Rockdale (C)	30-34	1	57
Rockdale (C)	35-39		455
Rockdale (C)	35-39	0	7874
Rockdale (C)	35-39	1	39
Rockdale (C)	40-44		405
Rockdale (C)	40-44	0	6915
Rockdale (C)	40-44	1	65
Rockdale (C)	45-49		345
Rockdale (C)	45-49	0	6348
Rockdale (C)	45-49	1	55
Rockdale (C)	50-54		349
Rockdale (C)	50-54	0	5979
Rockdale (C)	50-54	1	40
Rockdale (C)	55-59		282
Rockdale (C)	55-59	0	5421
Rockdale (C)	55-59	1	28
Rockdale (C)	60-64		318
Rockdale (C)	60-64	0	4823
Rockdale (C)	60-64	1	24
Rockdale (C)	65+		1332
Rockdale (C)	65+	0	15383
Rockdale (C)	65+	1	40
Ryde (C)	0-4		267
Ryde (C)	0-4	0	6826
Ryde (C)	0-4	1	23
Ryde (C)	5-9		199
Ryde (C)	5-9	0	6204
Ryde (C)	5-9	1	43
Ryde (C)	10-14		168
Ryde (C)	10-14	0	5196
Ryde (C)	10-14	1	41
Ryde (C)	15-19		236
Ryde (C)	15-19	0	5860
Ryde (C)	15-19	1	39
Ryde (C)	20-24		416
Ryde (C)	20-24	0	9122
Ryde (C)	20-24	1	55
Ryde (C)	25-29		457
Ryde (C)	25-29	0	10042
Ryde (C)	25-29	1	37
Ryde (C)	30-34		449
Ryde (C)	30-34	0	10169
Ryde (C)	30-34	1	30
Ryde (C)	35-39		353
Ryde (C)	35-39	0	8836
Ryde (C)	35-39	1	27
Ryde (C)	40-44		311
Ryde (C)	40-44	0	7604
Ryde (C)	40-44	1	33
Ryde (C)	45-49		277
Ryde (C)	45-49	0	6986
Ryde (C)	45-49	1	25
Ryde (C)	50-54		273
Ryde (C)	50-54	0	6873
Ryde (C)	50-54	1	19
Ryde (C)	55-59		234
Ryde (C)	55-59	0	6228
Ryde (C)	55-59	1	16
Ryde (C)	60-64		219
Ryde (C)	60-64	0	5504
Ryde (C)	60-64	1	16
Ryde (C)	65+		697
Ryde (C)	65+	0	15874
Ryde (C)	65+	1	33
Shellharbour (C)	0-4		205
Shellharbour (C)	0-4	0	3811
Shellharbour (C)	0-4	1	317
Shellharbour (C)	5-9		199
Shellharbour (C)	5-9	0	4158
Shellharbour (C)	5-9	1	332
Shellharbour (C)	10-14		216
Shellharbour (C)	10-14	0	4039
Shellharbour (C)	10-14	1	321
Shellharbour (C)	15-19		196
Shellharbour (C)	15-19	0	4194
Shellharbour (C)	15-19	1	327
Shellharbour (C)	20-24		196
Shellharbour (C)	20-24	0	3863
Shellharbour (C)	20-24	1	218
Shellharbour (C)	25-29		183
Shellharbour (C)	25-29	0	3495
Shellharbour (C)	25-29	1	183
Shellharbour (C)	30-34		200
Shellharbour (C)	30-34	0	3829
Shellharbour (C)	30-34	1	123
Shellharbour (C)	35-39		193
Shellharbour (C)	35-39	0	3694
Shellharbour (C)	35-39	1	133
Shellharbour (C)	40-44		206
Shellharbour (C)	40-44	0	4251
Shellharbour (C)	40-44	1	142
Shellharbour (C)	45-49		217
Shellharbour (C)	45-49	0	4189
Shellharbour (C)	45-49	1	115
Shellharbour (C)	50-54		229
Shellharbour (C)	50-54	0	4375
Shellharbour (C)	50-54	1	113
Shellharbour (C)	55-59		216
Shellharbour (C)	55-59	0	4235
Shellharbour (C)	55-59	1	113
Shellharbour (C)	60-64		194
Shellharbour (C)	60-64	0	3685
Shellharbour (C)	60-64	1	74
Shellharbour (C)	65+		701
Shellharbour (C)	65+	0	10661
Shellharbour (C)	65+	1	114
Shoalhaven (C)	0-4		292
Shoalhaven (C)	0-4	0	4149
Shoalhaven (C)	0-4	1	685
Shoalhaven (C)	5-9		329
Shoalhaven (C)	5-9	0	4657
Shoalhaven (C)	5-9	1	677
Shoalhaven (C)	10-14		322
Shoalhaven (C)	10-14	0	4625
Shoalhaven (C)	10-14	1	586
Shoalhaven (C)	15-19		346
Shoalhaven (C)	15-19	0	4392
Shoalhaven (C)	15-19	1	575
Shoalhaven (C)	20-24		345
Shoalhaven (C)	20-24	0	3832
Shoalhaven (C)	20-24	1	445
Shoalhaven (C)	25-29		319
Shoalhaven (C)	25-29	0	3887
Shoalhaven (C)	25-29	1	368
Shoalhaven (C)	30-34		304
Shoalhaven (C)	30-34	0	4104
Shoalhaven (C)	30-34	1	334
Shoalhaven (C)	35-39		317
Shoalhaven (C)	35-39	0	4139
Shoalhaven (C)	35-39	1	249
Shoalhaven (C)	40-44		342
Shoalhaven (C)	40-44	0	4761
Shoalhaven (C)	40-44	1	283
Shoalhaven (C)	45-49		376
Shoalhaven (C)	45-49	0	5142
Shoalhaven (C)	45-49	1	277
Shoalhaven (C)	50-54		409
Shoalhaven (C)	50-54	0	5850
Shoalhaven (C)	50-54	1	249
Shoalhaven (C)	55-59		478
Shoalhaven (C)	55-59	0	6862
Shoalhaven (C)	55-59	1	227
Shoalhaven (C)	60-64		498
Shoalhaven (C)	60-64	0	7083
Shoalhaven (C)	60-64	1	209
Shoalhaven (C)	65+		1849
Shoalhaven (C)	65+	0	24155
Shoalhaven (C)	65+	1	342
Singleton (A)	0-4		89
Singleton (A)	0-4	0	1292
Singleton (A)	0-4	1	160
Singleton (A)	5-9		150
Singleton (A)	5-9	0	1436
Singleton (A)	5-9	1	164
Singleton (A)	10-14		116
Singleton (A)	10-14	0	1306
Singleton (A)	10-14	1	153
Singleton (A)	15-19		101
Singleton (A)	15-19	0	1453
Singleton (A)	15-19	1	130
Singleton (A)	20-24		81
Singleton (A)	20-24	0	1271
Singleton (A)	20-24	1	120
Singleton (A)	25-29		94
Singleton (A)	25-29	0	1262
Singleton (A)	25-29	1	100
Singleton (A)	30-34		111
Singleton (A)	30-34	0	1266
Singleton (A)	30-34	1	66
Singleton (A)	35-39		108
Singleton (A)	35-39	0	1257
Singleton (A)	35-39	1	61
Singleton (A)	40-44		115
Singleton (A)	40-44	0	1460
Singleton (A)	40-44	1	59
Singleton (A)	45-49		121
Singleton (A)	45-49	0	1509
Singleton (A)	45-49	1	73
Singleton (A)	50-54		116
Singleton (A)	50-54	0	1460
Singleton (A)	50-54	1	58
Singleton (A)	55-59		119
Singleton (A)	55-59	0	1341
Singleton (A)	55-59	1	74
Singleton (A)	60-64		98
Singleton (A)	60-64	0	1084
Singleton (A)	60-64	1	34
Singleton (A)	65+		297
Singleton (A)	65+	0	2577
Singleton (A)	65+	1	57
Snowy Monaro Regional (A)	0-4		63
Snowy Monaro Regional (A)	0-4	0	863
Snowy Monaro Regional (A)	0-4	1	33
Snowy Monaro Regional (A)	5-9		93
Snowy Monaro Regional (A)	5-9	0	1148
Snowy Monaro Regional (A)	5-9	1	42
Snowy Monaro Regional (A)	10-14		94
Snowy Monaro Regional (A)	10-14	0	1094
Snowy Monaro Regional (A)	10-14	1	40
Snowy Monaro Regional (A)	15-19		82
Snowy Monaro Regional (A)	15-19	0	1043
Snowy Monaro Regional (A)	15-19	1	51
Snowy Monaro Regional (A)	20-24		109
Snowy Monaro Regional (A)	20-24	0	934
Snowy Monaro Regional (A)	20-24	1	31
Snowy Monaro Regional (A)	25-29		105
Snowy Monaro Regional (A)	25-29	0	984
Snowy Monaro Regional (A)	25-29	1	35
Snowy Monaro Regional (A)	30-34		94
Snowy Monaro Regional (A)	30-34	0	993
Snowy Monaro Regional (A)	30-34	1	30
Snowy Monaro Regional (A)	35-39		75
Snowy Monaro Regional (A)	35-39	0	988
Snowy Monaro Regional (A)	35-39	1	29
Snowy Monaro Regional (A)	40-44		109
Snowy Monaro Regional (A)	40-44	0	1217
Snowy Monaro Regional (A)	40-44	1	38
Snowy Monaro Regional (A)	45-49		129
Snowy Monaro Regional (A)	45-49	0	1331
Snowy Monaro Regional (A)	45-49	1	30
Snowy Monaro Regional (A)	50-54		123
Snowy Monaro Regional (A)	50-54	0	1411
Snowy Monaro Regional (A)	50-54	1	18
Snowy Monaro Regional (A)	55-59		94
Snowy Monaro Regional (A)	55-59	0	1426
Snowy Monaro Regional (A)	55-59	1	26
Snowy Monaro Regional (A)	60-64		112
Snowy Monaro Regional (A)	60-64	0	1218
Snowy Monaro Regional (A)	60-64	1	21
Snowy Monaro Regional (A)	65+		394
Snowy Monaro Regional (A)	65+	0	3438
Snowy Monaro Regional (A)	65+	1	37
Snowy Valleys (A)	0-4		67
Snowy Valleys (A)	0-4	0	683
Snowy Valleys (A)	0-4	1	64
Snowy Valleys (A)	5-9		70
Snowy Valleys (A)	5-9	0	746
Snowy Valleys (A)	5-9	1	76
Snowy Valleys (A)	10-14		74
Snowy Valleys (A)	10-14	0	758
Snowy Valleys (A)	10-14	1	81
Snowy Valleys (A)	15-19		54
Snowy Valleys (A)	15-19	0	653
Snowy Valleys (A)	15-19	1	61
Snowy Valleys (A)	20-24		62
Snowy Valleys (A)	20-24	0	556
Snowy Valleys (A)	20-24	1	39
Snowy Valleys (A)	25-29		64
Snowy Valleys (A)	25-29	0	566
Snowy Valleys (A)	25-29	1	30
Snowy Valleys (A)	30-34		55
Snowy Valleys (A)	30-34	0	691
Snowy Valleys (A)	30-34	1	44
Snowy Valleys (A)	35-39		62
Snowy Valleys (A)	35-39	0	659
Snowy Valleys (A)	35-39	1	37
Snowy Valleys (A)	40-44		71
Snowy Valleys (A)	40-44	0	762
Snowy Valleys (A)	40-44	1	42
Snowy Valleys (A)	45-49		78
Snowy Valleys (A)	45-49	0	794
Snowy Valleys (A)	45-49	1	31
Snowy Valleys (A)	50-54		88
Snowy Valleys (A)	50-54	0	907
Snowy Valleys (A)	50-54	1	39
Snowy Valleys (A)	55-59		91
Snowy Valleys (A)	55-59	0	994
Snowy Valleys (A)	55-59	1	24
Snowy Valleys (A)	60-64		99
Snowy Valleys (A)	60-64	0	921
Snowy Valleys (A)	60-64	1	19
Snowy Valleys (A)	65+		270
Snowy Valleys (A)	65+	0	2876
Snowy Valleys (A)	65+	1	46
Strathfield (A)	0-4		159
Strathfield (A)	0-4	0	2150
Strathfield (A)	0-4	1	8
Strathfield (A)	5-9		89
Strathfield (A)	5-9	0	1888
Strathfield (A)	5-9	1	10
Strathfield (A)	10-14		100
Strathfield (A)	10-14	0	1809
Strathfield (A)	10-14	1	13
Strathfield (A)	15-19		119
Strathfield (A)	15-19	0	2306
Strathfield (A)	15-19	1	13
Strathfield (A)	20-24		320
Strathfield (A)	20-24	0	3519
Strathfield (A)	20-24	1	21
Strathfield (A)	25-29		399
Strathfield (A)	25-29	0	4600
Strathfield (A)	25-29	1	9
Strathfield (A)	30-34		320
Strathfield (A)	30-34	0	3965
Strathfield (A)	30-34	1	3
Strathfield (A)	35-39		216
Strathfield (A)	35-39	0	2726
Strathfield (A)	35-39	1	3
Strathfield (A)	40-44		134
Strathfield (A)	40-44	0	2182
Strathfield (A)	40-44	1	8
Strathfield (A)	45-49		131
Strathfield (A)	45-49	0	2146
Strathfield (A)	45-49	1	8
Strathfield (A)	50-54		122
Strathfield (A)	50-54	0	2261
Strathfield (A)	50-54	1	7
Strathfield (A)	55-59		101
Strathfield (A)	55-59	0	2050
Strathfield (A)	55-59	1	3
Strathfield (A)	60-64		94
Strathfield (A)	60-64	0	1652
Strathfield (A)	60-64	1	4
Strathfield (A)	65+		240
Strathfield (A)	65+	0	4384
Strathfield (A)	65+	1	11
Sutherland Shire (A)	0-4		402
Sutherland Shire (A)	0-4	0	12950
Sutherland Shire (A)	0-4	1	264
Sutherland Shire (A)	5-9		456
Sutherland Shire (A)	5-9	0	13656
Sutherland Shire (A)	5-9	1	248
Sutherland Shire (A)	10-14		416
Sutherland Shire (A)	10-14	0	12989
Sutherland Shire (A)	10-14	1	271
Sutherland Shire (A)	15-19		435
Sutherland Shire (A)	15-19	0	12468
Sutherland Shire (A)	15-19	1	225
Sutherland Shire (A)	20-24		493
Sutherland Shire (A)	20-24	0	12032
Sutherland Shire (A)	20-24	1	180
Sutherland Shire (A)	25-29		580
Sutherland Shire (A)	25-29	0	11960
Sutherland Shire (A)	25-29	1	179
Sutherland Shire (A)	30-34		600
Sutherland Shire (A)	30-34	0	12764
Sutherland Shire (A)	30-34	1	155
Sutherland Shire (A)	35-39		555
Sutherland Shire (A)	35-39	0	13536
Sutherland Shire (A)	35-39	1	140
Sutherland Shire (A)	40-44		614
Sutherland Shire (A)	40-44	0	15160
Sutherland Shire (A)	40-44	1	151
Sutherland Shire (A)	45-49		571
Sutherland Shire (A)	45-49	0	14698
Sutherland Shire (A)	45-49	1	140
Sutherland Shire (A)	50-54		523
Sutherland Shire (A)	50-54	0	14251
Sutherland Shire (A)	50-54	1	119
Sutherland Shire (A)	55-59		556
Sutherland Shire (A)	55-59	0	13870
Sutherland Shire (A)	55-59	1	120
Sutherland Shire (A)	60-64		491
Sutherland Shire (A)	60-64	0	12155
Sutherland Shire (A)	60-64	1	83
Sutherland Shire (A)	65+		1607
Sutherland Shire (A)	65+	0	35240
Sutherland Shire (A)	65+	1	155
Sydney (C)	0-4		710
Sydney (C)	0-4	0	6120
Sydney (C)	0-4	1	146
Sydney (C)	5-9		388
Sydney (C)	5-9	0	3471
Sydney (C)	5-9	1	171
Sydney (C)	10-14		293
Sydney (C)	10-14	0	2587
Sydney (C)	10-14	1	160
Sydney (C)	15-19		992
Sydney (C)	15-19	0	7195
Sydney (C)	15-19	1	183
Sydney (C)	20-24		3597
Sydney (C)	20-24	0	24761
Sydney (C)	20-24	1	236
Sydney (C)	25-29		4691
Sydney (C)	25-29	0	32422
Sydney (C)	25-29	1	264
Sydney (C)	30-34		3704
Sydney (C)	30-34	0	27581
Sydney (C)	30-34	1	204
Sydney (C)	35-39		2335
Sydney (C)	35-39	0	17392
Sydney (C)	35-39	1	179
Sydney (C)	40-44		1626
Sydney (C)	40-44	0	12136
Sydney (C)	40-44	1	178
Sydney (C)	45-49		1425
Sydney (C)	45-49	0	9819
Sydney (C)	45-49	1	188
Sydney (C)	50-54		1234
Sydney (C)	50-54	0	8654
Sydney (C)	50-54	1	137
Sydney (C)	55-59		1135
Sydney (C)	55-59	0	7539
Sydney (C)	55-59	1	139
Sydney (C)	60-64		893
Sydney (C)	60-64	0	6276
Sydney (C)	60-64	1	87
Sydney (C)	65+		2214
Sydney (C)	65+	0	14761
Sydney (C)	65+	1	140
Tamworth Regional (A)	0-4		283
Tamworth Regional (A)	0-4	0	2799
Tamworth Regional (A)	0-4	1	825
Tamworth Regional (A)	5-9		249
Tamworth Regional (A)	5-9	0	3131
Tamworth Regional (A)	5-9	1	763
Tamworth Regional (A)	10-14		244
Tamworth Regional (A)	10-14	0	3109
Tamworth Regional (A)	10-14	1	703
Tamworth Regional (A)	15-19		253
Tamworth Regional (A)	15-19	0	2870
Tamworth Regional (A)	15-19	1	637
Tamworth Regional (A)	20-24		238
Tamworth Regional (A)	20-24	0	2504
Tamworth Regional (A)	20-24	1	457
Tamworth Regional (A)	25-29		271
Tamworth Regional (A)	25-29	0	2957
Tamworth Regional (A)	25-29	1	375
Tamworth Regional (A)	30-34		269
Tamworth Regional (A)	30-34	0	2942
Tamworth Regional (A)	30-34	1	373
Tamworth Regional (A)	35-39		229
Tamworth Regional (A)	35-39	0	2810
Tamworth Regional (A)	35-39	1	271
Tamworth Regional (A)	40-44		265
Tamworth Regional (A)	40-44	0	3032
Tamworth Regional (A)	40-44	1	317
Tamworth Regional (A)	45-49		264
Tamworth Regional (A)	45-49	0	3221
Tamworth Regional (A)	45-49	1	304
Tamworth Regional (A)	50-54		275
Tamworth Regional (A)	50-54	0	3301
Tamworth Regional (A)	50-54	1	263
Tamworth Regional (A)	55-59		294
Tamworth Regional (A)	55-59	0	3419
Tamworth Regional (A)	55-59	1	248
Tamworth Regional (A)	60-64		287
Tamworth Regional (A)	60-64	0	3255
Tamworth Regional (A)	60-64	1	185
Tamworth Regional (A)	65+		946
Tamworth Regional (A)	65+	0	9906
Tamworth Regional (A)	65+	1	310
Temora (A)	0-4		16
Temora (A)	0-4	0	333
Temora (A)	0-4	1	12
Temora (A)	5-9		27
Temora (A)	5-9	0	378
Temora (A)	5-9	1	20
Temora (A)	10-14		23
Temora (A)	10-14	0	351
Temora (A)	10-14	1	18
Temora (A)	15-19		19
Temora (A)	15-19	0	355
Temora (A)	15-19	1	13
Temora (A)	20-24		10
Temora (A)	20-24	0	215
Temora (A)	20-24	1	13
Temora (A)	25-29		14
Temora (A)	25-29	0	264
Temora (A)	25-29	1	10
Temora (A)	30-34		20
Temora (A)	30-34	0	247
Temora (A)	30-34	1	4
Temora (A)	35-39		13
Temora (A)	35-39	0	254
Temora (A)	35-39	1	8
Temora (A)	40-44		14
Temora (A)	40-44	0	289
Temora (A)	40-44	1	6
Temora (A)	45-49		29
Temora (A)	45-49	0	353
Temora (A)	45-49	1	4
Temora (A)	50-54		19
Temora (A)	50-54	0	406
Temora (A)	50-54	1	7
Temora (A)	55-59		32
Temora (A)	55-59	0	401
Temora (A)	55-59	1	8
Temora (A)	60-64		28
Temora (A)	60-64	0	388
Temora (A)	60-64	1	8
Temora (A)	65+		92
Temora (A)	65+	0	1366
Temora (A)	65+	1	11
Tenterfield (A)	0-4		27
Tenterfield (A)	0-4	0	199
Tenterfield (A)	0-4	1	54
Tenterfield (A)	5-9		32
Tenterfield (A)	5-9	0	300
Tenterfield (A)	5-9	1	42
Tenterfield (A)	10-14		25
Tenterfield (A)	10-14	0	308
Tenterfield (A)	10-14	1	47
Tenterfield (A)	15-19		32
Tenterfield (A)	15-19	0	260
Tenterfield (A)	15-19	1	42
Tenterfield (A)	20-24		19
Tenterfield (A)	20-24	0	177
Tenterfield (A)	20-24	1	22
Tenterfield (A)	25-29		26
Tenterfield (A)	25-29	0	177
Tenterfield (A)	25-29	1	18
Tenterfield (A)	30-34		25
Tenterfield (A)	30-34	0	167
Tenterfield (A)	30-34	1	18
Tenterfield (A)	35-39		35
Tenterfield (A)	35-39	0	219
Tenterfield (A)	35-39	1	28
Tenterfield (A)	40-44		27
Tenterfield (A)	40-44	0	328
Tenterfield (A)	40-44	1	21
Tenterfield (A)	45-49		35
Tenterfield (A)	45-49	0	316
Tenterfield (A)	45-49	1	26
Tenterfield (A)	50-54		37
Tenterfield (A)	50-54	0	389
Tenterfield (A)	50-54	1	22
Tenterfield (A)	55-59		61
Tenterfield (A)	55-59	0	529
Tenterfield (A)	55-59	1	21
Tenterfield (A)	60-64		75
Tenterfield (A)	60-64	0	597
Tenterfield (A)	60-64	1	21
Tenterfield (A)	65+		259
Tenterfield (A)	65+	0	1550
Tenterfield (A)	65+	1	20
The Hills Shire (A)	0-4		222
The Hills Shire (A)	0-4	0	9474
The Hills Shire (A)	0-4	1	69
The Hills Shire (A)	5-9		291
The Hills Shire (A)	5-9	0	11786
The Hills Shire (A)	5-9	1	85
The Hills Shire (A)	10-14		287
The Hills Shire (A)	10-14	0	11303
The Hills Shire (A)	10-14	1	103
The Hills Shire (A)	15-19		292
The Hills Shire (A)	15-19	0	10851
The Hills Shire (A)	15-19	1	109
The Hills Shire (A)	20-24		239
The Hills Shire (A)	20-24	0	9388
The Hills Shire (A)	20-24	1	78
The Hills Shire (A)	25-29		257
The Hills Shire (A)	25-29	0	7337
The Hills Shire (A)	25-29	1	36
The Hills Shire (A)	30-34		262
The Hills Shire (A)	30-34	0	8572
The Hills Shire (A)	30-34	1	43
The Hills Shire (A)	35-39		286
The Hills Shire (A)	35-39	0	10833
The Hills Shire (A)	35-39	1	48
The Hills Shire (A)	40-44		347
The Hills Shire (A)	40-44	0	12065
The Hills Shire (A)	40-44	1	48
The Hills Shire (A)	45-49		325
The Hills Shire (A)	45-49	0	11499
The Hills Shire (A)	45-49	1	48
The Hills Shire (A)	50-54		362
The Hills Shire (A)	50-54	0	10403
The Hills Shire (A)	50-54	1	42
The Hills Shire (A)	55-59		278
The Hills Shire (A)	55-59	0	9522
The Hills Shire (A)	55-59	1	26
The Hills Shire (A)	60-64		257
The Hills Shire (A)	60-64	0	8518
The Hills Shire (A)	60-64	1	23
The Hills Shire (A)	65+		742
The Hills Shire (A)	65+	0	20443
The Hills Shire (A)	65+	1	45
Tweed (A)	0-4		288
Tweed (A)	0-4	0	4148
Tweed (A)	0-4	1	343
Tweed (A)	5-9		320
Tweed (A)	5-9	0	4617
Tweed (A)	5-9	1	426
Tweed (A)	10-14		333
Tweed (A)	10-14	0	4434
Tweed (A)	10-14	1	418
Tweed (A)	15-19		304
Tweed (A)	15-19	0	4272
Tweed (A)	15-19	1	411
Tweed (A)	20-24		259
Tweed (A)	20-24	0	3393
Tweed (A)	20-24	1	280
Tweed (A)	25-29		244
Tweed (A)	25-29	0	3243
Tweed (A)	25-29	1	192
Tweed (A)	30-34		309
Tweed (A)	30-34	0	4013
Tweed (A)	30-34	1	221
Tweed (A)	35-39		326
Tweed (A)	35-39	0	4278
Tweed (A)	35-39	1	164
Tweed (A)	40-44		348
Tweed (A)	40-44	0	4928
Tweed (A)	40-44	1	221
Tweed (A)	45-49		385
Tweed (A)	45-49	0	5178
Tweed (A)	45-49	1	209
Tweed (A)	50-54		408
Tweed (A)	50-54	0	5540
Tweed (A)	50-54	1	196
Tweed (A)	55-59		483
Tweed (A)	55-59	0	6296
Tweed (A)	55-59	1	166
Tweed (A)	60-64		493
Tweed (A)	60-64	0	6019
Tweed (A)	60-64	1	130
Tweed (A)	65+		1708
Tweed (A)	65+	0	21199
Tweed (A)	65+	1	239
Upper Hunter Shire (A)	0-4		79
Upper Hunter Shire (A)	0-4	0	716
Upper Hunter Shire (A)	0-4	1	68
Upper Hunter Shire (A)	5-9		97
Upper Hunter Shire (A)	5-9	0	849
Upper Hunter Shire (A)	5-9	1	108
Upper Hunter Shire (A)	10-14		95
Upper Hunter Shire (A)	10-14	0	810
Upper Hunter Shire (A)	10-14	1	99
Upper Hunter Shire (A)	15-19		68
Upper Hunter Shire (A)	15-19	0	651
Upper Hunter Shire (A)	15-19	1	84
Upper Hunter Shire (A)	20-24		65
Upper Hunter Shire (A)	20-24	0	543
Upper Hunter Shire (A)	20-24	1	50
Upper Hunter Shire (A)	25-29		75
Upper Hunter Shire (A)	25-29	0	730
Upper Hunter Shire (A)	25-29	1	33
Upper Hunter Shire (A)	30-34		80
Upper Hunter Shire (A)	30-34	0	712
Upper Hunter Shire (A)	30-34	1	39
Upper Hunter Shire (A)	35-39		67
Upper Hunter Shire (A)	35-39	0	711
Upper Hunter Shire (A)	35-39	1	41
Upper Hunter Shire (A)	40-44		91
Upper Hunter Shire (A)	40-44	0	810
Upper Hunter Shire (A)	40-44	1	41
Upper Hunter Shire (A)	45-49		82
Upper Hunter Shire (A)	45-49	0	788
Upper Hunter Shire (A)	45-49	1	49
Upper Hunter Shire (A)	50-54		71
Upper Hunter Shire (A)	50-54	0	835
Upper Hunter Shire (A)	50-54	1	33
Upper Hunter Shire (A)	55-59		63
Upper Hunter Shire (A)	55-59	0	859
Upper Hunter Shire (A)	55-59	1	32
Upper Hunter Shire (A)	60-64		85
