LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Nedlands (C)	1	26250	42
Nedlands (C)	1	34125	38
Nedlands (C)	1	42000	131
Nedlands (C)	1	52500	127
Nedlands (C)	1	65625	188
Nedlands (C)	1	78750	226
Nedlands (C)	1	91875	155
Nedlands (C)	1	105000	186
Nedlands (C)	1	131250	422
Nedlands (C)	1	157500	333
Nedlands (C)	1	183750	287
Nedlands (C)	1	210000	469
Nedlands (C)	1	Inf	1993
Ngaanyatjarraku (S)	0		32
Ngaanyatjarraku (S)	0	15750	3
Ngaanyatjarraku (S)	0	52500	7
Ngaanyatjarraku (S)	0	65625	5
Ngaanyatjarraku (S)	0	78750	5
Ngaanyatjarraku (S)	0	91875	4
Ngaanyatjarraku (S)	0	105000	4
Ngaanyatjarraku (S)	0	131250	12
Ngaanyatjarraku (S)	1		108
Ngaanyatjarraku (S)	1	15750	9
Ngaanyatjarraku (S)	1	21000	3
Ngaanyatjarraku (S)	1	26250	23
Ngaanyatjarraku (S)	1	34125	18
Ngaanyatjarraku (S)	1	42000	24
Ngaanyatjarraku (S)	1	52500	23
Ngaanyatjarraku (S)	1	65625	18
Ngaanyatjarraku (S)	1	78750	11
Ngaanyatjarraku (S)	1	91875	9
Ngaanyatjarraku (S)	1	105000	3
Ngaanyatjarraku (S)	1	131250	23
Ngaanyatjarraku (S)	1	157500	3
Ngaanyatjarraku (S)	1	183750	7
Ngaanyatjarraku (S)	1	Inf	6
Northam (S)	0		85
Northam (S)	0	0	32
Northam (S)	0	7875	19
Northam (S)	0	15750	77
Northam (S)	0	21000	117
Northam (S)	0	26250	246
Northam (S)	0	34125	89
Northam (S)	0	42000	86
Northam (S)	0	52500	91
Northam (S)	0	65625	113
Northam (S)	0	78750	61
Northam (S)	0	91875	63
Northam (S)	0	105000	51
Northam (S)	0	131250	54
Northam (S)	0	157500	6
Northam (S)	0	183750	3
Northam (S)	0	210000	16
Northam (S)	1		387
Northam (S)	1	0	13
Northam (S)	1	7875	19
Northam (S)	1	15750	31
Northam (S)	1	21000	32
Northam (S)	1	26250	93
Northam (S)	1	34125	93
Northam (S)	1	42000	268
Northam (S)	1	52500	169
Northam (S)	1	65625	196
Northam (S)	1	78750	202
Northam (S)	1	91875	155
Northam (S)	1	105000	153
Northam (S)	1	131250	307
Northam (S)	1	157500	206
Northam (S)	1	183750	131
Northam (S)	1	210000	82
Northam (S)	1	Inf	123
Northampton (S)	0		37
Northampton (S)	0	0	15
Northampton (S)	0	7875	8
Northampton (S)	0	15750	26
Northampton (S)	0	21000	59
Northampton (S)	0	26250	79
Northampton (S)	0	34125	38
Northampton (S)	0	42000	45
Northampton (S)	0	52500	35
Northampton (S)	0	65625	30
Northampton (S)	0	78750	19
Northampton (S)	0	91875	16
Northampton (S)	0	105000	7
Northampton (S)	0	131250	10
Northampton (S)	0	183750	5
Northampton (S)	0	210000	8
Northampton (S)	1		134
Northampton (S)	1	0	20
Northampton (S)	1	7875	10
Northampton (S)	1	15750	8
Northampton (S)	1	21000	5
Northampton (S)	1	26250	42
Northampton (S)	1	34125	33
Northampton (S)	1	42000	109
Northampton (S)	1	52500	53
Northampton (S)	1	65625	68
Northampton (S)	1	78750	89
Northampton (S)	1	91875	46
Northampton (S)	1	105000	42
Northampton (S)	1	131250	86
Northampton (S)	1	157500	45
Northampton (S)	1	183750	27
Northampton (S)	1	210000	18
Northampton (S)	1	Inf	47
Nungarin (S)	0		3
Nungarin (S)	0	21000	3
Nungarin (S)	0	26250	3
Nungarin (S)	0	34125	3
Nungarin (S)	0	42000	7
Nungarin (S)	0	52500	3
Nungarin (S)	0	65625	4
Nungarin (S)	0	78750	3
Nungarin (S)	1		14
Nungarin (S)	1	34125	3
Nungarin (S)	1	42000	4
Nungarin (S)	1	52500	6
Nungarin (S)	1	65625	7
Nungarin (S)	1	78750	5
Nungarin (S)	1	91875	10
Nungarin (S)	1	105000	3
Nungarin (S)	1	131250	10
Nungarin (S)	1	Inf	3
Peppermint Grove (S)	0		7
Peppermint Grove (S)	0	15750	3
Peppermint Grove (S)	0	21000	5
Peppermint Grove (S)	0	26250	12
Peppermint Grove (S)	0	34125	14
Peppermint Grove (S)	0	42000	7
Peppermint Grove (S)	0	52500	9
Peppermint Grove (S)	0	65625	12
Peppermint Grove (S)	0	78750	8
Peppermint Grove (S)	0	91875	14
Peppermint Grove (S)	0	105000	3
Peppermint Grove (S)	0	131250	16
Peppermint Grove (S)	0	210000	18
Peppermint Grove (S)	1		68
Peppermint Grove (S)	1	0	8
Peppermint Grove (S)	1	21000	3
Peppermint Grove (S)	1	34125	5
Peppermint Grove (S)	1	42000	8
Peppermint Grove (S)	1	52500	9
Peppermint Grove (S)	1	65625	6
Peppermint Grove (S)	1	78750	14
Peppermint Grove (S)	1	91875	9
Peppermint Grove (S)	1	105000	10
Peppermint Grove (S)	1	131250	16
Peppermint Grove (S)	1	157500	19
Peppermint Grove (S)	1	183750	16
Peppermint Grove (S)	1	210000	30
Peppermint Grove (S)	1	Inf	171
Perenjori (S)	0		3
Perenjori (S)	0	0	3
Perenjori (S)	0	15750	3
Perenjori (S)	0	21000	4
Perenjori (S)	0	26250	8
Perenjori (S)	0	34125	3
Perenjori (S)	0	42000	3
Perenjori (S)	0	52500	7
Perenjori (S)	0	65625	4
Perenjori (S)	0	78750	7
Perenjori (S)	0	91875	3
Perenjori (S)	0	105000	3
Perenjori (S)	0	210000	3
Perenjori (S)	1		18
Perenjori (S)	1	0	4
Perenjori (S)	1	42000	3
Perenjori (S)	1	52500	7
Perenjori (S)	1	65625	8
Perenjori (S)	1	78750	14
Perenjori (S)	1	91875	4
Perenjori (S)	1	105000	7
Perenjori (S)	1	131250	16
Perenjori (S)	1	157500	10
Perenjori (S)	1	183750	6
Perenjori (S)	1	210000	3
Perenjori (S)	1	Inf	12
Perth (C)	0		268
Perth (C)	0	0	235
Perth (C)	0	7875	54
Perth (C)	0	15750	164
Perth (C)	0	21000	199
Perth (C)	0	26250	244
Perth (C)	0	34125	176
Perth (C)	0	42000	167
Perth (C)	0	52500	251
Perth (C)	0	65625	350
Perth (C)	0	78750	331
Perth (C)	0	91875	337
Perth (C)	0	105000	292
Perth (C)	0	131250	635
Perth (C)	0	157500	86
Perth (C)	0	183750	47
Perth (C)	0	210000	497
Perth (C)	0	Inf	82
Perth (C)	1		527
Perth (C)	1	0	84
Perth (C)	1	7875	28
Perth (C)	1	15750	32
Perth (C)	1	21000	19
Perth (C)	1	26250	68
Perth (C)	1	34125	73
Perth (C)	1	42000	136
Perth (C)	1	52500	154
Perth (C)	1	65625	225
Perth (C)	1	78750	216
Perth (C)	1	91875	220
Perth (C)	1	105000	255
Perth (C)	1	131250	544
Perth (C)	1	157500	378
Perth (C)	1	183750	286
Perth (C)	1	210000	343
Perth (C)	1	Inf	759
Pingelly (S)	0		6
Pingelly (S)	0	0	7
Pingelly (S)	0	7875	7
Pingelly (S)	0	15750	9
Pingelly (S)	0	21000	23
Pingelly (S)	0	26250	31
Pingelly (S)	0	34125	19
Pingelly (S)	0	42000	11
Pingelly (S)	0	52500	9
Pingelly (S)	0	65625	13
Pingelly (S)	0	78750	6
Pingelly (S)	0	91875	6
Pingelly (S)	0	105000	5
Pingelly (S)	0	131250	3
Pingelly (S)	0	210000	3
Pingelly (S)	1		58
Pingelly (S)	1	0	3
Pingelly (S)	1	7875	7
Pingelly (S)	1	15750	4
Pingelly (S)	1	21000	3
Pingelly (S)	1	26250	16
Pingelly (S)	1	34125	7
Pingelly (S)	1	42000	43
Pingelly (S)	1	52500	27
Pingelly (S)	1	65625	17
Pingelly (S)	1	78750	17
Pingelly (S)	1	91875	13
Pingelly (S)	1	105000	13
Pingelly (S)	1	131250	20
Pingelly (S)	1	157500	18
Pingelly (S)	1	183750	9
Pingelly (S)	1	210000	8
Pingelly (S)	1	Inf	9
Plantagenet (S)	0		26
Plantagenet (S)	0	0	12
Plantagenet (S)	0	7875	10
Plantagenet (S)	0	15750	35
Plantagenet (S)	0	21000	49
Plantagenet (S)	0	26250	141
Plantagenet (S)	0	34125	59
Plantagenet (S)	0	42000	44
Plantagenet (S)	0	52500	48
Plantagenet (S)	0	65625	42
Plantagenet (S)	0	78750	25
Plantagenet (S)	0	91875	10
Plantagenet (S)	0	105000	11
Plantagenet (S)	0	131250	13
Plantagenet (S)	0	183750	3
Plantagenet (S)	0	210000	3
Plantagenet (S)	0	Inf	3
Plantagenet (S)	1		181
Plantagenet (S)	1	0	10
Plantagenet (S)	1	7875	13
Plantagenet (S)	1	15750	12
Plantagenet (S)	1	21000	18
Plantagenet (S)	1	26250	63
Plantagenet (S)	1	34125	57
Plantagenet (S)	1	42000	139
Plantagenet (S)	1	52500	95
Plantagenet (S)	1	65625	135
Plantagenet (S)	1	78750	122
Plantagenet (S)	1	91875	73
Plantagenet (S)	1	105000	82
Plantagenet (S)	1	131250	122
Plantagenet (S)	1	157500	91
Plantagenet (S)	1	183750	31
Plantagenet (S)	1	210000	21
Plantagenet (S)	1	Inf	55
Port Hedland (T)	0		88
Port Hedland (T)	0	0	15
Port Hedland (T)	0	7875	12
Port Hedland (T)	0	15750	30
Port Hedland (T)	0	21000	40
Port Hedland (T)	0	26250	33
Port Hedland (T)	0	34125	16
Port Hedland (T)	0	42000	31
Port Hedland (T)	0	52500	49
Port Hedland (T)	0	65625	75
Port Hedland (T)	0	78750	76
Port Hedland (T)	0	91875	99
Port Hedland (T)	0	105000	121
Port Hedland (T)	0	131250	219
Port Hedland (T)	0	157500	24
Port Hedland (T)	0	183750	13
Port Hedland (T)	0	210000	131
Port Hedland (T)	0	Inf	30
Port Hedland (T)	1		415
Port Hedland (T)	1	0	20
Port Hedland (T)	1	7875	9
Port Hedland (T)	1	15750	15
Port Hedland (T)	1	21000	20
Port Hedland (T)	1	26250	32
Port Hedland (T)	1	34125	23
Port Hedland (T)	1	42000	50
Port Hedland (T)	1	52500	49
Port Hedland (T)	1	65625	79
Port Hedland (T)	1	78750	78
Port Hedland (T)	1	91875	113
Port Hedland (T)	1	105000	129
Port Hedland (T)	1	131250	381
Port Hedland (T)	1	157500	274
Port Hedland (T)	1	183750	291
Port Hedland (T)	1	210000	353
Port Hedland (T)	1	Inf	785
Quairading (S)	0		11
Quairading (S)	0	0	3
Quairading (S)	0	7875	9
Quairading (S)	0	15750	13
Quairading (S)	0	21000	14
Quairading (S)	0	26250	36
Quairading (S)	0	34125	10
Quairading (S)	0	42000	11
Quairading (S)	0	52500	15
Quairading (S)	0	65625	12
Quairading (S)	0	78750	10
Quairading (S)	0	91875	8
Quairading (S)	0	105000	8
Quairading (S)	0	210000	3
Quairading (S)	1		40
Quairading (S)	1	0	3
Quairading (S)	1	7875	3
Quairading (S)	1	21000	3
Quairading (S)	1	26250	7
Quairading (S)	1	34125	12
Quairading (S)	1	42000	39
Quairading (S)	1	52500	16
Quairading (S)	1	65625	24
Quairading (S)	1	78750	18
Quairading (S)	1	91875	17
Quairading (S)	1	105000	10
Quairading (S)	1	131250	19
Quairading (S)	1	157500	15
Quairading (S)	1	183750	11
Quairading (S)	1	Inf	18
Ravensthorpe (S)	0		6
Ravensthorpe (S)	0	0	3
Ravensthorpe (S)	0	7875	4
Ravensthorpe (S)	0	15750	16
Ravensthorpe (S)	0	21000	17
Ravensthorpe (S)	0	26250	40
Ravensthorpe (S)	0	34125	20
Ravensthorpe (S)	0	42000	17
Ravensthorpe (S)	0	52500	20
Ravensthorpe (S)	0	65625	17
Ravensthorpe (S)	0	78750	11
Ravensthorpe (S)	0	91875	8
Ravensthorpe (S)	0	105000	9
Ravensthorpe (S)	0	131250	16
Ravensthorpe (S)	0	210000	6
Ravensthorpe (S)	1		65
Ravensthorpe (S)	1	0	6
Ravensthorpe (S)	1	7875	3
Ravensthorpe (S)	1	15750	3
Ravensthorpe (S)	1	26250	22
Ravensthorpe (S)	1	34125	17
Ravensthorpe (S)	1	42000	34
Ravensthorpe (S)	1	52500	18
Ravensthorpe (S)	1	65625	31
Ravensthorpe (S)	1	78750	31
Ravensthorpe (S)	1	91875	17
Ravensthorpe (S)	1	105000	26
Ravensthorpe (S)	1	131250	48
Ravensthorpe (S)	1	157500	27
Ravensthorpe (S)	1	183750	15
Ravensthorpe (S)	1	210000	14
Ravensthorpe (S)	1	Inf	30
Rockingham (C)	0		723
Rockingham (C)	0	0	291
Rockingham (C)	0	7875	101
Rockingham (C)	0	15750	486
Rockingham (C)	0	21000	765
Rockingham (C)	0	26250	1606
Rockingham (C)	0	34125	872
Rockingham (C)	0	42000	635
Rockingham (C)	0	52500	756
Rockingham (C)	0	65625	890
Rockingham (C)	0	78750	665
Rockingham (C)	0	91875	570
Rockingham (C)	0	105000	441
Rockingham (C)	0	131250	666
Rockingham (C)	0	157500	84
Rockingham (C)	0	183750	37
Rockingham (C)	0	210000	196
Rockingham (C)	0	Inf	46
Rockingham (C)	1		5082
Rockingham (C)	1	0	317
Rockingham (C)	1	7875	142
Rockingham (C)	1	15750	259
Rockingham (C)	1	21000	221
Rockingham (C)	1	26250	788
Rockingham (C)	1	34125	881
Rockingham (C)	1	42000	2102
Rockingham (C)	1	52500	1664
Rockingham (C)	1	65625	2185
Rockingham (C)	1	78750	2145
Rockingham (C)	1	91875	2014
Rockingham (C)	1	105000	2049
Rockingham (C)	1	131250	4367
Rockingham (C)	1	157500	2905
Rockingham (C)	1	183750	1838
Rockingham (C)	1	210000	1382
Rockingham (C)	1	Inf	2326
Sandstone (S)	0	0	3
Sandstone (S)	0	34125	3
Sandstone (S)	0	52500	3
Sandstone (S)	1	78750	3
Sandstone (S)	1	131250	3
Serpentine-Jarrahdale (S)	0		88
Serpentine-Jarrahdale (S)	0	0	38
Serpentine-Jarrahdale (S)	0	7875	18
Serpentine-Jarrahdale (S)	0	15750	32
Serpentine-Jarrahdale (S)	0	21000	65
Serpentine-Jarrahdale (S)	0	26250	122
Serpentine-Jarrahdale (S)	0	34125	84
Serpentine-Jarrahdale (S)	0	42000	78
Serpentine-Jarrahdale (S)	0	52500	119
Serpentine-Jarrahdale (S)	0	65625	152
Serpentine-Jarrahdale (S)	0	78750	146
Serpentine-Jarrahdale (S)	0	91875	101
Serpentine-Jarrahdale (S)	0	105000	64
Serpentine-Jarrahdale (S)	0	131250	106
Serpentine-Jarrahdale (S)	0	157500	19
Serpentine-Jarrahdale (S)	0	183750	9
Serpentine-Jarrahdale (S)	0	210000	34
Serpentine-Jarrahdale (S)	0	Inf	8
Serpentine-Jarrahdale (S)	1		996
Serpentine-Jarrahdale (S)	1	0	69
Serpentine-Jarrahdale (S)	1	7875	23
Serpentine-Jarrahdale (S)	1	15750	47
Serpentine-Jarrahdale (S)	1	21000	48
Serpentine-Jarrahdale (S)	1	26250	110
Serpentine-Jarrahdale (S)	1	34125	110
Serpentine-Jarrahdale (S)	1	42000	307
Serpentine-Jarrahdale (S)	1	52500	297
Serpentine-Jarrahdale (S)	1	65625	442
Serpentine-Jarrahdale (S)	1	78750	488
Serpentine-Jarrahdale (S)	1	91875	499
Serpentine-Jarrahdale (S)	1	105000	553
Serpentine-Jarrahdale (S)	1	131250	1108
Serpentine-Jarrahdale (S)	1	157500	715
Serpentine-Jarrahdale (S)	1	183750	427
Serpentine-Jarrahdale (S)	1	210000	317
Serpentine-Jarrahdale (S)	1	Inf	572
Shark Bay (S)	0		15
Shark Bay (S)	0	0	6
Shark Bay (S)	0	15750	16
Shark Bay (S)	0	21000	21
Shark Bay (S)	0	26250	24
Shark Bay (S)	0	34125	15
Shark Bay (S)	0	42000	16
Shark Bay (S)	0	52500	4
Shark Bay (S)	0	65625	13
Shark Bay (S)	0	78750	11
Shark Bay (S)	0	105000	8
Shark Bay (S)	0	131250	11
Shark Bay (S)	0	210000	3
Shark Bay (S)	1		36
Shark Bay (S)	1	7875	4
Shark Bay (S)	1	26250	7
Shark Bay (S)	1	42000	23
Shark Bay (S)	1	52500	16
Shark Bay (S)	1	65625	19
Shark Bay (S)	1	78750	24
Shark Bay (S)	1	91875	15
Shark Bay (S)	1	105000	13
Shark Bay (S)	1	131250	26
Shark Bay (S)	1	157500	9
Shark Bay (S)	1	183750	4
Shark Bay (S)	1	210000	6
Shark Bay (S)	1	Inf	5
South Perth (C)	0		391
South Perth (C)	0	0	250
South Perth (C)	0	7875	81
South Perth (C)	0	15750	268
South Perth (C)	0	21000	323
South Perth (C)	0	26250	669
South Perth (C)	0	34125	458
South Perth (C)	0	42000	369
South Perth (C)	0	52500	413
South Perth (C)	0	65625	549
South Perth (C)	0	78750	424
South Perth (C)	0	91875	375
South Perth (C)	0	105000	324
South Perth (C)	0	131250	566
South Perth (C)	0	157500	67
South Perth (C)	0	183750	53
South Perth (C)	0	210000	322
South Perth (C)	0	Inf	65
South Perth (C)	1		1190
South Perth (C)	1	0	143
South Perth (C)	1	7875	55
South Perth (C)	1	15750	95
South Perth (C)	1	21000	65
South Perth (C)	1	26250	149
South Perth (C)	1	34125	188
South Perth (C)	1	42000	393
South Perth (C)	1	52500	446
South Perth (C)	1	65625	566
South Perth (C)	1	78750	550
South Perth (C)	1	91875	441
South Perth (C)	1	105000	501
South Perth (C)	1	131250	1093
South Perth (C)	1	157500	858
South Perth (C)	1	183750	705
South Perth (C)	1	210000	706
South Perth (C)	1	Inf	2223
Stirling (C)	0		1971
Stirling (C)	0	0	702
Stirling (C)	0	7875	350
Stirling (C)	0	15750	1224
Stirling (C)	0	21000	2039
Stirling (C)	0	26250	3779
Stirling (C)	0	34125	2105
Stirling (C)	0	42000	1799
Stirling (C)	0	52500	2118
Stirling (C)	0	65625	2525
Stirling (C)	0	78750	1991
Stirling (C)	0	91875	1712
Stirling (C)	0	105000	1388
Stirling (C)	0	131250	2178
Stirling (C)	0	157500	339
Stirling (C)	0	183750	240
Stirling (C)	0	210000	883
Stirling (C)	0	Inf	278
Stirling (C)	1		6269
Stirling (C)	1	0	524
Stirling (C)	1	7875	270
Stirling (C)	1	15750	379
Stirling (C)	1	21000	336
Stirling (C)	1	26250	1193
Stirling (C)	1	34125	1253
Stirling (C)	1	42000	3024
Stirling (C)	1	52500	2664
Stirling (C)	1	65625	3642
Stirling (C)	1	78750	3517
Stirling (C)	1	91875	2903
Stirling (C)	1	105000	2962
Stirling (C)	1	131250	6367
Stirling (C)	1	157500	4643
Stirling (C)	1	183750	3497
Stirling (C)	1	210000	2929
Stirling (C)	1	Inf	7442
Subiaco (C)	0		203
Subiaco (C)	0	0	188
Subiaco (C)	0	7875	69
Subiaco (C)	0	15750	163
Subiaco (C)	0	21000	209
Subiaco (C)	0	26250	325
Subiaco (C)	0	34125	222
Subiaco (C)	0	42000	184
Subiaco (C)	0	52500	206
Subiaco (C)	0	65625	270
Subiaco (C)	0	78750	201
Subiaco (C)	0	91875	221
Subiaco (C)	0	105000	178
Subiaco (C)	0	131250	343
Subiaco (C)	0	157500	40
Subiaco (C)	0	183750	20
Subiaco (C)	0	210000	254
Subiaco (C)	0	Inf	54
Subiaco (C)	1		494
Subiaco (C)	1	0	63
Subiaco (C)	1	7875	23
Subiaco (C)	1	15750	28
Subiaco (C)	1	21000	24
Subiaco (C)	1	26250	64
Subiaco (C)	1	34125	80
Subiaco (C)	1	42000	134
Subiaco (C)	1	52500	130
Subiaco (C)	1	65625	231
Subiaco (C)	1	78750	218
Subiaco (C)	1	91875	183
Subiaco (C)	1	105000	200
Subiaco (C)	1	131250	481
Subiaco (C)	1	157500	374
Subiaco (C)	1	183750	277
Subiaco (C)	1	210000	387
Subiaco (C)	1	Inf	1097
Swan (C)	0		634
Swan (C)	0	0	290
Swan (C)	0	7875	136
Swan (C)	0	15750	483
Swan (C)	0	21000	681
Swan (C)	0	26250	1334
Swan (C)	0	34125	675
Swan (C)	0	42000	657
Swan (C)	0	52500	875
Swan (C)	0	65625	1043
Swan (C)	0	78750	832
Swan (C)	0	91875	615
Swan (C)	0	105000	459
Swan (C)	0	131250	654
Swan (C)	0	157500	109
Swan (C)	0	183750	63
Swan (C)	0	210000	195
Swan (C)	0	Inf	47
Swan (C)	1		4511
Swan (C)	1	0	299
Swan (C)	1	7875	153
Swan (C)	1	15750	237
Swan (C)	1	21000	252
Swan (C)	1	26250	759
Swan (C)	1	34125	875
Swan (C)	1	42000	1865
Swan (C)	1	52500	1723
Swan (C)	1	65625	2432
Swan (C)	1	78750	2604
Swan (C)	1	91875	2391
Swan (C)	1	105000	2485
Swan (C)	1	131250	5082
Swan (C)	1	157500	3298
Swan (C)	1	183750	2025
Swan (C)	1	210000	1480
Swan (C)	1	Inf	2255
Tammin (S)	0		3
Tammin (S)	0	21000	10
Tammin (S)	0	26250	10
Tammin (S)	0	42000	3
Tammin (S)	0	52500	3
Tammin (S)	0	78750	3
Tammin (S)	0	131250	4
Tammin (S)	1		15
Tammin (S)	1	26250	3
Tammin (S)	1	34125	8
Tammin (S)	1	42000	3
Tammin (S)	1	52500	9
Tammin (S)	1	65625	6
Tammin (S)	1	78750	6
Tammin (S)	1	91875	6
Tammin (S)	1	105000	6
Tammin (S)	1	131250	12
Tammin (S)	1	157500	5
Tammin (S)	1	Inf	10
Three Springs (S)	0		6
Three Springs (S)	0	0	3
Three Springs (S)	0	15750	4
Three Springs (S)	0	21000	3
Three Springs (S)	0	26250	17
Three Springs (S)	0	34125	3
Three Springs (S)	0	52500	6
Three Springs (S)	0	65625	9
Three Springs (S)	0	78750	3
Three Springs (S)	0	91875	8
Three Springs (S)	0	131250	6
Three Springs (S)	1		20
Three Springs (S)	1	0	5
Three Springs (S)	1	7875	4
Three Springs (S)	1	26250	9
Three Springs (S)	1	34125	3
Three Springs (S)	1	42000	15
Three Springs (S)	1	52500	13
Three Springs (S)	1	65625	19
Three Springs (S)	1	78750	11
Three Springs (S)	1	91875	8
Three Springs (S)	1	105000	14
Three Springs (S)	1	131250	10
Three Springs (S)	1	157500	7
Three Springs (S)	1	183750	8
Three Springs (S)	1	210000	4
Three Springs (S)	1	Inf	6
Toodyay (S)	0		27
Toodyay (S)	0	0	23
Toodyay (S)	0	7875	6
Toodyay (S)	0	15750	45
Toodyay (S)	0	21000	40
Toodyay (S)	0	26250	95
Toodyay (S)	0	34125	56
Toodyay (S)	0	42000	24
Toodyay (S)	0	52500	27
Toodyay (S)	0	65625	32
Toodyay (S)	0	78750	27
Toodyay (S)	0	91875	25
Toodyay (S)	0	105000	17
Toodyay (S)	0	131250	30
Toodyay (S)	0	157500	3
Toodyay (S)	0	210000	5
Toodyay (S)	0	Inf	3
Toodyay (S)	1		221
Toodyay (S)	1	0	20
Toodyay (S)	1	7875	7
Toodyay (S)	1	15750	12
Toodyay (S)	1	21000	5
Toodyay (S)	1	26250	48
Toodyay (S)	1	34125	40
Toodyay (S)	1	42000	117
Toodyay (S)	1	52500	89
Toodyay (S)	1	65625	95
Toodyay (S)	1	78750	91
Toodyay (S)	1	91875	64
Toodyay (S)	1	105000	77
Toodyay (S)	1	131250	123
Toodyay (S)	1	157500	104
Toodyay (S)	1	183750	40
Toodyay (S)	1	210000	42
Toodyay (S)	1	Inf	65
Trayning (S)	0		3
Trayning (S)	0	15750	4
Trayning (S)	0	21000	4
Trayning (S)	0	26250	10
Trayning (S)	0	34125	3
Trayning (S)	0	42000	4
Trayning (S)	0	52500	12
Trayning (S)	0	91875	7
Trayning (S)	0	210000	3
Trayning (S)	1		17
Trayning (S)	1	21000	3
Trayning (S)	1	26250	4
Trayning (S)	1	34125	4
Trayning (S)	1	42000	5
Trayning (S)	1	52500	3
Trayning (S)	1	65625	9
Trayning (S)	1	78750	4
Trayning (S)	1	91875	4
Trayning (S)	1	105000	6
Trayning (S)	1	131250	6
Trayning (S)	1	157500	5
Trayning (S)	1	Inf	7
Upper Gascoyne (S)	0		3
Upper Gascoyne (S)	0	15750	3
Upper Gascoyne (S)	0	65625	3
Upper Gascoyne (S)	0	78750	3
Upper Gascoyne (S)	0	131250	3
Upper Gascoyne (S)	1		10
Upper Gascoyne (S)	1	34125	6
Upper Gascoyne (S)	1	42000	4
Upper Gascoyne (S)	1	65625	3
Upper Gascoyne (S)	1	78750	4
Upper Gascoyne (S)	1	91875	3
Upper Gascoyne (S)	1	131250	3
Upper Gascoyne (S)	1	157500	4
Victoria Park (T)	0		448
Victoria Park (T)	0	0	169
Victoria Park (T)	0	7875	87
Victoria Park (T)	0	15750	248
Victoria Park (T)	0	21000	362
Victoria Park (T)	0	26250	700
Victoria Park (T)	0	34125	401
Victoria Park (T)	0	42000	313
Victoria Park (T)	0	52500	376
Victoria Park (T)	0	65625	472
Victoria Park (T)	0	78750	337
Victoria Park (T)	0	91875	322
Victoria Park (T)	0	105000	265
Victoria Park (T)	0	131250	471
Victoria Park (T)	0	157500	104
Victoria Park (T)	0	183750	59
Victoria Park (T)	0	210000	240
Victoria Park (T)	0	Inf	68
Victoria Park (T)	1		889
Victoria Park (T)	1	0	110
Victoria Park (T)	1	7875	40
Victoria Park (T)	1	15750	57
Victoria Park (T)	1	21000	54
Victoria Park (T)	1	26250	194
Victoria Park (T)	1	34125	174
Victoria Park (T)	1	42000	406
Victoria Park (T)	1	52500	408
Victoria Park (T)	1	65625	517
Victoria Park (T)	1	78750	507
Victoria Park (T)	1	91875	456
Victoria Park (T)	1	105000	481
Victoria Park (T)	1	131250	1035
Victoria Park (T)	1	157500	755
Victoria Park (T)	1	183750	563
Victoria Park (T)	1	210000	523
Victoria Park (T)	1	Inf	954
Victoria Plains (S)	0		6
Victoria Plains (S)	0	0	3
Victoria Plains (S)	0	15750	4
Victoria Plains (S)	0	21000	11
Victoria Plains (S)	0	26250	14
Victoria Plains (S)	0	34125	8
Victoria Plains (S)	0	42000	13
Victoria Plains (S)	0	52500	13
Victoria Plains (S)	0	65625	8
Victoria Plains (S)	0	78750	14
Victoria Plains (S)	0	91875	3
Victoria Plains (S)	0	105000	5
Victoria Plains (S)	1		33
Victoria Plains (S)	1	7875	4
Victoria Plains (S)	1	15750	3
Victoria Plains (S)	1	26250	6
Victoria Plains (S)	1	34125	11
Victoria Plains (S)	1	42000	21
Victoria Plains (S)	1	52500	9
Victoria Plains (S)	1	65625	18
Victoria Plains (S)	1	78750	17
Victoria Plains (S)	1	91875	7
Victoria Plains (S)	1	105000	24
Victoria Plains (S)	1	131250	31
Victoria Plains (S)	1	157500	7
Victoria Plains (S)	1	183750	13
Victoria Plains (S)	1	210000	3
Victoria Plains (S)	1	Inf	13
Vincent (C)	0		437
Vincent (C)	0	0	154
Vincent (C)	0	7875	64
Vincent (C)	0	15750	197
Vincent (C)	0	21000	320
Vincent (C)	0	26250	506
Vincent (C)	0	34125	298
Vincent (C)	0	42000	261
Vincent (C)	0	52500	345
Vincent (C)	0	65625	429
Vincent (C)	0	78750	385
Vincent (C)	0	91875	379
Vincent (C)	0	105000	325
Vincent (C)	0	131250	665
Vincent (C)	0	157500	134
Vincent (C)	0	183750	85
Vincent (C)	0	210000	370
Vincent (C)	0	Inf	145
Vincent (C)	1		854
Vincent (C)	1	0	71
Vincent (C)	1	7875	33
Vincent (C)	1	15750	43
Vincent (C)	1	21000	34
Vincent (C)	1	26250	145
Vincent (C)	1	34125	117
Vincent (C)	1	42000	284
Vincent (C)	1	52500	262
Vincent (C)	1	65625	335
Vincent (C)	1	78750	351
Vincent (C)	1	91875	314
Vincent (C)	1	105000	337
Vincent (C)	1	131250	971
Vincent (C)	1	157500	740
Vincent (C)	1	183750	629
Vincent (C)	1	210000	597
Vincent (C)	1	Inf	1765
Wagin (S)	0		16
Wagin (S)	0	0	3
Wagin (S)	0	7875	8
Wagin (S)	0	15750	26
Wagin (S)	0	21000	17
Wagin (S)	0	26250	68
Wagin (S)	0	34125	27
Wagin (S)	0	42000	16
Wagin (S)	0	52500	19
Wagin (S)	0	65625	19
Wagin (S)	0	78750	6
