LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Ravensthorpe (S)	1	1	1	0	10
Rockingham (C)					387
Rockingham (C)	0	0	0	1	1527
Rockingham (C)	0	0	1	0	404
Rockingham (C)	0	0	1	1	225
Rockingham (C)	0	1	0	0	2501
Rockingham (C)	0	1	0	1	216
Rockingham (C)	0	1	1	0	409
Rockingham (C)	0	1	1	1	84
Rockingham (C)	1	0	0	1	2558
Rockingham (C)	1	0	1	0	1116
Rockingham (C)	1	0	1	1	714
Rockingham (C)	1	1	0	0	9019
Rockingham (C)	1	1	0	1	607
Rockingham (C)	1	1	1	0	1547
Rockingham (C)	1	1	1	1	273
Serpentine-Jarrahdale (S)					72
Serpentine-Jarrahdale (S)	0	0	0	1	261
Serpentine-Jarrahdale (S)	0	0	1	0	72
Serpentine-Jarrahdale (S)	0	0	1	1	30
Serpentine-Jarrahdale (S)	0	1	0	0	405
Serpentine-Jarrahdale (S)	0	1	0	1	40
Serpentine-Jarrahdale (S)	0	1	1	0	51
Serpentine-Jarrahdale (S)	0	1	1	1	13
Serpentine-Jarrahdale (S)	1	0	0	1	591
Serpentine-Jarrahdale (S)	1	0	1	0	195
Serpentine-Jarrahdale (S)	1	0	1	1	182
Serpentine-Jarrahdale (S)	1	1	0	0	2212
Serpentine-Jarrahdale (S)	1	1	0	1	152
Serpentine-Jarrahdale (S)	1	1	1	0	322
Serpentine-Jarrahdale (S)	1	1	1	1	86
Shark Bay (S)					3
Shark Bay (S)	0	0	0	1	7
Shark Bay (S)	0	1	0	0	4
Shark Bay (S)	1	0	0	1	9
Shark Bay (S)	1	1	0	0	61
Shark Bay (S)	1	1	0	1	3
Shark Bay (S)	1	1	1	0	4
South Perth (C)					376
South Perth (C)	0	0	0	1	434
South Perth (C)	0	0	1	0	236
South Perth (C)	0	0	1	1	70
South Perth (C)	0	1	0	0	427
South Perth (C)	0	1	0	1	24
South Perth (C)	0	1	1	0	86
South Perth (C)	0	1	1	1	9
South Perth (C)	1	0	0	1	625
South Perth (C)	1	0	1	0	523
South Perth (C)	1	0	1	1	236
South Perth (C)	1	1	0	0	2404
South Perth (C)	1	1	0	1	47
South Perth (C)	1	1	1	0	379
South Perth (C)	1	1	1	1	28
Stirling (C)					1237
Stirling (C)	0	0	0	1	2977
Stirling (C)	0	0	1	0	977
Stirling (C)	0	0	1	1	351
Stirling (C)	0	1	0	0	2790
Stirling (C)	0	1	0	1	169
Stirling (C)	0	1	1	0	465
Stirling (C)	0	1	1	1	83
Stirling (C)	1	0	0	1	3519
Stirling (C)	1	0	1	0	2286
Stirling (C)	1	0	1	1	1209
Stirling (C)	1	1	0	0	13828
Stirling (C)	1	1	0	1	342
Stirling (C)	1	1	1	0	2064
Stirling (C)	1	1	1	1	230
Subiaco (C)					100
Subiaco (C)	0	0	0	1	149
Subiaco (C)	0	0	1	0	101
Subiaco (C)	0	0	1	1	25
Subiaco (C)	0	1	0	0	203
Subiaco (C)	0	1	0	1	3
Subiaco (C)	0	1	1	0	29
Subiaco (C)	1	0	0	1	188
Subiaco (C)	1	0	1	0	198
Subiaco (C)	1	0	1	1	67
Subiaco (C)	1	1	0	0	1186
Subiaco (C)	1	1	0	1	15
Subiaco (C)	1	1	1	0	152
Subiaco (C)	1	1	1	1	14
Swan (C)					557
Swan (C)	0	0	0	1	2008
Swan (C)	0	0	1	0	559
Swan (C)	0	0	1	1	286
Swan (C)	0	1	0	0	2430
Swan (C)	0	1	0	1	229
Swan (C)	0	1	1	0	461
Swan (C)	0	1	1	1	116
Swan (C)	1	0	0	1	2815
Swan (C)	1	0	1	0	1259
Swan (C)	1	0	1	1	920
Swan (C)	1	1	0	0	9782
Swan (C)	1	1	0	1	581
Swan (C)	1	1	1	0	1684
Swan (C)	1	1	1	1	324
Tammin (S)					3
Tammin (S)	0	0	0	1	5
Tammin (S)	0	1	0	0	3
Tammin (S)	1	0	0	1	4
Tammin (S)	1	1	0	0	30
Tammin (S)	1	1	1	0	3
Three Springs (S)					3
Three Springs (S)	0	0	0	1	10
Three Springs (S)	0	1	0	0	7
Three Springs (S)	0	1	0	1	3
Three Springs (S)	0	1	1	1	3
Three Springs (S)	1	0	1	0	4
Three Springs (S)	1	1	0	0	46
Three Springs (S)	1	1	0	1	3
Three Springs (S)	1	1	1	0	3
Toodyay (S)					6
Toodyay (S)	0	0	0	1	57
Toodyay (S)	0	0	1	0	14
Toodyay (S)	0	0	1	1	5
Toodyay (S)	0	1	0	0	61
Toodyay (S)	0	1	0	1	3
Toodyay (S)	0	1	1	0	7
Toodyay (S)	1	0	0	1	91
Toodyay (S)	1	0	1	0	36
Toodyay (S)	1	0	1	1	14
Toodyay (S)	1	1	0	0	187
Toodyay (S)	1	1	0	1	21
Toodyay (S)	1	1	1	0	36
Toodyay (S)	1	1	1	1	12
Trayning (S)	0	0	0	1	3
Trayning (S)	0	1	0	0	4
Trayning (S)	1	0	0	1	5
Trayning (S)	1	1	0	0	12
Trayning (S)	1	1	1	0	3
Upper Gascoyne (S)	0	0	0	1	7
Upper Gascoyne (S)	0	1	0	0	9
Upper Gascoyne (S)	1	1	0	0	11
Upper Gascoyne (S)	1	1	1	0	3
Victoria Park (T)					334
Victoria Park (T)	0	0	0	1	390
Victoria Park (T)	0	0	1	0	139
Victoria Park (T)	0	0	1	1	48
Victoria Park (T)	0	1	0	0	366
Victoria Park (T)	0	1	0	1	22
Victoria Park (T)	0	1	1	0	59
Victoria Park (T)	0	1	1	1	7
Victoria Park (T)	1	0	0	1	347
Victoria Park (T)	1	0	1	0	233
Victoria Park (T)	1	0	1	1	90
Victoria Park (T)	1	1	0	0	2090
Victoria Park (T)	1	1	0	1	45
Victoria Park (T)	1	1	1	0	194
Victoria Park (T)	1	1	1	1	24
Victoria Plains (S)					3
Victoria Plains (S)	0	0	0	1	6
Victoria Plains (S)	0	0	1	0	3
Victoria Plains (S)	0	1	0	0	7
Victoria Plains (S)	1	0	0	1	19
Victoria Plains (S)	1	0	1	0	10
Victoria Plains (S)	1	0	1	1	3
Victoria Plains (S)	1	1	0	0	66
Victoria Plains (S)	1	1	0	1	3
Victoria Plains (S)	1	1	1	0	7
Victoria Plains (S)	1	1	1	1	3
Vincent (C)					200
Vincent (C)	0	0	0	1	347
Vincent (C)	0	0	1	0	117
Vincent (C)	0	0	1	1	33
Vincent (C)	0	1	0	0	293
Vincent (C)	0	1	0	1	17
Vincent (C)	0	1	1	0	41
Vincent (C)	0	1	1	1	3
Vincent (C)	1	0	0	1	359
Vincent (C)	1	0	1	0	271
Vincent (C)	1	0	1	1	118
Vincent (C)	1	1	0	0	2059
Vincent (C)	1	1	0	1	24
Vincent (C)	1	1	1	0	228
Vincent (C)	1	1	1	1	27
Wagin (S)					8
Wagin (S)	0	0	0	1	24
Wagin (S)	0	0	1	0	7
Wagin (S)	0	1	0	0	34
Wagin (S)	0	1	0	1	3
Wagin (S)	0	1	1	0	3
Wagin (S)	1	0	0	1	17
Wagin (S)	1	0	1	0	12
Wagin (S)	1	0	1	1	7
Wagin (S)	1	1	0	0	87
Wagin (S)	1	1	0	1	7
Wagin (S)	1	1	1	0	19
Wagin (S)	1	1	1	1	3
Wandering (S)	0	1	0	0	6
Wandering (S)	1	0	0	1	8
Wandering (S)	1	0	1	0	3
Wandering (S)	1	0	1	1	3
Wandering (S)	1	1	0	0	34
Wandering (S)	1	1	1	0	7
Wanneroo (C)					700
Wanneroo (C)	0	0	0	1	2340
Wanneroo (C)	0	0	1	0	838
Wanneroo (C)	0	0	1	1	434
Wanneroo (C)	0	1	0	0	3355
Wanneroo (C)	0	1	0	1	322
Wanneroo (C)	0	1	1	0	634
Wanneroo (C)	0	1	1	1	145
Wanneroo (C)	1	0	0	1	3990
Wanneroo (C)	1	0	1	0	1984
Wanneroo (C)	1	0	1	1	1418
Wanneroo (C)	1	1	0	0	14744
Wanneroo (C)	1	1	0	1	907
Wanneroo (C)	1	1	1	0	2712
Wanneroo (C)	1	1	1	1	511
Waroona (S)					9
Waroona (S)	0	0	0	1	59
Waroona (S)	0	0	1	0	13
Waroona (S)	0	0	1	1	3
Waroona (S)	0	1	0	0	70
Waroona (S)	0	1	0	1	5
Waroona (S)	0	1	1	0	10
Waroona (S)	1	0	0	1	99
Waroona (S)	1	0	1	0	21
Waroona (S)	1	0	1	1	16
Waroona (S)	1	1	0	0	225
Waroona (S)	1	1	0	1	17
Waroona (S)	1	1	1	0	35
Waroona (S)	1	1	1	1	15
West Arthur (S)					6
West Arthur (S)	0	0	0	1	5
West Arthur (S)	0	0	1	0	3
West Arthur (S)	0	1	0	0	11
West Arthur (S)	1	0	0	1	11
West Arthur (S)	1	0	1	0	3
West Arthur (S)	1	0	1	1	3
West Arthur (S)	1	1	0	0	52
West Arthur (S)	1	1	0	1	3
West Arthur (S)	1	1	1	0	5
Westonia (S)	0	0	0	1	3
Westonia (S)	0	1	0	0	3
Westonia (S)	1	0	0	1	4
Westonia (S)	1	1	0	0	19
Wickepin (S)	0	0	0	1	5
Wickepin (S)	0	1	0	0	4
Wickepin (S)	1	0	0	1	7
Wickepin (S)	1	0	1	0	3
Wickepin (S)	1	1	0	0	50
Wickepin (S)	1	1	0	1	3
Wickepin (S)	1	1	1	0	3
Williams (S)	0	0	0	1	9
Williams (S)	0	1	0	0	8
Williams (S)	0	1	1	0	3
Williams (S)	1	0	0	1	16
Williams (S)	1	0	1	0	3
Williams (S)	1	1	0	0	74
Williams (S)	1	1	1	0	13
Wiluna (S)					3
Wiluna (S)	0	0	0	1	8
Wiluna (S)	0	1	0	0	13
Wiluna (S)	0	1	0	1	3
Wiluna (S)	1	0	0	1	7
Wiluna (S)	1	1	0	0	10
Wiluna (S)	1	1	1	1	5
Wongan-Ballidu (S)					6
Wongan-Ballidu (S)	0	0	0	1	13
Wongan-Ballidu (S)	0	0	1	0	4
Wongan-Ballidu (S)	0	0	1	1	3
Wongan-Ballidu (S)	0	1	0	0	21
Wongan-Ballidu (S)	0	1	0	1	3
Wongan-Ballidu (S)	0	1	1	0	4
Wongan-Ballidu (S)	1	0	0	1	20
Wongan-Ballidu (S)	1	0	1	0	9
Wongan-Ballidu (S)	1	1	0	0	100
Wongan-Ballidu (S)	1	1	0	1	5
Wongan-Ballidu (S)	1	1	1	0	12
Woodanilling (S)	0	0	0	1	3
Woodanilling (S)	0	1	0	0	7
Woodanilling (S)	1	0	0	1	7
Woodanilling (S)	1	0	1	1	4
Woodanilling (S)	1	1	0	0	31
Woodanilling (S)	1	1	1	0	7
Wyalkatchem (S)	0	1	0	0	6
Wyalkatchem (S)	1	0	0	1	10
Wyalkatchem (S)	1	1	0	0	21
Wyalkatchem (S)	1	1	0	1	3
Wyndham-East Kimberley (S)					38
Wyndham-East Kimberley (S)	0	0	0	1	69
Wyndham-East Kimberley (S)	0	0	1	0	3
Wyndham-East Kimberley (S)	0	0	1	1	5
Wyndham-East Kimberley (S)	0	1	0	0	185
Wyndham-East Kimberley (S)	0	1	0	1	29
Wyndham-East Kimberley (S)	0	1	1	0	17
Wyndham-East Kimberley (S)	0	1	1	1	10
Wyndham-East Kimberley (S)	1	0	0	1	71
Wyndham-East Kimberley (S)	1	0	1	0	20
Wyndham-East Kimberley (S)	1	0	1	1	14
Wyndham-East Kimberley (S)	1	1	0	0	430
Wyndham-East Kimberley (S)	1	1	0	1	28
Wyndham-East Kimberley (S)	1	1	1	0	39
Wyndham-East Kimberley (S)	1	1	1	1	6
Yalgoo (S)					3
Yalgoo (S)	0	1	0	0	3
Yalgoo (S)	1	1	0	0	3
Yalgoo (S)	1	1	1	0	3
Yilgarn (S)	0	0	0	1	21
Yilgarn (S)	0	0	1	0	3
Yilgarn (S)	0	1	0	0	16
Yilgarn (S)	1	0	0	1	16
Yilgarn (S)	1	0	1	0	4
Yilgarn (S)	1	0	1	1	3
Yilgarn (S)	1	1	0	0	59
Yilgarn (S)	1	1	1	0	4
York (S)					9
York (S)	0	0	0	1	37
York (S)	0	0	1	0	14
York (S)	0	0	1	1	3
York (S)	0	1	0	0	64
York (S)	0	1	1	0	12
York (S)	0	1	1	1	3
York (S)	1	0	0	1	62
York (S)	1	0	1	0	12
York (S)	1	0	1	1	7
York (S)	1	1	0	0	169
York (S)	1	1	0	1	17
York (S)	1	1	1	0	30
Break O'Day (M)					13
Break O'Day (M)	0	0	0	1	78
Break O'Day (M)	0	0	1	0	28
Break O'Day (M)	0	0	1	1	4
Break O'Day (M)	0	1	0	0	89
Break O'Day (M)	0	1	0	1	6
Break O'Day (M)	0	1	1	0	21
Break O'Day (M)	1	0	0	1	89
Break O'Day (M)	1	0	1	0	30
Break O'Day (M)	1	0	1	1	14
Break O'Day (M)	1	1	0	0	252
Break O'Day (M)	1	1	0	1	15
Break O'Day (M)	1	1	1	0	48
Break O'Day (M)	1	1	1	1	4
Brighton (M)					67
Brighton (M)	0	0	0	1	259
Brighton (M)	0	0	1	0	82
Brighton (M)	0	0	1	1	35
Brighton (M)	0	1	0	0	629
Brighton (M)	0	1	0	1	46
Brighton (M)	0	1	1	0	83
Brighton (M)	0	1	1	1	8
Brighton (M)	1	0	0	1	323
Brighton (M)	1	0	1	0	146
Brighton (M)	1	0	1	1	84
Brighton (M)	1	1	0	0	997
Brighton (M)	1	1	0	1	82
Brighton (M)	1	1	1	0	162
Brighton (M)	1	1	1	1	38
Burnie (C)					58
Burnie (C)	0	0	0	1	300
Burnie (C)	0	0	1	0	115
Burnie (C)	0	0	1	1	35
Burnie (C)	0	1	0	0	450
Burnie (C)	0	1	0	1	20
Burnie (C)	0	1	1	0	86
Burnie (C)	0	1	1	1	20
Burnie (C)	1	0	0	1	322
Burnie (C)	1	0	1	0	148
Burnie (C)	1	0	1	1	82
Burnie (C)	1	1	0	0	1000
Burnie (C)	1	1	0	1	52
Burnie (C)	1	1	1	0	234
Burnie (C)	1	1	1	1	33
Central Coast (M) (Tas.)					57
Central Coast (M) (Tas.)	0	0	0	1	311
Central Coast (M) (Tas.)	0	0	1	0	85
Central Coast (M) (Tas.)	0	0	1	1	36
Central Coast (M) (Tas.)	0	1	0	0	384
Central Coast (M) (Tas.)	0	1	0	1	32
Central Coast (M) (Tas.)	0	1	1	0	73
Central Coast (M) (Tas.)	0	1	1	1	17
Central Coast (M) (Tas.)	1	0	0	1	445
Central Coast (M) (Tas.)	1	0	1	0	173
Central Coast (M) (Tas.)	1	0	1	1	101
Central Coast (M) (Tas.)	1	1	0	0	1098
Central Coast (M) (Tas.)	1	1	0	1	68
Central Coast (M) (Tas.)	1	1	1	0	228
Central Coast (M) (Tas.)	1	1	1	1	28
Central Highlands (M) (Tas.)					10
Central Highlands (M) (Tas.)	0	0	0	1	27
Central Highlands (M) (Tas.)	0	0	1	0	3
Central Highlands (M) (Tas.)	0	1	0	0	35
Central Highlands (M) (Tas.)	0	1	0	1	3
Central Highlands (M) (Tas.)	0	1	1	0	3
Central Highlands (M) (Tas.)	1	0	0	1	31
Central Highlands (M) (Tas.)	1	0	1	0	10
Central Highlands (M) (Tas.)	1	0	1	1	4
Central Highlands (M) (Tas.)	1	1	0	0	95
Central Highlands (M) (Tas.)	1	1	0	1	5
Central Highlands (M) (Tas.)	1	1	1	0	19
Central Highlands (M) (Tas.)	1	1	1	1	3
Circular Head (M)					19
Circular Head (M)	0	0	0	1	96
Circular Head (M)	0	0	1	0	23
Circular Head (M)	0	0	1	1	7
Circular Head (M)	0	1	0	0	127
Circular Head (M)	0	1	0	1	12
Circular Head (M)	0	1	1	0	19
Circular Head (M)	0	1	1	1	4
Circular Head (M)	1	0	0	1	131
Circular Head (M)	1	0	1	0	72
Circular Head (M)	1	0	1	1	28
Circular Head (M)	1	1	0	0	482
Circular Head (M)	1	1	0	1	34
Circular Head (M)	1	1	1	0	91
Circular Head (M)	1	1	1	1	14
Clarence (C)					185
Clarence (C)	0	0	0	1	843
Clarence (C)	0	0	1	0	302
Clarence (C)	0	0	1	1	105
Clarence (C)	0	1	0	0	1056
Clarence (C)	0	1	0	1	85
Clarence (C)	0	1	1	0	212
Clarence (C)	0	1	1	1	29
Clarence (C)	1	0	0	1	1106
Clarence (C)	1	0	1	0	548
Clarence (C)	1	0	1	1	272
Clarence (C)	1	1	0	0	3228
Clarence (C)	1	1	0	1	149
Clarence (C)	1	1	1	0	584
Clarence (C)	1	1	1	1	76
Derwent Valley (M)					30
Derwent Valley (M)	0	0	0	1	155
Derwent Valley (M)	0	0	1	0	44
Derwent Valley (M)	0	0	1	1	18
Derwent Valley (M)	0	1	0	0	218
Derwent Valley (M)	0	1	0	1	22
Derwent Valley (M)	0	1	1	0	36
Derwent Valley (M)	0	1	1	1	3
Derwent Valley (M)	1	0	0	1	246
Derwent Valley (M)	1	0	1	0	75
Derwent Valley (M)	1	0	1	1	45
Derwent Valley (M)	1	1	0	0	518
Derwent Valley (M)	1	1	0	1	44
Derwent Valley (M)	1	1	1	0	97
Derwent Valley (M)	1	1	1	1	21
Devonport (C)					74
Devonport (C)	0	0	0	1	380
Devonport (C)	0	0	1	0	132
Devonport (C)	0	0	1	1	40
Devonport (C)	0	1	0	0	641
Devonport (C)	0	1	0	1	53
Devonport (C)	0	1	1	0	111
Devonport (C)	0	1	1	1	20
Devonport (C)	1	0	0	1	435
Devonport (C)	1	0	1	0	208
Devonport (C)	1	0	1	1	100
Devonport (C)	1	1	0	0	1210
Devonport (C)	1	1	0	1	76
Devonport (C)	1	1	1	0	236
Devonport (C)	1	1	1	1	52
Dorset (M)					15
Dorset (M)	0	0	0	1	73
Dorset (M)	0	0	1	0	26
Dorset (M)	0	0	1	1	4
Dorset (M)	0	1	0	0	110
Dorset (M)	0	1	1	0	17
Dorset (M)	0	1	1	1	4
Dorset (M)	1	0	0	1	117
Dorset (M)	1	0	1	0	44
Dorset (M)	1	0	1	1	31
Dorset (M)	1	1	0	0	318
Dorset (M)	1	1	0	1	16
Dorset (M)	1	1	1	0	71
Dorset (M)	1	1	1	1	13
Flinders (M) (Tas.)					3
Flinders (M) (Tas.)	0	0	0	1	11
Flinders (M) (Tas.)	0	1	0	0	9
Flinders (M) (Tas.)	1	0	0	1	12
Flinders (M) (Tas.)	1	0	1	0	3
Flinders (M) (Tas.)	1	1	0	0	54
Flinders (M) (Tas.)	1	1	1	0	5
George Town (M)					27
George Town (M)	0	0	0	1	99
George Town (M)	0	0	1	0	25
George Town (M)	0	0	1	1	6
George Town (M)	0	1	0	0	142
George Town (M)	0	1	0	1	12
George Town (M)	0	1	1	0	26
George Town (M)	0	1	1	1	9
George Town (M)	1	0	0	1	119
George Town (M)	1	0	1	0	39
George Town (M)	1	0	1	1	22
George Town (M)	1	1	0	0	311
George Town (M)	1	1	0	1	25
George Town (M)	1	1	1	0	57
George Town (M)	1	1	1	1	16
Glamorgan/Spring Bay (M)					7
Glamorgan/Spring Bay (M)	0	0	0	1	48
Glamorgan/Spring Bay (M)	0	0	1	0	13
Glamorgan/Spring Bay (M)	0	1	0	0	65
Glamorgan/Spring Bay (M)	0	1	0	1	3
Glamorgan/Spring Bay (M)	0	1	1	0	14
Glamorgan/Spring Bay (M)	1	0	0	1	58
Glamorgan/Spring Bay (M)	1	0	1	0	14
Glamorgan/Spring Bay (M)	1	0	1	1	12
Glamorgan/Spring Bay (M)	1	1	0	0	159
Glamorgan/Spring Bay (M)	1	1	0	1	17
Glamorgan/Spring Bay (M)	1	1	1	0	32
Glamorgan/Spring Bay (M)	1	1	1	1	3
Glenorchy (C)					255
Glenorchy (C)	0	0	0	1	884
Glenorchy (C)	0	0	1	0	281
Glenorchy (C)	0	0	1	1	112
Glenorchy (C)	0	1	0	0	1246
Glenorchy (C)	0	1	0	1	93
Glenorchy (C)	0	1	1	0	232
Glenorchy (C)	0	1	1	1	36
Glenorchy (C)	1	0	0	1	840
Glenorchy (C)	1	0	1	0	338
Glenorchy (C)	1	0	1	1	203
Glenorchy (C)	1	1	0	0	2366
Glenorchy (C)	1	1	0	1	148
Glenorchy (C)	1	1	1	0	441
Glenorchy (C)	1	1	1	1	72
Hobart (C)					216
Hobart (C)	0	0	0	1	508
Hobart (C)	0	0	1	0	272
Hobart (C)	0	0	1	1	70
Hobart (C)	0	1	0	0	636
Hobart (C)	0	1	0	1	28
Hobart (C)	0	1	1	0	120
Hobart (C)	0	1	1	1	16
Hobart (C)	1	0	0	1	624
Hobart (C)	1	0	1	0	608
Hobart (C)	1	0	1	1	183
Hobart (C)	1	1	0	0	2765
Hobart (C)	1	1	0	1	50
Hobart (C)	1	1	1	0	449
Hobart (C)	1	1	1	1	50
Huon Valley (M)					42
Huon Valley (M)	0	0	0	1	202
Huon Valley (M)	0	0	1	0	57
Huon Valley (M)	0	0	1	1	22
Huon Valley (M)	0	1	0	0	258
Huon Valley (M)	0	1	0	1	27
Huon Valley (M)	0	1	1	0	47
Huon Valley (M)	0	1	1	1	7
Huon Valley (M)	1	0	0	1	308
Huon Valley (M)	1	0	1	0	141
Huon Valley (M)	1	0	1	1	62
Huon Valley (M)	1	1	0	0	894
Huon Valley (M)	1	1	0	1	60
Huon Valley (M)	1	1	1	0	171
Huon Valley (M)	1	1	1	1	42
Kentish (M)					13
Kentish (M)	0	0	0	1	85
Kentish (M)	0	0	1	0	13
Kentish (M)	0	0	1	1	6
Kentish (M)	0	1	0	0	91
Kentish (M)	0	1	0	1	8
Kentish (M)	0	1	1	0	15
Kentish (M)	0	1	1	1	4
Kentish (M)	1	0	0	1	133
Kentish (M)	1	0	1	0	49
Kentish (M)	1	0	1	1	32
Kentish (M)	1	1	0	0	291
Kentish (M)	1	1	0	1	25
Kentish (M)	1	1	1	0	80
Kentish (M)	1	1	1	1	10
King Island (M)					4
King Island (M)	0	0	0	1	17
King Island (M)	0	0	1	0	3
King Island (M)	0	1	0	0	19
King Island (M)	0	1	0	1	3
King Island (M)	0	1	1	0	3
King Island (M)	1	0	0	1	27
King Island (M)	1	0	1	0	5
King Island (M)	1	1	0	0	84
King Island (M)	1	1	1	0	10
King Island (M)	1	1	1	1	3
Kingborough (M)					105
Kingborough (M)	0	0	0	1	458
Kingborough (M)	0	0	1	0	199
Kingborough (M)	0	0	1	1	56
Kingborough (M)	0	1	0	0	642
Kingborough (M)	0	1	0	1	39
Kingborough (M)	0	1	1	0	131
Kingborough (M)	0	1	1	1	16
Kingborough (M)	1	0	0	1	632
Kingborough (M)	1	0	1	0	423
Kingborough (M)	1	0	1	1	175
Kingborough (M)	1	1	0	0	2404
Kingborough (M)	1	1	0	1	82
Kingborough (M)	1	1	1	0	475
Kingborough (M)	1	1	1	1	69
Latrobe (M) (Tas.)					32
Latrobe (M) (Tas.)	0	0	0	1	138
Latrobe (M) (Tas.)	0	0	1	0	36
Latrobe (M) (Tas.)	0	0	1	1	12
Latrobe (M) (Tas.)	0	1	0	0	195
Latrobe (M) (Tas.)	0	1	0	1	7
Latrobe (M) (Tas.)	0	1	1	0	28
Latrobe (M) (Tas.)	0	1	1	1	4
Latrobe (M) (Tas.)	1	0	0	1	216
Latrobe (M) (Tas.)	1	0	1	0	77
Latrobe (M) (Tas.)	1	0	1	1	44
Latrobe (M) (Tas.)	1	1	0	0	564
Latrobe (M) (Tas.)	1	1	0	1	32
Latrobe (M) (Tas.)	1	1	1	0	106
Latrobe (M) (Tas.)	1	1	1	1	13
Launceston (C)					317
Launceston (C)	0	0	0	1	1025
Launceston (C)	0	0	1	0	344
Launceston (C)	0	0	1	1	108
Launceston (C)	0	1	0	0	1432
Launceston (C)	0	1	0	1	103
Launceston (C)	0	1	1	0	244
Launceston (C)	0	1	1	1	31
Launceston (C)	1	0	0	1	1032
Launceston (C)	1	0	1	0	509
Launceston (C)	1	0	1	1	273
Launceston (C)	1	1	0	0	3472
Launceston (C)	1	1	0	1	173
Launceston (C)	1	1	1	0	638
Launceston (C)	1	1	1	1	100
Meander Valley (M)					49
Meander Valley (M)	0	0	0	1	272
Meander Valley (M)	0	0	1	0	63
Meander Valley (M)	0	0	1	1	32
Meander Valley (M)	0	1	0	0	270
Meander Valley (M)	0	1	0	1	23
Meander Valley (M)	0	1	1	0	52
Meander Valley (M)	0	1	1	1	12
Meander Valley (M)	1	0	0	1	415
Meander Valley (M)	1	0	1	0	203
Meander Valley (M)	1	0	1	1	108
Meander Valley (M)	1	1	0	0	1057
Meander Valley (M)	1	1	0	1	75
Meander Valley (M)	1	1	1	0	221
Meander Valley (M)	1	1	1	1	31
Northern Midlands (M)					35
Northern Midlands (M)	0	0	0	1	164
Northern Midlands (M)	0	0	1	0	42
Northern Midlands (M)	0	0	1	1	9
Northern Midlands (M)	0	1	0	0	196
Northern Midlands (M)	0	1	0	1	20
Northern Midlands (M)	0	1	1	0	37
Northern Midlands (M)	0	1	1	1	10
Northern Midlands (M)	1	0	0	1	272
Northern Midlands (M)	1	0	1	0	112
Northern Midlands (M)	1	0	1	1	67
Northern Midlands (M)	1	1	0	0	700
Northern Midlands (M)	1	1	0	1	43
Northern Midlands (M)	1	1	1	0	120
Northern Midlands (M)	1	1	1	1	26
Sorell (M)					33
Sorell (M)	0	0	0	1	228
Sorell (M)	0	0	1	0	67
Sorell (M)	0	0	1	1	23
Sorell (M)	0	1	0	0	318
Sorell (M)	0	1	0	1	32
Sorell (M)	0	1	1	0	51
Sorell (M)	0	1	1	1	8
Sorell (M)	1	0	0	1	291
Sorell (M)	1	0	1	0	119
Sorell (M)	1	0	1	1	57
Sorell (M)	1	1	0	0	807
Sorell (M)	1	1	0	1	55
Sorell (M)	1	1	1	0	128
Sorell (M)	1	1	1	1	35
Southern Midlands (M)					17
Southern Midlands (M)	0	0	0	1	98
Southern Midlands (M)	0	0	1	0	17
Southern Midlands (M)	0	0	1	1	7
Southern Midlands (M)	0	1	0	0	107
Southern Midlands (M)	0	1	0	1	11
Southern Midlands (M)	0	1	1	0	20
Southern Midlands (M)	0	1	1	1	3
Southern Midlands (M)	1	0	0	1	156
Southern Midlands (M)	1	0	1	0	53
Southern Midlands (M)	1	0	1	1	39
Southern Midlands (M)	1	1	0	0	318
Southern Midlands (M)	1	1	0	1	27
Southern Midlands (M)	1	1	1	0	71
Southern Midlands (M)	1	1	1	1	11
Tasman (M)					3
Tasman (M)	0	0	0	1	32
Tasman (M)	0	0	1	0	4
Tasman (M)	0	1	0	0	36
Tasman (M)	0	1	1	0	10
Tasman (M)	1	0	0	1	29
Tasman (M)	1	0	1	0	11
Tasman (M)	1	0	1	1	4
Tasman (M)	1	1	0	0	98
Tasman (M)	1	1	0	1	5
Tasman (M)	1	1	1	0	10
Tasman (M)	1	1	1	1	4
Waratah/Wynyard (M)					34
Waratah/Wynyard (M)	0	0	0	1	169
Waratah/Wynyard (M)	0	0	1	0	44
Waratah/Wynyard (M)	0	0	1	1	23
Waratah/Wynyard (M)	0	1	0	0	258
Waratah/Wynyard (M)	0	1	0	1	20
Waratah/Wynyard (M)	0	1	1	0	48
Waratah/Wynyard (M)	0	1	1	1	11
Waratah/Wynyard (M)	1	0	0	1	283
Waratah/Wynyard (M)	1	0	1	0	113
Waratah/Wynyard (M)	1	0	1	1	55
Waratah/Wynyard (M)	1	1	0	0	696
Waratah/Wynyard (M)	1	1	0	1	40
Waratah/Wynyard (M)	1	1	1	0	128
Waratah/Wynyard (M)	1	1	1	1	21
West Coast (M)					15
West Coast (M)	0	0	0	1	55
West Coast (M)	0	0	1	0	13
West Coast (M)	0	0	1	1	3
West Coast (M)	0	1	0	0	91
West Coast (M)	0	1	0	1	7
West Coast (M)	0	1	1	0	9
West Coast (M)	1	0	0	1	49
West Coast (M)	1	0	1	0	20
West Coast (M)	1	0	1	1	14
West Coast (M)	1	1	0	0	224
West Coast (M)	1	1	0	1	16
West Coast (M)	1	1	1	0	32
West Coast (M)	1	1	1	1	10
West Tamar (M)					63
