LGA_NAME16	Age	HoursHousekeeping	Sex	adults
Dorset (M)	35-44	5-14	F	83
Dorset (M)	35-44	5-14	M	106
Dorset (M)	35-44	15-29	F	89
Dorset (M)	35-44	15-29	M	23
Dorset (M)	35-44	30+	F	91
Dorset (M)	35-44	30+	M	16
Dorset (M)	45-54		F	37
Dorset (M)	45-54		M	26
Dorset (M)	45-54	0	F	48
Dorset (M)	45-54	0	M	86
Dorset (M)	45-54	<5	F	33
Dorset (M)	45-54	<5	M	118
Dorset (M)	45-54	5-14	F	126
Dorset (M)	45-54	5-14	M	119
Dorset (M)	45-54	15-29	F	109
Dorset (M)	45-54	15-29	M	34
Dorset (M)	45-54	30+	F	97
Dorset (M)	45-54	30+	M	26
Dorset (M)	55-64		F	43
Dorset (M)	55-64		M	53
Dorset (M)	55-64	0	F	86
Dorset (M)	55-64	0	M	169
Dorset (M)	55-64	<5	F	32
Dorset (M)	55-64	<5	M	92
Dorset (M)	55-64	5-14	F	140
Dorset (M)	55-64	5-14	M	153
Dorset (M)	55-64	15-29	F	136
Dorset (M)	55-64	15-29	M	61
Dorset (M)	55-64	30+	F	95
Dorset (M)	55-64	30+	M	39
Dorset (M)	65-74		F	55
Dorset (M)	65-74		M	67
Dorset (M)	65-74	0	F	95
Dorset (M)	65-74	0	M	130
Dorset (M)	65-74	<5	F	36
Dorset (M)	65-74	<5	M	80
Dorset (M)	65-74	5-14	F	85
Dorset (M)	65-74	5-14	M	99
Dorset (M)	65-74	15-29	F	83
Dorset (M)	65-74	15-29	M	49
Dorset (M)	65-74	30+	F	100
Dorset (M)	65-74	30+	M	50
Dorset (M)	75-84		F	45
Dorset (M)	75-84		M	35
Dorset (M)	75-84	0	F	76
Dorset (M)	75-84	0	M	58
Dorset (M)	75-84	<5	F	21
Dorset (M)	75-84	<5	M	25
Dorset (M)	75-84	5-14	F	39
Dorset (M)	75-84	5-14	M	45
Dorset (M)	75-84	15-29	F	20
Dorset (M)	75-84	15-29	M	29
Dorset (M)	75-84	30+	F	51
Dorset (M)	75-84	30+	M	33
Dorset (M)	85+		F	26
Dorset (M)	85+		M	9
Dorset (M)	85+	0	F	39
Dorset (M)	85+	0	M	25
Dorset (M)	85+	<5	F	13
Dorset (M)	85+	<5	M	10
Dorset (M)	85+	5-14	F	12
Dorset (M)	85+	5-14	M	5
Dorset (M)	85+	15-29	F	7
Dorset (M)	85+	15-29	M	3
Dorset (M)	85+	30+	F	8
Dorset (M)	85+	30+	M	4
Flinders (M) (Tas.)	15-19		M	3
Flinders (M) (Tas.)	15-19	0	F	5
Flinders (M) (Tas.)	15-19	0	M	10
Flinders (M) (Tas.)	15-19	<5	F	3
Flinders (M) (Tas.)	15-19	<5	M	9
Flinders (M) (Tas.)	20-24	0	F	3
Flinders (M) (Tas.)	20-24	0	M	4
Flinders (M) (Tas.)	20-24	<5	F	3
Flinders (M) (Tas.)	20-24	<5	M	5
Flinders (M) (Tas.)	20-24	5-14	F	9
Flinders (M) (Tas.)	20-24	5-14	M	3
Flinders (M) (Tas.)	25-34		F	3
Flinders (M) (Tas.)	25-34		M	3
Flinders (M) (Tas.)	25-34	0	F	5
Flinders (M) (Tas.)	25-34	0	M	3
Flinders (M) (Tas.)	25-34	<5	M	10
Flinders (M) (Tas.)	25-34	5-14	F	8
Flinders (M) (Tas.)	25-34	5-14	M	7
Flinders (M) (Tas.)	25-34	15-29	F	7
Flinders (M) (Tas.)	25-34	15-29	M	3
Flinders (M) (Tas.)	25-34	30+	F	14
Flinders (M) (Tas.)	35-44		F	3
Flinders (M) (Tas.)	35-44		M	4
Flinders (M) (Tas.)	35-44	0	F	3
Flinders (M) (Tas.)	35-44	0	M	5
Flinders (M) (Tas.)	35-44	<5	F	4
Flinders (M) (Tas.)	35-44	<5	M	12
Flinders (M) (Tas.)	35-44	5-14	F	17
Flinders (M) (Tas.)	35-44	5-14	M	15
Flinders (M) (Tas.)	35-44	15-29	F	12
Flinders (M) (Tas.)	35-44	15-29	M	4
Flinders (M) (Tas.)	35-44	30+	F	5
Flinders (M) (Tas.)	35-44	30+	M	4
Flinders (M) (Tas.)	45-54		M	7
Flinders (M) (Tas.)	45-54	0	F	5
Flinders (M) (Tas.)	45-54	0	M	15
Flinders (M) (Tas.)	45-54	<5	F	3
Flinders (M) (Tas.)	45-54	<5	M	19
Flinders (M) (Tas.)	45-54	5-14	F	15
Flinders (M) (Tas.)	45-54	5-14	M	16
Flinders (M) (Tas.)	45-54	15-29	F	22
Flinders (M) (Tas.)	45-54	15-29	M	8
Flinders (M) (Tas.)	45-54	30+	F	8
Flinders (M) (Tas.)	45-54	30+	M	3
Flinders (M) (Tas.)	55-64		F	5
Flinders (M) (Tas.)	55-64		M	10
Flinders (M) (Tas.)	55-64	0	F	15
Flinders (M) (Tas.)	55-64	0	M	26
Flinders (M) (Tas.)	55-64	<5	F	10
Flinders (M) (Tas.)	55-64	<5	M	26
Flinders (M) (Tas.)	55-64	5-14	F	35
Flinders (M) (Tas.)	55-64	5-14	M	23
Flinders (M) (Tas.)	55-64	15-29	F	10
Flinders (M) (Tas.)	55-64	15-29	M	18
Flinders (M) (Tas.)	55-64	30+	F	20
Flinders (M) (Tas.)	55-64	30+	M	12
Flinders (M) (Tas.)	65-74		F	4
Flinders (M) (Tas.)	65-74		M	15
Flinders (M) (Tas.)	65-74	0	F	5
Flinders (M) (Tas.)	65-74	0	M	23
Flinders (M) (Tas.)	65-74	<5	F	9
Flinders (M) (Tas.)	65-74	<5	M	12
Flinders (M) (Tas.)	65-74	5-14	F	17
Flinders (M) (Tas.)	65-74	5-14	M	28
Flinders (M) (Tas.)	65-74	15-29	F	18
Flinders (M) (Tas.)	65-74	15-29	M	13
Flinders (M) (Tas.)	65-74	30+	F	20
Flinders (M) (Tas.)	65-74	30+	M	9
Flinders (M) (Tas.)	75-84		F	3
Flinders (M) (Tas.)	75-84		M	4
Flinders (M) (Tas.)	75-84	0	F	7
Flinders (M) (Tas.)	75-84	0	M	8
Flinders (M) (Tas.)	75-84	<5	M	4
Flinders (M) (Tas.)	75-84	5-14	F	5
Flinders (M) (Tas.)	75-84	5-14	M	4
Flinders (M) (Tas.)	75-84	15-29	F	9
Flinders (M) (Tas.)	75-84	30+	F	7
Flinders (M) (Tas.)	75-84	30+	M	4
Flinders (M) (Tas.)	85+	0	F	3
Flinders (M) (Tas.)	85+	0	M	4
Flinders (M) (Tas.)	85+	5-14	F	3
Flinders (M) (Tas.)	85+	5-14	M	4
Flinders (M) (Tas.)	85+	15-29	F	3
George Town (M)	15-19		F	28
George Town (M)	15-19		M	36
George Town (M)	15-19	0	F	57
George Town (M)	15-19	0	M	72
George Town (M)	15-19	<5	F	68
George Town (M)	15-19	<5	M	71
George Town (M)	15-19	5-14	F	17
George Town (M)	15-19	5-14	M	13
George Town (M)	15-19	15-29	F	10
George Town (M)	20-24		F	16
George Town (M)	20-24		M	29
George Town (M)	20-24	0	F	48
George Town (M)	20-24	0	M	64
George Town (M)	20-24	<5	F	29
George Town (M)	20-24	<5	M	39
George Town (M)	20-24	5-14	F	47
George Town (M)	20-24	5-14	M	34
George Town (M)	20-24	15-29	F	7
George Town (M)	20-24	15-29	M	6
George Town (M)	20-24	30+	F	19
George Town (M)	20-24	30+	M	5
George Town (M)	25-34		F	36
George Town (M)	25-34		M	35
George Town (M)	25-34	0	F	47
George Town (M)	25-34	0	M	66
George Town (M)	25-34	<5	F	33
George Town (M)	25-34	<5	M	65
George Town (M)	25-34	5-14	F	74
George Town (M)	25-34	5-14	M	61
George Town (M)	25-34	15-29	F	54
George Town (M)	25-34	15-29	M	14
George Town (M)	25-34	30+	F	93
George Town (M)	25-34	30+	M	13
George Town (M)	35-44		F	29
George Town (M)	35-44		M	39
George Town (M)	35-44	0	F	47
George Town (M)	35-44	0	M	75
George Town (M)	35-44	<5	F	26
George Town (M)	35-44	<5	M	69
George Town (M)	35-44	5-14	F	89
George Town (M)	35-44	5-14	M	105
George Town (M)	35-44	15-29	F	82
George Town (M)	35-44	15-29	M	30
George Town (M)	35-44	30+	F	94
George Town (M)	35-44	30+	M	20
George Town (M)	45-54		F	42
George Town (M)	45-54		M	56
George Town (M)	45-54	0	F	62
George Town (M)	45-54	0	M	111
George Town (M)	45-54	<5	F	41
George Town (M)	45-54	<5	M	115
George Town (M)	45-54	5-14	F	143
George Town (M)	45-54	5-14	M	143
George Town (M)	45-54	15-29	F	97
George Town (M)	45-54	15-29	M	51
George Town (M)	45-54	30+	F	82
George Town (M)	45-54	30+	M	38
George Town (M)	55-64		F	55
George Town (M)	55-64		M	43
George Town (M)	55-64	0	F	75
George Town (M)	55-64	0	M	136
George Town (M)	55-64	<5	F	40
George Town (M)	55-64	<5	M	114
George Town (M)	55-64	5-14	F	126
George Town (M)	55-64	5-14	M	144
George Town (M)	55-64	15-29	F	121
George Town (M)	55-64	15-29	M	61
George Town (M)	55-64	30+	F	123
George Town (M)	55-64	30+	M	37
George Town (M)	65-74		F	55
George Town (M)	65-74		M	72
George Town (M)	65-74	0	F	108
George Town (M)	65-74	0	M	115
George Town (M)	65-74	<5	F	14
George Town (M)	65-74	<5	M	50
George Town (M)	65-74	5-14	F	84
George Town (M)	65-74	5-14	M	101
George Town (M)	65-74	15-29	F	88
George Town (M)	65-74	15-29	M	71
George Town (M)	65-74	30+	F	96
George Town (M)	65-74	30+	M	58
George Town (M)	75-84		F	47
George Town (M)	75-84		M	33
George Town (M)	75-84	0	F	61
George Town (M)	75-84	0	M	77
George Town (M)	75-84	<5	F	24
George Town (M)	75-84	<5	M	17
George Town (M)	75-84	5-14	F	28
George Town (M)	75-84	5-14	M	40
George Town (M)	75-84	15-29	F	15
George Town (M)	75-84	15-29	M	25
George Town (M)	75-84	30+	F	27
George Town (M)	75-84	30+	M	22
George Town (M)	85+		F	18
George Town (M)	85+		M	15
George Town (M)	85+	0	F	37
George Town (M)	85+	0	M	24
George Town (M)	85+	<5	F	6
George Town (M)	85+	<5	M	7
George Town (M)	85+	5-14	F	7
George Town (M)	85+	5-14	M	3
George Town (M)	85+	15-29	F	3
George Town (M)	85+	15-29	M	3
Glamorgan/Spring Bay (M)	15-19		F	10
Glamorgan/Spring Bay (M)	15-19		M	16
Glamorgan/Spring Bay (M)	15-19	0	F	21
Glamorgan/Spring Bay (M)	15-19	0	M	33
Glamorgan/Spring Bay (M)	15-19	<5	F	21
Glamorgan/Spring Bay (M)	15-19	<5	M	20
Glamorgan/Spring Bay (M)	15-19	5-14	F	3
Glamorgan/Spring Bay (M)	15-19	5-14	M	7
Glamorgan/Spring Bay (M)	15-19	15-29	M	3
Glamorgan/Spring Bay (M)	20-24		F	8
Glamorgan/Spring Bay (M)	20-24		M	3
Glamorgan/Spring Bay (M)	20-24	0	F	11
Glamorgan/Spring Bay (M)	20-24	0	M	22
Glamorgan/Spring Bay (M)	20-24	<5	F	8
Glamorgan/Spring Bay (M)	20-24	<5	M	23
Glamorgan/Spring Bay (M)	20-24	5-14	F	13
Glamorgan/Spring Bay (M)	20-24	5-14	M	17
Glamorgan/Spring Bay (M)	20-24	15-29	F	3
Glamorgan/Spring Bay (M)	20-24	15-29	M	3
Glamorgan/Spring Bay (M)	20-24	30+	F	6
Glamorgan/Spring Bay (M)	25-34		F	10
Glamorgan/Spring Bay (M)	25-34		M	11
Glamorgan/Spring Bay (M)	25-34	0	F	19
Glamorgan/Spring Bay (M)	25-34	0	M	31
Glamorgan/Spring Bay (M)	25-34	<5	F	31
Glamorgan/Spring Bay (M)	25-34	<5	M	40
Glamorgan/Spring Bay (M)	25-34	5-14	F	51
Glamorgan/Spring Bay (M)	25-34	5-14	M	41
Glamorgan/Spring Bay (M)	25-34	15-29	F	23
Glamorgan/Spring Bay (M)	25-34	15-29	M	15
Glamorgan/Spring Bay (M)	25-34	30+	F	33
Glamorgan/Spring Bay (M)	25-34	30+	M	4
Glamorgan/Spring Bay (M)	35-44		F	20
Glamorgan/Spring Bay (M)	35-44		M	28
Glamorgan/Spring Bay (M)	35-44	0	F	25
Glamorgan/Spring Bay (M)	35-44	0	M	35
Glamorgan/Spring Bay (M)	35-44	<5	F	24
Glamorgan/Spring Bay (M)	35-44	<5	M	55
Glamorgan/Spring Bay (M)	35-44	5-14	F	57
Glamorgan/Spring Bay (M)	35-44	5-14	M	52
Glamorgan/Spring Bay (M)	35-44	15-29	F	44
Glamorgan/Spring Bay (M)	35-44	15-29	M	15
Glamorgan/Spring Bay (M)	35-44	30+	F	51
Glamorgan/Spring Bay (M)	35-44	30+	M	12
Glamorgan/Spring Bay (M)	45-54		F	25
Glamorgan/Spring Bay (M)	45-54		M	33
Glamorgan/Spring Bay (M)	45-54	0	F	35
Glamorgan/Spring Bay (M)	45-54	0	M	60
Glamorgan/Spring Bay (M)	45-54	<5	F	31
Glamorgan/Spring Bay (M)	45-54	<5	M	80
Glamorgan/Spring Bay (M)	45-54	5-14	F	90
Glamorgan/Spring Bay (M)	45-54	5-14	M	88
Glamorgan/Spring Bay (M)	45-54	15-29	F	62
Glamorgan/Spring Bay (M)	45-54	15-29	M	31
Glamorgan/Spring Bay (M)	45-54	30+	F	30
Glamorgan/Spring Bay (M)	45-54	30+	M	19
Glamorgan/Spring Bay (M)	55-64		F	42
Glamorgan/Spring Bay (M)	55-64		M	41
Glamorgan/Spring Bay (M)	55-64	0	F	69
Glamorgan/Spring Bay (M)	55-64	0	M	100
Glamorgan/Spring Bay (M)	55-64	<5	F	43
Glamorgan/Spring Bay (M)	55-64	<5	M	97
Glamorgan/Spring Bay (M)	55-64	5-14	F	136
Glamorgan/Spring Bay (M)	55-64	5-14	M	122
Glamorgan/Spring Bay (M)	55-64	15-29	F	91
Glamorgan/Spring Bay (M)	55-64	15-29	M	57
Glamorgan/Spring Bay (M)	55-64	30+	F	77
Glamorgan/Spring Bay (M)	55-64	30+	M	23
Glamorgan/Spring Bay (M)	65-74		F	69
Glamorgan/Spring Bay (M)	65-74		M	68
Glamorgan/Spring Bay (M)	65-74	0	F	78
Glamorgan/Spring Bay (M)	65-74	0	M	106
Glamorgan/Spring Bay (M)	65-74	<5	F	29
Glamorgan/Spring Bay (M)	65-74	<5	M	62
Glamorgan/Spring Bay (M)	65-74	5-14	F	78
Glamorgan/Spring Bay (M)	65-74	5-14	M	122
Glamorgan/Spring Bay (M)	65-74	15-29	F	106
Glamorgan/Spring Bay (M)	65-74	15-29	M	70
Glamorgan/Spring Bay (M)	65-74	30+	F	94
Glamorgan/Spring Bay (M)	65-74	30+	M	56
Glamorgan/Spring Bay (M)	75-84		F	33
Glamorgan/Spring Bay (M)	75-84		M	34
Glamorgan/Spring Bay (M)	75-84	0	F	50
Glamorgan/Spring Bay (M)	75-84	0	M	53
Glamorgan/Spring Bay (M)	75-84	<5	F	11
Glamorgan/Spring Bay (M)	75-84	<5	M	24
Glamorgan/Spring Bay (M)	75-84	5-14	F	15
Glamorgan/Spring Bay (M)	75-84	5-14	M	39
Glamorgan/Spring Bay (M)	75-84	15-29	F	30
Glamorgan/Spring Bay (M)	75-84	15-29	M	25
Glamorgan/Spring Bay (M)	75-84	30+	F	27
Glamorgan/Spring Bay (M)	75-84	30+	M	23
Glamorgan/Spring Bay (M)	85+		F	13
Glamorgan/Spring Bay (M)	85+		M	15
Glamorgan/Spring Bay (M)	85+	0	F	19
Glamorgan/Spring Bay (M)	85+	0	M	17
Glamorgan/Spring Bay (M)	85+	<5	F	10
Glamorgan/Spring Bay (M)	85+	<5	M	7
Glamorgan/Spring Bay (M)	85+	5-14	F	10
Glamorgan/Spring Bay (M)	85+	5-14	M	9
Glamorgan/Spring Bay (M)	85+	15-29	F	3
Glamorgan/Spring Bay (M)	85+	15-29	M	3
Glamorgan/Spring Bay (M)	85+	30+	M	5
Glenorchy (C)	15-19		F	147
Glenorchy (C)	15-19		M	124
Glenorchy (C)	15-19	0	F	553
Glenorchy (C)	15-19	0	M	697
Glenorchy (C)	15-19	<5	F	548
Glenorchy (C)	15-19	<5	M	518
Glenorchy (C)	15-19	5-14	F	168
Glenorchy (C)	15-19	5-14	M	100
Glenorchy (C)	15-19	15-29	F	31
Glenorchy (C)	15-19	15-29	M	6
Glenorchy (C)	15-19	30+	F	20
Glenorchy (C)	15-19	30+	M	9
Glenorchy (C)	20-24		F	99
Glenorchy (C)	20-24		M	104
Glenorchy (C)	20-24	0	F	338
Glenorchy (C)	20-24	0	M	528
Glenorchy (C)	20-24	<5	F	413
Glenorchy (C)	20-24	<5	M	515
Glenorchy (C)	20-24	5-14	F	377
Glenorchy (C)	20-24	5-14	M	264
Glenorchy (C)	20-24	15-29	F	88
Glenorchy (C)	20-24	15-29	M	42
Glenorchy (C)	20-24	30+	F	86
Glenorchy (C)	20-24	30+	M	20
Glenorchy (C)	25-34		F	180
Glenorchy (C)	25-34		M	227
Glenorchy (C)	25-34	0	F	417
Glenorchy (C)	25-34	0	M	708
Glenorchy (C)	25-34	<5	F	572
Glenorchy (C)	25-34	<5	M	977
Glenorchy (C)	25-34	5-14	F	983
Glenorchy (C)	25-34	5-14	M	885
Glenorchy (C)	25-34	15-29	F	492
Glenorchy (C)	25-34	15-29	M	179
Glenorchy (C)	25-34	30+	F	510
Glenorchy (C)	25-34	30+	M	69
Glenorchy (C)	35-44		F	203
Glenorchy (C)	35-44		M	200
Glenorchy (C)	35-44	0	F	345
Glenorchy (C)	35-44	0	M	538
Glenorchy (C)	35-44	<5	F	334
Glenorchy (C)	35-44	<5	M	767
Glenorchy (C)	35-44	5-14	F	934
Glenorchy (C)	35-44	5-14	M	869
Glenorchy (C)	35-44	15-29	F	582
Glenorchy (C)	35-44	15-29	M	230
Glenorchy (C)	35-44	30+	F	543
Glenorchy (C)	35-44	30+	M	110
Glenorchy (C)	45-54		F	219
Glenorchy (C)	45-54		M	265
Glenorchy (C)	45-54	0	F	443
Glenorchy (C)	45-54	0	M	641
Glenorchy (C)	45-54	<5	F	384
Glenorchy (C)	45-54	<5	M	770
Glenorchy (C)	45-54	5-14	F	1116
Glenorchy (C)	45-54	5-14	M	1006
Glenorchy (C)	45-54	15-29	F	586
Glenorchy (C)	45-54	15-29	M	228
Glenorchy (C)	45-54	30+	F	369
Glenorchy (C)	45-54	30+	M	108
Glenorchy (C)	55-64		F	229
Glenorchy (C)	55-64		M	262
Glenorchy (C)	55-64	0	F	583
Glenorchy (C)	55-64	0	M	776
Glenorchy (C)	55-64	<5	F	350
Glenorchy (C)	55-64	<5	M	652
Glenorchy (C)	55-64	5-14	F	955
Glenorchy (C)	55-64	5-14	M	817
Glenorchy (C)	55-64	15-29	F	496
Glenorchy (C)	55-64	15-29	M	222
Glenorchy (C)	55-64	30+	F	396
Glenorchy (C)	55-64	30+	M	119
Glenorchy (C)	65-74		F	279
Glenorchy (C)	65-74		M	203
Glenorchy (C)	65-74	0	F	637
Glenorchy (C)	65-74	0	M	615
Glenorchy (C)	65-74	<5	F	168
Glenorchy (C)	65-74	<5	M	292
Glenorchy (C)	65-74	5-14	F	454
Glenorchy (C)	65-74	5-14	M	438
Glenorchy (C)	65-74	15-29	F	420
Glenorchy (C)	65-74	15-29	M	223
Glenorchy (C)	65-74	30+	F	449
Glenorchy (C)	65-74	30+	M	142
Glenorchy (C)	75-84		F	271
Glenorchy (C)	75-84		M	188
Glenorchy (C)	75-84	0	F	489
Glenorchy (C)	75-84	0	M	403
Glenorchy (C)	75-84	<5	F	139
Glenorchy (C)	75-84	<5	M	139
Glenorchy (C)	75-84	5-14	F	257
Glenorchy (C)	75-84	5-14	M	227
Glenorchy (C)	75-84	15-29	F	192
Glenorchy (C)	75-84	15-29	M	105
Glenorchy (C)	75-84	30+	F	198
Glenorchy (C)	75-84	30+	M	128
Glenorchy (C)	85+		F	161
Glenorchy (C)	85+		M	96
Glenorchy (C)	85+	0	F	285
Glenorchy (C)	85+	0	M	164
Glenorchy (C)	85+	<5	F	92
Glenorchy (C)	85+	<5	M	58
Glenorchy (C)	85+	5-14	F	92
Glenorchy (C)	85+	5-14	M	61
Glenorchy (C)	85+	15-29	F	47
Glenorchy (C)	85+	15-29	M	27
Glenorchy (C)	85+	30+	F	39
Glenorchy (C)	85+	30+	M	35
Hobart (C)	15-19		F	90
Hobart (C)	15-19		M	77
Hobart (C)	15-19	0	F	454
Hobart (C)	15-19	0	M	571
Hobart (C)	15-19	<5	F	763
Hobart (C)	15-19	<5	M	677
Hobart (C)	15-19	5-14	F	186
Hobart (C)	15-19	5-14	M	127
Hobart (C)	15-19	15-29	F	28
Hobart (C)	15-19	15-29	M	17
Hobart (C)	15-19	30+	F	11
Hobart (C)	15-19	30+	M	4
Hobart (C)	20-24		F	147
Hobart (C)	20-24		M	151
Hobart (C)	20-24	0	F	547
Hobart (C)	20-24	0	M	706
Hobart (C)	20-24	<5	F	921
Hobart (C)	20-24	<5	M	985
Hobart (C)	20-24	5-14	F	559
Hobart (C)	20-24	5-14	M	363
Hobart (C)	20-24	15-29	F	75
Hobart (C)	20-24	15-29	M	53
Hobart (C)	20-24	30+	F	21
Hobart (C)	20-24	30+	M	27
Hobart (C)	25-34		F	269
Hobart (C)	25-34		M	301
Hobart (C)	25-34	0	F	555
Hobart (C)	25-34	0	M	885
Hobart (C)	25-34	<5	F	1100
Hobart (C)	25-34	<5	M	1517
Hobart (C)	25-34	5-14	F	1240
Hobart (C)	25-34	5-14	M	1048
Hobart (C)	25-34	15-29	F	359
Hobart (C)	25-34	15-29	M	157
Hobart (C)	25-34	30+	F	301
Hobart (C)	25-34	30+	M	59
Hobart (C)	35-44		F	186
Hobart (C)	35-44		M	206
Hobart (C)	35-44	0	F	185
Hobart (C)	35-44	0	M	390
Hobart (C)	35-44	<5	F	497
Hobart (C)	35-44	<5	M	913
Hobart (C)	35-44	5-14	F	1192
Hobart (C)	35-44	5-14	M	1135
Hobart (C)	35-44	15-29	F	710
Hobart (C)	35-44	15-29	M	293
Hobart (C)	35-44	30+	F	532
Hobart (C)	35-44	30+	M	102
Hobart (C)	45-54		F	186
Hobart (C)	45-54		M	219
Hobart (C)	45-54	0	F	215
Hobart (C)	45-54	0	M	373
Hobart (C)	45-54	<5	F	455
Hobart (C)	45-54	<5	M	951
Hobart (C)	45-54	5-14	F	1407
Hobart (C)	45-54	5-14	M	1226
Hobart (C)	45-54	15-29	F	769
Hobart (C)	45-54	15-29	M	287
Hobart (C)	45-54	30+	F	350
Hobart (C)	45-54	30+	M	98
Hobart (C)	55-64		F	224
Hobart (C)	55-64		M	240
Hobart (C)	55-64	0	F	310
Hobart (C)	55-64	0	M	446
Hobart (C)	55-64	<5	F	449
Hobart (C)	55-64	<5	M	837
Hobart (C)	55-64	5-14	F	1332
Hobart (C)	55-64	5-14	M	1130
Hobart (C)	55-64	15-29	F	676
Hobart (C)	55-64	15-29	M	309
Hobart (C)	55-64	30+	F	326
Hobart (C)	55-64	30+	M	113
Hobart (C)	65-74		F	197
Hobart (C)	65-74		M	203
Hobart (C)	65-74	0	F	376
Hobart (C)	65-74	0	M	452
Hobart (C)	65-74	<5	F	194
Hobart (C)	65-74	<5	M	431
Hobart (C)	65-74	5-14	F	660
Hobart (C)	65-74	5-14	M	732
Hobart (C)	65-74	15-29	F	608
Hobart (C)	65-74	15-29	M	307
Hobart (C)	65-74	30+	F	383
Hobart (C)	65-74	30+	M	136
Hobart (C)	75-84		F	157
Hobart (C)	75-84		M	112
Hobart (C)	75-84	0	F	391
Hobart (C)	75-84	0	M	315
Hobart (C)	75-84	<5	F	119
Hobart (C)	75-84	<5	M	178
Hobart (C)	75-84	5-14	F	292
Hobart (C)	75-84	5-14	M	264
Hobart (C)	75-84	15-29	F	239
Hobart (C)	75-84	15-29	M	160
Hobart (C)	75-84	30+	F	193
Hobart (C)	75-84	30+	M	80
Hobart (C)	85+		F	138
Hobart (C)	85+		M	63
Hobart (C)	85+	0	F	457
Hobart (C)	85+	0	M	184
Hobart (C)	85+	<5	F	81
Hobart (C)	85+	<5	M	58
Hobart (C)	85+	5-14	F	133
Hobart (C)	85+	5-14	M	87
Hobart (C)	85+	15-29	F	68
Hobart (C)	85+	15-29	M	45
Hobart (C)	85+	30+	F	48
Hobart (C)	85+	30+	M	34
Huon Valley (M)	15-19		F	54
Huon Valley (M)	15-19		M	73
Huon Valley (M)	15-19	0	F	109
Huon Valley (M)	15-19	0	M	162
Huon Valley (M)	15-19	<5	F	196
Huon Valley (M)	15-19	<5	M	213
Huon Valley (M)	15-19	5-14	F	66
Huon Valley (M)	15-19	5-14	M	43
Huon Valley (M)	15-19	15-29	F	7
Huon Valley (M)	15-19	30+	F	6
Huon Valley (M)	15-19	30+	M	3
Huon Valley (M)	20-24		F	30
Huon Valley (M)	20-24		M	32
Huon Valley (M)	20-24	0	F	69
Huon Valley (M)	20-24	0	M	102
Huon Valley (M)	20-24	<5	F	83
Huon Valley (M)	20-24	<5	M	112
Huon Valley (M)	20-24	5-14	F	87
Huon Valley (M)	20-24	5-14	M	68
Huon Valley (M)	20-24	15-29	F	26
Huon Valley (M)	20-24	15-29	M	13
Huon Valley (M)	20-24	30+	F	38
Huon Valley (M)	20-24	30+	M	7
Huon Valley (M)	25-34		F	53
Huon Valley (M)	25-34		M	56
Huon Valley (M)	25-34	0	F	62
Huon Valley (M)	25-34	0	M	142
Huon Valley (M)	25-34	<5	F	97
Huon Valley (M)	25-34	<5	M	197
Huon Valley (M)	25-34	5-14	F	229
Huon Valley (M)	25-34	5-14	M	255
Huon Valley (M)	25-34	15-29	F	130
Huon Valley (M)	25-34	15-29	M	67
Huon Valley (M)	25-34	30+	F	195
Huon Valley (M)	25-34	30+	M	28
Huon Valley (M)	35-44		F	80
Huon Valley (M)	35-44		M	78
Huon Valley (M)	35-44	0	F	69
Huon Valley (M)	35-44	0	M	136
Huon Valley (M)	35-44	<5	F	75
Huon Valley (M)	35-44	<5	M	214
Huon Valley (M)	35-44	5-14	F	285
Huon Valley (M)	35-44	5-14	M	313
Huon Valley (M)	35-44	15-29	F	244
Huon Valley (M)	35-44	15-29	M	132
Huon Valley (M)	35-44	30+	F	217
Huon Valley (M)	35-44	30+	M	56
Huon Valley (M)	45-54		F	80
Huon Valley (M)	45-54		M	93
Huon Valley (M)	45-54	0	F	103
Huon Valley (M)	45-54	0	M	170
Huon Valley (M)	45-54	<5	F	160
Huon Valley (M)	45-54	<5	M	270
Huon Valley (M)	45-54	5-14	F	437
Huon Valley (M)	45-54	5-14	M	387
Huon Valley (M)	45-54	15-29	F	277
Huon Valley (M)	45-54	15-29	M	120
Huon Valley (M)	45-54	30+	F	201
Huon Valley (M)	45-54	30+	M	79
Huon Valley (M)	55-64		F	106
Huon Valley (M)	55-64		M	110
Huon Valley (M)	55-64	0	F	164
Huon Valley (M)	55-64	0	M	250
Huon Valley (M)	55-64	<5	F	124
Huon Valley (M)	55-64	<5	M	259
Huon Valley (M)	55-64	5-14	F	388
Huon Valley (M)	55-64	5-14	M	433
Huon Valley (M)	55-64	15-29	F	312
Huon Valley (M)	55-64	15-29	M	168
Huon Valley (M)	55-64	30+	F	247
Huon Valley (M)	55-64	30+	M	133
Huon Valley (M)	65-74		F	109
Huon Valley (M)	65-74		M	120
Huon Valley (M)	65-74	0	F	182
Huon Valley (M)	65-74	0	M	234
Huon Valley (M)	65-74	<5	F	49
Huon Valley (M)	65-74	<5	M	161
Huon Valley (M)	65-74	5-14	F	195
Huon Valley (M)	65-74	5-14	M	258
Huon Valley (M)	65-74	15-29	F	213
Huon Valley (M)	65-74	15-29	M	161
Huon Valley (M)	65-74	30+	F	244
Huon Valley (M)	65-74	30+	M	131
Huon Valley (M)	75-84		F	89
Huon Valley (M)	75-84		M	70
Huon Valley (M)	75-84	0	F	121
Huon Valley (M)	75-84	0	M	157
Huon Valley (M)	75-84	<5	F	21
