LGA_NAME16	Age	NeedsAssistance	Sex	persons
Woorabinda (S)	75-84	0	M	3
Wujal Wujal (S)	0-4	0	F	15
Wujal Wujal (S)	0-4	0	M	19
Wujal Wujal (S)	5-14	0	F	19
Wujal Wujal (S)	5-14	0	M	14
Wujal Wujal (S)	15-19	0	F	10
Wujal Wujal (S)	15-19	0	M	9
Wujal Wujal (S)	20-24		M	3
Wujal Wujal (S)	20-24	0	F	14
Wujal Wujal (S)	20-24	0	M	9
Wujal Wujal (S)	25-34		M	5
Wujal Wujal (S)	25-34	0	F	27
Wujal Wujal (S)	25-34	0	M	17
Wujal Wujal (S)	35-44	0	F	17
Wujal Wujal (S)	35-44	0	M	17
Wujal Wujal (S)	45-54		F	3
Wujal Wujal (S)	45-54	0	F	15
Wujal Wujal (S)	45-54	0	M	16
Wujal Wujal (S)	55-64	0	F	12
Wujal Wujal (S)	55-64	0	M	13
Wujal Wujal (S)	55-64	1	F	3
Wujal Wujal (S)	55-64	1	M	3
Wujal Wujal (S)	65-74	0	F	3
Wujal Wujal (S)	65-74	0	M	8
Wujal Wujal (S)	65-74	1	F	3
Yarrabah (S)	0-4		F	31
Yarrabah (S)	0-4		M	26
Yarrabah (S)	0-4	0	F	114
Yarrabah (S)	0-4	0	M	107
Yarrabah (S)	5-14		F	18
Yarrabah (S)	5-14		M	19
Yarrabah (S)	5-14	0	F	271
Yarrabah (S)	5-14	0	M	291
Yarrabah (S)	5-14	1	F	3
Yarrabah (S)	15-19		F	3
Yarrabah (S)	15-19		M	3
Yarrabah (S)	15-19	0	F	129
Yarrabah (S)	15-19	0	M	123
Yarrabah (S)	20-24		F	3
Yarrabah (S)	20-24	0	F	106
Yarrabah (S)	20-24	0	M	119
Yarrabah (S)	25-34		F	10
Yarrabah (S)	25-34		M	4
Yarrabah (S)	25-34	0	F	164
Yarrabah (S)	25-34	0	M	187
Yarrabah (S)	35-44		F	3
Yarrabah (S)	35-44		M	4
Yarrabah (S)	35-44	0	F	123
Yarrabah (S)	35-44	0	M	137
Yarrabah (S)	35-44	1	M	3
Yarrabah (S)	45-54		F	5
Yarrabah (S)	45-54		M	3
Yarrabah (S)	45-54	0	F	151
Yarrabah (S)	45-54	0	M	129
Yarrabah (S)	45-54	1	F	4
Yarrabah (S)	45-54	1	M	4
Yarrabah (S)	55-64	0	F	79
Yarrabah (S)	55-64	0	M	88
Yarrabah (S)	55-64	1	F	6
Yarrabah (S)	55-64	1	M	8
Yarrabah (S)	65-74	0	F	39
Yarrabah (S)	65-74	0	M	19
Yarrabah (S)	65-74	1	F	7
Yarrabah (S)	75-84	0	F	4
Yarrabah (S)	75-84	0	M	8
Yarrabah (S)	75-84	1	F	8
Yarrabah (S)	85+	1	F	3
No usual address (Qld)	0-4		F	20
No usual address (Qld)	0-4		M	26
No usual address (Qld)	0-4	0	F	135
No usual address (Qld)	0-4	0	M	149
No usual address (Qld)	5-14		F	36
No usual address (Qld)	5-14		M	33
No usual address (Qld)	5-14	0	F	200
No usual address (Qld)	5-14	0	M	201
No usual address (Qld)	5-14	1	F	4
No usual address (Qld)	5-14	1	M	15
No usual address (Qld)	15-19		F	32
No usual address (Qld)	15-19		M	39
No usual address (Qld)	15-19	0	F	161
No usual address (Qld)	15-19	0	M	165
No usual address (Qld)	15-19	1	F	9
No usual address (Qld)	15-19	1	M	8
No usual address (Qld)	20-24		F	116
No usual address (Qld)	20-24		M	120
No usual address (Qld)	20-24	0	F	454
No usual address (Qld)	20-24	0	M	435
No usual address (Qld)	20-24	1	F	5
No usual address (Qld)	20-24	1	M	10
No usual address (Qld)	25-34		F	217
No usual address (Qld)	25-34		M	321
No usual address (Qld)	25-34	0	F	779
No usual address (Qld)	25-34	0	M	942
No usual address (Qld)	25-34	1	F	10
No usual address (Qld)	25-34	1	M	23
No usual address (Qld)	35-44		F	137
No usual address (Qld)	35-44		M	315
No usual address (Qld)	35-44	0	F	357
No usual address (Qld)	35-44	0	M	619
No usual address (Qld)	35-44	1	F	25
No usual address (Qld)	35-44	1	M	27
No usual address (Qld)	45-54		F	153
No usual address (Qld)	45-54		M	271
No usual address (Qld)	45-54	0	F	507
No usual address (Qld)	45-54	0	M	648
No usual address (Qld)	45-54	1	F	31
No usual address (Qld)	45-54	1	M	47
No usual address (Qld)	55-64		F	179
No usual address (Qld)	55-64		M	251
No usual address (Qld)	55-64	0	F	962
No usual address (Qld)	55-64	0	M	811
No usual address (Qld)	55-64	1	F	88
No usual address (Qld)	55-64	1	M	82
No usual address (Qld)	65-74		F	113
No usual address (Qld)	65-74		M	162
No usual address (Qld)	65-74	0	F	624
No usual address (Qld)	65-74	0	M	847
No usual address (Qld)	65-74	1	F	60
No usual address (Qld)	65-74	1	M	103
No usual address (Qld)	75-84		F	29
No usual address (Qld)	75-84		M	38
No usual address (Qld)	75-84	0	F	100
No usual address (Qld)	75-84	0	M	164
No usual address (Qld)	75-84	1	F	23
No usual address (Qld)	75-84	1	M	28
No usual address (Qld)	85+		F	5
No usual address (Qld)	85+		M	3
No usual address (Qld)	85+	0	F	6
No usual address (Qld)	85+	0	M	8
No usual address (Qld)	85+	1	F	7
No usual address (Qld)	85+	1	M	14
Migratory - Offshore - Shipping (Qld)	0-4	0	F	3
Migratory - Offshore - Shipping (Qld)	15-19	0	F	4
Migratory - Offshore - Shipping (Qld)	15-19	0	M	3
Migratory - Offshore - Shipping (Qld)	20-24	0	F	5
Migratory - Offshore - Shipping (Qld)	20-24	0	M	3
Migratory - Offshore - Shipping (Qld)	25-34	0	F	6
Migratory - Offshore - Shipping (Qld)	25-34	0	M	3
Migratory - Offshore - Shipping (Qld)	35-44	0	F	4
Migratory - Offshore - Shipping (Qld)	35-44	0	M	9
Migratory - Offshore - Shipping (Qld)	45-54	0	F	8
Migratory - Offshore - Shipping (Qld)	45-54	0	M	11
Migratory - Offshore - Shipping (Qld)	55-64		F	4
Migratory - Offshore - Shipping (Qld)	55-64	0	F	19
Migratory - Offshore - Shipping (Qld)	55-64	0	M	12
Migratory - Offshore - Shipping (Qld)	65-74		F	4
Migratory - Offshore - Shipping (Qld)	65-74	0	F	12
Migratory - Offshore - Shipping (Qld)	65-74	0	M	15
Migratory - Offshore - Shipping (Qld)	75-84	0	F	7
Migratory - Offshore - Shipping (Qld)	75-84	0	M	7
Adelaide (C)	0-4		F	20
Adelaide (C)	0-4		M	31
Adelaide (C)	0-4	0	F	224
Adelaide (C)	0-4	0	M	222
Adelaide (C)	0-4	1	F	3
Adelaide (C)	5-14		F	19
Adelaide (C)	5-14		M	26
Adelaide (C)	5-14	0	F	339
Adelaide (C)	5-14	0	M	321
Adelaide (C)	5-14	1	F	3
Adelaide (C)	5-14	1	M	7
Adelaide (C)	15-19		F	53
Adelaide (C)	15-19		M	76
Adelaide (C)	15-19	0	F	774
Adelaide (C)	15-19	0	M	671
Adelaide (C)	15-19	1	F	4
Adelaide (C)	15-19	1	M	4
Adelaide (C)	20-24		F	216
Adelaide (C)	20-24		M	256
Adelaide (C)	20-24	0	F	2213
Adelaide (C)	20-24	0	M	2003
Adelaide (C)	20-24	1	F	7
Adelaide (C)	20-24	1	M	6
Adelaide (C)	25-34		F	253
Adelaide (C)	25-34		M	414
Adelaide (C)	25-34	0	F	2201
Adelaide (C)	25-34	0	M	2296
Adelaide (C)	25-34	1	F	18
Adelaide (C)	25-34	1	M	19
Adelaide (C)	35-44		F	87
Adelaide (C)	35-44		M	217
Adelaide (C)	35-44	0	F	907
Adelaide (C)	35-44	0	M	1113
Adelaide (C)	35-44	1	F	21
Adelaide (C)	35-44	1	M	21
Adelaide (C)	45-54		F	106
Adelaide (C)	45-54		M	210
Adelaide (C)	45-54	0	F	800
Adelaide (C)	45-54	0	M	938
Adelaide (C)	45-54	1	F	36
Adelaide (C)	45-54	1	M	40
Adelaide (C)	55-64		F	100
Adelaide (C)	55-64		M	125
Adelaide (C)	55-64	0	F	804
Adelaide (C)	55-64	0	M	875
Adelaide (C)	55-64	1	F	30
Adelaide (C)	55-64	1	M	47
Adelaide (C)	65-74		F	99
Adelaide (C)	65-74		M	109
Adelaide (C)	65-74	0	F	731
Adelaide (C)	65-74	0	M	731
Adelaide (C)	65-74	1	F	51
Adelaide (C)	65-74	1	M	39
Adelaide (C)	75-84		F	43
Adelaide (C)	75-84		M	35
Adelaide (C)	75-84	0	F	286
Adelaide (C)	75-84	0	M	253
Adelaide (C)	75-84	1	F	73
Adelaide (C)	75-84	1	M	43
Adelaide (C)	85+		F	35
Adelaide (C)	85+		M	12
Adelaide (C)	85+	0	F	84
Adelaide (C)	85+	0	M	83
Adelaide (C)	85+	1	F	124
Adelaide (C)	85+	1	M	42
Adelaide Hills (DC)	0-4		F	38
Adelaide Hills (DC)	0-4		M	41
Adelaide Hills (DC)	0-4	0	F	924
Adelaide Hills (DC)	0-4	0	M	921
Adelaide Hills (DC)	0-4	1	M	11
Adelaide Hills (DC)	5-14		F	117
Adelaide Hills (DC)	5-14		M	106
Adelaide Hills (DC)	5-14	0	F	2480
Adelaide Hills (DC)	5-14	0	M	2472
Adelaide Hills (DC)	5-14	1	F	46
Adelaide Hills (DC)	5-14	1	M	102
Adelaide Hills (DC)	15-19		F	58
Adelaide Hills (DC)	15-19		M	57
Adelaide Hills (DC)	15-19	0	F	1182
Adelaide Hills (DC)	15-19	0	M	1327
Adelaide Hills (DC)	15-19	1	F	21
Adelaide Hills (DC)	15-19	1	M	36
Adelaide Hills (DC)	20-24		F	44
Adelaide Hills (DC)	20-24		M	71
Adelaide Hills (DC)	20-24	0	F	840
Adelaide Hills (DC)	20-24	0	M	971
Adelaide Hills (DC)	20-24	1	F	7
Adelaide Hills (DC)	20-24	1	M	16
Adelaide Hills (DC)	25-34		F	75
Adelaide Hills (DC)	25-34		M	87
Adelaide Hills (DC)	25-34	0	F	1436
Adelaide Hills (DC)	25-34	0	M	1380
Adelaide Hills (DC)	25-34	1	F	29
Adelaide Hills (DC)	25-34	1	M	19
Adelaide Hills (DC)	35-44		F	109
Adelaide Hills (DC)	35-44		M	160
Adelaide Hills (DC)	35-44	0	F	2389
Adelaide Hills (DC)	35-44	0	M	2081
Adelaide Hills (DC)	35-44	1	F	40
Adelaide Hills (DC)	35-44	1	M	28
Adelaide Hills (DC)	45-54		F	167
Adelaide Hills (DC)	45-54		M	180
Adelaide Hills (DC)	45-54	0	F	2944
Adelaide Hills (DC)	45-54	0	M	2909
Adelaide Hills (DC)	45-54	1	F	55
Adelaide Hills (DC)	45-54	1	M	45
Adelaide Hills (DC)	55-64		F	199
Adelaide Hills (DC)	55-64		M	160
Adelaide Hills (DC)	55-64	0	F	2779
Adelaide Hills (DC)	55-64	0	M	2737
Adelaide Hills (DC)	55-64	1	F	57
Adelaide Hills (DC)	55-64	1	M	80
Adelaide Hills (DC)	65-74		F	131
Adelaide Hills (DC)	65-74		M	135
Adelaide Hills (DC)	65-74	0	F	1978
Adelaide Hills (DC)	65-74	0	M	1984
Adelaide Hills (DC)	65-74	1	F	102
Adelaide Hills (DC)	65-74	1	M	91
Adelaide Hills (DC)	75-84		F	58
Adelaide Hills (DC)	75-84		M	49
Adelaide Hills (DC)	75-84	0	F	677
Adelaide Hills (DC)	75-84	0	M	701
Adelaide Hills (DC)	75-84	1	F	129
Adelaide Hills (DC)	75-84	1	M	106
Adelaide Hills (DC)	85+		F	24
Adelaide Hills (DC)	85+		M	12
Adelaide Hills (DC)	85+	0	F	187
Adelaide Hills (DC)	85+	0	M	168
Adelaide Hills (DC)	85+	1	F	192
Adelaide Hills (DC)	85+	1	M	90
Alexandrina (DC)	0-4		F	38
Alexandrina (DC)	0-4		M	33
Alexandrina (DC)	0-4	0	F	522
Alexandrina (DC)	0-4	0	M	529
Alexandrina (DC)	0-4	1	F	5
Alexandrina (DC)	0-4	1	M	10
Alexandrina (DC)	5-14		F	85
Alexandrina (DC)	5-14		M	92
Alexandrina (DC)	5-14	0	F	1308
Alexandrina (DC)	5-14	0	M	1281
Alexandrina (DC)	5-14	1	F	36
Alexandrina (DC)	5-14	1	M	104
Alexandrina (DC)	15-19		F	40
Alexandrina (DC)	15-19		M	46
Alexandrina (DC)	15-19	0	F	618
Alexandrina (DC)	15-19	0	M	559
Alexandrina (DC)	15-19	1	F	15
Alexandrina (DC)	15-19	1	M	23
Alexandrina (DC)	20-24		F	37
Alexandrina (DC)	20-24		M	34
Alexandrina (DC)	20-24	0	F	441
Alexandrina (DC)	20-24	0	M	462
Alexandrina (DC)	20-24	1	F	16
Alexandrina (DC)	20-24	1	M	26
Alexandrina (DC)	25-34		F	77
Alexandrina (DC)	25-34		M	74
Alexandrina (DC)	25-34	0	F	922
Alexandrina (DC)	25-34	0	M	851
Alexandrina (DC)	25-34	1	F	25
Alexandrina (DC)	25-34	1	M	28
Alexandrina (DC)	35-44		F	114
Alexandrina (DC)	35-44		M	101
Alexandrina (DC)	35-44	0	F	1240
Alexandrina (DC)	35-44	0	M	1091
Alexandrina (DC)	35-44	1	F	50
Alexandrina (DC)	35-44	1	M	57
Alexandrina (DC)	45-54		F	116
Alexandrina (DC)	45-54		M	115
Alexandrina (DC)	45-54	0	F	1549
Alexandrina (DC)	45-54	0	M	1446
Alexandrina (DC)	45-54	1	F	70
Alexandrina (DC)	45-54	1	M	60
Alexandrina (DC)	55-64		F	129
Alexandrina (DC)	55-64		M	138
Alexandrina (DC)	55-64	0	F	1878
Alexandrina (DC)	55-64	0	M	1723
Alexandrina (DC)	55-64	1	F	102
Alexandrina (DC)	55-64	1	M	121
Alexandrina (DC)	65-74		F	149
Alexandrina (DC)	65-74		M	138
Alexandrina (DC)	65-74	0	F	1937
Alexandrina (DC)	65-74	0	M	1841
Alexandrina (DC)	65-74	1	F	160
Alexandrina (DC)	65-74	1	M	148
Alexandrina (DC)	75-84		F	74
Alexandrina (DC)	75-84		M	71
Alexandrina (DC)	75-84	0	F	838
Alexandrina (DC)	75-84	0	M	908
Alexandrina (DC)	75-84	1	F	207
Alexandrina (DC)	75-84	1	M	145
Alexandrina (DC)	85+		F	27
Alexandrina (DC)	85+		M	18
Alexandrina (DC)	85+	0	F	232
Alexandrina (DC)	85+	0	M	207
Alexandrina (DC)	85+	1	F	218
Alexandrina (DC)	85+	1	M	112
Anangu Pitjantjatjara (AC)	0-4		F	17
Anangu Pitjantjatjara (AC)	0-4		M	4
Anangu Pitjantjatjara (AC)	0-4	0	F	86
Anangu Pitjantjatjara (AC)	0-4	0	M	79
Anangu Pitjantjatjara (AC)	5-14		F	27
Anangu Pitjantjatjara (AC)	5-14		M	20
Anangu Pitjantjatjara (AC)	5-14	0	F	148
Anangu Pitjantjatjara (AC)	5-14	0	M	157
Anangu Pitjantjatjara (AC)	5-14	1	F	3
Anangu Pitjantjatjara (AC)	5-14	1	M	3
Anangu Pitjantjatjara (AC)	15-19		F	12
Anangu Pitjantjatjara (AC)	15-19		M	7
Anangu Pitjantjatjara (AC)	15-19	0	F	78
Anangu Pitjantjatjara (AC)	15-19	0	M	87
Anangu Pitjantjatjara (AC)	20-24		F	15
Anangu Pitjantjatjara (AC)	20-24		M	11
Anangu Pitjantjatjara (AC)	20-24	0	F	114
Anangu Pitjantjatjara (AC)	20-24	0	M	109
Anangu Pitjantjatjara (AC)	25-34		F	38
Anangu Pitjantjatjara (AC)	25-34		M	38
Anangu Pitjantjatjara (AC)	25-34	0	F	171
Anangu Pitjantjatjara (AC)	25-34	0	M	155
Anangu Pitjantjatjara (AC)	25-34	1	M	4
Anangu Pitjantjatjara (AC)	35-44		F	26
Anangu Pitjantjatjara (AC)	35-44		M	24
Anangu Pitjantjatjara (AC)	35-44	0	F	138
Anangu Pitjantjatjara (AC)	35-44	0	M	118
Anangu Pitjantjatjara (AC)	35-44	1	F	4
Anangu Pitjantjatjara (AC)	35-44	1	M	7
Anangu Pitjantjatjara (AC)	45-54		F	16
Anangu Pitjantjatjara (AC)	45-54		M	20
Anangu Pitjantjatjara (AC)	45-54	0	F	122
Anangu Pitjantjatjara (AC)	45-54	0	M	101
Anangu Pitjantjatjara (AC)	45-54	1	F	7
Anangu Pitjantjatjara (AC)	45-54	1	M	3
Anangu Pitjantjatjara (AC)	55-64		F	19
Anangu Pitjantjatjara (AC)	55-64		M	14
Anangu Pitjantjatjara (AC)	55-64	0	F	71
Anangu Pitjantjatjara (AC)	55-64	0	M	50
Anangu Pitjantjatjara (AC)	55-64	1	F	8
Anangu Pitjantjatjara (AC)	55-64	1	M	3
Anangu Pitjantjatjara (AC)	65-74		F	3
Anangu Pitjantjatjara (AC)	65-74		M	9
Anangu Pitjantjatjara (AC)	65-74	0	F	20
Anangu Pitjantjatjara (AC)	65-74	0	M	24
Anangu Pitjantjatjara (AC)	65-74	1	F	11
Anangu Pitjantjatjara (AC)	65-74	1	M	10
Anangu Pitjantjatjara (AC)	75-84		M	3
Anangu Pitjantjatjara (AC)	75-84	0	F	8
Anangu Pitjantjatjara (AC)	75-84	0	M	3
Anangu Pitjantjatjara (AC)	75-84	1	F	8
Anangu Pitjantjatjara (AC)	75-84	1	M	9
Anangu Pitjantjatjara (AC)	85+		F	5
Anangu Pitjantjatjara (AC)	85+	1	F	3
Anangu Pitjantjatjara (AC)	85+	1	M	4
Barossa (DC)	0-4		F	27
Barossa (DC)	0-4		M	29
Barossa (DC)	0-4	0	F	571
Barossa (DC)	0-4	0	M	621
Barossa (DC)	0-4	1	F	6
Barossa (DC)	0-4	1	M	7
Barossa (DC)	5-14		F	84
Barossa (DC)	5-14		M	77
Barossa (DC)	5-14	0	F	1374
Barossa (DC)	5-14	0	M	1437
Barossa (DC)	5-14	1	F	47
Barossa (DC)	5-14	1	M	96
Barossa (DC)	15-19		F	36
Barossa (DC)	15-19		M	45
Barossa (DC)	15-19	0	F	675
Barossa (DC)	15-19	0	M	684
Barossa (DC)	15-19	1	F	15
Barossa (DC)	15-19	1	M	22
Barossa (DC)	20-24		F	31
Barossa (DC)	20-24		M	24
Barossa (DC)	20-24	0	F	434
Barossa (DC)	20-24	0	M	520
Barossa (DC)	20-24	1	F	5
Barossa (DC)	20-24	1	M	14
Barossa (DC)	25-34		F	64
Barossa (DC)	25-34		M	68
Barossa (DC)	25-34	0	F	1030
Barossa (DC)	25-34	0	M	1049
Barossa (DC)	25-34	1	F	19
Barossa (DC)	25-34	1	M	25
Barossa (DC)	35-44		F	86
Barossa (DC)	35-44		M	88
Barossa (DC)	35-44	0	F	1410
Barossa (DC)	35-44	0	M	1282
Barossa (DC)	35-44	1	F	32
Barossa (DC)	35-44	1	M	36
Barossa (DC)	45-54		F	97
Barossa (DC)	45-54		M	111
Barossa (DC)	45-54	0	F	1565
Barossa (DC)	45-54	0	M	1488
Barossa (DC)	45-54	1	F	62
Barossa (DC)	45-54	1	M	39
Barossa (DC)	55-64		F	115
Barossa (DC)	55-64		M	114
Barossa (DC)	55-64	0	F	1572
Barossa (DC)	55-64	0	M	1497
Barossa (DC)	55-64	1	F	66
Barossa (DC)	55-64	1	M	59
Barossa (DC)	65-74		F	78
Barossa (DC)	65-74		M	84
Barossa (DC)	65-74	0	F	1182
Barossa (DC)	65-74	0	M	1145
Barossa (DC)	65-74	1	F	80
Barossa (DC)	65-74	1	M	98
Barossa (DC)	75-84		F	47
Barossa (DC)	75-84		M	33
Barossa (DC)	75-84	0	F	582
Barossa (DC)	75-84	0	M	526
Barossa (DC)	75-84	1	F	112
Barossa (DC)	75-84	1	M	82
Barossa (DC)	85+		F	38
Barossa (DC)	85+		M	31
Barossa (DC)	85+	0	F	177
Barossa (DC)	85+	0	M	127
Barossa (DC)	85+	1	F	180
Barossa (DC)	85+	1	M	74
Barunga West (DC)	0-4	0	F	64
Barunga West (DC)	0-4	0	M	59
Barunga West (DC)	5-14		F	3
Barunga West (DC)	5-14		M	3
Barunga West (DC)	5-14	0	F	99
Barunga West (DC)	5-14	0	M	111
Barunga West (DC)	5-14	1	M	9
Barunga West (DC)	15-19		F	7
Barunga West (DC)	15-19		M	3
Barunga West (DC)	15-19	0	F	48
Barunga West (DC)	15-19	0	M	54
Barunga West (DC)	15-19	1	F	3
Barunga West (DC)	15-19	1	M	3
Barunga West (DC)	20-24		M	3
Barunga West (DC)	20-24	0	F	23
Barunga West (DC)	20-24	0	M	36
Barunga West (DC)	25-34		F	5
Barunga West (DC)	25-34		M	3
Barunga West (DC)	25-34	0	F	78
Barunga West (DC)	25-34	0	M	78
Barunga West (DC)	25-34	1	M	3
Barunga West (DC)	35-44		M	12
Barunga West (DC)	35-44	0	F	110
Barunga West (DC)	35-44	0	M	96
Barunga West (DC)	35-44	1	F	7
Barunga West (DC)	45-54		F	16
Barunga West (DC)	45-54		M	23
Barunga West (DC)	45-54	0	F	141
Barunga West (DC)	45-54	0	M	156
Barunga West (DC)	45-54	1	F	3
Barunga West (DC)	45-54	1	M	11
Barunga West (DC)	55-64		F	18
Barunga West (DC)	55-64		M	19
Barunga West (DC)	55-64	0	F	192
Barunga West (DC)	55-64	0	M	187
Barunga West (DC)	55-64	1	F	15
Barunga West (DC)	55-64	1	M	24
Barunga West (DC)	65-74		F	18
Barunga West (DC)	65-74		M	17
Barunga West (DC)	65-74	0	F	178
Barunga West (DC)	65-74	0	M	215
Barunga West (DC)	65-74	1	F	25
Barunga West (DC)	65-74	1	M	32
Barunga West (DC)	75-84		F	8
Barunga West (DC)	75-84		M	11
Barunga West (DC)	75-84	0	F	89
Barunga West (DC)	75-84	0	M	78
Barunga West (DC)	75-84	1	F	20
Barunga West (DC)	75-84	1	M	13
Barunga West (DC)	85+		F	14
Barunga West (DC)	85+		M	9
Barunga West (DC)	85+	0	F	25
Barunga West (DC)	85+	0	M	25
Barunga West (DC)	85+	1	F	19
Barunga West (DC)	85+	1	M	12
Berri and Barmera (DC)	0-4		F	14
Berri and Barmera (DC)	0-4		M	14
Berri and Barmera (DC)	0-4	0	F	255
Berri and Barmera (DC)	0-4	0	M	264
Berri and Barmera (DC)	0-4	1	M	7
Berri and Barmera (DC)	5-14		F	31
Berri and Barmera (DC)	5-14		M	56
Berri and Barmera (DC)	5-14	0	F	548
Berri and Barmera (DC)	5-14	0	M	626
Berri and Barmera (DC)	5-14	1	F	27
Berri and Barmera (DC)	5-14	1	M	44
Berri and Barmera (DC)	15-19		F	22
Berri and Barmera (DC)	15-19		M	32
Berri and Barmera (DC)	15-19	0	F	267
Berri and Barmera (DC)	15-19	0	M	304
Berri and Barmera (DC)	15-19	1	F	13
Berri and Barmera (DC)	15-19	1	M	15
Berri and Barmera (DC)	20-24		F	22
Berri and Barmera (DC)	20-24		M	12
Berri and Barmera (DC)	20-24	0	F	226
Berri and Barmera (DC)	20-24	0	M	215
Berri and Barmera (DC)	20-24	1	F	12
Berri and Barmera (DC)	20-24	1	M	14
Berri and Barmera (DC)	25-34		F	32
Berri and Barmera (DC)	25-34		M	33
Berri and Barmera (DC)	25-34	0	F	500
Berri and Barmera (DC)	25-34	0	M	462
Berri and Barmera (DC)	25-34	1	F	10
Berri and Barmera (DC)	25-34	1	M	10
Berri and Barmera (DC)	35-44		F	41
Berri and Barmera (DC)	35-44		M	43
Berri and Barmera (DC)	35-44	0	F	518
Berri and Barmera (DC)	35-44	0	M	496
Berri and Barmera (DC)	35-44	1	F	21
Berri and Barmera (DC)	35-44	1	M	14
Berri and Barmera (DC)	45-54		F	55
Berri and Barmera (DC)	45-54		M	62
Berri and Barmera (DC)	45-54	0	F	647
Berri and Barmera (DC)	45-54	0	M	606
Berri and Barmera (DC)	45-54	1	F	36
Berri and Barmera (DC)	45-54	1	M	41
Berri and Barmera (DC)	55-64		F	62
Berri and Barmera (DC)	55-64		M	73
Berri and Barmera (DC)	55-64	0	F	648
Berri and Barmera (DC)	55-64	0	M	671
Berri and Barmera (DC)	55-64	1	F	69
Berri and Barmera (DC)	55-64	1	M	65
Berri and Barmera (DC)	65-74		F	51
Berri and Barmera (DC)	65-74		M	40
Berri and Barmera (DC)	65-74	0	F	502
Berri and Barmera (DC)	65-74	0	M	511
Berri and Barmera (DC)	65-74	1	F	58
Berri and Barmera (DC)	65-74	1	M	78
Berri and Barmera (DC)	75-84		F	32
Berri and Barmera (DC)	75-84		M	23
Berri and Barmera (DC)	75-84	0	F	274
Berri and Barmera (DC)	75-84	0	M	242
Berri and Barmera (DC)	75-84	1	F	93
Berri and Barmera (DC)	75-84	1	M	66
Berri and Barmera (DC)	85+		F	15
Berri and Barmera (DC)	85+		M	11
Berri and Barmera (DC)	85+	0	F	86
Berri and Barmera (DC)	85+	0	M	54
Berri and Barmera (DC)	85+	1	F	106
Berri and Barmera (DC)	85+	1	M	53
Burnside (C)	0-4		F	34
Burnside (C)	0-4		M	24
Burnside (C)	0-4	0	F	966
Burnside (C)	0-4	0	M	922
Burnside (C)	0-4	1	F	7
Burnside (C)	0-4	1	M	8
Burnside (C)	5-14		F	75
Burnside (C)	5-14		M	88
Burnside (C)	5-14	0	F	2626
Burnside (C)	5-14	0	M	2648
Burnside (C)	5-14	1	F	31
Burnside (C)	5-14	1	M	68
Burnside (C)	15-19		F	50
Burnside (C)	15-19		M	53
Burnside (C)	15-19	0	F	1583
Burnside (C)	15-19	0	M	1423
Burnside (C)	15-19	1	F	12
Burnside (C)	15-19	1	M	16
Burnside (C)	20-24		F	43
Burnside (C)	20-24		M	46
Burnside (C)	20-24	0	F	1185
Burnside (C)	20-24	0	M	1275
Burnside (C)	20-24	1	F	8
Burnside (C)	20-24	1	M	15
Burnside (C)	25-34		F	85
Burnside (C)	25-34		M	85
Burnside (C)	25-34	0	F	1912
Burnside (C)	25-34	0	M	1836
Burnside (C)	25-34	1	F	28
Burnside (C)	25-34	1	M	30
Burnside (C)	35-44		F	108
Burnside (C)	35-44		M	123
Burnside (C)	35-44	0	F	2785
Burnside (C)	35-44	0	M	2278
Burnside (C)	35-44	1	F	25
Burnside (C)	35-44	1	M	22
Burnside (C)	45-54		F	122
Burnside (C)	45-54		M	150
Burnside (C)	45-54	0	F	3020
Burnside (C)	45-54	0	M	2731
Burnside (C)	45-54	1	F	44
Burnside (C)	45-54	1	M	34
Burnside (C)	55-64		F	144
Burnside (C)	55-64		M	140
Burnside (C)	55-64	0	F	2834
Burnside (C)	55-64	0	M	2474
Burnside (C)	55-64	1	F	65
Burnside (C)	55-64	1	M	49
Burnside (C)	65-74		F	155
Burnside (C)	65-74		M	126
Burnside (C)	65-74	0	F	2429
Burnside (C)	65-74	0	M	2126
Burnside (C)	65-74	1	F	107
Burnside (C)	65-74	1	M	94
Burnside (C)	75-84		F	106
Burnside (C)	75-84		M	70
Burnside (C)	75-84	0	F	1251
Burnside (C)	75-84	0	M	1046
Burnside (C)	75-84	1	F	271
Burnside (C)	75-84	1	M	148
Burnside (C)	85+		F	100
Burnside (C)	85+		M	62
Burnside (C)	85+	0	F	510
Burnside (C)	85+	0	M	316
Burnside (C)	85+	1	F	472
Burnside (C)	85+	1	M	209
Campbelltown (C) (SA)	0-4		F	41
Campbelltown (C) (SA)	0-4		M	53
Campbelltown (C) (SA)	0-4	0	F	1215
Campbelltown (C) (SA)	0-4	0	M	1350
Campbelltown (C) (SA)	0-4	1	F	5
Campbelltown (C) (SA)	0-4	1	M	23
Campbelltown (C) (SA)	5-14		F	81
Campbelltown (C) (SA)	5-14		M	106
Campbelltown (C) (SA)	5-14	0	F	2446
Campbelltown (C) (SA)	5-14	0	M	2668
Campbelltown (C) (SA)	5-14	1	F	72
Campbelltown (C) (SA)	5-14	1	M	139
Campbelltown (C) (SA)	15-19		F	47
Campbelltown (C) (SA)	15-19		M	59
Campbelltown (C) (SA)	15-19	0	F	1389
Campbelltown (C) (SA)	15-19	0	M	1478
Campbelltown (C) (SA)	15-19	1	F	25
Campbelltown (C) (SA)	15-19	1	M	33
Campbelltown (C) (SA)	20-24		F	51
