LGA_NAME16	Age	Sex	persons
Gawler (T)	5-14	F	1363
Gawler (T)	5-14	M	1370
Gawler (T)	15-19	F	680
Gawler (T)	15-19	M	792
Gawler (T)	20-24	F	764
Gawler (T)	20-24	M	736
Gawler (T)	25-34	F	1436
Gawler (T)	25-34	M	1359
Gawler (T)	35-44	F	1279
Gawler (T)	35-44	M	1207
Gawler (T)	45-54	F	1686
Gawler (T)	45-54	M	1427
Gawler (T)	55-64	F	1530
Gawler (T)	55-64	M	1477
Gawler (T)	65-74	F	1222
Gawler (T)	65-74	M	1088
Gawler (T)	75-84	F	907
Gawler (T)	75-84	M	682
Gawler (T)	85+	F	395
Gawler (T)	85+	M	277
Goyder (DC)	0-4	F	101
Goyder (DC)	0-4	M	109
Goyder (DC)	5-14	F	286
Goyder (DC)	5-14	M	219
Goyder (DC)	15-19	F	93
Goyder (DC)	15-19	M	124
Goyder (DC)	20-24	F	77
Goyder (DC)	20-24	M	85
Goyder (DC)	25-34	F	150
Goyder (DC)	25-34	M	172
Goyder (DC)	35-44	F	224
Goyder (DC)	35-44	M	226
Goyder (DC)	45-54	F	307
Goyder (DC)	45-54	M	283
Goyder (DC)	55-64	F	343
Goyder (DC)	55-64	M	405
Goyder (DC)	65-74	F	271
Goyder (DC)	65-74	M	283
Goyder (DC)	75-84	F	146
Goyder (DC)	75-84	M	138
Goyder (DC)	85+	F	62
Goyder (DC)	85+	M	26
Grant (DC)	0-4	F	188
Grant (DC)	0-4	M	227
Grant (DC)	5-14	F	526
Grant (DC)	5-14	M	592
Grant (DC)	15-19	F	244
Grant (DC)	15-19	M	260
Grant (DC)	20-24	F	145
Grant (DC)	20-24	M	190
Grant (DC)	25-34	F	318
Grant (DC)	25-34	M	452
Grant (DC)	35-44	F	478
Grant (DC)	35-44	M	605
Grant (DC)	45-54	F	605
Grant (DC)	45-54	M	800
Grant (DC)	55-64	F	583
Grant (DC)	55-64	M	663
Grant (DC)	65-74	F	391
Grant (DC)	65-74	M	499
Grant (DC)	75-84	F	143
Grant (DC)	75-84	M	174
Grant (DC)	85+	F	68
Grant (DC)	85+	M	37
Holdfast Bay (C)	0-4	F	694
Holdfast Bay (C)	0-4	M	820
Holdfast Bay (C)	5-14	F	1599
Holdfast Bay (C)	5-14	M	1637
Holdfast Bay (C)	15-19	F	860
Holdfast Bay (C)	15-19	M	957
Holdfast Bay (C)	20-24	F	1075
Holdfast Bay (C)	20-24	M	1002
Holdfast Bay (C)	25-34	F	2120
Holdfast Bay (C)	25-34	M	1977
Holdfast Bay (C)	35-44	F	2160
Holdfast Bay (C)	35-44	M	2002
Holdfast Bay (C)	45-54	F	2454
Holdfast Bay (C)	45-54	M	2301
Holdfast Bay (C)	55-64	F	2732
Holdfast Bay (C)	55-64	M	2507
Holdfast Bay (C)	65-74	F	2244
Holdfast Bay (C)	65-74	M	2043
Holdfast Bay (C)	75-84	F	1429
Holdfast Bay (C)	75-84	M	1054
Holdfast Bay (C)	85+	F	1141
Holdfast Bay (C)	85+	M	545
Kangaroo Island (DC)	0-4	F	120
Kangaroo Island (DC)	0-4	M	123
Kangaroo Island (DC)	5-14	F	247
Kangaroo Island (DC)	5-14	M	280
Kangaroo Island (DC)	15-19	F	98
Kangaroo Island (DC)	15-19	M	118
Kangaroo Island (DC)	20-24	F	76
Kangaroo Island (DC)	20-24	M	83
Kangaroo Island (DC)	25-34	F	231
Kangaroo Island (DC)	25-34	M	216
Kangaroo Island (DC)	35-44	F	243
Kangaroo Island (DC)	35-44	M	231
Kangaroo Island (DC)	45-54	F	341
Kangaroo Island (DC)	45-54	M	344
Kangaroo Island (DC)	55-64	F	389
Kangaroo Island (DC)	55-64	M	461
Kangaroo Island (DC)	65-74	F	336
Kangaroo Island (DC)	65-74	M	358
Kangaroo Island (DC)	75-84	F	141
Kangaroo Island (DC)	75-84	M	138
Kangaroo Island (DC)	85+	F	75
Kangaroo Island (DC)	85+	M	52
Karoonda East Murray (DC)	0-4	F	31
Karoonda East Murray (DC)	0-4	M	17
Karoonda East Murray (DC)	5-14	F	68
Karoonda East Murray (DC)	5-14	M	82
Karoonda East Murray (DC)	15-19	F	32
Karoonda East Murray (DC)	15-19	M	28
Karoonda East Murray (DC)	20-24	F	15
Karoonda East Murray (DC)	20-24	M	26
Karoonda East Murray (DC)	25-34	F	34
Karoonda East Murray (DC)	25-34	M	36
Karoonda East Murray (DC)	35-44	F	53
Karoonda East Murray (DC)	35-44	M	71
Karoonda East Murray (DC)	45-54	F	79
Karoonda East Murray (DC)	45-54	M	83
Karoonda East Murray (DC)	55-64	F	81
Karoonda East Murray (DC)	55-64	M	84
Karoonda East Murray (DC)	65-74	F	68
Karoonda East Murray (DC)	65-74	M	78
Karoonda East Murray (DC)	75-84	F	37
Karoonda East Murray (DC)	75-84	M	39
Karoonda East Murray (DC)	85+	F	26
Karoonda East Murray (DC)	85+	M	17
Kimba (DC)	0-4	F	50
Kimba (DC)	0-4	M	53
Kimba (DC)	5-14	F	72
Kimba (DC)	5-14	M	76
Kimba (DC)	15-19	F	13
Kimba (DC)	15-19	M	24
Kimba (DC)	20-24	F	22
Kimba (DC)	20-24	M	20
Kimba (DC)	25-34	F	74
Kimba (DC)	25-34	M	67
Kimba (DC)	35-44	F	57
Kimba (DC)	35-44	M	52
Kimba (DC)	45-54	F	64
Kimba (DC)	45-54	M	70
Kimba (DC)	55-64	F	60
Kimba (DC)	55-64	M	76
Kimba (DC)	65-74	F	52
Kimba (DC)	65-74	M	57
Kimba (DC)	75-84	F	38
Kimba (DC)	75-84	M	35
Kimba (DC)	85+	F	21
Kimba (DC)	85+	M	12
Kingston (DC) (SA)	0-4	F	57
Kingston (DC) (SA)	0-4	M	72
Kingston (DC) (SA)	5-14	F	96
Kingston (DC) (SA)	5-14	M	150
Kingston (DC) (SA)	15-19	F	52
Kingston (DC) (SA)	15-19	M	47
Kingston (DC) (SA)	20-24	F	43
Kingston (DC) (SA)	20-24	M	61
Kingston (DC) (SA)	25-34	F	110
Kingston (DC) (SA)	25-34	M	125
Kingston (DC) (SA)	35-44	F	112
Kingston (DC) (SA)	35-44	M	121
Kingston (DC) (SA)	45-54	F	142
Kingston (DC) (SA)	45-54	M	118
Kingston (DC) (SA)	55-64	F	178
Kingston (DC) (SA)	55-64	M	205
Kingston (DC) (SA)	65-74	F	182
Kingston (DC) (SA)	65-74	M	179
Kingston (DC) (SA)	75-84	F	121
Kingston (DC) (SA)	75-84	M	110
Kingston (DC) (SA)	85+	F	47
Kingston (DC) (SA)	85+	M	25
Light (RegC)	0-4	F	424
Light (RegC)	0-4	M	457
Light (RegC)	5-14	F	1088
Light (RegC)	5-14	M	1226
Light (RegC)	15-19	F	521
Light (RegC)	15-19	M	544
Light (RegC)	20-24	F	402
Light (RegC)	20-24	M	400
Light (RegC)	25-34	F	795
Light (RegC)	25-34	M	714
Light (RegC)	35-44	F	1037
Light (RegC)	35-44	M	924
Light (RegC)	45-54	F	1156
Light (RegC)	45-54	M	1157
Light (RegC)	55-64	F	948
Light (RegC)	55-64	M	1056
Light (RegC)	65-74	F	585
Light (RegC)	65-74	M	637
Light (RegC)	75-84	F	247
Light (RegC)	75-84	M	246
Light (RegC)	85+	F	93
Light (RegC)	85+	M	66
Lower Eyre Peninsula (DC)	0-4	F	144
Lower Eyre Peninsula (DC)	0-4	M	175
Lower Eyre Peninsula (DC)	5-14	F	367
Lower Eyre Peninsula (DC)	5-14	M	412
Lower Eyre Peninsula (DC)	15-19	F	156
Lower Eyre Peninsula (DC)	15-19	M	166
Lower Eyre Peninsula (DC)	20-24	F	79
Lower Eyre Peninsula (DC)	20-24	M	103
Lower Eyre Peninsula (DC)	25-34	F	280
Lower Eyre Peninsula (DC)	25-34	M	282
Lower Eyre Peninsula (DC)	35-44	F	345
Lower Eyre Peninsula (DC)	35-44	M	385
Lower Eyre Peninsula (DC)	45-54	F	419
Lower Eyre Peninsula (DC)	45-54	M	465
Lower Eyre Peninsula (DC)	55-64	F	369
Lower Eyre Peninsula (DC)	55-64	M	462
Lower Eyre Peninsula (DC)	65-74	F	248
Lower Eyre Peninsula (DC)	65-74	M	329
Lower Eyre Peninsula (DC)	75-84	F	109
Lower Eyre Peninsula (DC)	75-84	M	118
Lower Eyre Peninsula (DC)	85+	F	36
Lower Eyre Peninsula (DC)	85+	M	39
Loxton Waikerie (DC)	0-4	F	310
Loxton Waikerie (DC)	0-4	M	351
Loxton Waikerie (DC)	5-14	F	684
Loxton Waikerie (DC)	5-14	M	680
Loxton Waikerie (DC)	15-19	F	327
Loxton Waikerie (DC)	15-19	M	368
Loxton Waikerie (DC)	20-24	F	241
Loxton Waikerie (DC)	20-24	M	258
Loxton Waikerie (DC)	25-34	F	495
Loxton Waikerie (DC)	25-34	M	518
Loxton Waikerie (DC)	35-44	F	654
Loxton Waikerie (DC)	35-44	M	604
Loxton Waikerie (DC)	45-54	F	838
Loxton Waikerie (DC)	45-54	M	809
Loxton Waikerie (DC)	55-64	F	812
Loxton Waikerie (DC)	55-64	M	878
Loxton Waikerie (DC)	65-74	F	748
Loxton Waikerie (DC)	65-74	M	766
Loxton Waikerie (DC)	75-84	F	398
Loxton Waikerie (DC)	75-84	M	361
Loxton Waikerie (DC)	85+	F	232
Loxton Waikerie (DC)	85+	M	148
Mallala (DC)	0-4	F	215
Mallala (DC)	0-4	M	277
Mallala (DC)	5-14	F	560
Mallala (DC)	5-14	M	647
Mallala (DC)	15-19	F	303
Mallala (DC)	15-19	M	284
Mallala (DC)	20-24	F	238
Mallala (DC)	20-24	M	261
Mallala (DC)	25-34	F	445
Mallala (DC)	25-34	M	453
Mallala (DC)	35-44	F	573
Mallala (DC)	35-44	M	575
Mallala (DC)	45-54	F	778
Mallala (DC)	45-54	M	785
Mallala (DC)	55-64	F	563
Mallala (DC)	55-64	M	672
Mallala (DC)	65-74	F	385
Mallala (DC)	65-74	M	427
Mallala (DC)	75-84	F	133
Mallala (DC)	75-84	M	152
Mallala (DC)	85+	F	56
Mallala (DC)	85+	M	37
Maralinga Tjarutja (AC)	5-14	F	4
Maralinga Tjarutja (AC)	5-14	M	3
Maralinga Tjarutja (AC)	15-19	F	4
Maralinga Tjarutja (AC)	20-24	F	3
Maralinga Tjarutja (AC)	20-24	M	4
Maralinga Tjarutja (AC)	25-34	F	3
Maralinga Tjarutja (AC)	25-34	M	3
Maralinga Tjarutja (AC)	35-44	F	10
Maralinga Tjarutja (AC)	35-44	M	3
Maralinga Tjarutja (AC)	45-54	F	4
Maralinga Tjarutja (AC)	45-54	M	3
Maralinga Tjarutja (AC)	55-64	F	3
Maralinga Tjarutja (AC)	55-64	M	7
Marion (C)	0-4	F	2515
Marion (C)	0-4	M	2725
Marion (C)	5-14	F	4476
Marion (C)	5-14	M	4666
Marion (C)	15-19	F	2515
Marion (C)	15-19	M	2513
Marion (C)	20-24	F	3248
Marion (C)	20-24	M	3125
Marion (C)	25-34	F	6716
Marion (C)	25-34	M	6356
Marion (C)	35-44	F	5958
Marion (C)	35-44	M	5815
Marion (C)	45-54	F	5810
Marion (C)	45-54	M	5409
Marion (C)	55-64	F	5985
Marion (C)	55-64	M	5339
Marion (C)	65-74	F	4233
Marion (C)	65-74	M	3720
Marion (C)	75-84	F	2737
Marion (C)	75-84	M	1985
Marion (C)	85+	F	1808
Marion (C)	85+	M	949
Mid Murray (DC)	0-4	F	173
Mid Murray (DC)	0-4	M	172
Mid Murray (DC)	5-14	F	372
Mid Murray (DC)	5-14	M	416
Mid Murray (DC)	15-19	F	215
Mid Murray (DC)	15-19	M	219
Mid Murray (DC)	20-24	F	148
Mid Murray (DC)	20-24	M	200
Mid Murray (DC)	25-34	F	343
Mid Murray (DC)	25-34	M	391
Mid Murray (DC)	35-44	F	368
Mid Murray (DC)	35-44	M	498
Mid Murray (DC)	45-54	F	618
Mid Murray (DC)	45-54	M	730
Mid Murray (DC)	55-64	F	741
Mid Murray (DC)	55-64	M	835
Mid Murray (DC)	65-74	F	634
Mid Murray (DC)	65-74	M	766
Mid Murray (DC)	75-84	F	284
Mid Murray (DC)	75-84	M	322
Mid Murray (DC)	85+	F	118
Mid Murray (DC)	85+	M	75
Mitcham (C)	0-4	F	1634
Mitcham (C)	0-4	M	1826
Mitcham (C)	5-14	F	3949
Mitcham (C)	5-14	M	4016
Mitcham (C)	15-19	F	2148
Mitcham (C)	15-19	M	2129
Mitcham (C)	20-24	F	2039
Mitcham (C)	20-24	M	2076
Mitcham (C)	25-34	F	3610
Mitcham (C)	25-34	M	3352
Mitcham (C)	35-44	F	4300
Mitcham (C)	35-44	M	4051
Mitcham (C)	45-54	F	4673
Mitcham (C)	45-54	M	4267
Mitcham (C)	55-64	F	4175
Mitcham (C)	55-64	M	3882
Mitcham (C)	65-74	F	3497
Mitcham (C)	65-74	M	3141
Mitcham (C)	75-84	F	2070
Mitcham (C)	75-84	M	1736
Mitcham (C)	85+	F	1434
Mitcham (C)	85+	M	792
Mount Barker (DC)	0-4	F	1035
Mount Barker (DC)	0-4	M	1111
Mount Barker (DC)	5-14	F	2244
Mount Barker (DC)	5-14	M	2342
Mount Barker (DC)	15-19	F	1113
Mount Barker (DC)	15-19	M	1190
Mount Barker (DC)	20-24	F	970
Mount Barker (DC)	20-24	M	946
Mount Barker (DC)	25-34	F	1989
Mount Barker (DC)	25-34	M	1857
Mount Barker (DC)	35-44	F	2346
Mount Barker (DC)	35-44	M	2080
Mount Barker (DC)	45-54	F	2503
Mount Barker (DC)	45-54	M	2287
Mount Barker (DC)	55-64	F	2214
Mount Barker (DC)	55-64	M	2013
Mount Barker (DC)	65-74	F	1600
Mount Barker (DC)	65-74	M	1560
Mount Barker (DC)	75-84	F	745
Mount Barker (DC)	75-84	M	623
Mount Barker (DC)	85+	F	382
Mount Barker (DC)	85+	M	235
Mount Gambier (C)	0-4	F	812
Mount Gambier (C)	0-4	M	860
Mount Gambier (C)	5-14	F	1727
Mount Gambier (C)	5-14	M	1809
Mount Gambier (C)	15-19	F	854
Mount Gambier (C)	15-19	M	816
Mount Gambier (C)	20-24	F	761
Mount Gambier (C)	20-24	M	752
Mount Gambier (C)	25-34	F	1636
Mount Gambier (C)	25-34	M	1549
Mount Gambier (C)	35-44	F	1578
Mount Gambier (C)	35-44	M	1498
Mount Gambier (C)	45-54	F	1791
Mount Gambier (C)	45-54	M	1703
Mount Gambier (C)	55-64	F	1686
Mount Gambier (C)	55-64	M	1581
Mount Gambier (C)	65-74	F	1370
Mount Gambier (C)	65-74	M	1216
Mount Gambier (C)	75-84	F	887
Mount Gambier (C)	75-84	M	689
Mount Gambier (C)	85+	F	430
Mount Gambier (C)	85+	M	265
Mount Remarkable (DC)	0-4	F	57
Mount Remarkable (DC)	0-4	M	57
Mount Remarkable (DC)	5-14	F	139
Mount Remarkable (DC)	5-14	M	143
Mount Remarkable (DC)	15-19	F	77
Mount Remarkable (DC)	15-19	M	85
Mount Remarkable (DC)	20-24	F	37
Mount Remarkable (DC)	20-24	M	59
Mount Remarkable (DC)	25-34	F	89
Mount Remarkable (DC)	25-34	M	90
Mount Remarkable (DC)	35-44	F	141
Mount Remarkable (DC)	35-44	M	121
Mount Remarkable (DC)	45-54	F	223
Mount Remarkable (DC)	45-54	M	215
Mount Remarkable (DC)	55-64	F	279
Mount Remarkable (DC)	55-64	M	286
Mount Remarkable (DC)	65-74	F	198
Mount Remarkable (DC)	65-74	M	254
Mount Remarkable (DC)	75-84	F	112
Mount Remarkable (DC)	75-84	M	107
Mount Remarkable (DC)	85+	F	53
Mount Remarkable (DC)	85+	M	40
Murray Bridge (RC)	0-4	F	617
Murray Bridge (RC)	0-4	M	552
Murray Bridge (RC)	5-14	F	1176
Murray Bridge (RC)	5-14	M	1276
Murray Bridge (RC)	15-19	F	629
Murray Bridge (RC)	15-19	M	675
Murray Bridge (RC)	20-24	F	709
Murray Bridge (RC)	20-24	M	724
Murray Bridge (RC)	25-34	F	1240
Murray Bridge (RC)	25-34	M	1450
Murray Bridge (RC)	35-44	F	1128
Murray Bridge (RC)	35-44	M	1188
Murray Bridge (RC)	45-54	F	1446
Murray Bridge (RC)	45-54	M	1371
Murray Bridge (RC)	55-64	F	1281
Murray Bridge (RC)	55-64	M	1282
Murray Bridge (RC)	65-74	F	1173
Murray Bridge (RC)	65-74	M	1149
Murray Bridge (RC)	75-84	F	673
Murray Bridge (RC)	75-84	M	631
Murray Bridge (RC)	85+	F	321
Murray Bridge (RC)	85+	M	184
Naracoorte and Lucindale (DC)	0-4	F	239
Naracoorte and Lucindale (DC)	0-4	M	249
Naracoorte and Lucindale (DC)	5-14	F	520
Naracoorte and Lucindale (DC)	5-14	M	603
Naracoorte and Lucindale (DC)	15-19	F	202
Naracoorte and Lucindale (DC)	15-19	M	255
Naracoorte and Lucindale (DC)	20-24	F	180
Naracoorte and Lucindale (DC)	20-24	M	230
Naracoorte and Lucindale (DC)	25-34	F	472
Naracoorte and Lucindale (DC)	25-34	M	508
Naracoorte and Lucindale (DC)	35-44	F	505
Naracoorte and Lucindale (DC)	35-44	M	558
Naracoorte and Lucindale (DC)	45-54	F	527
Naracoorte and Lucindale (DC)	45-54	M	600
Naracoorte and Lucindale (DC)	55-64	F	529
Naracoorte and Lucindale (DC)	55-64	M	562
Naracoorte and Lucindale (DC)	65-74	F	423
Naracoorte and Lucindale (DC)	65-74	M	438
Naracoorte and Lucindale (DC)	75-84	F	252
Naracoorte and Lucindale (DC)	75-84	M	209
Naracoorte and Lucindale (DC)	85+	F	137
Naracoorte and Lucindale (DC)	85+	M	84
Northern Areas (DC)	0-4	F	135
Northern Areas (DC)	0-4	M	147
Northern Areas (DC)	5-14	F	256
Northern Areas (DC)	5-14	M	258
Northern Areas (DC)	15-19	F	92
Northern Areas (DC)	15-19	M	131
Northern Areas (DC)	20-24	F	92
Northern Areas (DC)	20-24	M	118
Northern Areas (DC)	25-34	F	191
Northern Areas (DC)	25-34	M	208
Northern Areas (DC)	35-44	F	243
Northern Areas (DC)	35-44	M	206
Northern Areas (DC)	45-54	F	307
Northern Areas (DC)	45-54	M	310
Northern Areas (DC)	55-64	F	359
Northern Areas (DC)	55-64	M	382
Northern Areas (DC)	65-74	F	286
Northern Areas (DC)	65-74	M	341
Northern Areas (DC)	75-84	F	149
Northern Areas (DC)	75-84	M	148
Northern Areas (DC)	85+	F	90
Northern Areas (DC)	85+	M	57
Norwood Payneham St Peters (C)	0-4	F	813
Norwood Payneham St Peters (C)	0-4	M	863
Norwood Payneham St Peters (C)	5-14	F	1636
Norwood Payneham St Peters (C)	5-14	M	1742
Norwood Payneham St Peters (C)	15-19	F	887
Norwood Payneham St Peters (C)	15-19	M	1045
Norwood Payneham St Peters (C)	20-24	F	1379
Norwood Payneham St Peters (C)	20-24	M	1289
Norwood Payneham St Peters (C)	25-34	F	2767
Norwood Payneham St Peters (C)	25-34	M	2708
Norwood Payneham St Peters (C)	35-44	F	2311
Norwood Payneham St Peters (C)	35-44	M	2256
Norwood Payneham St Peters (C)	45-54	F	2383
Norwood Payneham St Peters (C)	45-54	M	2221
Norwood Payneham St Peters (C)	55-64	F	2185
Norwood Payneham St Peters (C)	55-64	M	1958
Norwood Payneham St Peters (C)	65-74	F	1864
Norwood Payneham St Peters (C)	65-74	M	1438
Norwood Payneham St Peters (C)	75-84	F	1348
Norwood Payneham St Peters (C)	75-84	M	949
Norwood Payneham St Peters (C)	85+	F	852
Norwood Payneham St Peters (C)	85+	M	459
Onkaparinga (C)	0-4	F	5030
Onkaparinga (C)	0-4	M	5266
Onkaparinga (C)	5-14	F	10123
Onkaparinga (C)	5-14	M	10779
Onkaparinga (C)	15-19	F	5114
Onkaparinga (C)	15-19	M	5299
Onkaparinga (C)	20-24	F	4924
Onkaparinga (C)	20-24	M	5110
Onkaparinga (C)	25-34	F	10502
Onkaparinga (C)	25-34	M	10191
Onkaparinga (C)	35-44	F	10958
Onkaparinga (C)	35-44	M	10475
Onkaparinga (C)	45-54	F	11629
Onkaparinga (C)	45-54	M	10950
Onkaparinga (C)	55-64	F	11351
Onkaparinga (C)	55-64	M	10169
Onkaparinga (C)	65-74	F	9102
Onkaparinga (C)	65-74	M	8286
Onkaparinga (C)	75-84	F	4281
Onkaparinga (C)	75-84	M	3768
Onkaparinga (C)	85+	F	2155
Onkaparinga (C)	85+	M	1313
Orroroo/Carrieton (DC)	0-4	F	19
Orroroo/Carrieton (DC)	0-4	M	19
Orroroo/Carrieton (DC)	5-14	F	56
Orroroo/Carrieton (DC)	5-14	M	56
Orroroo/Carrieton (DC)	15-19	F	12
Orroroo/Carrieton (DC)	15-19	M	22
Orroroo/Carrieton (DC)	20-24	F	13
Orroroo/Carrieton (DC)	20-24	M	12
Orroroo/Carrieton (DC)	25-34	F	42
Orroroo/Carrieton (DC)	25-34	M	35
Orroroo/Carrieton (DC)	35-44	F	42
Orroroo/Carrieton (DC)	35-44	M	36
Orroroo/Carrieton (DC)	45-54	F	58
Orroroo/Carrieton (DC)	45-54	M	53
Orroroo/Carrieton (DC)	55-64	F	79
Orroroo/Carrieton (DC)	55-64	M	88
Orroroo/Carrieton (DC)	65-74	F	53
Orroroo/Carrieton (DC)	65-74	M	72
Orroroo/Carrieton (DC)	75-84	F	41
Orroroo/Carrieton (DC)	75-84	M	33
Orroroo/Carrieton (DC)	85+	F	30
Orroroo/Carrieton (DC)	85+	M	14
Peterborough (DC)	0-4	F	29
Peterborough (DC)	0-4	M	44
Peterborough (DC)	5-14	F	77
Peterborough (DC)	5-14	M	81
Peterborough (DC)	15-19	F	37
Peterborough (DC)	15-19	M	51
Peterborough (DC)	20-24	F	37
Peterborough (DC)	20-24	M	24
Peterborough (DC)	25-34	F	62
Peterborough (DC)	25-34	M	77
Peterborough (DC)	35-44	F	77
Peterborough (DC)	35-44	M	59
Peterborough (DC)	45-54	F	100
Peterborough (DC)	45-54	M	96
Peterborough (DC)	55-64	F	174
Peterborough (DC)	55-64	M	181
Peterborough (DC)	65-74	F	127
Peterborough (DC)	65-74	M	128
Peterborough (DC)	75-84	F	77
Peterborough (DC)	75-84	M	81
Peterborough (DC)	85+	F	35
Peterborough (DC)	85+	M	18
Playford (C)	0-4	F	3718
Playford (C)	0-4	M	3922
Playford (C)	5-14	F	6288
Playford (C)	5-14	M	6625
Playford (C)	15-19	F	2934
Playford (C)	15-19	M	3044
Playford (C)	20-24	F	3469
Playford (C)	20-24	M	3440
Playford (C)	25-34	F	7094
Playford (C)	25-34	M	6609
Playford (C)	35-44	F	5292
Playford (C)	35-44	M	5408
Playford (C)	45-54	F	5705
Playford (C)	45-54	M	5629
Playford (C)	55-64	F	4621
Playford (C)	55-64	M	4642
Playford (C)	65-74	F	3117
Playford (C)	65-74	M	2873
Playford (C)	75-84	F	2022
Playford (C)	75-84	M	1581
Playford (C)	85+	F	810
Playford (C)	85+	M	511
Port Adelaide Enfield (C)	0-4	F	3718
Port Adelaide Enfield (C)	0-4	M	3915
Port Adelaide Enfield (C)	5-14	F	6219
Port Adelaide Enfield (C)	5-14	M	6491
Port Adelaide Enfield (C)	15-19	F	3262
Port Adelaide Enfield (C)	15-19	M	3534
Port Adelaide Enfield (C)	20-24	F	3874
Port Adelaide Enfield (C)	20-24	M	4254
Port Adelaide Enfield (C)	25-34	F	10028
Port Adelaide Enfield (C)	25-34	M	10111
Port Adelaide Enfield (C)	35-44	F	8332
Port Adelaide Enfield (C)	35-44	M	8738
Port Adelaide Enfield (C)	45-54	F	7920
Port Adelaide Enfield (C)	45-54	M	7881
Port Adelaide Enfield (C)	55-64	F	7228
Port Adelaide Enfield (C)	55-64	M	6934
Port Adelaide Enfield (C)	65-74	F	5205
Port Adelaide Enfield (C)	65-74	M	4679
Port Adelaide Enfield (C)	75-84	F	3334
Port Adelaide Enfield (C)	75-84	M	2423
Port Adelaide Enfield (C)	85+	F	2016
Port Adelaide Enfield (C)	85+	M	1138
Port Augusta (C)	0-4	F	446
Port Augusta (C)	0-4	M	423
Port Augusta (C)	5-14	F	837
Port Augusta (C)	5-14	M	903
Port Augusta (C)	15-19	F	369
Port Augusta (C)	15-19	M	379
Port Augusta (C)	20-24	F	424
Port Augusta (C)	20-24	M	479
Port Augusta (C)	25-34	F	867
Port Augusta (C)	25-34	M	1028
Port Augusta (C)	35-44	F	750
Port Augusta (C)	35-44	M	845
Port Augusta (C)	45-54	F	984
Port Augusta (C)	45-54	M	935
Port Augusta (C)	55-64	F	885
Port Augusta (C)	55-64	M	969
Port Augusta (C)	65-74	F	692
Port Augusta (C)	65-74	M	701
Port Augusta (C)	75-84	F	352
Port Augusta (C)	75-84	M	298
Port Augusta (C)	85+	F	162
Port Augusta (C)	85+	M	79
Port Lincoln (C)	0-4	F	419
Port Lincoln (C)	0-4	M	505
Port Lincoln (C)	5-14	F	868
Port Lincoln (C)	5-14	M	930
Port Lincoln (C)	15-19	F	415
Port Lincoln (C)	15-19	M	427
Port Lincoln (C)	20-24	F	377
Port Lincoln (C)	20-24	M	394
Port Lincoln (C)	25-34	F	890
Port Lincoln (C)	25-34	M	883
Port Lincoln (C)	35-44	F	838
Port Lincoln (C)	35-44	M	763
Port Lincoln (C)	45-54	F	927
Port Lincoln (C)	45-54	M	894
Port Lincoln (C)	55-64	F	968
Port Lincoln (C)	55-64	M	894
Port Lincoln (C)	65-74	F	731
Port Lincoln (C)	65-74	M	710
Port Lincoln (C)	75-84	F	447
Port Lincoln (C)	75-84	M	389
Port Lincoln (C)	85+	F	242
Port Lincoln (C)	85+	M	142
Port Pirie City and Dists (M)	0-4	F	463
Port Pirie City and Dists (M)	0-4	M	479
Port Pirie City and Dists (M)	5-14	F	1059
Port Pirie City and Dists (M)	5-14	M	1104
Port Pirie City and Dists (M)	15-19	F	550
Port Pirie City and Dists (M)	15-19	M	599
Port Pirie City and Dists (M)	20-24	F	456
Port Pirie City and Dists (M)	20-24	M	497
Port Pirie City and Dists (M)	25-34	F	918
Port Pirie City and Dists (M)	25-34	M	870
Port Pirie City and Dists (M)	35-44	F	966
Port Pirie City and Dists (M)	35-44	M	935
Port Pirie City and Dists (M)	45-54	F	1224
Port Pirie City and Dists (M)	45-54	M	1207
Port Pirie City and Dists (M)	55-64	F	1158
Port Pirie City and Dists (M)	55-64	M	1150
Port Pirie City and Dists (M)	65-74	F	1061
Port Pirie City and Dists (M)	65-74	M	959
Port Pirie City and Dists (M)	75-84	F	668
Port Pirie City and Dists (M)	75-84	M	532
Port Pirie City and Dists (M)	85+	F	331
Port Pirie City and Dists (M)	85+	M	166
Prospect (C)	0-4	F	558
Prospect (C)	0-4	M	647
Prospect (C)	5-14	F	1087
Prospect (C)	5-14	M	1189
Prospect (C)	15-19	F	501
Prospect (C)	15-19	M	575
Prospect (C)	20-24	F	742
Prospect (C)	20-24	M	881
Prospect (C)	25-34	F	1600
Prospect (C)	25-34	M	1686
Prospect (C)	35-44	F	1339
Prospect (C)	35-44	M	1437
Prospect (C)	45-54	F	1456
Prospect (C)	45-54	M	1355
Prospect (C)	55-64	F	1343
Prospect (C)	55-64	M	1293
Prospect (C)	65-74	F	821
Prospect (C)	65-74	M	694
Prospect (C)	75-84	F	477
Prospect (C)	75-84	M	365
Prospect (C)	85+	F	304
Prospect (C)	85+	M	174
Renmark Paringa (DC)	0-4	F	255
Renmark Paringa (DC)	0-4	M	246
Renmark Paringa (DC)	5-14	F	543
Renmark Paringa (DC)	5-14	M	583
Renmark Paringa (DC)	15-19	F	283
Renmark Paringa (DC)	15-19	M	273
Renmark Paringa (DC)	20-24	F	236
Renmark Paringa (DC)	20-24	M	281
Renmark Paringa (DC)	25-34	F	551
Renmark Paringa (DC)	25-34	M	542
Renmark Paringa (DC)	35-44	F	534
Renmark Paringa (DC)	35-44	M	522
Renmark Paringa (DC)	45-54	F	623
