LGA_NAME16	Age	MaritalStatus	Registered	adults
Townsville (C)	20-24	Married	1	601
Townsville (C)	20-24	Never married		8564
Townsville (C)	25-34	Married	0	6164
Townsville (C)	25-34	Married	1	8546
Townsville (C)	25-34	Never married		8628
Townsville (C)	35-44	Married	0	3557
Townsville (C)	35-44	Married	1	12003
Townsville (C)	35-44	Never married		6180
Townsville (C)	45-54	Married	0	2579
Townsville (C)	45-54	Married	1	12266
Townsville (C)	45-54	Never married		6451
Townsville (C)	55-64	Married	0	1524
Townsville (C)	55-64	Married	1	10809
Townsville (C)	55-64	Never married		5499
Townsville (C)	65-74	Married	0	596
Townsville (C)	65-74	Married	1	7378
Townsville (C)	65-74	Never married		3978
Townsville (C)	75-84	Married	0	131
Townsville (C)	75-84	Married	1	2876
Townsville (C)	75-84	Never married		2506
Townsville (C)	85+	Married	0	23
Townsville (C)	85+	Married	1	548
Townsville (C)	85+	Never married		1134
Weipa (T)	15-19	Married	0	4
Weipa (T)	15-19	Never married		169
Weipa (T)	20-24	Married	0	62
Weipa (T)	20-24	Married	1	3
Weipa (T)	20-24	Never married		98
Weipa (T)	25-34	Married	0	195
Weipa (T)	25-34	Married	1	258
Weipa (T)	25-34	Never married		134
Weipa (T)	35-44	Married	0	102
Weipa (T)	35-44	Married	1	370
Weipa (T)	35-44	Never married		90
Weipa (T)	45-54	Married	0	89
Weipa (T)	45-54	Married	1	302
Weipa (T)	45-54	Never married		96
Weipa (T)	55-64	Married	0	28
Weipa (T)	55-64	Married	1	149
Weipa (T)	55-64	Never married		65
Weipa (T)	65-74	Married	0	10
Weipa (T)	65-74	Married	1	32
Weipa (T)	65-74	Never married		23
Weipa (T)	75-84	Never married		4
Western Downs (R)	15-19	Married	0	71
Western Downs (R)	15-19	Never married		1625
Western Downs (R)	20-24	Married	0	441
Western Downs (R)	20-24	Married	1	125
Western Downs (R)	20-24	Never married		980
Western Downs (R)	25-34	Married	0	813
Western Downs (R)	25-34	Married	1	1564
Western Downs (R)	25-34	Never married		1000
Western Downs (R)	35-44	Married	0	442
Western Downs (R)	35-44	Married	1	2233
Western Downs (R)	35-44	Never married		857
Western Downs (R)	45-54	Married	0	358
Western Downs (R)	45-54	Married	1	2314
Western Downs (R)	45-54	Never married		1044
Western Downs (R)	55-64	Married	0	213
Western Downs (R)	55-64	Married	1	2072
Western Downs (R)	55-64	Never married		910
Western Downs (R)	65-74	Married	0	112
Western Downs (R)	65-74	Married	1	1593
Western Downs (R)	65-74	Never married		766
Western Downs (R)	75-84	Married	0	30
Western Downs (R)	75-84	Married	1	729
Western Downs (R)	75-84	Never married		508
Western Downs (R)	85+	Married	0	5
Western Downs (R)	85+	Married	1	129
Western Downs (R)	85+	Never married		258
Whitsunday (R)	15-19	Married	0	47
Whitsunday (R)	15-19	Married	1	3
Whitsunday (R)	15-19	Never married		1293
Whitsunday (R)	20-24	Married	0	322
Whitsunday (R)	20-24	Married	1	63
Whitsunday (R)	20-24	Never married		896
Whitsunday (R)	25-34	Married	0	1001
Whitsunday (R)	25-34	Married	1	1108
Whitsunday (R)	25-34	Never married		1369
Whitsunday (R)	35-44	Married	0	653
Whitsunday (R)	35-44	Married	1	1879
Whitsunday (R)	35-44	Never married		945
Whitsunday (R)	45-54	Married	0	554
Whitsunday (R)	45-54	Married	1	2018
Whitsunday (R)	45-54	Never married		1081
Whitsunday (R)	55-64	Married	0	340
Whitsunday (R)	55-64	Married	1	2198
Whitsunday (R)	55-64	Never married		1079
Whitsunday (R)	65-74	Married	0	146
Whitsunday (R)	65-74	Married	1	1557
Whitsunday (R)	65-74	Never married		831
Whitsunday (R)	75-84	Married	0	34
Whitsunday (R)	75-84	Married	1	535
Whitsunday (R)	75-84	Never married		488
Whitsunday (R)	85+	Married	1	90
Whitsunday (R)	85+	Never married		192
Winton (S)	15-19	Married	0	6
Winton (S)	15-19	Never married		30
Winton (S)	20-24	Married	0	18
Winton (S)	20-24	Never married		31
Winton (S)	25-34	Married	0	40
Winton (S)	25-34	Married	1	32
Winton (S)	25-34	Never married		30
Winton (S)	35-44	Married	0	20
Winton (S)	35-44	Married	1	47
Winton (S)	35-44	Never married		29
Winton (S)	45-54	Married	0	19
Winton (S)	45-54	Married	1	80
Winton (S)	45-54	Never married		35
Winton (S)	55-64	Married	0	15
Winton (S)	55-64	Married	1	84
Winton (S)	55-64	Never married		54
Winton (S)	65-74	Married	0	6
Winton (S)	65-74	Married	1	56
Winton (S)	65-74	Never married		58
Winton (S)	75-84	Married	1	31
Winton (S)	75-84	Never married		30
Winton (S)	85+	Married	1	3
Winton (S)	85+	Never married		17
Woorabinda (S)	15-19	Never married		77
Woorabinda (S)	20-24	Married	0	5
Woorabinda (S)	20-24	Married	1	6
Woorabinda (S)	20-24	Never married		78
Woorabinda (S)	25-34	Married	0	36
Woorabinda (S)	25-34	Married	1	11
Woorabinda (S)	25-34	Never married		65
Woorabinda (S)	35-44	Married	0	20
Woorabinda (S)	35-44	Married	1	7
Woorabinda (S)	35-44	Never married		67
Woorabinda (S)	45-54	Married	0	28
Woorabinda (S)	45-54	Married	1	13
Woorabinda (S)	45-54	Never married		62
Woorabinda (S)	55-64	Married	0	7
Woorabinda (S)	55-64	Married	1	10
Woorabinda (S)	55-64	Never married		44
Woorabinda (S)	65-74	Married	0	3
Woorabinda (S)	65-74	Married	1	3
Woorabinda (S)	65-74	Never married		17
Woorabinda (S)	75-84	Married	0	3
Wujal Wujal (S)	15-19	Never married		14
Wujal Wujal (S)	20-24	Never married		22
Wujal Wujal (S)	25-34	Married	0	22
Wujal Wujal (S)	25-34	Never married		21
Wujal Wujal (S)	35-44	Married	0	14
Wujal Wujal (S)	35-44	Married	1	3
Wujal Wujal (S)	35-44	Never married		16
Wujal Wujal (S)	45-54	Married	0	12
Wujal Wujal (S)	45-54	Married	1	7
Wujal Wujal (S)	45-54	Never married		22
Wujal Wujal (S)	55-64	Married	0	7
Wujal Wujal (S)	55-64	Married	1	3
Wujal Wujal (S)	55-64	Never married		23
Wujal Wujal (S)	65-74	Married	0	4
Wujal Wujal (S)	65-74	Never married		11
Yarrabah (S)	15-19	Married	0	10
Yarrabah (S)	15-19	Never married		238
Yarrabah (S)	20-24	Married	0	36
Yarrabah (S)	20-24	Never married		184
Yarrabah (S)	25-34	Married	0	88
Yarrabah (S)	25-34	Married	1	33
Yarrabah (S)	25-34	Never married		234
Yarrabah (S)	35-44	Married	0	76
Yarrabah (S)	35-44	Married	1	46
Yarrabah (S)	35-44	Never married		130
Yarrabah (S)	45-54	Married	0	39
Yarrabah (S)	45-54	Married	1	116
Yarrabah (S)	45-54	Never married		133
Yarrabah (S)	55-64	Married	0	20
Yarrabah (S)	55-64	Married	1	52
Yarrabah (S)	55-64	Never married		97
Yarrabah (S)	65-74	Married	0	4
Yarrabah (S)	65-74	Married	1	22
Yarrabah (S)	65-74	Never married		39
Yarrabah (S)	75-84	Married	0	3
Yarrabah (S)	75-84	Married	1	5
Yarrabah (S)	75-84	Never married		11
Yarrabah (S)	85+	Never married		3
Adelaide (C)	15-19	Married	0	31
Adelaide (C)	15-19	Married	1	3
Adelaide (C)	15-19	Never married		781
Adelaide (C)	20-24	Married	0	331
Adelaide (C)	20-24	Married	1	52
Adelaide (C)	20-24	Never married		2614
Adelaide (C)	25-34	Married	0	832
Adelaide (C)	25-34	Married	1	868
Adelaide (C)	25-34	Never married		2211
Adelaide (C)	35-44	Married	0	259
Adelaide (C)	35-44	Married	1	727
Adelaide (C)	35-44	Never married		856
Adelaide (C)	45-54	Married	0	186
Adelaide (C)	45-54	Married	1	633
Adelaide (C)	45-54	Never married		791
Adelaide (C)	55-64	Married	0	176
Adelaide (C)	55-64	Married	1	719
Adelaide (C)	55-64	Never married		657
Adelaide (C)	65-74	Married	0	101
Adelaide (C)	65-74	Married	1	717
Adelaide (C)	65-74	Never married		564
Adelaide (C)	75-84	Married	0	21
Adelaide (C)	75-84	Married	1	273
Adelaide (C)	75-84	Never married		280
Adelaide (C)	85+	Married	0	3
Adelaide (C)	85+	Married	1	90
Adelaide (C)	85+	Never married		131
Adelaide Hills (DC)	15-19	Married	0	17
Adelaide Hills (DC)	15-19	Never married		2444
Adelaide Hills (DC)	20-24	Married	0	97
Adelaide Hills (DC)	20-24	Married	1	38
Adelaide Hills (DC)	20-24	Never married		1570
Adelaide Hills (DC)	25-34	Married	0	540
Adelaide Hills (DC)	25-34	Married	1	1163
Adelaide Hills (DC)	25-34	Never married		989
Adelaide Hills (DC)	35-44	Married	0	650
Adelaide Hills (DC)	35-44	Married	1	3081
Adelaide Hills (DC)	35-44	Never married		712
Adelaide Hills (DC)	45-54	Married	0	734
Adelaide Hills (DC)	45-54	Married	1	4029
Adelaide Hills (DC)	45-54	Never married		1036
Adelaide Hills (DC)	55-64	Married	0	573
Adelaide Hills (DC)	55-64	Married	1	3779
Adelaide Hills (DC)	55-64	Never married		1066
Adelaide Hills (DC)	65-74	Married	0	236
Adelaide Hills (DC)	65-74	Married	1	2863
Adelaide Hills (DC)	65-74	Never married		821
Adelaide Hills (DC)	75-84	Married	0	32
Adelaide Hills (DC)	75-84	Married	1	975
Adelaide Hills (DC)	75-84	Never married		490
Adelaide Hills (DC)	85+	Married	0	6
Adelaide Hills (DC)	85+	Married	1	178
Adelaide Hills (DC)	85+	Never married		304
Alexandrina (DC)	15-19	Married	0	19
Alexandrina (DC)	15-19	Never married		1163
Alexandrina (DC)	20-24	Married	0	143
Alexandrina (DC)	20-24	Married	1	57
Alexandrina (DC)	20-24	Never married		677
Alexandrina (DC)	25-34	Married	0	399
Alexandrina (DC)	25-34	Married	1	735
Alexandrina (DC)	25-34	Never married		620
Alexandrina (DC)	35-44	Married	0	406
Alexandrina (DC)	35-44	Married	1	1357
Alexandrina (DC)	35-44	Never married		599
Alexandrina (DC)	45-54	Married	0	436
Alexandrina (DC)	45-54	Married	1	1694
Alexandrina (DC)	45-54	Never married		866
Alexandrina (DC)	55-64	Married	0	384
Alexandrina (DC)	55-64	Married	1	2281
Alexandrina (DC)	55-64	Never married		941
Alexandrina (DC)	65-74	Married	0	181
Alexandrina (DC)	65-74	Married	1	2588
Alexandrina (DC)	65-74	Never married		929
Alexandrina (DC)	75-84	Married	0	51
Alexandrina (DC)	75-84	Married	1	1208
Alexandrina (DC)	75-84	Never married		622
Alexandrina (DC)	85+	Married	0	14
Alexandrina (DC)	85+	Married	1	252
Alexandrina (DC)	85+	Never married		287
Anangu Pitjantjatjara (AC)	15-19	Married	0	6
Anangu Pitjantjatjara (AC)	15-19	Married	1	25
Anangu Pitjantjatjara (AC)	15-19	Never married		149
Anangu Pitjantjatjara (AC)	20-24	Married	0	36
Anangu Pitjantjatjara (AC)	20-24	Married	1	70
Anangu Pitjantjatjara (AC)	20-24	Never married		125
Anangu Pitjantjatjara (AC)	25-34	Married	0	64
Anangu Pitjantjatjara (AC)	25-34	Married	1	120
Anangu Pitjantjatjara (AC)	25-34	Never married		169
Anangu Pitjantjatjara (AC)	35-44	Married	0	45
Anangu Pitjantjatjara (AC)	35-44	Married	1	121
Anangu Pitjantjatjara (AC)	35-44	Never married		117
Anangu Pitjantjatjara (AC)	45-54	Married	0	36
Anangu Pitjantjatjara (AC)	45-54	Married	1	79
Anangu Pitjantjatjara (AC)	45-54	Never married		105
Anangu Pitjantjatjara (AC)	55-64	Married	0	9
Anangu Pitjantjatjara (AC)	55-64	Married	1	58
Anangu Pitjantjatjara (AC)	55-64	Never married		77
Anangu Pitjantjatjara (AC)	65-74	Married	1	26
Anangu Pitjantjatjara (AC)	65-74	Never married		35
Anangu Pitjantjatjara (AC)	75-84	Married	1	12
Anangu Pitjantjatjara (AC)	75-84	Never married		12
Anangu Pitjantjatjara (AC)	85+	Married	1	3
Anangu Pitjantjatjara (AC)	85+	Never married		10
Barossa (DC)	15-19	Married	0	23
Barossa (DC)	15-19	Never married		1324
Barossa (DC)	20-24	Married	0	161
Barossa (DC)	20-24	Married	1	46
Barossa (DC)	20-24	Never married		713
Barossa (DC)	25-34	Married	0	487
Barossa (DC)	25-34	Married	1	889
Barossa (DC)	25-34	Never married		671
Barossa (DC)	35-44	Married	0	376
Barossa (DC)	35-44	Married	1	1680
Barossa (DC)	35-44	Never married		636
Barossa (DC)	45-54	Married	0	377
Barossa (DC)	45-54	Married	1	2001
Barossa (DC)	45-54	Never married		675
Barossa (DC)	55-64	Married	0	247
Barossa (DC)	55-64	Married	1	2138
Barossa (DC)	55-64	Never married		693
Barossa (DC)	65-74	Married	0	118
Barossa (DC)	65-74	Married	1	1728
Barossa (DC)	65-74	Never married		501
Barossa (DC)	75-84	Married	0	21
Barossa (DC)	75-84	Married	1	711
Barossa (DC)	75-84	Never married		467
Barossa (DC)	85+	Married	0	3
Barossa (DC)	85+	Married	1	158
Barossa (DC)	85+	Never married		268
Barunga West (DC)	15-19	Married	0	3
Barunga West (DC)	15-19	Never married		101
Barunga West (DC)	20-24	Married	0	13
Barunga West (DC)	20-24	Married	1	7
Barunga West (DC)	20-24	Never married		41
Barunga West (DC)	25-34	Married	0	36
Barunga West (DC)	25-34	Married	1	69
Barunga West (DC)	25-34	Never married		54
Barunga West (DC)	35-44	Married	0	23
Barunga West (DC)	35-44	Married	1	127
Barunga West (DC)	35-44	Never married		42
Barunga West (DC)	45-54	Married	0	32
Barunga West (DC)	45-54	Married	1	178
Barunga West (DC)	45-54	Never married		77
Barunga West (DC)	55-64	Married	0	45
Barunga West (DC)	55-64	Married	1	238
Barunga West (DC)	55-64	Never married		93
Barunga West (DC)	65-74	Married	0	17
Barunga West (DC)	65-74	Married	1	273
Barunga West (DC)	65-74	Never married		107
Barunga West (DC)	75-84	Married	0	8
Barunga West (DC)	75-84	Married	1	109
Barunga West (DC)	75-84	Never married		82
Barunga West (DC)	85+	Married	1	15
Barunga West (DC)	85+	Never married		47
Berri and Barmera (DC)	15-19	Married	0	20
Berri and Barmera (DC)	15-19	Never married		559
Berri and Barmera (DC)	20-24	Married	0	103
Berri and Barmera (DC)	20-24	Married	1	22
Berri and Barmera (DC)	20-24	Never married		319
Berri and Barmera (DC)	25-34	Married	0	208
Berri and Barmera (DC)	25-34	Married	1	311
Berri and Barmera (DC)	25-34	Never married		432
Berri and Barmera (DC)	35-44	Married	0	187
Berri and Barmera (DC)	35-44	Married	1	533
Berri and Barmera (DC)	35-44	Never married		315
Berri and Barmera (DC)	45-54	Married	0	166
Berri and Barmera (DC)	45-54	Married	1	682
Berri and Barmera (DC)	45-54	Never married		434
Berri and Barmera (DC)	55-64	Married	0	104
Berri and Barmera (DC)	55-64	Married	1	858
Berri and Barmera (DC)	55-64	Never married		429
Berri and Barmera (DC)	65-74	Married	0	58
Berri and Barmera (DC)	65-74	Married	1	693
Berri and Barmera (DC)	65-74	Never married		310
Berri and Barmera (DC)	75-84	Married	0	7
Berri and Barmera (DC)	75-84	Married	1	373
Berri and Barmera (DC)	75-84	Never married		241
Berri and Barmera (DC)	85+	Married	0	4
Berri and Barmera (DC)	85+	Married	1	91
Berri and Barmera (DC)	85+	Never married		147
Burnside (C)	15-19	Married	0	12
Burnside (C)	15-19	Never married		2817
Burnside (C)	20-24	Married	0	116
Burnside (C)	20-24	Married	1	39
Burnside (C)	20-24	Never married		2190
Burnside (C)	25-34	Married	0	589
Burnside (C)	25-34	Married	1	1305
Burnside (C)	25-34	Never married		1736
Burnside (C)	35-44	Married	0	402
Burnside (C)	35-44	Married	1	3592
Burnside (C)	35-44	Never married		996
Burnside (C)	45-54	Married	0	460
Burnside (C)	45-54	Married	1	4047
Burnside (C)	45-54	Never married		1167
Burnside (C)	55-64	Married	0	361
Burnside (C)	55-64	Married	1	3583
Burnside (C)	55-64	Never married		1283
Burnside (C)	65-74	Married	0	196
Burnside (C)	65-74	Married	1	3147
Burnside (C)	65-74	Never married		1180
Burnside (C)	75-84	Married	0	43
Burnside (C)	75-84	Married	1	1516
Burnside (C)	75-84	Never married		990
Burnside (C)	85+	Married	0	13
Burnside (C)	85+	Married	1	413
Burnside (C)	85+	Never married		828
Campbelltown (C) (SA)	15-19	Married	0	14
Campbelltown (C) (SA)	15-19	Never married		2878
Campbelltown (C) (SA)	20-24	Married	0	221
Campbelltown (C) (SA)	20-24	Married	1	82
Campbelltown (C) (SA)	20-24	Never married		2709
Campbelltown (C) (SA)	25-34	Married	0	839
Campbelltown (C) (SA)	25-34	Married	1	2571
Campbelltown (C) (SA)	25-34	Never married		2479
Campbelltown (C) (SA)	35-44	Married	0	507
Campbelltown (C) (SA)	35-44	Married	1	4041
Campbelltown (C) (SA)	35-44	Never married		1549
Campbelltown (C) (SA)	45-54	Married	0	438
Campbelltown (C) (SA)	45-54	Married	1	4288
Campbelltown (C) (SA)	45-54	Never married		1890
Campbelltown (C) (SA)	55-64	Married	0	251
Campbelltown (C) (SA)	55-64	Married	1	3393
Campbelltown (C) (SA)	55-64	Never married		1574
Campbelltown (C) (SA)	65-74	Married	0	114
Campbelltown (C) (SA)	65-74	Married	1	3107
Campbelltown (C) (SA)	65-74	Never married		1296
Campbelltown (C) (SA)	75-84	Married	0	35
Campbelltown (C) (SA)	75-84	Married	1	2035
Campbelltown (C) (SA)	75-84	Never married		1333
Campbelltown (C) (SA)	85+	Married	0	4
Campbelltown (C) (SA)	85+	Married	1	417
Campbelltown (C) (SA)	85+	Never married		728
Ceduna (DC)	15-19	Married	0	7
Ceduna (DC)	15-19	Never married		170
Ceduna (DC)	20-24	Married	0	51
Ceduna (DC)	20-24	Married	1	3
Ceduna (DC)	20-24	Never married		104
Ceduna (DC)	25-34	Married	0	119
Ceduna (DC)	25-34	Married	1	99
Ceduna (DC)	25-34	Never married		120
Ceduna (DC)	35-44	Married	0	101
Ceduna (DC)	35-44	Married	1	144
Ceduna (DC)	35-44	Never married		104
Ceduna (DC)	45-54	Married	0	66
Ceduna (DC)	45-54	Married	1	194
Ceduna (DC)	45-54	Never married		125
Ceduna (DC)	55-64	Married	0	66
Ceduna (DC)	55-64	Married	1	224
Ceduna (DC)	55-64	Never married		115
Ceduna (DC)	65-74	Married	0	21
Ceduna (DC)	65-74	Married	1	187
Ceduna (DC)	65-74	Never married		83
Ceduna (DC)	75-84	Married	0	6
Ceduna (DC)	75-84	Married	1	57
Ceduna (DC)	75-84	Never married		32
Ceduna (DC)	85+	Married	1	20
Ceduna (DC)	85+	Never married		25
Charles Sturt (C)	15-19	Married	0	50
Charles Sturt (C)	15-19	Married	1	8
Charles Sturt (C)	15-19	Never married		5854
Charles Sturt (C)	20-24	Married	0	683
Charles Sturt (C)	20-24	Married	1	217
Charles Sturt (C)	20-24	Never married		5980
Charles Sturt (C)	25-34	Married	0	2902
Charles Sturt (C)	25-34	Married	1	5073
Charles Sturt (C)	25-34	Never married		6313
Charles Sturt (C)	35-44	Married	0	1631
Charles Sturt (C)	35-44	Married	1	7596
Charles Sturt (C)	35-44	Never married		3874
Charles Sturt (C)	45-54	Married	0	1499
Charles Sturt (C)	45-54	Married	1	8029
Charles Sturt (C)	45-54	Never married		4953
Charles Sturt (C)	55-64	Married	0	917
Charles Sturt (C)	55-64	Married	1	7330
Charles Sturt (C)	55-64	Never married		4506
Charles Sturt (C)	65-74	Married	0	364
Charles Sturt (C)	65-74	Married	1	5924
Charles Sturt (C)	65-74	Never married		3261
Charles Sturt (C)	75-84	Married	0	113
Charles Sturt (C)	75-84	Married	1	3489
Charles Sturt (C)	75-84	Never married		2529
Charles Sturt (C)	85+	Married	0	22
Charles Sturt (C)	85+	Married	1	849
Charles Sturt (C)	85+	Never married		1699
Clare and Gilbert Valleys (DC)	15-19	Married	0	8
Clare and Gilbert Valleys (DC)	15-19	Never married		393
Clare and Gilbert Valleys (DC)	20-24	Married	0	67
Clare and Gilbert Valleys (DC)	20-24	Married	1	22
Clare and Gilbert Valleys (DC)	20-24	Never married		196
Clare and Gilbert Valleys (DC)	25-34	Married	0	196
Clare and Gilbert Valleys (DC)	25-34	Married	1	315
Clare and Gilbert Valleys (DC)	25-34	Never married		281
Clare and Gilbert Valleys (DC)	35-44	Married	0	122
Clare and Gilbert Valleys (DC)	35-44	Married	1	508
Clare and Gilbert Valleys (DC)	35-44	Never married		186
Clare and Gilbert Valleys (DC)	45-54	Married	0	135
Clare and Gilbert Valleys (DC)	45-54	Married	1	689
Clare and Gilbert Valleys (DC)	45-54	Never married		332
Clare and Gilbert Valleys (DC)	55-64	Married	0	106
Clare and Gilbert Valleys (DC)	55-64	Married	1	878
Clare and Gilbert Valleys (DC)	55-64	Never married		292
Clare and Gilbert Valleys (DC)	65-74	Married	0	44
Clare and Gilbert Valleys (DC)	65-74	Married	1	724
Clare and Gilbert Valleys (DC)	65-74	Never married		230
Clare and Gilbert Valleys (DC)	75-84	Married	0	10
Clare and Gilbert Valleys (DC)	75-84	Married	1	281
Clare and Gilbert Valleys (DC)	75-84	Never married		171
Clare and Gilbert Valleys (DC)	85+	Married	0	4
Clare and Gilbert Valleys (DC)	85+	Married	1	62
Clare and Gilbert Valleys (DC)	85+	Never married		107
Cleve (DC)	15-19	Never married		77
Cleve (DC)	20-24	Married	0	12
Cleve (DC)	20-24	Married	1	11
Cleve (DC)	20-24	Never married		36
Cleve (DC)	25-34	Married	0	25
Cleve (DC)	25-34	Married	1	81
Cleve (DC)	25-34	Never married		47
Cleve (DC)	35-44	Married	0	14
Cleve (DC)	35-44	Married	1	116
Cleve (DC)	35-44	Never married		34
Cleve (DC)	45-54	Married	0	14
Cleve (DC)	45-54	Married	1	148
Cleve (DC)	45-54	Never married		58
Cleve (DC)	55-64	Married	0	16
Cleve (DC)	55-64	Married	1	161
Cleve (DC)	55-64	Never married		69
Cleve (DC)	65-74	Married	0	7
Cleve (DC)	65-74	Married	1	103
Cleve (DC)	65-74	Never married		43
Cleve (DC)	75-84	Married	0	3
Cleve (DC)	75-84	Married	1	51
Cleve (DC)	75-84	Never married		27
Cleve (DC)	85+	Married	1	13
Cleve (DC)	85+	Never married		23
Coober Pedy (DC)	15-19	Married	0	3
Coober Pedy (DC)	15-19	Never married		50
Coober Pedy (DC)	20-24	Married	0	23
Coober Pedy (DC)	20-24	Never married		40
Coober Pedy (DC)	25-34	Married	0	40
Coober Pedy (DC)	25-34	Married	1	64
Coober Pedy (DC)	25-34	Never married		72
Coober Pedy (DC)	35-44	Married	0	31
Coober Pedy (DC)	35-44	Married	1	56
Coober Pedy (DC)	35-44	Never married		47
Coober Pedy (DC)	45-54	Married	0	40
Coober Pedy (DC)	45-54	Married	1	62
