LGA_NAME16	Age	persons
Carnarvon (S)	85+	69
Chapman Valley (S)	0-4	78
Chapman Valley (S)	5-14	246
Chapman Valley (S)	15-19	78
Chapman Valley (S)	20-24	37
Chapman Valley (S)	25-34	106
Chapman Valley (S)	35-44	198
Chapman Valley (S)	45-54	260
Chapman Valley (S)	55-64	198
Chapman Valley (S)	65-74	146
Chapman Valley (S)	75-84	55
Chapman Valley (S)	85+	13
Chittering (S)	0-4	272
Chittering (S)	5-14	787
Chittering (S)	15-19	410
Chittering (S)	20-24	220
Chittering (S)	25-34	474
Chittering (S)	35-44	728
Chittering (S)	45-54	951
Chittering (S)	55-64	800
Chittering (S)	65-74	559
Chittering (S)	75-84	242
Chittering (S)	85+	36
Claremont (T)	0-4	400
Claremont (T)	5-14	1198
Claremont (T)	15-19	811
Claremont (T)	20-24	662
Claremont (T)	25-34	1135
Claremont (T)	35-44	1040
Claremont (T)	45-54	1320
Claremont (T)	55-64	1190
Claremont (T)	65-74	1087
Claremont (T)	75-84	757
Claremont (T)	85+	461
Cockburn (C)	0-4	7581
Cockburn (C)	5-14	13314
Cockburn (C)	15-19	6401
Cockburn (C)	20-24	6722
Cockburn (C)	25-34	16800
Cockburn (C)	35-44	16381
Cockburn (C)	45-54	14270
Cockburn (C)	55-64	10886
Cockburn (C)	65-74	6957
Cockburn (C)	75-84	3724
Cockburn (C)	85+	1430
Collie (S)	0-4	522
Collie (S)	5-14	1152
Collie (S)	15-19	563
Collie (S)	20-24	510
Collie (S)	25-34	985
Collie (S)	35-44	977
Collie (S)	45-54	1207
Collie (S)	55-64	1321
Collie (S)	65-74	994
Collie (S)	75-84	422
Collie (S)	85+	152
Coolgardie (S)	0-4	297
Coolgardie (S)	5-14	538
Coolgardie (S)	15-19	232
Coolgardie (S)	20-24	201
Coolgardie (S)	25-34	595
Coolgardie (S)	35-44	491
Coolgardie (S)	45-54	551
Coolgardie (S)	55-64	417
Coolgardie (S)	65-74	218
Coolgardie (S)	75-84	71
Coolgardie (S)	85+	6
Coorow (S)	0-4	46
Coorow (S)	5-14	102
Coorow (S)	15-19	26
Coorow (S)	20-24	26
Coorow (S)	25-34	94
Coorow (S)	35-44	98
Coorow (S)	45-54	154
Coorow (S)	55-64	233
Coorow (S)	65-74	178
Coorow (S)	75-84	58
Coorow (S)	85+	12
Corrigin (S)	0-4	76
Corrigin (S)	5-14	150
Corrigin (S)	15-19	48
Corrigin (S)	20-24	55
Corrigin (S)	25-34	122
Corrigin (S)	35-44	137
Corrigin (S)	45-54	140
Corrigin (S)	55-64	178
Corrigin (S)	65-74	123
Corrigin (S)	75-84	86
Corrigin (S)	85+	30
Cottesloe (T)	0-4	348
Cottesloe (T)	5-14	992
Cottesloe (T)	15-19	457
Cottesloe (T)	20-24	408
Cottesloe (T)	25-34	952
Cottesloe (T)	35-44	836
Cottesloe (T)	45-54	1134
Cottesloe (T)	55-64	1069
Cottesloe (T)	65-74	810
Cottesloe (T)	75-84	361
Cottesloe (T)	85+	226
Cranbrook (S)	0-4	59
Cranbrook (S)	5-14	143
Cranbrook (S)	15-19	32
Cranbrook (S)	20-24	34
Cranbrook (S)	25-34	115
Cranbrook (S)	35-44	146
Cranbrook (S)	45-54	146
Cranbrook (S)	55-64	187
Cranbrook (S)	65-74	144
Cranbrook (S)	75-84	66
Cranbrook (S)	85+	12
Cuballing (S)	0-4	43
Cuballing (S)	5-14	117
Cuballing (S)	15-19	35
Cuballing (S)	20-24	26
Cuballing (S)	25-34	92
Cuballing (S)	35-44	100
Cuballing (S)	45-54	129
Cuballing (S)	55-64	141
Cuballing (S)	65-74	126
Cuballing (S)	75-84	50
Cuballing (S)	85+	15
Cue (S)	0-4	15
Cue (S)	5-14	17
Cue (S)	15-19	3
Cue (S)	20-24	9
Cue (S)	25-34	25
Cue (S)	35-44	17
Cue (S)	45-54	21
Cue (S)	55-64	47
Cue (S)	65-74	29
Cue (S)	75-84	10
Cunderdin (S)	0-4	87
Cunderdin (S)	5-14	195
Cunderdin (S)	15-19	178
Cunderdin (S)	20-24	60
Cunderdin (S)	25-34	163
Cunderdin (S)	35-44	186
Cunderdin (S)	45-54	170
Cunderdin (S)	55-64	196
Cunderdin (S)	65-74	125
Cunderdin (S)	75-84	74
Cunderdin (S)	85+	23
Dalwallinu (S)	0-4	99
Dalwallinu (S)	5-14	196
Dalwallinu (S)	15-19	52
Dalwallinu (S)	20-24	80
Dalwallinu (S)	25-34	214
Dalwallinu (S)	35-44	208
Dalwallinu (S)	45-54	172
Dalwallinu (S)	55-64	205
Dalwallinu (S)	65-74	108
Dalwallinu (S)	75-84	68
Dalwallinu (S)	85+	30
Dandaragan (S)	0-4	181
Dandaragan (S)	5-14	315
Dandaragan (S)	15-19	122
Dandaragan (S)	20-24	112
Dandaragan (S)	25-34	365
Dandaragan (S)	35-44	365
Dandaragan (S)	45-54	462
Dandaragan (S)	55-64	547
Dandaragan (S)	65-74	478
Dandaragan (S)	75-84	220
Dandaragan (S)	85+	45
Dardanup (S)	0-4	1052
Dardanup (S)	5-14	1976
Dardanup (S)	15-19	917
Dardanup (S)	20-24	785
Dardanup (S)	25-34	1836
Dardanup (S)	35-44	1784
Dardanup (S)	45-54	1886
Dardanup (S)	55-64	1651
Dardanup (S)	65-74	1172
Dardanup (S)	75-84	702
Dardanup (S)	85+	269
Denmark (S)	0-4	265
Denmark (S)	5-14	744
Denmark (S)	15-19	391
Denmark (S)	20-24	120
Denmark (S)	25-34	382
Denmark (S)	35-44	634
Denmark (S)	45-54	869
Denmark (S)	55-64	977
Denmark (S)	65-74	930
Denmark (S)	75-84	406
Denmark (S)	85+	117
Derby-West Kimberley (S)	0-4	726
Derby-West Kimberley (S)	5-14	1261
Derby-West Kimberley (S)	15-19	508
Derby-West Kimberley (S)	20-24	593
Derby-West Kimberley (S)	25-34	1378
Derby-West Kimberley (S)	35-44	1051
Derby-West Kimberley (S)	45-54	951
Derby-West Kimberley (S)	55-64	787
Derby-West Kimberley (S)	65-74	334
Derby-West Kimberley (S)	75-84	104
Derby-West Kimberley (S)	85+	36
Donnybrook-Balingup (S)	0-4	324
Donnybrook-Balingup (S)	5-14	734
Donnybrook-Balingup (S)	15-19	309
Donnybrook-Balingup (S)	20-24	203
Donnybrook-Balingup (S)	25-34	522
Donnybrook-Balingup (S)	35-44	667
Donnybrook-Balingup (S)	45-54	848
Donnybrook-Balingup (S)	55-64	1038
Donnybrook-Balingup (S)	65-74	794
Donnybrook-Balingup (S)	75-84	323
Donnybrook-Balingup (S)	85+	108
Dowerin (S)	0-4	70
Dowerin (S)	5-14	88
Dowerin (S)	15-19	27
Dowerin (S)	20-24	26
Dowerin (S)	25-34	67
Dowerin (S)	35-44	83
Dowerin (S)	45-54	91
Dowerin (S)	55-64	103
Dowerin (S)	65-74	89
Dowerin (S)	75-84	39
Dowerin (S)	85+	11
Dumbleyung (S)	0-4	61
Dumbleyung (S)	5-14	64
Dumbleyung (S)	15-19	12
Dumbleyung (S)	20-24	27
Dumbleyung (S)	25-34	101
Dumbleyung (S)	35-44	87
Dumbleyung (S)	45-54	89
Dumbleyung (S)	55-64	121
Dumbleyung (S)	65-74	65
Dumbleyung (S)	75-84	43
Dumbleyung (S)	85+	7
Dundas (S)	0-4	25
Dundas (S)	5-14	92
Dundas (S)	15-19	25
Dundas (S)	20-24	31
Dundas (S)	25-34	115
Dundas (S)	35-44	75
Dundas (S)	45-54	147
Dundas (S)	55-64	142
Dundas (S)	65-74	95
Dundas (S)	75-84	33
Dundas (S)	85+	6
East Fremantle (T)	0-4	345
East Fremantle (T)	5-14	1002
East Fremantle (T)	15-19	431
East Fremantle (T)	20-24	415
East Fremantle (T)	25-34	717
East Fremantle (T)	35-44	969
East Fremantle (T)	45-54	1246
East Fremantle (T)	55-64	1054
East Fremantle (T)	65-74	649
East Fremantle (T)	75-84	385
East Fremantle (T)	85+	170
East Pilbara (S)	0-4	602
East Pilbara (S)	5-14	1006
East Pilbara (S)	15-19	328
East Pilbara (S)	20-24	674
East Pilbara (S)	25-34	2935
East Pilbara (S)	35-44	2192
East Pilbara (S)	45-54	1688
East Pilbara (S)	55-64	949
East Pilbara (S)	65-74	196
East Pilbara (S)	75-84	23
East Pilbara (S)	85+	3
Esperance (S)	0-4	912
Esperance (S)	5-14	2022
Esperance (S)	15-19	1007
Esperance (S)	20-24	717
Esperance (S)	25-34	1635
Esperance (S)	35-44	1745
Esperance (S)	45-54	2099
Esperance (S)	55-64	1795
Esperance (S)	65-74	1351
Esperance (S)	75-84	698
Esperance (S)	85+	253
Exmouth (S)	0-4	201
Exmouth (S)	5-14	359
Exmouth (S)	15-19	126
Exmouth (S)	20-24	124
Exmouth (S)	25-34	412
Exmouth (S)	35-44	455
Exmouth (S)	45-54	400
Exmouth (S)	55-64	323
Exmouth (S)	65-74	240
Exmouth (S)	75-84	60
Exmouth (S)	85+	11
Fremantle (C)	0-4	1501
Fremantle (C)	5-14	2597
Fremantle (C)	15-19	1328
Fremantle (C)	20-24	1544
Fremantle (C)	25-34	4579
Fremantle (C)	35-44	4017
Fremantle (C)	45-54	4213
Fremantle (C)	55-64	3888
Fremantle (C)	65-74	2807
Fremantle (C)	75-84	1673
Fremantle (C)	85+	731
Gingin (S)	0-4	251
Gingin (S)	5-14	635
Gingin (S)	15-19	248
Gingin (S)	20-24	191
Gingin (S)	25-34	506
Gingin (S)	35-44	570
Gingin (S)	45-54	736
Gingin (S)	55-64	871
Gingin (S)	65-74	804
Gingin (S)	75-84	339
Gingin (S)	85+	70
Gnowangerup (S)	0-4	90
Gnowangerup (S)	5-14	157
Gnowangerup (S)	15-19	39
Gnowangerup (S)	20-24	70
Gnowangerup (S)	25-34	180
Gnowangerup (S)	35-44	146
Gnowangerup (S)	45-54	178
Gnowangerup (S)	55-64	202
Gnowangerup (S)	65-74	106
Gnowangerup (S)	75-84	35
Gnowangerup (S)	85+	9
Goomalling (S)	0-4	72
Goomalling (S)	5-14	136
Goomalling (S)	15-19	42
Goomalling (S)	20-24	34
Goomalling (S)	25-34	113
Goomalling (S)	35-44	115
Goomalling (S)	45-54	147
Goomalling (S)	55-64	152
Goomalling (S)	65-74	121
Goomalling (S)	75-84	71
Goomalling (S)	85+	27
Gosnells (C)	0-4	8698
Gosnells (C)	5-14	15957
Gosnells (C)	15-19	7713
Gosnells (C)	20-24	8213
Gosnells (C)	25-34	19190
Gosnells (C)	35-44	17587
Gosnells (C)	45-54	14905
Gosnells (C)	55-64	11985
Gosnells (C)	65-74	8281
Gosnells (C)	75-84	4114
Gosnells (C)	85+	1431
Greater Geraldton (C)	0-4	2573
Greater Geraldton (C)	5-14	5463
Greater Geraldton (C)	15-19	2679
Greater Geraldton (C)	20-24	2203
Greater Geraldton (C)	25-34	4712
Greater Geraldton (C)	35-44	4935
Greater Geraldton (C)	45-54	5637
Greater Geraldton (C)	55-64	4743
Greater Geraldton (C)	65-74	3251
Greater Geraldton (C)	75-84	1805
Greater Geraldton (C)	85+	638
Halls Creek (S)	0-4	302
Halls Creek (S)	5-14	571
Halls Creek (S)	15-19	259
Halls Creek (S)	20-24	284
Halls Creek (S)	25-34	610
Halls Creek (S)	35-44	443
Halls Creek (S)	45-54	347
Halls Creek (S)	55-64	295
Halls Creek (S)	65-74	123
Halls Creek (S)	75-84	38
Halls Creek (S)	85+	7
Harvey (S)	0-4	1806
Harvey (S)	5-14	4080
Harvey (S)	15-19	1867
Harvey (S)	20-24	1195
Harvey (S)	25-34	3142
Harvey (S)	35-44	3550
Harvey (S)	45-54	3763
Harvey (S)	55-64	3336
Harvey (S)	65-74	2417
Harvey (S)	75-84	1101
Harvey (S)	85+	294
Irwin (S)	0-4	156
Irwin (S)	5-14	452
Irwin (S)	15-19	196
Irwin (S)	20-24	104
Irwin (S)	25-34	288
Irwin (S)	35-44	385
Irwin (S)	45-54	491
Irwin (S)	55-64	591
Irwin (S)	65-74	564
Irwin (S)	75-84	262
Irwin (S)	85+	85
Jerramungup (S)	0-4	78
Jerramungup (S)	5-14	153
Jerramungup (S)	15-19	29
Jerramungup (S)	20-24	42
Jerramungup (S)	25-34	164
Jerramungup (S)	35-44	122
Jerramungup (S)	45-54	173
Jerramungup (S)	55-64	189
Jerramungup (S)	65-74	96
Jerramungup (S)	75-84	46
Jerramungup (S)	85+	9
Joondalup (C)	0-4	8763
Joondalup (C)	5-14	20754
Joondalup (C)	15-19	10727
Joondalup (C)	20-24	9861
Joondalup (C)	25-34	17274
Joondalup (C)	35-44	20772
Joondalup (C)	45-54	23504
Joondalup (C)	55-64	20891
Joondalup (C)	65-74	13838
Joondalup (C)	75-84	5650
Joondalup (C)	85+	2401
Kalamunda (S)	0-4	3523
Kalamunda (S)	5-14	7653
Kalamunda (S)	15-19	3906
Kalamunda (S)	20-24	3315
Kalamunda (S)	25-34	7084
Kalamunda (S)	35-44	7678
Kalamunda (S)	45-54	7971
Kalamunda (S)	55-64	6914
Kalamunda (S)	65-74	5558
Kalamunda (S)	75-84	2933
Kalamunda (S)	85+	922
Kalgoorlie/Boulder (C)	0-4	2566
Kalgoorlie/Boulder (C)	5-14	4333
Kalgoorlie/Boulder (C)	15-19	1807
Kalgoorlie/Boulder (C)	20-24	2045
Kalgoorlie/Boulder (C)	25-34	5318
Kalgoorlie/Boulder (C)	35-44	4530
Kalgoorlie/Boulder (C)	45-54	4205
Kalgoorlie/Boulder (C)	55-64	3168
Kalgoorlie/Boulder (C)	65-74	1383
Kalgoorlie/Boulder (C)	75-84	558
Kalgoorlie/Boulder (C)	85+	153
Karratha (C)	0-4	2037
Karratha (C)	5-14	3273
Karratha (C)	15-19	1098
Karratha (C)	20-24	1322
Karratha (C)	25-34	4590
Karratha (C)	35-44	3985
Karratha (C)	45-54	3005
Karratha (C)	55-64	1633
Karratha (C)	65-74	433
Karratha (C)	75-84	81
Karratha (C)	85+	22
Katanning (S)	0-4	255
Katanning (S)	5-14	582
Katanning (S)	15-19	230
Katanning (S)	20-24	241
Katanning (S)	25-34	505
Katanning (S)	35-44	508
Katanning (S)	45-54	570
Katanning (S)	55-64	547
Katanning (S)	65-74	379
Katanning (S)	75-84	234
Katanning (S)	85+	95
Kellerberrin (S)	0-4	56
Kellerberrin (S)	5-14	157
Kellerberrin (S)	15-19	61
Kellerberrin (S)	20-24	46
Kellerberrin (S)	25-34	117
Kellerberrin (S)	35-44	121
Kellerberrin (S)	45-54	202
Kellerberrin (S)	55-64	164
Kellerberrin (S)	65-74	150
Kellerberrin (S)	75-84	108
Kellerberrin (S)	85+	45
Kent (S)	0-4	54
Kent (S)	5-14	78
Kent (S)	15-19	15
Kent (S)	20-24	20
Kent (S)	25-34	64
Kent (S)	35-44	102
Kent (S)	45-54	89
Kent (S)	55-64	66
Kent (S)	65-74	55
Kent (S)	75-84	15
Kent (S)	85+	3
Kojonup (S)	0-4	152
Kojonup (S)	5-14	267
Kojonup (S)	15-19	60
Kojonup (S)	20-24	76
Kojonup (S)	25-34	228
Kojonup (S)	35-44	212
Kojonup (S)	45-54	309
Kojonup (S)	55-64	281
Kojonup (S)	65-74	205
Kojonup (S)	75-84	127
Kojonup (S)	85+	62
Kondinin (S)	0-4	67
Kondinin (S)	5-14	101
Kondinin (S)	15-19	28
Kondinin (S)	20-24	22
Kondinin (S)	25-34	117
Kondinin (S)	35-44	118
Kondinin (S)	45-54	127
Kondinin (S)	55-64	134
Kondinin (S)	65-74	96
Kondinin (S)	75-84	50
Kondinin (S)	85+	12
Koorda (S)	0-4	30
Koorda (S)	5-14	59
Koorda (S)	15-19	13
Koorda (S)	20-24	11
Koorda (S)	25-34	43
Koorda (S)	35-44	52
Koorda (S)	45-54	54
Koorda (S)	55-64	85
Koorda (S)	65-74	43
Koorda (S)	75-84	24
Koorda (S)	85+	7
Kulin (S)	0-4	59
Kulin (S)	5-14	94
Kulin (S)	15-19	18
Kulin (S)	20-24	32
Kulin (S)	25-34	82
Kulin (S)	35-44	109
Kulin (S)	45-54	127
Kulin (S)	55-64	102
Kulin (S)	65-74	80
Kulin (S)	75-84	42
Kulin (S)	85+	20
Kwinana (C)	0-4	3391
Kwinana (C)	5-14	5291
Kwinana (C)	15-19	2296
Kwinana (C)	20-24	2875
Kwinana (C)	25-34	7581
Kwinana (C)	35-44	5961
Kwinana (C)	45-54	4638
Kwinana (C)	55-64	3305
Kwinana (C)	65-74	2162
Kwinana (C)	75-84	1098
Kwinana (C)	85+	324
Lake Grace (S)	0-4	99
Lake Grace (S)	5-14	184
Lake Grace (S)	15-19	41
Lake Grace (S)	20-24	42
Lake Grace (S)	25-34	165
Lake Grace (S)	35-44	174
Lake Grace (S)	45-54	187
Lake Grace (S)	55-64	191
Lake Grace (S)	65-74	117
Lake Grace (S)	75-84	58
Lake Grace (S)	85+	11
Laverton (S)	0-4	48
Laverton (S)	5-14	94
Laverton (S)	15-19	31
Laverton (S)	20-24	72
Laverton (S)	25-34	301
Laverton (S)	35-44	163
Laverton (S)	45-54	213
Laverton (S)	55-64	152
Laverton (S)	65-74	45
Laverton (S)	75-84	21
Laverton (S)	85+	3
Leonora (S)	0-4	104
Leonora (S)	5-14	128
Leonora (S)	15-19	38
Leonora (S)	20-24	80
Leonora (S)	25-34	352
Leonora (S)	35-44	246
Leonora (S)	45-54	231
Leonora (S)	55-64	145
Leonora (S)	65-74	63
Leonora (S)	75-84	14
Leonora (S)	85+	5
Mandurah (C)	0-4	4669
Mandurah (C)	5-14	9889
Mandurah (C)	15-19	4849
Mandurah (C)	20-24	4340
Mandurah (C)	25-34	8802
Mandurah (C)	35-44	9282
Mandurah (C)	45-54	10442
Mandurah (C)	55-64	10230
Mandurah (C)	65-74	10111
Mandurah (C)	75-84	6082
Mandurah (C)	85+	2124
Manjimup (S)	0-4	492
Manjimup (S)	5-14	1238
Manjimup (S)	15-19	583
Manjimup (S)	20-24	410
Manjimup (S)	25-34	849
Manjimup (S)	35-44	1010
Manjimup (S)	45-54	1401
Manjimup (S)	55-64	1431
Manjimup (S)	65-74	1062
Manjimup (S)	75-84	571
Manjimup (S)	85+	200
Meekatharra (S)	0-4	67
Meekatharra (S)	5-14	117
Meekatharra (S)	15-19	53
Meekatharra (S)	20-24	52
Meekatharra (S)	25-34	230
Meekatharra (S)	35-44	172
Meekatharra (S)	45-54	148
Meekatharra (S)	55-64	138
Meekatharra (S)	65-74	70
Meekatharra (S)	75-84	12
Meekatharra (S)	85+	10
Melville (C)	0-4	4915
Melville (C)	5-14	11880
Melville (C)	15-19	6496
Melville (C)	20-24	6666
Melville (C)	25-34	11320
Melville (C)	35-44	12324
Melville (C)	45-54	13521
Melville (C)	55-64	12702
Melville (C)	65-74	9370
Melville (C)	75-84	5662
Melville (C)	85+	3221
Menzies (S)	0-4	20
Menzies (S)	5-14	37
Menzies (S)	15-19	30
Menzies (S)	20-24	39
Menzies (S)	25-34	98
Menzies (S)	35-44	77
Menzies (S)	45-54	83
Menzies (S)	55-64	59
Menzies (S)	65-74	30
Menzies (S)	75-84	5
Merredin (S)	0-4	213
Merredin (S)	5-14	446
Merredin (S)	15-19	204
Merredin (S)	20-24	302
Merredin (S)	25-34	400
Merredin (S)	35-44	373
Merredin (S)	45-54	450
Merredin (S)	55-64	443
Merredin (S)	65-74	306
Merredin (S)	75-84	151
Merredin (S)	85+	67
Mingenew (S)	0-4	36
Mingenew (S)	5-14	54
Mingenew (S)	15-19	22
Mingenew (S)	20-24	16
Mingenew (S)	25-34	62
Mingenew (S)	35-44	54
Mingenew (S)	45-54	62
Mingenew (S)	55-64	85
Mingenew (S)	65-74	41
Mingenew (S)	75-84	16
Mingenew (S)	85+	7
Moora (S)	0-4	159
Moora (S)	5-14	360
Moora (S)	15-19	122
Moora (S)	20-24	141
Moora (S)	25-34	242
Moora (S)	35-44	324
Moora (S)	45-54	359
Moora (S)	55-64	326
Moora (S)	65-74	237
Moora (S)	75-84	125
Moora (S)	85+	49
Morawa (S)	0-4	47
Morawa (S)	5-14	106
Morawa (S)	15-19	76
Morawa (S)	20-24	37
Morawa (S)	25-34	84
Morawa (S)	35-44	80
Morawa (S)	45-54	89
Morawa (S)	55-64	110
Morawa (S)	65-74	52
Morawa (S)	75-84	46
Morawa (S)	85+	18
Mosman Park (T)	0-4	398
Mosman Park (T)	5-14	1108
Mosman Park (T)	15-19	644
Mosman Park (T)	20-24	482
Mosman Park (T)	25-34	1181
Mosman Park (T)	35-44	1057
Mosman Park (T)	45-54	1296
Mosman Park (T)	55-64	1028
Mosman Park (T)	65-74	932
Mosman Park (T)	75-84	452
Mosman Park (T)	85+	182
Mount Magnet (S)	0-4	26
Mount Magnet (S)	5-14	62
Mount Magnet (S)	15-19	26
Mount Magnet (S)	20-24	21
Mount Magnet (S)	25-34	60
Mount Magnet (S)	35-44	65
Mount Magnet (S)	45-54	69
Mount Magnet (S)	55-64	78
Mount Magnet (S)	65-74	69
Mount Magnet (S)	75-84	12
Mount Magnet (S)	85+	3
Mount Marshall (S)	0-4	50
Mount Marshall (S)	5-14	66
Mount Marshall (S)	15-19	14
Mount Marshall (S)	20-24	11
Mount Marshall (S)	25-34	71
Mount Marshall (S)	35-44	82
Mount Marshall (S)	45-54	90
Mount Marshall (S)	55-64	68
Mount Marshall (S)	65-74	52
Mount Marshall (S)	75-84	18
Mount Marshall (S)	85+	6
Mukinbudin (S)	0-4	44
Mukinbudin (S)	5-14	66
Mukinbudin (S)	15-19	12
Mukinbudin (S)	20-24	16
Mukinbudin (S)	25-34	83
Mukinbudin (S)	35-44	73
Mukinbudin (S)	45-54	66
Mukinbudin (S)	55-64	84
Mukinbudin (S)	65-74	55
Mukinbudin (S)	75-84	35
Mukinbudin (S)	85+	13
Mundaring (S)	0-4	1896
Mundaring (S)	5-14	4735
Mundaring (S)	15-19	2508
Mundaring (S)	20-24	2146
Mundaring (S)	25-34	4175
Mundaring (S)	35-44	4918
Mundaring (S)	45-54	6117
Mundaring (S)	55-64	5294
Mundaring (S)	65-74	4026
Mundaring (S)	75-84	1727
Mundaring (S)	85+	604
Murchison (S)	0-4	9
Murchison (S)	5-14	13
Murchison (S)	15-19	8
Murchison (S)	20-24	14
Murchison (S)	25-34	20
Murchison (S)	35-44	20
Murchison (S)	45-54	36
Murchison (S)	55-64	20
Murchison (S)	65-74	4
Murray (S)	0-4	927
Murray (S)	5-14	2217
Murray (S)	15-19	1005
Murray (S)	20-24	827
Murray (S)	25-34	1617
Murray (S)	35-44	1915
Murray (S)	45-54	2294
Murray (S)	55-64	2293
Murray (S)	65-74	2159
Murray (S)	75-84	1145
Murray (S)	85+	298
Nannup (S)	0-4	57
Nannup (S)	5-14	146
Nannup (S)	15-19	39
Nannup (S)	20-24	41
Nannup (S)	25-34	91
Nannup (S)	35-44	125
Nannup (S)	45-54	213
Nannup (S)	55-64	267
Nannup (S)	65-74	248
Nannup (S)	75-84	79
Nannup (S)	85+	18
Narembeen (S)	0-4	59
Narembeen (S)	5-14	77
Narembeen (S)	15-19	24
Narembeen (S)	20-24	35
Narembeen (S)	25-34	121
Narembeen (S)	35-44	70
Narembeen (S)	45-54	104
Narembeen (S)	55-64	136
Narembeen (S)	65-74	95
Narembeen (S)	75-84	59
Narembeen (S)	85+	25
Narrogin (S)	0-4	324
Narrogin (S)	5-14	743
Narrogin (S)	15-19	395
Narrogin (S)	20-24	263
Narrogin (S)	25-34	557
Narrogin (S)	35-44	553
Narrogin (S)	45-54	655
Narrogin (S)	55-64	725
Narrogin (S)	65-74	522
Narrogin (S)	75-84	291
Narrogin (S)	85+	132
Nedlands (C)	0-4	1002
Nedlands (C)	5-14	3184
Nedlands (C)	15-19	1527
Nedlands (C)	20-24	1535
Nedlands (C)	25-34	1779
Nedlands (C)	35-44	2415
Nedlands (C)	45-54	3086
Nedlands (C)	55-64	2763
Nedlands (C)	65-74	2173
Nedlands (C)	75-84	1083
Nedlands (C)	85+	574
Ngaanyatjarraku (S)	0-4	132
Ngaanyatjarraku (S)	5-14	270
Ngaanyatjarraku (S)	15-19	141
Ngaanyatjarraku (S)	20-24	147
Ngaanyatjarraku (S)	25-34	303
Ngaanyatjarraku (S)	35-44	226
Ngaanyatjarraku (S)	45-54	175
Ngaanyatjarraku (S)	55-64	124
Ngaanyatjarraku (S)	65-74	68
Ngaanyatjarraku (S)	75-84	19
Ngaanyatjarraku (S)	85+	3
Northam (S)	0-4	665
Northam (S)	5-14	1430
Northam (S)	15-19	622
Northam (S)	20-24	588
Northam (S)	25-34	1324
Northam (S)	35-44	1371
Northam (S)	45-54	1469
Northam (S)	55-64	1671
Northam (S)	65-74	1219
Northam (S)	75-84	557
Northam (S)	85+	200
Northampton (S)	0-4	148
Northampton (S)	5-14	360
Northampton (S)	15-19	124
Northampton (S)	20-24	135
Northampton (S)	25-34	252
Northampton (S)	35-44	344
Northampton (S)	45-54	513
Northampton (S)	55-64	658
Northampton (S)	65-74	520
Northampton (S)	75-84	207
Northampton (S)	85+	62
Nungarin (S)	0-4	19
Nungarin (S)	5-14	28
Nungarin (S)	15-19	13
Nungarin (S)	20-24	20
Nungarin (S)	25-34	19
Nungarin (S)	35-44	24
Nungarin (S)	45-54	31
Nungarin (S)	55-64	48
Nungarin (S)	65-74	22
Nungarin (S)	75-84	17
Nungarin (S)	85+	8
Peppermint Grove (S)	0-4	49
Peppermint Grove (S)	5-14	261
Peppermint Grove (S)	15-19	211
Peppermint Grove (S)	20-24	115
Peppermint Grove (S)	25-34	131
Peppermint Grove (S)	35-44	125
Peppermint Grove (S)	45-54	236
Peppermint Grove (S)	55-64	228
Peppermint Grove (S)	65-74	151
Peppermint Grove (S)	75-84	93
Peppermint Grove (S)	85+	41
Perenjori (S)	0-4	37
Perenjori (S)	5-14	50
Perenjori (S)	15-19	19
Perenjori (S)	20-24	22
Perenjori (S)	25-34	117
Perenjori (S)	35-44	85
Perenjori (S)	45-54	114
Perenjori (S)	55-64	101
Perenjori (S)	65-74	44
Perenjori (S)	75-84	13
Perenjori (S)	85+	8
Perth (C)	0-4	670
Perth (C)	5-14	469
Perth (C)	15-19	887
Perth (C)	20-24	2841
Perth (C)	25-34	7763
Perth (C)	35-44	3078
Perth (C)	45-54	2072
Perth (C)	55-64	1906
Perth (C)	65-74	1369
Perth (C)	75-84	584
Perth (C)	85+	160
Pingelly (S)	0-4	57
Pingelly (S)	5-14	140
Pingelly (S)	15-19	49
Pingelly (S)	20-24	42
Pingelly (S)	25-34	99
Pingelly (S)	35-44	100
Pingelly (S)	45-54	161
Pingelly (S)	55-64	218
Pingelly (S)	65-74	166
Pingelly (S)	75-84	91
Pingelly (S)	85+	24
Plantagenet (S)	0-4	258
Plantagenet (S)	5-14	633
Plantagenet (S)	15-19	298
Plantagenet (S)	20-24	205
Plantagenet (S)	25-34	413
Plantagenet (S)	35-44	605
Plantagenet (S)	45-54	802
Plantagenet (S)	55-64	812
Plantagenet (S)	65-74	666
Plantagenet (S)	75-84	299
Plantagenet (S)	85+	97
Port Hedland (T)	0-4	1374
Port Hedland (T)	5-14	2055
Port Hedland (T)	15-19	685
Port Hedland (T)	20-24	898
Port Hedland (T)	25-34	3280
Port Hedland (T)	35-44	2418
Port Hedland (T)	45-54	2042
Port Hedland (T)	55-64	1229
Port Hedland (T)	65-74	355
Port Hedland (T)	75-84	104
Port Hedland (T)	85+	34
Quairading (S)	0-4	57
Quairading (S)	5-14	116
Quairading (S)	15-19	36
Quairading (S)	20-24	30
Quairading (S)	25-34	93
Quairading (S)	35-44	80
Quairading (S)	45-54	151
Quairading (S)	55-64	196
Quairading (S)	65-74	145
Quairading (S)	75-84	89
Quairading (S)	85+	27
Ravensthorpe (S)	0-4	103
Ravensthorpe (S)	5-14	203
Ravensthorpe (S)	15-19	39
Ravensthorpe (S)	20-24	60
Ravensthorpe (S)	25-34	217
