LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Gnowangerup (S)	0	1	1	0	5
Gnowangerup (S)	0	1	1	1	4
Gnowangerup (S)	1	0	0	1	68
Gnowangerup (S)	1	0	1	1	12
Gnowangerup (S)	1	1	0	0	338
Gnowangerup (S)	1	1	0	1	18
Gnowangerup (S)	1	1	1	0	26
Gnowangerup (S)	1	1	1	1	16
Goomalling (S)					4
Goomalling (S)	0	0	0	1	10
Goomalling (S)	0	0	1	0	4
Goomalling (S)	0	0	1	1	3
Goomalling (S)	0	1	0	0	42
Goomalling (S)	0	1	0	1	3
Goomalling (S)	0	1	1	0	12
Goomalling (S)	1	0	0	1	64
Goomalling (S)	1	0	1	0	17
Goomalling (S)	1	0	1	1	10
Goomalling (S)	1	1	0	0	285
Goomalling (S)	1	1	0	1	5
Goomalling (S)	1	1	1	0	5
Gosnells (C)					1336
Gosnells (C)	0	0	0	1	3743
Gosnells (C)	0	0	1	0	1032
Gosnells (C)	0	0	1	1	761
Gosnells (C)	0	1	0	0	5312
Gosnells (C)	0	1	0	1	695
Gosnells (C)	0	1	1	0	1359
Gosnells (C)	0	1	1	1	384
Gosnells (C)	1	0	0	1	8453
Gosnells (C)	1	0	1	0	3870
Gosnells (C)	1	0	1	1	3510
Gosnells (C)	1	1	0	0	33201
Gosnells (C)	1	1	0	1	1998
Gosnells (C)	1	1	1	0	7529
Gosnells (C)	1	1	1	1	2062
Greater Geraldton (C)					336
Greater Geraldton (C)	0	0	0	1	1111
Greater Geraldton (C)	0	0	1	0	294
Greater Geraldton (C)	0	0	1	1	156
Greater Geraldton (C)	0	1	0	0	2294
Greater Geraldton (C)	0	1	0	1	350
Greater Geraldton (C)	0	1	1	0	534
Greater Geraldton (C)	0	1	1	1	171
Greater Geraldton (C)	1	0	0	1	2141
Greater Geraldton (C)	1	0	1	0	839
Greater Geraldton (C)	1	0	1	1	628
Greater Geraldton (C)	1	1	0	0	8838
Greater Geraldton (C)	1	1	0	1	637
Greater Geraldton (C)	1	1	1	0	1843
Greater Geraldton (C)	1	1	1	1	437
Halls Creek (S)					69
Halls Creek (S)	0	0	0	1	109
Halls Creek (S)	0	0	1	0	7
Halls Creek (S)	0	1	0	0	306
Halls Creek (S)	0	1	0	1	213
Halls Creek (S)	0	1	1	0	53
Halls Creek (S)	0	1	1	1	15
Halls Creek (S)	1	0	0	1	91
Halls Creek (S)	1	0	1	0	10
Halls Creek (S)	1	0	1	1	17
Halls Creek (S)	1	1	0	0	592
Halls Creek (S)	1	1	0	1	149
Halls Creek (S)	1	1	1	0	45
Halls Creek (S)	1	1	1	1	44
Harvey (S)					133
Harvey (S)	0	0	0	1	559
Harvey (S)	0	0	1	0	143
Harvey (S)	0	0	1	1	99
Harvey (S)	0	1	0	0	1175
Harvey (S)	0	1	0	1	122
Harvey (S)	0	1	1	0	254
Harvey (S)	0	1	1	1	70
Harvey (S)	1	0	0	1	1654
Harvey (S)	1	0	1	0	696
Harvey (S)	1	0	1	1	545
Harvey (S)	1	1	0	0	7483
Harvey (S)	1	1	0	1	539
Harvey (S)	1	1	1	0	1549
Harvey (S)	1	1	1	1	288
Irwin (S)					24
Irwin (S)	0	0	0	1	55
Irwin (S)	0	0	1	0	12
Irwin (S)	0	0	1	1	13
Irwin (S)	0	1	0	0	161
Irwin (S)	0	1	0	1	8
Irwin (S)	0	1	1	0	29
Irwin (S)	0	1	1	1	5
Irwin (S)	1	0	0	1	188
Irwin (S)	1	0	1	0	49
Irwin (S)	1	0	1	1	42
Irwin (S)	1	1	0	0	710
Irwin (S)	1	1	0	1	32
Irwin (S)	1	1	1	0	204
Irwin (S)	1	1	1	1	44
Jerramungup (S)					9
Jerramungup (S)	0	0	0	1	14
Jerramungup (S)	0	0	1	0	13
Jerramungup (S)	0	1	0	0	29
Jerramungup (S)	0	1	0	1	3
Jerramungup (S)	0	1	1	0	6
Jerramungup (S)	1	0	0	1	37
Jerramungup (S)	1	0	1	0	7
Jerramungup (S)	1	0	1	1	5
Jerramungup (S)	1	1	0	0	321
Jerramungup (S)	1	1	1	0	30
Jerramungup (S)	1	1	1	1	3
Joondalup (C)					1120
Joondalup (C)	0	0	0	1	4166
Joondalup (C)	0	0	1	0	1478
Joondalup (C)	0	0	1	1	1052
Joondalup (C)	0	1	0	0	4613
Joondalup (C)	0	1	0	1	392
Joondalup (C)	0	1	1	0	1301
Joondalup (C)	0	1	1	1	298
Joondalup (C)	1	0	0	1	13717
Joondalup (C)	1	0	1	0	8031
Joondalup (C)	1	0	1	1	6274
Joondalup (C)	1	1	0	0	42199
Joondalup (C)	1	1	0	1	2131
Joondalup (C)	1	1	1	0	9821
Joondalup (C)	1	1	1	1	1687
Kalamunda (S)					437
Kalamunda (S)	0	0	0	1	1752
Kalamunda (S)	0	0	1	0	503
Kalamunda (S)	0	0	1	1	432
Kalamunda (S)	0	1	0	0	2117
Kalamunda (S)	0	1	0	1	245
Kalamunda (S)	0	1	1	0	601
Kalamunda (S)	0	1	1	1	153
Kalamunda (S)	1	0	0	1	4579
Kalamunda (S)	1	0	1	0	1816
Kalamunda (S)	1	0	1	1	1589
Kalamunda (S)	1	1	0	0	14635
Kalamunda (S)	1	1	0	1	1099
Kalamunda (S)	1	1	1	0	3417
Kalamunda (S)	1	1	1	1	791
Kalgoorlie/Boulder (C)					233
Kalgoorlie/Boulder (C)	0	0	0	1	641
Kalgoorlie/Boulder (C)	0	0	1	0	134
Kalgoorlie/Boulder (C)	0	0	1	1	101
Kalgoorlie/Boulder (C)	0	1	0	0	1409
Kalgoorlie/Boulder (C)	0	1	0	1	191
Kalgoorlie/Boulder (C)	0	1	1	0	202
Kalgoorlie/Boulder (C)	0	1	1	1	59
Kalgoorlie/Boulder (C)	1	0	0	1	1491
Kalgoorlie/Boulder (C)	1	0	1	0	521
Kalgoorlie/Boulder (C)	1	0	1	1	513
Kalgoorlie/Boulder (C)	1	1	0	0	8921
Kalgoorlie/Boulder (C)	1	1	0	1	805
Kalgoorlie/Boulder (C)	1	1	1	0	1374
Kalgoorlie/Boulder (C)	1	1	1	1	358
Karratha (C)					157
Karratha (C)	0	0	0	1	287
Karratha (C)	0	0	1	0	65
Karratha (C)	0	0	1	1	28
Karratha (C)	0	1	0	0	803
Karratha (C)	0	1	0	1	128
Karratha (C)	0	1	1	0	132
Karratha (C)	0	1	1	1	53
Karratha (C)	1	0	0	1	746
Karratha (C)	1	0	1	0	404
Karratha (C)	1	0	1	1	251
Karratha (C)	1	1	0	0	7416
Karratha (C)	1	1	0	1	336
Karratha (C)	1	1	1	0	1024
Karratha (C)	1	1	1	1	202
Katanning (S)					47
Katanning (S)	0	0	0	1	81
Katanning (S)	0	0	1	0	13
Katanning (S)	0	0	1	1	18
Katanning (S)	0	1	0	0	206
Katanning (S)	0	1	0	1	35
Katanning (S)	0	1	1	0	43
Katanning (S)	0	1	1	1	19
Katanning (S)	1	0	0	1	263
Katanning (S)	1	0	1	0	48
Katanning (S)	1	0	1	1	58
Katanning (S)	1	1	0	0	827
Katanning (S)	1	1	0	1	77
Katanning (S)	1	1	1	0	172
Katanning (S)	1	1	1	1	43
Kellerberrin (S)					8
Kellerberrin (S)	0	0	0	1	36
Kellerberrin (S)	0	0	1	0	7
Kellerberrin (S)	0	0	1	1	3
Kellerberrin (S)	0	1	0	0	62
Kellerberrin (S)	0	1	0	1	13
Kellerberrin (S)	0	1	1	0	26
Kellerberrin (S)	0	1	1	1	3
Kellerberrin (S)	1	0	0	1	54
Kellerberrin (S)	1	0	1	0	21
Kellerberrin (S)	1	0	1	1	12
Kellerberrin (S)	1	1	0	0	240
Kellerberrin (S)	1	1	0	1	40
Kellerberrin (S)	1	1	1	0	59
Kellerberrin (S)	1	1	1	1	11
Kent (S)	0	0	0	1	3
Kent (S)	0	1	0	0	18
Kent (S)	1	0	0	1	41
Kent (S)	1	0	1	0	5
Kent (S)	1	1	0	0	186
Kent (S)	1	1	1	0	20
Kent (S)	1	1	1	1	9
Kojonup (S)					9
Kojonup (S)	0	0	0	1	32
Kojonup (S)	0	0	1	0	4
Kojonup (S)	0	1	0	0	115
Kojonup (S)	0	1	0	1	4
Kojonup (S)	0	1	1	0	9
Kojonup (S)	1	0	0	1	104
Kojonup (S)	1	0	1	0	15
Kojonup (S)	1	0	1	1	19
Kojonup (S)	1	1	0	0	534
Kojonup (S)	1	1	0	1	50
Kojonup (S)	1	1	1	0	61
Kojonup (S)	1	1	1	1	7
Kondinin (S)					5
Kondinin (S)	0	0	0	1	13
Kondinin (S)	0	1	0	0	36
Kondinin (S)	0	1	0	1	6
Kondinin (S)	0	1	1	0	4
Kondinin (S)	0	1	1	1	3
Kondinin (S)	1	0	0	1	40
Kondinin (S)	1	0	1	0	9
Kondinin (S)	1	0	1	1	3
Kondinin (S)	1	1	0	0	217
Kondinin (S)	1	1	0	1	5
Kondinin (S)	1	1	1	0	31
Kondinin (S)	1	1	1	1	3
Koorda (S)					3
Koorda (S)	0	0	0	1	8
Koorda (S)	0	0	1	0	3
Koorda (S)	0	1	0	0	13
Koorda (S)	0	1	0	1	4
Koorda (S)	1	0	1	0	7
Koorda (S)	1	0	1	1	9
Koorda (S)	1	1	0	0	132
Koorda (S)	1	1	0	1	3
Koorda (S)	1	1	1	0	13
Kulin (S)					3
Kulin (S)	0	0	0	1	12
Kulin (S)	0	1	0	0	11
Kulin (S)	1	0	0	1	22
Kulin (S)	1	0	1	0	4
Kulin (S)	1	0	1	1	3
Kulin (S)	1	1	0	0	257
Kulin (S)	1	1	0	1	4
Kulin (S)	1	1	1	0	12
Kwinana (C)					379
Kwinana (C)	0	0	0	1	1190
Kwinana (C)	0	0	1	0	342
Kwinana (C)	0	0	1	1	217
Kwinana (C)	0	1	0	0	2435
Kwinana (C)	0	1	0	1	253
Kwinana (C)	0	1	1	0	471
Kwinana (C)	0	1	1	1	118
Kwinana (C)	1	0	0	1	2063
Kwinana (C)	1	0	1	0	778
Kwinana (C)	1	0	1	1	799
Kwinana (C)	1	1	0	0	11223
Kwinana (C)	1	1	0	1	733
Kwinana (C)	1	1	1	0	1793
Kwinana (C)	1	1	1	1	506
Lake Grace (S)					3
Lake Grace (S)	0	0	0	1	20
Lake Grace (S)	0	1	0	0	38
Lake Grace (S)	0	1	1	1	6
Lake Grace (S)	1	0	0	1	57
Lake Grace (S)	1	0	1	0	15
Lake Grace (S)	1	0	1	1	6
Lake Grace (S)	1	1	0	0	386
Lake Grace (S)	1	1	0	1	11
Lake Grace (S)	1	1	1	0	10
Lake Grace (S)	1	1	1	1	6
Laverton (S)					5
Laverton (S)	0	0	0	1	16
Laverton (S)	0	0	1	0	3
Laverton (S)	0	1	0	0	60
Laverton (S)	0	1	0	1	13
Laverton (S)	0	1	1	0	8
Laverton (S)	1	0	0	1	20
Laverton (S)	1	1	0	0	118
Laverton (S)	1	1	0	1	19
Laverton (S)	1	1	1	0	21
Laverton (S)	1	1	1	1	10
Leonora (S)					5
Leonora (S)	0	0	0	1	25
Leonora (S)	0	1	0	0	66
Leonora (S)	0	1	0	1	18
Leonora (S)	0	1	1	1	4
Leonora (S)	1	0	0	1	31
Leonora (S)	1	0	1	0	4
Leonora (S)	1	0	1	1	7
Leonora (S)	1	1	0	0	237
Leonora (S)	1	1	0	1	28
Leonora (S)	1	1	1	0	23
Leonora (S)	1	1	1	1	4
Mandurah (C)					503
Mandurah (C)	0	0	0	1	2224
Mandurah (C)	0	0	1	0	639
Mandurah (C)	0	0	1	1	454
Mandurah (C)	0	1	0	0	4407
Mandurah (C)	0	1	0	1	509
Mandurah (C)	0	1	1	0	1024
Mandurah (C)	0	1	1	1	193
Mandurah (C)	1	0	0	1	4465
Mandurah (C)	1	0	1	0	2076
Mandurah (C)	1	0	1	1	1614
Mandurah (C)	1	1	0	0	17040
Mandurah (C)	1	1	0	1	1245
Mandurah (C)	1	1	1	0	3558
Mandurah (C)	1	1	1	1	928
Manjimup (S)					65
Manjimup (S)	0	0	0	1	237
Manjimup (S)	0	0	1	0	69
Manjimup (S)	0	0	1	1	32
Manjimup (S)	0	1	0	0	399
Manjimup (S)	0	1	0	1	50
Manjimup (S)	0	1	1	0	76
Manjimup (S)	0	1	1	1	29
Manjimup (S)	1	0	0	1	471
Manjimup (S)	1	0	1	0	232
Manjimup (S)	1	0	1	1	105
Manjimup (S)	1	1	0	0	1941
Manjimup (S)	1	1	0	1	143
Manjimup (S)	1	1	1	0	472
Manjimup (S)	1	1	1	1	109
Meekatharra (S)					10
Meekatharra (S)	0	0	0	1	18
Meekatharra (S)	0	1	0	0	84
Meekatharra (S)	0	1	0	1	17
Meekatharra (S)	0	1	1	0	12
Meekatharra (S)	0	1	1	1	8
Meekatharra (S)	1	0	0	1	10
Meekatharra (S)	1	1	0	0	106
Meekatharra (S)	1	1	0	1	20
Meekatharra (S)	1	1	1	0	8
Meekatharra (S)	1	1	1	1	22
Melville (C)					1060
Melville (C)	0	0	0	1	2751
Melville (C)	0	0	1	0	1104
Melville (C)	0	0	1	1	679
Melville (C)	0	1	0	0	2786
Melville (C)	0	1	0	1	254
Melville (C)	0	1	1	0	859
Melville (C)	0	1	1	1	116
Melville (C)	1	0	0	1	7342
Melville (C)	1	0	1	0	5311
Melville (C)	1	0	1	1	3642
Melville (C)	1	1	0	0	23994
Melville (C)	1	1	0	1	699
Melville (C)	1	1	1	0	6040
Melville (C)	1	1	1	1	750
Menzies (S)					24
Menzies (S)	0	0	0	1	16
Menzies (S)	0	1	0	0	13
Menzies (S)	0	1	0	1	10
Menzies (S)	0	1	1	0	6
Menzies (S)	1	0	0	1	13
Menzies (S)	1	0	1	0	3
Menzies (S)	1	0	1	1	4
Menzies (S)	1	1	0	0	55
Menzies (S)	1	1	0	1	22
Menzies (S)	1	1	1	0	8
Menzies (S)	1	1	1	1	3
Merredin (S)					26
Merredin (S)	0	0	0	1	67
Merredin (S)	0	0	1	0	21
Merredin (S)	0	0	1	1	3
Merredin (S)	0	1	0	0	150
Merredin (S)	0	1	0	1	44
Merredin (S)	0	1	1	0	38
Merredin (S)	0	1	1	1	11
Merredin (S)	1	0	0	1	139
Merredin (S)	1	0	1	0	44
Merredin (S)	1	0	1	1	49
Merredin (S)	1	1	0	0	793
Merredin (S)	1	1	0	1	46
Merredin (S)	1	1	1	0	112
Merredin (S)	1	1	1	1	64
Mingenew (S)					4
Mingenew (S)	0	0	0	1	12
Mingenew (S)	0	0	1	1	4
Mingenew (S)	0	1	0	0	3
Mingenew (S)	0	1	0	1	7
Mingenew (S)	0	1	1	0	6
Mingenew (S)	1	0	0	1	30
Mingenew (S)	1	0	1	0	13
Mingenew (S)	1	0	1	1	4
Mingenew (S)	1	1	0	0	133
Mingenew (S)	1	1	0	1	5
Mingenew (S)	1	1	1	0	6
Moora (S)					13
Moora (S)	0	0	0	1	72
Moora (S)	0	0	1	0	11
Moora (S)	0	1	0	0	113
Moora (S)	0	1	0	1	18
Moora (S)	0	1	1	0	10
Moora (S)	0	1	1	1	5
Moora (S)	1	0	0	1	135
Moora (S)	1	0	1	0	50
Moora (S)	1	0	1	1	37
Moora (S)	1	1	0	0	612
Moora (S)	1	1	0	1	64
Moora (S)	1	1	1	0	88
Moora (S)	1	1	1	1	18
Morawa (S)					8
Morawa (S)	0	0	0	1	14
Morawa (S)	0	0	1	0	7
Morawa (S)	0	0	1	1	3
Morawa (S)	0	1	0	0	57
Morawa (S)	0	1	1	1	3
Morawa (S)	1	0	0	1	16
Morawa (S)	1	0	1	0	18
Morawa (S)	1	0	1	1	12
Morawa (S)	1	1	0	0	158
Morawa (S)	1	1	0	1	15
Morawa (S)	1	1	1	0	34
Morawa (S)	1	1	1	1	18
Mosman Park (T)					75
Mosman Park (T)	0	0	0	1	180
Mosman Park (T)	0	0	1	0	107
Mosman Park (T)	0	0	1	1	46
Mosman Park (T)	0	1	0	0	198
Mosman Park (T)	0	1	0	1	23
Mosman Park (T)	0	1	1	0	99
Mosman Park (T)	1	0	0	1	348
Mosman Park (T)	1	0	1	0	521
Mosman Park (T)	1	0	1	1	220
Mosman Park (T)	1	1	0	0	1989
Mosman Park (T)	1	1	0	1	16
Mosman Park (T)	1	1	1	0	665
Mosman Park (T)	1	1	1	1	29
Mount Magnet (S)					3
Mount Magnet (S)	0	0	0	1	6
Mount Magnet (S)	0	1	0	0	22
Mount Magnet (S)	0	1	0	1	7
Mount Magnet (S)	0	1	1	0	4
Mount Magnet (S)	1	0	0	1	14
Mount Magnet (S)	1	0	1	0	4
Mount Magnet (S)	1	1	0	0	75
Mount Magnet (S)	1	1	0	1	18
Mount Magnet (S)	1	1	1	0	27
Mount Marshall (S)	0	0	0	1	9
Mount Marshall (S)	0	1	0	0	17
Mount Marshall (S)	1	0	0	1	30
Mount Marshall (S)	1	0	1	0	12
Mount Marshall (S)	1	1	0	0	170
Mount Marshall (S)	1	1	0	1	8
Mount Marshall (S)	1	1	1	0	20
Mukinbudin (S)					4
Mukinbudin (S)	0	0	0	1	13
Mukinbudin (S)	0	1	0	0	15
Mukinbudin (S)	0	1	0	1	6
Mukinbudin (S)	1	0	0	1	19
Mukinbudin (S)	1	1	0	0	173
Mukinbudin (S)	1	1	0	1	8
Mukinbudin (S)	1	1	1	0	22
Mundaring (S)					213
Mundaring (S)	0	0	0	1	1121
Mundaring (S)	0	0	1	0	310
Mundaring (S)	0	0	1	1	206
Mundaring (S)	0	1	0	0	1248
Mundaring (S)	0	1	0	1	158
Mundaring (S)	0	1	1	0	344
Mundaring (S)	0	1	1	1	93
Mundaring (S)	1	0	0	1	3102
Mundaring (S)	1	0	1	0	1359
Mundaring (S)	1	0	1	1	1191
Mundaring (S)	1	1	0	0	8666
Mundaring (S)	1	1	0	1	601
Mundaring (S)	1	1	1	0	2158
Mundaring (S)	1	1	1	1	512
Murchison (S)					3
Murchison (S)	0	1	0	0	10
Murchison (S)	1	0	0	1	9
Murchison (S)	1	1	0	0	17
Murchison (S)	1	1	0	1	17
Murchison (S)	1	1	1	0	8
Murray (S)					69
Murray (S)	0	0	0	1	443
Murray (S)	0	0	1	0	126
Murray (S)	0	0	1	1	78
Murray (S)	0	1	0	0	836
Murray (S)	0	1	0	1	85
Murray (S)	0	1	1	0	214
Murray (S)	0	1	1	1	20
Murray (S)	1	0	0	1	1082
Murray (S)	1	0	1	0	383
Murray (S)	1	0	1	1	401
Murray (S)	1	1	0	0	3533
Murray (S)	1	1	0	1	262
Murray (S)	1	1	1	0	783
Murray (S)	1	1	1	1	179
Nannup (S)					9
Nannup (S)	0	0	0	1	28
Nannup (S)	0	0	1	0	3
Nannup (S)	0	1	0	0	70
Nannup (S)	0	1	0	1	3
Nannup (S)	0	1	1	0	4
Nannup (S)	1	0	0	1	88
Nannup (S)	1	0	1	0	3
Nannup (S)	1	0	1	1	7
Nannup (S)	1	1	0	0	201
Nannup (S)	1	1	0	1	21
Nannup (S)	1	1	1	0	57
Nannup (S)	1	1	1	1	6
Narembeen (S)					3
Narembeen (S)	0	0	0	1	11
Narembeen (S)	0	1	0	0	26
Narembeen (S)	0	1	0	1	8
Narembeen (S)	0	1	1	0	3
Narembeen (S)	0	1	1	1	3
Narembeen (S)	1	0	0	1	44
Narembeen (S)	1	0	1	0	10
Narembeen (S)	1	0	1	1	19
Narembeen (S)	1	1	0	0	197
Narembeen (S)	1	1	0	1	17
Narembeen (S)	1	1	1	0	20
Narrogin (S)					46
Narrogin (S)	0	0	0	1	142
Narrogin (S)	0	0	1	0	39
Narrogin (S)	0	0	1	1	9
Narrogin (S)	0	1	0	0	326
Narrogin (S)	0	1	0	1	37
Narrogin (S)	0	1	1	0	46
Narrogin (S)	0	1	1	1	9
Narrogin (S)	1	0	0	1	269
Narrogin (S)	1	0	1	0	87
Narrogin (S)	1	0	1	1	91
Narrogin (S)	1	1	0	0	1138
Narrogin (S)	1	1	0	1	79
Narrogin (S)	1	1	1	0	203
Narrogin (S)	1	1	1	1	34
Nedlands (C)					210
Nedlands (C)	0	0	0	1	415
Nedlands (C)	0	0	1	0	257
Nedlands (C)	0	0	1	1	123
Nedlands (C)	0	1	0	0	356
Nedlands (C)	0	1	0	1	17
Nedlands (C)	0	1	1	0	196
Nedlands (C)	0	1	1	1	25
Nedlands (C)	1	0	0	1	1205
Nedlands (C)	1	0	1	0	1595
Nedlands (C)	1	0	1	1	762
Nedlands (C)	1	1	0	0	6116
Nedlands (C)	1	1	0	1	124
Nedlands (C)	1	1	1	0	1707
Nedlands (C)	1	1	1	1	170
Ngaanyatjarraku (S)					44
Ngaanyatjarraku (S)	0	0	0	1	99
Ngaanyatjarraku (S)	0	0	1	0	7
Ngaanyatjarraku (S)	0	1	0	0	138
Ngaanyatjarraku (S)	0	1	0	1	72
Ngaanyatjarraku (S)	0	1	1	0	8
Ngaanyatjarraku (S)	0	1	1	1	5
Ngaanyatjarraku (S)	1	0	0	1	44
Ngaanyatjarraku (S)	1	0	1	0	15
Ngaanyatjarraku (S)	1	1	0	0	523
Ngaanyatjarraku (S)	1	1	0	1	128
Ngaanyatjarraku (S)	1	1	1	0	25
Ngaanyatjarraku (S)	1	1	1	1	9
Northam (S)					56
Northam (S)	0	0	0	1	374
Northam (S)	0	0	1	0	49
Northam (S)	0	0	1	1	51
Northam (S)	0	1	0	0	606
Northam (S)	0	1	0	1	97
Northam (S)	0	1	1	0	144
Northam (S)	0	1	1	1	24
Northam (S)	1	0	0	1	629
Northam (S)	1	0	1	0	162
Northam (S)	1	0	1	1	132
Northam (S)	1	1	0	0	2163
Northam (S)	1	1	0	1	197
Northam (S)	1	1	1	0	511
Northam (S)	1	1	1	1	157
Northampton (S)					25
Northampton (S)	0	0	0	1	74
Northampton (S)	0	0	1	0	11
Northampton (S)	0	0	1	1	9
Northampton (S)	0	1	0	0	87
Northampton (S)	0	1	0	1	25
Northampton (S)	0	1	1	0	13
Northampton (S)	0	1	1	1	5
Northampton (S)	1	0	0	1	169
Northampton (S)	1	0	1	0	36
Northampton (S)	1	0	1	1	32
Northampton (S)	1	1	0	0	641
Northampton (S)	1	1	0	1	36
Northampton (S)	1	1	1	0	134
Northampton (S)	1	1	1	1	8
Nungarin (S)					3
Nungarin (S)	0	0	0	1	3
Nungarin (S)	0	0	1	0	3
Nungarin (S)	0	1	0	0	15
Nungarin (S)	1	0	0	1	9
Nungarin (S)	1	0	1	0	3
Nungarin (S)	1	0	1	1	3
Nungarin (S)	1	1	0	0	54
Nungarin (S)	1	1	0	1	13
Nungarin (S)	1	1	1	0	9
Nungarin (S)	1	1	1	1	3
Peppermint Grove (S)					18
Peppermint Grove (S)	0	0	0	1	20
Peppermint Grove (S)	0	0	1	0	25
Peppermint Grove (S)	0	0	1	1	5
Peppermint Grove (S)	0	1	0	0	44
Peppermint Grove (S)	1	0	0	1	108
Peppermint Grove (S)	1	0	1	0	151
Peppermint Grove (S)	1	0	1	1	63
Peppermint Grove (S)	1	1	0	0	312
Peppermint Grove (S)	1	1	0	1	6
Peppermint Grove (S)	1	1	1	0	142
Peppermint Grove (S)	1	1	1	1	30
Perenjori (S)	0	0	0	1	9
Perenjori (S)	0	0	1	0	3
Perenjori (S)	0	1	0	0	7
Perenjori (S)	1	0	0	1	21
Perenjori (S)	1	0	1	0	13
Perenjori (S)	1	1	0	0	139
Perenjori (S)	1	1	0	1	5
Perenjori (S)	1	1	1	0	5
Perenjori (S)	1	1	1	1	13
Perth (C)					323
Perth (C)	0	0	0	1	245
Perth (C)	0	0	1	0	124
Perth (C)	0	0	1	1	33
Perth (C)	0	1	0	0	238
Perth (C)	0	1	0	1	6
Perth (C)	0	1	1	0	45
Perth (C)	1	0	0	1	327
Perth (C)	1	0	1	0	278
Perth (C)	1	0	1	1	49
Perth (C)	1	1	0	0	1893
Perth (C)	1	1	0	1	24
Perth (C)	1	1	1	0	107
Perth (C)	1	1	1	1	8
Pingelly (S)					5
Pingelly (S)	0	0	0	1	35
Pingelly (S)	0	0	1	0	6
Pingelly (S)	0	1	0	0	65
Pingelly (S)	0	1	0	1	25
Pingelly (S)	0	1	1	0	4
Pingelly (S)	1	0	0	1	46
Pingelly (S)	1	0	1	0	13
Pingelly (S)	1	0	1	1	8
Pingelly (S)	1	1	0	0	222
Pingelly (S)	1	1	0	1	16
Pingelly (S)	1	1	1	0	21
Pingelly (S)	1	1	1	1	7
Plantagenet (S)					41
Plantagenet (S)	0	0	0	1	115
Plantagenet (S)	0	0	1	0	44
Plantagenet (S)	0	0	1	1	22
Plantagenet (S)	0	1	0	0	233
Plantagenet (S)	0	1	0	1	35
Plantagenet (S)	0	1	1	0	34
Plantagenet (S)	0	1	1	1	9
Plantagenet (S)	1	0	0	1	285
Plantagenet (S)	1	0	1	0	98
Plantagenet (S)	1	0	1	1	75
Plantagenet (S)	1	1	0	0	1020
Plantagenet (S)	1	1	0	1	81
Plantagenet (S)	1	1	1	0	216
Plantagenet (S)	1	1	1	1	62
Port Hedland (T)					114
Port Hedland (T)	0	0	0	1	225
Port Hedland (T)	0	0	1	0	35
Port Hedland (T)	0	0	1	1	29
Port Hedland (T)	0	1	0	0	591
Port Hedland (T)	0	1	0	1	63
Port Hedland (T)	0	1	1	0	89
Port Hedland (T)	0	1	1	1	15
Port Hedland (T)	1	0	0	1	475
Port Hedland (T)	1	0	1	0	186
Port Hedland (T)	1	0	1	1	135
Port Hedland (T)	1	1	0	0	4431
Port Hedland (T)	1	1	0	1	284
Port Hedland (T)	1	1	1	0	476
Port Hedland (T)	1	1	1	1	151
Quairading (S)					13
Quairading (S)	0	0	0	1	32
Quairading (S)	0	1	0	0	70
Quairading (S)	0	1	0	1	4
Quairading (S)	1	0	0	1	34
Quairading (S)	1	0	1	0	13
Quairading (S)	1	0	1	1	11
Quairading (S)	1	1	0	0	168
Quairading (S)	1	1	0	1	4
Quairading (S)	1	1	1	0	21
Quairading (S)	1	1	1	1	4
Ravensthorpe (S)					5
Ravensthorpe (S)	0	0	0	1	39
Ravensthorpe (S)	0	0	1	0	3
Ravensthorpe (S)	0	1	0	0	40
Ravensthorpe (S)	0	1	0	1	11
Ravensthorpe (S)	0	1	1	0	3
Ravensthorpe (S)	0	1	1	1	4
Ravensthorpe (S)	1	0	0	1	66
Ravensthorpe (S)	1	0	1	0	17
Ravensthorpe (S)	1	0	1	1	3
Ravensthorpe (S)	1	1	0	0	395
Ravensthorpe (S)	1	1	0	1	34
Ravensthorpe (S)	1	1	1	0	26
Rockingham (C)					791
Rockingham (C)	0	0	0	1	3270
Rockingham (C)	0	0	1	0	889
Rockingham (C)	0	0	1	1	734
Rockingham (C)	0	1	0	0	6824
Rockingham (C)	0	1	0	1	828
Rockingham (C)	0	1	1	0	1444
Rockingham (C)	0	1	1	1	376
Rockingham (C)	1	0	0	1	7792
Rockingham (C)	1	0	1	0	3604
Rockingham (C)	1	0	1	1	2927
Rockingham (C)	1	1	0	0	34484
Rockingham (C)	1	1	0	1	2696
Rockingham (C)	1	1	1	0	7031
Rockingham (C)	1	1	1	1	1501
Sandstone (S)	1	1	0	0	4
Serpentine-Jarrahdale (S)					152
Serpentine-Jarrahdale (S)	0	0	0	1	550
Serpentine-Jarrahdale (S)	0	0	1	0	156
Serpentine-Jarrahdale (S)	0	0	1	1	104
Serpentine-Jarrahdale (S)	0	1	0	0	1150
Serpentine-Jarrahdale (S)	0	1	0	1	153
Serpentine-Jarrahdale (S)	0	1	1	0	163
Serpentine-Jarrahdale (S)	0	1	1	1	77
Serpentine-Jarrahdale (S)	1	0	0	1	1859
Serpentine-Jarrahdale (S)	1	0	1	0	656
Serpentine-Jarrahdale (S)	1	0	1	1	758
Serpentine-Jarrahdale (S)	1	1	0	0	8589
Serpentine-Jarrahdale (S)	1	1	0	1	697
Serpentine-Jarrahdale (S)	1	1	1	0	1531
