LGA_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Halls Creek (S)	35-44	0	M	114
Halls Creek (S)	35-44	1	F	42
Halls Creek (S)	35-44	1	M	22
Halls Creek (S)	45-54		F	44
Halls Creek (S)	45-54		M	46
Halls Creek (S)	45-54	0	F	109
Halls Creek (S)	45-54	0	M	102
Halls Creek (S)	45-54	1	F	25
Halls Creek (S)	45-54	1	M	17
Halls Creek (S)	55-64		F	23
Halls Creek (S)	55-64		M	28
Halls Creek (S)	55-64	0	F	109
Halls Creek (S)	55-64	0	M	91
Halls Creek (S)	55-64	1	F	25
Halls Creek (S)	55-64	1	M	8
Halls Creek (S)	65-74		F	13
Halls Creek (S)	65-74		M	8
Halls Creek (S)	65-74	0	F	35
Halls Creek (S)	65-74	0	M	47
Halls Creek (S)	65-74	1	F	12
Halls Creek (S)	65-74	1	M	10
Halls Creek (S)	75-84		F	3
Halls Creek (S)	75-84		M	3
Halls Creek (S)	75-84	0	F	16
Halls Creek (S)	75-84	0	M	12
Halls Creek (S)	75-84	1	F	3
Halls Creek (S)	75-84	1	M	6
Halls Creek (S)	85+	0	F	4
Halls Creek (S)	85+	0	M	4
Harvey (S)	15-19		F	120
Harvey (S)	15-19		M	123
Harvey (S)	15-19	0	F	713
Harvey (S)	15-19	0	M	823
Harvey (S)	15-19	1	F	43
Harvey (S)	15-19	1	M	47
Harvey (S)	20-24		F	59
Harvey (S)	20-24		M	38
Harvey (S)	20-24	0	F	480
Harvey (S)	20-24	0	M	549
Harvey (S)	20-24	1	F	38
Harvey (S)	20-24	1	M	31
Harvey (S)	25-34		F	110
Harvey (S)	25-34		M	136
Harvey (S)	25-34	0	F	1366
Harvey (S)	25-34	0	M	1269
Harvey (S)	25-34	1	F	159
Harvey (S)	25-34	1	M	96
Harvey (S)	35-44		F	129
Harvey (S)	35-44		M	157
Harvey (S)	35-44	0	F	1450
Harvey (S)	35-44	0	M	1461
Harvey (S)	35-44	1	F	223
Harvey (S)	35-44	1	M	129
Harvey (S)	45-54		F	149
Harvey (S)	45-54		M	173
Harvey (S)	45-54	0	F	1457
Harvey (S)	45-54	0	M	1504
Harvey (S)	45-54	1	F	305
Harvey (S)	45-54	1	M	185
Harvey (S)	55-64		F	138
Harvey (S)	55-64		M	146
Harvey (S)	55-64	0	F	1238
Harvey (S)	55-64	0	M	1337
Harvey (S)	55-64	1	F	313
Harvey (S)	55-64	1	M	158
Harvey (S)	65-74		F	148
Harvey (S)	65-74		M	145
Harvey (S)	65-74	0	F	882
Harvey (S)	65-74	0	M	957
Harvey (S)	65-74	1	F	187
Harvey (S)	65-74	1	M	102
Harvey (S)	75-84		F	112
Harvey (S)	75-84		M	89
Harvey (S)	75-84	0	F	391
Harvey (S)	75-84	0	M	415
Harvey (S)	75-84	1	F	49
Harvey (S)	75-84	1	M	48
Harvey (S)	85+		F	28
Harvey (S)	85+		M	19
Harvey (S)	85+	0	F	132
Harvey (S)	85+	0	M	87
Harvey (S)	85+	1	F	7
Harvey (S)	85+	1	M	8
Irwin (S)	15-19		F	10
Irwin (S)	15-19		M	16
Irwin (S)	15-19	0	F	66
Irwin (S)	15-19	0	M	93
Irwin (S)	15-19	1	F	5
Irwin (S)	20-24		F	5
Irwin (S)	20-24	0	F	38
Irwin (S)	20-24	0	M	53
Irwin (S)	20-24	1	F	4
Irwin (S)	25-34		F	17
Irwin (S)	25-34		M	17
Irwin (S)	25-34	0	F	126
Irwin (S)	25-34	0	M	121
Irwin (S)	25-34	1	F	12
Irwin (S)	25-34	1	M	5
Irwin (S)	35-44		F	19
Irwin (S)	35-44		M	14
Irwin (S)	35-44	0	F	171
Irwin (S)	35-44	0	M	149
Irwin (S)	35-44	1	F	15
Irwin (S)	35-44	1	M	14
Irwin (S)	45-54		F	18
Irwin (S)	45-54		M	29
Irwin (S)	45-54	0	F	187
Irwin (S)	45-54	0	M	198
Irwin (S)	45-54	1	F	37
Irwin (S)	45-54	1	M	24
Irwin (S)	55-64		F	23
Irwin (S)	55-64		M	27
Irwin (S)	55-64	0	F	224
Irwin (S)	55-64	0	M	234
Irwin (S)	55-64	1	F	58
Irwin (S)	55-64	1	M	25
Irwin (S)	65-74		F	38
Irwin (S)	65-74		M	29
Irwin (S)	65-74	0	F	200
Irwin (S)	65-74	0	M	215
Irwin (S)	65-74	1	F	50
Irwin (S)	65-74	1	M	28
Irwin (S)	75-84		F	19
Irwin (S)	75-84		M	29
Irwin (S)	75-84	0	F	84
Irwin (S)	75-84	0	M	93
Irwin (S)	75-84	1	F	19
Irwin (S)	75-84	1	M	18
Irwin (S)	85+		F	10
Irwin (S)	85+		M	14
Irwin (S)	85+	0	F	23
Irwin (S)	85+	0	M	35
Irwin (S)	85+	1	F	3
Jerramungup (S)	15-19		F	3
Jerramungup (S)	15-19		M	4
Jerramungup (S)	15-19	0	F	8
Jerramungup (S)	15-19	0	M	18
Jerramungup (S)	20-24		F	3
Jerramungup (S)	20-24		M	3
Jerramungup (S)	20-24	0	F	12
Jerramungup (S)	20-24	0	M	26
Jerramungup (S)	20-24	1	F	3
Jerramungup (S)	25-34		F	10
Jerramungup (S)	25-34		M	19
Jerramungup (S)	25-34	0	F	55
Jerramungup (S)	25-34	0	M	65
Jerramungup (S)	25-34	1	F	5
Jerramungup (S)	25-34	1	M	3
Jerramungup (S)	35-44		F	8
Jerramungup (S)	35-44		M	12
Jerramungup (S)	35-44	0	F	51
Jerramungup (S)	35-44	0	M	51
Jerramungup (S)	35-44	1	F	7
Jerramungup (S)	45-54		F	9
Jerramungup (S)	45-54		M	10
Jerramungup (S)	45-54	0	F	57
Jerramungup (S)	45-54	0	M	74
Jerramungup (S)	45-54	1	F	15
Jerramungup (S)	45-54	1	M	6
Jerramungup (S)	55-64		F	6
Jerramungup (S)	55-64		M	12
Jerramungup (S)	55-64	0	F	65
Jerramungup (S)	55-64	0	M	88
Jerramungup (S)	55-64	1	F	15
Jerramungup (S)	55-64	1	M	4
Jerramungup (S)	65-74		F	6
Jerramungup (S)	65-74		M	9
Jerramungup (S)	65-74	0	F	30
Jerramungup (S)	65-74	0	M	43
Jerramungup (S)	65-74	1	F	4
Jerramungup (S)	65-74	1	M	4
Jerramungup (S)	75-84		F	8
Jerramungup (S)	75-84		M	4
Jerramungup (S)	75-84	0	F	14
Jerramungup (S)	75-84	0	M	21
Jerramungup (S)	75-84	1	M	4
Jerramungup (S)	85+	0	F	3
Jerramungup (S)	85+	0	M	7
Joondalup (C)	15-19		F	270
Joondalup (C)	15-19		M	331
Joondalup (C)	15-19	0	F	4682
Joondalup (C)	15-19	0	M	5060
Joondalup (C)	15-19	1	F	218
Joondalup (C)	15-19	1	M	166
Joondalup (C)	20-24		F	215
Joondalup (C)	20-24		M	271
Joondalup (C)	20-24	0	F	4213
Joondalup (C)	20-24	0	M	4732
Joondalup (C)	20-24	1	F	236
Joondalup (C)	20-24	1	M	199
Joondalup (C)	25-34		F	386
Joondalup (C)	25-34		M	555
Joondalup (C)	25-34	0	F	7464
Joondalup (C)	25-34	0	M	7854
Joondalup (C)	25-34	1	F	608
Joondalup (C)	25-34	1	M	403
Joondalup (C)	35-44		F	444
Joondalup (C)	35-44		M	569
Joondalup (C)	35-44	0	F	9116
Joondalup (C)	35-44	0	M	8773
Joondalup (C)	35-44	1	F	1186
Joondalup (C)	35-44	1	M	689
Joondalup (C)	45-54		F	470
Joondalup (C)	45-54		M	547
Joondalup (C)	45-54	0	F	9792
Joondalup (C)	45-54	0	M	9708
Joondalup (C)	45-54	1	F	1908
Joondalup (C)	45-54	1	M	1075
Joondalup (C)	55-64		F	485
Joondalup (C)	55-64		M	540
Joondalup (C)	55-64	0	F	8169
Joondalup (C)	55-64	0	M	8345
Joondalup (C)	55-64	1	F	2089
Joondalup (C)	55-64	1	M	1269
Joondalup (C)	65-74		F	416
Joondalup (C)	65-74		M	398
Joondalup (C)	65-74	0	F	5352
Joondalup (C)	65-74	0	M	5704
Joondalup (C)	65-74	1	F	1151
Joondalup (C)	65-74	1	M	812
Joondalup (C)	75-84		F	359
Joondalup (C)	75-84		M	215
Joondalup (C)	75-84	0	F	2480
Joondalup (C)	75-84	0	M	2021
Joondalup (C)	75-84	1	F	292
Joondalup (C)	75-84	1	M	278
Joondalup (C)	85+		F	249
Joondalup (C)	85+		M	127
Joondalup (C)	85+	0	F	1245
Joondalup (C)	85+	0	M	647
Joondalup (C)	85+	1	F	47
Joondalup (C)	85+	1	M	90
Kalamunda (S)	15-19		F	136
Kalamunda (S)	15-19		M	146
Kalamunda (S)	15-19	0	F	1671
Kalamunda (S)	15-19	0	M	1786
Kalamunda (S)	15-19	1	F	85
Kalamunda (S)	15-19	1	M	75
Kalamunda (S)	20-24		F	91
Kalamunda (S)	20-24		M	114
Kalamunda (S)	20-24	0	F	1369
Kalamunda (S)	20-24	0	M	1547
Kalamunda (S)	20-24	1	F	109
Kalamunda (S)	20-24	1	M	80
Kalamunda (S)	25-34		F	228
Kalamunda (S)	25-34		M	276
Kalamunda (S)	25-34	0	F	3016
Kalamunda (S)	25-34	0	M	3050
Kalamunda (S)	25-34	1	F	330
Kalamunda (S)	25-34	1	M	177
Kalamunda (S)	35-44		F	204
Kalamunda (S)	35-44		M	261
Kalamunda (S)	35-44	0	F	3169
Kalamunda (S)	35-44	0	M	3246
Kalamunda (S)	35-44	1	F	509
Kalamunda (S)	35-44	1	M	285
Kalamunda (S)	45-54		F	232
Kalamunda (S)	45-54		M	249
Kalamunda (S)	45-54	0	F	3114
Kalamunda (S)	45-54	0	M	3309
Kalamunda (S)	45-54	1	F	655
Kalamunda (S)	45-54	1	M	416
Kalamunda (S)	55-64		F	254
Kalamunda (S)	55-64		M	266
Kalamunda (S)	55-64	0	F	2595
Kalamunda (S)	55-64	0	M	2651
Kalamunda (S)	55-64	1	F	730
Kalamunda (S)	55-64	1	M	421
Kalamunda (S)	65-74		F	241
Kalamunda (S)	65-74		M	209
Kalamunda (S)	65-74	0	F	2156
Kalamunda (S)	65-74	0	M	2194
Kalamunda (S)	65-74	1	F	468
Kalamunda (S)	65-74	1	M	290
Kalamunda (S)	75-84		F	225
Kalamunda (S)	75-84		M	190
Kalamunda (S)	75-84	0	F	1198
Kalamunda (S)	75-84	0	M	1030
Kalamunda (S)	75-84	1	F	156
Kalamunda (S)	75-84	1	M	135
Kalamunda (S)	85+		F	134
Kalamunda (S)	85+		M	80
Kalamunda (S)	85+	0	F	398
Kalamunda (S)	85+	0	M	254
Kalamunda (S)	85+	1	F	26
Kalamunda (S)	85+	1	M	30
Kalgoorlie/Boulder (C)	15-19		F	109
Kalgoorlie/Boulder (C)	15-19		M	110
Kalgoorlie/Boulder (C)	15-19	0	F	744
Kalgoorlie/Boulder (C)	15-19	0	M	761
Kalgoorlie/Boulder (C)	15-19	1	F	43
Kalgoorlie/Boulder (C)	15-19	1	M	37
Kalgoorlie/Boulder (C)	20-24		F	115
Kalgoorlie/Boulder (C)	20-24		M	135
Kalgoorlie/Boulder (C)	20-24	0	F	792
Kalgoorlie/Boulder (C)	20-24	0	M	918
Kalgoorlie/Boulder (C)	20-24	1	F	42
Kalgoorlie/Boulder (C)	20-24	1	M	48
Kalgoorlie/Boulder (C)	25-34		F	293
Kalgoorlie/Boulder (C)	25-34		M	357
Kalgoorlie/Boulder (C)	25-34	0	F	2137
Kalgoorlie/Boulder (C)	25-34	0	M	2246
Kalgoorlie/Boulder (C)	25-34	1	F	184
Kalgoorlie/Boulder (C)	25-34	1	M	101
Kalgoorlie/Boulder (C)	35-44		F	221
Kalgoorlie/Boulder (C)	35-44		M	318
Kalgoorlie/Boulder (C)	35-44	0	F	1735
Kalgoorlie/Boulder (C)	35-44	0	M	1896
Kalgoorlie/Boulder (C)	35-44	1	F	217
Kalgoorlie/Boulder (C)	35-44	1	M	142
Kalgoorlie/Boulder (C)	45-54		F	198
Kalgoorlie/Boulder (C)	45-54		M	303
Kalgoorlie/Boulder (C)	45-54	0	F	1510
Kalgoorlie/Boulder (C)	45-54	0	M	1815
Kalgoorlie/Boulder (C)	45-54	1	F	232
Kalgoorlie/Boulder (C)	45-54	1	M	143
Kalgoorlie/Boulder (C)	55-64		F	194
Kalgoorlie/Boulder (C)	55-64		M	254
Kalgoorlie/Boulder (C)	55-64	0	F	1071
Kalgoorlie/Boulder (C)	55-64	0	M	1379
Kalgoorlie/Boulder (C)	55-64	1	F	153
Kalgoorlie/Boulder (C)	55-64	1	M	111
Kalgoorlie/Boulder (C)	65-74		F	80
Kalgoorlie/Boulder (C)	65-74		M	128
Kalgoorlie/Boulder (C)	65-74	0	F	444
Kalgoorlie/Boulder (C)	65-74	0	M	623
Kalgoorlie/Boulder (C)	65-74	1	F	55
Kalgoorlie/Boulder (C)	65-74	1	M	45
Kalgoorlie/Boulder (C)	75-84		F	63
Kalgoorlie/Boulder (C)	75-84		M	50
Kalgoorlie/Boulder (C)	75-84	0	F	218
Kalgoorlie/Boulder (C)	75-84	0	M	187
Kalgoorlie/Boulder (C)	75-84	1	F	28
Kalgoorlie/Boulder (C)	75-84	1	M	14
Kalgoorlie/Boulder (C)	85+		F	27
Kalgoorlie/Boulder (C)	85+		M	10
Kalgoorlie/Boulder (C)	85+	0	F	74
Kalgoorlie/Boulder (C)	85+	0	M	40
Karratha (C)	15-19		F	59
Karratha (C)	15-19		M	118
Karratha (C)	15-19	0	F	411
Karratha (C)	15-19	0	M	479
Karratha (C)	15-19	1	F	18
Karratha (C)	15-19	1	M	14
Karratha (C)	20-24		F	85
Karratha (C)	20-24		M	146
Karratha (C)	20-24	0	F	511
Karratha (C)	20-24	0	M	543
Karratha (C)	20-24	1	F	21
Karratha (C)	20-24	1	M	15
Karratha (C)	25-34		F	250
Karratha (C)	25-34		M	527
Karratha (C)	25-34	0	F	1692
Karratha (C)	25-34	0	M	1875
Karratha (C)	25-34	1	F	142
Karratha (C)	25-34	1	M	108
Karratha (C)	35-44		F	196
Karratha (C)	35-44		M	416
Karratha (C)	35-44	0	F	1357
Karratha (C)	35-44	0	M	1745
Karratha (C)	35-44	1	F	146
Karratha (C)	35-44	1	M	120
Karratha (C)	45-54		F	171
Karratha (C)	45-54		M	328
Karratha (C)	45-54	0	F	987
Karratha (C)	45-54	0	M	1323
Karratha (C)	45-54	1	F	107
Karratha (C)	45-54	1	M	89
Karratha (C)	55-64		F	93
Karratha (C)	55-64		M	157
Karratha (C)	55-64	0	F	493
Karratha (C)	55-64	0	M	782
Karratha (C)	55-64	1	F	56
Karratha (C)	55-64	1	M	55
Karratha (C)	65-74		F	35
Karratha (C)	65-74		M	49
Karratha (C)	65-74	0	F	124
Karratha (C)	65-74	0	M	205
Karratha (C)	65-74	1	F	9
Karratha (C)	65-74	1	M	15
Karratha (C)	75-84		F	13
Karratha (C)	75-84		M	6
Karratha (C)	75-84	0	F	22
Karratha (C)	75-84	0	M	36
Karratha (C)	85+	0	F	7
Karratha (C)	85+	0	M	10
Katanning (S)	15-19		F	15
Katanning (S)	15-19		M	31
Katanning (S)	15-19	0	F	82
Katanning (S)	15-19	0	M	104
Katanning (S)	15-19	1	F	4
Katanning (S)	20-24		F	11
Katanning (S)	20-24		M	19
Katanning (S)	20-24	0	F	77
Katanning (S)	20-24	0	M	118
Katanning (S)	20-24	1	F	7
Katanning (S)	20-24	1	M	3
Katanning (S)	25-34		F	42
Katanning (S)	25-34		M	42
Katanning (S)	25-34	0	F	196
Katanning (S)	25-34	0	M	193
Katanning (S)	25-34	1	F	24
Katanning (S)	25-34	1	M	18
Katanning (S)	35-44		F	42
Katanning (S)	35-44		M	36
Katanning (S)	35-44	0	F	190
Katanning (S)	35-44	0	M	187
Katanning (S)	35-44	1	F	38
Katanning (S)	35-44	1	M	16
Katanning (S)	45-54		F	43
Katanning (S)	45-54		M	47
Katanning (S)	45-54	0	F	179
Katanning (S)	45-54	0	M	235
Katanning (S)	45-54	1	F	55
Katanning (S)	45-54	1	M	27
Katanning (S)	55-64		F	35
Katanning (S)	55-64		M	47
Katanning (S)	55-64	0	F	179
Katanning (S)	55-64	0	M	224
Katanning (S)	55-64	1	F	36
Katanning (S)	55-64	1	M	29
Katanning (S)	65-74		F	36
Katanning (S)	65-74		M	29
Katanning (S)	65-74	0	F	144
Katanning (S)	65-74	0	M	130
Katanning (S)	65-74	1	F	19
Katanning (S)	65-74	1	M	19
Katanning (S)	75-84		F	32
Katanning (S)	75-84		M	25
Katanning (S)	75-84	0	F	88
Katanning (S)	75-84	0	M	73
Katanning (S)	75-84	1	F	11
Katanning (S)	75-84	1	M	6
Katanning (S)	85+		F	21
Katanning (S)	85+		M	4
Katanning (S)	85+	0	F	37
Katanning (S)	85+	0	M	23
Katanning (S)	85+	1	F	3
Katanning (S)	85+	1	M	3
Kellerberrin (S)	15-19		F	5
Kellerberrin (S)	15-19		M	3
Kellerberrin (S)	15-19	0	F	23
Kellerberrin (S)	15-19	0	M	26
Kellerberrin (S)	15-19	1	F	6
Kellerberrin (S)	20-24		F	4
Kellerberrin (S)	20-24		M	3
Kellerberrin (S)	20-24	0	F	20
Kellerberrin (S)	20-24	0	M	13
Kellerberrin (S)	20-24	1	F	3
Kellerberrin (S)	20-24	1	M	3
Kellerberrin (S)	25-34		F	6
Kellerberrin (S)	25-34		M	12
Kellerberrin (S)	25-34	0	F	50
Kellerberrin (S)	25-34	0	M	42
Kellerberrin (S)	25-34	1	F	9
Kellerberrin (S)	25-34	1	M	9
Kellerberrin (S)	35-44		F	6
Kellerberrin (S)	35-44		M	8
Kellerberrin (S)	35-44	0	F	47
Kellerberrin (S)	35-44	0	M	44
Kellerberrin (S)	35-44	1	F	12
Kellerberrin (S)	35-44	1	M	3
Kellerberrin (S)	45-54		F	8
Kellerberrin (S)	45-54		M	9
Kellerberrin (S)	45-54	0	F	68
Kellerberrin (S)	45-54	0	M	71
Kellerberrin (S)	45-54	1	F	27
Kellerberrin (S)	45-54	1	M	10
Kellerberrin (S)	55-64		F	9
Kellerberrin (S)	55-64		M	8
Kellerberrin (S)	55-64	0	F	49
Kellerberrin (S)	55-64	0	M	69
Kellerberrin (S)	55-64	1	F	14
Kellerberrin (S)	55-64	1	M	8
Kellerberrin (S)	65-74		F	9
Kellerberrin (S)	65-74		M	6
Kellerberrin (S)	65-74	0	F	49
Kellerberrin (S)	65-74	0	M	65
Kellerberrin (S)	65-74	1	F	7
Kellerberrin (S)	65-74	1	M	5
Kellerberrin (S)	75-84		F	15
Kellerberrin (S)	75-84		M	10
Kellerberrin (S)	75-84	0	F	42
Kellerberrin (S)	75-84	0	M	34
Kellerberrin (S)	75-84	1	F	3
Kellerberrin (S)	75-84	1	M	4
Kellerberrin (S)	85+		F	10
Kellerberrin (S)	85+		M	8
Kellerberrin (S)	85+	0	F	16
Kellerberrin (S)	85+	0	M	12
Kent (S)	15-19	0	F	6
Kent (S)	15-19	0	M	9
Kent (S)	20-24	0	F	6
Kent (S)	20-24	0	M	10
Kent (S)	25-34		F	7
Kent (S)	25-34		M	5
Kent (S)	25-34	0	F	24
Kent (S)	25-34	0	M	23
Kent (S)	35-44		F	9
Kent (S)	35-44		M	11
Kent (S)	35-44	0	F	33
Kent (S)	35-44	0	M	35
Kent (S)	35-44	1	F	7
Kent (S)	35-44	1	M	7
Kent (S)	45-54		M	7
Kent (S)	45-54	0	F	33
Kent (S)	45-54	0	M	50
Kent (S)	45-54	1	F	3
Kent (S)	55-64		F	6
Kent (S)	55-64		M	3
Kent (S)	55-64	0	F	21
Kent (S)	55-64	0	M	27
Kent (S)	55-64	1	F	7
Kent (S)	55-64	1	M	5
Kent (S)	65-74		F	4
Kent (S)	65-74		M	6
Kent (S)	65-74	0	F	17
Kent (S)	65-74	0	M	28
Kent (S)	65-74	1	F	3
Kent (S)	75-84	0	F	4
Kent (S)	75-84	0	M	13
Kojonup (S)	15-19		F	3
Kojonup (S)	15-19		M	7
Kojonup (S)	15-19	0	F	26
Kojonup (S)	15-19	0	M	22
Kojonup (S)	15-19	1	M	3
Kojonup (S)	20-24		F	4
Kojonup (S)	20-24		M	3
Kojonup (S)	20-24	0	F	29
Kojonup (S)	20-24	0	M	35
Kojonup (S)	20-24	1	F	3
Kojonup (S)	25-34		F	15
Kojonup (S)	25-34		M	16
Kojonup (S)	25-34	0	F	96
Kojonup (S)	25-34	0	M	88
Kojonup (S)	25-34	1	F	8
Kojonup (S)	25-34	1	M	8
Kojonup (S)	35-44		F	15
Kojonup (S)	35-44		M	7
Kojonup (S)	35-44	0	F	87
Kojonup (S)	35-44	0	M	84
Kojonup (S)	35-44	1	F	10
Kojonup (S)	35-44	1	M	4
Kojonup (S)	45-54		F	14
Kojonup (S)	45-54		M	23
Kojonup (S)	45-54	0	F	103
Kojonup (S)	45-54	0	M	123
Kojonup (S)	45-54	1	F	27
Kojonup (S)	45-54	1	M	16
Kojonup (S)	55-64		F	10
Kojonup (S)	55-64		M	12
Kojonup (S)	55-64	0	F	99
Kojonup (S)	55-64	0	M	116
Kojonup (S)	55-64	1	F	27
Kojonup (S)	55-64	1	M	22
Kojonup (S)	65-74		F	14
Kojonup (S)	65-74		M	14
Kojonup (S)	65-74	0	F	72
Kojonup (S)	65-74	0	M	85
Kojonup (S)	65-74	1	F	16
Kojonup (S)	65-74	1	M	12
Kojonup (S)	75-84		F	11
Kojonup (S)	75-84		M	15
Kojonup (S)	75-84	0	F	47
Kojonup (S)	75-84	0	M	42
Kojonup (S)	75-84	1	F	7
Kojonup (S)	75-84	1	M	6
Kojonup (S)	85+		F	19
Kojonup (S)	85+		M	5
Kojonup (S)	85+	0	F	19
Kojonup (S)	85+	0	M	14
Kojonup (S)	85+	1	M	3
Kondinin (S)	15-19		F	3
Kondinin (S)	15-19		M	3
Kondinin (S)	15-19	0	F	6
Kondinin (S)	15-19	0	M	17
Kondinin (S)	15-19	1	F	3
Kondinin (S)	20-24	0	F	7
Kondinin (S)	20-24	0	M	4
Kondinin (S)	20-24	1	F	3
Kondinin (S)	25-34		F	4
Kondinin (S)	25-34		M	11
Kondinin (S)	25-34	0	F	47
Kondinin (S)	25-34	0	M	54
Kondinin (S)	25-34	1	F	3
Kondinin (S)	25-34	1	M	4
Kondinin (S)	35-44		F	9
Kondinin (S)	35-44		M	8
Kondinin (S)	35-44	0	F	41
Kondinin (S)	35-44	0	M	61
Kondinin (S)	35-44	1	F	6
Kondinin (S)	35-44	1	M	5
Kondinin (S)	45-54		F	4
Kondinin (S)	45-54		M	5
Kondinin (S)	45-54	0	F	42
Kondinin (S)	45-54	0	M	56
Kondinin (S)	45-54	1	F	10
Kondinin (S)	45-54	1	M	12
Kondinin (S)	55-64		F	3
Kondinin (S)	55-64		M	4
Kondinin (S)	55-64	0	F	44
Kondinin (S)	55-64	0	M	63
Kondinin (S)	55-64	1	F	11
Kondinin (S)	55-64	1	M	6
Kondinin (S)	65-74		F	4
Kondinin (S)	65-74		M	10
Kondinin (S)	65-74	0	F	21
Kondinin (S)	65-74	0	M	45
Kondinin (S)	65-74	1	F	8
Kondinin (S)	65-74	1	M	10
Kondinin (S)	75-84		F	3
Kondinin (S)	75-84		M	3
Kondinin (S)	75-84	0	F	21
Kondinin (S)	75-84	0	M	20
Kondinin (S)	75-84	1	M	3
Kondinin (S)	85+	0	F	8
Kondinin (S)	85+	0	M	5
Koorda (S)	15-19	0	F	5
Koorda (S)	15-19	0	M	4
Koorda (S)	20-24	0	F	5
Koorda (S)	20-24	0	M	5
Koorda (S)	25-34		M	3
Koorda (S)	25-34	0	F	18
Koorda (S)	25-34	0	M	15
Koorda (S)	25-34	1	F	3
Koorda (S)	35-44		M	3
Koorda (S)	35-44	0	F	22
Koorda (S)	35-44	0	M	22
Koorda (S)	35-44	1	F	3
Koorda (S)	45-54		M	7
Koorda (S)	45-54	0	F	18
Koorda (S)	45-54	0	M	26
Koorda (S)	45-54	1	F	3
Koorda (S)	45-54	1	M	8
Koorda (S)	55-64		M	6
Koorda (S)	55-64	0	F	29
Koorda (S)	55-64	0	M	34
Koorda (S)	55-64	1	F	11
Koorda (S)	55-64	1	M	4
Koorda (S)	65-74	0	F	19
Koorda (S)	65-74	0	M	22
Koorda (S)	75-84		F	4
Koorda (S)	75-84	0	F	16
Koorda (S)	75-84	0	M	8
Koorda (S)	85+	0	F	3
Koorda (S)	85+	0	M	3
Koorda (S)	85+	1	M	3
Kulin (S)	15-19		F	3
Kulin (S)	15-19	0	F	6
Kulin (S)	15-19	0	M	12
Kulin (S)	20-24		M	3
Kulin (S)	20-24	0	F	11
Kulin (S)	20-24	0	M	15
Kulin (S)	20-24	1	F	3
Kulin (S)	25-34		M	8
Kulin (S)	25-34	0	F	32
Kulin (S)	25-34	0	M	37
Kulin (S)	25-34	1	M	3
Kulin (S)	35-44		F	8
Kulin (S)	35-44		M	7
Kulin (S)	35-44	0	F	45
Kulin (S)	35-44	0	M	52
Kulin (S)	35-44	1	F	4
Kulin (S)	35-44	1	M	4
Kulin (S)	45-54		M	9
Kulin (S)	45-54	0	F	43
Kulin (S)	45-54	0	M	56
Kulin (S)	45-54	1	F	12
Kulin (S)	45-54	1	M	5
Kulin (S)	55-64		F	3
Kulin (S)	55-64		M	3
Kulin (S)	55-64	0	F	43
Kulin (S)	55-64	0	M	41
Kulin (S)	55-64	1	F	8
Kulin (S)	55-64	1	M	5
Kulin (S)	65-74		F	3
Kulin (S)	65-74		M	4
Kulin (S)	65-74	0	F	26
Kulin (S)	65-74	0	M	41
Kulin (S)	75-84		F	9
Kulin (S)	75-84		M	6
Kulin (S)	75-84	0	F	14
Kulin (S)	75-84	0	M	16
Kulin (S)	85+		F	3
Kulin (S)	85+		M	3
Kulin (S)	85+	0	F	7
Kulin (S)	85+	0	M	5
Kwinana (C)	15-19		F	127
Kwinana (C)	15-19		M	154
Kwinana (C)	15-19	0	F	922
Kwinana (C)	15-19	0	M	985
Kwinana (C)	15-19	1	F	60
Kwinana (C)	15-19	1	M	61
Kwinana (C)	20-24		F	108
Kwinana (C)	20-24		M	289
Kwinana (C)	20-24	0	F	1197
Kwinana (C)	20-24	0	M	1130
Kwinana (C)	20-24	1	F	92
Kwinana (C)	20-24	1	M	63
Kwinana (C)	25-34		F	296
Kwinana (C)	25-34		M	671
Kwinana (C)	25-34	0	F	3091
Kwinana (C)	25-34	0	M	2936
Kwinana (C)	25-34	1	F	381
Kwinana (C)	25-34	1	M	204
Kwinana (C)	35-44		F	206
Kwinana (C)	35-44		M	533
Kwinana (C)	35-44	0	F	2213
Kwinana (C)	35-44	0	M	2381
Kwinana (C)	35-44	1	F	368
Kwinana (C)	35-44	1	M	260
Kwinana (C)	45-54		F	175
Kwinana (C)	45-54		M	333
Kwinana (C)	45-54	0	F	1696
Kwinana (C)	45-54	0	M	1858
Kwinana (C)	45-54	1	F	340
Kwinana (C)	45-54	1	M	242
Kwinana (C)	55-64		F	148
Kwinana (C)	55-64		M	175
Kwinana (C)	55-64	0	F	1221
Kwinana (C)	55-64	0	M	1320
Kwinana (C)	55-64	1	F	289
Kwinana (C)	55-64	1	M	155
Kwinana (C)	65-74		F	132
Kwinana (C)	65-74		M	165
Kwinana (C)	65-74	0	F	797
Kwinana (C)	65-74	0	M	813
Kwinana (C)	65-74	1	F	151
Kwinana (C)	65-74	1	M	102
Kwinana (C)	75-84		F	108
Kwinana (C)	75-84		M	91
Kwinana (C)	75-84	0	F	410
Kwinana (C)	75-84	0	M	399
Kwinana (C)	75-84	1	F	44
Kwinana (C)	75-84	1	M	51
Kwinana (C)	85+		F	44
Kwinana (C)	85+		M	27
Kwinana (C)	85+	0	F	149
Kwinana (C)	85+	0	M	84
Kwinana (C)	85+	1	F	6
Kwinana (C)	85+	1	M	9
Lake Grace (S)	15-19		M	3
Lake Grace (S)	15-19	0	F	20
