POA_CODE_2016	EduInstitutionType	Sex	students
POA6055	Technical or Further Educational Institution	F	197
POA6055	Technical or Further Educational Institution	M	188
POA6055	University or other tertiary	F	510
POA6055	University or other tertiary	M	332
POA6056		F	1699
POA6056		M	1605
POA6056	Infants/Primary	F	1381
POA6056	Infants/Primary	M	1564
POA6056	Pre-school	F	198
POA6056	Pre-school	M	228
POA6056	Secondary	F	1215
POA6056	Secondary	M	1211
POA6056	Technical or Further Educational Institution	F	427
POA6056	Technical or Further Educational Institution	M	337
POA6056	University or other tertiary	F	660
POA6056	University or other tertiary	M	466
POA6057		F	644
POA6057		M	640
POA6057	Infants/Primary	F	740
POA6057	Infants/Primary	M	724
POA6057	Pre-school	F	104
POA6057	Pre-school	M	134
POA6057	Secondary	F	531
POA6057	Secondary	M	588
POA6057	Technical or Further Educational Institution	F	134
POA6057	Technical or Further Educational Institution	M	143
POA6057	University or other tertiary	F	288
POA6057	University or other tertiary	M	142
POA6058		F	486
POA6058		M	461
POA6058	Infants/Primary	F	476
POA6058	Infants/Primary	M	519
POA6058	Pre-school	F	58
POA6058	Pre-school	M	83
POA6058	Secondary	F	401
POA6058	Secondary	M	368
POA6058	Technical or Further Educational Institution	F	117
POA6058	Technical or Further Educational Institution	M	105
POA6058	University or other tertiary	F	201
POA6058	University or other tertiary	M	125
POA6059		F	790
POA6059		M	699
POA6059	Infants/Primary	F	808
POA6059	Infants/Primary	M	869
POA6059	Pre-school	F	109
POA6059	Pre-school	M	126
POA6059	Secondary	F	763
POA6059	Secondary	M	742
POA6059	Technical or Further Educational Institution	F	188
POA6059	Technical or Further Educational Institution	M	205
POA6059	University or other tertiary	F	730
POA6059	University or other tertiary	M	603
POA6060		F	1086
POA6060		M	900
POA6060	Infants/Primary	F	663
POA6060	Infants/Primary	M	569
POA6060	Pre-school	F	113
POA6060	Pre-school	M	123
POA6060	Secondary	F	412
POA6060	Secondary	M	391
POA6060	Technical or Further Educational Institution	F	319
POA6060	Technical or Further Educational Institution	M	234
POA6060	University or other tertiary	F	773
POA6060	University or other tertiary	M	591
POA6061		F	2126
POA6061		M	2120
POA6061	Infants/Primary	F	1257
POA6061	Infants/Primary	M	1349
POA6061	Pre-school	F	235
POA6061	Pre-school	M	256
POA6061	Secondary	F	954
POA6061	Secondary	M	1002
POA6061	Technical or Further Educational Institution	F	701
POA6061	Technical or Further Educational Institution	M	636
POA6061	University or other tertiary	F	1042
POA6061	University or other tertiary	M	941
POA6062		F	1209
POA6062		M	1182
POA6062	Infants/Primary	F	1080
POA6062	Infants/Primary	M	1184
POA6062	Pre-school	F	181
POA6062	Pre-school	M	186
POA6062	Secondary	F	914
POA6062	Secondary	M	936
POA6062	Technical or Further Educational Institution	F	360
POA6062	Technical or Further Educational Institution	M	334
POA6062	University or other tertiary	F	794
POA6062	University or other tertiary	M	741
POA6063		F	535
POA6063		M	599
POA6063	Infants/Primary	F	684
POA6063	Infants/Primary	M	656
POA6063	Pre-school	F	93
POA6063	Pre-school	M	99
POA6063	Secondary	F	501
POA6063	Secondary	M	568
POA6063	Technical or Further Educational Institution	F	174
POA6063	Technical or Further Educational Institution	M	158
POA6063	University or other tertiary	F	330
POA6063	University or other tertiary	M	237
POA6064		F	1351
POA6064		M	1249
POA6064	Infants/Primary	F	1321
POA6064	Infants/Primary	M	1408
POA6064	Pre-school	F	207
POA6064	Pre-school	M	212
POA6064	Secondary	F	1145
POA6064	Secondary	M	1157
POA6064	Technical or Further Educational Institution	F	445
POA6064	Technical or Further Educational Institution	M	377
POA6064	University or other tertiary	F	695
POA6064	University or other tertiary	M	568
POA6065		F	1728
POA6065		M	1704
POA6065	Infants/Primary	F	3221
POA6065	Infants/Primary	M	3295
POA6065	Pre-school	F	493
POA6065	Pre-school	M	459
POA6065	Secondary	F	2243
POA6065	Secondary	M	2306
POA6065	Technical or Further Educational Institution	F	555
POA6065	Technical or Further Educational Institution	M	545
POA6065	University or other tertiary	F	1478
POA6065	University or other tertiary	M	1051
POA6066		F	539
POA6066		M	531
POA6066	Infants/Primary	F	802
POA6066	Infants/Primary	M	876
POA6066	Pre-school	F	104
POA6066	Pre-school	M	89
POA6066	Secondary	F	815
POA6066	Secondary	M	848
POA6066	Technical or Further Educational Institution	F	197
POA6066	Technical or Further Educational Institution	M	185
POA6066	University or other tertiary	F	544
POA6066	University or other tertiary	M	390
POA6067		F	4
POA6067	Infants/Primary	F	3
POA6069		F	1545
POA6069		M	1370
POA6069	Infants/Primary	F	2174
POA6069	Infants/Primary	M	2396
POA6069	Pre-school	F	330
POA6069	Pre-school	M	313
POA6069	Secondary	F	1462
POA6069	Secondary	M	1542
POA6069	Technical or Further Educational Institution	F	425
POA6069	Technical or Further Educational Institution	M	337
POA6069	University or other tertiary	F	782
POA6069	University or other tertiary	M	451
POA6070		F	118
POA6070		M	112
POA6070	Infants/Primary	F	182
POA6070	Infants/Primary	M	205
POA6070	Pre-school	F	23
POA6070	Pre-school	M	25
POA6070	Secondary	F	132
POA6070	Secondary	M	157
POA6070	Technical or Further Educational Institution	F	21
POA6070	Technical or Further Educational Institution	M	19
POA6070	University or other tertiary	F	93
POA6070	University or other tertiary	M	57
POA6071		F	89
POA6071		M	96
POA6071	Infants/Primary	F	153
POA6071	Infants/Primary	M	146
POA6071	Pre-school	F	14
POA6071	Pre-school	M	22
POA6071	Secondary	F	136
POA6071	Secondary	M	150
POA6071	Technical or Further Educational Institution	F	31
POA6071	Technical or Further Educational Institution	M	24
POA6071	University or other tertiary	F	108
POA6071	University or other tertiary	M	71
POA6072		F	72
POA6072		M	77
POA6072	Infants/Primary	F	30
POA6072	Infants/Primary	M	28
POA6072	Pre-school	F	3
POA6072	Secondary	F	37
POA6072	Secondary	M	33
POA6072	Technical or Further Educational Institution	F	4
POA6072	Technical or Further Educational Institution	M	7
POA6072	University or other tertiary	F	15
POA6072	University or other tertiary	M	13
POA6073		F	102
POA6073		M	84
POA6073	Infants/Primary	F	124
POA6073	Infants/Primary	M	120
POA6073	Pre-school	F	19
POA6073	Pre-school	M	18
POA6073	Secondary	F	108
POA6073	Secondary	M	102
POA6073	Technical or Further Educational Institution	F	22
POA6073	Technical or Further Educational Institution	M	28
POA6073	University or other tertiary	F	52
POA6073	University or other tertiary	M	39
POA6074		F	37
POA6074		M	39
POA6074	Infants/Primary	F	49
POA6074	Infants/Primary	M	35
POA6074	Pre-school	F	11
POA6074	Pre-school	M	7
POA6074	Secondary	F	33
POA6074	Secondary	M	34
POA6074	Technical or Further Educational Institution	M	10
POA6074	University or other tertiary	F	11
POA6074	University or other tertiary	M	20
POA6076		F	757
POA6076		M	728
POA6076	Infants/Primary	F	914
POA6076	Infants/Primary	M	1001
POA6076	Pre-school	F	114
POA6076	Pre-school	M	107
POA6076	Secondary	F	975
POA6076	Secondary	M	964
POA6076	Technical or Further Educational Institution	F	157
POA6076	Technical or Further Educational Institution	M	148
POA6076	University or other tertiary	F	513
POA6076	University or other tertiary	M	341
POA6077		F	38
POA6077		M	32
POA6077	Infants/Primary	F	41
POA6077	Infants/Primary	M	57
POA6077	Secondary	F	61
POA6077	Secondary	M	55
POA6077	Technical or Further Educational Institution	F	6
POA6077	Technical or Further Educational Institution	M	12
POA6077	University or other tertiary	F	32
POA6077	University or other tertiary	M	19
POA6078		F	34
POA6078		M	49
POA6078	Infants/Primary	F	22
POA6078	Infants/Primary	M	46
POA6078	Pre-school	F	3
POA6078	Pre-school	M	6
POA6078	Secondary	F	28
POA6078	Secondary	M	33
POA6078	Technical or Further Educational Institution	F	6
POA6078	Technical or Further Educational Institution	M	6
POA6078	University or other tertiary	F	21
POA6078	University or other tertiary	M	19
POA6079		M	3
POA6081		F	169
POA6081		M	189
POA6081	Infants/Primary	F	237
POA6081	Infants/Primary	M	239
POA6081	Pre-school	F	32
POA6081	Pre-school	M	31
POA6081	Secondary	F	178
POA6081	Secondary	M	215
POA6081	Technical or Further Educational Institution	F	27
POA6081	Technical or Further Educational Institution	M	38
POA6081	University or other tertiary	F	99
POA6081	University or other tertiary	M	59
POA6082		F	95
POA6082		M	108
POA6082	Infants/Primary	F	146
POA6082	Infants/Primary	M	149
POA6082	Pre-school	F	23
POA6082	Pre-school	M	24
POA6082	Secondary	F	133
POA6082	Secondary	M	140
POA6082	Technical or Further Educational Institution	F	33
POA6082	Technical or Further Educational Institution	M	20
POA6082	University or other tertiary	F	57
POA6082	University or other tertiary	M	13
POA6083		F	148
POA6083		M	129
POA6083	Infants/Primary	F	158
POA6083	Infants/Primary	M	142
POA6083	Pre-school	F	17
POA6083	Pre-school	M	21
POA6083	Secondary	F	125
POA6083	Secondary	M	144
POA6083	Technical or Further Educational Institution	F	27
POA6083	Technical or Further Educational Institution	M	25
POA6083	University or other tertiary	F	72
POA6083	University or other tertiary	M	27
POA6084		F	469
POA6084		M	486
POA6084	Infants/Primary	F	357
POA6084	Infants/Primary	M	365
POA6084	Pre-school	F	45
POA6084	Pre-school	M	47
POA6084	Secondary	F	303
POA6084	Secondary	M	323
POA6084	Technical or Further Educational Institution	F	57
POA6084	Technical or Further Educational Institution	M	53
POA6084	University or other tertiary	F	136
POA6084	University or other tertiary	M	60
POA6100		F	675
POA6100		M	735
POA6100	Infants/Primary	F	391
POA6100	Infants/Primary	M	373
POA6100	Pre-school	F	65
POA6100	Pre-school	M	75
POA6100	Secondary	F	234
POA6100	Secondary	M	218
POA6100	Technical or Further Educational Institution	F	203
POA6100	Technical or Further Educational Institution	M	206
POA6100	University or other tertiary	F	661
POA6100	University or other tertiary	M	617
POA6101		F	876
POA6101		M	971
POA6101	Infants/Primary	F	518
POA6101	Infants/Primary	M	504
POA6101	Pre-school	F	78
POA6101	Pre-school	M	79
POA6101	Secondary	F	315
POA6101	Secondary	M	331
POA6101	Technical or Further Educational Institution	F	237
POA6101	Technical or Further Educational Institution	M	210
POA6101	University or other tertiary	F	681
POA6101	University or other tertiary	M	664
POA6102		F	896
POA6102		M	816
POA6102	Infants/Primary	F	251
POA6102	Infants/Primary	M	285
POA6102	Pre-school	F	48
POA6102	Pre-school	M	44
POA6102	Secondary	F	189
POA6102	Secondary	M	188
POA6102	Technical or Further Educational Institution	F	233
POA6102	Technical or Further Educational Institution	M	259
POA6102	University or other tertiary	F	1123
POA6102	University or other tertiary	M	1449
POA6103		F	683
POA6103		M	772
POA6103	Infants/Primary	F	240
POA6103	Infants/Primary	M	271
POA6103	Pre-school	F	49
POA6103	Pre-school	M	37
POA6103	Secondary	F	149
POA6103	Secondary	M	166
POA6103	Technical or Further Educational Institution	F	168
POA6103	Technical or Further Educational Institution	M	156
POA6103	University or other tertiary	F	337
POA6103	University or other tertiary	M	335
POA6104		F	773
POA6104		M	874
POA6104	Infants/Primary	F	420
POA6104	Infants/Primary	M	464
POA6104	Pre-school	F	63
POA6104	Pre-school	M	64
POA6104	Secondary	F	269
POA6104	Secondary	M	325
POA6104	Technical or Further Educational Institution	F	152
POA6104	Technical or Further Educational Institution	M	157
POA6104	University or other tertiary	F	363
POA6104	University or other tertiary	M	286
POA6105		F	821
POA6105		M	822
POA6105	Infants/Primary	F	521
POA6105	Infants/Primary	M	574
POA6105	Pre-school	F	74
POA6105	Pre-school	M	86
POA6105	Secondary	F	401
POA6105	Secondary	M	360
POA6105	Technical or Further Educational Institution	F	190
POA6105	Technical or Further Educational Institution	M	197
POA6105	University or other tertiary	F	341
POA6105	University or other tertiary	M	331
POA6106		F	5
POA6106		M	4
POA6107		F	1628
POA6107		M	1741
POA6107	Infants/Primary	F	1669
POA6107	Infants/Primary	M	1795
POA6107	Pre-school	F	255
POA6107	Pre-school	M	259
POA6107	Secondary	F	1092
POA6107	Secondary	M	1174
POA6107	Technical or Further Educational Institution	F	707
POA6107	Technical or Further Educational Institution	M	712
POA6107	University or other tertiary	F	1679
POA6107	University or other tertiary	M	1559
POA6108		F	669
POA6108		M	685
POA6108	Infants/Primary	F	976
POA6108	Infants/Primary	M	973
POA6108	Pre-school	F	152
POA6108	Pre-school	M	132
POA6108	Secondary	F	787
POA6108	Secondary	M	789
POA6108	Technical or Further Educational Institution	F	284
POA6108	Technical or Further Educational Institution	M	275
POA6108	University or other tertiary	F	507
POA6108	University or other tertiary	M	388
POA6109		F	522
POA6109		M	550
POA6109	Infants/Primary	F	479
POA6109	Infants/Primary	M	506
POA6109	Pre-school	F	63
POA6109	Pre-school	M	74
POA6109	Secondary	F	362
POA6109	Secondary	M	385
POA6109	Technical or Further Educational Institution	F	207
POA6109	Technical or Further Educational Institution	M	137
POA6109	University or other tertiary	F	195
POA6109	University or other tertiary	M	159
POA6110		F	1645
POA6110		M	1629
POA6110	Infants/Primary	F	1851
POA6110	Infants/Primary	M	2075
POA6110	Pre-school	F	292
POA6110	Pre-school	M	332
POA6110	Secondary	F	1327
POA6110	Secondary	M	1415
POA6110	Technical or Further Educational Institution	F	496
POA6110	Technical or Further Educational Institution	M	389
POA6110	University or other tertiary	F	818
POA6110	University or other tertiary	M	585
POA6111		F	977
POA6111		M	912
POA6111	Infants/Primary	F	891
POA6111	Infants/Primary	M	958
POA6111	Pre-school	F	150
POA6111	Pre-school	M	123
POA6111	Secondary	F	738
POA6111	Secondary	M	749
POA6111	Technical or Further Educational Institution	F	245
POA6111	Technical or Further Educational Institution	M	207
POA6111	University or other tertiary	F	425
POA6111	University or other tertiary	M	297
POA6112		F	2148
POA6112		M	2120
POA6112	Infants/Primary	F	2679
POA6112	Infants/Primary	M	2787
POA6112	Pre-school	F	465
POA6112	Pre-school	M	502
POA6112	Secondary	F	1689
POA6112	Secondary	M	1683
POA6112	Technical or Further Educational Institution	F	708
POA6112	Technical or Further Educational Institution	M	528
POA6112	University or other tertiary	F	1189
POA6112	University or other tertiary	M	775
POA6121		F	75
POA6121		M	83
POA6121	Infants/Primary	F	121
POA6121	Infants/Primary	M	152
POA6121	Pre-school	F	13
POA6121	Pre-school	M	23
POA6121	Secondary	F	118
POA6121	Secondary	M	138
POA6121	Technical or Further Educational Institution	F	23
POA6121	Technical or Further Educational Institution	M	21
POA6121	University or other tertiary	F	55
POA6121	University or other tertiary	M	33
POA6122		F	574
POA6122		M	586
POA6122	Infants/Primary	F	923
POA6122	Infants/Primary	M	1015
POA6122	Pre-school	F	157
POA6122	Pre-school	M	147
POA6122	Secondary	F	592
POA6122	Secondary	M	547
POA6122	Technical or Further Educational Institution	F	186
POA6122	Technical or Further Educational Institution	M	161
POA6122	University or other tertiary	F	296
POA6122	University or other tertiary	M	158
POA6123		F	58
POA6123		M	87
POA6123	Infants/Primary	F	69
POA6123	Infants/Primary	M	53
POA6123	Pre-school	F	9
POA6123	Pre-school	M	12
POA6123	Secondary	F	54
POA6123	Secondary	M	48
POA6123	Technical or Further Educational Institution	F	10
POA6123	Technical or Further Educational Institution	M	9
POA6123	University or other tertiary	F	14
POA6123	University or other tertiary	M	13
POA6124		F	61
POA6124		M	52
POA6124	Infants/Primary	F	33
POA6124	Infants/Primary	M	59
POA6124	Pre-school	F	9
POA6124	Pre-school	M	9
POA6124	Secondary	F	37
POA6124	Secondary	M	17
POA6124	Technical or Further Educational Institution	F	10
POA6124	Technical or Further Educational Institution	M	7
POA6124	University or other tertiary	F	17
POA6124	University or other tertiary	M	14
POA6125		F	149
POA6125		M	161
POA6125	Infants/Primary	F	129
POA6125	Infants/Primary	M	138
POA6125	Pre-school	F	11
POA6125	Pre-school	M	14
POA6125	Secondary	F	100
POA6125	Secondary	M	125
POA6125	Technical or Further Educational Institution	F	23
POA6125	Technical or Further Educational Institution	M	16
POA6125	University or other tertiary	F	37
POA6125	University or other tertiary	M	26
POA6126		F	24
POA6126		M	345
POA6126	Infants/Primary	F	4
POA6126	Infants/Primary	M	12
POA6126	Secondary	F	8
POA6126	University or other tertiary	M	3
POA6147		F	421
POA6147		M	512
POA6147	Infants/Primary	F	571
POA6147	Infants/Primary	M	624
POA6147	Pre-school	F	94
POA6147	Pre-school	M	65
POA6147	Secondary	F	414
POA6147	Secondary	M	496
POA6147	Technical or Further Educational Institution	F	188
POA6147	Technical or Further Educational Institution	M	199
POA6147	University or other tertiary	F	410
POA6147	University or other tertiary	M	360
POA6148		F	446
POA6148		M	407
POA6148	Infants/Primary	F	746
POA6148	Infants/Primary	M	772
POA6148	Pre-school	F	94
POA6148	Pre-school	M	117
POA6148	Secondary	F	705
POA6148	Secondary	M	753
POA6148	Technical or Further Educational Institution	F	155
POA6148	Technical or Further Educational Institution	M	141
POA6148	University or other tertiary	F	666
POA6148	University or other tertiary	M	597
POA6149		F	365
POA6149		M	336
POA6149	Infants/Primary	F	737
POA6149	Infants/Primary	M	824
POA6149	Pre-school	F	110
POA6149	Pre-school	M	107
POA6149	Secondary	F	664
POA6149	Secondary	M	720
POA6149	Technical or Further Educational Institution	F	132
POA6149	Technical or Further Educational Institution	M	122
POA6149	University or other tertiary	F	637
POA6149	University or other tertiary	M	611
POA6150		F	453
POA6150		M	431
POA6150	Infants/Primary	F	431
