POA_CODE_2016	AgeChild	CoupleFamily	ParentsBornAus	children
POA3130	18-20	0	Neither	52
POA3130	18-20	1		3
POA3130	18-20	1	Both	263
POA3130	18-20	1	Father only	54
POA3130	18-20	1	Mother only	44
POA3130	18-20	1	Neither	178
POA3130	21-24	0	Both	31
POA3130	21-24	0	Father only	3
POA3130	21-24	0	Mother only	8
POA3130	21-24	0	Neither	34
POA3130	21-24	1	Both	150
POA3130	21-24	1	Father only	20
POA3130	21-24	1	Mother only	30
POA3130	21-24	1	Neither	100
POA3131	0-4	0	Both	44
POA3131	0-4	0	Father only	3
POA3131	0-4	0	Mother only	5
POA3131	0-4	0	Neither	30
POA3131	0-4	1		3
POA3131	0-4	1	Both	502
POA3131	0-4	1	Father only	106
POA3131	0-4	1	Mother only	69
POA3131	0-4	1	Neither	552
POA3131	5-9	0		4
POA3131	5-9	0	Both	64
POA3131	5-9	0	Father only	14
POA3131	5-9	0	Mother only	21
POA3131	5-9	0	Neither	21
POA3131	5-9	1		4
POA3131	5-9	1	Both	564
POA3131	5-9	1	Father only	108
POA3131	5-9	1	Mother only	94
POA3131	5-9	1	Neither	405
POA3131	10-12	0		4
POA3131	10-12	0	Both	48
POA3131	10-12	0	Father only	11
POA3131	10-12	0	Mother only	7
POA3131	10-12	0	Neither	40
POA3131	10-12	1	Both	305
POA3131	10-12	1	Father only	44
POA3131	10-12	1	Mother only	63
POA3131	10-12	1	Neither	188
POA3131	13-14	0		3
POA3131	13-14	0	Both	36
POA3131	13-14	0	Father only	3
POA3131	13-14	0	Mother only	19
POA3131	13-14	0	Neither	31
POA3131	13-14	1	Both	188
POA3131	13-14	1	Father only	24
POA3131	13-14	1	Mother only	48
POA3131	13-14	1	Neither	107
POA3131	15-17	0		3
POA3131	15-17	0	Both	58
POA3131	15-17	0	Father only	13
POA3131	15-17	0	Mother only	15
POA3131	15-17	0	Neither	47
POA3131	15-17	1	Both	251
POA3131	15-17	1	Father only	50
POA3131	15-17	1	Mother only	46
POA3131	15-17	1	Neither	165
POA3131	18-20	0		3
POA3131	18-20	0	Both	37
POA3131	18-20	0	Father only	4
POA3131	18-20	0	Mother only	4
POA3131	18-20	0	Neither	34
POA3131	18-20	1	Both	127
POA3131	18-20	1	Father only	14
POA3131	18-20	1	Mother only	28
POA3131	18-20	1	Neither	130
POA3131	21-24	0	Both	25
POA3131	21-24	0	Father only	3
POA3131	21-24	0	Mother only	3
POA3131	21-24	0	Neither	22
POA3131	21-24	1	Both	49
POA3131	21-24	1	Father only	13
POA3131	21-24	1	Mother only	10
POA3131	21-24	1	Neither	85
POA3132	0-4	0	Both	26
POA3132	0-4	0	Father only	5
POA3132	0-4	0	Mother only	7
POA3132	0-4	0	Neither	16
POA3132	0-4	1		5
POA3132	0-4	1	Both	435
POA3132	0-4	1	Father only	88
POA3132	0-4	1	Mother only	86
POA3132	0-4	1	Neither	398
POA3132	5-9	0		4
POA3132	5-9	0	Both	39
POA3132	5-9	0	Father only	6
POA3132	5-9	0	Mother only	14
POA3132	5-9	0	Neither	14
POA3132	5-9	1		3
POA3132	5-9	1	Both	474
POA3132	5-9	1	Father only	84
POA3132	5-9	1	Mother only	89
POA3132	5-9	1	Neither	259
POA3132	10-12	0	Both	33
POA3132	10-12	0	Father only	8
POA3132	10-12	0	Mother only	10
POA3132	10-12	0	Neither	16
POA3132	10-12	1	Both	279
POA3132	10-12	1	Father only	38
POA3132	10-12	1	Mother only	39
POA3132	10-12	1	Neither	103
POA3132	13-14	0	Both	33
POA3132	13-14	0	Father only	3
POA3132	13-14	0	Neither	17
POA3132	13-14	1	Both	137
POA3132	13-14	1	Father only	21
POA3132	13-14	1	Mother only	24
POA3132	13-14	1	Neither	52
POA3132	15-17	0		3
POA3132	15-17	0	Both	47
POA3132	15-17	0	Father only	3
POA3132	15-17	0	Mother only	13
POA3132	15-17	0	Neither	26
POA3132	15-17	1	Both	201
POA3132	15-17	1	Father only	26
POA3132	15-17	1	Mother only	24
POA3132	15-17	1	Neither	77
POA3132	18-20	0	Both	25
POA3132	18-20	0	Mother only	3
POA3132	18-20	0	Neither	12
POA3132	18-20	1	Both	122
POA3132	18-20	1	Father only	17
POA3132	18-20	1	Mother only	16
POA3132	18-20	1	Neither	54
POA3132	21-24	0	Both	22
POA3132	21-24	0	Mother only	3
POA3132	21-24	0	Neither	17
POA3132	21-24	1	Both	59
POA3132	21-24	1	Father only	3
POA3132	21-24	1	Mother only	12
POA3132	21-24	1	Neither	33
POA3133	0-4	0	Both	31
POA3133	0-4	0	Father only	3
POA3133	0-4	0	Mother only	8
POA3133	0-4	0	Neither	30
POA3133	0-4	1		5
POA3133	0-4	1	Both	309
POA3133	0-4	1	Father only	87
POA3133	0-4	1	Mother only	60
POA3133	0-4	1	Neither	539
POA3133	5-9	0	Both	45
POA3133	5-9	0	Father only	22
POA3133	5-9	0	Mother only	21
POA3133	5-9	0	Neither	47
POA3133	5-9	1		3
POA3133	5-9	1	Both	471
POA3133	5-9	1	Father only	80
POA3133	5-9	1	Mother only	102
POA3133	5-9	1	Neither	544
POA3133	10-12	0	Both	52
POA3133	10-12	0	Father only	14
POA3133	10-12	0	Mother only	10
POA3133	10-12	0	Neither	30
POA3133	10-12	1		3
POA3133	10-12	1	Both	337
POA3133	10-12	1	Father only	50
POA3133	10-12	1	Mother only	66
POA3133	10-12	1	Neither	306
POA3133	13-14	0	Both	43
POA3133	13-14	0	Father only	4
POA3133	13-14	0	Mother only	8
POA3133	13-14	0	Neither	28
POA3133	13-14	1		4
POA3133	13-14	1	Both	212
POA3133	13-14	1	Father only	24
POA3133	13-14	1	Mother only	41
POA3133	13-14	1	Neither	188
POA3133	15-17	0		3
POA3133	15-17	0	Both	56
POA3133	15-17	0	Father only	19
POA3133	15-17	0	Mother only	18
POA3133	15-17	0	Neither	56
POA3133	15-17	1		4
POA3133	15-17	1	Both	274
POA3133	15-17	1	Father only	44
POA3133	15-17	1	Mother only	54
POA3133	15-17	1	Neither	279
POA3133	18-20	0	Both	27
POA3133	18-20	0	Father only	4
POA3133	18-20	0	Mother only	3
POA3133	18-20	0	Neither	48
POA3133	18-20	1		7
POA3133	18-20	1	Both	188
POA3133	18-20	1	Father only	44
POA3133	18-20	1	Mother only	44
POA3133	18-20	1	Neither	199
POA3133	21-24	0	Both	15
POA3133	21-24	0	Father only	8
POA3133	21-24	0	Mother only	7
POA3133	21-24	0	Neither	24
POA3133	21-24	1	Both	89
POA3133	21-24	1	Father only	18
POA3133	21-24	1	Mother only	18
POA3133	21-24	1	Neither	124
POA3134	0-4	0		6
POA3134	0-4	0	Both	55
POA3134	0-4	0	Father only	5
POA3134	0-4	0	Mother only	30
POA3134	0-4	0	Neither	32
POA3134	0-4	1		5
POA3134	0-4	1	Both	937
POA3134	0-4	1	Father only	149
POA3134	0-4	1	Mother only	123
POA3134	0-4	1	Neither	557
POA3134	5-9	0	Both	130
POA3134	5-9	0	Father only	5
POA3134	5-9	0	Mother only	24
POA3134	5-9	0	Neither	41
POA3134	5-9	1		3
POA3134	5-9	1	Both	1051
POA3134	5-9	1	Father only	118
POA3134	5-9	1	Mother only	134
POA3134	5-9	1	Neither	448
POA3134	10-12	0		3
POA3134	10-12	0	Both	116
POA3134	10-12	0	Father only	13
POA3134	10-12	0	Mother only	24
POA3134	10-12	0	Neither	32
POA3134	10-12	1		3
POA3134	10-12	1	Both	656
POA3134	10-12	1	Father only	67
POA3134	10-12	1	Mother only	83
POA3134	10-12	1	Neither	203
POA3134	13-14	0		3
POA3134	13-14	0	Both	91
POA3134	13-14	0	Father only	16
POA3134	13-14	0	Mother only	14
POA3134	13-14	0	Neither	25
POA3134	13-14	1		3
POA3134	13-14	1	Both	374
POA3134	13-14	1	Father only	48
POA3134	13-14	1	Mother only	54
POA3134	13-14	1	Neither	139
POA3134	15-17	0		6
POA3134	15-17	0	Both	140
POA3134	15-17	0	Father only	7
POA3134	15-17	0	Mother only	19
POA3134	15-17	0	Neither	38
POA3134	15-17	1	Both	536
POA3134	15-17	1	Father only	60
POA3134	15-17	1	Mother only	70
POA3134	15-17	1	Neither	170
POA3134	18-20	0	Both	71
POA3134	18-20	0	Father only	10
POA3134	18-20	0	Mother only	17
POA3134	18-20	0	Neither	43
POA3134	18-20	1	Both	314
POA3134	18-20	1	Father only	38
POA3134	18-20	1	Mother only	56
POA3134	18-20	1	Neither	129
POA3134	21-24	0	Both	38
POA3134	21-24	0	Father only	9
POA3134	21-24	0	Mother only	7
POA3134	21-24	0	Neither	27
POA3134	21-24	1	Both	162
POA3134	21-24	1	Father only	20
POA3134	21-24	1	Mother only	27
POA3134	21-24	1	Neither	68
POA3135	0-4	0		4
POA3135	0-4	0	Both	59
POA3135	0-4	0	Father only	17
POA3135	0-4	0	Mother only	9
POA3135	0-4	0	Neither	14
POA3135	0-4	1		3
POA3135	0-4	1	Both	665
POA3135	0-4	1	Father only	112
POA3135	0-4	1	Mother only	110
POA3135	0-4	1	Neither	338
POA3135	5-9	0		3
POA3135	5-9	0	Both	81
POA3135	5-9	0	Father only	10
POA3135	5-9	0	Mother only	29
POA3135	5-9	0	Neither	22
POA3135	5-9	1		3
POA3135	5-9	1	Both	612
POA3135	5-9	1	Father only	103
POA3135	5-9	1	Mother only	94
POA3135	5-9	1	Neither	244
POA3135	10-12	0	Both	64
POA3135	10-12	0	Father only	10
POA3135	10-12	0	Mother only	18
POA3135	10-12	0	Neither	15
POA3135	10-12	1	Both	350
POA3135	10-12	1	Father only	46
POA3135	10-12	1	Mother only	51
POA3135	10-12	1	Neither	110
POA3135	13-14	0	Both	50
POA3135	13-14	0	Father only	6
POA3135	13-14	0	Mother only	11
POA3135	13-14	0	Neither	13
POA3135	13-14	1		3
POA3135	13-14	1	Both	241
POA3135	13-14	1	Father only	33
POA3135	13-14	1	Mother only	31
POA3135	13-14	1	Neither	67
POA3135	15-17	0	Both	79
POA3135	15-17	0	Father only	9
POA3135	15-17	0	Mother only	18
POA3135	15-17	0	Neither	25
POA3135	15-17	1		3
POA3135	15-17	1	Both	281
POA3135	15-17	1	Father only	44
POA3135	15-17	1	Mother only	43
POA3135	15-17	1	Neither	92
POA3135	18-20	0	Both	40
POA3135	18-20	0	Father only	9
POA3135	18-20	0	Mother only	11
POA3135	18-20	0	Neither	19
POA3135	18-20	1	Both	156
POA3135	18-20	1	Father only	25
POA3135	18-20	1	Mother only	29
POA3135	18-20	1	Neither	63
POA3135	21-24	0	Both	18
POA3135	21-24	0	Father only	4
POA3135	21-24	0	Mother only	4
POA3135	21-24	0	Neither	4
POA3135	21-24	1	Both	79
POA3135	21-24	1	Father only	12
POA3135	21-24	1	Mother only	13
POA3135	21-24	1	Neither	40
POA3136	0-4	0		13
POA3136	0-4	0	Both	207
POA3136	0-4	0	Father only	11
POA3136	0-4	0	Mother only	15
POA3136	0-4	0	Neither	33
POA3136	0-4	1		5
POA3136	0-4	1	Both	1555
POA3136	0-4	1	Father only	197
POA3136	0-4	1	Mother only	211
POA3136	0-4	1	Neither	553
POA3136	5-9	0		8
POA3136	5-9	0	Both	301
POA3136	5-9	0	Father only	26
POA3136	5-9	0	Mother only	51
POA3136	5-9	0	Neither	38
POA3136	5-9	1		10
POA3136	5-9	1	Both	1377
POA3136	5-9	1	Father only	182
POA3136	5-9	1	Mother only	163
POA3136	5-9	1	Neither	454
POA3136	10-12	0		6
POA3136	10-12	0	Both	198
POA3136	10-12	0	Father only	32
POA3136	10-12	0	Mother only	35
POA3136	10-12	0	Neither	29
POA3136	10-12	1		3
POA3136	10-12	1	Both	747
POA3136	10-12	1	Father only	67
POA3136	10-12	1	Mother only	96
POA3136	10-12	1	Neither	212
POA3136	13-14	0	Both	144
POA3136	13-14	0	Father only	11
POA3136	13-14	0	Mother only	34
POA3136	13-14	0	Neither	20
POA3136	13-14	1	Both	463
POA3136	13-14	1	Father only	52
POA3136	13-14	1	Mother only	61
POA3136	13-14	1	Neither	120
POA3136	15-17	0		5
POA3136	15-17	0	Both	223
POA3136	15-17	0	Father only	19
POA3136	15-17	0	Mother only	37
POA3136	15-17	0	Neither	43
POA3136	15-17	1		3
POA3136	15-17	1	Both	699
POA3136	15-17	1	Father only	79
POA3136	15-17	1	Mother only	75
POA3136	15-17	1	Neither	170
POA3136	18-20	0	Both	112
POA3136	18-20	0	Father only	9
POA3136	18-20	0	Mother only	13
POA3136	18-20	0	Neither	39
POA3136	18-20	1	Both	352
POA3136	18-20	1	Father only	54
POA3136	18-20	1	Mother only	55
POA3136	18-20	1	Neither	132
POA3136	21-24	0	Both	57
POA3136	21-24	0	Father only	9
POA3136	21-24	0	Mother only	9
POA3136	21-24	0	Neither	20
POA3136	21-24	1		3
POA3136	21-24	1	Both	162
POA3136	21-24	1	Father only	17
POA3136	21-24	1	Mother only	30
POA3136	21-24	1	Neither	82
POA3137	0-4	0		6
POA3137	0-4	0	Both	67
POA3137	0-4	0	Father only	7
POA3137	0-4	0	Mother only	5
POA3137	0-4	0	Neither	3
POA3137	0-4	1	Both	549
POA3137	0-4	1	Father only	47
POA3137	0-4	1	Mother only	53
POA3137	0-4	1	Neither	82
POA3137	5-9	0	Both	107
POA3137	5-9	0	Father only	12
POA3137	5-9	0	Mother only	15
POA3137	5-9	0	Neither	3
POA3137	5-9	1		8
POA3137	5-9	1	Both	473
POA3137	5-9	1	Father only	54
POA3137	5-9	1	Mother only	62
POA3137	5-9	1	Neither	71
POA3137	10-12	0	Both	77
POA3137	10-12	0	Father only	7
POA3137	10-12	0	Mother only	11
POA3137	10-12	0	Neither	4
POA3137	10-12	1		3
POA3137	10-12	1	Both	253
POA3137	10-12	1	Father only	35
POA3137	10-12	1	Mother only	29
POA3137	10-12	1	Neither	36
POA3137	13-14	0	Both	69
POA3137	13-14	0	Father only	3
POA3137	13-14	0	Mother only	4
POA3137	13-14	1	Both	193
POA3137	13-14	1	Father only	17
POA3137	13-14	1	Mother only	17
POA3137	13-14	1	Neither	26
POA3137	15-17	0		3
POA3137	15-17	0	Both	69
POA3137	15-17	0	Father only	10
POA3137	15-17	0	Mother only	11
POA3137	15-17	0	Neither	8
POA3137	15-17	1	Both	237
POA3137	15-17	1	Father only	27
POA3137	15-17	1	Mother only	37
POA3137	15-17	1	Neither	36
POA3137	18-20	0	Both	33
POA3137	18-20	0	Father only	3
POA3137	18-20	0	Mother only	3
POA3137	18-20	0	Neither	4
POA3137	18-20	1	Both	89
POA3137	18-20	1	Father only	14
POA3137	18-20	1	Mother only	17
POA3137	18-20	1	Neither	30
POA3137	21-24	0	Both	17
POA3137	21-24	0	Father only	4
POA3137	21-24	0	Mother only	3
POA3137	21-24	0	Neither	3
POA3137	21-24	1	Both	51
POA3137	21-24	1	Father only	6
POA3137	21-24	1	Mother only	6
POA3137	21-24	1	Neither	10
POA3138	0-4	0		10
POA3138	0-4	0	Both	103
POA3138	0-4	0	Father only	3
POA3138	0-4	0	Mother only	23
POA3138	0-4	0	Neither	8
POA3138	0-4	1		7
POA3138	0-4	1	Both	871
POA3138	0-4	1	Father only	108
POA3138	0-4	1	Mother only	94
POA3138	0-4	1	Neither	238
POA3138	5-9	0		3
POA3138	5-9	0	Both	171
POA3138	5-9	0	Father only	11
POA3138	5-9	0	Mother only	20
POA3138	5-9	0	Neither	18
POA3138	5-9	1		7
POA3138	5-9	1	Both	827
POA3138	5-9	1	Father only	78
POA3138	5-9	1	Mother only	60
POA3138	5-9	1	Neither	211
POA3138	10-12	0	Both	114
POA3138	10-12	0	Father only	14
POA3138	10-12	0	Mother only	15
POA3138	10-12	0	Neither	12
POA3138	10-12	1		3
POA3138	10-12	1	Both	419
POA3138	10-12	1	Father only	48
POA3138	10-12	1	Mother only	49
POA3138	10-12	1	Neither	99
POA3138	13-14	0		3
POA3138	13-14	0	Both	87
POA3138	13-14	0	Father only	3
POA3138	13-14	0	Mother only	5
POA3138	13-14	0	Neither	10
POA3138	13-14	1		3
POA3138	13-14	1	Both	232
POA3138	13-14	1	Father only	21
POA3138	13-14	1	Mother only	45
POA3138	13-14	1	Neither	72
POA3138	15-17	0		3
POA3138	15-17	0	Both	125
POA3138	15-17	0	Father only	5
POA3138	15-17	0	Mother only	29
POA3138	15-17	0	Neither	22
POA3138	15-17	1		3
POA3138	15-17	1	Both	339
POA3138	15-17	1	Father only	37
POA3138	15-17	1	Mother only	61
POA3138	15-17	1	Neither	127
POA3138	18-20	0	Both	41
POA3138	18-20	0	Father only	13
POA3138	18-20	0	Mother only	12
POA3138	18-20	0	Neither	16
POA3138	18-20	1	Both	185
POA3138	18-20	1	Father only	26
POA3138	18-20	1	Mother only	20
POA3138	18-20	1	Neither	84
POA3138	21-24	0	Both	19
POA3138	21-24	0	Neither	13
POA3138	21-24	1	Both	81
POA3138	21-24	1	Father only	9
POA3138	21-24	1	Mother only	6
POA3138	21-24	1	Neither	44
POA3139	0-4	0		6
POA3139	0-4	0	Both	72
POA3139	0-4	0	Father only	3
POA3139	0-4	0	Mother only	11
POA3139	0-4	1		3
POA3139	0-4	1	Both	641
POA3139	0-4	1	Father only	36
POA3139	0-4	1	Mother only	46
POA3139	0-4	1	Neither	13
POA3139	5-9	0		3
POA3139	5-9	0	Both	120
POA3139	5-9	0	Father only	8
POA3139	5-9	0	Mother only	16
POA3139	5-9	1		3
POA3139	5-9	1	Both	628
POA3139	5-9	1	Father only	54
POA3139	5-9	1	Mother only	51
POA3139	5-9	1	Neither	13
POA3139	10-12	0	Both	87
POA3139	10-12	0	Father only	11
POA3139	10-12	0	Mother only	10
POA3139	10-12	1		5
POA3139	10-12	1	Both	356
POA3139	10-12	1	Father only	32
POA3139	10-12	1	Mother only	35
POA3139	10-12	1	Neither	22
POA3139	13-14	0	Both	52
POA3139	13-14	0	Father only	7
POA3139	13-14	0	Mother only	3
POA3139	13-14	1		3
POA3139	13-14	1	Both	248
POA3139	13-14	1	Father only	19
POA3139	13-14	1	Mother only	19
POA3139	13-14	1	Neither	6
POA3139	15-17	0	Both	68
POA3139	15-17	0	Father only	12
POA3139	15-17	0	Mother only	10
POA3139	15-17	0	Neither	4
POA3139	15-17	1		3
POA3139	15-17	1	Both	279
POA3139	15-17	1	Father only	31
POA3139	15-17	1	Mother only	34
POA3139	15-17	1	Neither	13
POA3139	18-20	0	Both	29
POA3139	18-20	0	Father only	4
POA3139	18-20	0	Mother only	3
POA3139	18-20	0	Neither	3
POA3139	18-20	1	Both	112
POA3139	18-20	1	Father only	14
POA3139	18-20	1	Mother only	12
POA3139	18-20	1	Neither	8
POA3139	21-24	0	Both	9
POA3139	21-24	0	Mother only	3
POA3139	21-24	1	Both	32
POA3139	21-24	1	Father only	3
POA3139	21-24	1	Mother only	14
POA3139	21-24	1	Neither	3
POA3140	0-4	0		3
POA3140	0-4	0	Both	83
POA3140	0-4	0	Father only	5
POA3140	0-4	0	Mother only	10
POA3140	0-4	0	Neither	5
POA3140	0-4	1		8
POA3140	0-4	1	Both	642
POA3140	0-4	1	Father only	50
POA3140	0-4	1	Mother only	34
POA3140	0-4	1	Neither	47
POA3140	5-9	0		7
POA3140	5-9	0	Both	143
POA3140	5-9	0	Father only	15
POA3140	5-9	0	Mother only	20
POA3140	5-9	0	Neither	8
POA3140	5-9	1		4
POA3140	5-9	1	Both	647
POA3140	5-9	1	Father only	50
POA3140	5-9	1	Mother only	67
POA3140	5-9	1	Neither	66
POA3140	10-12	0		3
POA3140	10-12	0	Both	97
POA3140	10-12	0	Father only	8
POA3140	10-12	0	Mother only	6
POA3140	10-12	1		3
POA3140	10-12	1	Both	376
POA3140	10-12	1	Father only	37
POA3140	10-12	1	Mother only	46
POA3140	10-12	1	Neither	27
POA3140	13-14	0	Both	64
POA3140	13-14	0	Father only	7
POA3140	13-14	0	Mother only	12
POA3140	13-14	0	Neither	6
POA3140	13-14	1	Both	239
POA3140	13-14	1	Father only	23
POA3140	13-14	1	Mother only	34
POA3140	13-14	1	Neither	32
POA3140	15-17	0		4
POA3140	15-17	0	Both	101
POA3140	15-17	0	Father only	11
POA3140	15-17	0	Mother only	12
POA3140	15-17	0	Neither	5
POA3140	15-17	1	Both	318
POA3140	15-17	1	Father only	30
POA3140	15-17	1	Mother only	50
POA3140	15-17	1	Neither	49
POA3140	18-20	0	Both	51
POA3140	18-20	0	Father only	6
POA3140	18-20	0	Mother only	9
POA3140	18-20	0	Neither	4
POA3140	18-20	1	Both	122
POA3140	18-20	1	Father only	19
POA3140	18-20	1	Mother only	24
POA3140	18-20	1	Neither	23
POA3140	21-24	0	Both	10
POA3140	21-24	0	Father only	3
POA3140	21-24	1	Both	49
POA3140	21-24	1	Father only	7
POA3140	21-24	1	Mother only	12
POA3140	21-24	1	Neither	16
POA3141	0-4	0		10
POA3141	0-4	0	Both	19
POA3141	0-4	0	Father only	11
POA3141	0-4	0	Mother only	8
POA3141	0-4	0	Neither	32
POA3141	0-4	1	Both	233
POA3141	0-4	1	Father only	100
POA3141	0-4	1	Mother only	74
POA3141	0-4	1	Neither	242
POA3141	5-9	0		4
POA3141	5-9	0	Both	45
POA3141	5-9	0	Father only	10
POA3141	5-9	0	Mother only	16
POA3141	5-9	0	Neither	44
POA3141	5-9	1	Both	134
POA3141	5-9	1	Father only	42
POA3141	5-9	1	Mother only	28
POA3141	5-9	1	Neither	131
POA3141	10-12	0	Both	20
POA3141	10-12	0	Father only	8
POA3141	10-12	0	Mother only	5
POA3141	10-12	0	Neither	27
POA3141	10-12	1	Both	77
POA3141	10-12	1	Father only	26
POA3141	10-12	1	Mother only	16
POA3141	10-12	1	Neither	61
POA3141	13-14	0	Both	23
POA3141	13-14	0	Father only	4
POA3141	13-14	0	Mother only	13
POA3141	13-14	0	Neither	20
POA3141	13-14	1	Both	51
POA3141	13-14	1	Father only	11
POA3141	13-14	1	Mother only	13
POA3141	13-14	1	Neither	25
POA3141	15-17	0	Both	29
POA3141	15-17	0	Father only	8
POA3141	15-17	0	Mother only	19
POA3141	15-17	0	Neither	27
POA3141	15-17	1	Both	86
POA3141	15-17	1	Father only	21
POA3141	15-17	1	Mother only	24
POA3141	15-17	1	Neither	40
POA3141	18-20	0		3
POA3141	18-20	0	Both	20
POA3141	18-20	0	Father only	3
POA3141	18-20	0	Mother only	13
POA3141	18-20	0	Neither	30
POA3141	18-20	1	Both	66
POA3141	18-20	1	Father only	7
POA3141	18-20	1	Mother only	10
POA3141	18-20	1	Neither	27
POA3141	21-24	0	Both	25
POA3141	21-24	0	Father only	4
POA3141	21-24	0	Mother only	6
POA3141	21-24	0	Neither	15
POA3141	21-24	1	Both	45
POA3141	21-24	1	Father only	11
POA3141	21-24	1	Mother only	3
POA3141	21-24	1	Neither	23
POA3142	0-4	0	Both	8
POA3142	0-4	0	Father only	6
POA3142	0-4	0	Mother only	5
POA3142	0-4	0	Neither	11
POA3142	0-4	1		3
POA3142	0-4	1	Both	176
POA3142	0-4	1	Father only	43
POA3142	0-4	1	Mother only	30
POA3142	0-4	1	Neither	82
POA3142	5-9	0	Both	40
POA3142	5-9	0	Father only	5
POA3142	5-9	0	Neither	23
POA3142	5-9	1	Both	219
POA3142	5-9	1	Father only	40
POA3142	5-9	1	Mother only	40
POA3142	5-9	1	Neither	86
POA3142	10-12	0	Both	32
POA3142	10-12	0	Father only	4
POA3142	10-12	0	Mother only	3
POA3142	10-12	0	Neither	18
POA3142	10-12	1	Both	153
POA3142	10-12	1	Father only	19
POA3142	10-12	1	Mother only	29
POA3142	10-12	1	Neither	46
POA3142	13-14	0	Both	21
POA3142	13-14	0	Father only	3
POA3142	13-14	0	Mother only	3
POA3142	13-14	0	Neither	15
POA3142	13-14	1	Both	103
POA3142	13-14	1	Father only	13
POA3142	13-14	1	Mother only	16
POA3142	13-14	1	Neither	29
POA3142	15-17	0		3
POA3142	15-17	0	Both	28
POA3142	15-17	0	Father only	7
POA3142	15-17	0	Mother only	11
POA3142	15-17	0	Neither	12
POA3142	15-17	1	Both	164
POA3142	15-17	1	Father only	23
POA3142	15-17	1	Mother only	23
POA3142	15-17	1	Neither	47
POA3142	18-20	0	Both	20
POA3142	18-20	0	Mother only	6
POA3142	18-20	0	Neither	10
POA3142	18-20	1	Both	118
POA3142	18-20	1	Father only	16
POA3142	18-20	1	Mother only	21
POA3142	18-20	1	Neither	51
POA3142	21-24	0	Both	31
POA3142	21-24	0	Father only	3
POA3142	21-24	0	Mother only	3
POA3142	21-24	0	Neither	6
POA3142	21-24	1	Both	80
POA3142	21-24	1	Father only	14
POA3142	21-24	1	Mother only	23
POA3142	21-24	1	Neither	27
POA3143	0-4	0	Both	9
POA3143	0-4	0	Father only	8
POA3143	0-4	0	Mother only	8
POA3143	0-4	0	Neither	4
POA3143	0-4	1		3
POA3143	0-4	1	Both	202
POA3143	0-4	1	Father only	57
POA3143	0-4	1	Mother only	55
POA3143	0-4	1	Neither	82
POA3143	5-9	0	Both	34
POA3143	5-9	0	Father only	4
POA3143	5-9	0	Mother only	4
POA3143	5-9	0	Neither	8
POA3143	5-9	1	Both	200
POA3143	5-9	1	Father only	40
POA3143	5-9	1	Mother only	43
POA3143	5-9	1	Neither	45
POA3143	10-12	0	Both	15
POA3143	10-12	0	Mother only	3
POA3143	10-12	0	Neither	9
POA3143	10-12	1	Both	116
POA3143	10-12	1	Father only	16
POA3143	10-12	1	Mother only	25
POA3143	10-12	1	Neither	24
POA3143	13-14	0	Both	11
POA3143	13-14	0	Father only	5
POA3143	13-14	0	Neither	7
POA3143	13-14	1	Both	68
POA3143	13-14	1	Father only	13
POA3143	13-14	1	Mother only	8
POA3143	13-14	1	Neither	11
POA3143	15-17	0	Both	18
POA3143	15-17	0	Father only	3
POA3143	15-17	0	Mother only	12
POA3143	15-17	0	Neither	7
POA3143	15-17	1	Both	110
POA3143	15-17	1	Father only	14
POA3143	15-17	1	Mother only	16
POA3143	15-17	1	Neither	23
POA3143	18-20	0	Both	12
POA3143	18-20	0	Father only	3
POA3143	18-20	0	Mother only	5
POA3143	18-20	0	Neither	5
POA3143	18-20	1	Both	83
POA3143	18-20	1	Father only	11
POA3143	18-20	1	Mother only	8
POA3143	18-20	1	Neither	16
POA3143	21-24	0	Both	16
POA3143	21-24	0	Father only	6
POA3143	21-24	0	Mother only	5
POA3143	21-24	0	Neither	6
POA3143	21-24	1	Both	42
POA3143	21-24	1	Father only	7
POA3143	21-24	1	Mother only	8
POA3143	21-24	1	Neither	9
POA3144	0-4	0		4
POA3144	0-4	0	Both	17
POA3144	0-4	0	Father only	3
POA3144	0-4	0	Mother only	10
POA3144	0-4	0	Neither	3
POA3144	0-4	1		4
POA3144	0-4	1	Both	281
POA3144	0-4	1	Father only	61
POA3144	0-4	1	Mother only	35
POA3144	0-4	1	Neither	79
POA3144	5-9	0	Both	20
POA3144	5-9	0	Father only	3
POA3144	5-9	0	Mother only	3
POA3144	5-9	0	Neither	9
POA3144	5-9	1	Both	386
POA3144	5-9	1	Father only	60
POA3144	5-9	1	Mother only	60
POA3144	5-9	1	Neither	57
POA3144	10-12	0		3
POA3144	10-12	0	Both	31
POA3144	10-12	0	Neither	13
POA3144	10-12	1	Both	250
POA3144	10-12	1	Father only	28
POA3144	10-12	1	Mother only	27
POA3144	10-12	1	Neither	33
POA3144	13-14	0	Both	24
POA3144	13-14	0	Father only	3
POA3144	13-14	0	Mother only	8
POA3144	13-14	0	Neither	7
POA3144	13-14	1	Both	156
POA3144	13-14	1	Father only	21
POA3144	13-14	1	Mother only	17
POA3144	13-14	1	Neither	29
POA3144	15-17	0	Both	35
POA3144	15-17	0	Father only	10
POA3144	15-17	0	Mother only	8
POA3144	15-17	0	Neither	8
POA3144	15-17	1	Both	190
POA3144	15-17	1	Father only	19
POA3144	15-17	1	Mother only	28
POA3144	15-17	1	Neither	19
POA3144	18-20	0	Both	25
POA3144	18-20	0	Father only	4
