POA_CODE_2016	AgeStudent	Sex	students
POA5243	25+	M	4
POA5244	0-4	F	14
POA5244	0-4	M	30
POA5244	5-14	F	275
POA5244	5-14	M	238
POA5244	15-19	F	106
POA5244	15-19	M	120
POA5244	20-24	F	40
POA5244	20-24	M	35
POA5244	25+	F	54
POA5244	25+	M	36
POA5245	0-4	F	16
POA5245	0-4	M	14
POA5245	5-14	F	174
POA5245	5-14	M	180
POA5245	15-19	F	78
POA5245	15-19	M	73
POA5245	20-24	F	17
POA5245	20-24	M	30
POA5245	25+	F	50
POA5245	25+	M	27
POA5250	0-4	F	16
POA5250	0-4	M	23
POA5250	5-14	F	261
POA5250	5-14	M	275
POA5250	15-19	F	109
POA5250	15-19	M	97
POA5250	20-24	F	43
POA5250	20-24	M	31
POA5250	25+	F	79
POA5250	25+	M	32
POA5251	0-4	F	80
POA5251	0-4	M	88
POA5251	5-14	F	923
POA5251	5-14	M	913
POA5251	15-19	F	374
POA5251	15-19	M	386
POA5251	20-24	F	189
POA5251	20-24	M	111
POA5251	25+	F	368
POA5251	25+	M	153
POA5252	0-4	F	40
POA5252	0-4	M	41
POA5252	5-14	F	423
POA5252	5-14	M	475
POA5252	15-19	F	163
POA5252	15-19	M	176
POA5252	20-24	F	76
POA5252	20-24	M	41
POA5252	25+	F	136
POA5252	25+	M	71
POA5253	0-4	F	79
POA5253	0-4	M	89
POA5253	5-14	F	932
POA5253	5-14	M	946
POA5253	15-19	F	378
POA5253	15-19	M	375
POA5253	20-24	F	156
POA5253	20-24	M	81
POA5253	25+	F	261
POA5253	25+	M	126
POA5254	0-4	F	15
POA5254	0-4	M	11
POA5254	5-14	F	135
POA5254	5-14	M	145
POA5254	15-19	F	54
POA5254	15-19	M	67
POA5254	20-24	F	15
POA5254	20-24	M	13
POA5254	25+	F	35
POA5254	25+	M	14
POA5255	0-4	F	54
POA5255	0-4	M	41
POA5255	5-14	F	555
POA5255	5-14	M	570
POA5255	15-19	F	225
POA5255	15-19	M	199
POA5255	20-24	F	57
POA5255	20-24	M	36
POA5255	25+	F	138
POA5255	25+	M	53
POA5256	0-4	F	3
POA5256	5-14	F	53
POA5256	5-14	M	49
POA5256	15-19	F	19
POA5256	15-19	M	13
POA5256	20-24	F	8
POA5256	25+	F	21
POA5256	25+	M	6
POA5259	0-4	F	4
POA5259	5-14	F	46
POA5259	5-14	M	76
POA5259	15-19	F	29
POA5259	15-19	M	16
POA5259	20-24	F	4
POA5259	20-24	M	4
POA5259	25+	F	17
POA5259	25+	M	9
POA5260	0-4	F	7
POA5260	0-4	M	4
POA5260	5-14	F	84
POA5260	5-14	M	85
POA5260	15-19	F	33
POA5260	15-19	M	47
POA5260	20-24	F	3
POA5260	25+	F	22
POA5260	25+	M	4
POA5261	0-4	M	7
POA5261	5-14	F	18
POA5261	5-14	M	26
POA5261	15-19	F	17
POA5261	15-19	M	9
POA5261	25+	F	5
POA5262	0-4	F	3
POA5262	0-4	M	7
POA5262	5-14	F	18
POA5262	5-14	M	25
POA5262	15-19	F	8
POA5262	15-19	M	4
POA5262	25+	F	7
POA5263	5-14	F	3
POA5263	5-14	M	12
POA5263	15-19	F	3
POA5263	15-19	M	5
POA5264	0-4	F	11
POA5264	0-4	M	3
POA5264	5-14	F	60
POA5264	5-14	M	49
POA5264	15-19	F	11
POA5264	15-19	M	16
POA5264	20-24	F	8
POA5264	25+	F	10
POA5264	25+	M	4
POA5265	0-4	M	10
POA5265	5-14	F	32
POA5265	5-14	M	31
POA5265	15-19	F	7
POA5265	15-19	M	9
POA5265	25+	F	5
POA5265	25+	M	3
POA5266	0-4	F	3
POA5266	0-4	M	9
POA5266	5-14	F	28
POA5266	5-14	M	38
POA5266	15-19	F	10
POA5266	15-19	M	8
POA5266	25+	F	12
POA5267	0-4	F	10
POA5267	0-4	M	11
POA5267	5-14	F	152
POA5267	5-14	M	139
POA5267	15-19	F	38
POA5267	15-19	M	36
POA5267	20-24	F	14
POA5267	20-24	M	8
POA5267	25+	F	22
POA5267	25+	M	3
POA5268	0-4	F	16
POA5268	0-4	M	18
POA5268	5-14	F	183
POA5268	5-14	M	191
POA5268	15-19	F	79
POA5268	15-19	M	71
POA5268	20-24	F	10
POA5268	20-24	M	14
POA5268	25+	F	35
POA5268	25+	M	17
POA5269	5-14	F	13
POA5269	5-14	M	20
POA5269	15-19	F	3
POA5269	15-19	M	7
POA5269	25+	F	3
POA5270	0-4	F	4
POA5270	5-14	F	33
POA5270	5-14	M	35
POA5270	15-19	F	16
POA5270	15-19	M	16
POA5270	25+	F	7
POA5270	25+	M	4
POA5271	0-4	F	45
POA5271	0-4	M	43
POA5271	5-14	F	439
POA5271	5-14	M	483
POA5271	15-19	F	117
POA5271	15-19	M	147
POA5271	20-24	F	24
POA5271	20-24	M	26
POA5271	25+	F	96
POA5271	25+	M	49
POA5272	0-4	M	3
POA5272	5-14	F	41
POA5272	5-14	M	61
POA5272	15-19	F	16
POA5272	15-19	M	20
POA5272	20-24	F	3
POA5272	20-24	M	3
POA5272	25+	F	14
POA5273	5-14	F	4
POA5273	5-14	M	10
POA5273	15-19	F	3
POA5273	25+	F	3
POA5275	0-4	F	5
POA5275	0-4	M	10
POA5275	5-14	F	92
POA5275	5-14	M	132
POA5275	15-19	F	41
POA5275	15-19	M	38
POA5275	20-24	F	8
POA5275	20-24	M	7
POA5275	25+	F	13
POA5275	25+	M	4
POA5276	0-4	F	4
POA5276	0-4	M	7
POA5276	5-14	F	45
POA5276	5-14	M	53
POA5276	15-19	F	13
POA5276	15-19	M	11
POA5276	20-24	F	3
POA5276	25+	F	10
POA5276	25+	M	8
POA5277	0-4	F	13
POA5277	0-4	M	14
POA5277	5-14	F	167
POA5277	5-14	M	186
POA5277	15-19	F	43
POA5277	15-19	M	53
POA5277	20-24	F	18
POA5277	20-24	M	15
POA5277	25+	F	27
POA5277	25+	M	24
POA5278	0-4	M	4
POA5278	5-14	F	18
POA5278	5-14	M	34
POA5278	15-19	F	5
POA5278	15-19	M	13
POA5278	20-24	M	8
POA5278	25+	F	8
POA5279	5-14	F	28
POA5279	5-14	M	29
POA5279	15-19	F	12
POA5279	15-19	M	10
POA5279	25+	F	11
POA5280	0-4	F	42
POA5280	0-4	M	19
POA5280	5-14	F	393
POA5280	5-14	M	441
POA5280	15-19	F	146
POA5280	15-19	M	158
POA5280	20-24	F	27
POA5280	20-24	M	30
POA5280	25+	F	102
POA5280	25+	M	26
POA5290	0-4	F	129
POA5290	0-4	M	141
POA5290	5-14	F	1510
POA5290	5-14	M	1597
POA5290	15-19	F	582
POA5290	15-19	M	533
POA5290	20-24	F	183
POA5290	20-24	M	114
POA5290	25+	F	467
POA5290	25+	M	192
POA5291	0-4	F	37
POA5291	0-4	M	54
POA5291	5-14	F	578
POA5291	5-14	M	637
POA5291	15-19	F	217
POA5291	15-19	M	199
POA5291	20-24	F	41
POA5291	20-24	M	29
POA5291	25+	F	129
POA5291	25+	M	41
POA5301	0-4	F	3
POA5301	0-4	M	8
POA5301	5-14	F	30
POA5301	5-14	M	43
POA5301	15-19	F	8
POA5301	15-19	M	12
POA5301	20-24	M	3
POA5301	25+	F	5
POA5301	25+	M	3
POA5302	0-4	F	3
POA5302	0-4	M	3
POA5302	5-14	F	44
POA5302	5-14	M	43
POA5302	15-19	F	14
POA5302	15-19	M	17
POA5302	25+	F	3
POA5303	5-14	F	8
POA5303	5-14	M	14
POA5303	15-19	M	3
POA5304	5-14	F	44
POA5304	5-14	M	39
POA5304	15-19	F	9
POA5304	15-19	M	6
POA5304	20-24	F	3
POA5304	25+	F	7
POA5304	25+	M	3
POA5306	5-14	M	11
POA5307	0-4	F	3
POA5307	5-14	F	28
POA5307	5-14	M	33
POA5307	15-19	F	13
POA5307	15-19	M	13
POA5307	20-24	F	3
POA5307	25+	F	6
POA5307	25+	M	5
POA5308	0-4	F	3
POA5308	5-14	F	3
POA5308	5-14	M	16
POA5308	15-19	F	6
POA5309	5-14	F	10
POA5309	5-14	M	11
POA5309	15-19	F	6
POA5309	15-19	M	3
POA5310	5-14	F	5
POA5311	0-4	M	3
POA5311	5-14	F	28
POA5311	5-14	M	26
POA5311	15-19	F	17
POA5311	15-19	M	10
POA5311	25+	F	3
POA5320	0-4	F	3
POA5320	0-4	M	3
POA5320	5-14	F	24
POA5320	5-14	M	23
POA5320	15-19	F	9
POA5320	15-19	M	3
POA5320	25+	F	3
POA5320	25+	M	3
POA5321	5-14	F	9
POA5321	5-14	M	12
POA5321	15-19	F	3
POA5321	15-19	M	11
POA5321	25+	F	3
POA5322	0-4	F	3
POA5322	5-14	F	42
POA5322	5-14	M	50
POA5322	15-19	F	18
POA5322	15-19	M	26
POA5322	20-24	F	3
POA5322	20-24	M	3
POA5322	25+	F	12
POA5322	25+	M	3
POA5330	0-4	F	7
POA5330	0-4	M	16
POA5330	5-14	F	181
POA5330	5-14	M	187
POA5330	15-19	F	74
POA5330	15-19	M	66
POA5330	20-24	F	11
POA5330	20-24	M	13
POA5330	25+	F	34
POA5330	25+	M	22
POA5331	0-4	F	5
POA5331	0-4	M	3
POA5331	5-14	F	15
POA5331	5-14	M	20
POA5331	15-19	F	5
POA5331	15-19	M	4
POA5331	25+	F	3
POA5332	0-4	M	4
POA5332	5-14	F	38
POA5332	5-14	M	21
POA5332	15-19	F	3
POA5332	15-19	M	7
POA5332	25+	F	4
POA5332	25+	M	3
POA5333	0-4	F	30
POA5333	0-4	M	26
POA5333	5-14	F	323
POA5333	5-14	M	320
POA5333	15-19	F	135
POA5333	15-19	M	143
POA5333	20-24	F	30
POA5333	20-24	M	17
POA5333	25+	F	72
POA5333	25+	M	26
POA5340	0-4	F	3
POA5340	0-4	M	5
POA5340	5-14	F	73
POA5340	5-14	M	79
POA5340	15-19	F	20
POA5340	15-19	M	16
POA5340	20-24	F	3
POA5340	20-24	M	3
POA5340	25+	F	15
POA5340	25+	M	14
POA5341	0-4	F	37
POA5341	0-4	M	43
POA5341	5-14	F	395
POA5341	5-14	M	428
POA5341	15-19	F	164
POA5341	15-19	M	146
POA5341	20-24	F	29
POA5341	20-24	M	22
POA5341	25+	F	101
POA5341	25+	M	47
POA5342	0-4	F	3
POA5342	5-14	F	73
POA5342	5-14	M	77
POA5342	15-19	F	33
POA5342	15-19	M	31
POA5342	20-24	F	4
POA5342	20-24	M	3
POA5342	25+	F	11
POA5342	25+	M	6
POA5343	0-4	F	24
POA5343	0-4	M	21
POA5343	5-14	F	258
POA5343	5-14	M	295
POA5343	15-19	F	96
POA5343	15-19	M	105
POA5343	20-24	F	20
POA5343	20-24	M	11
POA5343	25+	F	65
POA5343	25+	M	39
POA5344	0-4	F	3
POA5344	0-4	M	3
POA5344	5-14	F	49
POA5344	5-14	M	72
POA5344	15-19	F	21
POA5344	15-19	M	28
POA5344	20-24	F	8
POA5344	20-24	M	3
POA5344	25+	F	16
POA5344	25+	M	3
POA5345	0-4	F	11
POA5345	0-4	M	14
POA5345	5-14	F	172
POA5345	5-14	M	199
POA5345	15-19	F	63
POA5345	15-19	M	72
POA5345	20-24	F	6
POA5345	20-24	M	5
POA5345	25+	F	40
POA5345	25+	M	25
POA5346	5-14	F	23
POA5346	5-14	M	22
POA5346	15-19	F	7
POA5346	15-19	M	11
POA5346	25+	F	5
POA5350	0-4	F	3
POA5350	0-4	M	4
POA5350	5-14	F	35
POA5350	5-14	M	47
POA5350	15-19	F	17
POA5350	15-19	M	14
POA5350	20-24	F	3
POA5350	25+	F	11
POA5351	0-4	F	17
POA5351	0-4	M	48
POA5351	5-14	F	363
POA5351	5-14	M	397
POA5351	15-19	F	153
POA5351	15-19	M	147
POA5351	20-24	F	44
POA5351	20-24	M	30
POA5351	25+	F	88
POA5351	25+	M	50
POA5352	0-4	F	27
POA5352	0-4	M	42
POA5352	5-14	F	259
POA5352	5-14	M	301
POA5352	15-19	F	108
POA5352	15-19	M	124
POA5352	20-24	F	22
POA5352	20-24	M	27
POA5352	25+	F	76
POA5352	25+	M	42
POA5353	0-4	F	17
POA5353	0-4	M	23
POA5353	5-14	F	212
POA5353	5-14	M	232
POA5353	15-19	F	83
POA5353	15-19	M	81
POA5353	20-24	F	27
POA5353	20-24	M	14
POA5353	25+	F	53
POA5353	25+	M	18
POA5354	0-4	M	3
POA5354	5-14	F	3
POA5354	5-14	M	12
POA5354	15-19	F	8
POA5354	15-19	M	3
POA5354	25+	F	3
POA5355	0-4	F	41
POA5355	0-4	M	42
POA5355	5-14	F	488
POA5355	5-14	M	471
POA5355	15-19	F	168
POA5355	15-19	M	157
POA5355	20-24	F	34
POA5355	20-24	M	21
POA5355	25+	F	111
POA5355	25+	M	58
POA5356	0-4	F	8
POA5356	0-4	M	3
POA5356	5-14	F	34
POA5356	5-14	M	58
POA5356	15-19	F	14
POA5356	15-19	M	16
POA5356	20-24	F	3
POA5356	25+	F	9
POA5356	25+	M	4
POA5357	0-4	F	4
POA5357	5-14	F	19
POA5357	5-14	M	10
POA5357	15-19	F	8
POA5357	15-19	M	5
POA5360	0-4	F	4
POA5360	0-4	M	10
POA5360	5-14	F	67
POA5360	5-14	M	83
POA5360	15-19	F	36
POA5360	15-19	M	28
POA5360	20-24	F	8
POA5360	20-24	M	9
POA5360	25+	F	17
POA5360	25+	M	8
POA5371	0-4	F	5
POA5371	0-4	M	6
POA5371	5-14	F	77
POA5371	5-14	M	123
POA5371	15-19	F	46
POA5371	15-19	M	37
POA5371	20-24	F	11
POA5371	20-24	M	15
POA5371	25+	F	18
POA5371	25+	M	12
POA5372	0-4	F	14
POA5372	0-4	M	9
POA5372	5-14	F	151
POA5372	5-14	M	187
POA5372	15-19	F	43
POA5372	15-19	M	61
POA5372	20-24	F	15
POA5372	20-24	M	11
POA5372	25+	F	48
POA5372	25+	M	16
POA5373	0-4	F	23
POA5373	0-4	M	10
POA5373	5-14	F	197
POA5373	5-14	M	214
POA5373	15-19	F	81
POA5373	15-19	M	80
POA5373	20-24	F	19
POA5373	20-24	M	14
POA5373	25+	F	67
POA5373	25+	M	21
POA5374	0-4	F	3
POA5374	0-4	M	7
POA5374	5-14	F	89
POA5374	5-14	M	77
POA5374	15-19	F	32
POA5374	15-19	M	42
POA5374	20-24	F	4
POA5374	20-24	M	9
POA5374	25+	F	13
POA5374	25+	M	3
POA5381	0-4	F	3
POA5381	5-14	F	20
POA5381	5-14	M	15
POA5381	15-19	F	9
POA5381	15-19	M	8
POA5381	25+	M	3
POA5400	0-4	F	4
POA5400	0-4	M	3
POA5400	5-14	F	45
POA5400	5-14	M	64
POA5400	15-19	F	24
POA5400	15-19	M	16
POA5400	20-24	F	57
POA5400	20-24	M	22
POA5400	25+	F	24
POA5400	25+	M	13
POA5401	0-4	F	7
POA5401	0-4	M	8
POA5401	5-14	F	43
POA5401	5-14	M	52
POA5401	15-19	F	12
POA5401	15-19	M	26
POA5401	20-24	F	6
POA5401	25+	F	14
POA5401	25+	M	6
POA5410	5-14	F	14
POA5410	5-14	M	14
POA5410	15-19	F	16
POA5410	25+	F	5
POA5410	25+	M	3
POA5411	0-4	F	3
POA5411	0-4	M	3
POA5411	5-14	F	23
POA5411	5-14	M	23
POA5411	15-19	F	7
POA5411	15-19	M	8
POA5411	20-24	F	4
POA5411	20-24	M	3
POA5411	25+	F	4
POA5412	0-4	F	4
POA5412	0-4	M	11
POA5412	5-14	F	46
POA5412	5-14	M	62
POA5412	15-19	F	28
POA5412	15-19	M	27
POA5412	25+	F	11
POA5412	25+	M	3
POA5413	0-4	F	9
POA5413	0-4	M	3
POA5413	5-14	F	42
POA5413	5-14	M	46
POA5413	15-19	F	14
POA5413	15-19	M	15
POA5413	25+	F	6
POA5413	25+	M	5
POA5414	5-14	F	7
POA5414	5-14	M	4
POA5414	15-19	F	3
POA5414	15-19	M	3
POA5415	5-14	F	7
POA5415	5-14	M	13
POA5415	15-19	F	6
POA5415	25+	F	3
POA5416	0-4	M	3
POA5416	5-14	F	18
POA5416	5-14	M	14
POA5416	15-19	F	7
POA5416	15-19	M	10
POA5416	25+	F	3
POA5416	25+	M	3
POA5417	0-4	F	3
POA5417	0-4	M	5
POA5417	5-14	F	104
POA5417	5-14	M	69
POA5417	15-19	F	24
POA5417	15-19	M	16
POA5417	20-24	F	5
POA5417	20-24	M	3
POA5417	25+	F	25
POA5417	25+	M	4
POA5418	5-14	F	6
POA5418	5-14	M	4
POA5418	15-19	F	3
POA5418	20-24	F	3
POA5418	25+	F	3
POA5419	5-14	F	9
POA5419	5-14	M	3
POA5419	15-19	F	5
POA5419	15-19	M	4
POA5419	20-24	F	3
POA5419	25+	F	7
POA5420	5-14	F	5
POA5420	5-14	M	3
POA5420	15-19	M	3
POA5421	5-14	F	3
POA5421	5-14	M	3
POA5421	15-19	F	4
POA5421	15-19	M	3
POA5421	20-24	F	3
POA5422	0-4	F	5
POA5422	0-4	M	7
POA5422	5-14	F	74
POA5422	5-14	M	70
POA5422	15-19	F	24
POA5422	15-19	M	30
POA5422	20-24	M	3
POA5422	25+	F	20
POA5422	25+	M	12
POA5431	0-4	M	3
POA5431	5-14	F	51
POA5431	5-14	M	51
POA5431	15-19	F	16
POA5431	15-19	M	13
POA5431	20-24	M	5
POA5431	25+	F	14
POA5431	25+	M	9
POA5432	5-14	M	10
POA5433	0-4	F	4
POA5433	5-14	F	54
POA5433	5-14	M	60
POA5433	15-19	F	28
POA5433	15-19	M	27
POA5433	20-24	F	3
POA5433	20-24	M	3
POA5433	25+	F	21
POA5433	25+	M	12
POA5434	0-4	F	5
POA5434	0-4	M	4
POA5434	5-14	F	16
POA5434	5-14	M	18
POA5434	15-19	F	7
POA5434	25+	F	3
POA5440	5-14	F	6
POA5440	5-14	M	3
POA5440	15-19	F	4
POA5440	25+	F	3
POA5451	0-4	M	5
POA5451	5-14	F	27
POA5451	5-14	M	43
POA5451	15-19	F	11
POA5451	15-19	M	11
POA5451	20-24	F	3
POA5451	20-24	M	5
POA5451	25+	F	19
POA5451	25+	M	3
POA5452	0-4	F	3
POA5452	0-4	M	3
POA5452	5-14	F	32
POA5452	5-14	M	40
POA5452	15-19	F	3
POA5452	15-19	M	13
POA5452	20-24	F	3
POA5452	25+	F	3
POA5453	0-4	F	32
POA5453	0-4	M	30
POA5453	5-14	F	327
POA5453	5-14	M	289
POA5453	15-19	F	78
POA5453	15-19	M	95
POA5453	20-24	F	14
POA5453	20-24	M	15
POA5453	25+	F	69
POA5453	25+	M	39
POA5454	0-4	F	3
POA5454	0-4	M	4
POA5454	5-14	F	21
POA5454	5-14	M	20
POA5454	15-19	F	4
POA5454	15-19	M	8
POA5454	25+	F	4
POA5454	25+	M	3
POA5455	5-14	F	12
POA5455	5-14	M	5
POA5455	15-19	M	3
POA5460	0-4	F	5
POA5460	5-14	F	52
POA5460	5-14	M	41
POA5460	15-19	F	31
POA5460	15-19	M	26
POA5460	20-24	F	3
POA5460	20-24	M	3
POA5460	25+	F	10
POA5460	25+	M	4
POA5461	0-4	F	16
POA5461	0-4	M	18
POA5461	5-14	F	147
POA5461	5-14	M	128
POA5461	15-19	F	44
POA5461	15-19	M	55
POA5461	20-24	F	14
POA5461	20-24	M	3
POA5461	25+	F	28
POA5461	25+	M	19
POA5462	0-4	F	4
POA5462	0-4	M	3
POA5462	5-14	F	40
POA5462	5-14	M	37
POA5462	15-19	F	13
POA5462	15-19	M	7
POA5462	20-24	F	3
POA5462	25+	F	12
POA5464	0-4	F	3
POA5464	0-4	M	5
POA5464	5-14	F	25
POA5464	5-14	M	43
POA5464	15-19	F	14
POA5464	15-19	M	16
POA5464	20-24	F	4
POA5464	25+	F	6
POA5470	5-14	M	3
POA5470	15-19	M	4
POA5470	25+	F	3
POA5470	25+	M	4
POA5471	5-14	F	6
POA5471	5-14	M	5
POA5471	15-19	F	4
POA5472	5-14	F	10
POA5472	5-14	M	3
POA5472	15-19	F	3
POA5473	0-4	F	3
POA5473	0-4	M	8
POA5473	5-14	F	51
POA5473	5-14	M	46
POA5473	15-19	F	11
POA5473	15-19	M	10
POA5473	25+	F	10
POA5480	0-4	F	5
POA5480	0-4	M	6
POA5480	5-14	F	26
POA5480	5-14	M	43
POA5480	15-19	F	5
POA5480	15-19	M	17
POA5480	20-24	F	3
POA5480	20-24	M	3
POA5480	25+	F	10
POA5480	25+	M	4
POA5481	0-4	M	3
POA5481	5-14	F	24
POA5481	5-14	M	24
POA5481	15-19	F	11
POA5481	15-19	M	16
POA5481	20-24	M	4
POA5481	25+	F	9
POA5482	0-4	M	4
POA5482	5-14	F	31
POA5482	5-14	M	24
POA5482	15-19	F	6
POA5482	15-19	M	13
POA5482	20-24	M	3
POA5482	25+	F	10
POA5482	25+	M	4
POA5483	0-4	F	3
POA5483	0-4	M	3
POA5483	5-14	F	19
POA5483	5-14	M	25
POA5483	15-19	F	10
POA5483	15-19	M	5
POA5483	25+	F	6
POA5483	25+	M	3
POA5485	0-4	F	3
POA5485	5-14	F	27
POA5485	5-14	M	32
POA5485	15-19	F	12
POA5485	15-19	M	12
POA5485	20-24	F	7
POA5485	20-24	M	3
POA5485	25+	F	3
POA5490	5-14	F	14
POA5490	5-14	M	4
POA5490	15-19	F	3
POA5490	15-19	M	3
POA5490	25+	F	4
POA5490	25+	M	3
POA5491	0-4	F	7
POA5491	0-4	M	7
POA5491	5-14	F	96
POA5491	5-14	M	86
POA5491	15-19	F	19
POA5491	15-19	M	36
POA5491	20-24	F	9
POA5491	20-24	M	3
POA5491	25+	F	21
POA5491	25+	M	12
POA5493	5-14	F	3
POA5493	5-14	M	4
POA5493	15-19	F	3
POA5493	15-19	M	10
POA5493	25+	F	3
POA5495	0-4	M	3
POA5495	5-14	F	15
POA5495	5-14	M	17
POA5495	15-19	F	14
POA5495	15-19	M	9
POA5495	20-24	F	3
POA5495	25+	F	11
POA5495	25+	M	3
POA5501	0-4	F	28
POA5501	0-4	M	40
POA5501	5-14	F	437
POA5501	5-14	M	509
POA5501	15-19	F	180
POA5501	15-19	M	151
POA5501	20-24	F	39
POA5501	20-24	M	35
POA5501	25+	F	114
POA5501	25+	M	35
POA5502	0-4	F	3
POA5502	0-4	M	8
POA5502	5-14	F	70
POA5502	5-14	M	88
POA5502	15-19	F	37
POA5502	15-19	M	32
POA5502	20-24	F	12
POA5502	20-24	M	7
POA5502	25+	F	18
POA5502	25+	M	12
POA5510	5-14	F	7
POA5510	5-14	M	7
POA5510	25+	F	5
POA5520	5-14	F	32
POA5520	5-14	M	44
POA5520	15-19	F	9
POA5520	15-19	M	10
POA5520	25+	F	10
POA5521	5-14	F	13
POA5521	5-14	M	8
POA5521	15-19	F	4
POA5521	15-19	M	8
POA5522	0-4	F	6
POA5522	0-4	M	5
POA5522	5-14	F	43
POA5522	5-14	M	54
POA5522	15-19	F	22
POA5522	15-19	M	13
POA5522	25+	F	11
POA5522	25+	M	5
POA5523	0-4	F	11
POA5523	0-4	M	5
POA5523	5-14	F	124
POA5523	5-14	M	108
POA5523	15-19	F	35
POA5523	15-19	M	30
POA5523	20-24	F	8
POA5523	25+	F	25
POA5523	25+	M	11
POA5540	0-4	F	58
POA5540	0-4	M	68
POA5540	5-14	F	833
POA5540	5-14	M	866
POA5540	15-19	F	363
POA5540	15-19	M	364
POA5540	20-24	F	82
POA5540	20-24	M	33
POA5540	25+	F	192
POA5540	25+	M	80
POA5550	0-4	F	4
POA5550	5-14	F	54
POA5550	5-14	M	60
POA5550	15-19	F	10
POA5550	15-19	M	17
POA5550	20-24	M	3
POA5550	25+	F	15
POA5550	25+	M	12
POA5552	5-14	F	23
POA5552	5-14	M	24
POA5552	15-19	F	4
POA5552	15-19	M	8
POA5552	25+	F	7
POA5554	0-4	F	17
POA5554	0-4	M	24
POA5554	5-14	F	285
POA5554	5-14	M	340
POA5554	15-19	F	118
POA5554	15-19	M	110
POA5554	20-24	F	16
POA5554	20-24	M	12
POA5554	25+	F	58
POA5554	25+	M	26
POA5555	0-4	M	3
POA5555	5-14	F	12
POA5555	5-14	M	14
POA5555	15-19	F	10
POA5555	15-19	M	3
POA5555	20-24	F	7
POA5555	25+	F	3
POA5555	25+	M	3
POA5556	0-4	F	17
POA5556	0-4	M	19
POA5556	5-14	F	152
POA5556	5-14	M	190
POA5556	15-19	F	52
POA5556	15-19	M	64
POA5556	20-24	F	12
POA5556	20-24	M	8
POA5556	25+	F	41
POA5556	25+	M	26
POA5558	0-4	F	12
POA5558	0-4	M	22
POA5558	5-14	F	194
POA5558	5-14	M	229
POA5558	15-19	F	70
POA5558	15-19	M	79
POA5558	20-24	F	13
POA5558	20-24	M	8
POA5558	25+	F	50
POA5558	25+	M	18
POA5560	0-4	F	4
POA5560	0-4	M	6
POA5560	5-14	F	30
POA5560	5-14	M	34
POA5560	15-19	F	7
POA5560	15-19	M	5
POA5560	25+	F	7
POA5560	25+	M	3
POA5570	0-4	F	4
POA5570	5-14	F	13
POA5570	5-14	M	13
POA5570	15-19	F	3
POA5570	15-19	M	4
POA5570	25+	F	8
POA5571	0-4	F	4
POA5571	0-4	M	3
POA5571	5-14	F	63
POA5571	5-14	M	77
POA5571	15-19	F	21
POA5571	15-19	M	25
POA5571	25+	F	13
POA5571	25+	M	3
POA5572	5-14	F	11
POA5572	5-14	M	8
POA5572	15-19	F	5
POA5572	25+	F	4
POA5573	0-4	F	3
POA5573	0-4	M	6
POA5573	5-14	F	125
POA5573	5-14	M	118
POA5573	15-19	F	25
POA5573	15-19	M	34
POA5573	20-24	F	9
POA5573	20-24	M	4
POA5573	25+	F	22
POA5573	25+	M	8
POA5575	0-4	F	9
POA5575	0-4	M	8
POA5575	5-14	F	103
POA5575	5-14	M	120
POA5575	15-19	F	48
POA5575	15-19	M	34
POA5575	20-24	F	3
POA5575	20-24	M	3
POA5575	25+	F	28
POA5575	25+	M	8
POA5576	0-4	F	5
POA5576	0-4	M	5
POA5576	5-14	F	48
POA5576	5-14	M	69
POA5576	15-19	F	20
POA5576	15-19	M	22
POA5576	20-24	F	5
POA5576	20-24	M	3
POA5576	25+	F	11
POA5577	0-4	M	6
POA5577	5-14	F	21
POA5577	5-14	M	19
POA5577	15-19	F	11
POA5577	15-19	M	9
POA5577	25+	F	3
POA5580	0-4	F	3
POA5580	5-14	F	17
POA5580	5-14	M	15
POA5580	15-19	M	10
POA5581	5-14	F	7
POA5581	5-14	M	10
POA5581	15-19	F	7
POA5581	25+	F	9
POA5582	0-4	F	6
POA5582	0-4	M	3
POA5582	5-14	F	12
POA5582	5-14	M	24
POA5582	15-19	F	10
POA5582	15-19	M	18
POA5582	25+	F	8
POA5583	5-14	F	33
POA5583	5-14	M	42
POA5583	15-19	F	12
POA5583	15-19	M	3
POA5583	20-24	F	3
POA5583	20-24	M	3
POA5583	25+	F	7
POA5583	25+	M	3
POA5600	0-4	F	28
POA5600	0-4	M	23
POA5600	5-14	F	330
POA5600	5-14	M	339
POA5600	15-19	F	137
POA5600	15-19	M	151
POA5600	20-24	F	35
POA5600	20-24	M	36
POA5600	25+	F	122
POA5600	25+	M	53
POA5601	5-14	F	26
POA5601	5-14	M	22
POA5601	15-19	F	8
POA5601	15-19	M	6
POA5601	25+	F	3
POA5602	0-4	F	3
POA5602	0-4	M	5
POA5602	5-14	F	61
POA5602	5-14	M	84
POA5602	15-19	F	17
POA5602	15-19	M	15
POA5602	20-24	M	4
POA5602	25+	F	11
POA5602	25+	M	10
POA5603	0-4	F	6
POA5603	0-4	M	8
POA5603	5-14	F	24
POA5603	5-14	M	33
POA5603	15-19	F	8
POA5603	15-19	M	10
POA5603	20-24	M	3
POA5603	25+	F	6
POA5604	5-14	F	4
POA5604	5-14	M	3
POA5604	15-19	M	3
POA5604	25+	F	4
POA5605	0-4	F	5
POA5605	0-4	M	8
POA5605	5-14	F	90
POA5605	5-14	M	67
POA5605	15-19	F	26
