POA_CODE_2016	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA2116	1	5	195
POA2116	1	6	93
POA2117	0	1	1627
POA2117	0	2	167
POA2117	0	3	37
POA2117	0	4	17
POA2117	1	2	1736
POA2117	1	3	1282
POA2117	1	4	1347
POA2117	1	5	622
POA2117	1	6	320
POA2118	0	1	1079
POA2118	0	2	136
POA2118	0	3	43
POA2118	0	4	17
POA2118	1	2	1963
POA2118	1	3	1601
POA2118	1	4	1789
POA2118	1	5	726
POA2118	1	6	410
POA2119	0	1	445
POA2119	0	2	20
POA2119	0	3	8
POA2119	0	4	8
POA2119	1	2	1027
POA2119	1	3	618
POA2119	1	4	948
POA2119	1	5	370
POA2119	1	6	187
POA2120	0	1	1063
POA2120	0	2	73
POA2120	0	3	28
POA2120	0	4	18
POA2120	0	5	6
POA2120	0	6	3
POA2120	1	2	1791
POA2120	1	3	1138
POA2120	1	4	1605
POA2120	1	5	624
POA2120	1	6	256
POA2121	0	1	1417
POA2121	0	2	256
POA2121	0	3	129
POA2121	0	4	65
POA2121	0	5	23
POA2121	0	6	19
POA2121	1	2	2323
POA2121	1	3	1815
POA2121	1	4	2034
POA2121	1	5	800
POA2121	1	6	394
POA2122	0	1	2367
POA2122	0	2	354
POA2122	0	3	182
POA2122	0	4	119
POA2122	0	5	86
POA2122	0	6	81
POA2122	1	2	2625
POA2122	1	3	1905
POA2122	1	4	1799
POA2122	1	5	687
POA2122	1	6	467
POA2125	0	1	564
POA2125	0	2	25
POA2125	0	3	14
POA2125	0	4	3
POA2125	0	5	3
POA2125	1	2	1335
POA2125	1	3	929
POA2125	1	4	1319
POA2125	1	5	626
POA2125	1	6	256
POA2126	0	1	650
POA2126	0	2	27
POA2126	0	3	10
POA2126	0	4	3
POA2126	1	2	1426
POA2126	1	3	1192
POA2126	1	4	1632
POA2126	1	5	613
POA2126	1	6	253
POA2127	0	1	1315
POA2127	0	2	237
POA2127	0	3	44
POA2127	0	4	9
POA2127	1	2	1900
POA2127	1	3	1012
POA2127	1	4	746
POA2127	1	5	194
POA2127	1	6	79
POA2128	0	1	153
POA2128	0	2	38
POA2128	0	3	12
POA2128	0	4	9
POA2128	0	5	4
POA2128	0	6	6
POA2128	1	2	208
POA2128	1	3	136
POA2128	1	4	112
POA2128	1	5	56
POA2128	1	6	41
POA2130	0	1	869
POA2130	0	2	190
POA2130	0	3	35
POA2130	0	4	9
POA2130	0	5	5
POA2130	0	6	3
POA2130	1	2	839
POA2130	1	3	443
POA2130	1	4	343
POA2130	1	5	110
POA2130	1	6	28
POA2131	0	1	2225
POA2131	0	2	480
POA2131	0	3	192
POA2131	0	4	87
POA2131	0	5	32
POA2131	0	6	31
POA2131	1	2	2215
POA2131	1	3	1521
POA2131	1	4	1127
POA2131	1	5	404
POA2131	1	6	228
POA2132	0	1	729
POA2132	0	2	96
POA2132	0	3	35
POA2132	0	4	19
POA2132	0	5	9
POA2132	0	6	7
POA2132	1	2	869
POA2132	1	3	583
POA2132	1	4	680
POA2132	1	5	278
POA2132	1	6	164
POA2133	0	1	846
POA2133	0	2	102
POA2133	0	3	17
POA2133	0	4	4
POA2133	1	2	998
POA2133	1	3	699
POA2133	1	4	741
POA2133	1	5	304
POA2133	1	6	154
POA2134	0	1	1076
POA2134	0	2	381
POA2134	0	3	259
POA2134	0	4	150
POA2134	0	5	56
POA2134	0	6	46
POA2134	1	2	1177
POA2134	1	3	863
POA2134	1	4	733
POA2134	1	5	327
POA2134	1	6	226
POA2135	0	1	1397
POA2135	0	2	321
POA2135	0	3	220
POA2135	0	4	151
POA2135	0	5	77
POA2135	0	6	69
POA2135	1	2	1711
POA2135	1	3	1307
POA2135	1	4	1443
POA2135	1	5	702
POA2135	1	6	446
POA2136	0	1	446
POA2136	0	2	75
POA2136	0	3	23
POA2136	0	4	7
POA2136	0	5	5
POA2136	0	6	3
POA2136	1	2	615
POA2136	1	3	489
POA2136	1	4	474
POA2136	1	5	202
POA2136	1	6	105
POA2137	0	1	1765
POA2137	0	2	206
POA2137	0	3	83
POA2137	0	4	28
POA2137	0	5	9
POA2137	0	6	7
POA2137	1	2	2883
POA2137	1	3	1652
POA2137	1	4	1685
POA2137	1	5	633
POA2137	1	6	284
POA2138	0	1	1365
POA2138	0	2	468
POA2138	0	3	229
POA2138	0	4	85
POA2138	0	5	15
POA2138	0	6	9
POA2138	1	2	2159
POA2138	1	3	1391
POA2138	1	4	1156
POA2138	1	5	333
POA2138	1	6	138
POA2140	0	1	882
POA2140	0	2	276
POA2140	0	3	124
POA2140	0	4	70
POA2140	0	5	42
POA2140	0	6	30
POA2140	1	2	1227
POA2140	1	3	1097
POA2140	1	4	904
POA2140	1	5	325
POA2140	1	6	180
POA2141	0	1	1248
POA2141	0	2	259
POA2141	0	3	146
POA2141	0	4	80
POA2141	0	5	53
POA2141	0	6	59
POA2141	1	2	1776
POA2141	1	3	1623
POA2141	1	4	1697
POA2141	1	5	849
POA2141	1	6	693
POA2142	0	1	1771
POA2142	0	2	257
POA2142	0	3	98
POA2142	0	4	77
POA2142	0	5	44
POA2142	0	6	34
POA2142	1	2	1794
POA2142	1	3	1449
POA2142	1	4	1226
POA2142	1	5	720
POA2142	1	6	692
POA2143	0	1	491
POA2143	0	2	68
POA2143	0	3	16
POA2143	0	4	9
POA2143	0	5	6
POA2143	0	6	5
POA2143	1	2	572
POA2143	1	3	488
POA2143	1	4	520
POA2143	1	5	242
POA2143	1	6	273
POA2144	0	1	1418
POA2144	0	2	258
POA2144	0	3	186
POA2144	0	4	168
POA2144	0	5	152
POA2144	0	6	210
POA2144	1	2	1748
POA2144	1	3	1573
POA2144	1	4	1747
POA2144	1	5	1161
POA2144	1	6	1289
POA2145	0	1	4528
POA2145	0	2	441
POA2145	0	3	130
POA2145	0	4	73
POA2145	0	5	38
POA2145	0	6	62
POA2145	1	2	5913
POA2145	1	3	5131
POA2145	1	4	5354
POA2145	1	5	2169
POA2145	1	6	1285
POA2146	0	1	967
POA2146	0	2	117
POA2146	0	3	21
POA2146	0	4	16
POA2146	0	5	10
POA2146	0	6	10
POA2146	1	2	1363
POA2146	1	3	1151
POA2146	1	4	1173
POA2146	1	5	481
POA2146	1	6	310
POA2147	0	1	2470
POA2147	0	2	222
POA2147	0	3	44
POA2147	0	4	24
POA2147	0	5	14
POA2147	0	6	4
POA2147	1	2	3148
POA2147	1	3	2137
POA2147	1	4	2434
POA2147	1	5	1021
POA2147	1	6	606
POA2148	0	1	3727
POA2148	0	2	426
POA2148	0	3	116
POA2148	0	4	48
POA2148	0	5	25
POA2148	0	6	17
POA2148	1	2	5001
POA2148	1	3	3885
POA2148	1	4	3733
POA2148	1	5	1730
POA2148	1	6	1345
POA2150	0	1	2287
POA2150	0	2	532
POA2150	0	3	244
POA2150	0	4	119
POA2150	0	5	41
POA2150	0	6	37
POA2150	1	2	2779
POA2150	1	3	2472
POA2150	1	4	1531
POA2150	1	5	507
POA2150	1	6	272
POA2151	0	1	1705
POA2151	0	2	207
POA2151	0	3	46
POA2151	0	4	16
POA2151	0	5	5
POA2151	1	2	1905
POA2151	1	3	1348
POA2151	1	4	1269
POA2151	1	5	470
POA2151	1	6	255
POA2152	0	1	1132
POA2152	0	2	102
POA2152	0	3	23
POA2152	0	4	3
POA2152	0	5	3
POA2152	0	6	3
POA2152	1	2	1270
POA2152	1	3	716
POA2152	1	4	653
POA2152	1	5	250
POA2152	1	6	107
POA2153	0	1	2567
POA2153	0	2	210
POA2153	0	3	53
POA2153	0	4	34
POA2153	0	5	25
POA2153	0	6	34
POA2153	1	2	4758
POA2153	1	3	3388
POA2153	1	4	4444
POA2153	1	5	1811
POA2153	1	6	787
POA2154	0	1	1984
POA2154	0	2	116
POA2154	0	3	45
POA2154	0	4	5
POA2154	0	5	3
POA2154	1	2	3332
POA2154	1	3	2297
POA2154	1	4	2948
POA2154	1	5	1324
POA2154	1	6	589
POA2155	0	1	1244
POA2155	0	2	116
POA2155	0	3	51
POA2155	0	4	25
POA2155	0	5	5
POA2155	0	6	3
POA2155	1	2	3118
POA2155	1	3	2985
POA2155	1	4	4890
POA2155	1	5	2215
POA2155	1	6	1035
POA2156	0	1	477
POA2156	0	2	31
POA2156	0	3	3
POA2156	1	2	1199
POA2156	1	3	601
POA2156	1	4	852
POA2156	1	5	483
POA2156	1	6	299
POA2157	0	1	135
POA2157	0	2	14
POA2157	0	3	3
POA2157	1	2	311
POA2157	1	3	172
POA2157	1	4	207
POA2157	1	5	147
POA2157	1	6	87
POA2158	0	1	402
POA2158	0	2	36
POA2158	0	3	3
POA2158	1	2	721
POA2158	1	3	427
POA2158	1	4	535
POA2158	1	5	312
POA2158	1	6	192
POA2159	0	1	256
POA2159	0	2	18
POA2159	0	3	3
POA2159	0	4	3
POA2159	0	5	3
POA2159	1	2	471
POA2159	1	3	240
POA2159	1	4	280
POA2159	1	5	177
POA2159	1	6	112
POA2160	0	1	2357
POA2160	0	2	273
POA2160	0	3	102
POA2160	0	4	61
POA2160	0	5	36
POA2160	0	6	37
POA2160	1	2	2435
POA2160	1	3	1915
POA2160	1	4	1782
POA2160	1	5	1135
POA2160	1	6	1022
POA2161	0	1	1838
POA2161	0	2	184
POA2161	0	3	51
POA2161	0	4	39
POA2161	0	5	13
POA2161	0	6	21
POA2161	1	2	1852
POA2161	1	3	1412
POA2161	1	4	1387
POA2161	1	5	1021
POA2161	1	6	1195
POA2162	0	1	1181
POA2162	0	2	95
POA2162	0	3	20
POA2162	0	4	10
POA2162	0	5	3
POA2162	0	6	3
POA2162	1	2	1071
POA2162	1	3	888
POA2162	1	4	1019
POA2162	1	5	610
POA2162	1	6	624
POA2163	0	1	878
POA2163	0	2	68
POA2163	0	3	13
POA2163	0	4	9
POA2163	0	5	3
POA2163	1	2	655
POA2163	1	3	418
POA2163	1	4	368
POA2163	1	5	268
POA2163	1	6	270
POA2164	0	1	1108
POA2164	0	2	90
POA2164	0	3	14
POA2164	0	4	3
POA2164	1	2	1406
POA2164	1	3	1028
POA2164	1	4	1022
POA2164	1	5	698
POA2164	1	6	569
POA2165	0	1	2202
POA2165	0	2	236
POA2165	0	3	53
POA2165	0	4	29
POA2165	0	5	11
POA2165	0	6	7
POA2165	1	2	2798
POA2165	1	3	2117
POA2165	1	4	2255
POA2165	1	5	1380
POA2165	1	6	1381
POA2166	0	1	2527
POA2166	0	2	364
POA2166	0	3	101
POA2166	0	4	36
POA2166	0	5	16
POA2166	0	6	21
POA2166	1	2	3079
POA2166	1	3	2841
POA2166	1	4	2864
POA2166	1	5	1659
POA2166	1	6	1636
POA2167	0	1	443
POA2167	0	2	60
POA2167	0	3	10
POA2167	0	4	3
POA2167	1	2	670
POA2167	1	3	629
POA2167	1	4	685
POA2167	1	5	257
POA2167	1	6	142
POA2168	0	1	2121
POA2168	0	2	160
POA2168	0	3	26
POA2168	0	4	4
POA2168	0	6	3
POA2168	1	2	2313
POA2168	1	3	2108
POA2168	1	4	2454
POA2168	1	5	1601
POA2168	1	6	1446
POA2170	0	1	5955
POA2170	0	2	547
POA2170	0	3	93
POA2170	0	4	33
POA2170	0	5	17
POA2170	0	6	3
POA2170	1	2	7311
POA2170	1	3	5814
POA2170	1	4	6179
POA2170	1	5	3298
POA2170	1	6	2451
POA2171	0	1	683
POA2171	0	2	54
POA2171	0	3	9
POA2171	1	2	1531
POA2171	1	3	1741
POA2171	1	4	2691
POA2171	1	5	1478
POA2171	1	6	958
POA2172	0	1	57
POA2172	0	2	3
POA2172	1	2	213
POA2172	1	3	167
POA2172	1	4	241
POA2172	1	5	94
POA2172	1	6	46
POA2173	0	1	425
POA2173	0	2	41
POA2173	0	3	14
POA2173	0	4	3
POA2173	1	2	894
POA2173	1	3	866
POA2173	1	4	1231
POA2173	1	5	492
POA2173	1	6	191
POA2174	0	1	31
POA2174	1	2	102
POA2174	1	3	115
POA2174	1	4	182
POA2174	1	5	83
POA2174	1	6	67
POA2175	0	1	83
POA2175	0	2	6
POA2175	1	2	128
POA2175	1	3	74
POA2175	1	4	96
POA2175	1	5	63
POA2175	1	6	63
POA2176	0	1	1391
POA2176	0	2	109
POA2176	0	3	10
POA2176	0	4	4
POA2176	0	6	3
POA2176	1	2	3000
POA2176	1	3	2602
POA2176	1	4	2999
POA2176	1	5	1818
POA2176	1	6	1434
POA2177	0	1	490
POA2177	0	2	41
POA2177	0	3	7
POA2177	1	2	860
POA2177	1	3	831
POA2177	1	4	1038
POA2177	1	5	581
POA2177	1	6	514
POA2178	0	1	120
POA2178	0	2	14
POA2178	0	3	3
POA2178	1	2	278
POA2178	1	3	161
POA2178	1	4	206
POA2178	1	5	167
POA2178	1	6	136
POA2179	0	1	399
POA2179	0	2	37
POA2179	0	4	3
POA2179	1	2	478
POA2179	1	3	299
POA2179	1	4	297
POA2179	1	5	203
POA2179	1	6	175
POA2190	0	1	1337
POA2190	0	2	83
POA2190	0	3	15
POA2190	0	4	4
POA2190	0	6	3
POA2190	1	2	1349
POA2190	1	3	1130
POA2190	1	4	1190
POA2190	1	5	992
POA2190	1	6	1005
POA2191	0	1	435
POA2191	0	2	36
POA2191	0	3	3
POA2191	0	4	5
POA2191	0	5	3
POA2191	1	2	511
POA2191	1	3	338
POA2191	1	4	416
POA2191	1	5	195
POA2191	1	6	138
POA2192	0	1	933
POA2192	0	2	138
POA2192	0	3	24
POA2192	0	4	10
POA2192	0	5	4
POA2192	0	6	3
POA2192	1	2	1099
POA2192	1	3	763
POA2192	1	4	686
POA2192	1	5	356
POA2192	1	6	242
POA2193	0	1	1099
POA2193	0	2	186
POA2193	0	3	48
POA2193	0	4	18
POA2193	0	5	9
POA2193	0	6	7
POA2193	1	2	1508
POA2193	1	3	960
POA2193	1	4	963
POA2193	1	5	343
POA2193	1	6	192
POA2194	0	1	1348
POA2194	0	2	323
POA2194	0	3	106
POA2194	0	4	68
POA2194	0	5	28
POA2194	0	6	32
POA2194	1	2	2035
POA2194	1	3	1695
POA2194	1	4	1335
POA2194	1	5	564
POA2194	1	6	431
POA2195	0	1	1370
POA2195	0	2	231
POA2195	0	3	97
POA2195	0	4	98
POA2195	0	5	50
POA2195	0	6	53
POA2195	1	2	1589
POA2195	1	3	1512
POA2195	1	4	1501
POA2195	1	5	836
POA2195	1	6	660
POA2196	0	1	1679
POA2196	0	2	177
POA2196	0	3	34
POA2196	0	4	33
POA2196	0	5	19
POA2196	0	6	21
POA2196	1	2	1993
POA2196	1	3	1571
POA2196	1	4	1671
POA2196	1	5	1068
POA2196	1	6	1041
POA2197	0	1	528
POA2197	0	2	46
POA2197	0	3	8
POA2197	0	4	4
POA2197	0	5	3
POA2197	1	2	557
POA2197	1	3	411
POA2197	1	4	484
POA2197	1	5	364
POA2197	1	6	274
POA2198	0	1	379
POA2198	0	2	21
POA2198	0	3	8
POA2198	1	2	672
POA2198	1	3	465
POA2198	1	4	531
POA2198	1	5	304
POA2198	1	6	237
POA2199	0	1	1028
POA2199	0	2	82
POA2199	0	3	20
POA2199	0	4	11
POA2199	0	5	4
POA2199	0	6	4
POA2199	1	2	1091
POA2199	1	3	867
POA2199	1	4	970
POA2199	1	5	629
POA2199	1	6	549
POA2200	0	1	2402
POA2200	0	2	248
POA2200	0	3	94
POA2200	0	4	29
POA2200	0	5	23
POA2200	0	6	17
POA2200	1	2	2739
POA2200	1	3	2311
POA2200	1	4	2369
POA2200	1	5	1374
POA2200	1	6	1211
POA2203	0	1	1666
POA2203	0	2	294
POA2203	0	3	98
POA2203	0	4	28
POA2203	0	5	13
POA2203	0	6	3
POA2203	1	2	1560
POA2203	1	3	799
POA2203	1	4	707
POA2203	1	5	203
POA2203	1	6	90
POA2204	0	1	2529
POA2204	0	2	680
POA2204	0	3	261
POA2204	0	4	106
POA2204	0	5	27
POA2204	0	6	17
POA2204	1	2	2732
POA2204	1	3	1498
POA2204	1	4	1203
POA2204	1	5	411
POA2204	1	6	272
POA2205	0	1	1355
POA2205	0	2	453
POA2205	0	3	191
POA2205	0	4	92
POA2205	0	5	31
POA2205	0	6	26
POA2205	1	2	1844
POA2205	1	3	1105
POA2205	1	4	812
POA2205	1	5	414
POA2205	1	6	351
POA2206	0	1	1118
POA2206	0	2	122
POA2206	0	3	36
POA2206	0	4	10
POA2206	0	5	10
POA2206	0	6	3
POA2206	1	2	1745
POA2206	1	3	1105
POA2206	1	4	1308
POA2206	1	5	524
POA2206	1	6	303
POA2207	0	1	1785
POA2207	0	2	170
POA2207	0	3	42
POA2207	0	4	23
POA2207	0	5	12
POA2207	0	6	4
POA2207	1	2	2278
POA2207	1	3	1633
POA2207	1	4	1795
POA2207	1	5	788
POA2207	1	6	500
POA2208	0	1	724
POA2208	0	2	65
POA2208	0	3	21
POA2208	0	4	17
POA2208	0	5	3
POA2208	0	6	3
POA2208	1	2	1170
POA2208	1	3	734
POA2208	1	4	842
POA2208	1	5	362
POA2208	1	6	195
POA2209	0	1	1098
POA2209	0	2	92
POA2209	0	3	36
POA2209	0	4	13
POA2209	0	5	5
POA2209	0	6	6
POA2209	1	2	1352
POA2209	1	3	916
POA2209	1	4	970
POA2209	1	5	442
POA2209	1	6	328
POA2210	0	1	2492
POA2210	0	2	200
POA2210	0	3	44
POA2210	0	4	25
POA2210	0	5	15
POA2210	0	6	3
POA2210	1	2	2769
POA2210	1	3	1683
POA2210	1	4	1894
POA2210	1	5	904
POA2210	1	6	499
POA2211	0	1	1260
POA2211	0	2	87
POA2211	0	3	25
POA2211	0	4	10
POA2211	0	5	4
POA2211	1	2	1484
POA2211	1	3	1000
POA2211	1	4	1079
POA2211	1	5	473
POA2211	1	6	273
POA2212	0	1	1042
POA2212	0	2	86
POA2212	0	3	23
POA2212	0	4	14
POA2212	0	5	3
POA2212	1	2	1309
POA2212	1	3	885
POA2212	1	4	972
POA2212	1	5	494
POA2212	1	6	309
POA2213	0	1	1428
POA2213	0	2	93
POA2213	0	3	17
POA2213	0	4	4
POA2213	0	5	3
POA2213	1	2	1856
POA2213	1	3	1274
POA2213	1	4	1544
POA2213	1	5	685
POA2213	1	6	328
POA2214	0	1	177
POA2214	0	2	17
POA2214	0	3	3
POA2214	1	2	390
POA2214	1	3	216
POA2214	1	4	305
POA2214	1	5	113
POA2214	1	6	47
POA2216	0	1	2312
POA2216	0	2	415
POA2216	0	3	158
POA2216	0	4	63
POA2216	0	5	38
POA2216	0	6	32
POA2216	1	2	2588
POA2216	1	3	1734
POA2216	1	4	1525
POA2216	1	5	598
POA2216	1	6	373
POA2217	0	1	2177
POA2217	0	2	297
POA2217	0	3	102
POA2217	0	4	53
POA2217	0	5	18
POA2217	0	6	9
POA2217	1	2	2566
POA2217	1	3	1688
POA2217	1	4	1626
POA2217	1	5	650
POA2217	1	6	319
POA2218	0	1	1130
POA2218	0	2	192
POA2218	0	3	64
POA2218	0	4	27
POA2218	0	5	16
POA2218	0	6	6
POA2218	1	2	1446
POA2218	1	3	1124
POA2218	1	4	952
POA2218	1	5	419
POA2218	1	6	266
POA2219	0	1	1518
POA2219	0	2	144
POA2219	0	3	8
POA2219	1	2	1534
POA2219	1	3	761
POA2219	1	4	741
POA2219	1	5	318
POA2219	1	6	125
POA2220	0	1	1633
POA2220	0	2	440
POA2220	0	3	276
POA2220	0	4	152
POA2220	0	5	54
POA2220	0	6	28
POA2220	1	2	2333
POA2220	1	3	2052
POA2220	1	4	1906
POA2220	1	5	824
POA2220	1	6	645
POA2221	0	1	916
POA2221	0	2	70
POA2221	0	3	20
POA2221	0	4	4
POA2221	0	5	3
POA2221	0	6	5
POA2221	1	2	1268
POA2221	1	3	934
POA2221	1	4	1101
POA2221	1	5	556
POA2221	1	6	310
POA2222	0	1	959
POA2222	0	2	110
POA2222	0	3	26
POA2222	0	4	20
POA2222	0	5	3
POA2222	0	6	4
POA2222	1	2	1107
POA2222	1	3	822
POA2222	1	4	861
POA2222	1	5	296
POA2222	1	6	173
POA2223	0	1	1593
POA2223	0	2	151
POA2223	0	3	28
POA2223	0	4	6
POA2223	0	5	6
POA2223	0	6	3
POA2223	1	2	2053
POA2223	1	3	1289
POA2223	1	4	1397
POA2223	1	5	546
POA2223	1	6	253
POA2224	0	1	1004
POA2224	0	2	69
POA2224	0	3	12
POA2224	0	4	6
POA2224	1	2	1517
POA2224	1	3	813
POA2224	1	4	929
POA2224	1	5	414
POA2224	1	6	154
POA2225	0	1	198
POA2225	0	2	20
POA2225	1	2	416
POA2225	1	3	310
POA2225	1	4	471
POA2225	1	5	211
POA2225	1	6	55
POA2226	0	1	785
POA2226	0	2	61
POA2226	0	3	12
POA2226	1	2	1153
POA2226	1	3	702
POA2226	1	4	948
POA2226	1	5	415
POA2226	1	6	114
POA2227	0	1	1038
POA2227	0	2	102
POA2227	0	3	14
POA2227	0	4	8
POA2227	1	2	1520
POA2227	1	3	835
POA2227	1	4	1041
POA2227	1	5	462
POA2227	1	6	120
POA2228	0	1	1708
POA2228	0	2	153
POA2228	0	3	27
POA2228	0	4	8
POA2228	1	2	1908
POA2228	1	3	1092
POA2228	1	4	1140
POA2228	1	5	424
POA2228	1	6	196
POA2229	0	1	2559
POA2229	0	2	200
POA2229	0	3	24
POA2229	0	4	6
POA2229	0	5	3
POA2229	1	2	2992
POA2229	1	3	1585
POA2229	1	4	1874
POA2229	1	5	844
POA2229	1	6	296
POA2230	0	1	3310
POA2230	0	2	409
POA2230	0	3	60
POA2230	0	4	7
POA2230	0	6	3
POA2230	1	2	3823
POA2230	1	3	1503
POA2230	1	4	1395
POA2230	1	5	646
POA2230	1	6	227
POA2231	0	1	120
POA2231	0	2	8
POA2231	0	3	8
POA2231	1	2	174
POA2231	1	3	101
POA2231	1	4	177
POA2231	1	5	70
POA2231	1	6	44
POA2232	0	1	2805
POA2232	0	2	272
POA2232	0	3	29
POA2232	0	4	10
POA2232	0	6	3
POA2232	1	2	3620
POA2232	1	3	1977
POA2232	1	4	2119
POA2232	1	5	840
POA2232	1	6	298
POA2233	0	1	1514
POA2233	0	2	100
POA2233	0	3	8
POA2233	0	4	3
POA2233	1	2	2778
POA2233	1	3	1710
POA2233	1	4	2222
POA2233	1	5	1032
POA2233	1	6	338
POA2234	0	1	976
POA2234	0	2	68
POA2234	0	3	18
POA2234	0	4	3
POA2234	0	5	5
POA2234	1	2	2550
POA2234	1	3	1870
POA2234	1	4	2478
POA2234	1	5	1082
POA2234	1	6	409
POA2250	0	1	6685
POA2250	0	2	661
POA2250	0	3	106
POA2250	0	4	25
POA2250	0	5	12
POA2250	0	6	9
POA2250	1	2	7319
POA2250	1	3	3704
POA2250	1	4	3786
POA2250	1	5	1583
POA2250	1	6	786
POA2251	0	1	2927
POA2251	0	2	176
POA2251	0	3	32
POA2251	0	4	11
POA2251	0	5	3
POA2251	1	2	3808
POA2251	1	3	1812
POA2251	1	4	2049
POA2251	1	5	868
POA2251	1	6	310
POA2256	0	1	2203
POA2256	0	2	191
POA2256	0	3	19
POA2256	0	4	3
POA2256	0	5	4
POA2256	0	6	3
POA2256	1	2	2071
POA2256	1	3	818
POA2256	1	4	723
POA2256	1	5	276
POA2256	1	6	129
POA2257	0	1	3422
POA2257	0	2	332
POA2257	0	3	31
POA2257	0	4	4
POA2257	0	5	4
POA2257	1	2	3812
POA2257	1	3	1612
POA2257	1	4	1474
POA2257	1	5	538
POA2257	1	6	282
POA2258	0	1	335
POA2258	0	2	39
POA2258	0	3	5
POA2258	0	4	3
POA2258	0	5	4
POA2258	1	2	559
POA2258	1	3	262
POA2258	1	4	316
POA2258	1	5	145
POA2258	1	6	83
POA2259	0	1	4499
POA2259	0	2	507
POA2259	0	3	43
POA2259	0	4	15
POA2259	0	5	12
POA2259	0	6	3
POA2259	1	2	6398
POA2259	1	3	3126
POA2259	1	4	3357
POA2259	1	5	1660
POA2259	1	6	860
POA2260	0	1	1603
POA2260	0	2	201
POA2260	0	3	64
POA2260	0	4	23
POA2260	0	5	5
POA2260	1	2	2615
POA2260	1	3	1287
POA2260	1	4	1469
POA2260	1	5	674
POA2260	1	6	260
POA2261	0	1	5513
POA2261	0	2	479
POA2261	0	3	69
POA2261	0	4	22
POA2261	0	5	4
POA2261	1	2	6160
POA2261	1	3	2833
POA2261	1	4	2840
POA2261	1	5	1276
POA2261	1	6	562
POA2262	0	1	1866
POA2262	0	2	218
POA2262	0	3	29
POA2262	0	4	10
POA2262	1	2	2475
POA2262	1	3	1113
POA2262	1	4	1108
POA2262	1	5	524
POA2262	1	6	289
POA2263	0	1	3043
POA2263	0	2	309
POA2263	0	3	33
POA2263	0	4	3
POA2263	0	5	3
POA2263	1	2	2977
POA2263	1	3	1321
POA2263	1	4	1045
POA2263	1	5	477
POA2263	1	6	274
POA2264	0	1	1392
POA2264	0	2	138
POA2264	0	3	18
POA2264	0	6	3
POA2264	1	2	1979
POA2264	1	3	737
POA2264	1	4	663
POA2264	1	5	325
POA2264	1	6	160
POA2265	0	1	449
POA2265	0	2	33
POA2265	0	3	7
POA2265	0	4	5
POA2265	1	2	678
POA2265	1	3	306
POA2265	1	4	302
POA2265	1	5	132
POA2265	1	6	70
POA2267	0	1	285
POA2267	0	2	26
POA2267	0	3	3
POA2267	1	2	460
POA2267	1	3	136
POA2267	1	4	117
POA2267	1	5	58
POA2267	1	6	18
POA2278	0	1	122
POA2278	0	2	17
POA2278	1	2	258
POA2278	1	3	172
POA2278	1	4	168
POA2278	1	5	62
POA2278	1	6	40
POA2280	0	1	2436
POA2280	0	2	163
POA2280	0	3	22
POA2280	0	4	6
POA2280	1	2	3440
POA2280	1	3	1497
POA2280	1	4	1636
POA2280	1	5	624
POA2280	1	6	241
POA2281	0	1	1520
POA2281	0	2	109
POA2281	0	3	11
POA2281	1	2	1945
POA2281	1	3	807
POA2281	1	4	748
POA2281	1	5	322
POA2281	1	6	118
POA2282	0	1	1238
POA2282	0	2	79
POA2282	0	3	8
POA2282	1	2	1892
POA2282	1	3	801
POA2282	1	4	952
POA2282	1	5	366
POA2282	1	6	126
POA2283	0	1	2149
POA2283	0	2	176
POA2283	0	3	17
POA2283	0	4	3
POA2283	1	2	3139
POA2283	1	3	1348
POA2283	1	4	1203
POA2283	1	5	491
POA2283	1	6	219
POA2284	0	1	1083
POA2284	0	2	102
POA2284	0	3	7
POA2284	0	4	3
POA2284	1	2	1233
POA2284	1	3	623
POA2284	1	4	564
POA2284	1	5	207
POA2284	1	6	116
POA2285	0	1	2306
POA2285	0	2	232
POA2285	0	3	43
POA2285	0	4	11
POA2285	0	5	3
POA2285	0	6	3
POA2285	1	2	3297
POA2285	1	3	1856
POA2285	1	4	2003
POA2285	1	5	805
POA2285	1	6	308
POA2286	0	1	264
POA2286	0	2	29
POA2286	0	3	7
POA2286	1	2	479
POA2286	1	3	237
POA2286	1	4	238
POA2286	1	5	96
POA2286	1	6	42
POA2287	0	1	2909
POA2287	0	2	371
POA2287	0	3	115
POA2287	0	4	67
POA2287	0	5	27
POA2287	0	6	20
POA2287	1	2	3905
POA2287	1	3	2164
POA2287	1	4	2198
POA2287	1	5	899
POA2287	1	6	378
POA2289	0	1	1642
POA2289	0	2	191
POA2289	0	3	64
POA2289	0	4	18
POA2289	0	5	3
POA2289	0	6	3
POA2289	1	2	2167
POA2289	1	3	1126
POA2289	1	4	1251
POA2289	1	5	486
POA2289	1	6	144
POA2290	0	1	3157
POA2290	0	2	278
POA2290	0	3	55
POA2290	0	4	17
POA2290	0	6	8
POA2290	1	2	4002
POA2290	1	3	1950
POA2290	1	4	2055
POA2290	1	5	717
POA2290	1	6	281
POA2291	0	1	1492
POA2291	0	2	234
POA2291	0	3	86
POA2291	0	4	35
POA2291	0	5	3
POA2291	0	6	3
POA2291	1	2	1499
POA2291	1	3	657
POA2291	1	4	790
POA2291	1	5	342
POA2291	1	6	84
POA2292	0	1	335
