POA_CODE_2016	MaxSchoolingCompleted	adults
POA2176	Year 8	3962
POA2176	Year 9	2275
POA2176	Year 10	7205
POA2176	Year 11	2009
POA2176	Year 12	19808
POA2177	Did not go to school	922
POA2177	Year 8	1159
POA2177	Year 9	723
POA2177	Year 10	2087
POA2177	Year 11	738
POA2177	Year 12	6582
POA2178	Did not go to school	63
POA2178	Year 8	287
POA2178	Year 9	242
POA2178	Year 10	953
POA2178	Year 11	174
POA2178	Year 12	1333
POA2179	Did not go to school	167
POA2179	Year 8	554
POA2179	Year 9	395
POA2179	Year 10	1309
POA2179	Year 11	266
POA2179	Year 12	1984
POA2190	Did not go to school	659
POA2190	Year 8	1471
POA2190	Year 9	962
POA2190	Year 10	3515
POA2190	Year 11	1052
POA2190	Year 12	10148
POA2191	Did not go to school	106
POA2191	Year 8	372
POA2191	Year 9	265
POA2191	Year 10	848
POA2191	Year 11	245
POA2191	Year 12	2930
POA2192	Did not go to school	397
POA2192	Year 8	909
POA2192	Year 9	449
POA2192	Year 10	1468
POA2192	Year 11	533
POA2192	Year 12	5842
POA2193	Did not go to school	293
POA2193	Year 8	931
POA2193	Year 9	424
POA2193	Year 10	1688
POA2193	Year 11	524
POA2193	Year 12	8034
POA2194	Did not go to school	689
POA2194	Year 8	1164
POA2194	Year 9	823
POA2194	Year 10	2072
POA2194	Year 11	736
POA2194	Year 12	13863
POA2195	Did not go to school	823
POA2195	Year 8	1598
POA2195	Year 9	709
POA2195	Year 10	2144
POA2195	Year 11	810
POA2195	Year 12	12548
POA2196	Did not go to school	918
POA2196	Year 8	1887
POA2196	Year 9	1213
POA2196	Year 10	4141
POA2196	Year 11	1277
POA2196	Year 12	13409
POA2197	Did not go to school	187
POA2197	Year 8	556
POA2197	Year 9	439
POA2197	Year 10	1544
POA2197	Year 11	421
POA2197	Year 12	3416
POA2198	Did not go to school	140
POA2198	Year 8	470
POA2198	Year 9	433
POA2198	Year 10	1556
POA2198	Year 11	372
POA2198	Year 12	3459
POA2199	Did not go to school	480
POA2199	Year 8	1148
POA2199	Year 9	796
POA2199	Year 10	2529
POA2199	Year 11	754
POA2199	Year 12	7242
POA2200	Did not go to school	1151
POA2200	Year 8	2405
POA2200	Year 9	1573
POA2200	Year 10	4783
POA2200	Year 11	1644
POA2200	Year 12	19371
POA2203	Did not go to school	200
POA2203	Year 8	612
POA2203	Year 9	311
POA2203	Year 10	1253
POA2203	Year 11	490
POA2203	Year 12	7694
POA2204	Did not go to school	622
POA2204	Year 8	1438
POA2204	Year 9	603
POA2204	Year 10	2270
POA2204	Year 11	888
POA2204	Year 12	14742
POA2205	Did not go to school	318
POA2205	Year 8	686
POA2205	Year 9	433
POA2205	Year 10	1866
POA2205	Year 11	779
POA2205	Year 12	11381
POA2206	Did not go to school	421
POA2206	Year 8	1585
POA2206	Year 9	664
POA2206	Year 10	2501
POA2206	Year 11	661
POA2206	Year 12	8867
POA2207	Did not go to school	426
POA2207	Year 8	1470
POA2207	Year 9	946
POA2207	Year 10	3513
POA2207	Year 11	1055
POA2207	Year 12	13582
POA2208	Did not go to school	197
POA2208	Year 8	881
POA2208	Year 9	450
POA2208	Year 10	1676
POA2208	Year 11	490
POA2208	Year 12	5858
POA2209	Did not go to school	280
POA2209	Year 8	748
POA2209	Year 9	650
POA2209	Year 10	1959
POA2209	Year 11	561
POA2209	Year 12	8046
POA2210	Did not go to school	404
POA2210	Year 8	1369
POA2210	Year 9	1588
POA2210	Year 10	4734
POA2210	Year 11	1258
POA2210	Year 12	14136
POA2211	Did not go to school	187
POA2211	Year 8	700
POA2211	Year 9	877
POA2211	Year 10	3028
POA2211	Year 11	688
POA2211	Year 12	7535
POA2212	Did not go to school	207
POA2212	Year 8	709
POA2212	Year 9	838
POA2212	Year 10	2663
POA2212	Year 11	657
POA2212	Year 12	6890
POA2213	Did not go to school	184
POA2213	Year 8	767
POA2213	Year 9	1137
POA2213	Year 10	4217
POA2213	Year 11	908
POA2213	Year 12	9126
POA2214	Did not go to school	8
POA2214	Year 8	114
POA2214	Year 9	246
POA2214	Year 10	1005
POA2214	Year 11	189
POA2214	Year 12	1450
POA2216	Did not go to school	349
POA2216	Year 8	1289
POA2216	Year 9	783
POA2216	Year 10	3030
POA2216	Year 11	1010
POA2216	Year 12	15362
POA2217	Did not go to school	290
POA2217	Year 8	1078
POA2217	Year 9	780
POA2217	Year 10	3054
POA2217	Year 11	901
POA2217	Year 12	14588
POA2218	Did not go to school	258
POA2218	Year 8	700
POA2218	Year 9	479
POA2218	Year 10	1696
POA2218	Year 11	603
POA2218	Year 12	9228
POA2219	Did not go to school	126
POA2219	Year 8	650
POA2219	Year 9	576
POA2219	Year 10	2187
POA2219	Year 11	528
POA2219	Year 12	6069
POA2220	Did not go to school	603
POA2220	Year 8	1205
POA2220	Year 9	956
POA2220	Year 10	2568
POA2220	Year 11	955
POA2220	Year 12	20102
POA2221	Did not go to school	176
POA2221	Year 8	610
POA2221	Year 9	609
POA2221	Year 10	2094
POA2221	Year 11	698
POA2221	Year 12	8550
POA2222	Did not go to school	156
POA2222	Year 8	471
POA2222	Year 9	434
POA2222	Year 10	1448
POA2222	Year 11	497
POA2222	Year 12	7047
POA2223	Did not go to school	102
POA2223	Year 8	600
POA2223	Year 9	789
POA2223	Year 10	2902
POA2223	Year 11	838
POA2223	Year 12	11020
POA2224	Did not go to school	63
POA2224	Year 8	445
POA2224	Year 9	663
POA2224	Year 10	2693
POA2224	Year 11	612
POA2224	Year 12	6327
POA2225	Did not go to school	3
POA2225	Year 8	77
POA2225	Year 9	206
POA2225	Year 10	866
POA2225	Year 11	217
POA2225	Year 12	2617
POA2226	Did not go to school	33
POA2226	Year 8	254
POA2226	Year 9	501
POA2226	Year 10	2114
POA2226	Year 11	555
POA2226	Year 12	5816
POA2227	Did not go to school	42
POA2227	Year 8	316
POA2227	Year 9	701
POA2227	Year 10	2850
POA2227	Year 11	635
POA2227	Year 12	6601
POA2228	Did not go to school	75
POA2228	Year 8	532
POA2228	Year 9	894
POA2228	Year 10	3630
POA2228	Year 11	802
POA2228	Year 12	7972
POA2229	Did not go to school	87
POA2229	Year 8	625
POA2229	Year 9	1358
POA2229	Year 10	5706
POA2229	Year 11	1310
POA2229	Year 12	12746
POA2230	Did not go to school	49
POA2230	Year 8	457
POA2230	Year 9	1137
POA2230	Year 10	5519
POA2230	Year 11	1342
POA2230	Year 12	14144
POA2231	Year 8	53
POA2231	Year 9	123
POA2231	Year 10	605
POA2231	Year 11	120
POA2231	Year 12	677
POA2232	Did not go to school	94
POA2232	Year 8	722
POA2232	Year 9	1459
POA2232	Year 10	6212
POA2232	Year 11	1502
POA2232	Year 12	15073
POA2233	Did not go to school	35
POA2233	Year 8	553
POA2233	Year 9	1516
POA2233	Year 10	6871
POA2233	Year 11	1436
POA2233	Year 12	11772
POA2234	Did not go to school	117
POA2234	Year 8	740
POA2234	Year 9	1221
POA2234	Year 10	6022
POA2234	Year 11	1456
POA2234	Year 12	14502
POA2250	Did not go to school	169
POA2250	Year 8	2116
POA2250	Year 9	4015
POA2250	Year 10	14650
POA2250	Year 11	3734
POA2250	Year 12	25625
POA2251	Did not go to school	58
POA2251	Year 8	834
POA2251	Year 9	2097
POA2251	Year 10	7533
POA2251	Year 11	1797
POA2251	Year 12	12532
POA2256	Did not go to school	46
POA2256	Year 8	696
POA2256	Year 9	1269
POA2256	Year 10	3847
POA2256	Year 11	868
POA2256	Year 12	5277
POA2257	Did not go to school	60
POA2257	Year 8	1140
POA2257	Year 9	2335
POA2257	Year 10	7412
POA2257	Year 11	1592
POA2257	Year 12	9477
POA2258	Did not go to school	9
POA2258	Year 8	146
POA2258	Year 9	285
POA2258	Year 10	1201
POA2258	Year 11	295
POA2258	Year 12	2004
POA2259	Did not go to school	214
POA2259	Year 8	2401
POA2259	Year 9	4863
POA2259	Year 10	16106
POA2259	Year 11	3538
POA2259	Year 12	16387
POA2260	Did not go to school	35
POA2260	Year 8	439
POA2260	Year 9	1081
POA2260	Year 10	4723
POA2260	Year 11	1255
POA2260	Year 12	10245
POA2261	Did not go to school	100
POA2261	Year 8	2095
POA2261	Year 9	4023
POA2261	Year 10	14073
POA2261	Year 11	3046
POA2261	Year 12	15885
POA2262	Did not go to school	50
POA2262	Year 8	1012
POA2262	Year 9	1923
POA2262	Year 10	6089
POA2262	Year 11	1347
POA2262	Year 12	4867
POA2263	Did not go to school	70
POA2263	Year 8	1319
POA2263	Year 9	2151
POA2263	Year 10	6862
POA2263	Year 11	1453
POA2263	Year 12	5819
POA2264	Did not go to school	57
POA2264	Year 8	649
POA2264	Year 9	1216
POA2264	Year 10	4036
POA2264	Year 11	885
POA2264	Year 12	4076
POA2265	Did not go to school	13
POA2265	Year 8	220
POA2265	Year 9	385
POA2265	Year 10	1305
POA2265	Year 11	328
POA2265	Year 12	2068
POA2267	Did not go to school	3
POA2267	Year 8	122
POA2267	Year 9	240
POA2267	Year 10	771
POA2267	Year 11	159
POA2267	Year 12	899
POA2278	Did not go to school	6
POA2278	Year 8	94
POA2278	Year 9	233
POA2278	Year 10	896
POA2278	Year 11	180
POA2278	Year 12	561
POA2280	Did not go to school	35
POA2280	Year 8	938
POA2280	Year 9	2206
POA2280	Year 10	7483
POA2280	Year 11	1541
POA2280	Year 12	8272
POA2281	Did not go to school	30
POA2281	Year 8	662
POA2281	Year 9	1387
POA2281	Year 10	4388
POA2281	Year 11	809
POA2281	Year 12	3879
POA2282	Did not go to school	22
POA2282	Year 8	443
POA2282	Year 9	1003
POA2282	Year 10	3601
POA2282	Year 11	792
POA2282	Year 12	5538
POA2283	Did not go to school	50
POA2283	Year 8	935
POA2283	Year 9	2126
POA2283	Year 10	6335
POA2283	Year 11	1448
POA2283	Year 12	7143
POA2284	Did not go to school	26
POA2284	Year 8	499
POA2284	Year 9	997
POA2284	Year 10	3023
POA2284	Year 11	610
POA2284	Year 12	2974
POA2285	Did not go to school	63
POA2285	Year 8	1131
POA2285	Year 9	2408
POA2285	Year 10	7944
POA2285	Year 11	1703
POA2285	Year 12	9454
POA2286	Did not go to school	7
POA2286	Year 8	172
POA2286	Year 9	417
POA2286	Year 10	1238
POA2286	Year 11	229
POA2286	Year 12	856
POA2287	Did not go to school	127
POA2287	Year 8	1317
POA2287	Year 9	2777
POA2287	Year 10	8611
POA2287	Year 11	1959
POA2287	Year 12	12681
POA2289	Did not go to school	52
POA2289	Year 8	523
POA2289	Year 9	1087
POA2289	Year 10	3922
POA2289	Year 11	920
POA2289	Year 12	8060
POA2290	Did not go to school	86
POA2290	Year 8	1207
POA2290	Year 9	2538
POA2290	Year 10	8103
POA2290	Year 11	1757
POA2290	Year 12	11697
POA2291	Did not go to school	37
POA2291	Year 8	233
POA2291	Year 9	562
POA2291	Year 10	2143
POA2291	Year 11	605
POA2291	Year 12	6852
POA2292	Did not go to school	13
POA2292	Year 8	85
POA2292	Year 9	118
POA2292	Year 10	509
POA2292	Year 11	118
POA2292	Year 12	1072
POA2293	Did not go to school	5
POA2293	Year 8	61
POA2293	Year 9	102
POA2293	Year 10	465
POA2293	Year 11	124
POA2293	Year 12	1276
POA2294	Did not go to school	4
POA2294	Year 8	69
POA2294	Year 9	119
POA2294	Year 10	349
POA2294	Year 11	80
POA2294	Year 12	901
POA2295	Did not go to school	5
POA2295	Year 8	277
POA2295	Year 9	611
POA2295	Year 10	1815
POA2295	Year 11	358
POA2295	Year 12	1958
POA2296	Did not go to school	8
POA2296	Year 8	55
POA2296	Year 9	67
POA2296	Year 10	308
POA2296	Year 11	105
POA2296	Year 12	940
POA2297	Did not go to school	15
POA2297	Year 8	47
POA2297	Year 9	96
POA2297	Year 10	280
POA2297	Year 11	64
POA2297	Year 12	758
POA2298	Did not go to school	35
POA2298	Year 8	285
POA2298	Year 9	590
POA2298	Year 10	1883
POA2298	Year 11	451
POA2298	Year 12	3919
POA2299	Did not go to school	90
POA2299	Year 8	458
POA2299	Year 9	696
POA2299	Year 10	2110
POA2299	Year 11	504
POA2299	Year 12	4822
POA2300	Did not go to school	23
POA2300	Year 8	166
POA2300	Year 9	365
POA2300	Year 10	1421
POA2300	Year 11	480
POA2300	Year 12	6189
POA2302	Year 8	15
POA2302	Year 9	20
POA2302	Year 10	96
POA2302	Year 11	28
POA2302	Year 12	307
POA2303	Did not go to school	46
POA2303	Year 8	413
POA2303	Year 9	482
POA2303	Year 10	1610
POA2303	Year 11	392
POA2303	Year 12	4159
POA2304	Did not go to school	87
POA2304	Year 8	646
POA2304	Year 9	914
POA2304	Year 10	3238
POA2304	Year 11	793
POA2304	Year 12	6022
POA2305	Did not go to school	29
POA2305	Year 8	332
POA2305	Year 9	687
POA2305	Year 10	2422
POA2305	Year 11	614
POA2305	Year 12	5428
POA2306	Did not go to school	19
POA2306	Year 8	282
POA2306	Year 9	503
POA2306	Year 10	831
POA2306	Year 11	204
POA2306	Year 12	418
POA2307	Did not go to school	5
POA2307	Year 8	186
POA2307	Year 9	360
POA2307	Year 10	939
POA2307	Year 11	197
POA2307	Year 12	1388
POA2308	Year 8	3
POA2308	Year 9	5
POA2308	Year 10	5
POA2308	Year 11	9
POA2308	Year 12	1240
POA2311	Did not go to school	3
POA2311	Year 8	52
POA2311	Year 9	79
POA2311	Year 10	236
POA2311	Year 11	50
POA2311	Year 12	216
POA2312	Did not go to school	3
POA2312	Year 8	79
POA2312	Year 9	135
POA2312	Year 10	484
POA2312	Year 11	72
POA2312	Year 12	297
POA2314	Year 10	11
POA2314	Year 11	5
POA2314	Year 12	100
POA2315	Did not go to school	65
POA2315	Year 8	480
POA2315	Year 9	1026
POA2315	Year 10	3788
POA2315	Year 11	919
POA2315	Year 12	4808
POA2316	Did not go to school	19
POA2316	Year 8	201
POA2316	Year 9	479
POA2316	Year 10	1575
POA2316	Year 11	417
POA2316	Year 12	1638
POA2317	Did not go to school	27
POA2317	Year 8	236
POA2317	Year 9	525
POA2317	Year 10	1692
POA2317	Year 11	408
POA2317	Year 12	1863
POA2318	Did not go to school	16
POA2318	Year 8	314
POA2318	Year 9	886
POA2318	Year 10	3184
POA2318	Year 11	763
POA2318	Year 12	3541
POA2319	Did not go to school	9
POA2319	Year 8	294
POA2319	Year 9	677
POA2319	Year 10	2026
POA2319	Year 11	401
POA2319	Year 12	1554
POA2320	Did not go to school	71
POA2320	Year 8	1166
POA2320	Year 9	2553
POA2320	Year 10	8952
POA2320	Year 11	2116
POA2320	Year 12	9862
POA2321	Did not go to school	17
POA2321	Year 8	488
POA2321	Year 9	1067
POA2321	Year 10	3962
POA2321	Year 11	917
POA2321	Year 12	4217
POA2322	Did not go to school	35
POA2322	Year 8	777
POA2322	Year 9	1675
POA2322	Year 10	5238
POA2322	Year 11	1076
POA2322	Year 12	4895
POA2323	Did not go to school	56
POA2323	Year 8	957
POA2323	Year 9	2034
POA2323	Year 10	6639
POA2323	Year 11	1522
POA2323	Year 12	7822
POA2324	Did not go to school	60
POA2324	Year 8	1088
POA2324	Year 9	2264
POA2324	Year 10	6924
POA2324	Year 11	1409
POA2324	Year 12	5890
POA2325	Did not go to school	73
POA2325	Year 8	1454
POA2325	Year 9	2546
POA2325	Year 10	7598
POA2325	Year 11	1776
POA2325	Year 12	6231
POA2326	Did not go to school	13
POA2326	Year 8	422
POA2326	Year 9	816
POA2326	Year 10	2262
POA2326	Year 11	440
POA2326	Year 12	1332
POA2327	Did not go to school	15
POA2327	Year 8	475
POA2327	Year 9	876
POA2327	Year 10	2332
POA2327	Year 11	417
POA2327	Year 12	1480
POA2328	Did not go to school	13
POA2328	Year 8	144
POA2328	Year 9	218
POA2328	Year 10	692
POA2328	Year 11	155
POA2328	Year 12	533
POA2329	Did not go to school	3
POA2329	Year 8	146
POA2329	Year 9	153
POA2329	Year 10	526
POA2329	Year 11	102
POA2329	Year 12	512
POA2330	Did not go to school	37
POA2330	Year 8	795
POA2330	Year 9	1487
POA2330	Year 10	5477
POA2330	Year 11	1410
POA2330	Year 12	5262
POA2331	Year 10	30
POA2331	Year 11	44
POA2331	Year 12	238
POA2333	Did not go to school	29
POA2333	Year 8	608
POA2333	Year 9	1084
POA2333	Year 10	3593
POA2333	Year 11	892
POA2333	Year 12	3106
POA2334	Did not go to school	7
POA2334	Year 8	130
POA2334	Year 9	256
POA2334	Year 10	812
POA2334	Year 11	200
POA2334	Year 12	554
POA2335	Did not go to school	10
POA2335	Year 8	202
POA2335	Year 9	447
POA2335	Year 10	1672
POA2335	Year 11	358
POA2335	Year 12	1626
POA2336	Did not go to school	5
POA2336	Year 8	128
POA2336	Year 9	236
POA2336	Year 10	750
POA2336	Year 11	141
POA2336	Year 12	565
POA2337	Did not go to school	17
POA2337	Year 8	352
POA2337	Year 9	520
POA2337	Year 10	1891
POA2337	Year 11	412
POA2337	Year 12	2284
POA2338	Did not go to school	4
POA2338	Year 8	74
POA2338	Year 9	132
POA2338	Year 10	377
POA2338	Year 11	86
POA2338	Year 12	363
POA2339	Year 8	37
POA2339	Year 9	54
POA2339	Year 10	173
POA2339	Year 11	31
POA2339	Year 12	154
POA2340	Did not go to school	156
POA2340	Year 8	2107
POA2340	Year 9	3518
POA2340	Year 10	11911
POA2340	Year 11	2738
POA2340	Year 12	14462
POA2341	Did not go to school	3
POA2341	Year 8	135
POA2341	Year 9	203
POA2341	Year 10	450
POA2341	Year 11	57
POA2341	Year 12	258
POA2342	Year 8	14
POA2342	Year 9	43
POA2342	Year 10	112
POA2342	Year 11	27
POA2342	Year 12	136
POA2343	Did not go to school	13
POA2343	Year 8	266
POA2343	Year 9	371
POA2343	Year 10	1321
POA2343	Year 11	326
POA2343	Year 12	1274
POA2344	Did not go to school	3
POA2344	Year 8	24
POA2344	Year 9	51
POA2344	Year 10	196
POA2344	Year 11	47
POA2344	Year 12	213
POA2345	Did not go to school	4
POA2345	Year 8	29
POA2345	Year 9	52
POA2345	Year 10	228
POA2345	Year 11	28
POA2345	Year 12	191
POA2346	Did not go to school	12
POA2346	Year 8	246
POA2346	Year 9	320
POA2346	Year 10	842
POA2346	Year 11	149
POA2346	Year 12	659
POA2347	Did not go to school	9
POA2347	Year 8	164
POA2347	Year 9	203
POA2347	Year 10	444
POA2347	Year 11	102
POA2347	Year 12	451
POA2350	Did not go to school	63
POA2350	Year 8	870
POA2350	Year 9	1354
POA2350	Year 10	4297
POA2350	Year 11	1252
POA2350	Year 12	10938
POA2351	Did not go to school	4
POA2351	Year 8	3
POA2351	Year 10	3
POA2351	Year 11	6
POA2351	Year 12	765
POA2352	Did not go to school	3
POA2352	Year 8	124
POA2352	Year 9	224
POA2352	Year 10	787
POA2352	Year 11	162
POA2352	Year 12	679
POA2353	Did not go to school	3
POA2353	Year 8	71
POA2353	Year 9	89
POA2353	Year 10	358
POA2353	Year 11	59
POA2353	Year 12	220
POA2354	Did not go to school	6
POA2354	Year 8	173
POA2354	Year 9	292
POA2354	Year 10	859
POA2354	Year 11	175
POA2354	Year 12	1026
POA2355	Did not go to school	3
POA2355	Year 8	35
POA2355	Year 9	50
POA2355	Year 10	190
POA2355	Year 11	25
POA2355	Year 12	160
POA2356	Year 8	24
POA2356	Year 9	24
POA2356	Year 10	34
POA2356	Year 11	10
POA2356	Year 12	23
POA2357	Did not go to school	6
POA2357	Year 8	244
POA2357	Year 9	336
POA2357	Year 10	1065
POA2357	Year 11	258
POA2357	Year 12	1098
POA2358	Did not go to school	10
POA2358	Year 8	189
POA2358	Year 9	268
POA2358	Year 10	953
POA2358	Year 11	185
POA2358	Year 12	1161
POA2359	Did not go to school	3
POA2359	Year 8	70
POA2359	Year 9	75
POA2359	Year 10	209
POA2359	Year 11	39
POA2359	Year 12	142
POA2360	Did not go to school	39
POA2360	Year 8	854
POA2360	Year 9	1214
POA2360	Year 10	3692
POA2360	Year 11	781
POA2360	Year 12	3691
POA2361	Did not go to school	4
POA2361	Year 8	93
POA2361	Year 9	70
POA2361	Year 10	245
POA2361	Year 11	50
POA2361	Year 12	183
POA2365	Did not go to school	13
POA2365	Year 8	242
POA2365	Year 9	263
POA2365	Year 10	888
POA2365	Year 11	204
POA2365	Year 12	1038
POA2369	Did not go to school	3
POA2369	Year 8	100
POA2369	Year 9	104
POA2369	Year 10	250
POA2369	Year 11	52
POA2369	Year 12	123
POA2370	Did not go to school	20
POA2370	Year 8	517
POA2370	Year 9	628
POA2370	Year 10	1953
POA2370	Year 11	388
POA2370	Year 12	1855
POA2371	Did not go to school	6
POA2371	Year 8	104
POA2371	Year 9	106
POA2371	Year 10	370
POA2371	Year 11	46
POA2371	Year 12	256
POA2372	Did not go to school	16
POA2372	Year 8	269
POA2372	Year 9	371
POA2372	Year 10	1256
POA2372	Year 11	280
POA2372	Year 12	1219
POA2379	Did not go to school	3
POA2379	Year 8	15
POA2379	Year 9	14
POA2379	Year 10	72
POA2379	Year 11	18
POA2379	Year 12	96
POA2380	Did not go to school	36
POA2380	Year 8	556
POA2380	Year 9	761
POA2380	Year 10	2687
POA2380	Year 11	588
POA2380	Year 12	2640
POA2381	Did not go to school	7
POA2381	Year 8	82
POA2381	Year 9	109
POA2381	Year 10	358
POA2381	Year 11	57
POA2381	Year 12	263
POA2382	Did not go to school	3
POA2382	Year 8	74
POA2382	Year 9	122
POA2382	Year 10	368
POA2382	Year 11	69
POA2382	Year 12	264
POA2386	Year 8	21
POA2386	Year 9	20
POA2386	Year 10	82
POA2386	Year 11	10
POA2386	Year 12	99
POA2387	Did not go to school	3
POA2387	Year 8	3
POA2387	Year 9	22
POA2387	Year 10	39
POA2387	Year 11	6
POA2387	Year 12	62
POA2388	Did not go to school	7
POA2388	Year 8	147
POA2388	Year 9	152
POA2388	Year 10	602
POA2388	Year 11	134
POA2388	Year 12	641
POA2390	Did not go to school	25
POA2390	Year 8	435
POA2390	Year 9	673
POA2390	Year 10	2086
POA2390	Year 11	528
POA2390	Year 12	2320
POA2395	Did not go to school	3
POA2395	Year 8	60
POA2395	Year 9	76
POA2395	Year 10	199
POA2395	Year 11	34
POA2395	Year 12	144
POA2396	Year 8	83
POA2396	Year 9	101
POA2396	Year 10	261
POA2396	Year 11	28
POA2396	Year 12	164
POA2397	Year 8	21
POA2397	Year 9	35
POA2397	Year 10	92
POA2397	Year 11	9
POA2397	Year 12	96
POA2398	Year 8	11
POA2398	Year 9	12
POA2398	Year 10	68
POA2398	Year 11	17
POA2398	Year 12	70
POA2399	Year 8	29
POA2399	Year 9	41
POA2399	Year 10	139
POA2399	Year 11	35
POA2399	Year 12	136
POA2400	Did not go to school	44
POA2400	Year 8	491
POA2400	Year 9	711
POA2400	Year 10	2189
POA2400	Year 11	557
POA2400	Year 12	2674
POA2401	Year 8	10
POA2401	Year 9	25
POA2401	Year 10	91
POA2401	Year 11	13
POA2401	Year 12	75
POA2402	Did not go to school	4
POA2402	Year 8	172
POA2402	Year 9	148
POA2402	Year 10	433
POA2402	Year 11	107
POA2402	Year 12	387
POA2403	Year 8	45
POA2403	Year 9	70
POA2403	Year 10	175
POA2403	Year 11	28
POA2403	Year 12	159
POA2404	Did not go to school	7
POA2404	Year 8	157
POA2404	Year 9	180
POA2404	Year 10	514
POA2404	Year 11	82
POA2404	Year 12	402
POA2405	Year 8	28
POA2405	Year 9	32
POA2405	Year 10	123
POA2405	Year 11	28
POA2405	Year 12	141
POA2406	Did not go to school	3
POA2406	Year 8	49
POA2406	Year 9	44
POA2406	Year 10	161
POA2406	Year 11	46
POA2406	Year 12	221
POA2408	Year 8	11
POA2408	Year 9	22
POA2408	Year 10	71
POA2408	Year 11	23
POA2408	Year 12	129
POA2409	Did not go to school	11
POA2409	Year 8	96
POA2409	Year 9	94
POA2409	Year 10	192
POA2409	Year 11	77
POA2409	Year 12	199
POA2410	Year 8	13
POA2410	Year 9	18
POA2410	Year 10	65
POA2410	Year 11	22
POA2410	Year 12	67
POA2411	Year 8	4
POA2411	Year 9	4
POA2411	Year 10	26
POA2411	Year 11	5
POA2411	Year 12	43
POA2415	Year 8	15
POA2415	Year 9	27
POA2415	Year 10	120
POA2415	Year 11	28
POA2415	Year 12	100
POA2420	Did not go to school	5
POA2420	Year 8	207
POA2420	Year 9	334
POA2420	Year 10	1214
POA2420	Year 11	195
