POA_CODE_2016	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA5490	65-74	0			F	3
POA5490	65-74	0			M	7
POA5490	75-84				M	3
POA5490	75-84	0			F	5
POA5490	75-84	0			M	4
POA5491	15-19				F	3
POA5491	15-19				M	10
POA5491	15-19	0			F	28
POA5491	15-19	0			M	47
POA5491	15-19	1	0	1	M	6
POA5491	20-24				M	3
POA5491	20-24	0			F	28
POA5491	20-24	0			M	48
POA5491	20-24	1	1	0	F	6
POA5491	25-34				F	8
POA5491	25-34				M	3
POA5491	25-34	0			F	32
POA5491	25-34	0			M	45
POA5491	25-34	1	1	0	F	46
POA5491	25-34	1	1	0	M	32
POA5491	25-34	1	1	1	F	4
POA5491	35-44				F	7
POA5491	35-44				M	4
POA5491	35-44	0			F	29
POA5491	35-44	0			M	30
POA5491	35-44	1	0	1	F	6
POA5491	35-44	1	1	0	F	62
POA5491	35-44	1	1	0	M	48
POA5491	35-44	1	1	1	F	6
POA5491	45-54				F	6
POA5491	45-54				M	15
POA5491	45-54	0			F	73
POA5491	45-54	0			M	67
POA5491	45-54	1	0	1	F	20
POA5491	45-54	1	0	1	M	7
POA5491	45-54	1	1	0	F	25
POA5491	45-54	1	1	0	M	36
POA5491	45-54	1	1	1	F	4
POA5491	45-54	1	1	1	M	3
POA5491	55-64				F	8
POA5491	55-64				M	7
POA5491	55-64	0			F	92
POA5491	55-64	0			M	114
POA5491	55-64	1	0	1	F	31
POA5491	55-64	1	0	1	M	14
POA5491	65-74				F	5
POA5491	65-74				M	5
POA5491	65-74	0			F	90
POA5491	65-74	0			M	86
POA5491	65-74	1	0	1	F	16
POA5491	65-74	1	0	1	M	9
POA5491	75-84				F	4
POA5491	75-84				M	5
POA5491	75-84	0			F	58
POA5491	75-84	0			M	54
POA5491	75-84	1	0	1	M	4
POA5491	85+				F	5
POA5491	85+				M	4
POA5491	85+	0			F	52
POA5491	85+	0			M	28
POA5493	15-19	0			M	3
POA5493	25-34	0			M	3
POA5493	25-34	1	1	0	F	4
POA5493	35-44	0			F	3
POA5493	35-44	0			M	6
POA5493	45-54	0			F	4
POA5493	45-54	0			M	6
POA5493	55-64				M	3
POA5493	55-64	0			F	6
POA5493	55-64	0			M	7
POA5493	55-64	1	0	1	F	3
POA5493	65-74	0			F	3
POA5493	65-74	0			M	3
POA5495	15-19				M	4
POA5495	15-19	0			F	9
POA5495	15-19	0			M	10
POA5495	15-19	1	0	1	M	3
POA5495	20-24				F	3
POA5495	20-24	0			F	9
POA5495	20-24	0			M	12
POA5495	25-34				M	4
POA5495	25-34	0			F	5
POA5495	25-34	0			M	14
POA5495	25-34	1	0	1	M	4
POA5495	25-34	1	1	0	F	8
POA5495	25-34	1	1	0	M	3
POA5495	35-44				F	3
POA5495	35-44				M	3
POA5495	35-44	0			F	7
POA5495	35-44	0			M	10
POA5495	35-44	1	1	0	F	13
POA5495	35-44	1	1	0	M	11
POA5495	45-54				M	5
POA5495	45-54	0			F	33
POA5495	45-54	0			M	41
POA5495	45-54	1	0	1	F	3
POA5495	45-54	1	1	0	F	6
POA5495	45-54	1	1	0	M	4
POA5495	55-64				F	9
POA5495	55-64				M	6
POA5495	55-64	0			F	47
POA5495	55-64	0			M	59
POA5495	55-64	1	0	1	F	9
POA5495	55-64	1	0	1	M	5
POA5495	65-74				F	15
POA5495	65-74				M	14
POA5495	65-74	0			F	47
POA5495	65-74	0			M	46
POA5495	65-74	1	0	1	F	4
POA5495	65-74	1	0	1	M	3
POA5495	75-84				F	7
POA5495	75-84				M	3
POA5495	75-84	0			F	14
POA5495	75-84	0			M	23
POA5495	75-84	1	0	1	M	3
POA5495	85+				F	3
POA5495	85+	0			M	3
POA5501	15-19				F	22
POA5501	15-19				M	26
POA5501	15-19	0			F	198
POA5501	15-19	0			M	190
POA5501	15-19	1	0	1	F	35
POA5501	15-19	1	0	1	M	9
POA5501	15-19	1	1	0	F	3
POA5501	15-19	1	1	0	M	3
POA5501	20-24				F	13
POA5501	20-24				M	9
POA5501	20-24	0			F	140
POA5501	20-24	0			M	189
POA5501	20-24	1	0	1	F	17
POA5501	20-24	1	0	1	M	10
POA5501	20-24	1	1	0	F	21
POA5501	20-24	1	1	0	M	9
POA5501	25-34				F	24
POA5501	25-34				M	32
POA5501	25-34	0			F	119
POA5501	25-34	0			M	183
POA5501	25-34	1	0	1	F	27
POA5501	25-34	1	0	1	M	15
POA5501	25-34	1	1	0	F	188
POA5501	25-34	1	1	0	M	135
POA5501	25-34	1	1	1	F	12
POA5501	35-44				F	34
POA5501	35-44				M	38
POA5501	35-44	0			F	142
POA5501	35-44	0			M	188
POA5501	35-44	1	0	1	F	18
POA5501	35-44	1	0	1	M	16
POA5501	35-44	1	1	0	F	271
POA5501	35-44	1	1	0	M	238
POA5501	35-44	1	1	1	F	22
POA5501	35-44	1	1	1	M	10
POA5501	45-54				F	43
POA5501	45-54				M	47
POA5501	45-54	0			F	394
POA5501	45-54	0			M	441
POA5501	45-54	1	0	1	F	87
POA5501	45-54	1	0	1	M	42
POA5501	45-54	1	1	0	F	126
POA5501	45-54	1	1	0	M	132
POA5501	45-54	1	1	1	F	6
POA5501	45-54	1	1	1	M	6
POA5501	55-64				F	35
POA5501	55-64				M	54
POA5501	55-64	0			F	299
POA5501	55-64	0			M	419
POA5501	55-64	1	0	1	F	111
POA5501	55-64	1	0	1	M	46
POA5501	55-64	1	1	0	F	10
POA5501	55-64	1	1	0	M	37
POA5501	65-74				F	30
POA5501	65-74				M	37
POA5501	65-74	0			F	224
POA5501	65-74	0			M	257
POA5501	65-74	1	0	1	F	45
POA5501	65-74	1	0	1	M	40
POA5501	65-74	1	1	0	F	5
POA5501	65-74	1	1	0	M	6
POA5501	65-74	1	1	1	F	3
POA5501	65-74	1	1	1	M	3
POA5501	75-84				F	16
POA5501	75-84				M	16
POA5501	75-84	0			F	71
POA5501	75-84	0			M	103
POA5501	75-84	1	0	1	F	4
POA5501	75-84	1	0	1	M	4
POA5501	85+				F	8
POA5501	85+				M	9
POA5501	85+	0			F	32
POA5501	85+	0			M	18
POA5502	15-19				F	10
POA5502	15-19				M	6
POA5502	15-19	0			F	40
POA5502	15-19	0			M	46
POA5502	15-19	1	0	1	F	3
POA5502	20-24				F	4
POA5502	20-24				M	4
POA5502	20-24	0			F	25
POA5502	20-24	0			M	33
POA5502	20-24	1	0	1	F	3
POA5502	20-24	1	0	1	M	3
POA5502	20-24	1	1	0	F	7
POA5502	25-34				F	7
POA5502	25-34				M	4
POA5502	25-34	0			F	28
POA5502	25-34	0			M	35
POA5502	25-34	1	0	1	M	3
POA5502	25-34	1	1	0	F	44
POA5502	25-34	1	1	0	M	45
POA5502	25-34	1	1	1	F	3
POA5502	35-44				F	4
POA5502	35-44				M	7
POA5502	35-44	0			F	30
POA5502	35-44	0			M	41
POA5502	35-44	1	0	1	M	3
POA5502	35-44	1	1	0	F	59
POA5502	35-44	1	1	0	M	40
POA5502	35-44	1	1	1	F	3
POA5502	45-54				F	9
POA5502	45-54				M	7
POA5502	45-54	0			F	73
POA5502	45-54	0			M	77
POA5502	45-54	1	0	1	F	25
POA5502	45-54	1	0	1	M	3
POA5502	45-54	1	1	0	F	20
POA5502	45-54	1	1	0	M	24
POA5502	55-64				F	5
POA5502	55-64				M	9
POA5502	55-64	0			F	69
POA5502	55-64	0			M	95
POA5502	55-64	1	0	1	F	30
POA5502	55-64	1	0	1	M	16
POA5502	55-64	1	1	0	F	4
POA5502	55-64	1	1	0	M	3
POA5502	65-74				F	4
POA5502	65-74				M	7
POA5502	65-74	0			F	60
POA5502	65-74	0			M	66
POA5502	65-74	1	0	1	F	17
POA5502	65-74	1	0	1	M	8
POA5502	75-84				F	9
POA5502	75-84	0			F	27
POA5502	75-84	0			M	24
POA5502	75-84	1	0	1	F	3
POA5502	85+				F	3
POA5502	85+				M	5
POA5502	85+	0			F	16
POA5502	85+	0			M	7
POA5510	15-19	0			M	3
POA5510	25-34	0			F	4
POA5510	25-34	0			M	10
POA5510	25-34	1	1	0	M	4
POA5510	35-44	1	1	0	M	3
POA5510	45-54	0			F	7
POA5510	45-54	0			M	6
POA5510	45-54	1	0	1	F	3
POA5510	55-64	0			F	6
POA5510	55-64	0			M	3
POA5510	55-64	1	0	1	F	3
POA5510	55-64	1	0	1	M	3
POA5510	65-74				F	3
POA5510	65-74				M	4
POA5510	65-74	0			F	7
POA5510	65-74	0			M	12
POA5520	15-19				F	3
POA5520	15-19				M	3
POA5520	15-19	0			F	9
POA5520	15-19	0			M	18
POA5520	20-24	0			F	3
POA5520	20-24	0			M	7
POA5520	20-24	1	1	0	F	3
POA5520	25-34				F	3
POA5520	25-34	0			F	14
POA5520	25-34	0			M	14
POA5520	25-34	1	0	1	F	3
POA5520	25-34	1	1	0	F	18
POA5520	25-34	1	1	0	M	13
POA5520	35-44	0			M	13
POA5520	35-44	1	1	0	F	12
POA5520	35-44	1	1	0	M	16
POA5520	45-54				M	3
POA5520	45-54	0			F	37
POA5520	45-54	0			M	28
POA5520	45-54	1	0	1	F	3
POA5520	45-54	1	1	0	F	3
POA5520	45-54	1	1	0	M	7
POA5520	55-64				F	7
POA5520	55-64				M	3
POA5520	55-64	0			F	29
POA5520	55-64	0			M	49
POA5520	55-64	1	0	1	F	11
POA5520	55-64	1	0	1	M	3
POA5520	65-74				F	3
POA5520	65-74				M	4
POA5520	65-74	0			F	23
POA5520	65-74	0			M	35
POA5520	65-74	1	0	1	F	8
POA5520	65-74	1	0	1	M	7
POA5520	75-84				F	3
POA5520	75-84	0			F	18
POA5520	75-84	0			M	19
POA5520	85+	0			F	9
POA5520	85+	0			M	4
POA5521	15-19	0			F	4
POA5521	15-19	0			M	3
POA5521	15-19	1	0	1	F	3
POA5521	15-19	1	0	1	M	3
POA5521	25-34	0			M	3
POA5521	35-44	0			M	3
POA5521	35-44	1	1	0	F	9
POA5521	35-44	1	1	0	M	4
POA5521	45-54	0			F	4
POA5521	45-54	0			M	9
POA5521	45-54	1	1	0	F	7
POA5521	45-54	1	1	0	M	5
POA5521	55-64	0			F	6
POA5521	55-64	0			M	8
POA5521	55-64	1	0	1	F	3
POA5521	55-64	1	1	0	M	3
POA5521	65-74				F	3
POA5521	65-74	0			F	5
POA5521	65-74	0			M	9
POA5521	75-84				F	3
POA5521	75-84	0			F	9
POA5521	75-84	0			M	4
POA5522	15-19				F	3
POA5522	15-19	0			F	22
POA5522	15-19	0			M	23
POA5522	15-19	1	0	1	F	3
POA5522	20-24	0			F	10
POA5522	20-24	0			M	10
POA5522	20-24	1	0	1	F	3
POA5522	25-34	0			F	8
POA5522	25-34	0			M	22
POA5522	25-34	1	0	1	F	4
POA5522	25-34	1	1	0	F	18
POA5522	25-34	1	1	0	M	12
POA5522	25-34	1	1	1	F	3
POA5522	35-44				M	6
POA5522	35-44	0			F	13
POA5522	35-44	0			M	16
POA5522	35-44	1	0	1	F	3
POA5522	35-44	1	1	0	F	29
POA5522	35-44	1	1	0	M	25
POA5522	35-44	1	1	1	F	3
POA5522	45-54				F	3
POA5522	45-54				M	15
POA5522	45-54	0			F	49
POA5522	45-54	0			M	50
POA5522	45-54	1	0	1	F	10
POA5522	45-54	1	0	1	M	7
POA5522	45-54	1	1	0	F	13
POA5522	45-54	1	1	0	M	16
POA5522	45-54	1	1	1	F	3
POA5522	55-64				F	10
POA5522	55-64				M	9
POA5522	55-64	0			F	104
POA5522	55-64	0			M	102
POA5522	55-64	1	0	1	F	20
POA5522	55-64	1	0	1	M	20
POA5522	65-74				F	15
POA5522	65-74				M	19
POA5522	65-74	0			F	123
POA5522	65-74	0			M	136
POA5522	65-74	1	0	1	F	9
POA5522	65-74	1	0	1	M	13
POA5522	75-84				F	22
POA5522	75-84				M	15
POA5522	75-84	0			F	76
POA5522	75-84	0			M	65
POA5522	85+				F	13
POA5522	85+				M	8
POA5522	85+	0			F	41
POA5522	85+	0			M	28
POA5523	15-19				F	3
POA5523	15-19				M	4
POA5523	15-19	0			F	35
POA5523	15-19	0			M	32
POA5523	15-19	1	0	1	F	12
POA5523	15-19	1	0	1	M	5
POA5523	20-24				M	3
POA5523	20-24	0			F	34
POA5523	20-24	0			M	44
POA5523	20-24	1	0	1	M	6
POA5523	20-24	1	1	0	F	4
POA5523	25-34				M	3
POA5523	25-34	0			F	26
POA5523	25-34	0			M	50
POA5523	25-34	1	0	1	F	5
POA5523	25-34	1	0	1	M	3
POA5523	25-34	1	1	0	F	45
POA5523	25-34	1	1	0	M	34
POA5523	25-34	1	1	1	F	6
POA5523	35-44				F	7
POA5523	35-44	0			F	18
POA5523	35-44	0			M	29
POA5523	35-44	1	0	1	F	3
POA5523	35-44	1	1	0	F	64
POA5523	35-44	1	1	0	M	49
POA5523	35-44	1	1	1	F	3
POA5523	45-54				F	13
POA5523	45-54				M	3
POA5523	45-54	0			F	96
POA5523	45-54	0			M	79
POA5523	45-54	1	0	1	F	18
POA5523	45-54	1	0	1	M	13
POA5523	45-54	1	1	0	F	29
POA5523	45-54	1	1	0	M	32
POA5523	55-64				F	5
POA5523	55-64				M	11
POA5523	55-64	0			F	102
POA5523	55-64	0			M	119
POA5523	55-64	1	0	1	F	33
POA5523	55-64	1	0	1	M	20
POA5523	55-64	1	1	0	M	3
POA5523	65-74				F	7
POA5523	65-74				M	15
POA5523	65-74	0			F	83
POA5523	65-74	0			M	99
POA5523	65-74	1	0	1	F	25
POA5523	65-74	1	0	1	M	21
POA5523	65-74	1	1	0	M	4
POA5523	75-84				F	11
POA5523	75-84				M	6
POA5523	75-84	0			F	60
POA5523	75-84	0			M	51
POA5523	75-84	1	0	1	F	3
POA5523	75-84	1	0	1	M	3
POA5523	85+				F	3
POA5523	85+				M	3
POA5523	85+	0			F	42
POA5523	85+	0			M	16
POA5540	15-19				F	59
POA5540	15-19				M	41
POA5540	15-19	0			F	383
POA5540	15-19	0			M	487
POA5540	15-19	1	0	1	F	51
POA5540	15-19	1	0	1	M	20
POA5540	15-19	1	1	0	F	5
POA5540	15-19	1	1	0	M	3
POA5540	20-24				F	31
POA5540	20-24				M	24
POA5540	20-24	0			F	274
POA5540	20-24	0			M	374
POA5540	20-24	1	0	1	F	44
POA5540	20-24	1	0	1	M	14
POA5540	20-24	1	1	0	F	64
POA5540	20-24	1	1	0	M	28
POA5540	25-34				F	50
POA5540	25-34				M	68
POA5540	25-34	0			F	300
POA5540	25-34	0			M	417
POA5540	25-34	1	0	1	F	53
POA5540	25-34	1	0	1	M	30
POA5540	25-34	1	1	0	F	400
POA5540	25-34	1	1	0	M	250
POA5540	25-34	1	1	1	F	29
POA5540	25-34	1	1	1	M	8
POA5540	35-44				F	50
POA5540	35-44				M	68
POA5540	35-44	0			F	259
POA5540	35-44	0			M	345
POA5540	35-44	1	0	1	F	37
POA5540	35-44	1	0	1	M	18
POA5540	35-44	1	1	0	F	499
POA5540	35-44	1	1	0	M	403
POA5540	35-44	1	1	1	F	21
POA5540	35-44	1	1	1	M	15
POA5540	45-54				F	72
POA5540	45-54				M	85
POA5540	45-54	0			F	711
POA5540	45-54	0			M	731
POA5540	45-54	1	0	1	F	105
POA5540	45-54	1	0	1	M	46
POA5540	45-54	1	1	0	F	179
POA5540	45-54	1	1	0	M	210
POA5540	45-54	1	1	1	F	6
POA5540	45-54	1	1	1	M	10
POA5540	55-64				F	76
POA5540	55-64				M	77
POA5540	55-64	0			F	719
POA5540	55-64	0			M	787
POA5540	55-64	1	0	1	F	211
POA5540	55-64	1	0	1	M	99
POA5540	55-64	1	1	0	F	14
POA5540	55-64	1	1	0	M	37
POA5540	55-64	1	1	1	F	4
POA5540	65-74				F	103
POA5540	65-74				M	62
POA5540	65-74	0			F	713
POA5540	65-74	0			M	668
POA5540	65-74	1	0	1	F	102
POA5540	65-74	1	0	1	M	72
POA5540	65-74	1	1	0	F	11
POA5540	65-74	1	1	0	M	13
POA5540	75-84				F	83
POA5540	75-84				M	56
POA5540	75-84	0			F	484
POA5540	75-84	0			M	397
POA5540	75-84	1	0	1	F	19
POA5540	75-84	1	0	1	M	16
POA5540	75-84	1	1	0	M	3
POA5540	85+				F	43
POA5540	85+				M	23
POA5540	85+	0			F	239
POA5540	85+	0			M	118
POA5550	15-19				F	4
POA5550	15-19				M	5
POA5550	15-19	0			F	14
POA5550	15-19	0			M	22
POA5550	15-19	1	0	1	F	5
POA5550	20-24	0			F	13
POA5550	20-24	0			M	29
POA5550	20-24	1	0	1	F	5
POA5550	20-24	1	0	1	M	3
POA5550	20-24	1	1	0	M	5
POA5550	25-34				M	3
POA5550	25-34	0			F	22
POA5550	25-34	0			M	27
POA5550	25-34	1	0	1	F	6
POA5550	25-34	1	0	1	M	3
POA5550	25-34	1	1	0	F	31
POA5550	25-34	1	1	0	M	28
POA5550	35-44				F	3
POA5550	35-44				M	3
POA5550	35-44	0			F	14
POA5550	35-44	0			M	27
POA5550	35-44	1	0	1	F	3
POA5550	35-44	1	1	0	F	26
POA5550	35-44	1	1	0	M	22
POA5550	35-44	1	1	1	F	3
POA5550	45-54				F	3
POA5550	45-54	0			F	38
POA5550	45-54	0			M	48
POA5550	45-54	1	0	1	F	9
POA5550	45-54	1	0	1	M	3
POA5550	45-54	1	1	0	F	8
POA5550	45-54	1	1	0	M	17
POA5550	45-54	1	1	1	F	3
POA5550	55-64				F	7
POA5550	55-64				M	3
POA5550	55-64	0			F	47
POA5550	55-64	0			M	63
POA5550	55-64	1	0	1	F	8
POA5550	55-64	1	0	1	M	5
POA5550	65-74				F	6
POA5550	65-74	0			F	32
POA5550	65-74	0			M	41
POA5550	65-74	1	0	1	F	4
POA5550	65-74	1	0	1	M	4
POA5550	75-84				M	3
POA5550	75-84	0			F	15
POA5550	75-84	0			M	14
POA5550	85+				F	4
POA5550	85+	0			F	3
POA5550	85+	0			M	6
POA5552	15-19				M	3
POA5552	15-19	0			F	4
POA5552	15-19	0			M	12
POA5552	25-34				F	3
POA5552	25-34				M	3
POA5552	25-34	0			F	9
POA5552	25-34	0			M	13
POA5552	25-34	1	1	0	F	14
POA5552	25-34	1	1	0	M	7
POA5552	35-44				M	3
POA5552	35-44	0			F	8
POA5552	35-44	0			M	11
POA5552	35-44	1	1	0	F	15
POA5552	35-44	1	1	0	M	17
POA5552	45-54				F	5
POA5552	45-54	0			F	23
POA5552	45-54	0			M	21
POA5552	45-54	1	0	1	F	5
POA5552	45-54	1	0	1	M	3
POA5552	45-54	1	1	0	F	4
POA5552	45-54	1	1	0	M	8
POA5552	55-64	0			F	13
POA5552	55-64	0			M	26
POA5552	55-64	1	0	1	F	4
POA5552	55-64	1	0	1	M	3
POA5552	65-74				F	6
POA5552	65-74				M	9
POA5552	65-74	0			F	15
POA5552	65-74	0			M	19
POA5552	75-84				F	3
POA5552	75-84	0			M	3
POA5552	85+	0			M	3
POA5554	15-19				F	25
POA5554	15-19				M	16
POA5554	15-19	0			F	128
POA5554	15-19	0			M	159
POA5554	15-19	1	0	1	F	20
POA5554	15-19	1	0	1	M	3
POA5554	20-24				F	15
POA5554	20-24				M	14
POA5554	20-24	0			F	80
POA5554	20-24	0			M	113
POA5554	20-24	1	0	1	F	8
POA5554	20-24	1	0	1	M	9
POA5554	20-24	1	1	0	F	23
POA5554	20-24	1	1	0	M	5
POA5554	25-34				F	19
POA5554	25-34				M	23
POA5554	25-34	0			F	108
POA5554	25-34	0			M	136
POA5554	25-34	1	0	1	F	19
POA5554	25-34	1	0	1	M	16
POA5554	25-34	1	1	0	F	134
POA5554	25-34	1	1	0	M	82
POA5554	25-34	1	1	1	F	7
POA5554	35-44				F	21
POA5554	35-44				M	19
POA5554	35-44	0			F	71
POA5554	35-44	0			M	75
POA5554	35-44	1	0	1	F	8
POA5554	35-44	1	0	1	M	8
POA5554	35-44	1	1	0	F	190
POA5554	35-44	1	1	0	M	155
POA5554	35-44	1	1	1	F	10
POA5554	35-44	1	1	1	M	4
POA5554	45-54				F	24
POA5554	45-54				M	37
POA5554	45-54	0			F	221
POA5554	45-54	0			M	230
POA5554	45-54	1	0	1	F	47
POA5554	45-54	1	0	1	M	12
POA5554	45-54	1	1	0	F	80
POA5554	45-54	1	1	0	M	79
POA5554	45-54	1	1	1	F	3
POA5554	45-54	1	1	1	M	3
POA5554	55-64				F	41
POA5554	55-64				M	27
POA5554	55-64	0			F	245
POA5554	55-64	0			M	257
POA5554	55-64	1	0	1	F	68
POA5554	55-64	1	0	1	M	25
POA5554	55-64	1	1	0	F	8
POA5554	55-64	1	1	0	M	10
POA5554	65-74				F	41
POA5554	65-74				M	37
POA5554	65-74	0			F	232
POA5554	65-74	0			M	245
POA5554	65-74	1	0	1	F	34
POA5554	65-74	1	0	1	M	26
POA5554	65-74	1	1	0	M	3
POA5554	75-84				F	21
POA5554	75-84				M	23
POA5554	75-84	0			F	165
POA5554	75-84	0			M	142
POA5554	75-84	1	0	1	F	9
POA5554	75-84	1	0	1	M	3
POA5554	85+				F	18
POA5554	85+				M	11
POA5554	85+	0			F	80
POA5554	85+	0			M	46
POA5555	15-19	0			F	10
POA5555	15-19	0			M	5
POA5555	20-24				M	3
POA5555	20-24	0			F	3
POA5555	20-24	0			M	13
POA5555	20-24	1	1	0	F	4
POA5555	20-24	1	1	0	M	3
POA5555	25-34	0			F	7
POA5555	25-34	0			M	14
POA5555	25-34	1	0	1	M	3
POA5555	25-34	1	1	0	F	6
POA5555	25-34	1	1	0	M	10
POA5555	35-44				F	3
POA5555	35-44				M	5
POA5555	35-44	0			F	4
POA5555	35-44	0			M	4
POA5555	35-44	1	1	0	F	17
POA5555	35-44	1	1	0	M	14
POA5555	45-54				F	3
POA5555	45-54				M	9
POA5555	45-54	0			F	17
POA5555	45-54	0			M	30
POA5555	45-54	1	0	1	F	5
POA5555	45-54	1	0	1	M	4
POA5555	45-54	1	1	0	F	9
POA5555	45-54	1	1	0	M	10
POA5555	55-64				F	3
POA5555	55-64				M	7
POA5555	55-64	0			F	42
POA5555	55-64	0			M	37
POA5555	55-64	1	0	1	F	8
POA5555	55-64	1	0	1	M	4
POA5555	55-64	1	1	0	F	3
POA5555	65-74				F	6
POA5555	65-74				M	3
POA5555	65-74	0			F	34
POA5555	65-74	0			M	52
POA5555	65-74	1	0	1	F	3
POA5555	75-84	0			F	10
POA5555	75-84	0			M	19
POA5555	85+	0			M	3
POA5556	15-19				F	4
POA5556	15-19				M	9
POA5556	15-19	0			F	67
POA5556	15-19	0			M	87
POA5556	15-19	1	0	1	F	5
POA5556	15-19	1	0	1	M	3
POA5556	15-19	1	1	0	F	3
POA5556	15-19	1	1	0	M	3
POA5556	20-24				F	3
POA5556	20-24				M	3
POA5556	20-24	0			F	54
POA5556	20-24	0			M	48
POA5556	20-24	1	0	1	F	6
POA5556	20-24	1	1	0	F	18
POA5556	20-24	1	1	0	M	9
POA5556	25-34				F	10
POA5556	25-34				M	15
POA5556	25-34	0			F	61
POA5556	25-34	0			M	98
POA5556	25-34	1	0	1	F	3
POA5556	25-34	1	1	0	F	89
POA5556	25-34	1	1	0	M	63
POA5556	25-34	1	1	1	F	8
POA5556	25-34	1	1	1	M	3
POA5556	35-44				F	5
POA5556	35-44				M	6
POA5556	35-44	0			F	50
POA5556	35-44	0			M	74
POA5556	35-44	1	0	1	F	10
POA5556	35-44	1	0	1	M	10
POA5556	35-44	1	1	0	F	98
POA5556	35-44	1	1	0	M	74
POA5556	35-44	1	1	1	F	8
POA5556	35-44	1	1	1	M	3
POA5556	45-54				F	18
POA5556	45-54				M	30
POA5556	45-54	0			F	165
POA5556	45-54	0			M	179
POA5556	45-54	1	0	1	F	38
POA5556	45-54	1	0	1	M	20
POA5556	45-54	1	1	0	F	34
POA5556	45-54	1	1	0	M	42
POA5556	45-54	1	1	1	M	3
POA5556	55-64				F	19
POA5556	55-64				M	28
POA5556	55-64	0			F	282
POA5556	55-64	0			M	288
POA5556	55-64	1	0	1	F	64
POA5556	55-64	1	0	1	M	25
POA5556	55-64	1	1	0	F	8
POA5556	55-64	1	1	0	M	4
POA5556	65-74				F	40
POA5556	65-74				M	40
POA5556	65-74	0			F	295
POA5556	65-74	0			M	306
POA5556	65-74	1	0	1	F	31
POA5556	65-74	1	0	1	M	23
POA5556	75-84				F	42
POA5556	75-84				M	42
POA5556	75-84	0			F	143
POA5556	75-84	0			M	142
POA5556	75-84	1	0	1	M	3
POA5556	75-84	1	1	0	F	3
POA5556	85+				F	39
POA5556	85+				M	22
POA5556	85+	0			F	32
POA5556	85+	0			M	20
POA5558	15-19				F	5
POA5558	15-19				M	11
POA5558	15-19	0			F	83
POA5558	15-19	0			M	99
POA5558	15-19	1	0	1	F	13
POA5558	15-19	1	0	1	M	3
POA5558	20-24				F	5
POA5558	20-24				M	8
POA5558	20-24	0			F	55
POA5558	20-24	0			M	71
POA5558	20-24	1	0	1	F	3
POA5558	20-24	1	0	1	M	4
POA5558	20-24	1	1	0	F	11
POA5558	20-24	1	1	0	M	6
POA5558	25-34				F	17
POA5558	25-34				M	8
POA5558	25-34	0			F	68
POA5558	25-34	0			M	101
POA5558	25-34	1	0	1	F	8
POA5558	25-34	1	0	1	M	6
POA5558	25-34	1	1	0	F	97
POA5558	25-34	1	1	0	M	58
POA5558	25-34	1	1	1	F	10
POA5558	35-44				F	9
POA5558	35-44				M	17
POA5558	35-44	0			F	48
POA5558	35-44	0			M	70
POA5558	35-44	1	0	1	F	11
POA5558	35-44	1	0	1	M	5
POA5558	35-44	1	1	0	F	119
POA5558	35-44	1	1	0	M	87
POA5558	35-44	1	1	1	F	6
POA5558	45-54				F	20
POA5558	45-54				M	28
POA5558	45-54	0			F	205
POA5558	45-54	0			M	211
POA5558	45-54	1	0	1	F	19
POA5558	45-54	1	0	1	M	6
POA5558	45-54	1	1	0	F	61
POA5558	45-54	1	1	0	M	62
POA5558	45-54	1	1	1	F	3
POA5558	45-54	1	1	1	M	5
POA5558	55-64				F	40
POA5558	55-64				M	37
POA5558	55-64	0			F	307
POA5558	55-64	0			M	336
POA5558	55-64	1	0	1	F	61
POA5558	55-64	1	0	1	M	25
POA5558	55-64	1	1	0	F	11
POA5558	55-64	1	1	0	M	9
POA5558	65-74				F	44
POA5558	65-74				M	41
POA5558	65-74	0			F	376
POA5558	65-74	0			M	413
POA5558	65-74	1	0	1	F	40
POA5558	65-74	1	0	1	M	26
POA5558	65-74	1	1	0	M	3
POA5558	75-84				F	35
POA5558	75-84				M	27
POA5558	75-84	0			F	203
POA5558	75-84	0			M	195
POA5558	75-84	1	0	1	F	9
POA5558	75-84	1	0	1	M	6
POA5558	75-84	1	1	0	F	3
POA5558	85+				F	10
POA5558	85+				M	13
POA5558	85+	0			F	84
POA5558	85+	0			M	60
POA5558	85+	1	1	0	F	3
POA5560	15-19	0			F	10
POA5560	15-19	0			M	8
POA5560	20-24	0			F	4
POA5560	20-24	0			M	11
POA5560	25-34	0			F	5
POA5560	25-34	0			M	7
POA5560	25-34	1	1	0	F	11
POA5560	25-34	1	1	0	M	7
POA5560	35-44				F	4
POA5560	35-44				M	9
POA5560	35-44	0			F	7
POA5560	35-44	0			M	8
POA5560	35-44	1	1	0	F	20
POA5560	35-44	1	1	0	M	14
POA5560	45-54				F	3
POA5560	45-54	0			F	15
POA5560	45-54	0			M	24
POA5560	45-54	1	0	1	F	5
POA5560	45-54	1	0	1	M	3
POA5560	45-54	1	1	0	F	5
POA5560	45-54	1	1	0	M	3
POA5560	55-64				M	3
POA5560	55-64	0			F	26
POA5560	55-64	0			M	28
POA5560	55-64	1	0	1	F	3
POA5560	55-64	1	0	1	M	4
POA5560	55-64	1	1	0	M	3
POA5560	65-74				F	3
POA5560	65-74				M	5
POA5560	65-74	0			F	23
POA5560	65-74	0			M	29
POA5560	65-74	1	0	1	F	4
