POA_CODE_2016	CountryOfBirth	Sex	persons
POA0872	IND	F	9
POA0872	IND	M	27
POA0872	IRL	F	4
POA0872	ITA	F	5
POA0872	ITA	M	11
POA0872	JPN	F	16
POA0872	JPN	M	4
POA0872	KOR	F	12
POA0872	KOR	M	17
POA0872	MUS	F	3
POA0872	NLD	M	7
POA0872	NPL	F	17
POA0872	NPL	M	21
POA0872	NZL	F	72
POA0872	NZL	M	83
POA0872	PHL	F	16
POA0872	PHL	M	12
POA0872	PNG	F	3
POA0872	PNG	M	5
POA0872	POL	F	3
POA0872	THA	F	8
POA0872	TWN	F	9
POA0872	TWN	M	3
POA0872	USA	F	5
POA0872	USA	M	5
POA0872	VNM	F	10
POA0872	VNM	M	7
POA0872	ZAF	F	11
POA0872	ZAF	M	10
POA0872	ZWE	F	7
POA0872	ZWE	M	7
POA0873		F	156
POA0873		M	182
POA0873	AUS	F	930
POA0873	AUS	M	904
POA0873	CAN	F	4
POA0873	CHN	F	3
POA0873	DEU	F	14
POA0873	DEU	M	3
POA0873	FRA	F	3
POA0873	GBR	F	38
POA0873	GBR	M	36
POA0873	IDN	F	3
POA0873	IND	F	3
POA0873	IND	M	8
POA0873	ITA	F	4
POA0873	KOR	F	3
POA0873	LKA	F	3
POA0873	LKA	M	4
POA0873	MLT	M	3
POA0873	NLD	F	3
POA0873	NLD	M	5
POA0873	NZL	F	31
POA0873	NZL	M	25
POA0873	PAK	F	3
POA0873	PAK	M	3
POA0873	PHL	F	12
POA0873	PHL	M	13
POA0873	PNG	F	3
POA0873	USA	F	8
POA0873	USA	M	3
POA0873	VNM	F	7
POA0873	VNM	M	3
POA0873	ZAF	M	3
POA0873	ZWE	F	3
POA0873	ZWE	M	3
POA0874		F	57
POA0874		M	47
POA0874	AUS	F	114
POA0874	AUS	M	99
POA0874	CAN	F	3
POA0874	GBR	F	3
POA0874	GBR	M	13
POA0874	IND	F	7
POA0874	IND	M	10
POA0874	ITA	F	3
POA0874	NZL	F	15
POA0874	NZL	M	3
POA0874	USA	F	65
POA0874	USA	M	87
POA0874	VNM	F	3
POA0875		F	154
POA0875		M	158
POA0875	AUS	F	853
POA0875	AUS	M	824
POA0875	CAN	F	4
POA0875	CHN	F	5
POA0875	CHN	M	4
POA0875	DEU	F	7
POA0875	DEU	M	7
POA0875	FJI	F	5
POA0875	FJI	M	4
POA0875	GBR	F	25
POA0875	GBR	M	28
POA0875	IND	F	26
POA0875	IND	M	29
POA0875	IRL	F	3
POA0875	IRL	M	9
POA0875	ITA	F	3
POA0875	LKA	F	3
POA0875	NLD	F	8
POA0875	NZL	F	50
POA0875	NZL	M	39
POA0875	PAK	F	3
POA0875	PAK	M	3
POA0875	PHL	F	26
POA0875	PHL	M	14
POA0875	PNG	F	3
POA0875	SGP	F	3
POA0875	TWN	F	5
POA0875	USA	F	8
POA0875	USA	M	10
POA0875	ZAF	F	12
POA0875	ZAF	M	7
POA0875	ZWE	F	8
POA0875	ZWE	M	6
POA0880		F	282
POA0880		M	346
POA0880	AUS	F	2047
POA0880	AUS	M	2047
POA0880	CAN	F	3
POA0880	CAN	M	3
POA0880	DEU	F	11
POA0880	DEU	M	7
POA0880	FJI	F	5
POA0880	FJI	M	9
POA0880	FRA	M	4
POA0880	GBR	F	38
POA0880	GBR	M	43
POA0880	GRC	F	3
POA0880	IDN	F	8
POA0880	IND	F	9
POA0880	IND	M	9
POA0880	IRL	F	3
POA0880	IRL	M	3
POA0880	IRN	M	3
POA0880	IRQ	M	9
POA0880	ITA	F	3
POA0880	ITA	M	3
POA0880	JPN	F	3
POA0880	MYS	F	3
POA0880	NLD	F	4
POA0880	NLD	M	3
POA0880	NZL	F	83
POA0880	NZL	M	77
POA0880	PAK	F	4
POA0880	PAK	M	3
POA0880	PHL	F	34
POA0880	PHL	M	9
POA0880	PNG	F	11
POA0880	PNG	M	7
POA0880	POL	M	3
POA0880	THA	F	11
POA0880	USA	F	3
POA0880	USA	M	4
POA0880	ZAF	F	12
POA0880	ZAF	M	13
POA0880	ZWE	F	5
POA0880	ZWE	M	9
POA0885		F	39
POA0885		M	72
POA0885	AUS	F	278
POA0885	AUS	M	344
POA0885	CHL	F	3
POA0885	DEU	M	3
POA0885	GBR	F	10
POA0885	GBR	M	11
POA0885	IND	F	5
POA0885	IND	M	7
POA0885	LKA	F	3
POA0885	NZL	F	15
POA0885	NZL	M	23
POA0885	PHL	F	3
POA0885	PHL	M	3
POA0885	PNG	F	3
POA0885	PNG	M	5
POA0885	THA	F	3
POA0885	ZAF	F	11
POA0885	ZAF	M	18
POA0886		F	111
POA0886		M	119
POA0886	AUS	F	321
POA0886	AUS	M	411
POA0886	DEU	F	4
POA0886	DEU	M	6
POA0886	GBR	F	9
POA0886	GBR	M	4
POA0886	HKG	M	3
POA0886	IDN	F	6
POA0886	IND	F	4
POA0886	NLD	M	3
POA0886	NZL	F	15
POA0886	NZL	M	15
POA0886	PHL	F	11
POA0886	PHL	M	4
POA0886	PNG	F	9
POA0886	PNG	M	7
POA0886	THA	F	7
POA0886	TWN	F	3
POA0886	USA	F	3
POA0886	USA	M	3
POA0886	ZWE	M	4
POA2000		F	2415
POA2000		M	2766
POA2000	AFG	M	3
POA2000	AUS	F	2022
POA2000	AUS	M	2698
POA2000	BGD	F	7
POA2000	BGD	M	23
POA2000	BIH	F	3
POA2000	BIH	M	12
POA2000	CAN	F	38
POA2000	CAN	M	45
POA2000	CHL	F	19
POA2000	CHL	M	19
POA2000	CHN	F	2107
POA2000	CHN	M	1433
POA2000	DEU	F	56
POA2000	DEU	M	65
POA2000	EGY	F	20
POA2000	EGY	M	34
POA2000	FJI	F	16
POA2000	FJI	M	15
POA2000	FRA	F	72
POA2000	FRA	M	130
POA2000	GBR	F	260
POA2000	GBR	M	469
POA2000	GRC	F	15
POA2000	GRC	M	15
POA2000	HKG	F	253
POA2000	HKG	M	237
POA2000	HRV	F	6
POA2000	HRV	M	15
POA2000	IDN	F	1259
POA2000	IDN	M	1430
POA2000	IND	F	282
POA2000	IND	M	493
POA2000	IRL	F	33
POA2000	IRL	M	62
POA2000	IRN	F	17
POA2000	IRN	M	44
POA2000	IRQ	F	6
POA2000	IRQ	M	6
POA2000	ITA	F	70
POA2000	ITA	M	157
POA2000	JPN	F	259
POA2000	JPN	M	170
POA2000	KHM	F	13
POA2000	KHM	M	11
POA2000	KOR	F	714
POA2000	KOR	M	618
POA2000	LBN	F	12
POA2000	LBN	M	28
POA2000	LKA	F	16
POA2000	LKA	M	24
POA2000	MKD	F	3
POA2000	MKD	M	3
POA2000	MLT	F	3
POA2000	MMR	F	14
POA2000	MMR	M	26
POA2000	MUS	F	5
POA2000	MUS	M	8
POA2000	MYS	F	202
POA2000	MYS	M	211
POA2000	NLD	F	13
POA2000	NLD	M	27
POA2000	NPL	F	15
POA2000	NPL	M	42
POA2000	NZL	F	114
POA2000	NZL	M	190
POA2000	PAK	F	11
POA2000	PAK	M	30
POA2000	PHL	F	112
POA2000	PHL	M	97
POA2000	PNG	F	4
POA2000	PNG	M	7
POA2000	POL	F	21
POA2000	POL	M	27
POA2000	SGP	F	70
POA2000	SGP	M	61
POA2000	THA	F	2360
POA2000	THA	M	1461
POA2000	TUR	F	9
POA2000	TUR	M	38
POA2000	TWN	F	267
POA2000	TWN	M	180
POA2000	USA	F	107
POA2000	USA	M	145
POA2000	VNM	F	247
POA2000	VNM	M	193
POA2000	ZAF	F	31
POA2000	ZAF	M	57
POA2000	ZWE	F	4
POA2000	ZWE	M	11
POA2006		F	68
POA2006		M	94
POA2006	AUS	F	488
POA2006	AUS	M	360
POA2006	CAN	F	5
POA2006	CAN	M	5
POA2006	CHN	F	14
POA2006	CHN	M	8
POA2006	DEU	F	3
POA2006	GBR	F	31
POA2006	GBR	M	17
POA2006	HKG	F	17
POA2006	HKG	M	3
POA2006	IND	F	3
POA2006	IND	M	3
POA2006	JPN	F	3
POA2006	JPN	M	4
POA2006	KOR	F	3
POA2006	KOR	M	3
POA2006	MYS	F	3
POA2006	MYS	M	4
POA2006	NZL	F	21
POA2006	NZL	M	9
POA2006	SGP	F	5
POA2006	SGP	M	3
POA2006	TWN	F	4
POA2006	USA	F	19
POA2006	ZAF	F	11
POA2006	ZAF	M	8
POA2007		F	754
POA2007		M	790
POA2007	AFG	F	3
POA2007	AUS	F	696
POA2007	AUS	M	860
POA2007	BGD	F	8
POA2007	BGD	M	18
POA2007	BIH	F	3
POA2007	CAN	F	12
POA2007	CAN	M	9
POA2007	CHL	F	4
POA2007	CHL	M	9
POA2007	CHN	F	1631
POA2007	CHN	M	998
POA2007	DEU	F	20
POA2007	DEU	M	22
POA2007	EGY	M	5
POA2007	FJI	F	3
POA2007	FJI	M	7
POA2007	FRA	F	39
POA2007	FRA	M	64
POA2007	GBR	F	77
POA2007	GBR	M	107
POA2007	GRC	M	3
POA2007	HKG	F	96
POA2007	HKG	M	93
POA2007	IDN	F	136
POA2007	IDN	M	134
POA2007	IND	F	82
POA2007	IND	M	133
POA2007	IRL	F	16
POA2007	IRL	M	14
POA2007	IRN	F	21
POA2007	IRN	M	34
POA2007	IRQ	M	3
POA2007	ITA	F	28
POA2007	ITA	M	34
POA2007	JPN	F	91
POA2007	JPN	M	52
POA2007	KHM	M	5
POA2007	KOR	F	140
POA2007	KOR	M	180
POA2007	LBN	M	7
POA2007	LKA	F	6
POA2007	LKA	M	16
POA2007	MMR	F	9
POA2007	MMR	M	11
POA2007	MUS	F	3
POA2007	MUS	M	6
POA2007	MYS	F	73
POA2007	MYS	M	102
POA2007	NLD	F	7
POA2007	NLD	M	10
POA2007	NPL	F	8
POA2007	NPL	M	10
POA2007	NZL	F	46
POA2007	NZL	M	63
POA2007	PAK	M	22
POA2007	PHL	F	48
POA2007	PHL	M	50
POA2007	PNG	F	4
POA2007	POL	F	14
POA2007	POL	M	8
POA2007	SGP	F	37
POA2007	SGP	M	26
POA2007	THA	F	276
POA2007	THA	M	162
POA2007	TUR	F	3
POA2007	TUR	M	4
POA2007	TWN	F	81
POA2007	TWN	M	55
POA2007	USA	F	21
POA2007	USA	M	26
POA2007	VNM	F	74
POA2007	VNM	M	81
POA2007	ZAF	F	15
POA2007	ZAF	M	11
POA2007	ZWE	F	3
POA2008		F	913
POA2008		M	993
POA2008	AUS	F	1476
POA2008	AUS	M	1694
POA2008	BGD	F	12
POA2008	BGD	M	11
POA2008	BIH	F	7
POA2008	BIH	M	3
POA2008	CAN	F	37
POA2008	CAN	M	41
POA2008	CHL	F	3
POA2008	CHL	M	21
POA2008	CHN	F	1859
POA2008	CHN	M	1053
POA2008	DEU	F	22
POA2008	DEU	M	25
POA2008	EGY	M	4
POA2008	FJI	F	9
POA2008	FJI	M	10
POA2008	FRA	F	37
POA2008	FRA	M	43
POA2008	GBR	F	138
POA2008	GBR	M	188
POA2008	GRC	F	4
POA2008	GRC	M	10
POA2008	HKG	F	128
POA2008	HKG	M	123
POA2008	IDN	F	241
POA2008	IDN	M	234
POA2008	IND	F	74
POA2008	IND	M	122
POA2008	IRL	F	9
POA2008	IRL	M	17
POA2008	IRN	F	21
POA2008	IRN	M	40
POA2008	IRQ	F	3
POA2008	ITA	F	27
POA2008	ITA	M	51
POA2008	JPN	F	63
POA2008	JPN	M	31
POA2008	KHM	F	8
POA2008	KHM	M	7
POA2008	KOR	F	100
POA2008	KOR	M	84
POA2008	LBN	F	10
POA2008	LBN	M	13
POA2008	LKA	F	12
POA2008	LKA	M	19
POA2008	MKD	F	3
POA2008	MKD	M	5
POA2008	MMR	F	22
POA2008	MMR	M	15
POA2008	MUS	F	5
POA2008	MUS	M	5
POA2008	MYS	F	130
POA2008	MYS	M	92
POA2008	NLD	F	10
POA2008	NLD	M	13
POA2008	NPL	F	4
POA2008	NPL	M	21
POA2008	NZL	F	90
POA2008	NZL	M	106
POA2008	PAK	F	6
POA2008	PAK	M	16
POA2008	PHL	F	59
POA2008	PHL	M	48
POA2008	PNG	F	4
POA2008	PNG	M	3
POA2008	POL	F	9
POA2008	POL	M	14
POA2008	SGP	F	78
POA2008	SGP	M	74
POA2008	THA	F	201
POA2008	THA	M	133
POA2008	TUR	F	6
POA2008	TUR	M	6
POA2008	TWN	F	79
POA2008	TWN	M	44
POA2008	USA	F	61
POA2008	USA	M	70
POA2008	VNM	F	101
POA2008	VNM	M	74
POA2008	ZAF	F	18
POA2008	ZAF	M	29
POA2008	ZWE	M	7
POA2009		F	1128
POA2009		M	1193
POA2009	AFG	F	4
POA2009	AUS	F	2209
POA2009	AUS	M	2502
POA2009	BGD	F	4
POA2009	BIH	F	5
POA2009	BIH	M	10
POA2009	CAN	F	24
POA2009	CAN	M	25
POA2009	CHL	F	11
POA2009	CHL	M	23
POA2009	CHN	F	556
POA2009	CHN	M	352
POA2009	DEU	F	18
POA2009	DEU	M	32
POA2009	EGY	F	10
POA2009	EGY	M	13
POA2009	FJI	F	13
POA2009	FJI	M	11
POA2009	FRA	F	59
POA2009	FRA	M	93
POA2009	GBR	F	315
POA2009	GBR	M	405
POA2009	GRC	F	3
POA2009	GRC	M	7
POA2009	HKG	F	104
POA2009	HKG	M	82
POA2009	HRV	F	10
POA2009	HRV	M	11
POA2009	IDN	F	122
POA2009	IDN	M	97
POA2009	IND	F	160
POA2009	IND	M	209
POA2009	IRL	F	42
POA2009	IRL	M	56
POA2009	IRN	F	20
POA2009	IRN	M	32
POA2009	IRQ	M	6
POA2009	ITA	F	70
POA2009	ITA	M	135
POA2009	JPN	F	157
POA2009	JPN	M	69
POA2009	KHM	F	9
POA2009	KHM	M	6
POA2009	KOR	F	258
POA2009	KOR	M	247
POA2009	LBN	F	14
POA2009	LBN	M	13
POA2009	LKA	F	14
POA2009	LKA	M	11
POA2009	MKD	F	7
POA2009	MKD	M	7
POA2009	MLT	M	4
POA2009	MMR	F	3
POA2009	MMR	M	3
POA2009	MUS	F	3
POA2009	MUS	M	4
POA2009	MYS	F	145
POA2009	MYS	M	104
POA2009	NLD	F	20
POA2009	NLD	M	19
POA2009	NPL	F	8
POA2009	NPL	M	8
POA2009	NZL	F	136
POA2009	NZL	M	175
POA2009	PAK	F	5
POA2009	PAK	M	14
POA2009	PHL	F	106
POA2009	PHL	M	70
POA2009	PNG	F	3
POA2009	PNG	M	5
POA2009	POL	F	34
POA2009	POL	M	23
POA2009	SGP	F	37
POA2009	SGP	M	48
POA2009	THA	F	178
POA2009	THA	M	111
POA2009	TUR	F	15
POA2009	TUR	M	26
POA2009	TWN	F	78
POA2009	TWN	M	39
POA2009	USA	F	94
POA2009	USA	M	63
POA2009	VNM	F	83
POA2009	VNM	M	56
POA2009	ZAF	F	31
POA2009	ZAF	M	30
POA2009	ZWE	F	6
POA2009	ZWE	M	4
POA2010		F	2348
POA2010		M	3374
POA2010	AFG	F	3
POA2010	AFG	M	4
POA2010	AUS	F	5096
POA2010	AUS	M	6899
POA2010	BGD	F	3
POA2010	BGD	M	31
POA2010	BIH	F	12
POA2010	BIH	M	8
POA2010	CAN	F	90
POA2010	CAN	M	96
POA2010	CHL	F	27
POA2010	CHL	M	41
POA2010	CHN	F	429
POA2010	CHN	M	330
POA2010	DEU	F	83
POA2010	DEU	M	102
POA2010	EGY	F	13
POA2010	EGY	M	19
POA2010	FJI	F	25
POA2010	FJI	M	26
POA2010	FRA	F	179
POA2010	FRA	M	247
POA2010	GBR	F	717
POA2010	GBR	M	1281
POA2010	GRC	F	43
POA2010	GRC	M	45
POA2010	HKG	F	105
POA2010	HKG	M	106
POA2010	HRV	F	16
POA2010	HRV	M	17
POA2010	IDN	F	146
POA2010	IDN	M	245
POA2010	IND	F	91
POA2010	IND	M	149
POA2010	IRL	F	119
POA2010	IRL	M	190
POA2010	IRN	F	32
POA2010	IRN	M	36
POA2010	IRQ	F	5
POA2010	IRQ	M	10
POA2010	ITA	F	102
POA2010	ITA	M	205
POA2010	JPN	F	145
POA2010	JPN	M	90
POA2010	KHM	M	11
POA2010	KOR	F	124
POA2010	KOR	M	86
POA2010	LBN	F	11
POA2010	LBN	M	19
POA2010	LKA	F	16
POA2010	LKA	M	31
POA2010	MKD	F	8
POA2010	MKD	M	14
POA2010	MLT	F	19
POA2010	MLT	M	21
POA2010	MMR	F	8
POA2010	MMR	M	5
POA2010	MUS	F	14
POA2010	MUS	M	19
POA2010	MYS	F	100
POA2010	MYS	M	122
POA2010	NLD	F	38
POA2010	NLD	M	77
POA2010	NPL	F	30
POA2010	NPL	M	69
POA2010	NZL	F	354
POA2010	NZL	M	595
POA2010	PAK	F	6
POA2010	PAK	M	22
POA2010	PHL	F	110
POA2010	PHL	M	142
POA2010	PNG	F	20
POA2010	PNG	M	22
POA2010	POL	F	41
POA2010	POL	M	50
POA2010	SGP	F	40
POA2010	SGP	M	73
POA2010	THA	F	497
POA2010	THA	M	396
POA2010	TUR	F	11
POA2010	TUR	M	31
POA2010	TWN	F	54
POA2010	TWN	M	38
POA2010	USA	F	223
POA2010	USA	M	314
POA2010	VNM	F	113
POA2010	VNM	M	114
POA2010	ZAF	F	90
POA2010	ZAF	M	138
POA2010	ZWE	F	8
POA2010	ZWE	M	12
POA2011		F	2253
POA2011		M	3622
POA2011	AFG	M	3
POA2011	AUS	F	4307
POA2011	AUS	M	4985
POA2011	BGD	F	7
POA2011	BGD	M	21
POA2011	BIH	F	9
POA2011	BIH	M	10
POA2011	CAN	F	60
POA2011	CAN	M	65
POA2011	CHL	F	32
POA2011	CHL	M	27
POA2011	CHN	F	160
POA2011	CHN	M	111
POA2011	DEU	F	86
POA2011	DEU	M	124
POA2011	EGY	F	3
POA2011	EGY	M	16
POA2011	FJI	F	21
POA2011	FJI	M	26
POA2011	FRA	F	120
POA2011	FRA	M	151
POA2011	GBR	F	539
POA2011	GBR	M	886
POA2011	GRC	F	7
POA2011	GRC	M	17
POA2011	HKG	F	46
POA2011	HKG	M	40
POA2011	HRV	F	10
POA2011	HRV	M	7
POA2011	IDN	F	46
POA2011	IDN	M	46
POA2011	IND	F	75
POA2011	IND	M	106
POA2011	IRL	F	77
POA2011	IRL	M	98
POA2011	IRN	F	23
POA2011	IRN	M	30
POA2011	IRQ	F	5
POA2011	IRQ	M	3
POA2011	ITA	F	93
POA2011	ITA	M	161
POA2011	JPN	F	63
POA2011	JPN	M	57
POA2011	KOR	F	63
POA2011	KOR	M	46
POA2011	LBN	F	5
POA2011	LBN	M	22
POA2011	LKA	F	12
POA2011	LKA	M	12
POA2011	MKD	F	6
POA2011	MKD	M	3
POA2011	MLT	F	4
POA2011	MMR	M	8
POA2011	MUS	F	8
POA2011	MUS	M	5
POA2011	MYS	F	50
POA2011	MYS	M	65
POA2011	NLD	F	38
POA2011	NLD	M	50
POA2011	NPL	F	9
POA2011	NPL	M	20
POA2011	NZL	F	338
POA2011	NZL	M	425
POA2011	PAK	F	3
POA2011	PAK	M	6
POA2011	PHL	F	105
POA2011	PHL	M	96
POA2011	PNG	F	15
POA2011	PNG	M	15
POA2011	POL	F	50
POA2011	POL	M	31
POA2011	SGP	F	35
POA2011	SGP	M	44
POA2011	THA	F	133
POA2011	THA	M	91
POA2011	TUR	F	22
POA2011	TUR	M	33
POA2011	TWN	F	26
POA2011	TWN	M	13
POA2011	USA	F	166
POA2011	USA	M	186
POA2011	VNM	F	58
POA2011	VNM	M	38
POA2011	ZAF	F	69
POA2011	ZAF	M	114
POA2011	ZWE	F	5
POA2011	ZWE	M	14
POA2015		F	678
POA2015		M	719
POA2015	AUS	F	2889
POA2015	AUS	M	2895
POA2015	BGD	F	4
POA2015	BIH	F	5
POA2015	BIH	M	4
POA2015	CAN	F	20
POA2015	CAN	M	23
POA2015	CHL	F	6
POA2015	CHL	M	17
POA2015	CHN	F	161
POA2015	CHN	M	108
POA2015	DEU	F	22
POA2015	DEU	M	23
POA2015	EGY	F	3
POA2015	EGY	M	5
POA2015	FJI	F	13
POA2015	FJI	M	9
POA2015	FRA	F	33
POA2015	FRA	M	39
POA2015	GBR	F	234
POA2015	GBR	M	341
POA2015	GRC	F	7
POA2015	GRC	M	10
POA2015	HKG	F	37
POA2015	HKG	M	26
POA2015	HRV	M	3
POA2015	IDN	F	56
POA2015	IDN	M	60
POA2015	IND	F	30
POA2015	IND	M	39
POA2015	IRL	F	48
POA2015	IRL	M	73
POA2015	IRN	F	14
POA2015	IRN	M	5
POA2015	IRQ	F	6
POA2015	IRQ	M	3
POA2015	ITA	F	19
POA2015	ITA	M	28
POA2015	JPN	F	38
POA2015	JPN	M	8
POA2015	KOR	F	36
POA2015	KOR	M	23
POA2015	LBN	F	8
POA2015	LBN	M	11
POA2015	LKA	F	8
POA2015	LKA	M	10
POA2015	MKD	F	10
POA2015	MKD	M	3
POA2015	MLT	M	3
POA2015	MMR	F	3
POA2015	MUS	F	3
POA2015	MUS	M	3
POA2015	MYS	F	35
POA2015	MYS	M	40
POA2015	NLD	F	8
POA2015	NLD	M	10
POA2015	NPL	F	3
POA2015	NZL	F	177
POA2015	NZL	M	187
POA2015	PAK	M	5
POA2015	PHL	F	49
POA2015	PHL	M	51
POA2015	PNG	F	9
POA2015	POL	F	8
POA2015	POL	M	10
POA2015	SGP	F	24
POA2015	SGP	M	22
POA2015	THA	F	43
POA2015	THA	M	23
POA2015	TUR	F	3
POA2015	TUR	M	4
POA2015	TWN	F	17
POA2015	TWN	M	17
POA2015	USA	F	41
POA2015	USA	M	59
POA2015	VNM	F	67
POA2015	VNM	M	38
POA2015	ZAF	F	31
POA2015	ZAF	M	39
POA2015	ZWE	F	5
POA2015	ZWE	M	7
POA2016		F	1147
POA2016		M	1324
POA2016	AUS	F	2817
POA2016	AUS	M	3500
POA2016	BGD	F	11
POA2016	BGD	M	60
POA2016	BIH	M	5
POA2016	CAN	F	32
POA2016	CAN	M	48
POA2016	CHL	F	21
POA2016	CHL	M	24
POA2016	CHN	F	370
POA2016	CHN	M	254
POA2016	DEU	F	34
POA2016	DEU	M	53
POA2016	EGY	M	7
POA2016	FJI	F	14
POA2016	FJI	M	18
POA2016	FRA	F	64
POA2016	FRA	M	57
POA2016	GBR	F	329
POA2016	GBR	M	461
POA2016	GRC	F	55
POA2016	GRC	M	42
POA2016	HKG	F	53
POA2016	HKG	M	56
POA2016	HRV	F	8
POA2016	HRV	M	15
POA2016	IDN	F	55
POA2016	IDN	M	52
POA2016	IND	F	38
POA2016	IND	M	78
POA2016	IRL	F	53
POA2016	IRL	M	93
POA2016	IRN	F	15
POA2016	IRN	M	22
POA2016	IRQ	M	8
POA2016	ITA	F	30
POA2016	ITA	M	60
POA2016	JPN	F	43
POA2016	JPN	M	27
POA2016	KHM	M	3
POA2016	KOR	F	57
POA2016	KOR	M	41
POA2016	LBN	F	41
POA2016	LBN	M	51
POA2016	LKA	F	13
POA2016	LKA	M	22
POA2016	MKD	F	7
POA2016	MKD	M	7
POA2016	MLT	F	7
POA2016	MLT	M	11
POA2016	MMR	F	3
POA2016	MMR	M	8
POA2016	MUS	M	9
POA2016	MYS	F	58
POA2016	MYS	M	74
POA2016	NLD	F	16
POA2016	NLD	M	19
POA2016	NPL	F	17
POA2016	NPL	M	15
POA2016	NZL	F	177
POA2016	NZL	M	253
POA2016	PAK	F	5
POA2016	PAK	M	13
POA2016	PHL	F	62
POA2016	PHL	M	45
POA2016	PNG	F	12
POA2016	PNG	M	9
POA2016	POL	F	16
POA2016	POL	M	18
POA2016	SGP	F	23
POA2016	SGP	M	30
POA2016	THA	F	77
POA2016	THA	M	50
POA2016	TUR	F	21
POA2016	TUR	M	29
POA2016	TWN	F	16
POA2016	TWN	M	13
POA2016	USA	F	109
POA2016	USA	M	97
POA2016	VNM	F	63
POA2016	VNM	M	55
POA2016	ZAF	F	23
POA2016	ZAF	M	48
POA2016	ZWE	M	4
POA2017		F	2454
POA2017		M	2415
POA2017	AUS	F	3614
POA2017	AUS	M	4430
POA2017	BGD	F	3
POA2017	BGD	M	23
POA2017	BIH	F	15
POA2017	BIH	M	6
POA2017	CAN	F	70
POA2017	CAN	M	65
POA2017	CHL	F	20
POA2017	CHL	M	28
POA2017	CHN	F	2793
POA2017	CHN	M	2324
POA2017	DEU	F	67
POA2017	DEU	M	79
POA2017	EGY	F	15
POA2017	EGY	M	23
POA2017	FJI	F	37
POA2017	FJI	M	21
POA2017	FRA	F	61
POA2017	FRA	M	72
POA2017	GBR	F	450
POA2017	GBR	M	709
POA2017	GRC	F	19
POA2017	GRC	M	43
POA2017	HKG	F	172
POA2017	HKG	M	166
POA2017	HRV	F	19
POA2017	HRV	M	21
POA2017	IDN	F	244
POA2017	IDN	M	208
POA2017	IND	F	85
POA2017	IND	M	110
POA2017	IRL	F	189
POA2017	IRL	M	227
POA2017	IRN	F	61
POA2017	IRN	M	68
POA2017	IRQ	F	3
POA2017	IRQ	M	18
POA2017	ITA	F	58
POA2017	ITA	M	107
POA2017	JPN	F	50
POA2017	JPN	M	34
POA2017	KHM	F	5
POA2017	KHM	M	3
POA2017	KOR	F	228
POA2017	KOR	M	191
POA2017	LBN	F	14
POA2017	LBN	M	27
POA2017	LKA	F	10
POA2017	LKA	M	17
POA2017	MKD	F	7
POA2017	MKD	M	3
POA2017	MLT	F	7
POA2017	MLT	M	6
POA2017	MMR	F	10
POA2017	MMR	M	5
POA2017	MUS	F	11
POA2017	MUS	M	12
POA2017	MYS	F	113
POA2017	MYS	M	139
POA2017	NLD	F	16
POA2017	NLD	M	26
POA2017	NPL	F	7
POA2017	NPL	M	6
POA2017	NZL	F	246
POA2017	NZL	M	314
POA2017	PAK	F	9
POA2017	PAK	M	15
POA2017	PHL	F	128
POA2017	PHL	M	88
POA2017	PNG	F	12
POA2017	PNG	M	10
POA2017	POL	F	43
POA2017	POL	M	40
POA2017	SGP	F	79
POA2017	SGP	M	67
POA2017	THA	F	95
POA2017	THA	M	52
POA2017	TUR	F	27
POA2017	TUR	M	37
POA2017	TWN	F	94
POA2017	TWN	M	78
POA2017	USA	F	165
POA2017	USA	M	169
POA2017	VNM	F	107
POA2017	VNM	M	86
POA2017	ZAF	F	72
POA2017	ZAF	M	82
POA2017	ZWE	F	8
POA2017	ZWE	M	10
POA2018		F	1387
POA2018		M	1388
POA2018	AFG	F	14
POA2018	AFG	M	11
POA2018	AUS	F	3529
POA2018	AUS	M	3662
POA2018	BGD	F	232
POA2018	BGD	M	315
POA2018	BIH	F	18
POA2018	BIH	M	18
POA2018	CAN	F	14
POA2018	CAN	M	19
POA2018	CHL	F	36
POA2018	CHL	M	39
POA2018	CHN	F	757
POA2018	CHN	M	696
POA2018	DEU	F	19
POA2018	DEU	M	22
POA2018	EGY	F	83
POA2018	EGY	M	67
POA2018	FJI	F	33
POA2018	FJI	M	25
POA2018	FRA	F	19
POA2018	FRA	M	19
POA2018	GBR	F	182
POA2018	GBR	M	223
POA2018	GRC	F	306
POA2018	GRC	M	238
POA2018	HKG	F	79
POA2018	HKG	M	78
POA2018	HRV	F	24
POA2018	HRV	M	24
POA2018	IDN	F	346
POA2018	IDN	M	266
POA2018	IND	F	100
POA2018	IND	M	123
POA2018	IRL	F	83
POA2018	IRL	M	106
POA2018	IRN	F	51
POA2018	IRN	M	46
POA2018	IRQ	F	84
POA2018	IRQ	M	111
POA2018	ITA	F	74
POA2018	ITA	M	91
POA2018	JPN	F	33
POA2018	JPN	M	17
POA2018	KHM	F	5
POA2018	KHM	M	6
POA2018	KOR	F	52
POA2018	KOR	M	48
POA2018	LBN	F	45
POA2018	LBN	M	43
POA2018	LKA	F	19
POA2018	LKA	M	26
POA2018	MKD	F	10
POA2018	MKD	M	8
POA2018	MLT	F	24
POA2018	MLT	M	29
POA2018	MMR	F	3
POA2018	MMR	M	3
POA2018	MUS	M	3
POA2018	MYS	F	87
POA2018	MYS	M	91
POA2018	NLD	F	5
POA2018	NLD	M	7
