POA_CODE_2016	Age5yr	Indigenous	Sex	persons
POA4220	0-4	1	M	25
POA4220	5-9		F	53
POA4220	5-9		M	52
POA4220	5-9	0	F	796
POA4220	5-9	0	M	830
POA4220	5-9	1	F	25
POA4220	5-9	1	M	21
POA4220	10-14		F	34
POA4220	10-14		M	35
POA4220	10-14	0	F	692
POA4220	10-14	0	M	702
POA4220	10-14	1	F	18
POA4220	10-14	1	M	14
POA4220	15-19		F	46
POA4220	15-19		M	49
POA4220	15-19	0	F	686
POA4220	15-19	0	M	701
POA4220	15-19	1	F	14
POA4220	15-19	1	M	9
POA4220	20-24		F	65
POA4220	20-24		M	56
POA4220	20-24	0	F	794
POA4220	20-24	0	M	724
POA4220	20-24	1	F	18
POA4220	20-24	1	M	22
POA4220	25-29		F	90
POA4220	25-29		M	93
POA4220	25-29	0	F	1156
POA4220	25-29	0	M	997
POA4220	25-29	1	F	17
POA4220	25-29	1	M	13
POA4220	30-34		F	69
POA4220	30-34		M	81
POA4220	30-34	0	F	1153
POA4220	30-34	0	M	1075
POA4220	30-34	1	F	11
POA4220	30-34	1	M	21
POA4220	35-39		F	85
POA4220	35-39		M	68
POA4220	35-39	0	F	1061
POA4220	35-39	0	M	1009
POA4220	35-39	1	F	11
POA4220	35-39	1	M	10
POA4220	40-44		F	70
POA4220	40-44		M	67
POA4220	40-44	0	F	1045
POA4220	40-44	0	M	1050
POA4220	40-44	1	F	12
POA4220	40-44	1	M	12
POA4220	45-49		F	67
POA4220	45-49		M	68
POA4220	45-49	0	F	1017
POA4220	45-49	0	M	870
POA4220	45-49	1	F	16
POA4220	45-49	1	M	12
POA4220	50-54		F	56
POA4220	50-54		M	61
POA4220	50-54	0	F	904
POA4220	50-54	0	M	845
POA4220	50-54	1	F	13
POA4220	50-54	1	M	20
POA4220	55-59		F	72
POA4220	55-59		M	64
POA4220	55-59	0	F	916
POA4220	55-59	0	M	809
POA4220	55-59	1	F	13
POA4220	55-59	1	M	8
POA4220	60-64		F	69
POA4220	60-64		M	54
POA4220	60-64	0	F	877
POA4220	60-64	0	M	771
POA4220	60-64	1	F	11
POA4220	60-64	1	M	7
POA4220	65+		F	230
POA4220	65+		M	189
POA4220	65+	0	F	3109
POA4220	65+	0	M	2510
POA4220	65+	1	F	16
POA4220	65+	1	M	10
POA4221	0-4		F	48
POA4221	0-4		M	47
POA4221	0-4	0	F	684
POA4221	0-4	0	M	733
POA4221	0-4	1	F	24
POA4221	0-4	1	M	23
POA4221	5-9		F	47
POA4221	5-9		M	39
POA4221	5-9	0	F	722
POA4221	5-9	0	M	776
POA4221	5-9	1	F	37
POA4221	5-9	1	M	30
POA4221	10-14		F	44
POA4221	10-14		M	48
POA4221	10-14	0	F	648
POA4221	10-14	0	M	788
POA4221	10-14	1	F	33
POA4221	10-14	1	M	33
POA4221	15-19		F	40
POA4221	15-19		M	24
POA4221	15-19	0	F	712
POA4221	15-19	0	M	767
POA4221	15-19	1	F	36
POA4221	15-19	1	M	38
POA4221	20-24		F	37
POA4221	20-24		M	47
POA4221	20-24	0	F	602
POA4221	20-24	0	M	619
POA4221	20-24	1	F	27
POA4221	20-24	1	M	32
POA4221	25-29		F	55
POA4221	25-29		M	58
POA4221	25-29	0	F	687
POA4221	25-29	0	M	674
POA4221	25-29	1	F	16
POA4221	25-29	1	M	16
POA4221	30-34		F	66
POA4221	30-34		M	56
POA4221	30-34	0	F	872
POA4221	30-34	0	M	752
POA4221	30-34	1	F	18
POA4221	30-34	1	M	11
POA4221	35-39		F	49
POA4221	35-39		M	59
POA4221	35-39	0	F	882
POA4221	35-39	0	M	799
POA4221	35-39	1	F	20
POA4221	35-39	1	M	16
POA4221	40-44		F	52
POA4221	40-44		M	71
POA4221	40-44	0	F	909
POA4221	40-44	0	M	900
POA4221	40-44	1	F	17
POA4221	40-44	1	M	12
POA4221	45-49		F	50
POA4221	45-49		M	45
POA4221	45-49	0	F	921
POA4221	45-49	0	M	823
POA4221	45-49	1	F	18
POA4221	45-49	1	M	24
POA4221	50-54		F	50
POA4221	50-54		M	46
POA4221	50-54	0	F	874
POA4221	50-54	0	M	757
POA4221	50-54	1	F	12
POA4221	50-54	1	M	14
POA4221	55-59		F	64
POA4221	55-59		M	36
POA4221	55-59	0	F	895
POA4221	55-59	0	M	767
POA4221	55-59	1	F	9
POA4221	55-59	1	M	17
POA4221	60-64		F	39
POA4221	60-64		M	57
POA4221	60-64	0	F	765
POA4221	60-64	0	M	684
POA4221	60-64	1	F	5
POA4221	60-64	1	M	9
POA4221	65+		F	169
POA4221	65+		M	129
POA4221	65+	0	F	2528
POA4221	65+	0	M	2115
POA4221	65+	1	F	12
POA4221	65+	1	M	3
POA4223	0-4		F	8
POA4223	0-4		M	17
POA4223	0-4	0	F	316
POA4223	0-4	0	M	370
POA4223	0-4	1	F	8
POA4223	0-4	1	M	14
POA4223	5-9		F	26
POA4223	5-9		M	23
POA4223	5-9	0	F	422
POA4223	5-9	0	M	418
POA4223	5-9	1	F	27
POA4223	5-9	1	M	26
POA4223	10-14		F	26
POA4223	10-14		M	19
POA4223	10-14	0	F	392
POA4223	10-14	0	M	467
POA4223	10-14	1	F	20
POA4223	10-14	1	M	17
POA4223	15-19		F	15
POA4223	15-19		M	11
POA4223	15-19	0	F	374
POA4223	15-19	0	M	408
POA4223	15-19	1	F	16
POA4223	15-19	1	M	17
POA4223	20-24		F	9
POA4223	20-24		M	24
POA4223	20-24	0	F	284
POA4223	20-24	0	M	326
POA4223	20-24	1	F	16
POA4223	20-24	1	M	17
POA4223	25-29		F	15
POA4223	25-29		M	12
POA4223	25-29	0	F	282
POA4223	25-29	0	M	245
POA4223	25-29	1	F	3
POA4223	25-29	1	M	3
POA4223	30-34		F	20
POA4223	30-34		M	18
POA4223	30-34	0	F	356
POA4223	30-34	0	M	327
POA4223	30-34	1	F	9
POA4223	30-34	1	M	5
POA4223	35-39		F	17
POA4223	35-39		M	22
POA4223	35-39	0	F	429
POA4223	35-39	0	M	333
POA4223	35-39	1	F	7
POA4223	35-39	1	M	10
POA4223	40-44		F	19
POA4223	40-44		M	18
POA4223	40-44	0	F	518
POA4223	40-44	0	M	417
POA4223	40-44	1	F	11
POA4223	40-44	1	M	8
POA4223	45-49		F	30
POA4223	45-49		M	24
POA4223	45-49	0	F	510
POA4223	45-49	0	M	447
POA4223	45-49	1	F	8
POA4223	45-49	1	M	10
POA4223	50-54		F	32
POA4223	50-54		M	23
POA4223	50-54	0	F	479
POA4223	50-54	0	M	443
POA4223	50-54	1	F	8
POA4223	50-54	1	M	8
POA4223	55-59		F	26
POA4223	55-59		M	28
POA4223	55-59	0	F	522
POA4223	55-59	0	M	442
POA4223	55-59	1	F	10
POA4223	55-59	1	M	6
POA4223	60-64		F	26
POA4223	60-64		M	36
POA4223	60-64	0	F	447
POA4223	60-64	0	M	417
POA4223	60-64	1	F	12
POA4223	60-64	1	M	3
POA4223	65+		F	79
POA4223	65+		M	68
POA4223	65+	0	F	1342
POA4223	65+	0	M	1151
POA4223	65+	1	F	14
POA4223	65+	1	M	11
POA4224	0-4		F	9
POA4224	0-4		M	14
POA4224	0-4	0	F	168
POA4224	0-4	0	M	173
POA4224	0-4	1	F	13
POA4224	0-4	1	M	6
POA4224	5-9		F	14
POA4224	5-9		M	18
POA4224	5-9	0	F	151
POA4224	5-9	0	M	167
POA4224	5-9	1	F	4
POA4224	5-9	1	M	15
POA4224	10-14		F	11
POA4224	10-14		M	15
POA4224	10-14	0	F	124
POA4224	10-14	0	M	152
POA4224	10-14	1	F	10
POA4224	10-14	1	M	18
POA4224	15-19		F	9
POA4224	15-19		M	12
POA4224	15-19	0	F	152
POA4224	15-19	0	M	143
POA4224	15-19	1	F	7
POA4224	15-19	1	M	11
POA4224	20-24		F	28
POA4224	20-24		M	17
POA4224	20-24	0	F	163
POA4224	20-24	0	M	160
POA4224	20-24	1	F	4
POA4224	20-24	1	M	7
POA4224	25-29		F	21
POA4224	25-29		M	19
POA4224	25-29	0	F	208
POA4224	25-29	0	M	166
POA4224	25-29	1	F	3
POA4224	25-29	1	M	14
POA4224	30-34		F	21
POA4224	30-34		M	19
POA4224	30-34	0	F	238
POA4224	30-34	0	M	198
POA4224	30-34	1	F	6
POA4224	30-34	1	M	8
POA4224	35-39		F	20
POA4224	35-39		M	11
POA4224	35-39	0	F	215
POA4224	35-39	0	M	178
POA4224	35-39	1	F	5
POA4224	35-39	1	M	11
POA4224	40-44		F	17
POA4224	40-44		M	20
POA4224	40-44	0	F	191
POA4224	40-44	0	M	216
POA4224	40-44	1	F	6
POA4224	40-44	1	M	3
POA4224	45-49		F	15
POA4224	45-49		M	13
POA4224	45-49	0	F	206
POA4224	45-49	0	M	157
POA4224	45-49	1	F	4
POA4224	45-49	1	M	7
POA4224	50-54		F	28
POA4224	50-54		M	20
POA4224	50-54	0	F	243
POA4224	50-54	0	M	184
POA4224	50-54	1	F	3
POA4224	50-54	1	M	3
POA4224	55-59		F	23
POA4224	55-59		M	21
POA4224	55-59	0	F	241
POA4224	55-59	0	M	205
POA4224	55-59	1	F	7
POA4224	60-64		F	25
POA4224	60-64		M	15
POA4224	60-64	0	F	185
POA4224	60-64	0	M	194
POA4224	60-64	1	F	3
POA4224	60-64	1	M	4
POA4224	65+		F	68
POA4224	65+		M	68
POA4224	65+	0	F	562
POA4224	65+	0	M	482
POA4224	65+	1	M	4
POA4225	0-4		F	17
POA4225	0-4		M	12
POA4225	0-4	0	F	99
POA4225	0-4	0	M	117
POA4225	0-4	1	F	13
POA4225	0-4	1	M	4
POA4225	5-9		F	16
POA4225	5-9		M	13
POA4225	5-9	0	F	80
POA4225	5-9	0	M	88
POA4225	5-9	1	F	6
POA4225	5-9	1	M	4
POA4225	10-14		F	13
POA4225	10-14		M	11
POA4225	10-14	0	F	87
POA4225	10-14	0	M	92
POA4225	10-14	1	F	6
POA4225	15-19		F	9
POA4225	15-19		M	8
POA4225	15-19	0	F	93
POA4225	15-19	0	M	113
POA4225	15-19	1	F	5
POA4225	15-19	1	M	3
POA4225	20-24		F	28
POA4225	20-24		M	29
POA4225	20-24	0	F	256
POA4225	20-24	0	M	212
POA4225	20-24	1	F	6
POA4225	20-24	1	M	11
POA4225	25-29		F	47
POA4225	25-29		M	50
POA4225	25-29	0	F	279
POA4225	25-29	0	M	266
POA4225	25-29	1	F	8
POA4225	25-29	1	M	8
POA4225	30-34		F	30
POA4225	30-34		M	42
POA4225	30-34	0	F	222
POA4225	30-34	0	M	245
POA4225	30-34	1	F	5
POA4225	35-39		F	28
POA4225	35-39		M	27
POA4225	35-39	0	F	179
POA4225	35-39	0	M	174
POA4225	35-39	1	F	3
POA4225	35-39	1	M	3
POA4225	40-44		F	11
POA4225	40-44		M	25
POA4225	40-44	0	F	166
POA4225	40-44	0	M	198
POA4225	40-44	1	F	11
POA4225	40-44	1	M	3
POA4225	45-49		F	24
POA4225	45-49		M	26
POA4225	45-49	0	F	174
POA4225	45-49	0	M	194
POA4225	45-49	1	M	5
POA4225	50-54		F	31
POA4225	50-54		M	28
POA4225	50-54	0	F	229
POA4225	50-54	0	M	243
POA4225	50-54	1	F	4
POA4225	50-54	1	M	10
POA4225	55-59		F	50
POA4225	55-59		M	46
POA4225	55-59	0	F	277
POA4225	55-59	0	M	258
POA4225	55-59	1	F	11
POA4225	55-59	1	M	4
POA4225	60-64		F	45
POA4225	60-64		M	44
POA4225	60-64	0	F	289
POA4225	60-64	0	M	270
POA4225	60-64	1	F	8
POA4225	60-64	1	M	5
POA4225	65+		F	131
POA4225	65+		M	136
POA4225	65+	0	F	856
POA4225	65+	0	M	860
POA4225	65+	1	F	14
POA4225	65+	1	M	5
POA4226	0-4		F	62
POA4226	0-4		M	56
POA4226	0-4	0	F	816
POA4226	0-4	0	M	841
POA4226	0-4	1	F	13
POA4226	0-4	1	M	12
POA4226	5-9		F	49
POA4226	5-9		M	44
POA4226	5-9	0	F	849
POA4226	5-9	0	M	927
POA4226	5-9	1	F	17
POA4226	5-9	1	M	19
POA4226	10-14		F	51
POA4226	10-14		M	35
POA4226	10-14	0	F	854
POA4226	10-14	0	M	906
POA4226	10-14	1	F	24
POA4226	10-14	1	M	17
POA4226	15-19		F	50
POA4226	15-19		M	56
POA4226	15-19	0	F	979
POA4226	15-19	0	M	1079
POA4226	15-19	1	F	28
POA4226	15-19	1	M	13
POA4226	20-24		F	55
POA4226	20-24		M	60
POA4226	20-24	0	F	979
POA4226	20-24	0	M	968
POA4226	20-24	1	F	23
POA4226	20-24	1	M	14
POA4226	25-29		F	64
POA4226	25-29		M	74
POA4226	25-29	0	F	973
POA4226	25-29	0	M	929
POA4226	25-29	1	F	5
POA4226	25-29	1	M	18
POA4226	30-34		F	52
POA4226	30-34		M	57
POA4226	30-34	0	F	981
POA4226	30-34	0	M	881
POA4226	30-34	1	F	12
POA4226	30-34	1	M	12
POA4226	35-39		F	61
POA4226	35-39		M	48
POA4226	35-39	0	F	930
POA4226	35-39	0	M	878
POA4226	35-39	1	F	10
POA4226	35-39	1	M	7
POA4226	40-44		F	52
POA4226	40-44		M	42
POA4226	40-44	0	F	1118
POA4226	40-44	0	M	923
POA4226	40-44	1	F	10
POA4226	40-44	1	M	9
POA4226	45-49		F	54
POA4226	45-49		M	53
POA4226	45-49	0	F	1137
POA4226	45-49	0	M	965
POA4226	45-49	1	F	9
POA4226	45-49	1	M	8
POA4226	50-54		F	55
POA4226	50-54		M	56
POA4226	50-54	0	F	1083
POA4226	50-54	0	M	907
POA4226	50-54	1	F	8
POA4226	50-54	1	M	4
POA4226	55-59		F	48
POA4226	55-59		M	69
POA4226	55-59	0	F	1055
POA4226	55-59	0	M	861
POA4226	55-59	1	F	9
POA4226	55-59	1	M	11
POA4226	60-64		F	55
POA4226	60-64		M	49
POA4226	60-64	0	F	915
POA4226	60-64	0	M	768
POA4226	60-64	1	F	7
POA4226	60-64	1	M	7
POA4226	65+		F	258
POA4226	65+		M	178
POA4226	65+	0	F	3034
POA4226	65+	0	M	2529
POA4226	65+	1	F	14
POA4226	65+	1	M	4
POA4227	0-4		F	34
POA4227	0-4		M	31
POA4227	0-4	0	F	604
POA4227	0-4	0	M	642
POA4227	0-4	1	F	22
POA4227	0-4	1	M	7
POA4227	5-9		F	55
POA4227	5-9		M	36
POA4227	5-9	0	F	725
POA4227	5-9	0	M	721
POA4227	5-9	1	F	23
POA4227	5-9	1	M	18
POA4227	10-14		F	46
POA4227	10-14		M	46
POA4227	10-14	0	F	732
POA4227	10-14	0	M	756
POA4227	10-14	1	F	23
POA4227	10-14	1	M	24
POA4227	15-19		F	31
POA4227	15-19		M	39
POA4227	15-19	0	F	751
POA4227	15-19	0	M	714
POA4227	15-19	1	F	15
POA4227	15-19	1	M	23
POA4227	20-24		F	68
POA4227	20-24		M	35
POA4227	20-24	0	F	855
POA4227	20-24	0	M	759
POA4227	20-24	1	F	21
POA4227	20-24	1	M	15
POA4227	25-29		F	44
POA4227	25-29		M	40
POA4227	25-29	0	F	702
POA4227	25-29	0	M	638
POA4227	25-29	1	F	14
POA4227	25-29	1	M	16
POA4227	30-34		F	53
POA4227	30-34		M	45
POA4227	30-34	0	F	773
POA4227	30-34	0	M	665
POA4227	30-34	1	F	11
POA4227	30-34	1	M	8
POA4227	35-39		F	51
POA4227	35-39		M	39
POA4227	35-39	0	F	849
POA4227	35-39	0	M	693
POA4227	35-39	1	F	7
POA4227	35-39	1	M	4
POA4227	40-44		F	52
POA4227	40-44		M	49
POA4227	40-44	0	F	900
POA4227	40-44	0	M	758
POA4227	40-44	1	F	8
POA4227	40-44	1	M	15
POA4227	45-49		F	39
POA4227	45-49		M	40
POA4227	45-49	0	F	806
POA4227	45-49	0	M	712
POA4227	45-49	1	F	11
POA4227	45-49	1	M	7
POA4227	50-54		F	26
POA4227	50-54		M	21
POA4227	50-54	0	F	643
POA4227	50-54	0	M	553
POA4227	50-54	1	F	4
POA4227	50-54	1	M	4
POA4227	55-59		F	29
POA4227	55-59		M	16
POA4227	55-59	0	F	561
POA4227	55-59	0	M	419
POA4227	55-59	1	F	8
POA4227	55-59	1	M	10
POA4227	60-64		F	40
POA4227	60-64		M	15
POA4227	60-64	0	F	510
POA4227	60-64	0	M	374
POA4227	65+		F	76
POA4227	65+		M	57
POA4227	65+	0	F	1302
POA4227	65+	0	M	1076
POA4227	65+	1	F	3
POA4227	65+	1	M	4
POA4228	0-4		F	13
POA4228	0-4		M	10
POA4228	0-4	0	F	142
POA4228	0-4	0	M	135
POA4228	0-4	1	F	3
POA4228	0-4	1	M	3
POA4228	5-9		F	8
POA4228	5-9		M	15
POA4228	5-9	0	F	147
POA4228	5-9	0	M	179
POA4228	5-9	1	F	3
POA4228	5-9	1	M	3
POA4228	10-14		F	8
POA4228	10-14		M	10
POA4228	10-14	0	F	172
POA4228	10-14	0	M	185
POA4228	10-14	1	F	5
POA4228	10-14	1	M	3
POA4228	15-19		F	4
POA4228	15-19		M	15
POA4228	15-19	0	F	171
POA4228	15-19	0	M	171
POA4228	15-19	1	F	3
POA4228	15-19	1	M	4
POA4228	20-24		F	3
POA4228	20-24		M	7
POA4228	20-24	0	F	106
POA4228	20-24	0	M	143
POA4228	20-24	1	M	3
POA4228	25-29		F	5
POA4228	25-29		M	3
POA4228	25-29	0	F	84
POA4228	25-29	0	M	109
POA4228	25-29	1	M	3
POA4228	30-34		F	4
POA4228	30-34		M	5
POA4228	30-34	0	F	125
POA4228	30-34	0	M	95
POA4228	30-34	1	F	3
POA4228	35-39		F	7
POA4228	35-39		M	8
POA4228	35-39	0	F	142
POA4228	35-39	0	M	127
POA4228	35-39	1	M	4
POA4228	40-44		F	11
POA4228	40-44		M	6
POA4228	40-44	0	F	172
POA4228	40-44	0	M	151
POA4228	45-49		F	17
POA4228	45-49		M	17
POA4228	45-49	0	F	228
POA4228	45-49	0	M	201
POA4228	50-54		F	10
POA4228	50-54		M	8
POA4228	50-54	0	F	202
POA4228	50-54	0	M	187
POA4228	50-54	1	F	3
POA4228	50-54	1	M	3
POA4228	55-59		F	9
POA4228	55-59		M	10
POA4228	55-59	0	F	195
POA4228	55-59	0	M	185
POA4228	55-59	1	F	3
POA4228	55-59	1	M	5
POA4228	60-64		F	10
POA4228	60-64		M	10
POA4228	60-64	0	F	173
POA4228	60-64	0	M	194
POA4228	60-64	1	F	3
POA4228	65+		F	25
POA4228	65+		M	24
POA4228	65+	0	F	408
POA4228	65+	0	M	401
POA4228	65+	1	F	3
POA4228	65+	1	M	3
POA4229	15-19		F	14
POA4229	15-19		M	7
POA4229	15-19	0	F	99
POA4229	15-19	0	M	71
POA4229	15-19	1	F	3
POA4229	20-24		F	9
POA4229	20-24		M	17
POA4229	20-24	0	F	52
POA4229	20-24	0	M	68
POA4229	20-24	1	F	3
POA4229	25-29	0	F	6
POA4229	25-29	0	M	8
POA4229	65+	0	F	3
POA4230	0-4		F	3
POA4230	0-4		M	3
POA4230	0-4	0	F	25
POA4230	0-4	0	M	36
POA4230	5-9		M	3
POA4230	5-9	0	F	27
POA4230	5-9	0	M	27
POA4230	10-14	0	F	27
POA4230	10-14	0	M	30
POA4230	15-19	0	F	27
POA4230	15-19	0	M	29
POA4230	20-24		F	3
POA4230	20-24		M	3
POA4230	20-24	0	F	51
POA4230	20-24	0	M	57
POA4230	25-29		F	6
POA4230	25-29		M	3
POA4230	25-29	0	F	69
POA4230	25-29	0	M	75
POA4230	30-34		F	3
POA4230	30-34	0	F	68
POA4230	30-34	0	M	71
POA4230	30-34	1	F	3
POA4230	35-39		F	5
POA4230	35-39		M	3
POA4230	35-39	0	F	52
POA4230	35-39	0	M	45
POA4230	40-44		F	5
POA4230	40-44	0	F	53
POA4230	40-44	0	M	43
POA4230	45-49		F	3
POA4230	45-49		M	5
POA4230	45-49	0	F	58
POA4230	45-49	0	M	39
POA4230	50-54		F	3
POA4230	50-54		M	4
POA4230	50-54	0	F	48
POA4230	50-54	0	M	28
POA4230	55-59		F	3
POA4230	55-59	0	F	59
POA4230	55-59	0	M	47
POA4230	60-64		F	3
POA4230	60-64		M	3
POA4230	60-64	0	F	51
POA4230	60-64	0	M	36
POA4230	65+		F	17
POA4230	65+		M	10
POA4230	65+	0	F	215
POA4230	65+	0	M	168
POA4270	0-4		F	6
POA4270	0-4		M	6
POA4270	0-4	0	F	87
POA4270	0-4	0	M	94
POA4270	5-9		F	11
POA4270	5-9		M	13
POA4270	5-9	0	F	108
POA4270	5-9	0	M	123
POA4270	5-9	1	F	7
POA4270	5-9	1	M	11
POA4270	10-14		F	16
POA4270	10-14		M	20
POA4270	10-14	0	F	132
POA4270	10-14	0	M	135
POA4270	10-14	1	F	6
POA4270	10-14	1	M	9
POA4270	15-19		F	15
POA4270	15-19		M	14
POA4270	15-19	0	F	135
POA4270	15-19	0	M	128
POA4270	15-19	1	F	7
POA4270	15-19	1	M	6
POA4270	20-24		F	13
POA4270	20-24		M	8
POA4270	20-24	0	F	80
POA4270	20-24	0	M	70
POA4270	20-24	1	F	3
POA4270	20-24	1	M	3
POA4270	25-29		F	8
POA4270	25-29		M	3
POA4270	25-29	0	F	84
POA4270	25-29	0	M	68
POA4270	30-34		F	13
POA4270	30-34		M	10
POA4270	30-34	0	F	91
POA4270	30-34	0	M	84
POA4270	30-34	1	F	3
POA4270	35-39		F	15
POA4270	35-39		M	13
POA4270	35-39	0	F	122
POA4270	35-39	0	M	115
POA4270	35-39	1	M	5
POA4270	40-44		F	18
POA4270	40-44		M	18
POA4270	40-44	0	F	157
POA4270	40-44	0	M	148
POA4270	40-44	1	F	8
POA4270	40-44	1	M	3
POA4270	45-49		F	16
POA4270	45-49		M	18
POA4270	45-49	0	F	167
POA4270	45-49	0	M	155
POA4270	45-49	1	F	3
POA4270	45-49	1	M	3
POA4270	50-54		F	11
POA4270	50-54		M	22
POA4270	50-54	0	F	165
POA4270	50-54	0	M	160
POA4270	50-54	1	F	3
POA4270	50-54	1	M	3
POA4270	55-59		F	19
POA4270	55-59		M	18
POA4270	55-59	0	F	136
POA4270	55-59	0	M	141
POA4270	55-59	1	M	3
POA4270	60-64		F	15
POA4270	60-64		M	12
POA4270	60-64	0	F	95
POA4270	60-64	0	M	98
POA4270	60-64	1	M	9
POA4270	65+		F	21
POA4270	65+		M	17
POA4270	65+	0	F	188
POA4270	65+	0	M	223
POA4270	65+	1	M	3
POA4271	0-4		F	8
POA4271	0-4	0	F	56
POA4271	0-4	0	M	59
POA4271	0-4	1	F	3
POA4271	5-9		F	6
POA4271	5-9		M	8
POA4271	5-9	0	F	75
POA4271	5-9	0	M	99
POA4271	5-9	1	M	4
POA4271	10-14		M	12
POA4271	10-14	0	F	89
POA4271	10-14	0	M	99
POA4271	10-14	1	F	3
POA4271	10-14	1	M	3
POA4271	15-19		F	6
POA4271	15-19		M	8
POA4271	15-19	0	F	60
POA4271	15-19	0	M	75
POA4271	15-19	1	F	3
POA4271	15-19	1	M	3
POA4271	20-24		F	4
POA4271	20-24		M	5
POA4271	20-24	0	F	34
POA4271	20-24	0	M	42
POA4271	25-29		F	5
POA4271	25-29		M	4
POA4271	25-29	0	F	44
POA4271	25-29	0	M	32
POA4271	30-34		F	4
POA4271	30-34		M	5
POA4271	30-34	0	F	50
POA4271	30-34	0	M	45
POA4271	30-34	1	M	3
POA4271	35-39		F	4
POA4271	35-39		M	3
POA4271	35-39	0	F	87
POA4271	35-39	0	M	78
POA4271	40-44		F	11
POA4271	40-44		M	7
POA4271	40-44	0	F	107
POA4271	40-44	0	M	88
POA4271	45-49		F	9
POA4271	45-49		M	3
POA4271	45-49	0	F	102
POA4271	45-49	0	M	84
POA4271	50-54		F	13
POA4271	50-54		M	8
POA4271	50-54	0	F	113
POA4271	50-54	0	M	87
POA4271	50-54	1	M	4
POA4271	55-59		F	10
POA4271	55-59		M	13
POA4271	55-59	0	F	118
POA4271	55-59	0	M	98
POA4271	55-59	1	M	3
POA4271	60-64		F	7
POA4271	60-64		M	7
POA4271	60-64	0	F	119
POA4271	60-64	0	M	97
POA4271	65+		F	27
POA4271	65+		M	18
POA4271	65+	0	F	316
POA4271	65+	0	M	281
POA4272	0-4		M	3
POA4272	0-4	0	F	73
POA4272	0-4	0	M	83
POA4272	0-4	1	F	3
POA4272	0-4	1	M	3
POA4272	5-9		F	15
POA4272	5-9		M	11
POA4272	5-9	0	F	129
POA4272	5-9	0	M	130
POA4272	10-14		F	15
POA4272	10-14		M	11
POA4272	10-14	0	F	154
POA4272	10-14	0	M	144
POA4272	10-14	1	F	3
POA4272	10-14	1	M	3
POA4272	15-19		F	8
POA4272	15-19		M	10
POA4272	15-19	0	F	93
POA4272	15-19	0	M	113
POA4272	15-19	1	M	6
POA4272	20-24		F	5
POA4272	20-24		M	6
POA4272	20-24	0	F	49
POA4272	20-24	0	M	59
POA4272	20-24	1	M	4
POA4272	25-29		F	4
POA4272	25-29		M	8
POA4272	25-29	0	F	39
POA4272	25-29	0	M	37
POA4272	30-34		F	5
POA4272	30-34		M	4
POA4272	30-34	0	F	72
POA4272	30-34	0	M	57
POA4272	35-39		F	3
POA4272	35-39		M	5
POA4272	35-39	0	F	77
POA4272	35-39	0	M	78
POA4272	40-44		F	17
POA4272	40-44		M	17
POA4272	40-44	0	F	151
POA4272	40-44	0	M	120
POA4272	45-49		F	16
POA4272	45-49		M	15
POA4272	45-49	0	F	176
POA4272	45-49	0	M	161
POA4272	45-49	1	F	3
POA4272	45-49	1	M	3
POA4272	50-54		F	11
POA4272	50-54		M	7
POA4272	50-54	0	F	183
POA4272	50-54	0	M	163
POA4272	50-54	1	M	3
POA4272	55-59		F	27
POA4272	55-59		M	15
POA4272	55-59	0	F	174
POA4272	55-59	0	M	154
POA4272	60-64		F	27
POA4272	60-64		M	14
POA4272	60-64	0	F	202
POA4272	60-64	0	M	167
POA4272	60-64	1	F	4
POA4272	65+		F	52
POA4272	65+		M	52
POA4272	65+	0	F	603
POA4272	65+	0	M	548
POA4275	0-4		F	11
POA4275	0-4		M	4
POA4275	0-4	0	F	77
POA4275	0-4	0	M	81
POA4275	0-4	1	F	7
POA4275	0-4	1	M	7
POA4275	5-9		F	3
POA4275	5-9		M	6
POA4275	5-9	0	F	95
POA4275	5-9	0	M	95
POA4275	5-9	1	F	4
POA4275	5-9	1	M	10
POA4275	10-14		F	12
POA4275	10-14		M	8
POA4275	10-14	0	F	117
POA4275	10-14	0	M	94
POA4275	10-14	1	F	4
POA4275	10-14	1	M	8
POA4275	15-19		F	12
POA4275	15-19		M	11
POA4275	15-19	0	F	107
POA4275	15-19	0	M	93
POA4275	15-19	1	M	7
POA4275	20-24		F	8
POA4275	20-24		M	20
POA4275	20-24	0	F	65
POA4275	20-24	0	M	80
POA4275	20-24	1	M	4
POA4275	25-29		F	7
POA4275	25-29		M	19
POA4275	25-29	0	F	58
POA4275	25-29	0	M	64
POA4275	30-34		F	4
POA4275	30-34		M	13
POA4275	30-34	0	F	94
POA4275	30-34	0	M	87
POA4275	30-34	1	F	3
POA4275	30-34	1	M	3
POA4275	35-39		M	9
POA4275	35-39	0	F	86
POA4275	35-39	0	M	94
POA4275	35-39	1	F	3
POA4275	35-39	1	M	3
POA4275	40-44		F	14
POA4275	40-44		M	6
POA4275	40-44	0	F	140
POA4275	40-44	0	M	113
POA4275	40-44	1	F	3
POA4275	40-44	1	M	3
POA4275	45-49		F	18
POA4275	45-49		M	16
POA4275	45-49	0	F	145
POA4275	45-49	0	M	127
POA4275	50-54		F	9
POA4275	50-54		M	13
POA4275	50-54	0	F	117
POA4275	50-54	0	M	125
POA4275	50-54	1	F	3
POA4275	55-59		F	12
POA4275	55-59		M	16
POA4275	55-59	0	F	131
POA4275	55-59	0	M	125
POA4275	60-64		F	4
POA4275	60-64		M	9
POA4275	60-64	0	F	92
