POA_CODE_2016	Age	MaritalStatus	Sex	responses
POA0847	65-74	Divorced	M	11
POA0847	65-74	Married	M	4
POA0847	65-74	Widowed	F	3
POA0847	65-74	Widowed	M	3
POA0847	75-84	Divorced	F	7
POA0847	75-84	Divorced	M	9
POA0847	75-84	Widowed	M	3
POA0850	15-19	Married	F	3
POA0850	15-19	Married	M	4
POA0850	20-24	Divorced	F	3
POA0850	20-24	Married	F	16
POA0850	20-24	Married	M	18
POA0850	25-34	Divorced	F	12
POA0850	25-34	Divorced	M	5
POA0850	25-34	Married	F	277
POA0850	25-34	Married	M	222
POA0850	25-34	Separated	F	8
POA0850	25-34	Separated	M	8
POA0850	25-34	Widowed	F	3
POA0850	35-44	Divorced	F	41
POA0850	35-44	Divorced	M	28
POA0850	35-44	Married	F	310
POA0850	35-44	Married	M	268
POA0850	35-44	Separated	F	23
POA0850	35-44	Separated	M	25
POA0850	35-44	Widowed	F	4
POA0850	45-54	Divorced	F	66
POA0850	45-54	Divorced	M	77
POA0850	45-54	Married	F	313
POA0850	45-54	Married	M	312
POA0850	45-54	Separated	F	36
POA0850	45-54	Separated	M	36
POA0850	45-54	Widowed	F	12
POA0850	45-54	Widowed	M	3
POA0850	55-64	Divorced	F	88
POA0850	55-64	Divorced	M	85
POA0850	55-64	Married	F	243
POA0850	55-64	Married	M	282
POA0850	55-64	Separated	F	34
POA0850	55-64	Separated	M	32
POA0850	55-64	Widowed	F	30
POA0850	55-64	Widowed	M	8
POA0850	65-74	Divorced	F	38
POA0850	65-74	Divorced	M	55
POA0850	65-74	Married	F	97
POA0850	65-74	Married	M	155
POA0850	65-74	Separated	F	10
POA0850	65-74	Separated	M	33
POA0850	65-74	Widowed	F	52
POA0850	65-74	Widowed	M	14
POA0850	75-84	Divorced	F	11
POA0850	75-84	Divorced	M	16
POA0850	75-84	Married	F	31
POA0850	75-84	Married	M	54
POA0850	75-84	Separated	M	7
POA0850	75-84	Widowed	F	39
POA0850	75-84	Widowed	M	15
POA0850	85+	Divorced	F	3
POA0850	85+	Married	F	3
POA0850	85+	Married	M	5
POA0850	85+	Widowed	F	16
POA0850	85+	Widowed	M	5
POA0852	15-19	Married	F	60
POA0852	15-19	Married	M	35
POA0852	15-19	Separated	F	6
POA0852	15-19	Separated	M	3
POA0852	20-24	Divorced	F	3
POA0852	20-24	Divorced	M	3
POA0852	20-24	Married	F	163
POA0852	20-24	Married	M	130
POA0852	20-24	Separated	F	14
POA0852	25-34	Divorced	F	21
POA0852	25-34	Divorced	M	17
POA0852	25-34	Married	F	398
POA0852	25-34	Married	M	389
POA0852	25-34	Separated	F	34
POA0852	25-34	Separated	M	22
POA0852	25-34	Widowed	F	7
POA0852	35-44	Divorced	F	25
POA0852	35-44	Divorced	M	19
POA0852	35-44	Married	F	278
POA0852	35-44	Married	M	313
POA0852	35-44	Separated	F	25
POA0852	35-44	Separated	M	25
POA0852	35-44	Widowed	F	16
POA0852	35-44	Widowed	M	13
POA0852	45-54	Divorced	F	42
POA0852	45-54	Divorced	M	39
POA0852	45-54	Married	F	297
POA0852	45-54	Married	M	299
POA0852	45-54	Separated	F	38
POA0852	45-54	Separated	M	37
POA0852	45-54	Widowed	F	24
POA0852	45-54	Widowed	M	15
POA0852	55-64	Divorced	F	33
POA0852	55-64	Divorced	M	42
POA0852	55-64	Married	F	172
POA0852	55-64	Married	M	209
POA0852	55-64	Separated	F	19
POA0852	55-64	Separated	M	24
POA0852	55-64	Widowed	F	55
POA0852	55-64	Widowed	M	19
POA0852	65-74	Divorced	F	16
POA0852	65-74	Divorced	M	17
POA0852	65-74	Married	F	70
POA0852	65-74	Married	M	89
POA0852	65-74	Separated	F	10
POA0852	65-74	Separated	M	11
POA0852	65-74	Widowed	F	47
POA0852	65-74	Widowed	M	11
POA0852	75-84	Divorced	M	3
POA0852	75-84	Married	F	16
POA0852	75-84	Married	M	32
POA0852	75-84	Widowed	F	17
POA0852	75-84	Widowed	M	12
POA0852	85+	Married	F	3
POA0852	85+	Married	M	4
POA0852	85+	Widowed	M	3
POA0853	20-24	Married	F	4
POA0853	25-34	Divorced	F	5
POA0853	25-34	Divorced	M	4
POA0853	25-34	Married	F	71
POA0853	25-34	Married	M	76
POA0853	25-34	Separated	M	4
POA0853	35-44	Divorced	M	5
POA0853	35-44	Married	F	45
POA0853	35-44	Married	M	52
POA0853	45-54	Divorced	F	4
POA0853	45-54	Divorced	M	3
POA0853	45-54	Married	F	19
POA0853	45-54	Married	M	36
POA0853	45-54	Separated	M	3
POA0853	55-64	Divorced	M	4
POA0853	55-64	Married	M	9
POA0854	20-24	Married	F	3
POA0854	25-34	Divorced	M	4
POA0854	25-34	Married	F	13
POA0854	25-34	Married	M	8
POA0854	35-44	Divorced	F	3
POA0854	35-44	Married	F	3
POA0854	35-44	Married	M	3
POA0854	45-54	Divorced	M	3
POA0854	45-54	Married	F	13
POA0854	45-54	Married	M	12
POA0854	45-54	Separated	F	4
POA0854	55-64	Divorced	F	5
POA0854	55-64	Divorced	M	3
POA0854	55-64	Married	F	10
POA0854	55-64	Married	M	15
POA0854	55-64	Separated	M	4
POA0854	55-64	Widowed	F	3
POA0854	65-74	Divorced	F	3
POA0854	65-74	Divorced	M	3
POA0854	65-74	Married	F	3
POA0854	65-74	Married	M	5
POA0854	65-74	Widowed	F	3
POA0854	75-84	Married	M	3
POA0860	15-19	Married	F	9
POA0860	15-19	Married	M	8
POA0860	20-24	Married	F	29
POA0860	20-24	Married	M	14
POA0860	20-24	Separated	F	3
POA0860	20-24	Widowed	F	3
POA0860	25-34	Divorced	F	11
POA0860	25-34	Divorced	M	4
POA0860	25-34	Married	F	96
POA0860	25-34	Married	M	90
POA0860	25-34	Separated	F	6
POA0860	25-34	Separated	M	7
POA0860	25-34	Widowed	F	3
POA0860	35-44	Divorced	F	7
POA0860	35-44	Divorced	M	11
POA0860	35-44	Married	F	92
POA0860	35-44	Married	M	84
POA0860	35-44	Separated	F	8
POA0860	35-44	Separated	M	7
POA0860	35-44	Widowed	F	3
POA0860	45-54	Divorced	F	26
POA0860	45-54	Divorced	M	30
POA0860	45-54	Married	F	108
POA0860	45-54	Married	M	102
POA0860	45-54	Separated	F	12
POA0860	45-54	Separated	M	14
POA0860	45-54	Widowed	F	12
POA0860	45-54	Widowed	M	5
POA0860	55-64	Divorced	F	30
POA0860	55-64	Divorced	M	34
POA0860	55-64	Married	F	79
POA0860	55-64	Married	M	97
POA0860	55-64	Separated	F	12
POA0860	55-64	Separated	M	16
POA0860	55-64	Widowed	F	18
POA0860	55-64	Widowed	M	10
POA0860	65-74	Divorced	F	8
POA0860	65-74	Divorced	M	20
POA0860	65-74	Married	F	28
POA0860	65-74	Married	M	42
POA0860	65-74	Separated	F	7
POA0860	65-74	Separated	M	14
POA0860	65-74	Widowed	F	20
POA0860	65-74	Widowed	M	10
POA0860	75-84	Divorced	F	6
POA0860	75-84	Married	F	5
POA0860	75-84	Married	M	18
POA0860	75-84	Separated	M	3
POA0860	75-84	Widowed	F	15
POA0860	75-84	Widowed	M	5
POA0860	85+	Widowed	F	4
POA0862	15-19	Married	F	3
POA0862	15-19	Married	M	4
POA0862	20-24	Married	F	11
POA0862	20-24	Married	M	4
POA0862	25-34	Married	F	17
POA0862	25-34	Married	M	11
POA0862	35-44	Married	F	18
POA0862	35-44	Married	M	19
POA0862	45-54	Divorced	M	4
POA0862	45-54	Married	F	11
POA0862	45-54	Married	M	10
POA0862	45-54	Separated	M	3
POA0862	45-54	Widowed	F	4
POA0862	45-54	Widowed	M	3
POA0862	55-64	Divorced	F	7
POA0862	55-64	Divorced	M	3
POA0862	55-64	Married	F	14
POA0862	55-64	Married	M	14
POA0862	55-64	Widowed	F	3
POA0862	65-74	Divorced	F	3
POA0862	65-74	Married	F	11
POA0862	65-74	Married	M	11
POA0862	65-74	Widowed	F	3
POA0862	75-84	Married	M	4
POA0870	15-19	Married	F	7
POA0870	15-19	Married	M	4
POA0870	20-24	Married	F	59
POA0870	20-24	Married	M	27
POA0870	20-24	Separated	F	3
POA0870	20-24	Separated	M	6
POA0870	25-34	Divorced	F	26
POA0870	25-34	Divorced	M	14
POA0870	25-34	Married	F	717
POA0870	25-34	Married	M	541
POA0870	25-34	Separated	F	62
POA0870	25-34	Separated	M	27
POA0870	25-34	Widowed	F	9
POA0870	25-34	Widowed	M	3
POA0870	35-44	Divorced	F	90
POA0870	35-44	Divorced	M	71
POA0870	35-44	Married	F	774
POA0870	35-44	Married	M	773
POA0870	35-44	Separated	F	81
POA0870	35-44	Separated	M	46
POA0870	35-44	Widowed	F	21
POA0870	35-44	Widowed	M	3
POA0870	45-54	Divorced	F	204
POA0870	45-54	Divorced	M	161
POA0870	45-54	Married	F	795
POA0870	45-54	Married	M	793
POA0870	45-54	Separated	F	66
POA0870	45-54	Separated	M	71
POA0870	45-54	Widowed	F	63
POA0870	45-54	Widowed	M	15
POA0870	55-64	Divorced	F	235
POA0870	55-64	Divorced	M	190
POA0870	55-64	Married	F	637
POA0870	55-64	Married	M	706
POA0870	55-64	Separated	F	66
POA0870	55-64	Separated	M	53
POA0870	55-64	Widowed	F	86
POA0870	55-64	Widowed	M	23
POA0870	65-74	Divorced	F	111
POA0870	65-74	Divorced	M	91
POA0870	65-74	Married	F	215
POA0870	65-74	Married	M	313
POA0870	65-74	Separated	F	34
POA0870	65-74	Separated	M	31
POA0870	65-74	Widowed	F	99
POA0870	65-74	Widowed	M	24
POA0870	75-84	Divorced	F	21
POA0870	75-84	Divorced	M	34
POA0870	75-84	Married	F	62
POA0870	75-84	Married	M	93
POA0870	75-84	Separated	F	9
POA0870	75-84	Separated	M	7
POA0870	75-84	Widowed	F	67
POA0870	75-84	Widowed	M	20
POA0870	85+	Divorced	F	6
POA0870	85+	Divorced	M	5
POA0870	85+	Married	F	6
POA0870	85+	Married	M	19
POA0870	85+	Widowed	F	51
POA0870	85+	Widowed	M	13
POA0872	15-19	Divorced	F	3
POA0872	15-19	Married	F	126
POA0872	15-19	Married	M	85
POA0872	15-19	Separated	F	4
POA0872	15-19	Separated	M	4
POA0872	20-24	Divorced	F	3
POA0872	20-24	Divorced	M	9
POA0872	20-24	Married	F	342
POA0872	20-24	Married	M	294
POA0872	20-24	Separated	F	21
POA0872	20-24	Separated	M	20
POA0872	25-34	Divorced	F	24
POA0872	25-34	Divorced	M	18
POA0872	25-34	Married	F	720
POA0872	25-34	Married	M	780
POA0872	25-34	Separated	F	82
POA0872	25-34	Separated	M	40
POA0872	25-34	Widowed	F	6
POA0872	25-34	Widowed	M	3
POA0872	35-44	Divorced	F	38
POA0872	35-44	Divorced	M	40
POA0872	35-44	Married	F	599
POA0872	35-44	Married	M	679
POA0872	35-44	Separated	F	73
POA0872	35-44	Separated	M	48
POA0872	35-44	Widowed	F	32
POA0872	35-44	Widowed	M	4
POA0872	45-54	Divorced	F	68
POA0872	45-54	Divorced	M	64
POA0872	45-54	Married	F	471
POA0872	45-54	Married	M	551
POA0872	45-54	Separated	F	55
POA0872	45-54	Separated	M	47
POA0872	45-54	Widowed	F	85
POA0872	45-54	Widowed	M	20
POA0872	55-64	Divorced	F	76
POA0872	55-64	Divorced	M	50
POA0872	55-64	Married	F	283
POA0872	55-64	Married	M	349
POA0872	55-64	Separated	F	40
POA0872	55-64	Separated	M	42
POA0872	55-64	Widowed	F	123
POA0872	55-64	Widowed	M	33
POA0872	65-74	Divorced	F	16
POA0872	65-74	Divorced	M	22
POA0872	65-74	Married	F	100
POA0872	65-74	Married	M	136
POA0872	65-74	Separated	F	19
POA0872	65-74	Separated	M	22
POA0872	65-74	Widowed	F	101
POA0872	65-74	Widowed	M	29
POA0872	75-84	Divorced	F	3
POA0872	75-84	Married	F	23
POA0872	75-84	Married	M	34
POA0872	75-84	Separated	F	6
POA0872	75-84	Widowed	F	77
POA0872	75-84	Widowed	M	20
POA0872	85+	Married	M	8
POA0872	85+	Widowed	F	20
POA0872	85+	Widowed	M	6
POA0873	15-19	Married	F	6
POA0873	15-19	Married	M	3
POA0873	20-24	Married	F	10
POA0873	20-24	Married	M	9
POA0873	20-24	Separated	F	3
POA0873	25-34	Married	F	63
POA0873	25-34	Married	M	53
POA0873	25-34	Separated	F	5
POA0873	25-34	Widowed	F	3
POA0873	35-44	Divorced	F	14
POA0873	35-44	Divorced	M	9
POA0873	35-44	Married	F	78
POA0873	35-44	Married	M	75
POA0873	35-44	Separated	F	10
POA0873	35-44	Separated	M	14
POA0873	45-54	Divorced	F	19
POA0873	45-54	Divorced	M	20
POA0873	45-54	Married	F	120
POA0873	45-54	Married	M	118
POA0873	45-54	Separated	F	18
POA0873	45-54	Separated	M	5
POA0873	45-54	Widowed	F	7
POA0873	45-54	Widowed	M	10
POA0873	55-64	Divorced	F	34
POA0873	55-64	Divorced	M	27
POA0873	55-64	Married	F	98
POA0873	55-64	Married	M	99
POA0873	55-64	Separated	F	15
POA0873	55-64	Separated	M	16
POA0873	55-64	Widowed	F	24
POA0873	55-64	Widowed	M	3
POA0873	65-74	Divorced	F	3
POA0873	65-74	Divorced	M	16
POA0873	65-74	Married	F	49
POA0873	65-74	Married	M	69
POA0873	65-74	Separated	F	7
POA0873	65-74	Separated	M	12
POA0873	65-74	Widowed	F	28
POA0873	65-74	Widowed	M	8
POA0873	75-84	Divorced	F	15
POA0873	75-84	Divorced	M	8
POA0873	75-84	Married	F	8
POA0873	75-84	Married	M	13
POA0873	75-84	Separated	M	3
POA0873	75-84	Widowed	F	32
POA0873	75-84	Widowed	M	8
POA0873	85+	Divorced	F	3
POA0873	85+	Married	M	4
POA0873	85+	Widowed	F	32
POA0873	85+	Widowed	M	5
POA0874	20-24	Divorced	F	3
POA0874	20-24	Married	M	3
POA0874	25-34	Divorced	F	3
POA0874	25-34	Divorced	M	3
POA0874	25-34	Married	F	38
POA0874	25-34	Married	M	32
POA0874	25-34	Separated	F	3
POA0874	35-44	Divorced	M	8
POA0874	35-44	Married	F	26
POA0874	35-44	Married	M	29
POA0874	35-44	Separated	F	3
POA0874	45-54	Divorced	F	4
POA0874	45-54	Divorced	M	8
POA0874	45-54	Married	F	29
POA0874	45-54	Married	M	23
POA0874	45-54	Separated	M	3
POA0874	55-64	Divorced	F	3
POA0874	55-64	Divorced	M	8
POA0874	55-64	Married	F	17
POA0874	55-64	Married	M	32
POA0874	55-64	Separated	F	3
POA0874	65-74	Married	M	3
POA0874	75-84	Widowed	F	3
POA0875	20-24	Married	F	3
POA0875	25-34	Divorced	F	4
POA0875	25-34	Divorced	M	4
POA0875	25-34	Married	F	77
POA0875	25-34	Married	M	52
POA0875	25-34	Separated	F	5
POA0875	25-34	Separated	M	3
POA0875	35-44	Divorced	F	9
POA0875	35-44	Divorced	M	5
POA0875	35-44	Married	F	87
POA0875	35-44	Married	M	89
POA0875	35-44	Separated	F	13
POA0875	35-44	Separated	M	8
POA0875	45-54	Divorced	F	33
POA0875	45-54	Divorced	M	13
POA0875	45-54	Married	F	86
POA0875	45-54	Married	M	96
POA0875	45-54	Separated	F	9
POA0875	45-54	Separated	M	10
POA0875	45-54	Widowed	M	3
POA0875	55-64	Divorced	F	23
POA0875	55-64	Divorced	M	23
POA0875	55-64	Married	F	64
POA0875	55-64	Married	M	73
POA0875	55-64	Separated	F	8
POA0875	55-64	Separated	M	8
POA0875	55-64	Widowed	F	5
POA0875	55-64	Widowed	M	3
POA0875	65-74	Divorced	F	17
POA0875	65-74	Divorced	M	12
POA0875	65-74	Married	F	15
POA0875	65-74	Married	M	28
POA0875	65-74	Separated	F	3
POA0875	65-74	Widowed	F	7
POA0875	65-74	Widowed	M	5
POA0875	75-84	Divorced	F	4
POA0875	75-84	Married	F	3
POA0875	75-84	Married	M	3
POA0875	75-84	Widowed	F	16
POA0875	75-84	Widowed	M	3
POA0875	85+	Divorced	F	3
POA0875	85+	Widowed	F	4
POA0880	15-19	Married	F	26
POA0880	15-19	Married	M	9
POA0880	20-24	Divorced	F	3
POA0880	20-24	Divorced	M	4
POA0880	20-24	Married	F	62
POA0880	20-24	Married	M	46
POA0880	20-24	Separated	M	3
POA0880	25-34	Divorced	F	13
POA0880	25-34	Divorced	M	8
POA0880	25-34	Married	F	229
POA0880	25-34	Married	M	206
POA0880	25-34	Separated	F	18
POA0880	25-34	Separated	M	3
POA0880	25-34	Widowed	F	8
POA0880	25-34	Widowed	M	4
POA0880	35-44	Divorced	F	24
POA0880	35-44	Divorced	M	15
POA0880	35-44	Married	F	268
POA0880	35-44	Married	M	236
POA0880	35-44	Separated	F	14
POA0880	35-44	Separated	M	16
POA0880	45-54	Divorced	F	35
POA0880	45-54	Divorced	M	29
POA0880	45-54	Married	F	184
POA0880	45-54	Married	M	192
POA0880	45-54	Separated	F	20
POA0880	45-54	Separated	M	23
POA0880	45-54	Widowed	F	24
POA0880	45-54	Widowed	M	3
POA0880	55-64	Divorced	F	43
POA0880	55-64	Divorced	M	22
POA0880	55-64	Married	F	89
POA0880	55-64	Married	M	132
POA0880	55-64	Separated	F	13
POA0880	55-64	Separated	M	18
POA0880	55-64	Widowed	F	33
POA0880	55-64	Widowed	M	4
POA0880	65-74	Divorced	F	12
POA0880	65-74	Divorced	M	22
POA0880	65-74	Married	F	28
POA0880	65-74	Married	M	57
POA0880	65-74	Separated	M	5
POA0880	65-74	Widowed	F	18
POA0880	65-74	Widowed	M	6
POA0880	75-84	Divorced	M	3
POA0880	75-84	Separated	M	6
POA0880	75-84	Widowed	F	8
POA0885	20-24	Married	M	3
POA0885	25-34	Married	F	44
POA0885	25-34	Married	M	34
POA0885	25-34	Separated	F	3
POA0885	25-34	Separated	M	3
POA0885	35-44	Divorced	M	3
POA0885	35-44	Married	F	56
POA0885	35-44	Married	M	66
POA0885	35-44	Separated	F	5
POA0885	35-44	Separated	M	3
POA0885	45-54	Divorced	F	3
POA0885	45-54	Divorced	M	9
POA0885	45-54	Married	F	26
POA0885	45-54	Married	M	47
POA0885	45-54	Separated	M	4
POA0885	55-64	Divorced	F	5
POA0885	55-64	Divorced	M	7
POA0885	55-64	Married	F	17
POA0885	55-64	Married	M	25
POA0885	55-64	Separated	F	4
POA0885	55-64	Separated	M	4
POA0885	65-74	Married	F	4
POA0885	65-74	Married	M	6
POA0885	65-74	Widowed	F	3
POA0886	20-24	Married	F	3
POA0886	25-34	Married	F	41
POA0886	25-34	Married	M	32
POA0886	35-44	Divorced	F	14
POA0886	35-44	Divorced	M	12
POA0886	35-44	Married	F	40
POA0886	35-44	Married	M	40
POA0886	35-44	Separated	F	5
POA0886	35-44	Separated	M	3
POA0886	45-54	Divorced	F	15
POA0886	45-54	Divorced	M	12
POA0886	45-54	Married	F	39
POA0886	45-54	Married	M	54
POA0886	45-54	Separated	F	11
POA0886	45-54	Separated	M	11
POA0886	55-64	Divorced	F	10
POA0886	55-64	Divorced	M	12
POA0886	55-64	Married	F	19
POA0886	55-64	Married	M	31
POA0886	55-64	Separated	F	3
POA0886	55-64	Separated	M	4
POA0886	65-74	Divorced	F	3
POA0886	65-74	Divorced	M	8
POA0886	65-74	Married	F	7
POA0886	65-74	Married	M	9
POA0886	65-74	Widowed	F	3
POA0886	75-84	Married	M	4
POA0886	75-84	Widowed	F	3
POA2000	15-19	Married	F	6
POA2000	15-19	Married	M	5
POA2000	15-19	Widowed	F	3
POA2000	20-24	Divorced	F	3
POA2000	20-24	Divorced	M	3
POA2000	20-24	Married	F	274
POA2000	20-24	Married	M	157
POA2000	20-24	Separated	F	10
POA2000	20-24	Separated	M	6
POA2000	25-34	Divorced	F	141
POA2000	25-34	Divorced	M	112
POA2000	25-34	Married	F	1723
POA2000	25-34	Married	M	1615
POA2000	25-34	Separated	F	69
POA2000	25-34	Separated	M	57
POA2000	25-34	Widowed	F	3
POA2000	25-34	Widowed	M	5
POA2000	35-44	Divorced	F	175
POA2000	35-44	Divorced	M	160
POA2000	35-44	Married	F	863
POA2000	35-44	Married	M	1139
POA2000	35-44	Separated	F	63
POA2000	35-44	Separated	M	67
POA2000	35-44	Widowed	F	6
POA2000	45-54	Divorced	F	163
POA2000	45-54	Divorced	M	161
POA2000	45-54	Married	F	563
POA2000	45-54	Married	M	545
POA2000	45-54	Separated	F	39
POA2000	45-54	Separated	M	66
POA2000	45-54	Widowed	F	13
POA2000	45-54	Widowed	M	4
POA2000	55-64	Divorced	F	139
POA2000	55-64	Divorced	M	163
POA2000	55-64	Married	F	485
POA2000	55-64	Married	M	505
POA2000	55-64	Separated	F	29
POA2000	55-64	Separated	M	49
POA2000	55-64	Widowed	F	36
POA2000	55-64	Widowed	M	12
POA2000	65-74	Divorced	F	93
POA2000	65-74	Divorced	M	93
POA2000	65-74	Married	F	327
POA2000	65-74	Married	M	369
POA2000	65-74	Separated	F	8
POA2000	65-74	Separated	M	17
POA2000	65-74	Widowed	F	75
POA2000	65-74	Widowed	M	15
POA2000	75-84	Divorced	F	27
POA2000	75-84	Divorced	M	37
POA2000	75-84	Married	F	103
POA2000	75-84	Married	M	137
POA2000	75-84	Separated	M	7
POA2000	75-84	Widowed	F	70
POA2000	75-84	Widowed	M	17
POA2000	85+	Divorced	F	4
POA2000	85+	Married	F	13
POA2000	85+	Married	M	51
POA2000	85+	Widowed	F	50
POA2000	85+	Widowed	M	21
POA2006	25-34	Married	F	3
POA2006	25-34	Married	M	3
POA2006	35-44	Married	F	4
POA2006	35-44	Married	M	7
POA2006	45-54	Married	F	6
POA2006	55-64	Married	F	3
POA2006	55-64	Married	M	7
POA2007	15-19	Married	F	3
POA2007	20-24	Married	F	37
POA2007	20-24	Married	M	14
POA2007	25-34	Divorced	F	27
POA2007	25-34	Divorced	M	13
POA2007	25-34	Married	F	305
POA2007	25-34	Married	M	296
POA2007	25-34	Separated	F	15
POA2007	25-34	Separated	M	7
POA2007	25-34	Widowed	F	4
POA2007	35-44	Divorced	F	50
POA2007	35-44	Divorced	M	26
POA2007	35-44	Married	F	208
POA2007	35-44	Married	M	231
POA2007	35-44	Separated	F	12
POA2007	35-44	Separated	M	11
POA2007	45-54	Divorced	F	43
POA2007	45-54	Divorced	M	28
POA2007	45-54	Married	F	110
POA2007	45-54	Married	M	107
POA2007	45-54	Separated	F	8
POA2007	45-54	Separated	M	10
POA2007	55-64	Divorced	F	46
POA2007	55-64	Divorced	M	27
POA2007	55-64	Married	F	91
POA2007	55-64	Married	M	75
POA2007	55-64	Separated	F	17
POA2007	55-64	Separated	M	9
POA2007	55-64	Widowed	F	6
POA2007	65-74	Divorced	F	27
POA2007	65-74	Divorced	M	18
POA2007	65-74	Married	F	42
POA2007	65-74	Married	M	59
POA2007	65-74	Separated	F	9
POA2007	65-74	Separated	M	12
POA2007	65-74	Widowed	F	10
POA2007	65-74	Widowed	M	4
POA2007	75-84	Divorced	F	14
POA2007	75-84	Divorced	M	8
POA2007	75-84	Married	F	21
POA2007	75-84	Married	M	29
POA2007	75-84	Widowed	F	37
POA2007	75-84	Widowed	M	7
POA2007	85+	Married	F	3
POA2007	85+	Married	M	11
POA2007	85+	Widowed	F	25
POA2008	15-19	Married	F	6
POA2008	20-24	Divorced	F	4
POA2008	20-24	Divorced	M	6
POA2008	20-24	Married	F	37
POA2008	20-24	Married	M	34
POA2008	20-24	Separated	F	3
POA2008	20-24	Separated	M	3
POA2008	25-34	Divorced	F	26
POA2008	25-34	Divorced	M	27
POA2008	25-34	Married	F	413
POA2008	25-34	Married	M	352
POA2008	25-34	Separated	F	10
POA2008	25-34	Separated	M	19
POA2008	35-44	Divorced	F	56
POA2008	35-44	Divorced	M	43
POA2008	35-44	Married	F	186
POA2008	35-44	Married	M	229
POA2008	35-44	Separated	F	11
POA2008	35-44	Separated	M	23
POA2008	45-54	Divorced	F	52
POA2008	45-54	Divorced	M	30
POA2008	45-54	Married	F	123
POA2008	45-54	Married	M	111
POA2008	45-54	Separated	F	23
POA2008	45-54	Separated	M	12
POA2008	45-54	Widowed	M	3
POA2008	55-64	Divorced	F	50
POA2008	55-64	Divorced	M	56
POA2008	55-64	Married	F	92
POA2008	55-64	Married	M	78
POA2008	55-64	Separated	F	6
POA2008	55-64	Separated	M	12
POA2008	55-64	Widowed	F	3
POA2008	55-64	Widowed	M	3
POA2008	65-74	Divorced	F	29
POA2008	65-74	Divorced	M	47
POA2008	65-74	Married	F	39
POA2008	65-74	Married	M	48
POA2008	65-74	Separated	F	6
POA2008	65-74	Separated	M	4
POA2008	65-74	Widowed	F	10
POA2008	65-74	Widowed	M	4
POA2008	75-84	Divorced	F	4
POA2008	75-84	Divorced	M	6
POA2008	75-84	Married	F	6
POA2008	75-84	Married	M	12
POA2008	75-84	Widowed	F	12
POA2008	75-84	Widowed	M	6
POA2008	85+	Married	M	3
POA2008	85+	Widowed	F	6
POA2008	85+	Widowed	M	3
POA2009	20-24	Divorced	F	3
POA2009	20-24	Divorced	M	3
POA2009	20-24	Married	F	34
POA2009	20-24	Married	M	14
POA2009	20-24	Widowed	M	3
POA2009	25-34	Divorced	F	47
POA2009	25-34	Divorced	M	34
POA2009	25-34	Married	F	641
POA2009	25-34	Married	M	504
POA2009	25-34	Separated	F	26
POA2009	25-34	Separated	M	14
POA2009	25-34	Widowed	F	3
POA2009	25-34	Widowed	M	4
POA2009	35-44	Divorced	F	84
POA2009	35-44	Divorced	M	85
POA2009	35-44	Married	F	545
POA2009	35-44	Married	M	564
POA2009	35-44	Separated	F	33
POA2009	35-44	Separated	M	32
POA2009	35-44	Widowed	F	4
POA2009	35-44	Widowed	M	3
POA2009	45-54	Divorced	F	134
POA2009	45-54	Divorced	M	102
POA2009	45-54	Married	F	312
POA2009	45-54	Married	M	363
POA2009	45-54	Separated	F	23
POA2009	45-54	Separated	M	36
POA2009	45-54	Widowed	F	12
POA2009	55-64	Divorced	F	138
POA2009	55-64	Divorced	M	98
POA2009	55-64	Married	F	373
POA2009	55-64	Married	M	334
POA2009	55-64	Separated	F	22
POA2009	55-64	Separated	M	24
POA2009	55-64	Widowed	F	40
POA2009	55-64	Widowed	M	3
POA2009	65-74	Divorced	F	76
POA2009	65-74	Divorced	M	60
POA2009	65-74	Married	F	223
POA2009	65-74	Married	M	296
POA2009	65-74	Separated	F	17
POA2009	65-74	Separated	M	17
POA2009	65-74	Widowed	F	45
POA2009	65-74	Widowed	M	10
POA2009	75-84	Divorced	F	31
POA2009	75-84	Divorced	M	16
POA2009	75-84	Married	F	57
POA2009	75-84	Married	M	93
POA2009	75-84	Widowed	F	42
POA2009	75-84	Widowed	M	15
POA2009	85+	Divorced	F	7
POA2009	85+	Married	F	6
POA2009	85+	Married	M	15
POA2009	85+	Separated	M	3
POA2009	85+	Widowed	F	26
POA2009	85+	Widowed	M	7
POA2010	15-19	Married	M	3
POA2010	20-24	Divorced	F	3
POA2010	20-24	Married	F	49
POA2010	20-24	Married	M	35
POA2010	20-24	Separated	M	3
POA2010	25-34	Divorced	F	68
POA2010	25-34	Divorced	M	60
POA2010	25-34	Married	F	898
POA2010	25-34	Married	M	805
POA2010	25-34	Separated	F	49
POA2010	25-34	Separated	M	33
POA2010	25-34	Widowed	F	3
POA2010	35-44	Divorced	F	191
POA2010	35-44	Divorced	M	172
POA2010	35-44	Married	F	717
POA2010	35-44	Married	M	794
POA2010	35-44	Separated	F	37
POA2010	35-44	Separated	M	62
POA2010	35-44	Widowed	F	3
POA2010	35-44	Widowed	M	13
POA2010	45-54	Divorced	F	207
POA2010	45-54	Divorced	M	278
POA2010	45-54	Married	F	416
POA2010	45-54	Married	M	476
POA2010	45-54	Separated	F	50
POA2010	45-54	Separated	M	69
POA2010	45-54	Widowed	F	14
POA2010	45-54	Widowed	M	4
POA2010	55-64	Divorced	F	251
POA2010	55-64	Divorced	M	266
POA2010	55-64	Married	F	319
POA2010	55-64	Married	M	357
POA2010	55-64	Separated	F	45
