POA_CODE_2016	Age	MaritalStatus	Registered	adults
POA6472	55-64	Married	1	14
POA6472	55-64	Never married		3
POA6472	65-74	Married	1	8
POA6472	65-74	Never married		4
POA6472	75-84	Married	1	3
POA6473	25-34	Married	0	3
POA6473	25-34	Married	1	3
POA6473	35-44	Married	1	5
POA6473	45-54	Married	1	3
POA6473	55-64	Married	1	3
POA6473	65-74	Married	1	10
POA6475	15-19	Never married		8
POA6475	20-24	Never married		11
POA6475	25-34	Married	0	11
POA6475	25-34	Married	1	14
POA6475	25-34	Never married		3
POA6475	35-44	Married	0	7
POA6475	35-44	Married	1	30
POA6475	35-44	Never married		7
POA6475	45-54	Married	0	3
POA6475	45-54	Married	1	17
POA6475	45-54	Never married		18
POA6475	55-64	Married	0	11
POA6475	55-64	Married	1	45
POA6475	55-64	Never married		16
POA6475	65-74	Married	0	3
POA6475	65-74	Married	1	28
POA6475	65-74	Never married		12
POA6475	75-84	Married	1	9
POA6475	75-84	Never married		13
POA6475	85+	Married	1	8
POA6476	25-34	Married	0	6
POA6476	25-34	Married	1	3
POA6476	25-34	Never married		3
POA6476	35-44	Married	0	3
POA6476	35-44	Married	1	3
POA6476	45-54	Married	1	5
POA6476	55-64	Married	1	12
POA6476	55-64	Never married		3
POA6477	15-19	Never married		7
POA6477	20-24	Never married		4
POA6477	25-34	Married	0	10
POA6477	25-34	Married	1	13
POA6477	25-34	Never married		10
POA6477	35-44	Married	0	7
POA6477	35-44	Married	1	19
POA6477	35-44	Never married		12
POA6477	45-54	Married	0	7
POA6477	45-54	Married	1	23
POA6477	45-54	Never married		7
POA6477	55-64	Married	1	13
POA6477	55-64	Never married		14
POA6477	65-74	Married	0	3
POA6477	65-74	Married	1	10
POA6477	65-74	Never married		5
POA6477	75-84	Married	1	9
POA6477	75-84	Never married		3
POA6477	85+	Married	1	3
POA6477	85+	Never married		3
POA6479	15-19	Married	0	3
POA6479	15-19	Never married		10
POA6479	20-24	Married	0	6
POA6479	20-24	Married	1	7
POA6479	20-24	Never married		9
POA6479	25-34	Married	0	11
POA6479	25-34	Married	1	37
POA6479	25-34	Never married		19
POA6479	35-44	Married	0	9
POA6479	35-44	Married	1	40
POA6479	35-44	Never married		11
POA6479	45-54	Married	0	3
POA6479	45-54	Married	1	34
POA6479	45-54	Never married		16
POA6479	55-64	Married	0	3
POA6479	55-64	Married	1	56
POA6479	55-64	Never married		15
POA6479	65-74	Married	1	34
POA6479	65-74	Never married		9
POA6479	75-84	Married	1	22
POA6479	75-84	Never married		7
POA6479	85+	Married	1	4
POA6479	85+	Never married		3
POA6480	15-19	Never married		3
POA6480	20-24	Never married		3
POA6480	25-34	Never married		5
POA6480	35-44	Never married		4
POA6480	45-54	Married	1	13
POA6480	55-64	Married	1	3
POA6480	65-74	Married	1	4
POA6480	75-84	Never married		4
POA6484	25-34	Never married		3
POA6484	45-54	Married	0	3
POA6484	45-54	Married	1	3
POA6484	45-54	Never married		3
POA6484	55-64	Married	1	5
POA6484	55-64	Never married		4
POA6484	75-84	Married	1	4
POA6485	15-19	Never married		3
POA6485	20-24	Never married		15
POA6485	25-34	Married	0	7
POA6485	25-34	Married	1	25
POA6485	25-34	Never married		15
POA6485	35-44	Married	1	18
POA6485	35-44	Never married		14
POA6485	45-54	Married	0	7
POA6485	45-54	Married	1	35
POA6485	45-54	Never married		21
POA6485	55-64	Married	0	3
POA6485	55-64	Married	1	33
POA6485	55-64	Never married		30
POA6485	65-74	Married	1	33
POA6485	65-74	Never married		24
POA6485	75-84	Married	1	17
POA6485	75-84	Never married		14
POA6485	85+	Never married		11
POA6487	35-44	Married	0	5
POA6487	35-44	Married	1	3
POA6487	45-54	Married	1	9
POA6487	45-54	Never married		3
POA6487	55-64	Married	1	3
POA6487	65-74	Never married		5
POA6487	75-84	Married	1	3
POA6488	20-24	Married	0	3
POA6488	25-34	Married	1	8
POA6488	25-34	Never married		10
POA6488	35-44	Married	0	4
POA6488	35-44	Married	1	5
POA6488	35-44	Never married		11
POA6488	45-54	Married	0	4
POA6488	45-54	Married	1	8
POA6488	45-54	Never married		14
POA6488	55-64	Married	0	9
POA6488	55-64	Married	1	7
POA6488	55-64	Never married		5
POA6488	65-74	Married	1	17
POA6488	65-74	Never married		5
POA6488	75-84	Married	1	3
POA6488	75-84	Never married		4
POA6488	85+	Never married		3
POA6489	35-44	Married	1	7
POA6489	45-54	Married	1	7
POA6489	45-54	Never married		3
POA6489	55-64	Married	1	8
POA6489	55-64	Never married		8
POA6489	65-74	Married	0	3
POA6489	65-74	Married	1	3
POA6489	65-74	Never married		6
POA6489	75-84	Married	1	3
POA6490	15-19	Never married		11
POA6490	20-24	Married	0	8
POA6490	20-24	Never married		11
POA6490	25-34	Married	0	6
POA6490	25-34	Married	1	4
POA6490	25-34	Never married		3
POA6490	35-44	Married	0	3
POA6490	35-44	Married	1	12
POA6490	35-44	Never married		5
POA6490	45-54	Married	0	3
POA6490	45-54	Married	1	18
POA6490	45-54	Never married		8
POA6490	55-64	Married	0	3
POA6490	55-64	Married	1	29
POA6490	55-64	Never married		11
POA6490	65-74	Married	0	4
POA6490	65-74	Married	1	12
POA6490	65-74	Never married		8
POA6490	75-84	Married	1	5
POA6490	75-84	Never married		8
POA6490	85+	Never married		3
POA6501	15-19	Never married		59
POA6501	20-24	Married	0	8
POA6501	20-24	Never married		37
POA6501	25-34	Married	0	26
POA6501	25-34	Married	1	28
POA6501	25-34	Never married		30
POA6501	35-44	Married	0	13
POA6501	35-44	Married	1	76
POA6501	35-44	Never married		22
POA6501	45-54	Married	0	16
POA6501	45-54	Married	1	93
POA6501	45-54	Never married		32
POA6501	55-64	Married	0	21
POA6501	55-64	Married	1	78
POA6501	55-64	Never married		27
POA6501	65-74	Married	0	9
POA6501	65-74	Married	1	56
POA6501	65-74	Never married		23
POA6501	75-84	Married	1	26
POA6501	75-84	Never married		11
POA6501	85+	Married	1	6
POA6501	85+	Never married		3
POA6502	15-19	Never married		47
POA6502	20-24	Married	0	6
POA6502	20-24	Married	1	6
POA6502	20-24	Never married		30
POA6502	25-34	Married	0	13
POA6502	25-34	Married	1	45
POA6502	25-34	Never married		19
POA6502	35-44	Married	0	23
POA6502	35-44	Married	1	58
POA6502	35-44	Never married		27
POA6502	45-54	Married	0	18
POA6502	45-54	Married	1	90
POA6502	45-54	Never married		27
POA6502	55-64	Married	0	7
POA6502	55-64	Married	1	109
POA6502	55-64	Never married		22
POA6502	65-74	Married	0	3
POA6502	65-74	Married	1	108
POA6502	65-74	Never married		35
POA6502	75-84	Married	0	5
POA6502	75-84	Married	1	53
POA6502	75-84	Never married		19
POA6502	85+	Married	1	3
POA6502	85+	Never married		12
POA6503	15-19	Never married		89
POA6503	20-24	Married	0	17
POA6503	20-24	Married	1	3
POA6503	20-24	Never married		58
POA6503	25-34	Married	0	44
POA6503	25-34	Married	1	81
POA6503	25-34	Never married		89
POA6503	35-44	Married	0	34
POA6503	35-44	Married	1	123
POA6503	35-44	Never married		53
POA6503	45-54	Married	0	24
POA6503	45-54	Married	1	185
POA6503	45-54	Never married		60
POA6503	55-64	Married	0	28
POA6503	55-64	Married	1	172
POA6503	55-64	Never married		62
POA6503	65-74	Married	0	10
POA6503	65-74	Married	1	167
POA6503	65-74	Never married		53
POA6503	75-84	Married	0	5
POA6503	75-84	Married	1	61
POA6503	75-84	Never married		37
POA6503	85+	Married	1	9
POA6503	85+	Never married		13
POA6504	15-19	Never married		13
POA6504	20-24	Never married		6
POA6504	25-34	Married	0	3
POA6504	25-34	Married	1	8
POA6504	25-34	Never married		7
POA6504	35-44	Married	1	4
POA6504	45-54	Married	1	15
POA6504	45-54	Never married		9
POA6504	55-64	Married	1	25
POA6504	55-64	Never married		3
POA6504	65-74	Married	0	3
POA6504	65-74	Married	1	21
POA6504	65-74	Never married		3
POA6504	75-84	Married	1	8
POA6504	75-84	Never married		4
POA6505	15-19	Never married		3
POA6505	20-24	Never married		6
POA6505	25-34	Married	0	3
POA6505	25-34	Married	1	4
POA6505	25-34	Never married		8
POA6505	35-44	Married	0	8
POA6505	35-44	Married	1	5
POA6505	35-44	Never married		3
POA6505	45-54	Married	1	17
POA6505	45-54	Never married		6
POA6505	55-64	Married	1	14
POA6505	55-64	Never married		3
POA6505	65-74	Married	1	4
POA6505	65-74	Never married		7
POA6505	75-84	Married	1	3
POA6506	25-34	Married	0	7
POA6506	25-34	Married	1	3
POA6506	25-34	Never married		7
POA6506	45-54	Married	1	3
POA6506	45-54	Never married		3
POA6506	55-64	Married	1	11
POA6506	65-74	Married	1	4
POA6506	65-74	Never married		3
POA6506	75-84	Married	1	3
POA6507	15-19	Never married		10
POA6507	20-24	Married	0	4
POA6507	20-24	Never married		13
POA6507	25-34	Married	0	13
POA6507	25-34	Married	1	15
POA6507	25-34	Never married		5
POA6507	35-44	Married	0	10
POA6507	35-44	Married	1	48
POA6507	35-44	Never married		5
POA6507	45-54	Married	0	11
POA6507	45-54	Married	1	39
POA6507	45-54	Never married		10
POA6507	55-64	Married	0	4
POA6507	55-64	Married	1	52
POA6507	55-64	Never married		12
POA6507	65-74	Married	1	45
POA6507	65-74	Never married		11
POA6507	75-84	Married	0	4
POA6507	75-84	Married	1	13
POA6507	75-84	Never married		3
POA6507	85+	Never married		6
POA6509	15-19	Never married		4
POA6509	25-34	Married	0	6
POA6509	25-34	Married	1	8
POA6509	35-44	Married	1	21
POA6509	35-44	Never married		6
POA6509	45-54	Married	0	6
POA6509	45-54	Married	1	16
POA6509	45-54	Never married		4
POA6509	55-64	Married	1	8
POA6509	55-64	Never married		3
POA6509	65-74	Married	1	6
POA6509	65-74	Never married		3
POA6509	75-84	Married	1	3
POA6509	75-84	Never married		3
POA6510	15-19	Married	0	3
POA6510	15-19	Never married		75
POA6510	20-24	Married	0	33
POA6510	20-24	Never married		74
POA6510	25-34	Married	0	53
POA6510	25-34	Married	1	57
POA6510	25-34	Never married		78
POA6510	35-44	Married	0	40
POA6510	35-44	Married	1	105
POA6510	35-44	Never married		55
POA6510	45-54	Married	0	32
POA6510	45-54	Married	1	149
POA6510	45-54	Never married		56
POA6510	55-64	Married	0	20
POA6510	55-64	Married	1	131
POA6510	55-64	Never married		73
POA6510	65-74	Married	0	9
POA6510	65-74	Married	1	113
POA6510	65-74	Never married		59
POA6510	75-84	Married	1	45
POA6510	75-84	Never married		37
POA6510	85+	Married	1	6
POA6510	85+	Never married		25
POA6511	15-19	Never married		9
POA6511	20-24	Married	0	9
POA6511	20-24	Never married		5
POA6511	25-34	Married	0	8
POA6511	25-34	Married	1	17
POA6511	25-34	Never married		25
POA6511	35-44	Married	0	11
POA6511	35-44	Married	1	16
POA6511	35-44	Never married		17
POA6511	45-54	Married	0	3
POA6511	45-54	Married	1	30
POA6511	45-54	Never married		19
POA6511	55-64	Married	0	9
POA6511	55-64	Married	1	44
POA6511	55-64	Never married		14
POA6511	65-74	Married	0	11
POA6511	65-74	Married	1	44
POA6511	65-74	Never married		13
POA6511	75-84	Married	0	6
POA6511	75-84	Married	1	18
POA6511	75-84	Never married		13
POA6511	85+	Married	1	4
POA6511	85+	Never married		3
POA6512	25-34	Married	1	5
POA6512	35-44	Married	1	17
POA6512	45-54	Married	1	17
POA6512	45-54	Never married		9
POA6512	55-64	Married	1	9
POA6512	55-64	Never married		5
POA6512	65-74	Married	1	7
POA6513	15-19	Never married		12
POA6513	20-24	Never married		3
POA6513	25-34	Married	0	6
POA6513	25-34	Married	1	7
POA6513	25-34	Never married		8
POA6513	35-44	Married	0	8
POA6513	35-44	Married	1	21
POA6513	35-44	Never married		5
POA6513	45-54	Married	0	5
POA6513	45-54	Married	1	19
POA6513	45-54	Never married		7
POA6513	55-64	Married	1	12
POA6513	55-64	Never married		6
POA6513	65-74	Married	1	9
POA6513	65-74	Never married		8
POA6513	75-84	Married	1	3
POA6513	75-84	Never married		3
POA6513	85+	Never married		3
POA6514	15-19	Never married		13
POA6514	20-24	Married	0	8
POA6514	20-24	Never married		7
POA6514	25-34	Married	0	16
POA6514	25-34	Married	1	3
POA6514	25-34	Never married		14
POA6514	35-44	Married	0	21
POA6514	35-44	Married	1	19
POA6514	35-44	Never married		11
POA6514	45-54	Married	0	10
POA6514	45-54	Married	1	37
POA6514	45-54	Never married		22
POA6514	55-64	Married	0	13
POA6514	55-64	Married	1	64
POA6514	55-64	Never married		43
POA6514	65-74	Married	0	8
POA6514	65-74	Married	1	68
POA6514	65-74	Never married		18
POA6514	75-84	Married	0	4
POA6514	75-84	Married	1	14
POA6514	75-84	Never married		16
POA6514	85+	Never married		5
POA6515	15-19	Never married		6
POA6515	20-24	Never married		3
POA6515	25-34	Married	0	9
POA6515	25-34	Married	1	6
POA6515	25-34	Never married		19
POA6515	35-44	Married	0	3
POA6515	35-44	Married	1	19
POA6515	35-44	Never married		6
POA6515	45-54	Married	0	10
POA6515	45-54	Married	1	30
POA6515	45-54	Never married		12
POA6515	55-64	Married	0	3
POA6515	55-64	Married	1	34
POA6515	55-64	Never married		10
POA6515	65-74	Married	1	25
POA6515	65-74	Never married		11
POA6515	75-84	Married	1	5
POA6515	75-84	Never married		7
POA6515	85+	Married	1	3
POA6516	15-19	Never married		61
POA6516	20-24	Married	0	6
POA6516	20-24	Married	1	3
POA6516	20-24	Never married		27
POA6516	25-34	Married	0	41
POA6516	25-34	Married	1	37
POA6516	25-34	Never married		66
POA6516	35-44	Married	0	38
POA6516	35-44	Married	1	97
POA6516	35-44	Never married		45
POA6516	45-54	Married	0	43
POA6516	45-54	Married	1	95
POA6516	45-54	Never married		59
POA6516	55-64	Married	0	29
POA6516	55-64	Married	1	151
POA6516	55-64	Never married		62
POA6516	65-74	Married	0	10
POA6516	65-74	Married	1	136
POA6516	65-74	Never married		63
POA6516	75-84	Married	0	3
POA6516	75-84	Married	1	71
POA6516	75-84	Never married		23
POA6516	85+	Married	1	10
POA6516	85+	Never married		15
POA6517	15-19	Never married		3
POA6517	20-24	Married	0	10
POA6517	20-24	Never married		4
POA6517	25-34	Married	0	20
POA6517	25-34	Married	1	13
POA6517	25-34	Never married		10
POA6517	35-44	Married	1	30
POA6517	35-44	Never married		13
POA6517	45-54	Married	0	10
POA6517	45-54	Married	1	13
POA6517	45-54	Never married		13
POA6517	55-64	Married	0	3
POA6517	55-64	Married	1	54
POA6517	55-64	Never married		19
POA6517	65-74	Married	1	17
POA6517	65-74	Never married		17
POA6517	75-84	Married	1	7
POA6517	75-84	Never married		9
POA6517	85+	Married	1	3
POA6518	15-19	Never married		7
POA6518	20-24	Married	0	3
POA6518	20-24	Never married		6
POA6518	25-34	Married	0	10
POA6518	25-34	Married	1	4
POA6518	25-34	Never married		3
POA6518	35-44	Married	0	5
POA6518	35-44	Married	1	9
POA6518	35-44	Never married		8
POA6518	45-54	Married	0	3
POA6518	45-54	Married	1	22
POA6518	45-54	Never married		5
POA6518	55-64	Married	0	3
POA6518	55-64	Married	1	11
POA6518	55-64	Never married		9
POA6518	65-74	Married	1	23
POA6518	65-74	Never married		4
POA6518	75-84	Married	1	5
POA6518	75-84	Never married		3
POA6519	15-19	Never married		13
POA6519	20-24	Married	0	6
POA6519	20-24	Never married		11
POA6519	25-34	Married	0	26
POA6519	25-34	Married	1	24
POA6519	25-34	Never married		9
POA6519	35-44	Married	0	7
POA6519	35-44	Married	1	31
POA6519	35-44	Never married		15
POA6519	45-54	Married	0	13
POA6519	45-54	Married	1	34
POA6519	45-54	Never married		19
POA6519	55-64	Married	0	11
POA6519	55-64	Married	1	43
POA6519	55-64	Never married		22
POA6519	65-74	Married	1	43
POA6519	65-74	Never married		18
POA6519	75-84	Married	1	6
POA6519	75-84	Never married		6
POA6519	85+	Married	1	3
POA6519	85+	Never married		6
POA6521	15-19	Never married		4
POA6521	20-24	Married	0	4
POA6521	20-24	Never married		11
POA6521	25-34	Married	0	11
POA6521	25-34	Married	1	17
POA6521	25-34	Never married		11
POA6521	35-44	Married	1	23
POA6521	35-44	Never married		8
POA6521	45-54	Married	0	6
POA6521	45-54	Married	1	33
POA6521	45-54	Never married		5
POA6521	55-64	Married	0	6
POA6521	55-64	Married	1	39
POA6521	55-64	Never married		9
POA6521	65-74	Married	1	36
POA6521	65-74	Never married		10
POA6521	75-84	Married	1	11
POA6521	75-84	Never married		3
POA6522	15-19	Never married		15
POA6522	20-24	Married	0	3
POA6522	20-24	Married	1	3
POA6522	20-24	Never married		12
POA6522	25-34	Married	0	14
POA6522	25-34	Married	1	23
POA6522	25-34	Never married		14
POA6522	35-44	Married	0	13
POA6522	35-44	Married	1	30
POA6522	35-44	Never married		9
POA6522	45-54	Married	0	7
POA6522	45-54	Married	1	33
POA6522	45-54	Never married		15
POA6522	55-64	Married	0	5
POA6522	55-64	Married	1	36
POA6522	55-64	Never married		22
POA6522	65-74	Married	0	5
POA6522	65-74	Married	1	22
POA6522	65-74	Never married		11
POA6522	75-84	Married	1	9
POA6522	75-84	Never married		5
POA6522	85+	Never married		3
POA6525	15-19	Married	0	4
POA6525	15-19	Never married		161
POA6525	20-24	Married	0	18
POA6525	20-24	Married	1	3
POA6525	20-24	Never married		60
POA6525	25-34	Married	0	52
POA6525	25-34	Married	1	87
POA6525	25-34	Never married		88
POA6525	35-44	Married	0	62
POA6525	35-44	Married	1	187
POA6525	35-44	Never married		82
POA6525	45-54	Married	0	71
POA6525	45-54	Married	1	257
POA6525	45-54	Never married		74
POA6525	55-64	Married	0	57
POA6525	55-64	Married	1	304
POA6525	55-64	Never married		130
POA6525	65-74	Married	0	41
POA6525	65-74	Married	1	310
POA6525	65-74	Never married		134
POA6525	75-84	Married	0	5
POA6525	75-84	Married	1	144
POA6525	75-84	Never married		87
POA6525	85+	Married	1	33
POA6525	85+	Never married		39
POA6528	15-19	Never married		17
POA6528	20-24	Married	0	3
POA6528	20-24	Never married		4
POA6528	25-34	Married	0	9
POA6528	25-34	Married	1	14
POA6528	25-34	Never married		7
POA6528	35-44	Married	0	3
POA6528	35-44	Married	1	25
POA6528	35-44	Never married		9
POA6528	45-54	Married	0	11
POA6528	45-54	Married	1	24
POA6528	45-54	Never married		20
POA6528	55-64	Married	0	10
POA6528	55-64	Married	1	41
POA6528	55-64	Never married		17
POA6528	65-74	Married	0	3
POA6528	65-74	Married	1	24
POA6528	65-74	Never married		7
POA6528	75-84	Married	1	15
POA6528	75-84	Never married		8
POA6528	85+	Never married		3
POA6530	15-19	Married	0	59
POA6530	15-19	Married	1	4
POA6530	15-19	Never married		1968
POA6530	20-24	Married	0	416
POA6530	20-24	Married	1	71
POA6530	20-24	Never married		1093
POA6530	25-34	Married	0	868
POA6530	25-34	Married	1	1151
POA6530	25-34	Never married		1270
POA6530	35-44	Married	0	618
POA6530	35-44	Married	1	1848
POA6530	35-44	Never married		1015
POA6530	45-54	Married	0	516
POA6530	45-54	Married	1	2271
POA6530	45-54	Never married		1214
POA6530	55-64	Married	0	316
POA6530	55-64	Married	1	2009
POA6530	55-64	Never married		1027
POA6530	65-74	Married	0	105
POA6530	65-74	Married	1	1491
POA6530	65-74	Never married		807
POA6530	75-84	Married	0	45
POA6530	75-84	Married	1	754
POA6530	75-84	Never married		543
POA6530	85+	Married	0	4
POA6530	85+	Married	1	148
POA6530	85+	Never married		244
POA6532	15-19	Married	0	3
POA6532	15-19	Never married		362
POA6532	20-24	Married	0	82
POA6532	20-24	Married	1	22
POA6532	20-24	Never married		143
POA6532	25-34	Married	0	177
POA6532	25-34	Married	1	291
POA6532	25-34	Never married		148
POA6532	35-44	Married	0	118
POA6532	35-44	Married	1	518
POA6532	35-44	Never married		118
POA6532	45-54	Married	0	109
POA6532	45-54	Married	1	575
POA6532	45-54	Never married		174
POA6532	55-64	Married	0	69
POA6532	55-64	Married	1	500
POA6532	55-64	Never married		136
POA6532	65-74	Married	0	35
POA6532	65-74	Married	1	331
POA6532	65-74	Never married		106
POA6532	75-84	Married	0	6
POA6532	75-84	Married	1	101
POA6532	75-84	Never married		63
POA6532	85+	Married	0	3
POA6532	85+	Married	1	17
POA6532	85+	Never married		33
POA6535	15-19	Never married		45
POA6535	20-24	Married	0	15
POA6535	20-24	Never married		31
POA6535	25-34	Married	0	38
POA6535	25-34	Married	1	39
POA6535	25-34	Never married		33
POA6535	35-44	Married	0	33
POA6535	35-44	Married	1	70
POA6535	35-44	Never married		29
POA6535	45-54	Married	0	28
POA6535	45-54	Married	1	109
POA6535	45-54	Never married		50
POA6535	55-64	Married	0	31
POA6535	55-64	Married	1	169
POA6535	55-64	Never married		72
POA6535	65-74	Married	0	16
POA6535	65-74	Married	1	135
POA6535	65-74	Never married		57
POA6535	75-84	Married	1	56
POA6535	75-84	Never married		43
POA6535	85+	Married	1	12
POA6535	85+	Never married		18
POA6536	15-19	Never married		54
POA6536	20-24	Married	0	12
POA6536	20-24	Married	1	6
POA6536	20-24	Never married		40
POA6536	25-34	Married	0	29
POA6536	25-34	Married	1	27
POA6536	25-34	Never married		38
POA6536	35-44	Married	0	31
POA6536	35-44	Married	1	64
POA6536	35-44	Never married		32
