POA_CODE_2016	PrivateDwelling	Sex	persons
POA4372	1	F	70
POA4372	1	M	81
POA4373	0	F	68
POA4373	0	M	61
POA4373	1	F	456
POA4373	1	M	441
POA4374	0	F	13
POA4374	0	M	16
POA4374	1	F	152
POA4374	1	M	172
POA4375	0	F	4
POA4375	0	M	12
POA4375	1	F	100
POA4375	1	M	96
POA4376	0	F	7
POA4376	0	M	7
POA4376	1	F	140
POA4376	1	M	141
POA4377	0	F	9
POA4377	0	M	12
POA4377	1	F	253
POA4377	1	M	239
POA4378	0	F	12
POA4378	0	M	11
POA4378	1	F	231
POA4378	1	M	244
POA4380	0	F	403
POA4380	0	M	400
POA4380	1	F	3635
POA4380	1	M	3466
POA4381	0	F	20
POA4381	0	M	16
POA4381	1	F	266
POA4381	1	M	280
POA4382	0	F	48
POA4382	0	M	73
POA4382	1	F	223
POA4382	1	M	247
POA4383	0	F	20
POA4383	0	M	21
POA4383	1	F	273
POA4383	1	M	296
POA4384	0	F	4
POA4384	0	M	3
POA4384	1	F	26
POA4384	1	M	27
POA4385	0	F	84
POA4385	0	M	80
POA4385	1	F	542
POA4385	1	M	539
POA4387	0	F	78
POA4387	0	M	82
POA4387	1	F	551
POA4387	1	M	577
POA4388	0	F	17
POA4388	0	M	16
POA4388	1	F	182
POA4388	1	M	180
POA4390	0	F	537
POA4390	0	M	614
POA4390	1	F	2990
POA4390	1	M	2936
POA4400	0	F	30
POA4400	0	M	33
POA4400	1	F	924
POA4400	1	M	850
POA4401	0	F	235
POA4401	0	M	321
POA4401	1	F	2588
POA4401	1	M	2596
POA4402	0	F	6
POA4402	0	M	12
POA4402	1	F	124
POA4402	1	M	141
POA4403	0	F	42
POA4403	0	M	44
POA4403	1	F	345
POA4403	1	M	373
POA4404	0	F	26
POA4404	0	M	29
POA4404	1	F	229
POA4404	1	M	257
POA4405	0	F	719
POA4405	0	M	861
POA4405	1	F	6482
POA4405	1	M	6439
POA4406	0	F	59
POA4406	0	M	85
POA4406	1	F	590
POA4406	1	M	679
POA4407	0	F	33
POA4407	0	M	36
POA4407	1	F	232
POA4407	1	M	253
POA4408	0	F	26
POA4408	0	M	25
POA4408	1	F	257
POA4408	1	M	302
POA4410	0	F	56
POA4410	0	M	56
POA4410	1	F	494
POA4410	1	M	478
POA4411	0	F	16
POA4411	0	M	11
POA4411	1	F	123
POA4411	1	M	138
POA4412	0	F	4
POA4412	0	M	4
POA4412	1	F	82
POA4412	1	M	94
POA4413	0	F	610
POA4413	0	M	1448
POA4413	1	F	3407
POA4413	1	M	3398
POA4415	0	F	227
POA4415	0	M	433
POA4415	1	F	849
POA4415	1	M	799
POA4416	0	F	42
POA4416	0	M	54
POA4416	1	F	173
POA4416	1	M	204
POA4417	0	F	52
POA4417	0	M	63
POA4417	1	F	298
POA4417	1	M	319
POA4418	0	M	6
POA4418	1	F	45
POA4418	1	M	55
POA4419	0	F	161
POA4419	0	M	983
POA4419	1	F	326
POA4419	1	M	350
POA4420	0	F	84
POA4420	0	M	91
POA4420	1	F	512
POA4420	1	M	510
POA4421	0	F	288
POA4421	0	M	308
POA4421	1	F	887
POA4421	1	M	961
POA4422	0	F	33
POA4422	0	M	38
POA4422	1	F	189
POA4422	1	M	218
POA4423	0	F	8
POA4423	0	M	8
POA4423	1	F	78
POA4423	1	M	92
POA4424	0	F	5
POA4424	0	M	10
POA4424	1	F	93
POA4424	1	M	114
POA4425	0	F	8
POA4425	0	M	20
POA4425	1	F	96
POA4425	1	M	102
POA4426	0	F	6
POA4426	0	M	6
POA4426	1	F	60
POA4426	1	M	75
POA4427	0	F	88
POA4427	0	M	436
POA4427	1	F	124
POA4427	1	M	137
POA4428	0	F	23
POA4428	0	M	111
POA4428	1	F	271
POA4428	1	M	322
POA4454	0	F	100
POA4454	0	M	442
POA4454	1	F	256
POA4454	1	M	296
POA4455	0	F	674
POA4455	0	M	956
POA4455	1	F	3636
POA4455	1	M	3579
POA4461	0	F	3
POA4461	0	M	6
POA4461	1	F	19
POA4461	1	M	28
POA4462	1	F	49
POA4462	1	M	49
POA4465	0	F	133
POA4465	0	M	139
POA4465	1	F	547
POA4465	1	M	555
POA4467	0	F	13
POA4467	0	M	22
POA4467	1	F	82
POA4467	1	M	101
POA4468	0	F	14
POA4468	0	M	18
POA4468	1	F	116
POA4468	1	M	124
POA4470	0	F	303
POA4470	0	M	318
POA4470	1	F	1628
POA4470	1	M	1569
POA4472	0	F	105
POA4472	0	M	101
POA4472	1	F	644
POA4472	1	M	632
POA4474	0	F	3
POA4474	0	M	5
POA4474	1	F	28
POA4474	1	M	56
POA4477	0	F	33
POA4477	0	M	45
POA4477	1	F	205
POA4477	1	M	202
POA4478	0	F	38
POA4478	0	M	31
POA4478	1	F	215
POA4478	1	M	231
POA4479	0	M	3
POA4479	1	F	8
POA4479	1	M	14
POA4480	0	F	85
POA4480	0	M	184
POA4480	1	F	308
POA4480	1	M	337
POA4481	0	F	35
POA4481	0	M	51
POA4481	1	F	41
POA4481	1	M	50
POA4482	0	F	87
POA4482	0	M	96
POA4482	1	F	59
POA4482	1	M	51
POA4486	0	F	56
POA4486	0	M	66
POA4486	1	F	266
POA4486	1	M	315
POA4487	0	F	181
POA4487	0	M	251
POA4487	1	F	1359
POA4487	1	M	1378
POA4488	0	F	27
POA4488	0	M	32
POA4488	1	F	104
POA4488	1	M	124
POA4489	0	F	17
POA4489	0	M	20
POA4489	1	F	30
POA4489	1	M	54
POA4490	0	F	172
POA4490	0	M	190
POA4490	1	F	628
POA4490	1	M	614
POA4491	0	M	8
POA4491	1	F	44
POA4491	1	M	45
POA4492	0	F	41
POA4492	0	M	56
POA4492	1	F	137
POA4492	1	M	152
POA4493	0	F	15
POA4493	0	M	14
POA4493	1	F	3
POA4493	1	M	7
POA4494	0	M	8
POA4494	1	F	63
POA4494	1	M	76
POA4496	0	F	11
POA4496	0	M	14
POA4496	1	F	98
POA4496	1	M	125
POA4497	0	F	29
POA4497	0	M	35
POA4497	1	F	131
POA4497	1	M	143
POA4498	0	F	14
POA4498	0	M	18
POA4498	1	F	96
POA4498	1	M	103
POA4500	0	F	645
POA4500	0	M	623
POA4500	1	F	20594
POA4500	1	M	19864
POA4501	0	F	178
POA4501	0	M	150
POA4501	1	F	2651
POA4501	1	M	2576
POA4502	0	F	158
POA4502	0	M	130
POA4502	1	F	4193
POA4502	1	M	4005
POA4503	0	F	1126
POA4503	0	M	970
POA4503	1	F	20996
POA4503	1	M	19967
POA4504	0	F	277
POA4504	0	M	253
POA4504	1	F	9028
POA4504	1	M	8658
POA4505	0	F	437
POA4505	0	M	374
POA4505	1	F	9872
POA4505	1	M	9498
POA4506	0	F	551
POA4506	0	M	489
POA4506	1	F	10624
POA4506	1	M	9963
POA4507	0	F	767
POA4507	0	M	666
POA4507	1	F	8760
POA4507	1	M	8006
POA4508	0	F	729
POA4508	0	M	614
POA4508	1	F	9255
POA4508	1	M	8947
POA4509	0	F	673
POA4509	0	M	550
POA4509	1	F	14705
POA4509	1	M	13599
POA4510	0	F	1950
POA4510	0	M	1778
POA4510	1	F	22682
POA4510	1	M	21636
POA4511	0	F	275
POA4511	0	M	256
POA4511	1	F	4330
POA4511	1	M	4033
POA4512	0	F	137
POA4512	0	M	162
POA4512	1	F	1555
POA4512	1	M	1519
POA4514	0	F	366
POA4514	0	M	1271
POA4514	1	F	2907
POA4514	1	M	2854
POA4515	0	F	166
POA4515	0	M	169
POA4515	1	F	1834
POA4515	1	M	1911
POA4516	0	F	106
POA4516	0	M	100
POA4516	1	F	1829
POA4516	1	M	1909
POA4517	0	F	29
POA4517	0	M	35
POA4517	1	F	358
POA4517	1	M	346
POA4518	0	F	122
POA4518	0	M	119
POA4518	1	F	2401
POA4518	1	M	2363
POA4519	0	F	279
POA4519	0	M	244
POA4519	1	F	4076
POA4519	1	M	3762
POA4520	0	F	286
POA4520	0	M	286
POA4520	1	F	6184
POA4520	1	M	6126
POA4521	0	F	206
POA4521	0	M	200
POA4521	1	F	2169
POA4521	1	M	2096
POA4550	0	F	162
POA4550	0	M	149
POA4550	1	F	1987
POA4550	1	M	1977
POA4551	0	F	2977
POA4551	0	M	2533
POA4551	1	F	27423
POA4551	1	M	25113
POA4552	0	F	394
POA4552	0	M	338
POA4552	1	F	3953
POA4552	1	M	3765
POA4553	0	F	134
POA4553	0	M	138
POA4553	1	F	2821
POA4553	1	M	2704
POA4554	0	F	71
POA4554	0	M	83
POA4554	1	F	890
POA4554	1	M	871
POA4555	0	F	198
POA4555	0	M	141
POA4555	1	F	3322
POA4555	1	M	3142
POA4556	0	F	1628
POA4556	0	M	1239
POA4556	1	F	21156
POA4556	1	M	18555
POA4557	0	F	1701
POA4557	0	M	1562
POA4557	1	F	9059
POA4557	1	M	8265
POA4558	0	F	1861
POA4558	0	M	1684
POA4558	1	F	9017
POA4558	1	M	8125
POA4559	0	F	283
POA4559	0	M	289
POA4559	1	F	2952
POA4559	1	M	2893
POA4560	0	F	1407
POA4560	0	M	1244
POA4560	1	F	15229
POA4560	1	M	13909
POA4561	0	F	150
POA4561	0	M	171
POA4561	1	F	3341
POA4561	1	M	3372
POA4562	0	F	220
POA4562	0	M	211
POA4562	1	F	3820
POA4562	1	M	3692
POA4563	0	F	247
POA4563	0	M	231
POA4563	1	F	4020
POA4563	1	M	3816
POA4564	0	F	551
POA4564	0	M	572
POA4564	1	F	5061
POA4564	1	M	4877
POA4565	0	F	824
POA4565	0	M	741
POA4565	1	F	6945
POA4565	1	M	6331
POA4566	0	F	1247
POA4566	0	M	1142
POA4566	1	F	3924
POA4566	1	M	3498
POA4567	0	F	1957
POA4567	0	M	1751
POA4567	1	F	5123
POA4567	1	M	4806
POA4568	0	F	110
POA4568	0	M	106
POA4568	1	F	1653
POA4568	1	M	1583
POA4569	0	F	50
POA4569	0	M	52
POA4569	1	F	777
POA4569	1	M	727
POA4570	0	F	1709
POA4570	0	M	1704
POA4570	1	F	19627
POA4570	1	M	18985
POA4571	0	F	70
POA4571	0	M	78
POA4571	1	F	359
POA4571	1	M	350
POA4572	0	F	697
POA4572	0	M	607
POA4572	1	F	1703
POA4572	1	M	1595
POA4573	0	F	1644
POA4573	0	M	1472
POA4573	1	F	12334
POA4573	1	M	11464
POA4574	0	F	73
POA4574	0	M	69
POA4574	1	F	602
POA4574	1	M	604
POA4575	0	F	776
POA4575	0	M	703
POA4575	1	F	11430
POA4575	1	M	10708
POA4580	0	F	280
POA4580	0	M	318
POA4580	1	F	2164
POA4580	1	M	2212
POA4581	0	F	792
POA4581	0	M	983
POA4581	1	F	560
POA4581	1	M	612
POA4600	0	F	31
POA4600	0	M	35
POA4600	1	F	427
POA4600	1	M	434
POA4601	0	F	47
POA4601	0	M	72
POA4601	1	F	528
POA4601	1	M	507
POA4605	0	F	240
POA4605	0	M	225
POA4605	1	F	2226
POA4605	1	M	2177
POA4606	0	F	107
POA4606	0	M	107
POA4606	1	F	1117
POA4606	1	M	1080
POA4608	0	F	39
POA4608	0	M	44
POA4608	1	F	384
POA4608	1	M	401
POA4610	0	F	547
POA4610	0	M	619
POA4610	1	F	6936
POA4610	1	M	6724
POA4611	0	M	3
POA4611	1	F	50
POA4611	1	M	50
POA4612	0	F	12
POA4612	0	M	15
POA4612	1	F	98
POA4612	1	M	117
POA4613	0	F	45
POA4613	0	M	47
POA4613	1	F	363
POA4613	1	M	416
POA4614	0	F	65
POA4614	0	M	65
POA4614	1	F	516
POA4614	1	M	513
POA4615	0	F	301
POA4615	0	M	404
POA4615	1	F	3141
POA4615	1	M	3131
POA4620	0	F	24
POA4620	0	M	29
POA4620	1	F	159
POA4620	1	M	196
POA4621	0	F	76
POA4621	0	M	87
POA4621	1	F	788
POA4621	1	M	816
POA4625	0	F	210
POA4625	0	M	274
POA4625	1	F	1198
POA4625	1	M	1186
POA4626	0	F	158
POA4626	0	M	181
POA4626	1	F	934
POA4626	1	M	1034
POA4627	0	F	108
POA4627	0	M	140
POA4627	1	F	356
POA4627	1	M	369
POA4630	0	F	211
POA4630	0	M	241
POA4630	1	F	1014
POA4630	1	M	1028
POA4650	0	F	1442
POA4650	0	M	2086
POA4650	1	F	15392
POA4650	1	M	14822
POA4655	0	F	3882
POA4655	0	M	3631
POA4655	1	F	28430
POA4655	1	M	25889
POA4659	0	F	362
POA4659	0	M	369
POA4659	1	F	2137
POA4659	1	M	2098
POA4660	0	F	530
POA4660	0	M	550
POA4660	1	F	3150
POA4660	1	M	3201
POA4662	0	F	46
POA4662	0	M	50
POA4662	1	F	344
POA4662	1	M	341
POA4670	0	F	4014
POA4670	0	M	3939
POA4670	1	F	37354
POA4670	1	M	35199
POA4671	0	F	350
POA4671	0	M	420
POA4671	1	F	2559
POA4671	1	M	2771
POA4673	0	F	55
POA4673	0	M	65
POA4673	1	F	299
POA4673	1	M	303
POA4674	0	F	108
POA4674	0	M	129
POA4674	1	F	591
POA4674	1	M	700
POA4676	0	F	9
POA4676	0	M	16
POA4676	1	F	65
POA4676	1	M	71
POA4677	0	F	549
POA4677	0	M	574
POA4677	1	F	1485
POA4677	1	M	1600
POA4678	0	F	27
POA4678	0	M	41
POA4678	1	F	369
POA4678	1	M	422
POA4680	0	F	2391
POA4680	0	M	3655
POA4680	1	F	24142
POA4680	1	M	24493
POA4694	0	F	10
POA4694	0	M	9
POA4694	1	F	84
POA4694	1	M	82
POA4695	0	F	59
POA4695	0	M	57
POA4695	1	F	481
POA4695	1	M	513
POA4697	0	F	6
POA4697	0	M	9
POA4697	1	F	68
POA4697	1	M	76
POA4699	0	F	24
POA4699	0	M	20
POA4699	1	F	196
POA4699	1	M	215
POA4700	0	F	1911
POA4700	0	M	2008
POA4700	1	F	7451
POA4700	1	M	7006
POA4701	0	F	1532
POA4701	0	M	1426
POA4701	1	F	19935
POA4701	1	M	19025
POA4702	0	F	1786
POA4702	0	M	2960
POA4702	1	F	12508
POA4702	1	M	12647
POA4703	0	F	1390
POA4703	0	M	1514
POA4703	1	F	10255
POA4703	1	M	9552
POA4704	0	F	9
POA4704	0	M	21
POA4704	1	F	53
POA4704	1	M	59
POA4705	0	F	38
POA4705	0	M	53
POA4705	1	F	139
POA4705	1	M	171
POA4706	0	F	3
POA4706	0	M	3
POA4706	1	F	30
POA4706	1	M	38
POA4707	0	F	23
POA4707	0	M	28
POA4707	1	F	91
POA4707	1	M	124
POA4709	0	F	69
POA4709	0	M	699
POA4709	1	F	430
POA4709	1	M	490
POA4710	0	F	296
POA4710	0	M	306
POA4710	1	F	2184
POA4710	1	M	2129
POA4711	0	F	39
POA4711	0	M	47
POA4711	1	F	830
POA4711	1	M	840
POA4712	0	F	26
POA4712	0	M	49
POA4712	1	F	114
POA4712	1	M	143
POA4713	0	F	32
POA4713	0	M	37
POA4713	1	F	472
POA4713	1	M	429
POA4714	0	F	148
POA4714	0	M	147
POA4714	1	F	1268
POA4714	1	M	1351
POA4715	0	F	347
POA4715	0	M	701
POA4715	1	F	3148
POA4715	1	M	3290
POA4716	0	F	33
POA4716	0	M	33
POA4716	1	F	414
POA4716	1	M	425
POA4717	0	F	364
POA4717	0	M	1804
POA4717	1	F	1883
POA4717	1	M	2035
POA4718	0	F	163
POA4718	0	M	640
POA4718	1	F	956
POA4718	1	M	1050
POA4719	0	F	107
POA4719	0	M	241
POA4719	1	F	423
POA4719	1	M	446
POA4720	0	F	1006
POA4720	0	M	1260
POA4720	1	F	6193
POA4720	1	M	6114
POA4721	0	F	381
POA4721	0	M	588
POA4721	1	F	1556
POA4721	1	M	1563
POA4722	0	F	214
POA4722	0	M	644
POA4722	1	F	727
POA4722	1	M	777
POA4723	0	F	98
POA4723	0	M	132
POA4723	1	F	615
POA4723	1	M	598
POA4724	0	F	24
POA4724	0	M	28
POA4724	1	F	248
POA4724	1	M	261
POA4725	0	F	225
POA4725	0	M	261
POA4725	1	F	676
POA4725	1	M	637
POA4726	0	F	20
POA4726	0	M	27
POA4726	1	F	191
POA4726	1	M	185
POA4727	0	F	71
POA4727	0	M	72
POA4727	1	F	99
POA4727	1	M	116
POA4728	0	F	53
POA4728	0	M	49
POA4728	1	F	91
POA4728	1	M	100
POA4730	0	F	604
POA4730	0	M	600
POA4730	1	F	1457
POA4730	1	M	1317
POA4731	0	F	74
POA4731	0	M	82
POA4731	1	F	84
POA4731	1	M	88
POA4732	0	F	12
POA4732	0	M	19
POA4732	1	F	52
POA4732	1	M	60
POA4733	0	F	46
POA4733	0	M	56
POA4733	1	F	82
POA4733	1	M	95
POA4735	0	F	248
POA4735	0	M	280
POA4735	1	F	402
POA4735	1	M	445
POA4736	0	F	7
POA4736	0	M	19
POA4736	1	F	41
POA4736	1	M	55
POA4737	0	F	434
POA4737	0	M	556
POA4737	1	F	3547
POA4737	1	M	3554
POA4738	0	F	113
POA4738	0	M	130
POA4738	1	F	495
POA4738	1	M	529
POA4739	0	F	36
POA4739	0	M	41
POA4739	1	F	145
POA4739	1	M	157
POA4740	0	F	3242
POA4740	0	M	3644
POA4740	1	F	36417
POA4740	1	M	34768
POA4741	0	F	745
POA4741	0	M	1810
POA4741	1	F	2892
POA4741	1	M	3156
POA4742	0	F	300
POA4742	0	M	1101
POA4742	1	F	340
POA4742	1	M	388
POA4743	0	F	65
POA4743	0	M	363
POA4743	1	F	242
POA4743	1	M	272
POA4744	0	F	849
POA4744	0	M	3923
POA4744	1	F	3549
POA4744	1	M	3747
POA4745	0	F	338
POA4745	0	M	1492
POA4745	1	F	1068
POA4745	1	M	1139
POA4746	0	F	166
POA4746	0	M	1225
POA4746	1	F	767
POA4746	1	M	763
POA4750	0	F	162
POA4750	0	M	146
POA4750	1	F	2712
POA4750	1	M	2501
POA4751	0	F	87
POA4751	0	M	90
POA4751	1	F	2070
POA4751	1	M	2031
POA4753	0	F	114
POA4753	0	M	111
POA4753	1	F	1964
POA4753	1	M	1890
POA4754	0	F	122
POA4754	0	M	116
POA4754	1	F	994
POA4754	1	M	984
POA4756	0	F	22
POA4756	0	M	29
POA4756	1	F	284
POA4756	1	M	283
POA4757	0	F	27
POA4757	0	M	41
POA4757	1	F	139
POA4757	1	M	148
POA4798	0	F	30
POA4798	0	M	33
POA4798	1	F	310
POA4798	1	M	322
POA4799	0	F	94
POA4799	0	M	121
POA4799	1	F	427
POA4799	1	M	479
POA4800	0	F	654
POA4800	0	M	657
POA4800	1	F	4103
POA4800	1	M	4213
POA4801	0	F	179
POA4801	0	M	223
POA4802	0	F	2103
POA4802	0	M	2139
POA4802	1	F	3975
POA4802	1	M	3975
POA4803	0	F	1607
POA4803	0	M	1805
POA4803	1	F	133
POA4803	1	M	142
POA4804	0	F	120
POA4804	0	M	268
POA4804	1	F	717
POA4804	1	M	717
POA4805	0	F	1221
POA4805	0	M	1431
POA4805	1	F	4610
POA4805	1	M	4728
POA4806	0	F	238
POA4806	0	M	247
POA4806	1	F	1742
POA4806	1	M	1792
POA4807	0	F	557
POA4807	0	M	543
POA4807	1	F	5045
POA4807	1	M	5053
POA4808	0	F	35
POA4808	0	M	33
POA4808	1	F	485
POA4808	1	M	541
POA4809	0	F	45
POA4809	0	M	69
POA4809	1	F	435
POA4809	1	M	486
POA4810	0	F	2564
POA4810	0	M	2992
POA4810	1	F	9198
POA4810	1	M	9046
POA4811	0	F	642
POA4811	0	M	1232
POA4811	1	F	5745
POA4811	1	M	5492
POA4812	0	F	1037
POA4812	0	M	884
POA4812	1	F	8727
POA4812	1	M	8310
POA4814	0	F	2686
POA4814	0	M	3796
POA4814	1	F	20713
POA4814	1	M	19677
POA4815	0	F	693
POA4815	0	M	682
POA4815	1	F	10022
POA4815	1	M	9316
POA4816	0	F	630
POA4816	0	M	811
POA4816	1	F	4132
POA4816	1	M	4430
POA4817	0	F	929
POA4817	0	M	780
POA4817	1	F	14669
POA4817	1	M	13601
POA4818	0	F	893
POA4818	0	M	946
POA4818	1	F	13134
POA4818	1	M	12850
POA4819	0	F	562
POA4819	0	M	536
POA4819	1	F	1034
POA4819	1	M	978
POA4820	0	F	1192
POA4820	0	M	1220
POA4820	1	F	4691
POA4820	1	M	4372
POA4821	0	F	143
POA4821	0	M	169
POA4821	1	F	578
POA4821	1	M	577
POA4822	0	F	88
POA4822	0	M	123
POA4822	1	F	342
POA4822	1	M	379
POA4823	0	F	219
POA4823	0	M	733
POA4823	1	F	342
POA4823	1	M	358
POA4824	0	F	571
POA4824	0	M	1228
POA4824	1	F	1002
POA4824	1	M	1117
POA4825	0	F	1447
POA4825	0	M	2003
POA4825	1	F	8149
POA4825	1	M	8571
POA4828	0	F	174
POA4828	0	M	185
POA4828	1	F	94
POA4828	1	M	85
POA4829	0	F	95
POA4829	0	M	126
POA4829	1	F	166
POA4829	1	M	186
POA4830	0	F	172
POA4830	0	M	177
POA4830	1	F	825
POA4830	1	M	876
POA4849	0	F	239
POA4849	0	M	268
POA4849	1	F	555
POA4849	1	M	616
POA4850	0	F	774
POA4850	0	M	963
POA4850	1	F	4854
POA4850	1	M	4926
POA4852	0	F	725
POA4852	0	M	766
POA4852	1	F	1589
POA4852	1	M	1614
POA4854	0	F	349
POA4854	0	M	518
POA4854	1	F	2324
POA4854	1	M	2604
POA4855	0	F	40
POA4855	0	M	64
POA4855	1	F	317
POA4855	1	M	355
POA4856	0	F	22
POA4856	0	M	23
POA4856	1	F	329
POA4856	1	M	316
POA4858	0	F	83
POA4858	0	M	94
POA4858	1	F	678
POA4858	1	M	691
POA4859	0	F	12
POA4859	0	M	17
POA4859	1	F	203
POA4859	1	M	215
POA4860	0	F	756
POA4860	0	M	779
POA4860	1	F	4948
POA4860	1	M	4973
POA4861	0	F	100
POA4861	0	M	102
POA4861	1	F	663
POA4861	1	M	661
POA4865	0	F	344
POA4865	0	M	330
POA4865	1	F	3756
POA4865	1	M	3753
POA4868	0	F	1226
POA4868	0	M	1139
POA4868	1	F	10294
POA4868	1	M	9759
POA4869	0	F	591
POA4869	0	M	560
POA4869	1	F	9047
POA4869	1	M	8594
POA4870	0	F	8150
POA4870	0	M	8511
POA4870	1	F	31348
POA4870	1	M	29690
POA4871	0	F	1287
POA4871	0	M	1499
POA4871	1	F	4716
POA4871	1	M	5020
POA4872	0	F	304
POA4872	0	M	357
POA4872	1	F	1691
POA4872	1	M	1768
POA4873	0	F	689
POA4873	0	M	692
POA4873	1	F	2767
POA4873	1	M	2879
POA4874	0	F	525
POA4874	0	M	1074
POA4874	1	F	2179
POA4874	1	M	2403
POA4875	0	F	404
POA4875	0	M	534
POA4875	1	F	3583
POA4875	1	M	3602
POA4876	0	F	346
POA4876	0	M	374
POA4876	1	F	1397
POA4876	1	M	1302
POA4877	0	F	3353
POA4877	0	M	3119
POA4877	1	F	1962
POA4877	1	M	1986
POA4878	0	F	825
POA4878	0	M	778
POA4878	1	F	6182
POA4878	1	M	5887
POA4879	0	F	2072
POA4879	0	M	1905
POA4879	1	F	9056
POA4879	1	M	8694
POA4880	0	F	749
POA4880	0	M	1679
POA4880	1	F	5636
POA4880	1	M	5547
POA4881	0	F	253
POA4881	0	M	240
POA4881	1	F	2030
POA4881	1	M	1966
POA4882	0	F	107
POA4882	0	M	130
POA4882	1	F	1267
POA4882	1	M	1249
POA4883	0	F	545
POA4883	0	M	470
POA4883	1	F	4022
POA4883	1	M	3695
POA4884	0	F	120
POA4884	0	M	157
POA4884	1	F	873
POA4884	1	M	837
POA4885	0	F	203
POA4885	0	M	159
POA4885	1	F	1740
POA4885	1	M	1696
POA4886	0	F	33
POA4886	0	M	28
POA4886	1	F	406
POA4886	1	M	394
POA4887	0	F	216
POA4887	0	M	204
POA4887	1	F	865
POA4887	1	M	832
POA4888	0	F	268
POA4888	0	M	308
POA4888	1	F	1250
POA4888	1	M	1274
POA4890	0	F	238
POA4890	0	M	272
POA4890	1	F	585
POA4890	1	M	562
POA4891	0	F	384
POA4891	0	M	418
POA4891	1	F	223
POA4891	1	M	258
POA4892	0	F	556
POA4892	0	M	957
POA4892	1	F	2539
POA4892	1	M	2522
POA4895	0	F	640
POA4895	0	M	820
POA4895	1	F	1806
POA4895	1	M	1896
POA5000	0	F	3605
POA5000	0	M	5002
POA5000	1	F	5638
POA5000	1	M	5580
POA5006	0	F	1424
POA5006	0	M	1196
POA5006	1	F	2614
POA5006	1	M	2558
POA5007	0	F	343
POA5007	0	M	314
POA5007	1	F	3173
POA5007	1	M	3098
POA5008	0	F	425
POA5008	0	M	374
POA5008	1	F	6340
POA5008	1	M	6417
POA5009	0	F	111
POA5009	0	M	105
POA5009	1	F	2352
POA5009	1	M	2376
POA5010	0	F	275
POA5010	0	M	201
POA5010	1	F	2816
POA5010	1	M	2546
POA5011	0	F	433
POA5011	0	M	383
POA5011	1	F	5563
POA5011	1	M	5388
POA5012	0	F	236
POA5012	0	M	251
POA5012	1	F	5292
POA5012	1	M	5273
POA5013	0	F	311
POA5013	0	M	295
POA5013	1	F	4604
POA5013	1	M	4640
POA5014	0	F	307
POA5014	0	M	283
POA5014	1	F	5723
POA5014	1	M	5369
POA5015	0	F	126
POA5015	0	M	165
POA5015	1	F	2727
POA5015	1	M	2576
POA5016	0	F	353
POA5016	0	M	229
POA5016	1	F	4218
POA5016	1	M	3863
POA5017	0	F	122
POA5017	0	M	113
POA5017	1	F	2449
POA5017	1	M	2250
POA5018	0	F	86
POA5018	0	M	77
POA5018	1	F	2676
POA5018	1	M	2621
POA5019	0	F	396
POA5019	0	M	384
POA5019	1	F	4315
POA5019	1	M	3976
POA5020	0	F	69
POA5020	0	M	70
POA5020	1	F	1500
POA5020	1	M	1413
POA5021	0	F	92
POA5021	0	M	81
POA5021	1	F	2796
POA5021	1	M	2638
POA5022	0	F	490
POA5022	0	M	372
POA5022	1	F	7311
POA5022	1	M	7145
POA5023	0	F	447
POA5023	0	M	381
POA5023	1	F	8095
POA5023	1	M	7471
POA5024	0	F	376
POA5024	0	M	300
POA5024	1	F	6684
POA5024	1	M	6311
POA5025	0	F	95
POA5025	0	M	82
POA5025	1	F	4053
POA5025	1	M	3841
POA5031	0	F	225
POA5031	0	M	245
POA5031	1	F	4734
POA5031	1	M	4507
POA5032	0	F	303
POA5032	0	M	291
POA5032	1	F	6112
POA5032	1	M	5888
POA5033	0	F	351
POA5033	0	M	312
POA5033	1	F	3851
POA5033	1	M	3753
POA5034	0	F	356
POA5034	0	M	268
POA5034	1	F	4825
POA5034	1	M	4358
POA5035	0	F	330
POA5035	0	M	279
POA5035	1	F	2865
POA5035	1	M	2724
POA5037	0	F	400
POA5037	0	M	301
POA5037	1	F	5089
POA5037	1	M	4827
POA5038	0	F	289
POA5038	0	M	269
POA5038	1	F	7482
POA5038	1	M	7023
POA5039	0	F	164
POA5039	0	M	196
POA5039	1	F	4325
POA5039	1	M	3990
POA5040	0	F	106
POA5040	0	M	108
POA5040	1	F	1186
POA5040	1	M	1071
POA5041	0	F	580
POA5041	0	M	367
POA5041	1	F	6420
POA5041	1	M	5926
POA5042	0	F	897
POA5042	0	M	669
POA5042	1	F	5167
POA5042	1	M	4828
POA5043	0	F	729
POA5043	0	M	533
POA5043	1	F	9070
POA5043	1	M	8147
POA5044	0	F	352
POA5044	0	M	299
POA5044	1	F	5229
POA5044	1	M	4664
POA5045	0	F	888
POA5045	0	M	892
POA5045	1	F	7239
POA5045	1	M	6655
POA5046	0	F	381
POA5046	0	M	234
POA5046	1	F	4344
POA5046	1	M	3936
POA5047	0	F	188
POA5047	0	M	192
POA5047	1	F	4021
POA5047	1	M	3697
POA5048	0	F	618
POA5048	0	M	486
POA5048	1	F	6804
POA5048	1	M	6010
POA5049	0	F	177
POA5049	0	M	150
POA5049	1	F	4726
POA5049	1	M	4472
POA5050	0	F	169
POA5050	0	M	100
POA5050	1	F	2647
POA5050	1	M	2525
POA5051	0	F	153
POA5051	0	M	168
POA5051	1	F	6762
