POA_CODE_2016	Age	UsualResidence	persons
POA2372	55-64	Visitor from SA	4
POA2372	55-64	Visitor from TAS	3
POA2372	55-64	Visitor from VIC	11
POA2372	65-74	Home	768
POA2372	65-74	Visitor from NSW	39
POA2372	65-74	Visitor from QLD	27
POA2372	65-74	Visitor from SA	9
POA2372	65-74	Visitor from TAS	3
POA2372	65-74	Visitor from VIC	17
POA2372	65-74	Visitor same SA2	7
POA2372	75-84	Home	379
POA2372	75-84	Visitor from ACT	3
POA2372	75-84	Visitor from NSW	30
POA2372	75-84	Visitor from QLD	8
POA2372	75-84	Visitor from SA	3
POA2372	85+	Home	126
POA2372	85+	Visitor from NSW	5
POA2379	0-14	Home	57
POA2379	0-14	Visitor from NSW	3
POA2379	15-24	Home	36
POA2379	15-24	Visitor from NSW	4
POA2379	25-34	Home	21
POA2379	25-34	Visitor from NSW	4
POA2379	35-44	Home	36
POA2379	45-54	Home	48
POA2379	55-64	Home	54
POA2379	65-74	Home	31
POA2379	65-74	Visitor from VIC	3
POA2379	75-84	Home	10
POA2379	85+	Home	12
POA2380	0-14	Home	2142
POA2380	0-14	Visitor from NSW	32
POA2380	0-14	Visitor from QLD	3
POA2380	15-24	Home	1065
POA2380	15-24	Visitor from NSW	68
POA2380	15-24	Visitor from QLD	4
POA2380	15-24	Visitor same SA2	3
POA2380	25-34	Home	1274
POA2380	25-34	Visitor from NSW	66
POA2380	25-34	Visitor from QLD	13
POA2380	25-34	Visitor same SA2	3
POA2380	35-44	Home	1135
POA2380	35-44	Visitor from NSW	38
POA2380	35-44	Visitor from QLD	16
POA2380	45-54	Home	1178
POA2380	45-54	Visitor from NSW	84
POA2380	45-54	Visitor from QLD	3
POA2380	45-54	Visitor from WA	3
POA2380	45-54	Visitor same SA2	3
POA2380	55-64	Home	1212
POA2380	55-64	Visitor from NSW	60
POA2380	55-64	Visitor from QLD	17
POA2380	55-64	Visitor from VIC	3
POA2380	55-64	Visitor same SA2	4
POA2380	65-74	Home	929
POA2380	65-74	Visitor from ACT	3
POA2380	65-74	Visitor from NSW	39
POA2380	65-74	Visitor from QLD	24
POA2380	65-74	Visitor from VIC	3
POA2380	75-84	Home	662
POA2380	75-84	Visitor from NSW	23
POA2380	75-84	Visitor from QLD	7
POA2380	85+	Home	279
POA2380	85+	Visitor from NSW	12
POA2381	0-14	Home	214
POA2381	0-14	Visitor from NSW	3
POA2381	15-24	Home	115
POA2381	15-24	Visitor from NSW	3
POA2381	25-34	Home	108
POA2381	25-34	Visitor from NSW	3
POA2381	35-44	Home	123
POA2381	35-44	Visitor from NSW	6
POA2381	45-54	Home	155
POA2381	55-64	Home	205
POA2381	55-64	Visitor from NSW	11
POA2381	65-74	Home	119
POA2381	65-74	Visitor from NSW	6
POA2381	75-84	Home	58
POA2381	75-84	Visitor from NSW	4
POA2381	75-84	Visitor from VIC	5
POA2381	85+	Home	18
POA2382	0-14	Home	244
POA2382	0-14	Visitor from NSW	6
POA2382	0-14	Visitor same SA2	3
POA2382	15-24	Home	146
POA2382	15-24	Visitor from NSW	11
POA2382	25-34	Home	99
POA2382	25-34	Visitor from NSW	46
POA2382	25-34	Visitor from QLD	12
POA2382	35-44	Home	170
POA2382	35-44	Visitor from NSW	41
POA2382	35-44	Visitor from QLD	7
POA2382	45-54	Home	185
POA2382	45-54	Visitor from NSW	32
POA2382	45-54	Visitor from QLD	7
POA2382	55-64	Home	142
POA2382	55-64	Visitor from NSW	18
POA2382	55-64	Visitor from QLD	8
POA2382	65-74	Home	139
POA2382	65-74	Visitor from NSW	3
POA2382	75-84	Home	91
POA2382	85+	Home	30
POA2386	0-14	Home	75
POA2386	15-24	Home	25
POA2386	25-34	Home	22
POA2386	35-44	Home	49
POA2386	35-44	Visitor from NSW	4
POA2386	45-54	Home	54
POA2386	55-64	Home	49
POA2386	55-64	Visitor from NSW	4
POA2386	55-64	Visitor from VIC	3
POA2386	65-74	Home	26
POA2386	65-74	Visitor from NSW	17
POA2386	65-74	Visitor from SA	3
POA2386	65-74	Visitor from VIC	4
POA2386	75-84	Home	20
POA2386	75-84	Visitor from NSW	12
POA2386	75-84	Visitor from VIC	5
POA2386	85+	Home	3
POA2387	0-14	Home	35
POA2387	15-24	Home	15
POA2387	25-34	Home	22
POA2387	35-44	Home	18
POA2387	45-54	Home	26
POA2387	55-64	Home	25
POA2387	65-74	Home	15
POA2387	75-84	Home	8
POA2387	85+	Home	3
POA2388	0-14	Home	588
POA2388	0-14	Visitor from NSW	17
POA2388	0-14	Visitor same SA2	6
POA2388	15-24	Home	232
POA2388	15-24	Visitor from NSW	20
POA2388	15-24	Visitor from QLD	3
POA2388	25-34	Home	293
POA2388	25-34	Visitor from NSW	21
POA2388	35-44	Home	302
POA2388	35-44	Visitor from NSW	5
POA2388	35-44	Visitor from QLD	3
POA2388	45-54	Home	348
POA2388	45-54	Visitor from NSW	14
POA2388	55-64	Home	346
POA2388	55-64	Visitor from NSW	37
POA2388	55-64	Visitor from QLD	3
POA2388	65-74	Home	249
POA2388	65-74	Visitor from NSW	14
POA2388	65-74	Visitor from QLD	3
POA2388	65-74	Visitor from SA	3
POA2388	75-84	Home	112
POA2388	75-84	Visitor from NSW	8
POA2388	75-84	Visitor same SA2	3
POA2388	85+	Home	46
POA2388	85+	Visitor from NSW	3
POA2390	0-14	Home	1759
POA2390	0-14	Visitor from NSW	31
POA2390	0-14	Visitor from QLD	4
POA2390	0-14	Visitor same SA2	8
POA2390	15-24	Home	861
POA2390	15-24	Visitor from NSW	75
POA2390	15-24	Visitor from QLD	3
POA2390	15-24	Visitor from VIC	3
POA2390	15-24	Visitor same SA2	4
POA2390	25-34	Home	965
POA2390	25-34	Visitor from NSW	97
POA2390	25-34	Visitor from QLD	13
POA2390	25-34	Visitor from SA	3
POA2390	25-34	Visitor from VIC	8
POA2390	25-34	Visitor same SA2	3
POA2390	35-44	Home	979
POA2390	35-44	Visitor from NSW	78
POA2390	35-44	Visitor from QLD	25
POA2390	35-44	Visitor from SA	3
POA2390	35-44	Visitor same SA2	5
POA2390	45-54	Home	1110
POA2390	45-54	Visitor from NSW	74
POA2390	45-54	Visitor from QLD	19
POA2390	45-54	Visitor from VIC	9
POA2390	55-64	Home	1145
POA2390	55-64	Visitor from ACT	3
POA2390	55-64	Visitor from NSW	66
POA2390	55-64	Visitor from QLD	21
POA2390	55-64	Visitor from SA	8
POA2390	55-64	Visitor from VIC	7
POA2390	65-74	Home	787
POA2390	65-74	Visitor from NSW	63
POA2390	65-74	Visitor from QLD	12
POA2390	65-74	Visitor from SA	7
POA2390	65-74	Visitor from TAS	3
POA2390	65-74	Visitor from VIC	21
POA2390	75-84	Home	480
POA2390	75-84	Visitor from NSW	38
POA2390	75-84	Visitor from QLD	3
POA2390	75-84	Visitor from SA	3
POA2390	75-84	Visitor from VIC	3
POA2390	85+	Home	163
POA2390	85+	Visitor from NSW	3
POA2395	0-14	Home	62
POA2395	0-14	Visitor from NSW	3
POA2395	0-14	Visitor same SA2	3
POA2395	15-24	Home	64
POA2395	15-24	Visitor from NSW	6
POA2395	25-34	Home	35
POA2395	25-34	Visitor from NSW	6
POA2395	35-44	Home	41
POA2395	35-44	Visitor from NSW	3
POA2395	45-54	Home	86
POA2395	45-54	Visitor from NSW	4
POA2395	55-64	Home	125
POA2395	55-64	Visitor from NSW	12
POA2395	65-74	Home	122
POA2395	65-74	Visitor from NSW	3
POA2395	75-84	Home	43
POA2395	85+	Home	14
POA2396	0-14	Home	141
POA2396	0-14	Visitor from NSW	6
POA2396	0-14	Visitor same SA2	3
POA2396	15-24	Home	67
POA2396	15-24	Visitor from NSW	4
POA2396	25-34	Home	77
POA2396	25-34	Visitor from NSW	8
POA2396	25-34	Visitor from VIC	3
POA2396	35-44	Home	83
POA2396	35-44	Visitor from NSW	3
POA2396	45-54	Home	105
POA2396	45-54	Visitor from NSW	3
POA2396	55-64	Home	112
POA2396	55-64	Visitor from NSW	3
POA2396	65-74	Home	134
POA2396	65-74	Visitor from NSW	8
POA2396	75-84	Home	69
POA2396	75-84	Visitor from NSW	3
POA2396	85+	Home	29
POA2397	0-14	Home	89
POA2397	0-14	Visitor from NSW	3
POA2397	15-24	Home	18
POA2397	15-24	Visitor from NSW	4
POA2397	25-34	Home	43
POA2397	25-34	Visitor from NSW	4
POA2397	35-44	Home	40
POA2397	45-54	Home	36
POA2397	45-54	Visitor from QLD	3
POA2397	55-64	Home	61
POA2397	55-64	Visitor from QLD	3
POA2397	65-74	Home	31
POA2397	65-74	Visitor from NSW	4
POA2397	65-74	Visitor from WA	3
POA2397	75-84	Home	15
POA2397	85+	Home	5
POA2398	0-14	Home	42
POA2398	15-24	Home	22
POA2398	15-24	Visitor from NSW	4
POA2398	25-34	Home	20
POA2398	35-44	Home	26
POA2398	35-44	Visitor from NSW	3
POA2398	45-54	Home	38
POA2398	55-64	Home	33
POA2398	55-64	Visitor from NSW	3
POA2398	65-74	Home	20
POA2398	75-84	Home	8
POA2398	85+	Home	3
POA2399	0-14	Home	118
POA2399	15-24	Home	47
POA2399	15-24	Visitor from QLD	3
POA2399	25-34	Home	68
POA2399	35-44	Home	54
POA2399	45-54	Home	85
POA2399	45-54	Visitor same SA2	5
POA2399	55-64	Home	82
POA2399	55-64	Visitor same SA2	3
POA2399	65-74	Home	64
POA2399	65-74	Visitor from VIC	5
POA2399	75-84	Home	31
POA2399	75-84	Visitor from NSW	3
POA2399	75-84	Visitor from QLD	3
POA2399	85+	Home	3
POA2400	0-14	Home	2061
POA2400	0-14	Visitor from NSW	50
POA2400	0-14	Visitor from QLD	10
POA2400	0-14	Visitor same SA2	17
POA2400	15-24	Home	1024
POA2400	15-24	Visitor from NSW	89
POA2400	15-24	Visitor from NT	3
POA2400	15-24	Visitor from QLD	17
POA2400	15-24	Visitor from TAS	3
POA2400	15-24	Visitor from VIC	3
POA2400	15-24	Visitor from WA	5
POA2400	15-24	Visitor same SA2	9
POA2400	25-34	Home	1188
POA2400	25-34	Visitor from NSW	94
POA2400	25-34	Visitor from QLD	13
POA2400	25-34	Visitor from SA	3
POA2400	25-34	Visitor from VIC	7
POA2400	25-34	Visitor same SA2	3
POA2400	35-44	Home	1186
POA2400	35-44	Visitor from NSW	60
POA2400	35-44	Visitor from QLD	15
POA2400	35-44	Visitor from VIC	4
POA2400	35-44	Visitor from WA	3
POA2400	35-44	Visitor same SA2	3
POA2400	45-54	Home	1286
POA2400	45-54	Visitor from NSW	117
POA2400	45-54	Visitor from QLD	17
POA2400	45-54	Visitor from SA	3
POA2400	45-54	Visitor from VIC	3
POA2400	45-54	Visitor from WA	4
POA2400	45-54	Visitor same SA2	3
POA2400	55-64	Home	1120
POA2400	55-64	Visitor from NSW	117
POA2400	55-64	Visitor from QLD	42
POA2400	55-64	Visitor from SA	9
POA2400	55-64	Visitor from TAS	6
POA2400	55-64	Visitor from VIC	17
POA2400	55-64	Visitor from WA	3
POA2400	65-74	Home	888
POA2400	65-74	Visitor from ACT	3
POA2400	65-74	Visitor from NSW	132
POA2400	65-74	Visitor from QLD	37
POA2400	65-74	Visitor from SA	11
POA2400	65-74	Visitor from TAS	21
POA2400	65-74	Visitor from VIC	62
POA2400	65-74	Visitor from WA	11
POA2400	75-84	Home	478
POA2400	75-84	Visitor from NSW	40
POA2400	75-84	Visitor from QLD	5
POA2400	75-84	Visitor from SA	11
POA2400	75-84	Visitor from TAS	7
POA2400	75-84	Visitor from VIC	41
POA2400	75-84	Visitor from WA	3
POA2400	85+	Home	142
POA2400	85+	Visitor from NSW	3
POA2400	85+	Visitor from VIC	3
POA2401	0-14	Home	73
POA2401	0-14	Visitor from NSW	3
POA2401	0-14	Visitor from QLD	3
POA2401	15-24	Home	24
POA2401	15-24	Visitor from NSW	3
POA2401	25-34	Home	29
POA2401	35-44	Home	43
POA2401	45-54	Home	49
POA2401	55-64	Home	44
POA2401	65-74	Home	34
POA2401	65-74	Visitor from NSW	3
POA2401	75-84	Home	13
POA2401	85+	Home	3
POA2402	0-14	Home	319
POA2402	0-14	Visitor from NSW	12
POA2402	15-24	Home	176
POA2402	15-24	Visitor from NSW	14
POA2402	15-24	Visitor from QLD	4
POA2402	25-34	Home	149
POA2402	25-34	Visitor from NSW	11
POA2402	25-34	Visitor from QLD	3
POA2402	35-44	Home	150
POA2402	35-44	Visitor from NSW	10
POA2402	45-54	Home	220
POA2402	45-54	Visitor from NSW	9
POA2402	55-64	Home	226
POA2402	55-64	Visitor from ACT	3
POA2402	55-64	Visitor from NSW	16
POA2402	55-64	Visitor from WA	3
POA2402	65-74	Home	239
POA2402	65-74	Visitor from NSW	16
POA2402	65-74	Visitor from VIC	4
POA2402	75-84	Home	137
POA2402	75-84	Visitor from NSW	8
POA2402	85+	Home	50
POA2402	85+	Visitor from NSW	9
POA2402	85+	Visitor same SA2	4
POA2403	0-14	Home	162
POA2403	0-14	Visitor from NSW	12
POA2403	15-24	Home	55
POA2403	15-24	Visitor from NSW	3
POA2403	25-34	Home	71
POA2403	25-34	Visitor from NSW	7
POA2403	25-34	Visitor same SA2	3
POA2403	35-44	Home	59
POA2403	45-54	Home	98
POA2403	55-64	Home	89
POA2403	65-74	Home	84
POA2403	65-74	Visitor from NSW	3
POA2403	75-84	Home	40
POA2403	85+	Home	8
POA2404	0-14	Home	252
POA2404	0-14	Visitor from NSW	5
POA2404	15-24	Home	110
POA2404	15-24	Visitor from NSW	9
POA2404	25-34	Home	107
POA2404	25-34	Visitor from NSW	9
POA2404	25-34	Visitor from QLD	3
POA2404	35-44	Home	154
POA2404	35-44	Visitor from NSW	10
POA2404	45-54	Home	239
POA2404	45-54	Visitor from NSW	16
POA2404	45-54	Visitor from QLD	4
POA2404	45-54	Visitor from VIC	3
POA2404	55-64	Home	235
POA2404	55-64	Visitor from NSW	23
POA2404	55-64	Visitor from QLD	4
POA2404	55-64	Visitor from SA	3
POA2404	65-74	Home	318
POA2404	65-74	Visitor from NSW	27
POA2404	65-74	Visitor from QLD	7
POA2404	65-74	Visitor from VIC	3
POA2404	75-84	Home	210
POA2404	75-84	Visitor from NSW	7
POA2404	85+	Home	76
POA2404	85+	Visitor from NSW	3
POA2405	0-14	Home	90
POA2405	0-14	Visitor from NSW	3
POA2405	0-14	Visitor from QLD	3
POA2405	15-24	Home	30
POA2405	15-24	Visitor from NSW	6
POA2405	15-24	Visitor from QLD	3
POA2405	25-34	Home	49
POA2405	25-34	Visitor from NSW	8
POA2405	25-34	Visitor from QLD	3
POA2405	35-44	Home	59
POA2405	35-44	Visitor from NSW	3
POA2405	35-44	Visitor from QLD	3
POA2405	35-44	Visitor same SA2	4
POA2405	45-54	Home	69
POA2405	45-54	Visitor from QLD	6
POA2405	55-64	Home	69
POA2405	55-64	Visitor same SA2	3
POA2405	65-74	Home	52
POA2405	65-74	Visitor from NSW	10
POA2405	65-74	Visitor from QLD	4
POA2405	75-84	Home	19
POA2405	75-84	Visitor from NSW	3
POA2405	85+	Home	5
POA2406	0-14	Home	191
POA2406	0-14	Visitor from NSW	4
POA2406	0-14	Visitor from QLD	7
POA2406	15-24	Home	46
POA2406	15-24	Visitor from NSW	3
POA2406	15-24	Visitor from QLD	3
POA2406	25-34	Home	99
POA2406	25-34	Visitor from NSW	6
POA2406	25-34	Visitor from QLD	6
POA2406	35-44	Home	107
POA2406	35-44	Visitor from NSW	3
POA2406	45-54	Home	100
POA2406	45-54	Visitor from NSW	4
POA2406	45-54	Visitor from QLD	5
POA2406	55-64	Home	90
POA2406	55-64	Visitor from NSW	4
POA2406	55-64	Visitor from QLD	9
POA2406	65-74	Home	59
POA2406	65-74	Visitor from NSW	7
POA2406	65-74	Visitor from QLD	6
POA2406	65-74	Visitor from VIC	3
POA2406	75-84	Home	25
POA2406	75-84	Visitor from NSW	3
POA2406	85+	Home	9
POA2408	0-14	Home	78
POA2408	0-14	Visitor from QLD	4
POA2408	15-24	Home	36
POA2408	15-24	Visitor from QLD	3
POA2408	15-24	Visitor from VIC	3
POA2408	25-34	Home	39
POA2408	25-34	Visitor from QLD	6
POA2408	35-44	Home	45
POA2408	35-44	Visitor from QLD	6
POA2408	45-54	Home	66
POA2408	45-54	Visitor from QLD	3
POA2408	55-64	Home	42
POA2408	65-74	Home	21
POA2408	65-74	Visitor from NSW	4
POA2408	75-84	Home	11
POA2409	0-14	Home	259
POA2409	0-14	Visitor from NSW	6
POA2409	0-14	Visitor from QLD	3
POA2409	15-24	Home	148
POA2409	15-24	Visitor from NSW	7
POA2409	15-24	Visitor from QLD	6
POA2409	25-34	Home	112
POA2409	25-34	Visitor from NSW	7
POA2409	25-34	Visitor from QLD	4
POA2409	35-44	Home	113
POA2409	35-44	Visitor from NSW	5
POA2409	35-44	Visitor from QLD	4
POA2409	45-54	Home	147
POA2409	45-54	Visitor from NSW	5
POA2409	45-54	Visitor from QLD	3
POA2409	45-54	Visitor same SA2	3
POA2409	55-64	Home	111
POA2409	55-64	Visitor from NSW	3
POA2409	65-74	Home	62
POA2409	65-74	Visitor from QLD	7
POA2409	75-84	Home	23
POA2409	85+	Home	3
POA2410	0-14	Home	45
POA2410	0-14	Visitor from QLD	4
POA2410	15-24	Home	22
POA2410	15-24	Visitor from NSW	5
POA2410	15-24	Visitor from QLD	3
POA2410	25-34	Home	18
POA2410	35-44	Home	28
POA2410	45-54	Home	30
POA2410	55-64	Home	47
POA2410	55-64	Visitor from NSW	4
POA2410	65-74	Home	37
POA2410	65-74	Visitor from NSW	6
POA2410	75-84	Home	9
POA2411	0-14	Home	26
POA2411	15-24	Home	13
POA2411	25-34	Home	14
POA2411	35-44	Home	17
POA2411	45-54	Home	11
POA2411	55-64	Home	14
POA2411	65-74	Home	7
POA2411	75-84	Home	3
POA2415	0-14	Home	75
POA2415	15-24	Home	33
POA2415	25-34	Home	39
POA2415	35-44	Home	35
POA2415	45-54	Home	75
POA2415	45-54	Visitor from NSW	3
POA2415	45-54	Visitor from WA	3
POA2415	55-64	Home	48
POA2415	55-64	Visitor from NSW	6
POA2415	65-74	Home	46
POA2415	65-74	Visitor from NSW	17
POA2415	65-74	Visitor from VIC	3
POA2415	75-84	Home	20
POA2415	75-84	Visitor from NSW	18
POA2420	0-14	Home	665
POA2420	0-14	Visitor from NSW	21
POA2420	15-24	Home	363
POA2420	15-24	Visitor from NSW	21
POA2420	15-24	Visitor from QLD	3
POA2420	25-34	Home	298
POA2420	25-34	Visitor from NSW	11
POA2420	25-34	Visitor same SA2	3
POA2420	35-44	Home	395
POA2420	35-44	Visitor from NSW	14
POA2420	45-54	Home	512
POA2420	45-54	Visitor from NSW	22
POA2420	55-64	Home	616
POA2420	55-64	Visitor from NSW	10
POA2420	55-64	Visitor from VIC	3
POA2420	65-74	Home	516
POA2420	65-74	Visitor from NSW	19
POA2420	75-84	Home	307
POA2420	75-84	Visitor from NSW	7
POA2420	85+	Home	110
POA2420	85+	Visitor from NSW	4
POA2421	0-14	Home	373
POA2421	0-14	Visitor from NSW	6
POA2421	15-24	Home	222
POA2421	15-24	Visitor from ACT	3
POA2421	15-24	Visitor from NSW	51
POA2421	15-24	Visitor from VIC	3
POA2421	15-24	Visitor same SA2	3
POA2421	25-34	Home	147
POA2421	25-34	Visitor from NSW	11
POA2421	35-44	Home	222
POA2421	35-44	Visitor from NSW	9
POA2421	45-54	Home	272
POA2421	45-54	Visitor from NSW	8
POA2421	55-64	Home	254
POA2421	55-64	Visitor from NSW	18
POA2421	55-64	Visitor same SA2	4
POA2421	65-74	Home	181
POA2421	65-74	Visitor from NSW	13
POA2421	75-84	Home	66
POA2421	75-84	Visitor from NSW	5
POA2421	85+	Home	22
POA2422	0-14	Home	822
POA2422	0-14	Visitor from NSW	19
POA2422	15-24	Home	417
POA2422	15-24	Visitor from NSW	21
POA2422	15-24	Visitor same SA2	3
POA2422	25-34	Home	329
POA2422	25-34	Visitor from NSW	24
POA2422	25-34	Visitor from QLD	3
POA2422	35-44	Home	466
POA2422	35-44	Visitor from NSW	14
POA2422	35-44	Visitor from QLD	3
POA2422	45-54	Home	668
POA2422	45-54	Visitor from NSW	23
POA2422	45-54	Visitor from QLD	3
POA2422	55-64	Home	785
POA2422	55-64	Visitor from NSW	18
POA2422	65-74	Home	872
POA2422	65-74	Visitor from NSW	40
POA2422	65-74	Visitor from WA	3
POA2422	75-84	Home	459
POA2422	75-84	Visitor from NSW	17
POA2422	85+	Home	167
POA2422	85+	Visitor from NSW	5
POA2423	0-14	Home	389
POA2423	0-14	Visitor from NSW	9
POA2423	15-24	Home	236
POA2423	15-24	Visitor from NSW	16
POA2423	15-24	Visitor from QLD	3
POA2423	15-24	Visitor from VIC	3
POA2423	25-34	Home	185
POA2423	25-34	Visitor from NSW	15
POA2423	25-34	Visitor from QLD	6
POA2423	35-44	Home	221
POA2423	35-44	Visitor from NSW	20
POA2423	45-54	Home	463
POA2423	45-54	Visitor from ACT	3
POA2423	45-54	Visitor from NSW	25
POA2423	45-54	Visitor from WA	3
POA2423	55-64	Home	520
POA2423	55-64	Visitor from NSW	36
POA2423	65-74	Home	443
POA2423	65-74	Visitor from NSW	43
POA2423	65-74	Visitor from TAS	4
POA2423	65-74	Visitor from VIC	7
POA2423	75-84	Home	225
POA2423	75-84	Visitor from NSW	13
POA2423	75-84	Visitor from SA	3
POA2423	75-84	Visitor same SA2	4
POA2423	85+	Home	76
POA2423	85+	Visitor from NSW	3
POA2423	85+	Visitor from VIC	3
POA2424	0-14	Home	76
POA2424	0-14	Visitor from NSW	3
POA2424	15-24	Home	33
POA2424	15-24	Visitor from NSW	3
POA2424	25-34	Home	22
POA2424	35-44	Home	44
POA2424	35-44	Visitor from NSW	3
POA2424	45-54	Home	64
POA2424	45-54	Visitor from NSW	4
POA2424	55-64	Home	79
POA2424	55-64	Visitor from NSW	4
POA2424	65-74	Home	60
POA2424	65-74	Visitor from NSW	10
POA2424	75-84	Home	18
POA2425	0-14	Home	329
POA2425	0-14	Visitor from NSW	6
POA2425	15-24	Home	156
POA2425	15-24	Visitor from NSW	17
POA2425	25-34	Home	121
POA2425	25-34	Visitor from NSW	4
POA2425	35-44	Home	205
POA2425	35-44	Visitor from NSW	10
POA2425	45-54	Home	287
POA2425	45-54	Visitor from NSW	12
POA2425	55-64	Home	241
POA2425	55-64	Visitor from NSW	12
POA2425	65-74	Home	183
POA2425	65-74	Visitor from NSW	10
POA2425	75-84	Home	123
POA2425	85+	Home	43
POA2425	85+	Visitor from NSW	4
POA2426	0-14	Home	127
POA2426	15-24	Home	60
POA2426	15-24	Visitor from NSW	3
POA2426	25-34	Home	50
POA2426	25-34	Visitor from NSW	3
POA2426	35-44	Home	66
POA2426	35-44	Visitor from NSW	3
POA2426	45-54	Home	97
POA2426	45-54	Visitor from NSW	3
POA2426	55-64	Home	120
POA2426	55-64	Visitor from NSW	7
POA2426	55-64	Visitor from NT	3
POA2426	65-74	Home	96
POA2426	65-74	Visitor from NSW	3
POA2426	75-84	Home	47
POA2426	85+	Home	7
POA2427	0-14	Home	282
POA2427	0-14	Visitor from NSW	13
POA2427	0-14	Visitor same SA2	6
POA2427	15-24	Home	176
POA2427	15-24	Visitor from NSW	11
POA2427	25-34	Home	127
POA2427	25-34	Visitor from NSW	4
POA2427	25-34	Visitor from QLD	4
POA2427	35-44	Home	234
POA2427	35-44	Visitor from NSW	3
POA2427	45-54	Home	300
POA2427	45-54	Visitor from NSW	9
POA2427	55-64	Home	547
POA2427	55-64	Visitor from NSW	48
POA2427	55-64	Visitor from VIC	4
POA2427	65-74	Home	758
POA2427	65-74	Visitor from NSW	37
POA2427	65-74	Visitor from SA	3
POA2427	65-74	Visitor from VIC	7
POA2427	75-84	Home	333
POA2427	75-84	Visitor from NSW	3
POA2427	75-84	Visitor from SA	3
POA2427	85+	Home	95
POA2427	85+	Visitor from NSW	4
POA2428	0-14	Home	3141
POA2428	0-14	Visitor from NSW	98
POA2428	0-14	Visitor from VIC	8
POA2428	0-14	Visitor same SA2	9
POA2428	15-24	Home	1770
POA2428	15-24	Visitor from NSW	113
POA2428	15-24	Visitor from QLD	5
POA2428	15-24	Visitor same SA2	3
POA2428	25-34	Home	1530
POA2428	25-34	Visitor from ACT	5
POA2428	25-34	Visitor from NSW	101
POA2428	25-34	Visitor from QLD	3
POA2428	25-34	Visitor from VIC	7
POA2428	25-34	Visitor from WA	3
POA2428	25-34	Visitor same SA2	3
POA2428	35-44	Home	1956
POA2428	35-44	Visitor from NSW	113
POA2428	35-44	Visitor from QLD	9
POA2428	35-44	Visitor from VIC	10
POA2428	35-44	Visitor same SA2	3
POA2428	45-54	Home	2488
POA2428	45-54	Visitor from ACT	4
POA2428	45-54	Visitor from NSW	132
POA2428	45-54	Visitor from QLD	9
POA2428	45-54	Visitor from VIC	15
POA2428	45-54	Visitor from WA	3
POA2428	45-54	Visitor same SA2	6
POA2428	55-64	Home	3473
POA2428	55-64	Visitor from ACT	8
POA2428	55-64	Visitor from NSW	197
POA2428	55-64	Visitor from QLD	29
POA2428	55-64	Visitor from SA	11
POA2428	55-64	Visitor from TAS	5
POA2428	55-64	Visitor from VIC	69
POA2428	55-64	Visitor from WA	9
POA2428	65-74	Home	4098
POA2428	65-74	Visitor from ACT	3
POA2428	65-74	Visitor from NSW	257
POA2428	65-74	Visitor from QLD	13
POA2428	65-74	Visitor from SA	14
POA2428	65-74	Visitor from TAS	5
POA2428	65-74	Visitor from VIC	101
POA2428	65-74	Visitor same SA2	13
POA2428	75-84	Home	2674
POA2428	75-84	Visitor from ACT	7
POA2428	75-84	Visitor from NSW	117
POA2428	75-84	Visitor from SA	7
POA2428	75-84	Visitor from VIC	48
POA2428	75-84	Visitor same SA2	6
POA2428	85+	Home	1227
POA2428	85+	Visitor from NSW	51
POA2428	85+	Visitor from QLD	3
POA2428	85+	Visitor from SA	4
POA2428	85+	Visitor from VIC	3
POA2429	0-14	Home	1545
POA2429	0-14	Visitor from NSW	50
POA2429	0-14	Visitor same SA2	4
POA2429	15-24	Home	903
POA2429	15-24	Visitor from NSW	61
POA2429	15-24	Visitor from QLD	6
POA2429	15-24	Visitor same SA2	3
POA2429	25-34	Home	731
POA2429	25-34	Visitor from NSW	44
POA2429	25-34	Visitor from QLD	3
POA2429	25-34	Visitor from VIC	3
POA2429	25-34	Visitor same SA2	4
POA2429	35-44	Home	820
POA2429	35-44	Visitor from NSW	32
POA2429	45-54	Home	1342
POA2429	45-54	Visitor from NSW	46
POA2429	45-54	Visitor from QLD	5
POA2429	45-54	Visitor from VIC	3
POA2429	45-54	Visitor same SA2	3
POA2429	55-64	Home	1592
POA2429	55-64	Visitor from NSW	53
POA2429	55-64	Visitor from QLD	4
POA2429	55-64	Visitor from WA	3
