POA_CODE_2016	Age	Sex	persons
POA2024	15-19	M	226
POA2024	20-24	F	246
POA2024	20-24	M	226
POA2024	25-34	F	1008
POA2024	25-34	M	829
POA2024	35-44	F	982
POA2024	35-44	M	908
POA2024	45-54	F	809
POA2024	45-54	M	792
POA2024	55-64	F	508
POA2024	55-64	M	508
POA2024	65-74	F	417
POA2024	65-74	M	363
POA2024	75-84	F	269
POA2024	75-84	M	238
POA2024	85+	F	300
POA2024	85+	M	142
POA2025	0-4	F	194
POA2025	0-4	M	228
POA2025	5-14	F	346
POA2025	5-14	M	333
POA2025	15-19	F	119
POA2025	15-19	M	124
POA2025	20-24	F	202
POA2025	20-24	M	162
POA2025	25-34	F	723
POA2025	25-34	M	570
POA2025	35-44	F	578
POA2025	35-44	M	512
POA2025	45-54	F	506
POA2025	45-54	M	416
POA2025	55-64	F	430
POA2025	55-64	M	360
POA2025	65-74	F	460
POA2025	65-74	M	371
POA2025	75-84	F	289
POA2025	75-84	M	206
POA2025	85+	F	194
POA2025	85+	M	86
POA2026	0-4	F	925
POA2026	0-4	M	1015
POA2026	5-14	F	1337
POA2026	5-14	M	1400
POA2026	15-19	F	402
POA2026	15-19	M	540
POA2026	20-24	F	1019
POA2026	20-24	M	871
POA2026	25-34	F	5158
POA2026	25-34	M	4521
POA2026	35-44	F	2874
POA2026	35-44	M	3183
POA2026	45-54	F	1734
POA2026	45-54	M	1941
POA2026	55-64	F	1194
POA2026	55-64	M	1129
POA2026	65-74	F	940
POA2026	65-74	M	817
POA2026	75-84	F	567
POA2026	75-84	M	439
POA2026	85+	F	290
POA2026	85+	M	200
POA2027	0-4	F	164
POA2027	0-4	M	164
POA2027	5-14	F	297
POA2027	5-14	M	273
POA2027	15-19	F	141
POA2027	15-19	M	150
POA2027	20-24	F	205
POA2027	20-24	M	123
POA2027	25-34	F	810
POA2027	25-34	M	688
POA2027	35-44	F	570
POA2027	35-44	M	483
POA2027	45-54	F	482
POA2027	45-54	M	462
POA2027	55-64	F	546
POA2027	55-64	M	469
POA2027	65-74	F	600
POA2027	65-74	M	506
POA2027	75-84	F	359
POA2027	75-84	M	275
POA2027	85+	F	253
POA2027	85+	M	159
POA2028	0-4	F	119
POA2028	0-4	M	102
POA2028	5-14	F	153
POA2028	5-14	M	149
POA2028	15-19	F	84
POA2028	15-19	M	79
POA2028	20-24	F	143
POA2028	20-24	M	99
POA2028	25-34	F	625
POA2028	25-34	M	457
POA2028	35-44	F	326
POA2028	35-44	M	322
POA2028	45-54	F	273
POA2028	45-54	M	198
POA2028	55-64	F	288
POA2028	55-64	M	212
POA2028	65-74	F	282
POA2028	65-74	M	240
POA2028	75-84	F	200
POA2028	75-84	M	124
POA2028	85+	F	109
POA2028	85+	M	58
POA2029	0-4	F	296
POA2029	0-4	M	316
POA2029	5-14	F	610
POA2029	5-14	M	573
POA2029	15-19	F	278
POA2029	15-19	M	213
POA2029	20-24	F	265
POA2029	20-24	M	228
POA2029	25-34	F	848
POA2029	25-34	M	730
POA2029	35-44	F	870
POA2029	35-44	M	813
POA2029	45-54	F	659
POA2029	45-54	M	567
POA2029	55-64	F	474
POA2029	55-64	M	452
POA2029	65-74	F	522
POA2029	65-74	M	409
POA2029	75-84	F	297
POA2029	75-84	M	221
POA2029	85+	F	212
POA2029	85+	M	97
POA2030	0-4	F	407
POA2030	0-4	M	403
POA2030	5-14	F	1081
POA2030	5-14	M	1090
POA2030	15-19	F	578
POA2030	15-19	M	458
POA2030	20-24	F	396
POA2030	20-24	M	422
POA2030	25-34	F	665
POA2030	25-34	M	587
POA2030	35-44	F	1030
POA2030	35-44	M	839
POA2030	45-54	F	1127
POA2030	45-54	M	1037
POA2030	55-64	F	901
POA2030	55-64	M	800
POA2030	65-74	F	646
POA2030	65-74	M	603
POA2030	75-84	F	342
POA2030	75-84	M	292
POA2030	85+	F	214
POA2030	85+	M	161
POA2031	0-4	F	1084
POA2031	0-4	M	1102
POA2031	5-14	F	1676
POA2031	5-14	M	1655
POA2031	15-19	F	669
POA2031	15-19	M	695
POA2031	20-24	F	1366
POA2031	20-24	M	1266
POA2031	25-34	F	4093
POA2031	25-34	M	3614
POA2031	35-44	F	3105
POA2031	35-44	M	2858
POA2031	45-54	F	2165
POA2031	45-54	M	2086
POA2031	55-64	F	1617
POA2031	55-64	M	1487
POA2031	65-74	F	1140
POA2031	65-74	M	1002
POA2031	75-84	F	656
POA2031	75-84	M	553
POA2031	85+	F	580
POA2031	85+	M	267
POA2032	0-4	F	314
POA2032	0-4	M	307
POA2032	5-14	F	604
POA2032	5-14	M	667
POA2032	15-19	F	629
POA2032	15-19	M	653
POA2032	20-24	F	1691
POA2032	20-24	M	1854
POA2032	25-34	F	1468
POA2032	25-34	M	1778
POA2032	35-44	F	891
POA2032	35-44	M	904
POA2032	45-54	F	846
POA2032	45-54	M	775
POA2032	55-64	F	678
POA2032	55-64	M	609
POA2032	65-74	F	532
POA2032	65-74	M	459
POA2032	75-84	F	415
POA2032	75-84	M	293
POA2032	85+	F	189
POA2032	85+	M	126
POA2033	0-4	F	262
POA2033	0-4	M	278
POA2033	5-14	F	449
POA2033	5-14	M	471
POA2033	15-19	F	402
POA2033	15-19	M	368
POA2033	20-24	F	832
POA2033	20-24	M	885
POA2033	25-34	F	1275
POA2033	25-34	M	1370
POA2033	35-44	F	806
POA2033	35-44	M	768
POA2033	45-54	F	598
POA2033	45-54	M	583
POA2033	55-64	F	429
POA2033	55-64	M	402
POA2033	65-74	F	357
POA2033	65-74	M	334
POA2033	75-84	F	255
POA2033	75-84	M	219
POA2033	85+	F	145
POA2033	85+	M	91
POA2034	0-4	F	642
POA2034	0-4	M	627
POA2034	5-14	F	1005
POA2034	5-14	M	976
POA2034	15-19	F	397
POA2034	15-19	M	405
POA2034	20-24	F	689
POA2034	20-24	M	540
POA2034	25-34	F	2509
POA2034	25-34	M	2154
POA2034	35-44	F	1915
POA2034	35-44	M	1721
POA2034	45-54	F	1407
POA2034	45-54	M	1284
POA2034	55-64	F	1013
POA2034	55-64	M	943
POA2034	65-74	F	735
POA2034	65-74	M	644
POA2034	75-84	F	416
POA2034	75-84	M	319
POA2034	85+	F	239
POA2034	85+	M	116
POA2035	0-4	F	940
POA2035	0-4	M	999
POA2035	5-14	F	1819
POA2035	5-14	M	1935
POA2035	15-19	F	938
POA2035	15-19	M	953
POA2035	20-24	F	1349
POA2035	20-24	M	1455
POA2035	25-34	F	2711
POA2035	25-34	M	2662
POA2035	35-44	F	2589
POA2035	35-44	M	2520
POA2035	45-54	F	2318
POA2035	45-54	M	2068
POA2035	55-64	F	1936
POA2035	55-64	M	1654
POA2035	65-74	F	1490
POA2035	65-74	M	1283
POA2035	75-84	F	1067
POA2035	75-84	M	843
POA2035	85+	F	595
POA2035	85+	M	363
POA2036	0-4	F	818
POA2036	0-4	M	876
POA2036	5-14	F	1630
POA2036	5-14	M	1798
POA2036	15-19	F	855
POA2036	15-19	M	949
POA2036	20-24	F	887
POA2036	20-24	M	1107
POA2036	25-34	F	1880
POA2036	25-34	M	2280
POA2036	35-44	F	2121
POA2036	35-44	M	2330
POA2036	45-54	F	2104
POA2036	45-54	M	2276
POA2036	55-64	F	1717
POA2036	55-64	M	1775
POA2036	65-74	F	1431
POA2036	65-74	M	1374
POA2036	75-84	F	780
POA2036	75-84	M	714
POA2036	85+	F	474
POA2036	85+	M	242
POA2037	0-4	F	327
POA2037	0-4	M	303
POA2037	5-14	F	465
POA2037	5-14	M	451
POA2037	15-19	F	431
POA2037	15-19	M	274
POA2037	20-24	F	1135
POA2037	20-24	M	875
POA2037	25-34	F	2066
POA2037	25-34	M	2010
POA2037	35-44	F	1140
POA2037	35-44	M	1188
POA2037	45-54	F	937
POA2037	45-54	M	884
POA2037	55-64	F	954
POA2037	55-64	M	754
POA2037	65-74	F	660
POA2037	65-74	M	589
POA2037	75-84	F	270
POA2037	75-84	M	213
POA2037	85+	F	130
POA2037	85+	M	64
POA2038	0-4	F	309
POA2038	0-4	M	319
POA2038	5-14	F	452
POA2038	5-14	M	489
POA2038	15-19	F	164
POA2038	15-19	M	189
POA2038	20-24	F	337
POA2038	20-24	M	300
POA2038	25-34	F	899
POA2038	25-34	M	782
POA2038	35-44	F	931
POA2038	35-44	M	847
POA2038	45-54	F	723
POA2038	45-54	M	646
POA2038	55-64	F	533
POA2038	55-64	M	476
POA2038	65-74	F	341
POA2038	65-74	M	312
POA2038	75-84	F	147
POA2038	75-84	M	132
POA2038	85+	F	73
POA2038	85+	M	49
POA2039	0-4	F	306
POA2039	0-4	M	327
POA2039	5-14	F	436
POA2039	5-14	M	443
POA2039	15-19	F	132
POA2039	15-19	M	123
POA2039	20-24	F	195
POA2039	20-24	M	186
POA2039	25-34	F	859
POA2039	25-34	M	729
POA2039	35-44	F	955
POA2039	35-44	M	902
POA2039	45-54	F	667
POA2039	45-54	M	614
POA2039	55-64	F	543
POA2039	55-64	M	437
POA2039	65-74	F	336
POA2039	65-74	M	309
POA2039	75-84	F	111
POA2039	75-84	M	80
POA2039	85+	F	31
POA2039	85+	M	22
POA2040	0-4	F	913
POA2040	0-4	M	927
POA2040	5-14	F	1253
POA2040	5-14	M	1376
POA2040	15-19	F	378
POA2040	15-19	M	345
POA2040	20-24	F	618
POA2040	20-24	M	616
POA2040	25-34	F	1801
POA2040	25-34	M	1606
POA2040	35-44	F	2241
POA2040	35-44	M	2095
POA2040	45-54	F	1686
POA2040	45-54	M	1596
POA2040	55-64	F	1193
POA2040	55-64	M	989
POA2040	65-74	F	831
POA2040	65-74	M	621
POA2040	75-84	F	421
POA2040	75-84	M	332
POA2040	85+	F	261
POA2040	85+	M	136
POA2041	0-4	F	538
POA2041	0-4	M	497
POA2041	5-14	F	806
POA2041	5-14	M	900
POA2041	15-19	F	256
POA2041	15-19	M	268
POA2041	20-24	F	353
POA2041	20-24	M	314
POA2041	25-34	F	1185
POA2041	25-34	M	1003
POA2041	35-44	F	1491
POA2041	35-44	M	1308
POA2041	45-54	F	1302
POA2041	45-54	M	1228
POA2041	55-64	F	1034
POA2041	55-64	M	964
POA2041	65-74	F	808
POA2041	65-74	M	737
POA2041	75-84	F	285
POA2041	75-84	M	236
POA2041	85+	F	104
POA2041	85+	M	59
POA2042	0-4	F	412
POA2042	0-4	M	404
POA2042	5-14	F	580
POA2042	5-14	M	519
POA2042	15-19	F	348
POA2042	15-19	M	280
POA2042	20-24	F	1111
POA2042	20-24	M	896
POA2042	25-34	F	2944
POA2042	25-34	M	2843
POA2042	35-44	F	1692
POA2042	35-44	M	1809
POA2042	45-54	F	1058
POA2042	45-54	M	1357
POA2042	55-64	F	715
POA2042	55-64	M	838
POA2042	65-74	F	377
POA2042	65-74	M	407
POA2042	75-84	F	230
POA2042	75-84	M	159
POA2042	85+	F	74
POA2042	85+	M	60
POA2043	0-4	F	192
POA2043	0-4	M	227
POA2043	5-14	F	231
POA2043	5-14	M	236
POA2043	15-19	F	100
POA2043	15-19	M	83
POA2043	20-24	F	295
POA2043	20-24	M	240
POA2043	25-34	F	1315
POA2043	25-34	M	1251
POA2043	35-44	F	811
POA2043	35-44	M	959
POA2043	45-54	F	470
POA2043	45-54	M	616
POA2043	55-64	F	271
POA2043	55-64	M	326
POA2043	65-74	F	134
POA2043	65-74	M	115
POA2043	75-84	F	54
POA2043	75-84	M	50
POA2043	85+	F	18
POA2043	85+	M	8
POA2044	0-4	F	257
POA2044	0-4	M	226
POA2044	5-14	F	338
POA2044	5-14	M	351
POA2044	15-19	F	123
POA2044	15-19	M	151
POA2044	20-24	F	324
POA2044	20-24	M	292
POA2044	25-34	F	846
POA2044	25-34	M	853
POA2044	35-44	F	717
POA2044	35-44	M	723
POA2044	45-54	F	517
POA2044	45-54	M	557
POA2044	55-64	F	392
POA2044	55-64	M	391
POA2044	65-74	F	233
POA2044	65-74	M	222
POA2044	75-84	F	116
POA2044	75-84	M	121
POA2044	85+	F	60
POA2044	85+	M	37
POA2045	0-4	F	146
POA2045	0-4	M	152
POA2045	5-14	F	427
POA2045	5-14	M	481
POA2045	15-19	F	163
POA2045	15-19	M	222
POA2045	20-24	F	156
POA2045	20-24	M	196
POA2045	25-34	F	265
POA2045	25-34	M	295
POA2045	35-44	F	405
POA2045	35-44	M	402
POA2045	45-54	F	567
POA2045	45-54	M	510
POA2045	55-64	F	429
POA2045	55-64	M	373
POA2045	65-74	F	287
POA2045	65-74	M	252
POA2045	75-84	F	260
POA2045	75-84	M	198
POA2045	85+	F	162
POA2045	85+	M	109
POA2046	0-4	F	827
POA2046	0-4	M	906
POA2046	5-14	F	1517
POA2046	5-14	M	1542
POA2046	15-19	F	567
POA2046	15-19	M	601
POA2046	20-24	F	607
POA2046	20-24	M	592
POA2046	25-34	F	1809
POA2046	25-34	M	1616
POA2046	35-44	F	2374
POA2046	35-44	M	2066
POA2046	45-54	F	2093
POA2046	45-54	M	1833
POA2046	55-64	F	1695
POA2046	55-64	M	1441
POA2046	65-74	F	1257
POA2046	65-74	M	1118
POA2046	75-84	F	906
POA2046	75-84	M	649
POA2046	85+	F	507
POA2046	85+	M	296
POA2047	0-4	F	345
POA2047	0-4	M	377
POA2047	5-14	F	558
POA2047	5-14	M	622
POA2047	15-19	F	228
POA2047	15-19	M	245
POA2047	20-24	F	290
POA2047	20-24	M	235
POA2047	25-34	F	1085
POA2047	25-34	M	923
POA2047	35-44	F	998
POA2047	35-44	M	947
POA2047	45-54	F	878
POA2047	45-54	M	747
POA2047	55-64	F	708
POA2047	55-64	M	610
POA2047	65-74	F	617
POA2047	65-74	M	538
POA2047	75-84	F	360
POA2047	75-84	M	254
POA2047	85+	F	266
POA2047	85+	M	122
POA2048	0-4	F	202
POA2048	0-4	M	213
POA2048	5-14	F	320
POA2048	5-14	M	378
POA2048	15-19	F	117
POA2048	15-19	M	152
POA2048	20-24	F	358
POA2048	20-24	M	261
POA2048	25-34	F	1011
POA2048	25-34	M	937
POA2048	35-44	F	708
POA2048	35-44	M	701
POA2048	45-54	F	522
POA2048	45-54	M	522
POA2048	55-64	F	314
POA2048	55-64	M	353
POA2048	65-74	F	257
POA2048	65-74	M	238
POA2048	75-84	F	149
POA2048	75-84	M	142
POA2048	85+	F	44
POA2048	85+	M	46
POA2049	0-4	F	259
POA2049	0-4	M	308
POA2049	5-14	F	447
POA2049	5-14	M	519
POA2049	15-19	F	241
POA2049	15-19	M	212
POA2049	20-24	F	458
POA2049	20-24	M	369
POA2049	25-34	F	1326
POA2049	25-34	M	1218
POA2049	35-44	F	989
POA2049	35-44	M	983
POA2049	45-54	F	768
POA2049	45-54	M	804
POA2049	55-64	F	591
POA2049	55-64	M	554
POA2049	65-74	F	357
POA2049	65-74	M	351
POA2049	75-84	F	190
POA2049	75-84	M	171
POA2049	85+	F	105
POA2049	85+	M	56
POA2050	0-4	F	157
POA2050	0-4	M	182
POA2050	5-14	F	176
POA2050	5-14	M	166
POA2050	15-19	F	181
POA2050	15-19	M	150
POA2050	20-24	F	838
POA2050	20-24	M	578
POA2050	25-34	F	1442
POA2050	25-34	M	1397
POA2050	35-44	F	765
POA2050	35-44	M	885
POA2050	45-54	F	423
POA2050	45-54	M	506
POA2050	55-64	F	314
POA2050	55-64	M	297
POA2050	65-74	F	171
POA2050	65-74	M	158
POA2050	75-84	F	74
POA2050	75-84	M	69
POA2050	85+	F	33
POA2050	85+	M	11
POA2052	0-4	F	8
POA2052	0-4	M	4
POA2052	5-14	F	3
POA2052	5-14	M	4
POA2052	15-19	F	463
POA2052	15-19	M	448
POA2052	20-24	F	914
POA2052	20-24	M	1005
POA2052	25-34	F	212
POA2052	25-34	M	241
POA2052	35-44	F	29
POA2052	35-44	M	34
POA2052	45-54	F	16
POA2052	45-54	M	8
POA2052	55-64	F	12
POA2052	55-64	M	13
POA2052	65-74	F	5
POA2052	65-74	M	7
POA2052	75-84	F	3
POA2052	75-84	M	3
POA2060	0-4	F	300
POA2060	0-4	M	287
POA2060	5-14	F	400
POA2060	5-14	M	435
POA2060	15-19	F	234
POA2060	15-19	M	254
POA2060	20-24	F	429
POA2060	20-24	M	383
POA2060	25-34	F	1887
POA2060	25-34	M	1758
POA2060	35-44	F	1132
POA2060	35-44	M	1189
POA2060	45-54	F	860
POA2060	45-54	M	821
POA2060	55-64	F	804
POA2060	55-64	M	686
POA2060	65-74	F	690
POA2060	65-74	M	582
POA2060	75-84	F	306
POA2060	75-84	M	279
POA2060	85+	F	196
POA2060	85+	M	77
POA2061	0-4	F	108
POA2061	0-4	M	103
POA2061	5-14	F	131
POA2061	5-14	M	96
POA2061	15-19	F	62
POA2061	15-19	M	36
POA2061	20-24	F	183
POA2061	20-24	M	137
POA2061	25-34	F	753
POA2061	25-34	M	672
POA2061	35-44	F	459
POA2061	35-44	M	469
POA2061	45-54	F	379
POA2061	45-54	M	337
POA2061	55-64	F	417
POA2061	55-64	M	405
POA2061	65-74	F	362
POA2061	65-74	M	347
POA2061	75-84	F	176
POA2061	75-84	M	184
POA2061	85+	F	69
POA2061	85+	M	44
POA2062	0-4	F	251
POA2062	0-4	M	283
POA2062	5-14	F	371
POA2062	5-14	M	373
POA2062	15-19	F	90
POA2062	15-19	M	90
POA2062	20-24	F	176
POA2062	20-24	M	132
POA2062	25-34	F	700
POA2062	25-34	M	560
POA2062	35-44	F	715
POA2062	35-44	M	644
POA2062	45-54	F	488
POA2062	45-54	M	445
POA2062	55-64	F	407
POA2062	55-64	M	357
POA2062	65-74	F	329
POA2062	65-74	M	266
POA2062	75-84	F	140
POA2062	75-84	M	96
POA2062	85+	F	57
POA2062	85+	M	29
POA2063	0-4	F	166
POA2063	0-4	M	186
POA2063	5-14	F	514
POA2063	5-14	M	555
POA2063	15-19	F	217
POA2063	15-19	M	226
POA2063	20-24	F	146
POA2063	20-24	M	128
POA2063	25-34	F	226
POA2063	25-34	M	207
POA2063	35-44	F	462
POA2063	35-44	M	394
POA2063	45-54	F	518
POA2063	45-54	M	499
POA2063	55-64	F	375
POA2063	55-64	M	357
POA2063	65-74	F	310
POA2063	65-74	M	296
POA2063	75-84	F	174
POA2063	75-84	M	142
POA2063	85+	F	167
POA2063	85+	M	79
POA2064	0-4	F	298
POA2064	0-4	M	325
POA2064	5-14	F	573
POA2064	5-14	M	630
POA2064	15-19	F	182
POA2064	15-19	M	223
POA2064	20-24	F	280
POA2064	20-24	M	239
POA2064	25-34	F	1017
POA2064	25-34	M	932
POA2064	35-44	F	917
POA2064	35-44	M	887
POA2064	45-54	F	619
POA2064	45-54	M	554
POA2064	55-64	F	448
POA2064	55-64	M	421
POA2064	65-74	F	296
POA2064	65-74	M	265
POA2064	75-84	F	161
POA2064	75-84	M	121
POA2064	85+	F	77
POA2064	85+	M	57
POA2065	0-4	F	1042
POA2065	0-4	M	1023
POA2065	5-14	F	1185
POA2065	5-14	M	1138
POA2065	15-19	F	465
POA2065	15-19	M	469
POA2065	20-24	F	864
POA2065	20-24	M	739
POA2065	25-34	F	3761
POA2065	25-34	M	3530
POA2065	35-44	F	2953
POA2065	35-44	M	2841
POA2065	45-54	F	1853
POA2065	45-54	M	1763
POA2065	55-64	F	1568
POA2065	55-64	M	1330
POA2065	65-74	F	1171
POA2065	65-74	M	980
POA2065	75-84	F	575
POA2065	75-84	M	418
POA2065	85+	F	272
POA2065	85+	M	172
POA2066	0-4	F	1054
POA2066	0-4	M	1105
POA2066	5-14	F	1863
POA2066	5-14	M	2064
POA2066	15-19	F	652
POA2066	15-19	M	1047
POA2066	20-24	F	891
POA2066	20-24	M	839
POA2066	25-34	F	2735
POA2066	25-34	M	2594
POA2066	35-44	F	2659
POA2066	35-44	M	2488
POA2066	45-54	F	2136
POA2066	45-54	M	1989
POA2066	55-64	F	1682
POA2066	55-64	M	1520
POA2066	65-74	F	1186
POA2066	65-74	M	1102
POA2066	75-84	F	716
POA2066	75-84	M	552
POA2066	85+	F	514
POA2066	85+	M	245
POA2067	0-4	F	823
POA2067	0-4	M	833
POA2067	5-14	F	1258
POA2067	5-14	M	1423
POA2067	15-19	F	754
POA2067	15-19	M	725
POA2067	20-24	F	1147
POA2067	20-24	M	1017
POA2067	25-34	F	2711
POA2067	25-34	M	2395
POA2067	35-44	F	2249
POA2067	35-44	M	2057
POA2067	45-54	F	1678
POA2067	45-54	M	1446
POA2067	55-64	F	1337
POA2067	55-64	M	1101
POA2067	65-74	F	970
POA2067	65-74	M	859
POA2067	75-84	F	617
POA2067	75-84	M	453
POA2067	85+	F	343
POA2067	85+	M	214
POA2068	0-4	F	564
POA2068	0-4	M	612
POA2068	5-14	F	1351
POA2068	5-14	M	1377
POA2068	15-19	F	486
POA2068	15-19	M	521
POA2068	20-24	F	398
POA2068	20-24	M	383
POA2068	25-34	F	776
POA2068	25-34	M	632
POA2068	35-44	F	1439
POA2068	35-44	M	1268
POA2068	45-54	F	1387
POA2068	45-54	M	1300
POA2068	55-64	F	970
POA2068	55-64	M	890
POA2068	65-74	F	713
POA2068	65-74	M	627
POA2068	75-84	F	390
POA2068	75-84	M	340
POA2068	85+	F	234
POA2068	85+	M	155
POA2069	0-4	F	370
POA2069	0-4	M	420
POA2069	5-14	F	1072
POA2069	5-14	M	1204
POA2069	15-19	F	494
POA2069	15-19	M	524
POA2069	20-24	F	382
POA2069	20-24	M	406
POA2069	25-34	F	696
POA2069	25-34	M	617
POA2069	35-44	F	1053
POA2069	35-44	M	890
POA2069	45-54	F	1149
POA2069	45-54	M	1032
POA2069	55-64	F	825
POA2069	55-64	M	810
POA2069	65-74	F	636
POA2069	65-74	M	597
POA2069	75-84	F	365
POA2069	75-84	M	330
POA2069	85+	F	223
POA2069	85+	M	145
POA2070	0-4	F	342
POA2070	0-4	M	380
POA2070	5-14	F	1016
POA2070	5-14	M	1082
POA2070	15-19	F	458
POA2070	15-19	M	538
POA2070	20-24	F	382
POA2070	20-24	M	408
POA2070	25-34	F	634
POA2070	25-34	M	579
POA2070	35-44	F	954
POA2070	35-44	M	795
POA2070	45-54	F	1097
POA2070	45-54	M	995
POA2070	55-64	F	804
POA2070	55-64	M	759
POA2070	65-74	F	604
POA2070	65-74	M	529
POA2070	75-84	F	409
POA2070	75-84	M	340
POA2070	85+	F	269
POA2070	85+	M	124
POA2071	0-4	F	302
POA2071	0-4	M	316
POA2071	5-14	F	898
POA2071	5-14	M	1033
POA2071	15-19	F	561
POA2071	15-19	M	623
POA2071	20-24	F	442
POA2071	20-24	M	445
POA2071	25-34	F	654
POA2071	25-34	M	584
POA2071	35-44	F	923
POA2071	35-44	M	736
POA2071	45-54	F	1149
POA2071	45-54	M	1008
POA2071	55-64	F	797
POA2071	55-64	M	763
POA2071	65-74	F	603
POA2071	65-74	M	534
POA2071	75-84	F	396
POA2071	75-84	M	318
POA2071	85+	F	307
POA2071	85+	M	158
POA2072	0-4	F	183
POA2072	0-4	M	176
POA2072	5-14	F	495
POA2072	5-14	M	530
POA2072	15-19	F	313
POA2072	15-19	M	321
POA2072	20-24	F	233
POA2072	20-24	M	230
POA2072	25-34	F	430
POA2072	25-34	M	405
POA2072	35-44	F	551
POA2072	35-44	M	454
POA2072	45-54	F	649
POA2072	45-54	M	536
POA2072	55-64	F	480
POA2072	55-64	M	464
POA2072	65-74	F	317
POA2072	65-74	M	288
POA2072	75-84	F	172
POA2072	75-84	M	171
POA2072	85+	F	177
POA2072	85+	M	88
POA2073	0-4	F	447
POA2073	0-4	M	473
POA2073	5-14	F	1416
POA2073	5-14	M	1295
POA2073	15-19	F	738
POA2073	15-19	M	594
POA2073	20-24	F	467
POA2073	20-24	M	464
POA2073	25-34	F	655
POA2073	25-34	M	614
POA2073	35-44	F	1197
POA2073	35-44	M	975
POA2073	45-54	F	1450
POA2073	45-54	M	1300
POA2073	55-64	F	936
POA2073	55-64	M	912
POA2073	65-74	F	700
POA2073	65-74	M	670
POA2073	75-84	F	363
POA2073	75-84	M	330
POA2073	85+	F	213
POA2073	85+	M	138
POA2074	0-4	F	525
POA2074	0-4	M	551
POA2074	5-14	F	1513
POA2074	5-14	M	1725
POA2074	15-19	F	762
POA2074	15-19	M	852
POA2074	20-24	F	573
POA2074	20-24	M	561
POA2074	25-34	F	805
POA2074	25-34	M	716
POA2074	35-44	F	1455
POA2074	35-44	M	1271
POA2074	45-54	F	1817
POA2074	45-54	M	1580
POA2074	55-64	F	1291
POA2074	55-64	M	1205
POA2074	65-74	F	1153
POA2074	65-74	M	993
POA2074	75-84	F	928
POA2074	75-84	M	743
POA2074	85+	F	783
POA2074	85+	M	449
POA2075	0-4	F	569
POA2075	0-4	M	596
POA2075	5-14	F	1511
POA2075	5-14	M	1605
POA2075	15-19	F	683
POA2075	15-19	M	711
POA2075	20-24	F	509
POA2075	20-24	M	497
POA2075	25-34	F	827
POA2075	25-34	M	729
POA2075	35-44	F	1501
POA2075	35-44	M	1302
POA2075	45-54	F	1629
POA2075	45-54	M	1466
POA2075	55-64	F	1244
POA2075	55-64	M	1080
POA2075	65-74	F	1088
POA2075	65-74	M	881
POA2075	75-84	F	761
POA2075	75-84	M	666
POA2075	85+	F	350
POA2075	85+	M	257
POA2076	0-4	F	563
POA2076	0-4	M	694
POA2076	5-14	F	1782
POA2076	5-14	M	1867
POA2076	15-19	F	1102
POA2076	15-19	M	1079
POA2076	20-24	F	675
POA2076	20-24	M	674
POA2076	25-34	F	1025
POA2076	25-34	M	928
POA2076	35-44	F	1635
POA2076	35-44	M	1444
POA2076	45-54	F	1992
POA2076	45-54	M	1790
POA2076	55-64	F	1468
POA2076	55-64	M	1354
POA2076	65-74	F	1157
POA2076	65-74	M	1038
POA2076	75-84	F	843
POA2076	75-84	M	667
POA2076	85+	F	549
POA2076	85+	M	335
POA2077	0-4	F	1307
POA2077	0-4	M	1425
POA2077	5-14	F	2274
POA2077	5-14	M	2402
POA2077	15-19	F	931
POA2077	15-19	M	957
POA2077	20-24	F	1010
POA2077	20-24	M	1010
POA2077	25-34	F	3163
POA2077	25-34	M	2909
POA2077	35-44	F	3396
POA2077	35-44	M	3371
POA2077	45-54	F	2509
POA2077	45-54	M	2345
POA2077	55-64	F	2065
POA2077	55-64	M	1805
POA2077	65-74	F	1445
POA2077	65-74	M	1269
POA2077	75-84	F	803
POA2077	75-84	M	672
POA2077	85+	F	458
POA2077	85+	M	277
POA2079	0-4	F	185
POA2079	0-4	M	234
POA2079	5-14	F	512
POA2079	5-14	M	536
POA2079	15-19	F	217
POA2079	15-19	M	232
POA2079	20-24	F	207
POA2079	20-24	M	253
POA2079	25-34	F	382
POA2079	25-34	M	352
POA2079	35-44	F	552
POA2079	35-44	M	474
POA2079	45-54	F	583
POA2079	45-54	M	531
POA2079	55-64	F	485
POA2079	55-64	M	524
POA2079	65-74	F	258
POA2079	65-74	M	230
POA2079	75-84	F	132
POA2079	75-84	M	121
POA2079	85+	F	60
POA2079	85+	M	41
POA2080	0-4	F	54
POA2080	0-4	M	56
POA2080	5-14	F	109
POA2080	5-14	M	140
POA2080	15-19	F	53
POA2080	15-19	M	63
POA2080	20-24	F	46
POA2080	20-24	M	50
POA2080	25-34	F	75
POA2080	25-34	M	70
POA2080	35-44	F	145
POA2080	35-44	M	114
POA2080	45-54	F	116
POA2080	45-54	M	136
POA2080	55-64	F	125
POA2080	55-64	M	106
POA2080	65-74	F	83
POA2080	65-74	M	76
POA2080	75-84	F	30
POA2080	75-84	M	20
POA2080	85+	F	15
POA2080	85+	M	14
POA2081	0-4	F	154
POA2081	0-4	M	196
POA2081	5-14	F	405
POA2081	5-14	M	416
POA2081	15-19	F	210
POA2081	15-19	M	210
POA2081	20-24	F	147
POA2081	20-24	M	165
POA2081	25-34	F	253
POA2081	25-34	M	225
POA2081	35-44	F	389
POA2081	35-44	M	371
POA2081	45-54	F	471
POA2081	45-54	M	434
POA2081	55-64	F	316
