POA_CODE_2016	MaxSchoolingCompleted	Sex	persons
POA2064	Year 12	M	2962
POA2065	Did not go to school	F	46
POA2065	Did not go to school	M	23
POA2065	Year 8	F	153
POA2065	Year 8	M	138
POA2065	Year 9	F	227
POA2065	Year 9	M	183
POA2065	Year 10	F	1000
POA2065	Year 10	M	715
POA2065	Year 11	F	426
POA2065	Year 11	M	373
POA2065	Year 12	F	10631
POA2065	Year 12	M	9878
POA2066	Did not go to school	F	57
POA2066	Did not go to school	M	40
POA2066	Year 8	F	189
POA2066	Year 8	M	205
POA2066	Year 9	F	340
POA2066	Year 9	M	317
POA2066	Year 10	F	1285
POA2066	Year 10	M	1014
POA2066	Year 11	F	461
POA2066	Year 11	M	608
POA2066	Year 12	F	10129
POA2066	Year 12	M	9524
POA2067	Did not go to school	F	143
POA2067	Did not go to school	M	80
POA2067	Year 8	F	302
POA2067	Year 8	M	192
POA2067	Year 9	F	326
POA2067	Year 9	M	250
POA2067	Year 10	F	799
POA2067	Year 10	M	632
POA2067	Year 11	F	371
POA2067	Year 11	M	353
POA2067	Year 12	F	9124
POA2067	Year 12	M	8147
POA2068	Did not go to school	F	51
POA2068	Did not go to school	M	34
POA2068	Year 8	F	204
POA2068	Year 8	M	176
POA2068	Year 9	F	209
POA2068	Year 9	M	187
POA2068	Year 10	F	722
POA2068	Year 10	M	583
POA2068	Year 11	F	272
POA2068	Year 11	M	261
POA2068	Year 12	F	4983
POA2068	Year 12	M	4528
POA2069	Did not go to school	F	29
POA2069	Did not go to school	M	20
POA2069	Year 8	F	91
POA2069	Year 8	M	70
POA2069	Year 9	F	156
POA2069	Year 9	M	166
POA2069	Year 10	F	513
POA2069	Year 10	M	389
POA2069	Year 11	F	265
POA2069	Year 11	M	196
POA2069	Year 12	F	4462
POA2069	Year 12	M	4258
POA2070	Did not go to school	F	33
POA2070	Did not go to school	M	9
POA2070	Year 8	F	94
POA2070	Year 8	M	82
POA2070	Year 9	F	161
POA2070	Year 9	M	139
POA2070	Year 10	F	507
POA2070	Year 10	M	351
POA2070	Year 11	F	265
POA2070	Year 11	M	230
POA2070	Year 12	F	4299
POA2070	Year 12	M	4034
POA2071	Did not go to school	F	35
POA2071	Did not go to school	M	16
POA2071	Year 8	F	104
POA2071	Year 8	M	77
POA2071	Year 9	F	176
POA2071	Year 9	M	167
POA2071	Year 10	F	513
POA2071	Year 10	M	305
POA2071	Year 11	F	257
POA2071	Year 11	M	238
POA2071	Year 12	F	4452
POA2071	Year 12	M	4136
POA2072	Did not go to school	F	13
POA2072	Did not go to school	M	15
POA2072	Year 8	F	52
POA2072	Year 8	M	43
POA2072	Year 9	F	91
POA2072	Year 9	M	78
POA2072	Year 10	F	214
POA2072	Year 10	M	171
POA2072	Year 11	F	126
POA2072	Year 11	M	112
POA2072	Year 12	F	2579
POA2072	Year 12	M	2352
POA2073	Did not go to school	F	21
POA2073	Did not go to school	M	13
POA2073	Year 8	F	105
POA2073	Year 8	M	72
POA2073	Year 9	F	205
POA2073	Year 9	M	180
POA2073	Year 10	F	607
POA2073	Year 10	M	450
POA2073	Year 11	F	310
POA2073	Year 11	M	232
POA2073	Year 12	F	5207
POA2073	Year 12	M	4832
POA2074	Did not go to school	F	28
POA2074	Did not go to school	M	21
POA2074	Year 8	F	123
POA2074	Year 8	M	103
POA2074	Year 9	F	334
POA2074	Year 9	M	306
POA2074	Year 10	F	1181
POA2074	Year 10	M	741
POA2074	Year 11	F	487
POA2074	Year 11	M	394
POA2074	Year 12	F	6785
POA2074	Year 12	M	6394
POA2075	Did not go to school	F	32
POA2075	Did not go to school	M	24
POA2075	Year 8	F	137
POA2075	Year 8	M	118
POA2075	Year 9	F	317
POA2075	Year 9	M	212
POA2075	Year 10	F	978
POA2075	Year 10	M	631
POA2075	Year 11	F	443
POA2075	Year 11	M	353
POA2075	Year 12	F	6329
POA2075	Year 12	M	5969
POA2076	Did not go to school	F	49
POA2076	Did not go to school	M	41
POA2076	Year 8	F	194
POA2076	Year 8	M	159
POA2076	Year 9	F	389
POA2076	Year 9	M	331
POA2076	Year 10	F	1309
POA2076	Year 10	M	986
POA2076	Year 11	F	534
POA2076	Year 11	M	436
POA2076	Year 12	F	7333
POA2076	Year 12	M	6817
POA2077	Did not go to school	F	136
POA2077	Did not go to school	M	102
POA2077	Year 8	F	367
POA2077	Year 8	M	289
POA2077	Year 9	F	524
POA2077	Year 9	M	469
POA2077	Year 10	F	2028
POA2077	Year 10	M	1772
POA2077	Year 11	F	632
POA2077	Year 11	M	644
POA2077	Year 12	F	11178
POA2077	Year 12	M	10587
POA2079	Did not go to school	F	8
POA2079	Did not go to school	M	10
POA2079	Year 8	F	53
POA2079	Year 8	M	42
POA2079	Year 9	F	122
POA2079	Year 9	M	108
POA2079	Year 10	F	539
POA2079	Year 10	M	539
POA2079	Year 11	F	135
POA2079	Year 11	M	168
POA2079	Year 12	F	1910
POA2079	Year 12	M	1790
POA2080	Did not go to school	F	3
POA2080	Year 8	F	17
POA2080	Year 8	M	14
POA2080	Year 9	F	36
POA2080	Year 9	M	33
POA2080	Year 10	F	139
POA2080	Year 10	M	131
POA2080	Year 11	F	32
POA2080	Year 11	M	45
POA2080	Year 12	F	428
POA2080	Year 12	M	386
POA2081	Year 8	F	42
POA2081	Year 8	M	36
POA2081	Year 9	F	104
POA2081	Year 9	M	85
POA2081	Year 10	F	456
POA2081	Year 10	M	451
POA2081	Year 11	F	134
POA2081	Year 11	M	126
POA2081	Year 12	F	1316
POA2081	Year 12	M	1302
POA2082	Did not go to school	F	5
POA2082	Did not go to school	M	8
POA2082	Year 8	F	37
POA2082	Year 8	M	51
POA2082	Year 9	F	117
POA2082	Year 9	M	112
POA2082	Year 10	F	466
POA2082	Year 10	M	483
POA2082	Year 11	F	119
POA2082	Year 11	M	139
POA2082	Year 12	F	1275
POA2082	Year 12	M	1159
POA2083	Did not go to school	M	4
POA2083	Year 8	F	20
POA2083	Year 8	M	23
POA2083	Year 9	F	21
POA2083	Year 9	M	34
POA2083	Year 10	F	133
POA2083	Year 10	M	172
POA2083	Year 11	F	36
POA2083	Year 11	M	43
POA2083	Year 12	F	373
POA2083	Year 12	M	347
POA2084	Did not go to school	F	6
POA2084	Did not go to school	M	5
POA2084	Year 8	F	41
POA2084	Year 8	M	30
POA2084	Year 9	F	69
POA2084	Year 9	M	84
POA2084	Year 10	F	335
POA2084	Year 10	M	297
POA2084	Year 11	F	86
POA2084	Year 11	M	94
POA2084	Year 12	F	841
POA2084	Year 12	M	830
POA2085	Did not go to school	F	19
POA2085	Did not go to school	M	14
POA2085	Year 8	F	135
POA2085	Year 8	M	91
POA2085	Year 9	F	229
POA2085	Year 9	M	215
POA2085	Year 10	F	1027
POA2085	Year 10	M	776
POA2085	Year 11	F	274
POA2085	Year 11	M	269
POA2085	Year 12	F	2898
POA2085	Year 12	M	2816
POA2086	Did not go to school	F	14
POA2086	Did not go to school	M	20
POA2086	Year 8	F	118
POA2086	Year 8	M	115
POA2086	Year 9	F	223
POA2086	Year 9	M	196
POA2086	Year 10	F	938
POA2086	Year 10	M	859
POA2086	Year 11	F	266
POA2086	Year 11	M	304
POA2086	Year 12	F	3494
POA2086	Year 12	M	3344
POA2087	Did not go to school	F	27
POA2087	Did not go to school	M	25
POA2087	Year 8	F	139
POA2087	Year 8	M	126
POA2087	Year 9	F	234
POA2087	Year 9	M	216
POA2087	Year 10	F	871
POA2087	Year 10	M	674
POA2087	Year 11	F	254
POA2087	Year 11	M	259
POA2087	Year 12	F	3456
POA2087	Year 12	M	3174
POA2088	Did not go to school	F	17
POA2088	Did not go to school	M	26
POA2088	Year 8	F	119
POA2088	Year 8	M	102
POA2088	Year 9	F	323
POA2088	Year 9	M	239
POA2088	Year 10	F	1219
POA2088	Year 10	M	671
POA2088	Year 11	F	616
POA2088	Year 11	M	413
POA2088	Year 12	F	9512
POA2088	Year 12	M	8282
POA2089	Did not go to school	F	10
POA2089	Did not go to school	M	5
POA2089	Year 8	F	39
POA2089	Year 8	M	25
POA2089	Year 9	F	72
POA2089	Year 9	M	59
POA2089	Year 10	F	405
POA2089	Year 10	M	276
POA2089	Year 11	F	201
POA2089	Year 11	M	162
POA2089	Year 12	F	4342
POA2089	Year 12	M	3818
POA2090	Did not go to school	F	11
POA2090	Did not go to school	M	10
POA2090	Year 8	F	43
POA2090	Year 8	M	46
POA2090	Year 9	F	86
POA2090	Year 9	M	87
POA2090	Year 10	F	517
POA2090	Year 10	M	330
POA2090	Year 11	F	245
POA2090	Year 11	M	174
POA2090	Year 12	F	5009
POA2090	Year 12	M	4219
POA2092	Did not go to school	F	6
POA2092	Did not go to school	M	8
POA2092	Year 8	F	43
POA2092	Year 8	M	44
POA2092	Year 9	F	93
POA2092	Year 9	M	67
POA2092	Year 10	F	353
POA2092	Year 10	M	254
POA2092	Year 11	F	138
POA2092	Year 11	M	129
POA2092	Year 12	F	2026
POA2092	Year 12	M	1933
POA2093	Did not go to school	F	15
POA2093	Did not go to school	M	19
POA2093	Year 8	F	145
POA2093	Year 8	M	122
POA2093	Year 9	F	294
POA2093	Year 9	M	264
POA2093	Year 10	F	1219
POA2093	Year 10	M	961
POA2093	Year 11	F	465
POA2093	Year 11	M	420
POA2093	Year 12	F	6479
POA2093	Year 12	M	6068
POA2094	Did not go to school	M	3
POA2094	Year 8	F	28
POA2094	Year 8	M	24
POA2094	Year 9	F	69
POA2094	Year 9	M	43
POA2094	Year 10	F	300
POA2094	Year 10	M	228
POA2094	Year 11	F	112
POA2094	Year 11	M	101
POA2094	Year 12	F	1848
POA2094	Year 12	M	1761
POA2095	Did not go to school	F	4
POA2095	Did not go to school	M	7
POA2095	Year 8	F	75
POA2095	Year 8	M	69
POA2095	Year 9	F	155
POA2095	Year 9	M	152
POA2095	Year 10	F	657
POA2095	Year 10	M	500
POA2095	Year 11	F	250
POA2095	Year 11	M	263
POA2095	Year 12	F	5080
POA2095	Year 12	M	5119
POA2096	Did not go to school	F	14
POA2096	Did not go to school	M	5
POA2096	Year 8	F	85
POA2096	Year 8	M	80
POA2096	Year 9	F	168
POA2096	Year 9	M	180
POA2096	Year 10	F	742
POA2096	Year 10	M	729
POA2096	Year 11	F	245
POA2096	Year 11	M	286
POA2096	Year 12	F	4288
POA2096	Year 12	M	4069
POA2097	Did not go to school	F	15
POA2097	Did not go to school	M	19
POA2097	Year 8	F	129
POA2097	Year 8	M	128
POA2097	Year 9	F	273
POA2097	Year 9	M	278
POA2097	Year 10	F	1256
POA2097	Year 10	M	1167
POA2097	Year 11	F	336
POA2097	Year 11	M	378
POA2097	Year 12	F	3906
POA2097	Year 12	M	3608
POA2099	Did not go to school	F	164
POA2099	Did not go to school	M	125
POA2099	Year 8	F	568
POA2099	Year 8	M	489
POA2099	Year 9	F	751
POA2099	Year 9	M	665
POA2099	Year 10	F	2960
POA2099	Year 10	M	2812
POA2099	Year 11	F	836
POA2099	Year 11	M	925
POA2099	Year 12	F	10383
POA2099	Year 12	M	9537
POA2100	Did not go to school	F	62
POA2100	Did not go to school	M	59
POA2100	Year 8	F	278
POA2100	Year 8	M	258
POA2100	Year 9	F	372
POA2100	Year 9	M	368
POA2100	Year 10	F	1544
POA2100	Year 10	M	1454
POA2100	Year 11	F	424
POA2100	Year 11	M	488
POA2100	Year 12	F	5294
POA2100	Year 12	M	5015
POA2101	Did not go to school	F	19
POA2101	Did not go to school	M	16
POA2101	Year 8	F	204
POA2101	Year 8	M	204
POA2101	Year 9	F	416
POA2101	Year 9	M	370
POA2101	Year 10	F	1648
POA2101	Year 10	M	1598
POA2101	Year 11	F	415
POA2101	Year 11	M	487
POA2101	Year 12	F	4813
POA2101	Year 12	M	4375
POA2102	Did not go to school	F	4
POA2102	Year 8	F	65
POA2102	Year 8	M	46
POA2102	Year 9	F	132
POA2102	Year 9	M	110
POA2102	Year 10	F	612
POA2102	Year 10	M	486
POA2102	Year 11	F	172
POA2102	Year 11	M	159
POA2102	Year 12	F	1822
POA2102	Year 12	M	1680
POA2103	Did not go to school	F	10
POA2103	Did not go to school	M	16
POA2103	Year 8	F	115
POA2103	Year 8	M	79
POA2103	Year 9	F	235
POA2103	Year 9	M	182
POA2103	Year 10	F	905
POA2103	Year 10	M	866
POA2103	Year 11	F	271
POA2103	Year 11	M	227
POA2103	Year 12	F	2704
POA2103	Year 12	M	2508
POA2104	Did not go to school	M	3
POA2104	Year 8	F	26
POA2104	Year 8	M	30
POA2104	Year 9	F	89
POA2104	Year 9	M	52
POA2104	Year 10	F	362
POA2104	Year 10	M	222
POA2104	Year 11	F	97
POA2104	Year 11	M	77
POA2104	Year 12	F	945
POA2104	Year 12	M	932
POA2105	Did not go to school	M	4
POA2105	Year 8	F	4
POA2105	Year 8	M	13
POA2105	Year 9	F	15
POA2105	Year 9	M	17
POA2105	Year 10	F	117
POA2105	Year 10	M	121
POA2105	Year 11	F	31
POA2105	Year 11	M	35
POA2105	Year 12	F	517
POA2105	Year 12	M	499
POA2106	Did not go to school	F	6
POA2106	Year 8	F	56
POA2106	Year 8	M	48
POA2106	Year 9	F	125
POA2106	Year 9	M	127
POA2106	Year 10	F	718
POA2106	Year 10	M	635
POA2106	Year 11	F	236
POA2106	Year 11	M	250
POA2106	Year 12	F	2565
POA2106	Year 12	M	2428
POA2107	Did not go to school	F	3
POA2107	Did not go to school	M	7
POA2107	Year 8	F	76
POA2107	Year 8	M	77
POA2107	Year 9	F	223
POA2107	Year 9	M	203
POA2107	Year 10	F	1137
POA2107	Year 10	M	966
POA2107	Year 11	F	412
POA2107	Year 11	M	347
POA2107	Year 12	F	3927
POA2107	Year 12	M	3804
POA2108	Year 8	F	11
POA2108	Year 8	M	10
POA2108	Year 9	F	13
POA2108	Year 9	M	29
POA2108	Year 10	F	132
POA2108	Year 10	M	92
POA2108	Year 11	F	43
POA2108	Year 11	M	31
POA2108	Year 12	F	462
POA2108	Year 12	M	513
POA2109	Year 8	F	23
POA2109	Year 8	M	11
POA2109	Year 9	F	40
POA2109	Year 9	M	17
POA2109	Year 10	F	51
POA2109	Year 10	M	38
POA2109	Year 11	F	26
POA2109	Year 11	M	34
POA2109	Year 12	F	1232
POA2109	Year 12	M	1138
POA2110	Did not go to school	F	14
POA2110	Did not go to school	M	13
POA2110	Year 8	F	109
POA2110	Year 8	M	103
POA2110	Year 9	F	168
POA2110	Year 9	M	216
POA2110	Year 10	F	549
POA2110	Year 10	M	480
POA2110	Year 11	F	161
POA2110	Year 11	M	295
POA2110	Year 12	F	2819
POA2110	Year 12	M	2663
POA2111	Did not go to school	F	56
POA2111	Did not go to school	M	42
POA2111	Year 8	F	257
POA2111	Year 8	M	183
POA2111	Year 9	F	260
POA2111	Year 9	M	218
POA2111	Year 10	F	887
POA2111	Year 10	M	724
POA2111	Year 11	F	271
POA2111	Year 11	M	235
POA2111	Year 12	F	4090
POA2111	Year 12	M	3864
POA2112	Did not go to school	F	172
POA2112	Did not go to school	M	119
POA2112	Year 8	F	573
POA2112	Year 8	M	467
POA2112	Year 9	F	517
POA2112	Year 9	M	447
POA2112	Year 10	F	1950
POA2112	Year 10	M	1765
POA2112	Year 11	F	522
POA2112	Year 11	M	553
POA2112	Year 12	F	9441
POA2112	Year 12	M	8891
POA2113	Did not go to school	F	93
POA2113	Did not go to school	M	71
POA2113	Year 8	F	300
POA2113	Year 8	M	220
POA2113	Year 9	F	293
POA2113	Year 9	M	259
POA2113	Year 10	F	1010
POA2113	Year 10	M	909
POA2113	Year 11	F	283
POA2113	Year 11	M	306
POA2113	Year 12	F	5432
POA2113	Year 12	M	5248
POA2114	Did not go to school	F	137
POA2114	Did not go to school	M	84
POA2114	Year 8	F	294
POA2114	Year 8	M	269
POA2114	Year 9	F	294
POA2114	Year 9	M	272
POA2114	Year 10	F	1096
POA2114	Year 10	M	995
POA2114	Year 11	F	347
POA2114	Year 11	M	383
POA2114	Year 12	F	7729
POA2114	Year 12	M	7292
POA2115	Did not go to school	F	78
POA2115	Did not go to school	M	79
POA2115	Year 8	F	213
POA2115	Year 8	M	200
POA2115	Year 9	F	228
POA2115	Year 9	M	203
POA2115	Year 10	F	708
POA2115	Year 10	M	723
POA2115	Year 11	F	227
POA2115	Year 11	M	236
POA2115	Year 12	F	2583
POA2115	Year 12	M	2511
POA2116	Did not go to school	F	42
POA2116	Did not go to school	M	21
POA2116	Year 8	F	122
POA2116	Year 8	M	88
POA2116	Year 9	F	132
POA2116	Year 9	M	141
POA2116	Year 10	F	425
POA2116	Year 10	M	473
POA2116	Year 11	F	119
POA2116	Year 11	M	132
POA2116	Year 12	F	1731
POA2116	Year 12	M	1601
POA2117	Did not go to school	F	131
POA2117	Did not go to school	M	101
POA2117	Year 8	F	304
POA2117	Year 8	M	283
POA2117	Year 9	F	407
POA2117	Year 9	M	370
POA2117	Year 10	F	1314
POA2117	Year 10	M	1277
POA2117	Year 11	F	376
POA2117	Year 11	M	407
POA2117	Year 12	F	5870
POA2117	Year 12	M	5357
POA2118	Did not go to school	F	129
POA2118	Did not go to school	M	95
POA2118	Year 8	F	276
POA2118	Year 8	M	208
POA2118	Year 9	F	409
POA2118	Year 9	M	378
POA2118	Year 10	F	1285
POA2118	Year 10	M	1086
POA2118	Year 11	F	437
POA2118	Year 11	M	421
POA2118	Year 12	F	7160
POA2118	Year 12	M	6976
POA2119	Did not go to school	F	12
POA2119	Did not go to school	M	15
POA2119	Year 8	F	57
POA2119	Year 8	M	59
POA2119	Year 9	F	200
POA2119	Year 9	M	162
POA2119	Year 10	F	620
POA2119	Year 10	M	441
POA2119	Year 11	F	229
POA2119	Year 11	M	206
POA2119	Year 12	F	3545
POA2119	Year 12	M	3377
POA2120	Did not go to school	F	70
POA2120	Did not go to school	M	39
POA2120	Year 8	F	169
POA2120	Year 8	M	124
POA2120	Year 9	F	297
POA2120	Year 9	M	257
POA2120	Year 10	F	1198
POA2120	Year 10	M	1016
POA2120	Year 11	F	381
POA2120	Year 11	M	396
POA2120	Year 12	F	5867
POA2120	Year 12	M	5700
POA2121	Did not go to school	F	104
POA2121	Did not go to school	M	58
POA2121	Year 8	F	221
POA2121	Year 8	M	166
POA2121	Year 9	F	406
POA2121	Year 9	M	340
POA2121	Year 10	F	1218
POA2121	Year 10	M	952
POA2121	Year 11	F	444
POA2121	Year 11	M	432
POA2121	Year 12	F	9069
POA2121	Year 12	M	9041
POA2122	Did not go to school	F	188
POA2122	Did not go to school	M	116
POA2122	Year 8	F	453
POA2122	Year 8	M	294
POA2122	Year 9	F	458
POA2122	Year 9	M	375
POA2122	Year 10	F	1403
POA2122	Year 10	M	1036
POA2122	Year 11	F	413
POA2122	Year 11	M	449
POA2122	Year 12	F	10199
POA2122	Year 12	M	9744
POA2125	Did not go to school	F	35
POA2125	Did not go to school	M	25
POA2125	Year 8	F	143
POA2125	Year 8	M	115
POA2125	Year 9	F	284
POA2125	Year 9	M	220
POA2125	Year 10	F	998
POA2125	Year 10	M	733
POA2125	Year 11	F	311
POA2125	Year 11	M	320
POA2125	Year 12	F	4913
POA2125	Year 12	M	4872
POA2126	Did not go to school	F	41
POA2126	Did not go to school	M	38
POA2126	Year 8	F	191
POA2126	Year 8	M	126
POA2126	Year 9	F	291
POA2126	Year 9	M	254
POA2126	Year 10	F	1050
POA2126	Year 10	M	823
POA2126	Year 11	F	368
POA2126	Year 11	M	377
POA2126	Year 12	F	5648
POA2126	Year 12	M	5547
POA2127	Did not go to school	F	34
POA2127	Did not go to school	M	28
POA2127	Year 8	F	66
POA2127	Year 8	M	49
POA2127	Year 9	F	102
POA2127	Year 9	M	89
POA2127	Year 10	F	488
POA2127	Year 10	M	440
POA2127	Year 11	F	171
POA2127	Year 11	M	212
POA2127	Year 12	F	4687
POA2127	Year 12	M	4411
POA2128	Did not go to school	F	17
POA2128	Did not go to school	M	32
POA2128	Year 8	F	25
POA2128	Year 8	M	43
POA2128	Year 9	F	34
POA2128	Year 9	M	31
POA2128	Year 10	F	86
POA2128	Year 10	M	115
POA2128	Year 11	F	26
POA2128	Year 11	M	53
POA2128	Year 12	F	593
POA2128	Year 12	M	647
POA2130	Did not go to school	F	24
POA2130	Did not go to school	M	18
POA2130	Year 8	F	115
POA2130	Year 8	M	89
POA2130	Year 9	F	64
POA2130	Year 9	M	91
POA2130	Year 10	F	234
POA2130	Year 10	M	306
POA2130	Year 11	F	118
POA2130	Year 11	M	101
POA2130	Year 12	F	2396
POA2130	Year 12	M	2101
POA2131	Did not go to school	F	196
POA2131	Did not go to school	M	144
POA2131	Year 8	F	525
POA2131	Year 8	M	381
POA2131	Year 9	F	323
POA2131	Year 9	M	256
POA2131	Year 10	F	895
POA2131	Year 10	M	952
POA2131	Year 11	F	315
POA2131	Year 11	M	337
POA2131	Year 12	F	7451
POA2131	Year 12	M	7399
POA2132	Did not go to school	F	121
POA2132	Did not go to school	M	79
POA2132	Year 8	F	304
POA2132	Year 8	M	222
POA2132	Year 9	F	169
POA2132	Year 9	M	144
POA2132	Year 10	F	557
POA2132	Year 10	M	513
POA2132	Year 11	F	194
POA2132	Year 11	M	173
POA2132	Year 12	F	3021
POA2132	Year 12	M	2798
POA2133	Did not go to school	F	103
POA2133	Did not go to school	M	77
POA2133	Year 8	F	341
POA2133	Year 8	M	223
POA2133	Year 9	F	182
POA2133	Year 9	M	158
POA2133	Year 10	F	725
POA2133	Year 10	M	666
POA2133	Year 11	F	194
POA2133	Year 11	M	205
POA2133	Year 12	F	2978
POA2133	Year 12	M	2635
POA2134	Did not go to school	F	189
POA2134	Did not go to school	M	128
POA2134	Year 8	F	361
POA2134	Year 8	M	230
POA2134	Year 9	F	201
POA2134	Year 9	M	198
POA2134	Year 10	F	470
POA2134	Year 10	M	459
POA2134	Year 11	F	238
POA2134	Year 11	M	216
POA2134	Year 12	F	5612
POA2134	Year 12	M	5195
POA2135	Did not go to school	F	156
POA2135	Did not go to school	M	148
POA2135	Year 8	F	424
POA2135	Year 8	M	278
POA2135	Year 9	F	310
POA2135	Year 9	M	240
POA2135	Year 10	F	928
POA2135	Year 10	M	761
POA2135	Year 11	F	338
POA2135	Year 11	M	308
POA2135	Year 12	F	8095
POA2135	Year 12	M	8545
POA2136	Did not go to school	F	53
POA2136	Did not go to school	M	45
POA2136	Year 8	F	189
POA2136	Year 8	M	131
POA2136	Year 9	F	104
POA2136	Year 9	M	104
POA2136	Year 10	F	457
POA2136	Year 10	M	418
POA2136	Year 11	F	112
POA2136	Year 11	M	137
POA2136	Year 12	F	2021
POA2136	Year 12	M	1941
POA2137	Did not go to school	F	131
POA2137	Did not go to school	M	106
POA2137	Year 8	F	588
POA2137	Year 8	M	446
POA2137	Year 9	F	450
POA2137	Year 9	M	359
POA2137	Year 10	F	1736
POA2137	Year 10	M	1481
POA2137	Year 11	F	449
POA2137	Year 11	M	500
POA2137	Year 12	F	7428
POA2137	Year 12	M	6974
POA2138	Did not go to school	F	123
POA2138	Did not go to school	M	86
POA2138	Year 8	F	194
POA2138	Year 8	M	184
POA2138	Year 9	F	225
POA2138	Year 9	M	176
POA2138	Year 10	F	610
POA2138	Year 10	M	585
POA2138	Year 11	F	228
POA2138	Year 11	M	262
POA2138	Year 12	F	6862
POA2138	Year 12	M	6562
POA2139	Did not go to school	F	3
POA2139	Year 8	M	3
POA2139	Year 9	M	3
POA2139	Year 10	F	3
POA2139	Year 10	M	7
POA2139	Year 11	M	4
POA2139	Year 12	F	10
POA2139	Year 12	M	11
POA2140	Did not go to school	F	116
POA2140	Did not go to school	M	68
POA2140	Year 8	F	176
POA2140	Year 8	M	165
POA2140	Year 9	F	128
POA2140	Year 9	M	142
POA2140	Year 10	F	409
POA2140	Year 10	M	450
POA2140	Year 11	F	175
POA2140	Year 11	M	266
POA2140	Year 12	F	4851
POA2140	Year 12	M	5343
POA2141	Did not go to school	F	494
POA2141	Did not go to school	M	435
POA2141	Year 8	F	751
POA2141	Year 8	M	633
POA2141	Year 9	F	436
POA2141	Year 9	M	472
POA2141	Year 10	F	1226
POA2141	Year 10	M	1376
POA2141	Year 11	F	399
POA2141	Year 11	M	556
POA2141	Year 12	F	7658
POA2141	Year 12	M	8162
POA2142	Did not go to school	F	396
POA2142	Did not go to school	M	369
POA2142	Year 8	F	565
POA2142	Year 8	M	614
POA2142	Year 9	F	360
POA2142	Year 9	M	466
POA2142	Year 10	F	1218
POA2142	Year 10	M	1425
POA2142	Year 11	F	396
POA2142	Year 11	M	479
POA2142	Year 12	F	6060
POA2142	Year 12	M	6605
POA2143	Did not go to school	F	140
POA2143	Did not go to school	M	96
POA2143	Year 8	F	270
POA2143	Year 8	M	219
POA2143	Year 9	F	189
POA2143	Year 9	M	179
POA2143	Year 10	F	542
POA2143	Year 10	M	560
POA2143	Year 11	F	201
POA2143	Year 11	M	166
POA2143	Year 12	F	2048
POA2143	Year 12	M	2078
POA2144	Did not go to school	F	871
POA2144	Did not go to school	M	1152
POA2144	Year 8	F	1134
POA2144	Year 8	M	1378
POA2144	Year 9	F	524
POA2144	Year 9	M	642
POA2144	Year 10	F	1448
POA2144	Year 10	M	1775
POA2144	Year 11	F	541
POA2144	Year 11	M	777
POA2144	Year 12	F	7762
POA2144	Year 12	M	9862
POA2145	Did not go to school	F	542
POA2145	Did not go to school	M	401
POA2145	Year 8	F	1726
POA2145	Year 8	M	1373
POA2145	Year 9	F	1402
POA2145	Year 9	M	1376
POA2145	Year 10	F	5212
POA2145	Year 10	M	5142
POA2145	Year 11	F	1227
POA2145	Year 11	M	1456
POA2145	Year 12	F	18825
POA2145	Year 12	M	18982
POA2146	Did not go to school	F	93
POA2146	Did not go to school	M	60
POA2146	Year 8	F	305
POA2146	Year 8	M	289
POA2146	Year 9	F	371
POA2146	Year 9	M	352
POA2146	Year 10	F	1330
POA2146	Year 10	M	1341
POA2146	Year 11	F	331
POA2146	Year 11	M	389
POA2146	Year 12	F	4136
POA2146	Year 12	M	4072
POA2147	Did not go to school	F	153
POA2147	Did not go to school	M	110
POA2147	Year 8	F	725
POA2147	Year 8	M	679
POA2147	Year 9	F	926
POA2147	Year 9	M	864
POA2147	Year 10	F	3302
POA2147	Year 10	M	3327
POA2147	Year 11	F	733
POA2147	Year 11	M	894
POA2147	Year 12	F	7779
POA2147	Year 12	M	7667
POA2148	Did not go to school	F	428
POA2148	Did not go to school	M	311
POA2148	Year 8	F	1568
POA2148	Year 8	M	1258
POA2148	Year 9	F	1481
POA2148	Year 9	M	1435
POA2148	Year 10	F	4707
POA2148	Year 10	M	5073
POA2148	Year 11	F	1299
POA2148	Year 11	M	1447
POA2148	Year 12	F	13844
POA2148	Year 12	M	13850
POA2150	Did not go to school	F	284
POA2150	Did not go to school	M	287
POA2150	Year 8	F	339
POA2150	Year 8	M	241
POA2150	Year 9	F	257
POA2150	Year 9	M	261
POA2150	Year 10	F	873
POA2150	Year 10	M	920
POA2150	Year 11	F	297
POA2150	Year 11	M	354
POA2150	Year 12	F	9271
POA2150	Year 12	M	10403
POA2151	Did not go to school	F	106
POA2151	Did not go to school	M	70
POA2151	Year 8	F	300
POA2151	Year 8	M	234
POA2151	Year 9	F	357
POA2151	Year 9	M	335
POA2151	Year 10	F	1332
POA2151	Year 10	M	1213
POA2151	Year 11	F	373
POA2151	Year 11	M	422
POA2151	Year 12	F	5673
POA2151	Year 12	M	5461
POA2152	Did not go to school	F	38
POA2152	Did not go to school	M	29
POA2152	Year 8	F	163
POA2152	Year 8	M	130
POA2152	Year 9	F	279
POA2152	Year 9	M	215
POA2152	Year 10	F	890
POA2152	Year 10	M	755
POA2152	Year 11	F	243
POA2152	Year 11	M	224
POA2152	Year 12	F	2982
POA2152	Year 12	M	2632
POA2153	Did not go to school	F	137
POA2153	Did not go to school	M	110
POA2153	Year 8	F	627
