POA_CODE_2016	Age	persons
POA6336	35-44	39
POA6336	45-54	56
POA6336	55-64	60
POA6336	65-74	32
POA6336	75-84	5
POA6337	0-4	48
POA6337	5-14	90
POA6337	15-19	17
POA6337	20-24	30
POA6337	25-34	88
POA6337	35-44	63
POA6337	45-54	78
POA6337	55-64	84
POA6337	65-74	34
POA6337	75-84	17
POA6337	85+	3
POA6338	0-4	36
POA6338	5-14	80
POA6338	15-19	8
POA6338	20-24	19
POA6338	25-34	77
POA6338	35-44	79
POA6338	45-54	122
POA6338	55-64	134
POA6338	65-74	80
POA6338	75-84	36
POA6338	85+	6
POA6341	0-4	24
POA6341	5-14	36
POA6341	15-19	8
POA6341	20-24	9
POA6341	25-34	42
POA6341	35-44	42
POA6341	45-54	49
POA6341	55-64	44
POA6341	65-74	37
POA6341	75-84	4
POA6343	0-4	34
POA6343	5-14	39
POA6343	15-19	8
POA6343	20-24	8
POA6343	25-34	22
POA6343	35-44	51
POA6343	45-54	44
POA6343	55-64	29
POA6343	65-74	22
POA6343	75-84	12
POA6346	0-4	49
POA6346	5-14	75
POA6346	15-19	14
POA6346	20-24	40
POA6346	25-34	101
POA6346	35-44	106
POA6346	45-54	103
POA6346	55-64	112
POA6346	65-74	91
POA6346	75-84	34
POA6346	85+	6
POA6348	0-4	50
POA6348	5-14	108
POA6348	15-19	19
POA6348	20-24	21
POA6348	25-34	100
POA6348	35-44	102
POA6348	45-54	109
POA6348	55-64	147
POA6348	65-74	152
POA6348	75-84	59
POA6348	85+	11
POA6350	0-4	21
POA6350	5-14	19
POA6350	15-19	7
POA6350	20-24	6
POA6350	25-34	46
POA6350	35-44	40
POA6350	45-54	30
POA6350	55-64	60
POA6350	65-74	41
POA6350	75-84	29
POA6350	85+	3
POA6351	0-4	18
POA6351	5-14	12
POA6351	20-24	3
POA6351	25-34	14
POA6351	35-44	16
POA6351	45-54	11
POA6351	55-64	12
POA6351	75-84	3
POA6352	0-4	22
POA6352	5-14	21
POA6352	15-19	5
POA6352	20-24	3
POA6352	25-34	28
POA6352	35-44	25
POA6352	45-54	33
POA6352	55-64	32
POA6352	65-74	17
POA6352	75-84	6
POA6353	0-4	56
POA6353	5-14	102
POA6353	15-19	29
POA6353	20-24	36
POA6353	25-34	107
POA6353	35-44	106
POA6353	45-54	115
POA6353	55-64	107
POA6353	65-74	69
POA6353	75-84	47
POA6353	85+	11
POA6355	0-4	38
POA6355	5-14	73
POA6355	15-19	7
POA6355	20-24	7
POA6355	25-34	60
POA6355	35-44	63
POA6355	45-54	58
POA6355	55-64	72
POA6355	65-74	37
POA6355	75-84	12
POA6355	85+	3
POA6356	0-4	11
POA6356	5-14	20
POA6356	15-19	5
POA6356	20-24	4
POA6356	25-34	14
POA6356	35-44	26
POA6356	45-54	25
POA6356	55-64	18
POA6356	65-74	13
POA6357	0-4	4
POA6357	5-14	11
POA6357	15-19	3
POA6357	25-34	12
POA6357	35-44	10
POA6357	45-54	17
POA6357	55-64	8
POA6357	65-74	3
POA6357	75-84	4
POA6358	0-4	6
POA6358	5-14	8
POA6358	15-19	4
POA6358	20-24	3
POA6358	25-34	11
POA6358	35-44	11
POA6358	45-54	21
POA6358	55-64	17
POA6358	65-74	8
POA6358	75-84	4
POA6359	0-4	32
POA6359	5-14	55
POA6359	15-19	10
POA6359	20-24	16
POA6359	25-34	72
POA6359	35-44	70
POA6359	45-54	71
POA6359	55-64	49
POA6359	65-74	46
POA6359	75-84	29
POA6361	0-4	9
POA6361	5-14	16
POA6361	15-19	8
POA6361	20-24	4
POA6361	25-34	16
POA6361	35-44	12
POA6361	45-54	17
POA6361	55-64	20
POA6361	65-74	15
POA6361	75-84	3
POA6363	0-4	8
POA6363	5-14	13
POA6363	20-24	3
POA6363	25-34	8
POA6363	35-44	21
POA6363	45-54	16
POA6363	55-64	6
POA6363	65-74	12
POA6363	75-84	3
POA6365	0-4	39
POA6365	5-14	60
POA6365	15-19	15
POA6365	20-24	28
POA6365	25-34	57
POA6365	35-44	60
POA6365	45-54	83
POA6365	55-64	76
POA6365	65-74	63
POA6365	75-84	33
POA6365	85+	13
POA6367	0-4	26
POA6367	5-14	40
POA6367	15-19	14
POA6367	20-24	6
POA6367	25-34	41
POA6367	35-44	44
POA6367	45-54	44
POA6367	55-64	69
POA6367	65-74	40
POA6367	75-84	19
POA6367	85+	5
POA6368	0-4	9
POA6368	5-14	5
POA6368	15-19	3
POA6368	20-24	3
POA6368	25-34	19
POA6368	35-44	3
POA6368	45-54	12
POA6368	55-64	13
POA6368	65-74	5
POA6369	0-4	40
POA6369	5-14	68
POA6369	15-19	21
POA6369	20-24	31
POA6369	25-34	89
POA6369	35-44	59
POA6369	45-54	77
POA6369	55-64	114
POA6369	65-74	91
POA6369	75-84	52
POA6369	85+	30
POA6370	0-4	41
POA6370	5-14	61
POA6370	15-19	17
POA6370	20-24	15
POA6370	25-34	59
POA6370	35-44	43
POA6370	45-54	70
POA6370	55-64	63
POA6370	65-74	52
POA6370	75-84	28
POA6370	85+	8
POA6372	0-4	3
POA6372	5-14	14
POA6372	15-19	3
POA6372	25-34	14
POA6372	35-44	13
POA6372	45-54	18
POA6372	55-64	28
POA6372	65-74	12
POA6372	75-84	14
POA6372	85+	7
POA6373	0-4	10
POA6373	5-14	15
POA6373	15-19	3
POA6373	20-24	3
POA6373	25-34	5
POA6373	35-44	15
POA6373	45-54	19
POA6373	55-64	12
POA6373	75-84	4
POA6375	0-4	66
POA6375	5-14	133
POA6375	15-19	37
POA6375	20-24	46
POA6375	25-34	107
POA6375	35-44	118
POA6375	45-54	109
POA6375	55-64	158
POA6375	65-74	119
POA6375	75-84	77
POA6375	85+	30
POA6383	0-4	58
POA6383	5-14	108
POA6383	15-19	29
POA6383	20-24	30
POA6383	25-34	92
POA6383	35-44	71
POA6383	45-54	144
POA6383	55-64	196
POA6383	65-74	145
POA6383	75-84	87
POA6383	85+	27
POA6384	0-4	3
POA6384	5-14	5
POA6384	15-19	4
POA6384	25-34	3
POA6384	35-44	9
POA6384	45-54	7
POA6384	55-64	3
POA6385	5-14	3
POA6385	35-44	4
POA6385	45-54	3
POA6385	55-64	4
POA6385	65-74	4
POA6386	5-14	8
POA6386	15-19	3
POA6386	20-24	3
POA6386	25-34	5
POA6386	35-44	7
POA6386	45-54	17
POA6386	55-64	22
POA6386	65-74	9
POA6386	75-84	11
POA6386	85+	5
POA6390	0-4	145
POA6390	5-14	259
POA6390	15-19	73
POA6390	20-24	73
POA6390	25-34	227
POA6390	35-44	273
POA6390	45-54	304
POA6390	55-64	241
POA6390	65-74	141
POA6390	75-84	69
POA6390	85+	14
POA6391	0-4	81
POA6391	5-14	124
POA6391	15-19	22
POA6391	20-24	34
POA6391	25-34	125
POA6391	35-44	120
POA6391	45-54	125
POA6391	55-64	186
POA6391	65-74	117
POA6391	75-84	53
POA6391	85+	13
POA6392	0-4	47
POA6392	5-14	53
POA6392	15-19	13
POA6392	20-24	17
POA6392	25-34	51
POA6392	35-44	50
POA6392	45-54	70
POA6392	55-64	80
POA6392	65-74	38
POA6392	75-84	36
POA6392	85+	15
POA6393	0-4	5
POA6393	5-14	13
POA6393	15-19	5
POA6393	25-34	8
POA6393	35-44	15
POA6393	45-54	16
POA6393	55-64	26
POA6393	65-74	19
POA6393	75-84	4
POA6394	0-4	30
POA6394	5-14	58
POA6394	15-19	12
POA6394	20-24	19
POA6394	25-34	59
POA6394	35-44	59
POA6394	45-54	66
POA6394	55-64	71
POA6394	65-74	55
POA6394	75-84	22
POA6394	85+	5
POA6395	0-4	134
POA6395	5-14	226
POA6395	15-19	52
POA6395	20-24	60
POA6395	25-34	195
POA6395	35-44	173
POA6395	45-54	259
POA6395	55-64	238
POA6395	65-74	164
POA6395	75-84	109
POA6395	85+	52
POA6396	0-4	18
POA6396	5-14	52
POA6396	15-19	8
POA6396	20-24	14
POA6396	25-34	42
POA6396	35-44	73
POA6396	45-54	45
POA6396	55-64	53
POA6396	65-74	36
POA6396	75-84	14
POA6396	85+	7
POA6397	0-4	5
POA6397	5-14	13
POA6397	20-24	7
POA6397	25-34	7
POA6397	35-44	9
POA6397	45-54	16
POA6397	55-64	13
POA6397	65-74	10
POA6397	75-84	4
POA6398	0-4	14
POA6398	5-14	53
POA6398	15-19	28
POA6398	20-24	10
POA6398	25-34	28
POA6398	35-44	47
POA6398	45-54	88
POA6398	55-64	110
POA6398	65-74	91
POA6398	75-84	65
POA6398	85+	6
POA6401	0-4	526
POA6401	5-14	1041
POA6401	15-19	447
POA6401	20-24	460
POA6401	25-34	1025
POA6401	35-44	1020
POA6401	45-54	1051
POA6401	55-64	1157
POA6401	65-74	853
POA6401	75-84	420
POA6401	85+	174
POA6403	0-4	9
POA6403	5-14	23
POA6403	15-19	7
POA6403	20-24	12
POA6403	25-34	13
POA6403	35-44	18
POA6403	45-54	22
POA6403	55-64	26
POA6403	65-74	27
POA6403	75-84	9
POA6405	0-4	18
POA6405	5-14	55
POA6405	15-19	15
POA6405	20-24	5
POA6405	25-34	35
POA6405	35-44	42
POA6405	45-54	44
POA6405	55-64	56
POA6405	65-74	30
POA6405	75-84	13
POA6405	85+	3
POA6407	0-4	64
POA6407	5-14	137
POA6407	15-19	157
POA6407	20-24	58
POA6407	25-34	121
POA6407	35-44	142
POA6407	45-54	128
POA6407	55-64	142
POA6407	65-74	100
POA6407	75-84	61
POA6407	85+	22
POA6409	0-4	28
POA6409	5-14	70
POA6409	15-19	15
POA6409	20-24	22
POA6409	25-34	47
POA6409	35-44	55
POA6409	45-54	64
POA6409	55-64	53
POA6409	65-74	38
POA6409	75-84	16
POA6409	85+	3
POA6410	0-4	48
POA6410	5-14	143
POA6410	15-19	52
POA6410	20-24	38
POA6410	25-34	106
POA6410	35-44	104
POA6410	45-54	156
POA6410	55-64	135
POA6410	65-74	123
POA6410	75-84	101
POA6410	85+	44
POA6411	0-4	4
POA6411	5-14	12
POA6411	15-19	5
POA6411	25-34	12
POA6411	35-44	11
POA6411	45-54	28
POA6411	55-64	24
POA6411	65-74	22
POA6411	75-84	10
POA6411	85+	3
POA6412	0-4	4
POA6412	5-14	4
POA6412	15-19	3
POA6412	25-34	3
POA6412	35-44	7
POA6412	45-54	15
POA6412	55-64	4
POA6412	65-74	3
POA6413	5-14	5
POA6413	25-34	3
POA6413	35-44	10
POA6413	45-54	3
POA6413	55-64	13
POA6413	65-74	9
POA6413	75-84	3
POA6414	0-4	5
POA6414	5-14	11
POA6414	20-24	3
POA6414	25-34	5
POA6414	35-44	8
POA6414	45-54	12
POA6414	55-64	11
POA6414	65-74	13
POA6415	0-4	196
POA6415	5-14	387
POA6415	15-19	195
POA6415	20-24	289
POA6415	25-34	376
POA6415	35-44	320
POA6415	45-54	396
POA6415	55-64	382
POA6415	65-74	260
POA6415	75-84	135
POA6415	85+	66
POA6418	0-4	42
POA6418	5-14	100
POA6418	15-19	20
POA6418	20-24	18
POA6418	25-34	77
POA6418	35-44	75
POA6418	45-54	75
POA6418	55-64	108
POA6418	65-74	119
POA6418	75-84	52
POA6418	85+	18
POA6419	0-4	6
POA6419	5-14	9
POA6419	15-19	3
POA6419	25-34	3
POA6419	35-44	8
POA6419	45-54	15
POA6419	55-64	10
POA6419	65-74	3
POA6419	75-84	4
POA6420	0-4	4
POA6420	5-14	14
POA6420	15-19	5
POA6420	20-24	7
POA6420	25-34	16
POA6420	35-44	16
POA6420	45-54	16
POA6420	55-64	16
POA6420	65-74	5
POA6420	75-84	5
POA6420	85+	3
POA6421	0-4	12
POA6421	5-14	34
POA6421	15-19	3
POA6421	20-24	7
POA6421	25-34	12
POA6421	35-44	26
POA6421	45-54	16
POA6421	55-64	33
POA6421	65-74	19
POA6421	75-84	3
POA6422	0-4	5
POA6422	5-14	9
POA6422	15-19	3
POA6422	20-24	4
POA6422	25-34	10
POA6422	35-44	4
POA6422	45-54	9
POA6422	55-64	4
POA6422	75-84	3
POA6423	0-4	4
POA6423	5-14	18
POA6423	15-19	3
POA6423	20-24	14
POA6423	25-34	21
POA6423	35-44	48
POA6423	45-54	34
POA6423	55-64	39
POA6423	65-74	22
POA6423	75-84	12
POA6424	5-14	9
POA6424	25-34	9
POA6424	35-44	14
POA6424	45-54	20
POA6424	55-64	16
POA6424	65-74	5
POA6424	85+	3
POA6425	5-14	10
POA6425	15-19	3
POA6425	20-24	4
POA6425	25-34	11
POA6425	35-44	11
POA6425	45-54	23
POA6425	55-64	13
POA6425	65-74	6
POA6425	75-84	7
POA6426	0-4	52
POA6426	5-14	85
POA6426	15-19	31
POA6426	20-24	38
POA6426	25-34	107
POA6426	35-44	93
POA6426	45-54	164
POA6426	55-64	110
POA6426	65-74	103
POA6426	75-84	43
POA6426	85+	19
POA6427	20-24	3
POA6427	25-34	36
POA6427	35-44	27
POA6427	45-54	19
POA6427	55-64	13
POA6428	0-4	8
POA6428	5-14	11
POA6428	20-24	3
POA6428	25-34	3
POA6428	35-44	9
POA6428	45-54	4
POA6428	55-64	4
POA6428	65-74	3
POA6429	0-4	64
POA6429	5-14	136
POA6429	15-19	65
POA6429	20-24	52
POA6429	25-34	105
POA6429	35-44	112
POA6429	45-54	157
POA6429	55-64	157
POA6429	65-74	98
POA6429	75-84	32
POA6429	85+	3
POA6430	0-4	1998
POA6430	5-14	3321
POA6430	15-19	1365
POA6430	20-24	1506
POA6430	25-34	4109
POA6430	35-44	3477
POA6430	45-54	3117
POA6430	55-64	2282
POA6430	65-74	997
POA6430	75-84	442
POA6430	85+	122
POA6431	0-4	68
POA6431	5-14	109
POA6431	15-19	83
POA6431	20-24	102
POA6431	25-34	193
POA6431	35-44	162
POA6431	45-54	136
POA6431	55-64	105
POA6431	65-74	42
POA6431	75-84	9
POA6431	85+	4
POA6432	0-4	559
POA6432	5-14	995
POA6432	15-19	422
POA6432	20-24	523
POA6432	25-34	1166
POA6432	35-44	1019
POA6432	45-54	1048
POA6432	55-64	847
POA6432	65-74	373
POA6432	75-84	114
POA6432	85+	28
POA6434	0-4	10
POA6434	5-14	5
POA6434	15-19	13
POA6434	20-24	13
POA6434	25-34	50
POA6434	35-44	31
POA6434	45-54	24
POA6434	55-64	22
POA6434	65-74	7
POA6436	0-4	3
POA6436	5-14	15
POA6436	15-19	8
POA6436	20-24	4
POA6436	25-34	14
POA6436	35-44	11
POA6436	45-54	17
POA6436	55-64	17
POA6436	65-74	14
POA6437	0-4	54
POA6437	5-14	61
POA6437	15-19	9
POA6437	20-24	18
POA6437	25-34	159
POA6437	35-44	113
POA6437	45-54	105
POA6437	55-64	48
POA6437	65-74	19
POA6438	0-4	44
POA6438	5-14	68
POA6438	15-19	33
POA6438	20-24	59
POA6438	25-34	197
POA6438	35-44	138
POA6438	45-54	128
POA6438	55-64	92
POA6438	65-74	45
POA6438	75-84	14
POA6438	85+	5
POA6440	0-4	48
POA6440	5-14	94
POA6440	15-19	31
POA6440	20-24	72
POA6440	25-34	301
POA6440	35-44	163
POA6440	45-54	213
POA6440	55-64	152
POA6440	65-74	45
POA6440	75-84	21
POA6440	85+	3
POA6442	0-4	225
POA6442	5-14	401
POA6442	15-19	162
POA6442	20-24	141
POA6442	25-34	461
POA6442	35-44	360
POA6442	45-54	378
POA6442	55-64	253
POA6442	65-74	121
POA6442	75-84	31
POA6442	85+	3
POA6443	0-4	25
POA6443	5-14	90
POA6443	15-19	25
POA6443	20-24	33
POA6443	25-34	143
POA6443	35-44	83
POA6443	45-54	166
POA6443	55-64	152
POA6443	65-74	95
POA6443	75-84	35
POA6443	85+	6
POA6445	0-4	18
POA6445	5-14	33
POA6445	15-19	5
POA6445	20-24	8
POA6445	25-34	22
POA6445	35-44	32
POA6445	45-54	31
POA6445	55-64	30
POA6445	65-74	21
POA6445	75-84	6
POA6446	0-4	9
POA6446	5-14	23
POA6446	15-19	7
POA6446	20-24	11
POA6446	25-34	21
POA6446	35-44	21
POA6446	45-54	28
POA6446	55-64	10
POA6446	65-74	6
POA6446	75-84	3
POA6447	0-4	14
POA6447	5-14	22
POA6447	15-19	12
POA6447	20-24	12
POA6447	25-34	36
POA6447	35-44	21
POA6447	45-54	37
POA6447	55-64	31
POA6447	65-74	3
POA6448	0-4	17
POA6448	5-14	66
POA6448	15-19	92
POA6448	20-24	15
POA6448	25-34	48
POA6448	35-44	40
POA6448	45-54	70
POA6448	55-64	47
POA6448	65-74	41
POA6448	75-84	12
POA6448	85+	4
POA6450	0-4	865
POA6450	5-14	1898
POA6450	15-19	898
POA6450	20-24	684
POA6450	25-34	1525
POA6450	35-44	1650
POA6450	45-54	1967
POA6450	55-64	1689
POA6450	65-74	1295
POA6450	75-84	678
POA6450	85+	251
POA6452	35-44	3
POA6460	0-4	49
POA6460	5-14	103
POA6460	15-19	31
POA6460	20-24	21
POA6460	25-34	83
POA6460	35-44	86
POA6460	45-54	87
POA6460	55-64	118
POA6460	65-74	99
POA6460	75-84	59
POA6460	85+	32
POA6461	0-4	52
POA6461	5-14	61
POA6461	15-19	21
POA6461	20-24	19
POA6461	25-34	51
POA6461	35-44	70
POA6461	45-54	67
POA6461	55-64	76
POA6461	65-74	69
POA6461	75-84	29
POA6461	85+	10
POA6462	0-4	12
POA6462	5-14	26
POA6462	15-19	8
POA6462	20-24	6
POA6462	25-34	10
POA6462	35-44	14
POA6462	45-54	20
POA6462	55-64	14
POA6462	65-74	12
POA6462	75-84	5
POA6463	35-44	4
POA6463	45-54	3
POA6463	65-74	3
POA6463	75-84	4
POA6465	5-14	6
POA6465	25-34	3
POA6465	35-44	3
POA6465	45-54	5
POA6465	55-64	7
POA6465	65-74	9
POA6466	0-4	3
POA6466	5-14	3
POA6466	20-24	3
POA6466	25-34	8
POA6466	35-44	3
POA6466	45-54	10
POA6466	55-64	13
POA6466	65-74	9
POA6466	75-84	3
POA6466	85+	3
POA6467	0-4	6
POA6467	25-34	4
POA6467	45-54	6
POA6467	55-64	3
POA6467	65-74	7
POA6468	0-4	20
POA6468	5-14	28
POA6468	15-19	8
POA6468	20-24	12
POA6468	25-34	32
POA6468	35-44	52
POA6468	45-54	31
POA6468	55-64	38
POA6468	65-74	22
POA6468	75-84	14
POA6470	0-4	3
POA6470	5-14	3
POA6470	45-54	7
POA6470	65-74	3
POA6472	0-4	15
POA6472	5-14	36
POA6472	15-19	5
POA6472	20-24	4
POA6472	25-34	20
POA6472	35-44	27
POA6472	45-54	36
POA6472	55-64	19
POA6472	65-74	19
POA6472	75-84	3
POA6472	85+	3
POA6473	0-4	8
POA6473	25-34	11
POA6473	35-44	9
POA6473	45-54	4
POA6473	55-64	6
POA6473	65-74	10
POA6475	0-4	25
POA6475	5-14	52
POA6475	15-19	13
POA6475	20-24	11
POA6475	25-34	38
POA6475	35-44	52
POA6475	45-54	49
POA6475	55-64	85
POA6475	65-74	46
POA6475	75-84	24
POA6475	85+	7
POA6476	0-4	6
POA6476	5-14	10
POA6476	25-34	10
POA6476	35-44	9
POA6476	45-54	12
POA6476	55-64	10
POA6476	65-74	4
POA6477	0-4	29
POA6477	5-14	25
POA6477	15-19	6
POA6477	20-24	5
POA6477	25-34	35
POA6477	35-44	50
POA6477	45-54	40
POA6477	55-64	26
POA6477	65-74	26
POA6477	75-84	15
POA6477	85+	8
POA6479	0-4	47
POA6479	5-14	72
POA6479	15-19	12
POA6479	20-24	18
POA6479	25-34	83
POA6479	35-44	68
POA6479	45-54	62
POA6479	55-64	82
POA6479	65-74	58
POA6479	75-84	35
POA6479	85+	13
POA6480	5-14	8
POA6480	15-19	3
POA6480	20-24	4
POA6480	25-34	6
POA6480	35-44	3
POA6480	45-54	8
POA6480	55-64	7
POA6480	65-74	4
POA6480	75-84	3
POA6484	25-34	20
POA6484	35-44	20
POA6484	45-54	26
POA6484	55-64	20
POA6484	65-74	5
POA6484	75-84	4
POA6485	0-4	23
POA6485	5-14	50
POA6485	15-19	9
POA6485	20-24	17
POA6485	25-34	55
POA6485	35-44	39
POA6485	45-54	76
POA6485	55-64	90
POA6485	65-74	79
POA6485	75-84	44
POA6485	85+	23
POA6487	5-14	6
POA6487	20-24	4
POA6487	35-44	8
POA6487	45-54	17
POA6487	55-64	10
POA6487	65-74	4
POA6487	75-84	3
POA6488	0-4	10
POA6488	5-14	23
POA6488	15-19	8
POA6488	20-24	4
POA6488	25-34	21
POA6488	35-44	21
POA6488	45-54	35
POA6488	55-64	27
POA6488	65-74	24
POA6488	75-84	12
POA6488	85+	3
POA6489	0-4	3
POA6489	5-14	6
POA6489	15-19	3
POA6489	20-24	7
POA6489	25-34	3
POA6489	35-44	10
POA6489	45-54	12
POA6489	55-64	23
POA6489	65-74	20
POA6489	75-84	5
POA6489	85+	8
POA6490	0-4	19
POA6490	5-14	28
POA6490	15-19	13
POA6490	20-24	20
POA6490	25-34	19
POA6490	35-44	24
POA6490	45-54	31
POA6490	55-64	48
POA6490	65-74	22
POA6490	75-84	17
POA6490	85+	8
POA6501	0-4	38
POA6501	5-14	133
POA6501	15-19	67
POA6501	20-24	46
POA6501	25-34	95
POA6501	35-44	131
POA6501	45-54	166
POA6501	55-64	145
POA6501	65-74	99
POA6501	75-84	40
POA6501	85+	9
POA6502	0-4	56
POA6502	5-14	167
POA6502	15-19	90
POA6502	20-24	53
POA6502	25-34	95
POA6502	35-44	125
POA6502	45-54	155
POA6502	55-64	177
POA6502	65-74	163
POA6502	75-84	86
POA6502	85+	15
POA6503	0-4	129
POA6503	5-14	275
POA6503	15-19	106
POA6503	20-24	103
POA6503	25-34	267
POA6503	35-44	251
POA6503	45-54	315
POA6503	55-64	302
POA6503	65-74	266
POA6503	75-84	120
POA6503	85+	36
POA6504	0-4	4
POA6504	5-14	13
POA6504	15-19	14
POA6504	20-24	6
POA6504	25-34	15
POA6504	35-44	7
POA6504	45-54	33
POA6504	55-64	35
POA6504	65-74	24
POA6504	75-84	17
POA6505	0-4	9
POA6505	5-14	7
POA6505	15-19	3
POA6505	20-24	6
POA6505	25-34	13
POA6505	35-44	12
POA6505	45-54	17
POA6505	55-64	25
POA6505	65-74	16
POA6505	75-84	10
POA6506	0-4	4
POA6506	15-19	3
POA6506	25-34	13
POA6506	35-44	3
POA6506	45-54	10
POA6506	55-64	10
POA6506	65-74	11
POA6506	75-84	7
POA6507	0-4	44
POA6507	5-14	48
POA6507	15-19	13
POA6507	20-24	28
POA6507	25-34	61
POA6507	35-44	76
POA6507	45-54	77
POA6507	55-64	88
POA6507	65-74	60
POA6507	75-84	28
POA6507	85+	12
POA6509	0-4	13
POA6509	5-14	26
POA6509	15-19	4
POA6509	20-24	3
POA6509	25-34	20
POA6509	35-44	34
POA6509	45-54	40
POA6509	55-64	23
POA6509	65-74	20
POA6509	75-84	14
POA6510	0-4	133
POA6510	5-14	266
POA6510	15-19	103
POA6510	20-24	119
POA6510	25-34	216
POA6510	35-44	226
POA6510	45-54	276
POA6510	55-64	274
POA6510	65-74	209
POA6510	75-84	111
POA6510	85+	41
POA6511	0-4	25
POA6511	5-14	44
POA6511	15-19	13
POA6511	20-24	19
POA6511	25-34	75
POA6511	35-44	52
POA6511	45-54	70
POA6511	55-64	89
POA6511	65-74	90
POA6511	75-84	47
POA6511	85+	6
POA6512	0-4	5
POA6512	5-14	14
POA6512	20-24	3
POA6512	25-34	6
POA6512	35-44	16
POA6512	45-54	20
POA6512	55-64	12
POA6512	65-74	9
POA6512	75-84	4
POA6513	0-4	12
POA6513	5-14	39
POA6513	15-19	15
POA6513	20-24	8
POA6513	25-34	22
POA6513	35-44	44
POA6513	45-54	29
POA6513	55-64	32
POA6513	65-74	16
POA6513	75-84	8
POA6513	85+	3
POA6514	0-4	33
POA6514	5-14	59
POA6514	15-19	21
POA6514	20-24	20
POA6514	25-34	42
POA6514	35-44	53
POA6514	45-54	88
POA6514	55-64	161
POA6514	65-74	124
POA6514	75-84	39
POA6514	85+	5
POA6515	0-4	14
POA6515	5-14	30
POA6515	15-19	9
POA6515	20-24	6
POA6515	25-34	34
POA6515	35-44	35
POA6515	45-54	47
POA6515	55-64	56
POA6515	65-74	41
POA6515	75-84	17
POA6515	85+	3
POA6516	0-4	95
POA6516	5-14	188
POA6516	15-19	78
POA6516	20-24	52
POA6516	25-34	173
POA6516	35-44	207
POA6516	45-54	242
POA6516	55-64	311
POA6516	65-74	260
POA6516	75-84	125
POA6516	85+	28
POA6517	0-4	23
POA6517	5-14	47
POA6517	15-19	12
POA6517	20-24	26
POA6517	25-34	49
POA6517	35-44	44
POA6517	45-54	58
POA6517	55-64	86
POA6517	65-74	34
POA6517	75-84	23
POA6517	85+	3
POA6518	0-4	10
POA6518	5-14	24
POA6518	15-19	5
POA6518	20-24	9
POA6518	25-34	24
POA6518	35-44	24
POA6518	45-54	41
POA6518	55-64	22
POA6518	65-74	38
POA6518	75-84	9
POA6519	0-4	50
POA6519	5-14	99
POA6519	15-19	14
POA6519	20-24	26
POA6519	25-34	73
POA6519	35-44	68
POA6519	45-54	68
POA6519	55-64	87
POA6519	65-74	76
POA6519	75-84	18
POA6519	85+	17
POA6521	0-4	15
POA6521	5-14	37
POA6521	15-19	11
POA6521	20-24	17
POA6521	25-34	53
POA6521	35-44	30
POA6521	45-54	61
POA6521	55-64	56
POA6521	65-74	55
POA6521	75-84	14
POA6521	85+	3
POA6522	0-4	36
POA6522	5-14	54
POA6522	15-19	22
POA6522	20-24	16
POA6522	25-34	62
POA6522	35-44	54
POA6522	45-54	62
POA6522	55-64	85
POA6522	65-74	41
POA6522	75-84	16
POA6522	85+	7
POA6525	0-4	156
POA6525	5-14	452
POA6525	15-19	196
POA6525	20-24	104
POA6525	25-34	288
POA6525	35-44	385
POA6525	45-54	491
POA6525	55-64	591
POA6525	65-74	564
POA6525	75-84	262
POA6525	85+	85
POA6528	0-4	15
POA6528	5-14	52
POA6528	15-19	21
POA6528	20-24	15
POA6528	25-34	31
POA6528	35-44	55
POA6528	45-54	76
POA6528	55-64	70
POA6528	65-74	42
POA6528	75-84	28
POA6528	85+	3
POA6530	0-4	2115
POA6530	5-14	4609
POA6530	15-19	2311
POA6530	20-24	1858
POA6530	25-34	3879
POA6530	35-44	4060
POA6530	45-54	4673
POA6530	55-64	3948
POA6530	65-74	2794
POA6530	75-84	1625
POA6530	85+	582
POA6532	0-4	475
POA6532	5-14	951
POA6532	15-19	413
POA6532	20-24	358
POA6532	25-34	855
POA6532	35-44	969
POA6532	45-54	1068
POA6532	55-64	870
POA6532	65-74	536
POA6532	75-84	185
POA6532	85+	48
POA6535	0-4	93
POA6535	5-14	163
POA6535	15-19	53
POA6535	20-24	52
POA6535	25-34	115
POA6535	35-44	154
POA6535	45-54	235
POA6535	55-64	331
POA6535	65-74	239
POA6535	75-84	119
POA6535	85+	41
POA6536	0-4	45
POA6536	5-14	175
POA6536	15-19	65
POA6536	20-24	73
POA6536	25-34	120
POA6536	35-44	170
POA6536	45-54	244
POA6536	55-64	300
POA6536	65-74	268
POA6536	75-84	85
POA6536	85+	19
POA6537	0-4	70
POA6537	5-14	92
POA6537	15-19	15
POA6537	20-24	39
POA6537	25-34	119
POA6537	35-44	131
POA6537	45-54	114
POA6537	55-64	136
POA6537	65-74	135
POA6537	75-84	31
POA6537	85+	14
POA6556	0-4	95
POA6556	5-14	293
POA6556	15-19	152
POA6556	20-24	111
POA6556	25-34	195
POA6556	35-44	235
POA6556	45-54	373
POA6556	55-64	314
POA6556	65-74	186
POA6556	75-84	69
POA6556	85+	23
POA6558	0-4	48
POA6558	5-14	114
POA6558	15-19	63
POA6558	20-24	281
POA6558	25-34	720
POA6558	35-44	644
POA6558	45-54	406
POA6558	55-64	213
POA6558	65-74	121
POA6558	75-84	39
POA6560	0-4	66
POA6560	5-14	174
POA6560	15-19	101
POA6560	20-24	76
POA6560	25-34	139
POA6560	35-44	169
POA6560	45-54	206
POA6560	55-64	213
