POA_CODE_2016	MotorVehicles.min	occupied_private_dwellings
POA2296	2	256
POA2296	3	55
POA2296	4	19
POA2297		22
POA2297	0	60
POA2297	1	267
POA2297	2	224
POA2297	3	45
POA2297	4	25
POA2298		162
POA2298	0	408
POA2298	1	1433
POA2298	2	1228
POA2298	3	334
POA2298	4	138
POA2299		155
POA2299	0	471
POA2299	1	1712
POA2299	2	1332
POA2299	3	399
POA2299	4	174
POA2300		184
POA2300	0	597
POA2300	1	2132
POA2300	2	1431
POA2300	3	306
POA2300	4	107
POA2302		11
POA2302	0	36
POA2302	1	155
POA2302	2	64
POA2302	3	8
POA2303		177
POA2303	0	613
POA2303	1	1327
POA2303	2	1170
POA2303	3	315
POA2303	4	135
POA2304		198
POA2304	0	734
POA2304	1	2412
POA2304	2	1989
POA2304	3	495
POA2304	4	217
POA2305		123
POA2305	0	322
POA2305	1	1782
POA2305	2	1862
POA2305	3	525
POA2305	4	203
POA2306		86
POA2306	0	297
POA2306	1	620
POA2306	2	248
POA2306	3	68
POA2306	4	31
POA2307		51
POA2307	0	136
POA2307	1	615
POA2307	2	524
POA2307	3	167
POA2307	4	77
POA2311		15
POA2311	0	4
POA2311	1	97
POA2311	2	124
POA2311	3	54
POA2311	4	33
POA2312		17
POA2312	0	15
POA2312	1	141
POA2312	2	219
POA2312	3	80
POA2312	4	42
POA2315		223
POA2315	0	242
POA2315	1	2289
POA2315	2	2151
POA2315	3	540
POA2315	4	199
POA2316		91
POA2316	0	64
POA2316	1	737
POA2316	2	730
POA2316	3	285
POA2316	4	154
POA2317		107
POA2317	0	141
POA2317	1	1066
POA2317	2	899
POA2317	3	217
POA2317	4	102
POA2318		147
POA2318	0	66
POA2318	1	882
POA2318	2	1695
POA2318	3	694
POA2318	4	474
POA2319		117
POA2319	0	105
POA2319	1	988
POA2319	2	965
POA2319	3	295
POA2319	4	134
POA2320		456
POA2320	0	618
POA2320	1	3629
POA2320	2	4753
POA2320	3	1677
POA2320	4	886
POA2321		135
POA2321	0	97
POA2321	1	1199
POA2321	2	2195
POA2321	3	792
POA2321	4	536
POA2322		163
POA2322	0	278
POA2322	1	2111
POA2322	2	2563
POA2322	3	885
POA2322	4	521
POA2323		279
POA2323	0	599
POA2323	1	3204
POA2323	2	3648
POA2323	3	1130
POA2323	4	601
POA2324		469
POA2324	0	436
POA2324	1	3236
POA2324	2	3052
POA2324	3	1047
POA2324	4	625
POA2325		447
POA2325	0	565
POA2325	1	3425
POA2325	2	3480
POA2325	3	1221
POA2325	4	672
POA2326		105
POA2326	0	129
POA2326	1	826
POA2326	2	893
POA2326	3	373
POA2326	4	235
POA2327		141
POA2327	0	215
POA2327	1	1093
POA2327	2	939
POA2327	3	354
POA2327	4	175
POA2328		68
POA2328	0	39
POA2328	1	270
POA2328	2	327
POA2328	3	136
POA2328	4	66
POA2329		56
POA2329	0	28
POA2329	1	244
POA2329	2	260
POA2329	3	112
POA2329	4	78
POA2330		216
POA2330	0	284
POA2330	1	2036
POA2330	2	2778
POA2330	3	1078
POA2330	4	600
POA2333		188
POA2333	0	349
POA2333	1	1650
POA2333	2	1856
POA2333	3	553
POA2333	4	299
POA2334		47
POA2334	0	23
POA2334	1	272
POA2334	2	390
POA2334	3	157
POA2334	4	90
POA2335		85
POA2335	0	49
POA2335	1	445
POA2335	2	902
POA2335	3	346
POA2335	4	231
POA2336		42
POA2336	0	29
POA2336	1	285
POA2336	2	368
POA2336	3	152
POA2336	4	75
POA2337		126
POA2337	0	165
POA2337	1	882
POA2337	2	1060
POA2337	3	429
POA2337	4	171
POA2338		35
POA2338	0	30
POA2338	1	202
POA2338	2	218
POA2338	3	55
POA2338	4	35
POA2339		4
POA2339	0	6
POA2339	1	54
POA2339	2	80
POA2339	3	59
POA2339	4	28
POA2340		849
POA2340	0	1131
POA2340	1	5969
POA2340	2	6613
POA2340	3	2048
POA2340	4	1094
POA2341		36
POA2341	0	59
POA2341	1	260
POA2341	2	190
POA2341	3	52
POA2341	4	37
POA2342		6
POA2342	0	8
POA2342	1	43
POA2342	2	65
POA2342	3	28
POA2342	4	15
POA2343		79
POA2343	0	107
POA2343	1	627
POA2343	2	646
POA2343	3	270
POA2343	4	153
POA2344		7
POA2344	1	51
POA2344	2	92
POA2344	3	59
POA2344	4	41
POA2345		3
POA2345	1	57
POA2345	2	94
POA2345	3	63
POA2345	4	34
POA2346		77
POA2346	0	76
POA2346	1	410
POA2346	2	394
POA2346	3	161
POA2346	4	97
POA2347		55
POA2347	0	48
POA2347	1	294
POA2347	2	251
POA2347	3	102
POA2347	4	56
POA2350		341
POA2350	0	688
POA2350	1	3439
POA2350	2	3137
POA2350	3	966
POA2350	4	541
POA2352		34
POA2352	0	26
POA2352	1	285
POA2352	2	417
POA2352	3	165
POA2352	4	84
POA2353		25
POA2353	0	16
POA2353	1	106
POA2353	2	134
POA2353	3	76
POA2353	4	38
POA2354		67
POA2354	0	49
POA2354	1	368
POA2354	2	506
POA2354	3	243
POA2354	4	146
POA2355		8
POA2355	0	15
POA2355	1	87
POA2355	2	82
POA2355	3	41
POA2355	4	30
POA2356	0	3
POA2356	1	16
POA2356	2	14
POA2356	3	9
POA2356	4	6
POA2357		94
POA2357	0	117
POA2357	1	550
POA2357	2	531
POA2357	3	169
POA2357	4	108
POA2358		80
POA2358	0	73
POA2358	1	480
POA2358	2	535
POA2358	3	180
POA2358	4	125
POA2359		16
POA2359	0	7
POA2359	1	83
POA2359	2	98
POA2359	3	44
POA2359	4	29
POA2360		263
POA2360	0	383
POA2360	1	1852
POA2360	2	1879
POA2360	3	660
POA2360	4	354
POA2361		22
POA2361	0	17
POA2361	1	111
POA2361	2	123
POA2361	3	41
POA2361	4	36
POA2365		53
POA2365	0	56
POA2365	1	396
POA2365	2	503
POA2365	3	231
POA2365	4	111
POA2369		17
POA2369	0	24
POA2369	1	93
POA2369	2	103
POA2369	3	51
POA2369	4	24
POA2370		149
POA2370	0	234
POA2370	1	1105
POA2370	2	916
POA2370	3	346
POA2370	4	182
POA2371		20
POA2371	0	33
POA2371	1	183
POA2371	2	165
POA2371	3	54
POA2371	4	31
POA2372		94
POA2372	0	106
POA2372	1	707
POA2372	2	654
POA2372	3	222
POA2372	4	158
POA2379		3
POA2379	0	4
POA2379	1	25
POA2379	2	41
POA2379	3	20
POA2379	4	23
POA2380		207
POA2380	0	216
POA2380	1	1285
POA2380	2	1393
POA2380	3	513
POA2380	4	259
POA2381		20
POA2381	0	11
POA2381	1	117
POA2381	2	159
POA2381	3	75
POA2381	4	46
POA2382		22
POA2382	0	15
POA2382	1	162
POA2382	2	161
POA2382	3	87
POA2382	4	53
POA2386		11
POA2386	0	3
POA2386	1	25
POA2386	2	46
POA2386	3	27
POA2386	4	18
POA2387		3
POA2387	1	9
POA2387	2	22
POA2387	3	14
POA2387	4	7
POA2388		48
POA2388	0	67
POA2388	1	285
POA2388	2	286
POA2388	3	138
POA2388	4	83
POA2390		155
POA2390	0	176
POA2390	1	916
POA2390	2	1141
POA2390	3	444
POA2390	4	274
POA2395		13
POA2395	0	18
POA2395	1	99
POA2395	2	86
POA2395	3	41
POA2395	4	22
POA2396		17
POA2396	0	28
POA2396	1	121
POA2396	2	120
POA2396	3	40
POA2396	4	32
POA2397		11
POA2397	0	3
POA2397	1	30
POA2397	2	51
POA2397	3	22
POA2397	4	10
POA2398		3
POA2398	0	3
POA2398	1	11
POA2398	2	29
POA2398	3	15
POA2398	4	14
POA2399		12
POA2399	0	3
POA2399	1	50
POA2399	2	86
POA2399	3	28
POA2399	4	23
POA2400		271
POA2400	0	290
POA2400	1	1139
POA2400	2	1186
POA2400	3	427
POA2400	4	218
POA2401	0	3
POA2401	1	27
POA2401	2	40
POA2401	3	22
POA2401	4	21
POA2402		35
POA2402	0	35
POA2402	1	235
POA2402	2	240
POA2402	3	100
POA2402	4	46
POA2403		20
POA2403	1	69
POA2403	2	90
POA2403	3	42
POA2403	4	35
POA2404		37
POA2404	0	59
POA2404	1	265
POA2404	2	239
POA2404	3	107
POA2404	4	48
POA2405		8
POA2405	0	6
POA2405	1	34
POA2405	2	72
POA2405	3	34
POA2405	4	18
POA2406		29
POA2406	0	15
POA2406	1	94
POA2406	2	108
POA2406	3	34
POA2406	4	20
POA2408		4
POA2408	0	4
POA2408	1	23
POA2408	2	41
POA2408	3	30
POA2408	4	22
POA2409		6
POA2409	0	49
POA2409	1	111
POA2409	2	91
POA2409	3	25
POA2409	4	24
POA2410		7
POA2410	0	9
POA2410	1	35
POA2410	2	35
POA2410	3	16
POA2410	4	13
POA2411		4
POA2411	0	3
POA2411	1	9
POA2411	2	17
POA2411	3	3
POA2411	4	5
POA2415		3
POA2415	1	31
POA2415	2	50
POA2415	3	23
POA2415	4	26
POA2420		63
POA2420	0	59
POA2420	1	542
POA2420	2	544
POA2420	3	198
POA2420	4	132
POA2421		15
POA2421	0	13
POA2421	1	101
POA2421	2	266
POA2421	3	129
POA2421	4	97
POA2422		92
POA2422	0	112
POA2422	1	782
POA2422	2	804
POA2422	3	248
POA2422	4	114
POA2423		72
POA2423	0	35
POA2423	1	406
POA2423	2	418
POA2423	3	183
POA2423	4	82
POA2424		11
POA2424	0	8
POA2424	1	47
POA2424	2	65
POA2424	3	22
POA2424	4	12
POA2425		27
POA2425	0	12
POA2425	1	173
POA2425	2	262
POA2425	3	105
POA2425	4	73
POA2426		4
POA2426	0	8
POA2426	1	94
POA2426	2	104
POA2426	3	45
POA2426	4	15
POA2427		76
POA2427	0	43
POA2427	1	662
POA2427	2	460
POA2427	3	101
POA2427	4	43
POA2428		544
POA2428	0	719
POA2428	1	4703
POA2428	2	3132
POA2428	3	815
POA2428	4	254
POA2429		147
POA2429	0	166
POA2429	1	1246
POA2429	2	1360
POA2429	3	501
POA2429	4	274
POA2430		610
POA2430	0	904
POA2430	1	5016
POA2430	2	4647
POA2430	3	1442
POA2430	4	671
POA2431		95
POA2431	0	105
POA2431	1	968
POA2431	2	763
POA2431	3	212
POA2431	4	59
POA2439		37
POA2439	0	12
POA2439	1	324
POA2439	2	411
POA2439	3	170
POA2439	4	80
POA2440		441
POA2440	0	514
POA2440	1	2626
POA2440	2	2635
POA2440	3	971
POA2440	4	513
POA2441		55
POA2441	0	43
POA2441	1	483
POA2441	2	600
POA2441	3	243
POA2441	4	135
POA2443		234
POA2443	0	258
POA2443	1	1702
POA2443	2	1199
POA2443	3	346
POA2443	4	161
POA2444		774
POA2444	0	1315
POA2444	1	7748
POA2444	2	6476
POA2444	3	1606
POA2444	4	669
POA2445		71
POA2445	0	61
POA2445	1	817
POA2445	2	1037
POA2445	3	301
POA2445	4	139
POA2446		205
POA2446	0	189
POA2446	1	1457
POA2446	2	1768
POA2446	3	705
POA2446	4	389
POA2447		115
POA2447	0	137
POA2447	1	959
POA2447	2	1000
POA2447	3	330
POA2447	4	154
POA2448		212
POA2448	0	298
POA2448	1	1795
POA2448	2	1138
POA2448	3	270
POA2448	4	130
POA2449		37
POA2449	0	49
POA2449	1	349
POA2449	2	287
POA2449	3	96
POA2449	4	46
POA2450		634
POA2450	0	1070
POA2450	1	5848
POA2450	2	5809
POA2450	3	1803
POA2450	4	882
POA2452		245
POA2452	0	363
POA2452	1	2471
POA2452	2	2088
POA2452	3	526
POA2452	4	216
POA2453		50
POA2453	0	54
POA2453	1	417
POA2453	2	393
POA2453	3	159
POA2453	4	64
POA2454		123
POA2454	0	89
POA2454	1	1058
POA2454	2	1110
POA2454	3	318
POA2454	4	137
POA2455		66
POA2455	0	94
POA2455	1	538
POA2455	2	408
POA2455	3	117
POA2455	4	67
POA2456		268
POA2456	0	217
POA2456	1	1914
POA2456	2	2016
POA2456	3	580
POA2456	4	330
POA2460		485
POA2460	0	714
POA2460	1	3935
POA2460	2	3827
POA2460	3	1296
POA2460	4	655
POA2462		43
POA2462	0	33
POA2462	1	349
POA2462	2	353
POA2462	3	114
POA2462	4	68
POA2463		131
POA2463	0	130
POA2463	1	1028
POA2463	2	1111
POA2463	3	340
POA2463	4	148
POA2464		131
POA2464	0	169
POA2464	1	1414
POA2464	2	912
POA2464	3	200
POA2464	4	63
POA2465		3
POA2465	0	5
POA2465	1	40
POA2465	2	42
POA2465	3	18
POA2465	4	9
POA2466		41
POA2466	0	50
POA2466	1	386
POA2466	2	259
POA2466	3	63
POA2466	4	15
POA2469		67
POA2469	0	59
POA2469	1	625
POA2469	2	576
POA2469	3	197
POA2469	4	90
POA2470		273
POA2470	0	398
POA2470	1	2048
POA2470	2	2028
POA2470	3	605
POA2470	4	321
POA2471		40
POA2471	0	30
POA2471	1	243
POA2471	2	328
POA2471	3	143
POA2471	4	63
POA2472		28
POA2472	0	18
POA2472	1	218
POA2472	2	266
POA2472	3	109
POA2472	4	44
POA2473		70
POA2473	0	116
POA2473	1	571
POA2473	2	429
POA2473	3	97
POA2473	4	47
POA2474		130
POA2474	0	116
POA2474	1	967
POA2474	2	855
POA2474	3	274
POA2474	4	148
POA2475		8
POA2475	0	12
POA2475	1	51
POA2475	2	45
POA2475	3	21
POA2475	4	6
POA2476		17
POA2476	0	24
POA2476	1	114
POA2476	2	123
POA2476	3	34
POA2476	4	21
POA2477		152
POA2477	0	167
POA2477	1	1570
POA2477	2	1885
POA2477	3	530
POA2477	4	290
POA2478		463
POA2478	0	723
POA2478	1	4382
POA2478	2	4091
POA2478	3	1096
POA2478	4	444
POA2479		63
POA2479	0	21
POA2479	1	462
POA2479	2	727
POA2479	3	237
POA2479	4	136
POA2480		658
POA2480	0	1057
POA2480	1	6168
POA2480	2	5934
POA2480	3	1943
POA2480	4	933
POA2481		209
POA2481	0	182
POA2481	1	1436
POA2481	2	1454
POA2481	3	477
POA2481	4	233
POA2482		124
POA2482	0	80
POA2482	1	864
POA2482	2	854
POA2482	3	229
POA2482	4	112
POA2483		170
POA2483	0	147
POA2483	1	1500
POA2483	2	1632
POA2483	3	454
POA2483	4	205
POA2484		319
POA2484	0	323
POA2484	1	2302
POA2484	2	2554
POA2484	3	840
POA2484	4	488
POA2485		353
POA2485	0	669
POA2485	1	2981
POA2485	2	1611
POA2485	3	428
POA2485	4	202
POA2486		496
POA2486	0	742
POA2486	1	4863
POA2486	2	4219
POA2486	3	1315
POA2486	4	624
POA2487		223
POA2487	0	242
POA2487	1	1965
POA2487	2	1884
POA2487	3	505
POA2487	4	220
POA2488		55
POA2488	0	42
POA2488	1	431
POA2488	2	503
POA2488	3	113
POA2488	4	51
POA2489		91
POA2489	0	77
POA2489	1	1005
POA2489	2	1143
POA2489	3	238
POA2489	4	101
POA2490		10
POA2490	0	5
POA2490	1	57
POA2490	2	104
POA2490	3	42
POA2490	4	22
POA2500		686
POA2500	0	2042
POA2500	1	6604
POA2500	2	4489
POA2500	3	1290
POA2500	4	549
POA2502		254
POA2502	0	658
POA2502	1	1692
POA2502	2	1221
POA2502	3	432
POA2502	4	213
POA2505		98
POA2505	0	274
POA2505	1	704
POA2505	2	514
POA2505	3	189
POA2505	4	104
POA2506		164
POA2506	0	324
POA2506	1	929
POA2506	2	830
POA2506	3	344
POA2506	4	167
POA2508		63
POA2508	0	58
POA2508	1	727
POA2508	2	1265
POA2508	3	433
POA2508	4	273
POA2515		94
POA2515	0	164
POA2515	1	1278
POA2515	2	1629
POA2515	3	428
POA2515	4	227
POA2516		57
POA2516	0	136
POA2516	1	590
POA2516	2	873
POA2516	3	261
POA2516	4	135
POA2517		154
POA2517	0	378
POA2517	1	1731
POA2517	2	1885
POA2517	3	559
POA2517	4	275
POA2518		307
POA2518	0	857
POA2518	1	2874
POA2518	2	2390
POA2518	3	732
POA2518	4	367
POA2519		207
POA2519	0	610
POA2519	1	2312
POA2519	2	2130
POA2519	3	716
POA2519	4	337
POA2525		115
POA2525	0	195
POA2525	1	1184
POA2525	2	1680
POA2525	3	507
POA2525	4	292
POA2526		182
POA2526	0	316
POA2526	1	1483
POA2526	2	2057
POA2526	3	771
POA2526	4	449
POA2527		198
POA2527	0	242
POA2527	1	1983
POA2527	2	2759
POA2527	3	1083
POA2527	4	770
POA2528		457
POA2528	0	854
POA2528	1	3580
POA2528	2	2778
POA2528	3	932
POA2528	4	489
POA2529		277
POA2529	0	292
POA2529	1	2514
POA2529	2	3612
POA2529	3	1260
POA2529	4	781
POA2530		389
POA2530	0	596
POA2530	1	3635
POA2530	2	4278
POA2530	3	1511
POA2530	4	803
POA2533		147
POA2533	0	246
POA2533	1	1805
POA2533	2	2354
POA2533	3	768
POA2533	4	425
POA2534		63
POA2534	0	70
POA2534	1	575
POA2534	2	843
POA2534	3	256
POA2534	4	128
POA2535		142
POA2535	0	124
POA2535	1	1151
POA2535	2	1031
POA2535	3	341
POA2535	4	183
POA2536		353
POA2536	0	408
POA2536	1	2786
POA2536	2	2431
POA2536	3	717
POA2536	4	309
POA2537		209
POA2537	0	195
POA2537	1	1903
POA2537	2	1772
POA2537	3	534
POA2537	4	228
POA2538		40
POA2538	0	23
POA2538	1	256
POA2538	2	314
POA2538	3	111
POA2538	4	63
POA2539		311
POA2539	0	305
POA2539	1	3024
POA2539	2	2708
POA2539	3	711
POA2539	4	291
POA2540		781
POA2540	0	609
POA2540	1	6219
POA2540	2	6179
POA2540	3	1927
POA2540	4	1089
POA2541		469
POA2541	0	815
POA2541	1	3973
POA2541	2	3148
POA2541	3	953
POA2541	4	423
POA2545		17
POA2545	0	16
POA2545	1	123
POA2545	2	161
POA2545	3	60
POA2545	4	42
POA2546		170
POA2546	0	178
POA2546	1	1665
POA2546	2	1362
POA2546	3	345
POA2546	4	126
POA2548		159
POA2548	0	150
POA2548	1	1344
POA2548	2	1143
POA2548	3	303
POA2548	4	101
POA2549		56
POA2549	0	44
POA2549	1	494
POA2549	2	583
POA2549	3	215
POA2549	4	67
POA2550		280
POA2550	0	234
POA2550	1	2049
POA2550	2	2395
POA2550	3	798
POA2550	4	356
POA2551		83
POA2551	0	106
POA2551	1	559
POA2551	2	483
POA2551	3	125
POA2551	4	46
POA2555		3
POA2555	1	18
POA2555	2	23
POA2555	3	13
POA2555	4	9
POA2556		22
POA2556	0	13
POA2556	1	110
POA2556	2	213
POA2556	3	127
POA2556	4	213
POA2557		66
POA2557	0	44
POA2557	1	400
POA2557	2	1175
POA2557	3	433
POA2557	4	379
POA2558		87
POA2558	0	98
POA2558	1	972
POA2558	2	1418
POA2558	3	551
POA2558	4	341
POA2559		41
POA2559	0	174
POA2559	1	287
POA2559	2	152
POA2559	3	44
POA2559	4	24
POA2560		908
POA2560	0	1953
POA2560	1	8781
POA2560	2	8494
POA2560	3	3133
POA2560	4	1717
POA2563	0	4
POA2563	1	16
POA2563	2	38
POA2563	3	19
POA2563	4	13
POA2564		194
POA2564	0	472
POA2564	1	1884
POA2564	2	1338
POA2564	3	369
POA2564	4	204
POA2565		210
POA2565	0	491
POA2565	1	2382
POA2565	2	2168
POA2565	3	718
POA2565	4	428
POA2566		250
POA2566	0	443
POA2566	1	2578
POA2566	2	3053
POA2566	3	1109
POA2566	4	668
POA2567		235
POA2567	0	190
POA2567	1	2481
POA2567	2	5344
POA2567	3	2097
POA2567	4	1227
POA2568		10
POA2568	0	9
POA2568	1	102
POA2568	2	110
POA2568	3	56
POA2568	4	71
POA2569		23
POA2569	0	13
POA2569	1	63
POA2569	2	148
POA2569	3	104
POA2569	4	79
POA2570		373
POA2570	0	335
POA2570	1	2794
POA2570	2	5352
POA2570	3	2237
POA2570	4	1605
POA2571		97
POA2571	0	73
POA2571	1	690
POA2571	2	1535
POA2571	3	725
POA2571	4	582
POA2572		48
POA2572	0	49
POA2572	1	352
POA2572	2	498
POA2572	3	284
POA2572	4	202
POA2573		66
POA2573	0	84
POA2573	1	508
POA2573	2	637
POA2573	3	245
POA2573	4	170
POA2574		78
POA2574	0	50
POA2574	1	428
POA2574	2	645
POA2574	3	332
POA2574	4	332
POA2575		210
POA2575	0	195
POA2575	1	1634
POA2575	2	2087
POA2575	3	780
POA2575	4	527
POA2576		175
POA2576	0	196
POA2576	1	1967
POA2576	2	1968
POA2576	3	607
POA2576	4	283
POA2577		213
POA2577	0	216
POA2577	1	1818
POA2577	2	2176
POA2577	3	791
POA2577	4	459
POA2578		35
POA2578	0	22
POA2578	1	457
POA2578	2	396
POA2578	3	114
POA2578	4	63
POA2579		53
POA2579	0	23
POA2579	1	423
POA2579	2	639
POA2579	3	238
POA2579	4	141
POA2580		473
POA2580	0	796
POA2580	1	3569
POA2580	2	3694
POA2580	3	1460
POA2580	4	806
POA2581		33
POA2581	0	6
POA2581	1	178
POA2581	2	305
POA2581	3	139
POA2581	4	111
POA2582		150
POA2582	0	131
POA2582	1	1032
POA2582	2	1720
POA2582	3	799
POA2582	4	478
POA2583		62
POA2583	0	64
POA2583	1	477
POA2583	2	627
POA2583	3	255
POA2583	4	217
POA2584	0	4
POA2584	1	71
POA2584	2	80
POA2584	3	46
POA2584	4	18
POA2585		10
POA2585	0	3
POA2585	1	29
POA2585	2	29
POA2585	3	10
POA2585	4	5
POA2586		50
POA2586	0	37
POA2586	1	310
POA2586	2	354
POA2586	3	181
POA2586	4	114
POA2587		73
POA2587	0	65
POA2587	1	377
POA2587	2	423
POA2587	3	151
POA2587	4	76
POA2588		6
POA2588	1	24
POA2588	2	43
POA2588	3	11
POA2588	4	17
POA2590		149
POA2590	0	214
POA2590	1	1104
POA2590	2	925
POA2590	3	293
POA2590	4	177
POA2594		202
POA2594	0	272
POA2594	1	1494
POA2594	2	1521
POA2594	3	577
POA2594	4	280
POA2600		71
POA2600	0	163
POA2600	1	1193
POA2600	2	1122
POA2600	3	267
POA2600	4	101
POA2601		18
POA2601	0	223
POA2601	1	644
POA2601	2	217
POA2601	3	20
POA2602		386
POA2602	0	1103
POA2602	1	5257
POA2602	2	3796
POA2602	3	983
POA2602	4	352
POA2603		79
POA2603	0	247
POA2603	1	1436
POA2603	2	1270
POA2603	3	334
POA2603	4	174
POA2604		101
POA2604	0	300
POA2604	1	2191
POA2604	2	1477
POA2604	3	223
POA2604	4	80
POA2605		108
POA2605	0	239
POA2605	1	1533
POA2605	2	1642
POA2605	3	424
POA2605	4	149
POA2606		112
POA2606	0	396
POA2606	1	1936
POA2606	2	1118
POA2606	3	264
POA2606	4	128
POA2607		110
POA2607	0	258
POA2607	1	1869
POA2607	2	1992
POA2607	3	587
POA2607	4	288
POA2609		36
POA2609	0	29
POA2609	1	186
POA2609	2	93
POA2609	3	23
POA2609	4	15
POA2611		241
POA2611	0	405
POA2611	1	3611
POA2611	2	4417
POA2611	3	1137
POA2611	4	445
POA2612		175
POA2612	0	971
POA2612	1	3162
POA2612	2	1550
POA2612	3	333
POA2612	4	115
POA2614		174
POA2614	0	470
POA2614	1	2958
POA2614	2	2667
POA2614	3	696
POA2614	4	339
POA2615		360
POA2615	0	644
POA2615	1	5270
POA2615	2	6651
POA2615	3	1959
POA2615	4	893
POA2617		295
POA2617	0	736
POA2617	1	4641
POA2617	2	4219
POA2617	3	1249
POA2617	4	503
POA2618		9
POA2618	0	3
POA2618	1	64
POA2618	2	180
POA2618	3	102
POA2618	4	99
POA2619		29
POA2619	0	13
POA2619	1	615
POA2619	2	1477
POA2619	3	545
POA2619	4	327
POA2620		503
POA2620	0	781
POA2620	1	4912
POA2620	2	4998
POA2620	3	1867
POA2620	4	1271
POA2621		53
POA2621	0	16
POA2621	1	336
POA2621	2	848
POA2621	3	412
POA2621	4	279
POA2622		69
POA2622	0	35
POA2622	1	448
POA2622	2	545
POA2622	3	206
POA2622	4	149
POA2623		13
POA2623	0	6
POA2623	1	88
POA2623	2	85
POA2623	3	27
POA2623	4	12
POA2625		52
POA2625	0	5
POA2625	1	39
POA2625	2	17
POA2626		6
POA2626	0	5
POA2626	1	40
POA2626	2	58
POA2626	3	27
POA2626	4	17
POA2627		86
POA2627	0	32
POA2627	1	407
POA2627	2	623
POA2627	3	243
POA2627	4	132
POA2628		35
POA2628	0	17
POA2628	1	221
POA2628	2	264
POA2628	3	129
POA2628	4	62
POA2629		3
POA2629	0	20
POA2629	1	64
POA2629	2	84
POA2629	3	23
POA2629	4	14
POA2630		181
POA2630	0	234
POA2630	1	1218
POA2630	2	1129
POA2630	3	419
POA2630	4	231
POA2631		4
POA2631	0	9
POA2631	1	72
POA2631	2	87
POA2631	3	38
POA2631	4	24
POA2632		27
POA2632	0	26
POA2632	1	229
POA2632	2	275
POA2632	3	98
POA2632	4	54
POA2633		15
POA2633	0	15
POA2633	1	62
POA2633	2	37
POA2633	3	29
POA2633	4	9
POA2640		454
POA2640	0	953
POA2640	1	4827
POA2640	2	5095
POA2640	3	1519
POA2640	4	685
POA2641		276
POA2641	0	578
POA2641	1	2513
POA2641	2	1940
POA2641	3	560
POA2641	4	217
POA2642		63
POA2642	0	39
POA2642	1	352
POA2642	2	654
POA2642	3	303
POA2642	4	212
POA2643		59
POA2643	0	38
POA2643	1	354
POA2643	2	413
POA2643	3	127
POA2643	4	63
POA2644		42
POA2644	0	28
POA2644	1	289
POA2644	2	334
POA2644	3	137
POA2644	4	78
POA2645		8
POA2645	0	11
POA2645	1	35
POA2645	2	54
POA2645	3	23
POA2645	4	9
POA2646		145
POA2646	0	143
POA2646	1	975
POA2646	2	960
POA2646	3	304
POA2646	4	175
POA2647		47
POA2647	0	35
POA2647	1	338
POA2647	2	317
POA2647	3	100
POA2647	4	30
POA2648		52
POA2648	0	66
POA2648	1	292
POA2648	2	319
POA2648	3	114
POA2648	4	66
POA2649	1	6
POA2649	2	3
POA2650		759
POA2650	0	1285
POA2650	1	7251
POA2650	2	7831
POA2650	3	2533
POA2650	4	1250
POA2651		27
POA2651	0	16
POA2651	1	209
POA2651	2	313
POA2651	3	94
POA2651	4	38
POA2652		105
POA2652	0	31
POA2652	1	356
POA2652	2	606
POA2652	3	273
POA2652	4	221
POA2653		51
POA2653	0	37
POA2653	1	280
POA2653	2	359
POA2653	3	129
POA2653	4	56
POA2655		20
POA2655	0	5
POA2655	1	130
POA2655	2	189
POA2655	3	76
POA2655	4	49
POA2656		32
POA2656	0	22
POA2656	1	167
POA2656	2	163
POA2656	3	61
POA2656	4	44
POA2658		22
POA2658	0	34
POA2658	1	187
POA2658	2	181
POA2658	3	64
POA2658	4	57
POA2659		15
POA2659	0	8
POA2659	1	94
POA2659	2	113
POA2659	3	48
POA2659	4	31
POA2660		17
POA2660	0	17
POA2660	1	200
POA2660	2	208
POA2660	3	79
POA2660	4	52
POA2661		3
POA2661	1	14
POA2661	2	25
POA2661	3	3
POA2663		97
POA2663	0	96
POA2663	1	517
POA2663	2	541
POA2663	3	194
POA2663	4	98
POA2665		45
POA2665	0	26
POA2665	1	232
POA2665	2	283
POA2665	3	119
POA2665	4	99
POA2666		100
POA2666	0	153
POA2666	1	709
POA2666	2	764
POA2666	3	288
POA2666	4	165
POA2668		13
POA2668	0	5
POA2668	1	54
POA2668	2	55
POA2668	3	27
POA2668	4	12
POA2669		33
POA2669	0	25
POA2669	1	147
POA2669	2	200
POA2669	3	123
POA2669	4	92
POA2671		71
POA2671	0	69
POA2671	1	531
POA2671	2	532
POA2671	3	205
POA2671	4	98
POA2672		38
POA2672	0	45
POA2672	1	168
POA2672	2	178
POA2672	3	76
POA2672	4	29
POA2675		39
POA2675	0	30
POA2675	1	163
POA2675	2	197
POA2675	3	85
POA2675	4	43
POA2680		364
POA2680	0	476
POA2680	1	2413
POA2680	2	2989
POA2680	3	1053
POA2680	4	614
POA2681		33
POA2681	0	19
POA2681	1	155
POA2681	2	230
POA2681	3	101
POA2681	4	54
POA2700		110
POA2700	0	126
POA2700	1	628
POA2700	2	622
POA2700	3	219
POA2700	4	123
POA2701		41
POA2701	0	25
POA2701	1	225
POA2701	2	282
POA2701	3	126
POA2701	4	92
POA2702		18
POA2702	0	11
POA2702	1	84
POA2702	2	115
