POA_CODE_2016	Age5yr	Indigenous	persons
POA6338	10-14	0	22
POA6338	15-19	0	11
POA6338	20-24	0	15
POA6338	25-29		3
POA6338	25-29	0	24
POA6338	30-34		8
POA6338	30-34	0	38
POA6338	30-34	1	3
POA6338	35-39	0	27
POA6338	40-44		7
POA6338	40-44	0	41
POA6338	45-49		4
POA6338	45-49	0	52
POA6338	50-54		10
POA6338	50-54	0	48
POA6338	50-54	1	4
POA6338	55-59		7
POA6338	55-59	0	61
POA6338	60-64		6
POA6338	60-64	0	57
POA6338	65+		10
POA6338	65+	0	110
POA6341	0-4		9
POA6341	0-4	0	16
POA6341	5-9		8
POA6341	5-9	0	13
POA6341	10-14	0	10
POA6341	15-19	0	6
POA6341	20-24	0	9
POA6341	25-29	0	10
POA6341	30-34		7
POA6341	30-34	0	21
POA6341	35-39		5
POA6341	35-39	0	17
POA6341	40-44		3
POA6341	40-44	0	24
POA6341	45-49	0	27
POA6341	50-54	0	20
POA6341	55-59	0	20
POA6341	60-64	0	15
POA6341	65+		6
POA6341	65+	0	34
POA6343	0-4		7
POA6343	0-4	0	23
POA6343	5-9	0	22
POA6343	10-14	0	11
POA6343	15-19	0	8
POA6343	20-24	0	8
POA6343	25-29	0	5
POA6343	30-34	0	9
POA6343	35-39		6
POA6343	35-39	0	25
POA6343	40-44	0	15
POA6343	45-49	0	16
POA6343	50-54		7
POA6343	50-54	0	21
POA6343	55-59		3
POA6343	55-59	0	13
POA6343	60-64		3
POA6343	60-64	0	12
POA6343	65+		4
POA6343	65+	0	30
POA6346	0-4		3
POA6346	0-4	0	44
POA6346	5-9		3
POA6346	5-9	0	43
POA6346	10-14		3
POA6346	10-14	0	31
POA6346	15-19	0	14
POA6346	20-24		6
POA6346	20-24	0	30
POA6346	25-29		5
POA6346	25-29	0	39
POA6346	30-34		11
POA6346	30-34	0	44
POA6346	35-39		8
POA6346	35-39	0	48
POA6346	35-39	1	4
POA6346	40-44		4
POA6346	40-44	0	44
POA6346	45-49		3
POA6346	45-49	0	45
POA6346	50-54		9
POA6346	50-54	0	52
POA6346	55-59		10
POA6346	55-59	0	58
POA6346	60-64		10
POA6346	60-64	0	39
POA6346	65+		23
POA6346	65+	0	99
POA6346	65+	1	9
POA6348	0-4		11
POA6348	0-4	0	38
POA6348	0-4	1	3
POA6348	5-9		6
POA6348	5-9	0	46
POA6348	10-14		4
POA6348	10-14	0	43
POA6348	15-19		3
POA6348	15-19	0	16
POA6348	20-24	0	13
POA6348	25-29		6
POA6348	25-29	0	43
POA6348	30-34		8
POA6348	30-34	0	49
POA6348	35-39		9
POA6348	35-39	0	38
POA6348	40-44		3
POA6348	40-44	0	44
POA6348	40-44	1	3
POA6348	45-49		7
POA6348	45-49	0	44
POA6348	50-54		7
POA6348	50-54	0	54
POA6348	55-59		17
POA6348	55-59	0	63
POA6348	60-64		6
POA6348	60-64	0	57
POA6348	65+		20
POA6348	65+	0	202
POA6348	65+	1	3
POA6350	0-4		3
POA6350	0-4	0	13
POA6350	5-9	0	12
POA6350	10-14	0	7
POA6350	10-14	1	3
POA6350	15-19	0	7
POA6350	20-24		3
POA6350	20-24	0	9
POA6350	25-29	0	14
POA6350	30-34	0	29
POA6350	35-39	0	12
POA6350	40-44		3
POA6350	40-44	0	18
POA6350	40-44	1	4
POA6350	45-49	0	11
POA6350	50-54	0	18
POA6350	55-59		5
POA6350	55-59	0	30
POA6350	60-64	0	17
POA6350	65+		3
POA6350	65+	0	65
POA6350	65+	1	3
POA6351	0-4	0	18
POA6351	5-9	0	5
POA6351	10-14	0	3
POA6351	20-24	0	4
POA6351	25-29	0	3
POA6351	30-34	0	9
POA6351	35-39	0	8
POA6351	40-44	0	7
POA6351	50-54	0	3
POA6351	55-59		3
POA6351	55-59	0	5
POA6351	60-64	0	8
POA6351	65+	0	5
POA6352	0-4		3
POA6352	0-4	0	18
POA6352	5-9		3
POA6352	5-9	0	11
POA6352	10-14	0	8
POA6352	15-19	0	5
POA6352	20-24	0	7
POA6352	25-29		3
POA6352	25-29	0	9
POA6352	30-34	0	11
POA6352	35-39		3
POA6352	35-39	0	11
POA6352	40-44		3
POA6352	40-44	0	10
POA6352	45-49		3
POA6352	45-49	0	13
POA6352	50-54	0	15
POA6352	55-59		4
POA6352	55-59	0	9
POA6352	60-64		3
POA6352	60-64	0	13
POA6352	65+		3
POA6352	65+	0	18
POA6353	0-4		6
POA6353	0-4	0	47
POA6353	0-4	1	3
POA6353	5-9		14
POA6353	5-9	0	48
POA6353	5-9	1	6
POA6353	10-14		3
POA6353	10-14	0	34
POA6353	15-19		5
POA6353	15-19	0	24
POA6353	20-24	0	36
POA6353	25-29		6
POA6353	25-29	0	41
POA6353	25-29	1	4
POA6353	30-34		3
POA6353	30-34	0	44
POA6353	35-39		3
POA6353	35-39	0	33
POA6353	40-44		7
POA6353	40-44	0	53
POA6353	40-44	1	8
POA6353	45-49		3
POA6353	45-49	0	48
POA6353	50-54		3
POA6353	50-54	0	59
POA6353	55-59		3
POA6353	55-59	0	52
POA6353	60-64		3
POA6353	60-64	0	44
POA6353	65+		11
POA6353	65+	0	115
POA6355	0-4		3
POA6355	0-4	0	37
POA6355	5-9	0	39
POA6355	5-9	1	3
POA6355	10-14		3
POA6355	10-14	0	27
POA6355	15-19	0	4
POA6355	20-24	0	8
POA6355	25-29	0	26
POA6355	30-34		3
POA6355	30-34	0	35
POA6355	35-39		3
POA6355	35-39	0	33
POA6355	40-44	0	32
POA6355	45-49		3
POA6355	45-49	0	27
POA6355	50-54	0	29
POA6355	55-59		3
POA6355	55-59	0	33
POA6355	60-64		5
POA6355	60-64	0	33
POA6355	65+	0	50
POA6356	0-4	0	11
POA6356	5-9	0	7
POA6356	10-14	0	9
POA6356	15-19	0	5
POA6356	20-24	0	4
POA6356	25-29	0	10
POA6356	30-34	0	7
POA6356	35-39	0	11
POA6356	40-44	0	8
POA6356	45-49		3
POA6356	45-49	0	9
POA6356	50-54	0	12
POA6356	55-59	0	14
POA6356	60-64	0	4
POA6356	65+	0	9
POA6357	10-14	0	9
POA6357	15-19	0	3
POA6357	25-29	0	7
POA6357	30-34	0	3
POA6357	35-39	0	7
POA6357	40-44	0	9
POA6357	45-49	0	8
POA6357	50-54	0	11
POA6357	55-59	0	3
POA6357	60-64	0	7
POA6357	65+	0	5
POA6358	0-4	0	3
POA6358	5-9	0	5
POA6358	15-19	0	3
POA6358	20-24	0	3
POA6358	25-29	0	9
POA6358	30-34	0	3
POA6358	35-39	0	6
POA6358	40-44	0	11
POA6358	45-49	0	10
POA6358	50-54	0	10
POA6358	55-59	0	12
POA6358	60-64	0	6
POA6358	65+		3
POA6358	65+	0	10
POA6359	0-4		3
POA6359	0-4	0	32
POA6359	5-9	0	26
POA6359	10-14	0	23
POA6359	15-19	0	10
POA6359	20-24	0	12
POA6359	25-29		4
POA6359	25-29	0	28
POA6359	30-34		5
POA6359	30-34	0	37
POA6359	35-39	0	32
POA6359	40-44		3
POA6359	40-44	0	31
POA6359	45-49		4
POA6359	45-49	0	41
POA6359	50-54	0	25
POA6359	55-59		3
POA6359	55-59	0	26
POA6359	60-64	0	20
POA6359	65+		5
POA6359	65+	0	73
POA6361	0-4	0	9
POA6361	5-9	0	12
POA6361	10-14	0	3
POA6361	15-19	0	3
POA6361	20-24	0	4
POA6361	25-29	0	4
POA6361	30-34	0	11
POA6361	35-39	0	6
POA6361	40-44	0	5
POA6361	45-49	0	3
POA6361	50-54	0	7
POA6361	55-59		3
POA6361	55-59	0	10
POA6361	60-64	0	8
POA6361	65+	0	19
POA6363	0-4	0	11
POA6363	5-9		3
POA6363	5-9	0	9
POA6363	10-14	0	6
POA6363	20-24	0	3
POA6363	25-29	0	3
POA6363	30-34	0	8
POA6363	35-39	0	6
POA6363	40-44		3
POA6363	40-44	0	13
POA6363	45-49		4
POA6363	45-49	0	5
POA6363	50-54	0	9
POA6363	55-59	0	3
POA6363	60-64	0	3
POA6363	65+	0	13
POA6365	0-4		3
POA6365	0-4	0	29
POA6365	0-4	1	4
POA6365	5-9		3
POA6365	5-9	0	32
POA6365	10-14	0	18
POA6365	10-14	1	4
POA6365	15-19	0	16
POA6365	20-24		6
POA6365	20-24	0	22
POA6365	25-29		7
POA6365	25-29	0	18
POA6365	30-34	0	28
POA6365	35-39		4
POA6365	35-39	0	27
POA6365	40-44	0	21
POA6365	45-49		4
POA6365	45-49	0	30
POA6365	45-49	1	3
POA6365	50-54		3
POA6365	50-54	0	41
POA6365	55-59	0	37
POA6365	60-64	0	35
POA6365	65+		10
POA6365	65+	0	98
POA6367	0-4		6
POA6367	0-4	0	17
POA6367	0-4	1	3
POA6367	5-9		5
POA6367	5-9	0	9
POA6367	5-9	1	4
POA6367	10-14	0	11
POA6367	10-14	1	6
POA6367	15-19	0	14
POA6367	15-19	1	4
POA6367	25-29	0	11
POA6367	30-34		3
POA6367	30-34	0	21
POA6367	30-34	1	7
POA6367	35-39	0	10
POA6367	35-39	1	3
POA6367	40-44		3
POA6367	40-44	0	20
POA6367	40-44	1	3
POA6367	45-49		3
POA6367	45-49	0	19
POA6367	45-49	1	3
POA6367	50-54	0	17
POA6367	50-54	1	3
POA6367	55-59		3
POA6367	55-59	0	35
POA6367	60-64		3
POA6367	60-64	0	24
POA6367	60-64	1	3
POA6367	65+		3
POA6367	65+	0	59
POA6367	65+	1	4
POA6368	0-4	0	9
POA6368	10-14	0	3
POA6368	15-19	0	3
POA6368	20-24	0	3
POA6368	25-29	0	7
POA6368	30-34	0	12
POA6368	35-39	0	3
POA6368	40-44	0	4
POA6368	45-49	0	8
POA6368	50-54	0	3
POA6368	55-59	0	6
POA6368	60-64	0	8
POA6368	65+	0	8
POA6369	0-4		3
POA6369	0-4	0	37
POA6369	0-4	1	5
POA6369	5-9		3
POA6369	5-9	0	34
POA6369	5-9	1	3
POA6369	10-14	0	31
POA6369	15-19	0	18
POA6369	15-19	1	3
POA6369	20-24	0	28
POA6369	20-24	1	3
POA6369	25-29	0	39
POA6369	30-34		3
POA6369	30-34	0	49
POA6369	35-39	0	23
POA6369	40-44		3
POA6369	40-44	0	32
POA6369	45-49		3
POA6369	45-49	0	41
POA6369	50-54	0	33
POA6369	55-59		6
POA6369	55-59	0	54
POA6369	55-59	1	3
POA6369	60-64		3
POA6369	60-64	0	49
POA6369	65+		18
POA6369	65+	0	148
POA6369	65+	1	3
POA6370	0-4	0	34
POA6370	0-4	1	3
POA6370	5-9		4
POA6370	5-9	0	34
POA6370	5-9	1	3
POA6370	10-14	0	16
POA6370	15-19	0	17
POA6370	20-24	0	12
POA6370	20-24	1	3
POA6370	25-29	0	23
POA6370	25-29	1	3
POA6370	30-34	0	27
POA6370	35-39		3
POA6370	35-39	0	19
POA6370	40-44	0	22
POA6370	45-49	0	22
POA6370	50-54	0	50
POA6370	55-59		3
POA6370	55-59	0	32
POA6370	60-64		3
POA6370	60-64	0	22
POA6370	65+		4
POA6370	65+	0	84
POA6372	0-4	0	3
POA6372	5-9	0	3
POA6372	5-9	1	3
POA6372	10-14	0	3
POA6372	15-19	0	3
POA6372	25-29		3
POA6372	25-29	0	5
POA6372	30-34	0	6
POA6372	35-39		3
POA6372	35-39	0	3
POA6372	40-44	0	3
POA6372	45-49		5
POA6372	45-49	0	8
POA6372	50-54		3
POA6372	50-54	0	3
POA6372	55-59		4
POA6372	55-59	0	9
POA6372	60-64		3
POA6372	60-64	0	10
POA6372	65+		7
POA6372	65+	0	24
POA6373	0-4		4
POA6373	0-4	0	10
POA6373	5-9	0	7
POA6373	10-14	0	4
POA6373	15-19	0	3
POA6373	20-24	0	3
POA6373	30-34		3
POA6373	30-34	0	3
POA6373	35-39	0	10
POA6373	40-44	0	5
POA6373	45-49	0	8
POA6373	50-54	0	8
POA6373	55-59	0	12
POA6373	60-64	0	3
POA6373	65+	0	12
POA6375	0-4		4
POA6375	0-4	0	49
POA6375	0-4	1	12
POA6375	5-9		15
POA6375	5-9	0	63
POA6375	5-9	1	15
POA6375	10-14		4
POA6375	10-14	0	40
POA6375	15-19		3
POA6375	15-19	0	36
POA6375	20-24		5
POA6375	20-24	0	39
POA6375	20-24	1	5
POA6375	25-29		4
POA6375	25-29	0	53
POA6375	30-34		3
POA6375	30-34	0	43
POA6375	30-34	1	3
POA6375	35-39		5
POA6375	35-39	0	41
POA6375	35-39	1	3
POA6375	40-44		13
POA6375	40-44	0	50
POA6375	40-44	1	3
POA6375	45-49		5
POA6375	45-49	0	49
POA6375	45-49	1	4
POA6375	50-54		9
POA6375	50-54	0	45
POA6375	55-59		3
POA6375	55-59	0	63
POA6375	55-59	1	3
POA6375	60-64		8
POA6375	60-64	0	72
POA6375	60-64	1	4
POA6375	65+		18
POA6375	65+	0	204
POA6383	0-4		9
POA6383	0-4	0	44
POA6383	0-4	1	6
POA6383	5-9		7
POA6383	5-9	0	45
POA6383	5-9	1	12
POA6383	10-14		3
POA6383	10-14	0	32
POA6383	10-14	1	3
POA6383	15-19		3
POA6383	15-19	0	29
POA6383	15-19	1	4
POA6383	20-24		4
POA6383	20-24	0	19
POA6383	25-29		8
POA6383	25-29	0	33
POA6383	25-29	1	4
POA6383	30-34		9
POA6383	30-34	0	31
POA6383	30-34	1	3
POA6383	35-39		8
POA6383	35-39	0	30
POA6383	40-44		3
POA6383	40-44	0	21
POA6383	40-44	1	3
POA6383	45-49		10
POA6383	45-49	0	56
POA6383	45-49	1	3
POA6383	50-54		6
POA6383	50-54	0	66
POA6383	50-54	1	3
POA6383	55-59		16
POA6383	55-59	0	76
POA6383	55-59	1	4
POA6383	60-64		11
POA6383	60-64	0	84
POA6383	60-64	1	9
POA6383	65+		34
POA6383	65+	0	209
POA6383	65+	1	11
POA6384	0-4	0	3
POA6384	5-9	0	5
POA6384	15-19	0	4
POA6384	25-29	0	3
POA6384	30-34	0	3
POA6384	40-44	0	7
POA6384	45-49	0	5
POA6384	50-54	0	3
POA6385	5-9	0	3
POA6385	35-39	0	3
POA6385	50-54	0	3
POA6385	55-59	0	3
POA6385	60-64	0	3
POA6385	65+	0	6
POA6386	5-9	1	6
POA6386	10-14	0	3
POA6386	15-19	0	3
POA6386	20-24	0	4
POA6386	25-29	0	4
POA6386	40-44	0	3
POA6386	45-49	0	11
POA6386	50-54		4
POA6386	50-54	0	3
POA6386	55-59	0	17
POA6386	60-64	0	6
POA6386	65+		3
POA6386	65+	0	23
POA6390	0-4		12
POA6390	0-4	0	127
POA6390	0-4	1	11
POA6390	5-9		8
POA6390	5-9	0	129
POA6390	5-9	1	4
POA6390	10-14		9
POA6390	10-14	0	98
POA6390	10-14	1	9
POA6390	15-19		7
POA6390	15-19	0	61
POA6390	15-19	1	10
POA6390	20-24		6
POA6390	20-24	0	65
POA6390	20-24	1	4
POA6390	25-29		5
POA6390	25-29	0	73
POA6390	25-29	1	5
POA6390	30-34		11
POA6390	30-34	0	124
POA6390	30-34	1	5
POA6390	35-39		12
POA6390	35-39	0	127
POA6390	35-39	1	4
POA6390	40-44		8
POA6390	40-44	0	114
POA6390	40-44	1	8
POA6390	45-49		13
POA6390	45-49	0	124
POA6390	45-49	1	6
POA6390	50-54		15
POA6390	50-54	0	137
POA6390	50-54	1	4
POA6390	55-59		3
POA6390	55-59	0	110
POA6390	55-59	1	7
POA6390	60-64		15
POA6390	60-64	0	102
POA6390	60-64	1	4
POA6390	65+		25
POA6390	65+	0	193
POA6390	65+	1	4
POA6391	0-4		6
POA6391	0-4	0	76
POA6391	5-9		3
POA6391	5-9	0	76
POA6391	10-14	0	37
POA6391	15-19	0	22
POA6391	20-24		3
POA6391	20-24	0	32
POA6391	20-24	1	3
POA6391	25-29		3
POA6391	25-29	0	45
POA6391	30-34		8
POA6391	30-34	0	67
POA6391	30-34	1	3
POA6391	35-39	0	49
POA6391	40-44		8
POA6391	40-44	0	57
POA6391	40-44	1	3
POA6391	45-49		5
POA6391	45-49	0	53
POA6391	50-54		5
POA6391	50-54	0	56
POA6391	55-59		4
POA6391	55-59	0	93
POA6391	60-64		11
POA6391	60-64	0	83
POA6391	65+		27
POA6391	65+	0	156
POA6392	0-4		8
POA6392	0-4	0	38
POA6392	5-9		6
POA6392	5-9	0	33
POA6392	10-14	0	12
POA6392	15-19	0	14
POA6392	20-24	0	16
POA6392	25-29		3
POA6392	25-29	0	26
POA6392	30-34		3
POA6392	30-34	0	20
POA6392	35-39		3
POA6392	35-39	0	24
POA6392	40-44		3
POA6392	40-44	0	22
POA6392	45-49	0	36
POA6392	50-54	0	34
POA6392	50-54	1	3
POA6392	55-59		3
POA6392	55-59	0	46
POA6392	55-59	1	3
POA6392	60-64	0	25
POA6392	60-64	1	3
POA6392	65+	0	85
POA6393	0-4	0	5
POA6393	5-9	0	8
POA6393	10-14	0	8
POA6393	35-39	0	5
POA6393	40-44	0	6
POA6393	45-49	0	8
POA6393	50-54		3
POA6393	50-54	0	3
POA6393	55-59	0	15
POA6393	60-64	0	8
POA6393	60-64	1	3
POA6393	65+		4
POA6393	65+	0	21
POA6394	0-4		4
POA6394	0-4	0	25
POA6394	5-9		3
POA6394	5-9	0	32
POA6394	10-14	0	25
POA6394	15-19	0	10
POA6394	20-24		3
POA6394	20-24	0	17
POA6394	25-29	0	17
POA6394	30-34	0	37
POA6394	35-39	0	21
POA6394	40-44		3
POA6394	40-44	0	33
POA6394	45-49		4
POA6394	45-49	0	29
POA6394	50-54	0	32
POA6394	55-59		3
POA6394	55-59	0	27
POA6394	60-64	0	37
POA6394	65+		6
POA6394	65+	0	75
POA6395	0-4		10
POA6395	0-4	0	110
POA6395	0-4	1	16
POA6395	5-9		19
POA6395	5-9	0	109
POA6395	5-9	1	10
POA6395	10-14		3
POA6395	10-14	0	70
POA6395	10-14	1	8
POA6395	15-19		7
POA6395	15-19	0	40
POA6395	15-19	1	4
POA6395	20-24		3
POA6395	20-24	0	47
POA6395	20-24	1	9
POA6395	25-29		5
POA6395	25-29	0	70
POA6395	25-29	1	3
POA6395	30-34		14
POA6395	30-34	0	89
POA6395	30-34	1	5
POA6395	35-39		7
POA6395	35-39	0	87
POA6395	35-39	1	3
POA6395	40-44		8
POA6395	40-44	0	67
POA6395	45-49		8
POA6395	45-49	0	104
POA6395	45-49	1	11
POA6395	50-54		8
POA6395	50-54	0	122
POA6395	50-54	1	7
POA6395	55-59		7
POA6395	55-59	0	102
POA6395	60-64		8
POA6395	60-64	0	108
POA6395	65+		47
POA6395	65+	0	275
POA6395	65+	1	4
POA6396	0-4		3
POA6396	0-4	0	12
POA6396	5-9		4
POA6396	5-9	0	31
POA6396	10-14	0	11
POA6396	15-19	0	8
POA6396	20-24	0	10
POA6396	25-29		5
POA6396	25-29	0	14
POA6396	30-34		4
POA6396	30-34	0	17
POA6396	35-39		7
POA6396	35-39	0	33
POA6396	40-44		10
POA6396	40-44	0	30
POA6396	45-49		7
POA6396	45-49	0	16
POA6396	50-54		3
POA6396	50-54	0	21
POA6396	55-59	0	28
POA6396	60-64	0	21
POA6396	65+		11
POA6396	65+	0	46
POA6397	0-4	0	5
POA6397	5-9		3
POA6397	5-9	0	6
POA6397	10-14		3
POA6397	10-14	0	4
POA6397	20-24		3
POA6397	20-24	0	3
POA6397	25-29	0	8
POA6397	30-34	0	3
POA6397	35-39		3
POA6397	35-39	0	3
POA6397	40-44	0	3
POA6397	45-49		3
POA6397	45-49	0	6
POA6397	50-54	0	10
POA6397	55-59	0	6
POA6397	60-64	0	10
POA6397	65+	0	14
POA6398	0-4	0	14
POA6398	5-9	0	15
POA6398	5-9	1	3
POA6398	10-14	0	31
POA6398	10-14	1	5
POA6398	15-19	0	16
POA6398	15-19	1	6
POA6398	20-24	0	10
POA6398	25-29		3
POA6398	25-29	0	9
POA6398	30-34		3
POA6398	30-34	0	10
POA6398	35-39		3
POA6398	35-39	0	18
POA6398	40-44	0	24
POA6398	40-44	1	3
POA6398	45-49		7
POA6398	45-49	0	39
POA6398	50-54		5
POA6398	50-54	0	40
POA6398	55-59		6
POA6398	55-59	0	53
POA6398	60-64		8
POA6398	60-64	0	48
POA6398	65+		22
POA6398	65+	0	151
POA6401	0-4		59
POA6401	0-4	0	390
POA6401	0-4	1	72
POA6401	5-9		40
POA6401	5-9	0	401
POA6401	5-9	1	68
POA6401	10-14		55
POA6401	10-14	0	404
POA6401	10-14	1	70
POA6401	15-19		32
POA6401	15-19	0	362
POA6401	15-19	1	46
POA6401	20-24		42
POA6401	20-24	0	373
POA6401	20-24	1	41
POA6401	25-29		45
POA6401	25-29	0	445
POA6401	25-29	1	33
POA6401	30-34		34
POA6401	30-34	0	449
POA6401	30-34	1	25
POA6401	35-39		43
POA6401	35-39	0	437
POA6401	35-39	1	21
POA6401	40-44		55
POA6401	40-44	0	432
POA6401	40-44	1	31
POA6401	45-49		50
POA6401	45-49	0	443
POA6401	45-49	1	28
POA6401	50-54		54
POA6401	50-54	0	445
POA6401	50-54	1	34
POA6401	55-59		61
POA6401	55-59	0	526
POA6401	55-59	1	22
POA6401	60-64		50
POA6401	60-64	0	473
POA6401	60-64	1	20
POA6401	65+		137
POA6401	65+	0	1280
POA6401	65+	1	25
POA6403	0-4	0	4
POA6403	5-9		3
POA6403	5-9	0	10
POA6403	10-14	0	13
POA6403	15-19	0	7
POA6403	20-24	0	11
POA6403	25-29	0	8
POA6403	30-34	0	10
POA6403	35-39	0	9
POA6403	40-44	0	12
POA6403	45-49	0	5
POA6403	50-54	0	18
POA6403	55-59		3
POA6403	55-59	0	13
POA6403	60-64	0	13
POA6403	65+		3
POA6403	65+	0	33
POA6403	65+	1	3
POA6405	0-4	0	18
POA6405	5-9	0	31
POA6405	10-14	0	21
POA6405	15-19	0	13
POA6405	20-24	0	5
POA6405	25-29	0	13
POA6405	30-34	0	28
POA6405	35-39	0	23
POA6405	40-44	0	16
POA6405	45-49	0	22
POA6405	50-54	0	18
POA6405	55-59	0	26
POA6405	60-64	0	28
POA6405	65+		3
POA6405	65+	0	38
POA6407	0-4		9
POA6407	0-4	0	58
POA6407	0-4	1	3
POA6407	5-9		7
POA6407	5-9	0	66
POA6407	5-9	1	3
POA6407	10-14		3
POA6407	10-14	0	58
POA6407	10-14	1	4
POA6407	15-19		12
POA6407	15-19	0	142
POA6407	15-19	1	4
POA6407	20-24		7
POA6407	20-24	0	47
POA6407	25-29		10
POA6407	25-29	0	54
POA6407	25-29	1	3
POA6407	30-34		4
POA6407	30-34	0	52
POA6407	35-39		3
POA6407	35-39	0	62
POA6407	35-39	1	3
POA6407	40-44		4
POA6407	40-44	0	64
POA6407	40-44	1	4
POA6407	45-49		4
POA6407	45-49	0	53
POA6407	45-49	1	3
POA6407	50-54		11
POA6407	50-54	0	61
POA6407	50-54	1	3
POA6407	55-59		8
POA6407	55-59	0	63
POA6407	60-64		16
POA6407	60-64	0	56
POA6407	65+		22
POA6407	65+	0	158
POA6409	0-4	0	25
POA6409	5-9		3
POA6409	5-9	0	38
POA6409	5-9	1	5
POA6409	10-14		3
POA6409	10-14	0	16
POA6409	10-14	1	8
POA6409	15-19	0	9
POA6409	15-19	1	3
POA6409	20-24		3
POA6409	20-24	0	13
POA6409	20-24	1	3
POA6409	25-29		4
POA6409	25-29	0	14
POA6409	30-34	0	20
POA6409	35-39		4
POA6409	35-39	0	22
POA6409	35-39	1	3
POA6409	40-44		3
POA6409	40-44	0	15
POA6409	40-44	1	4
POA6409	45-49		3
POA6409	45-49	0	26
POA6409	45-49	1	3
POA6409	50-54		3
POA6409	50-54	0	27
POA6409	50-54	1	3
POA6409	55-59		9
POA6409	55-59	0	23
POA6409	60-64	0	19
POA6409	60-64	1	3
POA6409	65+		6
POA6409	65+	0	49
POA6409	65+	1	3
POA6410	0-4		5
POA6410	0-4	0	39
POA6410	0-4	1	9
POA6410	5-9	0	54
POA6410	5-9	1	14
POA6410	10-14	0	69
POA6410	10-14	1	6
POA6410	15-19		5
POA6410	15-19	0	42
POA6410	15-19	1	6
POA6410	20-24		3
POA6410	20-24	0	30
POA6410	20-24	1	4
POA6410	25-29		3
POA6410	25-29	0	35
POA6410	25-29	1	7
POA6410	30-34		3
POA6410	30-34	0	53
POA6410	30-34	1	4
POA6410	35-39		3
POA6410	35-39	0	43
POA6410	35-39	1	7
POA6410	40-44		5
POA6410	40-44	0	38
POA6410	40-44	1	11
POA6410	45-49	0	67
POA6410	45-49	1	7
POA6410	50-54		7
POA6410	50-54	0	74
POA6410	50-54	1	4
POA6410	55-59		3
POA6410	55-59	0	67
POA6410	55-59	1	7
POA6410	60-64		7
POA6410	60-64	0	43
POA6410	60-64	1	3
POA6410	65+		34
POA6410	65+	0	227
POA6410	65+	1	7
POA6411	0-4	0	3
POA6411	5-9	0	3
POA6411	10-14	0	4
POA6411	15-19	0	5
POA6411	25-29	0	8
POA6411	30-34		3
POA6411	30-34	0	3
POA6411	35-39	0	3
POA6411	40-44	0	3
POA6411	45-49	0	11
POA6411	50-54	0	13
POA6411	55-59	0	10
POA6411	60-64	0	15
POA6411	65+		5
POA6411	65+	0	26
POA6412	0-4	0	4
POA6412	5-9	0	3
POA6412	15-19	0	3
POA6412	25-29		3
POA6412	35-39	0	4
POA6412	40-44		3
POA6412	45-49	0	5
POA6412	50-54	0	9
POA6412	55-59	0	3
POA6412	60-64	0	3
POA6412	65+	0	5
POA6413	10-14	0	3
POA6413	30-34	0	3
POA6413	40-44	0	10
POA6413	50-54	0	3
POA6413	55-59	0	9
POA6413	60-64	0	8
POA6413	65+	0	12
POA6414	0-4	0	5
POA6414	5-9	0	3
POA6414	10-14	0	3
POA6414	20-24	0	3
POA6414	25-29	0	4
POA6414	35-39	0	6
POA6414	45-49	0	4
POA6414	50-54	0	7
POA6414	55-59	0	4
POA6414	60-64	0	5
POA6414	65+		3
POA6414	65+	0	13
POA6415	0-4		13
POA6415	0-4	0	154
POA6415	0-4	1	26
POA6415	5-9		11
POA6415	5-9	0	162
POA6415	5-9	1	30
POA6415	10-14	0	144
POA6415	10-14	1	36
POA6415	15-19		15
POA6415	15-19	0	161
POA6415	15-19	1	22
POA6415	20-24		20
POA6415	20-24	0	253
POA6415	20-24	1	14
POA6415	25-29		15
POA6415	25-29	0	158
POA6415	25-29	1	15
POA6415	30-34		7
POA6415	30-34	0	165
POA6415	30-34	1	13
POA6415	35-39		8
POA6415	35-39	0	139
POA6415	35-39	1	12
POA6415	40-44		13
POA6415	40-44	0	148
POA6415	40-44	1	11
POA6415	45-49		14
POA6415	45-49	0	163
POA6415	45-49	1	12
POA6415	50-54		14
POA6415	50-54	0	177
POA6415	50-54	1	15
POA6415	55-59		18
POA6415	55-59	0	183
POA6415	55-59	1	10
POA6415	60-64		12
POA6415	60-64	0	162
POA6415	60-64	1	5
POA6415	65+		47
POA6415	65+	0	414
POA6415	65+	1	5
POA6418	0-4		9
POA6418	0-4	0	37
POA6418	5-9		5
POA6418	5-9	0	49
POA6418	5-9	1	3
POA6418	10-14	0	38
POA6418	15-19	0	16
POA6418	20-24	0	22
POA6418	25-29	0	32
POA6418	30-34		3
POA6418	30-34	0	37
POA6418	35-39	0	27
POA6418	40-44	0	37
POA6418	45-49		3
POA6418	45-49	0	35
POA6418	45-49	1	4
POA6418	50-54		4
POA6418	50-54	0	30
POA6418	55-59		3
POA6418	55-59	0	37
POA6418	60-64	0	60
POA6418	60-64	1	4
POA6418	65+		20
POA6418	65+	0	163
POA6419	0-4	0	6
POA6419	5-9	0	4
POA6419	10-14	0	4
POA6419	15-19	0	3
POA6419	25-29	0	3
POA6419	30-34	0	7
POA6419	35-39	0	4
POA6419	40-44	0	6
POA6419	45-49	0	3
POA6419	50-54	0	6
POA6419	55-59	0	6
POA6419	60-64	0	4
POA6419	65+	0	3
POA6420	0-4	0	8
POA6420	5-9	0	4
POA6420	10-14	0	7
POA6420	15-19	0	5
