POA_CODE_2016	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA5016	65-74	0	M	288
POA5016	65-74	1	F	57
POA5016	65-74	1	M	42
POA5016	75-84		F	36
POA5016	75-84		M	21
POA5016	75-84	0	F	233
POA5016	75-84	0	M	164
POA5016	75-84	1	F	22
POA5016	75-84	1	M	10
POA5016	85+		F	57
POA5016	85+		M	28
POA5016	85+	0	F	231
POA5016	85+	0	M	107
POA5016	85+	1	F	7
POA5016	85+	1	M	3
POA5017	15-19		F	20
POA5017	15-19		M	19
POA5017	15-19	0	F	123
POA5017	15-19	0	M	139
POA5017	15-19	1	F	8
POA5017	15-19	1	M	12
POA5017	20-24		F	8
POA5017	20-24		M	9
POA5017	20-24	0	F	105
POA5017	20-24	0	M	129
POA5017	20-24	1	F	12
POA5017	20-24	1	M	8
POA5017	25-34		F	26
POA5017	25-34		M	18
POA5017	25-34	0	F	267
POA5017	25-34	0	M	248
POA5017	25-34	1	F	31
POA5017	25-34	1	M	16
POA5017	35-44		F	26
POA5017	35-44		M	27
POA5017	35-44	0	F	255
POA5017	35-44	0	M	247
POA5017	35-44	1	F	58
POA5017	35-44	1	M	29
POA5017	45-54		F	26
POA5017	45-54		M	31
POA5017	45-54	0	F	260
POA5017	45-54	0	M	275
POA5017	45-54	1	F	84
POA5017	45-54	1	M	36
POA5017	55-64		F	34
POA5017	55-64		M	33
POA5017	55-64	0	F	246
POA5017	55-64	0	M	245
POA5017	55-64	1	F	74
POA5017	55-64	1	M	59
POA5017	65-74		F	51
POA5017	65-74		M	32
POA5017	65-74	0	F	207
POA5017	65-74	0	M	184
POA5017	65-74	1	F	41
POA5017	65-74	1	M	29
POA5017	75-84		F	24
POA5017	75-84		M	20
POA5017	75-84	0	F	122
POA5017	75-84	0	M	105
POA5017	75-84	1	F	14
POA5017	75-84	1	M	11
POA5017	85+		F	6
POA5017	85+		M	6
POA5017	85+	0	F	47
POA5017	85+	0	M	20
POA5018	15-19		F	3
POA5018	15-19		M	17
POA5018	15-19	0	F	135
POA5018	15-19	0	M	150
POA5018	15-19	1	F	3
POA5018	15-19	1	M	10
POA5018	20-24		F	11
POA5018	20-24		M	9
POA5018	20-24	0	F	155
POA5018	20-24	0	M	150
POA5018	20-24	1	F	10
POA5018	20-24	1	M	4
POA5018	25-34		F	6
POA5018	25-34		M	17
POA5018	25-34	0	F	239
POA5018	25-34	0	M	246
POA5018	25-34	1	F	26
POA5018	25-34	1	M	15
POA5018	35-44		F	13
POA5018	35-44		M	17
POA5018	35-44	0	F	232
POA5018	35-44	0	M	240
POA5018	35-44	1	F	47
POA5018	35-44	1	M	23
POA5018	45-54		F	14
POA5018	45-54		M	11
POA5018	45-54	0	F	334
POA5018	45-54	0	M	327
POA5018	45-54	1	F	62
POA5018	45-54	1	M	49
POA5018	55-64		F	30
POA5018	55-64		M	35
POA5018	55-64	0	F	407
POA5018	55-64	0	M	433
POA5018	55-64	1	F	139
POA5018	55-64	1	M	83
POA5018	65-74		F	36
POA5018	65-74		M	26
POA5018	65-74	0	F	264
POA5018	65-74	0	M	325
POA5018	65-74	1	F	68
POA5018	65-74	1	M	39
POA5018	75-84		F	26
POA5018	75-84		M	11
POA5018	75-84	0	F	116
POA5018	75-84	0	M	107
POA5018	75-84	1	F	19
POA5018	75-84	1	M	12
POA5018	85+		F	19
POA5018	85+		M	9
POA5018	85+	0	F	47
POA5018	85+	0	M	42
POA5018	85+	1	F	4
POA5018	85+	1	M	3
POA5019	15-19		F	13
POA5019	15-19		M	13
POA5019	15-19	0	F	204
POA5019	15-19	0	M	204
POA5019	15-19	1	F	15
POA5019	15-19	1	M	12
POA5019	20-24		F	15
POA5019	20-24		M	10
POA5019	20-24	0	F	203
POA5019	20-24	0	M	206
POA5019	20-24	1	F	13
POA5019	20-24	1	M	15
POA5019	25-34		F	32
POA5019	25-34		M	30
POA5019	25-34	0	F	440
POA5019	25-34	0	M	444
POA5019	25-34	1	F	45
POA5019	25-34	1	M	40
POA5019	35-44		F	31
POA5019	35-44		M	34
POA5019	35-44	0	F	501
POA5019	35-44	0	M	516
POA5019	35-44	1	F	91
POA5019	35-44	1	M	56
POA5019	45-54		F	59
POA5019	45-54		M	39
POA5019	45-54	0	F	533
POA5019	45-54	0	M	532
POA5019	45-54	1	F	155
POA5019	45-54	1	M	75
POA5019	55-64		F	49
POA5019	55-64		M	27
POA5019	55-64	0	F	530
POA5019	55-64	0	M	549
POA5019	55-64	1	F	159
POA5019	55-64	1	M	82
POA5019	65-74		F	53
POA5019	65-74		M	37
POA5019	65-74	0	F	414
POA5019	65-74	0	M	367
POA5019	65-74	1	F	85
POA5019	65-74	1	M	59
POA5019	75-84		F	47
POA5019	75-84		M	35
POA5019	75-84	0	F	217
POA5019	75-84	0	M	160
POA5019	75-84	1	F	29
POA5019	75-84	1	M	12
POA5019	85+		F	26
POA5019	85+		M	27
POA5019	85+	0	F	163
POA5019	85+	0	M	81
POA5019	85+	1	M	5
POA5020	15-19		F	8
POA5020	15-19		M	7
POA5020	15-19	0	F	57
POA5020	15-19	0	M	64
POA5020	15-19	1	F	3
POA5020	15-19	1	M	6
POA5020	20-24		F	8
POA5020	20-24		M	5
POA5020	20-24	0	F	62
POA5020	20-24	0	M	76
POA5020	20-24	1	F	8
POA5020	20-24	1	M	4
POA5020	25-34		F	3
POA5020	25-34		M	4
POA5020	25-34	0	F	121
POA5020	25-34	0	M	130
POA5020	25-34	1	F	10
POA5020	25-34	1	M	4
POA5020	35-44		F	17
POA5020	35-44		M	14
POA5020	35-44	0	F	155
POA5020	35-44	0	M	150
POA5020	35-44	1	F	18
POA5020	35-44	1	M	20
POA5020	45-54		F	12
POA5020	45-54		M	15
POA5020	45-54	0	F	152
POA5020	45-54	0	M	154
POA5020	45-54	1	F	47
POA5020	45-54	1	M	26
POA5020	55-64		F	12
POA5020	55-64		M	15
POA5020	55-64	0	F	181
POA5020	55-64	0	M	175
POA5020	55-64	1	F	77
POA5020	55-64	1	M	39
POA5020	65-74		F	14
POA5020	65-74		M	14
POA5020	65-74	0	F	181
POA5020	65-74	0	M	192
POA5020	65-74	1	F	40
POA5020	65-74	1	M	22
POA5020	75-84		F	11
POA5020	75-84		M	10
POA5020	75-84	0	F	80
POA5020	75-84	0	M	74
POA5020	75-84	1	F	17
POA5020	75-84	1	M	13
POA5020	85+		F	11
POA5020	85+		M	8
POA5020	85+	0	F	53
POA5020	85+	0	M	26
POA5021	15-19		F	5
POA5021	15-19		M	8
POA5021	15-19	0	F	123
POA5021	15-19	0	M	138
POA5021	15-19	1	F	7
POA5021	15-19	1	M	12
POA5021	20-24		F	5
POA5021	20-24		M	8
POA5021	20-24	0	F	97
POA5021	20-24	0	M	158
POA5021	20-24	1	F	9
POA5021	20-24	1	M	7
POA5021	25-34		F	7
POA5021	25-34		M	11
POA5021	25-34	0	F	212
POA5021	25-34	0	M	203
POA5021	25-34	1	F	33
POA5021	25-34	1	M	16
POA5021	35-44		F	10
POA5021	35-44		M	7
POA5021	35-44	0	F	213
POA5021	35-44	0	M	216
POA5021	35-44	1	F	51
POA5021	35-44	1	M	38
POA5021	45-54		F	20
POA5021	45-54		M	16
POA5021	45-54	0	F	258
POA5021	45-54	0	M	276
POA5021	45-54	1	F	81
POA5021	45-54	1	M	38
POA5021	55-64		F	30
POA5021	55-64		M	16
POA5021	55-64	0	F	350
POA5021	55-64	0	M	308
POA5021	55-64	1	F	144
POA5021	55-64	1	M	73
POA5021	65-74		F	36
POA5021	65-74		M	31
POA5021	65-74	0	F	404
POA5021	65-74	0	M	430
POA5021	65-74	1	F	96
POA5021	65-74	1	M	60
POA5021	75-84		F	38
POA5021	75-84		M	12
POA5021	75-84	0	F	262
POA5021	75-84	0	M	224
POA5021	75-84	1	F	42
POA5021	75-84	1	M	34
POA5021	85+		F	30
POA5021	85+		M	13
POA5021	85+	0	F	107
POA5021	85+	0	M	90
POA5021	85+	1	F	9
POA5021	85+	1	M	18
POA5022	15-19		F	23
POA5022	15-19		M	28
POA5022	15-19	0	F	424
POA5022	15-19	0	M	416
POA5022	15-19	1	F	14
POA5022	15-19	1	M	16
POA5022	20-24		F	29
POA5022	20-24		M	36
POA5022	20-24	0	F	370
POA5022	20-24	0	M	428
POA5022	20-24	1	F	18
POA5022	20-24	1	M	22
POA5022	25-34		F	62
POA5022	25-34		M	64
POA5022	25-34	0	F	709
POA5022	25-34	0	M	702
POA5022	25-34	1	F	58
POA5022	25-34	1	M	42
POA5022	35-44		F	49
POA5022	35-44		M	70
POA5022	35-44	0	F	784
POA5022	35-44	0	M	866
POA5022	35-44	1	F	133
POA5022	35-44	1	M	63
POA5022	45-54		F	59
POA5022	45-54		M	78
POA5022	45-54	0	F	933
POA5022	45-54	0	M	982
POA5022	45-54	1	F	223
POA5022	45-54	1	M	145
POA5022	55-64		F	62
POA5022	55-64		M	60
POA5022	55-64	0	F	817
POA5022	55-64	0	M	824
POA5022	55-64	1	F	292
POA5022	55-64	1	M	187
POA5022	65-74		F	64
POA5022	65-74		M	64
POA5022	65-74	0	F	661
POA5022	65-74	0	M	684
POA5022	65-74	1	F	141
POA5022	65-74	1	M	84
POA5022	75-84		F	66
POA5022	75-84		M	39
POA5022	75-84	0	F	396
POA5022	75-84	0	M	324
POA5022	75-84	1	F	53
POA5022	75-84	1	M	52
POA5022	85+		F	64
POA5022	85+		M	29
POA5022	85+	0	F	286
POA5022	85+	0	M	121
POA5022	85+	1	F	10
POA5022	85+	1	M	22
POA5023	15-19		F	41
POA5023	15-19		M	52
POA5023	15-19	0	F	398
POA5023	15-19	0	M	419
POA5023	15-19	1	F	30
POA5023	15-19	1	M	23
POA5023	20-24		F	35
POA5023	20-24		M	33
POA5023	20-24	0	F	448
POA5023	20-24	0	M	457
POA5023	20-24	1	F	33
POA5023	20-24	1	M	29
POA5023	25-34		F	70
POA5023	25-34		M	62
POA5023	25-34	0	F	1104
POA5023	25-34	0	M	1111
POA5023	25-34	1	F	130
POA5023	25-34	1	M	73
POA5023	35-44		F	76
POA5023	35-44		M	59
POA5023	35-44	0	F	824
POA5023	35-44	0	M	832
POA5023	35-44	1	F	166
POA5023	35-44	1	M	111
POA5023	45-54		F	55
POA5023	45-54		M	72
POA5023	45-54	0	F	854
POA5023	45-54	0	M	872
POA5023	45-54	1	F	233
POA5023	45-54	1	M	140
POA5023	55-64		F	66
POA5023	55-64		M	57
POA5023	55-64	0	F	712
POA5023	55-64	0	M	672
POA5023	55-64	1	F	218
POA5023	55-64	1	M	131
POA5023	65-74		F	79
POA5023	65-74		M	59
POA5023	65-74	0	F	593
POA5023	65-74	0	M	474
POA5023	65-74	1	F	115
POA5023	65-74	1	M	86
POA5023	75-84		F	65
POA5023	75-84		M	67
POA5023	75-84	0	F	569
POA5023	75-84	0	M	411
POA5023	75-84	1	F	73
POA5023	75-84	1	M	53
POA5023	85+		F	49
POA5023	85+		M	34
POA5023	85+	0	F	357
POA5023	85+	0	M	173
POA5023	85+	1	F	13
POA5023	85+	1	M	20
POA5024	15-19		F	30
POA5024	15-19		M	25
POA5024	15-19	0	F	361
POA5024	15-19	0	M	381
POA5024	15-19	1	F	20
POA5024	15-19	1	M	14
POA5024	20-24		F	17
POA5024	20-24		M	14
POA5024	20-24	0	F	355
POA5024	20-24	0	M	366
POA5024	20-24	1	F	31
POA5024	20-24	1	M	20
POA5024	25-34		F	36
POA5024	25-34		M	45
POA5024	25-34	0	F	663
POA5024	25-34	0	M	624
POA5024	25-34	1	F	59
POA5024	25-34	1	M	49
POA5024	35-44		F	32
POA5024	35-44		M	52
POA5024	35-44	0	F	720
POA5024	35-44	0	M	698
POA5024	35-44	1	F	123
POA5024	35-44	1	M	67
POA5024	45-54		F	40
POA5024	45-54		M	70
POA5024	45-54	0	F	775
POA5024	45-54	0	M	843
POA5024	45-54	1	F	190
POA5024	45-54	1	M	128
POA5024	55-64		F	28
POA5024	55-64		M	32
POA5024	55-64	0	F	581
POA5024	55-64	0	M	639
POA5024	55-64	1	F	229
POA5024	55-64	1	M	141
POA5024	65-74		F	44
POA5024	65-74		M	45
POA5024	65-74	0	F	663
POA5024	65-74	0	M	594
POA5024	65-74	1	F	149
POA5024	65-74	1	M	96
POA5024	75-84		F	73
POA5024	75-84		M	45
POA5024	75-84	0	F	458
POA5024	75-84	0	M	437
POA5024	75-84	1	F	91
POA5024	75-84	1	M	58
POA5024	85+		F	50
POA5024	85+		M	27
POA5024	85+	0	F	252
POA5024	85+	0	M	146
POA5024	85+	1	F	11
POA5024	85+	1	M	27
POA5025	15-19		F	9
POA5025	15-19		M	15
POA5025	15-19	0	F	235
POA5025	15-19	0	M	206
POA5025	15-19	1	F	7
POA5025	15-19	1	M	7
POA5025	20-24		F	16
POA5025	20-24		M	10
POA5025	20-24	0	F	229
POA5025	20-24	0	M	216
POA5025	20-24	1	F	8
POA5025	20-24	1	M	12
POA5025	25-34		F	26
POA5025	25-34		M	24
POA5025	25-34	0	F	441
POA5025	25-34	0	M	455
POA5025	25-34	1	F	45
POA5025	25-34	1	M	48
POA5025	35-44		F	16
POA5025	35-44		M	24
POA5025	35-44	0	F	406
POA5025	35-44	0	M	448
POA5025	35-44	1	F	76
POA5025	35-44	1	M	40
POA5025	45-54		F	24
POA5025	45-54		M	21
POA5025	45-54	0	F	460
POA5025	45-54	0	M	449
POA5025	45-54	1	F	125
POA5025	45-54	1	M	89
POA5025	55-64		F	21
POA5025	55-64		M	16
POA5025	55-64	0	F	344
POA5025	55-64	0	M	340
POA5025	55-64	1	F	139
POA5025	55-64	1	M	75
POA5025	65-74		F	37
POA5025	65-74		M	22
POA5025	65-74	0	F	378
POA5025	65-74	0	M	329
POA5025	65-74	1	F	88
POA5025	65-74	1	M	47
POA5025	75-84		F	32
POA5025	75-84		M	28
POA5025	75-84	0	F	263
POA5025	75-84	0	M	244
POA5025	75-84	1	F	42
POA5025	75-84	1	M	39
POA5025	85+		F	25
POA5025	85+		M	17
POA5025	85+	0	F	114
POA5025	85+	0	M	73
POA5025	85+	1	F	11
POA5025	85+	1	M	23
POA5031	15-19		F	22
POA5031	15-19		M	16
POA5031	15-19	0	F	238
POA5031	15-19	0	M	212
POA5031	15-19	1	F	16
POA5031	15-19	1	M	3
POA5031	20-24		F	26
POA5031	20-24		M	30
POA5031	20-24	0	F	434
POA5031	20-24	0	M	456
POA5031	20-24	1	F	24
POA5031	20-24	1	M	26
POA5031	25-34		F	42
POA5031	25-34		M	59
POA5031	25-34	0	F	830
POA5031	25-34	0	M	867
POA5031	25-34	1	F	86
POA5031	25-34	1	M	44
POA5031	35-44		F	46
POA5031	35-44		M	38
POA5031	35-44	0	F	580
POA5031	35-44	0	M	585
POA5031	35-44	1	F	96
POA5031	35-44	1	M	58
POA5031	45-54		F	26
POA5031	45-54		M	58
POA5031	45-54	0	F	457
POA5031	45-54	0	M	537
POA5031	45-54	1	F	164
POA5031	45-54	1	M	111
POA5031	55-64		F	52
POA5031	55-64		M	28
POA5031	55-64	0	F	365
POA5031	55-64	0	M	385
POA5031	55-64	1	F	134
POA5031	55-64	1	M	98
POA5031	65-74		F	34
POA5031	65-74		M	31
POA5031	65-74	0	F	257
POA5031	65-74	0	M	240
POA5031	65-74	1	F	60
POA5031	65-74	1	M	42
POA5031	75-84		F	33
POA5031	75-84		M	21
POA5031	75-84	0	F	242
POA5031	75-84	0	M	169
POA5031	75-84	1	F	30
POA5031	75-84	1	M	26
POA5031	85+		F	15
POA5031	85+		M	7
POA5031	85+	0	F	104
POA5031	85+	0	M	48
POA5031	85+	1	F	7
POA5031	85+	1	M	5
POA5032	15-19		F	18
POA5032	15-19		M	20
POA5032	15-19	0	F	299
POA5032	15-19	0	M	314
POA5032	15-19	1	F	10
POA5032	15-19	1	M	11
POA5032	20-24		F	23
POA5032	20-24		M	15
POA5032	20-24	0	F	405
POA5032	20-24	0	M	422
POA5032	20-24	1	F	32
POA5032	20-24	1	M	25
POA5032	25-34		F	49
POA5032	25-34		M	73
POA5032	25-34	0	F	872
POA5032	25-34	0	M	898
POA5032	25-34	1	F	96
POA5032	25-34	1	M	57
POA5032	35-44		F	39
POA5032	35-44		M	47
POA5032	35-44	0	F	659
POA5032	35-44	0	M	727
POA5032	35-44	1	F	106
POA5032	35-44	1	M	82
POA5032	45-54		F	34
POA5032	45-54		M	48
POA5032	45-54	0	F	654
POA5032	45-54	0	M	692
POA5032	45-54	1	F	173
POA5032	45-54	1	M	109
POA5032	55-64		F	32
POA5032	55-64		M	40
POA5032	55-64	0	F	539
POA5032	55-64	0	M	529
POA5032	55-64	1	F	171
POA5032	55-64	1	M	116
POA5032	65-74		F	46
POA5032	65-74		M	32
POA5032	65-74	0	F	437
POA5032	65-74	0	M	393
POA5032	65-74	1	F	106
POA5032	65-74	1	M	54
POA5032	75-84		F	51
POA5032	75-84		M	27
POA5032	75-84	0	F	377
POA5032	75-84	0	M	273
POA5032	75-84	1	F	39
POA5032	75-84	1	M	38
POA5032	85+		F	54
POA5032	85+		M	24
POA5032	85+	0	F	199
POA5032	85+	0	M	136
POA5032	85+	1	F	19
POA5032	85+	1	M	15
POA5033	15-19		F	9
POA5033	15-19		M	17
POA5033	15-19	0	F	183
POA5033	15-19	0	M	165
POA5033	15-19	1	F	16
POA5033	15-19	1	M	23
POA5033	20-24		F	21
POA5033	20-24		M	22
POA5033	20-24	0	F	335
POA5033	20-24	0	M	327
POA5033	20-24	1	F	17
POA5033	20-24	1	M	19
POA5033	25-34		F	59
POA5033	25-34		M	60
POA5033	25-34	0	F	698
POA5033	25-34	0	M	710
POA5033	25-34	1	F	65
POA5033	25-34	1	M	59
POA5033	35-44		F	35
POA5033	35-44		M	36
POA5033	35-44	0	F	460
POA5033	35-44	0	M	498
POA5033	35-44	1	F	70
POA5033	35-44	1	M	54
POA5033	45-54		F	27
POA5033	45-54		M	39
POA5033	45-54	0	F	356
POA5033	45-54	0	M	425
POA5033	45-54	1	F	98
POA5033	45-54	1	M	78
POA5033	55-64		F	23
POA5033	55-64		M	35
POA5033	55-64	0	F	314
POA5033	55-64	0	M	288
POA5033	55-64	1	F	92
POA5033	55-64	1	M	52
POA5033	65-74		F	30
POA5033	65-74		M	28
POA5033	65-74	0	F	240
POA5033	65-74	0	M	231
POA5033	65-74	1	F	43
POA5033	65-74	1	M	28
POA5033	75-84		F	38
POA5033	75-84		M	27
POA5033	75-84	0	F	217
POA5033	75-84	0	M	140
POA5033	75-84	1	F	27
POA5033	75-84	1	M	20
POA5033	85+		F	71
POA5033	85+		M	26
POA5033	85+	0	F	125
POA5033	85+	0	M	84
POA5033	85+	1	F	8
POA5033	85+	1	M	5
POA5034	15-19		F	11
POA5034	15-19		M	18
POA5034	15-19	0	F	261
POA5034	15-19	0	M	271
POA5034	15-19	1	F	11
POA5034	15-19	1	M	10
POA5034	20-24		F	20
POA5034	20-24		M	8
POA5034	20-24	0	F	382
POA5034	20-24	0	M	286
POA5034	20-24	1	F	22
POA5034	20-24	1	M	15
POA5034	25-34		F	38
POA5034	25-34		M	37
POA5034	25-34	0	F	689
POA5034	25-34	0	M	641
POA5034	25-34	1	F	46
POA5034	25-34	1	M	32
POA5034	35-44		F	25
POA5034	35-44		M	43
POA5034	35-44	0	F	581
POA5034	35-44	0	M	592
POA5034	35-44	1	F	87
POA5034	35-44	1	M	45
POA5034	45-54		F	36
POA5034	45-54		M	41
POA5034	45-54	0	F	482
POA5034	45-54	0	M	489
POA5034	45-54	1	F	154
POA5034	45-54	1	M	108
POA5034	55-64		F	38
POA5034	55-64		M	27
POA5034	55-64	0	F	471
POA5034	55-64	0	M	441
POA5034	55-64	1	F	182
POA5034	55-64	1	M	121
POA5034	65-74		F	30
POA5034	65-74		M	28
POA5034	65-74	0	F	348
POA5034	65-74	0	M	346
POA5034	65-74	1	F	86
POA5034	65-74	1	M	61
POA5034	75-84		F	30
POA5034	75-84		M	25
POA5034	75-84	0	F	203
POA5034	75-84	0	M	145
POA5034	75-84	1	F	30
POA5034	75-84	1	M	17
POA5034	85+		F	23
POA5034	85+		M	14
POA5034	85+	0	F	196
POA5034	85+	0	M	93
POA5034	85+	1	F	9
POA5034	85+	1	M	12
POA5035	15-19		F	6
POA5035	15-19		M	5
POA5035	15-19	0	F	122
POA5035	15-19	0	M	129
POA5035	15-19	1	F	5
POA5035	15-19	1	M	9
POA5035	20-24		F	14
POA5035	20-24		M	12
POA5035	20-24	0	F	211
POA5035	20-24	0	M	212
POA5035	20-24	1	F	11
POA5035	20-24	1	M	3
POA5035	25-34		F	48
POA5035	25-34		M	36
POA5035	25-34	0	F	473
POA5035	25-34	0	M	480
POA5035	25-34	1	F	43
POA5035	25-34	1	M	30
POA5035	35-44		F	15
POA5035	35-44		M	24
POA5035	35-44	0	F	363
POA5035	35-44	0	M	389
POA5035	35-44	1	F	54
POA5035	35-44	1	M	38
POA5035	45-54		F	20
POA5035	45-54		M	31
POA5035	45-54	0	F	268
POA5035	45-54	0	M	285
POA5035	45-54	1	F	77
POA5035	45-54	1	M	57
POA5035	55-64		F	16
POA5035	55-64		M	27
POA5035	55-64	0	F	241
POA5035	55-64	0	M	244
POA5035	55-64	1	F	90
POA5035	55-64	1	M	56
POA5035	65-74		F	18
POA5035	65-74		M	18
POA5035	65-74	0	F	205
POA5035	65-74	0	M	171
POA5035	65-74	1	F	57
POA5035	65-74	1	M	21
POA5035	75-84		F	22
POA5035	75-84		M	18
POA5035	75-84	0	F	152
POA5035	75-84	0	M	94
POA5035	75-84	1	F	17
POA5035	75-84	1	M	20
POA5035	85+		F	27
POA5035	85+		M	9
POA5035	85+	0	F	99
POA5035	85+	0	M	56
POA5035	85+	1	F	3
POA5035	85+	1	M	7
POA5037	15-19		F	16
POA5037	15-19		M	17
POA5037	15-19	0	F	256
POA5037	15-19	0	M	262
POA5037	15-19	1	F	19
POA5037	15-19	1	M	17
POA5037	20-24		F	15
POA5037	20-24		M	27
POA5037	20-24	0	F	443
POA5037	20-24	0	M	428
POA5037	20-24	1	F	26
POA5037	20-24	1	M	33
POA5037	25-34		F	64
POA5037	25-34		M	49
POA5037	25-34	0	F	821
POA5037	25-34	0	M	835
POA5037	25-34	1	F	57
POA5037	25-34	1	M	44
POA5037	35-44		F	21
POA5037	35-44		M	51
POA5037	35-44	0	F	567
POA5037	35-44	0	M	623
POA5037	35-44	1	F	72
POA5037	35-44	1	M	67
POA5037	45-54		F	35
POA5037	45-54		M	38
POA5037	45-54	0	F	444
POA5037	45-54	0	M	510
POA5037	45-54	1	F	119
POA5037	45-54	1	M	79
POA5037	55-64		F	29
POA5037	55-64		M	25
POA5037	55-64	0	F	418
POA5037	55-64	0	M	380
POA5037	55-64	1	F	127
POA5037	55-64	1	M	80
POA5037	65-74		F	34
POA5037	65-74		M	42
POA5037	65-74	0	F	341
POA5037	65-74	0	M	291
POA5037	65-74	1	F	78
POA5037	65-74	1	M	46
POA5037	75-84		F	71
POA5037	75-84		M	48
POA5037	75-84	0	F	278
POA5037	75-84	0	M	216
POA5037	75-84	1	F	44
POA5037	75-84	1	M	23
POA5037	85+		F	158
POA5037	85+		M	52
POA5037	85+	0	F	214
POA5037	85+	0	M	103
POA5037	85+	1	F	11
POA5037	85+	1	M	20
POA5038	15-19		F	17
POA5038	15-19		M	13
POA5038	15-19	0	F	301
POA5038	15-19	0	M	357
POA5038	15-19	1	F	15
POA5038	15-19	1	M	12
POA5038	20-24		F	33
POA5038	20-24		M	34
POA5038	20-24	0	F	547
POA5038	20-24	0	M	542
POA5038	20-24	1	F	50
POA5038	20-24	1	M	28
POA5038	25-34		F	78
POA5038	25-34		M	83
POA5038	25-34	0	F	1357
POA5038	25-34	0	M	1319
POA5038	25-34	1	F	106
POA5038	25-34	1	M	88
POA5038	35-44		F	53
POA5038	35-44		M	46
POA5038	35-44	0	F	875
POA5038	35-44	0	M	910
POA5038	35-44	1	F	145
POA5038	35-44	1	M	115
POA5038	45-54		F	41
POA5038	45-54		M	39
POA5038	45-54	0	F	677
POA5038	45-54	0	M	775
POA5038	45-54	1	F	183
POA5038	45-54	1	M	117
POA5038	55-64		F	43
POA5038	55-64		M	48
POA5038	55-64	0	F	600
POA5038	55-64	0	M	626
POA5038	55-64	1	F	187
POA5038	55-64	1	M	126
POA5038	65-74		F	52
POA5038	65-74		M	47
POA5038	65-74	0	F	484
POA5038	65-74	0	M	426
POA5038	65-74	1	F	95
POA5038	65-74	1	M	50
POA5038	75-84		F	65
POA5038	75-84		M	30
POA5038	75-84	0	F	362
POA5038	75-84	0	M	255
POA5038	75-84	1	F	56
POA5038	75-84	1	M	32
POA5038	85+		F	44
POA5038	85+		M	19
POA5038	85+	0	F	248
POA5038	85+	0	M	104
POA5038	85+	1	F	18
POA5038	85+	1	M	16
POA5039	15-19		F	8
POA5039	15-19		M	15
POA5039	15-19	0	F	190
POA5039	15-19	0	M	191
POA5039	15-19	1	F	10
POA5039	15-19	1	M	8
POA5039	20-24		F	22
POA5039	20-24		M	20
POA5039	20-24	0	F	303
POA5039	20-24	0	M	298
POA5039	20-24	1	F	16
POA5039	20-24	1	M	19
POA5039	25-34		F	41
POA5039	25-34		M	44
POA5039	25-34	0	F	647
POA5039	25-34	0	M	641
POA5039	25-34	1	F	65
POA5039	25-34	1	M	51
POA5039	35-44		F	34
POA5039	35-44		M	36
POA5039	35-44	0	F	511
POA5039	35-44	0	M	544
POA5039	35-44	1	F	85
POA5039	35-44	1	M	60
POA5039	45-54		F	28
POA5039	45-54		M	32
POA5039	45-54	0	F	418
POA5039	45-54	0	M	422
POA5039	45-54	1	F	104
POA5039	45-54	1	M	73
POA5039	55-64		F	29
POA5039	55-64		M	49
POA5039	55-64	0	F	375
POA5039	55-64	0	M	401
POA5039	55-64	1	F	123
POA5039	55-64	1	M	95
POA5039	65-74		F	30
POA5039	65-74		M	21
POA5039	65-74	0	F	239
POA5039	65-74	0	M	196
POA5039	65-74	1	F	60
POA5039	65-74	1	M	32
POA5039	75-84		F	30
POA5039	75-84		M	29
POA5039	75-84	0	F	200
POA5039	75-84	0	M	135
POA5039	75-84	1	F	29
POA5039	75-84	1	M	20
POA5039	85+		F	24
POA5039	85+		M	15
POA5039	85+	0	F	149
POA5039	85+	0	M	74
POA5039	85+	1	F	12
POA5039	85+	1	M	7
POA5040	15-19		F	4
POA5040	15-19		M	8
POA5040	15-19	0	F	150
POA5040	15-19	0	M	121
POA5040	15-19	1	F	8
POA5040	15-19	1	M	7
POA5040	20-24		F	3
POA5040	20-24		M	3
POA5040	20-24	0	F	51
POA5040	20-24	0	M	50
POA5040	20-24	1	F	3
POA5040	25-34		F	4
POA5040	25-34		M	8
POA5040	25-34	0	F	85
POA5040	25-34	0	M	96
POA5040	25-34	1	F	7
POA5040	35-44		F	10
POA5040	35-44		M	3
POA5040	35-44	0	F	111
POA5040	35-44	0	M	100
POA5040	35-44	1	F	23
POA5040	35-44	1	M	16
POA5040	45-54		F	7
POA5040	45-54		M	3
POA5040	45-54	0	F	127
POA5040	45-54	0	M	123
POA5040	45-54	1	F	39
POA5040	45-54	1	M	22
POA5040	55-64		F	10
POA5040	55-64		M	15
POA5040	55-64	0	F	137
POA5040	55-64	0	M	129
POA5040	55-64	1	F	44
POA5040	55-64	1	M	28
POA5040	65-74		F	6
POA5040	65-74		M	8
POA5040	65-74	0	F	136
POA5040	65-74	0	M	131
POA5040	65-74	1	F	23
POA5040	65-74	1	M	16
POA5040	75-84		F	8
POA5040	75-84		M	11
POA5040	75-84	0	F	68
POA5040	75-84	0	M	72
POA5040	75-84	1	F	13
POA5040	75-84	1	M	17
POA5040	85+		F	6
POA5040	85+		M	3
POA5040	85+	0	F	32
POA5040	85+	0	M	25
POA5040	85+	1	F	3
POA5041	15-19		F	16
POA5041	15-19		M	18
