POA_CODE_2016	Age	Sex	Volunteer	adults
POA0852	15-19	F	1	21
POA0852	15-19	M		125
POA0852	15-19	M	0	238
POA0852	15-19	M	1	29
POA0852	20-24	F		69
POA0852	20-24	F	0	250
POA0852	20-24	F	1	28
POA0852	20-24	M		86
POA0852	20-24	M	0	282
POA0852	20-24	M	1	25
POA0852	25-34	F		132
POA0852	25-34	F	0	485
POA0852	25-34	F	1	77
POA0852	25-34	M		164
POA0852	25-34	M	0	498
POA0852	25-34	M	1	82
POA0852	35-44	F		78
POA0852	35-44	F	0	310
POA0852	35-44	F	1	77
POA0852	35-44	M		89
POA0852	35-44	M	0	367
POA0852	35-44	M	1	66
POA0852	45-54	F		77
POA0852	45-54	F	0	334
POA0852	45-54	F	1	97
POA0852	45-54	M		109
POA0852	45-54	M	0	332
POA0852	45-54	M	1	67
POA0852	55-64	F		62
POA0852	55-64	F	0	208
POA0852	55-64	F	1	60
POA0852	55-64	M		63
POA0852	55-64	M	0	213
POA0852	55-64	M	1	44
POA0852	65-74	F		28
POA0852	65-74	F	0	100
POA0852	65-74	F	1	22
POA0852	65-74	M		35
POA0852	65-74	M	0	108
POA0852	65-74	M	1	19
POA0852	75-84	F		11
POA0852	75-84	F	0	26
POA0852	75-84	F	1	7
POA0852	75-84	M		11
POA0852	75-84	M	0	36
POA0852	75-84	M	1	7
POA0852	85+	F	0	3
POA0852	85+	M		3
POA0852	85+	M	0	7
POA0853	15-19	F	0	11
POA0853	15-19	F	1	3
POA0853	15-19	M		3
POA0853	15-19	M	0	17
POA0853	20-24	F	0	16
POA0853	20-24	F	1	9
POA0853	20-24	M		10
POA0853	20-24	M	0	34
POA0853	20-24	M	1	13
POA0853	25-34	F		8
POA0853	25-34	F	0	87
POA0853	25-34	F	1	31
POA0853	25-34	M		25
POA0853	25-34	M	0	102
POA0853	25-34	M	1	31
POA0853	35-44	F		4
POA0853	35-44	F	0	24
POA0853	35-44	F	1	21
POA0853	35-44	M		9
POA0853	35-44	M	0	47
POA0853	35-44	M	1	12
POA0853	45-54	F		4
POA0853	45-54	F	0	26
POA0853	45-54	F	1	3
POA0853	45-54	M		10
POA0853	45-54	M	0	34
POA0853	45-54	M	1	12
POA0853	55-64	M		3
POA0853	55-64	M	0	3
POA0853	55-64	M	1	4
POA0854	15-19	F	0	27
POA0854	15-19	M		6
POA0854	15-19	M	0	36
POA0854	15-19	M	1	3
POA0854	20-24	F		6
POA0854	20-24	F	0	35
POA0854	20-24	F	1	5
POA0854	20-24	M		3
POA0854	20-24	M	0	17
POA0854	20-24	M	1	7
POA0854	25-34	F	0	47
POA0854	25-34	F	1	10
POA0854	25-34	M		6
POA0854	25-34	M	0	54
POA0854	25-34	M	1	9
POA0854	35-44	F		7
POA0854	35-44	F	0	51
POA0854	35-44	F	1	3
POA0854	35-44	M		3
POA0854	35-44	M	0	51
POA0854	35-44	M	1	3
POA0854	45-54	F		3
POA0854	45-54	F	0	39
POA0854	45-54	F	1	6
POA0854	45-54	M		7
POA0854	45-54	M	0	38
POA0854	45-54	M	1	6
POA0854	55-64	F		4
POA0854	55-64	F	0	24
POA0854	55-64	F	1	5
POA0854	55-64	M		3
POA0854	55-64	M	0	27
POA0854	55-64	M	1	3
POA0854	65-74	F	0	15
POA0854	65-74	M	0	16
POA0854	65-74	M	1	3
POA0854	75-84	F	0	5
POA0854	75-84	M		3
POA0854	75-84	M	0	6
POA0860	15-19	F		12
POA0860	15-19	F	0	60
POA0860	15-19	F	1	12
POA0860	15-19	M		12
POA0860	15-19	M	0	72
POA0860	15-19	M	1	10
POA0860	20-24	F		14
POA0860	20-24	F	0	85
POA0860	20-24	F	1	14
POA0860	20-24	M		40
POA0860	20-24	M	0	70
POA0860	20-24	M	1	8
POA0860	25-34	F		33
POA0860	25-34	F	0	168
POA0860	25-34	F	1	57
POA0860	25-34	M		49
POA0860	25-34	M	0	161
POA0860	25-34	M	1	38
POA0860	35-44	F		28
POA0860	35-44	F	0	117
POA0860	35-44	F	1	39
POA0860	35-44	M		49
POA0860	35-44	M	0	128
POA0860	35-44	M	1	27
POA0860	45-54	F		38
POA0860	45-54	F	0	139
POA0860	45-54	F	1	36
POA0860	45-54	M		36
POA0860	45-54	M	0	150
POA0860	45-54	M	1	36
POA0860	55-64	F		21
POA0860	55-64	F	0	110
POA0860	55-64	F	1	45
POA0860	55-64	M		37
POA0860	55-64	M	0	114
POA0860	55-64	M	1	38
POA0860	65-74	F		7
POA0860	65-74	F	0	43
POA0860	65-74	F	1	16
POA0860	65-74	M		18
POA0860	65-74	M	0	72
POA0860	65-74	M	1	12
POA0860	75-84	F		6
POA0860	75-84	F	0	20
POA0860	75-84	M		6
POA0860	75-84	M	0	18
POA0860	75-84	M	1	5
POA0860	85+	F		3
POA0860	85+	F	0	4
POA0862	15-19	F		3
POA0862	15-19	F	0	21
POA0862	15-19	F	1	3
POA0862	15-19	M		4
POA0862	15-19	M	0	21
POA0862	15-19	M	1	6
POA0862	20-24	F		3
POA0862	20-24	F	0	31
POA0862	20-24	F	1	10
POA0862	20-24	M		4
POA0862	20-24	M	0	38
POA0862	20-24	M	1	13
POA0862	25-34	F		6
POA0862	25-34	F	0	47
POA0862	25-34	F	1	15
POA0862	25-34	M		5
POA0862	25-34	M	0	35
POA0862	25-34	M	1	11
POA0862	35-44	F	0	30
POA0862	35-44	F	1	12
POA0862	35-44	M		4
POA0862	35-44	M	0	31
POA0862	35-44	M	1	12
POA0862	45-54	F	0	26
POA0862	45-54	F	1	13
POA0862	45-54	M		4
POA0862	45-54	M	0	16
POA0862	45-54	M	1	10
POA0862	55-64	F		5
POA0862	55-64	F	0	15
POA0862	55-64	F	1	10
POA0862	55-64	M	0	23
POA0862	55-64	M	1	5
POA0862	65-74	F	0	17
POA0862	65-74	F	1	3
POA0862	65-74	M	0	17
POA0862	65-74	M	1	3
POA0862	75-84	M	0	3
POA0870	15-19	F		74
POA0870	15-19	F	0	309
POA0870	15-19	F	1	135
POA0870	15-19	M		80
POA0870	15-19	M	0	410
POA0870	15-19	M	1	138
POA0870	20-24	F		77
POA0870	20-24	F	0	380
POA0870	20-24	F	1	98
POA0870	20-24	M		89
POA0870	20-24	M	0	391
POA0870	20-24	M	1	84
POA0870	25-34	F		287
POA0870	25-34	F	0	1235
POA0870	25-34	F	1	374
POA0870	25-34	M		260
POA0870	25-34	M	0	1128
POA0870	25-34	M	1	267
POA0870	35-44	F		189
POA0870	35-44	F	0	929
POA0870	35-44	F	1	410
POA0870	35-44	M		161
POA0870	35-44	M	0	879
POA0870	35-44	M	1	312
POA0870	45-54	F		193
POA0870	45-54	F	0	937
POA0870	45-54	F	1	425
POA0870	45-54	M		196
POA0870	45-54	M	0	887
POA0870	45-54	M	1	329
POA0870	55-64	F		180
POA0870	55-64	F	0	738
POA0870	55-64	F	1	328
POA0870	55-64	M		153
POA0870	55-64	M	0	733
POA0870	55-64	M	1	291
POA0870	65-74	F		92
POA0870	65-74	F	0	292
POA0870	65-74	F	1	141
POA0870	65-74	M		77
POA0870	65-74	M	0	317
POA0870	65-74	M	1	124
POA0870	75-84	F		27
POA0870	75-84	F	0	116
POA0870	75-84	F	1	38
POA0870	75-84	M		29
POA0870	75-84	M	0	113
POA0870	75-84	M	1	31
POA0870	85+	F		16
POA0870	85+	F	0	46
POA0870	85+	F	1	3
POA0870	85+	M		6
POA0870	85+	M	0	32
POA0872	15-19	F		206
POA0872	15-19	F	0	376
POA0872	15-19	F	1	32
POA0872	15-19	M		188
POA0872	15-19	M	0	401
POA0872	15-19	M	1	28
POA0872	20-24	F		193
POA0872	20-24	F	0	552
POA0872	20-24	F	1	59
POA0872	20-24	M		305
POA0872	20-24	M	0	540
POA0872	20-24	M	1	48
POA0872	25-34	F		252
POA0872	25-34	F	0	1025
POA0872	25-34	F	1	172
POA0872	25-34	M		433
POA0872	25-34	M	0	927
POA0872	25-34	M	1	159
POA0872	35-44	F		175
POA0872	35-44	F	0	778
POA0872	35-44	F	1	110
POA0872	35-44	M		289
POA0872	35-44	M	0	717
POA0872	35-44	M	1	89
POA0872	45-54	F		164
POA0872	45-54	F	0	607
POA0872	45-54	F	1	117
POA0872	45-54	M		246
POA0872	45-54	M	0	544
POA0872	45-54	M	1	98
POA0872	55-64	F		100
POA0872	55-64	F	0	483
POA0872	55-64	F	1	78
POA0872	55-64	M		124
POA0872	55-64	M	0	389
POA0872	55-64	M	1	74
POA0872	65-74	F		30
POA0872	65-74	F	0	202
POA0872	65-74	F	1	35
POA0872	65-74	M		32
POA0872	65-74	M	0	174
POA0872	65-74	M	1	28
POA0872	75-84	F		19
POA0872	75-84	F	0	92
POA0872	75-84	F	1	10
POA0872	75-84	M		9
POA0872	75-84	M	0	51
POA0872	75-84	M	1	10
POA0872	85+	F		3
POA0872	85+	F	0	23
POA0872	85+	M		3
POA0872	85+	M	0	22
POA0873	15-19	F		12
POA0873	15-19	F	0	41
POA0873	15-19	F	1	15
POA0873	15-19	M		11
POA0873	15-19	M	0	43
POA0873	15-19	M	1	16
POA0873	20-24	F		20
POA0873	20-24	F	0	46
POA0873	20-24	F	1	14
POA0873	20-24	M		13
POA0873	20-24	M	0	46
POA0873	20-24	M	1	3
POA0873	25-34	F		19
POA0873	25-34	F	0	105
POA0873	25-34	F	1	22
POA0873	25-34	M		17
POA0873	25-34	M	0	86
POA0873	25-34	M	1	20
POA0873	35-44	F		20
POA0873	35-44	F	0	87
POA0873	35-44	F	1	40
POA0873	35-44	M		21
POA0873	35-44	M	0	100
POA0873	35-44	M	1	21
POA0873	45-54	F		27
POA0873	45-54	F	0	137
POA0873	45-54	F	1	47
POA0873	45-54	M		38
POA0873	45-54	M	0	134
POA0873	45-54	M	1	45
POA0873	55-64	F		35
POA0873	55-64	F	0	106
POA0873	55-64	F	1	48
POA0873	55-64	M		22
POA0873	55-64	M	0	108
POA0873	55-64	M	1	36
POA0873	65-74	F		14
POA0873	65-74	F	0	69
POA0873	65-74	F	1	16
POA0873	65-74	M		24
POA0873	65-74	M	0	76
POA0873	65-74	M	1	24
POA0873	75-84	F		6
POA0873	75-84	F	0	46
POA0873	75-84	F	1	8
POA0873	75-84	M		8
POA0873	75-84	M	0	28
POA0873	75-84	M	1	3
POA0873	85+	F		4
POA0873	85+	F	0	36
POA0873	85+	F	1	4
POA0873	85+	M	0	9
POA0874	15-19	F		6
POA0874	15-19	F	0	3
POA0874	15-19	M		3
POA0874	15-19	M	0	16
POA0874	20-24	F		5
POA0874	20-24	F	0	10
POA0874	20-24	F	1	3
POA0874	20-24	M	0	6
POA0874	25-34	F		14
POA0874	25-34	F	0	48
POA0874	25-34	F	1	8
POA0874	25-34	M		8
POA0874	25-34	M	0	35
POA0874	25-34	M	1	9
POA0874	35-44	F		5
POA0874	35-44	F	0	25
POA0874	35-44	F	1	12
POA0874	35-44	M		3
POA0874	35-44	M	0	32
POA0874	35-44	M	1	16
POA0874	45-54	F		3
POA0874	45-54	F	0	14
POA0874	45-54	F	1	10
POA0874	45-54	M		6
POA0874	45-54	M	0	20
POA0874	45-54	M	1	13
POA0874	55-64	F		3
POA0874	55-64	F	0	15
POA0874	55-64	F	1	9
POA0874	55-64	M		3
POA0874	55-64	M	0	24
POA0874	55-64	M	1	9
POA0874	65-74	F	0	3
POA0874	65-74	M	0	5
POA0874	75-84	M	0	4
POA0875	15-19	F		5
POA0875	15-19	F	0	40
POA0875	15-19	F	1	11
POA0875	15-19	M		13
POA0875	15-19	M	0	59
POA0875	15-19	M	1	13
POA0875	20-24	F		8
POA0875	20-24	F	0	47
POA0875	20-24	F	1	9
POA0875	20-24	M		10
POA0875	20-24	M	0	55
POA0875	20-24	M	1	8
POA0875	25-34	F		27
POA0875	25-34	F	0	129
POA0875	25-34	F	1	39
POA0875	25-34	M		17
POA0875	25-34	M	0	117
POA0875	25-34	M	1	23
POA0875	35-44	F		21
POA0875	35-44	F	0	119
POA0875	35-44	F	1	55
POA0875	35-44	M		22
POA0875	35-44	M	0	112
POA0875	35-44	M	1	43
POA0875	45-54	F		23
POA0875	45-54	F	0	120
POA0875	45-54	F	1	49
POA0875	45-54	M		16
POA0875	45-54	M	0	110
POA0875	45-54	M	1	32
POA0875	55-64	F		19
POA0875	55-64	F	0	85
POA0875	55-64	F	1	22
POA0875	55-64	M		21
POA0875	55-64	M	0	75
POA0875	55-64	M	1	28
POA0875	65-74	F		11
POA0875	65-74	F	0	29
POA0875	65-74	F	1	10
POA0875	65-74	M		17
POA0875	65-74	M	0	24
POA0875	65-74	M	1	7
POA0875	75-84	F	0	18
POA0875	75-84	F	1	11
POA0875	75-84	M	0	5
POA0875	85+	F	1	3
POA0880	15-19	F		50
POA0880	15-19	F	0	73
POA0880	15-19	F	1	39
POA0880	15-19	M		68
POA0880	15-19	M	0	95
POA0880	15-19	M	1	54
POA0880	20-24	F		40
POA0880	20-24	F	0	100
POA0880	20-24	F	1	39
POA0880	20-24	M		49
POA0880	20-24	M	0	92
POA0880	20-24	M	1	30
POA0880	25-34	F		88
POA0880	25-34	F	0	242
POA0880	25-34	F	1	128
POA0880	25-34	M		100
POA0880	25-34	M	0	226
POA0880	25-34	M	1	108
POA0880	35-44	F		73
POA0880	35-44	F	0	208
POA0880	35-44	F	1	169
POA0880	35-44	M		63
POA0880	35-44	M	0	205
POA0880	35-44	M	1	124
POA0880	45-54	F		44
POA0880	45-54	F	0	172
POA0880	45-54	F	1	114
POA0880	45-54	M		56
POA0880	45-54	M	0	167
POA0880	45-54	M	1	115
POA0880	55-64	F		41
POA0880	55-64	F	0	122
POA0880	55-64	F	1	53
POA0880	55-64	M		48
POA0880	55-64	M	0	119
POA0880	55-64	M	1	48
POA0880	65-74	F		12
POA0880	65-74	F	0	39
POA0880	65-74	F	1	15
POA0880	65-74	M		25
POA0880	65-74	M	0	50
POA0880	65-74	M	1	21
POA0880	75-84	F		3
POA0880	75-84	F	0	7
POA0880	75-84	M		3
POA0880	75-84	M	0	9
POA0880	75-84	M	1	3
POA0885	15-19	F		8
POA0885	15-19	F	0	4
POA0885	15-19	M		3
POA0885	15-19	M	0	8
POA0885	15-19	M	1	3
POA0885	20-24	F	0	4
POA0885	20-24	F	1	3
POA0885	20-24	M		10
POA0885	20-24	M	0	14
POA0885	25-34	F		6
POA0885	25-34	F	0	45
POA0885	25-34	F	1	38
POA0885	25-34	M		11
POA0885	25-34	M	0	49
POA0885	25-34	M	1	20
POA0885	35-44	F		10
POA0885	35-44	F	0	32
POA0885	35-44	F	1	43
POA0885	35-44	M		13
POA0885	35-44	M	0	60
POA0885	35-44	M	1	32
POA0885	45-54	F	0	22
POA0885	45-54	F	1	13
POA0885	45-54	M		9
POA0885	45-54	M	0	50
POA0885	45-54	M	1	17
POA0885	55-64	F	0	20
POA0885	55-64	F	1	8
POA0885	55-64	M		6
POA0885	55-64	M	0	33
POA0885	55-64	M	1	4
POA0885	65-74	F	0	5
POA0885	65-74	F	1	3
POA0885	65-74	M	0	8
POA0885	65-74	M	1	3
POA0886	15-19	F		8
POA0886	15-19	F	0	9
POA0886	15-19	F	1	4
POA0886	15-19	M		9
POA0886	15-19	M	0	14
POA0886	20-24	F		11
POA0886	20-24	F	0	19
POA0886	20-24	M		7
POA0886	20-24	M	0	18
POA0886	20-24	M	1	4
POA0886	25-34	F		22
POA0886	25-34	F	0	60
POA0886	25-34	F	1	25
POA0886	25-34	M		8
POA0886	25-34	M	0	61
POA0886	25-34	M	1	15
POA0886	35-44	F		7
POA0886	35-44	F	0	52
POA0886	35-44	F	1	26
POA0886	35-44	M		14
POA0886	35-44	M	0	64
POA0886	35-44	M	1	30
POA0886	45-54	F		22
POA0886	45-54	F	0	48
POA0886	45-54	F	1	14
POA0886	45-54	M		30
POA0886	45-54	M	0	61
POA0886	45-54	M	1	15
POA0886	55-64	F		11
POA0886	55-64	F	0	22
POA0886	55-64	F	1	8
POA0886	55-64	M		18
POA0886	55-64	M	0	40
POA0886	55-64	M	1	10
POA0886	65-74	F		12
POA0886	65-74	F	0	6
POA0886	65-74	F	1	4
POA0886	65-74	M		5
POA0886	65-74	M	0	10
POA0886	75-84	F	0	3
POA0886	75-84	M	0	4
POA2000	15-19	F		72
POA2000	15-19	F	0	385
POA2000	15-19	F	1	73
POA2000	15-19	M		86
POA2000	15-19	M	0	380
POA2000	15-19	M	1	51
POA2000	20-24	F		355
POA2000	20-24	F	0	1867
POA2000	20-24	F	1	272
POA2000	20-24	M		350
POA2000	20-24	M	0	1736
POA2000	20-24	M	1	213
POA2000	25-34	F		813
POA2000	25-34	F	0	4226
POA2000	25-34	F	1	466
POA2000	25-34	M		775
POA2000	25-34	M	0	4001
POA2000	25-34	M	1	406
POA2000	35-44	F		282
POA2000	35-44	F	0	1384
POA2000	35-44	F	1	211
POA2000	35-44	M		397
POA2000	35-44	M	0	1641
POA2000	35-44	M	1	231
POA2000	45-54	F		169
POA2000	45-54	F	0	671
POA2000	45-54	F	1	157
POA2000	45-54	M		244
POA2000	45-54	M	0	752
POA2000	45-54	M	1	148
POA2000	55-64	F		104
POA2000	55-64	F	0	519
POA2000	55-64	F	1	136
POA2000	55-64	M		173
POA2000	55-64	M	0	611
POA2000	55-64	M	1	127
POA2000	65-74	F		91
POA2000	65-74	F	0	356
POA2000	65-74	F	1	101
POA2000	65-74	M		104
POA2000	65-74	M	0	361
POA2000	65-74	M	1	101
POA2000	75-84	F		31
POA2000	75-84	F	0	143
POA2000	75-84	F	1	40
POA2000	75-84	M		34
POA2000	75-84	M	0	140
POA2000	75-84	M	1	46
POA2000	85+	F		13
POA2000	85+	F	0	55
POA2000	85+	F	1	5
POA2000	85+	M		15
POA2000	85+	M	0	58
POA2000	85+	M	1	6
POA2006	15-19	F		28
POA2006	15-19	F	0	137
POA2006	15-19	F	1	181
POA2006	15-19	M		19
POA2006	15-19	M	0	95
POA2006	15-19	M	1	100
POA2006	20-24	F		36
POA2006	20-24	F	0	125
POA2006	20-24	F	1	164
POA2006	20-24	M		42
POA2006	20-24	M	0	123
POA2006	20-24	M	1	95
POA2006	25-34	F		5
POA2006	25-34	F	0	9
POA2006	25-34	F	1	13
POA2006	25-34	M		3
POA2006	25-34	M	0	11
POA2006	25-34	M	1	12
POA2006	35-44	M		3
POA2006	35-44	M	1	4
POA2006	45-54	F	0	4
POA2006	45-54	F	1	6
POA2006	55-64	F	1	3
POA2006	55-64	M	0	5
POA2006	55-64	M	1	5
POA2007	15-19	F		39
POA2007	15-19	F	0	297
POA2007	15-19	F	1	92
POA2007	15-19	M		29
POA2007	15-19	M	0	197
POA2007	15-19	M	1	51
POA2007	20-24	F		154
POA2007	20-24	F	0	1134
POA2007	20-24	F	1	260
POA2007	20-24	M		133
POA2007	20-24	M	0	886
POA2007	20-24	M	1	169
POA2007	25-34	F		175
POA2007	25-34	F	0	1038
POA2007	25-34	F	1	176
POA2007	25-34	M		204
POA2007	25-34	M	0	1109
POA2007	25-34	M	1	142
POA2007	35-44	F		69
POA2007	35-44	F	0	346
POA2007	35-44	F	1	61
POA2007	35-44	M		83
POA2007	35-44	M	0	393
POA2007	35-44	M	1	54
POA2007	45-54	F		22
POA2007	45-54	F	0	161
POA2007	45-54	F	1	37
POA2007	45-54	M		40
POA2007	45-54	M	0	181
POA2007	45-54	M	1	40
POA2007	55-64	F		18
POA2007	55-64	F	0	133
POA2007	55-64	F	1	26
POA2007	55-64	M		21
POA2007	55-64	M	0	110
POA2007	55-64	M	1	27
POA2007	65-74	F		10
POA2007	65-74	F	0	68
POA2007	65-74	F	1	10
POA2007	65-74	M		27
POA2007	65-74	M	0	89
POA2007	65-74	M	1	17
POA2007	75-84	F		15
POA2007	75-84	F	0	41
POA2007	75-84	F	1	10
POA2007	75-84	M		9
POA2007	75-84	M	0	36
POA2007	75-84	M	1	3
POA2007	85+	F		10
POA2007	85+	F	0	19
POA2007	85+	M	0	15
POA2008	15-19	F		58
POA2008	15-19	F	0	410
POA2008	15-19	F	1	118
POA2008	15-19	M		44
POA2008	15-19	M	0	263
POA2008	15-19	M	1	77
POA2008	20-24	F		219
POA2008	20-24	F	0	1504
POA2008	20-24	F	1	434
POA2008	20-24	M		155
POA2008	20-24	M	0	1055
POA2008	20-24	M	1	239
POA2008	25-34	F		252
POA2008	25-34	F	0	1383
POA2008	25-34	F	1	342
POA2008	25-34	M		262
POA2008	25-34	M	0	1515
POA2008	25-34	M	1	282
POA2008	35-44	F		57
POA2008	35-44	F	0	359
POA2008	35-44	F	1	100
POA2008	35-44	M		80
POA2008	35-44	M	0	479
POA2008	35-44	M	1	105
POA2008	45-54	F		42
POA2008	45-54	F	0	189
POA2008	45-54	F	1	72
POA2008	45-54	M		48
POA2008	45-54	M	0	260
POA2008	45-54	M	1	68
POA2008	55-64	F		28
POA2008	55-64	F	0	130
POA2008	55-64	F	1	43
POA2008	55-64	M		42
POA2008	55-64	M	0	176
POA2008	55-64	M	1	52
POA2008	65-74	F		10
POA2008	65-74	F	0	70
POA2008	65-74	F	1	26
POA2008	65-74	M		31
POA2008	65-74	M	0	96
POA2008	65-74	M	1	26
POA2008	75-84	F		3
POA2008	75-84	F	0	26
POA2008	75-84	F	1	5
POA2008	75-84	M		5
POA2008	75-84	M	0	29
POA2008	75-84	M	1	7
POA2008	85+	F	0	9
POA2008	85+	M	0	7
POA2009	15-19	F		19
POA2009	15-19	F	0	100
POA2009	15-19	F	1	27
POA2009	15-19	M		12
POA2009	15-19	M	0	100
POA2009	15-19	M	1	21
POA2009	20-24	F		63
POA2009	20-24	F	0	461
POA2009	20-24	F	1	66
POA2009	20-24	M		73
POA2009	20-24	M	0	425
POA2009	20-24	M	1	73
POA2009	25-34	F		199
POA2009	25-34	F	0	1547
POA2009	25-34	F	1	255
POA2009	25-34	M		207
POA2009	25-34	M	0	1650
POA2009	25-34	M	1	229
POA2009	35-44	F		81
POA2009	35-44	F	0	841
POA2009	35-44	F	1	181
POA2009	35-44	M		123
POA2009	35-44	M	0	971
POA2009	35-44	M	1	151
POA2009	45-54	F		63
POA2009	45-54	F	0	467
POA2009	45-54	F	1	126
POA2009	45-54	M		81
POA2009	45-54	M	0	534
POA2009	45-54	M	1	95
POA2009	55-64	F		75
POA2009	55-64	F	0	463
POA2009	55-64	F	1	124
POA2009	55-64	M		69
POA2009	55-64	M	0	378
POA2009	55-64	M	1	106
POA2009	65-74	F		32
POA2009	65-74	F	0	267
POA2009	65-74	F	1	95
POA2009	65-74	M		34
POA2009	65-74	M	0	267
POA2009	65-74	M	1	110
POA2009	75-84	F		24
POA2009	75-84	F	0	91
POA2009	75-84	F	1	22
POA2009	75-84	M		12
POA2009	75-84	M	0	97
POA2009	75-84	M	1	31
POA2009	85+	F		10
POA2009	85+	F	0	30
POA2009	85+	F	1	4
POA2009	85+	M		3
POA2009	85+	M	0	18
POA2009	85+	M	1	5
POA2010	15-19	F		38
POA2010	15-19	F	0	152
POA2010	15-19	F	1	50
POA2010	15-19	M		47
POA2010	15-19	M	0	130
POA2010	15-19	M	1	33
POA2010	20-24	F		146
POA2010	20-24	F	0	735
POA2010	20-24	F	1	197
POA2010	20-24	M		190
POA2010	20-24	M	0	746
POA2010	20-24	M	1	148
POA2010	25-34	F		589
POA2010	25-34	F	0	3087
POA2010	25-34	F	1	817
POA2010	25-34	M		784
POA2010	25-34	M	0	3892
POA2010	25-34	M	1	764
POA2010	35-44	F		289
POA2010	35-44	F	0	1374
POA2010	35-44	F	1	371
POA2010	35-44	M		537
POA2010	35-44	M	0	2388
POA2010	35-44	M	1	449
POA2010	45-54	F		167
POA2010	45-54	F	0	775
POA2010	45-54	F	1	239
POA2010	45-54	M		379
POA2010	45-54	M	0	1616
POA2010	45-54	M	1	354
POA2010	55-64	F		138
POA2010	55-64	F	0	614
POA2010	55-64	F	1	167
POA2010	55-64	M		265
POA2010	55-64	M	0	1006
POA2010	55-64	M	1	243
POA2010	65-74	F		79
POA2010	65-74	F	0	420
POA2010	65-74	F	1	94
POA2010	65-74	M		169
POA2010	65-74	M	0	577
POA2010	65-74	M	1	104
POA2010	75-84	F		52
POA2010	75-84	F	0	244
POA2010	75-84	F	1	45
POA2010	75-84	M		73
POA2010	75-84	M	0	274
POA2010	75-84	M	1	34
POA2010	85+	F		29
POA2010	85+	F	0	142
POA2010	85+	M		24
POA2010	85+	M	0	92
POA2010	85+	M	1	3
POA2011	15-19	F		75
POA2011	15-19	F	0	97
POA2011	15-19	F	1	29
POA2011	15-19	M		103
POA2011	15-19	M	0	91
POA2011	15-19	M	1	26
POA2011	20-24	F		240
POA2011	20-24	F	0	428
POA2011	20-24	F	1	106
POA2011	20-24	M		535
POA2011	20-24	M	0	487
POA2011	20-24	M	1	104
POA2011	25-34	F		528
POA2011	25-34	F	0	1916
POA2011	25-34	F	1	558
POA2011	25-34	M		1121
POA2011	25-34	M	0	2366
POA2011	25-34	M	1	543
POA2011	35-44	F		224
POA2011	35-44	F	0	994
POA2011	35-44	F	1	304
POA2011	35-44	M		447
POA2011	35-44	M	0	1434
POA2011	35-44	M	1	333
POA2011	45-54	F		161
POA2011	45-54	F	0	645
POA2011	45-54	F	1	235
POA2011	45-54	M		314
POA2011	45-54	M	0	988
POA2011	45-54	M	1	242
POA2011	55-64	F		158
POA2011	55-64	F	0	607
POA2011	55-64	F	1	224
POA2011	55-64	M		194
POA2011	55-64	M	0	772
POA2011	55-64	M	1	198
POA2011	65-74	F		108
POA2011	65-74	F	0	441
POA2011	65-74	F	1	144
POA2011	65-74	M		117
POA2011	65-74	M	0	499
POA2011	65-74	M	1	149
POA2011	75-84	F		86
POA2011	75-84	F	0	216
POA2011	75-84	F	1	65
POA2011	75-84	M		81
POA2011	75-84	M	0	207
POA2011	75-84	M	1	42
POA2011	85+	F		130
POA2011	85+	F	0	141
POA2011	85+	F	1	10
POA2011	85+	M		59
POA2011	85+	M	0	89
POA2011	85+	M	1	10
POA2015	15-19	F		8
POA2015	15-19	F	0	87
POA2015	15-19	F	1	15
POA2015	15-19	M		13
POA2015	15-19	M	0	73
POA2015	15-19	M	1	16
POA2015	20-24	F		41
POA2015	20-24	F	0	274
POA2015	20-24	F	1	77
POA2015	20-24	M		31
POA2015	20-24	M	0	262
POA2015	20-24	M	1	54
POA2015	25-34	F		127
POA2015	25-34	F	0	1214
POA2015	25-34	F	1	311
POA2015	25-34	M		155
POA2015	25-34	M	0	1240
POA2015	25-34	M	1	249
POA2015	35-44	F		70
POA2015	35-44	F	0	700
POA2015	35-44	F	1	199
POA2015	35-44	M		98
POA2015	35-44	M	0	814
POA2015	35-44	M	1	163
POA2015	45-54	F		43
POA2015	45-54	F	0	385
POA2015	45-54	F	1	132
POA2015	45-54	M		58
POA2015	45-54	M	0	481
POA2015	45-54	M	1	142
POA2015	55-64	F		28
POA2015	55-64	F	0	248
POA2015	55-64	F	1	60
POA2015	55-64	M		25
POA2015	55-64	M	0	314
POA2015	55-64	M	1	63
POA2015	65-74	F		10
POA2015	65-74	F	0	142
POA2015	65-74	F	1	43
POA2015	65-74	M		8
POA2015	65-74	M	0	117
POA2015	65-74	M	1	28
POA2015	75-84	F		11
POA2015	75-84	F	0	58
POA2015	75-84	F	1	5
POA2015	75-84	M		11
POA2015	75-84	M	0	46
POA2015	75-84	M	1	10
POA2015	85+	F		10
POA2015	85+	F	0	18
POA2015	85+	M	0	9
POA2016	15-19	F		21
POA2016	15-19	F	0	102
POA2016	15-19	F	1	32
POA2016	15-19	M		21
POA2016	15-19	M	0	76
POA2016	15-19	M	1	17
POA2016	20-24	F		54
POA2016	20-24	F	0	426
POA2016	20-24	F	1	129
POA2016	20-24	M		73
POA2016	20-24	M	0	379
POA2016	20-24	M	1	110
POA2016	25-34	F		221
POA2016	25-34	F	0	1355
POA2016	25-34	F	1	395
POA2016	25-34	M		220
