POA_CODE_2016	HomeCensusNight	Sex	persons
POA2805	1	F	190
POA2805	1	M	202
POA2806	0	F	35
POA2806	0	M	36
POA2806	1	F	345
POA2806	1	M	361
POA2807	0	F	13
POA2807	0	M	14
POA2807	1	F	191
POA2807	1	M	211
POA2808	0	F	3
POA2808	0	M	11
POA2808	1	F	74
POA2808	1	M	91
POA2809	0	F	15
POA2809	0	M	20
POA2809	1	F	106
POA2809	1	M	102
POA2810	0	F	101
POA2810	0	M	103
POA2810	1	F	1486
POA2810	1	M	1461
POA2817	0	F	7
POA2817	0	M	12
POA2817	1	F	129
POA2817	1	M	147
POA2818	0	F	25
POA2818	0	M	37
POA2818	1	F	403
POA2818	1	M	402
POA2820	0	F	186
POA2820	0	M	253
POA2820	1	F	3277
POA2820	1	M	3603
POA2821	0	F	145
POA2821	0	M	162
POA2821	1	F	2314
POA2821	1	M	2191
POA2822	0	F	7
POA2822	0	M	22
POA2822	1	F	183
POA2822	1	M	206
POA2823	0	F	43
POA2823	0	M	50
POA2823	1	F	632
POA2823	1	M	689
POA2824	0	F	85
POA2824	0	M	76
POA2824	1	F	1029
POA2824	1	M	999
POA2825	0	F	98
POA2825	0	M	105
POA2825	1	F	1106
POA2825	1	M	1078
POA2826	0	F	17
POA2826	0	M	14
POA2826	1	F	85
POA2826	1	M	93
POA2827	0	F	116
POA2827	0	M	154
POA2827	1	F	1760
POA2827	1	M	1664
POA2828	0	F	38
POA2828	0	M	25
POA2828	1	F	376
POA2828	1	M	389
POA2829	0	F	92
POA2829	0	M	101
POA2829	1	F	1472
POA2829	1	M	1432
POA2830	0	F	1188
POA2830	0	M	1315
POA2830	1	F	19650
POA2830	1	M	18137
POA2831	0	F	51
POA2831	0	M	75
POA2831	1	F	875
POA2831	1	M	916
POA2832	0	F	93
POA2832	0	M	111
POA2832	1	F	1151
POA2832	1	M	1212
POA2833	0	F	31
POA2833	0	M	36
POA2833	1	F	277
POA2833	1	M	309
POA2834	0	F	88
POA2834	0	M	116
POA2834	1	F	981
POA2834	1	M	1152
POA2835	0	F	137
POA2835	0	M	163
POA2835	1	F	1905
POA2835	1	M	1972
POA2836	0	F	46
POA2836	0	M	51
POA2836	1	F	396
POA2836	1	M	401
POA2838	0	F	7
POA2838	0	M	6
POA2838	1	F	128
POA2838	1	M	105
POA2839	0	F	49
POA2839	0	M	55
POA2839	1	F	578
POA2839	1	M	651
POA2840	0	F	116
POA2840	0	M	113
POA2840	1	F	1245
POA2840	1	M	1227
POA2842	0	F	19
POA2842	0	M	20
POA2842	1	F	282
POA2842	1	M	309
POA2843	0	F	62
POA2843	0	M	66
POA2843	1	F	572
POA2843	1	M	584
POA2844	0	F	32
POA2844	0	M	47
POA2844	1	F	679
POA2844	1	M	677
POA2845	0	F	46
POA2845	0	M	62
POA2845	1	F	936
POA2845	1	M	929
POA2846	0	F	7
POA2846	0	M	8
POA2846	1	F	125
POA2846	1	M	135
POA2847	0	F	79
POA2847	0	M	91
POA2847	1	F	1107
POA2847	1	M	1149
POA2848	0	F	28
POA2848	0	M	42
POA2848	1	F	771
POA2848	1	M	800
POA2849	0	F	51
POA2849	0	M	52
POA2849	1	F	712
POA2849	1	M	735
POA2850	0	F	487
POA2850	0	M	564
POA2850	1	F	8329
POA2850	1	M	8273
POA2852	0	F	96
POA2852	0	M	102
POA2852	1	F	1655
POA2852	1	M	1692
POA2864	0	F	32
POA2864	0	M	30
POA2864	1	F	356
POA2864	1	M	383
POA2865	0	F	26
POA2865	0	M	24
POA2865	1	F	403
POA2865	1	M	411
POA2866	0	F	60
POA2866	0	M	66
POA2866	1	F	1529
POA2866	1	M	1441
POA2867	0	F	12
POA2867	0	M	11
POA2867	1	F	266
POA2867	1	M	309
POA2868	0	F	20
POA2868	0	M	16
POA2868	1	F	314
POA2868	1	M	304
POA2869	0	F	39
POA2869	0	M	54
POA2869	1	F	664
POA2869	1	M	689
POA2870	0	F	363
POA2870	0	M	406
POA2870	1	F	5826
POA2870	1	M	5436
POA2871	0	F	280
POA2871	0	M	288
POA2871	1	F	4387
POA2871	1	M	4387
POA2873	0	F	10
POA2873	0	M	20
POA2873	1	F	262
POA2873	1	M	264
POA2874	0	F	14
POA2874	0	M	12
POA2874	1	F	185
POA2874	1	M	217
POA2875	0	F	42
POA2875	0	M	33
POA2875	1	F	425
POA2875	1	M	472
POA2876	0	F	12
POA2876	0	M	17
POA2876	1	F	172
POA2876	1	M	222
POA2877	0	F	109
POA2877	0	M	119
POA2877	1	F	1829
POA2877	1	M	1816
POA2878	0	F	10
POA2878	0	M	13
POA2878	1	F	144
POA2878	1	M	196
POA2879	0	F	26
POA2879	0	M	33
POA2879	1	F	264
POA2879	1	M	315
POA2880	0	F	693
POA2880	0	M	760
POA2880	1	F	8650
POA2880	1	M	8178
POA2898	0	F	45
POA2898	0	M	26
POA2898	1	F	144
POA2898	1	M	168
POA2899	0	F	62
POA2899	0	M	39
POA2899	1	F	865
POA2899	1	M	775
POA2900	0	F	63
POA2900	0	M	56
POA2900	1	F	913
POA2900	1	M	888
POA2902	0	F	386
POA2902	0	M	402
POA2902	1	F	7191
POA2902	1	M	6916
POA2903	0	F	208
POA2903	0	M	217
POA2903	1	F	4436
POA2903	1	M	4338
POA2904	0	F	326
POA2904	0	M	367
POA2904	1	F	6332
POA2904	1	M	5838
POA2905	0	F	604
POA2905	0	M	683
POA2905	1	F	13940
POA2905	1	M	13398
POA2906	0	F	377
POA2906	0	M	420
POA2906	1	F	8722
POA2906	1	M	8117
POA2911	0	F	57
POA2911	0	M	69
POA2911	1	F	2182
POA2911	1	M	2150
POA2912	0	F	103
POA2912	0	M	100
POA2912	1	F	3002
POA2912	1	M	2940
POA2913	0	F	720
POA2913	0	M	736
POA2913	1	F	17001
POA2913	1	M	16599
POA2914	0	F	392
POA2914	0	M	469
POA2914	1	F	12324
POA2914	1	M	12022
POA3000	0	F	619
POA3000	0	M	636
POA3000	1	F	18871
POA3000	1	M	17850
POA3002	0	F	142
POA3002	0	M	146
POA3002	1	F	2473
POA3002	1	M	2204
POA3003	0	F	88
POA3003	0	M	88
POA3003	1	F	2441
POA3003	1	M	2901
POA3004	0	F	227
POA3004	0	M	214
POA3004	1	F	4549
POA3004	1	M	4318
POA3005	0	F	8
POA3005	0	M	6
POA3005	1	F	245
POA3005	1	M	269
POA3006	0	F	419
POA3006	0	M	398
POA3006	1	F	8932
POA3006	1	M	9065
POA3008	0	F	156
POA3008	0	M	184
POA3008	1	F	4908
POA3008	1	M	5194
POA3010	0	F	31
POA3010	0	M	33
POA3010	1	F	848
POA3010	1	M	689
POA3011	0	F	434
POA3011	0	M	415
POA3011	1	F	9936
POA3011	1	M	10679
POA3012	0	F	463
POA3012	0	M	446
POA3012	1	F	12516
POA3012	1	M	12871
POA3013	0	F	277
POA3013	0	M	305
POA3013	1	F	7447
POA3013	1	M	6930
POA3015	0	F	311
POA3015	0	M	331
POA3015	1	F	8599
POA3015	1	M	8224
POA3016	0	F	358
POA3016	0	M	371
POA3016	1	F	7555
POA3016	1	M	7279
POA3018	0	F	252
POA3018	0	M	270
POA3018	1	F	6327
POA3018	1	M	5838
POA3019	0	F	141
POA3019	0	M	144
POA3019	1	F	4393
POA3019	1	M	4518
POA3020	0	F	681
POA3020	0	M	775
POA3020	1	F	21348
POA3020	1	M	21977
POA3021	0	F	834
POA3021	0	M	891
POA3021	1	F	26127
POA3021	1	M	26346
POA3022	0	F	67
POA3022	0	M	67
POA3022	1	F	1482
POA3022	1	M	1491
POA3023	0	F	821
POA3023	0	M	848
POA3023	1	F	31325
POA3023	1	M	30976
POA3024	0	F	348
POA3024	0	M	388
POA3024	1	F	11724
POA3024	1	M	11390
POA3025	0	F	171
POA3025	0	M	200
POA3025	1	F	6043
POA3025	1	M	5735
POA3026	1	F	20
POA3026	1	M	49
POA3027	0	F	71
POA3027	0	M	69
POA3027	1	F	3217
POA3027	1	M	3291
POA3028	0	F	415
POA3028	0	M	515
POA3028	1	F	14268
POA3028	1	M	14000
POA3029	0	F	1153
POA3029	0	M	1288
POA3029	1	F	45191
POA3029	1	M	46318
POA3030	0	F	1474
POA3030	0	M	1583
POA3030	1	F	49034
POA3030	1	M	48217
POA3031	0	F	419
POA3031	0	M	406
POA3031	1	F	9263
POA3031	1	M	8440
POA3032	0	F	576
POA3032	0	M	552
POA3032	1	F	14374
POA3032	1	M	13951
POA3033	0	F	248
POA3033	0	M	254
POA3033	1	F	7252
POA3033	1	M	6765
POA3034	0	F	178
POA3034	0	M	204
POA3034	1	F	5785
POA3034	1	M	5462
POA3036	0	F	147
POA3036	0	M	142
POA3036	1	F	2856
POA3036	1	M	2782
POA3037	0	F	580
POA3037	0	M	620
POA3037	1	F	25428
POA3037	1	M	24524
POA3038	0	F	395
POA3038	0	M	428
POA3038	1	F	13295
POA3038	1	M	13146
POA3039	0	F	294
POA3039	0	M	301
POA3039	1	F	7082
POA3039	1	M	6576
POA3040	0	F	460
POA3040	0	M	536
POA3040	1	F	13052
POA3040	1	M	11894
POA3041	0	F	246
POA3041	0	M	251
POA3041	1	F	6069
POA3041	1	M	5844
POA3042	0	F	323
POA3042	0	M	314
POA3042	1	F	7819
POA3042	1	M	7307
POA3043	0	F	311
POA3043	0	M	323
POA3043	1	F	8695
POA3043	1	M	8385
POA3044	0	F	468
POA3044	0	M	442
POA3044	1	F	13426
POA3044	1	M	12771
POA3045	1	F	47
POA3045	1	M	57
POA3046	0	F	476
POA3046	0	M	534
POA3046	1	F	16647
POA3046	1	M	16401
POA3047	0	F	276
POA3047	0	M	325
POA3047	1	F	9901
POA3047	1	M	10407
POA3048	0	F	248
POA3048	0	M	268
POA3048	1	F	8837
POA3048	1	M	8677
POA3049	0	F	155
POA3049	0	M	148
POA3049	1	F	4607
POA3049	1	M	4352
POA3050	0	F	3
POA3050	0	M	4
POA3050	1	F	58
POA3050	1	M	57
POA3051	0	F	335
POA3051	0	M	298
POA3051	1	F	7399
POA3051	1	M	6904
POA3052	0	F	118
POA3052	0	M	99
POA3052	1	F	2901
POA3052	1	M	2571
POA3053	0	F	416
POA3053	0	M	368
POA3053	1	F	9597
POA3053	1	M	8159
POA3054	0	F	245
POA3054	0	M	232
POA3054	1	F	4208
POA3054	1	M	3735
POA3055	0	F	332
POA3055	0	M	299
POA3055	1	F	7029
POA3055	1	M	6499
POA3056	0	F	603
POA3056	0	M	583
POA3056	1	F	11935
POA3056	1	M	11358
POA3057	0	F	220
POA3057	0	M	234
POA3057	1	F	5841
POA3057	1	M	5209
POA3058	0	F	644
POA3058	0	M	662
POA3058	1	F	16733
POA3058	1	M	15741
POA3059	0	F	188
POA3059	0	M	219
POA3059	1	F	7500
POA3059	1	M	7557
POA3060	0	F	172
POA3060	0	M	215
POA3060	1	F	6726
POA3060	1	M	6925
POA3061	0	F	69
POA3061	0	M	79
POA3061	1	F	2387
POA3061	1	M	2522
POA3063	0	F	6
POA3063	0	M	14
POA3063	1	F	285
POA3063	1	M	267
POA3064	0	F	828
POA3064	0	M	906
POA3064	1	F	36955
POA3064	1	M	36776
POA3065	0	F	293
POA3065	0	M	269
POA3065	1	F	5029
POA3065	1	M	4859
POA3066	0	F	157
POA3066	0	M	190
POA3066	1	F	4131
POA3066	1	M	4038
POA3067	0	F	197
POA3067	0	M	216
POA3067	1	F	3887
POA3067	1	M	3892
POA3068	0	F	529
POA3068	0	M	507
POA3068	1	F	9370
POA3068	1	M	8267
POA3070	0	F	586
POA3070	0	M	514
POA3070	1	F	12451
POA3070	1	M	11009
POA3071	0	F	393
POA3071	0	M	369
POA3071	1	F	9397
POA3071	1	M	8413
POA3072	0	F	636
POA3072	0	M	644
POA3072	1	F	16129
POA3072	1	M	15438
POA3073	0	F	833
POA3073	0	M	820
POA3073	1	F	24905
POA3073	1	M	23925
POA3074	0	F	274
POA3074	0	M	313
POA3074	1	F	9987
POA3074	1	M	9946
POA3075	0	F	349
POA3075	0	M	352
POA3075	1	F	10967
POA3075	1	M	10919
POA3076	0	F	366
POA3076	0	M	377
POA3076	1	F	15941
POA3076	1	M	15704
POA3078	0	F	261
POA3078	0	M	269
POA3078	1	F	5759
POA3078	1	M	5349
POA3079	0	F	350
POA3079	0	M	352
POA3079	1	F	7997
POA3079	1	M	7286
POA3081	0	F	242
POA3081	0	M	248
POA3081	1	F	6659
POA3081	1	M	6273
POA3082	0	F	428
POA3082	0	M	432
POA3082	1	F	14672
POA3082	1	M	14184
POA3083	0	F	571
POA3083	0	M	529
POA3083	1	F	15245
POA3083	1	M	15186
POA3084	0	F	463
POA3084	0	M	528
POA3084	1	F	12684
POA3084	1	M	11837
POA3085	0	F	264
POA3085	0	M	280
POA3085	1	F	6798
POA3085	1	M	6540
POA3086	0	F	25
POA3086	0	M	30
POA3086	1	F	517
POA3086	1	M	342
POA3087	0	F	189
POA3087	0	M	162
POA3087	1	F	4405
POA3087	1	M	4275
POA3088	0	F	541
POA3088	0	M	573
POA3088	1	F	13361
POA3088	1	M	12423
POA3089	0	F	226
POA3089	0	M	270
POA3089	1	F	5691
POA3089	1	M	5554
POA3090	0	F	29
POA3090	0	M	46
POA3090	1	F	1138
POA3090	1	M	1150
POA3091	0	F	33
POA3091	0	M	39
POA3091	1	F	716
POA3091	1	M	793
POA3093	0	F	112
POA3093	0	M	80
POA3093	1	F	1921
POA3093	1	M	1784
POA3094	0	F	209
POA3094	0	M	223
POA3094	1	F	4410
POA3094	1	M	4124
POA3095	0	F	576
POA3095	0	M	605
POA3095	1	F	13656
POA3095	1	M	12940
POA3096	0	F	43
POA3096	0	M	50
POA3096	1	F	962
POA3096	1	M	905
POA3097	0	F	38
POA3097	0	M	41
POA3097	1	F	675
POA3097	1	M	689
POA3099	0	F	118
POA3099	0	M	118
POA3099	1	F	2353
POA3099	1	M	2286
POA3101	0	F	583
POA3101	0	M	580
POA3101	1	F	12272
POA3101	1	M	11163
POA3102	0	F	114
POA3102	0	M	143
POA3102	1	F	3243
POA3102	1	M	3139
POA3103	0	F	326
POA3103	0	M	305
POA3103	1	F	7863
POA3103	1	M	6852
POA3104	0	F	376
POA3104	0	M	368
POA3104	1	F	10106
POA3104	1	M	9556
POA3105	0	F	185
POA3105	0	M	173
POA3105	1	F	5366
POA3105	1	M	5153
POA3106	0	F	298
POA3106	0	M	301
POA3106	1	F	8331
POA3106	1	M	7690
POA3107	0	F	254
POA3107	0	M	215
POA3107	1	F	6841
POA3107	1	M	6255
POA3108	0	F	395
POA3108	0	M	374
POA3108	1	F	10428
POA3108	1	M	9637
POA3109	0	F	469
POA3109	0	M	438
POA3109	1	F	14229
POA3109	1	M	13226
POA3111	0	F	266
POA3111	0	M	223
POA3111	1	F	6189
POA3111	1	M	5666
POA3113	0	F	188
POA3113	0	M	211
POA3113	1	F	4005
POA3113	1	M	4053
POA3114	0	F	78
POA3114	0	M	106
POA3114	1	F	1753
POA3114	1	M	1883
POA3115	0	F	81
POA3115	0	M	95
POA3115	1	F	1789
POA3115	1	M	1830
POA3116	0	F	240
POA3116	0	M	261
POA3116	1	F	4728
POA3116	1	M	4640
POA3121	0	F	781
POA3121	0	M	826
POA3121	1	F	14835
POA3121	1	M	14055
POA3122	0	F	649
POA3122	0	M	579
POA3122	1	F	11415
POA3122	1	M	10866
POA3123	0	F	327
POA3123	0	M	296
POA3123	1	F	7165
POA3123	1	M	6535
POA3124	0	F	470
POA3124	0	M	443
POA3124	1	F	11337
POA3124	1	M	9842
POA3125	0	F	286
POA3125	0	M	256
POA3125	1	F	7644
POA3125	1	M	6839
POA3126	0	F	156
POA3126	0	M	148
POA3126	1	F	4117
POA3126	1	M	3633
POA3127	0	F	407
POA3127	0	M	450
POA3127	1	F	9230
POA3127	1	M	8355
POA3128	0	F	341
POA3128	0	M	361
POA3128	1	F	9923
POA3128	1	M	9207
POA3129	0	F	326
POA3129	0	M	287
POA3129	1	F	8696
POA3129	1	M	8059
POA3130	0	F	584
POA3130	0	M	597
POA3130	1	F	16029
POA3130	1	M	14962
POA3131	0	F	391
POA3131	0	M	384
POA3131	1	F	11317
POA3131	1	M	10413
POA3132	0	F	322
POA3132	0	M	314
POA3132	1	F	8029
POA3132	1	M	7485
POA3133	0	F	386
POA3133	0	M	423
POA3133	1	F	11044
POA3133	1	M	10268
POA3134	0	F	645
POA3134	0	M	674
POA3134	1	F	16067
POA3134	1	M	15392
POA3135	0	F	351
POA3135	0	M	398
POA3135	1	F	9864
POA3135	1	M	9343
POA3136	0	F	900
POA3136	0	M	917
POA3136	1	F	22365
POA3136	1	M	20195
POA3137	0	F	301
POA3137	0	M	328
POA3137	1	F	6861
POA3137	1	M	6379
POA3138	0	F	440
POA3138	0	M	455
POA3138	1	F	10691
POA3138	1	M	10382
POA3139	0	F	315
POA3139	0	M	366
POA3139	1	F	6548
POA3139	1	M	6491
POA3140	0	F	376
POA3140	0	M	384
POA3140	1	F	8207
POA3140	1	M	7565
POA3141	0	F	738
POA3141	0	M	650
POA3141	1	F	12485
POA3141	1	M	11272
POA3142	0	F	444
POA3142	0	M	388
POA3142	1	F	6519
POA3142	1	M	5554
POA3143	0	F	257
POA3143	0	M	250
POA3143	1	F	4651
POA3143	1	M	3890
POA3144	0	F	291
POA3144	0	M	282
POA3144	1	F	5425
POA3144	1	M	4886
POA3145	0	F	458
POA3145	0	M	482
POA3145	1	F	11643
POA3145	1	M	10710
POA3146	0	F	463
POA3146	0	M	540
POA3146	1	F	12559
POA3146	1	M	11691
POA3147	0	F	256
POA3147	0	M	292
POA3147	1	F	7245
POA3147	1	M	6844
POA3148	0	F	159
POA3148	0	M	158
POA3148	1	F	4208
POA3148	1	M	4113
POA3149	0	F	618
POA3149	0	M	605
POA3149	1	F	16583
POA3149	1	M	15801
POA3150	0	F	1032
POA3150	0	M	1059
POA3150	1	F	29707
POA3150	1	M	28279
POA3151	0	F	194
POA3151	0	M	176
POA3151	1	F	5021
POA3151	1	M	4886
POA3152	0	F	571
POA3152	0	M	572
POA3152	1	F	16591
POA3152	1	M	15361
POA3153	0	F	379
POA3153	0	M	390
POA3153	1	F	10169
POA3153	1	M	9613
POA3154	0	F	99
POA3154	0	M	108
POA3154	1	F	2135
POA3154	1	M	2076
POA3155	0	F	431
POA3155	0	M	441
POA3155	1	F	10965
POA3155	1	M	10365
POA3156	0	F	724
POA3156	0	M	670
POA3156	1	F	18296
POA3156	1	M	17768
POA3158	0	F	158
POA3158	0	M	155
POA3158	1	F	3162
POA3158	1	M	3175
POA3159	0	F	58
POA3159	0	M	42
POA3159	1	F	1278
POA3159	1	M	1269
POA3160	0	F	182
POA3160	0	M	195
POA3160	1	F	4339
POA3160	1	M	4296
POA3161	0	F	361
POA3161	0	M	325
POA3161	1	F	7539
POA3161	1	M	7046
POA3162	0	F	331
POA3162	0	M	346
POA3162	1	F	8719
POA3162	1	M	8062
POA3163	0	F	530
POA3163	0	M	585
POA3163	1	F	16110
POA3163	1	M	15131
POA3165	0	F	466
POA3165	0	M	462
POA3165	1	F	13698
POA3165	1	M	13010
POA3166	0	F	393
POA3166	0	M	404
POA3166	1	F	11722
POA3166	1	M	11245
POA3167	0	F	129
POA3167	0	M	151
POA3167	1	F	4533
POA3167	1	M	4441
POA3168	0	F	260
POA3168	0	M	265
POA3168	1	F	9755
POA3168	1	M	9917
POA3169	0	F	246
POA3169	0	M	269
POA3169	1	F	9689
POA3169	1	M	9922
POA3170	0	F	289
POA3170	0	M	343
POA3170	1	F	9457
POA3170	1	M	9274
POA3171	0	F	330
POA3171	0	M	312
POA3171	1	F	10226
POA3171	1	M	10844
POA3172	0	F	386
POA3172	0	M	419
POA3172	1	F	11272
POA3172	1	M	11011
POA3173	0	F	336
POA3173	0	M	340
POA3173	1	F	12710
POA3173	1	M	12407
POA3174	0	F	546
POA3174	0	M	565
POA3174	1	F	18593
POA3174	1	M	18763
POA3175	0	F	722
POA3175	0	M	864
POA3175	1	F	24614
POA3175	1	M	27100
POA3177	0	F	166
POA3177	0	M	212
POA3177	1	F	5199
POA3177	1	M	5731
POA3178	0	F	534
POA3178	0	M	552
POA3178	1	F	16564
POA3178	1	M	16020
POA3179	0	F	84
POA3179	0	M	95
POA3179	1	F	2932
POA3179	1	M	2904
POA3180	0	F	164
POA3180	0	M	174
POA3180	1	F	3619
POA3180	1	M	3508
POA3181	0	F	528
POA3181	0	M	551
POA3181	1	F	9902
POA3181	1	M	9276
POA3182	0	F	588
POA3182	0	M	615
POA3182	1	F	10960
POA3182	1	M	11225
POA3183	0	F	423
POA3183	0	M	361
POA3183	1	F	8951
POA3183	1	M	8763
POA3184	0	F	407
POA3184	0	M	399
POA3184	1	F	7829
POA3184	1	M	6906
POA3185	0	F	287
POA3185	0	M	292
POA3185	1	F	6493
POA3185	1	M	5854
POA3186	0	F	663
POA3186	0	M	661
POA3186	1	F	11711
POA3186	1	M	10217
POA3187	0	F	310
POA3187	0	M	357
POA3187	1	F	8103
POA3187	1	M	7232
POA3188	0	F	382
POA3188	0	M	430
POA3188	1	F	8981
POA3188	1	M	8288
POA3189	0	F	107
POA3189	0	M	133
POA3189	1	F	2887
POA3189	1	M	2764
POA3190	0	F	194
POA3190	0	M	204
POA3190	1	F	5339
POA3190	1	M	4716
POA3191	0	F	243
POA3191	0	M	264
POA3191	1	F	5136
POA3191	1	M	4600
POA3192	0	F	460
POA3192	0	M	484
POA3192	1	F	11201
POA3192	1	M	10150
POA3193	0	F	443
POA3193	0	M	501
POA3193	1	F	9705
POA3193	1	M	8857
POA3194	0	F	299
POA3194	0	M	299
POA3194	1	F	6454
POA3194	1	M	5915
POA3195	0	F	705
POA3195	0	M	756
POA3195	1	F	17700
POA3195	1	M	16705
POA3196	0	F	528
POA3196	0	M	545
POA3196	1	F	12690
POA3196	1	M	11561
POA3197	0	F	293
POA3197	0	M	287
POA3197	1	F	5706
POA3197	1	M	5259
POA3198	0	F	361
POA3198	0	M	369
POA3198	1	F	7996
POA3198	1	M	7734
POA3199	0	F	1186
POA3199	0	M	1252
POA3199	1	F	26914
POA3199	1	M	24941
POA3200	0	F	88
POA3200	0	M	96
POA3200	1	F	2828
POA3200	1	M	2753
POA3201	0	F	346
POA3201	0	M	431
POA3201	1	F	10189
POA3201	1	M	9745
POA3202	0	F	44
POA3202	0	M	46
POA3202	1	F	1408
POA3202	1	M	1410
POA3204	0	F	525
POA3204	0	M	584
POA3204	1	F	15219
POA3204	1	M	14314
POA3205	0	F	292
POA3205	0	M	309
POA3205	1	F	5306
POA3205	1	M	5013
POA3206	0	F	310
POA3206	0	M	353
POA3206	1	F	4976
POA3206	1	M	4723
POA3207	0	F	403
POA3207	0	M	423
POA3207	1	F	8035
POA3207	1	M	7310
POA3211	0	F	34
POA3211	0	M	42
POA3211	1	F	614
POA3211	1	M	630
POA3212	0	F	358
POA3212	0	M	383
POA3212	1	F	7627
POA3212	1	M	8286
POA3213	0	F	73
POA3213	0	M	93
POA3213	1	F	1959
POA3213	1	M	1912
POA3214	0	F	476
POA3214	0	M	544
POA3214	1	F	11797
POA3214	1	M	11143
POA3215	0	F	455
POA3215	0	M	458
POA3215	1	F	10291
POA3215	1	M	9410
POA3216	0	F	1408
POA3216	0	M	1460
POA3216	1	F	27699
POA3216	1	M	25724
POA3217	0	F	117
POA3217	0	M	153
POA3217	1	F	3203
POA3217	1	M	3134
POA3218	0	F	323
POA3218	0	M	318
POA3218	1	F	6722
POA3218	1	M	6070
POA3219	0	F	521
POA3219	0	M	488
POA3219	1	F	9840
POA3219	1	M	8864
POA3220	0	F	468
POA3220	0	M	531
POA3220	1	F	8007
POA3220	1	M	7346
POA3221	0	F	18
POA3221	0	M	28
POA3221	1	F	348
POA3221	1	M	361
POA3222	0	F	422
POA3222	0	M	448
POA3222	1	F	7351
POA3222	1	M	6743
POA3223	0	F	316
POA3223	0	M	305
POA3223	1	F	3471
POA3223	1	M	3308
POA3224	0	F	380
POA3224	0	M	436
POA3224	1	F	6922
POA3224	1	M	6450
POA3225	0	F	249
POA3225	0	M	248
POA3225	1	F	1932
POA3225	1	M	1637
POA3226	0	F	519
POA3226	0	M	535
POA3226	1	F	6840
POA3226	1	M	6262
POA3227	0	F	206
POA3227	0	M	224
POA3227	1	F	2223
POA3227	1	M	2167
POA3228	0	F	597
POA3228	0	M	663
POA3228	1	F	8527
POA3228	1	M	8152
POA3230	0	F	126
POA3230	0	M	144
POA3230	1	F	1155
POA3230	1	M	1127
POA3231	0	F	94
POA3231	0	M	86
POA3231	1	F	537
POA3231	1	M	537
POA3232	0	F	85
POA3232	0	M	90
POA3232	1	F	488
POA3232	1	M	450
POA3233	0	F	154
POA3233	0	M	147
POA3233	1	F	875
POA3233	1	M	856
POA3234	0	F	20
POA3234	0	M	20
POA3234	1	F	68
POA3234	1	M	72
POA3235	0	F	20
POA3235	0	M	33
POA3235	1	F	160
POA3235	1	M	170
POA3236	0	F	21
POA3236	0	M	6
POA3236	1	F	112
POA3236	1	M	96
POA3237	0	F	14
POA3237	0	M	4
POA3237	1	F	83
POA3237	1	M	112
POA3238	0	F	11
POA3238	0	M	10
POA3238	1	F	87
POA3238	1	M	112
POA3239	0	F	16
POA3239	0	M	10
POA3239	1	F	195
POA3239	1	M	204
POA3240	0	F	44
POA3240	0	M	57
POA3240	1	F	948
POA3240	1	M	978
POA3241	0	F	81
POA3241	0	M	79
POA3241	1	F	1226
POA3241	1	M	1190
POA3242	0	F	14
POA3242	0	M	18
POA3242	1	F	375
POA3242	1	M	416
POA3243	0	F	14
POA3243	0	M	10
POA3243	1	F	145
POA3243	1	M	188
POA3249	0	F	94
POA3249	0	M	98
POA3249	1	F	1457
POA3249	1	M	1557
POA3250	0	F	398
POA3250	0	M	397
POA3250	1	F	5854
POA3250	1	M	5595
POA3251	0	F	17
POA3251	0	M	19
POA3251	1	F	219
POA3251	1	M	262
POA3254	0	F	8
POA3254	0	M	7
POA3254	1	F	145
POA3254	1	M	152
POA3260	0	F	168
POA3260	0	M	165
POA3260	1	F	2235
POA3260	1	M	2199
POA3264	0	F	88
POA3264	0	M	89
POA3264	1	F	1070
POA3264	1	M	1043
POA3265	0	F	51
POA3265	0	M	66
POA3265	1	F	1213
POA3265	1	M	1282
POA3266	0	F	70
POA3266	0	M	105
POA3266	1	F	1446
POA3266	1	M	1442
POA3267	0	F	10
POA3267	0	M	10
POA3267	1	F	117
POA3267	1	M	110
POA3268	0	F	108
POA3268	0	M	94
POA3268	1	F	1164
POA3268	1	M	1236
POA3269	0	F	19
POA3269	0	M	30
POA3269	1	F	321
POA3269	1	M	356
POA3270	0	F	22
POA3270	0	M	19
POA3270	1	F	94
POA3270	1	M	108
POA3271	0	F	5
POA3271	0	M	10
POA3271	1	F	82
POA3271	1	M	98
POA3272	0	F	55
POA3272	0	M	37
POA3272	1	F	717
POA3272	1	M	725
POA3273	0	F	3
POA3273	0	M	3
POA3273	1	F	66
POA3273	1	M	66
POA3274	0	M	6
POA3274	1	F	119
POA3274	1	M	120
POA3275	0	F	7
POA3275	0	M	10
POA3275	1	F	206
POA3275	1	M	209
POA3276	0	F	3
POA3276	0	M	3
POA3276	1	F	230
POA3276	1	M	245
POA3277	0	F	46
POA3277	0	M	64
POA3277	1	F	893
POA3277	1	M	921
POA3278	0	F	9
POA3278	0	M	11
POA3278	1	F	144
POA3278	1	M	150
POA3279	0	F	11
POA3279	1	F	139
POA3279	1	M	136
POA3280	0	F	968
POA3280	0	M	1039
POA3280	1	F	15521
POA3280	1	M	14038
POA3281	0	F	49
POA3281	0	M	61
POA3281	1	F	773
POA3281	1	M	814
POA3282	0	F	51
POA3282	0	M	74
POA3282	1	F	1116
POA3282	1	M	1123
POA3283	0	F	39
POA3283	0	M	48
POA3283	1	F	629
POA3283	1	M	648
POA3284	0	F	153
POA3284	0	M	154
POA3284	1	F	1648
