POA_CODE_2016	Age	NeedsAssistance	Sex	persons
POA5014	75-84	0	F	280
POA5014	75-84	0	M	173
POA5014	75-84	1	F	137
POA5014	75-84	1	M	82
POA5014	85+		F	17
POA5014	85+		M	10
POA5014	85+	0	F	76
POA5014	85+	0	M	75
POA5014	85+	1	F	134
POA5014	85+	1	M	61
POA5015	0-4		F	5
POA5015	0-4		M	10
POA5015	0-4	0	F	116
POA5015	0-4	0	M	124
POA5015	5-14		F	9
POA5015	5-14		M	8
POA5015	5-14	0	F	255
POA5015	5-14	0	M	240
POA5015	5-14	1	F	4
POA5015	5-14	1	M	20
POA5015	15-19		F	5
POA5015	15-19		M	13
POA5015	15-19	0	F	143
POA5015	15-19	0	M	138
POA5015	15-19	1	F	7
POA5015	15-19	1	M	5
POA5015	20-24		F	14
POA5015	20-24		M	9
POA5015	20-24	0	F	171
POA5015	20-24	0	M	148
POA5015	20-24	1	F	3
POA5015	20-24	1	M	7
POA5015	25-34		F	15
POA5015	25-34		M	29
POA5015	25-34	0	F	413
POA5015	25-34	0	M	408
POA5015	25-34	1	F	9
POA5015	25-34	1	M	5
POA5015	35-44		F	21
POA5015	35-44		M	21
POA5015	35-44	0	F	361
POA5015	35-44	0	M	370
POA5015	35-44	1	F	9
POA5015	35-44	1	M	12
POA5015	45-54		F	25
POA5015	45-54		M	22
POA5015	45-54	0	F	426
POA5015	45-54	0	M	400
POA5015	45-54	1	F	29
POA5015	45-54	1	M	17
POA5015	55-64		F	27
POA5015	55-64		M	31
POA5015	55-64	0	F	355
POA5015	55-64	0	M	360
POA5015	55-64	1	F	34
POA5015	55-64	1	M	24
POA5015	65-74		F	22
POA5015	65-74		M	18
POA5015	65-74	0	F	216
POA5015	65-74	0	M	215
POA5015	65-74	1	F	20
POA5015	65-74	1	M	31
POA5015	75-84		F	8
POA5015	75-84		M	8
POA5015	75-84	0	F	85
POA5015	75-84	0	M	62
POA5015	75-84	1	F	43
POA5015	75-84	1	M	22
POA5015	85+		F	3
POA5015	85+		M	3
POA5015	85+	0	F	21
POA5015	85+	0	M	19
POA5015	85+	1	F	21
POA5015	85+	1	M	16
POA5016	0-4		F	3
POA5016	0-4		M	16
POA5016	0-4	0	F	195
POA5016	0-4	0	M	260
POA5016	0-4	1	F	7
POA5016	5-14		F	18
POA5016	5-14		M	18
POA5016	5-14	0	F	398
POA5016	5-14	0	M	422
POA5016	5-14	1	F	21
POA5016	5-14	1	M	28
POA5016	15-19		F	7
POA5016	15-19		M	3
POA5016	15-19	0	F	240
POA5016	15-19	0	M	238
POA5016	15-19	1	F	8
POA5016	15-19	1	M	11
POA5016	20-24		F	5
POA5016	20-24		M	15
POA5016	20-24	0	F	219
POA5016	20-24	0	M	187
POA5016	20-24	1	F	10
POA5016	20-24	1	M	7
POA5016	25-34		F	22
POA5016	25-34		M	22
POA5016	25-34	0	F	569
POA5016	25-34	0	M	514
POA5016	25-34	1	F	24
POA5016	25-34	1	M	4
POA5016	35-44		F	26
POA5016	35-44		M	20
POA5016	35-44	0	F	533
POA5016	35-44	0	M	488
POA5016	35-44	1	F	12
POA5016	35-44	1	M	22
POA5016	45-54		F	31
POA5016	45-54		M	32
POA5016	45-54	0	F	666
POA5016	45-54	0	M	585
POA5016	45-54	1	F	22
POA5016	45-54	1	M	28
POA5016	55-64		F	27
POA5016	55-64		M	24
POA5016	55-64	0	F	563
POA5016	55-64	0	M	512
POA5016	55-64	1	F	33
POA5016	55-64	1	M	34
POA5016	65-74		F	18
POA5016	65-74		M	16
POA5016	65-74	0	F	353
POA5016	65-74	0	M	313
POA5016	65-74	1	F	38
POA5016	65-74	1	M	30
POA5016	75-84		F	24
POA5016	75-84		M	8
POA5016	75-84	0	F	204
POA5016	75-84	0	M	146
POA5016	75-84	1	F	67
POA5016	75-84	1	M	50
POA5016	85+		F	41
POA5016	85+		M	11
POA5016	85+	0	F	76
POA5016	85+	0	M	48
POA5016	85+	1	F	177
POA5016	85+	1	M	65
POA5017	0-4		F	8
POA5017	0-4		M	11
POA5017	0-4	0	F	128
POA5017	0-4	0	M	105
POA5017	0-4	1	F	3
POA5017	5-14		F	29
POA5017	5-14		M	16
POA5017	5-14	0	F	258
POA5017	5-14	0	M	262
POA5017	5-14	1	F	19
POA5017	5-14	1	M	26
POA5017	15-19		F	8
POA5017	15-19		M	9
POA5017	15-19	0	F	136
POA5017	15-19	0	M	148
POA5017	15-19	1	F	5
POA5017	15-19	1	M	12
POA5017	20-24		F	8
POA5017	20-24		M	10
POA5017	20-24	0	F	115
POA5017	20-24	0	M	139
POA5017	20-24	1	F	4
POA5017	20-24	1	M	6
POA5017	25-34		F	18
POA5017	25-34		M	11
POA5017	25-34	0	F	292
POA5017	25-34	0	M	268
POA5017	25-34	1	F	9
POA5017	25-34	1	M	8
POA5017	35-44		F	28
POA5017	35-44		M	19
POA5017	35-44	0	F	293
POA5017	35-44	0	M	275
POA5017	35-44	1	F	21
POA5017	35-44	1	M	13
POA5017	45-54		F	22
POA5017	45-54		M	26
POA5017	45-54	0	F	320
POA5017	45-54	0	M	298
POA5017	45-54	1	F	29
POA5017	45-54	1	M	17
POA5017	55-64		F	23
POA5017	55-64		M	19
POA5017	55-64	0	F	277
POA5017	55-64	0	M	277
POA5017	55-64	1	F	45
POA5017	55-64	1	M	35
POA5017	65-74		F	23
POA5017	65-74		M	15
POA5017	65-74	0	F	239
POA5017	65-74	0	M	195
POA5017	65-74	1	F	33
POA5017	65-74	1	M	32
POA5017	75-84		F	8
POA5017	75-84		M	17
POA5017	75-84	0	F	114
POA5017	75-84	0	M	106
POA5017	75-84	1	F	41
POA5017	75-84	1	M	16
POA5017	85+		F	4
POA5017	85+	0	F	22
POA5017	85+	0	M	17
POA5017	85+	1	F	22
POA5017	85+	1	M	7
POA5018	0-4		F	3
POA5018	0-4		M	3
POA5018	0-4	0	F	110
POA5018	0-4	0	M	128
POA5018	0-4	1	F	3
POA5018	0-4	1	M	3
POA5018	5-14		F	4
POA5018	5-14		M	9
POA5018	5-14	0	F	223
POA5018	5-14	0	M	210
POA5018	5-14	1	F	6
POA5018	5-14	1	M	21
POA5018	15-19		F	4
POA5018	15-19		M	4
POA5018	15-19	0	F	138
POA5018	15-19	0	M	165
POA5018	15-19	1	F	3
POA5018	15-19	1	M	3
POA5018	20-24		F	13
POA5018	20-24		M	6
POA5018	20-24	0	F	157
POA5018	20-24	0	M	154
POA5018	20-24	1	M	3
POA5018	25-34		F	3
POA5018	25-34		M	12
POA5018	25-34	0	F	264
POA5018	25-34	0	M	250
POA5018	25-34	1	M	10
POA5018	35-44		F	14
POA5018	35-44		M	12
POA5018	35-44	0	F	281
POA5018	35-44	0	M	264
POA5018	35-44	1	F	5
POA5018	35-44	1	M	4
POA5018	45-54		F	16
POA5018	45-54		M	17
POA5018	45-54	0	F	387
POA5018	45-54	0	M	362
POA5018	45-54	1	F	11
POA5018	45-54	1	M	10
POA5018	55-64		F	26
POA5018	55-64		M	23
POA5018	55-64	0	F	519
POA5018	55-64	0	M	504
POA5018	55-64	1	F	23
POA5018	55-64	1	M	21
POA5018	65-74		F	21
POA5018	65-74		M	21
POA5018	65-74	0	F	310
POA5018	65-74	0	M	341
POA5018	65-74	1	F	30
POA5018	65-74	1	M	29
POA5018	75-84		F	18
POA5018	75-84		M	8
POA5018	75-84	0	F	115
POA5018	75-84	0	M	101
POA5018	75-84	1	F	29
POA5018	75-84	1	M	22
POA5018	85+		F	9
POA5018	85+		M	4
POA5018	85+	0	F	31
POA5018	85+	0	M	26
POA5018	85+	1	F	24
POA5018	85+	1	M	15
POA5019	0-4		F	10
POA5019	0-4		M	6
POA5019	0-4	0	F	215
POA5019	0-4	0	M	217
POA5019	0-4	1	M	9
POA5019	5-14		F	25
POA5019	5-14		M	32
POA5019	5-14	0	F	370
POA5019	5-14	0	M	421
POA5019	5-14	1	F	14
POA5019	5-14	1	M	27
POA5019	15-19		F	16
POA5019	15-19		M	13
POA5019	15-19	0	F	214
POA5019	15-19	0	M	215
POA5019	15-19	1	F	8
POA5019	15-19	1	M	6
POA5019	20-24		F	14
POA5019	20-24		M	14
POA5019	20-24	0	F	206
POA5019	20-24	0	M	209
POA5019	20-24	1	F	4
POA5019	20-24	1	M	10
POA5019	25-34		F	32
POA5019	25-34		M	22
POA5019	25-34	0	F	473
POA5019	25-34	0	M	482
POA5019	25-34	1	F	13
POA5019	25-34	1	M	12
POA5019	35-44		F	32
POA5019	35-44		M	30
POA5019	35-44	0	F	569
POA5019	35-44	0	M	539
POA5019	35-44	1	F	20
POA5019	35-44	1	M	34
POA5019	45-54		F	56
POA5019	45-54		M	45
POA5019	45-54	0	F	657
POA5019	45-54	0	M	566
POA5019	45-54	1	F	37
POA5019	45-54	1	M	41
POA5019	55-64		F	36
POA5019	55-64		M	24
POA5019	55-64	0	F	663
POA5019	55-64	0	M	577
POA5019	55-64	1	F	39
POA5019	55-64	1	M	59
POA5019	65-74		F	33
POA5019	65-74		M	23
POA5019	65-74	0	F	456
POA5019	65-74	0	M	390
POA5019	65-74	1	F	54
POA5019	65-74	1	M	51
POA5019	75-84		F	11
POA5019	75-84		M	20
POA5019	75-84	0	F	208
POA5019	75-84	0	M	145
POA5019	75-84	1	F	72
POA5019	75-84	1	M	51
POA5019	85+		F	16
POA5019	85+		M	16
POA5019	85+	0	F	69
POA5019	85+	0	M	50
POA5019	85+	1	F	101
POA5019	85+	1	M	47
POA5020	0-4		F	7
POA5020	0-4	0	F	57
POA5020	0-4	0	M	86
POA5020	0-4	1	F	3
POA5020	0-4	1	M	3
POA5020	5-14		F	11
POA5020	5-14		M	12
POA5020	5-14	0	F	153
POA5020	5-14	0	M	130
POA5020	5-14	1	F	11
POA5020	5-14	1	M	11
POA5020	15-19		F	3
POA5020	15-19		M	3
POA5020	15-19	0	F	64
POA5020	15-19	0	M	71
POA5020	20-24		F	8
POA5020	20-24		M	7
POA5020	20-24	0	F	70
POA5020	20-24	0	M	76
POA5020	25-34		M	5
POA5020	25-34	0	F	130
POA5020	25-34	0	M	130
POA5020	25-34	1	F	5
POA5020	25-34	1	M	4
POA5020	35-44		F	14
POA5020	35-44		M	13
POA5020	35-44	0	F	170
POA5020	35-44	0	M	162
POA5020	35-44	1	M	4
POA5020	45-54		F	11
POA5020	45-54		M	9
POA5020	45-54	0	F	191
POA5020	45-54	0	M	185
POA5020	45-54	1	F	4
POA5020	55-64		F	11
POA5020	55-64		M	10
POA5020	55-64	0	F	254
POA5020	55-64	0	M	208
POA5020	55-64	1	F	3
POA5020	55-64	1	M	10
POA5020	65-74		F	14
POA5020	65-74		M	20
POA5020	65-74	0	F	213
POA5020	65-74	0	M	199
POA5020	65-74	1	F	9
POA5020	65-74	1	M	10
POA5020	75-84		F	12
POA5020	75-84		M	4
POA5020	75-84	0	F	87
POA5020	75-84	0	M	81
POA5020	75-84	1	F	11
POA5020	75-84	1	M	14
POA5020	85+		F	4
POA5020	85+		M	3
POA5020	85+	0	F	39
POA5020	85+	0	M	18
POA5020	85+	1	F	19
POA5020	85+	1	M	12
POA5021	0-4		F	3
POA5021	0-4	0	F	78
POA5021	0-4	0	M	86
POA5021	0-4	1	M	4
POA5021	5-14		F	6
POA5021	5-14		M	4
POA5021	5-14	0	F	221
POA5021	5-14	0	M	230
POA5021	5-14	1	F	7
POA5021	5-14	1	M	13
POA5021	15-19		F	4
POA5021	15-19		M	3
POA5021	15-19	0	F	125
POA5021	15-19	0	M	144
POA5021	15-19	1	M	7
POA5021	20-24		F	7
POA5021	20-24		M	6
POA5021	20-24	0	F	104
POA5021	20-24	0	M	162
POA5021	20-24	1	F	3
POA5021	20-24	1	M	6
POA5021	25-34		F	5
POA5021	25-34		M	14
POA5021	25-34	0	F	238
POA5021	25-34	0	M	220
POA5021	25-34	1	F	3
POA5021	25-34	1	M	3
POA5021	35-44		F	14
POA5021	35-44		M	11
POA5021	35-44	0	F	255
POA5021	35-44	0	M	246
POA5021	35-44	1	F	4
POA5021	35-44	1	M	10
POA5021	45-54		F	17
POA5021	45-54		M	14
POA5021	45-54	0	F	338
POA5021	45-54	0	M	305
POA5021	45-54	1	F	7
POA5021	45-54	1	M	10
POA5021	55-64		F	26
POA5021	55-64		M	16
POA5021	55-64	0	F	485
POA5021	55-64	0	M	379
POA5021	55-64	1	F	12
POA5021	55-64	1	M	12
POA5021	65-74		F	25
POA5021	65-74		M	27
POA5021	65-74	0	F	481
POA5021	65-74	0	M	466
POA5021	65-74	1	F	26
POA5021	65-74	1	M	28
POA5021	75-84		F	22
POA5021	75-84		M	17
POA5021	75-84	0	F	262
POA5021	75-84	0	M	217
POA5021	75-84	1	F	49
POA5021	75-84	1	M	35
POA5021	85+		F	10
POA5021	85+		M	6
POA5021	85+	0	F	89
POA5021	85+	0	M	80
POA5021	85+	1	F	45
POA5021	85+	1	M	32
POA5022	0-4		F	26
POA5022	0-4		M	21
POA5022	0-4	0	F	383
POA5022	0-4	0	M	408
POA5022	0-4	1	M	4
POA5022	5-14		F	29
POA5022	5-14		M	36
POA5022	5-14	0	F	710
POA5022	5-14	0	M	813
POA5022	5-14	1	F	12
POA5022	5-14	1	M	31
POA5022	15-19		F	12
POA5022	15-19		M	14
POA5022	15-19	0	F	440
POA5022	15-19	0	M	435
POA5022	15-19	1	F	12
POA5022	15-19	1	M	12
POA5022	20-24		F	27
POA5022	20-24		M	33
POA5022	20-24	0	F	380
POA5022	20-24	0	M	439
POA5022	20-24	1	F	9
POA5022	20-24	1	M	10
POA5022	25-34		F	55
POA5022	25-34		M	48
POA5022	25-34	0	F	767
POA5022	25-34	0	M	750
POA5022	25-34	1	F	5
POA5022	25-34	1	M	5
POA5022	35-44		F	47
POA5022	35-44		M	76
POA5022	35-44	0	F	911
POA5022	35-44	0	M	920
POA5022	35-44	1	F	12
POA5022	35-44	1	M	16
POA5022	45-54		F	55
POA5022	45-54		M	87
POA5022	45-54	0	F	1125
POA5022	45-54	0	M	1094
POA5022	45-54	1	F	35
POA5022	45-54	1	M	25
POA5022	55-64		F	56
POA5022	55-64		M	56
POA5022	55-64	0	F	1064
POA5022	55-64	0	M	974
POA5022	55-64	1	F	52
POA5022	55-64	1	M	39
POA5022	65-74		F	44
POA5022	65-74		M	59
POA5022	65-74	0	F	770
POA5022	65-74	0	M	727
POA5022	65-74	1	F	43
POA5022	65-74	1	M	44
POA5022	75-84		F	36
POA5022	75-84		M	27
POA5022	75-84	0	F	371
POA5022	75-84	0	M	327
POA5022	75-84	1	F	118
POA5022	75-84	1	M	64
POA5022	85+		F	14
POA5022	85+		M	5
POA5022	85+	0	F	154
POA5022	85+	0	M	104
POA5022	85+	1	F	194
POA5022	85+	1	M	62
POA5023	0-4		F	28
POA5023	0-4		M	37
POA5023	0-4	0	F	410
POA5023	0-4	0	M	450
POA5023	0-4	1	F	3
POA5023	0-4	1	M	15
POA5023	5-14		F	43
POA5023	5-14		M	43
POA5023	5-14	0	F	728
POA5023	5-14	0	M	740
POA5023	5-14	1	F	18
POA5023	5-14	1	M	51
POA5023	15-19		F	19
POA5023	15-19		M	27
POA5023	15-19	0	F	436
POA5023	15-19	0	M	435
POA5023	15-19	1	F	10
POA5023	15-19	1	M	27
POA5023	20-24		F	28
POA5023	20-24		M	31
POA5023	20-24	0	F	470
POA5023	20-24	0	M	468
POA5023	20-24	1	F	10
POA5023	20-24	1	M	19
POA5023	25-34		F	56
POA5023	25-34		M	57
POA5023	25-34	0	F	1217
POA5023	25-34	0	M	1168
POA5023	25-34	1	F	20
POA5023	25-34	1	M	24
POA5023	35-44		F	72
POA5023	35-44		M	49
POA5023	35-44	0	F	960
POA5023	35-44	0	M	911
POA5023	35-44	1	F	34
POA5023	35-44	1	M	35
POA5023	45-54		F	56
POA5023	45-54		M	62
POA5023	45-54	0	F	1009
POA5023	45-54	0	M	971
POA5023	45-54	1	F	76
POA5023	45-54	1	M	54
POA5023	55-64		F	57
POA5023	55-64		M	48
POA5023	55-64	0	F	862
POA5023	55-64	0	M	730
POA5023	55-64	1	F	79
POA5023	55-64	1	M	83
POA5023	65-74		F	36
POA5023	65-74		M	38
POA5023	65-74	0	F	649
POA5023	65-74	0	M	516
POA5023	65-74	1	F	98
POA5023	65-74	1	M	70
POA5023	75-84		F	34
POA5023	75-84		M	31
POA5023	75-84	0	F	465
POA5023	75-84	0	M	359
POA5023	75-84	1	F	210
POA5023	75-84	1	M	135
POA5023	85+		F	36
POA5023	85+		M	11
POA5023	85+	0	F	161
POA5023	85+	0	M	106
POA5023	85+	1	F	237
POA5023	85+	1	M	110
POA5024	0-4		F	18
POA5024	0-4		M	13
POA5024	0-4	0	F	315
POA5024	0-4	0	M	282
POA5024	0-4	1	F	3
POA5024	5-14		F	28
POA5024	5-14		M	22
POA5024	5-14	0	F	661
POA5024	5-14	0	M	689
POA5024	5-14	1	F	11
POA5024	5-14	1	M	39
POA5024	15-19		F	14
POA5024	15-19		M	14
POA5024	15-19	0	F	385
POA5024	15-19	0	M	400
POA5024	15-19	1	F	4
POA5024	15-19	1	M	5
POA5024	20-24		F	17
POA5024	20-24		M	13
POA5024	20-24	0	F	380
POA5024	20-24	0	M	383
POA5024	20-24	1	F	9
POA5024	20-24	1	M	9
POA5024	25-34		F	37
POA5024	25-34		M	39
POA5024	25-34	0	F	716
POA5024	25-34	0	M	670
POA5024	25-34	1	F	8
POA5024	25-34	1	M	8
POA5024	35-44		F	41
POA5024	35-44		M	47
POA5024	35-44	0	F	822
POA5024	35-44	0	M	758
POA5024	35-44	1	F	6
POA5024	35-44	1	M	9
POA5024	45-54		F	45
POA5024	45-54		M	60
POA5024	45-54	0	F	931
POA5024	45-54	0	M	960
POA5024	45-54	1	F	28
POA5024	45-54	1	M	22
POA5024	55-64		F	30
POA5024	55-64		M	40
POA5024	55-64	0	F	774
POA5024	55-64	0	M	749
POA5024	55-64	1	F	34
POA5024	55-64	1	M	24
POA5024	65-74		F	35
POA5024	65-74		M	30
POA5024	65-74	0	F	761
POA5024	65-74	0	M	654
POA5024	65-74	1	F	51
POA5024	65-74	1	M	54
POA5024	75-84		F	34
POA5024	75-84		M	30
POA5024	75-84	0	F	475
POA5024	75-84	0	M	424
POA5024	75-84	1	F	114
POA5024	75-84	1	M	90
POA5024	85+		F	22
POA5024	85+		M	10
POA5024	85+	0	F	130
POA5024	85+	0	M	117
POA5024	85+	1	F	171
POA5024	85+	1	M	70
POA5025	0-4		F	3
POA5025	0-4		M	13
POA5025	0-4	0	F	175
POA5025	0-4	0	M	216
POA5025	0-4	1	M	3
POA5025	5-14		F	12
POA5025	5-14		M	15
POA5025	5-14	0	F	415
POA5025	5-14	0	M	429
POA5025	5-14	1	F	10
POA5025	5-14	1	M	20
POA5025	15-19		F	5
POA5025	15-19		M	11
POA5025	15-19	0	F	236
POA5025	15-19	0	M	218
POA5025	15-19	1	F	3
POA5025	15-19	1	M	3
POA5025	20-24		F	16
POA5025	20-24		M	9
POA5025	20-24	0	F	238
POA5025	20-24	0	M	231
POA5025	20-24	1	F	3
POA5025	20-24	1	M	4
POA5025	25-34		F	23
POA5025	25-34		M	20
POA5025	25-34	0	F	476
POA5025	25-34	0	M	495
POA5025	25-34	1	F	13
POA5025	25-34	1	M	8
POA5025	35-44		F	18
POA5025	35-44		M	19
POA5025	35-44	0	F	467
POA5025	35-44	0	M	487
POA5025	35-44	1	F	11
POA5025	35-44	1	M	6
POA5025	45-54		F	22
POA5025	45-54		M	19
POA5025	45-54	0	F	578
POA5025	45-54	0	M	533
POA5025	45-54	1	F	9
POA5025	45-54	1	M	15
POA5025	55-64		F	18
POA5025	55-64		M	16
POA5025	55-64	0	F	462
POA5025	55-64	0	M	398
POA5025	55-64	1	F	20
POA5025	55-64	1	M	18
POA5025	65-74		F	23
POA5025	65-74		M	13
POA5025	65-74	0	F	441
POA5025	65-74	0	M	357
POA5025	65-74	1	F	42
POA5025	65-74	1	M	26
POA5025	75-84		F	18
POA5025	75-84		M	13
POA5025	75-84	0	F	240
POA5025	75-84	0	M	248
POA5025	75-84	1	F	88
POA5025	75-84	1	M	53
POA5025	85+		F	11
POA5025	85+		M	5
POA5025	85+	0	F	76
POA5025	85+	0	M	56
POA5025	85+	1	F	65
POA5025	85+	1	M	44
POA5031	0-4		F	16
POA5031	0-4		M	17
POA5031	0-4	0	F	228
POA5031	0-4	0	M	220
POA5031	0-4	1	F	3
POA5031	0-4	1	M	3
POA5031	5-14		F	23
POA5031	5-14		M	19
POA5031	5-14	0	F	386
POA5031	5-14	0	M	375
POA5031	5-14	1	F	12
POA5031	5-14	1	M	11
POA5031	15-19		F	16
POA5031	15-19		M	9
POA5031	15-19	0	F	253
POA5031	15-19	0	M	216
POA5031	15-19	1	F	3
POA5031	15-19	1	M	8
POA5031	20-24		F	22
POA5031	20-24		M	25
POA5031	20-24	0	F	460
POA5031	20-24	0	M	481
POA5031	20-24	1	F	3
POA5031	20-24	1	M	7
POA5031	25-34		F	46
POA5031	25-34		M	48
POA5031	25-34	0	F	906
POA5031	25-34	0	M	910
POA5031	25-34	1	F	14
POA5031	25-34	1	M	7
POA5031	35-44		F	39
POA5031	35-44		M	31
POA5031	35-44	0	F	663
POA5031	35-44	0	M	630
POA5031	35-44	1	F	21
POA5031	35-44	1	M	19
POA5031	45-54		F	35
POA5031	45-54		M	41
POA5031	45-54	0	F	590
POA5031	45-54	0	M	630
POA5031	45-54	1	F	32
POA5031	45-54	1	M	37
POA5031	55-64		F	36
POA5031	55-64		M	25
POA5031	55-64	0	F	463
POA5031	55-64	0	M	458
POA5031	55-64	1	F	46
POA5031	55-64	1	M	31
POA5031	65-74		F	21
POA5031	65-74		M	21
POA5031	65-74	0	F	293
POA5031	65-74	0	M	264
POA5031	65-74	1	F	35
POA5031	65-74	1	M	24
POA5031	75-84		F	21
POA5031	75-84		M	14
POA5031	75-84	0	F	175
POA5031	75-84	0	M	140
POA5031	75-84	1	F	115
POA5031	75-84	1	M	57
POA5031	85+		F	5
POA5031	85+		M	3
POA5031	85+	0	F	51
POA5031	85+	0	M	29
POA5031	85+	1	F	66
POA5031	85+	1	M	24
POA5032	0-4		F	16
POA5032	0-4		M	19
POA5032	0-4	0	F	304
POA5032	0-4	0	M	390
POA5032	0-4	1	F	3
POA5032	0-4	1	M	5
POA5032	5-14		F	17
POA5032	5-14		M	25
POA5032	5-14	0	F	585
POA5032	5-14	0	M	566
POA5032	5-14	1	F	9
POA5032	5-14	1	M	24
POA5032	15-19		F	6
POA5032	15-19		M	13
POA5032	15-19	0	F	317
POA5032	15-19	0	M	315
POA5032	15-19	1	M	7
POA5032	20-24		F	23
POA5032	20-24		M	18
POA5032	20-24	0	F	434
POA5032	20-24	0	M	437
POA5032	20-24	1	F	4
POA5032	20-24	1	M	11
POA5032	25-34		F	39
POA5032	25-34		M	55
POA5032	25-34	0	F	967
POA5032	25-34	0	M	958
POA5032	25-34	1	F	11
POA5032	25-34	1	M	5
POA5032	35-44		F	34
POA5032	35-44		M	43
POA5032	35-44	0	F	764
POA5032	35-44	0	M	799
POA5032	35-44	1	F	17
POA5032	35-44	1	M	12
POA5032	45-54		F	33
POA5032	45-54		M	42
POA5032	45-54	0	F	802
POA5032	45-54	0	M	789
POA5032	45-54	1	F	24
POA5032	45-54	1	M	23
POA5032	55-64		F	33
POA5032	55-64		M	38
POA5032	55-64	0	F	658
POA5032	55-64	0	M	624
POA5032	55-64	1	F	45
POA5032	55-64	1	M	30
POA5032	65-74		F	31
POA5032	65-74		M	17
POA5032	65-74	0	F	510
POA5032	65-74	0	M	424
POA5032	65-74	1	F	41
POA5032	65-74	1	M	32
POA5032	75-84		F	18
POA5032	75-84		M	13
POA5032	75-84	0	F	333
POA5032	75-84	0	M	276
POA5032	75-84	1	F	113
POA5032	75-84	1	M	57
POA5032	85+		F	15
POA5032	85+		M	9
POA5032	85+	0	F	120
POA5032	85+	0	M	95
POA5032	85+	1	F	135
POA5032	85+	1	M	74
POA5033	0-4		F	13
POA5033	0-4		M	18
POA5033	0-4	0	F	191
POA5033	0-4	0	M	229
POA5033	0-4	1	M	4
POA5033	5-14		F	17
POA5033	5-14		M	17
POA5033	5-14	0	F	337
POA5033	5-14	0	M	330
POA5033	5-14	1	F	4
POA5033	5-14	1	M	17
POA5033	15-19		F	3
POA5033	15-19		M	14
POA5033	15-19	0	F	192
POA5033	15-19	0	M	184
POA5033	15-19	1	F	3
POA5033	15-19	1	M	9
POA5033	20-24		F	20
POA5033	20-24		M	26
POA5033	20-24	0	F	356
POA5033	20-24	0	M	351
POA5033	20-24	1	F	4
POA5033	25-34		F	59
POA5033	25-34		M	59
POA5033	25-34	0	F	753
POA5033	25-34	0	M	750
POA5033	25-34	1	F	9
POA5033	25-34	1	M	17
POA5033	35-44		F	37
POA5033	35-44		M	36
POA5033	35-44	0	F	515
POA5033	35-44	0	M	536
POA5033	35-44	1	F	14
POA5033	35-44	1	M	17
POA5033	45-54		F	26
POA5033	45-54		M	38
POA5033	45-54	0	F	428
POA5033	45-54	0	M	480
POA5033	45-54	1	F	30
POA5033	45-54	1	M	23
POA5033	55-64		F	28
POA5033	55-64		M	32
POA5033	55-64	0	F	376
POA5033	55-64	0	M	321
POA5033	55-64	1	F	26
POA5033	55-64	1	M	30
POA5033	65-74		F	22
POA5033	65-74		M	27
POA5033	65-74	0	F	253
POA5033	65-74	0	M	229
POA5033	65-74	1	F	38
POA5033	65-74	1	M	34
POA5033	75-84		F	29
POA5033	75-84		M	27
POA5033	75-84	0	F	163
POA5033	75-84	0	M	125
POA5033	75-84	1	F	86
POA5033	75-84	1	M	38
POA5033	85+		F	62
POA5033	85+		M	24
POA5033	85+	0	F	54
POA5033	85+	0	M	45
POA5033	85+	1	F	94
POA5033	85+	1	M	49
POA5034	0-4		F	9
POA5034	0-4		M	10
POA5034	0-4	0	F	227
POA5034	0-4	0	M	261
POA5034	0-4	1	M	3
POA5034	5-14		F	20
POA5034	5-14		M	11
POA5034	5-14	0	F	540
POA5034	5-14	0	M	504
POA5034	5-14	1	F	10
POA5034	5-14	1	M	22
POA5034	15-19		F	9
POA5034	15-19		M	12
POA5034	15-19	0	F	262
POA5034	15-19	0	M	276
POA5034	15-19	1	F	3
POA5034	15-19	1	M	5
POA5034	20-24		F	17
POA5034	20-24		M	8
POA5034	20-24	0	F	396
POA5034	20-24	0	M	299
POA5034	20-24	1	F	7
POA5034	20-24	1	M	7
POA5034	25-34		F	37
POA5034	25-34		M	42
POA5034	25-34	0	F	728
POA5034	25-34	0	M	669
POA5034	25-34	1	F	11
POA5034	25-34	1	M	3
POA5034	35-44		F	35
POA5034	35-44		M	40
POA5034	35-44	0	F	654
POA5034	35-44	0	M	627
POA5034	35-44	1	F	11
POA5034	35-44	1	M	7
POA5034	45-54		F	35
POA5034	45-54		M	33
POA5034	45-54	0	F	616
POA5034	45-54	0	M	592
POA5034	45-54	1	F	19
POA5034	45-54	1	M	8
POA5034	55-64		F	39
POA5034	55-64		M	25
POA5034	55-64	0	F	623
POA5034	55-64	0	M	541
POA5034	55-64	1	F	33
POA5034	55-64	1	M	17
POA5034	65-74		F	31
POA5034	65-74		M	25
POA5034	65-74	0	F	392
POA5034	65-74	0	M	379
POA5034	65-74	1	F	36
POA5034	65-74	1	M	30
POA5034	75-84		F	24
POA5034	75-84		M	18
POA5034	75-84	0	F	170
POA5034	75-84	0	M	127
POA5034	75-84	1	F	73
POA5034	75-84	1	M	44
POA5034	85+		F	8
POA5034	85+		M	8
POA5034	85+	0	F	70
POA5034	85+	0	M	56
POA5034	85+	1	F	139
POA5034	85+	1	M	59
POA5035	0-4		F	11
POA5035	0-4		M	4
POA5035	0-4	0	F	139
POA5035	0-4	0	M	158
POA5035	0-4	1	M	4
POA5035	5-14		F	13
POA5035	5-14		M	9
