POA_CODE_2016	IndigenousStatus	persons
POA6090	Non-indigenous	6
POA6100	Aboriginal	128
POA6100	Both Aboriginal & Torres Strait Islander	3
POA6100	Non-indigenous	14349
POA6101	Aboriginal	318
POA6101	Both Aboriginal & Torres Strait Islander	3
POA6101	Non-indigenous	16224
POA6101	Torres Strait Islander	6
POA6102	Aboriginal	210
POA6102	Both Aboriginal & Torres Strait Islander	3
POA6102	Non-indigenous	13472
POA6102	Torres Strait Islander	3
POA6103	Aboriginal	257
POA6103	Both Aboriginal & Torres Strait Islander	8
POA6103	Non-indigenous	10098
POA6103	Torres Strait Islander	3
POA6104	Aboriginal	333
POA6104	Both Aboriginal & Torres Strait Islander	14
POA6104	Non-indigenous	13965
POA6104	Torres Strait Islander	9
POA6105	Aboriginal	356
POA6105	Both Aboriginal & Torres Strait Islander	13
POA6105	Non-indigenous	14620
POA6105	Torres Strait Islander	8
POA6106	Non-indigenous	19
POA6107	Aboriginal	773
POA6107	Both Aboriginal & Torres Strait Islander	11
POA6107	Non-indigenous	42806
POA6107	Torres Strait Islander	15
POA6108	Aboriginal	428
POA6108	Both Aboriginal & Torres Strait Islander	3
POA6108	Non-indigenous	22715
POA6108	Torres Strait Islander	7
POA6109	Aboriginal	393
POA6109	Both Aboriginal & Torres Strait Islander	3
POA6109	Non-indigenous	11722
POA6109	Torres Strait Islander	4
POA6110	Aboriginal	969
POA6110	Both Aboriginal & Torres Strait Islander	18
POA6110	Non-indigenous	39852
POA6110	Torres Strait Islander	19
POA6111	Aboriginal	508
POA6111	Both Aboriginal & Torres Strait Islander	12
POA6111	Non-indigenous	22530
POA6111	Torres Strait Islander	18
POA6112	Aboriginal	1446
POA6112	Both Aboriginal & Torres Strait Islander	20
POA6112	Non-indigenous	55058
POA6112	Torres Strait Islander	30
POA6121	Aboriginal	31
POA6121	Non-indigenous	2932
POA6122	Aboriginal	358
POA6122	Both Aboriginal & Torres Strait Islander	7
POA6122	Non-indigenous	17028
POA6122	Torres Strait Islander	17
POA6123	Aboriginal	27
POA6123	Non-indigenous	1524
POA6124	Aboriginal	10
POA6124	Non-indigenous	1182
POA6125	Aboriginal	48
POA6125	Non-indigenous	3087
POA6126	Aboriginal	41
POA6126	Non-indigenous	585
POA6147	Aboriginal	233
POA6147	Both Aboriginal & Torres Strait Islander	3
POA6147	Non-indigenous	14902
POA6148	Aboriginal	124
POA6148	Both Aboriginal & Torres Strait Islander	4
POA6148	Non-indigenous	17686
POA6149	Aboriginal	64
POA6149	Non-indigenous	18412
POA6150	Aboriginal	47
POA6150	Non-indigenous	13099
POA6151	Aboriginal	185
POA6151	Both Aboriginal & Torres Strait Islander	5
POA6151	Non-indigenous	16380
POA6151	Torres Strait Islander	6
POA6152	Aboriginal	331
POA6152	Both Aboriginal & Torres Strait Islander	8
POA6152	Non-indigenous	25120
POA6152	Torres Strait Islander	4
POA6153	Aboriginal	103
POA6153	Non-indigenous	19762
POA6154	Aboriginal	54
POA6154	Non-indigenous	9974
POA6155	Aboriginal	525
POA6155	Both Aboriginal & Torres Strait Islander	15
POA6155	Non-indigenous	50701
POA6155	Torres Strait Islander	3
POA6156	Aboriginal	245
POA6156	Both Aboriginal & Torres Strait Islander	4
POA6156	Non-indigenous	16641
POA6156	Torres Strait Islander	7
POA6157	Aboriginal	110
POA6157	Non-indigenous	13415
POA6158	Aboriginal	39
POA6158	Non-indigenous	7337
POA6159	Aboriginal	32
POA6159	Non-indigenous	3308
POA6160	Aboriginal	122
POA6160	Both Aboriginal & Torres Strait Islander	3
POA6160	Non-indigenous	8080
POA6160	Torres Strait Islander	6
POA6161	Non-indigenous	334
POA6162	Aboriginal	150
POA6162	Both Aboriginal & Torres Strait Islander	3
POA6162	Non-indigenous	10865
POA6162	Torres Strait Islander	5
POA6163	Aboriginal	747
POA6163	Both Aboriginal & Torres Strait Islander	25
POA6163	Non-indigenous	49567
POA6163	Torres Strait Islander	20
POA6164	Aboriginal	855
POA6164	Both Aboriginal & Torres Strait Islander	20
POA6164	Non-indigenous	56326
POA6164	Torres Strait Islander	13
POA6165	Aboriginal	8
POA6165	Non-indigenous	76
POA6166	Aboriginal	102
POA6166	Both Aboriginal & Torres Strait Islander	3
POA6166	Non-indigenous	9404
POA6167	Aboriginal	1060
POA6167	Both Aboriginal & Torres Strait Islander	22
POA6167	Non-indigenous	25351
POA6167	Torres Strait Islander	11
POA6168	Aboriginal	593
POA6168	Both Aboriginal & Torres Strait Islander	13
POA6168	Non-indigenous	23407
POA6168	Torres Strait Islander	14
POA6169	Aboriginal	771
POA6169	Both Aboriginal & Torres Strait Islander	23
POA6169	Non-indigenous	33853
POA6169	Torres Strait Islander	20
POA6170	Aboriginal	301
POA6170	Both Aboriginal & Torres Strait Islander	4
POA6170	Non-indigenous	12084
POA6170	Torres Strait Islander	4
POA6171	Aboriginal	435
POA6171	Both Aboriginal & Torres Strait Islander	13
POA6171	Non-indigenous	31189
POA6171	Torres Strait Islander	16
POA6172	Aboriginal	348
POA6172	Both Aboriginal & Torres Strait Islander	6
POA6172	Non-indigenous	13410
POA6172	Torres Strait Islander	13
POA6173	Aboriginal	148
POA6173	Non-indigenous	11925
POA6174	Aboriginal	65
POA6174	Non-indigenous	3720
POA6175	Aboriginal	62
POA6175	Non-indigenous	3690
POA6176	Aboriginal	26
POA6176	Non-indigenous	1345
POA6180	Aboriginal	80
POA6180	Non-indigenous	5325
POA6180	Torres Strait Islander	3
POA6181	Aboriginal	3
POA6181	Non-indigenous	482
POA6182	Non-indigenous	7
POA6207	Aboriginal	28
POA6207	Non-indigenous	1019
POA6208	Aboriginal	301
POA6208	Non-indigenous	11532
POA6208	Torres Strait Islander	5
POA6209	Aboriginal	33
POA6209	Non-indigenous	1921
POA6210	Aboriginal	1462
POA6210	Both Aboriginal & Torres Strait Islander	31
POA6210	Non-indigenous	66787
POA6210	Torres Strait Islander	36
POA6211	Aboriginal	91
POA6211	Both Aboriginal & Torres Strait Islander	3
POA6211	Non-indigenous	6986
POA6211	Torres Strait Islander	8
POA6213	Aboriginal	14
POA6213	Non-indigenous	703
POA6214	Aboriginal	8
POA6214	Non-indigenous	605
POA6215	Aboriginal	94
POA6215	Non-indigenous	4051
POA6215	Torres Strait Islander	3
POA6218	Aboriginal	13
POA6218	Non-indigenous	382
POA6220	Aboriginal	90
POA6220	Non-indigenous	4582
POA6220	Torres Strait Islander	3
POA6221	Aboriginal	7
POA6221	Non-indigenous	418
POA6223	Aboriginal	3
POA6223	Non-indigenous	214
POA6224	Aboriginal	73
POA6224	Non-indigenous	1078
POA6225	Aboriginal	344
POA6225	Both Aboriginal & Torres Strait Islander	11
POA6225	Non-indigenous	8747
POA6225	Torres Strait Islander	3
POA6226	Aboriginal	15
POA6226	Both Aboriginal & Torres Strait Islander	7
POA6226	Non-indigenous	823
POA6227	Aboriginal	6
POA6227	Non-indigenous	794
POA6228	Non-indigenous	176
POA6229	Non-indigenous	193
POA6230	Aboriginal	1364
POA6230	Both Aboriginal & Torres Strait Islander	34
POA6230	Non-indigenous	41708
POA6230	Torres Strait Islander	28
POA6232	Aboriginal	217
POA6232	Both Aboriginal & Torres Strait Islander	11
POA6232	Non-indigenous	10648
POA6232	Torres Strait Islander	10
POA6233	Aboriginal	366
POA6233	Both Aboriginal & Torres Strait Islander	9
POA6233	Non-indigenous	18465
POA6233	Torres Strait Islander	4
POA6236	Aboriginal	13
POA6236	Non-indigenous	2039
POA6237	Aboriginal	31
POA6237	Non-indigenous	2451
POA6239	Aboriginal	75
POA6239	Both Aboriginal & Torres Strait Islander	8
POA6239	Non-indigenous	4325
POA6240	Aboriginal	3
POA6240	Non-indigenous	113
POA6243	Non-indigenous	56
POA6244	Aboriginal	14
POA6244	Non-indigenous	1443
POA6251	Aboriginal	3
POA6251	Non-indigenous	382
POA6252	Non-indigenous	152
POA6253	Aboriginal	11
POA6253	Non-indigenous	607
POA6254	Aboriginal	10
POA6254	Non-indigenous	492
POA6255	Aboriginal	50
POA6255	Non-indigenous	3866
POA6256	Non-indigenous	381
POA6258	Aboriginal	237
POA6258	Non-indigenous	6314
POA6258	Torres Strait Islander	17
POA6260	Aboriginal	22
POA6260	Non-indigenous	1409
POA6262	Aboriginal	5
POA6262	Non-indigenous	739
POA6271	Aboriginal	62
POA6271	Both Aboriginal & Torres Strait Islander	3
POA6271	Non-indigenous	3245
POA6271	Torres Strait Islander	4
POA6275	Aboriginal	21
POA6275	Non-indigenous	1326
POA6280	Aboriginal	518
POA6280	Both Aboriginal & Torres Strait Islander	3
POA6280	Non-indigenous	27627
POA6280	Torres Strait Islander	18
POA6281	Aboriginal	60
POA6281	Non-indigenous	7143
POA6282	Aboriginal	6
POA6282	Non-indigenous	1324
POA6284	Aboriginal	19
POA6284	Non-indigenous	2230
POA6285	Aboriginal	139
POA6285	Non-indigenous	9033
POA6285	Torres Strait Islander	5
POA6286	Aboriginal	10
POA6286	Non-indigenous	593
POA6288	Aboriginal	3
POA6288	Non-indigenous	552
POA6290	Aboriginal	17
POA6290	Non-indigenous	1659
POA6290	Torres Strait Islander	4
POA6302	Aboriginal	114
POA6302	Both Aboriginal & Torres Strait Islander	3
POA6302	Non-indigenous	3506
POA6304	Aboriginal	78
POA6304	Non-indigenous	1643
POA6304	Torres Strait Islander	3
POA6306	Aboriginal	102
POA6306	Both Aboriginal & Torres Strait Islander	8
POA6306	Non-indigenous	915
POA6308	Aboriginal	132
POA6308	Both Aboriginal & Torres Strait Islander	11
POA6308	Non-indigenous	1450
POA6309	Aboriginal	5
POA6309	Non-indigenous	270
POA6311	Aboriginal	4
POA6311	Non-indigenous	585
POA6312	Aboriginal	332
POA6312	Both Aboriginal & Torres Strait Islander	4
POA6312	Non-indigenous	4542
POA6312	Torres Strait Islander	6
POA6313	Aboriginal	12
POA6313	Non-indigenous	282
POA6315	Aboriginal	36
POA6315	Non-indigenous	1952
POA6316	Aboriginal	5
POA6316	Non-indigenous	339
POA6317	Aboriginal	303
POA6317	Non-indigenous	3870
POA6317	Torres Strait Islander	10
POA6318	Aboriginal	14
POA6318	Non-indigenous	511
POA6320	Aboriginal	118
POA6320	Non-indigenous	500
POA6321	Aboriginal	19
POA6321	Non-indigenous	477
POA6322	Aboriginal	3
POA6322	Non-indigenous	221
POA6323	Aboriginal	9
POA6323	Non-indigenous	980
POA6324	Aboriginal	135
POA6324	Non-indigenous	3384
POA6326	Aboriginal	4
POA6326	Non-indigenous	488
POA6327	Aboriginal	7
POA6327	Non-indigenous	266
POA6328	Aboriginal	11
POA6328	Non-indigenous	416
POA6330	Aboriginal	1158
POA6330	Both Aboriginal & Torres Strait Islander	18
POA6330	Non-indigenous	34673
POA6330	Torres Strait Islander	20
POA6333	Aboriginal	80
POA6333	Non-indigenous	5765
POA6335	Aboriginal	92
POA6335	Both Aboriginal & Torres Strait Islander	4
POA6335	Non-indigenous	679
POA6336	Aboriginal	8
POA6336	Non-indigenous	322
POA6337	Aboriginal	12
POA6337	Non-indigenous	527
POA6337	Torres Strait Islander	7
POA6338	Aboriginal	17
POA6338	Non-indigenous	659
POA6341	Aboriginal	8
POA6341	Non-indigenous	288
POA6343	Non-indigenous	264
POA6346	Aboriginal	13
POA6346	Non-indigenous	725
POA6348	Aboriginal	16
POA6348	Non-indigenous	855
POA6350	Aboriginal	13
POA6350	Non-indigenous	289
POA6351	Non-indigenous	85
POA6352	Non-indigenous	187
POA6353	Aboriginal	18
POA6353	Both Aboriginal & Torres Strait Islander	4
POA6353	Non-indigenous	763
POA6355	Aboriginal	4
POA6355	Non-indigenous	434
POA6356	Non-indigenous	125
POA6357	Non-indigenous	76
POA6358	Aboriginal	3
POA6358	Non-indigenous	90
POA6359	Aboriginal	5
POA6359	Non-indigenous	432
POA6361	Non-indigenous	109
POA6363	Non-indigenous	105
POA6365	Aboriginal	24
POA6365	Non-indigenous	507
POA6367	Aboriginal	47
POA6367	Both Aboriginal & Torres Strait Islander	3
POA6367	Non-indigenous	304
POA6368	Non-indigenous	73
POA6369	Aboriginal	22
POA6369	Non-indigenous	645
POA6369	Torres Strait Islander	4
POA6370	Aboriginal	17
POA6370	Non-indigenous	441
POA6372	Aboriginal	3
POA6372	Non-indigenous	112
POA6373	Non-indigenous	94
POA6375	Aboriginal	44
POA6375	Both Aboriginal & Torres Strait Islander	3
POA6375	Non-indigenous	954
POA6383	Aboriginal	82
POA6383	Non-indigenous	899
POA6384	Non-indigenous	40
POA6385	Non-indigenous	19
POA6386	Aboriginal	9
POA6386	Non-indigenous	87
POA6390	Aboriginal	82
POA6390	Both Aboriginal & Torres Strait Islander	4
POA6390	Non-indigenous	1720
POA6390	Torres Strait Islander	5
POA6391	Aboriginal	12
POA6391	Non-indigenous	989
POA6392	Aboriginal	18
POA6392	Non-indigenous	445
POA6393	Aboriginal	3
POA6393	Non-indigenous	117
POA6394	Non-indigenous	454
POA6395	Aboriginal	88
POA6395	Non-indigenous	1561
POA6396	Aboriginal	3
POA6396	Non-indigenous	364
POA6397	Aboriginal	3
POA6397	Non-indigenous	95
POA6398	Aboriginal	22
POA6398	Both Aboriginal & Torres Strait Islander	7
POA6398	Non-indigenous	517
POA6401	Aboriginal	545
POA6401	Both Aboriginal & Torres Strait Islander	3
POA6401	Non-indigenous	7620
POA6401	Torres Strait Islander	8
POA6403	Aboriginal	7
POA6403	Non-indigenous	169
POA6405	Non-indigenous	319
POA6407	Aboriginal	30
POA6407	Non-indigenous	1108
POA6409	Aboriginal	41
POA6409	Non-indigenous	361
POA6410	Aboriginal	87
POA6410	Non-indigenous	964
POA6411	Non-indigenous	123
POA6412	Non-indigenous	56
POA6413	Aboriginal	5
POA6413	Non-indigenous	42
POA6414	Non-indigenous	64
POA6415	Aboriginal	228
POA6415	Non-indigenous	2775
POA6418	Aboriginal	16
POA6418	Non-indigenous	687
POA6419	Aboriginal	3
POA6419	Non-indigenous	54
POA6420	Non-indigenous	107
POA6421	Non-indigenous	157
POA6422	Non-indigenous	52
POA6423	Aboriginal	6
POA6423	Non-indigenous	210
POA6424	Non-indigenous	79
POA6425	Non-indigenous	85
POA6426	Aboriginal	34
POA6426	Non-indigenous	812
POA6427	Aboriginal	4
POA6427	Non-indigenous	90
POA6428	Non-indigenous	54
POA6429	Aboriginal	267
POA6429	Both Aboriginal & Torres Strait Islander	4
POA6429	Non-indigenous	721
POA6430	Aboriginal	1215
POA6430	Both Aboriginal & Torres Strait Islander	36
POA6430	Non-indigenous	21471
POA6430	Torres Strait Islander	24
POA6431	Aboriginal	654
POA6431	Both Aboriginal & Torres Strait Islander	10
POA6431	Non-indigenous	348
POA6432	Aboriginal	833
POA6432	Both Aboriginal & Torres Strait Islander	20
POA6432	Non-indigenous	6226
POA6432	Torres Strait Islander	13
POA6434	Aboriginal	46
POA6434	Non-indigenous	128
POA6436	Aboriginal	48
POA6436	Both Aboriginal & Torres Strait Islander	3
POA6436	Non-indigenous	56
POA6437	Aboriginal	18
POA6437	Non-indigenous	566
POA6438	Aboriginal	178
POA6438	Both Aboriginal & Torres Strait Islander	4
POA6438	Non-indigenous	649
POA6440	Aboriginal	301
POA6440	Both Aboriginal & Torres Strait Islander	3
POA6440	Non-indigenous	846
POA6440	Torres Strait Islander	3
POA6442	Aboriginal	124
POA6442	Both Aboriginal & Torres Strait Islander	9
POA6442	Non-indigenous	2404
POA6442	Torres Strait Islander	5
POA6443	Aboriginal	81
POA6443	Both Aboriginal & Torres Strait Islander	4
POA6443	Non-indigenous	769
POA6445	Non-indigenous	203
POA6446	Non-indigenous	133
POA6447	Non-indigenous	183
POA6448	Aboriginal	64
POA6448	Non-indigenous	385
POA6450	Aboriginal	509
POA6450	Non-indigenous	12883
POA6450	Torres Strait Islander	5
POA6452	Non-indigenous	5
POA6460	Aboriginal	34
POA6460	Non-indigenous	718
POA6461	Aboriginal	16
POA6461	Non-indigenous	517
POA6462	Aboriginal	9
POA6462	Non-indigenous	119
POA6463	Non-indigenous	20
POA6465	Non-indigenous	28
POA6466	Non-indigenous	67
POA6467	Non-indigenous	32
POA6468	Aboriginal	5
POA6468	Non-indigenous	245
POA6470	Non-indigenous	18
POA6472	Aboriginal	3
POA6472	Non-indigenous	174
POA6473	Non-indigenous	43
POA6475	Aboriginal	10
POA6475	Non-indigenous	389
POA6476	Non-indigenous	53
POA6477	Aboriginal	3
POA6477	Non-indigenous	270
POA6479	Aboriginal	29
POA6479	Non-indigenous	519
POA6480	Non-indigenous	49
POA6484	Aboriginal	3
POA6484	Non-indigenous	93
POA6485	Aboriginal	8
POA6485	Non-indigenous	490
POA6487	Non-indigenous	50
POA6488	Aboriginal	14
POA6488	Non-indigenous	179
POA6489	Aboriginal	3
POA6489	Non-indigenous	101
POA6490	Aboriginal	19
POA6490	Non-indigenous	238
POA6501	Aboriginal	13
POA6501	Non-indigenous	955
POA6502	Aboriginal	76
POA6502	Both Aboriginal & Torres Strait Islander	3
POA6502	Non-indigenous	1104
POA6503	Aboriginal	39
POA6503	Non-indigenous	2138
POA6504	Non-indigenous	157
POA6505	Non-indigenous	114
POA6506	Non-indigenous	59
POA6507	Aboriginal	11
POA6507	Non-indigenous	525
POA6509	Non-indigenous	205
POA6510	Aboriginal	234
POA6510	Both Aboriginal & Torres Strait Islander	3
POA6510	Non-indigenous	1739
POA6511	Aboriginal	11
POA6511	Non-indigenous	516
POA6512	Non-indigenous	97
POA6513	Aboriginal	25
POA6513	Non-indigenous	193
POA6514	Aboriginal	18
POA6514	Non-indigenous	630
POA6515	Aboriginal	11
POA6515	Non-indigenous	273
POA6516	Aboriginal	45
POA6516	Non-indigenous	1716
POA6517	Aboriginal	11
POA6517	Non-indigenous	391
POA6517	Torres Strait Islander	3
POA6518	Aboriginal	6
POA6518	Non-indigenous	203
POA6519	Aboriginal	47
POA6519	Non-indigenous	547
POA6521	Aboriginal	7
POA6521	Non-indigenous	345
POA6522	Aboriginal	25
POA6522	Non-indigenous	430
POA6525	Aboriginal	84
POA6525	Non-indigenous	3485
POA6528	Aboriginal	15
POA6528	Non-indigenous	390
POA6530	Aboriginal	3067
POA6530	Both Aboriginal & Torres Strait Islander	36
POA6530	Non-indigenous	29339
POA6530	Torres Strait Islander	13
POA6532	Aboriginal	495
POA6532	Both Aboriginal & Torres Strait Islander	20
POA6532	Non-indigenous	6204
POA6532	Torres Strait Islander	6
POA6535	Aboriginal	94
POA6535	Non-indigenous	1499
POA6535	Torres Strait Islander	3
POA6536	Aboriginal	65
POA6536	Non-indigenous	1492
POA6537	Aboriginal	68
POA6537	Non-indigenous	842
POA6556	Aboriginal	21
POA6556	Non-indigenous	2013
POA6558	Aboriginal	533
POA6558	Both Aboriginal & Torres Strait Islander	25
POA6558	Non-indigenous	2084
POA6560	Aboriginal	52
POA6560	Non-indigenous	1300
POA6562	Aboriginal	26
POA6562	Non-indigenous	1231
POA6564	Aboriginal	8
POA6564	Non-indigenous	299
POA6564	Torres Strait Islander	3
POA6566	Aboriginal	86
POA6566	Non-indigenous	3186
POA6566	Torres Strait Islander	3
POA6567	Aboriginal	16
POA6567	Non-indigenous	401
POA6568	Aboriginal	5
POA6568	Non-indigenous	221
POA6569	Aboriginal	11
POA6569	Non-indigenous	261
POA6571	Non-indigenous	75
POA6572	Aboriginal	7
POA6572	Non-indigenous	50
POA6574	Non-indigenous	84
POA6575	Non-indigenous	141
POA6603	Aboriginal	79
POA6603	Non-indigenous	1032
POA6605	Non-indigenous	40
POA6606	Aboriginal	3
POA6606	Non-indigenous	165
POA6608	Aboriginal	14
POA6608	Non-indigenous	121
POA6609	Aboriginal	36
POA6609	Non-indigenous	786
POA6612	Aboriginal	16
POA6612	Non-indigenous	208
POA6613	Non-indigenous	62
POA6614	Non-indigenous	23
POA6616	Aboriginal	3
POA6616	Non-indigenous	53
POA6620	Aboriginal	39
POA6620	Non-indigenous	459
POA6623	Aboriginal	98
POA6623	Non-indigenous	576
POA6625	Non-indigenous	49
POA6627	Aboriginal	27
POA6627	Non-indigenous	42
POA6628	Aboriginal	9
POA6628	Non-indigenous	25
POA6630	Aboriginal	162
POA6630	Non-indigenous	460
POA6631	Non-indigenous	30
POA6632	Non-indigenous	69
POA6635	Aboriginal	117
POA6635	Non-indigenous	227
POA6638	Aboriginal	105
POA6638	Non-indigenous	377
POA6639	Non-indigenous	89
POA6640	Aboriginal	38
POA6640	Non-indigenous	158
POA6642	Aboriginal	319
POA6642	Both Aboriginal & Torres Strait Islander	5
POA6642	Non-indigenous	743
POA6646	Aboriginal	211
POA6646	Both Aboriginal & Torres Strait Islander	8
POA6646	Non-indigenous	516
POA6646	Torres Strait Islander	7
POA6701	Aboriginal	981
POA6701	Both Aboriginal & Torres Strait Islander	11
POA6701	Non-indigenous	4549
POA6701	Torres Strait Islander	3
POA6705	Aboriginal	164
POA6705	Non-indigenous	114
POA6707	Aboriginal	56
POA6707	Non-indigenous	2654
POA6707	Torres Strait Islander	3
POA6710	Aboriginal	227
POA6710	Both Aboriginal & Torres Strait Islander	3
POA6710	Non-indigenous	3764
POA6710	Torres Strait Islander	8
POA6712	Aboriginal	26
POA6712	Both Aboriginal & Torres Strait Islander	3
POA6712	Non-indigenous	1933
POA6712	Torres Strait Islander	3
POA6713	Aboriginal	28
POA6713	Both Aboriginal & Torres Strait Islander	3
POA6713	Non-indigenous	1073
POA6714	Aboriginal	1486
POA6714	Both Aboriginal & Torres Strait Islander	59
POA6714	Non-indigenous	15208
POA6714	Torres Strait Islander	76
POA6716	Aboriginal	88
POA6716	Both Aboriginal & Torres Strait Islander	5
POA6716	Non-indigenous	655
POA6716	Torres Strait Islander	3
POA6718	Aboriginal	731
POA6718	Both Aboriginal & Torres Strait Islander	8
POA6718	Non-indigenous	271
POA6720	Aboriginal	376
POA6720	Both Aboriginal & Torres Strait Islander	7
POA6720	Non-indigenous	2118
POA6720	Torres Strait Islander	27
POA6721	Aboriginal	288
POA6721	Both Aboriginal & Torres Strait Islander	7
POA6721	Non-indigenous	4207
POA6721	Torres Strait Islander	10
POA6722	Aboriginal	1763
POA6722	Both Aboriginal & Torres Strait Islander	117
POA6722	Non-indigenous	7861
POA6722	Torres Strait Islander	107
POA6725	Aboriginal	3296
POA6725	Both Aboriginal & Torres Strait Islander	153
POA6725	Non-indigenous	7309
POA6725	Torres Strait Islander	37
POA6726	Aboriginal	1016
POA6726	Both Aboriginal & Torres Strait Islander	62
POA6726	Non-indigenous	4346
POA6726	Torres Strait Islander	12
POA6728	Aboriginal	3650
POA6728	Both Aboriginal & Torres Strait Islander	87
POA6728	Non-indigenous	2199
POA6728	Torres Strait Islander	10
POA6731	Non-indigenous	3
POA6740	Aboriginal	814
POA6740	Both Aboriginal & Torres Strait Islander	7
