SA3_NAME16	Religion	Denomination	Sex	persons
Perth City	Christianity	Pentecostal	F	254
Perth City	Christianity	Pentecostal	M	166
Perth City	Christianity	Presbyterian Reformed	F	625
Perth City	Christianity	Presbyterian Reformed	M	558
Perth City	Christianity	Protestant (Other)	F	255
Perth City	Christianity	Protestant (Other)	M	216
Perth City	Christianity	Salvation Army	F	45
Perth City	Christianity	Salvation Army	M	37
Perth City	Christianity	Seventh Day Adventist	F	44
Perth City	Christianity	Seventh Day Adventist	M	35
Perth City	Christianity	Uniting Church	F	959
Perth City	Christianity	Uniting Church	M	705
Perth City	Hinduism		F	1187
Perth City	Hinduism		M	1326
Perth City	Islam		F	701
Perth City	Islam		M	841
Perth City	Judaism		F	255
Perth City	Judaism		M	225
Perth City	No religion		F	17511
Perth City	No religion		M	20249
Bayswater - Bassendean	(Other)		F	3579
Bayswater - Bassendean	(Other)		M	3870
Bayswater - Bassendean	(Other)	(Other)	F	200
Bayswater - Bassendean	(Other)	(Other)	M	178
Bayswater - Bassendean	(Other)	Australian Aboriginal Traditional	F	3
Bayswater - Bassendean	(Other)	Australian Aboriginal Traditional	M	10
Bayswater - Bassendean	(Other)	Other spiritual beliefs	F	80
Bayswater - Bassendean	(Other)	Other spiritual beliefs	M	72
Bayswater - Bassendean	(Other)	Secular beliefs	F	126
Bayswater - Bassendean	(Other)	Secular beliefs	M	158
Bayswater - Bassendean	(Other)	Sikhism	F	204
Bayswater - Bassendean	(Other)	Sikhism	M	283
Bayswater - Bassendean	Buddhism		F	1615
Bayswater - Bassendean	Buddhism		M	1178
Bayswater - Bassendean	Christianity		F	1299
Bayswater - Bassendean	Christianity		M	1099
Bayswater - Bassendean	Christianity	(Other)	F	64
Bayswater - Bassendean	Christianity	(Other)	M	48
Bayswater - Bassendean	Christianity	Anglican	F	4428
Bayswater - Bassendean	Christianity	Anglican	M	3703
Bayswater - Bassendean	Christianity	Baptist	F	487
Bayswater - Bassendean	Christianity	Baptist	M	384
Bayswater - Bassendean	Christianity	Brethren	F	3
Bayswater - Bassendean	Christianity	Brethren	M	4
Bayswater - Bassendean	Christianity	Catholic	F	11451
Bayswater - Bassendean	Christianity	Catholic	M	10448
Bayswater - Bassendean	Christianity	Churches Of Christ	F	139
Bayswater - Bassendean	Christianity	Churches Of Christ	M	89
Bayswater - Bassendean	Christianity	Eastern Orthodox	F	788
Bayswater - Bassendean	Christianity	Eastern Orthodox	M	772
Bayswater - Bassendean	Christianity	Jehovah's Witnesses	F	149
Bayswater - Bassendean	Christianity	Jehovah's Witnesses	M	135
Bayswater - Bassendean	Christianity	Latter Day Saints	F	89
Bayswater - Bassendean	Christianity	Latter Day Saints	M	76
Bayswater - Bassendean	Christianity	Lutheran	F	133
Bayswater - Bassendean	Christianity	Lutheran	M	102
Bayswater - Bassendean	Christianity	Oriental Orthodox	F	60
Bayswater - Bassendean	Christianity	Oriental Orthodox	M	52
Bayswater - Bassendean	Christianity	Pentecostal	F	301
Bayswater - Bassendean	Christianity	Pentecostal	M	246
Bayswater - Bassendean	Christianity	Presbyterian Reformed	F	483
Bayswater - Bassendean	Christianity	Presbyterian Reformed	M	454
Bayswater - Bassendean	Christianity	Protestant (Other)	F	212
Bayswater - Bassendean	Christianity	Protestant (Other)	M	208
Bayswater - Bassendean	Christianity	Salvation Army	F	123
Bayswater - Bassendean	Christianity	Salvation Army	M	76
Bayswater - Bassendean	Christianity	Seventh Day Adventist	F	79
Bayswater - Bassendean	Christianity	Seventh Day Adventist	M	52
Bayswater - Bassendean	Christianity	Uniting Church	F	708
Bayswater - Bassendean	Christianity	Uniting Church	M	518
Bayswater - Bassendean	Hinduism		F	819
Bayswater - Bassendean	Hinduism		M	995
Bayswater - Bassendean	Islam		F	959
Bayswater - Bassendean	Islam		M	1152
Bayswater - Bassendean	Judaism		F	267
Bayswater - Bassendean	Judaism		M	261
Bayswater - Bassendean	No religion		F	11655
Bayswater - Bassendean	No religion		M	13332
Mundaring	(Other)		F	1747
Mundaring	(Other)		M	3823
Mundaring	(Other)	(Other)	F	110
Mundaring	(Other)	(Other)	M	80
Mundaring	(Other)	Australian Aboriginal Traditional	F	3
Mundaring	(Other)	Australian Aboriginal Traditional	M	6
Mundaring	(Other)	Other spiritual beliefs	F	59
Mundaring	(Other)	Other spiritual beliefs	M	39
Mundaring	(Other)	Secular beliefs	F	61
Mundaring	(Other)	Secular beliefs	M	85
Mundaring	(Other)	Sikhism	F	18
Mundaring	(Other)	Sikhism	M	20
Mundaring	Buddhism		F	237
Mundaring	Buddhism		M	161
Mundaring	Christianity		F	835
Mundaring	Christianity		M	728
Mundaring	Christianity	(Other)	F	47
Mundaring	Christianity	(Other)	M	28
Mundaring	Christianity	Anglican	F	3756
Mundaring	Christianity	Anglican	M	3207
Mundaring	Christianity	Baptist	F	373
Mundaring	Christianity	Baptist	M	355
Mundaring	Christianity	Brethren	F	66
Mundaring	Christianity	Brethren	M	71
Mundaring	Christianity	Catholic	F	3751
Mundaring	Christianity	Catholic	M	3520
Mundaring	Christianity	Churches Of Christ	F	104
Mundaring	Christianity	Churches Of Christ	M	88
Mundaring	Christianity	Eastern Orthodox	F	92
Mundaring	Christianity	Eastern Orthodox	M	84
Mundaring	Christianity	Jehovah's Witnesses	F	189
Mundaring	Christianity	Jehovah's Witnesses	M	169
Mundaring	Christianity	Latter Day Saints	F	82
Mundaring	Christianity	Latter Day Saints	M	54
Mundaring	Christianity	Lutheran	F	86
Mundaring	Christianity	Lutheran	M	75
Mundaring	Christianity	Oriental Orthodox	F	3
Mundaring	Christianity	Oriental Orthodox	M	3
Mundaring	Christianity	Pentecostal	F	144
Mundaring	Christianity	Pentecostal	M	116
Mundaring	Christianity	Presbyterian Reformed	F	346
Mundaring	Christianity	Presbyterian Reformed	M	314
Mundaring	Christianity	Protestant (Other)	F	120
Mundaring	Christianity	Protestant (Other)	M	90
Mundaring	Christianity	Salvation Army	F	46
Mundaring	Christianity	Salvation Army	M	39
Mundaring	Christianity	Seventh Day Adventist	F	106
Mundaring	Christianity	Seventh Day Adventist	M	74
Mundaring	Christianity	Uniting Church	F	540
Mundaring	Christianity	Uniting Church	M	394
Mundaring	Hinduism		F	75
Mundaring	Hinduism		M	59
Mundaring	Islam		F	47
Mundaring	Islam		M	47
Mundaring	Judaism		F	17
Mundaring	Judaism		M	18
Mundaring	No religion		F	7129
Mundaring	No religion		M	8109
Swan	(Other)		F	6232
Swan	(Other)		M	6228
Swan	(Other)	(Other)	F	285
Swan	(Other)	(Other)	M	233
Swan	(Other)	Australian Aboriginal Traditional	F	8
Swan	(Other)	Australian Aboriginal Traditional	M	12
Swan	(Other)	Other spiritual beliefs	F	123
Swan	(Other)	Other spiritual beliefs	M	65
Swan	(Other)	Secular beliefs	F	192
Swan	(Other)	Secular beliefs	M	241
Swan	(Other)	Sikhism	F	606
Swan	(Other)	Sikhism	M	665
Swan	Buddhism		F	1960
Swan	Buddhism		M	1591
Swan	Christianity		F	2617
Swan	Christianity		M	2452
Swan	Christianity	(Other)	F	97
Swan	Christianity	(Other)	M	86
Swan	Christianity	Anglican	F	9401
Swan	Christianity	Anglican	M	8037
Swan	Christianity	Baptist	F	1148
Swan	Christianity	Baptist	M	1045
Swan	Christianity	Brethren	F	11
Swan	Christianity	Brethren	M	10
Swan	Christianity	Catholic	F	14892
Swan	Christianity	Catholic	M	13960
Swan	Christianity	Churches Of Christ	F	198
Swan	Christianity	Churches Of Christ	M	168
Swan	Christianity	Eastern Orthodox	F	620
Swan	Christianity	Eastern Orthodox	M	617
Swan	Christianity	Jehovah's Witnesses	F	288
Swan	Christianity	Jehovah's Witnesses	M	232
Swan	Christianity	Latter Day Saints	F	252
Swan	Christianity	Latter Day Saints	M	217
Swan	Christianity	Lutheran	F	171
Swan	Christianity	Lutheran	M	141
Swan	Christianity	Oriental Orthodox	F	84
Swan	Christianity	Oriental Orthodox	M	72
Swan	Christianity	Pentecostal	F	1004
Swan	Christianity	Pentecostal	M	890
Swan	Christianity	Presbyterian Reformed	F	905
Swan	Christianity	Presbyterian Reformed	M	858
Swan	Christianity	Protestant (Other)	F	514
Swan	Christianity	Protestant (Other)	M	446
Swan	Christianity	Salvation Army	F	193
Swan	Christianity	Salvation Army	M	138
Swan	Christianity	Seventh Day Adventist	F	183
Swan	Christianity	Seventh Day Adventist	M	157
Swan	Christianity	Uniting Church	F	1066
Swan	Christianity	Uniting Church	M	829
Swan	Hinduism		F	1339
Swan	Hinduism		M	1475
Swan	Islam		F	1867
Swan	Islam		M	2127
Swan	Judaism		F	93
Swan	Judaism		M	79
Swan	No religion		F	18385
Swan	No religion		M	20742
Joondalup	(Other)		F	5253
Joondalup	(Other)		M	5920
Joondalup	(Other)	(Other)	F	340
Joondalup	(Other)	(Other)	M	253
Joondalup	(Other)	Other spiritual beliefs	F	176
Joondalup	(Other)	Other spiritual beliefs	M	98
Joondalup	(Other)	Secular beliefs	F	186
Joondalup	(Other)	Secular beliefs	M	249
Joondalup	(Other)	Sikhism	F	113
Joondalup	(Other)	Sikhism	M	109
Joondalup	Buddhism		F	1099
Joondalup	Buddhism		M	699
Joondalup	Christianity		F	2505
Joondalup	Christianity		M	2126
Joondalup	Christianity	(Other)	F	82
Joondalup	Christianity	(Other)	M	67
Joondalup	Christianity	Anglican	F	15215
Joondalup	Christianity	Anglican	M	13183
Joondalup	Christianity	Baptist	F	1508
Joondalup	Christianity	Baptist	M	1304
Joondalup	Christianity	Brethren	F	3
Joondalup	Christianity	Brethren	M	3
Joondalup	Christianity	Catholic	F	18862
Joondalup	Christianity	Catholic	M	17190
Joondalup	Christianity	Churches Of Christ	F	322
Joondalup	Christianity	Churches Of Christ	M	272
Joondalup	Christianity	Eastern Orthodox	F	790
Joondalup	Christianity	Eastern Orthodox	M	743
Joondalup	Christianity	Jehovah's Witnesses	F	228
Joondalup	Christianity	Jehovah's Witnesses	M	165
Joondalup	Christianity	Latter Day Saints	F	219
Joondalup	Christianity	Latter Day Saints	M	180
Joondalup	Christianity	Lutheran	F	259
Joondalup	Christianity	Lutheran	M	249
Joondalup	Christianity	Oriental Orthodox	F	129
Joondalup	Christianity	Oriental Orthodox	M	148
Joondalup	Christianity	Pentecostal	F	1022
Joondalup	Christianity	Pentecostal	M	830
Joondalup	Christianity	Presbyterian Reformed	F	1755
Joondalup	Christianity	Presbyterian Reformed	M	1612
Joondalup	Christianity	Protestant (Other)	F	512
Joondalup	Christianity	Protestant (Other)	M	467
Joondalup	Christianity	Salvation Army	F	104
Joondalup	Christianity	Salvation Army	M	86
Joondalup	Christianity	Seventh Day Adventist	F	98
Joondalup	Christianity	Seventh Day Adventist	M	65
Joondalup	Christianity	Uniting Church	F	2474
Joondalup	Christianity	Uniting Church	M	1858
Joondalup	Hinduism		F	546
Joondalup	Hinduism		M	602
Joondalup	Islam		F	614
Joondalup	Islam		M	687
Joondalup	Judaism		F	91
Joondalup	Judaism		M	91
Joondalup	No religion		F	23511
Joondalup	No religion		M	27424
Stirling	(Other)		F	9070
Stirling	(Other)		M	9151
Stirling	(Other)	(Other)	F	493
Stirling	(Other)	(Other)	M	439
Stirling	(Other)	Australian Aboriginal Traditional	F	10
Stirling	(Other)	Australian Aboriginal Traditional	M	6
Stirling	(Other)	Other spiritual beliefs	F	199
Stirling	(Other)	Other spiritual beliefs	M	140
Stirling	(Other)	Secular beliefs	F	240
Stirling	(Other)	Secular beliefs	M	342
Stirling	(Other)	Sikhism	F	604
Stirling	(Other)	Sikhism	M	805
Stirling	Buddhism		F	3155
Stirling	Buddhism		M	2461
Stirling	Christianity		F	3021
Stirling	Christianity		M	2534
Stirling	Christianity	(Other)	F	96
Stirling	Christianity	(Other)	M	57
Stirling	Christianity	Anglican	F	11201
Stirling	Christianity	Anglican	M	9028
Stirling	Christianity	Assyrian Apostolic	F	3
Stirling	Christianity	Assyrian Apostolic	M	4
Stirling	Christianity	Baptist	F	1452
Stirling	Christianity	Baptist	M	1283
Stirling	Christianity	Brethren	F	14
Stirling	Christianity	Brethren	M	9
Stirling	Christianity	Catholic	F	26593
Stirling	Christianity	Catholic	M	23504
Stirling	Christianity	Churches Of Christ	F	326
Stirling	Christianity	Churches Of Christ	M	209
Stirling	Christianity	Eastern Orthodox	F	3177
Stirling	Christianity	Eastern Orthodox	M	3031
Stirling	Christianity	Jehovah's Witnesses	F	463
Stirling	Christianity	Jehovah's Witnesses	M	335
Stirling	Christianity	Latter Day Saints	F	174
Stirling	Christianity	Latter Day Saints	M	149
Stirling	Christianity	Lutheran	F	274
Stirling	Christianity	Lutheran	M	183
Stirling	Christianity	Oriental Orthodox	F	210
Stirling	Christianity	Oriental Orthodox	M	215
Stirling	Christianity	Pentecostal	F	941
Stirling	Christianity	Pentecostal	M	767
Stirling	Christianity	Presbyterian Reformed	F	1313
Stirling	Christianity	Presbyterian Reformed	M	1114
Stirling	Christianity	Protestant (Other)	F	646
Stirling	Christianity	Protestant (Other)	M	548
Stirling	Christianity	Salvation Army	F	142
Stirling	Christianity	Salvation Army	M	97
Stirling	Christianity	Seventh Day Adventist	F	153
Stirling	Christianity	Seventh Day Adventist	M	112
Stirling	Christianity	Uniting Church	F	2181
Stirling	Christianity	Uniting Church	M	1452
Stirling	Hinduism		F	2042
Stirling	Hinduism		M	2422
Stirling	Islam		F	3187
Stirling	Islam		M	3681
Stirling	Judaism		F	1381
Stirling	Judaism		M	1267
Stirling	No religion		F	25641
Stirling	No religion		M	28676
Wanneroo	(Other)		F	7923
Wanneroo	(Other)		M	8577
Wanneroo	(Other)	(Other)	F	474
Wanneroo	(Other)	(Other)	M	367
Wanneroo	(Other)	Australian Aboriginal Traditional	F	9
Wanneroo	(Other)	Australian Aboriginal Traditional	M	8
Wanneroo	(Other)	Other spiritual beliefs	F	147
Wanneroo	(Other)	Other spiritual beliefs	M	103
Wanneroo	(Other)	Secular beliefs	F	215
Wanneroo	(Other)	Secular beliefs	M	310
Wanneroo	(Other)	Sikhism	F	377
Wanneroo	(Other)	Sikhism	M	428
Wanneroo	Buddhism		F	2737
Wanneroo	Buddhism		M	2241
Wanneroo	Christianity		F	4082
Wanneroo	Christianity		M	3522
Wanneroo	Christianity	(Other)	F	123
Wanneroo	Christianity	(Other)	M	122
Wanneroo	Christianity	Anglican	F	14475
Wanneroo	Christianity	Anglican	M	12455
Wanneroo	Christianity	Assyrian Apostolic	F	3
Wanneroo	Christianity	Assyrian Apostolic	M	9
Wanneroo	Christianity	Baptist	F	2142
Wanneroo	Christianity	Baptist	M	2121
Wanneroo	Christianity	Brethren	F	4
Wanneroo	Christianity	Brethren	M	5
Wanneroo	Christianity	Catholic	F	20655
Wanneroo	Christianity	Catholic	M	18660
Wanneroo	Christianity	Churches Of Christ	F	238
Wanneroo	Christianity	Churches Of Christ	M	200
Wanneroo	Christianity	Eastern Orthodox	F	1481
Wanneroo	Christianity	Eastern Orthodox	M	1506
Wanneroo	Christianity	Jehovah's Witnesses	F	532
Wanneroo	Christianity	Jehovah's Witnesses	M	409
Wanneroo	Christianity	Latter Day Saints	F	549
Wanneroo	Christianity	Latter Day Saints	M	482
Wanneroo	Christianity	Lutheran	F	217
Wanneroo	Christianity	Lutheran	M	197
Wanneroo	Christianity	Oriental Orthodox	F	231
Wanneroo	Christianity	Oriental Orthodox	M	242
Wanneroo	Christianity	Pentecostal	F	1929
Wanneroo	Christianity	Pentecostal	M	1630
Wanneroo	Christianity	Presbyterian Reformed	F	1639
Wanneroo	Christianity	Presbyterian Reformed	M	1444
Wanneroo	Christianity	Protestant (Other)	F	677
Wanneroo	Christianity	Protestant (Other)	M	566
Wanneroo	Christianity	Salvation Army	F	177
Wanneroo	Christianity	Salvation Army	M	131
Wanneroo	Christianity	Seventh Day Adventist	F	236
Wanneroo	Christianity	Seventh Day Adventist	M	185
Wanneroo	Christianity	Uniting Church	F	1602
Wanneroo	Christianity	Uniting Church	M	1200
Wanneroo	Hinduism		F	1627
Wanneroo	Hinduism		M	1770
Wanneroo	Islam		F	2241
Wanneroo	Islam		M	2398
Wanneroo	Judaism		F	79
Wanneroo	Judaism		M	64
Wanneroo	No religion		F	28248
Wanneroo	No religion		M	31530
Armadale	(Other)		F	3462
Armadale	(Other)		M	3837
Armadale	(Other)	(Other)	F	221
Armadale	(Other)	(Other)	M	138
Armadale	(Other)	Australian Aboriginal Traditional	F	6
Armadale	(Other)	Australian Aboriginal Traditional	M	17
Armadale	(Other)	Other spiritual beliefs	F	83
Armadale	(Other)	Other spiritual beliefs	M	48
Armadale	(Other)	Secular beliefs	F	129
Armadale	(Other)	Secular beliefs	M	142
Armadale	(Other)	Sikhism	F	470
Armadale	(Other)	Sikhism	M	542
Armadale	Buddhism		F	933
Armadale	Buddhism		M	700
Armadale	Christianity		F	2036
Armadale	Christianity		M	1804
Armadale	Christianity	(Other)	F	71
Armadale	Christianity	(Other)	M	85
Armadale	Christianity	Anglican	F	5908
Armadale	Christianity	Anglican	M	5186
Armadale	Christianity	Baptist	F	1058
Armadale	Christianity	Baptist	M	953
Armadale	Christianity	Brethren	F	109
Armadale	Christianity	Brethren	M	111
Armadale	Christianity	Catholic	F	7094
Armadale	Christianity	Catholic	M	6519
Armadale	Christianity	Churches Of Christ	F	97
Armadale	Christianity	Churches Of Christ	M	82
Armadale	Christianity	Eastern Orthodox	F	117
Armadale	Christianity	Eastern Orthodox	M	120
Armadale	Christianity	Jehovah's Witnesses	F	206
Armadale	Christianity	Jehovah's Witnesses	M	164
Armadale	Christianity	Latter Day Saints	F	154
Armadale	Christianity	Latter Day Saints	M	131
Armadale	Christianity	Lutheran	F	96
Armadale	Christianity	Lutheran	M	94
Armadale	Christianity	Oriental Orthodox	F	81
Armadale	Christianity	Oriental Orthodox	M	92
Armadale	Christianity	Pentecostal	F	727
Armadale	Christianity	Pentecostal	M	657
Armadale	Christianity	Presbyterian Reformed	F	1289
Armadale	Christianity	Presbyterian Reformed	M	1147
Armadale	Christianity	Protestant (Other)	F	349
Armadale	Christianity	Protestant (Other)	M	300
Armadale	Christianity	Salvation Army	F	77
Armadale	Christianity	Salvation Army	M	69
Armadale	Christianity	Seventh Day Adventist	F	271
Armadale	Christianity	Seventh Day Adventist	M	227
Armadale	Christianity	Uniting Church	F	655
Armadale	Christianity	Uniting Church	M	499
Armadale	Hinduism		F	1129
Armadale	Hinduism		M	1271
Armadale	Islam		F	773
Armadale	Islam		M	792
Armadale	Judaism		F	22
Armadale	Judaism		M	22
Armadale	No religion		F	12381
Armadale	No religion		M	13866
Belmont - Victoria Park	(Other)		F	4194
Belmont - Victoria Park	(Other)		M	4746
Belmont - Victoria Park	(Other)	(Other)	F	154
Belmont - Victoria Park	(Other)	(Other)	M	112
Belmont - Victoria Park	(Other)	Australian Aboriginal Traditional	F	4
Belmont - Victoria Park	(Other)	Australian Aboriginal Traditional	M	7
Belmont - Victoria Park	(Other)	Other spiritual beliefs	F	64
Belmont - Victoria Park	(Other)	Other spiritual beliefs	M	45
Belmont - Victoria Park	(Other)	Secular beliefs	F	92
Belmont - Victoria Park	(Other)	Secular beliefs	M	145
Belmont - Victoria Park	(Other)	Sikhism	F	256
Belmont - Victoria Park	(Other)	Sikhism	M	344
Belmont - Victoria Park	Buddhism		F	1250
Belmont - Victoria Park	Buddhism		M	1005
Belmont - Victoria Park	Christianity		F	1167
Belmont - Victoria Park	Christianity		M	1001
Belmont - Victoria Park	Christianity	(Other)	F	48
Belmont - Victoria Park	Christianity	(Other)	M	39
Belmont - Victoria Park	Christianity	Anglican	F	3612
Belmont - Victoria Park	Christianity	Anglican	M	3068
Belmont - Victoria Park	Christianity	Baptist	F	377
Belmont - Victoria Park	Christianity	Baptist	M	328
Belmont - Victoria Park	Christianity	Brethren	F	5
Belmont - Victoria Park	Christianity	Catholic	F	8158
Belmont - Victoria Park	Christianity	Catholic	M	7647
Belmont - Victoria Park	Christianity	Churches Of Christ	F	76
Belmont - Victoria Park	Christianity	Churches Of Christ	M	54
Belmont - Victoria Park	Christianity	Eastern Orthodox	F	236
Belmont - Victoria Park	Christianity	Eastern Orthodox	M	220
Belmont - Victoria Park	Christianity	Jehovah's Witnesses	F	150
Belmont - Victoria Park	Christianity	Jehovah's Witnesses	M	117
Belmont - Victoria Park	Christianity	Latter Day Saints	F	74
Belmont - Victoria Park	Christianity	Latter Day Saints	M	62
Belmont - Victoria Park	Christianity	Lutheran	F	105
Belmont - Victoria Park	Christianity	Lutheran	M	82
Belmont - Victoria Park	Christianity	Oriental Orthodox	F	38
Belmont - Victoria Park	Christianity	Oriental Orthodox	M	26
Belmont - Victoria Park	Christianity	Pentecostal	F	307
Belmont - Victoria Park	Christianity	Pentecostal	M	245
Belmont - Victoria Park	Christianity	Presbyterian Reformed	F	513
Belmont - Victoria Park	Christianity	Presbyterian Reformed	M	470
Belmont - Victoria Park	Christianity	Protestant (Other)	F	212
Belmont - Victoria Park	Christianity	Protestant (Other)	M	191
Belmont - Victoria Park	Christianity	Salvation Army	F	70
Belmont - Victoria Park	Christianity	Salvation Army	M	49
Belmont - Victoria Park	Christianity	Seventh Day Adventist	F	104
Belmont - Victoria Park	Christianity	Seventh Day Adventist	M	88
Belmont - Victoria Park	Christianity	Uniting Church	F	660
Belmont - Victoria Park	Christianity	Uniting Church	M	519
Belmont - Victoria Park	Hinduism		F	872
Belmont - Victoria Park	Hinduism		M	1111
Belmont - Victoria Park	Islam		F	1755
Belmont - Victoria Park	Islam		M	2221
Belmont - Victoria Park	Judaism		F	22
Belmont - Victoria Park	Judaism		M	22
Belmont - Victoria Park	No religion		F	10123
Belmont - Victoria Park	No religion		M	12035
Canning	(Other)		F	3976
Canning	(Other)		M	4083
Canning	(Other)	(Other)	F	209
Canning	(Other)	(Other)	M	175
Canning	(Other)	Other spiritual beliefs	F	73
Canning	(Other)	Other spiritual beliefs	M	51
Canning	(Other)	Secular beliefs	F	106
Canning	(Other)	Secular beliefs	M	150
Canning	(Other)	Sikhism	F	641
Canning	(Other)	Sikhism	M	912
Canning	Buddhism		F	2840
Canning	Buddhism		M	2534
Canning	Christianity		F	2063
Canning	Christianity		M	1790
Canning	Christianity	(Other)	F	89
Canning	Christianity	(Other)	M	75
Canning	Christianity	Anglican	F	5057
Canning	Christianity	Anglican	M	4186
Canning	Christianity	Baptist	F	1049
Canning	Christianity	Baptist	M	876
Canning	Christianity	Brethren	F	119
Canning	Christianity	Brethren	M	113
Canning	Christianity	Catholic	F	9683
Canning	Christianity	Catholic	M	8741
Canning	Christianity	Churches Of Christ	F	135
Canning	Christianity	Churches Of Christ	M	111
Canning	Christianity	Eastern Orthodox	F	238
Canning	Christianity	Eastern Orthodox	M	190
Canning	Christianity	Jehovah's Witnesses	F	166
Canning	Christianity	Jehovah's Witnesses	M	130
Canning	Christianity	Latter Day Saints	F	78
Canning	Christianity	Latter Day Saints	M	67
Canning	Christianity	Lutheran	F	120
Canning	Christianity	Lutheran	M	109
Canning	Christianity	Oriental Orthodox	F	97
Canning	Christianity	Oriental Orthodox	M	101
Canning	Christianity	Pentecostal	F	625
Canning	Christianity	Pentecostal	M	566
Canning	Christianity	Presbyterian Reformed	F	1143
Canning	Christianity	Presbyterian Reformed	M	1090
Canning	Christianity	Protestant (Other)	F	491
Canning	Christianity	Protestant (Other)	M	425
Canning	Christianity	Salvation Army	F	57
Canning	Christianity	Salvation Army	M	36
Canning	Christianity	Seventh Day Adventist	F	150
Canning	Christianity	Seventh Day Adventist	M	130
Canning	Christianity	Uniting Church	F	1159
Canning	Christianity	Uniting Church	M	883
Canning	Hinduism		F	1946
Canning	Hinduism		M	2266
Canning	Islam		F	2478
Canning	Islam		M	2856
Canning	Judaism		F	22
Canning	Judaism		M	25
Canning	No religion		F	12100
Canning	No religion		M	14019
Gosnells	(Other)		F	4459
Gosnells	(Other)		M	5969
Gosnells	(Other)	(Other)	F	299
Gosnells	(Other)	(Other)	M	194
Gosnells	(Other)	Australian Aboriginal Traditional	F	16
Gosnells	(Other)	Australian Aboriginal Traditional	M	11
Gosnells	(Other)	Other spiritual beliefs	F	93
Gosnells	(Other)	Other spiritual beliefs	M	65
Gosnells	(Other)	Secular beliefs	F	111
Gosnells	(Other)	Secular beliefs	M	145
Gosnells	(Other)	Sikhism	F	773
Gosnells	(Other)	Sikhism	M	958
Gosnells	Buddhism		F	2464
Gosnells	Buddhism		M	2051
Gosnells	Christianity		F	2612
Gosnells	Christianity		M	2362
Gosnells	Christianity	(Other)	F	163
Gosnells	Christianity	(Other)	M	154
Gosnells	Christianity	Anglican	F	7164
Gosnells	Christianity	Anglican	M	6231
Gosnells	Christianity	Assyrian Apostolic	M	3
Gosnells	Christianity	Baptist	F	1461
Gosnells	Christianity	Baptist	M	1327
Gosnells	Christianity	Brethren	F	18
Gosnells	Christianity	Brethren	M	27
Gosnells	Christianity	Catholic	F	11790
Gosnells	Christianity	Catholic	M	11195
Gosnells	Christianity	Churches Of Christ	F	152
Gosnells	Christianity	Churches Of Christ	M	136
Gosnells	Christianity	Eastern Orthodox	F	237
Gosnells	Christianity	Eastern Orthodox	M	234
Gosnells	Christianity	Jehovah's Witnesses	F	254
Gosnells	Christianity	Jehovah's Witnesses	M	212
Gosnells	Christianity	Latter Day Saints	F	207
Gosnells	Christianity	Latter Day Saints	M	185
Gosnells	Christianity	Lutheran	F	160
Gosnells	Christianity	Lutheran	M	131
Gosnells	Christianity	Oriental Orthodox	F	151
Gosnells	Christianity	Oriental Orthodox	M	162
Gosnells	Christianity	Pentecostal	F	948
Gosnells	Christianity	Pentecostal	M	878
Gosnells	Christianity	Presbyterian Reformed	F	1213
Gosnells	Christianity	Presbyterian Reformed	M	1107
Gosnells	Christianity	Protestant (Other)	F	515
Gosnells	Christianity	Protestant (Other)	M	438
Gosnells	Christianity	Salvation Army	F	146
Gosnells	Christianity	Salvation Army	M	109
Gosnells	Christianity	Seventh Day Adventist	F	268
Gosnells	Christianity	Seventh Day Adventist	M	226
Gosnells	Christianity	Uniting Church	F	1123
Gosnells	Christianity	Uniting Church	M	858
Gosnells	Hinduism		F	2076
Gosnells	Hinduism		M	2329
Gosnells	Islam		F	4179
Gosnells	Islam		M	4904
Gosnells	Judaism		F	13
Gosnells	Judaism		M	18
Gosnells	No religion		F	15003
Gosnells	No religion		M	17370
Kalamunda	(Other)		F	2435
Kalamunda	(Other)		M	2635
Kalamunda	(Other)	(Other)	F	99
Kalamunda	(Other)	(Other)	M	69
Kalamunda	(Other)	Australian Aboriginal Traditional	F	3
Kalamunda	(Other)	Australian Aboriginal Traditional	M	3
Kalamunda	(Other)	Other spiritual beliefs	F	52
Kalamunda	(Other)	Other spiritual beliefs	M	37
Kalamunda	(Other)	Secular beliefs	F	70
Kalamunda	(Other)	Secular beliefs	M	94
Kalamunda	(Other)	Sikhism	F	72
Kalamunda	(Other)	Sikhism	M	69
Kalamunda	Buddhism		F	433
Kalamunda	Buddhism		M	283
Kalamunda	Christianity		F	1159
Kalamunda	Christianity		M	982
Kalamunda	Christianity	(Other)	F	117
Kalamunda	Christianity	(Other)	M	128
Kalamunda	Christianity	Anglican	F	4967
Kalamunda	Christianity	Anglican	M	4149
Kalamunda	Christianity	Baptist	F	584
Kalamunda	Christianity	Baptist	M	483
Kalamunda	Christianity	Brethren	F	102
Kalamunda	Christianity	Brethren	M	110
Kalamunda	Christianity	Catholic	F	6533
Kalamunda	Christianity	Catholic	M	6114
Kalamunda	Christianity	Churches Of Christ	F	141
Kalamunda	Christianity	Churches Of Christ	M	102
Kalamunda	Christianity	Eastern Orthodox	F	127
Kalamunda	Christianity	Eastern Orthodox	M	118
Kalamunda	Christianity	Jehovah's Witnesses	F	115
Kalamunda	Christianity	Jehovah's Witnesses	M	93
Kalamunda	Christianity	Latter Day Saints	F	79
