SA3_NAME16	Age	Sex	Volunteer	adults
Broken Hill and Far West	45-54	F		103
Broken Hill and Far West	45-54	F	0	932
Broken Hill and Far West	45-54	F	1	292
Broken Hill and Far West	45-54	M		165
Broken Hill and Far West	45-54	M	0	965
Broken Hill and Far West	45-54	M	1	231
Broken Hill and Far West	55-64	F		136
Broken Hill and Far West	55-64	F	0	1032
Broken Hill and Far West	55-64	F	1	342
Broken Hill and Far West	55-64	M		140
Broken Hill and Far West	55-64	M	0	1086
Broken Hill and Far West	55-64	M	1	294
Broken Hill and Far West	65-74	F		127
Broken Hill and Far West	65-74	F	0	695
Broken Hill and Far West	65-74	F	1	310
Broken Hill and Far West	65-74	M		136
Broken Hill and Far West	65-74	M	0	792
Broken Hill and Far West	65-74	M	1	252
Broken Hill and Far West	75-84	F		103
Broken Hill and Far West	75-84	F	0	513
Broken Hill and Far West	75-84	F	1	128
Broken Hill and Far West	75-84	M		68
Broken Hill and Far West	75-84	M	0	411
Broken Hill and Far West	75-84	M	1	74
Broken Hill and Far West	85+	F		72
Broken Hill and Far West	85+	F	0	327
Broken Hill and Far West	85+	F	1	29
Broken Hill and Far West	85+	M		41
Broken Hill and Far West	85+	M	0	139
Broken Hill and Far West	85+	M	1	21
Dubbo	15-19	F		256
Dubbo	15-19	F	0	1384
Dubbo	15-19	F	1	418
Dubbo	15-19	M		295
Dubbo	15-19	M	0	1485
Dubbo	15-19	M	1	343
Dubbo	20-24	F		179
Dubbo	20-24	F	0	1479
Dubbo	20-24	F	1	295
Dubbo	20-24	M		298
Dubbo	20-24	M	0	1499
Dubbo	20-24	M	1	246
Dubbo	25-34	F		403
Dubbo	25-34	F	0	3107
Dubbo	25-34	F	1	863
Dubbo	25-34	M		618
Dubbo	25-34	M	0	2921
Dubbo	25-34	M	1	581
Dubbo	35-44	F		358
Dubbo	35-44	F	0	2430
Dubbo	35-44	F	1	1227
Dubbo	35-44	M		484
Dubbo	35-44	M	0	2469
Dubbo	35-44	M	1	890
Dubbo	45-54	F		408
Dubbo	45-54	F	0	2856
Dubbo	45-54	F	1	1288
Dubbo	45-54	M		467
Dubbo	45-54	M	0	2788
Dubbo	45-54	M	1	1039
Dubbo	55-64	F		467
Dubbo	55-64	F	0	3085
Dubbo	55-64	F	1	1094
Dubbo	55-64	M		462
Dubbo	55-64	M	0	3064
Dubbo	55-64	M	1	882
Dubbo	65-74	F		404
Dubbo	65-74	F	0	2061
Dubbo	65-74	F	1	1056
Dubbo	65-74	M		426
Dubbo	65-74	M	0	2349
Dubbo	65-74	M	1	773
Dubbo	75-84	F		356
Dubbo	75-84	F	0	1317
Dubbo	75-84	F	1	553
Dubbo	75-84	M		300
Dubbo	75-84	M	0	1251
Dubbo	75-84	M	1	355
Dubbo	85+	F		166
Dubbo	85+	F	0	741
Dubbo	85+	F	1	113
Dubbo	85+	M		119
Dubbo	85+	M	0	467
Dubbo	85+	M	1	74
Lower Hunter	15-19	F		284
Lower Hunter	15-19	F	0	2055
Lower Hunter	15-19	F	1	420
Lower Hunter	15-19	M		309
Lower Hunter	15-19	M	0	2264
Lower Hunter	15-19	M	1	355
Lower Hunter	20-24	F		175
Lower Hunter	20-24	F	0	2000
Lower Hunter	20-24	F	1	338
Lower Hunter	20-24	M		333
Lower Hunter	20-24	M	0	2177
Lower Hunter	20-24	M	1	277
Lower Hunter	25-34	F		429
Lower Hunter	25-34	F	0	4171
Lower Hunter	25-34	F	1	886
Lower Hunter	25-34	M		713
Lower Hunter	25-34	M	0	4082
Lower Hunter	25-34	M	1	606
Lower Hunter	35-44	F		367
Lower Hunter	35-44	F	0	3711
Lower Hunter	35-44	F	1	1371
Lower Hunter	35-44	M		635
Lower Hunter	35-44	M	0	3987
Lower Hunter	35-44	M	1	871
Lower Hunter	45-54	F		423
Lower Hunter	45-54	F	0	4201
Lower Hunter	45-54	F	1	1201
Lower Hunter	45-54	M		550
Lower Hunter	45-54	M	0	4350
Lower Hunter	45-54	M	1	950
Lower Hunter	55-64	F		459
Lower Hunter	55-64	F	0	4076
Lower Hunter	55-64	F	1	1179
Lower Hunter	55-64	M		476
Lower Hunter	55-64	M	0	4298
Lower Hunter	55-64	M	1	899
Lower Hunter	65-74	F		462
Lower Hunter	65-74	F	0	2747
Lower Hunter	65-74	F	1	900
Lower Hunter	65-74	M		467
Lower Hunter	65-74	M	0	2958
Lower Hunter	65-74	M	1	815
Lower Hunter	75-84	F		327
Lower Hunter	75-84	F	0	1418
Lower Hunter	75-84	F	1	345
Lower Hunter	75-84	M		278
Lower Hunter	75-84	M	0	1317
Lower Hunter	75-84	M	1	275
Lower Hunter	85+	F		186
Lower Hunter	85+	F	0	789
Lower Hunter	85+	F	1	73
Lower Hunter	85+	M		91
Lower Hunter	85+	M	0	398
Lower Hunter	85+	M	1	35
Maitland	15-19	F		134
Maitland	15-19	F	0	1718
Maitland	15-19	F	1	431
Maitland	15-19	M		183
Maitland	15-19	M	0	1956
Maitland	15-19	M	1	316
Maitland	20-24	F		117
Maitland	20-24	F	0	1927
Maitland	20-24	F	1	338
Maitland	20-24	M		114
Maitland	20-24	M	0	1874
Maitland	20-24	M	1	237
Maitland	25-34	F		272
Maitland	25-34	F	0	4271
Maitland	25-34	F	1	760
Maitland	25-34	M		270
Maitland	25-34	M	0	4093
Maitland	25-34	M	1	513
Maitland	35-44	F		233
Maitland	35-44	F	0	3565
Maitland	35-44	F	1	1159
Maitland	35-44	M		294
Maitland	35-44	M	0	3773
Maitland	35-44	M	1	778
Maitland	45-54	F		234
Maitland	45-54	F	0	3803
Maitland	45-54	F	1	967
Maitland	45-54	M		260
Maitland	45-54	M	0	3524
Maitland	45-54	M	1	738
Maitland	55-64	F		217
Maitland	55-64	F	0	3316
Maitland	55-64	F	1	804
Maitland	55-64	M		242
Maitland	55-64	M	0	3248
Maitland	55-64	M	1	617
Maitland	65-74	F		260
Maitland	65-74	F	0	2314
Maitland	65-74	F	1	672
Maitland	65-74	M		215
Maitland	65-74	M	0	2226
Maitland	65-74	M	1	543
Maitland	75-84	F		218
Maitland	75-84	F	0	1251
Maitland	75-84	F	1	288
Maitland	75-84	M		174
Maitland	75-84	M	0	1008
Maitland	75-84	M	1	192
Maitland	85+	F		161
Maitland	85+	F	0	612
Maitland	85+	F	1	52
Maitland	85+	M		74
Maitland	85+	M	0	330
Maitland	85+	M	1	31
Port Stephens	15-19	F		211
Port Stephens	15-19	F	0	1529
Port Stephens	15-19	F	1	329
Port Stephens	15-19	M		222
Port Stephens	15-19	M	0	1624
Port Stephens	15-19	M	1	284
Port Stephens	20-24	F		126
Port Stephens	20-24	F	0	1327
Port Stephens	20-24	F	1	275
Port Stephens	20-24	M		187
Port Stephens	20-24	M	0	1429
Port Stephens	20-24	M	1	212
Port Stephens	25-34	F		251
Port Stephens	25-34	F	0	2527
Port Stephens	25-34	F	1	556
Port Stephens	25-34	M		302
Port Stephens	25-34	M	0	2567
Port Stephens	25-34	M	1	402
Port Stephens	35-44	F		257
Port Stephens	35-44	F	0	2763
Port Stephens	35-44	F	1	1028
Port Stephens	35-44	M		294
Port Stephens	35-44	M	0	2909
Port Stephens	35-44	M	1	638
Port Stephens	45-54	F		342
Port Stephens	45-54	F	0	3491
Port Stephens	45-54	F	1	992
Port Stephens	45-54	M		374
Port Stephens	45-54	M	0	3486
Port Stephens	45-54	M	1	774
Port Stephens	55-64	F		386
Port Stephens	55-64	F	0	3786
Port Stephens	55-64	F	1	1048
Port Stephens	55-64	M		396
Port Stephens	55-64	M	0	3643
Port Stephens	55-64	M	1	826
Port Stephens	65-74	F		488
Port Stephens	65-74	F	0	3257
Port Stephens	65-74	F	1	1312
Port Stephens	65-74	M		475
Port Stephens	65-74	M	0	3481
Port Stephens	65-74	M	1	1046
Port Stephens	75-84	F		392
Port Stephens	75-84	F	0	1737
Port Stephens	75-84	F	1	487
Port Stephens	75-84	M		355
Port Stephens	75-84	M	0	1719
Port Stephens	75-84	M	1	444
Port Stephens	85+	F		179
Port Stephens	85+	F	0	868
Port Stephens	85+	F	1	72
Port Stephens	85+	M		129
Port Stephens	85+	M	0	522
Port Stephens	85+	M	1	72
Upper Hunter	15-19	F		131
Upper Hunter	15-19	F	0	592
Upper Hunter	15-19	F	1	164
Upper Hunter	15-19	M		103
Upper Hunter	15-19	M	0	649
Upper Hunter	15-19	M	1	155
Upper Hunter	20-24	F		65
Upper Hunter	20-24	F	0	635
Upper Hunter	20-24	F	1	117
Upper Hunter	20-24	M		94
Upper Hunter	20-24	M	0	617
Upper Hunter	20-24	M	1	99
Upper Hunter	25-34	F		155
Upper Hunter	25-34	F	0	1462
Upper Hunter	25-34	F	1	351
Upper Hunter	25-34	M		271
Upper Hunter	25-34	M	0	1438
Upper Hunter	25-34	M	1	265
Upper Hunter	35-44	F		144
Upper Hunter	35-44	F	0	1152
Upper Hunter	35-44	F	1	585
Upper Hunter	35-44	M		247
Upper Hunter	35-44	M	0	1272
Upper Hunter	35-44	M	1	427
Upper Hunter	45-54	F		167
Upper Hunter	45-54	F	0	1350
Upper Hunter	45-54	F	1	526
Upper Hunter	45-54	M		215
Upper Hunter	45-54	M	0	1421
Upper Hunter	45-54	M	1	436
Upper Hunter	55-64	F		145
Upper Hunter	55-64	F	0	1186
Upper Hunter	55-64	F	1	412
Upper Hunter	55-64	M		197
Upper Hunter	55-64	M	0	1340
Upper Hunter	55-64	M	1	375
Upper Hunter	65-74	F		130
Upper Hunter	65-74	F	0	801
Upper Hunter	65-74	F	1	367
Upper Hunter	65-74	M		154
Upper Hunter	65-74	M	0	951
Upper Hunter	65-74	M	1	290
Upper Hunter	75-84	F		131
Upper Hunter	75-84	F	0	510
Upper Hunter	75-84	F	1	158
Upper Hunter	75-84	M		103
Upper Hunter	75-84	M	0	435
Upper Hunter	75-84	M	1	114
Upper Hunter	85+	F		69
Upper Hunter	85+	F	0	250
Upper Hunter	85+	F	1	39
Upper Hunter	85+	M		43
Upper Hunter	85+	M	0	134
Upper Hunter	85+	M	1	25
Dapto - Port Kembla	15-19	F		177
Dapto - Port Kembla	15-19	F	0	1788
Dapto - Port Kembla	15-19	F	1	391
Dapto - Port Kembla	15-19	M		170
Dapto - Port Kembla	15-19	M	0	1933
Dapto - Port Kembla	15-19	M	1	339
Dapto - Port Kembla	20-24	F		129
Dapto - Port Kembla	20-24	F	0	1696
Dapto - Port Kembla	20-24	F	1	375
Dapto - Port Kembla	20-24	M		117
Dapto - Port Kembla	20-24	M	0	1967
Dapto - Port Kembla	20-24	M	1	276
Dapto - Port Kembla	25-34	F		196
Dapto - Port Kembla	25-34	F	0	3721
Dapto - Port Kembla	25-34	F	1	634
Dapto - Port Kembla	25-34	M		238
Dapto - Port Kembla	25-34	M	0	3598
Dapto - Port Kembla	25-34	M	1	515
Dapto - Port Kembla	35-44	F		210
Dapto - Port Kembla	35-44	F	0	3544
Dapto - Port Kembla	35-44	F	1	1007
Dapto - Port Kembla	35-44	M		255
Dapto - Port Kembla	35-44	M	0	3618
Dapto - Port Kembla	35-44	M	1	700
Dapto - Port Kembla	45-54	F		245
Dapto - Port Kembla	45-54	F	0	3929
Dapto - Port Kembla	45-54	F	1	872
Dapto - Port Kembla	45-54	M		286
Dapto - Port Kembla	45-54	M	0	3868
Dapto - Port Kembla	45-54	M	1	747
Dapto - Port Kembla	55-64	F		254
Dapto - Port Kembla	55-64	F	0	3734
Dapto - Port Kembla	55-64	F	1	768
Dapto - Port Kembla	55-64	M		286
Dapto - Port Kembla	55-64	M	0	3613
Dapto - Port Kembla	55-64	M	1	623
Dapto - Port Kembla	65-74	F		281
Dapto - Port Kembla	65-74	F	0	2789
Dapto - Port Kembla	65-74	F	1	682
Dapto - Port Kembla	65-74	M		255
Dapto - Port Kembla	65-74	M	0	2742
Dapto - Port Kembla	65-74	M	1	550
Dapto - Port Kembla	75-84	F		334
Dapto - Port Kembla	75-84	F	0	2056
Dapto - Port Kembla	75-84	F	1	311
Dapto - Port Kembla	75-84	M		283
Dapto - Port Kembla	75-84	M	0	1686
Dapto - Port Kembla	75-84	M	1	203
Dapto - Port Kembla	85+	F		226
Dapto - Port Kembla	85+	F	0	957
Dapto - Port Kembla	85+	F	1	37
Dapto - Port Kembla	85+	M		112
Dapto - Port Kembla	85+	M	0	582
Dapto - Port Kembla	85+	M	1	19
Kiama - Shellharbour	15-19	F		207
Kiama - Shellharbour	15-19	F	0	2142
Kiama - Shellharbour	15-19	F	1	562
Kiama - Shellharbour	15-19	M		225
Kiama - Shellharbour	15-19	M	0	2379
Kiama - Shellharbour	15-19	M	1	464
Kiama - Shellharbour	20-24	F		133
Kiama - Shellharbour	20-24	F	0	2050
Kiama - Shellharbour	20-24	F	1	408
Kiama - Shellharbour	20-24	M		162
Kiama - Shellharbour	20-24	M	0	2264
Kiama - Shellharbour	20-24	M	1	315
Kiama - Shellharbour	25-34	F		258
Kiama - Shellharbour	25-34	F	0	4049
Kiama - Shellharbour	25-34	F	1	784
Kiama - Shellharbour	25-34	M		294
Kiama - Shellharbour	25-34	M	0	3914
Kiama - Shellharbour	25-34	M	1	566
Kiama - Shellharbour	35-44	F		286
Kiama - Shellharbour	35-44	F	0	4048
Kiama - Shellharbour	35-44	F	1	1326
Kiama - Shellharbour	35-44	M		300
Kiama - Shellharbour	35-44	M	0	4063
Kiama - Shellharbour	35-44	M	1	926
Kiama - Shellharbour	45-54	F		330
Kiama - Shellharbour	45-54	F	0	4731
Kiama - Shellharbour	45-54	F	1	1201
Kiama - Shellharbour	45-54	M		369
Kiama - Shellharbour	45-54	M	0	4427
Kiama - Shellharbour	45-54	M	1	1005
Kiama - Shellharbour	55-64	F		353
Kiama - Shellharbour	55-64	F	0	4671
Kiama - Shellharbour	55-64	F	1	1183
Kiama - Shellharbour	55-64	M		350
Kiama - Shellharbour	55-64	M	0	4342
Kiama - Shellharbour	55-64	M	1	1057
Kiama - Shellharbour	65-74	F		450
Kiama - Shellharbour	65-74	F	0	3215
Kiama - Shellharbour	65-74	F	1	1130
Kiama - Shellharbour	65-74	M		376
Kiama - Shellharbour	65-74	M	0	3271
Kiama - Shellharbour	65-74	M	1	917
Kiama - Shellharbour	75-84	F		400
Kiama - Shellharbour	75-84	F	0	1916
Kiama - Shellharbour	75-84	F	1	436
Kiama - Shellharbour	75-84	M		302
Kiama - Shellharbour	75-84	M	0	1659
Kiama - Shellharbour	75-84	M	1	365
Kiama - Shellharbour	85+	F		295
Kiama - Shellharbour	85+	F	0	905
Kiama - Shellharbour	85+	F	1	93
Kiama - Shellharbour	85+	M		166
Kiama - Shellharbour	85+	M	0	563
Kiama - Shellharbour	85+	M	1	53
Wollongong	15-19	F		252
Wollongong	15-19	F	0	2689
Wollongong	15-19	F	1	1061
Wollongong	15-19	M		260
Wollongong	15-19	M	0	3047
Wollongong	15-19	M	1	899
Wollongong	20-24	F		324
Wollongong	20-24	F	0	3583
Wollongong	20-24	F	1	1295
Wollongong	20-24	M		344
Wollongong	20-24	M	0	4390
Wollongong	20-24	M	1	1028
Wollongong	25-34	F		505
Wollongong	25-34	F	0	6328
Wollongong	25-34	F	1	1550
Wollongong	25-34	M		588
Wollongong	25-34	M	0	6896
Wollongong	25-34	M	1	1264
Wollongong	35-44	F		368
Wollongong	35-44	F	0	5679
Wollongong	35-44	F	1	2298
Wollongong	35-44	M		461
Wollongong	35-44	M	0	6052
Wollongong	35-44	M	1	1648
Wollongong	45-54	F		412
Wollongong	45-54	F	0	5772
Wollongong	45-54	F	1	2131
Wollongong	45-54	M		463
Wollongong	45-54	M	0	5944
Wollongong	45-54	M	1	1785
Wollongong	55-64	F		437
Wollongong	55-64	F	0	5684
Wollongong	55-64	F	1	1635
Wollongong	55-64	M		435
Wollongong	55-64	M	0	5385
Wollongong	55-64	M	1	1425
Wollongong	65-74	F		487
Wollongong	65-74	F	0	4025
Wollongong	65-74	F	1	1410
Wollongong	65-74	M		431
Wollongong	65-74	M	0	3794
Wollongong	65-74	M	1	1242
Wollongong	75-84	F		444
Wollongong	75-84	F	0	2882
Wollongong	75-84	F	1	582
Wollongong	75-84	M		331
Wollongong	75-84	M	0	2403
Wollongong	75-84	M	1	483
Wollongong	85+	F		281
Wollongong	85+	F	0	1687
Wollongong	85+	F	1	132
Wollongong	85+	M		146
Wollongong	85+	M	0	970
Wollongong	85+	M	1	104
Great Lakes	15-19	F		85
Great Lakes	15-19	F	0	519
Great Lakes	15-19	F	1	124
Great Lakes	15-19	M		108
Great Lakes	15-19	M	0	584
Great Lakes	15-19	M	1	121
Great Lakes	20-24	F		47
Great Lakes	20-24	F	0	416
Great Lakes	20-24	F	1	66
Great Lakes	20-24	M		44
Great Lakes	20-24	M	0	420
Great Lakes	20-24	M	1	54
Great Lakes	25-34	F		78
Great Lakes	25-34	F	0	862
Great Lakes	25-34	F	1	188
Great Lakes	25-34	M		91
Great Lakes	25-34	M	0	807
Great Lakes	25-34	M	1	136
Great Lakes	35-44	F		101
Great Lakes	35-44	F	0	983
Great Lakes	35-44	F	1	384
Great Lakes	35-44	M		100
Great Lakes	35-44	M	0	982
Great Lakes	35-44	M	1	245
Great Lakes	45-54	F		129
Great Lakes	45-54	F	0	1399
Great Lakes	45-54	F	1	429
Great Lakes	45-54	M		173
Great Lakes	45-54	M	0	1348
Great Lakes	45-54	M	1	369
Great Lakes	55-64	F		177
Great Lakes	55-64	F	0	1844
Great Lakes	55-64	F	1	570
Great Lakes	55-64	M		192
Great Lakes	55-64	M	0	1792
Great Lakes	55-64	M	1	453
Great Lakes	65-74	F		252
Great Lakes	65-74	F	0	1834
Great Lakes	65-74	F	1	734
Great Lakes	65-74	M		265
Great Lakes	65-74	M	0	1935
Great Lakes	65-74	M	1	592
Great Lakes	75-84	F		291
Great Lakes	75-84	F	0	1140
Great Lakes	75-84	F	1	303
Great Lakes	75-84	M		238
Great Lakes	75-84	M	0	1103
Great Lakes	75-84	M	1	265
Great Lakes	85+	F		198
Great Lakes	85+	F	0	612
Great Lakes	85+	F	1	58
Great Lakes	85+	M		132
Great Lakes	85+	M	0	396
Great Lakes	85+	M	1	51
Kempsey - Nambucca	15-19	F		209
Kempsey - Nambucca	15-19	F	0	865
Kempsey - Nambucca	15-19	F	1	220
Kempsey - Nambucca	15-19	M		251
Kempsey - Nambucca	15-19	M	0	912
Kempsey - Nambucca	15-19	M	1	214
Kempsey - Nambucca	20-24	F		95
Kempsey - Nambucca	20-24	F	0	749
Kempsey - Nambucca	20-24	F	1	135
Kempsey - Nambucca	20-24	M		182
Kempsey - Nambucca	20-24	M	0	817
Kempsey - Nambucca	20-24	M	1	124
Kempsey - Nambucca	25-34	F		209
Kempsey - Nambucca	25-34	F	0	1485
Kempsey - Nambucca	25-34	F	1	381
Kempsey - Nambucca	25-34	M		375
Kempsey - Nambucca	25-34	M	0	1400
Kempsey - Nambucca	25-34	M	1	277
Kempsey - Nambucca	35-44	F		210
Kempsey - Nambucca	35-44	F	0	1517
Kempsey - Nambucca	35-44	F	1	652
Kempsey - Nambucca	35-44	M		313
Kempsey - Nambucca	35-44	M	0	1516
Kempsey - Nambucca	35-44	M	1	424
Kempsey - Nambucca	45-54	F		295
Kempsey - Nambucca	45-54	F	0	2154
Kempsey - Nambucca	45-54	F	1	720
Kempsey - Nambucca	45-54	M		359
Kempsey - Nambucca	45-54	M	0	2086
Kempsey - Nambucca	45-54	M	1	567
Kempsey - Nambucca	55-64	F		354
Kempsey - Nambucca	55-64	F	0	2770
Kempsey - Nambucca	55-64	F	1	962
Kempsey - Nambucca	55-64	M		396
Kempsey - Nambucca	55-64	M	0	2759
Kempsey - Nambucca	55-64	M	1	808
Kempsey - Nambucca	65-74	F		375
Kempsey - Nambucca	65-74	F	0	2199
Kempsey - Nambucca	65-74	F	1	879
Kempsey - Nambucca	65-74	M		392
Kempsey - Nambucca	65-74	M	0	2458
Kempsey - Nambucca	65-74	M	1	769
Kempsey - Nambucca	75-84	F		314
Kempsey - Nambucca	75-84	F	0	1122
Kempsey - Nambucca	75-84	F	1	375
Kempsey - Nambucca	75-84	M		304
Kempsey - Nambucca	75-84	M	0	1181
Kempsey - Nambucca	75-84	M	1	283
Kempsey - Nambucca	85+	F		246
Kempsey - Nambucca	85+	F	0	649
Kempsey - Nambucca	85+	F	1	69
Kempsey - Nambucca	85+	M		150
Kempsey - Nambucca	85+	M	0	415
Kempsey - Nambucca	85+	M	1	45
Lord Howe Island	15-19	F	0	3
Lord Howe Island	15-19	M	0	4
Lord Howe Island	20-24	F	0	11
Lord Howe Island	20-24	F	1	3
Lord Howe Island	20-24	M	0	5
Lord Howe Island	25-34	F		3
Lord Howe Island	25-34	F	0	7
Lord Howe Island	25-34	F	1	12
Lord Howe Island	25-34	M		3
Lord Howe Island	25-34	M	0	16
Lord Howe Island	35-44	F		3
Lord Howe Island	35-44	F	0	19
Lord Howe Island	35-44	F	1	13
Lord Howe Island	35-44	M		8
Lord Howe Island	35-44	M	0	14
Lord Howe Island	35-44	M	1	15
Lord Howe Island	45-54	F	0	8
Lord Howe Island	45-54	F	1	15
Lord Howe Island	45-54	M		4
Lord Howe Island	45-54	M	0	17
Lord Howe Island	45-54	M	1	6
Lord Howe Island	55-64	F		3
Lord Howe Island	55-64	F	0	19
Lord Howe Island	55-64	F	1	12
Lord Howe Island	55-64	M		4
Lord Howe Island	55-64	M	0	18
Lord Howe Island	55-64	M	1	8
Lord Howe Island	65-74	F	0	13
Lord Howe Island	65-74	F	1	7
Lord Howe Island	65-74	M	0	4
Lord Howe Island	65-74	M	1	5
Lord Howe Island	75-84	F	0	6
Lord Howe Island	75-84	F	1	3
Lord Howe Island	75-84	M	0	9
Lord Howe Island	75-84	M	1	3
Lord Howe Island	85+	F	0	4
Lord Howe Island	85+	M	0	3
Lord Howe Island	85+	M	1	3
Port Macquarie	15-19	F		187
Port Macquarie	15-19	F	0	1445
Port Macquarie	15-19	F	1	555
Port Macquarie	15-19	M		229
Port Macquarie	15-19	M	0	1592
Port Macquarie	15-19	M	1	440
Port Macquarie	20-24	F		114
Port Macquarie	20-24	F	0	1152
Port Macquarie	20-24	F	1	281
Port Macquarie	20-24	M		123
Port Macquarie	20-24	M	0	1215
Port Macquarie	20-24	M	1	210
Port Macquarie	25-34	F		229
Port Macquarie	25-34	F	0	2637
Port Macquarie	25-34	F	1	617
Port Macquarie	25-34	M		257
Port Macquarie	25-34	M	0	2468
Port Macquarie	25-34	M	1	426
Port Macquarie	35-44	F		235
Port Macquarie	35-44	F	0	2879
Port Macquarie	35-44	F	1	1125
Port Macquarie	35-44	M		240
Port Macquarie	35-44	M	0	2815
Port Macquarie	35-44	M	1	803
Port Macquarie	45-54	F		336
Port Macquarie	45-54	F	0	3721
Port Macquarie	45-54	F	1	1312
Port Macquarie	45-54	M		343
Port Macquarie	45-54	M	0	3421
Port Macquarie	45-54	M	1	1028
Port Macquarie	55-64	F		365
Port Macquarie	55-64	F	0	4145
Port Macquarie	55-64	F	1	1450
Port Macquarie	55-64	M		378
Port Macquarie	55-64	M	0	3826
Port Macquarie	55-64	M	1	1114
Port Macquarie	65-74	F		593
Port Macquarie	65-74	F	0	3842
Port Macquarie	65-74	F	1	1660
Port Macquarie	65-74	M		528
Port Macquarie	65-74	M	0	3912
Port Macquarie	65-74	M	1	1245
Port Macquarie	75-84	F		533
Port Macquarie	75-84	F	0	2472
Port Macquarie	75-84	F	1	745
Port Macquarie	75-84	M		446
Port Macquarie	75-84	M	0	2277
Port Macquarie	75-84	M	1	530
Port Macquarie	85+	F		299
Port Macquarie	85+	F	0	1413
Port Macquarie	85+	F	1	118
Port Macquarie	85+	M		186
Port Macquarie	85+	M	0	862
Port Macquarie	85+	M	1	101
Taree - Gloucester	15-19	F		198
Taree - Gloucester	15-19	F	0	1004
Taree - Gloucester	15-19	F	1	297
Taree - Gloucester	15-19	M		176
Taree - Gloucester	15-19	M	0	1130
Taree - Gloucester	15-19	M	1	234
Taree - Gloucester	20-24	F		84
Taree - Gloucester	20-24	F	0	844
Taree - Gloucester	20-24	F	1	207
Taree - Gloucester	20-24	M		103
Taree - Gloucester	20-24	M	0	888
Taree - Gloucester	20-24	M	1	154
Taree - Gloucester	25-34	F		141
Taree - Gloucester	25-34	F	0	1708
Taree - Gloucester	25-34	F	1	413
Taree - Gloucester	25-34	M		162
Taree - Gloucester	25-34	M	0	1573
Taree - Gloucester	25-34	M	1	301
Taree - Gloucester	35-44	F		175
Taree - Gloucester	35-44	F	0	1735
Taree - Gloucester	35-44	F	1	797
Taree - Gloucester	35-44	M		183
Taree - Gloucester	35-44	M	0	1741
Taree - Gloucester	35-44	M	1	479
Taree - Gloucester	45-54	F		277
Taree - Gloucester	45-54	F	0	2486
Taree - Gloucester	45-54	F	1	911
Taree - Gloucester	45-54	M		264
Taree - Gloucester	45-54	M	0	2367
Taree - Gloucester	45-54	M	1	684
Taree - Gloucester	55-64	F		325
Taree - Gloucester	55-64	F	0	3043
Taree - Gloucester	55-64	F	1	1122
Taree - Gloucester	55-64	M		362
Taree - Gloucester	55-64	M	0	2972
Taree - Gloucester	55-64	M	1	881
Taree - Gloucester	65-74	F		377
Taree - Gloucester	65-74	F	0	2689
Taree - Gloucester	65-74	F	1	1154
Taree - Gloucester	65-74	M		407
Taree - Gloucester	65-74	M	0	2867
Taree - Gloucester	65-74	M	1	953
Taree - Gloucester	75-84	F		347
Taree - Gloucester	75-84	F	0	1424
Taree - Gloucester	75-84	F	1	466
Taree - Gloucester	75-84	M		253
Taree - Gloucester	75-84	M	0	1449
Taree - Gloucester	75-84	M	1	369
Taree - Gloucester	85+	F		255
Taree - Gloucester	85+	F	0	715
Taree - Gloucester	85+	F	1	77
Taree - Gloucester	85+	M		159
Taree - Gloucester	85+	M	0	470
Taree - Gloucester	85+	M	1	60
Albury	15-19	F		163
Albury	15-19	F	0	1248
Albury	15-19	F	1	547
Albury	15-19	M		193
Albury	15-19	M	0	1325
Albury	15-19	M	1	446
Albury	20-24	F		166
Albury	20-24	F	0	1405
Albury	20-24	F	1	408
Albury	20-24	M		183
Albury	20-24	M	0	1411
Albury	20-24	M	1	325
Albury	25-34	F		274
Albury	25-34	F	0	2698
Albury	25-34	F	1	797
Albury	25-34	M		309
Albury	25-34	M	0	2672
Albury	25-34	M	1	628
Albury	35-44	F		263
Albury	35-44	F	0	2381
Albury	35-44	F	1	1147
Albury	35-44	M		259
Albury	35-44	M	0	2399
Albury	35-44	M	1	816
Albury	45-54	F		255
Albury	45-54	F	0	2640
Albury	45-54	F	1	1168
Albury	45-54	M		299
Albury	45-54	M	0	2533
Albury	45-54	M	1	1015
Albury	55-64	F		306
Albury	55-64	F	0	2684
Albury	55-64	F	1	1108
Albury	55-64	M		303
Albury	55-64	M	0	2616
Albury	55-64	M	1	904
Albury	65-74	F		294
Albury	65-74	F	0	1922
Albury	65-74	F	1	933
Albury	65-74	M		279
Albury	65-74	M	0	2003
Albury	65-74	M	1	699
Albury	75-84	F		307
Albury	75-84	F	0	1219
Albury	75-84	F	1	405
Albury	75-84	M		219
Albury	75-84	M	0	1024
Albury	75-84	M	1	297
Albury	85+	F		181
Albury	85+	F	0	733
Albury	85+	F	1	81
Albury	85+	M		120
Albury	85+	M	0	417
Albury	85+	M	1	56
Lower Murray	15-19	F		54
Lower Murray	15-19	F	0	185
Lower Murray	15-19	F	1	99
Lower Murray	15-19	M		74
Lower Murray	15-19	M	0	233
Lower Murray	15-19	M	1	88
Lower Murray	20-24	F		44
Lower Murray	20-24	F	0	197
Lower Murray	20-24	F	1	63
Lower Murray	20-24	M		33
Lower Murray	20-24	M	0	235
Lower Murray	20-24	M	1	57
Lower Murray	25-34	F		82
Lower Murray	25-34	F	0	389
Lower Murray	25-34	F	1	171
Lower Murray	25-34	M		105
Lower Murray	25-34	M	0	413
