SA3_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Whitehorse - West	20-24	Year 10	F	58
Whitehorse - West	20-24	Year 10	M	117
Whitehorse - West	20-24	Year 11	F	103
Whitehorse - West	20-24	Year 11	M	163
Whitehorse - West	20-24	Year 12	F	4176
Whitehorse - West	20-24	Year 12	M	4433
Whitehorse - West	25-34		F	372
Whitehorse - West	25-34		M	348
Whitehorse - West	25-34	Did not go to school	F	46
Whitehorse - West	25-34	Did not go to school	M	65
Whitehorse - West	25-34	Year 8 or below	F	38
Whitehorse - West	25-34	Year 8 or below	M	48
Whitehorse - West	25-34	Year 9	F	44
Whitehorse - West	25-34	Year 9	M	65
Whitehorse - West	25-34	Year 10	F	127
Whitehorse - West	25-34	Year 10	M	229
Whitehorse - West	25-34	Year 11	F	149
Whitehorse - West	25-34	Year 11	M	248
Whitehorse - West	25-34	Year 12	F	6706
Whitehorse - West	25-34	Year 12	M	6475
Whitehorse - West	35-44		F	244
Whitehorse - West	35-44		M	256
Whitehorse - West	35-44	Did not go to school	F	49
Whitehorse - West	35-44	Did not go to school	M	57
Whitehorse - West	35-44	Year 8 or below	F	54
Whitehorse - West	35-44	Year 8 or below	M	39
Whitehorse - West	35-44	Year 9	F	68
Whitehorse - West	35-44	Year 9	M	74
Whitehorse - West	35-44	Year 10	F	160
Whitehorse - West	35-44	Year 10	M	270
Whitehorse - West	35-44	Year 11	F	205
Whitehorse - West	35-44	Year 11	M	320
Whitehorse - West	35-44	Year 12	F	5941
Whitehorse - West	35-44	Year 12	M	5118
Whitehorse - West	45-54		F	292
Whitehorse - West	45-54		M	295
Whitehorse - West	45-54	Did not go to school	F	57
Whitehorse - West	45-54	Did not go to school	M	55
Whitehorse - West	45-54	Year 8 or below	F	87
Whitehorse - West	45-54	Year 8 or below	M	78
Whitehorse - West	45-54	Year 9	F	112
Whitehorse - West	45-54	Year 9	M	138
Whitehorse - West	45-54	Year 10	F	398
Whitehorse - West	45-54	Year 10	M	526
Whitehorse - West	45-54	Year 11	F	740
Whitehorse - West	45-54	Year 11	M	824
Whitehorse - West	45-54	Year 12	F	5316
Whitehorse - West	45-54	Year 12	M	4370
Whitehorse - West	55-64		F	277
Whitehorse - West	55-64		M	288
Whitehorse - West	55-64	Did not go to school	F	83
Whitehorse - West	55-64	Did not go to school	M	51
Whitehorse - West	55-64	Year 8 or below	F	205
Whitehorse - West	55-64	Year 8 or below	M	132
Whitehorse - West	55-64	Year 9	F	207
Whitehorse - West	55-64	Year 9	M	168
Whitehorse - West	55-64	Year 10	F	515
Whitehorse - West	55-64	Year 10	M	477
Whitehorse - West	55-64	Year 11	F	681
Whitehorse - West	55-64	Year 11	M	593
Whitehorse - West	55-64	Year 12	F	3704
Whitehorse - West	55-64	Year 12	M	3359
Whitehorse - West	65-74		F	339
Whitehorse - West	65-74		M	234
Whitehorse - West	65-74	Did not go to school	F	97
Whitehorse - West	65-74	Did not go to school	M	56
Whitehorse - West	65-74	Year 8 or below	F	445
Whitehorse - West	65-74	Year 8 or below	M	262
Whitehorse - West	65-74	Year 9	F	287
Whitehorse - West	65-74	Year 9	M	210
Whitehorse - West	65-74	Year 10	F	679
Whitehorse - West	65-74	Year 10	M	424
Whitehorse - West	65-74	Year 11	F	558
Whitehorse - West	65-74	Year 11	M	358
Whitehorse - West	65-74	Year 12	F	1920
Whitehorse - West	65-74	Year 12	M	1956
Whitehorse - West	75-84		F	403
Whitehorse - West	75-84		M	280
Whitehorse - West	75-84	Did not go to school	F	131
Whitehorse - West	75-84	Did not go to school	M	69
Whitehorse - West	75-84	Year 8 or below	F	616
Whitehorse - West	75-84	Year 8 or below	M	379
Whitehorse - West	75-84	Year 9	F	302
Whitehorse - West	75-84	Year 9	M	207
Whitehorse - West	75-84	Year 10	F	624
Whitehorse - West	75-84	Year 10	M	389
Whitehorse - West	75-84	Year 11	F	366
Whitehorse - West	75-84	Year 11	M	210
Whitehorse - West	75-84	Year 12	F	1025
Whitehorse - West	75-84	Year 12	M	1000
Whitehorse - West	85+		F	376
Whitehorse - West	85+		M	199
Whitehorse - West	85+	Did not go to school	F	72
Whitehorse - West	85+	Did not go to school	M	23
Whitehorse - West	85+	Year 8 or below	F	459
Whitehorse - West	85+	Year 8 or below	M	228
Whitehorse - West	85+	Year 9	F	195
Whitehorse - West	85+	Year 9	M	85
Whitehorse - West	85+	Year 10	F	328
Whitehorse - West	85+	Year 10	M	158
Whitehorse - West	85+	Year 11	F	147
Whitehorse - West	85+	Year 11	M	98
Whitehorse - West	85+	Year 12	F	485
Whitehorse - West	85+	Year 12	M	415
Bayside	15-19		F	113
Bayside	15-19		M	111
Bayside	15-19	Did not go to school	F	3
Bayside	15-19	Year 8 or below	F	3
Bayside	15-19	Year 8 or below	M	18
Bayside	15-19	Year 9	F	10
Bayside	15-19	Year 9	M	25
Bayside	15-19	Year 10	F	37
Bayside	15-19	Year 10	M	40
Bayside	15-19	Year 11	F	39
Bayside	15-19	Year 11	M	56
Bayside	15-19	Year 12	F	737
Bayside	15-19	Year 12	M	782
Bayside	20-24		F	127
Bayside	20-24		M	141
Bayside	20-24	Did not go to school	F	3
Bayside	20-24	Year 8 or below	F	3
Bayside	20-24	Year 8 or below	M	7
Bayside	20-24	Year 9	F	11
Bayside	20-24	Year 9	M	17
Bayside	20-24	Year 10	F	40
Bayside	20-24	Year 10	M	66
Bayside	20-24	Year 11	F	47
Bayside	20-24	Year 11	M	92
Bayside	20-24	Year 12	F	2151
Bayside	20-24	Year 12	M	2207
Bayside	25-34		F	263
Bayside	25-34		M	254
Bayside	25-34	Did not go to school	F	9
Bayside	25-34	Did not go to school	M	14
Bayside	25-34	Year 8 or below	F	22
Bayside	25-34	Year 8 or below	M	20
Bayside	25-34	Year 9	F	19
Bayside	25-34	Year 9	M	28
Bayside	25-34	Year 10	F	104
Bayside	25-34	Year 10	M	161
Bayside	25-34	Year 11	F	111
Bayside	25-34	Year 11	M	170
Bayside	25-34	Year 12	F	3701
Bayside	25-34	Year 12	M	3098
Bayside	35-44		F	326
Bayside	35-44		M	332
Bayside	35-44	Did not go to school	F	14
Bayside	35-44	Did not go to school	M	9
Bayside	35-44	Year 8 or below	F	21
Bayside	35-44	Year 8 or below	M	27
Bayside	35-44	Year 9	F	30
Bayside	35-44	Year 9	M	47
Bayside	35-44	Year 10	F	129
Bayside	35-44	Year 10	M	230
Bayside	35-44	Year 11	F	208
Bayside	35-44	Year 11	M	267
Bayside	35-44	Year 12	F	5984
Bayside	35-44	Year 12	M	4790
Bayside	45-54		F	431
Bayside	45-54		M	432
Bayside	45-54	Did not go to school	F	12
Bayside	45-54	Did not go to school	M	19
Bayside	45-54	Year 8 or below	F	43
Bayside	45-54	Year 8 or below	M	37
Bayside	45-54	Year 9	F	82
Bayside	45-54	Year 9	M	88
Bayside	45-54	Year 10	F	461
Bayside	45-54	Year 10	M	463
Bayside	45-54	Year 11	F	807
Bayside	45-54	Year 11	M	749
Bayside	45-54	Year 12	F	6515
Bayside	45-54	Year 12	M	5699
Bayside	55-64		F	376
Bayside	55-64		M	375
Bayside	55-64	Did not go to school	F	24
Bayside	55-64	Did not go to school	M	27
Bayside	55-64	Year 8 or below	F	85
Bayside	55-64	Year 8 or below	M	69
Bayside	55-64	Year 9	F	124
Bayside	55-64	Year 9	M	126
Bayside	55-64	Year 10	F	610
Bayside	55-64	Year 10	M	465
Bayside	55-64	Year 11	F	841
Bayside	55-64	Year 11	M	674
Bayside	55-64	Year 12	F	4512
Bayside	55-64	Year 12	M	4328
Bayside	65-74		F	396
Bayside	65-74		M	319
Bayside	65-74	Did not go to school	F	28
Bayside	65-74	Did not go to school	M	15
Bayside	65-74	Year 8 or below	F	235
Bayside	65-74	Year 8 or below	M	136
Bayside	65-74	Year 9	F	250
Bayside	65-74	Year 9	M	174
Bayside	65-74	Year 10	F	831
Bayside	65-74	Year 10	M	481
Bayside	65-74	Year 11	F	823
Bayside	65-74	Year 11	M	532
Bayside	65-74	Year 12	F	2575
Bayside	65-74	Year 12	M	2919
Bayside	75-84		F	350
Bayside	75-84		M	266
Bayside	75-84	Did not go to school	F	39
Bayside	75-84	Did not go to school	M	23
Bayside	75-84	Year 8 or below	F	317
Bayside	75-84	Year 8 or below	M	215
Bayside	75-84	Year 9	F	193
Bayside	75-84	Year 9	M	144
Bayside	75-84	Year 10	F	516
Bayside	75-84	Year 10	M	323
Bayside	75-84	Year 11	F	439
Bayside	75-84	Year 11	M	227
Bayside	75-84	Year 12	F	1100
Bayside	75-84	Year 12	M	1177
Bayside	85+		F	427
Bayside	85+		M	170
Bayside	85+	Did not go to school	F	27
Bayside	85+	Did not go to school	M	6
Bayside	85+	Year 8 or below	F	402
Bayside	85+	Year 8 or below	M	168
Bayside	85+	Year 9	F	244
Bayside	85+	Year 9	M	89
Bayside	85+	Year 10	F	424
Bayside	85+	Year 10	M	180
Bayside	85+	Year 11	F	241
Bayside	85+	Year 11	M	98
Bayside	85+	Year 12	F	631
Bayside	85+	Year 12	M	512
Glen Eira	15-19		F	135
Glen Eira	15-19		M	152
Glen Eira	15-19	Did not go to school	F	3
Glen Eira	15-19	Did not go to school	M	9
Glen Eira	15-19	Year 8 or below	F	8
Glen Eira	15-19	Year 8 or below	M	20
Glen Eira	15-19	Year 9	F	20
Glen Eira	15-19	Year 9	M	38
Glen Eira	15-19	Year 10	F	66
Glen Eira	15-19	Year 10	M	82
Glen Eira	15-19	Year 11	F	80
Glen Eira	15-19	Year 11	M	80
Glen Eira	15-19	Year 12	F	1176
Glen Eira	15-19	Year 12	M	1147
Glen Eira	20-24		F	259
Glen Eira	20-24		M	281
Glen Eira	20-24	Did not go to school	F	6
Glen Eira	20-24	Did not go to school	M	12
Glen Eira	20-24	Year 8 or below	F	25
Glen Eira	20-24	Year 8 or below	M	23
Glen Eira	20-24	Year 9	F	37
Glen Eira	20-24	Year 9	M	44
Glen Eira	20-24	Year 10	F	86
Glen Eira	20-24	Year 10	M	142
Glen Eira	20-24	Year 11	F	100
Glen Eira	20-24	Year 11	M	179
Glen Eira	20-24	Year 12	F	4777
Glen Eira	20-24	Year 12	M	4486
Glen Eira	25-34		F	668
Glen Eira	25-34		M	697
Glen Eira	25-34	Did not go to school	F	39
Glen Eira	25-34	Did not go to school	M	31
Glen Eira	25-34	Year 8 or below	F	31
Glen Eira	25-34	Year 8 or below	M	53
Glen Eira	25-34	Year 9	F	67
Glen Eira	25-34	Year 9	M	101
Glen Eira	25-34	Year 10	F	217
Glen Eira	25-34	Year 10	M	384
Glen Eira	25-34	Year 11	F	275
Glen Eira	25-34	Year 11	M	384
Glen Eira	25-34	Year 12	F	10724
Glen Eira	25-34	Year 12	M	9687
Glen Eira	35-44		F	508
Glen Eira	35-44		M	541
Glen Eira	35-44	Did not go to school	F	29
Glen Eira	35-44	Did not go to school	M	33
Glen Eira	35-44	Year 8 or below	F	33
Glen Eira	35-44	Year 8 or below	M	64
Glen Eira	35-44	Year 9	F	61
Glen Eira	35-44	Year 9	M	117
Glen Eira	35-44	Year 10	F	246
Glen Eira	35-44	Year 10	M	436
Glen Eira	35-44	Year 11	F	286
Glen Eira	35-44	Year 11	M	451
Glen Eira	35-44	Year 12	F	9681
Glen Eira	35-44	Year 12	M	8783
Glen Eira	45-54		F	472
Glen Eira	45-54		M	489
Glen Eira	45-54	Did not go to school	F	36
Glen Eira	45-54	Did not go to school	M	36
Glen Eira	45-54	Year 8 or below	F	64
Glen Eira	45-54	Year 8 or below	M	88
Glen Eira	45-54	Year 9	F	127
Glen Eira	45-54	Year 9	M	148
Glen Eira	45-54	Year 10	F	551
Glen Eira	45-54	Year 10	M	713
Glen Eira	45-54	Year 11	F	1014
Glen Eira	45-54	Year 11	M	1045
Glen Eira	45-54	Year 12	F	8162
Glen Eira	45-54	Year 12	M	7002
Glen Eira	55-64		F	457
Glen Eira	55-64		M	406
Glen Eira	55-64	Did not go to school	F	50
Glen Eira	55-64	Did not go to school	M	40
Glen Eira	55-64	Year 8 or below	F	215
Glen Eira	55-64	Year 8 or below	M	156
Glen Eira	55-64	Year 9	F	191
Glen Eira	55-64	Year 9	M	215
Glen Eira	55-64	Year 10	F	803
Glen Eira	55-64	Year 10	M	792
Glen Eira	55-64	Year 11	F	982
Glen Eira	55-64	Year 11	M	863
Glen Eira	55-64	Year 12	F	5454
Glen Eira	55-64	Year 12	M	5174
Glen Eira	65-74		F	426
Glen Eira	65-74		M	368
Glen Eira	65-74	Did not go to school	F	89
Glen Eira	65-74	Did not go to school	M	51
Glen Eira	65-74	Year 8 or below	F	588
Glen Eira	65-74	Year 8 or below	M	392
Glen Eira	65-74	Year 9	F	286
Glen Eira	65-74	Year 9	M	239
Glen Eira	65-74	Year 10	F	784
Glen Eira	65-74	Year 10	M	586
Glen Eira	65-74	Year 11	F	743
Glen Eira	65-74	Year 11	M	496
Glen Eira	65-74	Year 12	F	2932
Glen Eira	65-74	Year 12	M	3016
Glen Eira	75-84		F	469
Glen Eira	75-84		M	317
Glen Eira	75-84	Did not go to school	F	136
Glen Eira	75-84	Did not go to school	M	93
Glen Eira	75-84	Year 8 or below	F	800
Glen Eira	75-84	Year 8 or below	M	507
Glen Eira	75-84	Year 9	F	274
Glen Eira	75-84	Year 9	M	177
Glen Eira	75-84	Year 10	F	610
Glen Eira	75-84	Year 10	M	388
Glen Eira	75-84	Year 11	F	385
Glen Eira	75-84	Year 11	M	193
Glen Eira	75-84	Year 12	F	1336
Glen Eira	75-84	Year 12	M	1135
Glen Eira	85+		F	397
Glen Eira	85+		M	211
Glen Eira	85+	Did not go to school	F	81
Glen Eira	85+	Did not go to school	M	47
Glen Eira	85+	Year 8 or below	F	725
Glen Eira	85+	Year 8 or below	M	387
Glen Eira	85+	Year 9	F	246
Glen Eira	85+	Year 9	M	125
Glen Eira	85+	Year 10	F	432
Glen Eira	85+	Year 10	M	189
Glen Eira	85+	Year 11	F	200
Glen Eira	85+	Year 11	M	102
Glen Eira	85+	Year 12	F	727
Glen Eira	85+	Year 12	M	542
Kingston	15-19		F	114
Kingston	15-19		M	118
Kingston	15-19	Did not go to school	F	4
Kingston	15-19	Did not go to school	M	3
Kingston	15-19	Year 8 or below	F	9
Kingston	15-19	Year 8 or below	M	16
Kingston	15-19	Year 9	F	20
Kingston	15-19	Year 9	M	35
Kingston	15-19	Year 10	F	56
Kingston	15-19	Year 10	M	140
Kingston	15-19	Year 11	F	83
Kingston	15-19	Year 11	M	125
Kingston	15-19	Year 12	F	875
Kingston	15-19	Year 12	M	816
Kingston	20-24		F	157
Kingston	20-24		M	180
Kingston	20-24	Did not go to school	F	4
Kingston	20-24	Did not go to school	M	10
Kingston	20-24	Year 8 or below	F	9
Kingston	20-24	Year 8 or below	M	20
Kingston	20-24	Year 9	F	25
Kingston	20-24	Year 9	M	51
Kingston	20-24	Year 10	F	101
Kingston	20-24	Year 10	M	216
Kingston	20-24	Year 11	F	122
Kingston	20-24	Year 11	M	241
Kingston	20-24	Year 12	F	2518
Kingston	20-24	Year 12	M	2590
Kingston	25-34		F	417
Kingston	25-34		M	416
Kingston	25-34	Did not go to school	F	25
Kingston	25-34	Did not go to school	M	27
Kingston	25-34	Year 8 or below	F	27
Kingston	25-34	Year 8 or below	M	40
Kingston	25-34	Year 9	F	58
Kingston	25-34	Year 9	M	124
Kingston	25-34	Year 10	F	262
Kingston	25-34	Year 10	M	528
Kingston	25-34	Year 11	F	260
Kingston	25-34	Year 11	M	481
Kingston	25-34	Year 12	F	6514
Kingston	25-34	Year 12	M	5325
Kingston	35-44		F	449
Kingston	35-44		M	462
Kingston	35-44	Did not go to school	F	27
Kingston	35-44	Did not go to school	M	25
Kingston	35-44	Year 8 or below	F	57
Kingston	35-44	Year 8 or below	M	66
Kingston	35-44	Year 9	F	74
Kingston	35-44	Year 9	M	159
Kingston	35-44	Year 10	F	415
Kingston	35-44	Year 10	M	733
Kingston	35-44	Year 11	F	532
Kingston	35-44	Year 11	M	794
Kingston	35-44	Year 12	F	7791
Kingston	35-44	Year 12	M	6432
Kingston	45-54		F	444
Kingston	45-54		M	435
Kingston	45-54	Did not go to school	F	35
Kingston	45-54	Did not go to school	M	43
Kingston	45-54	Year 8 or below	F	100
Kingston	45-54	Year 8 or below	M	109
Kingston	45-54	Year 9	F	220
Kingston	45-54	Year 9	M	283
Kingston	45-54	Year 10	F	1002
Kingston	45-54	Year 10	M	1218
Kingston	45-54	Year 11	F	1513
Kingston	45-54	Year 11	M	1644
Kingston	45-54	Year 12	F	5574
Kingston	45-54	Year 12	M	4573
Kingston	55-64		F	428
Kingston	55-64		M	415
Kingston	55-64	Did not go to school	F	63
Kingston	55-64	Did not go to school	M	37
Kingston	55-64	Year 8 or below	F	212
Kingston	55-64	Year 8 or below	M	173
Kingston	55-64	Year 9	F	381
Kingston	55-64	Year 9	M	370
Kingston	55-64	Year 10	F	1202
Kingston	55-64	Year 10	M	1090
Kingston	55-64	Year 11	F	1228
Kingston	55-64	Year 11	M	1055
Kingston	55-64	Year 12	F	3475
Kingston	55-64	Year 12	M	3364
Kingston	65-74		F	513
Kingston	65-74		M	403
Kingston	65-74	Did not go to school	F	63
Kingston	65-74	Did not go to school	M	42
Kingston	65-74	Year 8 or below	F	635
Kingston	65-74	Year 8 or below	M	385
Kingston	65-74	Year 9	F	475
Kingston	65-74	Year 9	M	398
Kingston	65-74	Year 10	F	1211
Kingston	65-74	Year 10	M	764
Kingston	65-74	Year 11	F	747
Kingston	65-74	Year 11	M	600
Kingston	65-74	Year 12	F	1835
Kingston	65-74	Year 12	M	1940
Kingston	75-84		F	572
Kingston	75-84		M	401
Kingston	75-84	Did not go to school	F	86
Kingston	75-84	Did not go to school	M	40
Kingston	75-84	Year 8 or below	F	680
Kingston	75-84	Year 8 or below	M	504
Kingston	75-84	Year 9	F	394
Kingston	75-84	Year 9	M	261
Kingston	75-84	Year 10	F	704
Kingston	75-84	Year 10	M	471
Kingston	75-84	Year 11	F	342
Kingston	75-84	Year 11	M	260
Kingston	75-84	Year 12	F	787
Kingston	75-84	Year 12	M	814
Kingston	85+		F	591
Kingston	85+		M	290
Kingston	85+	Did not go to school	F	35
Kingston	85+	Did not go to school	M	23
Kingston	85+	Year 8 or below	F	555
Kingston	85+	Year 8 or below	M	250
Kingston	85+	Year 9	F	234
Kingston	85+	Year 9	M	122
Kingston	85+	Year 10	F	299
Kingston	85+	Year 10	M	169
Kingston	85+	Year 11	F	128
Kingston	85+	Year 11	M	68
Kingston	85+	Year 12	F	312
Kingston	85+	Year 12	M	304
Stonnington - East	15-19		F	43
Stonnington - East	15-19		M	39
Stonnington - East	15-19	Year 8 or below	M	8
Stonnington - East	15-19	Year 9	F	8
Stonnington - East	15-19	Year 9	M	12
Stonnington - East	15-19	Year 10	F	12
Stonnington - East	15-19	Year 10	M	8
Stonnington - East	15-19	Year 11	F	14
Stonnington - East	15-19	Year 11	M	18
Stonnington - East	15-19	Year 12	F	389
Stonnington - East	15-19	Year 12	M	373
Stonnington - East	20-24		F	106
Stonnington - East	20-24		M	71
Stonnington - East	20-24	Year 8 or below	F	6
Stonnington - East	20-24	Year 8 or below	M	3
Stonnington - East	20-24	Year 9	F	14
Stonnington - East	20-24	Year 9	M	10
Stonnington - East	20-24	Year 10	F	21
Stonnington - East	20-24	Year 10	M	35
Stonnington - East	20-24	Year 11	F	21
Stonnington - East	20-24	Year 11	M	39
Stonnington - East	20-24	Year 12	F	1819
Stonnington - East	20-24	Year 12	M	1531
Stonnington - East	25-34		F	200
Stonnington - East	25-34		M	174
Stonnington - East	25-34	Did not go to school	F	17
Stonnington - East	25-34	Did not go to school	M	8
Stonnington - East	25-34	Year 8 or below	F	6
Stonnington - East	25-34	Year 8 or below	M	9
Stonnington - East	25-34	Year 9	F	13
Stonnington - East	25-34	Year 9	M	22
Stonnington - East	25-34	Year 10	F	38
Stonnington - East	25-34	Year 10	M	74
Stonnington - East	25-34	Year 11	F	53
Stonnington - East	25-34	Year 11	M	68
Stonnington - East	25-34	Year 12	F	2921
Stonnington - East	25-34	Year 12	M	2773
Stonnington - East	35-44		F	136
Stonnington - East	35-44		M	145
Stonnington - East	35-44	Did not go to school	F	8
Stonnington - East	35-44	Did not go to school	M	5
Stonnington - East	35-44	Year 8 or below	F	5
Stonnington - East	35-44	Year 8 or below	M	10
Stonnington - East	35-44	Year 9	F	5
Stonnington - East	35-44	Year 9	M	23
Stonnington - East	35-44	Year 10	F	45
Stonnington - East	35-44	Year 10	M	83
Stonnington - East	35-44	Year 11	F	63
Stonnington - East	35-44	Year 11	M	67
Stonnington - East	35-44	Year 12	F	2515
Stonnington - East	35-44	Year 12	M	2241
Stonnington - East	45-54		F	126
Stonnington - East	45-54		M	147
Stonnington - East	45-54	Did not go to school	F	8
Stonnington - East	45-54	Did not go to school	M	15
Stonnington - East	45-54	Year 8 or below	F	6
Stonnington - East	45-54	Year 8 or below	M	13
Stonnington - East	45-54	Year 9	F	15
Stonnington - East	45-54	Year 9	M	27
Stonnington - East	45-54	Year 10	F	117
Stonnington - East	45-54	Year 10	M	123
Stonnington - East	45-54	Year 11	F	194
Stonnington - East	45-54	Year 11	M	224
Stonnington - East	45-54	Year 12	F	2444
Stonnington - East	45-54	Year 12	M	2097
Stonnington - East	55-64		F	122
Stonnington - East	55-64		M	106
Stonnington - East	55-64	Did not go to school	F	6
Stonnington - East	55-64	Did not go to school	M	13
Stonnington - East	55-64	Year 8 or below	F	37
Stonnington - East	55-64	Year 8 or below	M	21
Stonnington - East	55-64	Year 9	F	39
Stonnington - East	55-64	Year 9	M	27
Stonnington - East	55-64	Year 10	F	147
Stonnington - East	55-64	Year 10	M	116
Stonnington - East	55-64	Year 11	F	253
Stonnington - East	55-64	Year 11	M	184
Stonnington - East	55-64	Year 12	F	1685
Stonnington - East	55-64	Year 12	M	1585
Stonnington - East	65-74		F	132
Stonnington - East	65-74		M	112
Stonnington - East	65-74	Did not go to school	F	13
Stonnington - East	65-74	Did not go to school	M	9
Stonnington - East	65-74	Year 8 or below	F	134
Stonnington - East	65-74	Year 8 or below	M	75
Stonnington - East	65-74	Year 9	F	64
Stonnington - East	65-74	Year 9	M	42
Stonnington - East	65-74	Year 10	F	221
Stonnington - East	65-74	Year 10	M	115
Stonnington - East	65-74	Year 11	F	222
Stonnington - East	65-74	Year 11	M	137
Stonnington - East	65-74	Year 12	F	977
Stonnington - East	65-74	Year 12	M	1054
Stonnington - East	75-84		F	127
Stonnington - East	75-84		M	104
Stonnington - East	75-84	Did not go to school	F	37
Stonnington - East	75-84	Did not go to school	M	17
Stonnington - East	75-84	Year 8 or below	F	176
Stonnington - East	75-84	Year 8 or below	M	131
Stonnington - East	75-84	Year 9	F	50
Stonnington - East	75-84	Year 9	M	41
Stonnington - East	75-84	Year 10	F	147
Stonnington - East	75-84	Year 10	M	83
Stonnington - East	75-84	Year 11	F	160
Stonnington - East	75-84	Year 11	M	94
Stonnington - East	75-84	Year 12	F	467
Stonnington - East	75-84	Year 12	M	435
Stonnington - East	85+		F	79
Stonnington - East	85+		M	56
Stonnington - East	85+	Did not go to school	F	12
Stonnington - East	85+	Did not go to school	M	5
Stonnington - East	85+	Year 8 or below	F	126
Stonnington - East	85+	Year 8 or below	M	68
Stonnington - East	85+	Year 9	F	48
Stonnington - East	85+	Year 9	M	27
Stonnington - East	85+	Year 10	F	107
Stonnington - East	85+	Year 10	M	41
Stonnington - East	85+	Year 11	F	64
Stonnington - East	85+	Year 11	M	28
Stonnington - East	85+	Year 12	F	261
Stonnington - East	85+	Year 12	M	183
Banyule	15-19		F	138
Banyule	15-19		M	129
Banyule	15-19	Did not go to school	M	3
Banyule	15-19	Year 8 or below	F	10
Banyule	15-19	Year 8 or below	M	18
Banyule	15-19	Year 9	F	32
Banyule	15-19	Year 9	M	46
Banyule	15-19	Year 10	F	61
Banyule	15-19	Year 10	M	112
Banyule	15-19	Year 11	F	84
Banyule	15-19	Year 11	M	125
Banyule	15-19	Year 12	F	905
Banyule	15-19	Year 12	M	909
Banyule	20-24		F	154
Banyule	20-24		M	184
Banyule	20-24	Did not go to school	F	18
Banyule	20-24	Did not go to school	M	10
Banyule	20-24	Year 8 or below	F	13
Banyule	20-24	Year 8 or below	M	22
Banyule	20-24	Year 9	F	32
Banyule	20-24	Year 9	M	66
Banyule	20-24	Year 10	F	114
Banyule	20-24	Year 10	M	211
Banyule	20-24	Year 11	F	134
Banyule	20-24	Year 11	M	259
Banyule	20-24	Year 12	F	3120
Banyule	20-24	Year 12	M	3066
Banyule	25-34		F	422
Banyule	25-34		M	412
Banyule	25-34	Did not go to school	F	27
Banyule	25-34	Did not go to school	M	29
Banyule	25-34	Year 8 or below	F	55
Banyule	25-34	Year 8 or below	M	63
Banyule	25-34	Year 9	F	70
Banyule	25-34	Year 9	M	126
Banyule	25-34	Year 10	F	268
Banyule	25-34	Year 10	M	466
Banyule	25-34	Year 11	F	267
Banyule	25-34	Year 11	M	486
Banyule	25-34	Year 12	F	7152
Banyule	25-34	Year 12	M	6380
Banyule	35-44		F	383
Banyule	35-44		M	416
Banyule	35-44	Did not go to school	F	31
Banyule	35-44	Did not go to school	M	29
Banyule	35-44	Year 8 or below	F	71
Banyule	35-44	Year 8 or below	M	69
Banyule	35-44	Year 9	F	101
Banyule	35-44	Year 9	M	160
Banyule	35-44	Year 10	F	330
Banyule	35-44	Year 10	M	585
Banyule	35-44	Year 11	F	432
Banyule	35-44	Year 11	M	669
Banyule	35-44	Year 12	F	7537
Banyule	35-44	Year 12	M	6564
Banyule	45-54		F	405
Banyule	45-54		M	427
Banyule	45-54	Did not go to school	F	57
Banyule	45-54	Did not go to school	M	64
Banyule	45-54	Year 8 or below	F	100
Banyule	45-54	Year 8 or below	M	112
Banyule	45-54	Year 9	F	195
Banyule	45-54	Year 9	M	234
Banyule	45-54	Year 10	F	782
Banyule	45-54	Year 10	M	952
Banyule	45-54	Year 11	F	1344
Banyule	45-54	Year 11	M	1426
Banyule	45-54	Year 12	F	5545
Banyule	45-54	Year 12	M	4570
Banyule	55-64		F	418
Banyule	55-64		M	380
Banyule	55-64	Did not go to school	F	63
Banyule	55-64	Did not go to school	M	45
Banyule	55-64	Year 8 or below	F	216
Banyule	55-64	Year 8 or below	M	177
Banyule	55-64	Year 9	F	395
Banyule	55-64	Year 9	M	343
Banyule	55-64	Year 10	F	1137
Banyule	55-64	Year 10	M	973
Banyule	55-64	Year 11	F	1294
Banyule	55-64	Year 11	M	1060
Banyule	55-64	Year 12	F	4158
Banyule	55-64	Year 12	M	3856
Banyule	65-74		F	496
Banyule	65-74		M	385
Banyule	65-74	Did not go to school	F	71
Banyule	65-74	Did not go to school	M	41
Banyule	65-74	Year 8 or below	F	674
Banyule	65-74	Year 8 or below	M	517
Banyule	65-74	Year 9	F	592
Banyule	65-74	Year 9	M	516
Banyule	65-74	Year 10	F	1316
Banyule	65-74	Year 10	M	944
Banyule	65-74	Year 11	F	797
Banyule	65-74	Year 11	M	614
Banyule	65-74	Year 12	F	2097
Banyule	65-74	Year 12	M	2436
Banyule	75-84		F	490
Banyule	75-84		M	337
Banyule	75-84	Did not go to school	F	95
Banyule	75-84	Did not go to school	M	62
Banyule	75-84	Year 8 or below	F	936
Banyule	75-84	Year 8 or below	M	551
Banyule	75-84	Year 9	F	375
Banyule	75-84	Year 9	M	320
Banyule	75-84	Year 10	F	621
Banyule	75-84	Year 10	M	493
Banyule	75-84	Year 11	F	304
Banyule	75-84	Year 11	M	228
Banyule	75-84	Year 12	F	803
Banyule	75-84	Year 12	M	860
Banyule	85+		F	446
Banyule	85+		M	211
Banyule	85+	Did not go to school	F	54
Banyule	85+	Did not go to school	M	26
Banyule	85+	Year 8 or below	F	668
Banyule	85+	Year 8 or below	M	313
