SA3_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Maroondah	Russian	1	1	72
Maroondah	Scottish			113
Maroondah	Scottish	0	0	1920
Maroondah	Scottish	0	1	1018
Maroondah	Scottish	1	0	724
Maroondah	Scottish	1	1	7542
Maroondah	Serbian			3
Maroondah	Serbian	0	0	157
Maroondah	Serbian	0	1	22
Maroondah	Serbian	1	0	3
Maroondah	Serbian	1	1	30
Maroondah	South African			4
Maroondah	South African	0	0	488
Maroondah	South African	0	1	60
Maroondah	South African	1	0	63
Maroondah	South African	1	1	29
Maroondah	Spanish			7
Maroondah	Spanish	0	0	251
Maroondah	Spanish	0	1	23
Maroondah	Spanish	1	0	18
Maroondah	Spanish	1	1	89
Maroondah	Sri Lankan			3
Maroondah	Sri Lankan	0	0	627
Maroondah	Sri Lankan	0	1	62
Maroondah	Sri Lankan	1	0	55
Maroondah	Sri Lankan	1	1	66
Maroondah	Turkish	0	0	80
Maroondah	Turkish	0	1	17
Maroondah	Turkish	1	0	3
Maroondah	Turkish	1	1	15
Maroondah	Vietnamese			10
Maroondah	Vietnamese	0	0	460
Maroondah	Vietnamese	0	1	3
Maroondah	Vietnamese	1	0	32
Maroondah	Vietnamese	1	1	6
Maroondah	Welsh			6
Maroondah	Welsh	0	0	270
Maroondah	Welsh	0	1	100
Maroondah	Welsh	1	0	51
Maroondah	Welsh	1	1	328
Whitehorse - East				1931
Whitehorse - East		0	0	204
Whitehorse - East		0	1	24
Whitehorse - East		1	0	14
Whitehorse - East		1	1	178
Whitehorse - East	Australian			161
Whitehorse - East	Australian		1	11163
Whitehorse - East	Australian	0	0	434
Whitehorse - East	Australian	0	1	1915
Whitehorse - East	Australian	1	0	1404
Whitehorse - East	Australian Aboriginal	0	0	3
Whitehorse - East	Australian Aboriginal	1	0	3
Whitehorse - East	Australian Aboriginal	1	1	21
Whitehorse - East	Chinese			76
Whitehorse - East	Chinese	0	0	11053
Whitehorse - East	Chinese	0	1	115
Whitehorse - East	Chinese	1	0	219
Whitehorse - East	Chinese	1	1	167
Whitehorse - East	Croatian			4
Whitehorse - East	Croatian	0	0	199
Whitehorse - East	Croatian	0	1	29
Whitehorse - East	Croatian	1	0	20
Whitehorse - East	Croatian	1	1	57
Whitehorse - East	Dutch			3
Whitehorse - East	Dutch	0	0	444
Whitehorse - East	Dutch	0	1	156
Whitehorse - East	Dutch	1	0	83
Whitehorse - East	Dutch	1	1	237
Whitehorse - East	English			213
Whitehorse - East	English	0	0	3167
Whitehorse - East	English	0	1	1699
Whitehorse - East	English	1	0	1179
Whitehorse - East	English	1	1	10566
Whitehorse - East	Filipino	0	0	444
Whitehorse - East	Filipino	0	1	9
Whitehorse - East	Filipino	1	0	48
Whitehorse - East	Filipino	1	1	8
Whitehorse - East	French	0	0	123
Whitehorse - East	French	0	1	28
Whitehorse - East	French	1	0	11
Whitehorse - East	French	1	1	89
Whitehorse - East	German			13
Whitehorse - East	German	0	0	624
Whitehorse - East	German	0	1	185
Whitehorse - East	German	1	0	109
Whitehorse - East	German	1	1	1070
Whitehorse - East	Greek			16
Whitehorse - East	Greek	0	0	1159
Whitehorse - East	Greek	0	1	158
Whitehorse - East	Greek	1	0	101
Whitehorse - East	Greek	1	1	501
Whitehorse - East	Hungarian	0	0	216
Whitehorse - East	Hungarian	0	1	23
Whitehorse - East	Hungarian	1	0	11
Whitehorse - East	Hungarian	1	1	47
Whitehorse - East	Indian			15
Whitehorse - East	Indian	0	0	2453
Whitehorse - East	Indian	0	1	54
Whitehorse - East	Indian	1	0	37
Whitehorse - East	Indian	1	1	30
Whitehorse - East	Irish			48
Whitehorse - East	Irish	0	0	779
Whitehorse - East	Irish	0	1	443
Whitehorse - East	Irish	1	0	256
Whitehorse - East	Irish	1	1	4423
Whitehorse - East	Italian			25
Whitehorse - East	Italian	0	0	1403
Whitehorse - East	Italian	0	1	315
Whitehorse - East	Italian	1	0	135
Whitehorse - East	Italian	1	1	1016
Whitehorse - East	Korean			4
Whitehorse - East	Korean	0	0	380
Whitehorse - East	Korean	0	1	10
Whitehorse - East	Korean	1	0	13
Whitehorse - East	Korean	1	1	5
Whitehorse - East	Lebanese	0	0	79
Whitehorse - East	Lebanese	0	1	13
Whitehorse - East	Lebanese	1	0	15
Whitehorse - East	Lebanese	1	1	10
Whitehorse - East	Macedonian	0	0	68
Whitehorse - East	Macedonian	0	1	4
Whitehorse - East	Macedonian	1	0	7
Whitehorse - East	Macedonian	1	1	20
Whitehorse - East	Maltese	0	0	136
Whitehorse - East	Maltese	0	1	41
Whitehorse - East	Maltese	1	0	21
Whitehorse - East	Maltese	1	1	90
Whitehorse - East	Maori			3
Whitehorse - East	Maori	0	0	46
Whitehorse - East	Maori	0	1	25
Whitehorse - East	Maori	1	0	9
Whitehorse - East	Maori	1	1	4
Whitehorse - East	NZ			4
Whitehorse - East	NZ	0	0	198
Whitehorse - East	NZ	0	1	117
Whitehorse - East	NZ	1	0	49
Whitehorse - East	NZ	1	1	23
Whitehorse - East	(Other)			52
Whitehorse - East	(Other)	0	0	4882
Whitehorse - East	(Other)	0	1	441
Whitehorse - East	(Other)	1	0	363
Whitehorse - East	(Other)	1	1	526
Whitehorse - East	Polish			3
Whitehorse - East	Polish	0	0	329
Whitehorse - East	Polish	0	1	42
Whitehorse - East	Polish	1	0	34
Whitehorse - East	Polish	1	1	113
Whitehorse - East	Russian	0	0	166
Whitehorse - East	Russian	0	1	23
Whitehorse - East	Russian	1	0	18
Whitehorse - East	Russian	1	1	23
Whitehorse - East	Scottish			42
Whitehorse - East	Scottish	0	0	806
Whitehorse - East	Scottish	0	1	439
Whitehorse - East	Scottish	1	0	345
Whitehorse - East	Scottish	1	1	3397
Whitehorse - East	Serbian			3
Whitehorse - East	Serbian	0	0	155
Whitehorse - East	Serbian	0	1	12
Whitehorse - East	Serbian	1	0	13
Whitehorse - East	Serbian	1	1	25
Whitehorse - East	South African	0	0	210
Whitehorse - East	South African	0	1	30
Whitehorse - East	South African	1	0	29
Whitehorse - East	South African	1	1	8
Whitehorse - East	Spanish	0	0	150
Whitehorse - East	Spanish	0	1	26
Whitehorse - East	Spanish	1	0	5
Whitehorse - East	Spanish	1	1	29
Whitehorse - East	Sri Lankan			3
Whitehorse - East	Sri Lankan	0	0	699
Whitehorse - East	Sri Lankan	0	1	46
Whitehorse - East	Sri Lankan	1	0	19
Whitehorse - East	Sri Lankan	1	1	24
Whitehorse - East	Turkish	0	0	67
Whitehorse - East	Turkish	0	1	4
Whitehorse - East	Turkish	1	1	4
Whitehorse - East	Vietnamese			3
Whitehorse - East	Vietnamese	0	0	893
Whitehorse - East	Vietnamese	0	1	14
Whitehorse - East	Vietnamese	1	0	33
Whitehorse - East	Vietnamese	1	1	4
Whitehorse - East	Welsh	0	0	108
Whitehorse - East	Welsh	0	1	48
Whitehorse - East	Welsh	1	0	24
Whitehorse - East	Welsh	1	1	175
Yarra Ranges				6494
Yarra Ranges		0	0	295
Yarra Ranges		0	1	80
Yarra Ranges		1	0	67
Yarra Ranges		1	1	906
Yarra Ranges	Australian			810
Yarra Ranges	Australian		1	44844
Yarra Ranges	Australian	0	0	771
Yarra Ranges	Australian	0	1	6832
Yarra Ranges	Australian	1	0	4894
Yarra Ranges	Australian Aboriginal			6
Yarra Ranges	Australian Aboriginal	0	1	12
Yarra Ranges	Australian Aboriginal	1	0	3
Yarra Ranges	Australian Aboriginal	1	1	155
Yarra Ranges	Chinese			28
Yarra Ranges	Chinese	0	0	1421
Yarra Ranges	Chinese	0	1	66
Yarra Ranges	Chinese	1	0	115
Yarra Ranges	Chinese	1	1	281
Yarra Ranges	Croatian			4
Yarra Ranges	Croatian	0	0	260
Yarra Ranges	Croatian	0	1	72
Yarra Ranges	Croatian	1	0	32
Yarra Ranges	Croatian	1	1	107
Yarra Ranges	Dutch			81
Yarra Ranges	Dutch	0	0	3206
Yarra Ranges	Dutch	0	1	882
Yarra Ranges	Dutch	1	0	569
Yarra Ranges	Dutch	1	1	1857
Yarra Ranges	English			840
Yarra Ranges	English	0	0	12943
Yarra Ranges	English	0	1	6745
Yarra Ranges	English	1	0	4955
Yarra Ranges	English	1	1	38688
Yarra Ranges	Filipino			13
Yarra Ranges	Filipino	0	0	529
Yarra Ranges	Filipino	0	1	16
Yarra Ranges	Filipino	1	0	114
Yarra Ranges	Filipino	1	1	21
Yarra Ranges	French			9
Yarra Ranges	French	0	0	385
Yarra Ranges	French	0	1	80
Yarra Ranges	French	1	0	61
Yarra Ranges	French	1	1	414
Yarra Ranges	German			110
Yarra Ranges	German	0	0	2311
Yarra Ranges	German	0	1	756
Yarra Ranges	German	1	0	511
Yarra Ranges	German	1	1	3771
Yarra Ranges	Greek			9
Yarra Ranges	Greek	0	0	516
Yarra Ranges	Greek	0	1	171
Yarra Ranges	Greek	1	0	72
Yarra Ranges	Greek	1	1	441
Yarra Ranges	Hungarian			7
Yarra Ranges	Hungarian	0	0	388
Yarra Ranges	Hungarian	0	1	104
Yarra Ranges	Hungarian	1	0	54
Yarra Ranges	Hungarian	1	1	152
Yarra Ranges	Indian			4
Yarra Ranges	Indian	0	0	877
Yarra Ranges	Indian	0	1	114
Yarra Ranges	Indian	1	0	53
Yarra Ranges	Indian	1	1	46
Yarra Ranges	Irish			233
Yarra Ranges	Irish	0	0	2418
Yarra Ranges	Irish	0	1	1436
Yarra Ranges	Irish	1	0	916
Yarra Ranges	Irish	1	1	12515
Yarra Ranges	Italian			84
Yarra Ranges	Italian	0	0	2426
Yarra Ranges	Italian	0	1	903
Yarra Ranges	Italian	1	0	385
Yarra Ranges	Italian	1	1	2768
Yarra Ranges	Korean	0	0	66
Yarra Ranges	Korean	1	0	12
Yarra Ranges	Korean	1	1	5
Yarra Ranges	Lebanese	0	0	150
Yarra Ranges	Lebanese	0	1	27
Yarra Ranges	Lebanese	1	0	18
Yarra Ranges	Lebanese	1	1	41
Yarra Ranges	Macedonian			3
Yarra Ranges	Macedonian	0	0	90
Yarra Ranges	Macedonian	0	1	13
Yarra Ranges	Macedonian	1	0	5
Yarra Ranges	Macedonian	1	1	60
Yarra Ranges	Maltese			7
Yarra Ranges	Maltese	0	0	319
Yarra Ranges	Maltese	0	1	140
Yarra Ranges	Maltese	1	0	70
Yarra Ranges	Maltese	1	1	301
Yarra Ranges	Maori			5
Yarra Ranges	Maori	0	0	209
Yarra Ranges	Maori	0	1	37
Yarra Ranges	Maori	1	0	39
Yarra Ranges	Maori	1	1	34
Yarra Ranges	NZ			6
Yarra Ranges	NZ	0	0	569
Yarra Ranges	NZ	0	1	272
Yarra Ranges	NZ	1	0	203
Yarra Ranges	NZ	1	1	95
Yarra Ranges	(Other)			98
Yarra Ranges	(Other)	0	0	5627
Yarra Ranges	(Other)	0	1	1077
Yarra Ranges	(Other)	1	0	813
Yarra Ranges	(Other)	1	1	1643
Yarra Ranges	Polish			9
Yarra Ranges	Polish	0	0	735
Yarra Ranges	Polish	0	1	141
Yarra Ranges	Polish	1	0	116
Yarra Ranges	Polish	1	1	281
Yarra Ranges	Russian	0	0	236
Yarra Ranges	Russian	0	1	30
Yarra Ranges	Russian	1	0	29
Yarra Ranges	Russian	1	1	82
Yarra Ranges	Scottish			193
Yarra Ranges	Scottish	0	0	2713
Yarra Ranges	Scottish	0	1	1598
Yarra Ranges	Scottish	1	0	1178
Yarra Ranges	Scottish	1	1	10824
Yarra Ranges	Serbian	0	0	97
Yarra Ranges	Serbian	0	1	26
Yarra Ranges	Serbian	1	0	9
Yarra Ranges	Serbian	1	1	29
Yarra Ranges	South African	0	0	494
Yarra Ranges	South African	0	1	118
Yarra Ranges	South African	1	0	64
Yarra Ranges	South African	1	1	34
Yarra Ranges	Spanish			4
Yarra Ranges	Spanish	0	0	222
Yarra Ranges	Spanish	0	1	31
Yarra Ranges	Spanish	1	0	22
Yarra Ranges	Spanish	1	1	134
Yarra Ranges	Sri Lankan	0	0	302
Yarra Ranges	Sri Lankan	0	1	71
Yarra Ranges	Sri Lankan	1	0	55
Yarra Ranges	Sri Lankan	1	1	59
Yarra Ranges	Turkish	0	0	52
Yarra Ranges	Turkish	0	1	21
Yarra Ranges	Turkish	1	0	9
Yarra Ranges	Turkish	1	1	10
Yarra Ranges	Vietnamese			3
Yarra Ranges	Vietnamese	0	0	146
Yarra Ranges	Vietnamese	0	1	4
Yarra Ranges	Vietnamese	1	0	10
Yarra Ranges	Vietnamese	1	1	11
Yarra Ranges	Welsh			5
Yarra Ranges	Welsh	0	0	427
Yarra Ranges	Welsh	0	1	127
Yarra Ranges	Welsh	1	0	95
Yarra Ranges	Welsh	1	1	365
Cardinia				4734
Cardinia		0	0	348
Cardinia		0	1	73
Cardinia		1	0	29
Cardinia		1	1	579
Cardinia	Australian			455
Cardinia	Australian		1	27615
Cardinia	Australian	0	0	725
Cardinia	Australian	0	1	3938
Cardinia	Australian	1	0	2905
Cardinia	Australian Aboriginal	0	0	3
Cardinia	Australian Aboriginal	0	1	11
Cardinia	Australian Aboriginal	1	0	7
Cardinia	Australian Aboriginal	1	1	83
Cardinia	Chinese			10
Cardinia	Chinese	0	0	834
Cardinia	Chinese	0	1	28
Cardinia	Chinese	1	0	55
Cardinia	Chinese	1	1	138
Cardinia	Croatian	0	0	322
Cardinia	Croatian	0	1	64
Cardinia	Croatian	1	0	40
Cardinia	Croatian	1	1	92
Cardinia	Dutch			28
Cardinia	Dutch	0	0	1508
Cardinia	Dutch	0	1	501
Cardinia	Dutch	1	0	313
Cardinia	Dutch	1	1	1143
Cardinia	English			495
Cardinia	English	0	0	7337
Cardinia	English	0	1	3596
Cardinia	English	1	0	2783
Cardinia	English	1	1	22656
Cardinia	Filipino			3
Cardinia	Filipino	0	0	698
Cardinia	Filipino	0	1	35
Cardinia	Filipino	1	0	99
Cardinia	Filipino	1	1	22
Cardinia	French			7
Cardinia	French	0	0	322
Cardinia	French	0	1	33
Cardinia	French	1	0	30
Cardinia	French	1	1	208
Cardinia	German			52
Cardinia	German	0	0	1063
Cardinia	German	0	1	406
Cardinia	German	1	0	261
Cardinia	German	1	1	2028
Cardinia	Greek			6
Cardinia	Greek	0	0	334
Cardinia	Greek	0	1	113
Cardinia	Greek	1	0	47
Cardinia	Greek	1	1	314
Cardinia	Hungarian			10
Cardinia	Hungarian	0	0	316
Cardinia	Hungarian	0	1	68
Cardinia	Hungarian	1	0	19
Cardinia	Hungarian	1	1	102
Cardinia	Indian			16
Cardinia	Indian	0	0	1937
Cardinia	Indian	0	1	71
Cardinia	Indian	1	0	48
Cardinia	Indian	1	1	39
Cardinia	Irish			114
Cardinia	Irish	0	0	1394
Cardinia	Irish	0	1	768
Cardinia	Irish	1	0	560
Cardinia	Irish	1	1	6633
Cardinia	Italian			40
Cardinia	Italian	0	0	1253
Cardinia	Italian	0	1	561
Cardinia	Italian	1	0	254
Cardinia	Italian	1	1	1733
Cardinia	Korean	0	0	60
Cardinia	Korean	1	1	3
Cardinia	Lebanese			6
Cardinia	Lebanese	0	0	89
Cardinia	Lebanese	0	1	24
Cardinia	Lebanese	1	0	9
Cardinia	Lebanese	1	1	55
Cardinia	Macedonian	0	0	50
Cardinia	Macedonian	0	1	15
Cardinia	Macedonian	1	0	4
Cardinia	Macedonian	1	1	22
Cardinia	Maltese			4
Cardinia	Maltese	0	0	253
Cardinia	Maltese	0	1	100
Cardinia	Maltese	1	0	69
Cardinia	Maltese	1	1	205
Cardinia	Maori			3
Cardinia	Maori	0	0	384
Cardinia	Maori	0	1	44
Cardinia	Maori	1	0	22
Cardinia	Maori	1	1	24
Cardinia	NZ			5
Cardinia	NZ	0	0	413
Cardinia	NZ	0	1	213
Cardinia	NZ	1	0	158
Cardinia	NZ	1	1	72
Cardinia	(Other)			89
Cardinia	(Other)	0	0	6410
Cardinia	(Other)	0	1	779
Cardinia	(Other)	1	0	614
Cardinia	(Other)	1	1	912
Cardinia	Polish			8
Cardinia	Polish	0	0	327
Cardinia	Polish	0	1	88
Cardinia	Polish	1	0	58
Cardinia	Polish	1	1	176
Cardinia	Russian			8
Cardinia	Russian	0	0	176
Cardinia	Russian	0	1	25
Cardinia	Russian	1	0	20
Cardinia	Russian	1	1	58
Cardinia	Scottish			99
Cardinia	Scottish	0	0	1737
Cardinia	Scottish	0	1	776
Cardinia	Scottish	1	0	609
Cardinia	Scottish	1	1	5605
Cardinia	Serbian			10
Cardinia	Serbian	0	0	175
Cardinia	Serbian	0	1	34
Cardinia	Serbian	1	0	10
Cardinia	Serbian	1	1	44
Cardinia	South African			3
Cardinia	South African	0	0	336
Cardinia	South African	0	1	76
Cardinia	South African	1	0	35
Cardinia	South African	1	1	35
Cardinia	Spanish			7
Cardinia	Spanish	0	0	258
Cardinia	Spanish	0	1	21
Cardinia	Spanish	1	0	20
Cardinia	Spanish	1	1	88
Cardinia	Sri Lankan			3
Cardinia	Sri Lankan	0	0	894
Cardinia	Sri Lankan	0	1	77
Cardinia	Sri Lankan	1	0	36
Cardinia	Sri Lankan	1	1	49
Cardinia	Turkish			3
Cardinia	Turkish	0	0	94
Cardinia	Turkish	0	1	30
Cardinia	Turkish	1	0	18
Cardinia	Turkish	1	1	15
Cardinia	Vietnamese	0	0	127
Cardinia	Vietnamese	0	1	13
Cardinia	Vietnamese	1	0	16
Cardinia	Vietnamese	1	1	8
Cardinia	Welsh			3
Cardinia	Welsh	0	0	261
Cardinia	Welsh	0	1	67
Cardinia	Welsh	1	0	43
Cardinia	Welsh	1	1	232
Casey - North				5261
Casey - North		0	0	1048
Casey - North		0	1	54
Casey - North		1	0	53
Casey - North		1	1	427
Casey - North	Australian			416
Casey - North	Australian		1	21113
Casey - North	Australian	0	0	1866
Casey - North	Australian	0	1	3912
Casey - North	Australian	1	0	2791
Casey - North	Australian Aboriginal			4
Casey - North	Australian Aboriginal	0	0	9
Casey - North	Australian Aboriginal	0	1	18
Casey - North	Australian Aboriginal	1	0	6
Casey - North	Australian Aboriginal	1	1	79
Casey - North	Chinese			38
Casey - North	Chinese	0	0	6444
Casey - North	Chinese	0	1	85
Casey - North	Chinese	1	0	154
Casey - North	Chinese	1	1	167
Casey - North	Croatian			22
Casey - North	Croatian	0	0	1150
Casey - North	Croatian	0	1	126
Casey - North	Croatian	1	0	70
Casey - North	Croatian	1	1	211
Casey - North	Dutch			26
Casey - North	Dutch	0	0	1655
Casey - North	Dutch	0	1	370
Casey - North	Dutch	1	0	231
Casey - North	Dutch	1	1	706
Casey - North	English			437
Casey - North	English	0	0	9111
Casey - North	English	0	1	3131
Casey - North	English	1	0	2363
Casey - North	English	1	1	17205
Casey - North	Filipino			24
Casey - North	Filipino	0	0	1710
Casey - North	Filipino	0	1	49
Casey - North	Filipino	1	0	175
Casey - North	Filipino	1	1	32
Casey - North	French			6
Casey - North	French	0	0	777
Casey - North	French	0	1	51
Casey - North	French	1	0	38
Casey - North	French	1	1	176
Casey - North	German			41
Casey - North	German	0	0	1389
Casey - North	German	0	1	344
Casey - North	German	1	0	217
Casey - North	German	1	1	1641
Casey - North	Greek			19
Casey - North	Greek	0	0	1374
Casey - North	Greek	0	1	249
Casey - North	Greek	1	0	140
Casey - North	Greek	1	1	663
Casey - North	Hungarian			16
Casey - North	Hungarian	0	0	949
Casey - North	Hungarian	0	1	77
Casey - North	Hungarian	1	0	63
Casey - North	Hungarian	1	1	155
Casey - North	Indian			58
Casey - North	Indian	0	0	7029
Casey - North	Indian	0	1	163
Casey - North	Indian	1	0	64
Casey - North	Indian	1	1	54
Casey - North	Irish			85
Casey - North	Irish	0	0	1808
Casey - North	Irish	0	1	817
Casey - North	Irish	1	0	518
Casey - North	Irish	1	1	5836
Casey - North	Italian			86
Casey - North	Italian	0	0	2769
Casey - North	Italian	0	1	742
Casey - North	Italian	1	0	353
Casey - North	Italian	1	1	2001
Casey - North	Korean	0	0	342
Casey - North	Korean	1	0	5
Casey - North	Korean	1	1	3
Casey - North	Lebanese			18
Casey - North	Lebanese	0	0	765
Casey - North	Lebanese	0	1	145
Casey - North	Lebanese	1	0	57
Casey - North	Lebanese	1	1	52
Casey - North	Macedonian			5
Casey - North	Macedonian	0	0	332
Casey - North	Macedonian	0	1	49
Casey - North	Macedonian	1	0	12
Casey - North	Macedonian	1	1	47
Casey - North	Maltese			8
Casey - North	Maltese	0	0	489
Casey - North	Maltese	0	1	133
Casey - North	Maltese	1	0	97
Casey - North	Maltese	1	1	258
Casey - North	Maori			8
Casey - North	Maori	0	0	615
Casey - North	Maori	0	1	46
Casey - North	Maori	1	0	28
Casey - North	Maori	1	1	8
Casey - North	NZ			12
Casey - North	NZ	0	0	587
Casey - North	NZ	0	1	187
Casey - North	NZ	1	0	118
Casey - North	NZ	1	1	51
Casey - North	(Other)			329
Casey - North	(Other)	0	0	24770
Casey - North	(Other)	0	1	1263
Casey - North	(Other)	1	0	920
Casey - North	(Other)	1	1	979
Casey - North	Polish			29
Casey - North	Polish	0	0	1294
Casey - North	Polish	0	1	90
Casey - North	Polish	1	0	77
Casey - North	Polish	1	1	126
Casey - North	Russian			10
Casey - North	Russian	0	0	578
Casey - North	Russian	0	1	31
Casey - North	Russian	1	0	40
Casey - North	Russian	1	1	63
Casey - North	Scottish			106
Casey - North	Scottish	0	0	2131
Casey - North	Scottish	0	1	779
Casey - North	Scottish	1	0	577
Casey - North	Scottish	1	1	4635
Casey - North	Serbian			17
Casey - North	Serbian	0	0	1784
Casey - North	Serbian	0	1	110
Casey - North	Serbian	1	0	55
Casey - North	Serbian	1	1	88
Casey - North	South African	0	0	730
Casey - North	South African	0	1	94
Casey - North	South African	1	0	59
Casey - North	South African	1	1	31
Casey - North	Spanish			9
Casey - North	Spanish	0	0	737
Casey - North	Spanish	0	1	37
Casey - North	Spanish	1	0	29
Casey - North	Spanish	1	1	68
Casey - North	Sri Lankan			24
Casey - North	Sri Lankan	0	0	4809
Casey - North	Sri Lankan	0	1	154
Casey - North	Sri Lankan	1	0	84
Casey - North	Sri Lankan	1	1	41
Casey - North	Turkish			5
Casey - North	Turkish	0	0	747
Casey - North	Turkish	0	1	64
Casey - North	Turkish	1	0	58
Casey - North	Turkish	1	1	43
Casey - North	Vietnamese			15
Casey - North	Vietnamese	0	0	1074
Casey - North	Vietnamese	0	1	27
Casey - North	Vietnamese	1	0	38
Casey - North	Vietnamese	1	1	5
Casey - North	Welsh			3
Casey - North	Welsh	0	0	224
Casey - North	Welsh	0	1	61
Casey - North	Welsh	1	0	33
Casey - North	Welsh	1	1	193
Casey - South				8207
Casey - South		0	0	1489
Casey - South		0	1	97
Casey - South		1	0	80
Casey - South		1	1	638
Casey - South	Australian			494
Casey - South	Australian		1	28963
Casey - South	Australian	0	0	2986
Casey - South	Australian	0	1	5185
Casey - South	Australian	1	0	3565
Casey - South	Australian Aboriginal			8
Casey - South	Australian Aboriginal	0	0	10
Casey - South	Australian Aboriginal	0	1	20
Casey - South	Australian Aboriginal	1	0	4
Casey - South	Australian Aboriginal	1	1	116
Casey - South	Chinese			41
Casey - South	Chinese	0	0	4901
Casey - South	Chinese	0	1	88
Casey - South	Chinese	1	0	133
Casey - South	Chinese	1	1	186
Casey - South	Croatian			5
Casey - South	Croatian	0	0	692
Casey - South	Croatian	0	1	113
Casey - South	Croatian	1	0	49
Casey - South	Croatian	1	1	131
Casey - South	Dutch			38
Casey - South	Dutch	0	0	1684
Casey - South	Dutch	0	1	441
Casey - South	Dutch	1	0	265
Casey - South	Dutch	1	1	872
Casey - South	English			549
Casey - South	English	0	0	11734
Casey - South	English	0	1	4169
Casey - South	English	1	0	3248
Casey - South	English	1	1	22772
Casey - South	Filipino			29
Casey - South	Filipino	0	0	3897
Casey - South	Filipino	0	1	52
Casey - South	Filipino	1	0	230
Casey - South	Filipino	1	1	33
Casey - South	French			14
Casey - South	French	0	0	919
Casey - South	French	0	1	57
Casey - South	French	1	0	43
Casey - South	French	1	1	187
Casey - South	German			44
Casey - South	German	0	0	1588
Casey - South	German	0	1	438
Casey - South	German	1	0	276
Casey - South	German	1	1	2018
Casey - South	Greek			21
Casey - South	Greek	0	0	1079
Casey - South	Greek	0	1	287
Casey - South	Greek	1	0	147
Casey - South	Greek	1	1	619
Casey - South	Hungarian			19
Casey - South	Hungarian	0	0	707
Casey - South	Hungarian	0	1	100
Casey - South	Hungarian	1	0	63
Casey - South	Hungarian	1	1	110
Casey - South	Indian			76
Casey - South	Indian	0	0	15075
Casey - South	Indian	0	1	152
Casey - South	Indian	1	0	128
Casey - South	Indian	1	1	87
Casey - South	Irish			125
Casey - South	Irish	0	0	1984
Casey - South	Irish	0	1	843
Casey - South	Irish	1	0	648
Casey - South	Irish	1	1	6481
Casey - South	Italian			73
Casey - South	Italian	0	0	2088
Casey - South	Italian	0	1	727
Casey - South	Italian	1	0	350
Casey - South	Italian	1	1	2024
Casey - South	Korean	0	0	220
Casey - South	Korean	1	0	5
Casey - South	Lebanese			3
Casey - South	Lebanese	0	0	466
Casey - South	Lebanese	0	1	76
Casey - South	Lebanese	1	0	34
Casey - South	Lebanese	1	1	78
Casey - South	Macedonian			4
Casey - South	Macedonian	0	0	240
Casey - South	Macedonian	0	1	38
Casey - South	Macedonian	1	0	17
Casey - South	Macedonian	1	1	35
Casey - South	Maltese			5
Casey - South	Maltese	0	0	528
Casey - South	Maltese	0	1	186
Casey - South	Maltese	1	0	93
Casey - South	Maltese	1	1	338
Casey - South	Maori			38
Casey - South	Maori	0	0	1277
Casey - South	Maori	0	1	99
Casey - South	Maori	1	0	85
Casey - South	Maori	1	1	43
Casey - South	NZ			15
Casey - South	NZ	0	0	937
Casey - South	NZ	0	1	262
Casey - South	NZ	1	0	169
Casey - South	NZ	1	1	126
Casey - South	(Other)			378
Casey - South	(Other)	0	0	34618
Casey - South	(Other)	0	1	1452
Casey - South	(Other)	1	0	1075
Casey - South	(Other)	1	1	1190
Casey - South	Polish			9
Casey - South	Polish	0	0	781
Casey - South	Polish	0	1	102
Casey - South	Polish	1	0	68
Casey - South	Polish	1	1	184
Casey - South	Russian			3
Casey - South	Russian	0	0	422
Casey - South	Russian	0	1	34
Casey - South	Russian	1	0	35
Casey - South	Russian	1	1	64
Casey - South	Scottish			104
Casey - South	Scottish	0	0	2385
Casey - South	Scottish	0	1	917
Casey - South	Scottish	1	0	745
Casey - South	Scottish	1	1	5525
Casey - South	Serbian			13
Casey - South	Serbian	0	0	831
Casey - South	Serbian	0	1	73
Casey - South	Serbian	1	0	44
Casey - South	Serbian	1	1	51
Casey - South	South African			7
Casey - South	South African	0	0	654
Casey - South	South African	0	1	77
Casey - South	South African	1	0	58
Casey - South	South African	1	1	33
Casey - South	Spanish			9
Casey - South	Spanish	0	0	919
Casey - South	Spanish	0	1	35
Casey - South	Spanish	1	0	45
Casey - South	Spanish	1	1	78
Casey - South	Sri Lankan			37
Casey - South	Sri Lankan	0	0	6151
Casey - South	Sri Lankan	0	1	137
Casey - South	Sri Lankan	1	0	80
Casey - South	Sri Lankan	1	1	87
Casey - South	Turkish			5
Casey - South	Turkish	0	0	770
Casey - South	Turkish	0	1	121
Casey - South	Turkish	1	0	53
Casey - South	Turkish	1	1	71
Casey - South	Vietnamese			26
Casey - South	Vietnamese	0	0	1220
Casey - South	Vietnamese	0	1	30
Casey - South	Vietnamese	1	0	45
Casey - South	Vietnamese	1	1	15
Casey - South	Welsh			7
Casey - South	Welsh	0	0	294
Casey - South	Welsh	0	1	69
Casey - South	Welsh	1	0	60
Casey - South	Welsh	1	1	207
Dandenong				9120
Dandenong		0	0	2515
Dandenong		0	1	96
Dandenong		1	0	96
Dandenong		1	1	317
Dandenong	Australian			432
Dandenong	Australian		1	12577
Dandenong	Australian	0	0	3576
Dandenong	Australian	0	1	2538
Dandenong	Australian	1	0	1946
Dandenong	Australian Aboriginal	0	0	3
