SA4_NAME16	Age5yr	ChildrenEverBorn	females
Ballarat	15-19	0	4058
Ballarat	15-19	1	57
Ballarat	15-19	2	14
Ballarat	20-24		448
Ballarat	20-24	0	3862
Ballarat	20-24	1	373
Ballarat	20-24	2	177
Ballarat	20-24	3	36
Ballarat	20-24	4	8
Ballarat	20-24	6	4
Ballarat	25-29		323
Ballarat	25-29	0	2461
Ballarat	25-29	1	781
Ballarat	25-29	2	579
Ballarat	25-29	3	222
Ballarat	25-29	4	55
Ballarat	25-29	5	5
Ballarat	25-29	6	14
Ballarat	30-34		323
Ballarat	30-34	0	1342
Ballarat	30-34	1	884
Ballarat	30-34	2	1246
Ballarat	30-34	3	511
Ballarat	30-34	4	163
Ballarat	30-34	5	41
Ballarat	30-34	6	25
Ballarat	35-39		280
Ballarat	35-39	0	877
Ballarat	35-39	1	648
Ballarat	35-39	2	1515
Ballarat	35-39	3	850
Ballarat	35-39	4	299
Ballarat	35-39	5	74
Ballarat	35-39	6	55
Ballarat	40-44		330
Ballarat	40-44	0	798
Ballarat	40-44	1	623
Ballarat	40-44	2	1692
Ballarat	40-44	3	1072
Ballarat	40-44	4	405
Ballarat	40-44	5	130
Ballarat	40-44	6	80
Ballarat	45-49		357
Ballarat	45-49	0	818
Ballarat	45-49	1	623
Ballarat	45-49	2	1832
Ballarat	45-49	3	1160
Ballarat	45-49	4	429
Ballarat	45-49	5	134
Ballarat	45-49	6	109
Ballarat	50-54		369
Ballarat	50-54	0	836
Ballarat	50-54	1	574
Ballarat	50-54	2	1826
Ballarat	50-54	3	1228
Ballarat	50-54	4	525
Ballarat	50-54	5	153
Ballarat	50-54	6	100
Ballarat	55-59		427
Ballarat	55-59	0	794
Ballarat	55-59	1	534
Ballarat	55-59	2	1734
Ballarat	55-59	3	1335
Ballarat	55-59	4	533
Ballarat	55-59	5	149
Ballarat	55-59	6	90
Ballarat	60-64		392
Ballarat	60-64	0	680
Ballarat	60-64	1	504
Ballarat	60-64	2	1788
Ballarat	60-64	3	1262
Ballarat	60-64	4	554
Ballarat	60-64	5	159
Ballarat	60-64	6	84
Ballarat	65-69		402
Ballarat	65-69	0	497
Ballarat	65-69	1	368
Ballarat	65-69	2	1645
Ballarat	65-69	3	1278
Ballarat	65-69	4	601
Ballarat	65-69	5	216
Ballarat	65-69	6	121
Ballarat	70-74		363
Ballarat	70-74	0	333
Ballarat	70-74	1	249
Ballarat	70-74	2	1026
Ballarat	70-74	3	901
Ballarat	70-74	4	532
Ballarat	70-74	5	222
Ballarat	70-74	6	165
Ballarat	75-79		301
Ballarat	75-79	0	224
Ballarat	75-79	1	135
Ballarat	75-79	2	588
Ballarat	75-79	3	648
Ballarat	75-79	4	455
Ballarat	75-79	5	226
Ballarat	75-79	6	199
Ballarat	80-84		238
Ballarat	80-84	0	153
Ballarat	80-84	1	104
Ballarat	80-84	2	366
Ballarat	80-84	3	391
Ballarat	80-84	4	343
Ballarat	80-84	5	203
Ballarat	80-84	6	213
Ballarat	85+		362
Ballarat	85+	0	197
Ballarat	85+	1	168
Ballarat	85+	2	496
Ballarat	85+	3	480
Ballarat	85+	4	319
Ballarat	85+	5	191
Ballarat	85+	6	240
Bendigo	15-19		619
Bendigo	15-19	0	3951
Bendigo	15-19	1	45
Bendigo	15-19	2	15
Bendigo	15-19	3	3
Bendigo	20-24		399
Bendigo	20-24	0	3609
Bendigo	20-24	1	398
Bendigo	20-24	2	164
Bendigo	20-24	3	46
Bendigo	20-24	4	10
Bendigo	20-24	5	6
Bendigo	20-24	6	3
Bendigo	25-29		348
Bendigo	25-29	0	2399
Bendigo	25-29	1	753
Bendigo	25-29	2	563
Bendigo	25-29	3	205
Bendigo	25-29	4	53
Bendigo	25-29	5	12
Bendigo	25-29	6	7
Bendigo	30-34		331
Bendigo	30-34	0	1267
Bendigo	30-34	1	879
Bendigo	30-34	2	1170
Bendigo	30-34	3	539
Bendigo	30-34	4	138
Bendigo	30-34	5	41
Bendigo	30-34	6	27
Bendigo	35-39		311
Bendigo	35-39	0	805
Bendigo	35-39	1	679
Bendigo	35-39	2	1490
Bendigo	35-39	3	837
Bendigo	35-39	4	260
Bendigo	35-39	5	93
Bendigo	35-39	6	48
Bendigo	40-44		361
Bendigo	40-44	0	696
Bendigo	40-44	1	656
Bendigo	40-44	2	1679
Bendigo	40-44	3	1030
Bendigo	40-44	4	367
Bendigo	40-44	5	107
Bendigo	40-44	6	67
Bendigo	45-49		354
Bendigo	45-49	0	754
Bendigo	45-49	1	659
Bendigo	45-49	2	1710
Bendigo	45-49	3	1081
Bendigo	45-49	4	430
Bendigo	45-49	5	118
Bendigo	45-49	6	80
Bendigo	50-54		396
Bendigo	50-54	0	763
Bendigo	50-54	1	585
Bendigo	50-54	2	1785
Bendigo	50-54	3	1192
Bendigo	50-54	4	489
Bendigo	50-54	5	151
Bendigo	50-54	6	98
Bendigo	55-59		386
Bendigo	55-59	0	718
Bendigo	55-59	1	558
Bendigo	55-59	2	1716
Bendigo	55-59	3	1319
Bendigo	55-59	4	566
Bendigo	55-59	5	158
Bendigo	55-59	6	112
Bendigo	60-64		420
Bendigo	60-64	0	602
Bendigo	60-64	1	445
Bendigo	60-64	2	1704
Bendigo	60-64	3	1261
Bendigo	60-64	4	554
Bendigo	60-64	5	152
Bendigo	60-64	6	90
Bendigo	65-69		387
Bendigo	65-69	0	469
Bendigo	65-69	1	359
Bendigo	65-69	2	1621
Bendigo	65-69	3	1266
Bendigo	65-69	4	544
Bendigo	65-69	5	180
Bendigo	65-69	6	79
Bendigo	70-74		356
Bendigo	70-74	0	334
Bendigo	70-74	1	209
Bendigo	70-74	2	968
Bendigo	70-74	3	946
Bendigo	70-74	4	477
Bendigo	70-74	5	166
Bendigo	70-74	6	117
Bendigo	75-79		325
Bendigo	75-79	0	228
Bendigo	75-79	1	157
Bendigo	75-79	2	574
Bendigo	75-79	3	646
Bendigo	75-79	4	456
Bendigo	75-79	5	199
Bendigo	75-79	6	183
Bendigo	80-84		273
Bendigo	80-84	0	138
Bendigo	80-84	1	107
Bendigo	80-84	2	355
Bendigo	80-84	3	429
Bendigo	80-84	4	335
Bendigo	80-84	5	163
Bendigo	80-84	6	190
Bendigo	85+		511
Bendigo	85+	0	183
Bendigo	85+	1	169
Bendigo	85+	2	453
Bendigo	85+	3	472
Bendigo	85+	4	323
Bendigo	85+	5	172
Bendigo	85+	6	218
Geelong	15-19		932
Geelong	15-19	0	7361
Geelong	15-19	1	55
Geelong	15-19	2	15
Geelong	15-19	6	3
Geelong	20-24		738
Geelong	20-24	0	6956
Geelong	20-24	1	536
Geelong	20-24	2	201
Geelong	20-24	3	40
Geelong	20-24	4	8
Geelong	25-29		614
Geelong	25-29	0	5374
Geelong	25-29	1	1293
Geelong	25-29	2	815
Geelong	25-29	3	266
Geelong	25-29	4	67
Geelong	25-29	5	16
Geelong	25-29	6	3
Geelong	30-34		534
Geelong	30-34	0	3143
Geelong	30-34	1	1941
Geelong	30-34	2	2240
Geelong	30-34	3	814
Geelong	30-34	4	224
Geelong	30-34	5	73
Geelong	30-34	6	34
Geelong	35-39		424
Geelong	35-39	0	1694
Geelong	35-39	1	1402
Geelong	35-39	2	3052
Geelong	35-39	3	1510
Geelong	35-39	4	410
Geelong	35-39	5	87
Geelong	35-39	6	65
Geelong	40-44		515
Geelong	40-44	0	1387
Geelong	40-44	1	1251
Geelong	40-44	2	3620
Geelong	40-44	3	1958
Geelong	40-44	4	573
Geelong	40-44	5	174
Geelong	40-44	6	106
Geelong	45-49		538
Geelong	45-49	0	1289
Geelong	45-49	1	1166
Geelong	45-49	2	3621
Geelong	45-49	3	1946
Geelong	45-49	4	666
Geelong	45-49	5	169
Geelong	45-49	6	108
Geelong	50-54		570
Geelong	50-54	0	1266
Geelong	50-54	1	1026
Geelong	50-54	2	3438
Geelong	50-54	3	2103
Geelong	50-54	4	760
Geelong	50-54	5	195
Geelong	50-54	6	117
Geelong	55-59		569
Geelong	55-59	0	1184
Geelong	55-59	1	924
Geelong	55-59	2	3291
Geelong	55-59	3	2313
Geelong	55-59	4	817
Geelong	55-59	5	191
Geelong	55-59	6	109
Geelong	60-64		577
Geelong	60-64	0	933
Geelong	60-64	1	787
Geelong	60-64	2	3269
Geelong	60-64	3	2242
Geelong	60-64	4	837
Geelong	60-64	5	182
Geelong	60-64	6	82
Geelong	65-69		617
Geelong	65-69	0	739
Geelong	65-69	1	636
Geelong	65-69	2	3181
Geelong	65-69	3	2213
Geelong	65-69	4	804
Geelong	65-69	5	264
Geelong	65-69	6	120
Geelong	70-74		455
Geelong	70-74	0	493
Geelong	70-74	1	418
Geelong	70-74	2	2051
Geelong	70-74	3	1768
Geelong	70-74	4	778
Geelong	70-74	5	250
Geelong	70-74	6	155
Geelong	75-79		426
Geelong	75-79	0	304
Geelong	75-79	1	264
Geelong	75-79	2	1242
Geelong	75-79	3	1245
Geelong	75-79	4	773
Geelong	75-79	5	303
Geelong	75-79	6	274
Geelong	80-84		407
Geelong	80-84	0	215
Geelong	80-84	1	220
Geelong	80-84	2	862
Geelong	80-84	3	909
Geelong	80-84	4	581
Geelong	80-84	5	256
Geelong	80-84	6	252
Geelong	85+		660
Geelong	85+	0	325
Geelong	85+	1	371
Geelong	85+	2	1061
Geelong	85+	3	960
Geelong	85+	4	666
Geelong	85+	5	304
Geelong	85+	6	313
Hume	15-19		705
Hume	15-19	0	4143
Hume	15-19	1	40
Hume	15-19	2	11
Hume	15-19	3	4
Hume	20-24		380
Hume	20-24	0	2924
Hume	20-24	1	376
Hume	20-24	2	186
Hume	20-24	3	52
Hume	20-24	4	3
Hume	25-29		325
Hume	25-29	0	2168
Hume	25-29	1	791
Hume	25-29	2	647
Hume	25-29	3	201
Hume	25-29	4	64
Hume	25-29	5	15
Hume	25-29	6	6
Hume	30-34		355
Hume	30-34	0	1263
Hume	30-34	1	891
Hume	30-34	2	1282
Hume	30-34	3	583
Hume	30-34	4	154
Hume	30-34	5	45
Hume	30-34	6	25
Hume	35-39		346
Hume	35-39	0	783
Hume	35-39	1	615
Hume	35-39	2	1602
Hume	35-39	3	924
Hume	35-39	4	308
Hume	35-39	5	87
Hume	35-39	6	61
Hume	40-44		365
Hume	40-44	0	762
Hume	40-44	1	614
Hume	40-44	2	1846
Hume	40-44	3	1165
Hume	40-44	4	397
Hume	40-44	5	112
Hume	40-44	6	72
Hume	45-49		434
Hume	45-49	0	739
Hume	45-49	1	657
Hume	45-49	2	1983
Hume	45-49	3	1301
Hume	45-49	4	467
Hume	45-49	5	154
Hume	45-49	6	93
Hume	50-54		481
Hume	50-54	0	807
Hume	50-54	1	580
Hume	50-54	2	2128
Hume	50-54	3	1448
Hume	50-54	4	532
Hume	50-54	5	154
Hume	50-54	6	90
Hume	55-59		448
Hume	55-59	0	828
Hume	55-59	1	636
Hume	55-59	2	2164
Hume	55-59	3	1582
Hume	55-59	4	662
Hume	55-59	5	199
Hume	55-59	6	95
Hume	60-64		502
Hume	60-64	0	657
Hume	60-64	1	560
Hume	60-64	2	2049
Hume	60-64	3	1566
Hume	60-64	4	644
Hume	60-64	5	177
Hume	60-64	6	96
Hume	65-69		483
Hume	65-69	0	540
Hume	65-69	1	440
Hume	65-69	2	1945
Hume	65-69	3	1534
Hume	65-69	4	653
Hume	65-69	5	193
Hume	65-69	6	118
Hume	70-74		412
Hume	70-74	0	396
Hume	70-74	1	272
Hume	70-74	2	1274
Hume	70-74	3	1178
Hume	70-74	4	607
Hume	70-74	5	180
Hume	70-74	6	166
Hume	75-79		325
Hume	75-79	0	249
Hume	75-79	1	161
Hume	75-79	2	703
Hume	75-79	3	761
Hume	75-79	4	549
Hume	75-79	5	258
Hume	75-79	6	201
Hume	80-84		322
Hume	80-84	0	157
Hume	80-84	1	123
Hume	80-84	2	432
Hume	80-84	3	543
Hume	80-84	4	380
Hume	80-84	5	207
Hume	80-84	6	193
Hume	85+		500
Hume	85+	0	176
Hume	85+	1	174
Hume	85+	2	530
Hume	85+	3	548
Hume	85+	4	455
Hume	85+	5	226
Hume	85+	6	237
Latrobe - Gippsland	15-19		1017
Latrobe - Gippsland	15-19	0	6248
Latrobe - Gippsland	15-19	1	111
Latrobe - Gippsland	15-19	2	12
Latrobe - Gippsland	15-19	3	3
Latrobe - Gippsland	15-19	4	3
Latrobe - Gippsland	20-24		680
Latrobe - Gippsland	20-24	0	4845
Latrobe - Gippsland	20-24	1	703
Latrobe - Gippsland	20-24	2	313
Latrobe - Gippsland	20-24	3	79
Latrobe - Gippsland	20-24	4	9
Latrobe - Gippsland	20-24	5	3
Latrobe - Gippsland	20-24	6	4
Latrobe - Gippsland	25-29		588
Latrobe - Gippsland	25-29	0	3534
Latrobe - Gippsland	25-29	1	1347
Latrobe - Gippsland	25-29	2	1090
Latrobe - Gippsland	25-29	3	405
Latrobe - Gippsland	25-29	4	101
Latrobe - Gippsland	25-29	5	24
Latrobe - Gippsland	25-29	6	3
Latrobe - Gippsland	30-34		560
Latrobe - Gippsland	30-34	0	1904
Latrobe - Gippsland	30-34	1	1409
Latrobe - Gippsland	30-34	2	2132
Latrobe - Gippsland	30-34	3	1045
Latrobe - Gippsland	30-34	4	336
Latrobe - Gippsland	30-34	5	84
Latrobe - Gippsland	30-34	6	55
Latrobe - Gippsland	35-39		522
Latrobe - Gippsland	35-39	0	1085
Latrobe - Gippsland	35-39	1	999
Latrobe - Gippsland	35-39	2	2314
Latrobe - Gippsland	35-39	3	1427
Latrobe - Gippsland	35-39	4	536
Latrobe - Gippsland	35-39	5	151
Latrobe - Gippsland	35-39	6	110
Latrobe - Gippsland	40-44		587
Latrobe - Gippsland	40-44	0	1062
Latrobe - Gippsland	40-44	1	910
Latrobe - Gippsland	40-44	2	2705
Latrobe - Gippsland	40-44	3	1767
Latrobe - Gippsland	40-44	4	660
Latrobe - Gippsland	40-44	5	203
Latrobe - Gippsland	40-44	6	130
Latrobe - Gippsland	45-49		661
Latrobe - Gippsland	45-49	0	1116
Latrobe - Gippsland	45-49	1	924
Latrobe - Gippsland	45-49	2	3004
Latrobe - Gippsland	45-49	3	2065
Latrobe - Gippsland	45-49	4	789
Latrobe - Gippsland	45-49	5	228
Latrobe - Gippsland	45-49	6	145
Latrobe - Gippsland	50-54		748
Latrobe - Gippsland	50-54	0	1174
Latrobe - Gippsland	50-54	1	906
Latrobe - Gippsland	50-54	2	3178
Latrobe - Gippsland	50-54	3	2280
Latrobe - Gippsland	50-54	4	906
Latrobe - Gippsland	50-54	5	295
Latrobe - Gippsland	50-54	6	156
Latrobe - Gippsland	55-59		825
Latrobe - Gippsland	55-59	0	1230
Latrobe - Gippsland	55-59	1	897
Latrobe - Gippsland	55-59	2	3302
Latrobe - Gippsland	55-59	3	2606
Latrobe - Gippsland	55-59	4	1093
Latrobe - Gippsland	55-59	5	309
Latrobe - Gippsland	55-59	6	180
Latrobe - Gippsland	60-64		818
Latrobe - Gippsland	60-64	0	1081
Latrobe - Gippsland	60-64	1	775
Latrobe - Gippsland	60-64	2	3469
Latrobe - Gippsland	60-64	3	2633
Latrobe - Gippsland	60-64	4	1092
Latrobe - Gippsland	60-64	5	312
Latrobe - Gippsland	60-64	6	177
Latrobe - Gippsland	65-69		870
Latrobe - Gippsland	65-69	0	848
Latrobe - Gippsland	65-69	1	686
Latrobe - Gippsland	65-69	2	3389
Latrobe - Gippsland	65-69	3	2591
Latrobe - Gippsland	65-69	4	1174
Latrobe - Gippsland	65-69	5	348
Latrobe - Gippsland	65-69	6	189
Latrobe - Gippsland	70-74		690
Latrobe - Gippsland	70-74	0	491
Latrobe - Gippsland	70-74	1	469
Latrobe - Gippsland	70-74	2	2216
Latrobe - Gippsland	70-74	3	2026
Latrobe - Gippsland	70-74	4	1050
Latrobe - Gippsland	70-74	5	372
Latrobe - Gippsland	70-74	6	259
Latrobe - Gippsland	75-79		604
Latrobe - Gippsland	75-79	0	361
Latrobe - Gippsland	75-79	1	276
Latrobe - Gippsland	75-79	2	1193
Latrobe - Gippsland	75-79	3	1462
Latrobe - Gippsland	75-79	4	932
Latrobe - Gippsland	75-79	5	390
Latrobe - Gippsland	75-79	6	333
Latrobe - Gippsland	80-84		529
Latrobe - Gippsland	80-84	0	218
Latrobe - Gippsland	80-84	1	187
Latrobe - Gippsland	80-84	2	729
Latrobe - Gippsland	80-84	3	911
Latrobe - Gippsland	80-84	4	712
Latrobe - Gippsland	80-84	5	338
Latrobe - Gippsland	80-84	6	320
Latrobe - Gippsland	85+		706
Latrobe - Gippsland	85+	0	294
Latrobe - Gippsland	85+	1	283
Latrobe - Gippsland	85+	2	841
Latrobe - Gippsland	85+	3	870
Latrobe - Gippsland	85+	4	720
Latrobe - Gippsland	85+	5	366
Latrobe - Gippsland	85+	6	403
Melbourne - Inner	15-19		1979
Melbourne - Inner	15-19	0	12722
Melbourne - Inner	15-19	1	30
Melbourne - Inner	15-19	2	5
Melbourne - Inner	15-19	6	5
Melbourne - Inner	20-24		4200
Melbourne - Inner	20-24	0	31257
Melbourne - Inner	20-24	1	315
Melbourne - Inner	20-24	2	74
Melbourne - Inner	20-24	3	24
Melbourne - Inner	20-24	4	4
Melbourne - Inner	20-24	6	11
Melbourne - Inner	25-29		5170
Melbourne - Inner	25-29	0	37320
Melbourne - Inner	25-29	1	1564
Melbourne - Inner	25-29	2	396
Melbourne - Inner	25-29	3	119
Melbourne - Inner	25-29	4	44
Melbourne - Inner	25-29	5	13
Melbourne - Inner	25-29	6	14
Melbourne - Inner	30-34		4043
Melbourne - Inner	30-34	0	26275
Melbourne - Inner	30-34	1	4751
Melbourne - Inner	30-34	2	1854
Melbourne - Inner	30-34	3	362
Melbourne - Inner	30-34	4	117
Melbourne - Inner	30-34	5	45
Melbourne - Inner	30-34	6	39
Melbourne - Inner	35-39		2403
Melbourne - Inner	35-39	0	12520
Melbourne - Inner	35-39	1	4313
Melbourne - Inner	35-39	2	4309
Melbourne - Inner	35-39	3	1010
Melbourne - Inner	35-39	4	222
Melbourne - Inner	35-39	5	48
Melbourne - Inner	35-39	6	64
Melbourne - Inner	40-44		1841
Melbourne - Inner	40-44	0	7568
Melbourne - Inner	40-44	1	3163
Melbourne - Inner	40-44	2	5125
Melbourne - Inner	40-44	3	1755
Melbourne - Inner	40-44	4	373
Melbourne - Inner	40-44	5	84
Melbourne - Inner	40-44	6	72
Melbourne - Inner	45-49		1605
Melbourne - Inner	45-49	0	6014
Melbourne - Inner	45-49	1	2863
Melbourne - Inner	45-49	2	5164
Melbourne - Inner	45-49	3	1864
Melbourne - Inner	45-49	4	446
Melbourne - Inner	45-49	5	101
Melbourne - Inner	45-49	6	96
Melbourne - Inner	50-54		1372
Melbourne - Inner	50-54	0	4621
Melbourne - Inner	50-54	1	2403
Melbourne - Inner	50-54	2	4518
Melbourne - Inner	50-54	3	1815
Melbourne - Inner	50-54	4	462
Melbourne - Inner	50-54	5	111
Melbourne - Inner	50-54	6	71
Melbourne - Inner	55-59		1312
Melbourne - Inner	55-59	0	4004
Melbourne - Inner	55-59	1	2071
Melbourne - Inner	55-59	2	4081
Melbourne - Inner	55-59	3	2000
Melbourne - Inner	55-59	4	569
Melbourne - Inner	55-59	5	141
Melbourne - Inner	55-59	6	106
Melbourne - Inner	60-64		1129
Melbourne - Inner	60-64	0	2927
Melbourne - Inner	60-64	1	1682
Melbourne - Inner	60-64	2	3671
Melbourne - Inner	60-64	3	1882
Melbourne - Inner	60-64	4	631
Melbourne - Inner	60-64	5	130
Melbourne - Inner	60-64	6	102
Melbourne - Inner	65-69		965
Melbourne - Inner	65-69	0	1980
Melbourne - Inner	65-69	1	1288
Melbourne - Inner	65-69	2	3456
Melbourne - Inner	65-69	3	1862
Melbourne - Inner	65-69	4	652
Melbourne - Inner	65-69	5	199
Melbourne - Inner	65-69	6	118
Melbourne - Inner	70-74		733
Melbourne - Inner	70-74	0	1071
Melbourne - Inner	70-74	1	763
Melbourne - Inner	70-74	2	2423
Melbourne - Inner	70-74	3	1504
Melbourne - Inner	70-74	4	600
Melbourne - Inner	70-74	5	174
Melbourne - Inner	70-74	6	146
Melbourne - Inner	75-79		634
Melbourne - Inner	75-79	0	695
Melbourne - Inner	75-79	1	585
Melbourne - Inner	75-79	2	1904
Melbourne - Inner	75-79	3	1398
Melbourne - Inner	75-79	4	616
Melbourne - Inner	75-79	5	218
Melbourne - Inner	75-79	6	215
Melbourne - Inner	80-84		585
Melbourne - Inner	80-84	0	475
Melbourne - Inner	80-84	1	453
Melbourne - Inner	80-84	2	1410
Melbourne - Inner	80-84	3	1025
Melbourne - Inner	80-84	4	510
Melbourne - Inner	80-84	5	214
Melbourne - Inner	80-84	6	245
Melbourne - Inner	85+		935
Melbourne - Inner	85+	0	620
Melbourne - Inner	85+	1	623
Melbourne - Inner	85+	2	1368
Melbourne - Inner	85+	3	990
Melbourne - Inner	85+	4	561
Melbourne - Inner	85+	5	316
Melbourne - Inner	85+	6	371
Melbourne - Inner East	15-19		1144
Melbourne - Inner East	15-19	0	10918
Melbourne - Inner East	15-19	1	17
Melbourne - Inner East	15-19	6	3
Melbourne - Inner East	20-24		1170
Melbourne - Inner East	20-24	0	12440
Melbourne - Inner East	20-24	1	157
Melbourne - Inner East	20-24	2	29
Melbourne - Inner East	20-24	3	9
Melbourne - Inner East	20-24	4	3
Melbourne - Inner East	20-24	6	7
Melbourne - Inner East	25-29		1022
Melbourne - Inner East	25-29	0	10510
Melbourne - Inner East	25-29	1	992
Melbourne - Inner East	25-29	2	294
Melbourne - Inner East	25-29	3	53
Melbourne - Inner East	25-29	4	3
Melbourne - Inner East	25-29	5	3
Melbourne - Inner East	30-34		713
Melbourne - Inner East	30-34	0	5968
Melbourne - Inner East	30-34	1	2745
Melbourne - Inner East	30-34	2	1720
Melbourne - Inner East	30-34	3	293
Melbourne - Inner East	30-34	4	48
Melbourne - Inner East	30-34	5	14
Melbourne - Inner East	30-34	6	7
Melbourne - Inner East	35-39		548
Melbourne - Inner East	35-39	0	2865
Melbourne - Inner East	35-39	1	2357
Melbourne - Inner East	35-39	2	4001
Melbourne - Inner East	35-39	3	1204
Melbourne - Inner East	35-39	4	177
Melbourne - Inner East	35-39	5	35
Melbourne - Inner East	35-39	6	13
Melbourne - Inner East	40-44		534
Melbourne - Inner East	40-44	0	2037
Melbourne - Inner East	40-44	1	2232
Melbourne - Inner East	40-44	2	5187
Melbourne - Inner East	40-44	3	2070
Melbourne - Inner East	40-44	4	369
Melbourne - Inner East	40-44	5	66
Melbourne - Inner East	40-44	6	26
Melbourne - Inner East	45-49		578
Melbourne - Inner East	45-49	0	1921
Melbourne - Inner East	45-49	1	2226
Melbourne - Inner East	45-49	2	5895
Melbourne - Inner East	45-49	3	2481
Melbourne - Inner East	45-49	4	497
Melbourne - Inner East	45-49	5	100
Melbourne - Inner East	45-49	6	31
Melbourne - Inner East	50-54		558
Melbourne - Inner East	50-54	0	1777
Melbourne - Inner East	50-54	1	2130
Melbourne - Inner East	50-54	2	5200
Melbourne - Inner East	50-54	3	2361
Melbourne - Inner East	50-54	4	522
Melbourne - Inner East	50-54	5	96
Melbourne - Inner East	50-54	6	42
Melbourne - Inner East	55-59		555
Melbourne - Inner East	55-59	0	1590
Melbourne - Inner East	55-59	1	1931
Melbourne - Inner East	55-59	2	4462
Melbourne - Inner East	55-59	3	2223
Melbourne - Inner East	55-59	4	576
Melbourne - Inner East	55-59	5	109
Melbourne - Inner East	55-59	6	46
Melbourne - Inner East	60-64		484
Melbourne - Inner East	60-64	0	1459
Melbourne - Inner East	60-64	1	1595
Melbourne - Inner East	60-64	2	3684
Melbourne - Inner East	60-64	3	1983
Melbourne - Inner East	60-64	4	589
Melbourne - Inner East	60-64	5	116
Melbourne - Inner East	60-64	6	54
Melbourne - Inner East	65-69		507
Melbourne - Inner East	65-69	0	1149
Melbourne - Inner East	65-69	1	1100
Melbourne - Inner East	65-69	2	3619
Melbourne - Inner East	65-69	3	2103
Melbourne - Inner East	65-69	4	664
Melbourne - Inner East	65-69	5	166
Melbourne - Inner East	65-69	6	66
Melbourne - Inner East	70-74		481
Melbourne - Inner East	70-74	0	838
Melbourne - Inner East	70-74	1	665
Melbourne - Inner East	70-74	2	2884
Melbourne - Inner East	70-74	3	1944
Melbourne - Inner East	70-74	4	676
Melbourne - Inner East	70-74	5	179
Melbourne - Inner East	70-74	6	102
Melbourne - Inner East	75-79		453
Melbourne - Inner East	75-79	0	692
Melbourne - Inner East	75-79	1	461
Melbourne - Inner East	75-79	2	2155
Melbourne - Inner East	75-79	3	1685
Melbourne - Inner East	75-79	4	768
Melbourne - Inner East	75-79	5	251
Melbourne - Inner East	75-79	6	180
Melbourne - Inner East	80-84		453
Melbourne - Inner East	80-84	0	502
Melbourne - Inner East	80-84	1	372
Melbourne - Inner East	80-84	2	1451
Melbourne - Inner East	80-84	3	1290
Melbourne - Inner East	80-84	4	728
Melbourne - Inner East	80-84	5	265
Melbourne - Inner East	80-84	6	208
Melbourne - Inner East	85+		888
Melbourne - Inner East	85+	0	786
Melbourne - Inner East	85+	1	611
Melbourne - Inner East	85+	2	1820
Melbourne - Inner East	85+	3	1434
Melbourne - Inner East	85+	4	883
Melbourne - Inner East	85+	5	330
Melbourne - Inner East	85+	6	340
Melbourne - Inner South	15-19		1112
Melbourne - Inner South	15-19	0	10166
Melbourne - Inner South	15-19	1	16
Melbourne - Inner South	15-19	2	5
