SA4_NAME16	Age	Sex	Volunteer	adults
South Australia - South East	35-44	F	1	3701
South Australia - South East	35-44	M		1027
South Australia - South East	35-44	M	0	6324
South Australia - South East	35-44	M	1	2747
South Australia - South East	45-54	F		834
South Australia - South East	45-54	F	0	7707
South Australia - South East	45-54	F	1	4016
South Australia - South East	45-54	M		1072
South Australia - South East	45-54	M	0	8094
South Australia - South East	45-54	M	1	3428
South Australia - South East	55-64	F		911
South Australia - South East	55-64	F	0	8560
South Australia - South East	55-64	F	1	4120
South Australia - South East	55-64	M		1035
South Australia - South East	55-64	M	0	8982
South Australia - South East	55-64	M	1	3600
South Australia - South East	65-74	F		1073
South Australia - South East	65-74	F	0	7112
South Australia - South East	65-74	F	1	4287
South Australia - South East	65-74	M		1147
South Australia - South East	65-74	M	0	7579
South Australia - South East	65-74	M	1	3721
South Australia - South East	75-84	F		908
South Australia - South East	75-84	F	0	4079
South Australia - South East	75-84	F	1	1751
South Australia - South East	75-84	M		789
South Australia - South East	75-84	M	0	3925
South Australia - South East	75-84	M	1	1588
South Australia - South East	85+	F		624
South Australia - South East	85+	F	0	2350
South Australia - South East	85+	F	1	333
South Australia - South East	85+	M		385
South Australia - South East	85+	M	0	1485
South Australia - South East	85+	M	1	262
No usual address (SA)	15-19	F		14
No usual address (SA)	15-19	F	0	47
No usual address (SA)	15-19	F	1	15
No usual address (SA)	15-19	M		16
No usual address (SA)	15-19	M	0	62
No usual address (SA)	15-19	M	1	15
No usual address (SA)	20-24	F		13
No usual address (SA)	20-24	F	0	70
No usual address (SA)	20-24	F	1	12
No usual address (SA)	20-24	M		36
No usual address (SA)	20-24	M	0	105
No usual address (SA)	20-24	M	1	26
No usual address (SA)	25-34	F		41
No usual address (SA)	25-34	F	0	136
No usual address (SA)	25-34	F	1	35
No usual address (SA)	25-34	M		73
No usual address (SA)	25-34	M	0	243
No usual address (SA)	25-34	M	1	39
No usual address (SA)	35-44	F		38
No usual address (SA)	35-44	F	0	77
No usual address (SA)	35-44	F	1	22
No usual address (SA)	35-44	M		80
No usual address (SA)	35-44	M	0	165
No usual address (SA)	35-44	M	1	29
No usual address (SA)	45-54	F		49
No usual address (SA)	45-54	F	0	133
No usual address (SA)	45-54	F	1	17
No usual address (SA)	45-54	M		102
No usual address (SA)	45-54	M	0	152
No usual address (SA)	45-54	M	1	26
No usual address (SA)	55-64	F		28
No usual address (SA)	55-64	F	0	116
No usual address (SA)	55-64	F	1	28
No usual address (SA)	55-64	M		63
No usual address (SA)	55-64	M	0	143
No usual address (SA)	55-64	M	1	33
No usual address (SA)	65-74	F		15
No usual address (SA)	65-74	F	0	67
No usual address (SA)	65-74	F	1	18
No usual address (SA)	65-74	M		36
No usual address (SA)	65-74	M	0	121
No usual address (SA)	65-74	M	1	13
No usual address (SA)	75-84	F	0	18
No usual address (SA)	75-84	M		3
No usual address (SA)	75-84	M	0	36
No usual address (SA)	75-84	M	1	3
No usual address (SA)	85+	F	0	5
No usual address (SA)	85+	M	0	9
Bunbury	15-19	F		566
Bunbury	15-19	F	0	3265
Bunbury	15-19	F	1	1350
Bunbury	15-19	M		636
Bunbury	15-19	M	0	3834
Bunbury	15-19	M	1	1215
Bunbury	20-24	F		323
Bunbury	20-24	F	0	2913
Bunbury	20-24	F	1	681
Bunbury	20-24	M		348
Bunbury	20-24	M	0	3195
Bunbury	20-24	M	1	544
Bunbury	25-34	F		757
Bunbury	25-34	F	0	7481
Bunbury	25-34	F	1	2060
Bunbury	25-34	M		961
Bunbury	25-34	M	0	7279
Bunbury	25-34	M	1	1312
Bunbury	35-44	F		787
Bunbury	35-44	F	0	7118
Bunbury	35-44	F	1	3914
Bunbury	35-44	M		1061
Bunbury	35-44	M	0	7696
Bunbury	35-44	M	1	2471
Bunbury	45-54	F		891
Bunbury	45-54	F	0	7975
Bunbury	45-54	F	1	3729
Bunbury	45-54	M		1128
Bunbury	45-54	M	0	8161
Bunbury	45-54	M	1	2888
Bunbury	55-64	F		975
Bunbury	55-64	F	0	8013
Bunbury	55-64	F	1	3134
Bunbury	55-64	M		1010
Bunbury	55-64	M	0	8022
Bunbury	55-64	M	1	2484
Bunbury	65-74	F		889
Bunbury	65-74	F	0	5431
Bunbury	65-74	F	1	2704
Bunbury	65-74	M		912
Bunbury	65-74	M	0	5876
Bunbury	65-74	M	1	2398
Bunbury	75-84	F		760
Bunbury	75-84	F	0	2927
Bunbury	75-84	F	1	1006
Bunbury	75-84	M		607
Bunbury	75-84	M	0	2694
Bunbury	75-84	M	1	859
Bunbury	85+	F		413
Bunbury	85+	F	0	1475
Bunbury	85+	F	1	156
Bunbury	85+	M		240
Bunbury	85+	M	0	915
Bunbury	85+	M	1	124
Mandurah	15-19	F		235
Mandurah	15-19	F	0	2048
Mandurah	15-19	F	1	603
Mandurah	15-19	M		235
Mandurah	15-19	M	0	2205
Mandurah	15-19	M	1	490
Mandurah	20-24	F		163
Mandurah	20-24	F	0	1984
Mandurah	20-24	F	1	384
Mandurah	20-24	M		194
Mandurah	20-24	M	0	2114
Mandurah	20-24	M	1	287
Mandurah	25-34	F		357
Mandurah	25-34	F	0	4148
Mandurah	25-34	F	1	879
Mandurah	25-34	M		443
Mandurah	25-34	M	0	3985
Mandurah	25-34	M	1	546
Mandurah	35-44	F		365
Mandurah	35-44	F	0	3962
Mandurah	35-44	F	1	1460
Mandurah	35-44	M		454
Mandurah	35-44	M	0	4047
Mandurah	35-44	M	1	824
Mandurah	45-54	F		407
Mandurah	45-54	F	0	4760
Mandurah	45-54	F	1	1310
Mandurah	45-54	M		509
Mandurah	45-54	M	0	4660
Mandurah	45-54	M	1	938
Mandurah	55-64	F		456
Mandurah	55-64	F	0	4986
Mandurah	55-64	F	1	1144
Mandurah	55-64	M		476
Mandurah	55-64	M	0	4559
Mandurah	55-64	M	1	781
Mandurah	65-74	F		551
Mandurah	65-74	F	0	4455
Mandurah	65-74	F	1	1223
Mandurah	65-74	M		529
Mandurah	65-74	M	0	4412
Mandurah	65-74	M	1	1010
Mandurah	75-84	F		514
Mandurah	75-84	F	0	2688
Mandurah	75-84	F	1	539
Mandurah	75-84	M		413
Mandurah	75-84	M	0	2534
Mandurah	75-84	M	1	511
Mandurah	85+	F		234
Mandurah	85+	F	0	1078
Mandurah	85+	F	1	78
Mandurah	85+	M		178
Mandurah	85+	M	0	777
Mandurah	85+	M	1	75
Perth - Inner	15-19	F		350
Perth - Inner	15-19	F	0	2499
Perth - Inner	15-19	F	1	2040
Perth - Inner	15-19	M		300
Perth - Inner	15-19	M	0	2738
Perth - Inner	15-19	M	1	1524
Perth - Inner	20-24	F		617
Perth - Inner	20-24	F	0	4147
Perth - Inner	20-24	F	1	2001
Perth - Inner	20-24	M		578
Perth - Inner	20-24	M	0	4436
Perth - Inner	20-24	M	1	1568
Perth - Inner	25-34	F		1759
Perth - Inner	25-34	F	0	10817
Perth - Inner	25-34	F	1	3365
Perth - Inner	25-34	M		1902
Perth - Inner	25-34	M	0	11620
Perth - Inner	25-34	M	1	2693
Perth - Inner	35-44	F		881
Perth - Inner	35-44	F	0	7235
Perth - Inner	35-44	F	1	3417
Perth - Inner	35-44	M		1077
Perth - Inner	35-44	M	0	7990
Perth - Inner	35-44	M	1	2413
Perth - Inner	45-54	F		735
Perth - Inner	45-54	F	0	6513
Perth - Inner	45-54	F	1	3814
Perth - Inner	45-54	M		904
Perth - Inner	45-54	M	0	6916
Perth - Inner	45-54	M	1	2997
Perth - Inner	55-64	F		707
Perth - Inner	55-64	F	0	6237
Perth - Inner	55-64	F	1	2461
Perth - Inner	55-64	M		777
Perth - Inner	55-64	M	0	6355
Perth - Inner	55-64	M	1	2122
Perth - Inner	65-74	F		560
Perth - Inner	65-74	F	0	4320
Perth - Inner	65-74	F	1	1863
Perth - Inner	65-74	M		634
Perth - Inner	65-74	M	0	4424
Perth - Inner	65-74	M	1	1583
Perth - Inner	75-84	F		486
Perth - Inner	75-84	F	0	2796
Perth - Inner	75-84	F	1	863
Perth - Inner	75-84	M		380
Perth - Inner	75-84	M	0	2275
Perth - Inner	75-84	M	1	659
Perth - Inner	85+	F		405
Perth - Inner	85+	F	0	2025
Perth - Inner	85+	F	1	183
Perth - Inner	85+	M		203
Perth - Inner	85+	M	0	1031
Perth - Inner	85+	M	1	122
Perth - North East	15-19	F		534
Perth - North East	15-19	F	0	5156
Perth - North East	15-19	F	1	1701
Perth - North East	15-19	M		627
Perth - North East	15-19	M	0	5887
Perth - North East	15-19	M	1	1525
Perth - North East	20-24	F		614
Perth - North East	20-24	F	0	6061
Perth - North East	20-24	F	1	1327
Perth - North East	20-24	M		826
Perth - North East	20-24	M	0	6644
Perth - North East	20-24	M	1	1053
Perth - North East	25-34	F		1399
Perth - North East	25-34	F	0	15254
Perth - North East	25-34	F	1	3057
Perth - North East	25-34	M		2073
Perth - North East	25-34	M	0	15436
Perth - North East	25-34	M	1	2164
Perth - North East	35-44	F		1195
Perth - North East	35-44	F	0	12714
Perth - North East	35-44	F	1	4210
Perth - North East	35-44	M		1801
Perth - North East	35-44	M	0	13382
Perth - North East	35-44	M	1	2695
Perth - North East	45-54	F		1093
Perth - North East	45-54	F	0	12604
Perth - North East	45-54	F	1	3681
Perth - North East	45-54	M		1515
Perth - North East	45-54	M	0	12999
Perth - North East	45-54	M	1	2881
Perth - North East	55-64	F		893
Perth - North East	55-64	F	0	10908
Perth - North East	55-64	F	1	2394
Perth - North East	55-64	M		1130
Perth - North East	55-64	M	0	10706
Perth - North East	55-64	M	1	1964
Perth - North East	65-74	F		893
Perth - North East	65-74	F	0	7126
Perth - North East	65-74	F	1	1749
Perth - North East	65-74	M		836
Perth - North East	65-74	M	0	7029
Perth - North East	65-74	M	1	1447
Perth - North East	75-84	F		732
Perth - North East	75-84	F	0	3694
Perth - North East	75-84	F	1	678
Perth - North East	75-84	M		600
Perth - North East	75-84	M	0	3277
Perth - North East	75-84	M	1	602
Perth - North East	85+	F		598
Perth - North East	85+	F	0	1643
Perth - North East	85+	F	1	118
Perth - North East	85+	M		297
Perth - North East	85+	M	0	1023
Perth - North East	85+	M	1	83
Perth - North West	15-19	F		1035
Perth - North West	15-19	F	0	11594
Perth - North West	15-19	F	1	3980
Perth - North West	15-19	M		1157
Perth - North West	15-19	M	0	12995
Perth - North West	15-19	M	1	3204
Perth - North West	20-24	F		992
Perth - North West	20-24	F	0	12643
Perth - North West	20-24	F	1	3294
Perth - North West	20-24	M		1117
Perth - North West	20-24	M	0	14126
Perth - North West	20-24	M	1	2433
Perth - North West	25-34	F		2582
Perth - North West	25-34	F	0	32476
Perth - North West	25-34	F	1	6375
Perth - North West	25-34	M		3105
Perth - North West	25-34	M	0	33186
Perth - North West	25-34	M	1	4602
Perth - North West	35-44	F		2051
Perth - North West	35-44	F	0	27451
Perth - North West	35-44	F	1	9530
Perth - North West	35-44	M		2461
Perth - North West	35-44	M	0	29005
Perth - North West	35-44	M	1	6237
Perth - North West	45-54	F		1859
Perth - North West	45-54	F	0	27112
Perth - North West	45-54	F	1	8230
Perth - North West	45-54	M		2222
Perth - North West	45-54	M	0	27079
Perth - North West	45-54	M	1	6597
Perth - North West	55-64	F		1654
Perth - North West	55-64	F	0	23484
Perth - North West	55-64	F	1	4901
Perth - North West	55-64	M		1693
Perth - North West	55-64	M	0	22135
Perth - North West	55-64	M	1	4024
Perth - North West	65-74	F		1523
Perth - North West	65-74	F	0	16006
Perth - North West	65-74	F	1	3715
Perth - North West	65-74	M		1302
Perth - North West	65-74	M	0	14832
Perth - North West	65-74	M	1	3136
Perth - North West	75-84	F		1465
Perth - North West	75-84	F	0	8863
Perth - North West	75-84	F	1	1713
Perth - North West	75-84	M		985
Perth - North West	75-84	M	0	7124
Perth - North West	75-84	M	1	1459
Perth - North West	85+	F		1121
Perth - North West	85+	F	0	4179
Perth - North West	85+	F	1	286
Perth - North West	85+	M		547
Perth - North West	85+	M	0	2452
Perth - North West	85+	M	1	246
Perth - South East	15-19	F		969
Perth - South East	15-19	F	0	10060
Perth - South East	15-19	F	1	3513
Perth - South East	15-19	M		1121
Perth - South East	15-19	M	0	11528
Perth - South East	15-19	M	1	3045
Perth - South East	20-24	F		1220
Perth - South East	20-24	F	0	12885
Perth - South East	20-24	F	1	3586
Perth - South East	20-24	M		1553
Perth - South East	20-24	M	0	15016
Perth - South East	20-24	M	1	2803
Perth - South East	25-34	F		2828
Perth - South East	25-34	F	0	31523
Perth - South East	25-34	F	1	6606
Perth - South East	25-34	M		3854
Perth - South East	25-34	M	0	33277
Perth - South East	25-34	M	1	5123
Perth - South East	35-44	F		2024
Perth - South East	35-44	F	0	23836
Perth - South East	35-44	F	1	8029
Perth - South East	35-44	M		2934
Perth - South East	35-44	M	0	26325
Perth - South East	35-44	M	1	5712
Perth - South East	45-54	F		1766
Perth - South East	45-54	F	0	22000
Perth - South East	45-54	F	1	6686
Perth - South East	45-54	M		2319
Perth - South East	45-54	M	0	23110
Perth - South East	45-54	M	1	5307
Perth - South East	55-64	F		1709
Perth - South East	55-64	F	0	20348
Perth - South East	55-64	F	1	4660
Perth - South East	55-64	M		1887
Perth - South East	55-64	M	0	19288
Perth - South East	55-64	M	1	3793
Perth - South East	65-74	F		1509
Perth - South East	65-74	F	0	13306
Perth - South East	65-74	F	1	3676
Perth - South East	65-74	M		1416
Perth - South East	65-74	M	0	13397
Perth - South East	65-74	M	1	3026
Perth - South East	75-84	F		1410
Perth - South East	75-84	F	0	7412
Perth - South East	75-84	F	1	1523
Perth - South East	75-84	M		1059
Perth - South East	75-84	M	0	6145
Perth - South East	75-84	M	1	1187
Perth - South East	85+	F		1132
Perth - South East	85+	F	0	3786
Perth - South East	85+	F	1	253
Perth - South East	85+	M		566
Perth - South East	85+	M	0	2131
Perth - South East	85+	M	1	209
Perth - South West	15-19	F		900
Perth - South West	15-19	F	0	8483
Perth - South West	15-19	F	1	3026
Perth - South West	15-19	M		1014
Perth - South West	15-19	M	0	9419
Perth - South West	15-19	M	1	2369
Perth - South West	20-24	F		921
Perth - South West	20-24	F	0	9613
Perth - South West	20-24	F	1	2636
Perth - South West	20-24	M		1247
Perth - South West	20-24	M	0	10492
Perth - South West	20-24	M	1	1854
Perth - South West	25-34	F		2163
Perth - South West	25-34	F	0	23008
Perth - South West	25-34	F	1	4893
Perth - South West	25-34	M		2885
Perth - South West	25-34	M	0	22867
Perth - South West	25-34	M	1	3446
Perth - South West	35-44	F		1656
Perth - South West	35-44	F	0	20163
Perth - South West	35-44	F	1	6962
Perth - South West	35-44	M		2373
Perth - South West	35-44	M	0	21160
Perth - South West	35-44	M	1	4590
Perth - South West	45-54	F		1674
Perth - South West	45-54	F	0	20078
Perth - South West	45-54	F	1	6311
Perth - South West	45-54	M		2165
Perth - South West	45-54	M	0	20183
Perth - South West	45-54	M	1	4747
Perth - South West	55-64	F		1417
Perth - South West	55-64	F	0	17384
Perth - South West	55-64	F	1	4078
Perth - South West	55-64	M		1513
Perth - South West	55-64	M	0	16713
Perth - South West	55-64	M	1	3222
Perth - South West	65-74	F		1270
Perth - South West	65-74	F	0	11606
Perth - South West	65-74	F	1	3030
Perth - South West	65-74	M		1230
Perth - South West	65-74	M	0	11187
Perth - South West	65-74	M	1	2553
Perth - South West	75-84	F		1399
Perth - South West	75-84	F	0	6803
Perth - South West	75-84	F	1	1322
Perth - South West	75-84	M		998
Perth - South West	75-84	M	0	5810
Perth - South West	75-84	M	1	1089
Perth - South West	85+	F		1105
Perth - South West	85+	F	0	3478
Perth - South West	85+	F	1	268
Perth - South West	85+	M		539
Perth - South West	85+	M	0	2023
Perth - South West	85+	M	1	179
Western Australia - Wheat Belt	15-19	F		411
Western Australia - Wheat Belt	15-19	F	0	2109
Western Australia - Wheat Belt	15-19	F	1	852
Western Australia - Wheat Belt	15-19	M		524
Western Australia - Wheat Belt	15-19	M	0	2596
Western Australia - Wheat Belt	15-19	M	1	799
Western Australia - Wheat Belt	20-24	F		239
Western Australia - Wheat Belt	20-24	F	0	1775
Western Australia - Wheat Belt	20-24	F	1	635
Western Australia - Wheat Belt	20-24	M		394
Western Australia - Wheat Belt	20-24	M	0	2298
Western Australia - Wheat Belt	20-24	M	1	605
Western Australia - Wheat Belt	25-34	F		611
Western Australia - Wheat Belt	25-34	F	0	4233
Western Australia - Wheat Belt	25-34	F	1	2189
Western Australia - Wheat Belt	25-34	M		1100
Western Australia - Wheat Belt	25-34	M	0	4430
Western Australia - Wheat Belt	25-34	M	1	1553
Western Australia - Wheat Belt	35-44	F		684
Western Australia - Wheat Belt	35-44	F	0	3909
Western Australia - Wheat Belt	35-44	F	1	3250
Western Australia - Wheat Belt	35-44	M		1015
Western Australia - Wheat Belt	35-44	M	0	4477
Western Australia - Wheat Belt	35-44	M	1	2349
Western Australia - Wheat Belt	45-54	F		828
Western Australia - Wheat Belt	45-54	F	0	5516
Western Australia - Wheat Belt	45-54	F	1	3308
Western Australia - Wheat Belt	45-54	M		1095
Western Australia - Wheat Belt	45-54	M	0	5834
Western Australia - Wheat Belt	45-54	M	1	2849
Western Australia - Wheat Belt	55-64	F		908
Western Australia - Wheat Belt	55-64	F	0	6153
Western Australia - Wheat Belt	55-64	F	1	3041
Western Australia - Wheat Belt	55-64	M		1110
Western Australia - Wheat Belt	55-64	M	0	6655
Western Australia - Wheat Belt	55-64	M	1	2740
Western Australia - Wheat Belt	65-74	F		849
Western Australia - Wheat Belt	65-74	F	0	4346
Western Australia - Wheat Belt	65-74	F	1	2490
Western Australia - Wheat Belt	65-74	M		963
Western Australia - Wheat Belt	65-74	M	0	5190
Western Australia - Wheat Belt	65-74	M	1	2261
Western Australia - Wheat Belt	75-84	F		636
Western Australia - Wheat Belt	75-84	F	0	2344
Western Australia - Wheat Belt	75-84	F	1	1096
Western Australia - Wheat Belt	75-84	M		593
Western Australia - Wheat Belt	75-84	M	0	2467
Western Australia - Wheat Belt	75-84	M	1	949
Western Australia - Wheat Belt	85+	F		325
Western Australia - Wheat Belt	85+	F	0	1172
Western Australia - Wheat Belt	85+	F	1	161
Western Australia - Wheat Belt	85+	M		229
Western Australia - Wheat Belt	85+	M	0	807
Western Australia - Wheat Belt	85+	M	1	157
Western Australia - Outback (North)	15-19	F		402
Western Australia - Outback (North)	15-19	F	0	1293
Western Australia - Outback (North)	15-19	F	1	357
Western Australia - Outback (North)	15-19	M		466
Western Australia - Outback (North)	15-19	M	0	1520
Western Australia - Outback (North)	15-19	M	1	348
Western Australia - Outback (North)	20-24	F		409
Western Australia - Outback (North)	20-24	F	0	1923
Western Australia - Outback (North)	20-24	F	1	386
Western Australia - Outback (North)	20-24	M		606
Western Australia - Outback (North)	20-24	M	0	2067
Western Australia - Outback (North)	20-24	M	1	338
Western Australia - Outback (North)	25-34	F		1280
Western Australia - Outback (North)	25-34	F	0	5668
Western Australia - Outback (North)	25-34	F	1	1765
Western Australia - Outback (North)	25-34	M		2365
Western Australia - Outback (North)	25-34	M	0	7792
Western Australia - Outback (North)	25-34	M	1	1473
Western Australia - Outback (North)	35-44	F		874
Western Australia - Outback (North)	35-44	F	0	3845
Western Australia - Outback (North)	35-44	F	1	1932
Western Australia - Outback (North)	35-44	M		1966
Western Australia - Outback (North)	35-44	M	0	6416
Western Australia - Outback (North)	35-44	M	1	1736
Western Australia - Outback (North)	45-54	F		858
Western Australia - Outback (North)	45-54	F	0	3329
Western Australia - Outback (North)	45-54	F	1	1254
Western Australia - Outback (North)	45-54	M		1539
Western Australia - Outback (North)	45-54	M	0	5312
Western Australia - Outback (North)	45-54	M	1	1414
Western Australia - Outback (North)	55-64	F		504
Western Australia - Outback (North)	55-64	F	0	2335
Western Australia - Outback (North)	55-64	F	1	728
Western Australia - Outback (North)	55-64	M		934
Western Australia - Outback (North)	55-64	M	0	3616
Western Australia - Outback (North)	55-64	M	1	793
Western Australia - Outback (North)	65-74	F		193
Western Australia - Outback (North)	65-74	F	0	704
Western Australia - Outback (North)	65-74	F	1	222
Western Australia - Outback (North)	65-74	M		289
Western Australia - Outback (North)	65-74	M	0	1106
Western Australia - Outback (North)	65-74	M	1	244
Western Australia - Outback (North)	75-84	F		73
Western Australia - Outback (North)	75-84	F	0	208
Western Australia - Outback (North)	75-84	F	1	50
Western Australia - Outback (North)	75-84	M		79
Western Australia - Outback (North)	75-84	M	0	255
Western Australia - Outback (North)	75-84	M	1	40
Western Australia - Outback (North)	85+	F		22
Western Australia - Outback (North)	85+	F	0	70
Western Australia - Outback (North)	85+	F	1	8
Western Australia - Outback (North)	85+	M		15
Western Australia - Outback (North)	85+	M	0	57
Western Australia - Outback (North)	85+	M	1	13
Western Australia - Outback (South)	15-19	F		478
Western Australia - Outback (South)	15-19	F	0	2279
Western Australia - Outback (South)	15-19	F	1	721
Western Australia - Outback (South)	15-19	M		570
Western Australia - Outback (South)	15-19	M	0	2441
Western Australia - Outback (South)	15-19	M	1	690
Western Australia - Outback (South)	20-24	F		373
Western Australia - Outback (South)	20-24	F	0	2256
Western Australia - Outback (South)	20-24	F	1	530
Western Australia - Outback (South)	20-24	M		475
Western Australia - Outback (South)	20-24	M	0	2565
Western Australia - Outback (South)	20-24	M	1	488
Western Australia - Outback (South)	25-34	F		984
Western Australia - Outback (South)	25-34	F	0	5406
Western Australia - Outback (South)	25-34	F	1	1752
Western Australia - Outback (South)	25-34	M		1328
Western Australia - Outback (South)	25-34	M	0	6012
Western Australia - Outback (South)	25-34	M	1	1266
Western Australia - Outback (South)	35-44	F		843
Western Australia - Outback (South)	35-44	F	0	4428
Western Australia - Outback (South)	35-44	F	1	2500
Western Australia - Outback (South)	35-44	M		1163
Western Australia - Outback (South)	35-44	M	0	5277
Western Australia - Outback (South)	35-44	M	1	1691
Western Australia - Outback (South)	45-54	F		843
Western Australia - Outback (South)	45-54	F	0	5075
Western Australia - Outback (South)	45-54	F	1	2260
Western Australia - Outback (South)	45-54	M		1231
Western Australia - Outback (South)	45-54	M	0	5928
Western Australia - Outback (South)	45-54	M	1	1950
Western Australia - Outback (South)	55-64	F		792
Western Australia - Outback (South)	55-64	F	0	4620
Western Australia - Outback (South)	55-64	F	1	1593
Western Australia - Outback (South)	55-64	M		1027
Western Australia - Outback (South)	55-64	M	0	5422
Western Australia - Outback (South)	55-64	M	1	1428
Western Australia - Outback (South)	65-74	F		556
Western Australia - Outback (South)	65-74	F	0	2703
Western Australia - Outback (South)	65-74	F	1	1180
Western Australia - Outback (South)	65-74	M		661
Western Australia - Outback (South)	65-74	M	0	3458
Western Australia - Outback (South)	65-74	M	1	1030
Western Australia - Outback (South)	75-84	F		378
Western Australia - Outback (South)	75-84	F	0	1343
Western Australia - Outback (South)	75-84	F	1	481
Western Australia - Outback (South)	75-84	M		373
Western Australia - Outback (South)	75-84	M	0	1393
Western Australia - Outback (South)	75-84	M	1	396
Western Australia - Outback (South)	85+	F		164
Western Australia - Outback (South)	85+	F	0	561
Western Australia - Outback (South)	85+	F	1	73
Western Australia - Outback (South)	85+	M		130
Western Australia - Outback (South)	85+	M	0	412
Western Australia - Outback (South)	85+	M	1	71
Migratory - Offshore - Shipping (WA)	20-24	F	0	4
Migratory - Offshore - Shipping (WA)	20-24	M		3
Migratory - Offshore - Shipping (WA)	20-24	M	0	15
Migratory - Offshore - Shipping (WA)	25-34	F		3
Migratory - Offshore - Shipping (WA)	25-34	F	0	6
Migratory - Offshore - Shipping (WA)	25-34	M		26
Migratory - Offshore - Shipping (WA)	25-34	M	0	89
Migratory - Offshore - Shipping (WA)	25-34	M	1	5
Migratory - Offshore - Shipping (WA)	35-44	F	0	6
Migratory - Offshore - Shipping (WA)	35-44	M		18
Migratory - Offshore - Shipping (WA)	35-44	M	0	88
Migratory - Offshore - Shipping (WA)	35-44	M	1	19
Migratory - Offshore - Shipping (WA)	45-54	F		3
Migratory - Offshore - Shipping (WA)	45-54	F	0	3
Migratory - Offshore - Shipping (WA)	45-54	M		17
Migratory - Offshore - Shipping (WA)	45-54	M	0	64
Migratory - Offshore - Shipping (WA)	45-54	M	1	15
Migratory - Offshore - Shipping (WA)	55-64	F	0	7
Migratory - Offshore - Shipping (WA)	55-64	M		5
Migratory - Offshore - Shipping (WA)	55-64	M	0	31
Migratory - Offshore - Shipping (WA)	55-64	M	1	4
Migratory - Offshore - Shipping (WA)	65-74	M	0	4
No usual address (WA)	15-19	F		19
No usual address (WA)	15-19	F	0	39
No usual address (WA)	15-19	F	1	10
No usual address (WA)	15-19	M		26
No usual address (WA)	15-19	M	0	48
No usual address (WA)	15-19	M	1	15
No usual address (WA)	20-24	F		64
No usual address (WA)	20-24	F	0	139
No usual address (WA)	20-24	F	1	44
No usual address (WA)	20-24	M		57
No usual address (WA)	20-24	M	0	167
No usual address (WA)	20-24	M	1	31
No usual address (WA)	25-34	F		148
No usual address (WA)	25-34	F	0	309
No usual address (WA)	25-34	F	1	82
No usual address (WA)	25-34	M		215
No usual address (WA)	25-34	M	0	486
No usual address (WA)	25-34	M	1	68
No usual address (WA)	35-44	F		101
No usual address (WA)	35-44	F	0	148
No usual address (WA)	35-44	F	1	49
No usual address (WA)	35-44	M		214
No usual address (WA)	35-44	M	0	330
No usual address (WA)	35-44	M	1	61
No usual address (WA)	45-54	F		101
No usual address (WA)	45-54	F	0	194
No usual address (WA)	45-54	F	1	30
No usual address (WA)	45-54	M		244
No usual address (WA)	45-54	M	0	335
No usual address (WA)	45-54	M	1	56
No usual address (WA)	55-64	F		82
No usual address (WA)	55-64	F	0	296
No usual address (WA)	55-64	F	1	60
No usual address (WA)	55-64	M		121
No usual address (WA)	55-64	M	0	373
No usual address (WA)	55-64	M	1	40
No usual address (WA)	65-74	F		49
No usual address (WA)	65-74	F	0	165
No usual address (WA)	65-74	F	1	42
No usual address (WA)	65-74	M		78
No usual address (WA)	65-74	M	0	259
No usual address (WA)	65-74	M	1	34
No usual address (WA)	75-84	F		10
No usual address (WA)	75-84	F	0	21
No usual address (WA)	75-84	F	1	7
No usual address (WA)	75-84	M		11
No usual address (WA)	75-84	M	0	38
No usual address (WA)	75-84	M	1	6
No usual address (WA)	85+	F		5
No usual address (WA)	85+	F	0	6
No usual address (WA)	85+	M	0	10
Hobart	15-19	F		512
Hobart	15-19	F	0	4645
Hobart	15-19	F	1	1527
Hobart	15-19	M		488
Hobart	15-19	M	0	5217
Hobart	15-19	M	1	1169
Hobart	20-24	F		415
Hobart	20-24	F	0	5120
Hobart	20-24	F	1	1422
Hobart	20-24	M		500
Hobart	20-24	M	0	5398
Hobart	20-24	M	1	1189
Hobart	25-34	F		832
Hobart	25-34	F	0	10874
Hobart	25-34	F	1	2832
Hobart	25-34	M		1079
Hobart	25-34	M	0	10623
Hobart	25-34	M	1	2238
Hobart	35-44	F		773
Hobart	35-44	F	0	9779
Hobart	35-44	F	1	3854
Hobart	35-44	M		879
Hobart	35-44	M	0	9533
Hobart	35-44	M	1	2755
Hobart	45-54	F		833
Hobart	45-54	F	0	10651
Hobart	45-54	F	1	3832
Hobart	45-54	M		957
Hobart	45-54	M	0	10223
Hobart	45-54	M	1	3107
Hobart	55-64	F		967
Hobart	55-64	F	0	10978
Hobart	55-64	F	1	3409
Hobart	55-64	M		998
Hobart	55-64	M	0	10135
Hobart	55-64	M	1	2950
Hobart	65-74	F		931
Hobart	65-74	F	0	7719
Hobart	65-74	F	1	2952
Hobart	65-74	M		885
Hobart	65-74	M	0	7232
Hobart	65-74	M	1	2461
Hobart	75-84	F		861
Hobart	75-84	F	0	4675
Hobart	75-84	F	1	1165
Hobart	75-84	M		598
Hobart	75-84	M	0	3817
Hobart	75-84	M	1	976
Hobart	85+	F		470
Hobart	85+	F	0	2679
Hobart	85+	F	1	225
Hobart	85+	M		243
Hobart	85+	M	0	1509
Hobart	85+	M	1	156
Launceston and North East	15-19	F		419
