SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Mid North Coast	PHL	2013	33
Mid North Coast	PHL	2014	39
Mid North Coast	PHL	2015	25
Mid North Coast	PHL	2016	19
Mid North Coast	POL		6
Mid North Coast	POL	1955	30
Mid North Coast	POL	1965	20
Mid North Coast	POL	1975	10
Mid North Coast	POL	1985	27
Mid North Coast	POL	1995	14
Mid North Coast	POL	2005	9
Mid North Coast	POL	2010	4
Mid North Coast	SGP	1955	4
Mid North Coast	SGP	1965	7
Mid North Coast	SGP	1975	15
Mid North Coast	SGP	1985	8
Mid North Coast	SGP	1995	7
Mid North Coast	SGP	2005	3
Mid North Coast	SGP	2010	13
Mid North Coast	THA		16
Mid North Coast	THA	1975	5
Mid North Coast	THA	1985	13
Mid North Coast	THA	1995	32
Mid North Coast	THA	2005	44
Mid North Coast	THA	2010	43
Mid North Coast	THA	2011	10
Mid North Coast	THA	2012	12
Mid North Coast	THA	2013	7
Mid North Coast	THA	2014	16
Mid North Coast	THA	2015	5
Mid North Coast	THA	2016	9
Mid North Coast	TUR	1975	7
Mid North Coast	TUR	1985	3
Mid North Coast	TUR	1995	3
Mid North Coast	TUR	2005	3
Mid North Coast	USA		20
Mid North Coast	USA	1955	18
Mid North Coast	USA	1965	25
Mid North Coast	USA	1975	105
Mid North Coast	USA	1985	51
Mid North Coast	USA	1995	44
Mid North Coast	USA	2005	80
Mid North Coast	USA	2010	72
Mid North Coast	USA	2011	18
Mid North Coast	USA	2012	10
Mid North Coast	USA	2013	25
Mid North Coast	USA	2014	19
Mid North Coast	USA	2015	11
Mid North Coast	USA	2016	11
Mid North Coast	VNM		12
Mid North Coast	VNM	1975	4
Mid North Coast	VNM	1985	14
Mid North Coast	VNM	1995	10
Mid North Coast	VNM	2005	16
Mid North Coast	VNM	2010	18
Mid North Coast	VNM	2011	4
Mid North Coast	VNM	2012	4
Mid North Coast	VNM	2013	3
Mid North Coast	VNM	2014	6
Mid North Coast	VNM	2015	7
Mid North Coast	ZAF		19
Mid North Coast	ZAF	1946	4
Mid North Coast	ZAF	1955	10
Mid North Coast	ZAF	1965	27
Mid North Coast	ZAF	1975	56
Mid North Coast	ZAF	1985	95
Mid North Coast	ZAF	1995	59
Mid North Coast	ZAF	2005	134
Mid North Coast	ZAF	2010	84
Mid North Coast	ZAF	2011	3
Mid North Coast	ZAF	2012	20
Mid North Coast	ZAF	2013	6
Mid North Coast	ZAF	2014	8
Mid North Coast	ZAF	2015	9
Mid North Coast	ZAF	2016	4
Mid North Coast	ZWE	1965	3
Mid North Coast	ZWE	1975	12
Mid North Coast	ZWE	1985	29
Mid North Coast	ZWE	1995	14
Mid North Coast	ZWE	2005	24
Mid North Coast	ZWE	2010	25
Mid North Coast	ZWE	2011	3
Mid North Coast	ZWE	2012	3
Murray			52
Murray		1946	3
Murray		1955	100
Murray		1965	137
Murray		1975	190
Murray		1985	111
Murray		1995	81
Murray		2005	126
Murray		2010	331
Murray		2011	145
Murray		2012	106
Murray		2013	95
Murray		2014	111
Murray		2015	97
Murray		2016	28
Murray	CAN		3
Murray	CAN	1965	5
Murray	CAN	1975	16
Murray	CAN	1985	9
Murray	CAN	1995	9
Murray	CAN	2005	16
Murray	CAN	2010	11
Murray	CAN	2011	5
Murray	CAN	2012	7
Murray	CHN		6
Murray	CHN	1955	3
Murray	CHN	1985	6
Murray	CHN	1995	16
Murray	CHN	2005	30
Murray	CHN	2010	54
Murray	CHN	2011	3
Murray	CHN	2012	11
Murray	CHN	2013	9
Murray	CHN	2014	12
Murray	CHN	2015	8
Murray	CHN	2016	11
Murray	DEU		21
Murray	DEU	1955	201
Murray	DEU	1965	118
Murray	DEU	1975	52
Murray	DEU	1985	19
Murray	DEU	1995	14
Murray	DEU	2005	14
Murray	DEU	2010	6
Murray	DEU	2011	3
Murray	DEU	2013	3
Murray	DEU	2014	3
Murray	DEU	2016	5
Murray	EGY	1955	4
Murray	EGY	1965	3
Murray	EGY	1975	6
Murray	EGY	2005	3
Murray	EGY	2010	3
Murray	EGY	2013	3
Murray	EGY	2015	4
Murray	FJI		4
Murray	FJI	1965	3
Murray	FJI	1975	7
Murray	FJI	1985	10
Murray	FJI	1995	19
Murray	FJI	2005	11
Murray	FJI	2010	23
Murray	FJI	2011	4
Murray	FJI	2012	11
Murray	FJI	2014	7
Murray	FJI	2016	3
Murray	GBR		124
Murray	GBR	1946	23
Murray	GBR	1955	294
Murray	GBR	1965	592
Murray	GBR	1975	755
Murray	GBR	1985	295
Murray	GBR	1995	161
Murray	GBR	2005	195
Murray	GBR	2010	132
Murray	GBR	2011	23
Murray	GBR	2012	25
Murray	GBR	2013	18
Murray	GBR	2014	11
Murray	GBR	2015	18
Murray	GBR	2016	7
Murray	GRC		3
Murray	GRC	1955	19
Murray	GRC	1965	31
Murray	GRC	1975	11
Murray	GRC	1985	5
Murray	GRC	1995	3
Murray	HKG		3
Murray	HKG	1965	5
Murray	HKG	1975	4
Murray	HKG	1985	13
Murray	HKG	1995	8
Murray	HKG	2005	3
Murray	HKG	2010	6
Murray	HKG	2012	4
Murray	HKG	2013	3
Murray	HKG	2014	3
Murray	HKG	2015	5
Murray	HRV		4
Murray	HRV	1955	3
Murray	HRV	1965	9
Murray	HRV	1975	36
Murray	HRV	1985	4
Murray	HRV	1995	3
Murray	HRV	2005	3
Murray	IDN	2005	4
Murray	IDN	2010	5
Murray	IDN	2012	5
Murray	IND		22
Murray	IND	1955	8
Murray	IND	1965	3
Murray	IND	1975	19
Murray	IND	1985	10
Murray	IND	1995	13
Murray	IND	2005	51
Murray	IND	2010	328
Murray	IND	2011	37
Murray	IND	2012	42
Murray	IND	2013	48
Murray	IND	2014	61
Murray	IND	2015	47
Murray	IND	2016	25
Murray	IRL		4
Murray	IRL	1955	3
Murray	IRL	1965	14
Murray	IRL	1975	24
Murray	IRL	1985	7
Murray	IRL	1995	22
Murray	IRL	2005	10
Murray	IRL	2010	13
Murray	IRL	2011	4
Murray	IRL	2012	10
Murray	IRL	2013	7
Murray	IRL	2015	7
Murray	IRL	2016	10
Murray	IRN	1985	4
Murray	IRN	1995	4
Murray	IRN	2005	3
Murray	IRN	2010	3
Murray	IRN	2012	7
Murray	IRN	2014	5
Murray	IRN	2015	3
Murray	IRQ	2005	5
Murray	IRQ	2012	4
Murray	ITA		19
Murray	ITA	1946	3
Murray	ITA	1955	75
Murray	ITA	1965	103
Murray	ITA	1975	36
Murray	ITA	1985	3
Murray	ITA	2013	9
Murray	ITA	2015	5
Murray	ITA	2016	3
Murray	JPN	1995	3
Murray	JPN	2005	3
Murray	JPN	2010	13
Murray	JPN	2012	3
Murray	JPN	2015	6
Murray	JPN	2016	6
Murray	KOR	1995	3
Murray	KOR	2005	15
Murray	KOR	2010	17
Murray	KOR	2013	4
Murray	KOR	2014	8
Murray	KOR	2015	18
Murray	KOR	2016	5
Murray	LBN	1975	8
Murray	LBN	2005	8
Murray	LBN	2010	3
Murray	LKA		8
Murray	LKA	1965	3
Murray	LKA	1975	3
Murray	LKA	1985	8
Murray	LKA	1995	10
Murray	LKA	2005	16
Murray	LKA	2010	31
Murray	LKA	2011	13
Murray	LKA	2012	18
Murray	LKA	2013	6
Murray	LKA	2014	11
Murray	LKA	2015	12
Murray	LKA	2016	3
Murray	MKD	1975	3
Murray	MLT		3
Murray	MLT	1955	19
Murray	MLT	1965	19
Murray	MLT	1975	7
Murray	MYS		13
Murray	MYS	1975	9
Murray	MYS	1985	7
Murray	MYS	1995	10
Murray	MYS	2005	8
Murray	MYS	2010	16
Murray	MYS	2011	7
Murray	MYS	2012	3
Murray	MYS	2014	6
Murray	MYS	2015	14
Murray	MYS	2016	8
Murray	NLD		22
Murray	NLD	1955	151
Murray	NLD	1965	128
Murray	NLD	1975	29
Murray	NLD	1985	23
Murray	NLD	1995	8
Murray	NLD	2005	13
Murray	NLD	2010	7
Murray	NLD	2014	4
Murray	NLD	2016	3
Murray	NZL		52
Murray	NZL	1946	5
Murray	NZL	1955	12
Murray	NZL	1965	40
Murray	NZL	1975	135
Murray	NZL	1985	222
Murray	NZL	1995	189
Murray	NZL	2005	199
Murray	NZL	2010	105
Murray	NZL	2011	29
Murray	NZL	2012	45
Murray	NZL	2013	23
Murray	NZL	2014	28
Murray	NZL	2015	12
Murray	NZL	2016	17
Murray	PAK		4
Murray	PAK	1995	3
Murray	PAK	2005	6
Murray	PAK	2010	15
Murray	PAK	2012	3
Murray	PAK	2014	8
Murray	PAK	2015	5
Murray	PAK	2016	3
Murray	PHL		16
Murray	PHL	1975	3
Murray	PHL	1985	44
Murray	PHL	1995	70
Murray	PHL	2005	78
Murray	PHL	2010	110
Murray	PHL	2011	35
Murray	PHL	2012	21
Murray	PHL	2013	26
Murray	PHL	2014	23
Murray	PHL	2015	30
Murray	PHL	2016	22
Murray	POL		7
Murray	POL	1955	10
Murray	POL	1965	8
Murray	POL	1975	3
Murray	POL	1985	9
Murray	POL	1995	5
Murray	POL	2005	3
Murray	SGP		3
Murray	SGP	1965	3
Murray	SGP	1975	13
Murray	SGP	1985	8
Murray	SGP	1995	4
Murray	SGP	2005	5
Murray	SGP	2015	3
Murray	SGP	2016	3
Murray	THA	1975	4
Murray	THA	1985	3
Murray	THA	1995	8
Murray	THA	2005	28
Murray	THA	2010	36
Murray	THA	2011	5
Murray	THA	2012	6
Murray	THA	2014	9
Murray	THA	2015	8
Murray	TUR	1985	4
Murray	TUR	1995	3
Murray	TUR	2014	3
Murray	USA		5
Murray	USA	1955	3
Murray	USA	1965	6
Murray	USA	1975	21
Murray	USA	1985	17
Murray	USA	1995	24
Murray	USA	2005	32
Murray	USA	2010	26
Murray	USA	2011	6
Murray	USA	2012	15
Murray	USA	2013	3
Murray	USA	2014	3
Murray	USA	2015	6
Murray	USA	2016	5
Murray	VNM	1985	5
Murray	VNM	1995	3
Murray	VNM	2005	7
Murray	VNM	2010	11
Murray	VNM	2011	3
Murray	VNM	2012	3
Murray	VNM	2014	3
Murray	VNM	2015	3
Murray	VNM	2016	3
Murray	ZAF		6
Murray	ZAF	1965	5
Murray	ZAF	1975	8
Murray	ZAF	1985	18
Murray	ZAF	1995	13
Murray	ZAF	2005	66
Murray	ZAF	2010	65
Murray	ZAF	2011	7
Murray	ZAF	2012	16
Murray	ZAF	2014	3
Murray	ZAF	2015	6
Murray	ZAF	2016	6
Murray	ZWE	1985	4
Murray	ZWE	2005	6
Murray	ZWE	2010	16
Murray	ZWE	2011	3
Murray	ZWE	2012	3
Murray	ZWE	2014	3
Murray	ZWE	2015	4
New England and North West			140
New England and North West		1946	7
New England and North West		1955	60
New England and North West		1965	110
New England and North West		1975	228
New England and North West		1985	101
New England and North West		1995	126
New England and North West		2005	214
New England and North West		2010	354
New England and North West		2011	61
New England and North West		2012	89
New England and North West		2013	90
New England and North West		2014	151
New England and North West		2015	281
New England and North West		2016	125
New England and North West	CAN	1965	12
New England and North West	CAN	1975	29
New England and North West	CAN	1985	15
New England and North West	CAN	1995	17
New England and North West	CAN	2005	35
New England and North West	CAN	2010	18
New England and North West	CAN	2011	3
New England and North West	CAN	2012	5
New England and North West	CAN	2013	6
New England and North West	CAN	2014	4
New England and North West	CAN	2015	13
New England and North West	CHN		26
New England and North West	CHN	1965	10
New England and North West	CHN	1975	3
New England and North West	CHN	1985	15
New England and North West	CHN	1995	43
New England and North West	CHN	2005	70
New England and North West	CHN	2010	93
New England and North West	CHN	2011	19
New England and North West	CHN	2012	32
New England and North West	CHN	2013	18
New England and North West	CHN	2014	49
New England and North West	CHN	2015	79
New England and North West	CHN	2016	52
New England and North West	DEU		13
New England and North West	DEU	1955	98
New England and North West	DEU	1965	78
New England and North West	DEU	1975	53
New England and North West	DEU	1985	48
New England and North West	DEU	1995	26
New England and North West	DEU	2005	43
New England and North West	DEU	2010	18
New England and North West	DEU	2012	5
New England and North West	DEU	2013	4
New England and North West	DEU	2014	5
New England and North West	DEU	2015	6
New England and North West	EGY	1955	3
New England and North West	EGY	1965	5
New England and North West	EGY	1975	4
New England and North West	EGY	2010	6
New England and North West	EGY	2015	3
New England and North West	EGY	2016	4
New England and North West	FJI		7
New England and North West	FJI	1975	7
New England and North West	FJI	1985	16
New England and North West	FJI	1995	28
New England and North West	FJI	2005	14
New England and North West	FJI	2010	30
New England and North West	FJI	2011	3
New England and North West	FJI	2012	8
New England and North West	FJI	2013	11
New England and North West	FJI	2014	10
New England and North West	FJI	2015	16
New England and North West	FJI	2016	3
New England and North West	GBR		173
New England and North West	GBR	1946	30
New England and North West	GBR	1955	309
New England and North West	GBR	1965	659
New England and North West	GBR	1975	876
New England and North West	GBR	1985	290
New England and North West	GBR	1995	216
New England and North West	GBR	2005	234
New England and North West	GBR	2010	164
New England and North West	GBR	2011	41
New England and North West	GBR	2012	29
New England and North West	GBR	2013	36
New England and North West	GBR	2014	30
New England and North West	GBR	2015	18
New England and North West	GBR	2016	16
New England and North West	GRC		3
New England and North West	GRC	1955	3
New England and North West	GRC	1965	10
New England and North West	GRC	1975	6
New England and North West	GRC	1985	3
New England and North West	GRC	2014	9
New England and North West	HKG		3
New England and North West	HKG	1965	3
New England and North West	HKG	1975	7
New England and North West	HKG	1985	19
New England and North West	HKG	1995	14
New England and North West	HKG	2005	15
New England and North West	HKG	2010	3
New England and North West	HKG	2011	5
New England and North West	HKG	2013	4
New England and North West	HKG	2015	10
New England and North West	HRV	1965	7
New England and North West	HRV	1975	15
New England and North West	HRV	1995	7
New England and North West	HRV	2005	5
New England and North West	IDN	1955	6
New England and North West	IDN	1965	3
New England and North West	IDN	1975	5
New England and North West	IDN	1985	8
New England and North West	IDN	1995	4
New England and North West	IDN	2005	15
New England and North West	IDN	2010	7
New England and North West	IDN	2011	3
New England and North West	IDN	2012	6
New England and North West	IDN	2013	3
New England and North West	IDN	2014	3
New England and North West	IDN	2015	8
New England and North West	IDN	2016	3
New England and North West	IND		21
New England and North West	IND	1946	6
New England and North West	IND	1955	5
New England and North West	IND	1965	6
New England and North West	IND	1975	18
New England and North West	IND	1985	6
New England and North West	IND	1995	14
New England and North West	IND	2005	37
New England and North West	IND	2010	228
New England and North West	IND	2011	22
New England and North West	IND	2012	36
New England and North West	IND	2013	47
New England and North West	IND	2014	51
New England and North West	IND	2015	45
New England and North West	IND	2016	34
New England and North West	IRL		3
New England and North West	IRL	1955	3
New England and North West	IRL	1965	14
New England and North West	IRL	1975	27
New England and North West	IRL	1985	21
New England and North West	IRL	1995	28
New England and North West	IRL	2005	14
New England and North West	IRL	2010	15
New England and North West	IRL	2011	11
New England and North West	IRL	2012	19
New England and North West	IRL	2013	8
New England and North West	IRN		3
New England and North West	IRN	1985	8
New England and North West	IRN	1995	7
New England and North West	IRN	2005	7
New England and North West	IRN	2010	3
New England and North West	IRN	2011	9
New England and North West	IRN	2012	8
New England and North West	IRN	2013	11
New England and North West	IRN	2015	7
New England and North West	IRN	2016	7
New England and North West	IRQ	2005	3
New England and North West	IRQ	2010	14
New England and North West	IRQ	2011	3
New England and North West	IRQ	2012	5
New England and North West	IRQ	2013	22
New England and North West	IRQ	2014	30
New England and North West	IRQ	2015	11
New England and North West	ITA		18
New England and North West	ITA	1955	33
New England and North West	ITA	1965	46
New England and North West	ITA	1975	26
New England and North West	ITA	1985	3
New England and North West	ITA	1995	4
New England and North West	ITA	2010	3
New England and North West	ITA	2014	3
New England and North West	ITA	2016	6
New England and North West	JPN		8
New England and North West	JPN	1995	4
New England and North West	JPN	2005	24
New England and North West	JPN	2010	9
New England and North West	JPN	2011	3
New England and North West	JPN	2012	3
New England and North West	JPN	2013	3
New England and North West	JPN	2014	3
New England and North West	JPN	2015	11
New England and North West	KOR		46
New England and North West	KOR	1985	4
New England and North West	KOR	1995	3
New England and North West	KOR	2005	14
New England and North West	KOR	2010	22
New England and North West	KOR	2011	5
New England and North West	KOR	2012	10
New England and North West	KOR	2013	3
New England and North West	KOR	2014	16
New England and North West	KOR	2015	67
New England and North West	KOR	2016	49
New England and North West	LBN		4
New England and North West	LBN	1946	3
New England and North West	LBN	1955	4
New England and North West	LBN	1965	3
New England and North West	LBN	1975	6
New England and North West	LBN	1985	3
New England and North West	LBN	1995	3
New England and North West	LBN	2005	3
New England and North West	LKA	1955	3
New England and North West	LKA	1965	3
New England and North West	LKA	1975	3
New England and North West	LKA	1985	13
New England and North West	LKA	1995	11
New England and North West	LKA	2005	10
New England and North West	LKA	2010	37
New England and North West	LKA	2011	10
New England and North West	LKA	2012	12
New England and North West	LKA	2013	23
New England and North West	LKA	2014	8
New England and North West	LKA	2015	7
New England and North West	LKA	2016	6
New England and North West	MKD	1995	3
New England and North West	MLT	1955	16
New England and North West	MLT	1965	10
New England and North West	MLT	1975	8
New England and North West	MLT	1985	3
New England and North West	MYS		5
New England and North West	MYS	1946	3
New England and North West	MYS	1955	5
New England and North West	MYS	1965	9
New England and North West	MYS	1975	13
New England and North West	MYS	1985	15
New England and North West	MYS	1995	13
New England and North West	MYS	2005	12
New England and North West	MYS	2010	23
New England and North West	MYS	2011	3
New England and North West	MYS	2012	4
New England and North West	MYS	2013	3
New England and North West	MYS	2014	3
New England and North West	MYS	2015	5
New England and North West	MYS	2016	10
New England and North West	NLD		5
New England and North West	NLD	1955	120
New England and North West	NLD	1965	80
New England and North West	NLD	1975	28
New England and North West	NLD	1985	16
New England and North West	NLD	1995	9
New England and North West	NLD	2005	17
New England and North West	NLD	2010	8
New England and North West	NLD	2011	3
New England and North West	NLD	2012	4
New England and North West	NZL		67
New England and North West	NZL	1946	14
New England and North West	NZL	1955	21
New England and North West	NZL	1965	51
New England and North West	NZL	1975	178
New England and North West	NZL	1985	330
New England and North West	NZL	1995	233
New England and North West	NZL	2005	232
New England and North West	NZL	2010	133
New England and North West	NZL	2011	54
New England and North West	NZL	2012	47
New England and North West	NZL	2013	25
New England and North West	NZL	2014	24
New England and North West	NZL	2015	16
New England and North West	NZL	2016	7
New England and North West	PAK		3
New England and North West	PAK	2005	13
New England and North West	PAK	2010	30
New England and North West	PAK	2011	3
New England and North West	PAK	2012	6
New England and North West	PAK	2013	10
New England and North West	PAK	2014	7
New England and North West	PAK	2015	9
New England and North West	PAK	2016	9
New England and North West	PHL		45
New England and North West	PHL	1975	5
New England and North West	PHL	1985	41
New England and North West	PHL	1995	100
New England and North West	PHL	2005	76
New England and North West	PHL	2010	186
New England and North West	PHL	2011	29
New England and North West	PHL	2012	104
New England and North West	PHL	2013	110
New England and North West	PHL	2014	116
New England and North West	PHL	2015	109
New England and North West	PHL	2016	31
New England and North West	POL	1955	8
New England and North West	POL	1965	6
New England and North West	POL	1985	14
New England and North West	POL	1995	5
New England and North West	POL	2005	5
New England and North West	POL	2013	8
New England and North West	SGP		4
New England and North West	SGP	1955	3
New England and North West	SGP	1965	5
New England and North West	SGP	1975	10
New England and North West	SGP	1985	9
New England and North West	SGP	1995	4
New England and North West	SGP	2005	14
New England and North West	SGP	2010	17
New England and North West	SGP	2011	4
New England and North West	SGP	2012	3
New England and North West	SGP	2013	7
New England and North West	SGP	2014	4
New England and North West	SGP	2015	10
New England and North West	SGP	2016	3
New England and North West	THA		14
New England and North West	THA	1985	6
New England and North West	THA	1995	17
New England and North West	THA	2005	31
New England and North West	THA	2010	29
New England and North West	THA	2011	5
New England and North West	THA	2012	4
New England and North West	THA	2013	4
New England and North West	THA	2014	5
New England and North West	THA	2015	7
New England and North West	THA	2016	3
New England and North West	TUR		3
New England and North West	TUR	1975	4
New England and North West	TUR	2010	3
New England and North West	USA		15
New England and North West	USA	1955	8
New England and North West	USA	1965	45
New England and North West	USA	1975	63
New England and North West	USA	1985	58
New England and North West	USA	1995	43
New England and North West	USA	2005	133
New England and North West	USA	2010	66
New England and North West	USA	2011	14
New England and North West	USA	2012	14
New England and North West	USA	2013	17
New England and North West	USA	2014	14
New England and North West	USA	2015	22
New England and North West	USA	2016	8
New England and North West	VNM		17
New England and North West	VNM	1975	4
New England and North West	VNM	1985	14
New England and North West	VNM	1995	8
New England and North West	VNM	2005	17
New England and North West	VNM	2010	20
New England and North West	VNM	2011	7
New England and North West	VNM	2012	10
New England and North West	VNM	2013	12
New England and North West	VNM	2014	8
New England and North West	VNM	2015	24
New England and North West	VNM	2016	24
New England and North West	ZAF		23
New England and North West	ZAF	1965	13
New England and North West	ZAF	1975	10
New England and North West	ZAF	1985	32
New England and North West	ZAF	1995	18
New England and North West	ZAF	2005	129
New England and North West	ZAF	2010	96
New England and North West	ZAF	2011	27
New England and North West	ZAF	2012	25
New England and North West	ZAF	2013	9
New England and North West	ZAF	2014	13
New England and North West	ZAF	2015	18
New England and North West	ZAF	2016	9
New England and North West	ZWE		5
New England and North West	ZWE	1985	18
New England and North West	ZWE	1995	10
New England and North West	ZWE	2005	28
New England and North West	ZWE	2010	16
New England and North West	ZWE	2011	3
New England and North West	ZWE	2013	13
New England and North West	ZWE	2014	3
New England and North West	ZWE	2015	3
New England and North West	ZWE	2016	3
Newcastle and Lake Macquarie			326
Newcastle and Lake Macquarie		1946	24
Newcastle and Lake Macquarie		1955	411
Newcastle and Lake Macquarie		1965	374
Newcastle and Lake Macquarie		1975	995
Newcastle and Lake Macquarie		1985	497
Newcastle and Lake Macquarie		1995	666
Newcastle and Lake Macquarie		2005	889
Newcastle and Lake Macquarie		2010	879
Newcastle and Lake Macquarie		2011	205
Newcastle and Lake Macquarie		2012	258
Newcastle and Lake Macquarie		2013	258
Newcastle and Lake Macquarie		2014	392
Newcastle and Lake Macquarie		2015	326
Newcastle and Lake Macquarie		2016	336
Newcastle and Lake Macquarie	CAN		21
Newcastle and Lake Macquarie	CAN	1955	5
Newcastle and Lake Macquarie	CAN	1965	26
Newcastle and Lake Macquarie	CAN	1975	72
Newcastle and Lake Macquarie	CAN	1985	68
Newcastle and Lake Macquarie	CAN	1995	71
Newcastle and Lake Macquarie	CAN	2005	118
Newcastle and Lake Macquarie	CAN	2010	89
Newcastle and Lake Macquarie	CAN	2011	24
Newcastle and Lake Macquarie	CAN	2012	35
Newcastle and Lake Macquarie	CAN	2013	10
Newcastle and Lake Macquarie	CAN	2014	23
Newcastle and Lake Macquarie	CAN	2015	22
Newcastle and Lake Macquarie	CAN	2016	8
Newcastle and Lake Macquarie	CHN		133
Newcastle and Lake Macquarie	CHN	1946	3
Newcastle and Lake Macquarie	CHN	1955	12
Newcastle and Lake Macquarie	CHN	1965	33
Newcastle and Lake Macquarie	CHN	1975	20
Newcastle and Lake Macquarie	CHN	1985	62
Newcastle and Lake Macquarie	CHN	1995	154
