SA4_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Perth - North West	75-84	42000	M	765
Perth - North West	75-84	52500	F	366
Perth - North West	75-84	52500	M	467
Perth - North West	75-84	65625	F	228
Perth - North West	75-84	65625	M	364
Perth - North West	75-84	78750	F	84
Perth - North West	75-84	78750	M	170
Perth - North West	75-84	91875	F	68
Perth - North West	75-84	91875	M	102
Perth - North West	75-84	105000	F	52
Perth - North West	75-84	105000	M	83
Perth - North West	75-84	157500	F	55
Perth - North West	75-84	157500	M	90
Perth - North West	75-84	Inf	F	82
Perth - North West	75-84	Inf	M	101
Perth - North West	85+		F	1318
Perth - North West	85+		M	592
Perth - North West	85+	0	F	181
Perth - North West	85+	0	M	74
Perth - North West	85+	7875	F	87
Perth - North West	85+	7875	M	62
Perth - North West	85+	15750	F	395
Perth - North West	85+	15750	M	246
Perth - North West	85+	21000	F	797
Perth - North West	85+	21000	M	692
Perth - North West	85+	26250	F	1426
Perth - North West	85+	26250	M	558
Perth - North West	85+	34125	F	618
Perth - North West	85+	34125	M	309
Perth - North West	85+	42000	F	287
Perth - North West	85+	42000	M	220
Perth - North West	85+	52500	F	195
Perth - North West	85+	52500	M	170
Perth - North West	85+	65625	F	127
Perth - North West	85+	65625	M	141
Perth - North West	85+	78750	F	34
Perth - North West	85+	78750	M	55
Perth - North West	85+	91875	F	31
Perth - North West	85+	91875	M	32
Perth - North West	85+	105000	F	17
Perth - North West	85+	105000	M	31
Perth - North West	85+	157500	F	34
Perth - North West	85+	157500	M	26
Perth - North West	85+	Inf	F	37
Perth - North West	85+	Inf	M	33
Perth - South East	15-19		F	1064
Perth - South East	15-19		M	1236
Perth - South East	15-19	0	F	6436
Perth - South East	15-19	0	M	7761
Perth - South East	15-19	7875	F	3409
Perth - South East	15-19	7875	M	2922
Perth - South East	15-19	15750	F	1739
Perth - South East	15-19	15750	M	1368
Perth - South East	15-19	21000	F	623
Perth - South East	15-19	21000	M	603
Perth - South East	15-19	26250	F	453
Perth - South East	15-19	26250	M	587
Perth - South East	15-19	34125	F	427
Perth - South East	15-19	34125	M	562
Perth - South East	15-19	42000	F	221
Perth - South East	15-19	42000	M	315
Perth - South East	15-19	52500	F	108
Perth - South East	15-19	52500	M	189
Perth - South East	15-19	65625	F	34
Perth - South East	15-19	65625	M	96
Perth - South East	15-19	78750	F	3
Perth - South East	15-19	78750	M	20
Perth - South East	15-19	91875	F	12
Perth - South East	15-19	91875	M	8
Perth - South East	15-19	105000	F	4
Perth - South East	15-19	105000	M	5
Perth - South East	15-19	Inf	F	6
Perth - South East	15-19	Inf	M	17
Perth - South East	20-24		F	1346
Perth - South East	20-24		M	1642
Perth - South East	20-24	0	F	2684
Perth - South East	20-24	0	M	2917
Perth - South East	20-24	7875	F	1291
Perth - South East	20-24	7875	M	1176
Perth - South East	20-24	15750	F	2120
Perth - South East	20-24	15750	M	2079
Perth - South East	20-24	21000	F	1470
Perth - South East	20-24	21000	M	1392
Perth - South East	20-24	26250	F	1491
Perth - South East	20-24	26250	M	1257
Perth - South East	20-24	34125	F	1725
Perth - South East	20-24	34125	M	1617
Perth - South East	20-24	42000	F	1875
Perth - South East	20-24	42000	M	1900
Perth - South East	20-24	52500	F	1661
Perth - South East	20-24	52500	M	1982
Perth - South East	20-24	65625	F	1128
Perth - South East	20-24	65625	M	1603
Perth - South East	20-24	78750	F	581
Perth - South East	20-24	78750	M	821
Perth - South East	20-24	91875	F	184
Perth - South East	20-24	91875	M	416
Perth - South East	20-24	105000	F	60
Perth - South East	20-24	105000	M	214
Perth - South East	20-24	157500	F	46
Perth - South East	20-24	157500	M	260
Perth - South East	20-24	Inf	F	30
Perth - South East	20-24	Inf	M	96
Perth - South East	25-34		F	3004
Perth - South East	25-34		M	3961
Perth - South East	25-34	0	F	6040
Perth - South East	25-34	0	M	2256
Perth - South East	25-34	7875	F	1505
Perth - South East	25-34	7875	M	450
Perth - South East	25-34	15750	F	2479
Perth - South East	25-34	15750	M	1700
Perth - South East	25-34	21000	F	2157
Perth - South East	25-34	21000	M	1305
Perth - South East	25-34	26250	F	2305
Perth - South East	25-34	26250	M	1428
Perth - South East	25-34	34125	F	3153
Perth - South East	25-34	34125	M	1928
Perth - South East	25-34	42000	F	3336
Perth - South East	25-34	42000	M	2768
Perth - South East	25-34	52500	F	3988
Perth - South East	25-34	52500	M	4645
Perth - South East	25-34	65625	F	4537
Perth - South East	25-34	65625	M	6038
Perth - South East	25-34	78750	F	3182
Perth - South East	25-34	78750	M	4433
Perth - South East	25-34	91875	F	2349
Perth - South East	25-34	91875	M	3609
Perth - South East	25-34	105000	F	1324
Perth - South East	25-34	105000	M	2537
Perth - South East	25-34	157500	F	1317
Perth - South East	25-34	157500	M	3805
Perth - South East	25-34	Inf	F	286
Perth - South East	25-34	Inf	M	1391
Perth - South East	35-44		F	2190
Perth - South East	35-44		M	3078
Perth - South East	35-44	0	F	4801
Perth - South East	35-44	0	M	1261
Perth - South East	35-44	7875	F	1498
Perth - South East	35-44	7875	M	300
Perth - South East	35-44	15750	F	2087
Perth - South East	35-44	15750	M	1088
Perth - South East	35-44	21000	F	1773
Perth - South East	35-44	21000	M	793
Perth - South East	35-44	26250	F	2011
Perth - South East	35-44	26250	M	855
Perth - South East	35-44	34125	F	2834
Perth - South East	35-44	34125	M	1077
Perth - South East	35-44	42000	F	2827
Perth - South East	35-44	42000	M	1677
Perth - South East	35-44	52500	F	3039
Perth - South East	35-44	52500	M	2878
Perth - South East	35-44	65625	F	2981
Perth - South East	35-44	65625	M	4213
Perth - South East	35-44	78750	F	2169
Perth - South East	35-44	78750	M	3565
Perth - South East	35-44	91875	F	1988
Perth - South East	35-44	91875	M	3394
Perth - South East	35-44	105000	F	1335
Perth - South East	35-44	105000	M	2735
Perth - South East	35-44	157500	F	1675
Perth - South East	35-44	157500	M	5112
Perth - South East	35-44	Inf	F	694
Perth - South East	35-44	Inf	M	2946
Perth - South East	45-54		F	2019
Perth - South East	45-54		M	2525
Perth - South East	45-54	0	F	3321
Perth - South East	45-54	0	M	1226
Perth - South East	45-54	7875	F	962
Perth - South East	45-54	7875	M	322
Perth - South East	45-54	15750	F	1806
Perth - South East	45-54	15750	M	1086
Perth - South East	45-54	21000	F	1668
Perth - South East	45-54	21000	M	883
Perth - South East	45-54	26250	F	1818
Perth - South East	45-54	26250	M	838
Perth - South East	45-54	34125	F	2426
Perth - South East	45-54	34125	M	997
Perth - South East	45-54	42000	F	2641
Perth - South East	45-54	42000	M	1354
Perth - South East	45-54	52500	F	3096
Perth - South East	45-54	52500	M	2397
Perth - South East	45-54	65625	F	3207
Perth - South East	45-54	65625	M	3588
Perth - South East	45-54	78750	F	2194
Perth - South East	45-54	78750	M	2870
Perth - South East	45-54	91875	F	1787
Perth - South East	45-54	91875	M	2860
Perth - South East	45-54	105000	F	1209
Perth - South East	45-54	105000	M	2271
Perth - South East	45-54	157500	F	1662
Perth - South East	45-54	157500	M	4445
Perth - South East	45-54	Inf	F	632
Perth - South East	45-54	Inf	M	3074
Perth - South East	55-64		F	1912
Perth - South East	55-64		M	2005
Perth - South East	55-64	0	F	3917
Perth - South East	55-64	0	M	1584
Perth - South East	55-64	7875	F	1139
Perth - South East	55-64	7875	M	516
Perth - South East	55-64	15750	F	2113
Perth - South East	55-64	15750	M	1252
Perth - South East	55-64	21000	F	1979
Perth - South East	55-64	21000	M	1166
Perth - South East	55-64	26250	F	1944
Perth - South East	55-64	26250	M	1035
Perth - South East	55-64	34125	F	2170
Perth - South East	55-64	34125	M	1107
Perth - South East	55-64	42000	F	2044
Perth - South East	55-64	42000	M	1330
Perth - South East	55-64	52500	F	2193
Perth - South East	55-64	52500	M	2043
Perth - South East	55-64	65625	F	2437
Perth - South East	55-64	65625	M	2864
Perth - South East	55-64	78750	F	1509
Perth - South East	55-64	78750	M	2067
Perth - South East	55-64	91875	F	1114
Perth - South East	55-64	91875	M	2047
Perth - South East	55-64	105000	F	874
Perth - South East	55-64	105000	M	1501
Perth - South East	55-64	157500	F	989
Perth - South East	55-64	157500	M	2719
Perth - South East	55-64	Inf	F	369
Perth - South East	55-64	Inf	M	1741
Perth - South East	65-74		F	1679
Perth - South East	65-74		M	1532
Perth - South East	65-74	0	F	1406
Perth - South East	65-74	0	M	962
Perth - South East	65-74	7875	F	650
Perth - South East	65-74	7875	M	469
Perth - South East	65-74	15750	F	1783
Perth - South East	65-74	15750	M	1404
Perth - South East	65-74	21000	F	3826
Perth - South East	65-74	21000	M	3035
Perth - South East	65-74	26250	F	3334
Perth - South East	65-74	26250	M	2233
Perth - South East	65-74	34125	F	2054
Perth - South East	65-74	34125	M	1734
Perth - South East	65-74	42000	F	1224
Perth - South East	65-74	42000	M	1370
Perth - South East	65-74	52500	F	811
Perth - South East	65-74	52500	M	1285
Perth - South East	65-74	65625	F	650
Perth - South East	65-74	65625	M	1205
Perth - South East	65-74	78750	F	358
Perth - South East	65-74	78750	M	727
Perth - South East	65-74	91875	F	246
Perth - South East	65-74	91875	M	537
Perth - South East	65-74	105000	F	148
Perth - South East	65-74	105000	M	383
Perth - South East	65-74	157500	F	177
Perth - South East	65-74	157500	M	563
Perth - South East	65-74	Inf	F	131
Perth - South East	65-74	Inf	M	409
Perth - South East	75-84		F	1556
Perth - South East	75-84		M	1117
Perth - South East	75-84	0	F	407
Perth - South East	75-84	0	M	281
Perth - South East	75-84	7875	F	225
Perth - South East	75-84	7875	M	183
Perth - South East	75-84	15750	F	912
Perth - South East	75-84	15750	M	726
Perth - South East	75-84	21000	F	2397
Perth - South East	75-84	21000	M	2198
Perth - South East	75-84	26250	F	2630
Perth - South East	75-84	26250	M	1408
Perth - South East	75-84	34125	F	986
Perth - South East	75-84	34125	M	898
Perth - South East	75-84	42000	F	511
Perth - South East	75-84	42000	M	592
Perth - South East	75-84	52500	F	293
Perth - South East	75-84	52500	M	338
Perth - South East	75-84	65625	F	191
Perth - South East	75-84	65625	M	263
Perth - South East	75-84	78750	F	59
Perth - South East	75-84	78750	M	116
Perth - South East	75-84	91875	F	61
Perth - South East	75-84	91875	M	80
Perth - South East	75-84	105000	F	27
Perth - South East	75-84	105000	M	44
Perth - South East	75-84	157500	F	33
Perth - South East	75-84	157500	M	85
Perth - South East	75-84	Inf	F	55
Perth - South East	75-84	Inf	M	84
Perth - South East	85+		F	1563
Perth - South East	85+		M	654
Perth - South East	85+	0	F	132
Perth - South East	85+	0	M	72
Perth - South East	85+	7875	F	65
Perth - South East	85+	7875	M	40
Perth - South East	85+	15750	F	282
Perth - South East	85+	15750	M	204
Perth - South East	85+	21000	F	748
Perth - South East	85+	21000	M	645
Perth - South East	85+	26250	F	1240
Perth - South East	85+	26250	M	498
Perth - South East	85+	34125	F	533
Perth - South East	85+	34125	M	259
Perth - South East	85+	42000	F	228
Perth - South East	85+	42000	M	191
Perth - South East	85+	52500	F	184
Perth - South East	85+	52500	M	108
Perth - South East	85+	65625	F	99
Perth - South East	85+	65625	M	91
Perth - South East	85+	78750	F	26
Perth - South East	85+	78750	M	35
Perth - South East	85+	91875	F	22
Perth - South East	85+	91875	M	33
Perth - South East	85+	105000	F	16
Perth - South East	85+	105000	M	15
Perth - South East	85+	157500	F	25
Perth - South East	85+	157500	M	19
Perth - South East	85+	Inf	F	24
Perth - South East	85+	Inf	M	36
Perth - South West	15-19		F	971
Perth - South West	15-19		M	1087
Perth - South West	15-19	0	F	5203
Perth - South West	15-19	0	M	6033
Perth - South West	15-19	7875	F	3277
Perth - South West	15-19	7875	M	2580
Perth - South West	15-19	15750	F	1419
Perth - South West	15-19	15750	M	1089
Perth - South West	15-19	21000	F	531
Perth - South West	15-19	21000	M	513
Perth - South West	15-19	26250	F	351
Perth - South West	15-19	26250	M	485
Perth - South West	15-19	34125	F	340
Perth - South West	15-19	34125	M	445
Perth - South West	15-19	42000	F	178
Perth - South West	15-19	42000	M	290
Perth - South West	15-19	52500	F	77
Perth - South West	15-19	52500	M	157
Perth - South West	15-19	65625	F	38
Perth - South West	15-19	65625	M	67
Perth - South West	15-19	78750	F	17
Perth - South West	15-19	78750	M	26
Perth - South West	15-19	91875	F	11
Perth - South West	15-19	91875	M	8
Perth - South West	15-19	105000	F	3
Perth - South West	15-19	105000	M	3
Perth - South West	15-19	157500	F	3
Perth - South West	15-19	157500	M	5
Perth - South West	15-19	Inf	F	7
Perth - South West	15-19	Inf	M	12
Perth - South West	20-24		F	1019
Perth - South West	20-24		M	1307
Perth - South West	20-24	0	F	1280
Perth - South West	20-24	0	M	1604
Perth - South West	20-24	7875	F	941
Perth - South West	20-24	7875	M	899
Perth - South West	20-24	15750	F	1720
Perth - South West	20-24	15750	M	1333
Perth - South West	20-24	21000	F	1174
Perth - South West	20-24	21000	M	864
Perth - South West	20-24	26250	F	1088
Perth - South West	20-24	26250	M	813
Perth - South West	20-24	34125	F	1427
Perth - South West	20-24	34125	M	1136
Perth - South West	20-24	42000	F	1421
Perth - South West	20-24	42000	M	1283
Perth - South West	20-24	52500	F	1300
Perth - South West	20-24	52500	M	1402
Perth - South West	20-24	65625	F	1004
Perth - South West	20-24	65625	M	1260
Perth - South West	20-24	78750	F	490
Perth - South West	20-24	78750	M	721
Perth - South West	20-24	91875	F	163
Perth - South West	20-24	91875	M	391
Perth - South West	20-24	105000	F	65
Perth - South West	20-24	105000	M	226
Perth - South West	20-24	157500	F	45
Perth - South West	20-24	157500	M	273
Perth - South West	20-24	Inf	F	21
Perth - South West	20-24	Inf	M	87
Perth - South West	25-34		F	2288
Perth - South West	25-34		M	3055
Perth - South West	25-34	0	F	3573
Perth - South West	25-34	0	M	1156
Perth - South West	25-34	7875	F	1192
Perth - South West	25-34	7875	M	329
Perth - South West	25-34	15750	F	1821
Perth - South West	25-34	15750	M	1106
Perth - South West	25-34	21000	F	1556
Perth - South West	25-34	21000	M	721
Perth - South West	25-34	26250	F	1630
Perth - South West	25-34	26250	M	723
Perth - South West	25-34	34125	F	2375
Perth - South West	25-34	34125	M	1026
Perth - South West	25-34	42000	F	2506
Perth - South West	25-34	42000	M	1475
Perth - South West	25-34	52500	F	2827
Perth - South West	25-34	52500	M	2594
Perth - South West	25-34	65625	F	3237
Perth - South West	25-34	65625	M	3667
Perth - South West	25-34	78750	F	2495
Perth - South West	25-34	78750	M	3104
Perth - South West	25-34	91875	F	1932
Perth - South West	25-34	91875	M	2925
Perth - South West	25-34	105000	F	1139
Perth - South West	25-34	105000	M	2191
Perth - South West	25-34	157500	F	1188
Perth - South West	25-34	157500	M	3697
Perth - South West	25-34	Inf	F	297
Perth - South West	25-34	Inf	M	1435
Perth - South West	35-44		F	1804
Perth - South West	35-44		M	2497
Perth - South West	35-44	0	F	3718
Perth - South West	35-44	0	M	778
Perth - South West	35-44	7875	F	1227
Perth - South West	35-44	7875	M	202
Perth - South West	35-44	15750	F	1792
Perth - South West	35-44	15750	M	724
Perth - South West	35-44	21000	F	1584
Perth - South West	35-44	21000	M	494
Perth - South West	35-44	26250	F	1728
Perth - South West	35-44	26250	M	526
Perth - South West	35-44	34125	F	2379
Perth - South West	35-44	34125	M	695
Perth - South West	35-44	42000	F	2366
Perth - South West	35-44	42000	M	914
Perth - South West	35-44	52500	F	2483
Perth - South West	35-44	52500	M	1750
Perth - South West	35-44	65625	F	2612
Perth - South West	35-44	65625	M	2848
Perth - South West	35-44	78750	F	1955
Perth - South West	35-44	78750	M	2648
Perth - South West	35-44	91875	F	1672
Perth - South West	35-44	91875	M	2761
Perth - South West	35-44	105000	F	1204
Perth - South West	35-44	105000	M	2512
Perth - South West	35-44	157500	F	1550
Perth - South West	35-44	157500	M	5270
Perth - South West	35-44	Inf	F	708
Perth - South West	35-44	Inf	M	3503
Perth - South West	45-54		F	1846
Perth - South West	45-54		M	2319
Perth - South West	45-54	0	F	2838
Perth - South West	45-54	0	M	920
Perth - South West	45-54	7875	F	896
Perth - South West	45-54	7875	M	263
Perth - South West	45-54	15750	F	1508
Perth - South West	45-54	15750	M	793
Perth - South West	45-54	21000	F	1532
Perth - South West	45-54	21000	M	662
Perth - South West	45-54	26250	F	1654
Perth - South West	45-54	26250	M	631
Perth - South West	45-54	34125	F	2330
Perth - South West	45-54	34125	M	673
Perth - South West	45-54	42000	F	2401
Perth - South West	45-54	42000	M	882
Perth - South West	45-54	52500	F	2764
Perth - South West	45-54	52500	M	1654
Perth - South West	45-54	65625	F	2876
Perth - South West	45-54	65625	M	2625
Perth - South West	45-54	78750	F	2000
Perth - South West	45-54	78750	M	2280
Perth - South West	45-54	91875	F	1758
Perth - South West	45-54	91875	M	2456
Perth - South West	45-54	105000	F	1261
Perth - South West	45-54	105000	M	2296
Perth - South West	45-54	157500	F	1676
Perth - South West	45-54	157500	M	4817
Perth - South West	45-54	Inf	F	727
Perth - South West	45-54	Inf	M	3827
Perth - South West	55-64		F	1607
Perth - South West	55-64		M	1654
Perth - South West	55-64	0	F	2952
Perth - South West	55-64	0	M	1155
Perth - South West	55-64	7875	F	1012
Perth - South West	55-64	7875	M	401
Perth - South West	55-64	15750	F	1810
Perth - South West	55-64	15750	M	1044
Perth - South West	55-64	21000	F	1871
Perth - South West	55-64	21000	M	1005
Perth - South West	55-64	26250	F	1676
Perth - South West	55-64	26250	M	923
Perth - South West	55-64	34125	F	1800
Perth - South West	55-64	34125	M	943
Perth - South West	55-64	42000	F	1741
Perth - South West	55-64	42000	M	950
Perth - South West	55-64	52500	F	1854
Perth - South West	55-64	52500	M	1470
Perth - South West	55-64	65625	F	1941
Perth - South West	55-64	65625	M	2035
Perth - South West	55-64	78750	F	1294
Perth - South West	55-64	78750	M	1681
Perth - South West	55-64	91875	F	1136
Perth - South West	55-64	91875	M	1709
Perth - South West	55-64	105000	F	772
Perth - South West	55-64	105000	M	1494
Perth - South West	55-64	157500	F	1020
Perth - South West	55-64	157500	M	2858
Perth - South West	55-64	Inf	F	400
Perth - South West	55-64	Inf	M	2126
Perth - South West	65-74		F	1468
Perth - South West	65-74		M	1372
Perth - South West	65-74	0	F	1055
Perth - South West	65-74	0	M	673
Perth - South West	65-74	7875	F	593
Perth - South West	65-74	7875	M	390
Perth - South West	65-74	15750	F	1597
Perth - South West	65-74	15750	M	1192
Perth - South West	65-74	21000	F	3183
Perth - South West	65-74	21000	M	2377
Perth - South West	65-74	26250	F	2805
Perth - South West	65-74	26250	M	1783
Perth - South West	65-74	34125	F	1781
Perth - South West	65-74	34125	M	1537
Perth - South West	65-74	42000	F	1112
Perth - South West	65-74	42000	M	1053
Perth - South West	65-74	52500	F	715
Perth - South West	65-74	52500	M	1052
Perth - South West	65-74	65625	F	543
Perth - South West	65-74	65625	M	1021
Perth - South West	65-74	78750	F	306
Perth - South West	65-74	78750	M	602
Perth - South West	65-74	91875	F	208
Perth - South West	65-74	91875	M	468
Perth - South West	65-74	105000	F	158
Perth - South West	65-74	105000	M	353
Perth - South West	65-74	157500	F	203
Perth - South West	65-74	157500	M	564
Perth - South West	65-74	Inf	F	179
Perth - South West	65-74	Inf	M	528
Perth - South West	75-84		F	1447
Perth - South West	75-84		M	1012
Perth - South West	75-84	0	F	362
Perth - South West	75-84	0	M	296
Perth - South West	75-84	7875	F	201
Perth - South West	75-84	7875	M	149
Perth - South West	75-84	15750	F	837
Perth - South West	75-84	15750	M	710
Perth - South West	75-84	21000	F	2203
Perth - South West	75-84	21000	M	1994
Perth - South West	75-84	26250	F	2283
Perth - South West	75-84	26250	M	1220
Perth - South West	75-84	34125	F	925
Perth - South West	75-84	34125	M	865
Perth - South West	75-84	42000	F	481
Perth - South West	75-84	42000	M	569
Perth - South West	75-84	52500	F	294
Perth - South West	75-84	52500	M	325
Perth - South West	75-84	65625	F	187
Perth - South West	75-84	65625	M	250
Perth - South West	75-84	78750	F	73
Perth - South West	75-84	78750	M	133
Perth - South West	75-84	91875	F	61
Perth - South West	75-84	91875	M	98
Perth - South West	75-84	105000	F	46
Perth - South West	75-84	105000	M	61
Perth - South West	75-84	157500	F	54
Perth - South West	75-84	157500	M	100
Perth - South West	75-84	Inf	F	79
Perth - South West	75-84	Inf	M	120
Perth - South West	85+		F	1287
Perth - South West	85+		M	588
Perth - South West	85+	0	F	131
Perth - South West	85+	0	M	63
Perth - South West	85+	7875	F	121
Perth - South West	85+	7875	M	51
Perth - South West	85+	15750	F	300
Perth - South West	85+	15750	M	170
Perth - South West	85+	21000	F	748
Perth - South West	85+	21000	M	560
Perth - South West	85+	26250	F	1118
Perth - South West	85+	26250	M	461
Perth - South West	85+	34125	F	522
Perth - South West	85+	34125	M	250
Perth - South West	85+	42000	F	235
Perth - South West	85+	42000	M	189
Perth - South West	85+	52500	F	166
Perth - South West	85+	52500	M	147
Perth - South West	85+	65625	F	98
Perth - South West	85+	65625	M	90
Perth - South West	85+	78750	F	24
Perth - South West	85+	78750	M	56
Perth - South West	85+	91875	F	22
Perth - South West	85+	91875	M	28
Perth - South West	85+	105000	F	16
Perth - South West	85+	105000	M	27
Perth - South West	85+	157500	F	30
Perth - South West	85+	157500	M	33
Perth - South West	85+	Inf	F	30
Perth - South West	85+	Inf	M	26
Western Australia - Wheat Belt	15-19		F	421
Western Australia - Wheat Belt	15-19		M	573
Western Australia - Wheat Belt	15-19	0	F	1343
Western Australia - Wheat Belt	15-19	0	M	1582
Western Australia - Wheat Belt	15-19	7875	F	684
Western Australia - Wheat Belt	15-19	7875	M	560
Western Australia - Wheat Belt	15-19	15750	F	281
Western Australia - Wheat Belt	15-19	15750	M	275
Western Australia - Wheat Belt	15-19	21000	F	153
Western Australia - Wheat Belt	15-19	21000	M	198
Western Australia - Wheat Belt	15-19	26250	F	185
Western Australia - Wheat Belt	15-19	26250	M	217
Western Australia - Wheat Belt	15-19	34125	F	152
Western Australia - Wheat Belt	15-19	34125	M	221
Western Australia - Wheat Belt	15-19	42000	F	87
Western Australia - Wheat Belt	15-19	42000	M	140
Western Australia - Wheat Belt	15-19	52500	F	45
Western Australia - Wheat Belt	15-19	52500	M	80
Western Australia - Wheat Belt	15-19	65625	F	12
Western Australia - Wheat Belt	15-19	65625	M	39
Western Australia - Wheat Belt	15-19	78750	F	4
Western Australia - Wheat Belt	15-19	78750	M	20
Western Australia - Wheat Belt	15-19	91875	M	4
Western Australia - Wheat Belt	15-19	105000	M	3
Western Australia - Wheat Belt	15-19	Inf	M	7
Western Australia - Wheat Belt	20-24		F	281
Western Australia - Wheat Belt	20-24		M	420
Western Australia - Wheat Belt	20-24	0	F	175
Western Australia - Wheat Belt	20-24	0	M	225
Western Australia - Wheat Belt	20-24	7875	F	116
Western Australia - Wheat Belt	20-24	7875	M	134
Western Australia - Wheat Belt	20-24	15750	F	247
Western Australia - Wheat Belt	20-24	15750	M	228
Western Australia - Wheat Belt	20-24	21000	F	208
Western Australia - Wheat Belt	20-24	21000	M	170
Western Australia - Wheat Belt	20-24	26250	F	232
Western Australia - Wheat Belt	20-24	26250	M	156
Western Australia - Wheat Belt	20-24	34125	F	375
Western Australia - Wheat Belt	20-24	34125	M	324
Western Australia - Wheat Belt	20-24	42000	F	383
Western Australia - Wheat Belt	20-24	42000	M	416
Western Australia - Wheat Belt	20-24	52500	F	280
Western Australia - Wheat Belt	20-24	52500	M	477
Western Australia - Wheat Belt	20-24	65625	F	194
Western Australia - Wheat Belt	20-24	65625	M	351
Western Australia - Wheat Belt	20-24	78750	F	100
Western Australia - Wheat Belt	20-24	78750	M	154
Western Australia - Wheat Belt	20-24	91875	F	39
Western Australia - Wheat Belt	20-24	91875	M	102
Western Australia - Wheat Belt	20-24	105000	F	10
Western Australia - Wheat Belt	20-24	105000	M	57
Western Australia - Wheat Belt	20-24	157500	F	3
Western Australia - Wheat Belt	20-24	157500	M	65
Western Australia - Wheat Belt	20-24	Inf	F	4
Western Australia - Wheat Belt	20-24	Inf	M	14
Western Australia - Wheat Belt	25-34		F	645
Western Australia - Wheat Belt	25-34		M	1138
Western Australia - Wheat Belt	25-34	0	F	671
Western Australia - Wheat Belt	25-34	0	M	167
Western Australia - Wheat Belt	25-34	7875	F	389
Western Australia - Wheat Belt	25-34	7875	M	70
Western Australia - Wheat Belt	25-34	15750	F	583
Western Australia - Wheat Belt	25-34	15750	M	325
Western Australia - Wheat Belt	25-34	21000	F	538
Western Australia - Wheat Belt	25-34	21000	M	236
Western Australia - Wheat Belt	25-34	26250	F	515
Western Australia - Wheat Belt	25-34	26250	M	218
Western Australia - Wheat Belt	25-34	34125	F	727
Western Australia - Wheat Belt	25-34	34125	M	325
Western Australia - Wheat Belt	25-34	42000	F	705
Western Australia - Wheat Belt	25-34	42000	M	544
Western Australia - Wheat Belt	25-34	52500	F	655
Western Australia - Wheat Belt	25-34	52500	M	775
Western Australia - Wheat Belt	25-34	65625	F	560
Western Australia - Wheat Belt	25-34	65625	M	957
Western Australia - Wheat Belt	25-34	78750	F	384
Western Australia - Wheat Belt	25-34	78750	M	651
Western Australia - Wheat Belt	25-34	91875	F	275
Western Australia - Wheat Belt	25-34	91875	M	579
Western Australia - Wheat Belt	25-34	105000	F	174
Western Australia - Wheat Belt	25-34	105000	M	352
Western Australia - Wheat Belt	25-34	157500	F	152
Western Australia - Wheat Belt	25-34	157500	M	567
Western Australia - Wheat Belt	25-34	Inf	F	61
Western Australia - Wheat Belt	25-34	Inf	M	193
Western Australia - Wheat Belt	35-44		F	731
Western Australia - Wheat Belt	35-44		M	1062
Western Australia - Wheat Belt	35-44	0	F	614
Western Australia - Wheat Belt	35-44	0	M	179
Western Australia - Wheat Belt	35-44	7875	F	374
Western Australia - Wheat Belt	35-44	7875	M	73
Western Australia - Wheat Belt	35-44	15750	F	624
Western Australia - Wheat Belt	35-44	15750	M	329
Western Australia - Wheat Belt	35-44	21000	F	574
Western Australia - Wheat Belt	35-44	21000	M	259
Western Australia - Wheat Belt	35-44	26250	F	617
Western Australia - Wheat Belt	35-44	26250	M	253
Western Australia - Wheat Belt	35-44	34125	F	794
Western Australia - Wheat Belt	35-44	34125	M	317
Western Australia - Wheat Belt	35-44	42000	F	732
Western Australia - Wheat Belt	35-44	42000	M	478
Western Australia - Wheat Belt	35-44	52500	F	721
Western Australia - Wheat Belt	35-44	52500	M	723
Western Australia - Wheat Belt	35-44	65625	F	657
Western Australia - Wheat Belt	35-44	65625	M	916
Western Australia - Wheat Belt	35-44	78750	F	420
Western Australia - Wheat Belt	35-44	78750	M	747
Western Australia - Wheat Belt	35-44	91875	F	321
Western Australia - Wheat Belt	35-44	91875	M	694
Western Australia - Wheat Belt	35-44	105000	F	235
Western Australia - Wheat Belt	35-44	105000	M	550
Western Australia - Wheat Belt	35-44	157500	F	272
Western Australia - Wheat Belt	35-44	157500	M	845
Western Australia - Wheat Belt	35-44	Inf	F	156
Western Australia - Wheat Belt	35-44	Inf	M	413
Western Australia - Wheat Belt	45-54		F	916
Western Australia - Wheat Belt	45-54		M	1179
Western Australia - Wheat Belt	45-54	0	F	742
Western Australia - Wheat Belt	45-54	0	M	295
Western Australia - Wheat Belt	45-54	7875	F	342
Western Australia - Wheat Belt	45-54	7875	M	135
Western Australia - Wheat Belt	45-54	15750	F	679
Western Australia - Wheat Belt	45-54	15750	M	389
Western Australia - Wheat Belt	45-54	21000	F	667
Western Australia - Wheat Belt	45-54	21000	M	369
Western Australia - Wheat Belt	45-54	26250	F	745
Western Australia - Wheat Belt	45-54	26250	M	426
Western Australia - Wheat Belt	45-54	34125	F	923
Western Australia - Wheat Belt	45-54	34125	M	465
Western Australia - Wheat Belt	45-54	42000	F	893
Western Australia - Wheat Belt	45-54	42000	M	567
Western Australia - Wheat Belt	45-54	52500	F	989
Western Australia - Wheat Belt	45-54	52500	M	927
Western Australia - Wheat Belt	45-54	65625	F	872
Western Australia - Wheat Belt	45-54	65625	M	1112
Western Australia - Wheat Belt	45-54	78750	F	527
