SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Sydney - City and Inner South	85+	Year 11	F	46
Sydney - City and Inner South	85+	Year 11	M	34
Sydney - City and Inner South	85+	Year 12	F	380
Sydney - City and Inner South	85+	Year 12	M	347
Sydney - Eastern Suburbs	15-19		F	383
Sydney - Eastern Suburbs	15-19		M	473
Sydney - Eastern Suburbs	15-19	Did not go to school	F	6
Sydney - Eastern Suburbs	15-19	Did not go to school	M	13
Sydney - Eastern Suburbs	15-19	Year 8 or below	F	8
Sydney - Eastern Suburbs	15-19	Year 8 or below	M	11
Sydney - Eastern Suburbs	15-19	Year 9	F	34
Sydney - Eastern Suburbs	15-19	Year 9	M	49
Sydney - Eastern Suburbs	15-19	Year 10	F	118
Sydney - Eastern Suburbs	15-19	Year 10	M	171
Sydney - Eastern Suburbs	15-19	Year 11	F	185
Sydney - Eastern Suburbs	15-19	Year 11	M	184
Sydney - Eastern Suburbs	15-19	Year 12	F	2567
Sydney - Eastern Suburbs	15-19	Year 12	M	2444
Sydney - Eastern Suburbs	20-24		F	970
Sydney - Eastern Suburbs	20-24		M	1153
Sydney - Eastern Suburbs	20-24	Did not go to school	F	3
Sydney - Eastern Suburbs	20-24	Did not go to school	M	10
Sydney - Eastern Suburbs	20-24	Year 8 or below	F	39
Sydney - Eastern Suburbs	20-24	Year 8 or below	M	40
Sydney - Eastern Suburbs	20-24	Year 9	F	85
Sydney - Eastern Suburbs	20-24	Year 9	M	87
Sydney - Eastern Suburbs	20-24	Year 10	F	215
Sydney - Eastern Suburbs	20-24	Year 10	M	290
Sydney - Eastern Suburbs	20-24	Year 11	F	207
Sydney - Eastern Suburbs	20-24	Year 11	M	262
Sydney - Eastern Suburbs	20-24	Year 12	F	9567
Sydney - Eastern Suburbs	20-24	Year 12	M	9026
Sydney - Eastern Suburbs	25-34		F	2807
Sydney - Eastern Suburbs	25-34		M	3063
Sydney - Eastern Suburbs	25-34	Did not go to school	F	28
Sydney - Eastern Suburbs	25-34	Did not go to school	M	48
Sydney - Eastern Suburbs	25-34	Year 8 or below	F	36
Sydney - Eastern Suburbs	25-34	Year 8 or below	M	85
Sydney - Eastern Suburbs	25-34	Year 9	F	87
Sydney - Eastern Suburbs	25-34	Year 9	M	165
Sydney - Eastern Suburbs	25-34	Year 10	F	643
Sydney - Eastern Suburbs	25-34	Year 10	M	917
Sydney - Eastern Suburbs	25-34	Year 11	F	502
Sydney - Eastern Suburbs	25-34	Year 11	M	755
Sydney - Eastern Suburbs	25-34	Year 12	F	23564
Sydney - Eastern Suburbs	25-34	Year 12	M	20415
Sydney - Eastern Suburbs	35-44		F	1810
Sydney - Eastern Suburbs	35-44		M	2208
Sydney - Eastern Suburbs	35-44	Did not go to school	F	35
Sydney - Eastern Suburbs	35-44	Did not go to school	M	37
Sydney - Eastern Suburbs	35-44	Year 8 or below	F	65
Sydney - Eastern Suburbs	35-44	Year 8 or below	M	72
Sydney - Eastern Suburbs	35-44	Year 9	F	85
Sydney - Eastern Suburbs	35-44	Year 9	M	131
Sydney - Eastern Suburbs	35-44	Year 10	F	718
Sydney - Eastern Suburbs	35-44	Year 10	M	1057
Sydney - Eastern Suburbs	35-44	Year 11	F	459
Sydney - Eastern Suburbs	35-44	Year 11	M	527
Sydney - Eastern Suburbs	35-44	Year 12	F	17944
Sydney - Eastern Suburbs	35-44	Year 12	M	16475
Sydney - Eastern Suburbs	45-54		F	1372
Sydney - Eastern Suburbs	45-54		M	1671
Sydney - Eastern Suburbs	45-54	Did not go to school	F	57
Sydney - Eastern Suburbs	45-54	Did not go to school	M	38
Sydney - Eastern Suburbs	45-54	Year 8 or below	F	106
Sydney - Eastern Suburbs	45-54	Year 8 or below	M	101
Sydney - Eastern Suburbs	45-54	Year 9	F	144
Sydney - Eastern Suburbs	45-54	Year 9	M	243
Sydney - Eastern Suburbs	45-54	Year 10	F	1831
Sydney - Eastern Suburbs	45-54	Year 10	M	1921
Sydney - Eastern Suburbs	45-54	Year 11	F	546
Sydney - Eastern Suburbs	45-54	Year 11	M	567
Sydney - Eastern Suburbs	45-54	Year 12	F	12666
Sydney - Eastern Suburbs	45-54	Year 12	M	11600
Sydney - Eastern Suburbs	55-64		F	1205
Sydney - Eastern Suburbs	55-64		M	1253
Sydney - Eastern Suburbs	55-64	Did not go to school	F	68
Sydney - Eastern Suburbs	55-64	Did not go to school	M	52
Sydney - Eastern Suburbs	55-64	Year 8 or below	F	285
Sydney - Eastern Suburbs	55-64	Year 8 or below	M	203
Sydney - Eastern Suburbs	55-64	Year 9	F	292
Sydney - Eastern Suburbs	55-64	Year 9	M	231
Sydney - Eastern Suburbs	55-64	Year 10	F	2071
Sydney - Eastern Suburbs	55-64	Year 10	M	1559
Sydney - Eastern Suburbs	55-64	Year 11	F	444
Sydney - Eastern Suburbs	55-64	Year 11	M	382
Sydney - Eastern Suburbs	55-64	Year 12	F	8647
Sydney - Eastern Suburbs	55-64	Year 12	M	8367
Sydney - Eastern Suburbs	65-74		F	1244
Sydney - Eastern Suburbs	65-74		M	1228
Sydney - Eastern Suburbs	65-74	Did not go to school	F	101
Sydney - Eastern Suburbs	65-74	Did not go to school	M	71
Sydney - Eastern Suburbs	65-74	Year 8 or below	F	507
Sydney - Eastern Suburbs	65-74	Year 8 or below	M	432
Sydney - Eastern Suburbs	65-74	Year 9	F	577
Sydney - Eastern Suburbs	65-74	Year 9	M	462
Sydney - Eastern Suburbs	65-74	Year 10	F	2087
Sydney - Eastern Suburbs	65-74	Year 10	M	1333
Sydney - Eastern Suburbs	65-74	Year 11	F	438
Sydney - Eastern Suburbs	65-74	Year 11	M	309
Sydney - Eastern Suburbs	65-74	Year 12	F	5660
Sydney - Eastern Suburbs	65-74	Year 12	M	5609
Sydney - Eastern Suburbs	75-84		F	1091
Sydney - Eastern Suburbs	75-84		M	829
Sydney - Eastern Suburbs	75-84	Did not go to school	F	179
Sydney - Eastern Suburbs	75-84	Did not go to school	M	103
Sydney - Eastern Suburbs	75-84	Year 8 or below	F	758
Sydney - Eastern Suburbs	75-84	Year 8 or below	M	502
Sydney - Eastern Suburbs	75-84	Year 9	F	461
Sydney - Eastern Suburbs	75-84	Year 9	M	335
Sydney - Eastern Suburbs	75-84	Year 10	F	1267
Sydney - Eastern Suburbs	75-84	Year 10	M	826
Sydney - Eastern Suburbs	75-84	Year 11	F	272
Sydney - Eastern Suburbs	75-84	Year 11	M	164
Sydney - Eastern Suburbs	75-84	Year 12	F	2493
Sydney - Eastern Suburbs	75-84	Year 12	M	2433
Sydney - Eastern Suburbs	85+		F	987
Sydney - Eastern Suburbs	85+		M	465
Sydney - Eastern Suburbs	85+	Did not go to school	F	96
Sydney - Eastern Suburbs	85+	Did not go to school	M	51
Sydney - Eastern Suburbs	85+	Year 8 or below	F	545
Sydney - Eastern Suburbs	85+	Year 8 or below	M	320
Sydney - Eastern Suburbs	85+	Year 9	F	360
Sydney - Eastern Suburbs	85+	Year 9	M	146
Sydney - Eastern Suburbs	85+	Year 10	F	770
Sydney - Eastern Suburbs	85+	Year 10	M	309
Sydney - Eastern Suburbs	85+	Year 11	F	96
Sydney - Eastern Suburbs	85+	Year 11	M	62
Sydney - Eastern Suburbs	85+	Year 12	F	1183
Sydney - Eastern Suburbs	85+	Year 12	M	948
Sydney - Inner South West	15-19		F	767
Sydney - Inner South West	15-19		M	871
Sydney - Inner South West	15-19	Did not go to school	F	10
Sydney - Inner South West	15-19	Did not go to school	M	22
Sydney - Inner South West	15-19	Year 8 or below	F	37
Sydney - Inner South West	15-19	Year 8 or below	M	53
Sydney - Inner South West	15-19	Year 9	F	135
Sydney - Inner South West	15-19	Year 9	M	225
Sydney - Inner South West	15-19	Year 10	F	574
Sydney - Inner South West	15-19	Year 10	M	997
Sydney - Inner South West	15-19	Year 11	F	499
Sydney - Inner South West	15-19	Year 11	M	686
Sydney - Inner South West	15-19	Year 12	F	5532
Sydney - Inner South West	15-19	Year 12	M	5280
Sydney - Inner South West	20-24		F	1214
Sydney - Inner South West	20-24		M	1241
Sydney - Inner South West	20-24	Did not go to school	F	83
Sydney - Inner South West	20-24	Did not go to school	M	105
Sydney - Inner South West	20-24	Year 8 or below	F	96
Sydney - Inner South West	20-24	Year 8 or below	M	158
Sydney - Inner South West	20-24	Year 9	F	157
Sydney - Inner South West	20-24	Year 9	M	249
Sydney - Inner South West	20-24	Year 10	F	997
Sydney - Inner South West	20-24	Year 10	M	1624
Sydney - Inner South West	20-24	Year 11	F	619
Sydney - Inner South West	20-24	Year 11	M	827
Sydney - Inner South West	20-24	Year 12	F	16999
Sydney - Inner South West	20-24	Year 12	M	16998
Sydney - Inner South West	25-34		F	2960
Sydney - Inner South West	25-34		M	3191
Sydney - Inner South West	25-34	Did not go to school	F	328
Sydney - Inner South West	25-34	Did not go to school	M	459
Sydney - Inner South West	25-34	Year 8 or below	F	351
Sydney - Inner South West	25-34	Year 8 or below	M	566
Sydney - Inner South West	25-34	Year 9	F	569
Sydney - Inner South West	25-34	Year 9	M	686
Sydney - Inner South West	25-34	Year 10	F	2957
Sydney - Inner South West	25-34	Year 10	M	4068
Sydney - Inner South West	25-34	Year 11	F	1394
Sydney - Inner South West	25-34	Year 11	M	1688
Sydney - Inner South West	25-34	Year 12	F	38696
Sydney - Inner South West	25-34	Year 12	M	36589
Sydney - Inner South West	35-44		F	2280
Sydney - Inner South West	35-44		M	2359
Sydney - Inner South West	35-44	Did not go to school	F	345
Sydney - Inner South West	35-44	Did not go to school	M	357
Sydney - Inner South West	35-44	Year 8 or below	F	685
Sydney - Inner South West	35-44	Year 8 or below	M	711
Sydney - Inner South West	35-44	Year 9	F	746
Sydney - Inner South West	35-44	Year 9	M	872
Sydney - Inner South West	35-44	Year 10	F	3858
Sydney - Inner South West	35-44	Year 10	M	4678
Sydney - Inner South West	35-44	Year 11	F	1420
Sydney - Inner South West	35-44	Year 11	M	1589
Sydney - Inner South West	35-44	Year 12	F	29751
Sydney - Inner South West	35-44	Year 12	M	27734
Sydney - Inner South West	45-54		F	2246
Sydney - Inner South West	45-54		M	2199
Sydney - Inner South West	45-54	Did not go to school	F	798
Sydney - Inner South West	45-54	Did not go to school	M	573
Sydney - Inner South West	45-54	Year 8 or below	F	1434
Sydney - Inner South West	45-54	Year 8 or below	M	1265
Sydney - Inner South West	45-54	Year 9	F	1187
Sydney - Inner South West	45-54	Year 9	M	1175
Sydney - Inner South West	45-54	Year 10	F	7583
Sydney - Inner South West	45-54	Year 10	M	7529
Sydney - Inner South West	45-54	Year 11	F	1465
Sydney - Inner South West	45-54	Year 11	M	1623
Sydney - Inner South West	45-54	Year 12	F	21982
Sydney - Inner South West	45-54	Year 12	M	20521
Sydney - Inner South West	55-64		F	2065
Sydney - Inner South West	55-64		M	2035
Sydney - Inner South West	55-64	Did not go to school	F	1309
Sydney - Inner South West	55-64	Did not go to school	M	805
Sydney - Inner South West	55-64	Year 8 or below	F	2895
Sydney - Inner South West	55-64	Year 8 or below	M	2175
Sydney - Inner South West	55-64	Year 9	F	1750
Sydney - Inner South West	55-64	Year 9	M	1362
Sydney - Inner South West	55-64	Year 10	F	7768
Sydney - Inner South West	55-64	Year 10	M	6365
Sydney - Inner South West	55-64	Year 11	F	997
Sydney - Inner South West	55-64	Year 11	M	1095
Sydney - Inner South West	55-64	Year 12	F	14606
Sydney - Inner South West	55-64	Year 12	M	15642
Sydney - Inner South West	65-74		F	1947
Sydney - Inner South West	65-74		M	1849
Sydney - Inner South West	65-74	Did not go to school	F	1279
Sydney - Inner South West	65-74	Did not go to school	M	867
Sydney - Inner South West	65-74	Year 8 or below	F	4034
Sydney - Inner South West	65-74	Year 8 or below	M	3139
Sydney - Inner South West	65-74	Year 9	F	2103
Sydney - Inner South West	65-74	Year 9	M	1855
Sydney - Inner South West	65-74	Year 10	F	5407
Sydney - Inner South West	65-74	Year 10	M	4278
Sydney - Inner South West	65-74	Year 11	F	547
Sydney - Inner South West	65-74	Year 11	M	618
Sydney - Inner South West	65-74	Year 12	F	6389
Sydney - Inner South West	65-74	Year 12	M	8201
Sydney - Inner South West	75-84		F	1926
Sydney - Inner South West	75-84		M	1568
Sydney - Inner South West	75-84	Did not go to school	F	1460
Sydney - Inner South West	75-84	Did not go to school	M	805
Sydney - Inner South West	75-84	Year 8 or below	F	3744
Sydney - Inner South West	75-84	Year 8 or below	M	2878
Sydney - Inner South West	75-84	Year 9	F	1574
Sydney - Inner South West	75-84	Year 9	M	1144
Sydney - Inner South West	75-84	Year 10	F	3113
Sydney - Inner South West	75-84	Year 10	M	2367
Sydney - Inner South West	75-84	Year 11	F	287
Sydney - Inner South West	75-84	Year 11	M	311
Sydney - Inner South West	75-84	Year 12	F	2758
Sydney - Inner South West	75-84	Year 12	M	3248
Sydney - Inner South West	85+		F	1770
Sydney - Inner South West	85+		M	1008
Sydney - Inner South West	85+	Did not go to school	F	685
Sydney - Inner South West	85+	Did not go to school	M	316
Sydney - Inner South West	85+	Year 8 or below	F	2032
Sydney - Inner South West	85+	Year 8 or below	M	1280
Sydney - Inner South West	85+	Year 9	F	1143
Sydney - Inner South West	85+	Year 9	M	525
Sydney - Inner South West	85+	Year 10	F	1529
Sydney - Inner South West	85+	Year 10	M	840
Sydney - Inner South West	85+	Year 11	F	139
Sydney - Inner South West	85+	Year 11	M	114
Sydney - Inner South West	85+	Year 12	F	1004
Sydney - Inner South West	85+	Year 12	M	1018
Sydney - Inner West	15-19		F	304
Sydney - Inner West	15-19		M	384
Sydney - Inner West	15-19	Did not go to school	F	5
Sydney - Inner West	15-19	Did not go to school	M	10
Sydney - Inner West	15-19	Year 8 or below	F	11
Sydney - Inner West	15-19	Year 8 or below	M	14
Sydney - Inner West	15-19	Year 9	F	35
Sydney - Inner West	15-19	Year 9	M	55
Sydney - Inner West	15-19	Year 10	F	148
Sydney - Inner West	15-19	Year 10	M	183
Sydney - Inner West	15-19	Year 11	F	148
Sydney - Inner West	15-19	Year 11	M	210
Sydney - Inner West	15-19	Year 12	F	2352
Sydney - Inner West	15-19	Year 12	M	2256
Sydney - Inner West	20-24		F	788
Sydney - Inner West	20-24		M	846
Sydney - Inner West	20-24	Did not go to school	F	37
Sydney - Inner West	20-24	Did not go to school	M	55
Sydney - Inner West	20-24	Year 8 or below	F	28
Sydney - Inner West	20-24	Year 8 or below	M	51
Sydney - Inner West	20-24	Year 9	F	88
Sydney - Inner West	20-24	Year 9	M	102
Sydney - Inner West	20-24	Year 10	F	267
Sydney - Inner West	20-24	Year 10	M	424
Sydney - Inner West	20-24	Year 11	F	222
Sydney - Inner West	20-24	Year 11	M	333
Sydney - Inner West	20-24	Year 12	F	9927
Sydney - Inner West	20-24	Year 12	M	9590
Sydney - Inner West	25-34		F	2173
Sydney - Inner West	25-34		M	2223
Sydney - Inner West	25-34	Did not go to school	F	151
Sydney - Inner West	25-34	Did not go to school	M	189
Sydney - Inner West	25-34	Year 8 or below	F	76
Sydney - Inner West	25-34	Year 8 or below	M	112
Sydney - Inner West	25-34	Year 9	F	142
Sydney - Inner West	25-34	Year 9	M	216
Sydney - Inner West	25-34	Year 10	F	791
Sydney - Inner West	25-34	Year 10	M	1254
Sydney - Inner West	25-34	Year 11	F	475
Sydney - Inner West	25-34	Year 11	M	668
Sydney - Inner West	25-34	Year 12	F	24809
Sydney - Inner West	25-34	Year 12	M	23509
Sydney - Inner West	35-44		F	1572
Sydney - Inner West	35-44		M	1569
Sydney - Inner West	35-44	Did not go to school	F	82
Sydney - Inner West	35-44	Did not go to school	M	78
Sydney - Inner West	35-44	Year 8 or below	F	122
Sydney - Inner West	35-44	Year 8 or below	M	142
Sydney - Inner West	35-44	Year 9	F	146
Sydney - Inner West	35-44	Year 9	M	224
Sydney - Inner West	35-44	Year 10	F	1084
Sydney - Inner West	35-44	Year 10	M	1469
Sydney - Inner West	35-44	Year 11	F	478
Sydney - Inner West	35-44	Year 11	M	639
Sydney - Inner West	35-44	Year 12	F	19500
Sydney - Inner West	35-44	Year 12	M	17781
Sydney - Inner West	45-54		F	1275
Sydney - Inner West	45-54		M	1230
Sydney - Inner West	45-54	Did not go to school	F	150
Sydney - Inner West	45-54	Did not go to school	M	125
Sydney - Inner West	45-54	Year 8 or below	F	275
Sydney - Inner West	45-54	Year 8 or below	M	249
Sydney - Inner West	45-54	Year 9	F	307
Sydney - Inner West	45-54	Year 9	M	332
Sydney - Inner West	45-54	Year 10	F	2871
Sydney - Inner West	45-54	Year 10	M	2815
Sydney - Inner West	45-54	Year 11	F	651
Sydney - Inner West	45-54	Year 11	M	705
Sydney - Inner West	45-54	Year 12	F	14743
Sydney - Inner West	45-54	Year 12	M	12851
Sydney - Inner West	55-64		F	1163
Sydney - Inner West	55-64		M	1085
Sydney - Inner West	55-64	Did not go to school	F	239
Sydney - Inner West	55-64	Did not go to school	M	163
Sydney - Inner West	55-64	Year 8 or below	F	675
Sydney - Inner West	55-64	Year 8 or below	M	490
Sydney - Inner West	55-64	Year 9	F	536
Sydney - Inner West	55-64	Year 9	M	406
Sydney - Inner West	55-64	Year 10	F	3165
Sydney - Inner West	55-64	Year 10	M	2313
Sydney - Inner West	55-64	Year 11	F	487
Sydney - Inner West	55-64	Year 11	M	481
Sydney - Inner West	55-64	Year 12	F	9783
Sydney - Inner West	55-64	Year 12	M	9435
Sydney - Inner West	65-74		F	998
Sydney - Inner West	65-74		M	890
Sydney - Inner West	65-74	Did not go to school	F	330
Sydney - Inner West	65-74	Did not go to school	M	218
Sydney - Inner West	65-74	Year 8 or below	F	1491
Sydney - Inner West	65-74	Year 8 or below	M	1033
Sydney - Inner West	65-74	Year 9	F	791
Sydney - Inner West	65-74	Year 9	M	620
Sydney - Inner West	65-74	Year 10	F	2307
Sydney - Inner West	65-74	Year 10	M	1630
Sydney - Inner West	65-74	Year 11	F	378
Sydney - Inner West	65-74	Year 11	M	303
Sydney - Inner West	65-74	Year 12	F	4847
Sydney - Inner West	65-74	Year 12	M	5139
Sydney - Inner West	75-84		F	772
Sydney - Inner West	75-84		M	592
Sydney - Inner West	75-84	Did not go to school	F	521
Sydney - Inner West	75-84	Did not go to school	M	306
Sydney - Inner West	75-84	Year 8 or below	F	1880
Sydney - Inner West	75-84	Year 8 or below	M	1350
Sydney - Inner West	75-84	Year 9	F	527
Sydney - Inner West	75-84	Year 9	M	373
Sydney - Inner West	75-84	Year 10	F	1250
Sydney - Inner West	75-84	Year 10	M	899
Sydney - Inner West	75-84	Year 11	F	179
Sydney - Inner West	75-84	Year 11	M	126
Sydney - Inner West	75-84	Year 12	F	1740
Sydney - Inner West	75-84	Year 12	M	1888
Sydney - Inner West	85+		F	617
Sydney - Inner West	85+		M	335
Sydney - Inner West	85+	Did not go to school	F	323
Sydney - Inner West	85+	Did not go to school	M	148
Sydney - Inner West	85+	Year 8 or below	F	1069
Sydney - Inner West	85+	Year 8 or below	M	656
Sydney - Inner West	85+	Year 9	F	419
Sydney - Inner West	85+	Year 9	M	166
Sydney - Inner West	85+	Year 10	F	618
Sydney - Inner West	85+	Year 10	M	317
Sydney - Inner West	85+	Year 11	F	89
Sydney - Inner West	85+	Year 11	M	45
Sydney - Inner West	85+	Year 12	F	756
Sydney - Inner West	85+	Year 12	M	585
Sydney - North Sydney and Hornsby	15-19		F	388
Sydney - North Sydney and Hornsby	15-19		M	473
Sydney - North Sydney and Hornsby	15-19	Did not go to school	F	7
Sydney - North Sydney and Hornsby	15-19	Did not go to school	M	6
Sydney - North Sydney and Hornsby	15-19	Year 8 or below	F	18
Sydney - North Sydney and Hornsby	15-19	Year 8 or below	M	31
Sydney - North Sydney and Hornsby	15-19	Year 9	F	62
Sydney - North Sydney and Hornsby	15-19	Year 9	M	87
Sydney - North Sydney and Hornsby	15-19	Year 10	F	169
Sydney - North Sydney and Hornsby	15-19	Year 10	M	299
Sydney - North Sydney and Hornsby	15-19	Year 11	F	170
Sydney - North Sydney and Hornsby	15-19	Year 11	M	230
Sydney - North Sydney and Hornsby	15-19	Year 12	F	3248
Sydney - North Sydney and Hornsby	15-19	Year 12	M	3073
Sydney - North Sydney and Hornsby	20-24		F	610
Sydney - North Sydney and Hornsby	20-24		M	572
Sydney - North Sydney and Hornsby	20-24	Did not go to school	F	23
Sydney - North Sydney and Hornsby	20-24	Did not go to school	M	23
Sydney - North Sydney and Hornsby	20-24	Year 8 or below	F	23
Sydney - North Sydney and Hornsby	20-24	Year 8 or below	M	19
Sydney - North Sydney and Hornsby	20-24	Year 9	F	42
Sydney - North Sydney and Hornsby	20-24	Year 9	M	46
Sydney - North Sydney and Hornsby	20-24	Year 10	F	250
Sydney - North Sydney and Hornsby	20-24	Year 10	M	396
Sydney - North Sydney and Hornsby	20-24	Year 11	F	199
Sydney - North Sydney and Hornsby	20-24	Year 11	M	285
Sydney - North Sydney and Hornsby	20-24	Year 12	F	10094
Sydney - North Sydney and Hornsby	20-24	Year 12	M	9545
Sydney - North Sydney and Hornsby	25-34		F	1865
Sydney - North Sydney and Hornsby	25-34		M	1785
Sydney - North Sydney and Hornsby	25-34	Did not go to school	F	75
Sydney - North Sydney and Hornsby	25-34	Did not go to school	M	70
Sydney - North Sydney and Hornsby	25-34	Year 8 or below	F	51
Sydney - North Sydney and Hornsby	25-34	Year 8 or below	M	57
Sydney - North Sydney and Hornsby	25-34	Year 9	F	90
Sydney - North Sydney and Hornsby	25-34	Year 9	M	116
