SA4_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Hunter Valley exc Newcastle	Croatian			7
Hunter Valley exc Newcastle	Croatian	0	0	262
Hunter Valley exc Newcastle	Croatian	0	1	57
Hunter Valley exc Newcastle	Croatian	1	0	24
Hunter Valley exc Newcastle	Croatian	1	1	147
Hunter Valley exc Newcastle	Dutch			26
Hunter Valley exc Newcastle	Dutch	0	0	1230
Hunter Valley exc Newcastle	Dutch	0	1	481
Hunter Valley exc Newcastle	Dutch	1	0	316
Hunter Valley exc Newcastle	Dutch	1	1	968
Hunter Valley exc Newcastle	English			1865
Hunter Valley exc Newcastle	English	0	0	10773
Hunter Valley exc Newcastle	English	0	1	7118
Hunter Valley exc Newcastle	English	1	0	5097
Hunter Valley exc Newcastle	English	1	1	88346
Hunter Valley exc Newcastle	Filipino			21
Hunter Valley exc Newcastle	Filipino	0	0	1084
Hunter Valley exc Newcastle	Filipino	0	1	60
Hunter Valley exc Newcastle	Filipino	1	0	312
Hunter Valley exc Newcastle	Filipino	1	1	64
Hunter Valley exc Newcastle	French			20
Hunter Valley exc Newcastle	French	0	0	316
Hunter Valley exc Newcastle	French	0	1	71
Hunter Valley exc Newcastle	French	1	0	45
Hunter Valley exc Newcastle	French	1	1	557
Hunter Valley exc Newcastle	German			154
Hunter Valley exc Newcastle	German	0	0	1631
Hunter Valley exc Newcastle	German	0	1	769
Hunter Valley exc Newcastle	German	1	0	484
Hunter Valley exc Newcastle	German	1	1	8354
Hunter Valley exc Newcastle	Greek			11
Hunter Valley exc Newcastle	Greek	0	0	303
Hunter Valley exc Newcastle	Greek	0	1	132
Hunter Valley exc Newcastle	Greek	1	0	34
Hunter Valley exc Newcastle	Greek	1	1	437
Hunter Valley exc Newcastle	Hungarian			4
Hunter Valley exc Newcastle	Hungarian	0	0	208
Hunter Valley exc Newcastle	Hungarian	0	1	59
Hunter Valley exc Newcastle	Hungarian	1	0	39
Hunter Valley exc Newcastle	Hungarian	1	1	112
Hunter Valley exc Newcastle	Indian			13
Hunter Valley exc Newcastle	Indian	0	0	951
Hunter Valley exc Newcastle	Indian	0	1	70
Hunter Valley exc Newcastle	Indian	1	0	19
Hunter Valley exc Newcastle	Indian	1	1	83
Hunter Valley exc Newcastle	Irish			427
Hunter Valley exc Newcastle	Irish	0	0	2208
Hunter Valley exc Newcastle	Irish	0	1	1436
Hunter Valley exc Newcastle	Irish	1	0	991
Hunter Valley exc Newcastle	Irish	1	1	24647
Hunter Valley exc Newcastle	Italian			51
Hunter Valley exc Newcastle	Italian	0	0	881
Hunter Valley exc Newcastle	Italian	0	1	426
Hunter Valley exc Newcastle	Italian	1	0	172
Hunter Valley exc Newcastle	Italian	1	1	2193
Hunter Valley exc Newcastle	Korean	0	0	136
Hunter Valley exc Newcastle	Korean	0	1	3
Hunter Valley exc Newcastle	Korean	1	0	16
Hunter Valley exc Newcastle	Korean	1	1	8
Hunter Valley exc Newcastle	Lebanese			5
Hunter Valley exc Newcastle	Lebanese	0	0	121
Hunter Valley exc Newcastle	Lebanese	0	1	38
Hunter Valley exc Newcastle	Lebanese	1	0	16
Hunter Valley exc Newcastle	Lebanese	1	1	137
Hunter Valley exc Newcastle	Macedonian			3
Hunter Valley exc Newcastle	Macedonian	0	0	60
Hunter Valley exc Newcastle	Macedonian	0	1	26
Hunter Valley exc Newcastle	Macedonian	1	0	5
Hunter Valley exc Newcastle	Macedonian	1	1	73
Hunter Valley exc Newcastle	Maltese			11
Hunter Valley exc Newcastle	Maltese	0	0	388
Hunter Valley exc Newcastle	Maltese	0	1	136
Hunter Valley exc Newcastle	Maltese	1	0	81
Hunter Valley exc Newcastle	Maltese	1	1	419
Hunter Valley exc Newcastle	Maori			20
Hunter Valley exc Newcastle	Maori	0	0	570
Hunter Valley exc Newcastle	Maori	0	1	180
Hunter Valley exc Newcastle	Maori	1	0	106
Hunter Valley exc Newcastle	Maori	1	1	176
Hunter Valley exc Newcastle	NZ			20
Hunter Valley exc Newcastle	NZ	0	0	739
Hunter Valley exc Newcastle	NZ	0	1	408
Hunter Valley exc Newcastle	NZ	1	0	312
Hunter Valley exc Newcastle	NZ	1	1	290
Hunter Valley exc Newcastle	(Other)			112
Hunter Valley exc Newcastle	(Other)	0	0	4651
Hunter Valley exc Newcastle	(Other)	0	1	1201
Hunter Valley exc Newcastle	(Other)	1	0	896
Hunter Valley exc Newcastle	(Other)	1	1	2324
Hunter Valley exc Newcastle	Polish			15
Hunter Valley exc Newcastle	Polish	0	0	817
Hunter Valley exc Newcastle	Polish	0	1	166
Hunter Valley exc Newcastle	Polish	1	0	111
Hunter Valley exc Newcastle	Polish	1	1	705
Hunter Valley exc Newcastle	Russian			3
Hunter Valley exc Newcastle	Russian	0	0	213
Hunter Valley exc Newcastle	Russian	0	1	38
Hunter Valley exc Newcastle	Russian	1	0	43
Hunter Valley exc Newcastle	Russian	1	1	149
Hunter Valley exc Newcastle	Scottish			353
Hunter Valley exc Newcastle	Scottish	0	0	2990
Hunter Valley exc Newcastle	Scottish	0	1	2018
Hunter Valley exc Newcastle	Scottish	1	0	1390
Hunter Valley exc Newcastle	Scottish	1	1	21261
Hunter Valley exc Newcastle	Serbian			4
Hunter Valley exc Newcastle	Serbian	0	0	84
Hunter Valley exc Newcastle	Serbian	0	1	13
Hunter Valley exc Newcastle	Serbian	1	0	11
Hunter Valley exc Newcastle	Serbian	1	1	25
Hunter Valley exc Newcastle	South African			5
Hunter Valley exc Newcastle	South African	0	0	466
Hunter Valley exc Newcastle	South African	0	1	64
Hunter Valley exc Newcastle	South African	1	0	68
Hunter Valley exc Newcastle	South African	1	1	75
Hunter Valley exc Newcastle	Spanish			8
Hunter Valley exc Newcastle	Spanish	0	0	311
Hunter Valley exc Newcastle	Spanish	0	1	54
Hunter Valley exc Newcastle	Spanish	1	0	21
Hunter Valley exc Newcastle	Spanish	1	1	274
Hunter Valley exc Newcastle	Sri Lankan	0	0	89
Hunter Valley exc Newcastle	Sri Lankan	0	1	18
Hunter Valley exc Newcastle	Sri Lankan	1	0	9
Hunter Valley exc Newcastle	Sri Lankan	1	1	19
Hunter Valley exc Newcastle	Turkish	0	0	48
Hunter Valley exc Newcastle	Turkish	0	1	12
Hunter Valley exc Newcastle	Turkish	1	0	3
Hunter Valley exc Newcastle	Turkish	1	1	7
Hunter Valley exc Newcastle	Vietnamese	0	0	203
Hunter Valley exc Newcastle	Vietnamese	0	1	10
Hunter Valley exc Newcastle	Vietnamese	1	0	17
Hunter Valley exc Newcastle	Vietnamese	1	1	8
Hunter Valley exc Newcastle	Welsh			26
Hunter Valley exc Newcastle	Welsh	0	0	517
Hunter Valley exc Newcastle	Welsh	0	1	226
Hunter Valley exc Newcastle	Welsh	1	0	122
Hunter Valley exc Newcastle	Welsh	1	1	1165
Illawarra				13346
Illawarra		0	0	737
Illawarra		0	1	144
Illawarra		1	0	100
Illawarra		1	1	1500
Illawarra	Australian			1699
Illawarra	Australian		1	82223
Illawarra	Australian	0	0	1998
Illawarra	Australian	0	1	11894
Illawarra	Australian	1	0	8607
Illawarra	Australian Aboriginal			19
Illawarra	Australian Aboriginal	0	0	4
Illawarra	Australian Aboriginal	0	1	100
Illawarra	Australian Aboriginal	1	0	48
Illawarra	Australian Aboriginal	1	1	1067
Illawarra	Chinese			51
Illawarra	Chinese	0	0	4979
Illawarra	Chinese	0	1	116
Illawarra	Chinese	1	0	191
Illawarra	Chinese	1	1	462
Illawarra	Croatian			37
Illawarra	Croatian	0	0	1616
Illawarra	Croatian	0	1	274
Illawarra	Croatian	1	0	154
Illawarra	Croatian	1	1	490
Illawarra	Dutch			49
Illawarra	Dutch	0	0	2205
Illawarra	Dutch	0	1	713
Illawarra	Dutch	1	0	460
Illawarra	Dutch	1	1	1474
Illawarra	English			1641
Illawarra	English	0	0	19959
Illawarra	English	0	1	10799
Illawarra	English	1	0	8300
Illawarra	English	1	1	68020
Illawarra	Filipino			41
Illawarra	Filipino	0	0	1568
Illawarra	Filipino	0	1	81
Illawarra	Filipino	1	0	332
Illawarra	Filipino	1	1	72
Illawarra	French			15
Illawarra	French	0	0	593
Illawarra	French	0	1	110
Illawarra	French	1	0	122
Illawarra	French	1	1	687
Illawarra	German			165
Illawarra	German	0	0	3560
Illawarra	German	0	1	1160
Illawarra	German	1	0	827
Illawarra	German	1	1	5863
Illawarra	Greek			61
Illawarra	Greek	0	0	2118
Illawarra	Greek	0	1	466
Illawarra	Greek	1	0	248
Illawarra	Greek	1	1	1255
Illawarra	Hungarian			17
Illawarra	Hungarian	0	0	656
Illawarra	Hungarian	0	1	127
Illawarra	Hungarian	1	0	57
Illawarra	Hungarian	1	1	243
Illawarra	Indian			23
Illawarra	Indian	0	0	2241
Illawarra	Indian	0	1	84
Illawarra	Indian	1	0	68
Illawarra	Indian	1	1	88
Illawarra	Irish			424
Illawarra	Irish	0	0	4013
Illawarra	Irish	0	1	2343
Illawarra	Irish	1	0	1730
Illawarra	Irish	1	1	23667
Illawarra	Italian			215
Illawarra	Italian	0	0	7116
Illawarra	Italian	0	1	1799
Illawarra	Italian	1	0	863
Illawarra	Italian	1	1	5532
Illawarra	Korean			3
Illawarra	Korean	0	0	427
Illawarra	Korean	0	1	14
Illawarra	Korean	1	0	23
Illawarra	Korean	1	1	20
Illawarra	Lebanese			26
Illawarra	Lebanese	0	0	1288
Illawarra	Lebanese	0	1	265
Illawarra	Lebanese	1	0	177
Illawarra	Lebanese	1	1	348
Illawarra	Macedonian			110
Illawarra	Macedonian	0	0	6380
Illawarra	Macedonian	0	1	703
Illawarra	Macedonian	1	0	375
Illawarra	Macedonian	1	1	1313
Illawarra	Maltese			34
Illawarra	Maltese	0	0	1590
Illawarra	Maltese	0	1	472
Illawarra	Maltese	1	0	238
Illawarra	Maltese	1	1	1165
Illawarra	Maori			27
Illawarra	Maori	0	0	767
Illawarra	Maori	0	1	177
Illawarra	Maori	1	0	155
Illawarra	Maori	1	1	145
Illawarra	NZ			25
Illawarra	NZ	0	0	904
Illawarra	NZ	0	1	509
Illawarra	NZ	1	0	359
Illawarra	NZ	1	1	264
Illawarra	(Other)			301
Illawarra	(Other)	0	0	15962
Illawarra	(Other)	0	1	2526
Illawarra	(Other)	1	0	1933
Illawarra	(Other)	1	1	3350
Illawarra	Polish			27
Illawarra	Polish	0	0	1307
Illawarra	Polish	0	1	251
Illawarra	Polish	1	0	170
Illawarra	Polish	1	1	556
Illawarra	Russian			14
Illawarra	Russian	0	0	423
Illawarra	Russian	0	1	52
Illawarra	Russian	1	0	63
Illawarra	Russian	1	1	180
Illawarra	Scottish			308
Illawarra	Scottish	0	0	5484
Illawarra	Scottish	0	1	2855
Illawarra	Scottish	1	0	2152
Illawarra	Scottish	1	1	17671
Illawarra	Serbian			35
Illawarra	Serbian	0	0	1771
Illawarra	Serbian	0	1	197
Illawarra	Serbian	1	0	113
Illawarra	Serbian	1	1	250
Illawarra	South African			12
Illawarra	South African	0	0	484
Illawarra	South African	0	1	123
Illawarra	South African	1	0	89
Illawarra	South African	1	1	39
Illawarra	Spanish			42
Illawarra	Spanish	0	0	2001
Illawarra	Spanish	0	1	272
Illawarra	Spanish	1	0	190
Illawarra	Spanish	1	1	540
Illawarra	Sri Lankan			6
Illawarra	Sri Lankan	0	0	334
Illawarra	Sri Lankan	0	1	24
Illawarra	Sri Lankan	1	0	21
Illawarra	Sri Lankan	1	1	22
Illawarra	Turkish			16
Illawarra	Turkish	0	0	1225
Illawarra	Turkish	0	1	154
Illawarra	Turkish	1	0	79
Illawarra	Turkish	1	1	82
Illawarra	Vietnamese			10
Illawarra	Vietnamese	0	0	1266
Illawarra	Vietnamese	0	1	49
Illawarra	Vietnamese	1	0	53
Illawarra	Vietnamese	1	1	40
Illawarra	Welsh			27
Illawarra	Welsh	0	0	1190
Illawarra	Welsh	0	1	352
Illawarra	Welsh	1	0	260
Illawarra	Welsh	1	1	987
Mid North Coast				13840
Mid North Coast		0	0	244
Mid North Coast		0	1	95
Mid North Coast		1	0	73
Mid North Coast		1	1	1978
Mid North Coast	Australian			1958
Mid North Coast	Australian		1	80880
Mid North Coast	Australian	0	0	687
Mid North Coast	Australian	0	1	6467
Mid North Coast	Australian	1	0	4459
Mid North Coast	Australian Aboriginal			62
Mid North Coast	Australian Aboriginal	0	1	40
Mid North Coast	Australian Aboriginal	1	0	32
Mid North Coast	Australian Aboriginal	1	1	2164
Mid North Coast	Chinese			13
Mid North Coast	Chinese	0	0	699
Mid North Coast	Chinese	0	1	72
Mid North Coast	Chinese	1	0	78
Mid North Coast	Chinese	1	1	420
Mid North Coast	Croatian	0	0	174
Mid North Coast	Croatian	0	1	33
Mid North Coast	Croatian	1	0	21
Mid North Coast	Croatian	1	1	84
Mid North Coast	Dutch			33
Mid North Coast	Dutch	0	0	1310
Mid North Coast	Dutch	0	1	378
Mid North Coast	Dutch	1	0	219
Mid North Coast	Dutch	1	1	570
Mid North Coast	English			1898
Mid North Coast	English	0	0	11335
Mid North Coast	English	0	1	6213
Mid North Coast	English	1	0	4251
Mid North Coast	English	1	1	69019
Mid North Coast	Filipino			22
Mid North Coast	Filipino	0	0	657
Mid North Coast	Filipino	0	1	14
Mid North Coast	Filipino	1	0	190
Mid North Coast	Filipino	1	1	34
Mid North Coast	French			12
Mid North Coast	French	0	0	317
Mid North Coast	French	0	1	92
Mid North Coast	French	1	0	70
Mid North Coast	French	1	1	576
Mid North Coast	German			137
Mid North Coast	German	0	0	1516
Mid North Coast	German	0	1	487
Mid North Coast	German	1	0	366
Mid North Coast	German	1	1	5704
Mid North Coast	Greek			16
Mid North Coast	Greek	0	0	222
Mid North Coast	Greek	0	1	119
Mid North Coast	Greek	1	0	32
Mid North Coast	Greek	1	1	324
Mid North Coast	Hungarian			6
Mid North Coast	Hungarian	0	0	211
Mid North Coast	Hungarian	0	1	72
Mid North Coast	Hungarian	1	0	20
Mid North Coast	Hungarian	1	1	95
Mid North Coast	Indian			6
Mid North Coast	Indian	0	0	563
Mid North Coast	Indian	0	1	41
Mid North Coast	Indian	1	0	31
Mid North Coast	Indian	1	1	60
Mid North Coast	Irish			418
Mid North Coast	Irish	0	0	2029
Mid North Coast	Irish	0	1	1287
Mid North Coast	Irish	1	0	798
Mid North Coast	Irish	1	1	20400
Mid North Coast	Italian			52
Mid North Coast	Italian	0	0	788
Mid North Coast	Italian	0	1	394
Mid North Coast	Italian	1	0	141
Mid North Coast	Italian	1	1	1928
Mid North Coast	Korean	0	0	101
Mid North Coast	Korean	0	1	3
Mid North Coast	Korean	1	0	9
Mid North Coast	Korean	1	1	4
Mid North Coast	Lebanese			3
Mid North Coast	Lebanese	0	0	88
Mid North Coast	Lebanese	0	1	55
Mid North Coast	Lebanese	1	0	24
Mid North Coast	Lebanese	1	1	182
Mid North Coast	Macedonian	0	0	28
Mid North Coast	Macedonian	0	1	9
Mid North Coast	Macedonian	1	0	4
Mid North Coast	Macedonian	1	1	22
Mid North Coast	Maltese			15
Mid North Coast	Maltese	0	0	435
Mid North Coast	Maltese	0	1	130
Mid North Coast	Maltese	1	0	76
Mid North Coast	Maltese	1	1	440
Mid North Coast	Maori			7
Mid North Coast	Maori	0	0	223
Mid North Coast	Maori	0	1	103
Mid North Coast	Maori	1	0	63
Mid North Coast	Maori	1	1	123
Mid North Coast	NZ			25
Mid North Coast	NZ	0	0	519
Mid North Coast	NZ	0	1	311
Mid North Coast	NZ	1	0	215
Mid North Coast	NZ	1	1	179
Mid North Coast	(Other)			177
Mid North Coast	(Other)	0	0	3521
Mid North Coast	(Other)	0	1	957
Mid North Coast	(Other)	1	0	687
Mid North Coast	(Other)	1	1	1758
Mid North Coast	Polish			14
Mid North Coast	Polish	0	0	405
Mid North Coast	Polish	0	1	90
Mid North Coast	Polish	1	0	59
Mid North Coast	Polish	1	1	209
Mid North Coast	Russian	0	0	171
Mid North Coast	Russian	0	1	29
Mid North Coast	Russian	1	0	24
Mid North Coast	Russian	1	1	83
Mid North Coast	Scottish			361
Mid North Coast	Scottish	0	0	2675
Mid North Coast	Scottish	0	1	1514
Mid North Coast	Scottish	1	0	1107
Mid North Coast	Scottish	1	1	16178
Mid North Coast	Serbian	0	0	47
Mid North Coast	Serbian	0	1	8
Mid North Coast	Serbian	1	0	3
Mid North Coast	Serbian	1	1	17
Mid North Coast	South African			3
Mid North Coast	South African	0	0	283
Mid North Coast	South African	0	1	57
Mid North Coast	South African	1	0	40
Mid North Coast	South African	1	1	39
Mid North Coast	Spanish			8
Mid North Coast	Spanish	0	0	283
Mid North Coast	Spanish	0	1	31
Mid North Coast	Spanish	1	0	31
Mid North Coast	Spanish	1	1	180
Mid North Coast	Sri Lankan			4
Mid North Coast	Sri Lankan	0	0	85
Mid North Coast	Sri Lankan	0	1	11
Mid North Coast	Sri Lankan	1	0	5
Mid North Coast	Sri Lankan	1	1	11
Mid North Coast	Turkish	0	0	31
Mid North Coast	Turkish	0	1	3
Mid North Coast	Turkish	1	1	8
Mid North Coast	Vietnamese	0	0	129
Mid North Coast	Vietnamese	0	1	9
Mid North Coast	Vietnamese	1	0	11
Mid North Coast	Vietnamese	1	1	7
Mid North Coast	Welsh			15
Mid North Coast	Welsh	0	0	400
Mid North Coast	Welsh	0	1	152
Mid North Coast	Welsh	1	0	94
Mid North Coast	Welsh	1	1	606
Murray				8398
Murray		0	0	199
Murray		0	1	55
Murray		1	0	27
Murray		1	1	1358
Murray	Australian			885
Murray	Australian		1	42504
Murray	Australian	0	0	384
Murray	Australian	0	1	2634
Murray	Australian	1	0	1889
Murray	Australian Aboriginal			32
Murray	Australian Aboriginal	0	1	25
Murray	Australian Aboriginal	1	0	8
Murray	Australian Aboriginal	1	1	668
Murray	Chinese			10
Murray	Chinese	0	0	435
Murray	Chinese	0	1	29
Murray	Chinese	1	0	29
Murray	Chinese	1	1	176
Murray	Croatian	0	0	137
Murray	Croatian	0	1	35
Murray	Croatian	1	0	18
Murray	Croatian	1	1	58
Murray	Dutch			20
Murray	Dutch	0	0	699
Murray	Dutch	0	1	193
Murray	Dutch	1	0	153
Murray	Dutch	1	1	533
Murray	English			835
Murray	English	0	0	3653
Murray	English	0	1	2542
Murray	English	1	0	1784
Murray	English	1	1	36383
Murray	Filipino			15
Murray	Filipino	0	0	451
Murray	Filipino	0	1	17
Murray	Filipino	1	0	90
Murray	Filipino	1	1	23
Murray	French			7
Murray	French	0	0	97
Murray	French	0	1	29
Murray	French	1	0	19
Murray	French	1	1	263
Murray	German			107
Murray	German	0	0	800
Murray	German	0	1	344
Murray	German	1	0	252
Murray	German	1	1	5717
Murray	Greek			10
Murray	Greek	0	0	178
Murray	Greek	0	1	66
Murray	Greek	1	0	31
Murray	Greek	1	1	205
Murray	Hungarian			3
Murray	Hungarian	0	0	125
Murray	Hungarian	0	1	28
Murray	Hungarian	1	0	9
Murray	Hungarian	1	1	64
Murray	Indian			5
Murray	Indian	0	0	760
Murray	Indian	0	1	37
Murray	Indian	1	0	28
Murray	Indian	1	1	28
Murray	Irish			202
Murray	Irish	0	0	730
Murray	Irish	0	1	630
Murray	Irish	1	0	430
Murray	Irish	1	1	12788
Murray	Italian			44
Murray	Italian	0	0	768
Murray	Italian	0	1	288
Murray	Italian	1	0	126
Murray	Italian	1	1	1755
Murray	Korean	0	0	64
Murray	Korean	1	0	7
Murray	Lebanese			3
Murray	Lebanese	0	0	51
Murray	Lebanese	0	1	25
Murray	Lebanese	1	0	16
Murray	Lebanese	1	1	88
Murray	Macedonian	0	0	15
Murray	Macedonian	0	1	3
Murray	Macedonian	1	1	11
Murray	Maltese			4
Murray	Maltese	0	0	77
Murray	Maltese	0	1	38
Murray	Maltese	1	0	8
Murray	Maltese	1	1	115
Murray	Maori			8
Murray	Maori	0	0	202
Murray	Maori	0	1	42
Murray	Maori	1	0	30
Murray	Maori	1	1	45
Murray	NZ			3
Murray	NZ	0	0	250
Murray	NZ	0	1	143
Murray	NZ	1	0	113
Murray	NZ	1	1	97
Murray	(Other)			60
Murray	(Other)	0	0	2796
Murray	(Other)	0	1	407
Murray	(Other)	1	0	287
Murray	(Other)	1	1	983
Murray	Polish			5
Murray	Polish	0	0	229
Murray	Polish	0	1	58
Murray	Polish	1	0	34
Murray	Polish	1	1	166
Murray	Russian	0	0	78
Murray	Russian	0	1	15
Murray	Russian	1	0	14
Murray	Russian	1	1	49
Murray	Scottish			190
Murray	Scottish	0	0	997
Murray	Scottish	0	1	642
Murray	Scottish	1	0	445
Murray	Scottish	1	1	10427
Murray	Serbian	0	0	78
Murray	Serbian	1	1	21
Murray	South African	0	0	135
Murray	South African	0	1	16
Murray	South African	1	0	13
Murray	South African	1	1	13
Murray	Spanish			3
Murray	Spanish	0	0	112
Murray	Spanish	0	1	19
Murray	Spanish	1	0	12
Murray	Spanish	1	1	104
Murray	Sri Lankan	0	0	138
Murray	Sri Lankan	0	1	9
Murray	Sri Lankan	1	0	9
Murray	Sri Lankan	1	1	6
Murray	Turkish	0	0	21
Murray	Turkish	0	1	7
Murray	Vietnamese			3
Murray	Vietnamese	0	0	60
Murray	Vietnamese	0	1	3
Murray	Vietnamese	1	0	8
Murray	Vietnamese	1	1	7
Murray	Welsh			13
Murray	Welsh	0	0	135
Murray	Welsh	0	1	60
Murray	Welsh	1	0	25
Murray	Welsh	1	1	288
New England and North West				14094
New England and North West		0	0	186
New England and North West		0	1	52
New England and North West		1	0	43
New England and North West		1	1	2120
New England and North West	Australian			1631
New England and North West	Australian		1	76500
New England and North West	Australian	0	0	430
New England and North West	Australian	0	1	3748
New England and North West	Australian	1	0	2882
New England and North West	Australian Aboriginal			76
New England and North West	Australian Aboriginal	0	0	11
New England and North West	Australian Aboriginal	0	1	32
New England and North West	Australian Aboriginal	1	0	11
New England and North West	Australian Aboriginal	1	1	2424
New England and North West	Chinese			25
New England and North West	Chinese	0	0	1065
New England and North West	Chinese	0	1	57
New England and North West	Chinese	1	0	51
New England and North West	Chinese	1	1	529
New England and North West	Croatian	0	0	49
New England and North West	Croatian	0	1	32
New England and North West	Croatian	1	0	4
New England and North West	Croatian	1	1	37
New England and North West	Dutch			11
New England and North West	Dutch	0	0	638
New England and North West	Dutch	0	1	218
New England and North West	Dutch	1	0	144
