SA4_NAME16	Age	HoursHousekeeping	Sex	adults
Gold Coast	45-54	0	F	4219
Gold Coast	45-54	0	M	7265
Gold Coast	45-54	<5	F	5589
Gold Coast	45-54	<5	M	11224
Gold Coast	45-54	5-14	F	14351
Gold Coast	45-54	5-14	M	11618
Gold Coast	45-54	15-29	F	7981
Gold Coast	45-54	15-29	M	2736
Gold Coast	45-54	30+	F	4956
Gold Coast	45-54	30+	M	1122
Gold Coast	55-64		F	2934
Gold Coast	55-64		M	2881
Gold Coast	55-64	0	F	5052
Gold Coast	55-64	0	M	7249
Gold Coast	55-64	<5	F	4595
Gold Coast	55-64	<5	M	8343
Gold Coast	55-64	5-14	F	11606
Gold Coast	55-64	5-14	M	9169
Gold Coast	55-64	15-29	F	6581
Gold Coast	55-64	15-29	M	2496
Gold Coast	55-64	30+	F	4249
Gold Coast	55-64	30+	M	1159
Gold Coast	65-74		F	2849
Gold Coast	65-74		M	2711
Gold Coast	65-74	0	F	6098
Gold Coast	65-74	0	M	7477
Gold Coast	65-74	<5	F	2316
Gold Coast	65-74	<5	M	4689
Gold Coast	65-74	5-14	F	6484
Gold Coast	65-74	5-14	M	7017
Gold Coast	65-74	15-29	F	5704
Gold Coast	65-74	15-29	M	2979
Gold Coast	65-74	30+	F	4763
Gold Coast	65-74	30+	M	1643
Gold Coast	75-84		F	2529
Gold Coast	75-84		M	1854
Gold Coast	75-84	0	F	4481
Gold Coast	75-84	0	M	4388
Gold Coast	75-84	<5	F	1263
Gold Coast	75-84	<5	M	1780
Gold Coast	75-84	5-14	F	2450
Gold Coast	75-84	5-14	M	2682
Gold Coast	75-84	15-29	F	1962
Gold Coast	75-84	15-29	M	1398
Gold Coast	75-84	30+	F	1883
Gold Coast	75-84	30+	M	934
Gold Coast	85+		F	1896
Gold Coast	85+		M	1064
Gold Coast	85+	0	F	3340
Gold Coast	85+	0	M	1925
Gold Coast	85+	<5	F	736
Gold Coast	85+	<5	M	474
Gold Coast	85+	5-14	F	723
Gold Coast	85+	5-14	M	515
Gold Coast	85+	15-29	F	406
Gold Coast	85+	15-29	M	265
Gold Coast	85+	30+	F	313
Gold Coast	85+	30+	M	214
Ipswich	15-19		F	1047
Ipswich	15-19		M	1274
Ipswich	15-19	0	F	3289
Ipswich	15-19	0	M	4167
Ipswich	15-19	<5	F	4419
Ipswich	15-19	<5	M	4620
Ipswich	15-19	5-14	F	1507
Ipswich	15-19	5-14	M	1146
Ipswich	15-19	15-29	F	256
Ipswich	15-19	15-29	M	146
Ipswich	15-19	30+	F	118
Ipswich	15-19	30+	M	59
Ipswich	20-24		F	1009
Ipswich	20-24		M	1406
Ipswich	20-24	0	F	2337
Ipswich	20-24	0	M	3733
Ipswich	20-24	<5	F	3261
Ipswich	20-24	<5	M	3930
Ipswich	20-24	5-14	F	2833
Ipswich	20-24	5-14	M	1759
Ipswich	20-24	15-29	F	846
Ipswich	20-24	15-29	M	288
Ipswich	20-24	30+	F	793
Ipswich	20-24	30+	M	166
Ipswich	25-34		F	2063
Ipswich	25-34		M	3061
Ipswich	25-34	0	F	3033
Ipswich	25-34	0	M	5111
Ipswich	25-34	<5	F	3992
Ipswich	25-34	<5	M	6927
Ipswich	25-34	5-14	F	7091
Ipswich	25-34	5-14	M	6037
Ipswich	25-34	15-29	F	3599
Ipswich	25-34	15-29	M	1322
Ipswich	25-34	30+	F	4515
Ipswich	25-34	30+	M	615
Ipswich	35-44		F	1664
Ipswich	35-44		M	2544
Ipswich	35-44	0	F	2502
Ipswich	35-44	0	M	4141
Ipswich	35-44	<5	F	2369
Ipswich	35-44	<5	M	5749
Ipswich	35-44	5-14	F	6857
Ipswich	35-44	5-14	M	6659
Ipswich	35-44	15-29	F	4310
Ipswich	35-44	15-29	M	1848
Ipswich	35-44	30+	F	4369
Ipswich	35-44	30+	M	824
Ipswich	45-54		F	1660
Ipswich	45-54		M	2115
Ipswich	45-54	0	F	2788
Ipswich	45-54	0	M	4533
Ipswich	45-54	<5	F	2557
Ipswich	45-54	<5	M	5345
Ipswich	45-54	5-14	F	7136
Ipswich	45-54	5-14	M	6324
Ipswich	45-54	15-29	F	4078
Ipswich	45-54	15-29	M	1596
Ipswich	45-54	30+	F	3044
Ipswich	45-54	30+	M	839
Ipswich	55-64		F	1388
Ipswich	55-64		M	1625
Ipswich	55-64	0	F	2796
Ipswich	55-64	0	M	4240
Ipswich	55-64	<5	F	1788
Ipswich	55-64	<5	M	3799
Ipswich	55-64	5-14	F	4809
Ipswich	55-64	5-14	M	4751
Ipswich	55-64	15-29	F	3417
Ipswich	55-64	15-29	M	1577
Ipswich	55-64	30+	F	2801
Ipswich	55-64	30+	M	894
Ipswich	65-74		F	1353
Ipswich	65-74		M	1333
Ipswich	65-74	0	F	2582
Ipswich	65-74	0	M	3214
Ipswich	65-74	<5	F	855
Ipswich	65-74	<5	M	1692
Ipswich	65-74	5-14	F	2250
Ipswich	65-74	5-14	M	2549
Ipswich	65-74	15-29	F	2281
Ipswich	65-74	15-29	M	1514
Ipswich	65-74	30+	F	2481
Ipswich	65-74	30+	M	1123
Ipswich	75-84		F	967
Ipswich	75-84		M	855
Ipswich	75-84	0	F	1896
Ipswich	75-84	0	M	1794
Ipswich	75-84	<5	F	538
Ipswich	75-84	<5	M	625
Ipswich	75-84	5-14	F	976
Ipswich	75-84	5-14	M	935
Ipswich	75-84	15-29	F	830
Ipswich	75-84	15-29	M	601
Ipswich	75-84	30+	F	905
Ipswich	75-84	30+	M	529
Ipswich	85+		F	530
Ipswich	85+		M	306
Ipswich	85+	0	F	1157
Ipswich	85+	0	M	646
Ipswich	85+	<5	F	273
Ipswich	85+	<5	M	178
Ipswich	85+	5-14	F	314
Ipswich	85+	5-14	M	195
Ipswich	85+	15-29	F	162
Ipswich	85+	15-29	M	117
Ipswich	85+	30+	F	126
Ipswich	85+	30+	M	106
Logan - Beaudesert	15-19		F	982
Logan - Beaudesert	15-19		M	1053
Logan - Beaudesert	15-19	0	F	3558
Logan - Beaudesert	15-19	0	M	4514
Logan - Beaudesert	15-19	<5	F	4381
Logan - Beaudesert	15-19	<5	M	4609
Logan - Beaudesert	15-19	5-14	F	1533
Logan - Beaudesert	15-19	5-14	M	1099
Logan - Beaudesert	15-19	15-29	F	258
Logan - Beaudesert	15-19	15-29	M	147
Logan - Beaudesert	15-19	30+	F	121
Logan - Beaudesert	15-19	30+	M	61
Logan - Beaudesert	20-24		F	828
Logan - Beaudesert	20-24		M	881
Logan - Beaudesert	20-24	0	F	2485
Logan - Beaudesert	20-24	0	M	4202
Logan - Beaudesert	20-24	<5	F	3146
Logan - Beaudesert	20-24	<5	M	3887
Logan - Beaudesert	20-24	5-14	F	2616
Logan - Beaudesert	20-24	5-14	M	1678
Logan - Beaudesert	20-24	15-29	F	816
Logan - Beaudesert	20-24	15-29	M	297
Logan - Beaudesert	20-24	30+	F	787
Logan - Beaudesert	20-24	30+	M	122
Logan - Beaudesert	25-34		F	1705
Logan - Beaudesert	25-34		M	1816
Logan - Beaudesert	25-34	0	F	3151
Logan - Beaudesert	25-34	0	M	5547
Logan - Beaudesert	25-34	<5	F	3605
Logan - Beaudesert	25-34	<5	M	6791
Logan - Beaudesert	25-34	5-14	F	6600
Logan - Beaudesert	25-34	5-14	M	5566
Logan - Beaudesert	25-34	15-29	F	3363
Logan - Beaudesert	25-34	15-29	M	1162
Logan - Beaudesert	25-34	30+	F	4229
Logan - Beaudesert	25-34	30+	M	563
Logan - Beaudesert	35-44		F	1488
Logan - Beaudesert	35-44		M	1662
Logan - Beaudesert	35-44	0	F	2530
Logan - Beaudesert	35-44	0	M	4369
Logan - Beaudesert	35-44	<5	F	2421
Logan - Beaudesert	35-44	<5	M	5995
Logan - Beaudesert	35-44	5-14	F	6727
Logan - Beaudesert	35-44	5-14	M	6592
Logan - Beaudesert	35-44	15-29	F	4379
Logan - Beaudesert	35-44	15-29	M	1659
Logan - Beaudesert	35-44	30+	F	4379
Logan - Beaudesert	35-44	30+	M	781
Logan - Beaudesert	45-54		F	1546
Logan - Beaudesert	45-54		M	1659
Logan - Beaudesert	45-54	0	F	2795
Logan - Beaudesert	45-54	0	M	4609
Logan - Beaudesert	45-54	<5	F	2548
Logan - Beaudesert	45-54	<5	M	5455
Logan - Beaudesert	45-54	5-14	F	7151
Logan - Beaudesert	45-54	5-14	M	5904
Logan - Beaudesert	45-54	15-29	F	4119
Logan - Beaudesert	45-54	15-29	M	1502
Logan - Beaudesert	45-54	30+	F	2954
Logan - Beaudesert	45-54	30+	M	708
Logan - Beaudesert	55-64		F	1421
Logan - Beaudesert	55-64		M	1334
Logan - Beaudesert	55-64	0	F	2961
Logan - Beaudesert	55-64	0	M	4312
Logan - Beaudesert	55-64	<5	F	1881
Logan - Beaudesert	55-64	<5	M	4073
Logan - Beaudesert	55-64	5-14	F	5202
Logan - Beaudesert	55-64	5-14	M	4832
Logan - Beaudesert	55-64	15-29	F	3659
Logan - Beaudesert	55-64	15-29	M	1545
Logan - Beaudesert	55-64	30+	F	2807
Logan - Beaudesert	55-64	30+	M	753
Logan - Beaudesert	65-74		F	1236
Logan - Beaudesert	65-74		M	1251
Logan - Beaudesert	65-74	0	F	2990
Logan - Beaudesert	65-74	0	M	3571
Logan - Beaudesert	65-74	<5	F	926
Logan - Beaudesert	65-74	<5	M	1892
Logan - Beaudesert	65-74	5-14	F	2586
Logan - Beaudesert	65-74	5-14	M	3079
Logan - Beaudesert	65-74	15-29	F	2466
Logan - Beaudesert	65-74	15-29	M	1553
Logan - Beaudesert	65-74	30+	F	2520
Logan - Beaudesert	65-74	30+	M	1023
Logan - Beaudesert	75-84		F	841
Logan - Beaudesert	75-84		M	706
Logan - Beaudesert	75-84	0	F	1900
Logan - Beaudesert	75-84	0	M	1653
Logan - Beaudesert	75-84	<5	F	481
Logan - Beaudesert	75-84	<5	M	610
Logan - Beaudesert	75-84	5-14	F	871
Logan - Beaudesert	75-84	5-14	M	915
Logan - Beaudesert	75-84	15-29	F	676
Logan - Beaudesert	75-84	15-29	M	526
Logan - Beaudesert	75-84	30+	F	730
Logan - Beaudesert	75-84	30+	M	422
Logan - Beaudesert	85+		F	333
Logan - Beaudesert	85+		M	232
Logan - Beaudesert	85+	0	F	1357
Logan - Beaudesert	85+	0	M	733
Logan - Beaudesert	85+	<5	F	211
Logan - Beaudesert	85+	<5	M	147
Logan - Beaudesert	85+	5-14	F	207
Logan - Beaudesert	85+	5-14	M	154
Logan - Beaudesert	85+	15-29	F	98
Logan - Beaudesert	85+	15-29	M	56
Logan - Beaudesert	85+	30+	F	77
Logan - Beaudesert	85+	30+	M	82
Mackay - Isaac - Whitsunday	15-19		F	560
Mackay - Isaac - Whitsunday	15-19		M	649
Mackay - Isaac - Whitsunday	15-19	0	F	1318
Mackay - Isaac - Whitsunday	15-19	0	M	1700
Mackay - Isaac - Whitsunday	15-19	<5	F	2111
Mackay - Isaac - Whitsunday	15-19	<5	M	2191
Mackay - Isaac - Whitsunday	15-19	5-14	F	666
Mackay - Isaac - Whitsunday	15-19	5-14	M	501
Mackay - Isaac - Whitsunday	15-19	15-29	F	112
Mackay - Isaac - Whitsunday	15-19	15-29	M	75
Mackay - Isaac - Whitsunday	15-19	30+	F	55
Mackay - Isaac - Whitsunday	15-19	30+	M	18
Mackay - Isaac - Whitsunday	20-24		F	579
Mackay - Isaac - Whitsunday	20-24		M	700
Mackay - Isaac - Whitsunday	20-24	0	F	914
Mackay - Isaac - Whitsunday	20-24	0	M	1506
Mackay - Isaac - Whitsunday	20-24	<5	F	1354
Mackay - Isaac - Whitsunday	20-24	<5	M	1717
Mackay - Isaac - Whitsunday	20-24	5-14	F	1392
Mackay - Isaac - Whitsunday	20-24	5-14	M	922
Mackay - Isaac - Whitsunday	20-24	15-29	F	404
Mackay - Isaac - Whitsunday	20-24	15-29	M	163
Mackay - Isaac - Whitsunday	20-24	30+	F	381
Mackay - Isaac - Whitsunday	20-24	30+	M	79
Mackay - Isaac - Whitsunday	25-34		F	1244
Mackay - Isaac - Whitsunday	25-34		M	1926
Mackay - Isaac - Whitsunday	25-34	0	F	1171
Mackay - Isaac - Whitsunday	25-34	0	M	2427
Mackay - Isaac - Whitsunday	25-34	<5	F	1783
Mackay - Isaac - Whitsunday	25-34	<5	M	3680
Mackay - Isaac - Whitsunday	25-34	5-14	F	3444
Mackay - Isaac - Whitsunday	25-34	5-14	M	3364
Mackay - Isaac - Whitsunday	25-34	15-29	F	1862
Mackay - Isaac - Whitsunday	25-34	15-29	M	698
Mackay - Isaac - Whitsunday	25-34	30+	F	2752
Mackay - Isaac - Whitsunday	25-34	30+	M	357
Mackay - Isaac - Whitsunday	35-44		F	1003
Mackay - Isaac - Whitsunday	35-44		M	1735
Mackay - Isaac - Whitsunday	35-44	0	F	912
Mackay - Isaac - Whitsunday	35-44	0	M	2078
Mackay - Isaac - Whitsunday	35-44	<5	F	1078
Mackay - Isaac - Whitsunday	35-44	<5	M	3197
Mackay - Isaac - Whitsunday	35-44	5-14	F	3423
Mackay - Isaac - Whitsunday	35-44	5-14	M	3612
Mackay - Isaac - Whitsunday	35-44	15-29	F	2351
Mackay - Isaac - Whitsunday	35-44	15-29	M	885
Mackay - Isaac - Whitsunday	35-44	30+	F	2504
Mackay - Isaac - Whitsunday	35-44	30+	M	471
Mackay - Isaac - Whitsunday	45-54		F	1078
Mackay - Isaac - Whitsunday	45-54		M	1770
Mackay - Isaac - Whitsunday	45-54	0	F	1206
Mackay - Isaac - Whitsunday	45-54	0	M	2536
Mackay - Isaac - Whitsunday	45-54	<5	F	1217
Mackay - Isaac - Whitsunday	45-54	<5	M	3161
Mackay - Isaac - Whitsunday	45-54	5-14	F	3961
Mackay - Isaac - Whitsunday	45-54	5-14	M	3812
Mackay - Isaac - Whitsunday	45-54	15-29	F	2419
Mackay - Isaac - Whitsunday	45-54	15-29	M	970
Mackay - Isaac - Whitsunday	45-54	30+	F	1777
Mackay - Isaac - Whitsunday	45-54	30+	M	439
Mackay - Isaac - Whitsunday	55-64		F	935
Mackay - Isaac - Whitsunday	55-64		M	1495
Mackay - Isaac - Whitsunday	55-64	0	F	1310
Mackay - Isaac - Whitsunday	55-64	0	M	2642
Mackay - Isaac - Whitsunday	55-64	<5	F	855
Mackay - Isaac - Whitsunday	55-64	<5	M	2380
Mackay - Isaac - Whitsunday	55-64	5-14	F	2859
Mackay - Isaac - Whitsunday	55-64	5-14	M	3062
Mackay - Isaac - Whitsunday	55-64	15-29	F	2058
Mackay - Isaac - Whitsunday	55-64	15-29	M	976
Mackay - Isaac - Whitsunday	55-64	30+	F	1790
Mackay - Isaac - Whitsunday	55-64	30+	M	584
Mackay - Isaac - Whitsunday	65-74		F	784
Mackay - Isaac - Whitsunday	65-74		M	982
Mackay - Isaac - Whitsunday	65-74	0	F	1255
Mackay - Isaac - Whitsunday	65-74	0	M	1919
Mackay - Isaac - Whitsunday	65-74	<5	F	365
Mackay - Isaac - Whitsunday	65-74	<5	M	994
Mackay - Isaac - Whitsunday	65-74	5-14	F	1044
Mackay - Isaac - Whitsunday	65-74	5-14	M	1468
Mackay - Isaac - Whitsunday	65-74	15-29	F	1241
Mackay - Isaac - Whitsunday	65-74	15-29	M	811
Mackay - Isaac - Whitsunday	65-74	30+	F	1404
Mackay - Isaac - Whitsunday	65-74	30+	M	642
Mackay - Isaac - Whitsunday	75-84		F	553
Mackay - Isaac - Whitsunday	75-84		M	528
Mackay - Isaac - Whitsunday	75-84	0	F	917
Mackay - Isaac - Whitsunday	75-84	0	M	984
Mackay - Isaac - Whitsunday	75-84	<5	F	257
Mackay - Isaac - Whitsunday	75-84	<5	M	296
Mackay - Isaac - Whitsunday	75-84	5-14	F	468
Mackay - Isaac - Whitsunday	75-84	5-14	M	528
Mackay - Isaac - Whitsunday	75-84	15-29	F	381
Mackay - Isaac - Whitsunday	75-84	15-29	M	308
Mackay - Isaac - Whitsunday	75-84	30+	F	547
Mackay - Isaac - Whitsunday	75-84	30+	M	301
Mackay - Isaac - Whitsunday	85+		F	228
Mackay - Isaac - Whitsunday	85+		M	163
Mackay - Isaac - Whitsunday	85+	0	F	666
Mackay - Isaac - Whitsunday	85+	0	M	384
Mackay - Isaac - Whitsunday	85+	<5	F	122
Mackay - Isaac - Whitsunday	85+	<5	M	76
Mackay - Isaac - Whitsunday	85+	5-14	F	154
Mackay - Isaac - Whitsunday	85+	5-14	M	112
Mackay - Isaac - Whitsunday	85+	15-29	F	91
Mackay - Isaac - Whitsunday	85+	15-29	M	43
Mackay - Isaac - Whitsunday	85+	30+	F	80
Mackay - Isaac - Whitsunday	85+	30+	M	50
Moreton Bay - North	15-19		F	580
Moreton Bay - North	15-19		M	719
Moreton Bay - North	15-19	0	F	2189
Moreton Bay - North	15-19	0	M	2780
Moreton Bay - North	15-19	<5	F	3327
Moreton Bay - North	15-19	<5	M	3333
Moreton Bay - North	15-19	5-14	F	973
Moreton Bay - North	15-19	5-14	M	687
Moreton Bay - North	15-19	15-29	F	130
Moreton Bay - North	15-19	15-29	M	93
Moreton Bay - North	15-19	30+	F	94
Moreton Bay - North	15-19	30+	M	34
Moreton Bay - North	20-24		F	486
Moreton Bay - North	20-24		M	702
Moreton Bay - North	20-24	0	F	1455
Moreton Bay - North	20-24	0	M	2380
Moreton Bay - North	20-24	<5	F	2037
Moreton Bay - North	20-24	<5	M	2516
Moreton Bay - North	20-24	5-14	F	1674
Moreton Bay - North	20-24	5-14	M	1054
Moreton Bay - North	20-24	15-29	F	559
Moreton Bay - North	20-24	15-29	M	171
Moreton Bay - North	20-24	30+	F	510
Moreton Bay - North	20-24	30+	M	93
Moreton Bay - North	25-34		F	934
Moreton Bay - North	25-34		M	1332
Moreton Bay - North	25-34	0	F	1609
Moreton Bay - North	25-34	0	M	3011
Moreton Bay - North	25-34	<5	F	2134
Moreton Bay - North	25-34	<5	M	4044
Moreton Bay - North	25-34	5-14	F	3958
Moreton Bay - North	25-34	5-14	M	3438
Moreton Bay - North	25-34	15-29	F	2141
Moreton Bay - North	25-34	15-29	M	715
Moreton Bay - North	25-34	30+	F	2731
Moreton Bay - North	25-34	30+	M	371
Moreton Bay - North	35-44		F	998
Moreton Bay - North	35-44		M	1273
Moreton Bay - North	35-44	0	F	1406
Moreton Bay - North	35-44	0	M	2612
Moreton Bay - North	35-44	<5	F	1560
Moreton Bay - North	35-44	<5	M	3938
Moreton Bay - North	35-44	5-14	F	4880
Moreton Bay - North	35-44	5-14	M	4381
Moreton Bay - North	35-44	15-29	F	3043
Moreton Bay - North	35-44	15-29	M	1110
Moreton Bay - North	35-44	30+	F	3131
Moreton Bay - North	35-44	30+	M	596
Moreton Bay - North	45-54		F	1050
Moreton Bay - North	45-54		M	1241
Moreton Bay - North	45-54	0	F	1785
Moreton Bay - North	45-54	0	M	3121
Moreton Bay - North	45-54	<5	F	2065
Moreton Bay - North	45-54	<5	M	4207
Moreton Bay - North	45-54	5-14	F	5849
Moreton Bay - North	45-54	5-14	M	4779
Moreton Bay - North	45-54	15-29	F	3268
Moreton Bay - North	45-54	15-29	M	1293
Moreton Bay - North	45-54	30+	F	2356
Moreton Bay - North	45-54	30+	M	650
Moreton Bay - North	55-64		F	1178
Moreton Bay - North	55-64		M	1226
Moreton Bay - North	55-64	0	F	2341
Moreton Bay - North	55-64	0	M	3381
Moreton Bay - North	55-64	<5	F	1745
Moreton Bay - North	55-64	<5	M	3340
Moreton Bay - North	55-64	5-14	F	4641
Moreton Bay - North	55-64	5-14	M	4122
Moreton Bay - North	55-64	15-29	F	3150
Moreton Bay - North	55-64	15-29	M	1320
Moreton Bay - North	55-64	30+	F	2566
Moreton Bay - North	55-64	30+	M	757
Moreton Bay - North	65-74		F	1406
Moreton Bay - North	65-74		M	1374
Moreton Bay - North	65-74	0	F	2904
Moreton Bay - North	65-74	0	M	3424
Moreton Bay - North	65-74	<5	F	950
Moreton Bay - North	65-74	<5	M	1921
Moreton Bay - North	65-74	5-14	F	2838
Moreton Bay - North	65-74	5-14	M	3226
Moreton Bay - North	65-74	15-29	F	2793
Moreton Bay - North	65-74	15-29	M	1731
Moreton Bay - North	65-74	30+	F	2868
Moreton Bay - North	65-74	30+	M	1185
Moreton Bay - North	75-84		F	1296
Moreton Bay - North	75-84		M	993
Moreton Bay - North	75-84	0	F	2100
Moreton Bay - North	75-84	0	M	1995
Moreton Bay - North	75-84	<5	F	548
Moreton Bay - North	75-84	<5	M	701
Moreton Bay - North	75-84	5-14	F	1086
Moreton Bay - North	75-84	5-14	M	1237
Moreton Bay - North	75-84	15-29	F	991
Moreton Bay - North	75-84	15-29	M	766
Moreton Bay - North	75-84	30+	F	1011
Moreton Bay - North	75-84	30+	M	524
Moreton Bay - North	85+		F	1084
Moreton Bay - North	85+		M	601
Moreton Bay - North	85+	0	F	1227
Moreton Bay - North	85+	0	M	747
Moreton Bay - North	85+	<5	F	282
Moreton Bay - North	85+	<5	M	219
Moreton Bay - North	85+	5-14	F	318
Moreton Bay - North	85+	5-14	M	251
Moreton Bay - North	85+	15-29	F	171
Moreton Bay - North	85+	15-29	M	123
Moreton Bay - North	85+	30+	F	147
Moreton Bay - North	85+	30+	M	110
Moreton Bay - South	15-19		F	349
Moreton Bay - South	15-19		M	347
Moreton Bay - South	15-19	0	F	1902
Moreton Bay - South	15-19	0	M	2472
Moreton Bay - South	15-19	<5	F	3257
Moreton Bay - South	15-19	<5	M	3188
Moreton Bay - South	15-19	5-14	F	732
Moreton Bay - South	15-19	5-14	M	547
Moreton Bay - South	15-19	15-29	F	84
Moreton Bay - South	15-19	15-29	M	46
Moreton Bay - South	15-19	30+	F	29
Moreton Bay - South	15-19	30+	M	19
Moreton Bay - South	20-24		F	300
Moreton Bay - South	20-24		M	345
Moreton Bay - South	20-24	0	F	1235
Moreton Bay - South	20-24	0	M	2033
Moreton Bay - South	20-24	<5	F	2279
Moreton Bay - South	20-24	<5	M	2601
Moreton Bay - South	20-24	5-14	F	1592
Moreton Bay - South	20-24	5-14	M	998
Moreton Bay - South	20-24	15-29	F	403
Moreton Bay - South	20-24	15-29	M	124
Moreton Bay - South	20-24	30+	F	342
Moreton Bay - South	20-24	30+	M	60
Moreton Bay - South	25-34		F	708
Moreton Bay - South	25-34		M	783
Moreton Bay - South	25-34	0	F	1285
Moreton Bay - South	25-34	0	M	2432
Moreton Bay - South	25-34	<5	F	2553
Moreton Bay - South	25-34	<5	M	4613
Moreton Bay - South	25-34	5-14	F	4452
Moreton Bay - South	25-34	5-14	M	3668
Moreton Bay - South	25-34	15-29	F	2122
Moreton Bay - South	25-34	15-29	M	724
Moreton Bay - South	25-34	30+	F	2618
Moreton Bay - South	25-34	30+	M	316
Moreton Bay - South	35-44		F	634
Moreton Bay - South	35-44		M	781
Moreton Bay - South	35-44	0	F	937
Moreton Bay - South	35-44	0	M	1946
Moreton Bay - South	35-44	<5	F	1730
Moreton Bay - South	35-44	<5	M	4444
Moreton Bay - South	35-44	5-14	F	5367
Moreton Bay - South	35-44	5-14	M	5265
Moreton Bay - South	35-44	15-29	F	3380
Moreton Bay - South	35-44	15-29	M	1260
Moreton Bay - South	35-44	30+	F	3136
Moreton Bay - South	35-44	30+	M	502
Moreton Bay - South	45-54		F	604
Moreton Bay - South	45-54		M	724
Moreton Bay - South	45-54	0	F	1068
Moreton Bay - South	45-54	0	M	2010
Moreton Bay - South	45-54	<5	F	1706
Moreton Bay - South	45-54	<5	M	3993
Moreton Bay - South	45-54	5-14	F	5503
Moreton Bay - South	45-54	5-14	M	4937
Moreton Bay - South	45-54	15-29	F	2974
Moreton Bay - South	45-54	15-29	M	1132
Moreton Bay - South	45-54	30+	F	1910
Moreton Bay - South	45-54	30+	M	372
Moreton Bay - South	55-64		F	511
Moreton Bay - South	55-64		M	522
Moreton Bay - South	55-64	0	F	1147
Moreton Bay - South	55-64	0	M	1780
Moreton Bay - South	55-64	<5	F	1160
Moreton Bay - South	55-64	<5	M	2496
Moreton Bay - South	55-64	5-14	F	3541
Moreton Bay - South	55-64	5-14	M	3484
Moreton Bay - South	55-64	15-29	F	2340
Moreton Bay - South	55-64	15-29	M	1039
Moreton Bay - South	55-64	30+	F	1673
Moreton Bay - South	55-64	30+	M	475
Moreton Bay - South	65-74		F	513
Moreton Bay - South	65-74		M	487
Moreton Bay - South	65-74	0	F	1304
Moreton Bay - South	65-74	0	M	1618
Moreton Bay - South	65-74	<5	F	512
Moreton Bay - South	65-74	<5	M	1157
Moreton Bay - South	65-74	5-14	F	1691
Moreton Bay - South	65-74	5-14	M	2038
Moreton Bay - South	65-74	15-29	F	1791
Moreton Bay - South	65-74	15-29	M	1056
Moreton Bay - South	65-74	30+	F	1724
Moreton Bay - South	65-74	30+	M	651
Moreton Bay - South	75-84		F	397
Moreton Bay - South	75-84		M	315
Moreton Bay - South	75-84	0	F	838
Moreton Bay - South	75-84	0	M	727
Moreton Bay - South	75-84	<5	F	249
Moreton Bay - South	75-84	<5	M	376
Moreton Bay - South	75-84	5-14	F	534
Moreton Bay - South	75-84	5-14	M	546
Moreton Bay - South	75-84	15-29	F	475
Moreton Bay - South	75-84	15-29	M	357
Moreton Bay - South	75-84	30+	F	462
Moreton Bay - South	75-84	30+	M	295
Moreton Bay - South	85+		F	339
Moreton Bay - South	85+		M	168
Moreton Bay - South	85+	0	F	619
Moreton Bay - South	85+	0	M	308
Moreton Bay - South	85+	<5	F	149
Moreton Bay - South	85+	<5	M	92
Moreton Bay - South	85+	5-14	F	159
Moreton Bay - South	85+	5-14	M	104
Moreton Bay - South	85+	15-29	F	93
Moreton Bay - South	85+	15-29	M	48
Moreton Bay - South	85+	30+	F	51
Moreton Bay - South	85+	30+	M	41
Queensland - Outback	15-19		F	406
Queensland - Outback	15-19		M	469
Queensland - Outback	15-19	0	F	616
Queensland - Outback	15-19	0	M	898
Queensland - Outback	15-19	<5	F	757
Queensland - Outback	15-19	<5	M	811
Queensland - Outback	15-19	5-14	F	334
Queensland - Outback	15-19	5-14	M	260
Queensland - Outback	15-19	15-29	F	95
Queensland - Outback	15-19	15-29	M	59
Queensland - Outback	15-19	30+	F	51
Queensland - Outback	15-19	30+	M	42
Queensland - Outback	20-24		F	327
Queensland - Outback	20-24		M	548
Queensland - Outback	20-24	0	F	508
Queensland - Outback	20-24	0	M	793
Queensland - Outback	20-24	<5	F	771
Queensland - Outback	20-24	<5	M	851
Queensland - Outback	20-24	5-14	F	633
Queensland - Outback	20-24	5-14	M	518
Queensland - Outback	20-24	15-29	F	240
Queensland - Outback	20-24	15-29	M	93
Queensland - Outback	20-24	30+	F	244
Queensland - Outback	20-24	30+	M	74
Queensland - Outback	25-34		F	682
Queensland - Outback	25-34		M	1118
Queensland - Outback	25-34	0	F	718
Queensland - Outback	25-34	0	M	1189
Queensland - Outback	25-34	<5	F	1147
Queensland - Outback	25-34	<5	M	1785
Queensland - Outback	25-34	5-14	F	1650
Queensland - Outback	25-34	5-14	M	1454
Queensland - Outback	25-34	15-29	F	835
Queensland - Outback	25-34	15-29	M	363
Queensland - Outback	25-34	30+	F	986
Queensland - Outback	25-34	30+	M	205
Queensland - Outback	35-44		F	491
Queensland - Outback	35-44		M	835
Queensland - Outback	35-44	0	F	616
Queensland - Outback	35-44	0	M	1053
Queensland - Outback	35-44	<5	F	681
Queensland - Outback	35-44	<5	M	1364
Queensland - Outback	35-44	5-14	F	1351
Queensland - Outback	35-44	5-14	M	1357
Queensland - Outback	35-44	15-29	F	855
Queensland - Outback	35-44	15-29	M	411
Queensland - Outback	35-44	30+	F	941
Queensland - Outback	35-44	30+	M	263
Queensland - Outback	45-54		F	579
Queensland - Outback	45-54		M	769
Queensland - Outback	45-54	0	F	740
Queensland - Outback	45-54	0	M	1315
Queensland - Outback	45-54	<5	F	766
