SA2_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Port Pirie Region	0	1	0	1	8
Port Pirie Region	0	1	1	0	8
Port Pirie Region	0	1	1	1	3
Port Pirie Region	1	0	0	1	77
Port Pirie Region	1	0	1	0	35
Port Pirie Region	1	0	1	1	18
Port Pirie Region	1	1	0	0	186
Port Pirie Region	1	1	0	1	7
Port Pirie Region	1	1	1	0	38
Port Pirie Region	1	1	1	1	8
Kadina					20
Kadina	0	0	0	1	70
Kadina	0	0	1	0	16
Kadina	0	0	1	1	6
Kadina	0	1	0	0	105
Kadina	0	1	0	1	10
Kadina	0	1	1	0	22
Kadina	0	1	1	1	5
Kadina	1	0	0	1	89
Kadina	1	0	1	0	42
Kadina	1	0	1	1	25
Kadina	1	1	0	0	247
Kadina	1	1	0	1	14
Kadina	1	1	1	0	60
Kadina	1	1	1	1	13
Moonta					16
Moonta	0	0	0	1	48
Moonta	0	0	1	0	16
Moonta	0	0	1	1	5
Moonta	0	1	0	0	76
Moonta	0	1	0	1	8
Moonta	0	1	1	0	8
Moonta	0	1	1	1	3
Moonta	1	0	0	1	79
Moonta	1	0	1	0	30
Moonta	1	0	1	1	5
Moonta	1	1	0	0	185
Moonta	1	1	0	1	17
Moonta	1	1	1	0	33
Moonta	1	1	1	1	4
Wallaroo					19
Wallaroo	0	0	0	1	60
Wallaroo	0	0	1	0	13
Wallaroo	0	0	1	1	5
Wallaroo	0	1	0	0	87
Wallaroo	0	1	0	1	3
Wallaroo	0	1	1	0	8
Wallaroo	1	0	0	1	61
Wallaroo	1	0	1	0	29
Wallaroo	1	0	1	1	13
Wallaroo	1	1	0	0	173
Wallaroo	1	1	1	0	19
Wallaroo	1	1	1	1	3
Yorke Peninsula - North					20
Yorke Peninsula - North	0	0	0	1	75
Yorke Peninsula - North	0	0	1	0	16
Yorke Peninsula - North	0	0	1	1	13
Yorke Peninsula - North	0	1	0	0	71
Yorke Peninsula - North	0	1	0	1	3
Yorke Peninsula - North	0	1	1	0	14
Yorke Peninsula - North	0	1	1	1	7
Yorke Peninsula - North	1	0	0	1	98
Yorke Peninsula - North	1	0	1	0	37
Yorke Peninsula - North	1	0	1	1	27
Yorke Peninsula - North	1	1	0	0	331
Yorke Peninsula - North	1	1	0	1	15
Yorke Peninsula - North	1	1	1	0	51
Yorke Peninsula - North	1	1	1	1	3
Yorke Peninsula - South					12
Yorke Peninsula - South	0	0	0	1	28
Yorke Peninsula - South	0	0	1	0	17
Yorke Peninsula - South	0	0	1	1	9
Yorke Peninsula - South	0	1	0	0	40
Yorke Peninsula - South	0	1	0	1	4
Yorke Peninsula - South	0	1	1	0	11
Yorke Peninsula - South	1	0	0	1	63
Yorke Peninsula - South	1	0	1	0	33
Yorke Peninsula - South	1	0	1	1	8
Yorke Peninsula - South	1	1	0	0	155
Yorke Peninsula - South	1	1	0	1	3
Yorke Peninsula - South	1	1	1	0	34
Ceduna					8
Ceduna	0	0	0	1	25
Ceduna	0	0	1	0	12
Ceduna	0	1	0	0	59
Ceduna	0	1	0	1	10
Ceduna	0	1	1	0	12
Ceduna	0	1	1	1	3
Ceduna	1	0	0	1	33
Ceduna	1	0	1	0	13
Ceduna	1	0	1	1	10
Ceduna	1	1	0	0	134
Ceduna	1	1	0	1	14
Ceduna	1	1	1	0	27
Ceduna	1	1	1	1	4
Eyre Peninsula					10
Eyre Peninsula	0	0	0	1	49
Eyre Peninsula	0	0	1	0	19
Eyre Peninsula	0	0	1	1	8
Eyre Peninsula	0	1	0	0	87
Eyre Peninsula	0	1	0	1	6
Eyre Peninsula	0	1	1	0	13
Eyre Peninsula	1	0	0	1	79
Eyre Peninsula	1	0	1	0	52
Eyre Peninsula	1	0	1	1	27
Eyre Peninsula	1	1	0	0	384
Eyre Peninsula	1	1	0	1	23
Eyre Peninsula	1	1	1	0	74
Eyre Peninsula	1	1	1	1	14
Kimba - Cleve - Franklin Harbour					4
Kimba - Cleve - Franklin Harbour	0	0	0	1	29
Kimba - Cleve - Franklin Harbour	0	0	1	0	9
Kimba - Cleve - Franklin Harbour	0	1	0	0	44
Kimba - Cleve - Franklin Harbour	0	1	0	1	4
Kimba - Cleve - Franklin Harbour	0	1	1	0	5
Kimba - Cleve - Franklin Harbour	1	0	0	1	47
Kimba - Cleve - Franklin Harbour	1	0	1	0	30
Kimba - Cleve - Franklin Harbour	1	0	1	1	12
Kimba - Cleve - Franklin Harbour	1	1	0	0	268
Kimba - Cleve - Franklin Harbour	1	1	0	1	9
Kimba - Cleve - Franklin Harbour	1	1	1	0	43
Kimba - Cleve - Franklin Harbour	1	1	1	1	3
Le Hunte - Elliston					5
Le Hunte - Elliston	0	0	0	1	16
Le Hunte - Elliston	0	0	1	0	3
Le Hunte - Elliston	0	1	0	0	20
Le Hunte - Elliston	0	1	0	1	3
Le Hunte - Elliston	0	1	1	0	3
Le Hunte - Elliston	1	0	0	1	33
Le Hunte - Elliston	1	0	1	0	8
Le Hunte - Elliston	1	0	1	1	7
Le Hunte - Elliston	1	1	0	0	173
Le Hunte - Elliston	1	1	0	1	3
Le Hunte - Elliston	1	1	1	0	12
Port Lincoln					52
Port Lincoln	0	0	0	1	191
Port Lincoln	0	0	1	0	68
Port Lincoln	0	0	1	1	22
Port Lincoln	0	1	0	0	291
Port Lincoln	0	1	0	1	25
Port Lincoln	0	1	1	0	52
Port Lincoln	0	1	1	1	6
Port Lincoln	1	0	0	1	211
Port Lincoln	1	0	1	0	111
Port Lincoln	1	0	1	1	51
Port Lincoln	1	1	0	0	932
Port Lincoln	1	1	0	1	41
Port Lincoln	1	1	1	0	160
Port Lincoln	1	1	1	1	22
West Coast (SA)					11
West Coast (SA)	0	0	0	1	35
West Coast (SA)	0	0	1	0	8
West Coast (SA)	0	1	0	0	57
West Coast (SA)	0	1	0	1	3
West Coast (SA)	0	1	1	0	3
West Coast (SA)	1	0	0	1	52
West Coast (SA)	1	0	1	0	12
West Coast (SA)	1	0	1	1	9
West Coast (SA)	1	1	0	0	219
West Coast (SA)	1	1	0	1	11
West Coast (SA)	1	1	1	0	42
West Coast (SA)	1	1	1	1	3
Western	1	1	0	0	3
Whyalla					64
Whyalla	0	0	0	1	325
Whyalla	0	0	1	0	100
Whyalla	0	0	1	1	34
Whyalla	0	1	0	0	592
Whyalla	0	1	0	1	50
Whyalla	0	1	1	0	85
Whyalla	0	1	1	1	20
Whyalla	1	0	0	1	378
Whyalla	1	0	1	0	172
Whyalla	1	0	1	1	73
Whyalla	1	1	0	0	1115
Whyalla	1	1	0	1	68
Whyalla	1	1	1	0	237
Whyalla	1	1	1	1	31
APY Lands					25
APY Lands	0	0	0	1	38
APY Lands	0	0	1	0	3
APY Lands	0	1	0	0	62
APY Lands	0	1	0	1	16
APY Lands	0	1	1	0	9
APY Lands	0	1	1	1	3
APY Lands	1	0	0	1	26
APY Lands	1	0	1	0	3
APY Lands	1	1	0	0	144
APY Lands	1	1	0	1	27
APY Lands	1	1	1	0	12
APY Lands	1	1	1	1	4
Coober Pedy					9
Coober Pedy	0	0	0	1	27
Coober Pedy	0	0	1	1	3
Coober Pedy	0	1	0	0	30
Coober Pedy	0	1	1	0	3
Coober Pedy	1	0	0	1	18
Coober Pedy	1	0	1	0	5
Coober Pedy	1	0	1	1	4
Coober Pedy	1	1	0	0	76
Coober Pedy	1	1	1	0	11
Quorn - Lake Gilles					4
Quorn - Lake Gilles	0	0	0	1	20
Quorn - Lake Gilles	0	0	1	0	10
Quorn - Lake Gilles	0	1	0	0	32
Quorn - Lake Gilles	0	1	1	0	3
Quorn - Lake Gilles	1	0	0	1	36
Quorn - Lake Gilles	1	0	1	0	11
Quorn - Lake Gilles	1	0	1	1	3
Quorn - Lake Gilles	1	1	0	0	90
Quorn - Lake Gilles	1	1	0	1	10
Quorn - Lake Gilles	1	1	1	0	19
Quorn - Lake Gilles	1	1	1	1	3
Outback					4
Outback	0	0	0	1	18
Outback	0	0	1	0	7
Outback	0	1	0	0	28
Outback	0	1	0	1	4
Outback	0	1	1	0	4
Outback	1	0	0	1	32
Outback	1	0	1	0	5
Outback	1	0	1	1	3
Outback	1	1	0	0	102
Outback	1	1	0	1	5
Outback	1	1	1	0	8
Port Augusta					63
Port Augusta	0	0	0	1	224
Port Augusta	0	0	1	0	51
Port Augusta	0	0	1	1	17
Port Augusta	0	1	0	0	343
Port Augusta	0	1	0	1	37
Port Augusta	0	1	1	0	40
Port Augusta	0	1	1	1	5
Port Augusta	1	0	0	1	233
Port Augusta	1	0	1	0	82
Port Augusta	1	0	1	1	31
Port Augusta	1	1	0	0	684
Port Augusta	1	1	0	1	45
Port Augusta	1	1	1	0	108
Port Augusta	1	1	1	1	23
Roxby Downs	0	0	0	1	16
Roxby Downs	0	0	1	0	10
Roxby Downs	0	1	0	0	51
Roxby Downs	0	1	0	1	3
Roxby Downs	0	1	1	0	5
Roxby Downs	1	0	0	1	41
Roxby Downs	1	0	1	0	15
Roxby Downs	1	0	1	1	7
Roxby Downs	1	1	0	0	380
Roxby Downs	1	1	0	1	18
Roxby Downs	1	1	1	0	41
Roxby Downs	1	1	1	1	8
Goolwa - Port Elliot					25
Goolwa - Port Elliot	0	0	0	1	146
Goolwa - Port Elliot	0	0	1	0	30
Goolwa - Port Elliot	0	0	1	1	10
Goolwa - Port Elliot	0	1	0	0	170
Goolwa - Port Elliot	0	1	0	1	20
Goolwa - Port Elliot	0	1	1	0	28
Goolwa - Port Elliot	0	1	1	1	3
Goolwa - Port Elliot	1	0	0	1	159
Goolwa - Port Elliot	1	0	1	0	54
Goolwa - Port Elliot	1	0	1	1	28
Goolwa - Port Elliot	1	1	0	0	423
Goolwa - Port Elliot	1	1	0	1	20
Goolwa - Port Elliot	1	1	1	0	73
Goolwa - Port Elliot	1	1	1	1	6
Kangaroo Island					3
Kangaroo Island	0	0	0	1	40
Kangaroo Island	0	0	1	0	13
Kangaroo Island	0	0	1	1	6
Kangaroo Island	0	1	0	0	61
Kangaroo Island	0	1	1	0	12
Kangaroo Island	0	1	1	1	5
Kangaroo Island	1	0	0	1	55
Kangaroo Island	1	0	1	0	39
Kangaroo Island	1	0	1	1	11
Kangaroo Island	1	1	0	0	255
Kangaroo Island	1	1	0	1	13
Kangaroo Island	1	1	1	0	33
Kangaroo Island	1	1	1	1	11
Strathalbyn					22
Strathalbyn	0	0	0	1	85
Strathalbyn	0	0	1	0	43
Strathalbyn	0	0	1	1	12
Strathalbyn	0	1	0	0	109
Strathalbyn	0	1	0	1	7
Strathalbyn	0	1	1	0	33
Strathalbyn	0	1	1	1	9
Strathalbyn	1	0	0	1	130
Strathalbyn	1	0	1	0	67
Strathalbyn	1	0	1	1	34
Strathalbyn	1	1	0	0	421
Strathalbyn	1	1	0	1	19
Strathalbyn	1	1	1	0	75
Strathalbyn	1	1	1	1	17
Strathalbyn Region					7
Strathalbyn Region	0	0	0	1	85
Strathalbyn Region	0	0	1	0	18
Strathalbyn Region	0	0	1	1	8
Strathalbyn Region	0	1	0	0	87
Strathalbyn Region	0	1	0	1	10
Strathalbyn Region	0	1	1	0	15
Strathalbyn Region	1	0	0	1	186
Strathalbyn Region	1	0	1	0	69
Strathalbyn Region	1	0	1	1	47
Strathalbyn Region	1	1	0	0	413
Strathalbyn Region	1	1	0	1	35
Strathalbyn Region	1	1	1	0	101
Strathalbyn Region	1	1	1	1	11
Victor Harbor					36
Victor Harbor	0	0	0	1	166
Victor Harbor	0	0	1	0	49
Victor Harbor	0	0	1	1	13
Victor Harbor	0	1	0	0	220
Victor Harbor	0	1	0	1	12
Victor Harbor	0	1	1	0	46
Victor Harbor	0	1	1	1	4
Victor Harbor	1	0	0	1	215
Victor Harbor	1	0	1	0	76
Victor Harbor	1	0	1	1	40
Victor Harbor	1	1	0	0	542
Victor Harbor	1	1	0	1	37
Victor Harbor	1	1	1	0	102
Victor Harbor	1	1	1	1	26
Yankalilla					9
Yankalilla	0	0	0	1	55
Yankalilla	0	0	1	0	27
Yankalilla	0	0	1	1	3
Yankalilla	0	1	0	0	82
Yankalilla	0	1	0	1	10
Yankalilla	0	1	1	0	17
Yankalilla	0	1	1	1	3
Yankalilla	1	0	0	1	96
Yankalilla	1	0	1	0	30
Yankalilla	1	0	1	1	20
Yankalilla	1	1	0	0	258
Yankalilla	1	1	0	1	17
Yankalilla	1	1	1	0	43
Yankalilla	1	1	1	1	4
Grant					10
Grant	0	0	0	1	45
Grant	0	0	1	0	12
Grant	0	1	0	0	53
Grant	0	1	0	1	8
Grant	0	1	1	0	8
Grant	0	1	1	1	4
Grant	1	0	0	1	132
Grant	1	0	1	0	35
Grant	1	0	1	1	30
Grant	1	1	0	0	359
Grant	1	1	0	1	20
Grant	1	1	1	0	72
Grant	1	1	1	1	7
Kingston - Robe					9
Kingston - Robe	0	0	0	1	28
Kingston - Robe	0	0	1	0	13
Kingston - Robe	0	1	0	0	32
Kingston - Robe	0	1	1	0	4
Kingston - Robe	1	0	0	1	56
Kingston - Robe	1	0	1	0	23
Kingston - Robe	1	0	1	1	19
Kingston - Robe	1	1	0	0	190
Kingston - Robe	1	1	0	1	8
Kingston - Robe	1	1	1	0	38
Kingston - Robe	1	1	1	1	10
Millicent					19
Millicent	0	0	0	1	96
Millicent	0	0	1	0	20
Millicent	0	0	1	1	7
Millicent	0	1	0	0	74
Millicent	0	1	0	1	6
Millicent	0	1	1	0	20
Millicent	1	0	0	1	82
Millicent	1	0	1	0	41
Millicent	1	0	1	1	17
Millicent	1	1	0	0	256
Millicent	1	1	0	1	15
Millicent	1	1	1	0	50
Millicent	1	1	1	1	15
Naracoorte					16
Naracoorte	0	0	0	1	62
Naracoorte	0	0	1	0	26
Naracoorte	0	0	1	1	3
Naracoorte	0	1	0	0	91
Naracoorte	0	1	0	1	10
Naracoorte	0	1	1	0	17
Naracoorte	0	1	1	1	3
Naracoorte	1	0	0	1	90
Naracoorte	1	0	1	0	45
Naracoorte	1	0	1	1	19
Naracoorte	1	1	0	0	380
Naracoorte	1	1	0	1	10
Naracoorte	1	1	1	0	61
Naracoorte	1	1	1	1	9
Naracoorte Region					4
Naracoorte Region	0	0	0	1	8
Naracoorte Region	0	0	1	0	3
Naracoorte Region	0	1	0	0	23
Naracoorte Region	0	1	1	0	3
Naracoorte Region	1	0	0	1	35
Naracoorte Region	1	0	1	0	20
Naracoorte Region	1	0	1	1	9
Naracoorte Region	1	1	0	0	168
Naracoorte Region	1	1	0	1	5
Naracoorte Region	1	1	1	0	28
Penola					12
Penola	0	0	0	1	38
Penola	0	0	1	0	9
Penola	0	0	1	1	3
Penola	0	1	0	0	56
Penola	0	1	0	1	3
Penola	0	1	1	0	4
Penola	1	0	0	1	54
Penola	1	0	1	0	24
Penola	1	0	1	1	14
Penola	1	1	0	0	200
Penola	1	1	0	1	9
Penola	1	1	1	0	31
Tatiara					23
Tatiara	0	0	0	1	55
Tatiara	0	0	1	0	13
Tatiara	0	0	1	1	10
Tatiara	0	1	0	0	63
Tatiara	0	1	0	1	5
Tatiara	0	1	1	0	5
Tatiara	1	0	0	1	98
Tatiara	1	0	1	0	56
Tatiara	1	0	1	1	28
Tatiara	1	1	0	0	403
Tatiara	1	1	0	1	22
Tatiara	1	1	1	0	87
Tatiara	1	1	1	1	15
Wattle Range					6
Wattle Range	0	0	0	1	18
Wattle Range	0	0	1	0	7
Wattle Range	0	0	1	1	4
Wattle Range	0	1	0	0	37
Wattle Range	0	1	0	1	3
Wattle Range	0	1	1	0	8
Wattle Range	1	0	0	1	80
Wattle Range	1	0	1	0	22
Wattle Range	1	0	1	1	12
Wattle Range	1	1	0	0	185
Wattle Range	1	1	0	1	10
Wattle Range	1	1	1	0	42
Wattle Range	1	1	1	1	4
Mount Gambier - East					52
Mount Gambier - East	0	0	0	1	196
Mount Gambier - East	0	0	1	0	58
Mount Gambier - East	0	0	1	1	21
Mount Gambier - East	0	1	0	0	309
Mount Gambier - East	0	1	0	1	22
Mount Gambier - East	0	1	1	0	54
Mount Gambier - East	0	1	1	1	6
Mount Gambier - East	1	0	0	1	256
Mount Gambier - East	1	0	1	0	109
Mount Gambier - East	1	0	1	1	71
Mount Gambier - East	1	1	0	0	884
Mount Gambier - East	1	1	0	1	53
Mount Gambier - East	1	1	1	0	166
Mount Gambier - East	1	1	1	1	23
Mount Gambier - West					39
Mount Gambier - West	0	0	0	1	173
Mount Gambier - West	0	0	1	0	78
Mount Gambier - West	0	0	1	1	20
Mount Gambier - West	0	1	0	0	327
Mount Gambier - West	0	1	0	1	23
Mount Gambier - West	0	1	1	0	51
Mount Gambier - West	0	1	1	1	7
Mount Gambier - West	1	0	0	1	229
Mount Gambier - West	1	0	1	0	112
Mount Gambier - West	1	0	1	1	62
Mount Gambier - West	1	1	0	0	793
Mount Gambier - West	1	1	0	1	44
Mount Gambier - West	1	1	1	0	144
Mount Gambier - West	1	1	1	1	23
Barmera					11
Barmera	0	0	0	1	114
Barmera	0	0	1	0	21
Barmera	0	0	1	1	8
Barmera	0	1	0	0	122
Barmera	0	1	0	1	9
Barmera	0	1	1	0	13
Barmera	0	1	1	1	3
Barmera	1	0	0	1	145
Barmera	1	0	1	0	54
Barmera	1	0	1	1	31
Barmera	1	1	0	0	315
Barmera	1	1	0	1	19
Barmera	1	1	1	0	65
Barmera	1	1	1	1	21
Berri					23
Berri	0	0	0	1	63
Berri	0	0	1	0	21
Berri	0	0	1	1	9
Berri	0	1	0	0	108
Berri	0	1	0	1	5
Berri	0	1	1	0	21
Berri	0	1	1	1	3
Berri	1	0	0	1	49
Berri	1	0	1	0	26
Berri	1	0	1	1	13
Berri	1	1	0	0	212
Berri	1	1	0	1	10
Berri	1	1	1	0	36
Berri	1	1	1	1	4
Karoonda - Lameroo					13
Karoonda - Lameroo	0	0	0	1	37
Karoonda - Lameroo	0	0	1	0	6
Karoonda - Lameroo	0	0	1	1	7
Karoonda - Lameroo	0	1	0	0	26
Karoonda - Lameroo	0	1	1	0	6
Karoonda - Lameroo	1	0	0	1	53
Karoonda - Lameroo	1	0	1	0	21
Karoonda - Lameroo	1	0	1	1	13
Karoonda - Lameroo	1	1	0	0	182
Karoonda - Lameroo	1	1	0	1	10
Karoonda - Lameroo	1	1	1	0	28
Loxton					18
Loxton	0	0	0	1	72
Loxton	0	0	1	0	20
Loxton	0	0	1	1	9
Loxton	0	1	0	0	96
Loxton	0	1	0	1	5
Loxton	0	1	1	0	21
Loxton	0	1	1	1	4
Loxton	1	0	0	1	84
Loxton	1	0	1	0	52
Loxton	1	0	1	1	23
Loxton	1	1	0	0	300
Loxton	1	1	0	1	6
Loxton	1	1	1	0	57
Loxton	1	1	1	1	12
Loxton Region					3
Loxton Region	0	0	0	1	14
Loxton Region	0	0	1	0	3
Loxton Region	0	1	0	0	17
Loxton Region	0	1	0	1	4
Loxton Region	0	1	1	0	4
Loxton Region	1	0	0	1	39
Loxton Region	1	0	1	0	14
Loxton Region	1	0	1	1	4
Loxton Region	1	1	0	0	96
Loxton Region	1	1	0	1	3
Loxton Region	1	1	1	0	17
Loxton Region	1	1	1	1	5
Mannum					18
Mannum	0	0	0	1	89
Mannum	0	0	1	0	30
Mannum	0	0	1	1	4
Mannum	0	1	0	0	97
Mannum	0	1	0	1	9
Mannum	0	1	1	0	9
Mannum	0	1	1	1	5
Mannum	1	0	0	1	98
Mannum	1	0	1	0	30
Mannum	1	0	1	1	31
Mannum	1	1	0	0	258
Mannum	1	1	0	1	18
Mannum	1	1	1	0	49
Mannum	1	1	1	1	11
Murray Bridge					67
Murray Bridge	0	0	0	1	276
Murray Bridge	0	0	1	0	75
Murray Bridge	0	0	1	1	29
Murray Bridge	0	1	0	0	412
Murray Bridge	0	1	0	1	32
Murray Bridge	0	1	1	0	60
Murray Bridge	0	1	1	1	15
Murray Bridge	1	0	0	1	319
Murray Bridge	1	0	1	0	137
Murray Bridge	1	0	1	1	65
Murray Bridge	1	1	0	0	829
Murray Bridge	1	1	0	1	62
Murray Bridge	1	1	1	0	159
Murray Bridge	1	1	1	1	20
Murray Bridge Region					17
Murray Bridge Region	0	0	0	1	44
Murray Bridge Region	0	0	1	0	13
Murray Bridge Region	0	0	1	1	4
Murray Bridge Region	0	1	0	0	37
Murray Bridge Region	0	1	0	1	4
Murray Bridge Region	0	1	1	0	3
Murray Bridge Region	1	0	0	1	68
Murray Bridge Region	1	0	1	0	36
Murray Bridge Region	1	0	1	1	17
Murray Bridge Region	1	1	0	0	196
Murray Bridge Region	1	1	0	1	15
Murray Bridge Region	1	1	1	0	54
Murray Bridge Region	1	1	1	1	10
Renmark					21
Renmark	0	0	0	1	82
Renmark	0	0	1	0	23
Renmark	0	0	1	1	11
Renmark	0	1	0	0	112
Renmark	0	1	0	1	15
Renmark	0	1	1	0	16
Renmark	0	1	1	1	3
Renmark	1	0	0	1	67
Renmark	1	0	1	0	21
Renmark	1	0	1	1	9
Renmark	1	1	0	0	202
Renmark	1	1	0	1	14
Renmark	1	1	1	0	54
Renmark	1	1	1	1	3
Renmark Region					11
Renmark Region	0	0	0	1	51
Renmark Region	0	0	1	0	11
Renmark Region	0	0	1	1	7
Renmark Region	0	1	0	0	51
Renmark Region	0	1	0	1	5
Renmark Region	0	1	1	0	9
Renmark Region	1	0	0	1	122
Renmark Region	1	0	1	0	51
Renmark Region	1	0	1	1	29
Renmark Region	1	1	0	0	265
Renmark Region	1	1	0	1	18
Renmark Region	1	1	1	0	60
Renmark Region	1	1	1	1	6
The Coorong					24
The Coorong	0	0	0	1	63
The Coorong	0	0	1	0	15
The Coorong	0	0	1	1	8
The Coorong	0	1	0	0	96
The Coorong	0	1	0	1	6
The Coorong	0	1	1	0	15
The Coorong	0	1	1	1	3
The Coorong	1	0	0	1	90
The Coorong	1	0	1	0	28
The Coorong	1	0	1	1	12
The Coorong	1	1	0	0	271
The Coorong	1	1	0	1	12
The Coorong	1	1	1	0	62
The Coorong	1	1	1	1	13
Waikerie					22
Waikerie	0	0	0	1	73
Waikerie	0	0	1	0	25
Waikerie	0	0	1	1	5
Waikerie	0	1	0	0	121
Waikerie	0	1	0	1	6
Waikerie	0	1	1	0	15
Waikerie	0	1	1	1	3
Waikerie	1	0	0	1	141
Waikerie	1	0	1	0	51
Waikerie	1	0	1	1	26
Waikerie	1	1	0	0	303
Waikerie	1	1	0	1	14
Waikerie	1	1	1	0	64
Waikerie	1	1	1	1	14
Augusta					11
Augusta	0	0	0	1	52
Augusta	0	0	1	0	14
Augusta	0	1	0	0	72
Augusta	0	1	1	0	15
Augusta	1	0	0	1	71
Augusta	1	0	1	0	31
Augusta	1	0	1	1	25
Augusta	1	1	0	0	382
Augusta	1	1	0	1	12
Augusta	1	1	1	0	54
Augusta	1	1	1	1	3
Busselton					69
Busselton	0	0	0	1	298
Busselton	0	0	1	0	120
Busselton	0	0	1	1	36
Busselton	0	1	0	0	477
Busselton	0	1	0	1	28
Busselton	0	1	1	0	88
Busselton	0	1	1	1	16
Busselton	1	0	0	1	448
Busselton	1	0	1	0	223
Busselton	1	0	1	1	101
Busselton	1	1	0	0	1639
Busselton	1	1	0	1	92
Busselton	1	1	1	0	270
Busselton	1	1	1	1	56
Busselton Region					13
Busselton Region	0	0	0	1	77
Busselton Region	0	0	1	0	39
Busselton Region	0	0	1	1	4
Busselton Region	0	1	0	0	125
Busselton Region	0	1	0	1	7
Busselton Region	0	1	1	0	20
Busselton Region	0	1	1	1	4
Busselton Region	1	0	0	1	147
Busselton Region	1	0	1	0	74
Busselton Region	1	0	1	1	35
Busselton Region	1	1	0	0	847
Busselton Region	1	1	0	1	24
Busselton Region	1	1	1	0	113
Busselton Region	1	1	1	1	16
Margaret River					16
Margaret River	0	0	0	1	88
Margaret River	0	0	1	0	34
Margaret River	0	0	1	1	4
Margaret River	0	1	0	0	189
Margaret River	0	1	0	1	16
Margaret River	0	1	1	0	30
Margaret River	0	1	1	1	3
Margaret River	1	0	0	1	92
Margaret River	1	0	1	0	60
Margaret River	1	0	1	1	29
Margaret River	1	1	0	0	744
Margaret River	1	1	0	1	17
Margaret River	1	1	1	0	83
Margaret River	1	1	1	1	11
Australind - Leschenault					41
Australind - Leschenault	0	0	0	1	153
Australind - Leschenault	0	0	1	0	46
Australind - Leschenault	0	0	1	1	21
Australind - Leschenault	0	1	0	0	298
Australind - Leschenault	0	1	0	1	27
Australind - Leschenault	0	1	1	0	46
Australind - Leschenault	0	1	1	1	9
Australind - Leschenault	1	0	0	1	348
Australind - Leschenault	1	0	1	0	154
Australind - Leschenault	1	0	1	1	79
Australind - Leschenault	1	1	0	0	1396
Australind - Leschenault	1	1	0	1	83
Australind - Leschenault	1	1	1	0	238
Australind - Leschenault	1	1	1	1	32
Capel					12
Capel	0	0	0	1	64
Capel	0	0	1	0	14
Capel	0	0	1	1	3
Capel	0	1	0	0	109
Capel	0	1	0	1	8
Capel	0	1	1	0	16
Capel	1	0	0	1	98
Capel	1	0	1	0	41
Capel	1	0	1	1	20
Capel	1	1	0	0	325
Capel	1	1	0	1	17
Capel	1	1	1	0	58
Capel	1	1	1	1	10
College Grove - Carey Park					33
College Grove - Carey Park	0	0	0	1	119
College Grove - Carey Park	0	0	1	0	35
College Grove - Carey Park	0	0	1	1	5
College Grove - Carey Park	0	1	0	0	175
College Grove - Carey Park	0	1	0	1	19
College Grove - Carey Park	0	1	1	0	22
College Grove - Carey Park	0	1	1	1	5
College Grove - Carey Park	1	0	0	1	120
College Grove - Carey Park	1	0	1	0	34
College Grove - Carey Park	1	0	1	1	12
College Grove - Carey Park	1	1	0	0	309
College Grove - Carey Park	1	1	0	1	22
College Grove - Carey Park	1	1	1	0	44
College Grove - Carey Park	1	1	1	1	10
Collie					29
Collie	0	0	0	1	118
Collie	0	0	1	0	31
Collie	0	0	1	1	13
Collie	0	1	0	0	169
Collie	0	1	0	1	11
Collie	0	1	1	0	35
Collie	1	0	0	1	219
Collie	1	0	1	0	45
Collie	1	0	1	1	44
Collie	1	1	0	0	477
Collie	1	1	0	1	44
Collie	1	1	1	0	84
Collie	1	1	1	1	15
Dardanup					7
Dardanup	0	0	0	1	35
Dardanup	0	0	1	0	3
Dardanup	0	0	1	1	3
Dardanup	0	1	0	0	34
Dardanup	0	1	0	1	6
Dardanup	0	1	1	0	3
Dardanup	1	0	0	1	64
Dardanup	1	0	1	0	29
Dardanup	1	0	1	1	15
Dardanup	1	1	0	0	203
Dardanup	1	1	0	1	14
Dardanup	1	1	1	0	58
Dardanup	1	1	1	1	6
Eaton - Pelican Point					33
Eaton - Pelican Point	0	0	0	1	121
Eaton - Pelican Point	0	0	1	0	51
Eaton - Pelican Point	0	0	1	1	25
Eaton - Pelican Point	0	1	0	0	217
Eaton - Pelican Point	0	1	0	1	21
Eaton - Pelican Point	0	1	1	0	35
Eaton - Pelican Point	0	1	1	1	8
Eaton - Pelican Point	1	0	0	1	218
Eaton - Pelican Point	1	0	1	0	84
Eaton - Pelican Point	1	0	1	1	54
Eaton - Pelican Point	1	1	0	0	839
Eaton - Pelican Point	1	1	0	1	54
Eaton - Pelican Point	1	1	1	0	133
Eaton - Pelican Point	1	1	1	1	26
Harvey					20
Harvey	0	0	0	1	108
Harvey	0	0	1	0	21
Harvey	0	0	1	1	7
Harvey	0	1	0	0	124
Harvey	0	1	0	1	9
Harvey	0	1	1	0	28
Harvey	0	1	1	1	4
Harvey	1	0	0	1	196
Harvey	1	0	1	0	66
Harvey	1	0	1	1	56
Harvey	1	1	0	0	523
Harvey	1	1	0	1	37
Harvey	1	1	1	0	111
Harvey	1	1	1	1	20
East Bunbury - Glen Iris					31
East Bunbury - Glen Iris	0	0	0	1	116
East Bunbury - Glen Iris	0	0	1	0	29
East Bunbury - Glen Iris	0	0	1	1	10
East Bunbury - Glen Iris	0	1	0	0	151
