SA2_NAME16	AustCitizen	Sex	persons
Capalaba	0	F	1148
Capalaba	0	M	1128
Capalaba	1	F	7733
Capalaba	1	M	7582
Thorneside	0	F	264
Thorneside	0	M	253
Thorneside	1	F	1644
Thorneside	1	M	1604
Wellington Point	0	F	686
Wellington Point	0	M	684
Wellington Point	1	F	5195
Wellington Point	1	M	5010
Cleveland	0	F	1301
Cleveland	0	M	1144
Cleveland	1	F	6482
Cleveland	1	M	5872
Ormiston	0	F	373
Ormiston	0	M	371
Ormiston	1	F	2642
Ormiston	1	M	2413
Redland Bay	0	F	1018
Redland Bay	0	M	1046
Redland Bay	1	F	6820
Redland Bay	1	M	6702
Sheldon - Mount Cotton	0	F	392
Sheldon - Mount Cotton	0	M	442
Sheldon - Mount Cotton	1	F	3506
Sheldon - Mount Cotton	1	M	3565
Thornlands	0	F	1034
Thornlands	0	M	1009
Thornlands	1	F	6471
Thornlands	1	M	6182
Victoria Point	0	F	960
Victoria Point	0	M	861
Victoria Point	1	F	6979
Victoria Point	1	M	6217
Redland Islands	0	F	636
Redland Islands	0	M	656
Redland Islands	1	F	3830
Redland Islands	1	M	3892
Brisbane Port - Lytton	0	F	0
Brisbane Port - Lytton	0	M	2
Brisbane Port - Lytton	1	F	3
Brisbane Port - Lytton	1	M	4
Manly - Lota	0	F	548
Manly - Lota	0	M	565
Manly - Lota	1	F	3217
Manly - Lota	1	M	3090
Manly West	0	F	788
Manly West	0	M	728
Manly West	1	F	5176
Manly West	1	M	4735
Murarrie	0	F	405
Murarrie	0	M	393
Murarrie	1	F	1642
Murarrie	1	M	1682
Tingalpa	0	F	663
Tingalpa	0	M	699
Tingalpa	1	F	3783
Tingalpa	1	M	3559
Wakerley	0	F	711
Wakerley	0	M	720
Wakerley	1	F	3846
Wakerley	1	M	3723
Wynnum	0	F	1041
Wynnum	0	M	1091
Wynnum	1	F	5716
Wynnum	1	M	5387
Wynnum West - Hemmant	0	F	1416
Wynnum West - Hemmant	0	M	1348
Wynnum West - Hemmant	1	F	6231
Wynnum West - Hemmant	1	M	5794
Bald Hills	0	F	460
Bald Hills	0	M	433
Bald Hills	1	F	3243
Bald Hills	1	M	3143
Bridgeman Downs	0	F	460
Bridgeman Downs	0	M	421
Bridgeman Downs	1	F	3771
Bridgeman Downs	1	M	3497
Carseldine	0	F	754
Carseldine	0	M	682
Carseldine	1	F	4025
Carseldine	1	M	3574
Everton Park	0	F	590
Everton Park	0	M	558
Everton Park	1	F	3984
Everton Park	1	M	3665
McDowall	0	F	415
McDowall	0	M	399
McDowall	1	F	3457
McDowall	1	M	3270
Aspley	0	F	867
Aspley	0	M	838
Aspley	1	F	5528
Aspley	1	M	5083
Chermside	0	F	1468
Chermside	0	M	1148
Chermside	1	F	3571
Chermside	1	M	3130
Chermside West	0	F	398
Chermside West	0	M	432
Chermside West	1	F	2761
Chermside West	1	M	2657
Geebung	0	F	277
Geebung	0	M	316
Geebung	1	F	1909
Geebung	1	M	1823
Kedron - Gordon Park	0	F	1136
Kedron - Gordon Park	0	M	1027
Kedron - Gordon Park	1	F	5870
Kedron - Gordon Park	1	M	5681
Stafford	0	F	475
Stafford	0	M	432
Stafford	1	F	2909
Stafford	1	M	2691
Stafford Heights	0	F	458
Stafford Heights	0	M	405
Stafford Heights	1	F	3102
Stafford Heights	1	M	2888
Wavell Heights	0	F	551
Wavell Heights	0	M	577
Wavell Heights	1	F	4516
Wavell Heights	1	M	4137
Boondall	0	F	721
Boondall	0	M	773
Boondall	1	F	3837
Boondall	1	M	3888
Brisbane Airport	0	F	22
Brisbane Airport	0	M	81
Brisbane Airport	1	F	42
Brisbane Airport	1	M	44
Eagle Farm - Pinkenba	0	F	116
Eagle Farm - Pinkenba	0	M	96
Eagle Farm - Pinkenba	1	F	297
Eagle Farm - Pinkenba	1	M	309
Northgate - Virginia	0	F	603
Northgate - Virginia	0	M	593
Northgate - Virginia	1	F	2708
Northgate - Virginia	1	M	2684
Nudgee - Banyo	0	F	852
Nudgee - Banyo	0	M	724
Nudgee - Banyo	1	F	4056
Nudgee - Banyo	1	M	3985
Nundah	0	F	1569
Nundah	0	M	1464
Nundah	1	F	4612
Nundah	1	M	4588
Bracken Ridge	0	F	1265
Bracken Ridge	0	M	1192
Bracken Ridge	1	F	7375
Bracken Ridge	1	M	7110
Brighton (Qld)	0	F	564
Brighton (Qld)	0	M	573
Brighton (Qld)	1	F	4282
Brighton (Qld)	1	M	4059
Deagon	0	F	289
Deagon	0	M	249
Deagon	1	F	1590
Deagon	1	M	1548
Sandgate - Shorncliffe	0	F	436
Sandgate - Shorncliffe	0	M	429
Sandgate - Shorncliffe	1	F	3072
Sandgate - Shorncliffe	1	M	2845
Taigum - Fitzgibbon	0	F	1387
Taigum - Fitzgibbon	0	M	1274
Taigum - Fitzgibbon	1	F	5090
Taigum - Fitzgibbon	1	M	4399
Zillmere	0	F	1060
Zillmere	0	M	1076
Zillmere	1	F	3477
Zillmere	1	M	3350
Camp Hill	0	F	707
Camp Hill	0	M	670
Camp Hill	1	F	5030
Camp Hill	1	M	4764
Cannon Hill	0	F	586
Cannon Hill	0	M	541
Cannon Hill	1	F	2314
Cannon Hill	1	M	2276
Carina	0	F	860
Carina	0	M	862
Carina	1	F	4974
Carina	1	M	4330
Carina Heights	0	F	553
Carina Heights	0	M	504
Carina Heights	1	F	2907
Carina Heights	1	M	2580
Carindale	0	F	1054
Carindale	0	M	1004
Carindale	1	F	7015
Carindale	1	M	6633
Annerley	0	F	1315
Annerley	0	M	1405
Annerley	1	F	4418
Annerley	1	M	4245
Coorparoo	0	F	1453
Coorparoo	0	M	1375
Coorparoo	1	F	6751
Coorparoo	1	M	6462
Fairfield - Dutton Park	0	F	534
Fairfield - Dutton Park	0	M	586
Fairfield - Dutton Park	1	F	1830
Fairfield - Dutton Park	1	M	1837
Greenslopes	0	F	1053
Greenslopes	0	M	1026
Greenslopes	1	F	3519
Greenslopes	1	M	3523
Holland Park	0	F	574
Holland Park	0	M	533
Holland Park	1	F	3777
Holland Park	1	M	3419
Holland Park West	0	F	488
Holland Park West	0	M	490
Holland Park West	1	F	2748
Holland Park West	1	M	2607
Woolloongabba	0	F	903
Woolloongabba	0	M	1015
Woolloongabba	1	F	1716
Woolloongabba	1	M	1895
Yeronga	0	F	829
Yeronga	0	M	824
Yeronga	1	F	4029
Yeronga	1	M	3801
Eight Mile Plains	0	F	2474
Eight Mile Plains	0	M	2366
Eight Mile Plains	1	F	5158
Eight Mile Plains	1	M	5164
Macgregor (Qld)	0	F	1223
Macgregor (Qld)	0	M	1091
Macgregor (Qld)	1	F	1786
Macgregor (Qld)	1	M	1749
Mansfield (Qld)	0	F	776
Mansfield (Qld)	0	M	640
Mansfield (Qld)	1	F	3734
Mansfield (Qld)	1	M	3573
Mount Gravatt	0	F	1406
Mount Gravatt	0	M	1316
Mount Gravatt	1	F	6338
Mount Gravatt	1	M	5888
Rochedale - Burbank	0	F	658
Rochedale - Burbank	0	M	629
Rochedale - Burbank	1	F	2544
Rochedale - Burbank	1	M	2489
Upper Mount Gravatt	0	F	1402
Upper Mount Gravatt	0	M	1183
Upper Mount Gravatt	1	F	3479
Upper Mount Gravatt	1	M	3334
Wishart	0	F	1080
Wishart	0	M	907
Wishart	1	F	4655
Wishart	1	M	4172
Coopers Plains	0	F	896
Coopers Plains	0	M	937
Coopers Plains	1	F	1853
Coopers Plains	1	M	1798
Moorooka	0	F	902
Moorooka	0	M	993
Moorooka	1	F	4296
Moorooka	1	M	4239
Robertson	0	F	987
Robertson	0	M	1059
Robertson	1	F	1557
Robertson	1	M	1498
Salisbury - Nathan	0	F	606
Salisbury - Nathan	0	M	732
Salisbury - Nathan	1	F	2956
Salisbury - Nathan	1	M	2892
Tarragindi	0	F	626
Tarragindi	0	M	556
Tarragindi	1	F	4832
Tarragindi	1	M	4652
Algester	0	F	988
Algester	0	M	960
Algester	1	F	3213
Algester	1	M	3270
Calamvale - Stretton	0	F	3385
Calamvale - Stretton	0	M	3120
Calamvale - Stretton	1	F	7488
Calamvale - Stretton	1	M	7257
Pallara - Willawong	0	F	490
Pallara - Willawong	0	M	457
Pallara - Willawong	1	F	1890
Pallara - Willawong	1	M	1862
Parkinson - Drewvale	0	F	1718
Parkinson - Drewvale	0	M	1557
Parkinson - Drewvale	1	F	6214
Parkinson - Drewvale	1	M	6092
Rocklea - Acacia Ridge	0	F	1119
Rocklea - Acacia Ridge	0	M	1266
Rocklea - Acacia Ridge	1	F	3547
Rocklea - Acacia Ridge	1	M	3636
Kuraby	0	F	994
Kuraby	0	M	965
Kuraby	1	F	3273
Kuraby	1	M	3149
Runcorn	0	F	2597
Runcorn	0	M	2666
Runcorn	1	F	4584
Runcorn	1	M	4638
Sunnybank	0	F	1762
Sunnybank	0	M	1771
Sunnybank	1	F	2638
Sunnybank	1	M	2685
Sunnybank Hills	0	F	2922
Sunnybank Hills	0	M	2840
Sunnybank Hills	1	F	6224
Sunnybank Hills	1	M	6099
Jindalee - Mount Ommaney	0	F	485
Jindalee - Mount Ommaney	0	M	518
Jindalee - Mount Ommaney	1	F	3349
Jindalee - Mount Ommaney	1	M	3157
Middle Park - Jamboree Heights	0	F	484
Middle Park - Jamboree Heights	0	M	463
Middle Park - Jamboree Heights	1	F	3059
Middle Park - Jamboree Heights	1	M	3056
Riverhills	0	F	330
Riverhills	0	M	300
Riverhills	1	F	1715
Riverhills	1	M	1696
Seventeen Mile Rocks - Sinnamon Park	0	F	642
Seventeen Mile Rocks - Sinnamon Park	0	M	545
Seventeen Mile Rocks - Sinnamon Park	1	F	4349
Seventeen Mile Rocks - Sinnamon Park	1	M	4022
Westlake	0	F	249
Westlake	0	M	244
Westlake	1	F	1970
Westlake	1	M	1895
Bellbowrie - Moggill	0	F	789
Bellbowrie - Moggill	0	M	745
Bellbowrie - Moggill	1	F	4385
Bellbowrie - Moggill	1	M	4182
Brookfield - Kenmore Hills	0	F	403
Brookfield - Kenmore Hills	0	M	409
Brookfield - Kenmore Hills	1	F	3038
Brookfield - Kenmore Hills	1	M	2899
Chapel Hill	0	F	766
Chapel Hill	0	M	735
Chapel Hill	1	F	4463
Chapel Hill	1	M	4340
Fig Tree Pocket	0	F	251
Fig Tree Pocket	0	M	268
Fig Tree Pocket	1	F	1766
Fig Tree Pocket	1	M	1761
Kenmore	0	F	659
Kenmore	0	M	581
Kenmore	1	F	3882
Kenmore	1	M	3641
Pinjarra Hills - Pullenvale	0	F	268
Pinjarra Hills - Pullenvale	0	M	244
Pinjarra Hills - Pullenvale	1	F	2455
Pinjarra Hills - Pullenvale	1	M	2433
Chelmer - Graceville	0	F	454
Chelmer - Graceville	0	M	443
Chelmer - Graceville	1	F	3301
Chelmer - Graceville	1	M	3209
Corinda	0	F	400
Corinda	0	M	334
Corinda	1	F	2112
Corinda	1	M	2014
Indooroopilly	0	F	1830
Indooroopilly	0	M	1654
Indooroopilly	1	F	4315
Indooroopilly	1	M	4338
Sherwood	0	F	482
Sherwood	0	M	383
Sherwood	1	F	2496
Sherwood	1	M	2273
St Lucia	0	F	2885
St Lucia	0	M	2596
St Lucia	1	F	3653
St Lucia	1	M	3445
Taringa	0	F	1131
Taringa	0	M	1053
Taringa	1	F	3239
Taringa	1	M	3033
Enoggera	0	F	547
Enoggera	0	M	534
Enoggera	1	F	3403
Enoggera	1	M	3678
Enoggera Reservoir	0	F	9
Enoggera Reservoir	0	M	3
Enoggera Reservoir	1	F	6
Enoggera Reservoir	1	M	9
Keperra	0	F	379
Keperra	0	M	356
Keperra	1	F	3404
Keperra	1	M	2939
Mitchelton	0	F	508
Mitchelton	0	M	471
Mitchelton	1	F	3826
Mitchelton	1	M	3558
Mount Coot-tha	0	F	0
Mount Coot-tha	0	M	0
Mount Coot-tha	1	F	0
Mount Coot-tha	1	M	0
The Gap	0	F	1001
The Gap	0	M	939
The Gap	1	F	7463
The Gap	1	M	7073
Upper Kedron - Ferny Grove	0	F	509
Upper Kedron - Ferny Grove	0	M	437
Upper Kedron - Ferny Grove	1	F	4519
Upper Kedron - Ferny Grove	1	M	4446
Brisbane City	0	F	2570
Brisbane City	0	M	2643
Brisbane City	1	F	2318
Brisbane City	1	M	2658
Fortitude Valley	0	F	1442
Fortitude Valley	0	M	1583
Fortitude Valley	1	F	1845
Fortitude Valley	1	M	2277
Highgate Hill	0	F	804
Highgate Hill	0	M	788
Highgate Hill	1	F	2334
Highgate Hill	1	M	2404
Kangaroo Point	0	F	1318
Kangaroo Point	0	M	1350
Kangaroo Point	1	F	2734
Kangaroo Point	1	M	2806
New Farm	0	F	1821
New Farm	0	M	1824
New Farm	1	F	4640
New Farm	1	M	4506
South Brisbane	0	F	1611
South Brisbane	0	M	1515
South Brisbane	1	F	1998
South Brisbane	1	M	2109
Spring Hill	0	F	1498
Spring Hill	0	M	1672
Spring Hill	1	F	1213
Spring Hill	1	M	1683
West End	0	F	1312
West End	0	M	1383
West End	1	F	3502
West End	1	M	3419
Balmoral	0	F	307
Balmoral	0	M	317
Balmoral	1	F	1867
Balmoral	1	M	1734
Bulimba	0	F	645
Bulimba	0	M	621
Bulimba	1	F	2772
Bulimba	1	M	2664
East Brisbane	0	F	674
East Brisbane	0	M	731
East Brisbane	1	F	2039
East Brisbane	1	M	2338
Hawthorne	0	F	341
Hawthorne	0	M	334
Hawthorne	1	F	2229
Hawthorne	1	M	2064
Morningside - Seven Hills	0	F	1213
Morningside - Seven Hills	0	M	1233
Morningside - Seven Hills	1	F	5294
Morningside - Seven Hills	1	M	4874
Norman Park	0	F	422
Norman Park	0	M	431
Norman Park	1	F	2811
Norman Park	1	M	2635
Albion	0	F	319
Albion	0	M	265
Albion	1	F	1184
Albion	1	M	1020
Alderley	0	F	404
Alderley	0	M	415
Alderley	1	F	2653
Alderley	1	M	2531
Ascot	0	F	457
Ascot	0	M	463
Ascot	1	F	2173
Ascot	1	M	2050
Clayfield	0	F	1110
Clayfield	0	M	1002
Clayfield	1	F	4380
Clayfield	1	M	3987
Grange	0	F	228
Grange	0	M	211
Grange	1	F	1960
Grange	1	M	1845
Hamilton (Qld)	0	F	817
Hamilton (Qld)	0	M	718
Hamilton (Qld)	1	F	2363
Hamilton (Qld)	1	M	2395
Hendra	0	F	309
Hendra	0	M	331
Hendra	1	F	2062
Hendra	1	M	1954
Kelvin Grove - Herston	0	F	2193
Kelvin Grove - Herston	0	M	2131
Kelvin Grove - Herston	1	F	2891
Kelvin Grove - Herston	1	M	2861
Newmarket	0	F	506
Newmarket	0	M	519
Newmarket	1	F	2000
Newmarket	1	M	1951
Newstead - Bowen Hills	0	F	1619
Newstead - Bowen Hills	0	M	1659
Newstead - Bowen Hills	1	F	3662
Newstead - Bowen Hills	1	M	3701
Wilston	0	F	218
Wilston	0	M	242
Wilston	1	F	1745
Wilston	1	M	1732
Windsor	0	F	654
Windsor	0	M	680
Windsor	1	F	2928
Windsor	1	M	2931
Wooloowin - Lutwyche	0	F	953
Wooloowin - Lutwyche	0	M	1002
Wooloowin - Lutwyche	1	F	3910
Wooloowin - Lutwyche	1	M	3883
Ashgrove	0	F	780
Ashgrove	0	M	732
Ashgrove	1	F	5876
Ashgrove	1	M	5921
Auchenflower	0	F	603
Auchenflower	0	M	630
Auchenflower	1	F	2146
Auchenflower	1	M	2122
Bardon	0	F	518
Bardon	0	M	480
Bardon	1	F	4580
Bardon	1	M	4141
Paddington - Milton	0	F	955
Paddington - Milton	0	M	954
Paddington - Milton	1	F	4518
Paddington - Milton	1	M	4361
Red Hill (Qld)	0	F	504
Red Hill (Qld)	0	M	550
Red Hill (Qld)	1	F	2339
Red Hill (Qld)	1	M	2352
Toowong	0	F	1601
Toowong	0	M	1346
Toowong	1	F	3925
Toowong	1	M	3933
Brinsmead	0	F	371
Brinsmead	0	M	356
Brinsmead	1	F	2337
Brinsmead	1	M	2301
Clifton Beach - Kewarra Beach	0	F	1081
Clifton Beach - Kewarra Beach	0	M	940
Clifton Beach - Kewarra Beach	1	F	4440
Clifton Beach - Kewarra Beach	1	M	4365
Freshwater - Stratford	0	F	247
Freshwater - Stratford	0	M	222
Freshwater - Stratford	1	F	1596
Freshwater - Stratford	1	M	1497
Redlynch	0	F	1061
Redlynch	0	M	975
Redlynch	1	F	5491
Redlynch	1	M	5281
Trinity Beach - Smithfield	0	F	1385
Trinity Beach - Smithfield	0	M	1260
Trinity Beach - Smithfield	1	F	5612
Trinity Beach - Smithfield	1	M	5677
Yorkeys Knob - Machans Beach	0	F	699
Yorkeys Knob - Machans Beach	0	M	665
Yorkeys Knob - Machans Beach	1	F	2426
Yorkeys Knob - Machans Beach	1	M	2361
Bentley Park	0	F	612
Bentley Park	0	M	549
Bentley Park	1	F	3472
Bentley Park	1	M	3387
Cairns City	0	F	2322
Cairns City	0	M	2213
Cairns City	1	F	3149
Cairns City	1	M	3753
Earlville - Bayview Heights	0	F	617
Earlville - Bayview Heights	0	M	536
Earlville - Bayview Heights	1	F	3654
Earlville - Bayview Heights	1	M	3456
Edmonton	0	F	763
Edmonton	0	M	606
Edmonton	1	F	4704
Edmonton	1	M	4677
Gordonvale - Trinity	0	F	483
Gordonvale - Trinity	0	M	475
Gordonvale - Trinity	1	F	3788
Gordonvale - Trinity	1	M	3916
Kanimbla - Mooroobool	0	F	1007
Kanimbla - Mooroobool	0	M	866
Kanimbla - Mooroobool	1	F	4152
Kanimbla - Mooroobool	1	M	3861
Lamb Range	0	F	0
Lamb Range	0	M	0
Lamb Range	1	F	0
Lamb Range	1	M	0
Manoora	0	F	830
Manoora	0	M	700
Manoora	1	F	2289
Manoora	1	M	2203
Manunda	0	F	790
Manunda	0	M	695
Manunda	1	F	1936
Manunda	1	M	1967
Mount Sheridan	0	F	600
Mount Sheridan	0	M	494
Mount Sheridan	1	F	3701
Mount Sheridan	1	M	3473
Westcourt - Bungalow	0	F	983
Westcourt - Bungalow	0	M	993
Westcourt - Bungalow	1	F	2124
Westcourt - Bungalow	1	M	2233
White Rock	0	F	473
White Rock	0	M	387
White Rock	1	F	2002
White Rock	1	M	1867
Whitfield - Edge Hill	0	F	681
Whitfield - Edge Hill	0	M	540
Whitfield - Edge Hill	1	F	3536
Whitfield - Edge Hill	1	M	3435
Woree	0	F	472
Woree	0	M	429
Woree	1	F	1945
Woree	1	M	1976
Babinda	0	F	259
Babinda	0	M	268
Babinda	1	F	1766
Babinda	1	M	1955
Innisfail	0	F	745
Innisfail	0	M	812
Innisfail	1	F	3959
Innisfail	1	M	3860
Johnstone	0	F	472
Johnstone	0	M	460
Johnstone	1	F	3365
Johnstone	1	M	3590
Tully	0	F	858
Tully	0	M	928
Tully	1	F	4184
Tully	1	M	4696
Wooroonooran	0	F	0
Wooroonooran	0	M	0
Wooroonooran	1	F	0
Wooroonooran	1	M	0
Yarrabah	0	F	8
Yarrabah	0	M	8
Yarrabah	1	F	1270
Yarrabah	1	M	1270
Daintree	0	F	553
Daintree	0	M	525
Daintree	1	F	2552
Daintree	1	M	2722
Port Douglas	0	F	828
Port Douglas	0	M	756
Port Douglas	1	F	1777
Port Douglas	1	M	1896
Atherton	0	F	614
Atherton	0	M	542
Atherton	1	F	4925
Atherton	1	M	4630
Herberton	0	F	470
Herberton	0	M	483
Herberton	1	F	2311
Herberton	1	M	2370
Kuranda	0	F	391
Kuranda	0	M	361
Kuranda	1	F	1872
Kuranda	1	M	1876
Malanda - Yungaburra	0	F	474
Malanda - Yungaburra	0	M	453
Malanda - Yungaburra	1	F	3821
Malanda - Yungaburra	1	M	3735
Mareeba	0	F	907
Mareeba	0	M	859
Mareeba	1	F	4691
Mareeba	1	M	4622
Balonne	0	F	245
Balonne	0	M	243
Balonne	1	F	1884
Balonne	1	M	2008
Chinchilla	0	F	634
Chinchilla	0	M	675
Chinchilla	1	F	3361
Chinchilla	1	M	3466
Goondiwindi	0	F	441
Goondiwindi	0	M	425
Goondiwindi	1	F	2784
Goondiwindi	1	M	2710
Inglewood - Waggamba	0	F	262
Inglewood - Waggamba	0	M	262
Inglewood - Waggamba	1	F	1792
Inglewood - Waggamba	1	M	1924
Miles - Wandoan	0	F	307
Miles - Wandoan	0	M	413
Miles - Wandoan	1	F	1587
Miles - Wandoan	1	M	1760
Roma	0	F	556
Roma	0	M	596
Roma	1	F	2886
Roma	1	M	2812
Roma Region	0	F	248
Roma Region	0	M	335
Roma Region	1	F	2462
Roma Region	1	M	2768
Tara	0	F	474
Tara	0	M	512
Tara	1	F	1521
Tara	1	M	1714
Crows Nest - Rosalie	0	F	394
Crows Nest - Rosalie	0	M	440
Crows Nest - Rosalie	1	F	3881
Crows Nest - Rosalie	1	M	3841
Jondaryan	0	F	416
Jondaryan	0	M	478
Jondaryan	1	F	3210
Jondaryan	1	M	3404
Millmerran	0	F	294
Millmerran	0	M	306
Millmerran	1	F	1320
Millmerran	1	M	1388
Pittsworth	0	F	325
Pittsworth	0	M	290
Pittsworth	1	F	2568
Pittsworth	1	M	2536
Wambo	0	F	948
Wambo	0	M	992
Wambo	1	F	7493
Wambo	1	M	7593
Clifton - Greenmount	0	F	226
Clifton - Greenmount	0	M	229
Clifton - Greenmount	1	F	2199
Clifton - Greenmount	1	M	2239
Southern Downs - East	0	F	209
Southern Downs - East	0	M	216
Southern Downs - East	1	F	1887
Southern Downs - East	1	M	1916
Southern Downs - West	0	F	248
Southern Downs - West	0	M	240
Southern Downs - West	1	F	2015
Southern Downs - West	1	M	2155
Stanthorpe	0	F	318
Stanthorpe	0	M	297
Stanthorpe	1	F	2508
Stanthorpe	1	M	2285
Stanthorpe Region	0	F	279
Stanthorpe Region	0	M	277
Stanthorpe Region	1	F	2546
Stanthorpe Region	1	M	2678
Warwick	0	F	715
Warwick	0	M	703
Warwick	1	F	7138
Warwick	1	M	6571
Central Highlands - East	0	F	476
Central Highlands - East	0	M	689
Central Highlands - East	1	F	2837
Central Highlands - East	1	M	3291
Central Highlands - West	0	F	598
Central Highlands - West	0	M	800
Central Highlands - West	1	F	3132
Central Highlands - West	1	M	3607
Emerald	0	F	1320
Emerald	0	M	1368
Emerald	1	F	5375
Emerald	1	M	5469
Berserker	0	F	451
Berserker	0	M	536
Berserker	1	F	2953
Berserker	1	M	2937
Bouldercombe	0	F	76
Bouldercombe	0	M	80
Bouldercombe	1	F	839
Bouldercombe	1	M	871
Emu Park	0	F	371
Emu Park	0	M	401
Emu Park	1	F	2352
Emu Park	1	M	2340
Frenchville - Mount Archer	0	F	457
Frenchville - Mount Archer	0	M	476
Frenchville - Mount Archer	1	F	4184
Frenchville - Mount Archer	1	M	3957
Glenlee - Rockyview	0	F	169
Glenlee - Rockyview	0	M	779
Glenlee - Rockyview	1	F	1959
Glenlee - Rockyview	1	M	2074
Gracemere	0	F	612
Gracemere	0	M	638
Gracemere	1	F	5397
Gracemere	1	M	5025
Lakes Creek	0	F	260
Lakes Creek	0	M	382
Lakes Creek	1	F	2126
Lakes Creek	1	M	2109
Mount Morgan	0	F	147
Mount Morgan	0	M	176
Mount Morgan	1	F	1256
Mount Morgan	1	M	1357
Norman Gardens	0	F	630
Norman Gardens	0	M	674
Norman Gardens	1	F	4567
Norman Gardens	1	M	4252
Park Avenue	0	F	248
Park Avenue	0	M	281
Park Avenue	1	F	2344
Park Avenue	1	M	2225
Parkhurst - Kawana	0	F	385
Parkhurst - Kawana	0	M	456
Parkhurst - Kawana	1	F	3114
Parkhurst - Kawana	1	M	2947
Rockhampton - West	0	F	325
Rockhampton - West	0	M	351
Rockhampton - West	1	F	2747
Rockhampton - West	1	M	2513
Rockhampton City	0	F	236
Rockhampton City	0	M	297
Rockhampton City	1	F	1277
Rockhampton City	1	M	1447
Rockhampton Region - East	0	F	167
Rockhampton Region - East	0	M	202
Rockhampton Region - East	1	F	1423
Rockhampton Region - East	1	M	1661
Rockhampton Region - North	0	F	232
Rockhampton Region - North	0	M	244
Rockhampton Region - North	1	F	1823
Rockhampton Region - North	1	M	1942
Rockhampton Region - West	0	F	128
Rockhampton Region - West	0	M	138
Rockhampton Region - West	1	F	1263
Rockhampton Region - West	1	M	1390
Shoalwater Bay	0	F	0
Shoalwater Bay	0	M	0
Shoalwater Bay	1	F	8
Shoalwater Bay	1	M	7
The Range - Allenstown	0	F	556
The Range - Allenstown	0	M	533
The Range - Allenstown	1	F	3747
The Range - Allenstown	1	M	3356
Yeppoon	0	F	1162
Yeppoon	0	M	1289
Yeppoon	1	F	7980
Yeppoon	1	M	7680
Banana	0	F	440
Banana	0	M	481
Banana	1	F	3651
Banana	1	M	3985
Biloela	0	F	408
Biloela	0	M	490
Biloela	1	F	2430
Biloela	1	M	2436
Agnes Water - Miriam Vale	0	F	405
Agnes Water - Miriam Vale	0	M	410
Agnes Water - Miriam Vale	1	F	2411
Agnes Water - Miriam Vale	1	M	2795
Boyne Island - Tannum Sands	0	F	710
Boyne Island - Tannum Sands	0	M	686
Boyne Island - Tannum Sands	1	F	4221
Boyne Island - Tannum Sands	1	M	4281
Callemondah	0	F	0
Callemondah	0	M	2
Callemondah	1	F	5
Callemondah	1	M	16
Clinton - New Auckland	0	F	1043
Clinton - New Auckland	0	M	1025
Clinton - New Auckland	1	F	5658
Clinton - New Auckland	1	M	5739
Gladstone	0	F	718
Gladstone	0	M	741
Gladstone	1	F	2148
Gladstone	1	M	2410
Gladstone Hinterland	0	F	676
Gladstone Hinterland	0	M	842
Gladstone Hinterland	1	F	4884
Gladstone Hinterland	1	M	5346
Kin Kora - Sun Valley	0	F	228
Kin Kora - Sun Valley	0	M	230
Kin Kora - Sun Valley	1	F	1531
Kin Kora - Sun Valley	1	M	1625
South Trees	0	F	0
South Trees	0	M	0
South Trees	1	F	0
South Trees	1	M	0
Telina - Toolooa	0	F	464
Telina - Toolooa	0	M	446
Telina - Toolooa	1	F	2608
Telina - Toolooa	1	M	2627
West Gladstone	0	F	457
West Gladstone	0	M	435
West Gladstone	1	F	1824
West Gladstone	1	M	1991
Broadbeach Waters	0	F	716
Broadbeach Waters	0	M	729
Broadbeach Waters	1	F	3217
Broadbeach Waters	1	M	3119
Burleigh Heads	0	F	916
Burleigh Heads	0	M	829
Burleigh Heads	1	F	3652
Burleigh Heads	1	M	3374
Burleigh Waters	0	F	1033
Burleigh Waters	0	M	941
Burleigh Waters	1	F	6431
Burleigh Waters	1	M	5746
Mermaid Beach - Broadbeach	0	F	1757
Mermaid Beach - Broadbeach	0	M	1654
Mermaid Beach - Broadbeach	1	F	4308
Mermaid Beach - Broadbeach	1	M	4200
Mermaid Waters	0	F	1206
Mermaid Waters	0	M	1105
Mermaid Waters	1	F	5057
Mermaid Waters	1	M	4797
Miami	0	F	707
Miami	0	M	675
Miami	1	F	2832
Miami	1	M	2634
Coolangatta	0	F	647
Coolangatta	0	M	654
Coolangatta	1	F	2327
Coolangatta	1	M	2318
Currumbin - Tugun	0	F	1058
Currumbin - Tugun	0	M	909
Currumbin - Tugun	1	F	4745
Currumbin - Tugun	1	M	4603
Currumbin Waters	0	F	514
Currumbin Waters	0	M	433
Currumbin Waters	1	F	4221
Currumbin Waters	1	M	3955
Elanora	0	F	791
Elanora	0	M	760
Elanora	1	F	5464
Elanora	1	M	5132
Palm Beach	0	F	1113
Palm Beach	0	M	1052
Palm Beach	1	F	6431
Palm Beach	1	M	6057
Arundel	0	F	1176
Arundel	0	M	1136
Arundel	1	F	4116
Arundel	1	M	3816
Biggera Waters	0	F	1233
Biggera Waters	0	M	1180
Biggera Waters	1	F	3243
Biggera Waters	1	M	2876
Coombabah	0	F	1169
Coombabah	0	M	993
Coombabah	1	F	4455
Coombabah	1	M	3772
Labrador	0	F	2577
Labrador	0	M	2302
Labrador	1	F	7038
Labrador	1	M	6348
Paradise Point - Hollywell	0	F	815
Paradise Point - Hollywell	0	M	747
Paradise Point - Hollywell	1	F	4018
